state_accident_id, vehicle_number, body_type
17148919, 2, 4 DOOR SEDAN
17148922, 1, 4 DOOR SEDAN
17149251, 1, SUBURBAN
17149251, 2, SUBURBAN
17149530, 1, CONVERTIBLE
17149530, 2, 4 DOOR SEDAN
17149784, 1, PICK-UP TRUCK
17149794, 1, 4 DOOR SEDAN
17149938, 1, SUBURBAN
17150179, 4, SUBURBAN
17150179, 3, 2 DOOR SEDAN
17150179, 2, SUBURBAN
17150179, 1, SUBURBAN
17150191, 3, SUBURBAN
17150191, 2, SUBURBAN
17150191, 1, 4 DOOR SEDAN
17150259, 1, TRACTOR
17150354, 1, SEDAN
17150493, 1, SUBURBAN
17150710, 1, SEDAN
17150777, 1, 4 DOOR SEDAN
17150914, 1, SUBURBAN
17150914, 2, SUBURBAN
17150915, 1, 2 DOOR SEDAN
17150915, 2, UNKNOWN TRUCK
17151008, 1, SUBURBAN
17151128, 1, SEDAN
17151149, 1, SEDAN
17151162, 1, 4 DOOR SEDAN
17151162, 2, SUBURBAN
17151162, 3, SUBURBAN
17151162, 4, SUBURBAN
17151177, 1, SUBURBAN
17151178, 1, BUS (OMNIBUS)
17151198, 1, SUBURBAN
17151198, 2, DELIVERY TRUCK
17151201, 1, SUBURBAN
17151201, 2, 4 DOOR SEDAN
17151224, 1, SUBURBAN
17151236, 1, 4 DOOR SEDAN
17151236, 2, VAN TRUCK
17151236, 3, SUBURBAN
17151364, 1, 4 DOOR SEDAN
17151479, 1, SUBURBAN
17151668, 1, SUBURBAN
17151668, 2, 4 DOOR SEDAN
17151716, 1, SUBURBAN
17151778, 1, SUBURBAN
17151778, 2, SUBURBAN
17151881, 1, SUBURBAN
17151881, 2, 4 DOOR SEDAN
17151994, 1, SUBURBAN
17151996, 1, SUBURBAN
17152022, 1, 4 DOOR SEDAN
17152102, 1, SUBURBAN
17152232, 2, 4 DOOR SEDAN
17152232, 1, 2 DOOR SEDAN
17152234, 2, SUBURBAN
17152234, 1, 4 DOOR SEDAN
17152238, 2, SUBURBAN
17152238, 1, 4 DOOR SEDAN
17152268, 2, SUBURBAN
17152268, 1, PICK-UP TRUCK
17152288, 1, SUBURBAN
17152288, 2, CONVERTIBLE
17152288, 3, UNKNOWN VEHICLE
17152289, 1, 4 DOOR SEDAN
17152308, 1, SUBURBAN
17152325, 1, SEDAN
17152351, 1, SEDAN
17152417, 1, UNKNOWN VEHICLE
17152450, 1, SUBURBAN
17152481, 1, SEDAN
17152481, 2, 4 DOOR SEDAN
17152518, 1, 2 DOOR SEDAN
17152518, 2, SUBURBAN
17152518, 3, SUBURBAN
17152525, 1, SEDAN
17152826, 1, SUBURBAN
17152826, 2, SUBURBAN
17152835, 1, 4 DOOR SEDAN
17152835, 2, 4 DOOR SEDAN
17152843, 1, SUBURBAN
17152849, 1, SUBURBAN
17152849, 2, SUBURBAN
17152951, 1, SUBURBAN
17152962, 1, 4 DOOR SEDAN
17152962, 2, 4 DOOR SEDAN
17152962, 3, PICK-UP TRUCK
17153037, 2, 4 DOOR SEDAN
17153037, 1, SUBURBAN
17153110, 2, 4 DOOR SEDAN
17153110, 1, PICK-UP TRUCK
17153111, 2, 4 DOOR SEDAN
17153111, 1, SUBURBAN
17153364, 3, SUBURBAN
17153364, 2, 4 DOOR SEDAN
17153364, 1, 4 DOOR SEDAN
17153479, 1, SUBURBAN
17153589, 1, SUBURBAN
17153589, 2, SUBURBAN
17153606, 1, 4 DOOR SEDAN
17153606, 2, SUBURBAN
17153611, 1, 4 DOOR SEDAN
17153627, 1, PICK-UP TRUCK
17154101, 1, UNKNOWN CAR
17154159, 1, 4 DOOR SEDAN
17154159, 2, 2 DOOR SEDAN
17154162, 1, SUBURBAN
17154163, 1, SUBURBAN
17154163, 2, MOTORCYCLE
17154242, 1, 4 DOOR SEDAN
17154242, 2, 4 DOOR SEDAN
17154344, 1, SEDAN
17154408, 2, SUBURBAN
17154408, 1, SUBURBAN
17154416, 1, SUBURBAN
17154468, 1, SUBURBAN
17154476, 1, VAN TRUCK
17154487, 1, SUBURBAN
17154489, 1, SUBURBAN
17154533, 1, SUBURBAN
17154533, 2, SUBURBAN
17154612, 1, 4 DOOR SEDAN
17154615, 1, 4 DOOR SEDAN
17154620, 1, 4 DOOR SEDAN
17154620, 2, SUBURBAN
17154628, 1, 4 DOOR SEDAN
17154635, 1, PICK-UP TRUCK
17154645, 1, SUBURBAN
17154645, 2, SUBURBAN
17154833, 1, SUBURBAN
17154833, 2, 4 DOOR SEDAN
17155033, 1, 4 DOOR SEDAN
17155033, 2, PICK-UP TRUCK
17155084, 1, 4 DOOR SEDAN
17155204, 1, 4 DOOR SEDAN
17155240, 1, SUBURBAN
17155397, 1, CONVERTIBLE
17155477, 1, VAN TRUCK
17155477, 2, SUBURBAN
17155477, 3, 4 DOOR SEDAN
17155626, 1, SUBURBAN
17155653, 1, 4 DOOR SEDAN
17155653, 2, SUBURBAN
17155745, 1, MOTORCYCLE
17155745, 2, 4 DOOR SEDAN
17155825, 1, SUBURBAN
17155825, 2, 4 DOOR SEDAN
17155825, 3, SUBURBAN
17155981, 1, SUBURBAN
17156021, 1, PICK-UP TRUCK
17156021, 2, 4 DOOR SEDAN
17156024, 1, PICK-UP TRUCK
17156390, 1, 4 DOOR SEDAN
17156398, 1, SUBURBAN
17156398, 2, 4 DOOR SEDAN
17156805, 1, 4 DOOR SEDAN
17156805, 2, SUBURBAN
17156805, 3, SUBURBAN
17156805, 4, SUBURBAN
17156837, 1, 4 DOOR SEDAN
17156837, 2, 4 DOOR SEDAN
17156906, 1, 4 DOOR SEDAN
17156906, 2, 4 DOOR SEDAN
17156906, 3, 4 DOOR SEDAN
17156953, 1, 4 DOOR SEDAN
17156957, 1, SUBURBAN
17156957, 2, 4 DOOR SEDAN
17157208, 1, 4 DOOR SEDAN
17157413, 1, 4 DOOR SEDAN
17157413, 2, SUBURBAN
17157459, 1, 4 DOOR SEDAN
17157461, 1, SUBURBAN
17157461, 2, 4 DOOR SEDAN
17157481, 1, SUBURBAN
17157683, 1, SUBURBAN
17157687, 1, SUBURBAN
17157743, 1, SUBURBAN
17157769, 1, 4 DOOR SEDAN
17157769, 2, 4 DOOR SEDAN
17157769, 3, 4 DOOR SEDAN
17157804, 1, SUBURBAN
17157820, 1, 4 DOOR SEDAN
17157842, 1, 4 DOOR SEDAN
17157861, 1, 4 DOOR SEDAN
17157882, 1, 4 DOOR SEDAN
17157891, 1, SUBURBAN
17157891, 2, SUBURBAN
17157892, 1, SUBURBAN
17157927, 1, SUBURBAN
17157927, 2, 4 DOOR SEDAN
17157980, 1, 4 DOOR SEDAN
17157980, 2, 4 DOOR SEDAN
17158064, 1, SUBURBAN
17158064, 2, SUBURBAN
17158250, 1, SUBURBAN
17158285, 1, 4 DOOR SEDAN
17158334, 1, 4 DOOR SEDAN
17158334, 2, VAN TRUCK
17158334, 3, 2 DOOR SEDAN
17158351, 1, 4 DOOR SEDAN
17158351, 2, SUBURBAN
17158352, 1, SUBURBAN
17158352, 2, VAN TRUCK
17158428, 1, SUBURBAN
17158560, 1, 4 DOOR SEDAN
17158560, 2, 4 DOOR SEDAN
17158621, 1, 4 DOOR SEDAN
17158621, 2, HEARSE (OMNIBUS)
17158632, 1, 4 DOOR SEDAN
17158663, 1, 4 DOOR SEDAN
17158727, 1, FLAT BED TRUCK
17158727, 2, 4 DOOR SEDAN
17158743, 1, 4 DOOR SEDAN
17158882, 1, 4 DOOR SEDAN
17158882, 2, 4 DOOR SEDAN
17158928, 1, SUBURBAN
17158960, 1, SUBURBAN
17158960, 2, SUBURBAN
17158960, 3, 4 DOOR SEDAN
17158975, 1, 4 DOOR SEDAN
17158988, 1, SUBURBAN
17159062, 1, SUBURBAN
17159062, 2, PICK-UP TRUCK
17159093, 1, SUBURBAN
17159146, 1, 4 DOOR SEDAN
17159146, 2, PICK-UP TRUCK
17159217, 1, 4 DOOR SEDAN
17159260, 1, SUBURBAN
17159260, 2, PICK-UP TRUCK
17159302, 1, PICK-UP TRUCK
17159302, 2, ALL TERRAIN VEHICLE
17159390, 1, 4 DOOR SEDAN
17159471, 1, SUBURBAN
17159542, 2, 4 DOOR SEDAN
17159542, 1, 4 DOOR SEDAN
17159651, 1, SUBURBAN
17159747, 1, SUBURBAN
17159753, 2, 4 DOOR SEDAN
17159862, 2, 2 DOOR SEDAN
17159862, 1, SUBURBAN
17159886, 1, 4 DOOR SEDAN
17159957, 1, 4 DOOR SEDAN
17160003, 1, SUBURBAN
17160003, 2, SUBURBAN
17160021, 1, 4 DOOR SEDAN
17160104, 1, TRACTOR
17160104, 2, PICK-UP TRUCK
17160160, 1, PICK-UP TRUCK
17160184, 1, SUBURBAN
17160185, 1, 4 DOOR SEDAN
17160186, 1, MOTORCYCLE
17160187, 1, 4 DOOR SEDAN
17160455, 1, UNKNOWN VEHICLE
17160985, 1, PICK-UP TRUCK
17160990, 1, PICK-UP TRUCK
17161008, 1, SEDAN
17161057, 1, PICK-UP TRUCK
17161057, 2, 4 DOOR SEDAN
17161170, 1, 4 DOOR SEDAN
17161172, 1, 4 DOOR SEDAN
17161197, 2, SUBURBAN
17161197, 1, SUBURBAN
17161294, 1, 4 DOOR SEDAN
17161460, 1, PICK-UP TRUCK
17161612, 1, SUBURBAN
17161832, 1, 4 DOOR SEDAN
17161832, 2, 2 DOOR SEDAN
17161862, 1, 4 DOOR SEDAN
17161875, 1, SUBURBAN
17162018, 1, 4 DOOR SEDAN
17162108, 1, UNKNOWN VEHICLE
17162143, 1, SUBURBAN
17162143, 2, 4 DOOR SEDAN
17162213, 1, UNKNOWN VEHICLE
17162232, 1, UNKNOWN TRUCK
17162256, 1, UNKNOWN VEHICLE
17162287, 1, PICK-UP TRUCK
17162287, 2, 4 DOOR SEDAN
17162318, 1, SUBURBAN
17162325, 1, UNKNOWN VEHICLE
17162373, 1, UNKNOWN TRUCK
17162373, 2, SUBURBAN
17162373, 3, 4 DOOR SEDAN
17162373, 4, SUBURBAN
17162373, 5, SUBURBAN
17162387, 1, SEDAN
17162387, 2, 4 DOOR SEDAN
17162387, 3, 2 DOOR SEDAN
17162387, 4, BUS (OMNIBUS)
17162551, 1, 4 DOOR SEDAN
17162678, 1, PICK-UP TRUCK
17162685, 1, SUBURBAN
17162686, 1, SUBURBAN
17162687, 1, SEDAN
17162687, 2, 4 DOOR SEDAN
17162786, 1, PICK-UP TRUCK
17162786, 2, PICK-UP TRUCK
17162798, 1, SUBURBAN
17162813, 1, SUBURBAN
17162813, 2, PICK-UP TRUCK
17162899, 1, DELIVERY TRUCK
17162899, 2, SUBURBAN
17162899, 3, DELIVERY TRUCK
17162989, 1, 4 DOOR SEDAN
17163203, 1, PICK-UP TRUCK
17163314, 1, 4 DOOR SEDAN
17163314, 2, PICK-UP TRUCK
17163368, 1, DELIVERY TRUCK
17163394, 1, PICK-UP TRUCK
17163394, 2, PICK-UP TRUCK
17163410, 1, 4 DOOR SEDAN
17163584, 1, 2 DOOR SEDAN
17163624, 2, 4 DOOR SEDAN
17163624, 1, 4 DOOR SEDAN
17163626, 2, PICK-UP TRUCK
17163626, 1, SUBURBAN
17163722, 1, 4 DOOR SEDAN
17163724, 1, SUBURBAN
17163754, 1, SUBURBAN
17163955, 1, 4 DOOR SEDAN
17163971, 1, SUBURBAN
17163971, 2, 2 DOOR SEDAN
17164060, 1, UNKNOWN VEHICLE
17164081, 1, TAXI
17164081, 2, UNKNOWN VEHICLE
17164145, 1, SUBURBAN
17164145, 2, 4 DOOR SEDAN
17164164, 1, 4 DOOR SEDAN
17164205, 3, SUBURBAN
17164205, 2, SUBURBAN
17164205, 1, SUBURBAN
17164215, 1, SUBURBAN
17164218, 1, 4 DOOR SEDAN
17164228, 1, 4 DOOR SEDAN
17164228, 2, SEDAN
17164324, 1, POLICE
17164324, 2, 4 DOOR SEDAN
17164463, 1, SUBURBAN
17164513, 1, 4 DOOR SEDAN
17164574, 1, SUBURBAN
17164574, 2, 4 DOOR SEDAN
17164614, 1, 4 DOOR SEDAN
17164614, 2, 4 DOOR SEDAN
17164695, 1, SUBURBAN
17164695, 2, 4 DOOR SEDAN
17164700, 1, 4 DOOR SEDAN
17164700, 2, SUBURBAN
17164700, 3, 4 DOOR SEDAN
17164700, 4, SUBURBAN
17164765, 1, SUBURBAN
17164765, 2, 4 DOOR SEDAN
17164765, 3, SUBURBAN
17164840, 1, 4 DOOR SEDAN
17164923, 1, 2 DOOR SEDAN
17164933, 1, TRACTOR
17164933, 2, SUBURBAN
17164984, 1, 4 DOOR SEDAN
17165101, 2, TRACTOR
17165101, 1, 4 DOOR SEDAN
17165165, 1, PICK-UP TRUCK
17165223, 1, 2 DOOR SEDAN
17165223, 2, SUBURBAN
17165285, 1, SUBURBAN
17165285, 2, SUBURBAN
17165299, 1, BUS (OMNIBUS)
17165299, 2, 4 DOOR SEDAN
17165447, 1, 4 DOOR SEDAN
17165447, 2, 4 DOOR SEDAN
17165451, 1, SUBURBAN
17165461, 1, 4 DOOR SEDAN
17165461, 2, 4 DOOR SEDAN
17165676, 1, PICK-UP TRUCK
17165758, 1, 4 DOOR SEDAN
17165797, 1, 4 DOOR SEDAN
17165929, 1, 2 DOOR SEDAN
17165935, 1, TRACTOR
17165935, 2, 4 DOOR SEDAN
17165978, 1, 4 DOOR SEDAN
17166137, 1, 2 DOOR SEDAN
17166137, 2, SEDAN
17166243, 1, SUBURBAN
17166243, 2, 4 DOOR SEDAN
17166305, 1, SUBURBAN
17166305, 2, SUBURBAN
17166321, 1, SUBURBAN
17166378, 1, SEDAN
17166483, 1, SUBURBAN
17166483, 2, 4 DOOR SEDAN
17166509, 1, SUBURBAN
17166554, 1, SUBURBAN
17166554, 2, DUMP TRUCK
17166562, 1, SUBURBAN
17166567, 1, VAN TRUCK
17166636, 1, 4 DOOR SEDAN
17166799, 1, DELIVERY TRUCK
17166841, 1, 4 DOOR SEDAN
17166841, 2, SUBURBAN
17166870, 1, TRACTOR
17166947, 1, 4 DOOR SEDAN
17166973, 1, SUBURBAN
17166973, 2, 4 DOOR SEDAN
17167055, 1, SUBURBAN
17167360, 1, POLICE
17167459, 1, SUBURBAN
17167472, 1, SUBURBAN
17167706, 1, SUBURBAN
17167735, 1, 4 DOOR SEDAN
17167736, 1, SUBURBAN
17167736, 2, SUBURBAN
17168346, 1, 4 DOOR SEDAN
17168648, 1, 4 DOOR SEDAN
17168648, 2, 4 DOOR SEDAN
17168669, 1, SUBURBAN
17168669, 2, 4 DOOR SEDAN
17168717, 1, SUBURBAN
17168719, 2, 2 DOOR SEDAN
17168719, 1, 4 DOOR SEDAN
17168729, 1, PICK-UP TRUCK
17168734, 1, PICK-UP TRUCK
17168783, 2, CONVERTIBLE
17168783, 1, SUBURBAN
17168841, 1, 4 DOOR SEDAN
17168841, 2, SUBURBAN
17168995, 1, SUBURBAN
17169014, 1, SUBURBAN
17169014, 2, 4 DOOR SEDAN
17169018, 1, SUBURBAN
17169018, 2, PICK-UP TRUCK
17169068, 1, 4 DOOR SEDAN
17169068, 2, PICK-UP TRUCK
17169225, 1, POLICE
17169225, 2, 4 DOOR SEDAN
17169233, 1, SUBURBAN
17169233, 2, 4 DOOR SEDAN
17169273, 1, SUBURBAN
17169273, 2, PICK-UP TRUCK
17169535, 1, 4 DOOR SEDAN
17169676, 1, SUBURBAN
17169794, 1, SUBURBAN
17169826, 1, SUBURBAN
17169864, 1, 4 DOOR SEDAN
17169874, 1, SUBURBAN
17169874, 2, 4 DOOR SEDAN
17170091, 1, SUBURBAN
17170091, 2, 4 DOOR SEDAN
17170145, 1, 4 DOOR SEDAN
17170148, 1, SUBURBAN
17170149, 1, SUBURBAN
17170149, 2, 4 DOOR SEDAN
17170359, 1, SUBURBAN
17170434, 1, 4 DOOR SEDAN
17170434, 2, 4 DOOR SEDAN
17170453, 1, UNKNOWN VEHICLE
17170473, 1, POLICE
17170473, 2, 4 DOOR SEDAN
17170485, 1, UNKNOWN CAR
17170485, 2, 4 DOOR SEDAN
17170485, 3, 4 DOOR SEDAN
17170485, 4, SUBURBAN
17170592, 1, 4 DOOR SEDAN
17170592, 2, UNKNOWN CAR
17170618, 1, 4 DOOR SEDAN
17170618, 2, 4 DOOR SEDAN
17170618, 3, TAXI
17170618, 4, 4 DOOR SEDAN
17170618, 5, 2 DOOR SEDAN
17170665, 1, SUBURBAN
17170665, 2, SUBURBAN
17170691, 1, 4 DOOR SEDAN
17170691, 2, 4 DOOR SEDAN
17170773, 1, UNKNOWN VEHICLE
17170831, 2, SUBURBAN
17170831, 1, MOTORCYCLE
17170884, 1, SEDAN
17171014, 1, SUBURBAN
17171110, 2, PICK-UP TRUCK
17171110, 1, SUBURBAN
17171240, 1, SUBURBAN
17171240, 2, SUBURBAN
17171240, 3, SUBURBAN
17171336, 1, 4 DOOR SEDAN
17171336, 2, 4 DOOR SEDAN
17171348, 1, SUBURBAN
17171396, 1, PICK-UP TRUCK
17171396, 2, SUBURBAN
17171405, 1, BUS (OMNIBUS)
17171608, 1, PICK-UP TRUCK
17171608, 2, SUBURBAN
17171608, 3, CONVERTIBLE
17171618, 1, 2 DOOR SEDAN
17171618, 2, SUBURBAN
17171618, 3, 4 DOOR SEDAN
17171646, 1, 4 DOOR SEDAN
17171808, 1, 4 DOOR SEDAN
17171808, 2, SUBURBAN
17171808, 3, 4 DOOR SEDAN
17171808, 4, SUBURBAN
17171853, 2, UNKNOWN VEHICLE
17171856, 1, SUBURBAN
17171857, 1, SNOWMOBILE
17171857, 2, SUBURBAN
17172053, 1, SUBURBAN
17172098, 1, SUBURBAN
17172156, 1, SUBURBAN
17172165, 2, SUBURBAN
17172165, 1, SEDAN
17172168, 2, SUBURBAN
17172168, 1, SUBURBAN
17172224, 1, 4 DOOR SEDAN
17172244, 1, SUBURBAN
17172322, 1, SEDAN
17172338, 1, 4 DOOR SEDAN
17172405, 1, SUBURBAN
17172405, 2, SUBURBAN
17172434, 1, SUBURBAN
17172456, 1, MOTORCYCLE
17172469, 2, 4 DOOR SEDAN
17172469, 1, SUBURBAN
17172497, 3, SUBURBAN
17172497, 2, 4 DOOR SEDAN
17172497, 1, SEDAN
17172655, 1, 4 DOOR SEDAN
17172655, 2, SUBURBAN
17172670, 1, PICK-UP TRUCK
17172856, 1, PICK-UP TRUCK
17172950, 1, VAN TRUCK
17172992, 1, DUMP TRUCK
17173057, 1, 2 DOOR SEDAN
17173060, 1, SUBURBAN
17173060, 2, 4 DOOR SEDAN
17173067, 1, FLAT BED TRUCK
17173074, 1, SUBURBAN
17173074, 2, VAN TRUCK
17173174, 1, 2 DOOR SEDAN
17173174, 2, SUBURBAN
17173195, 1, TRACTOR
17173223, 1, 4 DOOR SEDAN
17173223, 2, DELIVERY TRUCK
17173252, 2, 4 DOOR SEDAN
17173252, 1, MOTORCYCLE
17173253, 3, 4 DOOR SEDAN
17173253, 2, 4 DOOR SEDAN
17173253, 1, 4 DOOR SEDAN
17173447, 1, SUBURBAN
17173461, 1, 4 DOOR SEDAN
17173461, 2, SUBURBAN
17173529, 1, 4 DOOR SEDAN
17173562, 1, SUBURBAN
17173562, 2, 2 DOOR SEDAN
17173865, 1, PICK-UP TRUCK
17173865, 2, 4 DOOR SEDAN
17173907, 1, 4 DOOR SEDAN
17174029, 1, 4 DOOR SEDAN
17174029, 2, MOTORCYCLE
