state_accident_id, vehicle_number, age, sex, person_type, injury_severity
14320524, 3, 20.0, 1.0, DRIVER, U - UNKNOWN
14320524, 2, 42.0, 1.0, DRIVER, U - UNKNOWN
14335730, 1, 19.0, 2.0, DRIVER, U - UNKNOWN
14337984, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
14337988, 1, 40.0, 2.0, DRIVER, U - UNKNOWN
14324686, 1, 24.0, 1.0, DRIVER, U - UNKNOWN
14328830, 1, 54.0, 1.0, DRIVER, U - UNKNOWN
14320538, 1, 67.0, 2.0, DRIVER, U - UNKNOWN
14342792, 1, 67.0, 1.0, DRIVER, U - UNKNOWN
14342792, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
14344858, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
14303499, 1, 65.0, 1.0, DRIVER, U - UNKNOWN
14342802, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
14328853, 1, 67.0, 2.0, DRIVER, U - UNKNOWN
14328853, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
14320573, 1, 61.0, 2.0, DRIVER, U - UNKNOWN
14320573, 2, 35.0, 1.0, DRIVER, U - UNKNOWN
14314415, 1, 41.0, 2.0, DRIVER, U - UNKNOWN
14338044, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
14320583, 1, 50.0, 1.0, DRIVER, U - UNKNOWN
14320583, 3, 36.0, 2.0, DRIVER, U - UNKNOWN
14320583, 2, 29.0, 1.0, DRIVER, U - UNKNOWN
14317150, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
14317150, 2, 64.0, 1.0, DRIVER, U - UNKNOWN
14335803, 2, 47.0, 1.0, DRIVER, U - UNKNOWN
14335803, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
14328902, 1, nan, 1.0, DRIVER, U - UNKNOWN
14344944, 2, 48.0, 1.0, DRIVER, U - UNKNOWN
14344944, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
14344951, 1, 70.0, 1.0, DRIVER, U - UNKNOWN
14320628, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
14338388, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
14311598, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
14314492, 2, 32.0, 1.0, DRIVER, U - UNKNOWN
14314492, 1, 70.0, 1.0, DRIVER, U - UNKNOWN
14342895, 1, 62.0, 2.0, DRIVER, U - UNKNOWN
14314496, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
14314497, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
14314497, 2, 48.0, 2.0, DRIVER, U - UNKNOWN
14333052, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
14333052, 2, 18.0, 1.0, DRIVER, U - UNKNOWN
14314518, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
14314518, 2, nan, 3.0, DRIVER, U - UNKNOWN
14311609, 2, 20.0, 2.0, DRIVER, U - UNKNOWN
14311609, 3, 27.0, 1.0, DRIVER, U - UNKNOWN
14311609, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
