state_accident_id,dt,latitude,longitude,city,county,street_1,street_2,crash_type,death_count,severe_injury_count
15626993,2016-01-05T09:05:00,41.15026950370458,-73.98916498793643,Clarkstown,Rockland,N MAIN ST,Spruce Dr,COLLISION WITH PEDESTRIAN,0,1
15627046,2016-01-05T18:45:00,42.8274059753328,-78.69697399450158,West Seneca,Erie,SENECA ST,TRANSIT RD,COLLISION WITH MOTOR VEHICLE,0,1
15627091,2016-01-04T08:10:00,42.20428153008646,-74.20085236428585,Hunter,Greene,MAIN ST,Ferraro Rd,COLLISION WITH MOTOR VEHICLE,0,1
15627160,2016-01-02T14:50:00,43.076157507099104,-76.17347099313781,Syracuse,Onondaga,OLD LIVERPOOL RD,Park St,COLLISION WITH MOTOR VEHICLE,0,1
15627229,2016-01-05T20:00:00,40.742713060975824,-73.19907638395097,Islip,Suffolk,STATE HWY 27,nan,COLLISION WITH BUILDING/WALL,0,1
15627389,2016-01-03T00:55:00,42.668085258254614,-73.83588000504828,Bethlehem,Albany,I 87,nan,COLLISION WITH MEDIAN/BARRIER,0,1
15627392,2016-01-04T17:50:00,42.20105872311291,-79.13327171481467,Ellington,Chautauqua,WOOLCOT RD,28th Creek Rd,COLLISION WITH TREE,0,1
15627415,2016-01-01T00:45:00,41.911301236883524,-73.8539583245765,Rhinebeck,Dutchess,SLATE QUARRY RD,White Schoolhouse Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15627419,2016-01-04T20:09:00,41.26938166369782,-74.15372215243906,Tuxedo,Orange,I 87,nan,COLLISION WITH GUIDE RAIL,0,1
15627455,2016-01-02T23:29:00,43.194404045949575,-77.79995715790689,Spencerport,Monroe,N UNION ST,Mill St,COLLISION WITH MOTOR VEHICLE,0,1
15627558,2016-01-05T06:53:00,40.69226803632408,-73.42234603834372,Amityville,Suffolk,BROADWAY,W SMITH ST,COLLISION WITH PEDESTRIAN,1,0
15628176,2016-01-05T14:00:00,42.705109989283116,-73.69297597296577,Troy,Rensselaer,ERIE ST,HOWARD ST,COLLISION WITH BUILDING/WALL,0,1
15628414,2016-01-05T08:00:00,40.79275649727306,-73.46379069897867,Oyster Bay,Nassau,EXECUTIVE DR,E AMES CT,COLLISION WITH MOTOR VEHICLE,0,1
15628555,2016-01-01T15:57:00,43.09958691997669,-78.18505395971837,Elba,Genesee,OAK ORCHARD RD,North Byron Rd,COLLISION WITH MOTOR VEHICLE,0,1
15628665,2016-01-03T15:57:00,41.60757366560124,-73.84687817707437,Wappinger,Dutchess,ROUTE 376,Myers Corners Rd,COLLISION WITH MOTOR VEHICLE,0,2
15628667,2016-01-06T13:07:00,42.22943008964847,-73.90553445175657,Catskill,Greene,I 87,nan,COLLISION WITH TREE,0,1
15628897,2016-01-06T08:00:00,40.70854729733175,-73.71963104385071,Hempstead,Nassau,[Route] 24,STERLING RD,COLLISION WITH MOTOR VEHICLE,0,1
15630683,2016-01-06T10:40:00,41.182414016335436,-73.74274999320407,New Castle,Westchester,[Route] 117,PETERSVILLE RD,COLLISION WITH MOTOR VEHICLE,0,1
15630713,2016-01-06T12:01:00,43.20835133246433,-78.56536301759482,Royalton,Niagara,SLAYTON SETTLEMENT RD,Quaker Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15630818,2016-01-01T01:08:00,43.01145154369287,-73.78969912187573,Malta,Saratoga,US ROUTE 9,Malta Ave Ext,COLLISION WITH MOTOR VEHICLE,0,1
15630982,2016-01-04T18:40:00,43.08366409863864,-76.18245927602828,Salina,Onondaga,OLD LIVERPOOL RD,Saltmakers Rd,COLLISION WITH MOTOR VEHICLE,0,1
15631036,2016-01-06T13:40:00,40.90711677236929,-73.31554411370705,Huntington,Suffolk,FORT SALONGA RD,nan,COLLISION WITH MOTOR VEHICLE,0,1
15631166,2016-01-06T22:38:00,44.59464499488267,-73.8552127679426,Saranac,Clinton,STATE ROUTE 3,Adirondack Park Preserve,COLLISION WITH DEER,0,1
15631230,2016-01-06T15:55:00,42.84533602545829,-73.47204514145005,Pittstown,Rensselaer,STATE ROUTE 7,Taylors Ln,COLLISION WITH SNOW EMBANKMENT,0,1
15631283,2016-01-06T16:08:00,41.3643319974343,-74.60162803287548,Greenville,Orange,GREENVILLE TPKE,US Highway 6,COLLISION WITH MOTOR VEHICLE,0,1
15631303,2016-01-02T09:17:00,43.161960773176524,-76.34259850997465,Baldwinsville,Onondaga,W GENESEE RD,Artillery Ln,COLLISION WITH MOTOR VEHICLE,0,1
15631479,2016-01-04T16:40:00,41.461366111725766,-74.0219406758437,New Windsor,Orange,US ROUTE 9W,Caesars Ln,COLLISION WITH MOTOR VEHICLE,0,1
15631510,2016-01-07T18:16:00,41.045890138055334,-73.9948637620302,Orangetown,Rockland,VETERANS MEMORIAL DR,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
15631587,2016-01-04T14:44:00,43.45914203761899,-76.50246905139181,Oswego,Oswego,[Route] 104,E 6TH ST,COLLISION WITH MOTOR VEHICLE,0,2
15631607,2016-01-04T05:19:00,43.01139006162656,-73.78969009608626,Malta,Saratoga,US ROUTE 9,Malta Ave Ext,COLLISION WITH MOTOR VEHICLE,0,1
15631611,2016-01-06T14:50:00,42.216900834583704,-76.09152502146128,Newark Valley,Tioga,NEWARK VALLEY MAINE RD,Unnamed Street,COLLISION WITH TREE,0,2
15631791,2016-01-07T18:49:00,43.089714027592215,-78.99087404328205,Niagara Falls,Niagara,NIAGARA FALLS BLVD,CONNECTING RD,COLLISION WITH PEDESTRIAN,0,1
15631823,2016-01-05T09:00:00,40.863481299429935,-73.4015824752071,Huntington,Suffolk,PARK AVE,MERRIWIND DR,COLLISION WITH MOTOR VEHICLE,0,1
15631927,2016-01-03T21:55:00,42.814113684192414,-75.25296209576632,Brookfield,Madison,STATE HIGHWAY 8,Unnamed Street,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15631945,2016-01-08T17:25:00,41.56974206884446,-73.90849368671448,Wappinger,Dutchess,US HIGHWAY 9,MacFarlane Rd,COLLISION WITH MOTOR VEHICLE,0,1
15631973,2016-01-03T16:43:00,42.382131371681815,-79.15878716509744,Villenova,Chautauqua,ROUTE 83,Wentworth Rd,COLLISION WITH MOTOR VEHICLE,0,1
15631995,2016-01-06T23:25:00,44.0016179701341,-75.81196687017919,Le Ray,Jefferson,STATE ROUTE 342,State Route 3,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15632014,2016-01-06T21:45:00,41.31950454270568,-73.91663449656816,Cortlandt,Westchester,SPROUT BROOK RD,nan,COLLISION WITH BUILDING/WALL,0,1
15632025,2016-01-06T10:30:00,41.25451626134223,-73.92657368597189,Cortlandt,Westchester,MONTROSE STATION RD,Oak Rd,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
15632049,2016-01-07T12:54:00,42.85452541749539,-78.7911489103766,West Seneca,Erie,I 90,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
15632139,2016-01-05T22:47:00,43.09881562666623,-77.4514346512526,Fairport,Monroe,W CHURCH ST,BRIGGS AVE,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
15632144,2016-01-06T22:45:00,43.034678260396525,-77.73942523280094,Wheatland,Monroe,SCOTTSVILLE RD,nan,COLLISION WITH ANIMAL,0,1
15632253,2016-01-09T17:29:00,42.252380026758175,-73.79203995592242,Hudson,Columbia,S 3RD ST,UNION ST,COLLISION WITH MOTOR VEHICLE,0,1
15632399,2016-01-03T08:45:00,41.46342102597497,-74.37252800983227,Wallkill,Orange,[Route] 211,N GALLERIA DR,COLLISION WITH MOTOR VEHICLE,0,1
15632533,2016-01-06T07:49:00,43.142048882076644,-76.27809840992182,Lysander,Onondaga,COLD SPRINGS RD,Hicks Rd,COLLISION WITH MOTOR VEHICLE,0,1
15632552,2016-01-06T09:48:00,43.038765976461285,-76.30355815416141,Camillus,Onondaga,GENESEE ST,Main St,COLLISION WITH TREE,0,1
15632555,2016-01-06T15:26:00,43.14096630213246,-76.25797004036878,Lysander,Onondaga,RIVER RD,Doyle Rd,COLLISION WITH MOTOR VEHICLE,0,1
15632564,2016-01-08T08:34:00,40.84448096435066,-73.41063098115715,Huntington,Suffolk,E 11TH ST,GRAND PL,COLLISION WITH PEDESTRIAN,0,1
15632587,2016-01-07T18:22:00,40.78840016942568,-73.07932846244542,Islip,Suffolk,COATES AVE,Elin St,COLLISION WITH MOTOR VEHICLE,0,1
15632760,2016-01-06T07:45:00,41.433330912548776,-74.4856769608994,Wallkill,Orange,MT HOPE RD,WHIPPLE RD,COLLISION WITH MOTOR VEHICLE,0,3
15632827,2016-01-10T00:40:00,40.76152103259472,-73.57526802673623,North Hempstead,Nassau,BRUSH HOLLOW RD,PROSPECT AVE,COLLISION WITH PEDESTRIAN,0,1
15632863,2016-01-09T18:16:00,40.723270229872575,-73.4419373822526,Oyster Bay,Nassau,MAIN ST,MARION ST,COLLISION WITH PEDESTRIAN,1,0
15632869,2016-01-09T02:00:00,40.68177499553003,-73.70302497196579,Hempstead,Nassau,GREENWAY BLVD,MARK PL,COLLISION WITH MOTOR VEHICLE,0,1
15632886,2016-01-02T12:34:00,41.21371413186507,-73.63499296848629,Bedford,Westchester,OLD POST RD,Indian Hill Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,1,1
15632960,2016-01-06T10:15:00,40.66771996927817,-73.70801898544131,Valley Stream,Nassau,W MERRICK RD,N CENTRAL AVE,COLLISION WITH PEDESTRIAN,0,1
15633121,2016-01-05T09:33:00,42.65242723239916,-73.76771708500378,Albany,Albany,LARK ST,MADISON AVE,COLLISION WITH MOTOR VEHICLE,0,1
15633923,2016-01-04T13:32:00,42.448037562799236,-76.54618121996764,Ithaca,Tompkins,MECKLENBURG RD,Unnamed Street,COLLISION WITH MOTOR VEHICLE,0,2
15633924,2016-01-05T08:28:00,42.43763150154814,-76.57068360651076,Enfield,Tompkins,ENFIELD CENTER RD E,Sheffield Rd,COLLISION WITH TREE,0,1
15633926,2016-01-09T10:49:00,42.529303160453736,-76.57661708900848,Ulysses,Tompkins,TAUGHANNOCK BLVD,Agard Rd,COLLISION WITH SIGN POST,0,1
15633989,2016-01-05T08:37:00,42.61998840548668,-73.70286894561184,East Greenbush,Rensselaer,nan,nan,COLLISION WITH PEDESTRIAN,0,1
15634011,2016-01-10T11:00:00,42.96103703235927,-78.75548906097727,Amherst,Erie,MAIN ST,UNION RD,COLLISION WITH MOTOR VEHICLE,0,1
15634045,2016-01-08T08:28:00,41.74910519776286,-73.89952339992561,Hyde Park,Dutchess,E DORSEY LN,Trailer Park,COLLISION WITH MOTOR VEHICLE,0,1
15634052,2016-01-07T11:55:00,43.08941625525257,-76.14958466737812,Salina,Onondaga,BREWERTON RD,Factory Ave,COLLISION WITH MOTOR VEHICLE,0,1
15634142,2016-01-08T16:05:00,40.868838993513144,-73.34928881766838,Huntington,Suffolk,PULASKI RD,Wood Ave,COLLISION WITH MOTOR VEHICLE,0,1
15634161,2016-01-08T18:56:00,40.93941143512007,-73.06962823270838,Port Jefferson,Suffolk,OLD POST RD,Dark Hollow Rd,COLLISION WITH BUILDING/WALL,0,1
15634236,2016-01-01T05:56:00,43.19673784340821,-77.54699832023674,Irondequoit,Monroe,STATE HWY 590,nan,COLLISION WITH MOTOR VEHICLE,0,2
15634326,2016-01-08T17:13:00,42.02318731533359,-76.92057427125091,Southport,Chemung,SAGETOWN RD,Clark Hollow Rd,COLLISION WITH MOTOR VEHICLE,0,2
15634332,2016-01-07T02:35:00,43.77226446635997,-73.41343843736708,Putnam,Washington,[Route] 22,Hamel Ln,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15634472,2016-01-10T16:15:00,40.706080978002696,-73.53832203699463,Hempstead,Nassau,N JERUSALEM RD,TABOR PL,COLLISION WITH MOTOR VEHICLE,0,1
15634497,2016-01-08T06:54:00,40.92706249324923,-72.33040750423068,Southampton,Suffolk,MONTAUK HWY,Windmill Ln,COLLISION WITH MOTOR VEHICLE,1,0
15634728,2016-01-08T00:35:00,40.73990290692773,-73.97284488601917,Manhattan,New York,FDR DR,Ramp,COLLISION WITH PEDESTRIAN,1,0
15634729,2016-01-07T18:41:00,40.77093796070903,-73.95074926604039,Manhattan,New York,YORK AVE,E 78TH ST,COLLISION WITH PEDESTRIAN,1,0
15634730,2016-01-08T21:34:00,40.839241011391785,-73.91509599449164,Bronx,Bronx,E 170TH ST,WYTHE PL,COLLISION WITH PEDESTRIAN,1,0
15634731,2016-01-10T04:18:00,40.67626099518067,-73.91093303398128,Brooklyn,Kings,ATLANTIC AVE,ROCKAWAY AVE,COLLISION WITH PEDESTRIAN,1,0
15634732,2016-01-10T12:49:00,40.765738833489614,-73.89238179013627,Queens,Queens,ASTORIA BLVD,Ramp,COLLISION WITH OTHER BARRIER,1,0
15634949,2016-01-11T09:39:00,41.60129914967952,-73.9203522324132,Wappingers Falls,Dutchess,W MAIN ST,CHURCH ST,COLLISION WITH MOTOR VEHICLE,0,1
15635061,2016-01-08T21:40:00,44.782293197962915,-75.0997880636859,Madrid,St Lawrence,RUDDY RD,GOLDIE LN,COLLISION WITH SNOW EMBANKMENT,0,1
15635095,2016-01-07T07:10:00,41.22933404017662,-73.98699999145238,Stony Point,Rockland,N LIBERTY DR,E Main St,COLLISION WITH MOTOR VEHICLE,0,1
15635142,2016-01-10T01:59:00,43.97237339429462,-75.91125477011671,Watertown,Jefferson,WASHINGTON ST,Clinton St,COLLISION WITH MOTOR VEHICLE,0,1
15635246,2016-01-10T15:30:00,42.29099505156204,-79.46450104437871,Chautauqua,Chautauqua,BURDICK RD,Elm Flat Rd,COLLISION WITH MOTOR VEHICLE,0,1
15635316,2016-01-08T22:51:00,43.04136851639819,-78.46068440579269,Alabama,Genesee,BLOOMINGDALE RD,WRIGHT RD,COLLISION WITH TREE,0,1
15635617,2016-01-07T20:01:00,40.73203200603778,-73.58302105929629,Hempstead,Nassau,MEADOWBROOK STATE PKWY,nan,COLLISION WITH MOTOR VEHICLE,0,1
15635621,2016-01-10T22:10:00,41.54799065748523,-73.72745092169234,East Fishkill,Dutchess,I 84,Stormville Rest Area,COLLISION WITH GUIDE RAIL,0,1
15635695,2016-01-01T14:34:00,43.59899960951096,-76.13051762480156,Sandy Creek,Oswego,COUNTY ROUTE 62,Balcom Dr,COLLISION WITH OTHER FIXED OBJECT,0,1
15636217,2016-01-12T16:32:00,43.023341587567565,-77.43908368872613,Victor,Ontario,STATE ROUTE 96,Eastview Mall Dr,COLLISION WITH GUIDERAIL - END,0,1
15636272,2016-01-12T15:37:00,42.88614975771342,-77.2055540514679,Hopewell,Ontario,COUNTY ROAD 46,Freshour Rd,COLLISION WITH MOTOR VEHICLE,0,1
15636293,2016-01-12T15:54:00,42.56162426038556,-76.26591884088862,Groton,Tompkins,MCLEAN - CORTLAND RD,nan,COLLISION WITH MOTOR VEHICLE,0,1
15636304,2016-01-09T16:54:00,40.967186565333996,-72.70199466607404,Riverhead,Suffolk,ROANOKE AVE,Sound Ave,COLLISION WITH MOTOR VEHICLE,0,4
15636344,2016-01-10T01:25:00,42.39377866968239,-75.27863070280016,Unadilla,Otsego,ROBERT WILLIAMS RD,COUNTY HIGHWAY 3A,COLLISION WITH TREE,0,1
15636355,2016-01-11T18:14:00,42.818443011653365,-73.91388295045421,Schenectady,Schenectady,PARKWOOD BLVD,nan,COLLISION WITH MOTOR VEHICLE,0,1
15636519,2016-01-06T02:13:00,43.167233046518035,-76.15898902053867,Clay,Onondaga,CAUGHDENOY RD,Novara Ln,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15636751,2016-01-06T05:47:00,41.23810209922113,-73.8178987660025,Yorktown,Westchester,TACONIC STATE PKWY,nan,COLLISION WITH MOTOR VEHICLE,0,1
15636830,2016-01-04T17:10:00,43.033763015453,-76.38302349291644,Elbridge,Onondaga,STATE ROUTE 5,Smith Trailer Park,COLLISION WITH MOTOR VEHICLE,0,1
15636892,2016-01-11T14:41:00,43.06144705148456,-76.97646541568417,nan,Wayne,STATE ROUTE 31,Cole Rd,COLLISION WITH MOTOR VEHICLE,0,1
15636992,2016-01-09T17:04:00,41.04794634595545,-72.46286469904945,Southold,Suffolk,MILL LN,Peconic Ln,COLLISION WITH MOTOR VEHICLE,0,1
15637102,2016-01-06T10:24:00,42.50727436675232,-76.65457087862224,Ulysses,Tompkins,PODUNK RD,Swamp College Rd,COLLISION WITH OTHER FIXED OBJECT,0,1
15637108,2016-01-08T04:50:00,41.26719873202118,-73.93401536047786,Cortlandt,Westchester,[Route] 9,Ramp,COLLISION WITH MOTOR VEHICLE,0,4
15637733,2016-01-09T15:23:00,42.021517112985485,-78.45108450458902,Olean,Cattaraugus,INDIAN CREEK RD,nan,COLLISION WITH TREE,0,1
15637742,2016-01-10T11:14:00,43.36458413208996,-73.81450008613007,Lake Luzerne,Warren,[Route] 9N,DUNKLEY RD,COLLISION WITH GUIDE RAIL,0,1
15637865,2016-01-08T06:56:00,40.891411229915306,-72.68556685264103,Southampton,Suffolk,MORICHES-RIVERHEAD RD,Hampton Hills Golf CC Rd,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
15637881,2016-01-11T14:33:00,44.24358840197243,-74.48630370427347,Tupper Lake,Franklin,MAIN ST,Balsam St,COLLISION WITH MOTOR VEHICLE,0,1
15637941,2016-01-12T08:45:00,42.001167956798724,-79.63002231043347,Clymer,Chautauqua,CLYMER CORRY RD,State Line Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,2
15637988,2016-01-12T05:40:00,42.508768099266746,-78.67106123654919,Springville,Erie,W MAIN ST,S Central Ave,COLLISION WITH MOTOR VEHICLE,0,1
15638032,2016-01-12T14:28:00,42.79463801624765,-78.62154100925586,Elma,Erie,MAPLE RD,W MAPLE CT,COLLISION WITH MOTOR VEHICLE,0,1
15638036,2016-01-10T02:25:00,43.04646062261233,-78.69690297775358,Clarence,Erie,TRANSIT RD,Lapp Rd,COLLISION WITH GUIDE RAIL,0,1
15638079,2016-01-12T16:12:00,43.03944200970145,-74.26719231938803,Mayfield,Fulton,STATE HIGHWAY 29,Progress Rd,COLLISION WITH MOTOR VEHICLE,0,1
15638238,2016-01-13T14:38:00,40.835903315425554,-73.26970210414301,Smithtown,Suffolk,VETERANS MEMORIAL HWY,Apple Ln,COLLISION WITH MOTOR VEHICLE,0,1
15638365,2016-01-07T09:07:00,43.16852756799192,-77.60731691276665,Rochester,Monroe,JOSEPH AVE,BADEN ST,COLLISION WITH PEDESTRIAN,0,1
15638425,2016-01-12T16:00:00,42.98005669159883,-77.95845315758231,LeRoy,Genesee,E MAIN RD,Unnamed Street,COLLISION WITH TREE,0,1
15638438,2016-01-07T08:05:00,42.312472393381405,-78.62104054404236,Ellicottville,Cattaraugus,STATE HWY 242,Brennan Rd,COLLISION WITH MOTOR VEHICLE,0,1
15638452,2016-01-07T15:30:00,43.04598039972554,-77.65176156797638,Henrietta,Monroe,RAMP,I 90,COLLISION WITH MOTOR VEHICLE,0,1
15638545,2016-01-07T23:15:00,41.458667199827936,-74.34962833045056,Wallkill,Orange,I 84,Goshen Tpke,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15638550,2016-01-06T07:59:00,43.144021728295535,-76.28273237003583,Lysander,Onondaga,COLD SPRINGS RD,Kilkenny Dr,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15638614,2016-01-06T17:46:00,41.621680561101826,-73.76787969980684,East Fishkill,Dutchess,TACONIC STATE PKWY,Ramp,COLLISION WITH TREE,0,1
15638642,2016-01-08T16:14:00,42.450575624060804,-77.27224484026745,Wheeler,Steuben,HUNGRY HOLLOW RD,Runner Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15638732,2016-01-11T13:58:00,43.125224975602684,-77.59308669515582,Brighton,Monroe,S CLINTON AVE,ELMWOOD AVE,COLLISION WITH CURBING,0,1
15638796,2016-01-01T04:57:00,41.4537823736426,-74.0573279818321,New Windsor,Orange,STATE ROUTE 32,Windsor Hwy,COLLISION WITH CURBING,1,0
15640075,2016-01-13T10:44:00,42.759615126898744,-73.88534639813683,Colonie,Albany,ALBANY ST,Arrow St,COLLISION WITH MOTOR VEHICLE,0,1
15640563,2016-01-09T23:42:00,43.20482099640338,-77.63867896055528,Rochester,Monroe,DEWEY AVE,CHRISTIAN AVE,COLLISION WITH MOTOR VEHICLE,0,1
15640689,2016-01-12T20:10:00,41.35443485217568,-74.28444593485276,Chester,Orange,STATE HWY 17,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
15640712,2016-01-08T20:50:00,42.314683265906844,-77.75977625514001,Almond,Allegany,I 86,nan,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15640721,2016-01-12T06:41:00,42.10858581429702,-73.95774866684535,Saugerties,Ulster,I 87,Malden Service Area,COLLISION WITH MOTOR VEHICLE,0,1
15640732,2016-01-10T08:40:00,42.51864778148579,-76.2813359549507,Dryden,Tompkins,CORTLAND RD,Lailani Ln,COLLISION WITH TREE,1,1
15640769,2016-01-10T15:15:00,41.830338561091125,-74.17333702824797,Marbletown,Ulster,US HIGHWAY 209,Mountainview Dr,COLLISION WITH MOTOR VEHICLE,0,1
15640798,2016-01-14T01:44:00,40.63577797853782,-73.64936504360912,Hempstead,Nassau,MESSICK AVE,W WINDSOR PKWY,COLLISION WITH SIGN POST,0,1
15640840,2016-01-10T19:06:00,42.159875445571366,-78.72779634607488,Allegany Indian Territory,Cattaraugus,SWAN ST,FRONT AVE,COLLISION WITH MOTOR VEHICLE,0,1
15640854,2016-01-15T08:54:00,41.692048469053354,-74.00027802729016,Marlborough,Ulster,STATE ROUTE 44 55,Baileys Gap Rd,COLLISION WITH MOTOR VEHICLE,0,1
15640856,2016-01-08T15:14:00,42.313832028821686,-73.63562848422535,Ghent,Columbia,STATE ROUTE 66,Cemetery Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
15640871,2016-01-12T12:19:00,42.05808864661809,-78.37165885679158,Portville,Cattaraugus,[Route] 417,PROMISED LAND RD,COLLISION WITH GUIDE RAIL,0,1
15640881,2016-01-14T06:27:00,42.44760096557171,-78.60176990257177,Ashford,Cattaraugus,RICEVILLE RD,GOOSENECK RD,COLLISION WITH GUIDERAIL - END,0,1
15640941,2016-01-15T05:40:00,40.765411574358936,-73.51522541586962,Oyster Bay,Nassau,E OLD COUNTRY RD,RAYMOND ST,COLLISION WITH BICYCLIST,0,1
15640963,2016-01-14T16:43:00,42.833281563355385,-77.0371737998829,Seneca,Ontario,STATE ROUTE 14A,Leet Rd,COLLISION WITH MOTOR VEHICLE,0,1
15641011,2016-01-15T10:43:00,40.755917597340925,-73.53736864875407,Oyster Bay,Nassau,BOXWOOD LN,BOBWHITE LN,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
15641136,2016-01-14T11:30:00,41.34211714151852,-74.35678199232676,Goshen,Orange,ROUTE 17A,Renee Plz,COLLISION WITH MOTOR VEHICLE,0,1
15641180,2016-01-13T16:23:00,43.043544567256795,-78.79966208024163,Amherst,Erie,SWEET HOME RD,Pheasant Run Rd,COLLISION WITH TREE,0,1
15641493,2016-01-10T19:48:00,41.51768717562384,-73.94331784655891,Fishkill,Dutchess,OLD GLENHAM RD,Fishkill Ave,COLLISION WITH PEDESTRIAN,0,1
15641565,2016-01-13T18:00:00,40.7009029946234,-73.5049355926487,Hempstead,Nassau,RAMP,Wantagh Ave,COLLISION WITH MOTOR VEHICLE,0,1
15641587,2016-01-02T23:09:00,42.74392684604816,-78.07555851653224,Warsaw,Wyoming,US ROUTE 20A E,Beardsley Rd,COLLISION WITH TREE,0,2
15641652,2016-01-12T16:05:00,43.01705408485631,-73.81292792142227,Malta,Saratoga,MALTA AVE,Atkins Hill Rd,COLLISION WITH MOTOR VEHICLE,0,1
