state_accident_id,vehicle_number,age,sex,person_type,injury_severity
15171928,1,38.0,2.0,DRIVER,U - UNKNOWN
15172341,1,52.0,1.0,DRIVER,U - UNKNOWN
15172341,2,62.0,1.0,DRIVER,U - UNKNOWN
15172352,1,39.0,2.0,DRIVER,U - UNKNOWN
15172360,1,21.0,2.0,DRIVER,U - UNKNOWN
15172452,1,40.0,1.0,DRIVER,U - UNKNOWN
15172471,2,24.0,1.0,DRIVER,U - UNKNOWN
15172471,1,62.0,2.0,DRIVER,U - UNKNOWN
15172569,1,60.0,1.0,DRIVER,U - UNKNOWN
15172570,2,71.0,1.0,DRIVER,U - UNKNOWN
15172570,1,40.0,2.0,DRIVER,U - UNKNOWN
15172638,1,32.0,1.0,DRIVER,U - UNKNOWN
15172638,2,nan,3.0,DRIVER,U - UNKNOWN
15172736,1,17.0,1.0,DRIVER,U - UNKNOWN
15172886,1,49.0,2.0,DRIVER,U - UNKNOWN
15172926,1,23.0,1.0,DRIVER,U - UNKNOWN
15172926,2,45.0,1.0,DRIVER,U - UNKNOWN
15173039,1,50.0,2.0,DRIVER,U - UNKNOWN
15173056,2,44.0,1.0,DRIVER,U - UNKNOWN
15173076,1,23.0,2.0,DRIVER,U - UNKNOWN
15173101,1,37.0,1.0,DRIVER,U - UNKNOWN
15173124,1,45.0,1.0,DRIVER,U - UNKNOWN
15173238,1,17.0,1.0,DRIVER,U - UNKNOWN
15173479,1,25.0,1.0,DRIVER,U - UNKNOWN
15173479,2,nan,3.0,DRIVER,U - UNKNOWN
15173500,2,55.0,1.0,DRIVER,U - UNKNOWN
15173500,1,76.0,1.0,DRIVER,U - UNKNOWN
15173505,2,35.0,1.0,DRIVER,U - UNKNOWN
15173505,1,89.0,1.0,DRIVER,U - UNKNOWN
15173639,1,19.0,2.0,DRIVER,U - UNKNOWN
15173673,1,19.0,1.0,DRIVER,U - UNKNOWN
15173673,2,49.0,2.0,DRIVER,U - UNKNOWN
15173763,2,30.0,1.0,DRIVER,U - UNKNOWN
15173763,1,50.0,2.0,DRIVER,U - UNKNOWN
15173822,1,20.0,2.0,DRIVER,U - UNKNOWN
15173822,2,36.0,2.0,DRIVER,U - UNKNOWN
15173936,1,25.0,1.0,DRIVER,U - UNKNOWN
15173973,1,77.0,1.0,DRIVER,U - UNKNOWN
15174055,1,46.0,2.0,DRIVER,U - UNKNOWN
15174055,2,65.0,2.0,DRIVER,U - UNKNOWN
15174209,1,23.0,2.0,DRIVER,U - UNKNOWN
15174209,2,37.0,1.0,DRIVER,U - UNKNOWN
15174245,1,38.0,1.0,DRIVER,U - UNKNOWN
15174245,2,68.0,1.0,DRIVER,U - UNKNOWN
15174249,1,74.0,2.0,DRIVER,U - UNKNOWN
15174321,1,20.0,1.0,DRIVER,U - UNKNOWN
15174440,2,48.0,2.0,DRIVER,U - UNKNOWN
15174440,1,49.0,1.0,DRIVER,U - UNKNOWN
15174746,2,22.0,2.0,DRIVER,U - UNKNOWN
15174746,1,61.0,2.0,DRIVER,U - UNKNOWN
15174755,1,19.0,1.0,DRIVER,U - UNKNOWN
15174830,1,41.0,2.0,DRIVER,U - UNKNOWN
15174845,1,20.0,2.0,DRIVER,U - UNKNOWN
15174845,2,39.0,2.0,DRIVER,U - UNKNOWN
15174943,1,30.0,1.0,DRIVER,U - UNKNOWN
15174955,1,50.0,1.0,DRIVER,U - UNKNOWN
15174976,1,46.0,2.0,DRIVER,U - UNKNOWN
15175034,1,24.0,2.0,DRIVER,U - UNKNOWN
15175131,1,44.0,2.0,DRIVER,U - UNKNOWN
15175131,2,54.0,1.0,DRIVER,U - UNKNOWN
15175202,1,44.0,1.0,DRIVER,U - UNKNOWN
15175203,1,58.0,1.0,DRIVER,U - UNKNOWN
15175203,2,65.0,1.0,DRIVER,U - UNKNOWN
15175630,1,47.0,2.0,DRIVER,U - UNKNOWN
15176236,2,39.0,1.0,DRIVER,U - UNKNOWN
15176236,1,67.0,1.0,DRIVER,U - UNKNOWN
15176271,1,37.0,1.0,DRIVER,U - UNKNOWN
15176271,2,76.0,2.0,DRIVER,U - UNKNOWN
15176541,1,54.0,2.0,DRIVER,U - UNKNOWN
15176541,2,40.0,1.0,DRIVER,U - UNKNOWN
15177053,1,33.0,2.0,DRIVER,U - UNKNOWN
15177053,2,55.0,1.0,DRIVER,U - UNKNOWN
15177064,1,36.0,1.0,DRIVER,U - UNKNOWN
15177064,2,49.0,2.0,DRIVER,U - UNKNOWN
15177100,1,62.0,1.0,DRIVER,U - UNKNOWN
15177322,1,44.0,1.0,DRIVER,U - UNKNOWN
15177329,1,56.0,2.0,DRIVER,U - UNKNOWN
15177329,2,21.0,2.0,DRIVER,U - UNKNOWN
15177498,4,24.0,1.0,DRIVER,U - UNKNOWN
15177498,1,70.0,1.0,DRIVER,U - UNKNOWN
15177498,3,28.0,2.0,DRIVER,U - UNKNOWN
15177498,2,30.0,1.0,DRIVER,U - UNKNOWN
15177618,1,26.0,1.0,DRIVER,U - UNKNOWN
15178674,1,59.0,1.0,DRIVER,U - UNKNOWN
15178707,1,22.0,2.0,DRIVER,U - UNKNOWN
15178708,1,nan,3.0,DRIVER,U - UNKNOWN
15178790,1,44.0,1.0,DRIVER,U - UNKNOWN
15178807,1,23.0,2.0,DRIVER,U - UNKNOWN
15178874,1,78.0,2.0,DRIVER,U - UNKNOWN
15178874,2,55.0,1.0,DRIVER,U - UNKNOWN
15178897,2,57.0,1.0,DRIVER,U - UNKNOWN
15178897,1,23.0,1.0,DRIVER,U - UNKNOWN
15178907,1,23.0,2.0,DRIVER,U - UNKNOWN
15178983,1,48.0,2.0,DRIVER,U - UNKNOWN
15178988,1,27.0,2.0,DRIVER,U - UNKNOWN
15179043,1,37.0,2.0,DRIVER,U - UNKNOWN
15179161,1,48.0,2.0,DRIVER,U - UNKNOWN
15179161,5,55.0,2.0,DRIVER,U - UNKNOWN
15179161,2,24.0,1.0,DRIVER,U - UNKNOWN
15179161,4,46.0,2.0,DRIVER,U - UNKNOWN
15179161,3,27.0,1.0,DRIVER,U - UNKNOWN
15179161,6,24.0,1.0,DRIVER,U - UNKNOWN
15179194,1,51.0,2.0,DRIVER,U - UNKNOWN
15179194,2,45.0,1.0,DRIVER,U - UNKNOWN
15179197,1,39.0,1.0,DRIVER,U - UNKNOWN
15179274,1,29.0,1.0,DRIVER,U - UNKNOWN
15179279,1,48.0,2.0,DRIVER,U - UNKNOWN
15179281,1,26.0,2.0,DRIVER,U - UNKNOWN
15179295,1,32.0,1.0,DRIVER,U - UNKNOWN
15179318,1,19.0,1.0,DRIVER,U - UNKNOWN
15179323,1,19.0,2.0,DRIVER,U - UNKNOWN
15179332,1,66.0,2.0,DRIVER,U - UNKNOWN
15179386,1,48.0,2.0,DRIVER,U - UNKNOWN
15179386,2,49.0,1.0,DRIVER,U - UNKNOWN
15179484,1,66.0,1.0,DRIVER,U - UNKNOWN
15179615,3,85.0,1.0,DRIVER,U - UNKNOWN
15179615,2,34.0,1.0,DRIVER,U - UNKNOWN
15179615,1,86.0,1.0,DRIVER,U - UNKNOWN
15180613,1,57.0,1.0,DRIVER,U - UNKNOWN
15180618,1,56.0,1.0,DRIVER,U - UNKNOWN
15180676,11,50.0,2.0,DRIVER,U - UNKNOWN
15180676,3,37.0,1.0,DRIVER,U - UNKNOWN
15180676,2,58.0,1.0,DRIVER,U - UNKNOWN
15180676,14,46.0,1.0,DRIVER,U - UNKNOWN
15180676,15,51.0,1.0,DRIVER,U - UNKNOWN
15180676,5,20.0,1.0,DRIVER,U - UNKNOWN
15180676,8,48.0,2.0,DRIVER,U - UNKNOWN
15180676,4,32.0,1.0,DRIVER,U - UNKNOWN
15180676,7,42.0,1.0,DRIVER,U - UNKNOWN
15180676,1,24.0,1.0,DRIVER,U - UNKNOWN
15180676,10,52.0,1.0,DRIVER,U - UNKNOWN
15180676,13,nan,3.0,DRIVER,U - UNKNOWN
15180676,12,52.0,1.0,DRIVER,U - UNKNOWN
15180676,6,27.0,1.0,DRIVER,U - UNKNOWN
15180676,9,47.0,1.0,DRIVER,U - UNKNOWN
15180732,1,47.0,2.0,DRIVER,U - UNKNOWN
15180975,1,18.0,2.0,DRIVER,U - UNKNOWN
15181136,2,60.0,1.0,DRIVER,U - UNKNOWN
15181136,1,33.0,1.0,DRIVER,U - UNKNOWN
15181137,2,46.0,2.0,DRIVER,U - UNKNOWN
15181137,1,33.0,2.0,DRIVER,U - UNKNOWN
15181225,1,26.0,2.0,DRIVER,U - UNKNOWN
15181315,1,36.0,2.0,DRIVER,U - UNKNOWN
15181315,2,25.0,1.0,DRIVER,U - UNKNOWN
15181324,1,34.0,1.0,DRIVER,U - UNKNOWN
15181324,2,63.0,2.0,DRIVER,U - UNKNOWN
15181339,2,20.0,2.0,DRIVER,U - UNKNOWN
15181339,1,40.0,2.0,DRIVER,U - UNKNOWN
15181366,1,25.0,1.0,DRIVER,U - UNKNOWN
15181368,1,29.0,1.0,DRIVER,U - UNKNOWN
15181369,3,67.0,1.0,DRIVER,U - UNKNOWN
15181369,1,25.0,1.0,DRIVER,U - UNKNOWN
15181369,2,54.0,1.0,DRIVER,U - UNKNOWN
15181994,2,35.0,1.0,DRIVER,U - UNKNOWN
15181994,1,41.0,2.0,DRIVER,U - UNKNOWN
15182017,1,27.0,2.0,DRIVER,U - UNKNOWN
15182117,1,16.0,1.0,DRIVER,U - UNKNOWN
15182187,1,19.0,2.0,DRIVER,U - UNKNOWN
15182198,1,29.0,2.0,DRIVER,U - UNKNOWN
15182198,2,42.0,1.0,DRIVER,U - UNKNOWN
15182198,3,nan,3.0,DRIVER,U - UNKNOWN
15182343,1,34.0,1.0,DRIVER,U - UNKNOWN
15182343,2,37.0,2.0,DRIVER,U - UNKNOWN
15182369,1,22.0,1.0,DRIVER,U - UNKNOWN
15182643,1,46.0,1.0,DRIVER,U - UNKNOWN
15182647,2,41.0,1.0,DRIVER,U - UNKNOWN
15182647,1,34.0,1.0,DRIVER,U - UNKNOWN
15182750,1,19.0,1.0,DRIVER,U - UNKNOWN
15182936,1,22.0,1.0,DRIVER,U - UNKNOWN
15183015,2,58.0,2.0,DRIVER,U - UNKNOWN
15183015,1,36.0,1.0,DRIVER,U - UNKNOWN
15183092,2,68.0,2.0,DRIVER,U - UNKNOWN
15183092,1,40.0,1.0,DRIVER,U - UNKNOWN
15183113,2,38.0,1.0,DRIVER,U - UNKNOWN
15183113,1,31.0,1.0,DRIVER,U - UNKNOWN
15183160,1,21.0,2.0,DRIVER,U - UNKNOWN
15183196,1,19.0,2.0,DRIVER,U - UNKNOWN
15183332,1,51.0,2.0,DRIVER,U - UNKNOWN
15183348,1,22.0,1.0,DRIVER,U - UNKNOWN
15183348,2,73.0,1.0,DRIVER,U - UNKNOWN
15183353,1,42.0,1.0,DRIVER,U - UNKNOWN
15183491,2,48.0,1.0,DRIVER,U - UNKNOWN
15183491,1,20.0,1.0,DRIVER,U - UNKNOWN
15183501,1,39.0,2.0,DRIVER,U - UNKNOWN
15183502,1,84.0,1.0,DRIVER,U - UNKNOWN
15183503,1,81.0,1.0,DRIVER,U - UNKNOWN
15183515,1,45.0,1.0,DRIVER,U - UNKNOWN
15183515,3,nan,3.0,DRIVER,U - UNKNOWN
15183517,1,26.0,2.0,DRIVER,U - UNKNOWN
15183518,2,29.0,2.0,DRIVER,U - UNKNOWN
15183518,1,19.0,1.0,DRIVER,U - UNKNOWN
15184023,1,24.0,1.0,DRIVER,U - UNKNOWN
15184023,2,nan,3.0,DRIVER,U - UNKNOWN
15184076,2,nan,3.0,DRIVER,U - UNKNOWN
15184076,1,28.0,2.0,DRIVER,U - UNKNOWN
15184111,2,30.0,2.0,DRIVER,U - UNKNOWN
15184111,1,25.0,2.0,DRIVER,U - UNKNOWN
15184184,1,34.0,2.0,DRIVER,U - UNKNOWN
15184190,1,26.0,2.0,DRIVER,U - UNKNOWN
15184219,1,26.0,1.0,DRIVER,U - UNKNOWN
15184231,2,64.0,2.0,DRIVER,U - UNKNOWN
15184231,5,37.0,1.0,DRIVER,U - UNKNOWN
15184231,3,23.0,2.0,DRIVER,U - UNKNOWN
15184231,4,45.0,1.0,DRIVER,U - UNKNOWN
15184231,1,37.0,1.0,DRIVER,U - UNKNOWN
15184262,2,91.0,2.0,DRIVER,U - UNKNOWN
15184262,1,18.0,1.0,DRIVER,U - UNKNOWN
15184263,1,21.0,1.0,DRIVER,U - UNKNOWN
15184265,3,54.0,1.0,DRIVER,U - UNKNOWN
15184265,2,52.0,2.0,DRIVER,U - UNKNOWN
15184265,1,24.0,1.0,DRIVER,U - UNKNOWN
15184528,1,17.0,2.0,DRIVER,U - UNKNOWN
15184529,1,54.0,2.0,DRIVER,U - UNKNOWN
15184529,2,21.0,2.0,DRIVER,U - UNKNOWN
15184646,1,29.0,1.0,DRIVER,U - UNKNOWN
15184646,2,24.0,2.0,DRIVER,U - UNKNOWN
15184662,1,19.0,2.0,DRIVER,U - UNKNOWN
15184663,2,21.0,1.0,DRIVER,U - UNKNOWN
15184663,1,64.0,2.0,DRIVER,U - UNKNOWN
15184664,1,77.0,2.0,DRIVER,U - UNKNOWN
15184664,2,41.0,2.0,DRIVER,U - UNKNOWN
15184673,1,35.0,2.0,DRIVER,U - UNKNOWN
15184673,2,54.0,1.0,DRIVER,U - UNKNOWN
15184720,2,25.0,2.0,DRIVER,U - UNKNOWN
15184797,1,40.0,2.0,DRIVER,U - UNKNOWN
15184797,2,52.0,1.0,DRIVER,U - UNKNOWN
15184823,1,42.0,2.0,DRIVER,U - UNKNOWN
15184823,2,55.0,2.0,DRIVER,U - UNKNOWN
15184870,1,25.0,2.0,DRIVER,U - UNKNOWN
15184908,1,21.0,2.0,DRIVER,U - UNKNOWN
15184967,1,41.0,2.0,DRIVER,U - UNKNOWN
15185031,1,55.0,1.0,DRIVER,U - UNKNOWN
15185031,2,53.0,1.0,DRIVER,U - UNKNOWN
15185159,1,41.0,1.0,DRIVER,U - UNKNOWN
15185248,1,18.0,1.0,DRIVER,U - UNKNOWN
15185279,2,21.0,1.0,DRIVER,U - UNKNOWN
15185279,1,73.0,1.0,DRIVER,U - UNKNOWN
15185334,2,65.0,1.0,DRIVER,U - UNKNOWN
15185334,1,62.0,2.0,DRIVER,U - UNKNOWN
15185357,1,19.0,2.0,DRIVER,U - UNKNOWN
15185377,2,65.0,1.0,DRIVER,U - UNKNOWN
15185377,1,23.0,2.0,DRIVER,U - UNKNOWN
15185525,1,75.0,1.0,DRIVER,U - UNKNOWN
15185525,2,31.0,2.0,DRIVER,U - UNKNOWN
15185665,1,19.0,2.0,DRIVER,U - UNKNOWN
15185665,2,39.0,2.0,DRIVER,U - UNKNOWN
15185687,2,60.0,1.0,DRIVER,U - UNKNOWN
15185687,1,81.0,1.0,DRIVER,U - UNKNOWN
15185776,1,85.0,1.0,DRIVER,U - UNKNOWN
15185776,2,49.0,1.0,DRIVER,U - UNKNOWN
15185806,1,43.0,1.0,DRIVER,U - UNKNOWN
15185806,2,17.0,2.0,DRIVER,U - UNKNOWN
15185822,2,59.0,1.0,DRIVER,U - UNKNOWN
15185822,1,21.0,1.0,DRIVER,U - UNKNOWN
15185868,1,32.0,1.0,DRIVER,U - UNKNOWN
15185968,1,50.0,1.0,DRIVER,U - UNKNOWN
15185992,1,18.0,2.0,DRIVER,U - UNKNOWN
15186131,2,nan,3.0,DRIVER,U - UNKNOWN
15186131,1,85.0,1.0,DRIVER,U - UNKNOWN
15186146,1,38.0,1.0,DRIVER,U - UNKNOWN
15186199,2,19.0,2.0,DRIVER,U - UNKNOWN
15186199,1,58.0,2.0,DRIVER,U - UNKNOWN
15186303,2,46.0,1.0,DRIVER,U - UNKNOWN
15186303,1,nan,3.0,DRIVER,U - UNKNOWN
15186364,2,52.0,2.0,DRIVER,U - UNKNOWN
15186364,1,19.0,1.0,DRIVER,U - UNKNOWN
15186446,1,17.0,1.0,DRIVER,U - UNKNOWN
15186447,1,33.0,1.0,DRIVER,U - UNKNOWN
15186483,1,34.0,1.0,DRIVER,U - UNKNOWN
15186588,2,24.0,1.0,DRIVER,U - UNKNOWN
15186588,1,43.0,2.0,DRIVER,U - UNKNOWN
15186651,1,47.0,2.0,DRIVER,U - UNKNOWN
15186651,2,30.0,1.0,DRIVER,U - UNKNOWN
15186988,1,59.0,1.0,DRIVER,U - UNKNOWN
15186989,1,27.0,1.0,DRIVER,U - UNKNOWN
15187209,2,81.0,2.0,DRIVER,U - UNKNOWN
15187209,1,19.0,2.0,DRIVER,U - UNKNOWN
15187214,1,40.0,1.0,DRIVER,U - UNKNOWN
15187218,1,42.0,2.0,DRIVER,U - UNKNOWN
15187226,1,21.0,1.0,DRIVER,U - UNKNOWN
15187245,1,46.0,2.0,DRIVER,U - UNKNOWN
15187333,2,74.0,1.0,DRIVER,U - UNKNOWN
15187333,1,47.0,2.0,DRIVER,U - UNKNOWN
15187390,1,25.0,1.0,DRIVER,U - UNKNOWN
15187398,1,25.0,1.0,DRIVER,U - UNKNOWN
15187420,1,22.0,1.0,DRIVER,U - UNKNOWN
15187420,2,60.0,2.0,DRIVER,U - UNKNOWN
15188021,1,67.0,1.0,DRIVER,U - UNKNOWN
15188021,2,24.0,1.0,DRIVER,U - UNKNOWN
15188027,1,32.0,1.0,DRIVER,U - UNKNOWN
15188136,1,38.0,1.0,DRIVER,U - UNKNOWN
15188206,2,29.0,1.0,DRIVER,U - UNKNOWN
15188206,1,19.0,2.0,DRIVER,U - UNKNOWN
15188232,1,67.0,1.0,DRIVER,U - UNKNOWN
15188232,2,41.0,2.0,DRIVER,U - UNKNOWN
15188315,1,66.0,1.0,DRIVER,U - UNKNOWN
15188340,1,55.0,1.0,DRIVER,U - UNKNOWN
15188461,1,36.0,1.0,DRIVER,U - UNKNOWN
15188461,2,48.0,1.0,DRIVER,U - UNKNOWN
15188465,1,62.0,1.0,DRIVER,U - UNKNOWN
15188573,1,72.0,1.0,DRIVER,U - UNKNOWN
15188581,1,18.0,1.0,DRIVER,U - UNKNOWN
15188674,1,20.0,2.0,DRIVER,U - UNKNOWN
15188674,2,35.0,2.0,DRIVER,U - UNKNOWN
15188676,1,55.0,1.0,DRIVER,U - UNKNOWN
15188676,2,43.0,1.0,DRIVER,U - UNKNOWN
15188740,1,31.0,2.0,DRIVER,U - UNKNOWN
15188803,1,34.0,1.0,DRIVER,U - UNKNOWN
15188907,1,45.0,2.0,DRIVER,U - UNKNOWN
15188941,1,62.0,2.0,DRIVER,U - UNKNOWN
15188941,3,59.0,2.0,DRIVER,U - UNKNOWN
15188941,2,37.0,1.0,DRIVER,U - UNKNOWN
15188959,1,44.0,1.0,DRIVER,U - UNKNOWN
15188959,3,nan,3.0,DRIVER,U - UNKNOWN
15188959,2,31.0,2.0,DRIVER,U - UNKNOWN
15188966,1,23.0,1.0,DRIVER,U - UNKNOWN
15188966,2,43.0,2.0,DRIVER,U - UNKNOWN
15189023,1,29.0,1.0,DRIVER,U - UNKNOWN
15189168,1,40.0,1.0,DRIVER,U - UNKNOWN
15189185,1,55.0,2.0,DRIVER,U - UNKNOWN
15189185,2,24.0,1.0,DRIVER,U - UNKNOWN
15189209,2,37.0,2.0,DRIVER,U - UNKNOWN
15189209,1,18.0,2.0,DRIVER,U - UNKNOWN
15189246,1,31.0,1.0,DRIVER,U - UNKNOWN
15189248,1,47.0,1.0,DRIVER,U - UNKNOWN
15189249,1,20.0,2.0,DRIVER,U - UNKNOWN
15189249,2,46.0,1.0,DRIVER,U - UNKNOWN
15189909,1,57.0,2.0,DRIVER,U - UNKNOWN
15189910,1,55.0,1.0,DRIVER,U - UNKNOWN
15190601,2,39.0,1.0,DRIVER,U - UNKNOWN
15190601,1,47.0,2.0,DRIVER,U - UNKNOWN
15190734,1,42.0,2.0,DRIVER,U - UNKNOWN
15190734,2,58.0,1.0,DRIVER,U - UNKNOWN
15190749,1,17.0,1.0,DRIVER,U - UNKNOWN
15190749,2,73.0,1.0,DRIVER,U - UNKNOWN
15190751,1,59.0,1.0,DRIVER,U - UNKNOWN
15190768,1,18.0,2.0,DRIVER,U - UNKNOWN
15190806,1,41.0,2.0,DRIVER,U - UNKNOWN
15190883,1,19.0,1.0,DRIVER,U - UNKNOWN
15190883,2,32.0,2.0,DRIVER,U - UNKNOWN
15190954,1,39.0,2.0,DRIVER,U - UNKNOWN
15190992,1,30.0,1.0,DRIVER,U - UNKNOWN
15190994,1,32.0,1.0,DRIVER,U - UNKNOWN
15191033,1,65.0,2.0,DRIVER,U - UNKNOWN
15191074,1,25.0,1.0,DRIVER,U - UNKNOWN
15191086,1,47.0,1.0,DRIVER,U - UNKNOWN
15191086,4,47.0,1.0,DRIVER,U - UNKNOWN
15191086,3,36.0,1.0,DRIVER,U - UNKNOWN
15191086,2,58.0,1.0,DRIVER,U - UNKNOWN
15191090,1,41.0,2.0,DRIVER,U - UNKNOWN
15191093,1,23.0,1.0,DRIVER,U - UNKNOWN
15191136,1,33.0,2.0,DRIVER,U - UNKNOWN
15191143,1,17.0,1.0,DRIVER,U - UNKNOWN
15191257,1,52.0,2.0,DRIVER,U - UNKNOWN
15191287,1,62.0,2.0,DRIVER,U - UNKNOWN
15191291,1,33.0,1.0,DRIVER,U - UNKNOWN
15191291,2,43.0,1.0,DRIVER,U - UNKNOWN
15191310,1,29.0,1.0,DRIVER,U - UNKNOWN
15191325,1,19.0,1.0,DRIVER,U - UNKNOWN
15191364,1,23.0,1.0,DRIVER,U - UNKNOWN
15191392,1,51.0,1.0,DRIVER,U - UNKNOWN
15192064,1,21.0,1.0,DRIVER,U - UNKNOWN
15192108,2,45.0,2.0,DRIVER,U - UNKNOWN
15192108,1,54.0,2.0,DRIVER,U - UNKNOWN
15192117,2,27.0,1.0,DRIVER,U - UNKNOWN
15192117,3,31.0,2.0,DRIVER,U - UNKNOWN
15192117,1,61.0,1.0,DRIVER,U - UNKNOWN
15192289,1,27.0,2.0,DRIVER,U - UNKNOWN
15192306,2,44.0,2.0,DRIVER,U - UNKNOWN
15192306,1,22.0,2.0,DRIVER,U - UNKNOWN
15192355,1,36.0,1.0,DRIVER,U - UNKNOWN
15192450,1,27.0,1.0,DRIVER,U - UNKNOWN
15192455,1,73.0,1.0,DRIVER,U - UNKNOWN
15192458,1,22.0,1.0,DRIVER,U - UNKNOWN
15192461,1,52.0,1.0,DRIVER,U - UNKNOWN
15192648,1,42.0,1.0,DRIVER,U - UNKNOWN
15192667,1,56.0,1.0,DRIVER,U - UNKNOWN
15192704,1,35.0,2.0,DRIVER,U - UNKNOWN
15192761,1,18.0,1.0,DRIVER,U - UNKNOWN
15192820,1,35.0,1.0,DRIVER,U - UNKNOWN
15192838,1,46.0,2.0,DRIVER,U - UNKNOWN
15192838,3,40.0,1.0,DRIVER,U - UNKNOWN
15192838,2,60.0,1.0,DRIVER,U - UNKNOWN
15192874,2,17.0,1.0,DRIVER,U - UNKNOWN
15192874,1,25.0,1.0,DRIVER,U - UNKNOWN
15192896,2,28.0,2.0,DRIVER,U - UNKNOWN
