state_accident_id,vehicle_number,body_type
17688930,1,4 DOOR SEDAN
17688982,4,SUBURBAN
17688982,3,4 DOOR SEDAN
17688982,2,SUBURBAN
17688982,1,SUBURBAN
17689024,1,4 DOOR SEDAN
17689031,2,4 DOOR SEDAN
17689031,1,SUBURBAN
17689034,1,BUS (OMNIBUS)
17689042,1,SEDAN
17689052,1,4 DOOR SEDAN
17689052,2,SEDAN
17689061,1,4 DOOR SEDAN
17689061,2,SUBURBAN
17689087,1,4 DOOR SEDAN
17689227,1,4 DOOR SEDAN
17689227,2,PICK-UP TRUCK
17689272,1,SUBURBAN
17689344,1,4 DOOR SEDAN
17689353,1,SUBURBAN
17689353,2,4 DOOR SEDAN
17689455,2,SUBURBAN
17689455,1,4 DOOR SEDAN
17689628,1,UNKNOWN VEHICLE
17689696,1,SUBURBAN
17689696,2,SEDAN
17689701,1,SUBURBAN
17689701,2,SEDAN
17689701,3,4 DOOR SEDAN
17689701,4,4 DOOR SEDAN
17689701,5,SUBURBAN
17689723,1,SEDAN
17689723,2,MOPED
17689825,1,SUBURBAN
17689825,2,4 DOOR SEDAN
17689825,3,SUBURBAN
17689825,4,2 DOOR SEDAN
17689825,5,SUBURBAN
17689825,6,4 DOOR SEDAN
17689876,1,SUBURBAN
17689876,2,SUBURBAN
17689925,1,SUBURBAN
17689931,1,SUBURBAN
17690003,1,4 DOOR SEDAN
17690084,1,UNKNOWN VEHICLE
17690095,1,SUBURBAN
17690159,1,4 DOOR SEDAN
17690269,1,SUBURBAN
17690269,2,MOTORCYCLE
17690269,3,MOTORCYCLE
17690311,1,4 DOOR SEDAN
17690311,2,SEDAN
17690412,1,PICK-UP TRUCK
17690524,1,4 DOOR SEDAN
17690543,1,4 DOOR SEDAN
17690563,1,VAN TRUCK
17690563,2,4 DOOR SEDAN
17690566,1,SUBURBAN
17690566,2,SUBURBAN
17690566,3,SUBURBAN
17690566,4,4 DOOR SEDAN
17690571,1,2 DOOR SEDAN
17690615,1,SUBURBAN
17690640,2,MOTORCYCLE
17690640,1,4 DOOR SEDAN
17690683,3,SUBURBAN
17690683,2,4 DOOR SEDAN
17690683,1,SUBURBAN
17690742,1,DELIVERY TRUCK
17690742,2,DUMP TRUCK
17690910,1,PICK-UP TRUCK
17690910,2,TRACTOR
17690912,1,SUBURBAN
17690976,1,SUBURBAN
17690991,1,PICK-UP TRUCK
17690991,2,SUBURBAN
17690992,1,4 DOOR SEDAN
17690995,1,4 DOOR SEDAN
17690995,2,SUBURBAN
17690995,3,SUBURBAN
17691044,1,MOTORCYCLE
17691058,1,DELIVERY TRUCK
17691058,2,SUBURBAN
17691062,1,PICK-UP TRUCK
17691062,2,PICK-UP TRUCK
17691062,3,PICK-UP TRUCK
17691534,1,SUBURBAN
17691560,1,SUBURBAN
17691560,2,4 DOOR SEDAN
17691583,1,SUBURBAN
17691698,1,SEDAN
17691698,2,SUBURBAN
17691699,1,4 DOOR SEDAN
17691699,2,SUBURBAN
17691893,1,4 DOOR SEDAN
17691893,2,MOTORCYCLE
17691946,1,UTILITY TRUCK
17691946,2,4 DOOR SEDAN
17691946,3,4 DOOR SEDAN
17691964,1,4 DOOR SEDAN
17691964,2,4 DOOR SEDAN
17691987,1,SUBURBAN
17692011,1,TAXI
17692011,2,4 DOOR SEDAN
17692012,1,4 DOOR SEDAN
17692012,2,MOTORCYCLE
17692035,1,4 DOOR SEDAN
17692035,2,SUBURBAN
17692055,1,SEDAN
17692055,2,MOTORCYCLE
17692192,1,4 DOOR SEDAN
17692273,1,2 DOOR SEDAN
17692273,2,SUBURBAN
17692409,1,4 DOOR SEDAN
17692409,2,4 DOOR SEDAN
17692483,1,SUBURBAN
17692483,2,4 DOOR SEDAN
17692504,1,PICK-UP TRUCK
17692529,1,PICK-UP TRUCK
17692529,2,SUBURBAN
17692586,1,SUBURBAN
17692586,2,SUBURBAN
17692586,3,4 DOOR SEDAN
17692810,2,4 DOOR SEDAN
17692810,1,SUBURBAN
17692904,1,BUS (OMNIBUS)
17692955,1,4 DOOR SEDAN
17692955,2,4 DOOR SEDAN
17692955,3,4 DOOR SEDAN
17692978,1,SUBURBAN
17692995,1,PICK-UP TRUCK
17693075,1,SUBURBAN
17693167,1,SUBURBAN
17693167,2,4 DOOR SEDAN
17693296,1,4 DOOR SEDAN
17693296,2,UNKNOWN VEHICLE
17693848,1,PICK-UP TRUCK
17694072,1,4 DOOR SEDAN
17694072,2,SUBURBAN
17694112,1,4 DOOR SEDAN
17694117,1,4 DOOR SEDAN
17694117,2,SUBURBAN
17694119,1,PICK-UP TRUCK
17694127,1,PICK-UP TRUCK
17694127,2,BUS (OMNIBUS)
17694148,1,4 DOOR SEDAN
17694469,2,SUBURBAN
17694469,1,4 DOOR SEDAN
17694470,2,SUBURBAN
17694470,1,PICK-UP TRUCK
17694484,2,PICK-UP TRUCK
17694484,1,SUBURBAN
17694554,2,SUBURBAN
17694554,1,SUBURBAN
17694567,1,CONVERTIBLE
17694592,1,PICK-UP TRUCK
17694592,2,PICK-UP TRUCK
17694592,3,SUBURBAN
17694592,4,SUBURBAN
17694592,5,4 DOOR SEDAN
17694592,6,4 DOOR SEDAN
17694592,7,SUBURBAN
17694592,8,TRACTOR
17694592,9,SUBURBAN
17694592,10,PICK-UP TRUCK
17694592,11,4 DOOR SEDAN
17694592,12,4 DOOR SEDAN
17694592,13,4 DOOR SEDAN
17694592,14,4 DOOR SEDAN
17694592,15,4 DOOR SEDAN
17694593,1,SUBURBAN
17694593,2,VAN TRUCK
17694593,3,4 DOOR SEDAN
17694603,1,TRACTOR
17694689,1,4 DOOR SEDAN
17694689,2,BUS (OMNIBUS)
17694689,3,SEDAN
17694789,1,UNKNOWN VEHICLE
17694800,1,MOTORCYCLE
17694960,1,SUBURBAN
17694976,1,SUBURBAN
17695029,1,DUMP TRUCK
17695082,1,BUS (OMNIBUS)
17695363,1,4 DOOR SEDAN
17695363,2,4 DOOR SEDAN
17695485,1,4 DOOR SEDAN
17695519,1,4 DOOR SEDAN
17695536,1,4 DOOR SEDAN
17695536,2,4 DOOR SEDAN
17695536,3,SUBURBAN
17695611,1,4 DOOR SEDAN
17695756,1,4 DOOR SEDAN
17695932,1,SUBURBAN
17695957,1,4 DOOR SEDAN
17695957,2,SUBURBAN
17696030,1,4 DOOR SEDAN
17696030,2,SUBURBAN
17696030,3,4 DOOR SEDAN
17696037,1,SUBURBAN
17696050,1,4 DOOR SEDAN
17696097,1,VAN TRUCK
17696097,2,SUBURBAN
17696129,4,2 DOOR SEDAN
17696129,3,4 DOOR SEDAN
17696129,2,SUBURBAN
17696129,1,SUBURBAN
17696311,1,4 DOOR SEDAN
17696311,2,4 DOOR SEDAN
17696311,3,4 DOOR SEDAN
17696339,1,SUBURBAN
17696344,1,4 DOOR SEDAN
17696519,1,PICK-UP TRUCK
17696545,2,SUBURBAN
17696545,1,MOTORCYCLE
17696550,2,4 DOOR SEDAN
17696550,1,SUBURBAN
17696550,3,4 DOOR SEDAN
17696569,2,SUBURBAN
17696569,1,4 DOOR SEDAN
17697030,1,SUBURBAN
17697030,2,SUBURBAN
17697265,1,SUBURBAN
17697764,1,SUBURBAN
17697800,1,2 DOOR SEDAN
17697800,2,VAN TRUCK
17697828,1,SUBURBAN
17697828,2,SUBURBAN
17697964,1,4 DOOR SEDAN
17697964,2,VAN TRUCK
17697989,1,PICK-UP TRUCK
17698090,1,SUBURBAN
17698090,2,SUBURBAN
17698103,1,4 DOOR SEDAN
17698165,1,SUBURBAN
17698259,1,4 DOOR SEDAN
17698402,1,PICK-UP TRUCK
17698426,1,PICK-UP TRUCK
17698426,2,PICK-UP TRUCK
17698583,1,4 DOOR SEDAN
17698688,1,SUBURBAN
17698688,2,SUBURBAN
17699022,1,4 DOOR SEDAN
17699056,1,4 DOOR SEDAN
17699218,1,4 DOOR SEDAN
17699228,1,SUBURBAN
17699373,1,SUBURBAN
17699373,2,4 DOOR SEDAN
17699528,1,4 DOOR SEDAN
17699528,2,2 DOOR SEDAN
17699640,1,4 DOOR SEDAN
17699724,1,SUBURBAN
17699724,2,4 DOOR SEDAN
17699815,1,SUBURBAN
17699823,1,4 DOOR SEDAN
17699864,1,SUBURBAN
17699864,2,TRACTOR
17699876,1,VAN TRUCK
17699941,1,SUBURBAN
17699941,2,4 DOOR SEDAN
17699990,1,SUBURBAN
17699990,2,SUBURBAN
17700105,1,4 DOOR SEDAN
17700107,1,4 DOOR SEDAN
17700148,1,4 DOOR SEDAN
17700148,2,SUBURBAN
17700149,1,4 DOOR SEDAN
17700150,1,4 DOOR SEDAN
17700150,2,DUMP TRUCK
17700171,1,SUBURBAN
17700200,2,SEDAN
17700215,1,MOTORCYCLE
17700272,1,UNKNOWN VEHICLE
17700275,1,4 DOOR SEDAN
17700455,1,2 DOOR SEDAN
17700524,4,SUBURBAN
17700524,3,4 DOOR SEDAN
17700524,2,SUBURBAN
17700524,1,SUBURBAN
17700525,2,4 DOOR SEDAN
17700525,1,2 DOOR SEDAN
17700635,1,SUBURBAN
17700635,2,SUBURBAN
17701509,1,SUBURBAN
17701509,2,SUBURBAN
17701577,1,VAN TRUCK
17701641,2,SUBURBAN
17701641,1,SUBURBAN
17701684,1,SUBURBAN
17701707,1,SUBURBAN
17701805,1,4 DOOR SEDAN
17701805,2,PICK-UP TRUCK
17701823,1,4 DOOR SEDAN
17701823,2,SUBURBAN
17701823,3,4 DOOR SEDAN
17701881,1,SUBURBAN
17701881,2,PICK-UP TRUCK
17701944,1,PICK-UP TRUCK
17701944,2,4 DOOR SEDAN
17702180,1,SUBURBAN
17702180,2,SUBURBAN
17702199,1,SUBURBAN
17702212,1,PICK-UP TRUCK
17702236,1,2 DOOR SEDAN
17702236,2,SUBURBAN
17702236,3,PICK-UP TRUCK
17702236,4,4 DOOR SEDAN
17702246,1,2 DOOR SEDAN
17702291,1,4 DOOR SEDAN
17702291,2,4 DOOR SEDAN
17702301,1,4 DOOR SEDAN
17702346,1,SUBURBAN
17702346,2,SUBURBAN
17702389,1,4 DOOR SEDAN
17702390,1,4 DOOR SEDAN
17702626,1,SUBURBAN
17702626,2,SUBURBAN
17702629,1,SEDAN
17702642,1,4 DOOR SEDAN
17702642,2,VAN TRUCK
17702682,1,UNKNOWN VEHICLE
17702740,1,MOTORCYCLE
17702772,1,UNKNOWN VEHICLE
17703009,1,SUBURBAN
17703012,1,PICK-UP TRUCK
17703446,1,4 DOOR SEDAN
17703446,2,4 DOOR SEDAN
17703553,1,SUBURBAN
17703553,2,4 DOOR SEDAN
17703647,1,4 DOOR SEDAN
17703647,2,SUBURBAN
17703925,1,SUBURBAN
17703925,2,4 DOOR SEDAN
17704123,1,TRACTOR
17704123,2,CONVERTIBLE
17704228,1,SUBURBAN
17704228,2,SUBURBAN
17704228,3,4 DOOR SEDAN
17704228,4,PICK-UP TRUCK
17704234,1,SUBURBAN
17704246,1,SUBURBAN
17704255,1,4 DOOR SEDAN
17704380,1,SUBURBAN
17704381,1,SUBURBAN
17704383,2,PICK-UP TRUCK
17704383,1,SUBURBAN
17704450,1,SUBURBAN
17704450,2,INVALID CODE
17704450,3,SUBURBAN
17704450,4,UNKNOWN VEHICLE
17704690,1,SUBURBAN
17704704,2,TAXI
17704710,1,4 DOOR SEDAN
17704710,3,SUBURBAN
17704932,1,SUBURBAN
17704932,2,4 DOOR SEDAN
17704959,1,4 DOOR SEDAN
17704959,2,SUBURBAN
17704964,1,SUBURBAN
17705050,1,SUBURBAN
17705050,2,PICK-UP TRUCK
17705096,1,SUBURBAN
17705282,1,SUBURBAN
17705282,2,SEDAN
17705282,3,4 DOOR SEDAN
17705282,4,SEDAN
17705323,1,4 DOOR SEDAN
17705347,1,SUBURBAN
17705383,2,4 DOOR SEDAN
17705383,1,SUBURBAN
17705533,1,4 DOOR SEDAN
17705589,1,SUBURBAN
17705589,2,4 DOOR SEDAN
17705647,1,4 DOOR SEDAN
17705647,2,SUBURBAN
17705712,1,SUBURBAN
17706140,1,PICK-UP TRUCK
17706221,1,SUBURBAN
17706221,2,4 DOOR SEDAN
17706221,3,SUBURBAN
17706246,1,4 DOOR SEDAN
17706246,2,4 DOOR SEDAN
17706269,2,PICK-UP TRUCK
17706269,1,4 DOOR SEDAN
17706311,2,SUBURBAN
17706311,1,4 DOOR SEDAN
17706333,2,4 DOOR SEDAN
17706333,1,4 DOOR SEDAN
17706339,3,SUBURBAN
17706339,2,SUBURBAN
17706339,1,4 DOOR SEDAN
17706340,1,2 DOOR SEDAN
17706361,1,4 DOOR SEDAN
17706448,1,SUBURBAN
17706448,2,4 DOOR SEDAN
17706448,3,SEDAN
17706448,4,SUBURBAN
17706448,5,SUBURBAN
17706946,1,DUMP TRUCK
17706946,2,SUBURBAN
17706961,1,4 DOOR SEDAN
17706961,2,PICK-UP TRUCK
17707084,2,VAN TRUCK
17707084,1,SUBURBAN
17707465,2,SUBURBAN
17707465,1,SUBURBAN
17707517,2,SUBURBAN
17707517,1,4 DOOR SEDAN
17707548,1,SUBURBAN
17707581,1,4 DOOR SEDAN
17707581,2,2 DOOR SEDAN
17707605,1,4 DOOR SEDAN
17707605,2,4 DOOR SEDAN
17707701,1,4 DOOR SEDAN
17707825,1,SUBURBAN
17707825,2,SUBURBAN
17708121,1,SUBURBAN
17708138,1,4 DOOR SEDAN
17708138,2,4 DOOR SEDAN
17708138,3,4 DOOR SEDAN
17708138,4,PICK-UP TRUCK
17708163,1,4 DOOR SEDAN
17708367,1,SUBURBAN
17708367,2,SUBURBAN
17708411,1,SUBURBAN
17708411,2,4 DOOR SEDAN
17708424,1,SUBURBAN
17708424,2,4 DOOR SEDAN
17708438,1,SUBURBAN
17708438,2,4 DOOR SEDAN
17708488,1,DUMP TRUCK
17708488,2,FLAT BED TRUCK
17708513,1,4 DOOR SEDAN
17708513,2,4 DOOR SEDAN
17708513,3,SUBURBAN
17708557,1,4 DOOR SEDAN
17708571,1,4 DOOR SEDAN
17708599,1,PICK-UP TRUCK
17708612,1,PICK-UP TRUCK
17708616,1,PICK-UP TRUCK
17708616,2,4 DOOR SEDAN
17708737,1,SUBURBAN
17708737,2,4 DOOR SEDAN
17708760,1,SUBURBAN
17708760,2,SUBURBAN
17708762,2,4 DOOR SEDAN
17708762,1,SUBURBAN
17708877,1,4 DOOR SEDAN
17708901,1,4 DOOR SEDAN
17708901,2,SUBURBAN
17708927,1,DUMP TRUCK
17709183,1,SUBURBAN
17709237,1,SUBURBAN
17709405,1,PICK-UP TRUCK
17709405,2,SUBURBAN
17709547,1,4 DOOR SEDAN
17709607,1,4 DOOR SEDAN
17709684,1,4 DOOR SEDAN
17709697,1,SUBURBAN
17709697,2,SUBURBAN
17709714,1,SUBURBAN
17709718,1,4 DOOR SEDAN
17709728,1,4 DOOR SEDAN
17709746,1,SUBURBAN
17709746,2,PICK-UP TRUCK
17709754,1,SUBURBAN
17709831,1,SUBURBAN
17709844,1,SUBURBAN
17709863,1,4 DOOR SEDAN
17709863,2,4 DOOR SEDAN
17709899,1,SMALL WHEEL TRUCK
17709917,1,SUBURBAN
17709917,2,4 DOOR SEDAN
17709945,1,PICK-UP TRUCK
17709946,1,4 DOOR SEDAN
17709953,1,PICK-UP TRUCK
17710010,1,UNKNOWN VEHICLE
17710108,3,SEDAN
17710108,2,SEDAN
17710108,1,SUBURBAN
17710299,1,2 DOOR SEDAN
17710299,2,DUMP TRUCK
17710322,1,SUBURBAN
17710349,1,SUBURBAN
17710497,1,UNKNOWN VEHICLE
17710874,1,4 DOOR SEDAN
17710874,2,4 DOOR SEDAN
17711392,1,SUBURBAN
17711439,1,SUBURBAN
17711483,1,VAN TRUCK
17711558,1,SUBURBAN
17711558,2,SUBURBAN
17711558,3,4 DOOR SEDAN
17711607,1,SUBURBAN
17711607,2,4 DOOR SEDAN
17711665,1,4 DOOR SEDAN
17711665,2,4 DOOR SEDAN
17711695,1,2 DOOR SEDAN
17711695,2,4 DOOR SEDAN
17711868,1,4 DOOR SEDAN
17711868,2,4 DOOR SEDAN
17711891,1,4 DOOR SEDAN
17711891,2,SUBURBAN
17711938,1,4 DOOR SEDAN
17711938,2,PICK-UP TRUCK
17711956,1,4 DOOR SEDAN
17711975,1,PICK-UP TRUCK
17711975,2,TRACTOR
17712022,1,4 DOOR SEDAN
17712094,1,PICK-UP TRUCK
17713017,1,TAXI
17713021,4,4 DOOR SEDAN
17713021,3,SUBURBAN
17713021,2,4 DOOR SEDAN
17713021,1,4 DOOR SEDAN
17713082,1,2 DOOR SEDAN
17713108,2,TAXI
17713108,1,SUBURBAN
17713275,2,SUBURBAN
17713275,1,SUBURBAN
17713324,2,4 DOOR SEDAN
17713324,1,SUBURBAN
17713354,1,4 DOOR SEDAN
17713378,3,4 DOOR SEDAN
17713378,2,SUBURBAN
17713378,1,SUBURBAN
17713399,1,SUBURBAN
17713416,1,PICK-UP TRUCK
17713416,2,PICK-UP TRUCK
17713488,1,4 DOOR SEDAN
17713488,2,SUBURBAN
17713488,3,SUBURBAN
17713527,1,SUBURBAN
17713646,2,4 DOOR SEDAN
17713648,1,4 DOOR SEDAN
17713648,2,4 DOOR SEDAN
17713808,1,4 DOOR SEDAN
17713808,2,PICK-UP TRUCK
17713808,3,PICK-UP TRUCK
17714002,1,SUBURBAN
17714029,1,4 DOOR SEDAN
17714029,2,4 DOOR SEDAN
17714036,1,SUBURBAN
17714047,1,SUBURBAN
17714050,1,4 DOOR SEDAN
17714176,1,SUBURBAN
17714176,2,UNKNOWN VEHICLE
17714254,1,4 DOOR SEDAN
17714254,2,SUBURBAN
17714265,1,SUBURBAN
17714383,1,SUBURBAN
17714383,2,4 DOOR SEDAN
17714449,2,4 DOOR SEDAN
17714449,1,4 DOOR SEDAN
17714488,2,SEDAN
17714488,1,SEDAN
17714683,1,SUBURBAN
17714760,1,SUBURBAN
17714763,1,SUBURBAN
17714778,1,MOPED
17715093,2,SUBURBAN
17715093,1,4 DOOR SEDAN
17715149,1,MOTORCYCLE
17715231,1,SUBURBAN
17715231,2,4 DOOR SEDAN
17715256,1,SUBURBAN
17715256,2,SUBURBAN
17715364,3,4 DOOR SEDAN
17715364,2,4 DOOR SEDAN
17715364,1,4 DOOR SEDAN
17715539,1,PICK-UP TRUCK
17715771,1,4 DOOR SEDAN
17715885,1,SUBURBAN
17715929,1,4 DOOR SEDAN
17716010,1,PICK-UP TRUCK
17716044,1,SUBURBAN
17716044,2,PICK-UP TRUCK
17716047,1,4 DOOR SEDAN
17716047,2,SUBURBAN
17716054,1,4 DOOR SEDAN
17716096,1,UNKNOWN VEHICLE
17716143,1,BUS (OMNIBUS)
17716143,2,BUS (OMNIBUS)
17716147,1,SUBURBAN
17716147,2,4 DOOR SEDAN
17716239,1,2 DOOR SEDAN
17716239,2,SUBURBAN
17716248,1,4 DOOR SEDAN
17716248,2,UNKNOWN VEHICLE
17716287,1,MOTORCYCLE
17716287,2,4 DOOR SEDAN
17716301,1,SEDAN
17716301,2,MOTORCYCLE
17716515,2,UNKNOWN VEHICLE
17716515,1,BUS (OMNIBUS)
17716531,1,SEDAN
17716533,2,4 DOOR SEDAN
17716533,1,4 DOOR SEDAN
17716541,2,SUBURBAN
17716541,1,SUBURBAN
17716576,2,4 DOOR SEDAN
17716576,1,2 DOOR SEDAN
17716655,1,SEDAN
17716659,1,4 DOOR SEDAN
17716732,1,SUBURBAN
17716770,1,UNKNOWN VEHICLE
17716777,1,SUBURBAN
17716781,1,SEDAN
17716781,2,PICK-UP TRUCK
17716781,3,4 DOOR SEDAN
17716785,1,SUBURBAN
17716785,2,4 DOOR SEDAN
17716860,2,CONVERTIBLE
17716860,1,SUBURBAN
17716908,2,4 DOOR SEDAN
17716908,1,SUBURBAN
17716916,2,4 DOOR SEDAN
17716916,1,UNKNOWN TRUCK
17716920,1,MOTORCYCLE
17717345,1,SEDAN
17717480,1,SUBURBAN
17717489,1,UNKNOWN VEHICLE
17717687,1,SUBURBAN
17717689,1,SUBURBAN
17717750,1,SUBURBAN
17717808,3,4 DOOR SEDAN
17717808,2,PICK-UP TRUCK
17717808,1,SUBURBAN
17717880,1,PICK-UP TRUCK
17717890,2,SUBURBAN
17717890,1,4 DOOR SEDAN
17717924,1,4 DOOR SEDAN
17717924,2,4 DOOR SEDAN
17717924,3,4 DOOR SEDAN
17717950,1,4 DOOR SEDAN
17717950,2,SUBURBAN
17718093,1,PICK-UP TRUCK
17718093,2,2 DOOR SEDAN
17718119,1,SUBURBAN
17718133,1,4 DOOR SEDAN
17718133,2,SUBURBAN
17718238,1,4 DOOR SEDAN
17718313,1,PICK-UP TRUCK
17718313,2,2 DOOR SEDAN
17718313,3,4 DOOR SEDAN
17718313,4,SUBURBAN
17718369,1,PICK-UP TRUCK
17718371,1,SUBURBAN
17718371,2,4 DOOR SEDAN
17718371,3,SUBURBAN
17718446,1,SUBURBAN
17718446,2,4 DOOR SEDAN
17718520,1,4 DOOR SEDAN
17718577,1,SUBURBAN
17718577,2,4 DOOR SEDAN
17718577,3,SUBURBAN
17718578,1,SUBURBAN
17718579,1,4 DOOR SEDAN
17718579,2,SUBURBAN
17718580,1,SUBURBAN
17718679,1,SEDAN
17718689,1,BUS (OMNIBUS)
17718970,1,TAXI
17718981,1,4 DOOR SEDAN
17719081,1,SUBURBAN
17719144,1,4 DOOR SEDAN
17719144,2,4 DOOR SEDAN
17719239,1,TAXI
17719243,1,VAN TRUCK
17719320,1,UNKNOWN VEHICLE
17719384,1,PICK-UP TRUCK
17719384,2,SUBURBAN
17719384,3,SUBURBAN
17719384,4,SUBURBAN
17719404,1,POLICE
17719404,2,SUBURBAN
17719804,1,BUS (OMNIBUS)
