state_accident_id, vehicle_number, age, sex, person_type, injury_severity
17682664, 3, nan, 3.0, DRIVER, U - UNKNOWN
17682664, 2, 41.0, 2.0, DRIVER, U - UNKNOWN
17683205, 1, 62.0, 1.0, DRIVER, U - UNKNOWN
17683205, 2, 52.0, 1.0, DRIVER, U - UNKNOWN
17683291, 2, 80.0, 1.0, DRIVER, U - UNKNOWN
17683302, 2, nan, 3.0, DRIVER, U - UNKNOWN
17683302, 1, nan, 3.0, DRIVER, U - UNKNOWN
17683353, 1, 31.0, 2.0, DRIVER, U - UNKNOWN
17683353, 2, 50.0, 1.0, DRIVER, U - UNKNOWN
17683407, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17683519, 1, 53.0, 2.0, DRIVER, U - UNKNOWN
17684224, 2, nan, 3.0, DRIVER, U - UNKNOWN
17684224, 4, nan, 3.0, DRIVER, U - UNKNOWN
17684224, 3, nan, 3.0, DRIVER, U - UNKNOWN
17684224, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
17684297, 1, nan, 3.0, DRIVER, U - UNKNOWN
17684330, 1, 54.0, 1.0, DRIVER, U - UNKNOWN
17684330, 2, 50.0, 1.0, DRIVER, U - UNKNOWN
17684330, 4, 37.0, 1.0, DRIVER, U - UNKNOWN
17684330, 3, 39.0, 1.0, DRIVER, U - UNKNOWN
17684456, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
17684484, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
17684720, 2, nan, 3.0, DRIVER, U - UNKNOWN
17684720, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
17684758, 1, 60.0, 1.0, DRIVER, U - UNKNOWN
17684805, 2, nan, 3.0, DRIVER, U - UNKNOWN
17684872, 1, 31.0, 2.0, DRIVER, U - UNKNOWN
17684872, 2, 61.0, 1.0, DRIVER, U - UNKNOWN
17684910, 1, 82.0, 1.0, DRIVER, U - UNKNOWN
17684916, 1, nan, 3.0, DRIVER, U - UNKNOWN
17684940, 1, 64.0, 1.0, DRIVER, U - UNKNOWN
17685076, 1, 69.0, 1.0, DRIVER, U - UNKNOWN
17685154, 1, nan, 1.0, DRIVER, U - UNKNOWN
17685231, 1, 50.0, 2.0, DRIVER, U - UNKNOWN
17685258, 1, 61.0, 1.0, DRIVER, U - UNKNOWN
17685258, 2, 87.0, 2.0, DRIVER, U - UNKNOWN
17685288, 1, 28.0, 2.0, DRIVER, U - UNKNOWN
17685317, 2, 52.0, 1.0, DRIVER, U - UNKNOWN
17685317, 1, 83.0, 1.0, DRIVER, U - UNKNOWN
17685323, 3, 32.0, 1.0, DRIVER, U - UNKNOWN
17685323, 2, 25.0, 2.0, DRIVER, U - UNKNOWN
17685323, 1, 39.0, 2.0, DRIVER, U - UNKNOWN
17685333, 2, 74.0, 1.0, DRIVER, U - UNKNOWN
17685333, 1, 29.0, 2.0, DRIVER, U - UNKNOWN
17685507, 1, 24.0, 2.0, DRIVER, U - UNKNOWN
17685653, 2, nan, 3.0, DRIVER, U - UNKNOWN
17685653, 1, 92.0, 1.0, DRIVER, U - UNKNOWN
17685994, 1, 18.0, 1.0, DRIVER, U - UNKNOWN
17686110, 1, 19.0, 2.0, DRIVER, U - UNKNOWN
17686110, 2, 57.0, 1.0, DRIVER, U - UNKNOWN
17686285, 1, 60.0, 2.0, DRIVER, U - UNKNOWN
17686291, 1, 44.0, 2.0, DRIVER, U - UNKNOWN
17686407, 2, 41.0, 1.0, DRIVER, U - UNKNOWN
17686407, 1, 57.0, 1.0, DRIVER, U - UNKNOWN
17686593, 2, 21.0, 2.0, DRIVER, U - UNKNOWN
17686593, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
17686733, 2, 56.0, 1.0, DRIVER, U - UNKNOWN
17686733, 1, 75.0, 1.0, DRIVER, U - UNKNOWN
17686733, 3, 34.0, 2.0, DRIVER, U - UNKNOWN
17686757, 2, 62.0, 1.0, DRIVER, U - UNKNOWN
17686757, 1, 23.0, 2.0, DRIVER, U - UNKNOWN
17686849, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
17686869, 2, 77.0, 1.0, DRIVER, U - UNKNOWN
17686869, 1, 58.0, 1.0, DRIVER, U - UNKNOWN
17686909, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17686909, 2, 51.0, 2.0, DRIVER, U - UNKNOWN
17686922, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
17687029, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17687033, 2, 41.0, 2.0, DRIVER, U - UNKNOWN
17687033, 1, 24.0, 2.0, DRIVER, U - UNKNOWN
17687117, 1, 18.0, 2.0, DRIVER, U - UNKNOWN
17687117, 2, 44.0, 2.0, DRIVER, U - UNKNOWN
17687263, 1, 40.0, 1.0, DRIVER, U - UNKNOWN
17687298, 1, 42.0, 2.0, DRIVER, U - UNKNOWN
17687302, 1, 46.0, 2.0, DRIVER, U - UNKNOWN
17687303, 1, 17.0, 2.0, DRIVER, U - UNKNOWN
17687350, 1, 82.0, 2.0, DRIVER, U - UNKNOWN
17687350, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
17687368, 1, 51.0, 1.0, DRIVER, U - UNKNOWN
17687376, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
17687451, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
17687519, 1, 74.0, 1.0, DRIVER, U - UNKNOWN
17687519, 2, 49.0, 2.0, DRIVER, U - UNKNOWN
17687548, 1, 47.0, 2.0, DRIVER, U - UNKNOWN
17687548, 2, 49.0, 2.0, DRIVER, U - UNKNOWN
17687625, 2, 48.0, 2.0, DRIVER, U - UNKNOWN
17687625, 1, 72.0, 1.0, DRIVER, U - UNKNOWN
17687882, 3, 64.0, 1.0, DRIVER, U - UNKNOWN
17687882, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
17687882, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
17687912, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
17687960, 1, 19.0, 1.0, DRIVER, U - UNKNOWN
17688038, 1, 71.0, 2.0, DRIVER, U - UNKNOWN
17688088, 1, 18.0, 2.0, DRIVER, U - UNKNOWN
17688134, 1, 35.0, 1.0, DRIVER, U - UNKNOWN
17688173, 2, nan, 3.0, DRIVER, U - UNKNOWN
17688173, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17688217, 2, nan, 3.0, DRIVER, U - UNKNOWN
17688217, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17688417, 1, 34.0, 2.0, DRIVER, U - UNKNOWN
17688417, 2, 21.0, 1.0, DRIVER, U - UNKNOWN
17688518, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
17688518, 1, 32.0, 1.0, DRIVER, U - UNKNOWN
17688544, 1, 23.0, 2.0, DRIVER, U - UNKNOWN
17688571, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17688686, 1, 63.0, 1.0, DRIVER, U - UNKNOWN
17688712, 1, 71.0, 1.0, DRIVER, U - UNKNOWN
17688712, 2, 47.0, 1.0, DRIVER, U - UNKNOWN
17688930, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
17688982, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17688982, 4, nan, 3.0, DRIVER, U - UNKNOWN
17688982, 2, nan, 3.0, DRIVER, U - UNKNOWN
17688982, 3, nan, 3.0, DRIVER, U - UNKNOWN
17689024, 1, 23.0, 2.0, DRIVER, U - UNKNOWN
17689031, 2, 39.0, 1.0, DRIVER, U - UNKNOWN
17689031, 1, 34.0, 1.0, DRIVER, U - UNKNOWN
17689034, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
17689042, 1, 46.0, 1.0, DRIVER, U - UNKNOWN
17689052, 2, 21.0, 1.0, DRIVER, U - UNKNOWN
17689052, 1, 28.0, 2.0, DRIVER, U - UNKNOWN
17689061, 2, 58.0, 1.0, DRIVER, U - UNKNOWN
17689061, 1, 68.0, 1.0, DRIVER, U - UNKNOWN
17689087, 1, 23.0, 1.0, DRIVER, U - UNKNOWN
17689227, 1, 26.0, 1.0, DRIVER, U - UNKNOWN
17689227, 2, 46.0, 2.0, DRIVER, U - UNKNOWN
17689272, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
17689344, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
17689353, 1, 56.0, 2.0, DRIVER, U - UNKNOWN
17689353, 2, 27.0, 1.0, DRIVER, U - UNKNOWN
17689455, 2, 29.0, 1.0, DRIVER, U - UNKNOWN
17689455, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
17689628, 1, nan, 3.0, DRIVER, U - UNKNOWN
17689696, 2, nan, 3.0, DRIVER, U - UNKNOWN
17689696, 1, 37.0, 2.0, DRIVER, U - UNKNOWN
17689701, 4, nan, 3.0, DRIVER, U - UNKNOWN
17689701, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
17689701, 3, nan, 3.0, DRIVER, U - UNKNOWN
17689701, 2, nan, 3.0, DRIVER, U - UNKNOWN
17689701, 5, nan, 3.0, DRIVER, U - UNKNOWN
17689723, 1, nan, 3.0, DRIVER, U - UNKNOWN
17689723, 2, 31.0, 1.0, DRIVER, U - UNKNOWN
17689825, 6, nan, 3.0, DRIVER, U - UNKNOWN
17689825, 3, nan, 3.0, DRIVER, U - UNKNOWN
17689825, 5, nan, 3.0, DRIVER, U - UNKNOWN
17689825, 2, 50.0, 1.0, DRIVER, U - UNKNOWN
17689825, 1, nan, 3.0, DRIVER, U - UNKNOWN
17689825, 4, nan, 3.0, DRIVER, U - UNKNOWN
17689876, 1, 34.0, 2.0, DRIVER, U - UNKNOWN
17689876, 2, 47.0, 2.0, DRIVER, U - UNKNOWN
17689925, 1, 32.0, 2.0, DRIVER, U - UNKNOWN
17689931, 1, 40.0, 2.0, DRIVER, U - UNKNOWN
17690003, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
17690084, 1, nan, 3.0, DRIVER, U - UNKNOWN
17690095, 1, nan, 3.0, DRIVER, U - UNKNOWN
17690159, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
17690269, 3, 24.0, 1.0, DRIVER, U - UNKNOWN
17690269, 1, 58.0, 1.0, DRIVER, U - UNKNOWN
17690269, 2, 23.0, 1.0, DRIVER, U - UNKNOWN
17690311, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17690311, 2, 29.0, 1.0, DRIVER, U - UNKNOWN
17690412, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17690524, 1, 67.0, 1.0, DRIVER, U - UNKNOWN
17690543, 1, 23.0, 1.0, DRIVER, U - UNKNOWN
17690563, 1, 61.0, 1.0, DRIVER, U - UNKNOWN
17690563, 2, 63.0, 1.0, DRIVER, U - UNKNOWN
17690566, 4, 43.0, 2.0, DRIVER, U - UNKNOWN
17690566, 3, 70.0, 2.0, DRIVER, U - UNKNOWN
17690566, 2, 55.0, 2.0, DRIVER, U - UNKNOWN
17690566, 1, 46.0, 2.0, DRIVER, U - UNKNOWN
17690571, 1, 19.0, 2.0, DRIVER, U - UNKNOWN
17690615, 1, 33.0, 2.0, DRIVER, U - UNKNOWN
17690640, 2, 21.0, 1.0, DRIVER, U - UNKNOWN
17690640, 1, 49.0, 1.0, DRIVER, U - UNKNOWN
17690683, 3, 50.0, 2.0, DRIVER, U - UNKNOWN
17690683, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
17690683, 2, 18.0, 2.0, DRIVER, U - UNKNOWN
17690742, 2, 46.0, 1.0, DRIVER, U - UNKNOWN
17690742, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17690910, 2, 62.0, 1.0, DRIVER, U - UNKNOWN
17690910, 1, 52.0, 1.0, DRIVER, U - UNKNOWN
17690912, 1, 58.0, 1.0, DRIVER, U - UNKNOWN
17690976, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
17690991, 1, 94.0, 1.0, DRIVER, U - UNKNOWN
17690991, 2, 46.0, 2.0, DRIVER, U - UNKNOWN
17690992, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
17690995, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
17690995, 2, 28.0, 2.0, DRIVER, U - UNKNOWN
17690995, 3, 46.0, 1.0, DRIVER, U - UNKNOWN
17691044, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
17691058, 2, 66.0, 1.0, DRIVER, U - UNKNOWN
17691058, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
17691062, 2, 35.0, 1.0, DRIVER, U - UNKNOWN
17691062, 3, nan, 3.0, DRIVER, U - UNKNOWN
17691062, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17691534, 1, 66.0, 1.0, DRIVER, U - UNKNOWN
17691560, 2, 31.0, 1.0, DRIVER, U - UNKNOWN
17691560, 1, 69.0, 2.0, DRIVER, U - UNKNOWN
17691583, 1, 33.0, 1.0, DRIVER, U - UNKNOWN
17691698, 2, 48.0, 1.0, DRIVER, U - UNKNOWN
17691698, 1, 48.0, 1.0, DRIVER, U - UNKNOWN
17691699, 1, 23.0, 1.0, DRIVER, U - UNKNOWN
17691699, 2, 55.0, 2.0, DRIVER, U - UNKNOWN
17691893, 1, 73.0, 2.0, DRIVER, U - UNKNOWN
17691893, 2, 62.0, 1.0, DRIVER, U - UNKNOWN
17691946, 3, 29.0, 2.0, DRIVER, U - UNKNOWN
17691946, 2, 19.0, 1.0, DRIVER, U - UNKNOWN
17691946, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
17691964, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
17691964, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17691987, 1, 24.0, 1.0, DRIVER, U - UNKNOWN
17692011, 1, 48.0, 1.0, DRIVER, U - UNKNOWN
17692011, 2, 33.0, 1.0, DRIVER, U - UNKNOWN
17692012, 2, 53.0, 1.0, DRIVER, U - UNKNOWN
17692012, 1, 66.0, 1.0, DRIVER, U - UNKNOWN
17692035, 2, 42.0, 1.0, DRIVER, U - UNKNOWN
17692035, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17692055, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17692055, 2, 35.0, 1.0, DRIVER, U - UNKNOWN
17692192, 1, 21.0, 2.0, DRIVER, U - UNKNOWN
17692273, 2, 37.0, 2.0, DRIVER, U - UNKNOWN
17692273, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
17692409, 1, 41.0, 1.0, DRIVER, U - UNKNOWN
17692409, 2, 65.0, 2.0, DRIVER, U - UNKNOWN
17692483, 1, 25.0, 2.0, DRIVER, U - UNKNOWN
17692483, 2, 29.0, 2.0, DRIVER, U - UNKNOWN
17692504, 1, 50.0, 1.0, DRIVER, U - UNKNOWN
17692529, 2, 85.0, 1.0, DRIVER, U - UNKNOWN
17692529, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
17692586, 1, 26.0, 1.0, DRIVER, U - UNKNOWN
17692586, 3, 49.0, 1.0, DRIVER, U - UNKNOWN
17692586, 2, 37.0, 2.0, DRIVER, U - UNKNOWN
17692810, 2, 58.0, 2.0, DRIVER, U - UNKNOWN
17692810, 1, 18.0, 1.0, DRIVER, U - UNKNOWN
17692904, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17692955, 1, 70.0, 2.0, DRIVER, U - UNKNOWN
17692955, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
17692955, 3, 48.0, 2.0, DRIVER, U - UNKNOWN
17692978, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
17692995, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17693075, 1, 41.0, 1.0, DRIVER, U - UNKNOWN
17693167, 1, 64.0, 1.0, DRIVER, U - UNKNOWN
17693167, 2, 17.0, 2.0, DRIVER, U - UNKNOWN
17693296, 2, nan, 3.0, DRIVER, U - UNKNOWN
17693296, 1, 40.0, 2.0, DRIVER, U - UNKNOWN
17693848, 1, 61.0, 1.0, DRIVER, U - UNKNOWN
17694072, 1, 45.0, 1.0, DRIVER, U - UNKNOWN
17694072, 2, 26.0, 1.0, DRIVER, U - UNKNOWN
17694112, 1, 84.0, 1.0, DRIVER, U - UNKNOWN
17694117, 2, 73.0, 1.0, DRIVER, U - UNKNOWN
17694117, 1, 54.0, 2.0, DRIVER, U - UNKNOWN
17694119, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
17694127, 2, 56.0, 1.0, DRIVER, U - UNKNOWN
17694127, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17694148, 1, 71.0, 2.0, DRIVER, U - UNKNOWN
17694469, 1, 24.0, 2.0, DRIVER, U - UNKNOWN
17694469, 2, 66.0, 1.0, DRIVER, U - UNKNOWN
17694470, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
17694470, 2, 47.0, 1.0, DRIVER, U - UNKNOWN
17694484, 2, 48.0, 1.0, DRIVER, U - UNKNOWN
17694484, 1, 44.0, 2.0, DRIVER, U - UNKNOWN
17694554, 1, 36.0, 2.0, DRIVER, U - UNKNOWN
17694554, 2, 32.0, 2.0, DRIVER, U - UNKNOWN
17694567, 1, 46.0, 1.0, DRIVER, U - UNKNOWN
17694592, 4, 52.0, 2.0, DRIVER, U - UNKNOWN
17694592, 9, 57.0, 2.0, DRIVER, U - UNKNOWN
17694592, 13, 50.0, 2.0, DRIVER, U - UNKNOWN
17694592, 7, 61.0, 1.0, DRIVER, U - UNKNOWN
17694592, 10, 49.0, 1.0, DRIVER, U - UNKNOWN
17694592, 11, 29.0, 2.0, DRIVER, U - UNKNOWN
17694592, 8, 44.0, 1.0, DRIVER, U - UNKNOWN
17694592, 5, 46.0, 2.0, DRIVER, U - UNKNOWN
17694592, 12, 32.0, 1.0, DRIVER, U - UNKNOWN
17694592, 15, 56.0, 2.0, DRIVER, U - UNKNOWN
17694592, 1, 64.0, 1.0, DRIVER, U - UNKNOWN
17694592, 14, 65.0, 1.0, DRIVER, U - UNKNOWN
17694592, 3, 52.0, 1.0, DRIVER, U - UNKNOWN
17694592, 6, 49.0, 1.0, DRIVER, U - UNKNOWN
17694592, 2, 38.0, 1.0, DRIVER, U - UNKNOWN
17694593, 2, nan, 3.0, DRIVER, U - UNKNOWN
17694593, 3, nan, 3.0, DRIVER, U - UNKNOWN
17694593, 1, 70.0, 1.0, DRIVER, U - UNKNOWN
17694603, 1, 52.0, 1.0, DRIVER, U - UNKNOWN
17694689, 2, 66.0, 1.0, DRIVER, U - UNKNOWN
17694689, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
17694689, 3, 28.0, 1.0, DRIVER, U - UNKNOWN
17694789, 1, nan, 3.0, DRIVER, U - UNKNOWN
17694800, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
17694960, 1, 83.0, 1.0, DRIVER, U - UNKNOWN
17694976, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
17695029, 1, 53.0, 1.0, DRIVER, U - UNKNOWN
17695082, 1, 60.0, 1.0, DRIVER, U - UNKNOWN
17695363, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
17695363, 2, 53.0, 2.0, DRIVER, U - UNKNOWN
17695485, 1, 51.0, 2.0, DRIVER, U - UNKNOWN
17695519, 1, 33.0, 1.0, DRIVER, U - UNKNOWN
17695536, 3, 79.0, 2.0, DRIVER, U - UNKNOWN
17695536, 1, 35.0, 1.0, DRIVER, U - UNKNOWN
17695536, 2, 64.0, 2.0, DRIVER, U - UNKNOWN
17695611, 1, 75.0, 1.0, DRIVER, U - UNKNOWN
17695756, 1, 60.0, 2.0, DRIVER, U - UNKNOWN
17695932, 1, 62.0, 1.0, DRIVER, U - UNKNOWN
17695957, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
17695957, 2, 79.0, 2.0, DRIVER, U - UNKNOWN
17696030, 2, 29.0, 2.0, DRIVER, U - UNKNOWN
17696030, 3, 37.0, 2.0, DRIVER, U - UNKNOWN
17696030, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
17696037, 1, 22.0, 2.0, DRIVER, U - UNKNOWN
17696050, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
17696097, 2, 65.0, 2.0, DRIVER, U - UNKNOWN
17696097, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17696129, 1, 52.0, 2.0, DRIVER, U - UNKNOWN
17696129, 4, 18.0, 1.0, DRIVER, U - UNKNOWN
17696129, 3, 17.0, 2.0, DRIVER, U - UNKNOWN
17696129, 2, 49.0, 1.0, DRIVER, U - UNKNOWN
17696311, 2, 71.0, 1.0, DRIVER, U - UNKNOWN
17696311, 3, 64.0, 1.0, DRIVER, U - UNKNOWN
17696311, 1, 58.0, 1.0, DRIVER, U - UNKNOWN
17696339, 1, 33.0, 2.0, DRIVER, U - UNKNOWN
17696344, 1, 85.0, 2.0, DRIVER, U - UNKNOWN
17696519, 1, 59.0, 1.0, DRIVER, U - UNKNOWN
17696545, 2, 20.0, 2.0, DRIVER, U - UNKNOWN
17696545, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
17696550, 1, 56.0, 1.0, DRIVER, U - UNKNOWN
17696550, 2, nan, 3.0, DRIVER, U - UNKNOWN
17696550, 3, nan, 3.0, DRIVER, U - UNKNOWN
17696569, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
17696569, 1, 41.0, 2.0, DRIVER, U - UNKNOWN
17697030, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
17697030, 2, 24.0, 1.0, DRIVER, U - UNKNOWN
17697265, 1, 53.0, 2.0, DRIVER, U - UNKNOWN
17697764, 1, 37.0, 2.0, DRIVER, U - UNKNOWN
17697800, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
17697800, 2, 30.0, 1.0, DRIVER, U - UNKNOWN
17697828, 1, 62.0, 1.0, DRIVER, U - UNKNOWN
17697828, 2, 51.0, 2.0, DRIVER, U - UNKNOWN
17697964, 2, 24.0, 1.0, DRIVER, U - UNKNOWN
17697964, 1, 16.0, 2.0, DRIVER, U - UNKNOWN
17697989, 1, 71.0, 1.0, DRIVER, U - UNKNOWN
17698090, 1, 34.0, 1.0, DRIVER, U - UNKNOWN
17698090, 2, 36.0, 1.0, DRIVER, U - UNKNOWN
