state_accident_id,dt,latitude,longitude,city,county,street_1,street_2,crash_type,death_count,severe_injury_count
17137951,2019-01-05T17:40:00,40.651604028001756,-73.66951198178738,Lynbrook,Nassau,ATLANTIC AVE,CARTER CT,COLLISION WITH PEDESTRIAN,1,0
17139110,2019-01-04T20:51:00,42.48217697586946,-76.46725301111803,Lansing,Tompkins,[Route] 13,WARREN RD,COLLISION WITH MOTOR VEHICLE,0,2
17139118,2019-01-05T16:30:00,43.12549562607909,-77.75637369653437,Ogden,Monroe,WESTSIDE DR,Driveway,COLLISION WITH OTHER FIXED OBJECT,0,1
17139141,2019-01-05T20:04:00,43.039470450115225,-77.43309694416585,Perinton,Monroe,TURK HILL RD,Steele Rd,COLLISION WITH TREE,0,1
17139270,2019-01-02T07:22:00,42.08214788266143,-73.54368469776105,Copake,Columbia,STATE ROUTE 22,Lackawanna Rd,COLLISION WITH MOTOR VEHICLE,0,1
17139298,2019-01-05T13:52:00,42.09172198219635,-75.94661394568736,Binghamton,Broome,VESTAL AVE,[Route] 434,COLLISION WITH MOTOR VEHICLE,0,1
17139469,2019-01-06T06:25:00,40.772799776375486,-73.64915012028492,North Hempstead,Nassau,WILLIS AVE,BEVERLY DR,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17139498,2019-01-06T16:20:00,40.77909502275427,-73.5622199985547,Oyster Bay,Nassau,JERICHO TPKE,ROXBURY RD,COLLISION WITH MOTOR VEHICLE,0,1
17139665,2019-01-04T13:00:00,41.31582011499875,-73.85881456943022,Cortlandt,Westchester,LEXINGTON AVE,High St,COLLISION WITH PEDESTRIAN,0,1
17139699,2019-01-05T19:13:00,42.28864969091238,-77.35843335645558,Bath,Steuben,COUNTY ROUTE 10,Hayes Rd,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17140560,2019-01-06T05:30:00,40.759582981469386,-73.54767098293989,Oyster Bay,Nassau,DUFFY AVE,CHARLOTTE AVE,COLLISION WITH FENCE,0,1
17140782,2019-01-07T18:48:00,40.95218997256246,-73.7415800584813,Mamaroneck,Westchester,PLAZA AVE,CENTER AVE,COLLISION WITH PEDESTRIAN,0,1
17141009,2019-01-05T08:39:00,40.930220833884555,-73.8559814929763,Yonkers,Westchester,RAMP,nan,COLLISION WITH PEDESTRIAN,0,1
17141038,2019-01-06T19:00:00,40.918972208434255,-73.8110828188987,Pelham,Westchester,HUTCHINSON RIVER PKWY,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17141140,2019-01-03T09:25:00,42.27945982316108,-79.529501426404,Chautauqua,Chautauqua,PORTAGE RD,Parker Rd,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17141151,2019-01-03T10:55:00,42.501440437924494,-79.09028400820124,Hanover,Chautauqua,KING RD,Alleghany Rd,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17141398,2019-01-06T18:00:00,42.582670006558,-79.06879803582694,Brant,Erie,SOUTHWESTERN BLVD,nan,COLLISION WITH MOTOR VEHICLE,0,1
17141599,2019-01-06T10:17:00,42.72716244155071,-73.89135344101963,Guilderland,Albany,I 90,Connecting Road,COLLISION WITH TREE,0,1
17141637,2019-01-03T09:45:00,43.142350909444175,-77.54429961255302,Brighton,Monroe,I 490,nan,COLLISION WITH MOTOR VEHICLE,0,1
17141709,2019-01-02T11:45:00,41.3145358068916,-74.12938780990099,Woodbury,Orange,nan,nan,COLLISION WITH MOTOR VEHICLE,0,1
17142147,2019-01-01T03:55:00,40.75581552147637,-73.97075341479355,Manhattan,New York,3RD AVE,E 50th St,COLLISION WITH PEDESTRIAN,0,1
17142226,2019-01-01T01:46:00,40.50341199223509,-74.24881601656831,Staten Island,Richmond,HYLAN BLVD,FINLAY ST,COLLISION WITH MOTOR VEHICLE,0,1
17142247,2019-01-01T08:45:00,40.63608797045883,-73.95093097410262,Brooklyn,Kings,ROGERS AVE,Farragut Rd,COLLISION WITH PEDESTRIAN,0,1
17142266,2019-01-01T02:30:00,40.70344041956754,-73.96036811292053,Brooklyn,Kings,WILLIAMSBURG ST W,Bedford Ave,COLLISION WITH MOTOR VEHICLE,0,1
17142307,2019-01-01T03:20:00,40.633962012408695,-74.0147579287879,Brooklyn,Kings,65TH ST,7th Ave,COLLISION WITH PEDESTRIAN,0,1
17142340,2019-01-01T16:36:00,40.68311304024594,-73.97376601116126,Brooklyn,Kings,S PORTLAND AVE,6th Ave,COLLISION WITH BICYCLIST,0,1
17142499,2019-01-01T21:12:00,40.60642318108756,-74.01469892495474,Brooklyn,Kings,CROPSEY AVE,15th Ave,COLLISION WITH BUILDING/WALL,0,1
17142579,2019-01-01T18:45:00,40.83800841113233,-73.87328124039965,Bronx,Bronx,BRONX RIVER PKWY,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17142797,2019-01-03T17:30:00,42.54949037347348,-76.30318323323917,Groton,Tompkins,PERUVILLE RD,Fall Creek Rd,COLLISION WITH MOTOR VEHICLE,0,1
17142835,2019-01-03T09:12:00,43.25135195482737,-77.70883096799322,Greece,Monroe,RED SPRUCE LN,N CHURCH RD,COLLISION WITH TREE,0,1
17142929,2019-01-06T01:53:00,42.64127501645741,-73.7546629902752,Albany,Albany,GREEN ST,RENSSELAER ST,COLLISION WITH MOTOR VEHICLE,0,1
17142990,2019-01-07T14:16:00,43.013874980933366,-74.36313206072973,Johnstown,Fulton,BRIGGS ST,JANSEN AVE,COLLISION WITH MOTOR VEHICLE,0,1
17143038,2019-01-08T09:16:00,40.81422876666703,-73.10204916572758,Brookhaven,Suffolk,I 495,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17143047,2019-01-08T06:48:00,40.78112143728107,-73.32038807919683,Huntington,Suffolk,CARLLS STRAIGHT PATH,Gillette St,COLLISION WITH TREE,0,1
17143091,2019-01-04T08:45:00,40.879734258622975,-73.10202709231187,Brookhaven,Suffolk,NICOLLS RD,nan,COLLISION WITH GUIDE RAIL,0,1
17143115,2019-01-07T14:31:00,43.01247495806441,-78.77914802658442,Amherst,Erie,SYLVAN PKWY,JOHN JAMES AUDUBON PKWY,COLLISION WITH MOTOR VEHICLE,0,1
17143148,2019-01-07T17:33:00,42.940528286934416,-78.76622633722305,Cheektowaga,Erie,I 90,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17143265,2019-01-04T02:21:00,42.28944015410128,-77.22387838172241,Savona,Steuben,I 86,nan,COLLISION WITH BRIDGE STRUCTURE,0,1
17143285,2019-01-07T11:17:00,42.17811410259664,-77.1288228232058,Erwin,Steuben,VICTORY HWY,Naylor Ln,COLLISION WITH SIGN POST,0,3
17143417,2019-01-08T06:36:00,40.80910118067494,-73.92289079635194,Bronx,Bronx,WILLIS AVE,E 138th St,COLLISION WITH PEDESTRIAN,1,0
17143581,2019-01-01T02:25:00,40.78296400212845,-73.9439420538429,Manhattan,New York,FDR DR,nan,OVERTURNED,0,1
17143600,2019-01-01T02:00:00,40.836297805249266,-73.87368983213099,Bronx,Bronx,CROSS BRONX EXPY,nan,COLLISION WITH MOTOR VEHICLE,0,1
17143609,2019-01-02T06:57:00,40.75955422682416,-73.83014219997962,Queens,Queens,ROOSEVELT AVE,Main St,COLLISION WITH PEDESTRIAN,0,1
17143627,2019-01-02T07:14:00,40.757253957226226,-73.73942301152779,Queens,Queens,DOUGLASTON PKWY,HORACE HARDING EXPY,COLLISION WITH PEDESTRIAN,0,1
17143710,2019-01-02T16:40:00,40.65327015651593,-73.9305373741199,Brooklyn,Kings,UTICA AVE,Linden Blvd,COLLISION WITH MOTOR VEHICLE,0,1
17143742,2019-01-02T00:00:00,40.83443705376496,-73.87929359599853,Bronx,Bronx,BRONX RIVER AVE,E 174th St,COLLISION WITH MOTOR VEHICLE,0,1
17143745,2019-01-02T05:50:00,40.64026160202001,-73.9059449118106,Brooklyn,Kings,REMSEN AVE,Flatlands Ave,COLLISION WITH MOTOR VEHICLE,0,1
17143978,2019-01-02T20:40:00,40.72736603626891,-73.71606404328227,Queens,Queens,89TH AVE,249th St,COLLISION WITH MOTOR VEHICLE,0,1
17143995,2019-01-08T21:16:00,41.5207770228922,-74.20307498885212,Montgomery,Orange,BRACKEN RD,State Route 208,COLLISION WITH OTHER,0,1
17144099,2019-01-02T17:10:00,43.11421799368899,-76.15276505629704,Salina,Onondaga,PITCHER LN,BEVELL LN,COLLISION WITH MOTOR VEHICLE,0,1
17144105,2019-01-08T20:00:00,43.13165912374191,-76.1642134263776,Clay,Onondaga,BUCKLEY RD,Millbrook Dr,COLLISION WITH OTHER FIXED OBJECT,0,1
17144145,2019-01-08T17:57:00,43.19682789142084,-73.83024725931772,Corinth,Saratoga,ANGEL RD,Comstock Rd,COLLISION WITH TREE,0,1
17144170,2019-01-07T17:35:00,43.073915983030375,-77.4609339598897,Perinton,Monroe,PITTSFORD PALMYRA RD,KREAG RD,COLLISION WITH MOTOR VEHICLE,0,1
17144364,2019-01-09T11:29:00,42.753358558469245,-73.76573980669647,Colonie,Albany,ERIN ST,Unnamed Street,COLLISION WITH MOTOR VEHICLE,0,2
17144377,2019-01-08T14:15:00,42.10739498908127,-79.24535403701375,Jamestown,Chautauqua,WASHINGTON ST,17TH ST,COLLISION WITH MOTOR VEHICLE,0,1
17144693,2019-01-08T09:46:00,44.65169185032428,-74.76549885127358,Hopkinton,St Lawrence,STATE HIGHWAY 72,GREEN RD,COLLISION WITH TREE,0,1
17144715,2019-01-06T06:27:00,43.01948501744491,-78.17661327303752,Batavia,Genesee,I 90,Connecting Road,COLLISION WITH GUIDERAIL - END,0,2
17144724,2019-01-05T17:27:00,42.39480971111293,-76.63467474772722,Enfield,Tompkins,TRUMBULLS CORNERS RD,Hines Rd,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
17144824,2019-01-06T06:20:00,42.04190172829393,-74.90400331089491,Colchester,Delaware,nan,nan,COLLISION WITH TREE,0,1
17144892,2019-01-08T14:13:00,43.172144708402854,-76.28589889538402,Lysander,Onondaga,BELGIUM RD,Drakes Landing Rd,COLLISION WITH MOTOR VEHICLE,0,1
17144927,2019-01-08T06:38:00,40.73180665283471,-73.3241069492896,Babylon,Suffolk,SOUTHERN STATE PKWY,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17144951,2019-01-03T14:26:00,42.47242047410336,-76.42107968116356,Dryden,Tompkins,STATE HWY 13,Lower Creek Rd,COLLISION WITH MOTOR VEHICLE,0,1
17145023,2019-01-01T00:00:00,40.8826884020429,-73.88122018494101,Bronx,Bronx,JEROME AVE,E Gun Hill Rd,COLLISION WITH PEDESTRIAN,0,1
17145400,2019-01-02T19:29:00,40.65533434569635,-73.9307648363528,Brooklyn,Kings,UTICA AVE,Lenox Rd,COLLISION WITH PEDESTRIAN,0,1
17145409,2019-01-03T16:29:00,40.66911478545932,-73.9057154389874,Brooklyn,Kings,BELMONT AVE,Christopher Ave,COLLISION WITH MOTOR VEHICLE,0,1
17145417,2019-01-02T23:15:00,40.6960280291754,-73.97040103208575,Brooklyn,Kings,BROOKLYN QUEENS EXPY,nan,COLLISION WITH MOTOR VEHICLE,0,1
17145622,2019-01-03T00:00:00,40.625281315648294,-73.96046987582574,Brooklyn,Kings,AVENUE J,E 16th St,COLLISION WITH MOTOR VEHICLE,0,1
17145938,2019-01-09T17:43:00,40.99877156328141,-73.66341778902857,Port Chester,Westchester,WATERFRONT PL,WESTCHESTER AVE,COLLISION WITH PEDESTRIAN,0,1
17145974,2019-01-06T16:12:00,43.070290033700516,-77.44763498978506,Perinton,Monroe,PITTSFORD PALMYRA RD,BLACKWATCH TRL,COLLISION WITH MOTOR VEHICLE,0,1
17145984,2019-01-08T18:40:00,43.20641697869206,-77.60865600577097,Irondequoit,Monroe,SENECA AVE,ROGERS PKWY,COLLISION WITH MOTOR VEHICLE,0,1
17145999,2019-01-02T03:38:00,40.932854132845314,-72.67464356065888,Riverhead,Suffolk,OLD COUNTRY RD,nan,COLLISION WITH TREE,0,1
17146146,2019-01-09T15:10:00,41.30460181442844,-73.8339247188555,Yorktown,Westchester,STONEY ST,nan,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
17146162,2019-01-09T14:55:00,42.63649403364563,-73.78157895911113,Albany,Albany,SOUTHERN BLVD,KEHOE ST,COLLISION WITH MOTOR VEHICLE,0,1
17146294,2019-01-05T01:00:00,43.264040716964224,-78.87176240548649,Wilson,Niagara,BRALEY RD,RANDALL RD,COLLISION WITH PEDESTRIAN,0,1
17146401,2019-01-03T17:35:00,40.9447323295142,-72.87902744651318,Brookhaven,Suffolk,[Route] 25A,[Route] 46,COLLISION WITH MOTOR VEHICLE,0,1
17146407,2019-01-10T07:30:00,40.78726177291348,-72.96484751179146,Brookhaven,Suffolk,STATE HWY 27,nan,COLLISION WITH MOTOR VEHICLE,0,1
17146517,2019-01-09T06:50:00,44.59794448634099,-73.48852080991925,Peru,Clinton,LAPHAM MILLS RD,Fuller Rd,COLLISION WITH BUILDING/WALL,0,1
17146608,2019-01-10T13:27:00,42.414980923962545,-75.6255452655195,Oxford,Chenango,COUNTY ROAD 32,4WD Road,COLL. W/EARTH ELE./ROCK CUT/DITCH,0,1
17146910,2019-01-06T17:51:00,41.725648835408116,-73.93207894430218,Poughkeepsie,Dutchess,NORTH RD,Unnamed Street,COLLISION WITH PEDESTRIAN,0,1
17146924,2019-01-11T07:38:00,43.12658744858753,-77.56024415859649,Brighton,Monroe,ELMWOOD AVE,CHELMSFORD LN,COLLISION WITH MOTOR VEHICLE,0,1
17146949,2019-01-10T07:01:00,43.23107297785808,-77.67233795527893,Greece,Monroe,VINTAGE LN,nan,COLLISION WITH MOTOR VEHICLE,0,1
17147127,2019-01-10T07:00:00,43.07893602463506,-75.65706956216175,Oneida,Madison,GENESEE ST,Fultz Dr,COLLISION WITH MOTOR VEHICLE,0,1
17147205,2019-01-08T14:33:00,40.95460548710742,-72.94742607057812,Brookhaven,Suffolk,ROCKY POINT LANDING RD,Short Ln,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17147208,2019-01-11T19:31:00,40.94380493708442,-72.9042196744664,Brookhaven,Suffolk,RIDGE RD,Northumberland Dr,COLLISION WITH TREE,0,1
17147251,2019-01-10T14:05:00,40.84240262287907,-73.37217165205449,Huntington,Suffolk,HEALY ST,TIMON CT,COLLISION WITH PEDESTRIAN,0,1
17147290,2019-01-03T20:35:00,42.582171239315265,-79.06951091276069,Cattaraugus Indian Territory,Erie,ROUTE 20,nan,COLLISION WITH MOTOR VEHICLE,0,1
17147335,2019-01-06T11:58:00,42.934857672887745,-78.71443884611328,Cheektowaga,Erie,GENESEE ST,nan,COLLISION WITH MOTOR VEHICLE,0,1
17147346,2019-01-07T07:35:00,42.93277224430445,-74.55310317583314,Palatine,Montgomery,STATE HIGHWAY 10,Lane Dr,COLLISION WITH OTHER PEDESTRIAN,0,1
17147352,2019-01-11T12:29:00,43.13347277748457,-78.69688674922321,Lockport,Niagara,S TRANSIT RD,Robinson Rd Ext,COLLISION WITH MOTOR VEHICLE,0,1
17147355,2019-01-11T13:28:00,43.13148206559505,-78.66953664256205,Lockport,Niagara,DYSINGER RD,Raymond Rd,COLLISION WITH MOTOR VEHICLE,0,1
17147362,2019-01-10T09:29:00,43.059401355878926,-76.5738336790337,Brutus,Cayuga,I 90,Connecting Road,COLLISION WITH MOTOR VEHICLE,0,1
17147386,2019-01-10T08:06:00,43.16259907628352,-75.55013583043467,Verona,Oneida,STATE ROUTE 365,Blackmans Corners Rd,COLLISION WITH MOTOR VEHICLE,0,1
17147523,2019-01-06T11:17:00,44.544340386832296,-74.74216657535989,Parishville,St Lawrence,WHITE HILL RD,nan,COLLISION WITH MOTOR VEHICLE,0,1
17147550,2019-01-09T13:01:00,43.95154201113103,-75.7518093398996,Rutland,Jefferson,STATE ROUTE 126,County Route 163,COLLISION WITH MOTOR VEHICLE,0,2
17147615,2019-01-11T16:47:00,42.90024440636789,-77.30540525182131,Canandaigua,Ontario,NORTH ST,Ramp,COLLISION WITH MOTOR VEHICLE,0,1
17147842,2019-01-11T16:43:00,42.74532031671882,-73.94235842833287,Guilderland,Albany,CARMAN RD,Coons Rd,COLLISION WITH MOTOR VEHICLE,0,1
17147982,2019-01-11T17:05:00,44.87233958381142,-74.00619155570807,Bellmont,Franklin,STATE ROUTE 190,nan,COLLISION WITH MOTOR VEHICLE,0,1
17148027,2019-01-07T11:03:00,41.58878218110285,-73.90759481556474,Wappinger,Dutchess,US HIGHWAY 9,Myers Corners Rd,COLLISION WITH MOTOR VEHICLE,0,1
17148047,2019-01-12T15:06:00,41.59323778729734,-73.8922717203691,Wappinger,Dutchess,MYERS CORNERS RD,Blackthorn Loop,COLLISION WITH MOTOR VEHICLE,0,1
17148060,2019-01-11T10:39:00,42.12696905948503,-79.28652786674184,Ellicott,Chautauqua,I 86,Ramp,COLLISION WITH SIGN POST,0,1
17148115,2019-01-09T05:42:00,43.34801290934021,-73.66608772427503,Queensbury,Warren,COUNTRY CLUB RD,Blind Rock Rd,COLLISION WITH TREE,0,1
17148194,2019-01-05T17:25:00,42.936749189791676,-73.82545455329802,Ballston,Saratoga,EASTLINE RD,Round Lake Rd,COLLISION WITH PEDESTRIAN,1,0
17148679,2019-01-04T03:55:00,40.66872198839693,-73.86836397352018,Brooklyn,Kings,LINDEN BLVD,CRESCENT ST,COLLISION WITH BICYCLIST,1,0
17148702,2019-01-08T19:19:00,40.69771595927698,-73.96772694674219,Brooklyn,Kings,WASHINGTON AVE,Flushing Ave,COLLISION WITH MOTOR VEHICLE,0,1
17148796,2019-01-03T20:52:00,40.80301798051717,-73.93630099681103,Manhattan,New York,E 124TH ST,3RD AVE,COLLISION WITH PEDESTRIAN,0,1
17148803,2019-01-04T08:45:00,40.83181296659941,-73.82087496924308,Bronx,Bronx,THROGS NECK EXPY,Ramp,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17148852,2019-01-04T10:20:00,40.5963400322642,-73.93766608458205,Brooklyn,Kings,AVENUE W,BATCHELDER ST,COLLISION WITH PEDESTRIAN,0,1
17148880,2019-01-04T07:30:00,40.83648254057439,-73.8977574220843,Bronx,Bronx,CROTONA AVE,Claremont Pkwy,COLLISION WITH MOTOR VEHICLE,0,1
17148895,2019-01-03T18:50:00,40.65612787062813,-73.90824941710297,Brooklyn,Kings,HEGEMAN AVE,Chester St,COLLISION WITH PEDESTRIAN,0,1
17148919,2019-01-05T01:41:00,40.75472938612207,-73.97788761601072,Manhattan,New York,MADISON AVE,E 45th St,COLLISION WITH MOTOR VEHICLE,0,1
17148922,2019-01-05T17:35:00,40.71875399446795,-73.97511900979038,Manhattan,New York,E HOUSTON ST,FDR DR,COLLISION WITH PEDESTRIAN,0,1
17149251,2019-01-04T08:15:00,40.76254566633324,-73.76331871191326,Queens,Queens,43RD AVE,219th St,COLLISION WITH MOTOR VEHICLE,0,1
17149530,2019-01-05T12:00:00,40.726043076212704,-73.98352336510543,Manhattan,New York,AVENUE A,E 7th St,COLLISION WITH MOTOR VEHICLE,0,1
17149784,2019-01-11T15:12:00,43.1998969953729,-75.46912705424548,Rome,Oneida,S JAMES ST,MARTIN ST,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17149794,2019-01-07T15:53:00,43.134970483628564,-76.17159824378044,Clay,Onondaga,SUGARWOOD LN,Coffee Tree Ln,COLLISION WITH OTHER FIXED OBJECT,0,1
17149938,2019-01-10T07:26:00,41.36320557106921,-73.74580100096276,Carmel,Putnam,6,Driveway,COLLISION WITH CURBING,0,1
17150179,2019-01-09T18:10:00,41.429369490612494,-73.54046000014455,Southeast,Putnam,MILLTOWN RD,Green Acrres Ln,COLLISION WITH MOTOR VEHICLE,0,2
17150191,2019-01-11T17:15:00,40.68020984665574,-73.7033672476872,Hempstead,Nassau,SOUTHERN STATE PKWY,Service Road,COLLISION WITH MOTOR VEHICLE,0,1
17150259,2019-01-10T05:48:00,42.43833748145294,-77.45577053465372,Avoca,Steuben,I 390,nan,COLLISION WITH GUIDE RAIL,0,1
17150354,2019-01-03T20:40:00,40.68148377338998,-73.87505173527688,Brooklyn,Kings,CHESTNUT ST,Dinsmore Pl,COLLISION WITH BUILDING/WALL,0,1
17150493,2019-01-05T06:25:00,40.572416389230646,-74.09563393878507,Staten Island,Richmond,LINCOLN AVE,Grimsby St,COLLISION WITH PEDESTRIAN,0,1
17150710,2019-01-06T14:48:00,40.68787251633176,-73.97832578622274,Brooklyn,Kings,ASHLAND PL,Fulton St,COLLISION WITH PEDESTRIAN,0,1
17150777,2019-01-05T14:10:00,40.66114726367115,-73.96105220300268,Brooklyn,Kings,FLATBUSH AVE,Lincoln Rd,COLLISION WITH PEDESTRIAN,0,1
17150914,2019-01-06T23:45:00,40.655250616085205,-73.95295583838569,Brooklyn,Kings,ROGERS AVE,Clarkson Ave,COLLISION WITH MOTOR VEHICLE,0,1
17150915,2019-01-06T21:15:00,40.77027200687866,-73.86803097112251,Queens,Queens,GRAND CENTRAL PKWY,nan,COLLISION WITH MOTOR VEHICLE,0,1
17151008,2019-01-07T10:10:00,40.85381062406715,-73.8874347506321,Bronx,Bronx,CRESCENT AVE,Hughes Ave,COLLISION WITH PEDESTRIAN,0,1
17151128,2019-01-04T12:30:00,40.89710783944751,-73.8800741945491,Bronx,Bronx,I 87,nan,COLL. W/LIGHT SUPPORT/UTILITY POLE,0,1
17151149,2019-01-07T19:05:00,40.7149396871785,-74.00967434101132,Manhattan,New York,W BROADWAY,Warren St,COLLISION WITH PEDESTRIAN,0,1
17151162,2019-01-07T17:11:00,40.630770042536426,-73.97163398651165,Brooklyn,Kings,PARKVILLE AVE,OCEAN PKWY,COLLISION WITH MOTOR VEHICLE,0,1
17151177,2019-01-09T21:09:00,40.74609196835563,-73.97119702737386,Manhattan,New York,E 38TH ST,FDR Dr SVC Rd W,COLLISION WITH BICYCLIST,0,1
17151178,2019-01-09T06:30:00,40.65231404149837,-73.9275179530561,Brooklyn,Kings,E 53RD ST,CHURCH AVE,COLLISION WITH PEDESTRIAN,0,1
17151198,2019-01-07T13:49:00,40.65290452364287,-73.9449788073465,Brooklyn,Kings,LINDEN BLVD,E 35th St,COLLISION WITH MOTOR VEHICLE,0,1
17151201,2019-01-07T11:00:00,40.62449647126499,-73.97922333135628,Brooklyn,Kings,52ND ST,20th Ave,COLLISION WITH MOTOR VEHICLE,0,1
17151224,2019-01-07T16:57:00,40.660983274005936,-73.88920248683245,Brooklyn,Kings,HEGEMAN AVE,Wyona St,COLLISION WITH PEDESTRIAN,0,1
17151236,2019-01-08T12:30:00,40.5829779718663,-73.9804197476731,Brooklyn,Kings,BELT PKWY,nan,COLLISION WITH MOTOR VEHICLE,0,1
