state_accident_id, vehicle_number, age, sex, person_type, injury_severity
18048192, 1, 18.0, 1.0, DRIVER, U - UNKNOWN
18048245, 2, 37.0, 2.0, DRIVER, U - UNKNOWN
18048245, 1, 41.0, 1.0, DRIVER, U - UNKNOWN
18048245, 3, nan, 3.0, DRIVER, U - UNKNOWN
18048260, 1, 57.0, 1.0, DRIVER, U - UNKNOWN
18048267, 1, 40.0, 1.0, DRIVER, U - UNKNOWN
18048287, 1, 54.0, 2.0, DRIVER, U - UNKNOWN
18048287, 2, 67.0, 1.0, DRIVER, U - UNKNOWN
18048381, 1, 54.0, 1.0, DRIVER, U - UNKNOWN
18048391, 1, 50.0, 2.0, DRIVER, U - UNKNOWN
18048410, 2, 47.0, 1.0, DRIVER, U - UNKNOWN
18048410, 1, 34.0, 1.0, DRIVER, U - UNKNOWN
18048487, 2, nan, 3.0, DRIVER, U - UNKNOWN
18048487, 1, 16.0, 1.0, DRIVER, U - UNKNOWN
18048487, 3, nan, 3.0, DRIVER, U - UNKNOWN
18048581, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18048581, 2, nan, 3.0, DRIVER, U - UNKNOWN
18048943, 1, 29.0, 2.0, DRIVER, U - UNKNOWN
18048970, 2, 38.0, 1.0, DRIVER, U - UNKNOWN
18048970, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
18049012, 1, 33.0, 2.0, DRIVER, U - UNKNOWN
18049012, 3, 60.0, 1.0, DRIVER, U - UNKNOWN
18049012, 2, nan, 3.0, DRIVER, U - UNKNOWN
18049085, 2, nan, 3.0, DRIVER, U - UNKNOWN
18049085, 5, nan, 3.0, DRIVER, U - UNKNOWN
18049085, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
18049085, 4, nan, 3.0, DRIVER, U - UNKNOWN
18049085, 6, nan, 3.0, DRIVER, U - UNKNOWN
18049085, 3, nan, 3.0, DRIVER, U - UNKNOWN
18049086, 1, nan, 3.0, DRIVER, U - UNKNOWN
18049172, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
18049204, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
18049213, 2, 46.0, 2.0, DRIVER, U - UNKNOWN
18049213, 1, 62.0, 1.0, DRIVER, U - UNKNOWN
18049280, 1, nan, 3.0, DRIVER, U - UNKNOWN
18049299, 2, 52.0, 1.0, DRIVER, U - UNKNOWN
18049299, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
18049307, 1, 46.0, 1.0, DRIVER, U - UNKNOWN
18049451, 2, 27.0, 1.0, DRIVER, U - UNKNOWN
18049451, 1, 51.0, 1.0, DRIVER, U - UNKNOWN
18049456, 1, 57.0, 1.0, DRIVER, U - UNKNOWN
18049458, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
18049516, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
18049672, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
18049673, 3, nan, 3.0, DRIVER, U - UNKNOWN
18049673, 1, 74.0, 1.0, DRIVER, U - UNKNOWN
18049673, 2, nan, 3.0, DRIVER, U - UNKNOWN
18049673, 4, nan, 3.0, DRIVER, U - UNKNOWN
18049699, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
18049703, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
18049703, 2, 37.0, 2.0, DRIVER, U - UNKNOWN
18049717, 1, 33.0, 1.0, DRIVER, U - UNKNOWN
18049717, 2, 24.0, 2.0, DRIVER, U - UNKNOWN
18049795, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
18049862, 2, nan, 3.0, DRIVER, U - UNKNOWN
18049862, 1, 49.0, 1.0, DRIVER, U - UNKNOWN
18049878, 1, 49.0, 1.0, DRIVER, U - UNKNOWN
18049881, 2, 40.0, 1.0, DRIVER, U - UNKNOWN
18049881, 1, 58.0, 1.0, DRIVER, U - UNKNOWN
18050061, 5, nan, 3.0, DRIVER, U - UNKNOWN
18050061, 2, nan, 3.0, DRIVER, U - UNKNOWN
18050061, 3, nan, 3.0, DRIVER, U - UNKNOWN
18050061, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
18050061, 4, nan, 3.0, DRIVER, U - UNKNOWN
18050120, 2, 41.0, 1.0, DRIVER, U - UNKNOWN
18050120, 1, 24.0, 2.0, DRIVER, U - UNKNOWN
18050127, 1, 40.0, 1.0, DRIVER, U - UNKNOWN
18050127, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
18050205, 1, 34.0, 2.0, DRIVER, U - UNKNOWN
18050205, 2, 34.0, 1.0, DRIVER, U - UNKNOWN
18050228, 1, nan, 3.0, DRIVER, U - UNKNOWN
18050627, 1, nan, 1.0, DRIVER, U - UNKNOWN
18050641, 1, 59.0, 2.0, DRIVER, U - UNKNOWN
18050683, 1, 61.0, 1.0, DRIVER, U - UNKNOWN
18050684, 1, nan, 3.0, DRIVER, U - UNKNOWN
18050686, 1, 26.0, 2.0, DRIVER, U - UNKNOWN
18050686, 2, 25.0, 1.0, DRIVER, U - UNKNOWN
18050686, 3, 22.0, 2.0, DRIVER, U - UNKNOWN
18050772, 1, 24.0, 1.0, DRIVER, U - UNKNOWN
18050957, 1, nan, 3.0, DRIVER, U - UNKNOWN
18050957, 3, nan, 3.0, DRIVER, U - UNKNOWN
18050957, 2, nan, 3.0, DRIVER, U - UNKNOWN
18050965, 1, 20.0, 2.0, DRIVER, U - UNKNOWN
18050965, 2, 34.0, 1.0, DRIVER, U - UNKNOWN
18050975, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
18050988, 1, 41.0, 2.0, DRIVER, U - UNKNOWN
18050991, 1, nan, 3.0, DRIVER, U - UNKNOWN
18051027, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
18051046, 2, 44.0, 1.0, DRIVER, U - UNKNOWN
18051046, 1, 32.0, 2.0, DRIVER, U - UNKNOWN
18051065, 1, 57.0, 2.0, DRIVER, U - UNKNOWN
18051065, 2, nan, 3.0, DRIVER, U - UNKNOWN
18051089, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
18051136, 1, 40.0, 2.0, DRIVER, U - UNKNOWN
18051136, 2, 42.0, 1.0, DRIVER, U - UNKNOWN
18051139, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
18051407, 1, 64.0, 2.0, DRIVER, U - UNKNOWN
18051431, 1, 75.0, 1.0, DRIVER, U - UNKNOWN
18051667, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
18051670, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
18051674, 1, 39.0, 1.0, DRIVER, U - UNKNOWN
18051690, 2, 69.0, 1.0, DRIVER, U - UNKNOWN
18051690, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
18051770, 2, nan, 3.0, DRIVER, U - UNKNOWN
18051770, 1, 50.0, 1.0, DRIVER, U - UNKNOWN
18051789, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
18051811, 5, 51.0, 2.0, DRIVER, U - UNKNOWN
18051811, 7, 35.0, 1.0, DRIVER, U - UNKNOWN
18051811, 1, 43.0, 1.0, DRIVER, U - UNKNOWN
18051811, 4, 39.0, 1.0, DRIVER, U - UNKNOWN
18051811, 2, 42.0, 1.0, DRIVER, U - UNKNOWN
18051811, 6, 52.0, 1.0, DRIVER, U - UNKNOWN
18051811, 3, 27.0, 1.0, DRIVER, U - UNKNOWN
18051840, 1, 19.0, 1.0, DRIVER, U - UNKNOWN
18051840, 2, 27.0, 1.0, DRIVER, U - UNKNOWN
18051865, 2, 86.0, 1.0, DRIVER, U - UNKNOWN
18051865, 1, 42.0, 2.0, DRIVER, U - UNKNOWN
18052111, 1, 69.0, 1.0, DRIVER, U - UNKNOWN
18052118, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
18052187, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052207, 1, 24.0, 1.0, DRIVER, U - UNKNOWN
18052210, 2, 40.0, 2.0, DRIVER, U - UNKNOWN
18052210, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
18052345, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052376, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
18052376, 1, 25.0, 2.0, DRIVER, U - UNKNOWN
18052376, 3, 37.0, 1.0, DRIVER, U - UNKNOWN
18052377, 1, 57.0, 1.0, DRIVER, U - UNKNOWN
18052377, 2, 44.0, 1.0, DRIVER, U - UNKNOWN
18052397, 1, 84.0, 1.0, DRIVER, U - UNKNOWN
18052451, 1, 43.0, 1.0, DRIVER, U - UNKNOWN
18052451, 3, 21.0, 1.0, DRIVER, U - UNKNOWN
18052451, 2, nan, 3.0, DRIVER, U - UNKNOWN
18052535, 1, 42.0, 2.0, DRIVER, U - UNKNOWN
18052592, 1, 36.0, 2.0, DRIVER, U - UNKNOWN
18052592, 2, 50.0, 2.0, DRIVER, U - UNKNOWN
18052611, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
18052628, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052629, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
18052631, 1, 61.0, 1.0, DRIVER, U - UNKNOWN
18052688, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052734, 2, 73.0, 1.0, DRIVER, U - UNKNOWN
18052734, 1, 52.0, 1.0, DRIVER, U - UNKNOWN
18052738, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052739, 2, 31.0, 1.0, DRIVER, U - UNKNOWN
18052739, 1, 28.0, 2.0, DRIVER, U - UNKNOWN
18052740, 1, 32.0, 1.0, DRIVER, U - UNKNOWN
18052763, 1, 60.0, 1.0, DRIVER, U - UNKNOWN
18052763, 2, 19.0, 1.0, DRIVER, U - UNKNOWN
18052775, 1, 45.0, 1.0, DRIVER, U - UNKNOWN
18052876, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18052903, 1, nan, 3.0, DRIVER, U - UNKNOWN
18052927, 1, 32.0, 1.0, DRIVER, U - UNKNOWN
18052927, 2, 38.0, 1.0, DRIVER, U - UNKNOWN
18052985, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
18052994, 1, 28.0, 2.0, DRIVER, U - UNKNOWN
18052995, 2, nan, 3.0, DRIVER, U - UNKNOWN
18052995, 1, 42.0, 2.0, DRIVER, U - UNKNOWN
18053004, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
18053045, 1, 41.0, 1.0, DRIVER, U - UNKNOWN
18053045, 3, nan, 3.0, DRIVER, U - UNKNOWN
18053045, 2, nan, 3.0, DRIVER, U - UNKNOWN
18053098, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
18053145, 1, 66.0, 1.0, DRIVER, U - UNKNOWN
18053153, 1, 26.0, 1.0, DRIVER, U - UNKNOWN
18053197, 2, 56.0, 2.0, DRIVER, U - UNKNOWN
18053197, 1, 48.0, 2.0, DRIVER, U - UNKNOWN
18053489, 1, 74.0, 1.0, DRIVER, U - UNKNOWN
18053531, 1, 33.0, 2.0, DRIVER, U - UNKNOWN
18053531, 2, 30.0, 1.0, DRIVER, U - UNKNOWN
18053540, 1, 29.0, 2.0, DRIVER, U - UNKNOWN
18053540, 2, 20.0, 2.0, DRIVER, U - UNKNOWN
18053547, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18053547, 2, 70.0, 1.0, DRIVER, U - UNKNOWN
18053547, 3, 30.0, 2.0, DRIVER, U - UNKNOWN
18053635, 3, 69.0, 1.0, DRIVER, U - UNKNOWN
18053635, 2, 32.0, 2.0, DRIVER, U - UNKNOWN
18053635, 1, 76.0, 1.0, DRIVER, U - UNKNOWN
18053729, 2, nan, 3.0, DRIVER, U - UNKNOWN
18053729, 5, nan, 3.0, DRIVER, U - UNKNOWN
18053729, 1, nan, 3.0, DRIVER, U - UNKNOWN
18053729, 4, nan, 3.0, DRIVER, U - UNKNOWN
18053729, 3, nan, 3.0, DRIVER, U - UNKNOWN
18053729, 6, nan, 3.0, DRIVER, U - UNKNOWN
18053751, 1, 36.0, 1.0, DRIVER, U - UNKNOWN
18053790, 1, 22.0, 2.0, DRIVER, U - UNKNOWN
18054029, 1, 48.0, 1.0, DRIVER, U - UNKNOWN
18054029, 3, 22.0, 1.0, DRIVER, U - UNKNOWN
18054029, 2, 30.0, 1.0, DRIVER, U - UNKNOWN
18054034, 2, 27.0, 1.0, DRIVER, U - UNKNOWN
18054034, 1, 70.0, 1.0, DRIVER, U - UNKNOWN
18054034, 3, 41.0, 1.0, DRIVER, U - UNKNOWN
18054080, 1, 45.0, 1.0, DRIVER, U - UNKNOWN
18054098, 2, nan, 3.0, DRIVER, U - UNKNOWN
18054098, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18054140, 1, 19.0, 1.0, DRIVER, U - UNKNOWN
18054153, 1, 45.0, 1.0, DRIVER, U - UNKNOWN
18054159, 3, 65.0, 1.0, DRIVER, U - UNKNOWN
18054159, 2, 18.0, 2.0, DRIVER, U - UNKNOWN
18054159, 1, 64.0, 2.0, DRIVER, U - UNKNOWN
18054401, 2, nan, 3.0, DRIVER, U - UNKNOWN
18054401, 1, 19.0, 1.0, DRIVER, U - UNKNOWN
18054430, 2, 20.0, 2.0, DRIVER, U - UNKNOWN
18054430, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18054511, 2, nan, 3.0, DRIVER, U - UNKNOWN
18054511, 1, 37.0, 2.0, DRIVER, U - UNKNOWN
18054536, 2, 31.0, 1.0, DRIVER, U - UNKNOWN
18054536, 1, 38.0, 2.0, DRIVER, U - UNKNOWN
18054562, 1, 52.0, 2.0, DRIVER, U - UNKNOWN
18054796, 1, nan, 3.0, DRIVER, U - UNKNOWN
18054831, 1, 26.0, 2.0, DRIVER, U - UNKNOWN
18054831, 2, 27.0, 2.0, DRIVER, U - UNKNOWN
18054846, 1, 60.0, 1.0, DRIVER, U - UNKNOWN
18054850, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
18054865, 1, 56.0, 1.0, DRIVER, U - UNKNOWN
18054873, 2, 57.0, 1.0, DRIVER, U - UNKNOWN
18054873, 1, 45.0, 2.0, DRIVER, U - UNKNOWN
18054913, 2, 36.0, 2.0, DRIVER, U - UNKNOWN
18054913, 1, 38.0, 2.0, DRIVER, U - UNKNOWN
18054977, 3, nan, 3.0, DRIVER, U - UNKNOWN
18054977, 2, 33.0, 1.0, DRIVER, U - UNKNOWN
18054977, 1, nan, 3.0, DRIVER, U - UNKNOWN
18054980, 2, 51.0, 2.0, DRIVER, U - UNKNOWN
18054980, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
18054987, 4, nan, 3.0, DRIVER, U - UNKNOWN
18054987, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18054987, 3, nan, 3.0, DRIVER, U - UNKNOWN
18055114, 1, 57.0, 1.0, DRIVER, U - UNKNOWN
18055115, 1, 20.0, 2.0, DRIVER, U - UNKNOWN
18055164, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
18055164, 2, 42.0, 1.0, DRIVER, U - UNKNOWN
18055176, 1, 39.0, 1.0, DRIVER, U - UNKNOWN
18055176, 2, 33.0, 2.0, DRIVER, U - UNKNOWN
18055190, 2, 32.0, 1.0, DRIVER, U - UNKNOWN
18055190, 1, 82.0, 2.0, DRIVER, U - UNKNOWN
18055203, 2, 46.0, 1.0, DRIVER, U - UNKNOWN
18055203, 1, 53.0, 1.0, DRIVER, U - UNKNOWN
18055219, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
18055223, 1, 81.0, 2.0, DRIVER, U - UNKNOWN
18055227, 1, 17.0, 1.0, DRIVER, U - UNKNOWN
18055227, 2, 23.0, 1.0, DRIVER, U - UNKNOWN
18055230, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
18055230, 2, 20.0, 1.0, DRIVER, U - UNKNOWN
18055238, 3, nan, 3.0, DRIVER, U - UNKNOWN
18055238, 1, 72.0, 1.0, DRIVER, U - UNKNOWN
18055241, 1, nan, 3.0, DRIVER, U - UNKNOWN
18055250, 3, 34.0, 1.0, DRIVER, U - UNKNOWN
18055250, 2, 77.0, 1.0, DRIVER, U - UNKNOWN
18055250, 4, 32.0, 1.0, DRIVER, U - UNKNOWN
18055250, 1, 56.0, 2.0, DRIVER, U - UNKNOWN
18055258, 3, 22.0, 1.0, DRIVER, U - UNKNOWN
18055343, 1, 33.0, 1.0, DRIVER, U - UNKNOWN
18055359, 1, 30.0, 1.0, DRIVER, U - UNKNOWN
18055359, 2, nan, 3.0, DRIVER, U - UNKNOWN
18055393, 1, 45.0, 1.0, DRIVER, U - UNKNOWN
18055393, 2, nan, 3.0, DRIVER, U - UNKNOWN
18055428, 1, 27.0, 2.0, DRIVER, U - UNKNOWN
18055537, 1, 52.0, 1.0, DRIVER, U - UNKNOWN
18055547, 3, nan, 3.0, DRIVER, U - UNKNOWN
18055547, 1, 32.0, 1.0, DRIVER, U - UNKNOWN
18055547, 2, nan, 3.0, DRIVER, U - UNKNOWN
18055576, 1, 39.0, 1.0, DRIVER, U - UNKNOWN
18055576, 2, 53.0, 1.0, DRIVER, U - UNKNOWN
18055579, 1, 62.0, 1.0, DRIVER, U - UNKNOWN
18055596, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18055596, 2, 86.0, 1.0, DRIVER, U - UNKNOWN
18055867, 2, 22.0, 1.0, DRIVER, U - UNKNOWN
18055867, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
18056012, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18056012, 2, nan, 3.0, DRIVER, U - UNKNOWN
18056086, 2, 43.0, 1.0, DRIVER, U - UNKNOWN
18056086, 1, 39.0, 2.0, DRIVER, U - UNKNOWN
18056138, 1, 30.0, 2.0, DRIVER, U - UNKNOWN
18056138, 2, 43.0, 2.0, DRIVER, U - UNKNOWN
18056214, 2, 38.0, 1.0, DRIVER, U - UNKNOWN
18056214, 1, 45.0, 2.0, DRIVER, U - UNKNOWN
18056231, 1, 20.0, 2.0, DRIVER, U - UNKNOWN
18056231, 2, 65.0, 1.0, DRIVER, U - UNKNOWN
18056321, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
18056532, 2, 53.0, 1.0, DRIVER, U - UNKNOWN
18056532, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
18056550, 2, 76.0, 2.0, DRIVER, U - UNKNOWN
18056550, 1, 64.0, 1.0, DRIVER, U - UNKNOWN
18056577, 1, 38.0, 2.0, DRIVER, U - UNKNOWN
18056577, 2, nan, 3.0, DRIVER, U - UNKNOWN
18056578, 1, 20.0, 2.0, DRIVER, U - UNKNOWN
18056702, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
18056779, 1, 70.0, 1.0, DRIVER, U - UNKNOWN
18056787, 1, 50.0, 2.0, DRIVER, U - UNKNOWN
18056787, 2, nan, 3.0, DRIVER, U - UNKNOWN
18056799, 1, 44.0, 1.0, DRIVER, U - UNKNOWN
18056799, 2, nan, 3.0, DRIVER, U - UNKNOWN
18056808, 1, 22.0, 1.0, DRIVER, U - UNKNOWN
18056822, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18056892, 1, 43.0, 1.0, DRIVER, U - UNKNOWN
18057032, 1, 48.0, 2.0, DRIVER, U - UNKNOWN
18057032, 2, 49.0, 2.0, DRIVER, U - UNKNOWN
18057038, 1, nan, 3.0, DRIVER, U - UNKNOWN
18057102, 1, 30.0, 2.0, DRIVER, U - UNKNOWN
18057102, 2, 31.0, 1.0, DRIVER, U - UNKNOWN
18057158, 2, 23.0, 1.0, DRIVER, U - UNKNOWN
18057158, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
18057210, 1, nan, 3.0, DRIVER, U - UNKNOWN
18057222, 2, 79.0, 1.0, DRIVER, U - UNKNOWN
18057222, 1, 20.0, 2.0, DRIVER, U - UNKNOWN
18057269, 1, 63.0, 1.0, DRIVER, U - UNKNOWN
18057378, 2, 72.0, 2.0, DRIVER, U - UNKNOWN
18057378, 1, 54.0, 1.0, DRIVER, U - UNKNOWN
18057466, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18057646, 2, 21.0, 1.0, DRIVER, U - UNKNOWN
18057646, 1, 84.0, 1.0, DRIVER, U - UNKNOWN
18057665, 1, 21.0, 2.0, DRIVER, U - UNKNOWN
18057803, 1, 56.0, 1.0, DRIVER, U - UNKNOWN
18057860, 1, 31.0, 1.0, DRIVER, U - UNKNOWN
18057860, 2, 23.0, 1.0, DRIVER, U - UNKNOWN
18057939, 1, 40.0, 1.0, DRIVER, U - UNKNOWN
18064183, 1, 37.0, 1.0, DRIVER, U - UNKNOWN
18064230, 2, 39.0, 1.0, DRIVER, U - UNKNOWN
18064230, 1, 36.0, 1.0, DRIVER, U - UNKNOWN
18064266, 2, 43.0, 1.0, DRIVER, U - UNKNOWN
18064266, 1, 38.0, 2.0, DRIVER, U - UNKNOWN
18064326, 1, nan, 3.0, DRIVER, U - UNKNOWN
18064328, 1, 50.0, 1.0, DRIVER, U - UNKNOWN
18064377, 1, 68.0, 1.0, DRIVER, U - UNKNOWN
18064384, 2, 75.0, 1.0, DRIVER, U - UNKNOWN
18064384, 1, 22.0, 2.0, DRIVER, U - UNKNOWN
18064601, 2, nan, 3.0, DRIVER, U - UNKNOWN
18064601, 1, 22.0, 2.0, DRIVER, U - UNKNOWN
18064622, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
18064622, 2, 36.0, 1.0, DRIVER, U - UNKNOWN
18065630, 1, nan, 3.0, DRIVER, U - UNKNOWN
18065630, 3, nan, 3.0, DRIVER, U - UNKNOWN
18065630, 2, nan, 3.0, DRIVER, U - UNKNOWN
18066073, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18066810, 1, 46.0, 1.0, DRIVER, U - UNKNOWN
18066859, 2, 33.0, 2.0, DRIVER, U - UNKNOWN
18066859, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
18067231, 1, 18.0, 2.0, DRIVER, U - UNKNOWN
18067860, 1, 47.0, 1.0, DRIVER, U - UNKNOWN
18067883, 1, 18.0, 2.0, DRIVER, U - UNKNOWN
18067895, 2, 38.0, 2.0, DRIVER, U - UNKNOWN
18067895, 1, 22.0, 2.0, DRIVER, U - UNKNOWN
18068015, 1, 69.0, 1.0, DRIVER, U - UNKNOWN
18068092, 1, 48.0, 1.0, DRIVER, U - UNKNOWN
18068112, 1, 26.0, 2.0, DRIVER, U - UNKNOWN
18068113, 1, 27.0, 2.0, DRIVER, U - UNKNOWN
18068139, 1, 19.0, 1.0, DRIVER, U - UNKNOWN
18068139, 2, 20.0, 1.0, DRIVER, U - UNKNOWN
18068196, 1, 42.0, 1.0, DRIVER, U - UNKNOWN
18068222, 1, 24.0, 1.0, DRIVER, U - UNKNOWN
18068343, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
18068552, 1, 29.0, 2.0, DRIVER, U - UNKNOWN
18068552, 2, 42.0, 2.0, DRIVER, U - UNKNOWN
18068579, 1, 36.0, 2.0, DRIVER, U - UNKNOWN
18068607, 1, 17.0, 2.0, DRIVER, U - UNKNOWN
18068607, 2, 48.0, 1.0, DRIVER, U - UNKNOWN
18068719, 2, 68.0, 1.0, DRIVER, U - UNKNOWN
18068719, 3, nan, 3.0, DRIVER, U - UNKNOWN
18068719, 1, 55.0, 1.0, DRIVER, U - UNKNOWN
18068719, 4, nan, 3.0, DRIVER, U - UNKNOWN
18068922, 1, 40.0, 1.0, DRIVER, U - UNKNOWN
18068922, 2, 37.0, 1.0, DRIVER, U - UNKNOWN
18069310, 1, 69.0, 2.0, DRIVER, U - UNKNOWN
18069313, 1, 56.0, 1.0, DRIVER, U - UNKNOWN
18069328, 1, 84.0, 1.0, DRIVER, U - UNKNOWN
18069328, 2, 56.0, 2.0, DRIVER, U - UNKNOWN
18069567, 1, 28.0, 1.0, DRIVER, U - UNKNOWN
18069675, 1, 26.0, 2.0, DRIVER, U - UNKNOWN
18069675, 2, 24.0, 1.0, DRIVER, U - UNKNOWN
18069688, 1, 25.0, 1.0, DRIVER, U - UNKNOWN
18069709, 2, 65.0, 1.0, DRIVER, U - UNKNOWN
18069709, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
18069982, 1, 27.0, 2.0, DRIVER, U - UNKNOWN
18070020, 3, 68.0, 1.0, DRIVER, U - UNKNOWN
18070020, 2, 24.0, 2.0, DRIVER, U - UNKNOWN
18070020, 1, 21.0, 2.0, DRIVER, U - UNKNOWN
18070069, 1, 18.0, 1.0, DRIVER, U - UNKNOWN
18070145, 1, 34.0, 1.0, DRIVER, U - UNKNOWN
18070255, 2, 40.0, 1.0, DRIVER, U - UNKNOWN
18070255, 1, 69.0, 2.0, DRIVER, U - UNKNOWN
18070319, 1, 67.0, 2.0, DRIVER, U - UNKNOWN
18070355, 1, 53.0, 1.0, DRIVER, U - UNKNOWN
18070355, 2, 61.0, 1.0, DRIVER, U - UNKNOWN
18070743, 1, 39.0, 2.0, DRIVER, U - UNKNOWN
18070743, 2, 17.0, 2.0, DRIVER, U - UNKNOWN
18070801, 1, 20.0, 1.0, DRIVER, U - UNKNOWN
18070886, 2, 19.0, 2.0, DRIVER, U - UNKNOWN
18070886, 1, 87.0, 1.0, DRIVER, U - UNKNOWN
18070912, 1, 21.0, 1.0, DRIVER, U - UNKNOWN
18071077, 1, 75.0, 1.0, DRIVER, U - UNKNOWN
18071077, 2, 21.0, 1.0, DRIVER, U - UNKNOWN
18071136, 2, 52.0, 1.0, DRIVER, U - UNKNOWN
18071136, 1, 27.0, 1.0, DRIVER, U - UNKNOWN
18071471, 1, 25.0, 2.0, DRIVER, U - UNKNOWN
18071471, 2, 22.0, 1.0, DRIVER, U - UNKNOWN
18071529, 1, 38.0, 1.0, DRIVER, U - UNKNOWN
18071550, 1, 35.0, 1.0, DRIVER, U - UNKNOWN
18071553, 1, 29.0, 1.0, DRIVER, U - UNKNOWN
