state_accident_id, vehicle_number, body_type
19603793, 1, MOTORCYCLE
19511350, 1, DUMP TRUCK
19506907, 2, SUBURBAN
19506907, 1, PICK-UP TRUCK
19506962, 1, PICK-UP TRUCK
19507070, 1, SUBURBAN
19507071, 1, PICK-UP TRUCK
19507072, 2, PICK-UP TRUCK
19507072, 1, 4 DOOR SEDAN
19507824, 1, 4 DOOR SEDAN
19507824, 2, PICK-UP TRUCK
19507844, 2, SUBURBAN
19507901, 1, SUBURBAN
19507917, 2, SUBURBAN
19507917, 1, SUBURBAN
19507931, 2, SUBURBAN
19507931, 1, PICK-UP TRUCK
19507946, 1, 4 DOOR SEDAN
19507946, 2, 4 DOOR SEDAN
19507957, 2, SUBURBAN
19507957, 1, PICK-UP TRUCK
19508250, 2, 4 DOOR SEDAN
19508250, 1, PICK-UP TRUCK
19508325, 1, SUBURBAN
19511381, 1, 4 DOOR SEDAN
19511381, 4, 4 DOOR SEDAN
19511381, 2, 4 DOOR SEDAN
19511381, 3, SEDAN
19511400, 1, SUBURBAN
19511400, 2, TRACTOR
19511400, 3, DUMP TRUCK
19508512, 1, SUBURBAN
19509069, 2, SUBURBAN
19509014, 1, SUBURBAN
19509049, 1, SUBURBAN
19509049, 2, 4 DOOR SEDAN
19509087, 1, SUBURBAN
19509087, 2, SUBURBAN
19508690, 1, 4 DOOR SEDAN
19509148, 1, VAN TRUCK
19509386, 1, 4 DOOR SEDAN
19512896, 1, SUBURBAN
19512896, 2, UTILITY TRUCK
19509660, 3, SUBURBAN
19509660, 1, SUBURBAN
19509660, 2, 4 DOOR SEDAN
19509689, 1, SUBURBAN
19509717, 1, 4 DOOR SEDAN
19509717, 2, 4 DOOR SEDAN
19509720, 1, 4 DOOR SEDAN
19509720, 2, SUBURBAN
19509778, 1, 4 DOOR SEDAN
19510033, 1, PICK-UP TRUCK
19510033, 2, 4 DOOR SEDAN
19510049, 1, SUBURBAN
19510067, 1, 4 DOOR SEDAN
19510067, 2, 4 DOOR SEDAN
19510073, 2, SUBURBAN
19510073, 1, SUBURBAN
19510139, 1, 4 DOOR SEDAN
19510139, 2, PICK-UP TRUCK
19510153, 1, SUBURBAN
19510213, 1, SUBURBAN
19510306, 2, SUBURBAN
19510306, 1, 4 DOOR SEDAN
19510353, 1, SUBURBAN
19511562, 2, PICK-UP TRUCK
19511515, 1, PICK-UP TRUCK
19511677, 1, PICK-UP TRUCK
19511790, 1, 4 DOOR SEDAN
19511826, 2, 4 DOOR SEDAN
19511826, 1, 4 DOOR SEDAN
19511992, 2, 4 DOOR SEDAN
19511992, 1, SUBURBAN
19512050, 1, 4 DOOR SEDAN
19512967, 1, UNKNOWN VEHICLE
19513034, 1, SUBURBAN
19513050, 3, SUBURBAN
19513050, 1, PICK-UP TRUCK
19513050, 2, PICK-UP TRUCK
19513043, 1, PICK-UP TRUCK
19513307, 1, PICK-UP TRUCK
19513379, 2, SUBURBAN
19513379, 1, SUBURBAN
19513380, 1, 4 DOOR SEDAN
19513409, 1, SUBURBAN
19513413, 2, SUBURBAN
19513413, 1, SUBURBAN
19514325, 1, BUS (OMNIBUS)
19514381, 1, SUBURBAN
19514381, 2, SUBURBAN
19514407, 1, SUBURBAN
19514322, 2, DELIVERY TRUCK
19514322, 1, SUBURBAN
19514446, 2, SUBURBAN
19514446, 1, 4 DOOR SEDAN
19515404, 2, TRACTOR
19515404, 1, 4 DOOR SEDAN
19514482, 1, PICK-UP TRUCK
19515590, 1, PICK-UP TRUCK
19515801, 1, 4 DOOR SEDAN
19515844, 2, SUBURBAN
19515871, 1, SUBURBAN
19515877, 1, PICK-UP TRUCK
19515927, 2, 4 DOOR SEDAN
19515927, 1, UTILITY TRUCK
19515982, 1, SUBURBAN
19515982, 2, 2 DOOR SEDAN
19516145, 1, BUS (OMNIBUS)
19516153, 1, 4 DOOR SEDAN
19516982, 1, SUBURBAN
19517204, 1, PICK-UP TRUCK
19517207, 1, 4 DOOR SEDAN
19517279, 1, 4 DOOR SEDAN
19517290, 1, 4 DOOR SEDAN
19517344, 1, 4 DOOR SEDAN
19517361, 1, SUBURBAN
19517361, 2, SUBURBAN
19517853, 1, 4 DOOR SEDAN
19517693, 1, 4 DOOR SEDAN
19517974, 1, SUBURBAN
19521231, 2, 4 DOOR SEDAN
19521231, 1, BUS (OMNIBUS)
19527825, 2, PICK-UP TRUCK
19527825, 1, DELIVERY TRUCK
19517825, 1, 2 DOOR SEDAN
19517825, 2, SUBURBAN
19517898, 1, 4 DOOR SEDAN
19518098, 1, 4 DOOR SEDAN
19518183, 1, SUBURBAN
19518183, 2, TOW TRUCK
19518820, 1, VAN TRUCK
19518820, 2, 4 DOOR SEDAN
19520018, 1, 4 DOOR SEDAN
19527840, 1, SUBURBAN
19527841, 1, PICK-UP TRUCK
19527844, 1, PICK-UP TRUCK
19527845, 1, SUBURBAN
19520169, 1, SUBURBAN
19520183, 1, 4 DOOR SEDAN
19520085, 1, BUS (OMNIBUS)
19527853, 1, 4 DOOR SEDAN
19521241, 1, FLAT BED TRUCK
19522547, 1, PICK-UP TRUCK
19523542, 1, DUMP TRUCK
19522666, 1, 4 DOOR SEDAN
19522692, 1, SUBURBAN
19523945, 1, 4 DOOR SEDAN
19523963, 1, SUBURBAN
19523989, 1, SUBURBAN
19524851, 1, PICK-UP TRUCK
19527874, 1, BUS (OMNIBUS)
19525027, 1, 4 DOOR SEDAN
19525027, 2, SUBURBAN
19525218, 1, SUBURBAN
19525218, 2, PICK-UP TRUCK
19525257, 1, 4 DOOR SEDAN
19525379, 1, 4 DOOR SEDAN
19527902, 1, SUBURBAN
19527901, 1, PICK-UP TRUCK
19527934, 1, 4 DOOR SEDAN
19527934, 2, TRACTOR
19525968, 1, PICK-UP TRUCK
19525884, 1, 4 DOOR SEDAN
19526006, 1, SUBURBAN
19526173, 1, SUBURBAN
19527969, 1, SUBURBAN
19526369, 2, SUBURBAN
19526369, 1, 4 DOOR SEDAN
19526436, 2, 4 DOOR SEDAN
19526436, 3, SUBURBAN
19526436, 1, 4 DOOR SEDAN
19526637, 1, PICK-UP TRUCK
19526637, 2, 4 DOOR SEDAN
19526637, 3, SUBURBAN
19526959, 2, MOTORCYCLE
19526959, 1, SUBURBAN
19527076, 1, SUBURBAN
19528157, 2, 4 DOOR SEDAN
19528157, 1, SUBURBAN
19528349, 2, 4 DOOR SEDAN
19528349, 1, SUBURBAN
19529695, 3, BUS (OMNIBUS)
19529695, 2, 4 DOOR SEDAN
19529695, 1, SEDAN
19529931, 1, 4 DOOR SEDAN
19529988, 1, SUBURBAN
19531664, 1, 4 DOOR SEDAN
19531684, 1, SUBURBAN
19532956, 1, SUBURBAN
19532956, 2, PICK-UP TRUCK
19531686, 1, BUS (OMNIBUS)
19531841, 1, SUBURBAN
19531841, 3, 4 DOOR SEDAN
19531763, 1, 4 DOOR SEDAN
19532156, 1, 4 DOOR SEDAN
19532156, 2, PICK-UP TRUCK
19532018, 1, SUBURBAN
19532233, 1, PICK-UP TRUCK
19532246, 1, 4 DOOR SEDAN
19532246, 2, SUBURBAN
19533013, 1, 4 DOOR SEDAN
19533036, 1, PICK-UP TRUCK
19533036, 2, SUBURBAN
19533276, 1, SUBURBAN
19533276, 2, SUBURBAN
19533284, 1, SUBURBAN
19533294, 1, 4 DOOR SEDAN
19533373, 2, 4 DOOR SEDAN
19533373, 1, SUBURBAN
19533446, 2, SUBURBAN
19533446, 1, PICK-UP TRUCK
19533672, 3, DUMP TRUCK
19533672, 1, 4 DOOR SEDAN
19533672, 2, SUBURBAN
19533726, 1, 4 DOOR SEDAN
19539012, 1, TRACTOR
19533782, 1, 4 DOOR SEDAN
19533972, 2, SUBURBAN
19533972, 1, SUBURBAN
19534104, 1, SUBURBAN
19534713, 2, PICK-UP TRUCK
19534713, 1, SUBURBAN
19534270, 1, 4 DOOR SEDAN
19534592, 1, SUBURBAN
19534592, 2, SUBURBAN
19534593, 1, SUBURBAN
19534593, 2, 4 DOOR SEDAN
19534252, 1, SUBURBAN
19534252, 2, SUBURBAN
19534595, 1, SUBURBAN
19534220, 2, MOTORCYCLE
19534220, 1, SUBURBAN
19535968, 1, 4 DOOR SEDAN
19536011, 1, 4 DOOR SEDAN
19536074, 1, SUBURBAN
19536074, 2, PICK-UP TRUCK
19536267, 1, PICK-UP TRUCK
19536339, 1, 4 DOOR SEDAN
19536339, 2, SUBURBAN
19537525, 2, 4 DOOR SEDAN
19537568, 1, 4 DOOR SEDAN
19537590, 2, SUBURBAN
19537590, 1, SUBURBAN
19537590, 3, SUBURBAN
19537637, 1, SUBURBAN
19537854, 1, 4 DOOR SEDAN
19537854, 2, 4 DOOR SEDAN
19507016, 1, 4 DOOR SEDAN
19507016, 2, SUBURBAN
19664696, 2, SUBURBAN
19664696, 1, 4 DOOR SEDAN
19664757, 1, 4 DOOR SEDAN
19664757, 2, 4 DOOR SEDAN
19664760, 2, SUBURBAN
19664760, 1, 4 DOOR SEDAN
19664782, 2, SUBURBAN
19664782, 1, 4 DOOR SEDAN
19664794, 2, 4 DOOR SEDAN
19664794, 1, SUBURBAN
19704294, 1, SUBURBAN
19704294, 2, SUBURBAN
19664819, 1, PICK-UP TRUCK
19664855, 1, SUBURBAN
19508228, 1, 4 DOOR SEDAN
19508228, 2, SUBURBAN
19603807, 1, 2 DOOR SEDAN
19603807, 2, SEDAN
19603810, 1, SUBURBAN
19603810, 2, SEDAN
19604890, 1, SUBURBAN
19604932, 1, SUBURBAN
19606077, 1, SUBURBAN
19606091, 1, SUBURBAN
19590427, 1, UNKNOWN VEHICLE
19606200, 1, PICK-UP TRUCK
19606201, 1, SUBURBAN
19606980, 1, UNKNOWN VEHICLE
19606995, 4, SEDAN
19606995, 2, SUBURBAN
19606995, 3, SEDAN
19606995, 1, SUBURBAN
19607017, 1, UNKNOWN VEHICLE
19664911, 1, 4 DOOR SEDAN
19508376, 1, PICK-UP TRUCK
19664913, 2, 4 DOOR SEDAN
19664913, 1, SUBURBAN
19508431, 1, 4 DOOR SEDAN
19508455, 2, SUBURBAN
19508455, 1, 4 DOOR SEDAN
19668124, 2, DUMP TRUCK
19668124, 1, SUBURBAN
19668127, 1, SUBURBAN
19668127, 2, SUBURBAN
19668156, 9, BUS (OMNIBUS)
19668156, 4, SUBURBAN
19668156, 6, SUBURBAN
19668156, 1, SUBURBAN
19668156, 8, 4 DOOR SEDAN
19668156, 7, 4 DOOR SEDAN
19668156, 2, SUBURBAN
19668156, 5, 4 DOOR SEDAN
19668156, 3, SUBURBAN
19668174, 1, 4 DOOR SEDAN
19668250, 1, SUBURBAN
19668250, 2, PICK-UP TRUCK
19668280, 1, 4 DOOR SEDAN
19668281, 1, SUBURBAN
19668281, 2, 4 DOOR SEDAN
19668291, 1, 4 DOOR SEDAN
19668292, 2, FLAT BED TRUCK
19668292, 1, 4 DOOR SEDAN
19668345, 1, SUBURBAN
19668345, 2, 4 DOOR SEDAN
19668351, 1, SUBURBAN
19668351, 2, 4 DOOR SEDAN
19668371, 2, SUBURBAN
19668374, 1, SUBURBAN
19668374, 2, SUBURBAN
19668377, 1, PICK-UP TRUCK
19668409, 1, SUBURBAN
19509199, 2, 2 DOOR SEDAN
19509199, 1, 4 DOOR SEDAN
19668442, 2, SUBURBAN
19668442, 1, SUBURBAN
19509560, 1, SUBURBAN
19669723, 2, UNKNOWN VEHICLE
19669793, 1, 4 DOOR SEDAN
19669815, 1, SUBURBAN
19669815, 2, 4 DOOR SEDAN
19509810, 2, SUBURBAN
19509810, 1, SUBURBAN
19669835, 1, 2 DOOR SEDAN
19669895, 3, SUBURBAN
19669895, 1, PICK-UP TRUCK
19669895, 2, PICK-UP TRUCK
19669981, 1, FIRE
19669992, 1, 4 DOOR SEDAN
19670019, 1, PICK-UP TRUCK
19510323, 1, 4 DOOR SEDAN
19510323, 2, SUBURBAN
19607064, 1, SUBURBAN
19511514, 2, SUBURBAN
19511514, 1, 4 DOOR SEDAN
19609873, 2, SUBURBAN
19609873, 1, SUBURBAN
19511529, 3, TRACTOR
19511529, 1, TRACTOR
19511530, 1, PICK-UP TRUCK
19607152, 2, SUBURBAN
19607152, 1, SUBURBAN
19609877, 1, SEDAN
19511539, 2, TANK TRUCK
19511539, 1, SEDAN
19612917, 1, 4 DOOR SEDAN
19612917, 2, SEDAN
19670113, 2, SUBURBAN
19670113, 1, 4 DOOR SEDAN
19512929, 3, 4 DOOR SEDAN
19512929, 2, SUBURBAN
19512929, 5, 4 DOOR SEDAN
19512929, 4, SUBURBAN
19512929, 1, DELIVERY TRUCK
19511888, 2, SUBURBAN
19511888, 1, 4 DOOR SEDAN
19705953, 1, PICK-UP TRUCK
19705953, 2, 4 DOOR SEDAN
19671570, 1, SUBURBAN
19671570, 2, 2 DOOR SEDAN
19680994, 2, 4 DOOR SEDAN
19680994, 1, SUBURBAN
19615174, 1, 4 DOOR SEDAN
19615174, 2, SUBURBAN
19615174, 3, SUBURBAN
19618863, 4, SUBURBAN
19618863, 1, SEDAN
19618863, 6, TAXI
19618863, 9, SEDAN
19618863, 12, 4 DOOR SEDAN
19618863, 8, SEDAN
19618863, 3, SUBURBAN
19618863, 2, SUBURBAN
19618863, 5, SUBURBAN
19618863, 11, SEDAN
19618863, 10, PICK-UP TRUCK
19618863, 7, SEDAN
19621536, 2, SUBURBAN
19621536, 1, SUBURBAN
19622703, 1, UNKNOWN VEHICLE
19622710, 3, SEDAN
19622710, 1, SEDAN
19622710, 2, SEDAN
19622727, 1, SEDAN
19513067, 2, PICK-UP TRUCK
19513067, 1, SUBURBAN
19671639, 1, VAN TRUCK
19514303, 2, 4 DOOR SEDAN
19514303, 1, PICK-UP TRUCK
19671731, 1, SUBURBAN
19708215, 1, BUS (OMNIBUS)
19677027, 1, 4 DOOR SEDAN
19708225, 2, 4 DOOR SEDAN
19708225, 1, 4 DOOR SEDAN
19623963, 2, UNKNOWN VEHICLE
19623963, 1, 4 DOOR SEDAN
19966721, 1, SUBURBAN
19651128, 2, SUBURBAN
19651128, 1, SUBURBAN
19651134, 1, 4 DOOR SEDAN
19656116, 1, SEDAN
19598054, 1, 4 DOOR SEDAN
19598054, 2, 4 DOOR SEDAN
19658117, 2, 4 DOOR SEDAN
19658117, 1, 4 DOOR SEDAN
19656163, 1, UNKNOWN VEHICLE
19659680, 1, 4 DOOR SEDAN
19659680, 2, SEDAN
19515393, 1, SUBURBAN
19515394, 1, SUBURBAN
19515394, 3, SUBURBAN
19515394, 2, 4 DOOR SEDAN
19659711, 1, 4 DOOR SEDAN
19659713, 2, 4 DOOR SEDAN
