state_accident_id, vehicle_number, body_type
16602663, 2, PICK-UP TRUCK
16602812, 1, 4 DOOR SEDAN
16602812, 2, PICK-UP TRUCK
16602849, 1, 4 DOOR SEDAN
16602849, 2, SUBURBAN
16602909, 1, 4 DOOR SEDAN
16602909, 2, 4 DOOR SEDAN
16602909, 3, PICK-UP TRUCK
16603027, 1, SUBURBAN
16603027, 2, 4 DOOR SEDAN
16603052, 1, 4 DOOR SEDAN
16603052, 2, SUBURBAN
16603052, 3, UTILITY TRUCK
16603059, 1, SUBURBAN
16603188, 1, PICK-UP TRUCK
16603188, 2, TRACTOR
16603242, 1, 4 DOOR SEDAN
16603323, 1, 4 DOOR SEDAN
16603501, 1, 4 DOOR SEDAN
16603517, 1, 2 DOOR SEDAN
16603604, 1, DUMP TRUCK
16603647, 1, PICK-UP TRUCK
16603724, 1, SUBURBAN
16603724, 2, BUS (OMNIBUS)
16603879, 1, 4 DOOR SEDAN
16603879, 2, 4 DOOR SEDAN
16603919, 2, VAN TRUCK
16603919, 1, SUBURBAN
16604031, 1, PICK-UP TRUCK
16604134, 1, 4 DOOR SEDAN
16604134, 2, SEDAN
16604189, 1, 4 DOOR SEDAN
16604189, 2, DUMP TRUCK
16604224, 1, 4 DOOR SEDAN
16604224, 2, 4 DOOR SEDAN
16604240, 1, 4 DOOR SEDAN
16604280, 1, SUBURBAN
16604312, 1, SUBURBAN
16604365, 1, SEDAN
16604365, 2, BUS (OMNIBUS)
16604975, 1, 4 DOOR SEDAN
16605019, 1, SUBURBAN
16605043, 1, 4 DOOR SEDAN
16605061, 1, PICK-UP TRUCK
16605061, 2, UNKNOWN TRUCK
16605223, 1, SUBURBAN
16605238, 1, 4 DOOR SEDAN
16605238, 2, SUBURBAN
16605277, 1, 4 DOOR SEDAN
16605277, 2, SUBURBAN
16605511, 1, SUBURBAN
16605514, 1, SUBURBAN
16605532, 1, SUBURBAN
16605544, 1, 4 DOOR SEDAN
16605604, 1, PICK-UP TRUCK
16605605, 1, SUBURBAN
16605605, 2, 4 DOOR SEDAN
16605629, 1, SUBURBAN
16605629, 2, PICK-UP TRUCK
16605655, 1, SUBURBAN
16605655, 2, 4 DOOR SEDAN
16605659, 1, 4 DOOR SEDAN
16605696, 1, SUBURBAN
16605696, 2, SUBURBAN
16605732, 1, UNKNOWN VEHICLE
16605732, 2, TAXI
16605732, 3, SUBURBAN
16605783, 1, UNKNOWN VEHICLE
16605824, 1, UNKNOWN VEHICLE
16605824, 2, SUBURBAN
16606090, 1, 4 DOOR SEDAN
16606360, 1, 4 DOOR SEDAN
16606361, 1, SUBURBAN
16606427, 1, SUBURBAN
16606427, 2, SUBURBAN
16606591, 1, 4 DOOR SEDAN
16606591, 2, SUBURBAN
16606613, 1, SUBURBAN
16606613, 2, SUBURBAN
16606739, 1, PICK-UP TRUCK
16606739, 2, SUBURBAN
16606785, 1, 4 DOOR SEDAN
16607294, 1, 4 DOOR SEDAN
16607296, 1, SUBURBAN
16607336, 1, 4 DOOR SEDAN
16607336, 2, 4 DOOR SEDAN
16607405, 1, TOW TRUCK
16607405, 2, 4 DOOR SEDAN
16607419, 1, 4 DOOR SEDAN
16607420, 1, SUBURBAN
16607420, 2, 4 DOOR SEDAN
16607560, 1, SUBURBAN
16607560, 2, PICK-UP TRUCK
16607571, 1, SUBURBAN
16607571, 2, SUBURBAN
16607617, 1, 4 DOOR SEDAN
16607617, 2, SUBURBAN
16607618, 1, 4 DOOR SEDAN
16607618, 2, 4 DOOR SEDAN
16607663, 1, SUBURBAN
16607743, 1, BUS (OMNIBUS)
16607743, 2, 4 DOOR SEDAN
16607938, 1, SUBURBAN
16607942, 1, SUBURBAN
16607949, 1, SUBURBAN
16608173, 1, 4 DOOR SEDAN
16608189, 2, 2 DOOR SEDAN
16608189, 1, SEDAN
16608190, 2, SEDAN
16608190, 1, SUBURBAN
16608222, 1, SUBURBAN
16608295, 1, 4 DOOR SEDAN
16608295, 2, VAN TRUCK
16608295, 3, TAXI
16608300, 1, SUBURBAN
16608352, 1, SUBURBAN
16608359, 1, SUBURBAN
16608550, 1, 4 DOOR SEDAN
16608896, 1, 4 DOOR SEDAN
16608896, 2, SUBURBAN
16608916, 1, SUBURBAN
16608916, 2, OTHER VEHICLE
16608918, 1, 4 DOOR SEDAN
16608918, 2, 4 DOOR SEDAN
16609019, 1, SUBURBAN
16609019, 2, SUBURBAN
16609019, 3, SUBURBAN
16609019, 4, SUBURBAN
16609179, 1, 4 DOOR SEDAN
16609179, 2, SUBURBAN
16609179, 3, 4 DOOR SEDAN
16609181, 1, 4 DOOR SEDAN
16609291, 1, SUBURBAN
16609299, 1, PICK-UP TRUCK
16609389, 1, 4 DOOR SEDAN
16609414, 1, VAN TRUCK
16609414, 2, SUBURBAN
16609572, 1, 4 DOOR SEDAN
16609572, 2, VAN TRUCK
16609739, 1, SUBURBAN
16609751, 1, 4 DOOR SEDAN
16609751, 2, SUBURBAN
16609789, 1, SUBURBAN
16609789, 2, 4 DOOR SEDAN
16609789, 3, 4 DOOR SEDAN
16609821, 1, 4 DOOR SEDAN
16609821, 2, SUBURBAN
16609821, 3, SUBURBAN
16609821, 4, SUBURBAN
16609821, 5, FLAT BED TRUCK
16609822, 1, SUBURBAN
16609822, 2, SUBURBAN
16609881, 1, 4 DOOR SEDAN
16609954, 1, 4 DOOR SEDAN
16609954, 2, SUBURBAN
16609955, 1, 2 DOOR SEDAN
16609955, 2, SUBURBAN
16610364, 1, SUBURBAN
16610391, 1, 4 DOOR SEDAN
16610391, 2, 4 DOOR SEDAN
16610401, 1, SUBURBAN
16610503, 1, SUBURBAN
16610534, 1, VAN TRUCK
16610583, 1, 4 DOOR SEDAN
16610583, 2, SUBURBAN
16610647, 1, TAXI
16610647, 2, 4 DOOR SEDAN
16610647, 3, SEDAN
16610729, 1, BUS (OMNIBUS)
16610741, 1, BUS (OMNIBUS)
16610869, 1, SUBURBAN
16611123, 1, VAN TRUCK
16611129, 1, SUBURBAN
16611282, 1, 4 DOOR SEDAN
16611286, 1, SUBURBAN
16611286, 2, SUBURBAN
16611342, 1, SUBURBAN
16611355, 1, SUBURBAN
16611355, 2, 4 DOOR SEDAN
16611355, 3, CUSTOM
16611373, 1, 4 DOOR SEDAN
16611403, 1, 4 DOOR SEDAN
16611403, 2, MOTORCYCLE
16611420, 1, 4 DOOR SEDAN
16611604, 1, TAXI
16611673, 1, SUBURBAN
16611692, 1, SUBURBAN
16611692, 2, DELIVERY TRUCK
16611694, 1, SUBURBAN
16611694, 2, SUBURBAN
16611694, 3, SUBURBAN
16611721, 1, UNKNOWN VEHICLE
16611755, 1, TAXI
16611774, 1, SEDAN
16611820, 1, SUBURBAN
16611825, 1, SUBURBAN
16611825, 2, VAN TRUCK
16611843, 1, 4 DOOR SEDAN
16611843, 2, SUBURBAN
16611843, 3, SUBURBAN
16611884, 1, 2 DOOR SEDAN
16611884, 2, VAN TRUCK
16611886, 1, PICK-UP TRUCK
16611886, 2, PICK-UP TRUCK
16612011, 1, TRACTOR
16612016, 1, 4 DOOR SEDAN
16612016, 2, 4 DOOR SEDAN
16612023, 1, 4 DOOR SEDAN
16612159, 1, SUBURBAN
16612256, 1, 4 DOOR SEDAN
16612289, 1, 2 DOOR SEDAN
16612347, 1, 4 DOOR SEDAN
16612347, 2, VAN TRUCK
16612480, 1, 4 DOOR SEDAN
16612480, 2, PICK-UP TRUCK
16612490, 1, 4 DOOR SEDAN
16612506, 1, VAN TRUCK
16612631, 1, 4 DOOR SEDAN
16612631, 2, PICK-UP TRUCK
16612701, 1, 4 DOOR SEDAN
16612842, 1, SUBURBAN
16612902, 1, 4 DOOR SEDAN
16612902, 2, SUBURBAN
16612948, 1, SUBURBAN
16612948, 2, 4 DOOR SEDAN
16613120, 1, PICK-UP TRUCK
16613120, 2, 4 DOOR SEDAN
16613163, 1, PICK-UP TRUCK
16613507, 1, 4 DOOR SEDAN
16613687, 1, SUBURBAN
16613687, 2, PICK-UP TRUCK
16613734, 1, 4 DOOR SEDAN
16613734, 2, 4 DOOR SEDAN
16613847, 1, 4 DOOR SEDAN
16613871, 1, SUBURBAN
16613871, 2, 4 DOOR SEDAN
16613932, 1, 4 DOOR SEDAN
16613932, 2, PICK-UP TRUCK
16613932, 3, 4 DOOR SEDAN
16613951, 1, 4 DOOR SEDAN
16613951, 2, SUBURBAN
16614063, 1, PICK-UP TRUCK
16614063, 2, 4 DOOR SEDAN
16614065, 1, 4 DOOR SEDAN
16614065, 2, 4 DOOR SEDAN
16614068, 1, SUBURBAN
16614122, 1, SUBURBAN
16614203, 1, SUBURBAN
16614382, 1, 4 DOOR SEDAN
16614382, 2, 4 DOOR SEDAN
16614514, 1, SUBURBAN
16614515, 1, PICK-UP TRUCK
16614560, 1, UNKNOWN VEHICLE
16614600, 1, PICK-UP TRUCK
16614601, 1, 4 DOOR SEDAN
16614647, 1, 4 DOOR SEDAN
16614647, 2, POLICE
16614675, 1, UNKNOWN VEHICLE
16614835, 1, UNKNOWN VEHICLE
16614835, 2, 4 DOOR SEDAN
16614859, 1, 4 DOOR SEDAN
16614859, 2, TANK TRUCK
16614895, 1, SUBURBAN
16614895, 3, UNKNOWN VEHICLE
16614954, 1, SUBURBAN
16614957, 1, VAN TRUCK
16615373, 1, SUBURBAN
16615373, 2, SEDAN
16615549, 1, VAN TRUCK
16615549, 2, 2 DOOR SEDAN
16615582, 1, DUMP TRUCK
16615642, 1, 4 DOOR SEDAN
16615642, 2, 4 DOOR SEDAN
16615665, 1, 4 DOOR SEDAN
16615665, 2, 4 DOOR SEDAN
16615751, 1, 4 DOOR SEDAN
16615848, 1, 4 DOOR SEDAN
16615848, 2, SUBURBAN
16615848, 3, VAN TRUCK
16615848, 4, SUBURBAN
16615882, 1, SUBURBAN
16615882, 2, 4 DOOR SEDAN
16615968, 1, 4 DOOR SEDAN
16615968, 2, TRACTION ENGINE
16616005, 1, SUBURBAN
16616005, 2, 4 DOOR SEDAN
16616005, 3, SUBURBAN
16616051, 1, 4 DOOR SEDAN
16616052, 1, SUBURBAN
16616052, 2, SUBURBAN
16616062, 1, SUBURBAN
16616062, 2, SUBURBAN
16616062, 3, PICK-UP TRUCK
16616096, 1, 4 DOOR SEDAN
16616124, 2, TRACTOR
16616124, 1, SUBURBAN
16616176, 2, SUBURBAN
16616176, 1, SUBURBAN
16616249, 1, SUBURBAN
16616253, 1, UNKNOWN VEHICLE
16616378, 1, 4 DOOR SEDAN
16616412, 1, 4 DOOR SEDAN
16616412, 2, PICK-UP TRUCK
16616434, 1, VAN TRUCK
16616439, 1, SUBURBAN
16616638, 1, TAXI
16616763, 1, UNKNOWN VEHICLE
16616791, 1, SUBURBAN
16617298, 1, 4 DOOR SEDAN
16617421, 2, CONVERTIBLE
16617421, 1, 4 DOOR SEDAN
16617686, 1, 4 DOOR SEDAN
16617686, 2, 4 DOOR SEDAN
16617709, 1, 4 DOOR SEDAN
16617709, 2, SUBURBAN
16617746, 1, PICK-UP TRUCK
16617775, 1, 4 DOOR SEDAN
16617775, 2, SUBURBAN
16617909, 2, SUBURBAN
16617918, 1, 4 DOOR SEDAN
16617918, 2, SUBURBAN
16617948, 1, SUBURBAN
16617948, 2, SUBURBAN
16618001, 1, SUBURBAN
16618047, 1, SUBURBAN
16618047, 2, 4 DOOR SEDAN
16618099, 1, 4 DOOR SEDAN
16618099, 2, PICK-UP TRUCK
16618220, 1, 4 DOOR SEDAN
16618220, 2, SUBURBAN
16618258, 1, 4 DOOR SEDAN
16618258, 2, 4 DOOR SEDAN
16618298, 2, PICK-UP TRUCK
16618298, 1, PICK-UP TRUCK
16618379, 1, 4 DOOR SEDAN
16618570, 1, SUBURBAN
16618570, 2, SUBURBAN
16618698, 1, AMBULANCE
16618808, 1, UNKNOWN VEHICLE
16618822, 1, VAN TRUCK
16619034, 1, SUBURBAN
16619034, 2, SEDAN
16619034, 3, BUS (OMNIBUS)
16619034, 4, SUBURBAN
16619034, 5, SUBURBAN
16619034, 6, SUBURBAN
16619034, 7, SUBURBAN
16619186, 1, SEDAN
16619186, 2, SUBURBAN
16619216, 1, 4 DOOR SEDAN
16619216, 2, 4 DOOR SEDAN
16619448, 1, PICK-UP TRUCK
16619448, 2, ALL TERRAIN VEHICLE
16619530, 1, VAN TRUCK
16619530, 2, 4 DOOR SEDAN
16619530, 3, SUBURBAN
16619626, 1, FLAT BED TRUCK
16619669, 1, SUBURBAN
16619795, 1, SUBURBAN
16619847, 1, 4 DOOR SEDAN
16619847, 2, 4 DOOR SEDAN
16619964, 1, 4 DOOR SEDAN
16619964, 2, SUBURBAN
16619980, 1, SUBURBAN
16619980, 2, 4 DOOR SEDAN
16620013, 2, 4 DOOR SEDAN
16620013, 1, SUBURBAN
16620037, 1, 4 DOOR SEDAN
16620057, 2, 4 DOOR SEDAN
16620057, 1, PICK-UP TRUCK
16620170, 1, 4 DOOR SEDAN
16620170, 2, 4 DOOR SEDAN
16620223, 1, SUBURBAN
16620224, 1, 4 DOOR SEDAN
16620224, 3, 4 DOOR SEDAN
16620496, 1, 4 DOOR SEDAN
16620496, 2, SEDAN
16620496, 3, CONVERTIBLE
16620529, 1, POLICE
16620529, 2, 4 DOOR SEDAN
16620529, 3, SUBURBAN
16620529, 4, SUBURBAN
16620547, 1, SUBURBAN
16620547, 2, PICK-UP TRUCK
16620560, 1, SUBURBAN
16620560, 2, SUBURBAN
16620738, 1, SUBURBAN
16620745, 1, 4 DOOR SEDAN
16620755, 1, UNKNOWN VEHICLE
16620755, 2, 4 DOOR SEDAN
16620772, 1, 4 DOOR SEDAN
16620822, 1, 4 DOOR SEDAN
16620830, 1, SUBURBAN
16621254, 1, 4 DOOR SEDAN
16621254, 2, 4 DOOR SEDAN
16621254, 3, SEDAN
16621257, 1, SEDAN
16621257, 2, SUBURBAN
16621257, 3, 4 DOOR SEDAN
16621257, 4, SUBURBAN
16621264, 1, SEDAN
16621292, 1, 4 DOOR SEDAN
16621411, 1, 4 DOOR SEDAN
16621411, 2, SUBURBAN
16621499, 1, PICK-UP TRUCK
16621499, 2, PICK-UP TRUCK
16621499, 3, 4 DOOR SEDAN
16621499, 4, BUS (OMNIBUS)
16621499, 5, SUBURBAN
16621499, 6, SUBURBAN
16621499, 7, 4 DOOR SEDAN
16621631, 1, PICK-UP TRUCK
16621657, 1, 2 DOOR SEDAN
16621657, 2, SUBURBAN
16621827, 1, 4 DOOR SEDAN
16621827, 2, SUBURBAN
16621929, 1, 4 DOOR SEDAN
16621929, 2, 4 DOOR SEDAN
16622005, 1, SUBURBAN
16622008, 1, SUBURBAN
16622008, 2, SUBURBAN
16622023, 1, 4 DOOR SEDAN
16622117, 1, UNKNOWN VEHICLE
16622143, 1, 4 DOOR SEDAN
16622143, 2, SUBURBAN
16622149, 1, SUBURBAN
16622149, 2, DUMP TRUCK
16622175, 1, 2 DOOR SEDAN
16622195, 1, 4 DOOR SEDAN
16622203, 1, SUBURBAN
16622203, 2, 4 DOOR SEDAN
16622249, 2, SUBURBAN
16622249, 1, SUBURBAN
16622259, 2, PICK-UP TRUCK
16622259, 1, 4 DOOR SEDAN
16622282, 1, SUBURBAN
16622487, 1, SUBURBAN
16622487, 2, FARM TRACTOR
16622675, 1, SUBURBAN
16622761, 1, SUBURBAN
16622994, 1, SEDAN
16622994, 2, UNKNOWN VEHICLE
16623030, 1, 4 DOOR SEDAN
16623030, 2, 4 DOOR SEDAN
16623030, 3, SUBURBAN
16623030, 4, SUBURBAN
16623030, 5, SUBURBAN
16623030, 6, 2 DOOR SEDAN
16623066, 1, SUBURBAN
16623206, 1, 4 DOOR SEDAN
16623358, 1, VAN TRUCK
16623381, 1, SUBURBAN
16623381, 2, SEDAN
16623381, 3, SUBURBAN
16623381, 4, SUBURBAN
16623421, 1, SUBURBAN
16623421, 2, SUBURBAN
16623449, 1, SUBURBAN
16623449, 2, 4 DOOR SEDAN
16623453, 1, 4 DOOR SEDAN
16623453, 2, SUBURBAN
16623453, 3, CONVERTIBLE
16623453, 4, SUBURBAN
16623460, 1, DUMP TRUCK
16623500, 1, SUBURBAN
16623597, 1, UNKNOWN VEHICLE
16623620, 1, 4 DOOR SEDAN
16623626, 1, 4 DOOR SEDAN
16623862, 1, BUS (OMNIBUS)
16623882, 1, 4 DOOR SEDAN
16624144, 2, UNKNOWN VEHICLE
16624144, 1, 4 DOOR SEDAN
16624251, 1, PICK-UP TRUCK
16624484, 1, SUBURBAN
16624488, 1, 4 DOOR SEDAN
16624488, 2, BUS (OMNIBUS)
16624562, 1, 4 DOOR SEDAN
16624569, 1, TRACTOR
16624569, 2, DUMP TRUCK
16624569, 3, DUMP TRUCK
16624592, 1, SUBURBAN
16624669, 1, SUBURBAN
16624669, 2, SUBURBAN
16624684, 1, 4 DOOR SEDAN
16624684, 2, SUBURBAN
16624708, 1, VAN TRUCK
16624708, 2, TRACTOR
16624708, 3, PICK-UP TRUCK
16624757, 1, 4 DOOR SEDAN
