state_accident_id, vehicle_number, body_type
15184908, 1, 4 DOOR SEDAN
15184967, 1, 4 DOOR SEDAN
15185031, 1, SUBURBAN
15185031, 2, SUBURBAN
15185159, 1, DUMP TRUCK
15185248, 1, 4 DOOR SEDAN
15185279, 1, SUBURBAN
15185279, 2, 4 DOOR SEDAN
15185334, 1, 4 DOOR SEDAN
15185334, 2, SUBURBAN
15185357, 1, 4 DOOR SEDAN
15185377, 1, 4 DOOR SEDAN
15185377, 2, 2 DOOR SEDAN
15185525, 1, SUBURBAN
15185525, 2, SUBURBAN
15185665, 1, 4 DOOR SEDAN
15185665, 2, SUBURBAN
15185687, 1, SUBURBAN
15185687, 2, PICK-UP TRUCK
15185776, 1, 4 DOOR SEDAN
15185776, 2, SUBURBAN
15185806, 1, TRACTOR
15185806, 2, 2 DOOR SEDAN
15185822, 1, 2 DOOR SEDAN
15185822, 2, SUBURBAN
15185868, 1, 4 DOOR SEDAN
15185968, 1, 2 DOOR SEDAN
15185992, 1, 4 DOOR SEDAN
15186131, 1, 4 DOOR SEDAN
15186131, 2, 4 DOOR SEDAN
15186146, 1, 4 DOOR SEDAN
15186199, 1, 2 DOOR SEDAN
15186199, 2, 4 DOOR SEDAN
15186303, 1, SUBURBAN
15186303, 2, 4 DOOR SEDAN
15186364, 1, 4 DOOR SEDAN
15186364, 2, 4 DOOR SEDAN
15186446, 1, 4 DOOR SEDAN
15186447, 1, 2 DOOR SEDAN
15186483, 1, 4 DOOR SEDAN
15186588, 1, SUBURBAN
15186588, 2, 4 DOOR SEDAN
15186651, 1, SUBURBAN
15186651, 2, 2 DOOR SEDAN
15186988, 1, SUBURBAN
15186989, 1, SUBURBAN
15187209, 2, 4 DOOR SEDAN
15187209, 1, 4 DOOR SEDAN
15187214, 1, 4 DOOR SEDAN
15187218, 1, SUBURBAN
15187226, 1, 4 DOOR SEDAN
15187245, 1, SUBURBAN
15187333, 1, SUBURBAN
15187333, 2, PICK-UP TRUCK
15187390, 1, 4 DOOR SEDAN
15187398, 1, 4 DOOR SEDAN
15187420, 1, SUBURBAN
15187420, 2, 4 DOOR SEDAN
15188021, 1, SUBURBAN
15188021, 2, SUBURBAN
15188027, 1, SUBURBAN
15188136, 1, 4 DOOR SEDAN
15188206, 1, 4 DOOR SEDAN
15188206, 2, 2 DOOR SEDAN
15188232, 1, PICK-UP TRUCK
15188232, 2, SUBURBAN
15188315, 1, SUBURBAN
15188340, 1, PICK-UP TRUCK
15188461, 2, TRACTOR
15188461, 1, SUBURBAN
15188465, 1, SUBURBAN
15188573, 1, 4 DOOR SEDAN
15188581, 1, 4 DOOR SEDAN
15188674, 1, 4 DOOR SEDAN
15188674, 2, SUBURBAN
15188676, 1, SUBURBAN
15188676, 2, SUBURBAN
15188740, 1, 4 DOOR SEDAN
15188803, 1, SUBURBAN
15188907, 1, SUBURBAN
15188941, 3, VAN TRUCK
15188941, 2, PICK-UP TRUCK
15188941, 1, SUBURBAN
15188959, 3, SUBURBAN
15188959, 2, PICK-UP TRUCK
15188959, 1, PICK-UP TRUCK
15188966, 2, SUBURBAN
15188966, 1, PICK-UP TRUCK
15189023, 1, 4 DOOR SEDAN
15189168, 1, 4 DOOR SEDAN
15189185, 1, SUBURBAN
15189185, 2, SUBURBAN
15189209, 1, SUBURBAN
15189209, 2, BUS (OMNIBUS)
15189246, 1, SUBURBAN
15189248, 1, PICK-UP TRUCK
15189249, 1, 4 DOOR SEDAN
15189249, 2, PICK-UP TRUCK
15189909, 1, SUBURBAN
15189910, 1, SUBURBAN
15190601, 2, SUBURBAN
15190601, 1, SUBURBAN
15190734, 1, 4 DOOR SEDAN
15190734, 2, 4 DOOR SEDAN
15190749, 1, SUBURBAN
15190749, 2, 4 DOOR SEDAN
15190751, 1, TRACTOR
15190768, 1, 4 DOOR SEDAN
15190806, 1, 4 DOOR SEDAN
15190883, 1, PICK-UP TRUCK
15190883, 2, 4 DOOR SEDAN
15190954, 1, SUBURBAN
15190992, 1, SUBURBAN
15190994, 1, SUBURBAN
15191033, 1, 4 DOOR SEDAN
15191074, 1, PICK-UP TRUCK
15191086, 1, PICK-UP TRUCK
15191086, 2, SUBURBAN
15191086, 3, SUBURBAN
15191086, 4, 4 DOOR SEDAN
15191090, 1, 4 DOOR SEDAN
15191093, 1, 4 DOOR SEDAN
15191136, 1, 4 DOOR SEDAN
15191143, 1, 4 DOOR SEDAN
15191257, 1, 4 DOOR SEDAN
15191287, 1, SUBURBAN
15191291, 2, 4 DOOR SEDAN
15191291, 1, 4 DOOR SEDAN
15191310, 1, VAN TRUCK
15191325, 1, 4 DOOR SEDAN
15191364, 1, PICK-UP TRUCK
15191392, 1, SUBURBAN
15192064, 1, 4 DOOR SEDAN
15192108, 1, SUBURBAN
15192108, 2, SUBURBAN
15192117, 1, PICK-UP TRUCK
15192117, 2, SUBURBAN
15192117, 3, 4 DOOR SEDAN
15192289, 1, SUBURBAN
15192306, 1, CONVERTIBLE
15192306, 2, SUBURBAN
15192355, 1, SUBURBAN
15192450, 1, SUBURBAN
15192455, 1, PICK-UP TRUCK
15192458, 1, 4 DOOR SEDAN
15192461, 1, 4 DOOR SEDAN
15192648, 1, PICK-UP TRUCK
15192667, 1, SUBURBAN
15192704, 1, 4 DOOR SEDAN
15192761, 1, 4 DOOR SEDAN
15192820, 1, 2 DOOR SEDAN
15192838, 1, SUBURBAN
15192838, 2, 4 DOOR SEDAN
15192838, 3, SUBURBAN
15192874, 2, 4 DOOR SEDAN
15192874, 1, TRACTOR
15192896, 2, 4 DOOR SEDAN
15192896, 1, 4 DOOR SEDAN
15192898, 2, 4 DOOR SEDAN
15192898, 1, SUBURBAN
15192942, 2, FIRE
15192942, 1, 2 DOOR SEDAN
15192989, 1, 4 DOOR SEDAN
15193226, 1, 2 DOOR SEDAN
15193226, 2, SUBURBAN
15193227, 1, SUBURBAN
15193267, 1, 4 DOOR SEDAN
15193267, 2, PICK-UP TRUCK
15193267, 3, VAN TRUCK
15193283, 1, PICK-UP TRUCK
15193297, 1, 4 DOOR SEDAN
15196465, 1, 4 DOOR SEDAN
15196469, 1, SUBURBAN
15196469, 2, SUBURBAN
15196525, 1, PICK-UP TRUCK
15196525, 2, 4 DOOR SEDAN
15196660, 1, SUBURBAN
15196660, 2, 4 DOOR SEDAN
15196734, 1, 2 DOOR SEDAN
15196870, 1, 4 DOOR SEDAN
15197001, 2, 2 DOOR SEDAN
15197001, 1, PICK-UP TRUCK
15197131, 1, SUBURBAN
15197131, 2, 4 DOOR SEDAN
15197293, 1, SUBURBAN
15197348, 1, SUBURBAN
15197413, 1, 4 DOOR SEDAN
15197471, 1, 4 DOOR SEDAN
15197648, 1, SUBURBAN
15197650, 1, SUBURBAN
15197650, 2, 4 DOOR SEDAN
15197653, 1, 4 DOOR SEDAN
15197667, 1, SUBURBAN
15197667, 2, PICK-UP TRUCK
15197784, 1, 4 DOOR SEDAN
15197784, 2, TRACTOR
15197785, 1, 4 DOOR SEDAN
15197785, 2, 4 DOOR SEDAN
15197791, 1, 4 DOOR SEDAN
15197791, 2, PICK-UP TRUCK
15198025, 1, SUBURBAN
15198025, 2, 4 DOOR SEDAN
15198037, 1, 4 DOOR SEDAN
15198097, 1, 4 DOOR SEDAN
15198097, 2, SUBURBAN
15198097, 3, TRACTOR
15198145, 1, SUBURBAN
15198160, 1, 4 DOOR SEDAN
15198160, 2, VAN TRUCK
15198173, 1, PICK-UP TRUCK
15198233, 1, SUBURBAN
15198385, 1, 4 DOOR SEDAN
15198385, 2, SUBURBAN
15198490, 1, PICK-UP TRUCK
15198492, 1, 4 DOOR SEDAN
15198492, 2, TOW TRUCK
15198493, 1, SUBURBAN
15198493, 2, BUS (OMNIBUS)
15198494, 1, SUBURBAN
15198670, 1, SUBURBAN
15198706, 1, 4 DOOR SEDAN
15198710, 1, 4 DOOR SEDAN
15198710, 2, SUBURBAN
15198710, 3, SUBURBAN
15198710, 4, 4 DOOR SEDAN
15198710, 5, SUBURBAN
15198710, 6, 4 DOOR SEDAN
15198710, 7, 4 DOOR SEDAN
15198710, 8, SUBURBAN
15198710, 9, SUBURBAN
15198710, 10, 4 DOOR SEDAN
15198710, 11, SUBURBAN
15198710, 12, 4 DOOR SEDAN
15198710, 13, 4 DOOR SEDAN
15198710, 14, 4 DOOR SEDAN
15198710, 15, 4 DOOR SEDAN
15198710, 16, SUBURBAN
15198710, 17, SUBURBAN
15198710, 18, SUBURBAN
15198806, 1, PICK-UP TRUCK
15198866, 1, 2 DOOR SEDAN
15198946, 1, PICK-UP TRUCK
15199083, 1, 4 DOOR SEDAN
15199136, 1, 4 DOOR SEDAN
15199136, 2, SUBURBAN
15199136, 3, SUBURBAN
15199136, 4, SUBURBAN
15199136, 5, 2 DOOR SEDAN
15199323, 1, 4 DOOR SEDAN
15199323, 2, PICK-UP TRUCK
15199329, 1, 4 DOOR SEDAN
15199335, 1, 4 DOOR SEDAN
15199400, 2, PICK-UP TRUCK
15199400, 1, DUMP TRUCK
15199478, 1, TRACTOR
15199566, 1, SUBURBAN
15199566, 2, 4 DOOR SEDAN
15199566, 3, 4 DOOR SEDAN
15199566, 4, 4 DOOR SEDAN
15199836, 1, 4 DOOR SEDAN
15199836, 2, SUBURBAN
15200034, 1, 4 DOOR SEDAN
15200046, 1, SUBURBAN
15200046, 2, PICK-UP TRUCK
15200412, 1, SUBURBAN
15200412, 2, SUBURBAN
15200412, 3, SUBURBAN
15200412, 4, UNKNOWN VEHICLE
15200412, 5, 4 DOOR SEDAN
15200412, 6, SUBURBAN
15200412, 7, 4 DOOR SEDAN
15200412, 8, 4 DOOR SEDAN
15200412, 9, SUBURBAN
15200412, 10, 4 DOOR SEDAN
15200412, 11, 4 DOOR SEDAN
15200412, 12, SUBURBAN
15200412, 13, SUBURBAN
15200412, 14, 4 DOOR SEDAN
15200412, 15, SUBURBAN
15200412, 17, 4 DOOR SEDAN
15200563, 1, PICK-UP TRUCK
15200615, 1, 4 DOOR SEDAN
15200684, 1, 4 DOOR SEDAN
15200781, 3, PICK-UP TRUCK
15200781, 2, DUMP TRUCK
15200781, 1, SUBURBAN
15200791, 2, 2 DOOR SEDAN
15200791, 1, SUBURBAN
15200926, 1, PICK-UP TRUCK
15200926, 2, PICK-UP TRUCK
15200926, 3, SUBURBAN
15200997, 2, SUBURBAN
15200997, 1, 4 DOOR SEDAN
15201111, 1, SUBURBAN
15201122, 2, PICK-UP TRUCK
15201122, 1, 4 DOOR SEDAN
15201137, 2, 4 DOOR SEDAN
15201137, 1, 4 DOOR SEDAN
15201219, 1, 4 DOOR SEDAN
15201219, 2, 4 DOOR SEDAN
15201310, 1, 4 DOOR SEDAN
15201310, 2, PICK-UP TRUCK
15201319, 1, 4 DOOR SEDAN
15201340, 1, 4 DOOR SEDAN
15201376, 2, SUBURBAN
15201376, 1, 4 DOOR SEDAN
15201507, 1, POLICE
15201507, 2, 4 DOOR SEDAN
15201676, 1, SUBURBAN
15201676, 2, 4 DOOR SEDAN
15201681, 1, SUBURBAN
15201697, 1, 4 DOOR SEDAN
15201697, 2, SUBURBAN
15201811, 3, SUBURBAN
15201811, 2, 4 DOOR SEDAN
15201811, 1, 4 DOOR SEDAN
15201826, 1, PICK-UP TRUCK
15201909, 1, PICK-UP TRUCK
15201924, 1, 4 DOOR SEDAN
15201934, 1, SUBURBAN
15202009, 1, 4 DOOR SEDAN
15202009, 2, 4 DOOR SEDAN
15202140, 2, SUBURBAN
15202140, 1, PICK-UP TRUCK
15202288, 1, 4 DOOR SEDAN
15202288, 2, 4 DOOR SEDAN
15202398, 1, 4 DOOR SEDAN
15202403, 2, SUBURBAN
15202403, 1, 4 DOOR SEDAN
15202456, 2, FLAT BED TRUCK
15202456, 1, VAN TRUCK
15202515, 1, SUBURBAN
15202531, 1, 4 DOOR SEDAN
15202531, 2, 4 DOOR SEDAN
15202531, 3, SUBURBAN
15202531, 4, SUBURBAN
15202552, 1, 4 DOOR SEDAN
15202597, 1, SUBURBAN
15202597, 2, SUBURBAN
15202604, 1, 4 DOOR SEDAN
15202604, 2, 4 DOOR SEDAN
15202655, 1, 4 DOOR SEDAN
15203603, 1, 4 DOOR SEDAN
15203633, 1, 4 DOOR SEDAN
15203699, 1, TRACTOR
15203706, 1, TRACTOR
15203706, 2, 2 DOOR SEDAN
15203734, 1, SUBURBAN
15203734, 2, 4 DOOR SEDAN
15203757, 1, PICK-UP TRUCK
15203757, 2, 4 DOOR SEDAN
15203846, 1, 4 DOOR SEDAN
15203846, 2, 4 DOOR SEDAN
15203846, 3, SUBURBAN
15203846, 4, SUBURBAN
15203914, 2, 4 DOOR SEDAN
15203914, 1, ALL TERRAIN VEHICLE
15203998, 1, 4 DOOR SEDAN
15204019, 2, 4 DOOR SEDAN
15204019, 1, UTILITY TRUCK
15204058, 1, SUBURBAN
15204058, 2, PICK-UP TRUCK
15204090, 1, 4 DOOR SEDAN
15204090, 2, SUBURBAN
15204213, 2, SUBURBAN
15204265, 1, 4 DOOR SEDAN
15204265, 2, SUBURBAN
15204287, 1, SUBURBAN
15204287, 2, SUBURBAN
15204314, 1, 4 DOOR SEDAN
15204403, 1, 4 DOOR SEDAN
15204404, 1, BUS (OMNIBUS)
15204798, 1, 4 DOOR SEDAN
15204798, 2, SUBURBAN
15204877, 1, SUBURBAN
15204899, 1, 4 DOOR SEDAN
15204899, 2, 4 DOOR SEDAN
15205052, 1, SUBURBAN
15205094, 2, PICK-UP TRUCK
15205094, 1, SUBURBAN
15205161, 1, SUBURBAN
15205210, 1, PICK-UP TRUCK
15205213, 2, SUBURBAN
15205213, 1, SUBURBAN
15205252, 2, 4 DOOR SEDAN
15205252, 1, PICK-UP TRUCK
15205316, 1, SUBURBAN
15205336, 1, 4 DOOR SEDAN
15205394, 1, PICK-UP TRUCK
15205394, 2, 4 DOOR SEDAN
15205528, 1, SUBURBAN
15205601, 1, SUBURBAN
15205648, 1, 2 DOOR SEDAN
15205648, 2, SUBURBAN
15205787, 1, 4 DOOR SEDAN
15205787, 2, 4 DOOR SEDAN
15205787, 3, 4 DOOR SEDAN
15205870, 1, SUBURBAN
15205870, 2, SUBURBAN
15205967, 1, 4 DOOR SEDAN
15205977, 1, PICK-UP TRUCK
15206002, 2, 4 DOOR SEDAN
15206002, 1, 4 DOOR SEDAN
15206143, 1, 4 DOOR SEDAN
15206182, 1, SUBURBAN
15206312, 1, 4 DOOR SEDAN
15206312, 2, 4 DOOR SEDAN
15206606, 1, SUBURBAN
15206798, 1, SUBURBAN
15206806, 2, SUBURBAN
15206806, 1, 4 DOOR SEDAN
15206924, 1, PICK-UP TRUCK
15206924, 2, TRACTOR
15206966, 1, SUBURBAN
15206966, 2, DUMP TRUCK
15206970, 1, SUBURBAN
15207022, 1, 4 DOOR SEDAN
15207197, 1, 4 DOOR SEDAN
15207197, 2, SUBURBAN
15207197, 3, 2 DOOR SEDAN
15207197, 4, SUBURBAN
15207236, 1, SUBURBAN
15207236, 2, 4 DOOR SEDAN
15207236, 3, UNKNOWN VEHICLE
15207342, 1, 4 DOOR SEDAN
15207396, 1, UTILITY TRUCK
15207457, 1, PICK-UP TRUCK
15207457, 2, 4 DOOR SEDAN
15207473, 1, SUBURBAN
15207473, 2, SUBURBAN
15207473, 3, SUBURBAN
15207486, 1, 4 DOOR SEDAN
15207486, 2, PICK-UP TRUCK
15207639, 1, PICK-UP TRUCK
15207705, 1, 4 DOOR SEDAN
15207812, 1, 4 DOOR SEDAN
15207878, 1, PICK-UP TRUCK
15207912, 2, 4 DOOR SEDAN
15207912, 1, SUBURBAN
15207961, 2, PICK-UP TRUCK
15207961, 1, 4 DOOR SEDAN
15208081, 1, 4 DOOR SEDAN
15208211, 1, 4 DOOR SEDAN
15208211, 2, 4 DOOR SEDAN
15208214, 1, SUBURBAN
15208216, 1, SUBURBAN
15208232, 1, 4 DOOR SEDAN
15208261, 1, 4 DOOR SEDAN
15208261, 2, SUBURBAN
15208263, 1, PICK-UP TRUCK
15208263, 2, SUBURBAN
15208288, 1, PICK-UP TRUCK
15208288, 2, SUBURBAN
15208330, 1, PICK-UP TRUCK
15208471, 1, 4 DOOR SEDAN
15208474, 1, 4 DOOR SEDAN
15208475, 1, SUBURBAN
15208475, 2, SUBURBAN
15208476, 1, 4 DOOR SEDAN
15208476, 2, 4 DOOR SEDAN
15208733, 1, 4 DOOR SEDAN
15208733, 2, 4 DOOR SEDAN
15208733, 3, UNKNOWN VEHICLE
15208734, 1, SUBURBAN
15208938, 1, 4 DOOR SEDAN
15208938, 2, SUBURBAN
15209357, 1, PICK-UP TRUCK
15209374, 1, SUBURBAN
