state_accident_id, vehicle_number, body_type
19178614, 2, SUBURBAN
19182378, 2, SUBURBAN
19182378, 1, SUBURBAN
19095809, 1, SUBURBAN
19095810, 1, SUBURBAN
19182553, 2, UNKNOWN VEHICLE
19182553, 1, SUBURBAN
19184876, 1, SUBURBAN
19095834, 2, 4 DOOR SEDAN
19095834, 1, 4 DOOR SEDAN
19102930, 1, SUBURBAN
19095864, 1, SUBURBAN
19140251, 1, SUBURBAN
19140256, 1, PICK-UP TRUCK
19095921, 1, 4 DOOR SEDAN
19140276, 1, SUBURBAN
19095978, 1, 4 DOOR SEDAN
19095978, 2, 4 DOOR SEDAN
19140281, 2, SUBURBAN
19140281, 1, SUBURBAN
19140285, 1, SUBURBAN
19140303, 2, SUBURBAN
19140303, 1, SUBURBAN
19201178, 1, SEDAN
19096617, 1, DUMP TRUCK
19201192, 2, TOW TRUCK
19201192, 1, SUBURBAN
19104677, 1, SUBURBAN
19205661, 1, SUBURBAN
19096624, 1, PICK-UP TRUCK
19096626, 1, 4 DOOR SEDAN
19096627, 1, VAN TRUCK
19208068, 1, 4 DOOR SEDAN
19208069, 1, TAXI
19208078, 1, SUBURBAN
19209444, 1, SEDAN
19211910, 3, SUBURBAN
19211910, 2, POLICE
19211910, 1, MOTORCYCLE
19209492, 1, UNKNOWN VEHICLE
19211915, 1, VAN TRUCK
19210576, 2, SUBURBAN
19210576, 1, SUBURBAN
19213206, 1, UNKNOWN VEHICLE
19192568, 1, 4 DOOR SEDAN
19211962, 1, UNKNOWN VEHICLE
19211964, 2, 4 DOOR SEDAN
19211964, 1, SUBURBAN
19211973, 1, 4 DOOR SEDAN
19096664, 1, BUS (OMNIBUS)
19213249, 2, UNKNOWN VEHICLE
19213249, 1, SUBURBAN
19213257, 2, SEDAN
19213257, 1, SUBURBAN
19213305, 1, SUBURBAN
19215277, 2, MOTORCYCLE
19215277, 1, SUBURBAN
19215277, 3, SUBURBAN
19097638, 2, PICK-UP TRUCK
19097638, 1, 4 DOOR SEDAN
19097769, 1, SUBURBAN
19097772, 1, SUBURBAN
19097798, 1, SUBURBAN
19098027, 1, SUBURBAN
19098027, 2, 4 DOOR SEDAN
19098102, 1, SUBURBAN
19197367, 1, SUBURBAN
19140463, 1, 4 DOOR SEDAN
19140463, 2, SUBURBAN
19098178, 1, SUBURBAN
19098217, 2, 4 DOOR SEDAN
19140496, 1, SUBURBAN
19140496, 2, SUBURBAN
19098334, 2, 4 DOOR SEDAN
19098334, 3, 4 DOOR SEDAN
19098334, 1, 4 DOOR SEDAN
19098335, 1, SUBURBAN
19099101, 1, TRACTOR
19099101, 2, SUBURBAN
19098473, 2, 4 DOOR SEDAN
19098473, 1, SUBURBAN
19142716, 1, SUBURBAN
19142716, 3, 4 DOOR SEDAN
19142716, 2, SUBURBAN
19099106, 1, SUBURBAN
19099107, 1, SUBURBAN
19142792, 2, UNKNOWN VEHICLE
19142792, 1, 4 DOOR SEDAN
19104715, 3, 4 DOOR SEDAN
19104715, 2, SUBURBAN
19104715, 1, 4 DOOR SEDAN
19217305, 2, SUBURBAN
19217305, 4, SEDAN
19217305, 1, SUBURBAN
19217305, 3, SUBURBAN
19217314, 3, 4 DOOR SEDAN
19217314, 2, 4 DOOR SEDAN
19217314, 1, SUBURBAN
19217318, 2, MOPED
19217318, 1, SUBURBAN
19217330, 1, SUBURBAN
19217347, 1, 4 DOOR SEDAN
19099202, 1, SUBURBAN
19142818, 2, PICK-UP TRUCK
19142818, 1, 4 DOOR SEDAN
19099240, 1, PICK-UP TRUCK
19099277, 1, 4 DOOR SEDAN
19099436, 2, SUBURBAN
19099436, 1, 4 DOOR SEDAN
19099507, 2, 4 DOOR SEDAN
19099507, 1, SUBURBAN
19099513, 1, 4 DOOR SEDAN
19124695, 3, PICK-UP TRUCK
19124695, 2, SUBURBAN
19124695, 1, 4 DOOR SEDAN
19142987, 2, 4 DOOR SEDAN
19142987, 1, SUBURBAN
19099739, 1, SUBURBAN
19099739, 2, 4 DOOR SEDAN
19099744, 2, 4 DOOR SEDAN
19099744, 1, 4 DOOR SEDAN
19099770, 1, SUBURBAN
19099788, 1, 4 DOOR SEDAN
19099797, 1, 4 DOOR SEDAN
19102034, 2, DELIVERY TRUCK
19102034, 1, 4 DOOR SEDAN
19099847, 1, SUBURBAN
19143062, 1, 4 DOOR SEDAN
19099899, 3, SUBURBAN
19099899, 2, 4 DOOR SEDAN
19099899, 1, SUBURBAN
19100035, 1, 4 DOOR SEDAN
19146567, 2, 4 DOOR SEDAN
19146567, 1, 4 DOOR SEDAN
19100344, 2, SUBURBAN
19100344, 1, PICK-UP TRUCK
19100361, 1, SUBURBAN
19100371, 2, SUBURBAN
19100371, 1, SUBURBAN
19100403, 2, PICK-UP TRUCK
19100403, 1, 4 DOOR SEDAN
19102042, 2, 4 DOOR SEDAN
19102042, 1, TRACTOR
19147974, 2, 4 DOOR SEDAN
19147974, 1, 4 DOOR SEDAN
19100128, 1, 4 DOOR SEDAN
19102049, 1, PICK-UP TRUCK
19102049, 2, TRACTOR
19100150, 2, SUBURBAN
19100150, 1, PICK-UP TRUCK
19100273, 1, SUBURBAN
19100273, 3, 4 DOOR SEDAN
19100273, 2, SUBURBAN
19100313, 1, 4 DOOR SEDAN
19102051, 2, 4 DOOR SEDAN
19102051, 1, TRACTOR
19100742, 1, SUBURBAN
19148059, 1, SUBURBAN
19148063, 1, SUBURBAN
19119557, 1, SUBURBAN
19119557, 2, SUBURBAN
19119575, 1, SUBURBAN
19100564, 1, SUBURBAN
19100564, 2, SUBURBAN
19100890, 1, MOTORCYCLE
19100890, 2, 4 DOOR SEDAN
19149615, 1, SUBURBAN
19101048, 2, SUBURBAN
19101120, 2, PICK-UP TRUCK
19100851, 1, 2 DOOR SEDAN
19100852, 1, SUBURBAN
19100641, 1, SUBURBAN
19102062, 2, SUBURBAN
19102062, 1, 4 DOOR SEDAN
19102065, 1, 4 DOOR SEDAN
19102068, 1, 4 DOOR SEDAN
19102069, 1, PICK-UP TRUCK
19102069, 2, UTILITY TRUCK
19102071, 1, SUBURBAN
19201295, 1, UNKNOWN VEHICLE
19102994, 2, SUBURBAN
19102994, 1, SUBURBAN
19103022, 1, 4 DOOR SEDAN
19103022, 2, SUBURBAN
19104742, 1, 4 DOOR SEDAN
19103083, 1, SUBURBAN
19103132, 1, 4 DOOR SEDAN
19103132, 2, 4 DOOR SEDAN
19151254, 1, 4 DOOR SEDAN
19103242, 1, 4 DOOR SEDAN
19103242, 2, PICK-UP TRUCK
19103331, 1, SUBURBAN
19103331, 2, 4 DOOR SEDAN
19104810, 1, SUBURBAN
19151309, 1, SUBURBAN
19103423, 1, SUBURBAN
19103423, 2, 4 DOOR SEDAN
19219570, 1, SEDAN
19218717, 1, SUBURBAN
19218747, 1, SUBURBAN
19218747, 2, SUBURBAN
19218775, 1, SUBURBAN
19218775, 2, SUBURBAN
19219629, 1, UNKNOWN VEHICLE
19103484, 1, 4 DOOR SEDAN
19103488, 1, SUBURBAN
19103493, 1, 4 DOOR SEDAN
19103531, 1, PICK-UP TRUCK
19103531, 2, 4 DOOR SEDAN
19151343, 3, 4 DOOR SEDAN
19151343, 2, 4 DOOR SEDAN
19151343, 4, SUBURBAN
19151343, 1, SUBURBAN
19104847, 1, SUBURBAN
19103580, 1, 4 DOOR SEDAN
19103580, 2, SUBURBAN
19103850, 1, 4 DOOR SEDAN
19103854, 1, 4 DOOR SEDAN
19103873, 1, SUBURBAN
19103938, 1, SUBURBAN
19103938, 2, SUBURBAN
19103947, 1, 4 DOOR SEDAN
19103966, 2, SUBURBAN
19219728, 1, UNKNOWN VEHICLE
19219746, 2, SUBURBAN
19219746, 1, SEDAN
19219746, 3, UTILITY TRUCK
19223529, 1, 4 DOOR SEDAN
19223529, 2, UNKNOWN VEHICLE
19219786, 1, UNKNOWN VEHICLE
19104906, 1, 4 DOOR SEDAN
19104928, 1, SUBURBAN
19225111, 1, 4 DOOR SEDAN
19225125, 1, SUBURBAN
19225125, 2, 4 DOOR SEDAN
19225168, 1, UNKNOWN VEHICLE
19226603, 1, DUMP TRUCK
19226603, 2, SUBURBAN
19226621, 1, SUBURBAN
19226621, 2, DELIVERY TRUCK
19226625, 2, SUBURBAN
19226625, 1, SEDAN
19119699, 1, MOTORCYCLE
19108446, 1, TRACTOR
19105106, 2, SUBURBAN
19105106, 1, SUBURBAN
19105212, 1, SUBURBAN
19105289, 1, SUBURBAN
19105319, 1, PICK-UP TRUCK
19105339, 1, SUBURBAN
19105426, 1, SUBURBAN
19105467, 1, 4 DOOR SEDAN
19105467, 2, PICK-UP TRUCK
19105467, 3, SUBURBAN
19108455, 2, VAN TRUCK
19108455, 1, TRACTION ENGINE
19105625, 1, SUBURBAN
19105625, 2, SUBURBAN
19105629, 1, SUBURBAN
19231368, 3, SUBURBAN
19231368, 2, SUBURBAN
19231368, 4, 4 DOOR SEDAN
19231368, 1, POLICE
19231374, 1, UNKNOWN VEHICLE
19233185, 1, UNKNOWN VEHICLE
19156626, 2, 4 DOOR SEDAN
19156626, 1, 4 DOOR SEDAN
19156626, 3, PICK-UP TRUCK
19106372, 1, 4 DOOR SEDAN
19106372, 2, SUBURBAN
19106436, 1, 4 DOOR SEDAN
19156691, 1, 4 DOOR SEDAN
19156691, 2, PICK-UP TRUCK
19156693, 2, SUBURBAN
19156693, 1, SUBURBAN
19143106, 1, PICK-UP TRUCK
19143106, 2, 4 DOOR SEDAN
19106643, 1, 4 DOOR SEDAN
19106643, 2, 4 DOOR SEDAN
19111549, 1, SUBURBAN
19111549, 2, 4 DOOR SEDAN
19106657, 3, 4 DOOR SEDAN
19106657, 2, 4 DOOR SEDAN
19106657, 1, PICK-UP TRUCK
19156735, 2, SUBURBAN
19106712, 1, 4 DOOR SEDAN
19111567, 2, SUBURBAN
19111567, 3, SUBURBAN
19111567, 4, SUBURBAN
19111567, 1, VAN TRUCK
19119747, 2, SUBURBAN
19204243, 1, 4 DOOR SEDAN
19106751, 1, VAN TRUCK
19106782, 2, SUBURBAN
19106782, 1, SUBURBAN
19106786, 1, SUBURBAN
19156749, 1, SUBURBAN
19111586, 1, SUBURBAN
19106815, 1, 4 DOOR SEDAN
19106824, 1, SUBURBAN
19108559, 2, TRACTOR
19108559, 1, SUBURBAN
19106908, 2, PICK-UP TRUCK
19106908, 1, 4 DOOR SEDAN
19106939, 1, SUBURBAN
19156813, 1, 4 DOOR SEDAN
19156813, 2, 4 DOOR SEDAN
19107104, 1, SUBURBAN
19107113, 1, SUBURBAN
19107149, 1, SUBURBAN
19107149, 2, SUBURBAN
19107160, 1, 4 DOOR SEDAN
19107186, 1, 4 DOOR SEDAN
19107282, 1, 4 DOOR SEDAN
19107282, 2, SUBURBAN
19204269, 1, 4 DOOR SEDAN
19204269, 2, SUBURBAN
19107354, 1, 4 DOOR SEDAN
19107397, 2, PICK-UP TRUCK
19107397, 3, 4 DOOR SEDAN
19107397, 4, SUBURBAN
19107397, 1, VAN TRUCK
19158916, 2, 4 DOOR SEDAN
19158916, 3, 4 DOOR SEDAN
19158916, 1, PICK-UP TRUCK
19107455, 2, SUBURBAN
19107455, 1, SUBURBAN
19107455, 3, SUBURBAN
19107477, 2, SUBURBAN
19107477, 1, 4 DOOR SEDAN
19107623, 1, PICK-UP TRUCK
19108586, 1, VAN TRUCK
19160511, 2, PICK-UP TRUCK
19160511, 3, SUBURBAN
19160511, 1, 4 DOOR SEDAN
19108589, 1, TRACTOR
19108589, 2, PICK-UP TRUCK
19107697, 1, 4 DOOR SEDAN
19107721, 1, SUBURBAN
19158991, 2, SUBURBAN
19107782, 2, SUBURBAN
19107782, 1, 4 DOOR SEDAN
19107784, 3, SUBURBAN
19107784, 1, 4 DOOR SEDAN
19107784, 2, SUBURBAN
19107906, 1, 4 DOOR SEDAN
19107906, 2, DUMP TRUCK
19107906, 3, PICK-UP TRUCK
19138590, 2, SUBURBAN
19138590, 1, BUS (OMNIBUS)
19204286, 1, 4 DOOR SEDAN
19204286, 2, SUBURBAN
19111525, 1, SUBURBAN
19111525, 2, SUBURBAN
19111525, 3, SUBURBAN
19109468, 2, MOTORCYCLE
19109468, 1, SUBURBAN
19159048, 3, 4 DOOR SEDAN
19159048, 1, UNKNOWN VEHICLE
19159048, 2, 4 DOOR SEDAN
19132211, 1, UNKNOWN VEHICLE
19108687, 1, UNKNOWN VEHICLE
19108687, 2, SUBURBAN
19108728, 2, PICK-UP TRUCK
19108728, 1, SUBURBAN
19109470, 1, 4 DOOR SEDAN
19108757, 1, SUBURBAN
19108760, 1, 4 DOOR SEDAN
19108761, 2, SUBURBAN
19108761, 1, PICK-UP TRUCK
19108761, 3, PICK-UP TRUCK
19109476, 1, DELIVERY TRUCK
19108787, 1, VAN TRUCK
19108792, 2, SUBURBAN
19108792, 1, PICK-UP TRUCK
19108914, 2, SUBURBAN
19108914, 1, SUBURBAN
19140645, 1, SUBURBAN
19108942, 1, SUBURBAN
19160565, 2, 4 DOOR SEDAN
19160565, 3, 4 DOOR SEDAN
19160565, 1, 4 DOOR SEDAN
19108996, 1, 4 DOOR SEDAN
19111554, 1, 4 DOOR SEDAN
19235756, 1, UNKNOWN VEHICLE
19237068, 2, SUBURBAN
19237068, 1, SUBURBAN
19235777, 1, UNKNOWN VEHICLE
19132228, 1, 2 DOOR SEDAN
19235830, 1, SUBURBAN
19124801, 1, UNKNOWN VEHICLE
19237081, 1, PICK-UP TRUCK
19237101, 1, UNKNOWN VEHICLE
19160599, 1, VAN TRUCK
19160599, 2, 4 DOOR SEDAN
19160613, 1, 4 DOOR SEDAN
19160613, 2, SUBURBAN
19109640, 1, PICK-UP TRUCK
19109648, 1, 4 DOOR SEDAN
19109704, 1, SUBURBAN
19109762, 1, SUBURBAN
19110197, 1, SUBURBAN
19237197, 1, SUBURBAN
19110262, 1, SUBURBAN
19110269, 1, 4 DOOR SEDAN
19110290, 1, SUBURBAN
19110296, 1, 4 DOOR SEDAN
19110314, 2, 4 DOOR SEDAN
19110314, 1, 4 DOOR SEDAN
19118064, 1, PICK-UP TRUCK
19118064, 2, 4 DOOR SEDAN
19118070, 1, PICK-UP TRUCK
19118070, 2, SUBURBAN
19118075, 3, 4 DOOR SEDAN
19118075, 1, SUBURBAN
19118075, 2, SUBURBAN
19110401, 1, 4 DOOR SEDAN
19110436, 1, SUBURBAN
19110443, 1, SUBURBAN
19110443, 2, SUBURBAN
19110450, 1, 2 DOOR SEDAN
19123053, 1, VAN TRUCK
19123053, 3, 4 DOOR SEDAN
19123053, 2, 4 DOOR SEDAN
19148184, 1, 4 DOOR SEDAN
19148184, 2, SUBURBAN
19113747, 3, 4 DOOR SEDAN
19113747, 1, 4 DOOR SEDAN
19113747, 2, 4 DOOR SEDAN
19134224, 2, SUBURBAN
19134224, 1, 4 DOOR SEDAN
19112130, 1, SUBURBAN
19110803, 2, SUBURBAN
19110803, 1, 4 DOOR SEDAN
19110834, 1, PICK-UP TRUCK
19112267, 1, PICK-UP TRUCK
19166474, 1, SUBURBAN
19166474, 2, SUBURBAN
19166481, 2, SUBURBAN
19166481, 1, SUBURBAN
19166488, 2, UNKNOWN VEHICLE
19111911, 1, PICK-UP TRUCK
19112075, 2, SUBURBAN
19112075, 1, SUBURBAN
19112137, 1, SUBURBAN
19112139, 1, SUBURBAN
19112140, 1, SUBURBAN
19112140, 2, 4 DOOR SEDAN
19112208, 1, 4 DOOR SEDAN
19166529, 1, 4 DOOR SEDAN
19166529, 2, PICK-UP TRUCK
19111718, 1, 4 DOOR SEDAN
19112294, 2, SUBURBAN
19112294, 1, 4 DOOR SEDAN
19111850, 1, 4 DOOR SEDAN
19111850, 2, SUBURBAN
19111866, 1, PICK-UP TRUCK
19111866, 2, SUBURBAN
19111972, 2, SUBURBAN
19111972, 1, 4 DOOR SEDAN
19112217, 1, SUBURBAN
19113850, 1, 4 DOOR SEDAN
19111937, 1, 4 DOOR SEDAN
19111937, 2, SUBURBAN
19111938, 1, 4 DOOR SEDAN
19166597, 1, 4 DOOR SEDAN
19112884, 1, SUBURBAN
19113933, 2, SUBURBAN
19113933, 1, 4 DOOR SEDAN
19114090, 1, PICK-UP TRUCK
19114140, 1, PICK-UP TRUCK
19114140, 3, SUBURBAN
19114140, 2, PICK-UP TRUCK
19114253, 2, SUBURBAN
19114253, 1, PICK-UP TRUCK
19114288, 1, SUBURBAN
19118174, 1, TRACTOR
19114513, 2, 4 DOOR SEDAN
19114513, 3, 4 DOOR SEDAN
19114513, 1, 4 DOOR SEDAN
19114547, 2, SUBURBAN
19114547, 1, 4 DOOR SEDAN
19151415, 1, SUBURBAN
19151415, 2, SUBURBAN
19114777, 2, SUBURBAN
19114777, 1, SUBURBAN
19114859, 1, 4 DOOR SEDAN
19114879, 1, 4 DOOR SEDAN
19119807, 1, PICK-UP TRUCK
19115115, 1, SUBURBAN
19115224, 1, SUBURBAN
19219876, 1, SUBURBAN
19219876, 2, 4 DOOR SEDAN
19209529, 1, SUBURBAN
19115371, 1, CONVERTIBLE
19209531, 1, 4 DOOR SEDAN
19209532, 1, 4 DOOR SEDAN
19115544, 1, PICK-UP TRUCK
19115544, 2, SUBURBAN
19115547, 1, PICK-UP TRUCK
19118207, 2, PICK-UP TRUCK
19118207, 1, PICK-UP TRUCK
19134255, 1, SUBURBAN
19134255, 2, SUBURBAN
19115734, 1, PICK-UP TRUCK
19115734, 2, SUBURBAN
19171909, 2, SUBURBAN
19115822, 2, 4 DOOR SEDAN
19115822, 1, TRACTION ENGINE
19115838, 1, 4 DOOR SEDAN
19115965, 1, SUBURBAN
19115980, 1, UNKNOWN TRUCK
19115980, 3, PICK-UP TRUCK
19116000, 1, SUBURBAN
19116005, 2, 4 DOOR SEDAN
19116005, 1, SUBURBAN
19171960, 1, 4 DOOR SEDAN
19123060, 1, SEDAN
19123061, 1, SUBURBAN
19123062, 1, 4 DOOR SEDAN
19123062, 2, SUBURBAN
19228109, 1, SUBURBAN
19228109, 2, 4 DOOR SEDAN
19174158, 1, SUBURBAN
19174158, 2, 4 DOOR SEDAN
19118229, 3, TRACTOR
19118229, 1, SUBURBAN
19118229, 2, 4 DOOR SEDAN
19118229, 4, UNKNOWN VEHICLE
19118229, 5, UNKNOWN VEHICLE
19116221, 2, SUBURBAN
19116221, 1, SUBURBAN
19116245, 1, 4 DOOR SEDAN
19116268, 1, 4 DOOR SEDAN
19116315, 1, SUBURBAN
19116343, 2, PICK-UP TRUCK
19116343, 1, SUBURBAN
19172057, 2, 4 DOOR SEDAN
19172057, 1, DISABLE COMMERCIAL
19116516, 1, VAN TRUCK
19116522, 2, SUBURBAN
19116535, 1, SUBURBAN
19116566, 1, 4 DOOR SEDAN
19116566, 2, 4 DOOR SEDAN
19116622, 1, SUBURBAN
19174162, 1, PICK-UP TRUCK
19123064, 1, PICK-UP TRUCK
19123064, 3, 4 DOOR SEDAN
19123064, 2, PICK-UP TRUCK
19225265, 2, VAN TRUCK
19225265, 1, 4 DOOR SEDAN
19118280, 2, SUBURBAN
19118280, 1, PICK-UP TRUCK
19173120, 2, 2 DOOR SEDAN
19173120, 1, 4 DOOR SEDAN
19118323, 1, SUBURBAN
19118323, 2, SUBURBAN
19118334, 1, SUBURBAN
19118334, 2, SUBURBAN
19118340, 2, SUBURBAN
19118340, 1, SUBURBAN
19118477, 1, SUBURBAN
19118488, 1, 4 DOOR SEDAN
19210639, 1, 4 DOOR SEDAN
19210639, 2, SUBURBAN
19123066, 1, 4 DOOR SEDAN
19123067, 1, 4 DOOR SEDAN
19123067, 2, SUBURBAN
19173224, 1, UNKNOWN VEHICLE
19173224, 2, SUBURBAN
19174164, 2, PICK-UP TRUCK
19156943, 1, PICK-UP TRUCK
19173297, 1, SNOWMOBILE
19173299, 1, SUBURBAN
19173299, 2, SUBURBAN
19149784, 1, SUBURBAN
19119030, 1, SUBURBAN
19212011, 1, 4 DOOR SEDAN
19119855, 1, FLAT BED TRUCK
19119855, 2, SUBURBAN
19173344, 1, 4 DOOR SEDAN
19149791, 2, 4 DOOR SEDAN
19149791, 1, 4 DOOR SEDAN
19119047, 2, 4 DOOR SEDAN
19119047, 1, PICK-UP TRUCK
19217391, 1, 4 DOOR SEDAN
19217391, 3, 4 DOOR SEDAN
19217391, 2, 4 DOOR SEDAN
19217391, 4, 4 DOOR SEDAN
19119087, 1, 4 DOOR SEDAN
19123077, 1, SUBURBAN
19123079, 1, SUBURBAN
19149801, 2, TRACTOR
19149801, 1, 4 DOOR SEDAN
19219957, 2, SUBURBAN
19219957, 1, SUBURBAN
19218817, 1, 4 DOOR SEDAN
19213376, 2, PICK-UP TRUCK
19213376, 1, VAN TRUCK
19218837, 1, SUBURBAN
19226696, 1, SUBURBAN
19226724, 1, 4 DOOR SEDAN
19119933, 1, 4 DOOR SEDAN
19119949, 1, PICK-UP TRUCK
19174204, 1, SUBURBAN
19174204, 2, SUBURBAN
19175297, 1, 4 DOOR SEDAN
19177286, 2, 4 DOOR SEDAN
19177286, 3, 4 DOOR SEDAN
19177286, 1, SUBURBAN
19175342, 1, SUBURBAN
19175342, 2, SUBURBAN
19120138, 1, PICK-UP TRUCK
19120200, 1, SUBURBAN
19120239, 2, SUBURBAN
19120239, 1, 4 DOOR SEDAN
19120239, 3, SUBURBAN
19120248, 1, SUBURBAN
19178760, 2, SUBURBAN
19178760, 1, 4 DOOR SEDAN
19120392, 1, 4 DOOR SEDAN
19120392, 2, 4 DOOR SEDAN
19179620, 4, PICK-UP TRUCK
19179620, 3, SUBURBAN
19179620, 1, SUBURBAN
19179620, 2, 4 DOOR SEDAN
19123083, 1, SUBURBAN
19123082, 1, SUBURBAN
19219982, 1, TAXI
19213395, 1, UNKNOWN VEHICLE
19181412, 1, 4 DOOR SEDAN
19181414, 1, 4 DOOR SEDAN
19121234, 2, SUBURBAN
19121234, 1, 4 DOOR SEDAN
19181422, 2, 4 DOOR SEDAN
19181422, 1, 4 DOOR SEDAN
19121282, 1, SUBURBAN
19121282, 2, SUBURBAN
19123126, 1, PICK-UP TRUCK
19123126, 2, TRACTOR
19127675, 2, 4 DOOR SEDAN
19127675, 1, SUBURBAN
19121317, 1, PICK-UP TRUCK
19123131, 2, TRACTOR
19123131, 1, SUBURBAN
19121425, 1, SUBURBAN
19121425, 2, SUBURBAN
19127700, 1, SUBURBAN
19121477, 1, 4 DOOR SEDAN
19121477, 2, SUBURBAN
19121498, 1, 4 DOOR SEDAN
19121517, 1, SUBURBAN
19156986, 1, SUBURBAN
19156986, 3, PICK-UP TRUCK
19156986, 2, SUBURBAN
19123141, 1, BUS (OMNIBUS)
19123141, 2, 4 DOOR SEDAN
19121567, 2, SUBURBAN
19121567, 1, SUBURBAN
19121584, 1, SUBURBAN
19127735, 1, PICK-UP TRUCK
19123152, 1, 2 DOOR SEDAN
19127746, 5, SUBURBAN
19127746, 3, SUBURBAN
19127746, 8, SUBURBAN
19127746, 2, SUBURBAN
19127746, 7, SUBURBAN
19127746, 6, PICK-UP TRUCK
19127746, 4, 4 DOOR SEDAN
19127746, 1, SUBURBAN
19121674, 2, BUS (OMNIBUS)
19121674, 1, SUBURBAN
19121679, 1, SUBURBAN
19121690, 1, PICK-UP TRUCK
19121704, 1, 4 DOOR SEDAN
19121704, 2, SUBURBAN
19127760, 1, 4 DOOR SEDAN
19181502, 2, SUBURBAN
19181502, 1, PICK-UP TRUCK
19121864, 1, SUBURBAN
19157028, 1, 4 DOOR SEDAN
19121947, 1, 4 DOOR SEDAN
19121947, 4, SUBURBAN
19121947, 2, SUBURBAN
19121947, 3, 4 DOOR SEDAN
19122054, 1, SUBURBAN
19127781, 1, PICK-UP TRUCK
19127781, 2, SUBURBAN
19127782, 1, UNKNOWN TRUCK
19127782, 2, 4 DOOR SEDAN
19127782, 3, SUBURBAN
19123230, 2, 4 DOOR SEDAN
19123230, 1, DELIVERY TRUCK
19122242, 1, 4 DOOR SEDAN
19122253, 1, 4 DOOR SEDAN
19123321, 1, 4 DOOR SEDAN
19123340, 2, SUBURBAN
19123340, 1, SUBURBAN
19123351, 2, 4 DOOR SEDAN
19123351, 1, 4 DOOR SEDAN
19122767, 1, 4 DOOR SEDAN
19122779, 2, SUBURBAN
19122779, 1, SUBURBAN
19122821, 1, PICK-UP TRUCK
19123416, 2, 4 DOOR SEDAN
19123416, 1, 4 DOOR SEDAN
19123418, 2, SUBURBAN
19123418, 1, 4 DOOR SEDAN
19123469, 5, 4 DOOR SEDAN
19123469, 1, 4 DOOR SEDAN
19123469, 2, PICK-UP TRUCK
19123469, 3, SUBURBAN
19123469, 6, SUBURBAN
19123469, 4, 4 DOOR SEDAN
19122681, 2, 4 DOOR SEDAN
19122681, 1, SUBURBAN
