state_accident_id, dt, latitude, longitude, city, county, street_1, street_2, crash_type, death_count, severe_injury_count
15166652, 2015-01-03T11:08:00, 42.1521591307869, -76.80719327328235, Horseheads, Chemung, I 86, Southern Tier Expy, COLLISION WITH GUIDERAIL - END, 0, 1
15166698, 2015-01-03T22:00:00, 41.37989683067683, -74.65373781640976, Deerpark, Orange, NEVERSINK DR, Driveway, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15166740, 2015-01-02T09:51:00, 43.250939063142816, -76.67214418017184, Sterling, Cayuga, [Route] 104, Wright Rd, COLLISION WITH MOTOR VEHICLE, 1, 0
15167249, 2015-01-01T19:15:00, 40.61813998203835, -73.75127096210879, Hempstead, Nassau, SHERIDAN BLVD, BAYSWATER BLVD, COLLISION WITH MOTOR VEHICLE, 0, 2
15167712, 2015-01-05T09:25:00, 40.708186592831325, -73.70872297449012, Hempstead, Nassau, HEMPSTEAD TPKE, Hendrickson Ave, COLLISION WITH PEDESTRIAN, 0, 1
15167813, 2015-01-02T17:55:00, 42.69654900884859, -73.68806704613921, Troy, Rensselaer, VANDENBURGH AVE, GEORGE E HOLLIDAY DR, COLLISION WITH PEDESTRIAN, 0, 1
15167843, 2015-01-04T10:16:00, 44.617908094082466, -75.10556541486525, Potsdam, St Lawrence, [Route] 11, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
15167866, 2015-01-02T14:21:00, 42.79554604190833, -73.90773265894123, Schenectady, Schenectady, GOLF RD, FEHR AVE, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15168077, 2015-01-02T17:00:00, 42.958518977296386, -78.84595906789856, Tonawanda, Erie, KENMORE AVE, TRUESDALE RD, COLLISION WITH MOTOR VEHICLE, 0, 1
15168153, 2015-01-05T04:50:00, 42.032485710894036, -77.69032003947127, West Union, Steuben, COUNTY ROUTE 98, Coleman Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15168157, 2015-01-03T15:13:00, 42.00180431366969, -74.13449809146263, Hurley, Ulster, STATE ROUTE 28, Old State Route 28, COLLISION WITH MOTOR VEHICLE, 0, 1
15168266, 2015-01-03T21:25:00, 44.695128149579254, -73.51719484834878, Plattsburgh, Clinton, STATE ROUTE 3, Military Tpke, COLLISION WITH MOTOR VEHICLE, 0, 2
15168273, 2015-01-03T15:25:00, 40.98633121170177, -73.83870919503151, Greenburgh, Westchester, SPRAIN BROOK PKWY, nan, COLLISION WITH MOTOR VEHICLE, 0, 2
15168276, 2015-01-01T13:18:00, 44.7485729829036, -74.22067344795013, Malone, Franklin, COUNTY ROUTE 25, Unnamed Street, COLLISION WITH TREE, 0, 1
15168319, 2015-01-02T10:18:00, 44.81623936497427, -74.94899475552282, Norfolk, St Lawrence, COUNTY ROUTE 38, Cemetery Rd, COLLISION WITH TREE, 0, 2
15170049, 2015-01-03T13:31:00, 41.31894493882702, -74.0631598941494, Woodbury, Orange, US ROUTE 6, Herald Dr, COLLISION WITH MOTOR VEHICLE, 0, 1
15170065, 2015-01-02T01:14:00, 42.511924142784636, -78.61782923624575, Sardinia, Erie, ROUTE 39, nan, COLLISION WITH MOTOR VEHICLE, 0, 2
15170086, 2015-01-06T17:32:00, 42.991029039408936, -78.8353350300142, Tonawanda, Erie, BRIGHTON RD, WOODSTOCK AVE, COLLISION WITH MOTOR VEHICLE, 0, 1
15170105, 2015-01-05T15:24:00, 43.07684035537273, -75.6205951144584, Vernon, Oneida, [Route] 5, Ramp, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15170161, 2015-01-06T20:35:00, 41.404699808557524, -73.5763613805202, Southeast, Putnam, OLD MILLTOWN RD, Sodom Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15170163, 2015-01-03T15:29:00, 42.68250947328779, -73.78487027408035, Albany, Albany, I 90, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
15170370, 2015-01-04T11:00:00, 40.929863892684295, -73.83929677028472, Mount Vernon, Westchester, RAMP, nan, COLLISION WITH GUIDE RAIL, 1, 0
15170373, 2015-01-03T16:48:00, 42.9114788664656, -77.97608775907554, Pavilion, Genesee, [Route] 20, South Street Rd, COLLISION WITH TREE, 1, 0
15170833, 2015-01-01T08:02:00, 40.83630403277771, -73.86999005767463, Bronx, Bronx, CROSS BRONX EXPY, ROSEDALE AVE, COLLISION WITH MOTOR VEHICLE, 1, 0
15171527, 2015-01-04T22:41:00, 43.08506253614844, -73.80350753646779, Saratoga Springs, Saratoga, CHURCH ST, Outlook Ave, OTHER NON-COLLISION, 0, 1
15171928, 2015-01-06T18:57:00, 42.481113079389246, -76.48467456442468, Lansing, Tompkins, [Route] 13, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15172341, 2015-01-07T14:54:00, 43.37454669700102, -76.12232208600675, Hastings, Oswego, I 81, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
15172352, 2015-01-04T23:16:00, 43.21975858049997, -73.77188548836368, Corinth, Saratoga, [Route] 24, Spier Falls Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15172360, 2015-01-07T14:07:00, 42.93409861830901, -73.83444075318081, Ballston, Saratoga, ROUND LAKE RD, DIAMOND RD, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15172452, 2015-01-07T13:17:00, 40.71030338700411, -73.38384807072076, Babylon, Suffolk, STRAIGHT PATH, Bedell St, COLLISION WITH RAILROAD TRAIN, 0, 1
15172471, 2015-01-06T13:01:00, 43.143923506652136, -78.69689238561008, Lockport, Niagara, S TRANSIT RD, STRAUSS RD, COLLISION WITH MOTOR VEHICLE, 0, 1
15172569, 2015-01-08T14:40:00, 40.69623197600948, -73.68262702853801, Hempstead, Nassau, FRANKLIN AVE, OAKS DR, COLLISION WITH CURBING, 0, 1
15172570, 2015-01-08T15:37:00, 40.77322698582602, -73.48401104496016, Oyster Bay, Nassau, OLD COUNTRY RD, GROHMANS LN, COLLISION WITH MOTOR VEHICLE, 0, 1
15172638, 2015-01-03T23:35:00, 43.05375747807464, -77.43715198712182, Perinton, Monroe, GARNSEY RD, Vineyard Hl, COLLISION WITH MOTOR VEHICLE, 0, 1
15172736, 2015-01-03T16:09:00, 42.92658151617745, -74.02026385899633, Glenville, Schenectady, W GLENVILLE RD, nan, COLLISION WITH TREE, 0, 1
15172886, 2015-01-07T16:27:00, 42.71156258630563, -78.84371330666261, Hamburg, Erie, PIERCE AVE, Huron St, COLLISION WITH TREE, 0, 1
15172926, 2015-01-07T21:46:00, 42.85632840132987, -78.74238015240955, West Seneca, Erie, CLINTON ST, NORTHWOOD AVE, COLLISION WITH MOTOR VEHICLE, 0, 3
15173039, 2015-01-07T13:00:00, 42.4969693737673, -78.14775316994373, Hume, Allegany, ROUTE 19, Unnamed Street, COLLISION WITH TREE, 0, 1
15173056, 2015-01-06T18:55:00, 43.13231398723238, -78.69363904914512, Lockport, Niagara, SNYDER DR, Robinson Rd Ext, COLLISION WITH BICYCLIST, 0, 1
15173076, 2015-01-08T08:25:00, 42.464653390023706, -74.89462114328764, Davenport, Delaware, CHARLOTTE CREEK RD, Webb Hill Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15173101, 2015-01-08T07:54:00, 43.15936321148465, -75.5070211713469, Westmoreland, Oneida, SHED RD, Schieferstine Rd, COLLISION WITH PEDESTRIAN, 0, 1
15173124, 2015-01-07T17:04:00, 42.436637636263704, -75.00704747003842, Davenport, Delaware, COE HILL RD, nan, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15173238, 2015-01-06T17:40:00, 42.39742379857103, -79.3598228050931, Pomfret, Chautauqua, CONCORD DR, Chautauqua Rd, COLLISION WITH TREE, 0, 3
15173479, 2015-01-06T07:15:00, 41.502651717377496, -74.02112117587662, Newburgh, Orange, ROBINSON AVE, 1ST ST, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15173500, 2015-01-09T16:19:00, 43.068758684843914, -75.75940644637936, Lenox, Madison, SENECA TPKE, Stroud St, COLLISION WITH MOTOR VEHICLE, 0, 1
15173505, 2015-01-07T06:42:00, 43.15573816895437, -78.49489725771065, Royalton, Niagara, GRISWOLD ST, Chestnut Ridge Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
15173639, 2015-01-09T08:20:00, 40.7048257897563, -73.50368702768029, Hempstead, Nassau, WANTAGH AVE, HUNT RD, COLLISION WITH CURBING, 0, 1
15173673, 2015-01-05T17:21:00, 43.04448397647355, -77.6952780002535, Henrietta, Monroe, E RIVER RD, FARRELL RD EXT, COLLISION WITH MOTOR VEHICLE, 0, 1
15173763, 2015-01-08T08:11:00, 42.8984442362769, -76.8683053956018, Fayette, Seneca, W RIVER ST, Maple Ln, COLLISION WITH MOTOR VEHICLE, 0, 1
15173822, 2015-01-07T14:14:00, 41.78184828786663, -74.66977672142502, Fallsburg, Sullivan, DIVINE CORNERS RD, Bertholf Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
15173936, 2015-01-05T13:30:00, 43.068521570114804, -75.23978395582247, New Hartford, Oneida, VALLEY VIEW RD, Unnamed Street, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 3
15173973, 2015-01-08T11:15:00, 42.8678956254019, -78.73062039074676, Cheektowaga, Erie, FRENCH RD, Villa Park, COLLISION WITH FIRE HYDRANT, 0, 1
15174055, 2015-01-08T16:35:00, 42.95820808503328, -78.91499785055304, Tonawanda, Erie, I 190, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
15174209, 2015-01-07T14:33:00, 43.09459630853932, -76.36718702022581, Van Buren, Onondaga, WARNERS RD, Sheets Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
15174245, 2015-01-07T09:35:00, 41.449337363692905, -73.57675854398062, Patterson, Putnam, ROUTE 22, Mt Hope Ln, COLLISION WITH MOTOR VEHICLE, 0, 2
15174249, 2015-01-08T12:50:00, 41.631744292128396, -73.7818851173324, La Grange, Dutchess, TACONIC STATE PKWY, nan, COLLISION WITH TREE, 0, 1
15174321, 2015-01-09T13:58:00, 42.145846943649616, -76.04725174607665, Union, Broome, TAFT AVE, TWIST RUN RD, COLLISION WITH TREE, 0, 1
15174440, 2015-01-03T16:27:00, 42.12475191373903, -73.66958464921224, Taghkanic, Columbia, COUNTY ROUTE 10, Snydertown Rd, OVERTURNED, 0, 5
15174746, 2015-01-07T14:38:00, 42.922476250461614, -77.20979106424697, Hopewell, Ontario, FRESHOUR RD, State Route 488, COLLISION WITH MOTOR VEHICLE, 0, 1
15174755, 2015-01-01T02:00:00, 43.20888623290219, -76.20772868280132, Clay, Onondaga, ONEIDA RIVER PARK DR, Oak Orchard Rd, COLLISION WITH PEDESTRIAN, 0, 1
15174830, 2015-01-10T14:10:00, 42.99118610444992, -78.82243373618256, Amherst, Erie, NIAGARA FALLS BLVD, MAPLE RD, COLLISION WITH PEDESTRIAN, 0, 1
15174845, 2015-01-10T13:27:00, 42.856864928696396, -78.73451423698968, West Seneca, Erie, CLINTON ST, FRENCH LEA RD, COLLISION WITH MOTOR VEHICLE, 0, 1
15174943, 2015-01-09T20:45:00, 42.87267657320575, -76.58088146147774, Fleming, Cayuga, DUNNING AVE, Kijowski Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15174955, 2015-01-06T20:40:00, 44.94878953221468, -74.63249780307407, Bombay, Franklin, STATE ROUTE 95, Frank Foy Rd, OVERTURNED, 0, 1
15174976, 2015-01-06T07:44:00, 43.07688260192907, -75.43720164043668, Westmoreland, Oneida, STATE ROUTE 5, Thieme Gulf Rd, COLLISION WITH GUIDE RAIL, 0, 1
15175034, 2015-01-04T03:35:00, 40.96710879942055, -73.74090669353106, Mamaroneck, Westchester, RAMP, Mamaroneck Ave, COLLISION WITH GUIDE RAIL, 0, 2
15175131, 2015-01-04T08:30:00, 42.82981043738041, -74.01128496121444, Rotterdam, Schenectady, I 90, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15175202, 2015-01-06T14:40:00, 43.50772859485549, -76.15414814410495, Richland, Oswego, COUNTY ROUTE 28, N Fernwood Rd, COLLISION WITH PEDESTRIAN, 1, 0
15175203, 2015-01-09T09:45:00, 42.934698282832926, -78.69699302292791, Cheektowaga, Erie, [Route] 78, Pleasant View Dr, COLLISION WITH MOTOR VEHICLE, 1, 0
15175630, 2015-01-04T09:16:00, 41.79856931883603, -73.86569974909531, Hyde Park, Dutchess, N QUAKER LN, CARDINAL RD, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15176236, 2015-01-02T14:58:00, 42.96452573999572, -74.68221009867207, Minden, Montgomery, STATE HIGHWAY 5S, Sanders Rd, COLLISION WITH GUIDE RAIL, 0, 1
15176271, 2015-01-07T11:15:00, 41.29898571653987, -73.94538860837478, Cortlandt, Westchester, BEAR MOUNTAIN BRIDGE RD, Roa Hook Rd, COLLISION WITH MOTOR VEHICLE, 0, 2
15176541, 2015-01-06T15:14:00, 43.28325783092374, -75.18295585294273, Trenton, Oneida, STATE ROUTE 12, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15177053, 2015-01-10T16:43:00, 43.16433701310712, -73.86091096292125, Greenfield, Saratoga, ROUTE 9N, SPIER FALLS RD, COLLISION WITH MOTOR VEHICLE, 0, 1
15177064, 2015-01-01T14:27:00, 42.193339871501955, -73.75180232156185, Claverack, Columbia, STATE HWY 23, Spook Rock Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
15177100, 2015-01-05T18:14:00, 41.12148901943153, -73.73237640850479, North Castle, Westchester, WHIPPOORWILL RD, Whippoorwill Ln, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15177322, 2015-01-11T11:45:00, 41.101697001618035, -74.0459190552884, Ramapo, Rockland, OLD NYACK TPKE, [Route] 45, OVERTURNED, 0, 1
15177329, 2015-01-09T09:15:00, 40.76715856886513, -73.6959554060808, North Hills, Nassau, LONG ISLAND EXPY, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15177498, 2015-01-07T18:22:00, 41.05538779432345, -73.81036628273004, Elmsford, Westchester, SPRAIN BROOK PKWY, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
15177618, 2015-01-05T00:08:00, 43.01802559382421, -78.47172270399219, Newstead, Erie, INDIAN FALLS RD, nan, COLLISION WITH PEDESTRIAN, 1, 0
15178674, 2015-01-12T15:10:00, 41.66718950247915, -74.76706429507996, Thompson, Sullivan, STATE HWY 17B, Unnamed Street, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15178707, 2015-01-09T11:48:00, 41.703501002737106, -73.92274799103059, Poughkeepsie, Dutchess, MILL ST, N HAMILTON ST, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 2
15178708, 2015-01-10T16:36:00, 41.70677894160576, -73.92573413273804, Poughkeepsie, Dutchess, GARDEN ST, MANSION ST, COLLISION WITH PEDESTRIAN, 0, 2
15178790, 2015-01-11T04:50:00, 41.570724390314616, -73.56836178705159, Pawling, Dutchess, RESERVOIR RD, Mansion Hl, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15178807, 2015-01-10T01:20:00, 41.72517054422908, -73.71868354083236, Union Vale, Dutchess, [Route] 82, Unnamed Street, COLLISION WITH SIGN POST, 0, 1
15178874, 2015-01-10T10:18:00, 43.093545984924056, -79.02345404118498, Niagara Falls, Niagara, WALNUT AVE, HYDE PARK BLVD, COLLISION WITH MOTOR VEHICLE, 0, 1
15178897, 2015-01-09T22:32:00, 41.661426164859606, -74.015037773859, Marlborough, Ulster, MILTON TPKE, nan, COLLISION WITH MOTOR VEHICLE, 1, 0
15178907, 2015-01-09T15:56:00, 43.0592546595684, -76.12227376979422, Syracuse, Onondaga, TEALL AVE, Herbst Ave, COLLISION WITH PEDESTRIAN, 0, 1
15178983, 2015-01-04T12:23:00, 43.01962773088516, -75.03179013782925, Ilion, Herkimer, CENTRAL AVE, SPRUCE ST, COLLISION WITH PEDESTRIAN, 0, 1
15178988, 2015-01-12T03:53:00, 42.07597152393802, -76.11047831432238, Owego, Tioga, CAFFERTY HILL RD, State Hwy 17C, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15179043, 2015-01-05T20:00:00, 40.62805498208104, -73.73968499993124, Hempstead, Nassau, [Route] 878, BAY BLVD, OVERTURNED, 0, 1
15179161, 2015-01-07T18:15:00, 41.05635488720017, -73.81014579253414, Elmsford, Westchester, SPRAIN BROOK PKWY, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 3
15179194, 2015-01-10T12:05:00, 41.04595427971254, -73.79449923985412, Greenburgh, Westchester, I 287, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15179197, 2015-01-09T23:08:00, 43.290681374728976, -78.15976919506217, Gaines, Orleans, RIDGE RD W, Crandall Rd, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15179274, 2015-01-08T07:53:00, 41.49743151956171, -74.07735957962117, Newburgh, Orange, I 87, nan, COLLISION WITH GUIDE RAIL, 0, 1
15179279, 2015-01-07T11:07:00, 42.32193945097193, -75.36140559418382, Unadilla, Otsego, STATE HIGHWAY 7, Meadow Crest Park, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15179281, 2015-01-08T05:23:00, 42.24540088925549, -75.24801071151883, Masonville, Delaware, RICHARDSON HILL RD, nan, COLLISION WITH TREE, 0, 1
15179295, 2015-01-11T00:23:00, 42.402536375048484, -75.32207886081042, Unadilla, Otsego, IDEUMA RD, County Highway 3, COLLISION WITH TREE, 0, 1
15179318, 2015-01-11T01:00:00, 42.86874252096308, -77.48915399143682, West Bloomfield, Ontario, WESLEY RD, Driveway, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15179323, 2015-01-12T07:45:00, 42.78480177862751, -73.64849365764834, Brunswick, Rensselaer, PLANK RD, nan, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15179332, 2015-01-09T09:45:00, 43.138911594044146, -75.13944076688703, Schuyler, Herkimer, GRAHAM RD, Wood Ln, COLLISION WITH FENCE, 0, 1
15179386, 2015-01-10T09:28:00, 41.366228132244316, -74.10237460288053, Woodbury, Orange, I 87, Connecting Road, COLLISION WITH MOTOR VEHICLE, 0, 2
15179484, 2015-01-08T13:55:00, 41.765155124874305, -73.57833831771383, Amenia, Dutchess, ROUTE 22, Lee Ln, COLLISION WITH TREE, 0, 1
15179615, 2015-01-07T10:10:00, 43.1367869735337, -77.5600310056305, Rochester, Monroe, HIGHLAND AVE, WINTON RD S, COLLISION WITH MOTOR VEHICLE, 0, 2
15180613, 2015-01-07T15:07:00, 42.83997242183921, -73.78892093450044, Clifton Park, Saratoga, GROOMS RD, JAROSE PL, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15180618, 2015-01-12T15:27:00, 40.7132996459598, -73.35635731713457, Babylon, Suffolk, STATE HWY 27, Ramp, COLLISION WITH GUIDE RAIL, 0, 1
15180676, 2015-01-07T06:30:00, 41.207598660689605, -73.73548805860409, Mount Kisco, Westchester, SAW MILL RIVER PKWY, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
15180732, 2015-01-10T21:33:00, 41.51050541950615, -74.2526869380672, Montgomery, Orange, [Route] 416, nan, COLLISION WITH PEDESTRIAN, 0, 1
15180975, 2015-01-12T19:00:00, 41.43983726822556, -73.60767183746641, Southeast, Putnam, FIELD AND FOREST CT, FARM TO MARKET RD, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15181136, 2015-01-09T05:26:00, 43.07360327026131, -78.30195001365311, Oakfield, Genesee, [Route] 63, HUTTON RD, COLLISION WITH MOTOR VEHICLE, 0, 1
15181137, 2015-01-12T07:31:00, 42.95079033554471, -78.44757407545, Darien, Genesee, [Route] 33, S Lake Rd, COLLISION WITH MOTOR VEHICLE, 0, 2
15181225, 2015-01-12T17:00:00, 41.162845001989254, -74.09458110850971, Wesley Hills, Rockland, LIME KILN RD, [Route] 202, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
15181315, 2015-01-10T13:45:00, 42.79134526854577, -78.69690321866857, Elma, Erie, TRANSIT RD, Unnamed Street, COLLISION WITH MOTOR VEHICLE, 0, 2
15181324, 2015-01-12T08:56:00, 42.73921406885969, -78.87222506817213, Hamburg, Erie, ROGERS RD, Parking Lot, COLLISION WITH MOTOR VEHICLE, 0, 1
15181339, 2015-01-12T15:25:00, 42.70204545865076, -77.6764387289422, Conesus, Livingston, STAGECOACH RD, CAMEL RD, COLLISION WITH MOTOR VEHICLE, 0, 2
15181366, 2015-01-03T11:31:00, 44.60772831777311, -75.12596078706308, Canton, St Lawrence, US HIGHWAY 11, nan, COLLISION WITH PEDESTRIAN, 1, 0
15181368, 2015-01-10T21:28:00, 42.93832632581504, -77.06942509442213, Phelps, Ontario, MELVIN HILL RD, Driveway, OVERTURNED, 2, 0
15181369, 2015-01-12T20:13:00, 40.65516800485688, -73.67029199511386, Lynbrook, Nassau, SUNRISE HWY, Forest Ave, COLLISION WITH MOTOR VEHICLE, 2, 2
15181994, 2015-01-07T14:28:00, 42.608315753470045, -76.15927869347581, Cortland, Cortland, I 81, nan, COLLISION WITH GUIDE RAIL, 0, 1
15182017, 2015-01-07T14:17:00, 42.110651595795666, -77.05925662102803, Corning, Steuben, BAILEY CREEK RD, Ellison Rd, COLLISION WITH TREE, 0, 1
15182117, 2015-01-09T12:34:00, 43.26544899428816, -78.7591713150396, Wilson, Niagara, BEEBE RD, McClelland Rd, COLLISION WITH TREE, 0, 1
15182187, 2015-01-09T22:36:00, 42.79981952627201, -75.4893672551375, Hamilton, Madison, KILEY RD, Chappel Rd, COLLISION WITH SIGN POST, 0, 2
15182198, 2015-01-09T19:36:00, 42.74293052386319, -73.77830445285629, Colonie, Albany, I 87, Ramp, COLLISION WITH GUIDE RAIL, 0, 1
15182343, 2015-01-06T21:00:00, 41.486978571307624, -74.27966980755522, Wallkill, Orange, I 84, nan, COLLISION WITH MOTOR VEHICLE, 0, 3
15182369, 2015-01-10T03:55:00, 43.09044558549853, -73.91264513228133, Greenfield, Saratoga, MIDDLE GROVE RD, Unnamed Street, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
15182643, 2015-01-14T17:28:00, 40.80069061487116, -73.67631055435403, Munsey Park, Nassau, PARK AVE, ABBEY RD, COLLISION WITH PEDESTRIAN, 1, 0
15182647, 2015-01-10T01:00:00, 40.668465955575044, -73.60901300614891, Hempstead, Nassau, GRAND AVE, STOWE AVE, COLLISION WITH MOTOR VEHICLE, 0, 1
15182750, 2015-01-13T14:15:00, 42.94227858912474, -76.81265716134635, Seneca Falls, Seneca, KING RD, Black Brook Rd, COLLISION WITH TREE, 0, 1
15182936, 2015-01-03T20:25:00, 41.393805612116594, -74.21855463735982, Blooming Grove, Orange, ROUTE 94, Howell Ln, COLLISION WITH OTHER, 0, 1
