state_accident_id, dt, latitude, longitude, city, county, street_1, street_2, crash_type, death_count, severe_injury_count
14732775, 2014-01-03T17:30:00, 42.09052557212618, -75.82352110582579, Kirkwood, Broome, US HWY 11, Driveway, COLLISION WITH GUIDE RAIL, 0, 1
14732808, 2014-01-05T04:24:00, 40.87802101280577, -72.5236123867734, Southampton, Suffolk, W MONTAUK HWY, PONQUOGUE AVE, COLLISION WITH MOTOR VEHICLE, 1, 0
14732812, 2014-01-06T14:33:00, 42.06017028706861, -76.16465809810164, Owego, Tioga, PENNSYLVANIA AVE, Barton Rd, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14733316, 2014-01-02T19:20:00, 42.371731997528606, -74.98698376919505, Meredith, Delaware, STATE HWY 28, Smith Hill Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
14733345, 2014-01-01T01:12:00, 43.20939996331697, -77.41896801732257, Webster, Monroe, KRIEGER RD, PHILLIPS RD, COLLISION WITH TREE, 0, 1
14734068, 2014-01-02T15:30:00, 41.886248560432215, -74.24502788414829, Olive, Ulster, COUNTY ROAD 2, Lower Sahler Mill Rd, COLLISION WITH TREE, 0, 1
14734611, 2014-01-06T23:40:00, 41.58844294623134, -73.92148779231331, Wappinger, Dutchess, SOUTH AVE, Route 9D, COLLISION WITH MOTOR VEHICLE, 0, 1
14734635, 2014-01-02T10:15:00, 42.94354696809536, -74.35371267553599, Glen, Montgomery, I 90, Connecting Road, COLLISION WITH GUIDE RAIL, 0, 1
14734687, 2014-01-05T11:00:00, 42.8751819535178, -76.03820295904691, Pompey, Onondaga, BERWYN RD, Equine Vly, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14734731, 2014-01-06T13:09:00, 42.53250572646834, -76.63923625889265, Ulysses, Tompkins, STATE ROUTE 96, Duddleston Rd, COLLISION WITH MOTOR VEHICLE, 0, 3
14734785, 2014-01-03T14:00:00, 43.75399032293098, -74.877331353602, Webb, Herkimer, STATE HWY 28, Lebon Air Trl, COLLISION WITH OTHER PEDESTRIAN, 0, 1
14734847, 2014-01-01T05:25:00, 43.237288924367896, -77.62314983613463, Rochester, Monroe, LAKE AVE, GRASSMERE PARK, COLLISION WITH FIRE HYDRANT, 0, 1
14735014, 2014-01-03T09:31:00, 43.19474362598306, -77.94392071879834, Sweden, Monroe, LAKE RD, nan, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14735919, 2014-01-07T20:02:00, 41.787175468680125, -74.23047339951145, Rochester, Ulster, MAIN ST, Scenic Rd, COLLISION WITH TREE, 0, 1
14736106, 2014-01-08T08:11:00, 42.728156999139436, -73.70300997857944, Watervliet, Albany, 16TH ST, 3RD AVE, COLLISION WITH MOTOR VEHICLE, 0, 1
14736163, 2014-01-04T10:03:00, 42.55280998388178, -78.73816104586929, Concord, Erie, GENESEE RD, TREVETT RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14736246, 2014-01-01T00:07:00, 42.87690221513488, -78.79971241385351, Cheektowaga, Erie, RAMP, nan, COLLISION WITH SIGN POST, 0, 1
14736314, 2014-01-08T18:45:00, 42.17223441240435, -76.92281513849112, Big Flats, Chemung, HIBBARD RD, nan, COLLISION WITH TREE, 0, 1
14736466, 2014-01-07T16:40:00, 42.833078435971636, -74.35978799099729, Charleston, Montgomery, CORBIN HILL RD, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
14736620, 2014-01-08T17:25:00, 40.799035997655444, -73.70028495134312, North Hempstead, Nassau, PLANDOME RD, GAYNOR AVE, COLLISION WITH PEDESTRIAN, 0, 1
14736706, 2014-01-04T07:45:00, 43.13998902154015, -78.68635202369936, Lockport, Niagara, LOCUST ST EXT, HAMM RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14736708, 2014-01-05T00:04:00, 43.2125690407217, -78.82573198546258, Cambria, Niagara, N RIDGE RD, CAMBRIA WILSON RD, COLLISION WITH MOTOR VEHICLE, 0, 2
14736714, 2014-01-05T22:08:00, 41.10178559973254, -72.36522617600271, Greenport, Suffolk, nan, nan, COLLISION WITH PEDESTRIAN, 0, 1
14736756, 2014-01-07T07:05:00, 40.66945199402186, -73.52417905647846, Hempstead, Nassau, SUNRISE HWY, BELLMORE AVE, COLLISION WITH PEDESTRIAN, 0, 1
14736833, 2014-01-08T12:17:00, 42.64202874172928, -73.69906848172627, East Greenbush, Rensselaer, TROY RD, Driveway, COLLISION WITH MOTOR VEHICLE, 0, 1
14737371, 2014-01-08T08:49:00, 42.961433514873015, -74.38670733957402, Mohawk, Montgomery, STATE HWY 30A, Boshart Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
14737430, 2014-01-06T17:30:00, 43.0351659714692, -76.17429502577345, Syracuse, Onondaga, ELLIOTT ST, S Geddes St, COLLISION WITH MOTOR VEHICLE, 0, 1
14737442, 2014-01-08T23:44:00, 43.04548300582702, -78.8548050602039, North Tonawanda, Niagara, ERIE AVE, WALCK RD, COLLISION WITH MOTOR VEHICLE, 0, 2
14737464, 2014-01-04T15:40:00, 43.0547767542835, -76.14295292754709, Syracuse, Onondaga, CATHERINE ST, James St, COLLISION WITH PEDESTRIAN, 0, 1
14737497, 2014-01-08T07:53:00, 41.113141765645345, -74.062176711484, Spring Valley, Rockland, FLETCHER RD, Parking Lot, OTHER NON-COLLISION, 0, 1
14737733, 2014-01-02T20:10:00, 42.12565174499978, -76.01417293025945, Union, Broome, VENTURA BLVD, Pheasant Ln, COLLISION WITH MOTOR VEHICLE, 0, 1
14737830, 2014-01-03T15:45:00, 42.23447459154705, -77.32406548302626, Thurston, Steuben, COUNTY ROUTE 11, nan, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14737840, 2014-01-08T14:45:00, 43.221437354142445, -77.39375181681423, Webster, Monroe, STATE HWY 104, Ramp, COLLISION WITH GUIDE RAIL, 0, 1
14737961, 2014-01-06T20:10:00, 40.75765303387313, -73.57958896904225, North Hempstead, Nassau, UNION AVE, SEAMAN CT, COLLISION WITH PEDESTRIAN, 0, 1
14738278, 2014-01-04T07:42:00, 41.716428957761835, -73.87333317930108, Poughkeepsie, Dutchess, VAN WAGNER RD, HORNBECK RD, COLLISION WITH TREE, 0, 1
14738286, 2014-01-09T18:35:00, 41.66037196620939, -73.96184595037742, Marlborough, Ulster, ROUTE 9W, MILTON TPKE, COLLISION WITH MOTOR VEHICLE, 0, 2
14738306, 2014-01-10T10:59:00, 41.02911153771559, -73.93891988282438, Orangetown, Rockland, PALISADES INTERSTATE PKWY, Rest Area, COLLISION WITH MOTOR VEHICLE, 0, 1
14738503, 2014-01-08T04:00:00, 41.0419135936083, -73.7878989957086, Greenburgh, Westchester, RAMP, nan, COLLISION WITH GUIDE RAIL, 0, 1
14738621, 2014-01-07T18:08:00, 42.16214834936168, -75.77063417329035, Colesville, Broome, nan, nan, COLLISION WITH TREE, 0, 1
14738622, 2014-01-10T10:24:00, 41.030537888382874, -73.82070649575893, Greenburgh, Westchester, SPRAIN BROOK PKWY, nan, COLLISION WITH GUIDE RAIL, 0, 1
14739058, 2014-01-10T17:55:00, 41.567570224175704, -74.08822314947115, Newburgh, Orange, ROUTE 300, Miller Cir, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14739181, 2014-01-08T16:11:00, 42.41657074373501, -78.56065549591658, Machias, Cattaraugus, FELTON HILL RD, Roszyk Hill Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14739268, 2014-01-06T19:40:00, 42.398972236712794, -73.72357301955992, Stuyvesant, Columbia, EICHYBUSH RD, nan, COLLISION WITH TREE, 0, 1
14739366, 2014-01-10T16:44:00, 43.0173063098643, -73.7906979391961, Malta, Saratoga, US ROUTE 9, Saratoga Bridges Blvd, COLLISION WITH MOTOR VEHICLE, 0, 1
14739382, 2014-01-10T07:25:00, 42.05495125878059, -79.16060209728113, Carroll, Chautauqua, nan, nan, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14739407, 2014-01-08T22:38:00, 41.43200172245617, -73.63051261413999, Southeast, Putnam, I 84, Connecting Road, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14739642, 2014-01-07T12:57:00, 42.66227295577727, -73.76014096254286, Albany, Albany, HENRY JOHNSON BLVD, 2ND ST, COLLISION WITH MOTOR VEHICLE, 0, 1
14739656, 2014-01-07T11:15:00, 40.69835309472933, -73.66034934972157, Hempstead, Nassau, NASSAU BLVD, BALDWIN DR, COLLISION WITH MOTOR VEHICLE, 0, 2
14739732, 2014-01-08T17:32:00, 43.11280010583799, -77.80354494673546, Chili, Monroe, KING RD, Union St, COLLISION WITH MOTOR VEHICLE, 0, 1
14739766, 2014-01-08T07:59:00, 43.017742467259744, -76.36802080381291, Camillus, Onondaga, FLAT ROCK RD, Driveway, COLLISION WITH MOTOR VEHICLE, 1, 0
14739767, 2014-01-02T18:43:00, 43.672187982139626, -73.78363797183415, Chester, Warren, I 87, nan, COLLISION WITH GUIDE RAIL, 1, 0
14739768, 2014-01-06T06:49:00, 42.92143002262936, -75.41805781344132, Sangerfield, Oneida, US HWY 20, Madison St, COLLISION WITH PEDESTRIAN, 1, 0
14741077, 2014-01-12T15:04:00, 41.42995998387966, -74.42457044644985, Middletown, Orange, DOLSON AVE, Parking Lot, COLLISION WITH MOTOR VEHICLE, 0, 1
14741156, 2014-01-11T20:39:00, 42.600202115224526, -76.18042607219772, Cortland, Cortland, MAIN ST, Orchard St, COLLISION WITH MOTOR VEHICLE, 0, 1
14741285, 2014-01-12T00:18:00, 43.15735717241987, -77.64397255204747, Rochester, Monroe, AMES ST, CAMPBELL ST, COLLISION WITH PEDESTRIAN, 0, 1
14741339, 2014-01-08T16:47:00, 43.157356998925145, -77.62905401247966, Rochester, Monroe, GRAPE ST, CAMPBELL ST, COLLISION WITH MOTOR VEHICLE, 0, 1
14741354, 2014-01-08T19:30:00, 40.67449899664006, -73.49153703793368, Hempstead, Nassau, [Route] 27, SEAMANS NECK RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14741486, 2014-01-08T18:45:00, 43.09280797994473, -75.19574598053775, Utica, Oneida, CULVER AVE, BEECHGROVE PL, COLLISION WITH MOTOR VEHICLE, 0, 1
14741537, 2014-01-04T18:09:00, 41.9038294748437, -73.68592466346573, Stanford, Dutchess, ROUTE 82, Kipps Flt, COLLISION WITH SNOW EMBANKMENT, 0, 1
14741701, 2014-01-09T13:30:00, 40.731960983951126, -73.68825799985348, New Hyde Park, Nassau, COVERT AVE, JERICHO TPKE, COLLISION WITH PEDESTRIAN, 0, 1
14742105, 2014-01-05T16:24:00, 41.957092385241765, -74.93830966252878, Colchester, Delaware, STATE HWY 17, nan, COLLISION WITH MOTOR VEHICLE, 0, 2
14742132, 2014-01-02T01:37:00, 40.9733960307255, -73.86701499801661, Yonkers, Westchester, SAW MILL RIVER RD, OLD SAW MILL RIVER RD, COLL. W/LIGHT SUPPORT/UTILITY POLE, 1, 0
14742139, 2014-01-06T18:01:00, 40.681755997519254, -73.8715850245956, Brooklyn, Kings, ATLANTIC AVE, CRESCENT ST, COLLISION WITH PEDESTRIAN, 1, 0
14742140, 2014-01-10T20:48:00, 40.79592498821427, -73.97269398359, Manhattan, New York, W 97TH ST, WEST END AVE, COLLISION WITH PEDESTRIAN, 1, 0
14742141, 2014-01-10T20:13:00, 40.79469002744577, -73.97187403808299, Manhattan, New York, BROADWAY, W 96TH ST, COLLISION WITH PEDESTRIAN, 1, 0
14742143, 2014-01-11T17:33:00, 40.8397304510619, -73.87149991401635, Bronx, Bronx, E TREMONT AVE, VAN NEST AVE, COLLISION WITH PEDESTRIAN, 1, 0
14742313, 2014-01-11T20:47:00, 43.16470198510052, -77.68801595982579, Gates, Monroe, LYELL AVE, ROSSMORE ST, COLLISION WITH MOTOR VEHICLE, 0, 1
14743015, 2014-01-07T15:22:00, 43.319790132734276, -73.57305176103571, Kingsbury, Washington, US ROUTE 4, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
14743150, 2014-01-10T14:00:00, 42.80101589789312, -73.91727604285313, Schenectady, Schenectady, NORA AVE, ELM ST, COLLISION WITH PEDESTRIAN, 0, 1
14743154, 2014-01-12T04:05:00, 41.03848884724379, -73.94612293535661, Orangetown, Rockland, ROUTE 303, Jim Dean Dr, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14743248, 2014-01-10T17:22:00, 42.87155873433213, -78.79185324122756, Cheektowaga, Erie, CLINTON ST, Unnamed Street, COLLISION WITH PEDESTRIAN, 0, 1
14743255, 2014-01-13T21:35:00, 42.85471018362136, -78.7947833257517, West Seneca, Erie, INDIAN CHURCH RD, KIRKWOOD DR, COLLISION WITH PEDESTRIAN, 0, 1
14743293, 2014-01-10T16:44:00, 42.85828900298787, -78.51707500921235, Marilla, Erie, CLINTON ST, 3 ROD RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14743313, 2014-01-11T12:01:00, 42.70109078499023, -78.62319890838678, Aurora, Erie, CENTER ST, BAILEY RD, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14743408, 2014-01-07T11:03:00, 43.021291695223276, -78.15141498996954, Batavia, Genesee, I 90, nan, COLLISION WITH MOTOR VEHICLE, 0, 1
14743409, 2014-01-05T03:00:00, 44.23356375520076, -76.05272066860068, Clayton, Jefferson, COUNTY ROUTE 3, Black Creek Rd, OVERTURNED, 0, 1
14743437, 2014-01-12T11:55:00, 42.55929603357801, -77.41652073730927, Prattsburgh, Steuben, WHEATON RD, Moore Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14743459, 2014-01-06T14:00:00, 42.795917166755, -78.60431895328536, Elma, Erie, STATE HWY 400, nan, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14743463, 2014-01-08T17:48:00, 43.01007271468118, -74.86306132491558, Little Falls, Herkimer, I 90, Connecting Road, COLLISION WITH MOTOR VEHICLE, 0, 1
14743487, 2014-01-13T05:57:00, 44.459628823003754, -73.48368341184872, Chesterfield, Essex, US ROUTE 9, Mace Chasm Rd, COLLISION WITH TREE, 0, 1
14743693, 2014-01-11T06:04:00, 41.53092484730324, -74.2853875909547, Crawford, Orange, STATE ROUTE 17K, nan, COLL. W/LIGHT SUPPORT/UTILITY POLE, 0, 1
14743713, 2014-01-10T08:02:00, 42.54678499716784, -76.09429576263614, Cortlandville, Cortland, I 81, nan, COLLISION WITH BRIDGE STRUCTURE, 0, 1
14743751, 2014-01-02T12:01:00, 44.28828677533703, -74.03185008237277, North Elba, Essex, STATE HWY 86, nan, COLLISION WITH GUIDE RAIL, 0, 1
14743857, 2014-01-13T14:16:00, 43.138260330098696, -77.54049634550114, Brighton, Monroe, EAST AVE, CLOVER ST, COLLISION WITH BUILDING/WALL, 0, 1
14744024, 2014-01-10T09:20:00, 40.67545917453261, -73.60988282487571, Hempstead, Nassau, DE MOTT AVE, Centennial Ave, COLLISION WITH MOTOR VEHICLE, 0, 1
14745235, 2014-01-14T17:20:00, 40.90962004244139, -73.80895103403387, Pelham, Westchester, CORLIES AVE, FIRST ST, COLLISION WITH PEDESTRIAN, 0, 1
14745268, 2014-01-13T18:50:00, 42.811651618082045, -73.73202838298533, Colonie, Albany, NEW LOUDON RD, Crescent Ter, COLLISION WITH MOTOR VEHICLE, 0, 1
14745324, 2014-01-11T13:45:00, 41.51443230973045, -74.20860558247033, Montgomery, Orange, HAWKINS DR, [Route] 208, COLLISION WITH CURBING, 0, 1
14745355, 2014-01-10T16:51:00, 41.655592769278336, -73.87488363425337, Poughkeepsie, Dutchess, SPACKENKILL RD, New Hackensack Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
14745388, 2014-01-10T10:11:00, 43.0547679671342, -76.16300498815141, Syracuse, Onondaga, LEAVENWORTH AVE, W Belden Ave, COLLISION WITH MOTOR VEHICLE, 0, 1
14745422, 2014-01-09T09:50:00, 43.02157668384386, -76.14340137609823, Syracuse, Onondaga, S SALINA ST, McClure Ave, COLLISION WITH MOTOR VEHICLE, 0, 3
14746003, 2014-01-14T15:29:00, 42.16828698627669, -75.88771302382436, Chenango, Broome, CHENANGO BRIDGE RD, FRONT ST, COLLISION WITH MOTOR VEHICLE, 0, 1
14746963, 2014-01-08T20:00:00, 40.66424799388261, -73.60770695946952, Hempstead, Nassau, GRAND AVE, SAINT LUKES PL, COLLISION WITH MOTOR VEHICLE, 0, 1
14747360, 2014-01-10T14:30:00, 41.97363814882808, -73.90780512567794, Rhinebeck, Dutchess, STATE HWY 199, Kalina Dr, COLLISION WITH MOTOR VEHICLE, 0, 1
14747374, 2014-01-15T18:12:00, 43.00687922634431, -77.07899407373317, Phelps, Ontario, COUNTY ROAD 26, Driveway, COLLISION WITH DEER, 0, 1
14747469, 2014-01-06T14:10:00, 41.36995074537114, -74.61502681280204, Greenville, Orange, US HIGHWAY 6, Mountain Rd, COLLISION WITH MOTOR VEHICLE, 0, 1
14747497, 2014-01-14T17:04:00, 42.15648735551622, -77.08456491171124, Riverside, Steuben, E HIGH ST, Hart St, COLLISION WITH MOTOR VEHICLE, 0, 1
14747604, 2014-01-15T00:25:00, 40.78002296739399, -73.66206203691561, North Hills, Nassau, SEARINGTOWN RD, LONG ISLAND EXPRESSWAY SERVICE RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14747647, 2014-01-09T09:30:00, 40.70704403279243, -73.69724394513698, Hempstead, Nassau, HEMPSTEAD TPKE, BENSON AVE, COLLISION WITH MOTOR VEHICLE, 0, 1
14747653, 2014-01-04T22:53:00, 40.70987121774877, -73.72385192614465, Hempstead, Nassau, HEMPSTEAD TPKE, WELLINGTON RD, COLLISION WITH PEDESTRIAN, 0, 1
14747779, 2014-01-12T22:33:00, 43.10785856535236, -77.58068600385381, Brighton, Monroe, [Route] 590, Ramp, OTHER NON-COLLISION, 0, 1
14747850, 2014-01-05T19:35:00, 42.63376907243361, -73.76413447224435, Albany, Albany, MCCARTY AVE, S PEARL ST, COLLISION WITH CURBING, 0, 1
14747900, 2014-01-10T10:06:00, 43.16368687036609, -77.3388322891759, Walworth, Wayne, ATLANTIC AVE, Lincoln Rd, COLLISION WITH MOTOR VEHICLE, 1, 0
14749364, 2014-01-09T13:50:00, 41.659488989755026, -73.92072901965963, Poughkeepsie, Dutchess, [Route] 113, WILBUR BLVD, COLLISION WITH MOTOR VEHICLE, 0, 1
14749580, 2014-01-16T17:30:00, 41.1038556244615, -74.0211864068775, Clarkstown, Rockland, I 87, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
14749723, 2014-01-15T07:54:00, 43.16867894708783, -75.39841198922649, Whitestown, Oneida, SUTLIFF RD, County Seat Rd, COLLISION WITH TREE, 0, 1
14749839, 2014-01-16T09:20:00, 40.62086036694556, -73.72491584689095, Cedarhurst, Nassau, CENTRAL AVE, SPRUCE ST, COLLISION WITH BUILDING/WALL, 0, 1
14749967, 2014-01-15T21:15:00, 43.230584976374175, -75.43938799462023, Rome, Oneida, BLACK RIVER BLVD, nan, COLLISION WITH CURBING, 0, 1
14750054, 2014-01-13T09:28:00, 43.06780595810295, -73.73642498982548, Saratoga Springs, Saratoga, UNION AVE, MEADOW BROOK RD, COLLISION WITH MOTOR VEHICLE, 0, 1
14750115, 2014-01-10T06:10:00, 41.39981748126521, -73.59389803163998, Southeast, Putnam, SODOM LN N, SODOM RD, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14750152, 2014-01-14T17:15:00, 43.18787372381889, -76.24376941204433, Clay, Onondaga, DELL CENTER DR, Unnamed Street, COLLISION WITH MOTOR VEHICLE, 0, 1
14750166, 2014-01-13T09:26:00, 41.52107890066947, -74.02120363636466, Newburgh, Orange, ROUTE 9W, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
14750193, 2014-01-05T20:46:00, 42.91711114544562, -77.1276683023745, Phelps, Ontario, [Route] 488, COUNTY ROAD 20, COLLISION WITH MOTOR VEHICLE, 0, 1
14750234, 2014-01-15T07:32:00, 42.752492522831076, -78.50249101036243, Wales, Erie, ROUTE 78, Schang Rd, COLL. W/EARTH ELE./ROCK CUT/DITCH, 0, 1
14750329, 2014-01-16T17:43:00, 43.14573241768584, -76.12202683346985, Cicero, Onondaga, STATE ROUTE 481, Ramp, COLLISION WITH MOTOR VEHICLE, 0, 1
14750391, 2014-01-16T15:54:00, 42.508723480137036, -76.50900844565491, Lansing, Tompkins, E SHORE DR, Bolton Point Rd, COLLISION WITH TREE, 0, 1
14750431, 2014-01-08T14:43:00, 42.430397616405, -76.50793023776887, Ithaca, Tompkins, S MEADOW ST, Driveway, COLLISION WITH MOTOR VEHICLE, 0, 1
14750432, 2014-01-02T10:53:00, 42.43496418544642, -76.49908863284416, Ithaca, Tompkins, S TITUS AVE, S Cayuga St, COLLISION WITH CURBING, 0, 1
14750589, 2014-01-14T17:50:00, 40.67002999242456, -73.69551397995964, Valley Stream, Nassau, ROCKAWAY PKWY, W BEVERLY PKWY, COLLISION WITH PEDESTRIAN, 0, 1
14750610, 2014-01-18T02:00:00, 40.69373001629231, -73.50437498245962, Hempstead, Nassau, JERUSALEM AVE, Willowwood Ln, COLLISION WITH MOTOR VEHICLE, 0, 1
