state_accident_id,vehicle_number,body_type
16111026,4,SUBURBAN
16111241,1,4 DOOR SEDAN
16111343,1,4 DOOR SEDAN
16111343,2,SUBURBAN
16111601,2,4 DOOR SEDAN
16111601,1,SUBURBAN
16111773,1,PICK-UP TRUCK
16111773,2,4 DOOR SEDAN
16111799,1,SUBURBAN
16111799,2,SUBURBAN
16111810,1,PICK-UP TRUCK
16111810,2,SUBURBAN
16111858,1,SUBURBAN
16111877,1,SUBURBAN
16111877,2,4 DOOR SEDAN
16112163,2,UNKNOWN VEHICLE
16112163,1,2 DOOR SEDAN
16112355,1,SUBURBAN
16112355,2,4 DOOR SEDAN
16112355,3,TRACTOR
16112359,1,4 DOOR SEDAN
16112359,2,SEDAN
16112366,1,SUBURBAN
16112374,1,4 DOOR SEDAN
16112374,2,SUBURBAN
16112374,3,PICK-UP TRUCK
16112374,4,SUBURBAN
16112455,1,SUBURBAN
16112455,2,TRACTOR
16112611,1,SUBURBAN
16112615,3,4 DOOR SEDAN
16112615,2,4 DOOR SEDAN
16112615,1,SUBURBAN
16112625,1,SUBURBAN
16112712,1,4 DOOR SEDAN
16112733,1,2 DOOR SEDAN
16112781,1,4 DOOR SEDAN
16112828,1,4 DOOR SEDAN
16112849,1,SUBURBAN
16112849,2,SUBURBAN
16112985,1,SUBURBAN
16112985,2,4 DOOR SEDAN
16113001,1,4 DOOR SEDAN
16113001,2,4 DOOR SEDAN
16113076,1,4 DOOR SEDAN
16113076,2,SUBURBAN
16113076,3,VAN TRUCK
16113107,1,PICK-UP TRUCK
16113107,2,PICK-UP TRUCK
16113107,3,4 DOOR SEDAN
16113107,4,PICK-UP TRUCK
16113120,1,PICK-UP TRUCK
16113120,2,4 DOOR SEDAN
16113199,1,4 DOOR SEDAN
16113199,2,SUBURBAN
16113217,1,4 DOOR SEDAN
16113219,1,4 DOOR SEDAN
16113219,2,PICK-UP TRUCK
16113489,1,SNOWMOBILE
16113552,1,VAN TRUCK
16113680,2,SUBURBAN
16113680,1,BUS (OMNIBUS)
16113908,1,4 DOOR SEDAN
16113908,2,SUBURBAN
16113909,1,4 DOOR SEDAN
16113909,2,4 DOOR SEDAN
16113943,1,SUBURBAN
16113954,1,4 DOOR SEDAN
16114020,1,4 DOOR SEDAN
16114092,1,4 DOOR SEDAN
16114092,2,4 DOOR SEDAN
16114110,1,4 DOOR SEDAN
16114126,1,4 DOOR SEDAN
16114139,1,4 DOOR SEDAN
16114179,1,SUBURBAN
16114179,2,4 DOOR SEDAN
16114205,1,4 DOOR SEDAN
16114287,1,SUBURBAN
16114379,1,4 DOOR SEDAN
16114379,2,4 DOOR SEDAN
16114468,1,4 DOOR SEDAN
16114476,1,SUBURBAN
16114484,1,PICK-UP TRUCK
16114484,2,4 DOOR SEDAN
16114659,1,4 DOOR SEDAN
16114743,1,4 DOOR SEDAN
16115032,1,SUBURBAN
16115035,4,SUBURBAN
16115035,3,PICK-UP TRUCK
16115035,2,SUBURBAN
16115035,1,SUBURBAN
16115100,2,4 DOOR SEDAN
16115100,1,SUBURBAN
16115182,7,SUBURBAN
16115182,6,4 DOOR SEDAN
16115182,5,SUBURBAN
16115182,4,SUBURBAN
16115182,3,SUBURBAN
16115182,2,SUBURBAN
16115182,1,SUBURBAN
16115183,1,DELIVERY TRUCK
16115184,1,DUMP TRUCK
16115264,1,SUBURBAN
16115271,1,SEDAN
16115271,2,SEDAN
16115283,1,4 DOOR SEDAN
16115294,1,4 DOOR SEDAN
16115294,2,SUBURBAN
16115351,1,SUBURBAN
16115351,2,UNKNOWN VEHICLE
16115696,1,4 DOOR SEDAN
16115927,1,PICK-UP TRUCK
16115927,2,4 DOOR SEDAN
16115943,1,4 DOOR SEDAN
16115943,2,SUBURBAN
16115978,1,SUBURBAN
16116062,1,SUBURBAN
16116075,1,4 DOOR SEDAN
16116075,2,4 DOOR SEDAN
16116198,1,4 DOOR SEDAN
16116198,2,PICK-UP TRUCK
16116236,1,4 DOOR SEDAN
16116236,2,4 DOOR SEDAN
16116236,3,SUBURBAN
16116317,1,4 DOOR SEDAN
16116406,1,SUBURBAN
16116427,1,SUBURBAN
16116427,2,TRUCK CRANE
16116519,1,4 DOOR SEDAN
16116519,2,SUBURBAN
16116519,3,SUBURBAN
16116519,4,4 DOOR SEDAN
16116519,5,4 DOOR SEDAN
16116655,1,4 DOOR SEDAN
16116671,1,4 DOOR SEDAN
16116759,1,SUBURBAN
16116760,1,4 DOOR SEDAN
16116773,2,4 DOOR SEDAN
16116773,1,SUBURBAN
16116823,1,SUBURBAN
16116855,1,SUBURBAN
16116890,1,VAN TRUCK
16116890,2,SUBURBAN
16117075,1,4 DOOR SEDAN
16117075,2,UNKNOWN VEHICLE
16117104,1,SUBURBAN
16117120,1,TAXI
16117125,1,UNKNOWN VEHICLE
16117142,1,UNKNOWN VEHICLE
16117144,1,UNKNOWN VEHICLE
16117638,1,4 DOOR SEDAN
16117648,1,SUBURBAN
16117677,1,SUBURBAN
16117722,1,4 DOOR SEDAN
16117846,1,4 DOOR SEDAN
16118038,1,4 DOOR SEDAN
16118040,1,SUBURBAN
16118040,2,4 DOOR SEDAN
16118198,1,SUBURBAN
16118213,1,SUBURBAN
16118219,1,SUBURBAN
16118281,1,4 DOOR SEDAN
16118339,2,4 DOOR SEDAN
16118339,1,SUBURBAN
16118428,1,4 DOOR SEDAN
16118456,1,SUBURBAN
16118456,2,PICK-UP TRUCK
16118659,1,4 DOOR SEDAN
16118733,1,4 DOOR SEDAN
16118782,1,MOTORCYCLE
16118784,1,BUS (OMNIBUS)
16118784,2,SUBURBAN
16118804,1,2 DOOR SEDAN
16118804,2,SUBURBAN
16118896,1,4 DOOR SEDAN
16118896,2,4 DOOR SEDAN
16118903,1,TAXI
16118972,1,4 DOOR SEDAN
16118972,2,SUBURBAN
16119005,1,SUBURBAN
16119005,2,4 DOOR SEDAN
16119084,1,BUS (OMNIBUS)
16119084,2,SUBURBAN
16119324,1,4 DOOR SEDAN
16119324,2,SUBURBAN
16119397,1,TRACTOR
16119426,1,2 DOOR SEDAN
16119426,2,SUBURBAN
16119440,1,4 DOOR SEDAN
16119440,2,TRACTOR
16119568,1,4 DOOR SEDAN
16119756,1,SUBURBAN
16119756,2,TOW TRUCK
16119814,1,SUBURBAN
16119874,1,SUBURBAN
16119963,2,UNKNOWN VEHICLE
16119973,1,SUBURBAN
16119973,2,4 DOOR SEDAN
16120095,1,4 DOOR SEDAN
16120095,2,SUBURBAN
16120113,1,4 DOOR SEDAN
16120120,1,4 DOOR SEDAN
16120266,1,PICK-UP TRUCK
16120432,1,SUBURBAN
16120510,1,PICK-UP TRUCK
16120510,2,4 DOOR SEDAN
16120562,1,2 DOOR SEDAN
16120801,2,SUBURBAN
16120801,1,4 DOOR SEDAN
16120824,2,SUBURBAN
16120824,1,SUBURBAN
16120966,1,4 DOOR SEDAN
16120968,1,SUBURBAN
16120971,1,SUBURBAN
16120971,2,4 DOOR SEDAN
16120972,1,REFRIGERATED TRUCK
16120972,2,2 DOOR SEDAN
16120972,3,4 DOOR SEDAN
16120972,4,4 DOOR SEDAN
16120972,5,4 DOOR SEDAN
16120973,1,SUBURBAN
16120974,1,SUBURBAN
16120975,1,4 DOOR SEDAN
16121206,1,4 DOOR SEDAN
16121206,2,4 DOOR SEDAN
16121206,3,SUBURBAN
16121211,1,UNKNOWN VEHICLE
16121217,1,SEDAN
16121217,2,SEDAN
16121218,1,SEDAN
16121218,2,SUBURBAN
16121249,1,4 DOOR SEDAN
16121249,2,SUBURBAN
16121298,1,4 DOOR SEDAN
16121298,2,4 DOOR SEDAN
16121319,1,4 DOOR SEDAN
16121319,2,4 DOOR SEDAN
16121335,1,POLICE
16121341,1,SUBURBAN
16121354,1,2 DOOR SEDAN
16121407,1,UNKNOWN VEHICLE
16121407,2,4 DOOR SEDAN
16121459,1,SUBURBAN
16121466,1,SUBURBAN
16121475,1,4 DOOR SEDAN
16121518,1,4 DOOR SEDAN
16121567,1,4 DOOR SEDAN
16121567,2,UNKNOWN TRUCK
16121584,1,SUBURBAN
16121644,1,4 DOOR SEDAN
16121650,1,SUBURBAN
16121650,2,SUBURBAN
16121652,1,SEDAN
16121652,2,TAXI
16121771,1,4 DOOR SEDAN
16121771,2,SUBURBAN
16121771,3,4 DOOR SEDAN
16121887,1,4 DOOR SEDAN
16122015,1,PICK-UP TRUCK
16122015,2,SUBURBAN
16122066,2,PICK-UP TRUCK
16122066,1,4 DOOR SEDAN
16122117,1,PICK-UP TRUCK
16122267,1,PICK-UP TRUCK
16122267,2,4 DOOR SEDAN
16122273,1,SUBURBAN
16122294,1,4 DOOR SEDAN
16122294,2,4 DOOR SEDAN
16122313,1,4 DOOR SEDAN
16122328,1,4 DOOR SEDAN
16122451,1,SUBURBAN
16122456,1,4 DOOR SEDAN
16122456,2,4 DOOR SEDAN
16122515,1,4 DOOR SEDAN
16122515,2,4 DOOR SEDAN
16122544,1,SUBURBAN
16122547,1,4 DOOR SEDAN
16122592,1,4 DOOR SEDAN
16122592,2,SUBURBAN
16122604,1,POLICE
16122604,2,SUBURBAN
16122628,1,TAXI
16122628,2,TAXI
16122740,1,SEDAN
16122760,2,SUBURBAN
16122760,1,SUBURBAN
16122761,4,4 DOOR SEDAN
16122761,3,4 DOOR SEDAN
16122761,2,SUBURBAN
16122761,1,2 DOOR SEDAN
16122763,1,SUBURBAN
16122764,1,PICK-UP TRUCK
16122773,1,PICK-UP TRUCK
16122778,1,MOTORCYCLE
16122778,2,4 DOOR SEDAN
16122920,1,UNKNOWN VEHICLE
16122964,1,PICK-UP TRUCK
16122988,1,SUBURBAN
16123005,1,SUBURBAN
16123180,1,SUBURBAN
16123180,2,SUBURBAN
16123217,1,4 DOOR SEDAN
16123249,1,4 DOOR SEDAN
16123267,1,SUBURBAN
16123267,2,VAN TRUCK
16123344,1,4 DOOR SEDAN
16123344,2,4 DOOR SEDAN
16123344,3,4 DOOR SEDAN
16123351,1,SUBURBAN
16123401,1,4 DOOR SEDAN
16123518,1,DUMP TRUCK
16123646,1,2 DOOR SEDAN
16123669,1,4 DOOR SEDAN
16123669,2,SUBURBAN
16123707,1,4 DOOR SEDAN
16123708,1,4 DOOR SEDAN
16123708,2,4 DOOR SEDAN
16123708,3,SUBURBAN
16123722,1,4 DOOR SEDAN
16123722,2,4 DOOR SEDAN
16123742,1,4 DOOR SEDAN
16123742,2,SUBURBAN
16123816,1,SUBURBAN
16123816,2,4 DOOR SEDAN
16123970,1,4 DOOR SEDAN
16123987,1,4 DOOR SEDAN
16124003,1,TRACTION ENGINE
16124044,1,4 DOOR SEDAN
16124094,1,4 DOOR SEDAN
16124094,2,4 DOOR SEDAN
16124094,3,4 DOOR SEDAN
16124094,4,SUBURBAN
16124095,1,4 DOOR SEDAN
16124095,2,4 DOOR SEDAN
16124095,3,SUBURBAN
16124095,4,SUBURBAN
16124184,1,PICK-UP TRUCK
16124184,2,PICK-UP TRUCK
16124198,1,4 DOOR SEDAN
16124257,1,TAXI
16124521,1,MOTORCYCLE
16124521,2,4 DOOR SEDAN
16124523,1,SUBURBAN
16124524,1,SUBURBAN
16124720,1,4 DOOR SEDAN
16124803,2,4 DOOR SEDAN
16124803,1,DUMP TRUCK
16124842,1,4 DOOR SEDAN
16124842,2,PICK-UP TRUCK
16124842,3,PICK-UP TRUCK
16124855,1,4 DOOR SEDAN
16125003,1,2 DOOR SEDAN
16125003,2,SUBURBAN
16125003,3,SUBURBAN
16125003,4,SUBURBAN
16125008,1,4 DOOR SEDAN
16125014,1,SUBURBAN
16125049,1,4 DOOR SEDAN
16125313,2,4 DOOR SEDAN
16125313,1,4 DOOR SEDAN
16125339,2,SUBURBAN
16125339,1,SUBURBAN
16125379,2,TRACTOR
16125379,1,SUBURBAN
16125489,1,4 DOOR SEDAN
16125581,1,4 DOOR SEDAN
16125616,1,SUBURBAN
16125627,1,4 DOOR SEDAN
16125627,2,4 DOOR SEDAN
16125651,1,SUBURBAN
16125651,2,SEDAN
16125666,1,SUBURBAN
16125666,2,TAXI
16125689,1,SUBURBAN
16125689,2,SUBURBAN
16125796,1,4 DOOR SEDAN
16125823,1,SUBURBAN
16125864,1,SUBURBAN
16125864,2,4 DOOR SEDAN
16125864,3,SUBURBAN
16125864,4,SEDAN
16125878,1,SUBURBAN
16125880,1,BUS (OMNIBUS)
16125880,2,SUBURBAN
16125890,1,UNKNOWN VEHICLE
16125914,1,TAXI
16125937,1,CONVERTIBLE
16125937,2,SEDAN
16125975,1,TAXI
16125978,1,SUBURBAN
16125996,1,4 DOOR SEDAN
16126226,1,CONVERTIBLE
16126226,2,SUBURBAN
16126226,3,4 DOOR SEDAN
16126232,1,4 DOOR SEDAN
16126232,2,TAXI
16126232,3,SUBURBAN
16126261,1,4 DOOR SEDAN
16126272,1,4 DOOR SEDAN
16126272,2,4 DOOR SEDAN
16126315,1,SUBURBAN
16126421,1,4 DOOR SEDAN
16126421,2,4 DOOR SEDAN
16126432,1,PICK-UP TRUCK
16126617,1,PICK-UP TRUCK
16126617,2,SUBURBAN
16126690,1,SUBURBAN
16126690,2,SUBURBAN
16126694,1,4 DOOR SEDAN
16126706,1,4 DOOR SEDAN
16126706,2,4 DOOR SEDAN
16126717,1,4 DOOR SEDAN
16126717,2,4 DOOR SEDAN
16126717,3,SUBURBAN
16126890,1,MOTORCYCLE
16126890,2,SUBURBAN
16126895,1,4 DOOR SEDAN
16126901,1,PICK-UP TRUCK
16126915,1,SUBURBAN
16126922,1,4 DOOR SEDAN
16126922,2,SUBURBAN
16126935,1,PICK-UP TRUCK
16126936,1,SUBURBAN
16126951,1,PICK-UP TRUCK
16126981,1,PICK-UP TRUCK
16126981,2,SUBURBAN
16126991,1,4 DOOR SEDAN
16127017,1,4 DOOR SEDAN
16127017,2,SUBURBAN
16127042,1,SUBURBAN
16127044,2,4 DOOR SEDAN
16127044,1,VAN TRUCK
16127188,1,SUBURBAN
16127188,2,4 DOOR SEDAN
16127188,3,4 DOOR SEDAN
16127199,1,4 DOOR SEDAN
16127257,1,4 DOOR SEDAN
16127261,1,4 DOOR SEDAN
16127276,1,4 DOOR SEDAN
16127276,2,4 DOOR SEDAN
16127278,1,4 DOOR SEDAN
16127278,2,4 DOOR SEDAN
16127461,1,4 DOOR SEDAN
16127513,2,SUBURBAN
16127513,1,4 DOOR SEDAN
16127650,1,VAN TRUCK
16127666,1,SUBURBAN
16127689,1,4 DOOR SEDAN
16127689,2,4 DOOR SEDAN
16127742,1,2 DOOR SEDAN
16127797,1,SUBURBAN
16127822,1,4 DOOR SEDAN
16127824,1,SUBURBAN
16127824,2,4 DOOR SEDAN
16127880,1,PICK-UP TRUCK
16127880,2,4 DOOR SEDAN
16127893,1,PICK-UP TRUCK
16127919,1,DELIVERY TRUCK
16127919,2,BUS (OMNIBUS)
16127919,3,2 DOOR SEDAN
16127919,4,4 DOOR SEDAN
16127920,1,4 DOOR SEDAN
16127973,1,4 DOOR SEDAN
16128204,1,4 DOOR SEDAN
16128204,2,4 DOOR SEDAN
16128249,1,VAN TRUCK
16128315,1,4 DOOR SEDAN
16128315,2,4 DOOR SEDAN
16128315,3,4 DOOR SEDAN
16128318,1,4 DOOR SEDAN
16128318,2,PICK-UP TRUCK
16128324,1,4 DOOR SEDAN
16128369,1,SUBURBAN
16128371,1,4 DOOR SEDAN
16128506,1,4 DOOR SEDAN
16128506,2,4 DOOR SEDAN
16128560,1,4 DOOR SEDAN
16128560,2,4 DOOR SEDAN
16128869,1,UNKNOWN VEHICLE
16128869,2,SUBURBAN
16129042,1,SUBURBAN
16129042,2,SUBURBAN
16129121,1,UNKNOWN VEHICLE
16129129,3,SEDAN
16129129,2,4 DOOR SEDAN
16129129,1,4 DOOR SEDAN
16129161,1,SUBURBAN
16129201,1,4 DOOR SEDAN
16129280,1,4 DOOR SEDAN
16129494,1,4 DOOR SEDAN
16129522,2,SUBURBAN
16129522,1,SUBURBAN
16129609,1,4 DOOR SEDAN
16129609,2,SUBURBAN
16129673,1,4 DOOR SEDAN
16129673,2,SUBURBAN
16129710,1,4 DOOR SEDAN
16129740,1,SUBURBAN
16129740,2,SUBURBAN
16129742,1,4 DOOR SEDAN
16129772,1,4 DOOR SEDAN
16129951,1,4 DOOR SEDAN
16129951,2,SUBURBAN
16129951,3,SUBURBAN
16129995,1,TRACTOR
16130192,1,4 DOOR SEDAN
16130225,1,SUBURBAN
16130270,1,4 DOOR SEDAN
16130270,2,PICK-UP TRUCK
16130419,1,4 DOOR SEDAN
16130423,1,PICK-UP TRUCK
16130446,1,SUBURBAN
16130446,2,SUBURBAN
16130487,1,4 DOOR SEDAN
16130516,1,SUBURBAN
16130516,2,2 DOOR SEDAN
16130548,1,SUBURBAN
16130594,1,SUBURBAN
16130602,1,4 DOOR SEDAN
16130625,1,SUBURBAN
16130692,1,2 DOOR SEDAN
16130707,1,SUBURBAN
16130733,1,SUBURBAN
16130733,2,4 DOOR SEDAN
16130766,1,VAN TRUCK
16130766,2,FIRE
16130798,1,4 DOOR SEDAN
16130798,2,DUMP TRUCK
16130877,1,SUBURBAN
16130877,2,SUBURBAN
16130877,5,SUBURBAN
16130878,1,4 DOOR SEDAN
16131142,1,DELIVERY TRUCK
16131151,1,SUBURBAN
16131151,2,SUBURBAN
16131158,1,4 DOOR SEDAN
16131170,1,2 DOOR SEDAN
16131179,1,SUBURBAN
16131195,1,4 DOOR SEDAN
16131195,2,SUBURBAN
16131217,1,4 DOOR SEDAN
16131217,2,2 DOOR SEDAN
16131261,1,SUBURBAN
16131266,1,SUBURBAN
16131281,1,4 DOOR SEDAN
16131297,1,TAXI
16131343,1,PICK-UP TRUCK
16131404,1,4 DOOR SEDAN
16131420,1,SUBURBAN
16131420,2,SUBURBAN
16131497,2,4 DOOR SEDAN
16131497,1,SUBURBAN
16131704,1,SUBURBAN
16131720,1,PICK-UP TRUCK
16131727,1,4 DOOR SEDAN
16131784,1,PICK-UP TRUCK
16131792,1,SUBURBAN
16131794,1,PICK-UP TRUCK
16131818,2,SUBURBAN
16131818,1,SUBURBAN
16131929,1,SUBURBAN
16132065,1,TRACTOR
16132094,1,SUBURBAN
16132100,1,SUBURBAN
16132206,1,4 DOOR SEDAN
16132242,1,4 DOOR SEDAN
16132259,1,4 DOOR SEDAN
16132382,2,SUBURBAN
16132382,1,SUBURBAN
16132383,2,4 DOOR SEDAN
16132383,1,4 DOOR SEDAN
16132389,1,4 DOOR SEDAN
16132391,4,SUBURBAN
16132391,3,SEDAN
16132391,2,TAXI
16132391,1,4 DOOR SEDAN
16132394,1,SUBURBAN
16132402,1,SUBURBAN
16132441,1,4 DOOR SEDAN
16132441,2,SEDAN
16132465,1,4 DOOR SEDAN
16132465,2,SUBURBAN
16132488,1,4 DOOR SEDAN
16132612,4,4 DOOR SEDAN
16132612,3,SUBURBAN
16132612,2,4 DOOR SEDAN
16132612,1,4 DOOR SEDAN
16132630,6,4 DOOR SEDAN
16132630,2,4 DOOR SEDAN
16132630,1,4 DOOR SEDAN
16132647,1,SUBURBAN
16132647,2,4 DOOR SEDAN
16132647,3,SUBURBAN
16132665,1,4 DOOR SEDAN
16132678,1,UNKNOWN VEHICLE
16132709,1,SUBURBAN
16132718,1,MOTORCYCLE
16132718,2,SEDAN
16132730,1,4 DOOR SEDAN
16132744,1,SUBURBAN
16132744,2,UNKNOWN VEHICLE
16132747,1,SUBURBAN
16132771,1,SUBURBAN
16132786,1,BUS (OMNIBUS)
16132786,2,UNKNOWN VEHICLE
16132787,1,SUBURBAN
16133039,1,UNKNOWN VEHICLE
16133039,3,4 DOOR SEDAN
16133100,1,SUBURBAN
16133246,1,4 DOOR SEDAN
16133415,1,SUBURBAN
16133437,1,PICK-UP TRUCK
16133466,2,4 DOOR SEDAN
16133466,1,SUBURBAN
16133511,1,UTILITY TRUCK
16133511,2,4 DOOR SEDAN
16133539,1,4 DOOR SEDAN
16133623,1,PICK-UP TRUCK
16133666,1,4 DOOR SEDAN
16133666,2,SUBURBAN
16133666,3,4 DOOR SEDAN
16133679,1,SUBURBAN
16133679,2,PICK-UP TRUCK
16133691,1,4 DOOR SEDAN
16133732,2,4 DOOR SEDAN
16133732,1,UNKNOWN TRUCK
16133738,1,SUBURBAN
16133744,3,SUBURBAN
16133744,2,4 DOOR SEDAN
16133744,1,4 DOOR SEDAN
16133844,2,SUBURBAN
16133912,1,SUBURBAN
16133914,1,SUBURBAN
16133919,1,SUBURBAN
16133919,2,SUBURBAN
16133919,3,SUBURBAN
16134086,1,UNKNOWN VEHICLE
16134086,2,4 DOOR SEDAN
16134112,1,SUBURBAN
16134112,2,4 DOOR SEDAN
16134125,1,4 DOOR SEDAN
16134125,2,4 DOOR SEDAN
16134258,1,2 DOOR SEDAN
16134258,2,SUBURBAN
16134269,1,4 DOOR SEDAN
16134269,2,SUBURBAN
16134365,1,UNKNOWN VEHICLE
16134367,1,SUBURBAN
16134374,1,4 DOOR SEDAN
16134381,1,4 DOOR SEDAN
16134389,1,SUBURBAN
16134402,1,SUBURBAN
16134414,1,PICK-UP TRUCK
16134591,1,SUBURBAN
16134600,1,SUBURBAN
16134630,1,4 DOOR SEDAN
16134660,2,4 DOOR SEDAN
16134660,1,SEDAN
16134666,1,VAN TRUCK
16134667,1,UTILITY TRUCK
16134667,2,SUBURBAN
16134699,1,SUBURBAN
16134706,1,4 DOOR SEDAN
16134710,1,4 DOOR SEDAN
16134712,1,UNKNOWN VEHICLE
16134712,2,SUBURBAN
16134734,1,4 DOOR SEDAN
16134779,1,2 DOOR SEDAN
16134789,1,SUBURBAN
16134810,1,SUBURBAN
16134889,1,4 DOOR SEDAN
16134889,2,MOTORCYCLE
16134900,1,4 DOOR SEDAN
16134900,2,PICK-UP TRUCK
16134902,1,4 DOOR SEDAN
16135183,1,4 DOOR SEDAN
16135279,1,4 DOOR SEDAN
16135279,2,PICK-UP TRUCK
16135411,1,PICK-UP TRUCK
16135491,1,4 DOOR SEDAN
16135506,1,PICK-UP TRUCK
16135513,1,SUBURBAN
16135513,2,4 DOOR SEDAN
16135513,3,SUBURBAN
16135603,3,SUBURBAN
16135603,2,SUBURBAN
16135603,1,SUBURBAN
16135680,2,PICK-UP TRUCK
16135680,1,4 DOOR SEDAN
16135744,1,FLAT BED TRUCK
16135766,1,PICK-UP TRUCK
16135766,2,UTILITY TRUCK
