state_accident_id, vehicle_number, body_type
14305034, 1, PICK-UP TRUCK
14305034, 2, SUBURBAN
14318820, 1, SUBURBAN
14308066, 1, 4 DOOR SEDAN
14308066, 2, 4 DOOR SEDAN
14330801, 2, PICK-UP TRUCK
14330801, 1, TRACTOR
14336977, 1, SUBURBAN
14318853, 1, SUBURBAN
14308076, 1, 4 DOOR SEDAN
14333621, 1, VAN TRUCK
14308079, 1, MOTORCYCLE
14308079, 2, SUBURBAN
14325864, 1, SUBURBAN
14311705, 1, VAN TRUCK
14315804, 1, 2 DOOR SEDAN
14315804, 2, 4 DOOR SEDAN
14315804, 3, SUBURBAN
14323171, 1, 4 DOOR SEDAN
14323171, 2, SUBURBAN
14305112, 1, 2 DOOR SEDAN
14308152, 1, SUBURBAN
14308152, 2, PICK-UP TRUCK
14292946, 1, SUBURBAN
14333700, 1, 4 DOOR SEDAN
14333700, 2, SUBURBAN
14311780, 1, SUBURBAN
14325944, 1, CONVERTIBLE
14325944, 2, SUBURBAN
14325945, 1, 2 DOOR SEDAN
14325945, 2, DELIVERY TRUCK
14325946, 1, 4 DOOR SEDAN
14325946, 2, 4 DOOR SEDAN
14325946, 3, 4 DOOR SEDAN
14325962, 1, 4 DOOR SEDAN
14318949, 1, 4 DOOR SEDAN
14311789, 1, 2 DOOR SEDAN
14325966, 1, 4 DOOR SEDAN
14325966, 2, TRACTOR
14325968, 1, 4 DOOR SEDAN
14325970, 1, 2 DOOR SEDAN
14325972, 1, DUMP TRUCK
14325973, 1, 4 DOOR SEDAN
14315919, 1, 4 DOOR SEDAN
14315919, 2, PICK-UP TRUCK
14330909, 1, 4 DOOR SEDAN
14330909, 2, 4 DOOR SEDAN
14325974, 1, 4 DOOR SEDAN
14325974, 2, SUBURBAN
14337062, 2, SUBURBAN
14337062, 1, 4 DOOR SEDAN
14337064, 1, SUBURBAN
14337072, 1, SUBURBAN
14308191, 1, 2 DOOR SEDAN
14323277, 1, SUBURBAN
14323277, 2, PICK-UP TRUCK
14330952, 1, 4 DOOR SEDAN
14326582, 1, 4 DOOR SEDAN
14326582, 2, 4 DOOR SEDAN
14301884, 1, 2 DOOR SEDAN
14301884, 2, 4 DOOR SEDAN
14323309, 1, SUBURBAN
14340515, 1, 4 DOOR SEDAN
14330973, 1, SUBURBAN
14301899, 1, 4 DOOR SEDAN
14301899, 2, SUBURBAN
14315968, 1, 4 DOOR SEDAN
14294551, 1, 4 DOOR SEDAN
14294551, 2, 4 DOOR SEDAN
14319019, 1, TRACTOR
14305261, 1, 2 DOOR SEDAN
14305261, 2, SUBURBAN
14305262, 1, 2 DOOR SEDAN
14340537, 1, 2 DOOR SEDAN
14340537, 2, 4 DOOR SEDAN
14308295, 1, 4 DOOR SEDAN
14305273, 1, 2 DOOR SEDAN
14315990, 1, 2 DOOR SEDAN
14305277, 1, 4 DOOR SEDAN
14305277, 2, VAN TRUCK
14333875, 1, 4 DOOR SEDAN
14333877, 1, 4 DOOR SEDAN
14333881, 1, TAXI
14333884, 1, BUS (OMNIBUS)
14333885, 1, UNKNOWN VEHICLE
14333889, 1, 4 DOOR SEDAN
14333891, 1, SUBURBAN
14311908, 1, 4 DOOR SEDAN
14311908, 2, PICK-UP TRUCK
14326846, 1, SUBURBAN
14301954, 1, SUBURBAN
14327106, 1, 4 DOOR SEDAN
14316027, 1, 4 DOOR SEDAN
14316027, 2, 2 DOOR SEDAN
14331014, 1, 4 DOOR SEDAN
14331014, 2, SUBURBAN
14331015, 1, SUBURBAN
14323363, 1, PICK-UP TRUCK
14323363, 2, 4 DOOR SEDAN
14323368, 1, 4 DOOR SEDAN
14323369, 1, SUBURBAN
14327213, 1, MOTORCYCLE
14327213, 2, SUBURBAN
14311953, 1, SUBURBAN
14311953, 2, PICK-UP TRUCK
14311953, 3, SUBURBAN
14316101, 1, 4 DOOR SEDAN
14331043, 1, 4 DOOR SEDAN
14340637, 1, 4 DOOR SEDAN
14323401, 1, PICK-UP TRUCK
14323410, 1, PICK-UP TRUCK
14340643, 1, 4 DOOR SEDAN
14340643, 2, TRACTOR
14319237, 1, 4 DOOR SEDAN
14340646, 1, 4 DOOR SEDAN
14340646, 2, TRACTOR
14340651, 1, PICK-UP TRUCK
14340653, 1, 2 DOOR SEDAN
14331087, 1, 4 DOOR SEDAN
14331109, 1, SUBURBAN
14334710, 1, SUBURBAN
14334710, 2, BUS (OMNIBUS)
14334712, 1, SUBURBAN
14296499, 1, PICK-UP TRUCK
14296499, 2, 2 DOOR SEDAN
14334713, 1, 4 DOOR SEDAN
14296515, 1, 4 DOOR SEDAN
14331118, 1, PICK-UP TRUCK
14331118, 2, 4 DOOR SEDAN
14305435, 1, 4 DOOR SEDAN
14305435, 2, 4 DOOR SEDAN
14312014, 1, SUBURBAN
14312014, 2, 4 DOOR SEDAN
14312016, 1, 4 DOOR SEDAN
14305491, 1, 4 DOOR SEDAN
14331181, 1, VAN TRUCK
14331181, 2, SUBURBAN
14337275, 1, UNKNOWN VEHICLE
14296597, 1, 2 DOOR SEDAN
14296597, 2, PICK-UP TRUCK
14340722, 1, SUBURBAN
14312076, 1, 4 DOOR SEDAN
14312076, 2, PICK-UP TRUCK
14312076, 3, SUBURBAN
14331207, 1, TOW TRUCK
14323563, 1, SUBURBAN
14316330, 1, 2 DOOR SEDAN
14337297, 1, PICK-UP TRUCK
14337297, 2, 2 DOOR SEDAN
14337297, 3, 4 DOOR SEDAN
14337297, 4, SUBURBAN
14331223, 1, PICK-UP TRUCK
14340749, 1, 4 DOOR SEDAN
14340749, 2, TRACTOR
14340749, 3, DELIVERY TRUCK
14340749, 4, 4 DOOR SEDAN
14340749, 5, SUBURBAN
14340749, 6, SUBURBAN
14340749, 7, PICK-UP TRUCK
14340749, 8, TRACTOR
14340749, 9, TRACTOR
14340749, 10, 4 DOOR SEDAN
14340749, 11, 4 DOOR SEDAN
14340749, 12, 4 DOOR SEDAN
14334871, 1, 4 DOOR SEDAN
14334871, 2, SUBURBAN
14334873, 1, SUBURBAN
14310323, 1, 4 DOOR SEDAN
14296704, 1, 4 DOOR SEDAN
14296704, 2, SUBURBAN
14296704, 3, 2 DOOR SEDAN
14296704, 4, 4 DOOR SEDAN
14334893, 1, SUBURBAN
14334893, 2, 4 DOOR SEDAN
14340798, 1, 4 DOOR SEDAN
14340804, 1, SUBURBAN
14312919, 1, PICK-UP TRUCK
14327722, 1, SUBURBAN
14327722, 2, SUBURBAN
14302245, 1, 2 DOOR SEDAN
14331270, 1, 2 DOOR SEDAN
14331270, 2, SUBURBAN
14340809, 1, SUBURBAN
14327723, 1, MOTORCYCLE
14327723, 2, UTILITY TRUCK
14334923, 1, 2 DOOR SEDAN
14334923, 2, PICK-UP TRUCK
14334924, 1, 4 DOOR SEDAN
14337386, 1, 4 DOOR SEDAN
14319838, 1, PICK-UP TRUCK
14319838, 2, 4 DOOR SEDAN
14334943, 1, 4 DOOR SEDAN
14323653, 1, SUBURBAN
14323653, 2, PICK-UP TRUCK
14312953, 1, 4 DOOR SEDAN
14319892, 1, PICK-UP TRUCK
14302342, 1, 4 DOOR SEDAN
14302342, 2, 4 DOOR SEDAN
14302342, 3, 4 DOOR SEDAN
14340941, 1, 4 DOOR SEDAN
14312981, 1, 4 DOOR SEDAN
14312984, 1, 4 DOOR SEDAN
14319929, 1, SUBURBAN
14319929, 2, VAN TRUCK
14305754, 1, 4 DOOR SEDAN
14305754, 2, 4 DOOR SEDAN
14335031, 1, PICK-UP TRUCK
