state_accident_id,vehicle_number,body_type
13460590,1,SUBURBAN
13460590,2,PICK-UP TRUCK
13460629,1,PICK-UP TRUCK
13460629,2,SUBURBAN
13460682,1,SUBURBAN
13460686,1,PICK-UP TRUCK
13460686,2,SUBURBAN
13460724,1,PICK-UP TRUCK
13460724,2,PICK-UP TRUCK
13460856,1,VAN TRUCK
13460856,2,4 DOOR SEDAN
13460858,1,4 DOOR SEDAN
13460858,2,SUBURBAN
13460885,1,PICK-UP TRUCK
13460919,1,4 DOOR SEDAN
13461862,1,4 DOOR SEDAN
13462003,1,4 DOOR SEDAN
13462349,1,4 DOOR SEDAN
13462349,2,SUBURBAN
13462447,1,4 DOOR SEDAN
13462447,2,PICK-UP TRUCK
13462641,1,SUBURBAN
13462715,1,4 DOOR SEDAN
13462731,1,UTILITY TRUCK
13462846,1,TRACTOR
13462937,1,4 DOOR SEDAN
13462937,2,4 DOOR SEDAN
13464427,1,SUBURBAN
13465228,1,4 DOOR SEDAN
13465228,2,4 DOOR SEDAN
13465297,1,PICK-UP TRUCK
13465303,1,SUBURBAN
13465308,1,TRACTOR
13465309,1,DUMP TRUCK
13465310,1,PICK-UP TRUCK
13465310,2,UNKNOWN VEHICLE
13465693,1,PICK-UP TRUCK
13465693,2,SUBURBAN
13465714,1,DUMP TRUCK
13465717,1,SUBURBAN
13465717,2,SUBURBAN
13465765,1,2 DOOR SEDAN
13465765,2,PICK-UP TRUCK
13465809,1,2 DOOR SEDAN
13465815,1,PICK-UP TRUCK
13465815,2,SUBURBAN
13465896,1,SUBURBAN
13466063,1,4 DOOR SEDAN
13466275,1,SUBURBAN
13466291,1,4 DOOR SEDAN
13466291,2,SUBURBAN
13466291,3,4 DOOR SEDAN
13466310,1,4 DOOR SEDAN
13466310,2,PICK-UP TRUCK
13466477,1,PICK-UP TRUCK
13466477,2,4 DOOR SEDAN
13466500,1,SUBURBAN
13466500,2,SUBURBAN
13466714,1,SUBURBAN
13466714,2,PICK-UP TRUCK
13466714,3,SUBURBAN
13466714,4,SUBURBAN
13466793,1,4 DOOR SEDAN
13466811,1,SUBURBAN
13466827,1,4 DOOR SEDAN
13466859,1,UNKNOWN VEHICLE
13466859,2,SUBURBAN
13466862,1,4 DOOR SEDAN
13467030,1,4 DOOR SEDAN
13467030,2,4 DOOR SEDAN
13467229,1,4 DOOR SEDAN
13467229,2,4 DOOR SEDAN
13467281,1,SUBURBAN
13467364,1,SUBURBAN
13467364,2,4 DOOR SEDAN
13468340,1,SUBURBAN
13468340,2,4 DOOR SEDAN
13468415,1,4 DOOR SEDAN
13468415,2,4 DOOR SEDAN
13468457,1,SUBURBAN
13468457,2,4 DOOR SEDAN
13468573,1,4 DOOR SEDAN
13468641,1,SUBURBAN
13468711,1,4 DOOR SEDAN
13468711,2,4 DOOR SEDAN
13468770,1,4 DOOR SEDAN
13468790,1,4 DOOR SEDAN
13468869,1,4 DOOR SEDAN
13468905,1,TRACTOR
13468905,2,SUBURBAN
13468906,1,4 DOOR SEDAN
13468906,2,SUBURBAN
13469141,1,2 DOOR SEDAN
13469141,3,TOW TRUCK
13469416,1,4 DOOR SEDAN
13469423,1,2 DOOR SEDAN
13469550,1,SUBURBAN
13469550,2,SUBURBAN
13470010,1,PICK-UP TRUCK
13470177,1,4 DOOR SEDAN
13470177,2,4 DOOR SEDAN
13470184,1,4 DOOR SEDAN
13470184,2,4 DOOR SEDAN
13470340,1,SUBURBAN
13470340,2,2 DOOR SEDAN
13470448,1,VAN TRUCK
13470467,1,4 DOOR SEDAN
13470467,2,2 DOOR SEDAN
13470660,1,4 DOOR SEDAN
13471525,1,SUBURBAN
13471608,1,4 DOOR SEDAN
13471608,2,4 DOOR SEDAN
13471639,1,SUBURBAN
13471673,1,PICK-UP TRUCK
13471765,1,SUBURBAN
13471887,1,4 DOOR SEDAN
13471986,1,4 DOOR SEDAN
13472013,1,2 DOOR SEDAN
13472013,2,2 DOOR SEDAN
13472029,1,4 DOOR SEDAN
13472029,2,SUBURBAN
13472258,1,4 DOOR SEDAN
13472258,2,4 DOOR SEDAN
13472276,1,4 DOOR SEDAN
13472281,1,PICK-UP TRUCK
13472396,1,SUBURBAN
13472397,1,SUBURBAN
13472397,2,4 DOOR SEDAN
13472399,1,2 DOOR SEDAN
13472399,2,SUBURBAN
13474499,1,UNKNOWN VEHICLE
13474499,2,4 DOOR SEDAN
13474499,3,4 DOOR SEDAN
13474505,1,4 DOOR SEDAN
13474505,2,4 DOOR SEDAN
13474848,1,2 DOOR SEDAN
13474857,1,SUBURBAN
13474857,2,2 DOOR SEDAN
13475178,1,4 DOOR SEDAN
13475178,2,SUBURBAN
13475184,1,2 DOOR SEDAN
13475184,2,4 DOOR SEDAN
13475203,1,4 DOOR SEDAN
13475267,1,SUBURBAN
13475276,1,4 DOOR SEDAN
13475337,1,4 DOOR SEDAN
13475424,1,PICK-UP TRUCK
13475424,2,SUBURBAN
13475425,1,BUS (OMNIBUS)
13475425,2,SUBURBAN
13475804,1,4 DOOR SEDAN
13475838,1,4 DOOR SEDAN
13475838,2,2 DOOR SEDAN
13475838,3,2 DOOR SEDAN
13475973,1,SUBURBAN
13475973,2,TRACTOR
13476086,1,4 DOOR SEDAN
13476086,2,SUBURBAN
13476137,1,4 DOOR SEDAN
13476137,2,4 DOOR SEDAN
13476261,1,SUBURBAN
13476309,1,BUS (OMNIBUS)
13476309,2,4 DOOR SEDAN
13476315,1,4 DOOR SEDAN
13476315,2,2 DOOR SEDAN
13476423,1,SUBURBAN
13476508,1,2 DOOR SEDAN
13476508,2,SUBURBAN
13476601,1,4 DOOR SEDAN
13476602,1,SUBURBAN
13476643,1,4 DOOR SEDAN
13476643,2,SUBURBAN
13476683,1,2 DOOR SEDAN
13476683,2,PICK-UP TRUCK
13476683,3,SUBURBAN
13476806,1,SUBURBAN
13476842,1,SUBURBAN
13477006,1,SUBURBAN
13477053,1,PICK-UP TRUCK
13477060,1,4 DOOR SEDAN
13477078,1,4 DOOR SEDAN
13477078,2,SUBURBAN
13477345,1,VAN TRUCK
13477345,2,SUBURBAN
13477392,1,PICK-UP TRUCK
13477412,1,SUBURBAN
13477412,2,SUBURBAN
13477432,1,SUBURBAN
13477432,2,4 DOOR SEDAN
13477437,1,PICK-UP TRUCK
13477437,2,4 DOOR SEDAN
13477493,1,UNKNOWN VEHICLE
13477493,2,2 DOOR SEDAN
13477527,1,4 DOOR SEDAN
13477624,1,PICK-UP TRUCK
13477752,1,4 DOOR SEDAN
13477752,2,PICK-UP TRUCK
13477758,1,4 DOOR SEDAN
13477758,2,SUBURBAN
13477804,1,2 DOOR SEDAN
13477804,2,4 DOOR SEDAN
13477804,3,4 DOOR SEDAN
13477877,1,SUBURBAN
13477877,2,SUBURBAN
13477930,1,SUBURBAN
13477983,1,4 DOOR SEDAN
13478089,1,PICK-UP TRUCK
13478089,2,SUBURBAN
13478102,1,4 DOOR SEDAN
13478102,2,4 DOOR SEDAN
13478107,1,SUBURBAN
13478107,2,VAN TRUCK
13478251,1,SUBURBAN
13478252,1,4 DOOR SEDAN
13478252,2,TRACTOR
13478253,1,2 DOOR SEDAN
13478254,1,PICK-UP TRUCK
13478255,1,4 DOOR SEDAN
13478255,2,PICK-UP TRUCK
13478256,1,SUBURBAN
13478256,2,4 DOOR SEDAN
13478294,1,4 DOOR SEDAN
13478294,2,SUBURBAN
13478294,3,SUBURBAN
13478296,1,PICK-UP TRUCK
13478312,1,SUBURBAN
13478314,1,SUBURBAN
13478314,2,UNKNOWN VEHICLE
13478327,1,SUBURBAN
13478327,2,4 DOOR SEDAN
13478342,1,UNKNOWN VEHICLE
13478505,1,4 DOOR SEDAN
13478505,2,4 DOOR SEDAN
13480530,1,SUBURBAN
13480561,1,4 DOOR SEDAN
13480728,1,4 DOOR SEDAN
13480738,1,SUBURBAN
13480738,2,SUBURBAN
13480819,1,SUBURBAN
13480819,2,PICK-UP TRUCK
13480842,1,SUBURBAN
13480842,2,4 DOOR SEDAN
13480881,1,4 DOOR SEDAN
13480881,2,4 DOOR SEDAN
13480977,1,2 DOOR SEDAN
13480977,2,4 DOOR SEDAN
13481110,1,PICK-UP TRUCK
13481110,2,SUBURBAN
13481148,1,SUBURBAN
13481148,2,4 DOOR SEDAN
13481192,1,4 DOOR SEDAN
13481239,1,PICK-UP TRUCK
13481239,2,SUBURBAN
13481264,1,4 DOOR SEDAN
13481264,2,4 DOOR SEDAN
13481272,1,SUBURBAN
13481272,2,4 DOOR SEDAN
13481313,1,2 DOOR SEDAN
13481316,1,4 DOOR SEDAN
13481316,2,4 DOOR SEDAN
13481316,3,SUBURBAN
13481328,1,SUBURBAN
13481337,1,4 DOOR SEDAN
13481475,1,TRACTOR
13481475,2,4 DOOR SEDAN
13481628,1,PICK-UP TRUCK
13481645,1,PICK-UP TRUCK
13481673,1,SUBURBAN
13481673,2,4 DOOR SEDAN
13481760,1,SUBURBAN
13481760,2,PICK-UP TRUCK
13481774,1,SUBURBAN
13481785,1,SUBURBAN
13481785,2,VAN TRUCK
13481785,3,SUBURBAN
13481799,1,PICK-UP TRUCK
13481816,1,TRACTOR
13481816,2,SUBURBAN
13481871,1,PICK-UP TRUCK
13481871,2,SUBURBAN
13481886,1,4 DOOR SEDAN
13481921,1,4 DOOR SEDAN
13481921,2,SUBURBAN
13481927,1,4 DOOR SEDAN
13481927,2,4 DOOR SEDAN
13481927,3,PICK-UP TRUCK
13482198,1,UNKNOWN VEHICLE
13482588,1,SUBURBAN
13482588,2,SUBURBAN
13482609,1,4 DOOR SEDAN
13482609,3,TAXI
13483512,1,SUBURBAN
13483516,1,4 DOOR SEDAN
13483577,1,2 DOOR SEDAN
13483844,1,4 DOOR SEDAN
13483844,2,4 DOOR SEDAN
13483934,1,PICK-UP TRUCK
13483934,2,4 DOOR SEDAN
13483943,1,SUBURBAN
13483943,2,4 DOOR SEDAN
13483948,1,4 DOOR SEDAN
13483948,2,4 DOOR SEDAN
13484061,1,PICK-UP TRUCK
13484061,2,4 DOOR SEDAN
13485555,1,4 DOOR SEDAN
13485555,2,SUBURBAN
13485757,1,4 DOOR SEDAN
13485757,2,SUBURBAN
13485774,1,FLAT BED TRUCK
13485774,2,SUBURBAN
13485774,3,PICK-UP TRUCK
13485814,1,4 DOOR SEDAN
13485899,1,4 DOOR SEDAN
13485899,2,SUBURBAN
13485993,1,2 DOOR SEDAN
13485993,2,SUBURBAN
13486071,1,4 DOOR SEDAN
13486285,1,SUBURBAN
13486285,2,SUBURBAN
13486326,1,SUBURBAN
13486331,1,SUBURBAN
13486331,2,PICK-UP TRUCK
13486351,1,4 DOOR SEDAN
13486573,1,PICK-UP TRUCK
13486579,1,4 DOOR SEDAN
13486611,1,4 DOOR SEDAN
13486760,1,4 DOOR SEDAN
13486760,2,4 DOOR SEDAN
13486761,1,4 DOOR SEDAN
13486788,1,4 DOOR SEDAN
13486788,2,2 DOOR SEDAN
13486837,1,4 DOOR SEDAN
13486837,2,4 DOOR SEDAN
13486837,3,SUBURBAN
13486874,1,SUBURBAN
13486880,1,4 DOOR SEDAN
13486880,2,4 DOOR SEDAN
13486892,1,SUBURBAN
13486897,1,PICK-UP TRUCK
13486899,1,4 DOOR SEDAN
13486902,1,SUBURBAN
13486983,1,PICK-UP TRUCK
13487111,1,UNKNOWN VEHICLE
13487111,2,PICK-UP TRUCK
13487197,2,4 DOOR SEDAN
13487197,1,SUBURBAN
13487208,2,4 DOOR SEDAN
13487208,1,4 DOOR SEDAN
13487219,2,SUBURBAN
13487219,1,4 DOOR SEDAN
13487354,1,2 DOOR SEDAN
13487363,1,PICK-UP TRUCK
13487400,1,4 DOOR SEDAN
13487508,1,4 DOOR SEDAN
13487508,2,4 DOOR SEDAN
13487877,1,2 DOOR SEDAN
13487953,1,SUBURBAN
13487953,2,SUBURBAN
13488205,1,4 DOOR SEDAN
13488205,2,PICK-UP TRUCK
13488236,1,SUBURBAN
13488241,1,4 DOOR SEDAN
13489816,1,BUS (OMNIBUS)
13489816,2,4 DOOR SEDAN
13489819,1,AMBULANCE
13489920,1,FLAT BED TRUCK
13489920,2,POLICE
13489920,3,VAN TRUCK
13490029,1,UNKNOWN VEHICLE
13490049,1,SUBURBAN
13490049,2,2 DOOR SEDAN
13490049,3,UNKNOWN VEHICLE
13490310,1,DUMP TRUCK
13490470,1,PICK-UP TRUCK
13490470,2,SUBURBAN
13490502,1,SNOWMOBILE
13490502,2,4 DOOR SEDAN
13490550,1,DUMP TRUCK
13490581,1,PICK-UP TRUCK
13490581,2,PICK-UP TRUCK
13490836,1,4 DOOR SEDAN
13491169,1,SUBURBAN
13491169,2,2 DOOR SEDAN
13491472,1,2 DOOR SEDAN
13491472,2,4 DOOR SEDAN
13491571,1,4 DOOR SEDAN
13491591,1,SUBURBAN
13491591,2,4 DOOR SEDAN
13491654,1,4 DOOR SEDAN
13491654,2,SUBURBAN
13491654,3,4 DOOR SEDAN
13491697,1,4 DOOR SEDAN
13491697,2,SUBURBAN
13491710,1,4 DOOR SEDAN
13491710,2,PICK-UP TRUCK
13491878,1,SUBURBAN
13491878,2,4 DOOR SEDAN
13491892,1,4 DOOR SEDAN
13491892,2,4 DOOR SEDAN
13491893,1,4 DOOR SEDAN
13491981,1,SUBURBAN
13491997,1,4 DOOR SEDAN
13491997,2,4 DOOR SEDAN
13492027,1,VAN TRUCK
13492112,1,PICK-UP TRUCK
13492112,2,PICK-UP TRUCK
13492145,1,VAN TRUCK
13492205,1,2 DOOR SEDAN
13492222,1,PICK-UP TRUCK
13492288,1,SUBURBAN
13492428,1,MOTORCYCLE
13492635,1,2 DOOR SEDAN
13492670,1,SUBURBAN
13492670,2,4 DOOR SEDAN
13492689,1,4 DOOR SEDAN
13492689,2,SUBURBAN
13492723,1,SUBURBAN
13492840,1,4 DOOR SEDAN
13492840,2,SUBURBAN
13492952,1,4 DOOR SEDAN
13492984,1,4 DOOR SEDAN
13492984,2,2 DOOR SEDAN
13493001,1,4 DOOR SEDAN
13493001,2,VAN TRUCK
13493060,1,PICK-UP TRUCK
13493060,2,4 DOOR SEDAN
13493105,1,UNKNOWN VEHICLE
13493105,2,4 DOOR SEDAN
13493105,3,SUBURBAN
13493145,1,DUMP TRUCK
13493145,2,BUS (OMNIBUS)
13493229,1,TRACTOR
13493357,1,4 DOOR SEDAN
13493379,1,4 DOOR SEDAN
13493379,2,TRACTOR
13493400,1,SUBURBAN
13493400,2,SUBURBAN
13493400,3,4 DOOR SEDAN
13493640,1,PICK-UP TRUCK
13493640,2,SUBURBAN
13493734,1,4 DOOR SEDAN
13493895,1,4 DOOR SEDAN
13493908,1,4 DOOR SEDAN
13494009,1,4 DOOR SEDAN
13494009,2,SUBURBAN
13494019,1,4 DOOR SEDAN
13494021,1,SUBURBAN
13494021,2,4 DOOR SEDAN
13494189,1,4 DOOR SEDAN
13494189,2,2 DOOR SEDAN
13494242,1,4 DOOR SEDAN
13494443,1,SUBURBAN
13494509,1,4 DOOR SEDAN
13494528,1,SUBURBAN
13494720,1,UNKNOWN VEHICLE
13494750,1,UNKNOWN VEHICLE
13494755,1,BUS (OMNIBUS)
13494907,1,4 DOOR SEDAN
13494997,1,4 DOOR SEDAN
13494997,2,4 DOOR SEDAN
13494998,1,UNKNOWN VEHICLE
13494998,2,UNKNOWN VEHICLE
13495002,1,PICK-UP TRUCK
13495019,1,4 DOOR SEDAN
13495086,1,4 DOOR SEDAN
13495098,1,SUBURBAN
13495098,2,4 DOOR SEDAN
13495302,1,UTILITY TRUCK
13495302,2,VAN TRUCK
13495302,3,4 DOOR SEDAN
13495380,1,4 DOOR SEDAN
13495667,1,SUBURBAN
13495669,1,4 DOOR SEDAN
13495818,1,4 DOOR SEDAN
13495818,2,4 DOOR SEDAN
13495826,1,PICK-UP TRUCK
13495834,1,4 DOOR SEDAN
13495834,2,4 DOOR SEDAN
13495899,1,4 DOOR SEDAN
13495952,1,SUBURBAN
13495962,1,VAN TRUCK
13496057,1,SUBURBAN
13496057,3,SUBURBAN
13496061,1,4 DOOR SEDAN
13496061,2,SUBURBAN
13496062,1,4 DOOR SEDAN
13496062,2,4 DOOR SEDAN
13496063,1,SUBURBAN
13496063,2,DLR TRANSPORTER
13496064,1,4 DOOR SEDAN
13496065,1,PICK-UP TRUCK
13496065,2,TRACTOR
13496066,1,4 DOOR SEDAN
13496073,1,SUBURBAN
13496165,1,4 DOOR SEDAN
13496303,1,4 DOOR SEDAN
13496303,2,POLICE
13496303,3,PICK-UP TRUCK
13496303,4,4 DOOR SEDAN
13496308,1,PICK-UP TRUCK
13496331,1,4 DOOR SEDAN
13496431,1,4 DOOR SEDAN
13496431,2,UNKNOWN VEHICLE
13496451,1,4 DOOR SEDAN
13496451,2,4 DOOR SEDAN
13496452,1,2 DOOR SEDAN
13496684,1,4 DOOR SEDAN
13496684,2,SUBURBAN
13496807,1,4 DOOR SEDAN
13496807,2,4 DOOR SEDAN
13496807,3,SUBURBAN
13496904,1,SUBURBAN
13496904,2,4 DOOR SEDAN
13497034,1,4 DOOR SEDAN
13497118,1,SUBURBAN
13497137,1,4 DOOR SEDAN
13497137,2,4 DOOR SEDAN
13497596,1,SUBURBAN
13497704,1,4 DOOR SEDAN
13497731,1,4 DOOR SEDAN
13497731,2,SUBURBAN
13497793,1,4 DOOR SEDAN
13498009,1,SUBURBAN
13498009,2,4 DOOR SEDAN
13498049,1,PICK-UP TRUCK
13498176,1,4 DOOR SEDAN
13498176,2,UNKNOWN TRUCK
13498201,1,4 DOOR SEDAN
13498201,2,SUBURBAN
13498362,1,PICK-UP TRUCK
13498382,1,4 DOOR SEDAN
13498382,2,SUBURBAN
13498411,1,SUBURBAN
13498411,2,2 DOOR SEDAN
13498417,1,TRACTOR
13498417,2,SUBURBAN
13498420,1,SUBURBAN
13498420,2,4 DOOR SEDAN
13498542,1,SUBURBAN
13498542,2,4 DOOR SEDAN
13498637,1,4 DOOR SEDAN
13498764,1,SUBURBAN
13498764,2,SUBURBAN
13498833,1,4 DOOR SEDAN
13498850,1,SUBURBAN
13498850,2,4 DOOR SEDAN
13498850,3,SUBURBAN
13498857,1,SUBURBAN
13498857,2,CONVERTIBLE
13498884,1,SUBURBAN
13498963,1,SUBURBAN
13498963,2,SUBURBAN
13499001,1,PICK-UP TRUCK
13499001,2,4 DOOR SEDAN
13499022,2,UTILITY TRUCK
13499022,1,2 DOOR SEDAN
13499046,2,4 DOOR SEDAN
13499046,1,4 DOOR SEDAN
13499049,2,4 DOOR SEDAN
13499049,1,SUBURBAN
13499214,1,4 DOOR SEDAN
13499226,1,SUBURBAN
13499229,1,SUBURBAN
13499275,1,4 DOOR SEDAN
13499275,2,SUBURBAN
13499346,1,SUBURBAN
13499415,1,PICK-UP TRUCK
13499415,2,SUBURBAN
13499432,1,SUBURBAN
13499448,1,2 DOOR SEDAN
13499522,1,SUBURBAN
13499565,1,PICK-UP TRUCK
13499598,1,SUBURBAN
13499598,2,SUBURBAN
13499598,3,4 DOOR SEDAN
13499741,1,4 DOOR SEDAN
13499741,2,4 DOOR SEDAN
13499756,1,4 DOOR SEDAN
13499822,1,4 DOOR SEDAN
