state_accident_id,vehicle_number,age,sex,person_type,injury_severity
13888143,1,46.0,1.0,DRIVER,U - UNKNOWN
13888143,2,63.0,2.0,DRIVER,U - UNKNOWN
13888144,1,42.0,1.0,DRIVER,U - UNKNOWN
13888145,1,42.0,2.0,DRIVER,U - UNKNOWN
13888147,1,90.0,1.0,DRIVER,U - UNKNOWN
13888147,2,27.0,1.0,DRIVER,U - UNKNOWN
13912119,1,48.0,1.0,DRIVER,U - UNKNOWN
13912119,2,26.0,1.0,DRIVER,U - UNKNOWN
13876922,1,81.0,1.0,DRIVER,U - UNKNOWN
13912144,3,53.0,2.0,DRIVER,U - UNKNOWN
13912144,2,42.0,1.0,DRIVER,U - UNKNOWN
13912144,1,37.0,1.0,DRIVER,U - UNKNOWN
13912147,2,19.0,1.0,DRIVER,U - UNKNOWN
13912147,1,43.0,2.0,DRIVER,U - UNKNOWN
13908967,1,23.0,1.0,DRIVER,U - UNKNOWN
13876999,2,25.0,1.0,DRIVER,U - UNKNOWN
13876999,1,21.0,2.0,DRIVER,U - UNKNOWN
13898167,2,33.0,1.0,DRIVER,U - UNKNOWN
13898167,1,28.0,2.0,DRIVER,U - UNKNOWN
13898168,1,54.0,1.0,DRIVER,U - UNKNOWN
13898168,2,37.0,1.0,DRIVER,U - UNKNOWN
13898169,1,57.0,1.0,DRIVER,U - UNKNOWN
13880918,1,18.0,1.0,DRIVER,U - UNKNOWN
13880918,2,32.0,1.0,DRIVER,U - UNKNOWN
13898182,1,20.0,1.0,DRIVER,U - UNKNOWN
13872063,1,20.0,1.0,DRIVER,U - UNKNOWN
13888677,1,23.0,2.0,DRIVER,U - UNKNOWN
13901864,2,26.0,2.0,DRIVER,U - UNKNOWN
13901864,1,31.0,1.0,DRIVER,U - UNKNOWN
13880938,2,25.0,2.0,DRIVER,U - UNKNOWN
13880938,1,22.0,1.0,DRIVER,U - UNKNOWN
13915464,1,43.0,1.0,DRIVER,U - UNKNOWN
13888688,1,18.0,2.0,DRIVER,U - UNKNOWN
13898220,1,53.0,1.0,DRIVER,U - UNKNOWN
13898222,1,18.0,1.0,DRIVER,U - UNKNOWN
13884912,1,28.0,1.0,DRIVER,U - UNKNOWN
13884912,3,nan,3.0,DRIVER,U - UNKNOWN
13909026,1,53.0,1.0,DRIVER,U - UNKNOWN
13880990,1,58.0,2.0,DRIVER,U - UNKNOWN
13915521,1,37.0,1.0,DRIVER,U - UNKNOWN
13912258,1,44.0,1.0,DRIVER,U - UNKNOWN
13891994,2,43.0,1.0,DRIVER,U - UNKNOWN
13891994,1,47.0,1.0,DRIVER,U - UNKNOWN
13880997,1,59.0,2.0,DRIVER,U - UNKNOWN
13880997,2,25.0,1.0,DRIVER,U - UNKNOWN
13880997,3,83.0,2.0,DRIVER,U - UNKNOWN
13912276,1,21.0,1.0,DRIVER,U - UNKNOWN
13892012,2,41.0,2.0,DRIVER,U - UNKNOWN
13892012,1,27.0,2.0,DRIVER,U - UNKNOWN
13892024,2,26.0,1.0,DRIVER,U - UNKNOWN
13892024,1,28.0,2.0,DRIVER,U - UNKNOWN
13881016,1,21.0,1.0,DRIVER,U - UNKNOWN
13881016,2,27.0,1.0,DRIVER,U - UNKNOWN
13872232,1,24.0,2.0,DRIVER,U - UNKNOWN
13909099,1,29.0,1.0,DRIVER,U - UNKNOWN
13894872,1,44.0,1.0,DRIVER,U - UNKNOWN
13894872,2,50.0,1.0,DRIVER,U - UNKNOWN
13894877,2,28.0,2.0,DRIVER,U - UNKNOWN
13894877,1,22.0,1.0,DRIVER,U - UNKNOWN
13898306,4,nan,3.0,DRIVER,U - UNKNOWN
13898306,2,nan,3.0,DRIVER,U - UNKNOWN
13898306,3,nan,3.0,DRIVER,U - UNKNOWN
13898306,1,24.0,1.0,DRIVER,U - UNKNOWN
13898307,1,64.0,1.0,DRIVER,U - UNKNOWN
13898307,2,34.0,2.0,DRIVER,U - UNKNOWN
13872329,1,45.0,1.0,DRIVER,U - UNKNOWN
13901938,1,44.0,1.0,DRIVER,U - UNKNOWN
13894903,1,78.0,1.0,DRIVER,U - UNKNOWN
13885036,1,91.0,1.0,DRIVER,U - UNKNOWN
13915606,1,nan,3.0,DRIVER,U - UNKNOWN
13905797,2,19.0,1.0,DRIVER,U - UNKNOWN
13905797,3,46.0,1.0,DRIVER,U - UNKNOWN
13905797,1,30.0,2.0,DRIVER,U - UNKNOWN
13901953,1,27.0,1.0,DRIVER,U - UNKNOWN
13912586,2,19.0,1.0,DRIVER,U - UNKNOWN
13912586,1,57.0,2.0,DRIVER,U - UNKNOWN
13909160,1,43.0,1.0,DRIVER,U - UNKNOWN
13909178,1,26.0,2.0,DRIVER,U - UNKNOWN
13909178,2,55.0,2.0,DRIVER,U - UNKNOWN
13878146,2,16.0,2.0,DRIVER,U - UNKNOWN
13878146,1,21.0,1.0,DRIVER,U - UNKNOWN
13888889,1,44.0,1.0,DRIVER,U - UNKNOWN
13902000,2,35.0,1.0,DRIVER,U - UNKNOWN
13902000,1,17.0,1.0,DRIVER,U - UNKNOWN
13915850,1,50.0,1.0,DRIVER,U - UNKNOWN
13915850,2,nan,3.0,DRIVER,U - UNKNOWN
13909207,2,45.0,1.0,DRIVER,U - UNKNOWN
13909207,1,21.0,2.0,DRIVER,U - UNKNOWN
13892147,1,43.0,1.0,DRIVER,U - UNKNOWN
13894980,1,37.0,1.0,DRIVER,U - UNKNOWN
13881194,1,37.0,1.0,DRIVER,U - UNKNOWN
13905909,1,24.0,1.0,DRIVER,U - UNKNOWN
13905909,2,25.0,2.0,DRIVER,U - UNKNOWN
13902095,1,35.0,1.0,DRIVER,U - UNKNOWN
13885168,1,45.0,1.0,DRIVER,U - UNKNOWN
13885168,2,48.0,2.0,DRIVER,U - UNKNOWN
13898431,1,37.0,2.0,DRIVER,U - UNKNOWN
13909253,1,93.0,2.0,DRIVER,U - UNKNOWN
13881239,1,63.0,2.0,DRIVER,U - UNKNOWN
13892220,1,24.0,1.0,DRIVER,U - UNKNOWN
13918802,1,26.0,1.0,DRIVER,U - UNKNOWN
13918803,1,17.0,2.0,DRIVER,U - UNKNOWN
13918808,1,54.0,1.0,DRIVER,U - UNKNOWN
13905951,1,20.0,1.0,DRIVER,U - UNKNOWN
13909285,1,59.0,2.0,DRIVER,U - UNKNOWN
13878300,1,37.0,1.0,DRIVER,U - UNKNOWN
13912676,2,48.0,1.0,DRIVER,U - UNKNOWN
13912676,1,54.0,1.0,DRIVER,U - UNKNOWN
13905967,1,60.0,1.0,DRIVER,U - UNKNOWN
13905967,2,40.0,1.0,DRIVER,U - UNKNOWN
13912693,1,27.0,1.0,DRIVER,U - UNKNOWN
13902183,1,65.0,2.0,DRIVER,U - UNKNOWN
13902183,2,50.0,2.0,DRIVER,U - UNKNOWN
13915973,2,25.0,2.0,DRIVER,U - UNKNOWN
13915973,1,82.0,2.0,DRIVER,U - UNKNOWN
13878345,1,48.0,1.0,DRIVER,U - UNKNOWN
13915993,1,33.0,2.0,DRIVER,U - UNKNOWN
13915993,3,45.0,1.0,DRIVER,U - UNKNOWN
13915993,2,19.0,1.0,DRIVER,U - UNKNOWN
13878355,1,17.0,1.0,DRIVER,U - UNKNOWN
13878355,2,57.0,1.0,DRIVER,U - UNKNOWN
13898502,1,75.0,1.0,DRIVER,U - UNKNOWN
13898502,2,28.0,2.0,DRIVER,U - UNKNOWN
13909350,1,20.0,1.0,DRIVER,U - UNKNOWN
13889024,1,65.0,2.0,DRIVER,U - UNKNOWN
13889024,2,41.0,1.0,DRIVER,U - UNKNOWN
13889024,3,37.0,2.0,DRIVER,U - UNKNOWN
13878371,1,27.0,2.0,DRIVER,U - UNKNOWN
13902222,1,39.0,2.0,DRIVER,U - UNKNOWN
13878389,1,19.0,1.0,DRIVER,U - UNKNOWN
13878389,2,28.0,1.0,DRIVER,U - UNKNOWN
13892318,1,60.0,2.0,DRIVER,U - UNKNOWN
13885327,1,24.0,1.0,DRIVER,U - UNKNOWN
13885327,2,26.0,1.0,DRIVER,U - UNKNOWN
13878413,1,50.0,1.0,DRIVER,U - UNKNOWN
13902265,1,23.0,1.0,DRIVER,U - UNKNOWN
13902265,2,52.0,1.0,DRIVER,U - UNKNOWN
13902267,3,20.0,2.0,DRIVER,U - UNKNOWN
13902267,1,40.0,2.0,DRIVER,U - UNKNOWN
13902267,2,55.0,2.0,DRIVER,U - UNKNOWN
13898545,2,40.0,2.0,DRIVER,U - UNKNOWN
13898545,1,51.0,1.0,DRIVER,U - UNKNOWN
13916032,1,29.0,1.0,DRIVER,U - UNKNOWN
13916035,1,24.0,1.0,DRIVER,U - UNKNOWN
13882871,1,18.0,2.0,DRIVER,U - UNKNOWN
13895103,1,48.0,1.0,DRIVER,U - UNKNOWN
13918926,2,32.0,2.0,DRIVER,U - UNKNOWN
13918926,1,70.0,1.0,DRIVER,U - UNKNOWN
13918929,1,28.0,2.0,DRIVER,U - UNKNOWN
13916050,2,nan,3.0,DRIVER,U - UNKNOWN
13916050,1,28.0,2.0,DRIVER,U - UNKNOWN
13898564,1,16.0,2.0,DRIVER,U - UNKNOWN
13898564,2,41.0,2.0,DRIVER,U - UNKNOWN
13918932,1,70.0,1.0,DRIVER,U - UNKNOWN
13918936,2,71.0,1.0,DRIVER,U - UNKNOWN
13918936,1,54.0,2.0,DRIVER,U - UNKNOWN
13918937,2,35.0,1.0,DRIVER,U - UNKNOWN
13918937,1,61.0,1.0,DRIVER,U - UNKNOWN
13918938,1,20.0,1.0,DRIVER,U - UNKNOWN
13918939,1,23.0,2.0,DRIVER,U - UNKNOWN
13918940,1,22.0,2.0,DRIVER,U - UNKNOWN
13918942,1,31.0,1.0,DRIVER,U - UNKNOWN
13918943,3,23.0,2.0,DRIVER,U - UNKNOWN
13918943,2,62.0,1.0,DRIVER,U - UNKNOWN
13918943,1,26.0,1.0,DRIVER,U - UNKNOWN
13882882,1,25.0,1.0,DRIVER,U - UNKNOWN
13883201,1,38.0,1.0,DRIVER,U - UNKNOWN
13883206,1,45.0,1.0,DRIVER,U - UNKNOWN
13909430,2,54.0,1.0,DRIVER,U - UNKNOWN
13909430,1,17.0,1.0,DRIVER,U - UNKNOWN
13883270,1,38.0,1.0,DRIVER,U - UNKNOWN
13912781,1,44.0,1.0,DRIVER,U - UNKNOWN
13892403,1,34.0,1.0,DRIVER,U - UNKNOWN
13912785,1,26.0,1.0,DRIVER,U - UNKNOWN
13898583,1,75.0,1.0,DRIVER,U - UNKNOWN
13898583,2,52.0,1.0,DRIVER,U - UNKNOWN
13883273,1,27.0,2.0,DRIVER,U - UNKNOWN
13883273,2,nan,nan,nan,nan
13883923,1,40.0,1.0,DRIVER,U - UNKNOWN
13883924,1,80.0,2.0,DRIVER,U - UNKNOWN
13885402,3,nan,3.0,DRIVER,U - UNKNOWN
13885402,2,nan,3.0,DRIVER,U - UNKNOWN
13885402,1,68.0,1.0,DRIVER,U - UNKNOWN
13885402,4,nan,3.0,DRIVER,U - UNKNOWN
13885403,2,63.0,2.0,DRIVER,U - UNKNOWN
13885403,1,66.0,1.0,DRIVER,U - UNKNOWN
13895140,1,46.0,2.0,DRIVER,U - UNKNOWN
13892438,2,53.0,1.0,DRIVER,U - UNKNOWN
13892438,1,40.0,2.0,DRIVER,U - UNKNOWN
13892445,2,39.0,2.0,DRIVER,U - UNKNOWN
13892445,1,45.0,1.0,DRIVER,U - UNKNOWN
13892446,1,52.0,1.0,DRIVER,U - UNKNOWN
13922212,1,25.0,2.0,DRIVER,U - UNKNOWN
13912814,1,37.0,1.0,DRIVER,U - UNKNOWN
13885424,1,45.0,1.0,DRIVER,U - UNKNOWN
13878518,2,23.0,1.0,DRIVER,U - UNKNOWN
13878518,1,18.0,2.0,DRIVER,U - UNKNOWN
13909488,1,41.0,1.0,DRIVER,U - UNKNOWN
13909505,1,17.0,1.0,DRIVER,U - UNKNOWN
13919055,1,42.0,2.0,DRIVER,U - UNKNOWN
13919055,2,59.0,2.0,DRIVER,U - UNKNOWN
13902344,1,21.0,1.0,DRIVER,U - UNKNOWN
13916129,2,67.0,2.0,DRIVER,U - UNKNOWN
13916129,1,40.0,2.0,DRIVER,U - UNKNOWN
13899066,1,20.0,1.0,DRIVER,U - UNKNOWN
13909533,3,27.0,2.0,DRIVER,U - UNKNOWN
13909533,2,39.0,1.0,DRIVER,U - UNKNOWN
13909533,1,36.0,1.0,DRIVER,U - UNKNOWN
13892495,2,19.0,2.0,DRIVER,U - UNKNOWN
13892495,3,21.0,1.0,DRIVER,U - UNKNOWN
13892495,1,73.0,1.0,DRIVER,U - UNKNOWN
13919111,2,31.0,2.0,DRIVER,U - UNKNOWN
13919111,1,57.0,1.0,DRIVER,U - UNKNOWN
13909583,1,49.0,2.0,DRIVER,U - UNKNOWN
13889177,1,21.0,1.0,DRIVER,U - UNKNOWN
13879825,1,49.0,1.0,DRIVER,U - UNKNOWN
13919123,1,43.0,2.0,DRIVER,U - UNKNOWN
13879835,1,22.0,1.0,DRIVER,U - UNKNOWN
13899125,1,20.0,2.0,DRIVER,U - UNKNOWN
13922289,1,49.0,1.0,DRIVER,U - UNKNOWN
13922292,1,43.0,1.0,DRIVER,U - UNKNOWN
13895239,1,50.0,1.0,DRIVER,U - UNKNOWN
13919144,1,34.0,1.0,DRIVER,U - UNKNOWN
13902423,1,59.0,2.0,DRIVER,U - UNKNOWN
13879879,2,17.0,2.0,DRIVER,U - UNKNOWN
13879879,1,18.0,1.0,DRIVER,U - UNKNOWN
13916208,1,18.0,1.0,DRIVER,U - UNKNOWN
13906253,1,20.0,2.0,DRIVER,U - UNKNOWN
13912965,1,19.0,1.0,DRIVER,U - UNKNOWN
13899167,2,61.0,1.0,DRIVER,U - UNKNOWN
13899167,1,42.0,1.0,DRIVER,U - UNKNOWN
13899167,3,51.0,1.0,DRIVER,U - UNKNOWN
13916216,3,58.0,1.0,DRIVER,U - UNKNOWN
13916216,2,41.0,2.0,DRIVER,U - UNKNOWN
13916216,1,22.0,2.0,DRIVER,U - UNKNOWN
13902427,1,56.0,1.0,DRIVER,U - UNKNOWN
13902427,2,47.0,2.0,DRIVER,U - UNKNOWN
13922341,1,38.0,1.0,DRIVER,U - UNKNOWN
13906270,2,35.0,2.0,DRIVER,U - UNKNOWN
13906270,1,35.0,1.0,DRIVER,U - UNKNOWN
13879906,1,19.0,1.0,DRIVER,U - UNKNOWN
13879906,2,45.0,1.0,DRIVER,U - UNKNOWN
13899191,2,52.0,2.0,DRIVER,U - UNKNOWN
13899191,1,46.0,1.0,DRIVER,U - UNKNOWN
13912973,1,67.0,1.0,DRIVER,U - UNKNOWN
13912973,2,69.0,1.0,DRIVER,U - UNKNOWN
13879918,1,50.0,1.0,DRIVER,U - UNKNOWN
13879918,3,79.0,1.0,DRIVER,U - UNKNOWN
13879918,2,53.0,1.0,DRIVER,U - UNKNOWN
13895295,1,35.0,1.0,DRIVER,U - UNKNOWN
13922366,1,28.0,1.0,DRIVER,U - UNKNOWN
13922366,2,47.0,2.0,DRIVER,U - UNKNOWN
13919206,1,29.0,1.0,DRIVER,U - UNKNOWN
13919207,3,nan,3.0,DRIVER,U - UNKNOWN
13919207,4,nan,3.0,DRIVER,U - UNKNOWN
13919207,1,55.0,2.0,DRIVER,U - UNKNOWN
13919207,2,nan,3.0,DRIVER,U - UNKNOWN
13902465,1,20.0,1.0,DRIVER,U - UNKNOWN
13902465,2,46.0,1.0,DRIVER,U - UNKNOWN
13919218,1,64.0,1.0,DRIVER,U - UNKNOWN
13885587,1,22.0,1.0,DRIVER,U - UNKNOWN
13885587,3,61.0,1.0,DRIVER,U - UNKNOWN
13885587,2,21.0,1.0,DRIVER,U - UNKNOWN
13899238,1,55.0,2.0,DRIVER,U - UNKNOWN
13922387,1,31.0,1.0,DRIVER,U - UNKNOWN
13922387,2,20.0,2.0,DRIVER,U - UNKNOWN
13889265,1,21.0,2.0,DRIVER,U - UNKNOWN
13899249,1,23.0,1.0,DRIVER,U - UNKNOWN
13885592,1,21.0,1.0,DRIVER,U - UNKNOWN
13885609,1,27.0,1.0,DRIVER,U - UNKNOWN
13885614,3,58.0,1.0,DRIVER,U - UNKNOWN
13885614,1,57.0,1.0,DRIVER,U - UNKNOWN
13885614,2,52.0,2.0,DRIVER,U - UNKNOWN
13902534,1,63.0,1.0,DRIVER,U - UNKNOWN
13902534,2,27.0,1.0,DRIVER,U - UNKNOWN
13895361,1,42.0,2.0,DRIVER,U - UNKNOWN
13922430,1,19.0,1.0,DRIVER,U - UNKNOWN
13922430,2,37.0,2.0,DRIVER,U - UNKNOWN
13895364,2,25.0,2.0,DRIVER,U - UNKNOWN
13895364,3,33.0,1.0,DRIVER,U - UNKNOWN
13895364,1,65.0,1.0,DRIVER,U - UNKNOWN
13895364,4,80.0,1.0,DRIVER,U - UNKNOWN
13913068,1,20.0,2.0,DRIVER,U - UNKNOWN
13880212,2,61.0,2.0,DRIVER,U - UNKNOWN
13880212,1,45.0,2.0,DRIVER,U - UNKNOWN
13889310,2,nan,3.0,DRIVER,U - UNKNOWN
13889310,1,43.0,1.0,DRIVER,U - UNKNOWN
13889310,3,nan,3.0,DRIVER,U - UNKNOWN
13895374,1,39.0,1.0,DRIVER,U - UNKNOWN
13895374,2,43.0,1.0,DRIVER,U - UNKNOWN
13902563,1,39.0,2.0,DRIVER,U - UNKNOWN
13916405,2,nan,3.0,DRIVER,U - UNKNOWN
13916405,1,59.0,2.0,DRIVER,U - UNKNOWN
13895379,3,27.0,2.0,DRIVER,U - UNKNOWN
13895379,2,46.0,1.0,DRIVER,U - UNKNOWN
13895379,1,55.0,2.0,DRIVER,U - UNKNOWN
13902572,1,34.0,1.0,DRIVER,U - UNKNOWN
13919311,1,76.0,1.0,DRIVER,U - UNKNOWN
13899324,1,22.0,2.0,DRIVER,U - UNKNOWN
13913089,1,62.0,1.0,DRIVER,U - UNKNOWN
13880253,3,26.0,1.0,DRIVER,U - UNKNOWN
13880253,1,27.0,2.0,DRIVER,U - UNKNOWN
13880253,2,36.0,1.0,DRIVER,U - UNKNOWN
13902599,1,19.0,1.0,DRIVER,U - UNKNOWN
13902599,2,39.0,1.0,DRIVER,U - UNKNOWN
13916491,1,46.0,2.0,DRIVER,U - UNKNOWN
13889355,2,87.0,1.0,DRIVER,U - UNKNOWN
13889355,1,38.0,1.0,DRIVER,U - UNKNOWN
13916498,1,20.0,2.0,DRIVER,U - UNKNOWN
13913110,1,70.0,2.0,DRIVER,U - UNKNOWN
13885710,2,21.0,1.0,DRIVER,U - UNKNOWN
13885710,1,82.0,1.0,DRIVER,U - UNKNOWN
13902632,1,23.0,1.0,DRIVER,U - UNKNOWN
13919394,1,40.0,2.0,DRIVER,U - UNKNOWN
13899387,1,66.0,2.0,DRIVER,U - UNKNOWN
13909860,1,36.0,1.0,DRIVER,U - UNKNOWN
13909860,2,54.0,1.0,DRIVER,U - UNKNOWN
13902655,1,39.0,1.0,DRIVER,U - UNKNOWN
13902655,2,nan,3.0,DRIVER,U - UNKNOWN
13885738,2,61.0,1.0,DRIVER,U - UNKNOWN
13885738,1,20.0,2.0,DRIVER,U - UNKNOWN
13889381,1,20.0,1.0,DRIVER,U - UNKNOWN
13889381,2,24.0,1.0,DRIVER,U - UNKNOWN
13913153,1,26.0,1.0,DRIVER,U - UNKNOWN
13913153,3,26.0,1.0,DRIVER,U - UNKNOWN
13913153,2,56.0,2.0,DRIVER,U - UNKNOWN
13880342,1,61.0,2.0,DRIVER,U - UNKNOWN
13899413,1,23.0,1.0,DRIVER,U - UNKNOWN
13919419,2,18.0,2.0,DRIVER,U - UNKNOWN
13919419,1,44.0,1.0,DRIVER,U - UNKNOWN
13892738,1,35.0,1.0,DRIVER,U - UNKNOWN
13906746,1,33.0,1.0,DRIVER,U - UNKNOWN
13906746,3,31.0,1.0,DRIVER,U - UNKNOWN
13906746,2,20.0,2.0,DRIVER,U - UNKNOWN
13922517,1,45.0,1.0,DRIVER,U - UNKNOWN
13922517,2,43.0,1.0,DRIVER,U - UNKNOWN
13885773,2,22.0,1.0,DRIVER,U - UNKNOWN
13885773,1,22.0,1.0,DRIVER,U - UNKNOWN
13880391,1,20.0,2.0,DRIVER,U - UNKNOWN
13880391,2,60.0,2.0,DRIVER,U - UNKNOWN
13902706,2,24.0,2.0,DRIVER,U - UNKNOWN
13902706,1,56.0,1.0,DRIVER,U - UNKNOWN
13889430,1,38.0,1.0,DRIVER,U - UNKNOWN
13916640,2,67.0,1.0,DRIVER,U - UNKNOWN
13916640,1,86.0,1.0,DRIVER,U - UNKNOWN
13880430,1,25.0,1.0,DRIVER,U - UNKNOWN
13880430,2,55.0,2.0,DRIVER,U - UNKNOWN
13880437,1,26.0,2.0,DRIVER,U - UNKNOWN
13880437,2,24.0,2.0,DRIVER,U - UNKNOWN
13919479,1,29.0,1.0,DRIVER,U - UNKNOWN
13922569,1,46.0,1.0,DRIVER,U - UNKNOWN
13892824,1,19.0,2.0,DRIVER,U - UNKNOWN
13922610,1,50.0,1.0,DRIVER,U - UNKNOWN
13919534,2,48.0,2.0,DRIVER,U - UNKNOWN
13919534,1,20.0,1.0,DRIVER,U - UNKNOWN
13906898,2,65.0,1.0,DRIVER,U - UNKNOWN
13906898,1,25.0,2.0,DRIVER,U - UNKNOWN
13902749,1,47.0,2.0,DRIVER,U - UNKNOWN
13922624,2,63.0,1.0,DRIVER,U - UNKNOWN
13922624,1,19.0,1.0,DRIVER,U - UNKNOWN
13899525,1,60.0,2.0,DRIVER,U - UNKNOWN
13885902,1,54.0,1.0,DRIVER,U - UNKNOWN
13885922,2,20.0,1.0,DRIVER,U - UNKNOWN
13885922,1,62.0,2.0,DRIVER,U - UNKNOWN
13919584,1,21.0,2.0,DRIVER,U - UNKNOWN
13919584,2,69.0,1.0,DRIVER,U - UNKNOWN
13902790,1,17.0,1.0,DRIVER,U - UNKNOWN
13902790,2,39.0,2.0,DRIVER,U - UNKNOWN
13922686,1,28.0,1.0,DRIVER,U - UNKNOWN
13922687,1,41.0,2.0,DRIVER,U - UNKNOWN
13910037,1,35.0,2.0,DRIVER,U - UNKNOWN
13910037,2,nan,3.0,DRIVER,U - UNKNOWN
13885971,1,82.0,1.0,DRIVER,U - UNKNOWN
13902810,1,22.0,1.0,DRIVER,U - UNKNOWN
13922691,1,19.0,1.0,DRIVER,U - UNKNOWN
13896158,1,31.0,1.0,DRIVER,U - UNKNOWN
13896158,2,nan,3.0,DRIVER,U - UNKNOWN
13925606,1,39.0,2.0,DRIVER,U - UNKNOWN
13892922,1,22.0,2.0,DRIVER,U - UNKNOWN
13892922,2,51.0,2.0,DRIVER,U - UNKNOWN
13913425,1,50.0,1.0,DRIVER,U - UNKNOWN
13899621,1,38.0,1.0,DRIVER,U - UNKNOWN
13922719,1,48.0,1.0,DRIVER,U - UNKNOWN
13913447,1,21.0,1.0,DRIVER,U - UNKNOWN
13913447,2,nan,3.0,DRIVER,U - UNKNOWN
13913453,1,24.0,2.0,DRIVER,U - UNKNOWN
13896196,3,65.0,1.0,DRIVER,U - UNKNOWN
13896196,2,32.0,2.0,DRIVER,U - UNKNOWN
13896196,1,36.0,1.0,DRIVER,U - UNKNOWN
13899643,1,41.0,2.0,DRIVER,U - UNKNOWN
13899643,2,46.0,1.0,DRIVER,U - UNKNOWN
13910093,1,81.0,2.0,DRIVER,U - UNKNOWN
13910093,2,nan,3.0,DRIVER,U - UNKNOWN
13899665,2,89.0,2.0,DRIVER,U - UNKNOWN
13899665,1,40.0,2.0,DRIVER,U - UNKNOWN
13902886,1,20.0,1.0,DRIVER,U - UNKNOWN
13889596,1,17.0,1.0,DRIVER,U - UNKNOWN
13925676,2,28.0,2.0,DRIVER,U - UNKNOWN
13925676,1,58.0,1.0,DRIVER,U - UNKNOWN
13902895,2,27.0,1.0,DRIVER,U - UNKNOWN
13902895,3,41.0,1.0,DRIVER,U - UNKNOWN
13902895,1,25.0,2.0,DRIVER,U - UNKNOWN
13913477,1,58.0,2.0,DRIVER,U - UNKNOWN
13910136,1,51.0,1.0,DRIVER,U - UNKNOWN
13910136,2,27.0,2.0,DRIVER,U - UNKNOWN
13910136,3,51.0,1.0,DRIVER,U - UNKNOWN
13899688,1,45.0,2.0,DRIVER,U - UNKNOWN
13889625,2,26.0,2.0,DRIVER,U - UNKNOWN
13889625,1,44.0,1.0,DRIVER,U - UNKNOWN
13919686,1,21.0,1.0,DRIVER,U - UNKNOWN
13910166,1,43.0,1.0,DRIVER,U - UNKNOWN
13902943,2,61.0,1.0,DRIVER,U - UNKNOWN
13902943,1,70.0,1.0,DRIVER,U - UNKNOWN
13913503,2,35.0,2.0,DRIVER,U - UNKNOWN
13913503,1,34.0,2.0,DRIVER,U - UNKNOWN
