id,vehicle_number,year,make,model,hit_run
20130113I-2013-16820,2,2013,MAZDA,CX, 
2013011613-02650,1,2012,CHEVROLET,4 DOOR, 
20130117I-2013-001267,1,1998,MERCURY,, 
20130117I-2013-005479,1,    ,YAMAHA,YZ80, 
20130117I-2013-005479,2,    ,,SX85, 
20130117I-2013-011114,1,2000,PLYMOUTH,, 
20130117I-2013-012683,1,2001,FORD,EXCURSIC, 
20130117I-2013-012683,2,2005,TOYOTA,HIGHLANDE, 
20130122I-2013-09151,1,2008,CHEVROLET,WAGON, 
20130122I-2013-09151,2,2012,NISSAN,ALTIMA, 
2013020213-17,1,2006,LINCOLN,ZEPHER, 
2013020213-17,2,2012,JEEP,GRND CHER, 
20130202AF13-12,1,2012,TOYOTA,HIG, 
2013020313-18215,1,2011,LINCOLN,MP, 
20130205D030-2013-01552A,1,2000,NISSAN,MAXIMA, 
20130205D030-2013-01552A,2,2013,INTERNATIONAL,TT, 
20130206I-2013-003906,1,2002,SUBARU,LEGACY, 
20130206I-2013-003906,2,2006,HONDA,CIVIC, 
20130212ER-13-05838,1,1997,HARLEY DAVIDSON,MC, 
20130212ER-13-07423,1,2006,LEXUS,GS4-4D, 
20130212ER-13-07456,1,1995,HONDA,ACC, 
201302132013-004812,1,2008,BMW,535, 
201302132013-004812,2,2007,,MON, 
201302132013-008160,1,2012,TOYOTA,CAMRY, 
201302142013:33748,1,    ,NISSAN,MAX 4, 
20130215I-2013-005655,1,1997,JEEP,WRANGLER, 
20130215I-2013-005655,2,2008,HONDA,ACCORD, 
20130215I-2013-007318,1,2009,KIA,RONDO, 
20130215I-2013-024920,1,2010,KIA,FOR, 
20130215I-2013-025086,1,2012,FORD,, 
20130215I-2013-025086,3,2012,TOYOTA,WAGON, 
20130216I-2013-003557,1,2008,MERCEDES BENZ,S550, 
20130216I-2013-003557,2,2008,ACURA,RDX, 
2013021713-05499,1,2007,YAMAHA,N51, 
2013021713-18392,1,2012,AUDI,A4,Y
2013021713-18392,2,2005,TOYOTA,COR, 
2013021813-8161-AC,1,2006,SUZUKI,GSX, 
20130219I-2013-067563,1,2005,HYUNDAI,SONATA, 
20130219I-2013-067563,2,2007,FREIGHTLINER,CB, 
2013022013-14709,1,1999,HARLEY DAVIDSON,, 
2013022013-15415,1,2001,LEXUS,GS3, 
20130221I-2013-025858,1,2001,NISSAN,XTE, 
20130221I-2013-034423,1,1998,MITSUBISHI,GALLANT, 
20130221I-2013-034423,2,2002,HONDA,CRV, 
20130221I-2013-034423,3,2013,ACURA,ILX, 
2013022313-80693,1,2013,HARLEY DAVIDSON,MC, 
2013022513-479,1,2010,CHEVROLET,VAN, 
20130225I-2013-04132,1,1997,FORD,EPD, 
2013022929-13-000794-021,1,2005,VOLKSWAGEN,PAS, 
2013022929-13-000794-021,2,1999,FORD,EXP, 
2013022929-13-003178-083,1,2005,CHRYSLER,TWC, 
2013022929-13-003178-083,2,2014,INTERNATIONAL,TT, 
201302302013-4593,1,1989,SUBARU,M-C, 
201302302013-4593,2,1997,TOYOTA,4DR, 
20130231BC-13-046677,1,2001,,CARRYALL2, 
2013023313-03545,1,2006,INTERNATIONAL,TK, 
2013023313-03545,2,2012,MERCEDES BENZ,VAN, 
2013023313-07536,1,2011,GMC,ACADIA, 
2013023313-07536,2,2009,HYUNDAI,ACC, 
2013023313-08552,1,2000,MITSUBISHI,MON, 
2013023313-08552,2,2000,JEEP,CHK, 
2013023313-08552,3,2001,VOLKSWAGEN,PAS, 
2013023313-08552,4,2012,MERCEDES BENZ,C32, 
2013023313-11742,1,2006,CHEVROLET,IMP, 
2013023313-11920,1,2004,HYUNDAI,SON, 
2013023313-17824,1,2006,FORD,ECP, 
201302342013-009560,1,2007,HARLEY DAVIDSON,MOTORCYCLE, 
20130235MP-006538-13,1,2009,KIA,BOR, 
201302382013-003261,1,2009,HONDA,CRV, 
201302382013-003261,2,2006,FORD,ESC, 
201302382013-003261,3,2010,NISSAN,ARM, 
2013023913-3331,1,2003,JEEP,LSF, 
2013023913-3331,2,2008,TOYOTA,RAV4, 
2013023913-3636,1,2006,TOYOTA,SXA, 
2013023913-3636,2,2011,JEEP,WRA, 
2013023913-8524,1,2008,FORD,CVC, 
2013024141-13-007346,1,1998,TOYOTA,CAM, 
2013024141-13-007346,2,    ,,, 
2013024213-03361,1,2010,AUT,ACX, 
2013024213-03553,1,2008,HONDA,PIL, 
2013024213-03553,2,2004,TOYOTA,CAM, 
2013024213-05916,1,2004,FORD,ECO, 
20130245I-2013-023269,1,2008,BMW,X5, 
20130245I-2013-023269,2,2004,SUBARU,FOR, 
20130246BC-13-024034,1,2003,HONDA,CRV, 
20130246BC-13-024034,2,2012,CHEVROLET,MAL, 
20130246I-2013-017247,1,2005,HARLEY DAVIDSON,FLH, 
20130246I-2013-026640,1,1995,JEEP,CHEROKEE, 
20130246I-2013-046600,1,2006,SUBARU,LEG, 
20130246I-2013-046600,2,1996,JEEP,G C, 
20130249D030-2013-02421A,1,2013,HYUNDAI,ELA, 
20130251I-2013-012024,1,1997,BUICK,4 DOOR, 
20130251I-2013-018996,1,2013,NISSAN,SENTRA, 
2013025213-4503,1,2011,CHEVROLET,SILVERADO, 
2013025213-4503,2,1997,CADILLAC,DEVILLE, 
2013025213-4574,1,1999,SUBARU,LEGACY, 
2013025213-4574,2,2013,CHEVROLET,CRUZE, 
201302542013-006240,1,2003,LAND ROVER,RANGE ROVER, 
201302562013-000251,1,2012,HONDA,ACC, 
201302562013-000251,2,2012,BUICK,REG, 
201302562013-009021,1,2007,HONDA,CIV, 
201302562013-009021,2,2012,HARLEY DAVIDSON,FXD, 
2013025713-01371,1,2002,HONDA,CRV, 
20130257B060-2013-03455A,1,1998,CHRYSLER,TOWN & COUNTRY, 
20130257B060-2013-03455A,2,2008,FREIGHTLINER,TRUCK, 
2013026013-005322,1,1995,CHEVROLET,AST, 
2013026013-005322,2,2003,MAZDA,M26, 
2013026013-023309,1,2000,BMW,?28I, 
20130260PD-13-020483,1,2008,CHEVROLET,AVEO, 
20130260PD-13-020483,2,2003,FORD,WAGON, 
20130261TY-13-05117,1,1988,HONDA,GODW, 
20130261TY-13-10557,1,2003,JEEP,LIB, 
2013026213-002892,1,2002,VOLVO,VNL, 
2013026313-0337513-083,1,2005,YAMAHA,YZF, 
2013026313-0337513-083,2,    ,,, 
2013026313-041,1,1999,SATURN,SC2, 
2013026513-3608,1,2012,TRIUMPH,STREET TRPK, 
20130265WG-13-09594,1,2002,SEA,TPT, 
201302662013-002811/110-13,1,2007,MITSUBISHI,COOPER, 
201302662013-002811/110-13,2,2003,TOYOTA,TACOMA, 
2013026634-13/I-2013-000598,1,    ,CHEVROLET,WAGON, 
20130267I-2013-009552,1,2012,TOYOTA,CAM, 
20130267I-2013-009552,2,2002,FORD,XPL, 
20130267I-2013-009767,1,1988,CHEVROLET,TRUCK, 
20130267I-2013-009767,2,2010,VOLVO,X6T, 
20130267I-2013-013363,1,1990,HARLEY DAVIDSON,FLS, 
20130267I-2013-013363,2,2001,MCI,D4000, 
20130267I-2013-015594,1,2012,TOYOTA,CAM, 
2013027013-10128,1,2007,CHEVROLET,EQUINOX, 
2013027013-10128,2,2003,HONDA,CIVIC, 
2013027013-5138,1,2008,HARLEY DAVIDSON,FLHX, 
2013030413-4748,1,2005,BUICK,REN, 
201303042013-6827,1,2003,FORD,CROWN VIC, 
201303052013-10946,1,2012,HONDA,ACCORD, 
20130305201304834,1,2002,CHEVROLET,IMPALA, 
20130305201306042,1,1987,MERCURY,GRAND MRQS, 
20130305201306042,2,1995,BMW,525IA, 
20130305201306042,3,2003,GMC,ENVOY, 
20130305201307523,1,1997,FORD,ECONO 100, 
201303062013-20789,1,2008,TOYOTA,YAR, 
201303062013-20789,2,2007,GMC,YUK, 
201303062013-20789,3,1994,BUICK,CEN, 
201303062013-20789,4,2010,CHEVROLET,TRA, 
20130306C020-2013-00498A,1,2007,SUZUKI,GSX, 
20130306C020-2013-00893A,1,2002,GMC,SAFARI, 
201303072013-3025,1,1999,HARLEY DAVIDSON,MC, 
201303082013-0092,1,1996,MERCURY,, 
201303082013-16296,1,2004,TOYOTA,COR, 
201303082013-16296,2,2008,SUZUKI,SX4, 
201303082013-4943,1,2001,22,AST, 
201303102013-2252,1,2007,PETERBILT,378, 
201303102013-2252,2,2013,GMC,SUV, 
201303102013-2822,1,2000,BUICK,CEN, 
20130310201307664,1,2004,DODGE,NEON, 
20130310201307664,2,2006,TOYOTA,SCION, 
20130311201307448,1,2008,HONDA,CIVIC, 
20130312201300142,1,2000,HYUNDAI,SONATA, 
20130312201300142,2,2000,CHEVROLET,SILVERADO, 
2013031313-11077,1,2002,BMW,, 
2013031313-11077,2,2014,MAZDA,, 
2013031313-11091,1,1999,JEEP,, 
2013031313-11091,2,2011,TOYOTA,, 
2013031313-14868,1,1999,INFINITI,, 
2013031313-14868,2,2011,BMW,4DR, 
2013031313-16921,1,1997,JEEP,, 
2013031313-16921,2,2005,CHEVROLET,, 
2013031313-25273,1,2011,CHEVROLET,IMPALA 4DR, 
2013031313-9021,1,2001,HYUNDAI,XG3, 
2013031313-9021,2,2009,FORD,FLE, 
201303132013-001314,1,2000,HONDA,, 
201303132013-13380,1,2011,BMW,2 DR, 
201303132013-17539,1,2008,HARLEY DAVIDSON,MC, 
201303132013-17539,2,2001,GMC,, 
201303132013-23441,1,2010,HONDA,2DR, 
201303132013-23441,2,1998,HONDA,4 DR, 
201303132013-25986,1,2006,LAND ROVER,SUV, 
201303132013-25986,2,2000,KIA,4DR, 
201303132013-2837,1,1999,DODGE,DUR, 
201303132013-3398,1,2007,MAZDA,CX-7, 
201303132013-5535,1,2008,NISSAN,, 
201303132013-9405,1,1996,HONDA,, 
201303132013-9405,2,2002,LEXUS,, 
201303152013-2054,1,1997,PONTIAC,4-DR, 
201303152013-2054,2,2011,JEEP,WRANGLER, 
201303152013-3176,1,2000,DODGE,NEON, 
201303152013-4707,1,2011,GMC,TERRAIN, 
201303152013-4707,2,2009,CHEVROLET,CAVALIER, 
20130315C020-2013-00296A,1,1999,NISSAN,ALTIMA, 
20130315C020-2013-00296A,2,2006,FREIGHTLINER,TRACTOR, 
20130316C020-2013-00549A,1,2011,HARLEY DAVIDSON,FXD, 
20130316C020-2013-00549A,2,2009,VOLKSWAGEN,BEETLE, 
201303172013-5526,1,2013,NISSAN,PATHFINDER, 
201303172013-5526,2,1999,FORD,TAURUS, 
201303182013-1827,1,2001,LINCOLN,TOWNCAR, 
201303182013-1827,2,2009,MERCEDES BENZ,C300, 
201303182013-2648,1,2008,DODGE,RAM, 
201303182013-7116,1,1996,CHEVROLET,C30 VAN, 
20130318D020-2013-00571A,1,2011,CHEVROLET,MALIBU, 
20130318D020-2013-00571A,2,2008,MERCEDES BENZ,4D, 
2013031913-16576,1,2004,CHEVROLET,IMPALA, 
2013031913-1836,1,2003,MITSUBISHI,ECL, 
2013031913-7190,1,2005,CHEVROLET,TRAILBLZR, 
2013031913-7190,2,2012,CHEVROLET,CRUZ, 
2013031913-7190,3,1992,CHEVROLET,CAVALIER, 
2013031913-7735,1,2005,TOYOTA,SOLARA, 
201303192013-9584,1,1989,BUICK,REG, 
201303192013-9584,2,2005,MERCURY,SAB, 
201303192013-9584,3,2012,HONDA,CIV, 
201303192013-9584,4,2013,FREIGHTLINER,TRK, 
201303202013-11674,1,2003,CHEVROLET,CAVALIER, 
201303202013-13150,1,2013,CHEVROLET,SILVERADO, 
201303202013-13150,2,2001,HONDA,ACCORD, 
201303202013-13150,3,1994,FORD,TAURUS, 
201303222013-1055,1,2002,FORD,WIN, 
201303222013-11016,1,2003,CHEVROLET,TRAIL BLAZER, 
201303222013-14116,1,2009,SUBARU,4 DR, 
201303222013-6463,1,2009,NISSAN,ROG4DR, 
201303222013-6463,2,2010,FORD,4DR STE, 
2013032313-262,1,2002,NISSAN,XTERRA, 
2013032313-262,2,1995,TOYOTA,CAMRY, 
2013032313-2754,1,2007,NISSAN,, 
2013032313-4572,1,2002,TRUM?,MC, 
2013032313-4572,2,2003,JEEP,4DR, 
201303242013-00539,1,2010,INTERNATIONAL,SBA, 
201303242013-05481,1,2003,MERCEDES BENZ,ML3, 
201303242013-13477,1,2009,HONDA,CRV, 
201303242013-13477,2,1999,HONDA,ACC, 
201303242013-13916,1,2012,LINCOLN,MKX, 
201303242013-13916,2,2012,CADILLAC,ESC, 
201303242013-14115,1,2009,DODGE,CHALLENGER, 
201303242013-15432,1,2005,HYUNDAI,TIB, 
201303242013-15432,2,1994,BUICK,LES, 
201303242013-16710,1,2006,HONDA,CBR, 
201303242013-24075,1,    ,HONDA,ACC, 
201303242013-24075,2,2009,NISSAN,CUB, 
20130324C020-2013-00031A,1,1995,LINCOLN,TOWN CAR, 
20130324C020-2013-00031A,2,2008,FORD,F-750, 
20130324C020-2013-00800A,1,2004,FORD,F550, 
20130324D020-2013-00723A,1,2014,LINCOLN,LS, 
20130324D020-2013-00723A,2,    ,MAZDA,99, 
20130326C020-2013-00729A,1,2003,HONDA,CIVIC, 
201303292013-16291,1,1999,CHEVROLET,CORVETTE, 
201303292013-21537,1,1999,LINCOLN,CON, 
201303292013-21557,1,2009,HYUNDAI,SAN, 
201303292013-3459,1,1998,SATURN,SL, 
201303292013-4773,1,2008,TOYOTA,4RUNNER, 
201303292013-4773,2,2006,CHRYSLER,SEBRING, 
201303292013-4773,3,2010,FORD,EDGE, 
201303292013-4778,1,2000,SATURN,LS, 
201303292013-5326,1,2005,CHEVROLET,TBLZ, 
20130333C080-2013-00341A,1,1999,HARLEY DAVIDSON,MC, 
20130333C080-2013-00341A,2,2011,HARLEY DAVIDSON,FLT, 
20130333C080-2013-00578A,1,1995,FORD,F150, 
20130334C020-2013-00512A,1,2008,HONDA,FIT, 
20130335C080-2013-00115A,1,2000,FORD,F250, 
20130335C080-2013-00115A,2,2008,HONDA,PILOT, 
201303372013-10655,1,2000,HONDA,ACCORD, 
201303372013-4117,1,2010,HONDA,ELEMENT, 
201303372013-4117,2,1999,SATURN,SL2, 
20130337D020-2013-01112A,1,2000,CHRYSLER,300, 
201303382013-00003762,1,2011,CHEVROLET,CRU, 
201303382013-00003762,2,2008,NISSAN,ALT, 
201303382013-00004288,1,    ,JEEP,CHEROKEE,Y
201303382013-00008275,1,1997,HONDA,PRELUDE, 
201303382013-00016677,1,    ,,,Y
20130339C080-2013-00648A,1,1996,MAZDA,MIATA, 
20130404213004317,1,2010,CHEVROLET,HHR, 
20130404213004317,2,2011,CHEVROLET,SILVERADO, 
20130404A310-2013-00782A,1,2006,FORD,F150, 
20130404A310-2013-00782A,2,2001,FORD,TAURUS, 
20130404A310-2013-01443A,1,2013,NISSAN,ALT, 
20130404A310-2013-02498A,1,2000,HONDA,ACC, 
20130404A310-2013-02498A,2,2010,CHEVROLET,COB, 
20130404A310-2013-02498A,3,2008,FORD,EXP, 
20130405T2013-366,1,2013,HYUNDAI,4DR, 
20130405T2013-391,1,2012,CHRYSLER,200, 
201304062013-292,1,2012,HONDA,ACC, 
201304062013-292,2,2008,MERCURY,MGL, 
201304062013-299,1,2005,HONDA,4 DOOR, 
201304062013-299,2,2011,CHEVROLET,SILVERADO, 
201304062013-299,3,1999,CHEVROLET,TRUCK, 
20130407201300290,1,2007,TOYOTA,PRI, 
2013040813-05-17-2731,1,2003,BUICK,CENTURY, 
2013040813-11-09-1583,1,2013,CHEVROLET,TROV,Y
201304081302050153,1,1978,TOYOTA,2 DR, 
201304081302050153,2,2005,KENWORTH,?CAB, 
201304081302050247,1,1995,TOYOTA,CAMRY, 
201304081302050247,2,2011,NISSAN,ALTIMA, 
201304081302051396,1,    ,BUICK,,Y
201304081303021264,1,    ,,,Y
201304081303250247,1,2001,FORD,TAURUS, 
201304081303250247,2,    ,,, 
201304081305011907,1,1997,CHEVROLET,BLA, 
201304081305253050,1,2001,NISSAN,MAXIMA, 
201304081305253050,2,2004,HONDA,CIVIC, 
201304081306020393,1,2013,TOYOTA,CAM, 
201304081306060825,1,2007,ACURA,4 DOOR, 
201304081306060825,2,2001,NISSAN,4 DOOR, 
201304081306060825,3,2003,DODGE,RAM 1500, 
20130408130623-3062,1,2011,DODGE,DUR, 
20130408130623-3062,2,    ,LINCOLN,LE, 
201304081306261491,1,2007,CHEVROLET,SUBURBAN, 
20130408130629-2407,1,1996,GMC,, 
20130408130629-2407,2,2000,JEEP,, 
20130408130629-2407,3,2002,HONDA,, 
20130408130629-2407,4,2000,DODGE,, 
201304081308081360,1,1998,PLYMOUTH,, 
20130408130811-0886,1,1996,HONDA,CIVIC, 
201304081308122922,1,1999,FORD,ESCORT, 
201304081308310056,1,1999,HONDA,, 
201304081308311598,1,2000,YAMAHA,YF2350RANSHEE, 
201304081308311598,2,2004,TOYOTA,CAMRY, 
201304081309142204,1,1996,FORD,EXP, 
201304081309142204,2,1996,ACURA,TL, 
201304081309202142,1,2006,CHRYSLER,, 
201304081309202142,3,1999,HYUNDAI,ELAN, 
201304081310060132,1,2001,SATURN,4 DOOR, 
201304081310060132,2,    ,,,Y
20130408131124-3003,1,1987,CHEVROLET,CAPRICE, 
20130408A310-2013-00909A,1,2012,NISSAN,SENTRA, 
20130408A310-2013-00909A,2,2010,HYUNDAI,ACCENT, 
2013040913-019298,1,2006,MITSUBISHI,ECL, 
2013040913-024259,1,2011,BUICK,ENC, 
2013040913-024259,2,2012,FORD,FOC, 
2013040913-035278,1,1998,HONDA,CIVIC, 
2013040913-035278,2,1998,KENWORTH,TRK, 
2013040913-061940,1,2013,TOYOTA,CBA, 
2013040913-070127,1,2011,KIA,OPT, 
2013040913-075443,1,2004,HONDA,ACC, 
2013040913-075443,2,2013,TOYOTA,4RU, 
2013040913-077191,1,2005,CADILLAC,CTS, 
2013040913-077191,2,1997,SATURN,SL2, 
2013040913-078991,1,1993,OLDS,CUT, 
20130409A310-2013-00556A,1,2011,FREIGHTLINER,DUMP, 
20130409A310-2013-00556A,2,1999,HONDA,ACCORD, 
20130409A310-2013-01653A,1,2003,CHEVROLET,IMP, 
201304112013001466,1,1994,YAMAHA,MOTORCYCLE, 
201304112013001466,2,2007,SATURN,4DOOR, 
201304122013-05538,1,    ,,,Y
201304122013-6605,1,1990,HONDA,ACCORD, 
201304122013-6605,2,2007,MERCURY,MILAN, 
201304122013-6605,3,2001,DODGE,DURANGO, 
20130414A310-2013-01861A,1,2008,CHRYSLER,SEABRING, 
20130414A310-2013-01861A,2,1999,HONDA,CIV, 
20130414A310-2013-02154A,1,2000,BUICK,REG, 
20130414A310-2013-02154A,2,2011,NISSAN,XTE, 
20130414A310-2013-02154A,3,2010,JEEP,PAT, 
20130414A310-2013-02154A,4,2005,LEXUS,ES, 
2013041513-011653,1,2001,MAZDA,626, 
2013041513-017173,1,2009,TOYOTA,CORROLA, 
2013041513-027813,1,2012,KIA,FORTE, 
2013041513-035563,1,1995,HONDA,XR80R, 
2013041513-035563,2,2003,HONDA,XR100, 
2013041513-039170,1,2008,GMC,SAV, 
2013041513-039170,2,2000,KIA,SEPLTIA, 
2013041513-039170,3,2009,MITSUBISHI,GALANT, 
2013041513-039170,4,2011,FORD,RANGER, 
2013041513-039170,5,2011,CHEVROLET,SILVERADO, 
2013041513-039170,6,2004,FORD,TAURUS, 
2013041513-039170,7,2003,TOYOTA,CAMRY, 
2013041513-040130,1,2003,SUBARU,4D, 
2013041513-040130,2,2009,HONDA,4D, 
2013041513-040130,3,2005,DODGE,CAR, 
2013041513-040130,4,2013,HONDA,, 
20130415A310-2013-02546A,1,2007,HONDA,ACCORD, 
201304172013-0011,1,2004,HYUNDAI,ELANTRA, 
201304182013010563,1,2008,BMW,X3, 
2013042213-006418,1,2000,SUBARU,IMP, 
2013042213-006418,2,2010,CHEVROLET,IMP, 
2013042213-006418,3,2007,BUICK,RDV, 
2013042213-006418,4,2001,TOYOTA,4RN, 
2013042413-07214,1,2008,HONDA,CIVIC,Y
2013042413-08096,1,1992,HONDA,CIVIC DX, 
201304252013001187,1,2005,FORD,F-250, 
2013042713-000532,1,1991,TOYOTA,PRE,Y
2013042713-26647,1,2009,DODGE,JOURNEY, 
2013042713-26647,2,2003,MERCURY,SABLE, 
2013042713-56132,1,2001,ACURA,TL, 
2013042713-56132,2,2007,HONDA,ACCORD, 
201304272013-24169,1,2003,CHEVROLET,SUBURBAN, 
201304302013-11,1,1997,CADILLAC,4 DOOR, 
20130431187-13A,1,2011,KAWASAKI,ZX600, 
20130431187-13A,2,    ,TOYOTA,TUNDRA, 
2013043139-13A,1,2012,CHEVROLET,IMPA, 
2013043139-13A,2,2005,MAZDA,MPV, 
2013043413-1069-AC,1,2008,FORD,250, 
2013043413-1069-AC,2,2012,KIA,FOR, 
2013043413-114-AC,1,1997,TOYOTA,COR, 
2013043413-114-AC,2,1998,TOYOTA,4RN, 
2013043413-422-AC,1,2003,HYUNDAI,ACC, 
2013043413-422-AC,2,2010,HONDA,CR-, 
2013043413-422-AC,3,2013,TOYOTA,SIE, 
2013043413-446-AC,1,2002,GMC,ENV, 
2013043413-447-AC,1,2009,MERCURY,G M, 
2013043413-447-AC,2,1999,MITSUBISHI,MON, 
2013043413-448-AC,1,2004,JEEP,4X4, 
2013043413-448-AC,2,1999,CHEVROLET,MAL, 
2013043413-488-AC,1,2013,TOYOTA,TACOMA, 
2013043413-658-AC,1,2013,AMERICAN MOTORS,150, 
2013043413-658-AC,2,2005,GMC,CAN, 
2013043413-658-AC,3,2013,GMC,ACA, 
2013043413-679-AC,1,2008,GMC,TK2, 
2013043413-679-AC,2,2007,HONDA,RID, 
2013043413-679-AC,3,2011,CHEVROLET,150, 
2013043413-710-AC,1,2006,FORD,E15, 
2013043413-710-AC,2,2009,FORD,FLE, 
2013043413-710-AC,3,2005,SUZUKI,C90, 
2013043413-738-AC,1,2008,PONTIAC,G6, 
2013043413-782-AC,1,2005,HARLEY DAVIDSON,FLH, 
2013043413-782-AC,2,2005,JEEP,LIB, 
201304362013-002753,1,2005,GMC,550, 
201304362013-002753,2,2012,FORD,TAURUS, 
201304362013-006625,1,1998,NISSAN,200SX, 
201304362013-006625,2,2013,FREIGHTLINER,TOW, 
201304362013-014548,1,2000,FORD,WINDSTAR, 
201304362013-029832,1,2004,CHEVROLET,SILVERAD, 
201304362013-029832,2,2007,HONDA,CIVIC, 
201304362013-030274,1,1998,PLYMOUTH,NEON, 
201304362013-030274,2,2003,HARLEY DAVIDSON,, 
201304362013-036653,1,1999,HONDA,ACCORD, 
201304362013-043887,1,1997,NISSAN,ALTAMA, 
201304362013-048863,1,1996,FORD,CONTOUR, 
201304362013-057640,1,2013,ACURA,RDX, 
20130436A160-2013-00442A,1,1997,PONTIAC,TRANS SPORT, 
20130436A160-2013-00606A,1,2007,TOYOTA,CAM, 
20130436A160-2013-00606A,2,2005,MACK,99, 
20130436A160-2013-00606A,3,2005,FORD,F250, 
20130436A160-2013-00606A,4,2001,HONDA,ACC, 
2013043780-13A,1,1995,CHEVROLET,SUB, 
2013050113-04338,1,2001,VOLVO,VAN, 
20130504A050-2013-00041A,1,2004,BUICK,LE SABRE, 
20130505I-2013-001200,1,    ,HYUNDAI,ELANTRA, 
20130505I-2013-001200,2,    ,FORD,TAURUS, 
20130505I-2013-012341,1,2011,TOYOTA,TACOMA, 
20130505I-2013-023256,1,2005,CHEVROLET,AVEO, 
20130505I-2013-023256,2,2003,HARLEY DAVIDSON,SPORTSTER, 
20130505I-2013-026850,1,2010,FORD,FOCUS, 
20130505I-2013-040061,1,2012,,TRAIL Z, 
20130505I-2013-040061,2,2005,MAZDA,TRIBUTE S, 
20130506E030-2013-00974A,1,2004,HONDA,ACCORD, 
20130506I-2013-00433,1,2007,LEXUS,GS, 
20130506I-2013-15642,1,1998,FORD,EXPLORER, 
