id,vehicle_number,position,occupant_number,age,sex,condition
20130215I-2013-025086,1,01,1,41,M,  
20130216I-2013-003557,1,01,1,38,M,02
20130216I-2013-003557,2,01,2,33,F,  
20130216I-2013-003557,2,06,3,1,F,  
2013021713-05499,1,01,1,40,M,02
2013021713-18392,1,01,1,67,F,02
2013021813-8161-AC,1,01,1,22,M,02
20130219I-2013-067563,1,01,1,61,F,02
20130219I-2013-067563,2,01,2,23,M,  
20130219I-2013-067563,2,03,3,30,M,  
2013022013-14709,1,01,1,29,M,02
2013022013-15415,1,01,1,70,M,02
20130221I-2013-025858,1,01,1,17,F,  
20130221I-2013-025858,1,03,2,16,F,  
20130221I-2013-034423,1,01,1,26,F,04
20130221I-2013-034423,1,03,2,25,F,02
20130221I-2013-034423,1,06,3,24,F,04
2013022313-80693,1,01,1,33,M,02
20130225I-2013-04132,1,01,1,24,M,  
20130225I-2013-04132,1,03,2,23,M,  
20130225I-2013-04132,1,06,3,20,F,  
2013022929-13-000794-021,1,01,1,29,F,02
2013022929-13-003178-083,1,01,1,32,F,  
2013022929-13-003178-083,1,03,2,70,M,02
2013022929-13-003178-083,1,04,3,5,F,  
2013022929-13-003178-083,1,05,4,2,M,  
2013022929-13-003178-083,2,01,5,45,M,  
201302302013-4593,1,01,1,19,M,02
201302302013-4593,1,04,2,18,M,03
201302302013-4593,2,01,3,24,M,  
201302302013-4593,2,03,4,21,M,  
20130231BC-13-046677,1,01,1,28,M,  
20130231BC-13-046677,1,03,2,57,M,02
2013023313-03545,1,01,1,43,M,  
2013023313-03545,1,03,2,24,M,  
2013023313-03545,2,01,3,26,M,02
2013023313-07536,1,01,1,39,F,03
2013023313-07536,1,04,2,1,M,  
2013023313-07536,1,06,3,4,F,  
2013023313-07536,1,07,4,6,F,  
2013023313-07536,2,01,5,72,M,02
2013023313-08552,1,01,1,64,F,02
2013023313-08552,2,01,2,40,F,  
2013023313-08552,4,01,3,66,M,  
2013023313-11742,1,01,1,89,M,02
2013023313-11920,1,01,1,83,M,02
2013023313-17824,1,01,1,38,M,02
201302342013-009560,1,01,1,46,M,02
20130235MP-006538-13,1,01,1,44,F,  
201302382013-003261,1,01,1,47,F,02
2013023913-3331,1,01,1,47,F,02
2013023913-3636,1,01,1,86,F,02
2013023913-3636,2,01,2,33,F,  
2013023913-8524,1,01,1,32,M,02
2013024141-13-007346,1,01,1,56,M,02
2013024213-03361,1,01,1,44,M,  
2013024213-03361,1,11,2,37,M,  
2013024213-03361,1,11,3,22,M,02
2013024213-03553,1,01,1,33,F,02
2013024213-03553,1,03,2,13,F,04
2013024213-03553,2,01,3,50,F,  
2013024213-05916,1,01,1,45,M,  
20130245I-2013-023269,1,01,1,39,M,  
20130245I-2013-023269,1,03,2,37,F,  
20130245I-2013-023269,1,06,3,4,M,02
20130245I-2013-023269,2,01,4,62,F,04
20130246BC-13-024034,2,01,1,56,M,02
20130246I-2013-017247,1,01,1,50,M,02
20130246I-2013-026640,1,01,1,40,M,02
20130246I-2013-046600,1,01,1,60,M,  
20130246I-2013-046600,2,01,2,45,F,02
20130249D030-2013-02421A,1,01,1,22,M,  
20130251I-2013-012024,1,01,1,40,M,02
20130251I-2013-018996,1,01,1,25,M,02
2013025213-4503,1,01,1,58,M,  
2013025213-4503,1,03,2,65,M,  
2013025213-4503,2,01,3,62,M,02
2013025213-4574,1,01,1,49,M,03
2013025213-4574,1,03,2,56,F,  
2013025213-4574,2,01,3,72,F,02
201302542013-006240,1,01,1,33,M,03
201302542013-006240,1,03,2,25,M,02
201302542013-006240,1,04,3,22,M,03
201302562013-000251,1,01,1,20,F,04
201302562013-000251,2,01,2,60,M,02
201302562013-009021,1,01,1,31,F,  
201302562013-009021,2,01,2,20,M,02
2013025713-01371,1,01,1,56,M,02
20130257B060-2013-03455A,1,01,1,51,M,04
20130257B060-2013-03455A,1,03,2,66,F,03
20130257B060-2013-03455A,1,04,3,43,F,03
20130257B060-2013-03455A,2,01,4,43,M,02
20130257B060-2013-03455A,2,02,5,25,M,03
20130257B060-2013-03455A,2,03,6,28,M,03
2013026013-005322,1,01,1,70,M,03
2013026013-005322,2,01,2,34,M,02
2013026013-023309,1,01,1,32,F,02
20130260PD-13-020483,1,01,1,22,F,02
20130260PD-13-020483,2,01,2,77,F,04
20130260PD-13-020483,2,03,3,76,F,04
20130261TY-13-05117,1,01,1,64,M,02
20130261TY-13-10557,1,01,1,38,M,  
20130261TY-13-10557,1,04,2,8,F,  
20130261TY-13-10557,1,05,3,7,F,  
20130261TY-13-10557,1,06,4,2,M,  
2013026213-002892,1,01,1,62,M,  
2013026313-0337513-083,1,01,1,38,M,02
2013026313-041,1,01,1,58,M,02
2013026513-3608,1,01,1,31,M,02
20130265WG-13-09594,1,01,1,22,M,  
20130265WG-13-09594,1,06,2,42,M,  
20130265WG-13-09594,1,08,3,66,M,  
20130265WG-13-09594,1,09,4,65,M,  
20130265WG-13-09594,1,11,5,45,M,02
20130265WG-13-09594,1,11,6,33,M,  
20130265WG-13-09594,1,11,7,38,M,  
201302662013-002811/110-13,1,01,1,52,F,02
201302662013-002811/110-13,2,01,2,27,F,  
2013026634-13/I-2013-000598,1,01,1,30,F,02
20130267I-2013-009552,1,01,1,54,M,04
20130267I-2013-009552,2,01,2,46,M,02
20130267I-2013-009767,1,01,1,55,M,02
20130267I-2013-013363,1,01,1,50,M,02
20130267I-2013-013363,2,01,2,61,M,  
20130267I-2013-015594,1,01,1,75,F,  
2013027013-10128,1,01,1,20,F,03
2013027013-10128,2,01,2,18,F,02
2013027013-5138,1,01,1,45,M,02
2013030413-4748,1,01,1,48,F,  
201303042013-6827,1,01,1,23,M,02
201303052013-10946,1,01,1,40,F,  
201303052013-10946,1,03,2,16,F,  
201303052013-10946,1,10,3,4,M,  
20130305201304834,1,01,1,78,M,02
20130305201304834,1,03,2,78,F,04
20130305201306042,1,01,1,79,M,02
20130305201306042,2,01,2,33,F,  
20130305201306042,3,01,3,36,F,03
20130305201307523,1,01,1,58,M,02
201303062013-20789,1,01,1,29,F,02
201303062013-20789,2,01,2,39,F,04
201303062013-20789,2,03,3,15,M,  
201303062013-20789,2,04,4,2,M,04
201303062013-20789,2,06,5,,M,  
20130306C020-2013-00498A,1,01,1,40,M,02
20130306C020-2013-00893A,1,01,1,52,M,02
201303072013-3025,1,01,1,54,M,02
201303082013-0092,1,01,1,71,M,  
201303082013-16296,1,01,1,24,M,  
201303082013-16296,2,01,2,28,F,02
201303082013-4943,1,01,1,74,F,  
201303102013-2252,1,01,1,54,M,  
201303102013-2252,2,01,2,52,M,02
201303102013-2252,2,04,3,58,M,02
201303102013-2822,1,01,1,52,F,04
20130310201307664,1,01,1,17,M,02
20130310201307664,1,03,2,17,M,03
20130310201307664,2,01,3,17,M,  
20130310201307664,2,03,4,17,M,03
20130311201307448,1,01,1,40,M,02
20130312201300142,1,01,1,17,M,02
20130312201300142,1,03,2,55,F,03
20130312201300142,2,01,3,42,F,  
20130312201300142,2,03,4,12,M,  
20130312201300142,2,06,5,6,M,  
2013031313-11077,1,01,1,20,M,02
2013031313-11077,2,01,2,42,F,  
2013031313-11077,2,03,3,11,F,  
2013031313-11091,1,01,1,42,M,02
2013031313-11091,2,01,2,40,F,04
2013031313-14868,1,01,1,17,F,02
2013031313-14868,2,01,2,43,M,04
2013031313-16921,1,01,1,38,F,02
2013031313-16921,1,03,2,72,M,02
2013031313-16921,1,06,3,68,F,02
2013031313-16921,2,01,4,49,M,03
2013031313-25273,1,01,1,17,M,02
2013031313-9021,1,01,1,21,F,02
2013031313-9021,2,01,2,26,F,02
2013031313-9021,2,03,3,53,F,02
2013031313-9021,2,04,4,1M,F,  
2013031313-9021,2,06,5,2,M,  
201303132013-001314,1,01,1,18,F,02
201303132013-13380,1,01,1,45,M,02
201303132013-17539,1,01,1,45,M,02
201303132013-17539,2,01,2,50,M,  
201303132013-17539,2,03,3,48,F,  
201303132013-23441,1,01,1,51,M,02
201303132013-23441,2,01,2,52,M,04
201303132013-25986,1,01,1,53,F,  
201303132013-25986,2,01,2,25,M,02
201303132013-2837,1,01,1,66,M,02
201303132013-3398,1,01,1,71,M,02
201303132013-3398,1,03,2,72,F,02
201303132013-5535,1,01,1,45,F,02
201303132013-9405,1,01,1,24,M,04
201303132013-9405,1,03,2,22,M,02
201303132013-9405,2,01,3,38,F,04
201303152013-2054,1,01,1,57,M,02
201303152013-2054,2,01,2,21,M,  
201303152013-3176,1,01,1,18,M,02
201303152013-4707,1,01,1,53,F,  
201303152013-4707,2,01,2,22,F,  
201303152013-4707,2,03,3,55,F,  
201303152013-4707,2,04,4,4,M,02
201303152013-4707,2,06,5,9,F,  
20130315C020-2013-00296A,1,01,1,29,M,  
20130315C020-2013-00296A,1,03,2,20,F,  
20130315C020-2013-00296A,1,06,3,,M,  
20130315C020-2013-00296A,2,01,4,36,M,02
20130316C020-2013-00549A,1,01,1,22,M,02
20130316C020-2013-00549A,2,01,2,88,M,  
20130316C020-2013-00549A,2,03,3,83,F,  
201303172013-5526,1,01,1,41,F,02
201303172013-5526,2,01,2,55,F,04
201303182013-1827,1,01,1,51,M,02
201303182013-1827,2,01,2,48,M,04
201303182013-2648,1,01,1,69,M,02
201303182013-7116,1,01,1,35,M,02
20130318D020-2013-00571A,1,01,1,52,M,04
20130318D020-2013-00571A,1,03,2,43,F,03
20130318D020-2013-00571A,2,01,3,44,F,04
20130318D020-2013-00571A,2,03,4,14,M,  
2013031913-16576,1,01,1,76,M,  
2013031913-1836,1,01,1,31,F,02
2013031913-7190,1,01,1,37,M,02
2013031913-7190,2,01,2,47,M,04
2013031913-7190,2,03,3,47,F,03
2013031913-7190,2,04,4,70,F,04
2013031913-7190,2,06,5,67,M,04
2013031913-7190,3,01,6,20,F,04
2013031913-7735,1,01,1,59,F,02
201303192013-9584,1,01,1,35,M,02
201303192013-9584,2,01,2,73,F,  
201303192013-9584,3,01,3,58,F,03
201303192013-9584,4,01,4,45,M,  
201303202013-11674,1,01,1,20,F,02
201303202013-13150,1,01,1,43,M,  
201303202013-13150,1,03,2,12,M,  
201303202013-13150,2,01,3,39,F,02
201303202013-13150,3,01,4,51,M,  
201303222013-1055,1,01,1,65,M,02
201303222013-1055,1,10,2,18,F,  
201303222013-11016,1,01,1,59,M,  
201303222013-14116,1,01,1,33,M,02
201303222013-6463,1,01,1,58,F,02
201303222013-6463,2,01,2,34,M,  
201303222013-6463,2,03,3,41,F,  
2013032313-262,1,01,1,53,M,  
2013032313-262,1,04,2,4,F,04
2013032313-262,1,05,3,3,F,04
2013032313-262,1,06,4,6,F,04
2013032313-262,2,01,5,25,F,02
2013032313-262,2,03,6,27,F,  
2013032313-2754,1,01,1,50,M,  
2013032313-4572,1,01,1,28,M,  
2013032313-4572,1,11,2,28,M,02
201303242013-00539,1,01,1,41,M,  
201303242013-05481,1,01,1,63,M,  
201303242013-13477,1,01,1,17,F,  
201303242013-13477,1,03,2,14,M,02
201303242013-13477,2,01,3,21,F,03
201303242013-13916,1,01,1,24,M,  
201303242013-13916,1,03,2,24,F,04
201303242013-13916,1,04,3,24,M,  
201303242013-13916,1,05,4,9,F,04
201303242013-13916,1,06,5,23,F,02
201303242013-13916,2,01,6,41,F,  
201303242013-13916,2,03,7,49,M,  
201303242013-13916,2,04,8,18,F,  
201303242013-13916,2,05,9,16,M,  
201303242013-13916,2,06,10,13,F,  
201303242013-13916,2,07,11,10,M,  
201303242013-14115,1,01,1,35,M,02
201303242013-15432,1,01,1,24,F,02
201303242013-15432,1,06,2,5,F,02
201303242013-15432,2,01,3,52,F,  
201303242013-16710,1,01,1,22,M,02
201303242013-24075,1,01,1,72,F,02
201303242013-24075,1,03,2,77,M,03
201303242013-24075,2,01,3,31,F,04
201303242013-24075,2,04,4,12,M,03
201303242013-24075,2,05,5,8,M,03
20130324C020-2013-00031A,1,01,1,24,M,02
20130324C020-2013-00031A,2,01,2,28,M,  
20130324C020-2013-00031A,2,03,3,43,M,04
20130324C020-2013-00800A,1,01,1,37,M,02
20130324D020-2013-00723A,1,01,1,29,M,02
20130324D020-2013-00723A,1,03,2,29,M,  
20130324D020-2013-00723A,2,01,3,57,M,  
20130324D020-2013-00723A,2,03,4,48,F,  
20130326C020-2013-00729A,1,01,1,17,M,02
20130326C020-2013-00729A,1,03,2,14,F,02
201303292013-16291,1,01,1,25,M,  
201303292013-16291,1,03,2,24,M,02
201303292013-21537,1,01,1,31,F,02
201303292013-21537,1,03,2,36,M,04
201303292013-21537,1,06,3,6,F,04
201303292013-21557,1,01,1,42,F,02
201303292013-3459,1,01,1,19,M,  
201303292013-4773,1,01,1,41,F,  
201303292013-4773,2,01,2,35,F,02
201303292013-4773,2,06,3,4,M,  
201303292013-4773,3,01,4,51,M,  
201303292013-4773,3,03,5,50,F,  
201303292013-4778,1,01,1,22,F,02
201303292013-5326,1,01,1,25,F,02
201303292013-5326,1,04,2,7,M,04
201303292013-5326,1,05,3,19,M,03
20130333C080-2013-00341A,1,01,1,65,M,02
20130333C080-2013-00341A,1,04,2,61,F,03
20130333C080-2013-00341A,2,01,3,57,M,03
20130333C080-2013-00341A,2,04,4,46,F,03
20130333C080-2013-00578A,1,01,1,22,M,  
20130333C080-2013-00578A,1,03,2,23,M,  
20130334C020-2013-00512A,1,01,1,27,F,04
20130334C020-2013-00512A,1,03,2,27,F,02
20130335C080-2013-00115A,1,01,1,25,M,  
20130335C080-2013-00115A,2,01,2,45,F,04
20130335C080-2013-00115A,2,03,3,41,M,02
201303372013-10655,1,01,1,27,M,02
201303372013-4117,1,01,1,24,F,02
201303372013-4117,2,01,2,50,M,  
20130337D020-2013-01112A,1,01,1,33,M,02
201303382013-00003762,1,01,1,19,F,02
201303382013-00003762,2,01,2,55,M,04
201303382013-00003762,2,06,3,10,F,  
201303382013-00004288,1,01,1,,M,  
201303382013-00008275,1,01,1,27,M,02
201303382013-00008275,1,03,2,23,M,02
201303382013-00008275,1,06,3,19,M,02
201303382013-00016677,1,01,1,, ,  
20130339C080-2013-00648A,1,01,1,21,M,02
20130339C080-2013-00648A,1,03,2,29,F,02
20130404213004317,1,01,1,83,F,02
20130404213004317,2,01,2,21,M,  
20130404213004317,2,03,3,44,M,04
20130404A310-2013-00782A,1,01,1,20,M,  
20130404A310-2013-00782A,2,01,2,67,M,02
20130404A310-2013-01443A,1,01,1,24,M,02
20130404A310-2013-02498A,1,01,1,22,F,02
20130404A310-2013-02498A,2,01,2,23,F,03
20130404A310-2013-02498A,2,03,3,31,F,  
20130404A310-2013-02498A,3,01,4,43,M,  
20130404A310-2013-02498A,3,03,5,43,F,  
20130404A310-2013-02498A,3,03,6,42,M,  
20130405T2013-366,1,01,1,76,M,02
20130405T2013-391,1,01,1,23,M,02
201304062013-292,1,01,1,33,F,04
201304062013-292,1,03,2,61,F,  
201304062013-292,1,04,3,9,F,  
201304062013-292,1,06,4,3,F,03
201304062013-292,2,01,5,71,F,02
201304062013-299,1,01,1,47,M,  
201304062013-299,1,03,2,63,F,03
201304062013-299,1,06,3,56,F,02
201304062013-299,2,01,4,31,M,04
20130407201300290,1,01,1,65,M,02
2013040813-05-17-2731,1,01,1,35,M,  
2013040813-05-17-2731,1,03,2,26,F,  
2013040813-05-17-2731,1,06,3,10,F,  
2013040813-11-09-1583,1,01,1,,M,02
201304081302050153,1,01,1,38,M,02
201304081302050153,2,01,2,44,M,  
201304081302050247,1,00,1,3,F,04
201304081302050247,1,01,2,39,M,04
201304081302050247,1,03,3,32,M,02
201304081302050247,2,01,4,49,M,04
201304081302051396,1,01,1,, ,  
201304081303021264,1,01,1,, ,  
201304081303250247,1,01,1,42,M,  
201304081303250247,2,01,2,, ,  
201304081305011907,1,01,1,21,F,  
201304081305253050,1,01,1,31,F,04
201304081305253050,1,03,2,25,M,  
201304081305253050,1,04,3,14,M,04
201304081305253050,1,06,4,9,F,04
201304081305253050,2,01,5,20,F,04
201304081305253050,2,03,6,21,F,04
201304081305253050,2,06,7,26,M,02
201304081306020393,1,01,1,22,M,02
201304081306060825,3,01,1,53,M,02
20130408130623-3062,1,01,1,50,M,04
20130408130623-3062,2,01,2,20,M,  
20130408130623-3062,2,03,3,,M,  
20130408130623-3062,2,06,4,45,F,02
201304081306261491,1,01,1,50,M,  
20130408130629-2407,1,01,1,31,M,  
20130408130629-2407,1,03,2,32,M,  
20130408130629-2407,2,01,3,35,F,02
20130408130629-2407,3,  ,4,, ,  
20130408130629-2407,4,  ,5,, ,  
201304081308081360,1,01,1,35,F,  
20130408130811-0886,1,01,1,31,M,02
201304081308122922,1,01,1,25,M,  
201304081308122922,1,03,2,29,M,02
201304081308310056,1,01,1,22,M,  
201304081308311598,1,01,1,26,M,02
201304081308311598,2,01,2,52,F,04
201304081308311598,2,03,3,57,F,04
201304081309142204,1,01,1,32,M,02
201304081309202142,1,00,1,, ,02
201304081309202142,1,01,2,28, ,  
201304081309202142,3,  ,3,, ,  
201304081310060132,1,02,1,19,F,02
201304081310060132,1,03,2,24,M,03
201304081310060132,1,06,3,20,F,03
20130408131124-3003,1,01,1,26,M,02
20130408131124-3003,1,03,2,21,F,04
20130408A310-2013-00909A,1,01,1,41,M,  
20130408A310-2013-00909A,2,01,2,22,F,02
2013040913-019298,1,01,1,17,M,02
2013040913-019298,1,03,2,17,M,03
2013040913-024259,1,01,1,42,F,04
2013040913-024259,2,01,2,18,M,02
2013040913-024259,2,03,3,20,F,03
2013040913-035278,1,01,1,18,F,02
2013040913-035278,2,01,2,56,M,  
2013040913-061940,1,01,1,30,F,02
2013040913-070127,1,01,1,57,M,  
2013040913-075443,1,01,1,54,F,02
2013040913-075443,2,01,2,67,M,  
2013040913-077191,1,01,1,89,M,02
2013040913-077191,2,01,2,27,M,04
2013040913-078991,1,01,1,21,M,  
20130409A310-2013-00556A,1,01,1,42,M,02
20130409A310-2013-00556A,2,01,2,24,M,  
20130409A310-2013-01653A,1,01,1,28,F,02
201304112013001466,1,01,1,49,M,02
201304112013001466,2,01,2,34,F,  
201304112013001466,2,03,3,27,M,  
201304122013-05538,1,01,1,,F,  
201304122013-6605,1,01,1,20,F,04
201304122013-6605,2,01,2,34,M,04
201304122013-6605,3,01,3,66,M,02
20130414A310-2013-01861A,1,01,1,48,F,02
20130414A310-2013-01861A,1,04,2,8,F,02
20130414A310-2013-01861A,2,01,3,37,M,  
20130414A310-2013-01861A,2,03,4,64,F,  
20130414A310-2013-01861A,2,06,5,46,F,  
20130414A310-2013-02154A,1,01,1,22,M,  
20130414A310-2013-02154A,2,01,2,32,F,  
20130414A310-2013-02154A,3,01,3,60,F,02
20130414A310-2013-02154A,4,01,4,59,M,  
2013041513-011653,1,01,1,49,M,04
2013041513-011653,1,03,2,51,F,02
2013041513-011653,1,06,3,47,F,02
2013041513-017173,1,01,1,67,F,  
2013041513-027813,1,01,1,18,F,02
2013041513-027813,1,03,2,20,M,03
2013041513-035563,1,01,1,11,M,  
2013041513-039170,1,01,1,49, ,03
2013041513-039170,2,01,2,69, ,02
2013041513-039170,3,01,3,25, ,03
2013041513-039170,4,01,4,31, ,03
2013041513-039170,5,01,5,21, ,  
2013041513-039170,6,01,6,64,F,  
2013041513-039170,7,01,7,22,F,04
2013041513-040130,1,01,1,27,M,02
2013041513-040130,2,01,2,33,F,04
2013041513-040130,3,01,3,37,F,04
2013041513-040130,3,03,4,37,M,04
2013041513-040130,4,01,5,81,F,  
2013041513-040130,4,03,6,89,M,  
20130415A310-2013-02546A,1,01,1,51,M,02
201304172013-0011,1,01,1,17,M,  
201304172013-0011,1,03,2,16,F,  
201304172013-0011,1,04,3,16,M,  
201304172013-0011,1,05,4,16,M,  
201304172013-0011,1,06,5,17,F,  
201304182013010563,1,01,1,37,M,02
201304182013010563,1,03,2,37,M,02
2013042213-006418,1,01,1,27,M,02
2013042213-006418,2,01,2,29,F,  
2013042213-006418,3,01,3,46,F,  
2013042213-006418,3,03,4,69,F,04
2013042213-006418,3,04,5,12,F,  
2013042213-006418,3,06,6,14,M,04
2013042213-006418,4,01,7,56,M,  
2013042413-07214,1,01,1,22,M,  
2013042413-07214,1,03,2,, ,  
2013042413-08096,1,01,1,26,M,  
2013042413-08096,1,03,2,25,F,  
2013042413-08096,1,06,3,3,M,  
201304252013001187,1,01,1,27,M,  
2013042713-000532,1,01,1,21,M,  
2013042713-26647,1,01,1,56,M,02
2013042713-26647,2,01,2,36,M,  
2013042713-56132,1,01,1,27,M,04
2013042713-56132,1,03,2,22,F,02
2013042713-56132,2,01,3,55,M,04
201304272013-24169,1,01,1,29,F,02
201304272013-24169,1,04,2,1,M,  
201304272013-24169,1,05,3,1,M,  
201304272013-24169,1,06,4,6,F,  
201304302013-11,1,01,1,32,M,02
20130431187-13A,1,01,1,43,M,02
20130431187-13A,2,01,2,55,F,  
20130431187-13A,2,03,3,15,F,  
2013043139-13A,1,01,1,32,F,02
2013043139-13A,2,01,2,51,F,04
2013043413-1069-AC,1,01,1,44,M,  
2013043413-1069-AC,2,01,2,47,F,02
2013043413-114-AC,1,01,1,60,M,02
2013043413-114-AC,1,03,2,53,F,  
2013043413-114-AC,2,01,3,68,M,  
2013043413-422-AC,1,01,1,30,F,02
