,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
2932,2017045810,55,M,1.0,1,1.0
3162,2017040476,62,M,2.0,1,1.0
3180,2017069898,31,F,0.0,1,1.0
3181,2017069898,64,M,1.0,2,7.0
3182,2017069898,9,F,0.0,1,2.0
3234,2017046325,17,F,0.0,1,1.0
3235,2017046325,22,M,2.0,2,1.0
3236,2017046325,16,F,4.0,1,2.0
3324,2017069822,18,F,0.0,1,1.0
3325,2017069822,76,M,4.0,2,1.0
3326,2017069822,19,F,0.0,1,2.0
3327,2017069822,76,F,2.0,2,2.0
3328,2017069822,13,F,0.0,1,2.0
3449,2017043295,28,M,8.0,1,9.0
3450,2017043295,29,F,3.0,2,1.0
3451,2017043295,29,M,1.0,1,9.0
3452,2017043295,12,M,0.0,2,2.0
3453,2017043295,10,M,3.0,2,2.0
3517,2017044855,23,F,2.0,1,1.0
3518,2017044855,19,F,2.0,1,2.0
3607,2017043267,65,F,0.0,1,1.0
3608,2017043267,49,M,2.0,2,1.0
3609,2017043267,71,F,0.0,1,2.0
3610,2017043267,45,F,2.0,2,2.0
3716,2017046362,49,M,2.0,1,1.0
3758,2017043025,64,M,2.0,1,1.0
3875,2017046090,39,M,8.0,1,1.0
3876,2017046090,36,F,8.0,1,2.0
3996,2017044818,53,M,0.0,1,1.0
3997,2017044818,19,M,3.0,2,1.0
3998,2017044818,18,F,2.0,2,2.0
4175,2017075068,50,M,2.0,1,1.0
4180,2017075102,70,M,2.0,1,1.0
4217,2017069534,20,M,1.0,2,1.0
4243,2017047695,33,M,2.0,1,1.0
4333,2017044148,60,M,2.0,1,1.0
4355,2017038225,46,M,2.0,1,1.0
4495,2017042653,20,M,0.0,1,1.0
4496,2017042653,19,F,1.0,1,2.0
4497,2017042653,1,M,8.0,1,2.0
4501,2017045821,48,F,1.0,1,1.0
4555,2017031703,24,M,2.0,1,1.0
4556,2017031703,68,M,3.0,2,1.0
4557,2017031703,26,M,2.0,1,2.0
4558,2017031703,21,M,2.0,1,2.0
4569,2017045432,16,M,0.0,1,1.0
4570,2017045432,16,M,3.0,1,2.0
4571,2017045432,16,M,0.0,1,2.0
4572,2017045432,47,F,2.0,2,1.0
4573,2017045432,81,F,1.0,2,2.0
4613,2017035223,31,M,3.0,1,1.0
4614,2017035223,34,M,2.0,2,1.0
4615,2017035223,33,M,4.0,3,1.0
4616,2017035223,33,F,2.0,2,2.0
4617,2017035223,1,M,2.0,2,2.0
4661,2017044004,23,M,1.0,1,1.0
4701,2017075376,49,F,1.0,1,1.0
4702,2017075376,47,M,0.0,2,1.0
4703,2017075376,13,M,0.0,2,2.0
4704,2017075376,13,M,0.0,2,2.0
4707,2017048125,76,M,2.0,1,1.0
4708,2017048125,66,F,2.0,1,2.0
4831,2017045431,22,F,4.0,1,1.0
4832,2017045431,32,M,1.0,1,2.0
4833,2017045431,30,M,2.0,1,2.0
4834,2017045431,23,M,4.0,1,2.0
4854,2017036317,38,M,3.0,1,1.0
4855,2017036317,33,F,2.0,1,2.0
4879,2017045161,26,F,2.0,1,7.0
4880,2017045161,49,F,0.0,2,1.0
4886,2017045328,57,M,8.0,1,1.0
4887,2017045328,51,F,8.0,2,1.0
4888,2017045328,42,F,2.0,1,2.0
4917,2017067328,54,M,0.0,1,1.0
4918,2017067328,56,M,2.0,2,4.0
4924,2017042775,39,M,1.0,1,1.0
4925,2017042775,39,F,2.0,1,2.0
4926,2017042775,7,F,1.0,1,2.0
4927,2017042775,9,M,3.0,1,2.0
5057,2017046229,37,M,2.0,1,7.0
5058,2017046229,99,U,9.0,2,1.0
5113,2017037164,18,M,2.0,1,1.0
5229,2017042420,17,M,2.0,1,1.0
5230,2017042420,17,M,3.0,1,2.0
5237,2017040396,82,F,2.0,1,1.0
5238,2017040396,59,M,0.0,2,1.0
5259,2017004399,38,M,1.0,1,1.0
5346,2017036002,25,M,3.0,1,1.0
5347,2017036002,50,F,2.0,2,1.0
5360,2017047572,25,M,2.0,2,7.0
5545,2017043216,54,M,1.0,1,1.0
5546,2017043216,57,M,0.0,2,2.0
5660,2017075115,40,M,2.0,1,1.0
5683,2017043244,28,M,2.0,1,1.0
5765,2017045070,26,F,2.0,1,1.0
5779,2017003031,63,M,8.0,1,1.0
5780,2017003031,28,F,2.0,2,1.0
5899,2017075224,21,M,0.0,1,1.0
5900,2017075224,24,M,2.0,1,2.0
5901,2017075224,22,M,0.0,1,2.0
5902,2017075224,21,F,2.0,1,2.0
5903,2017075224,20,F,0.0,1,2.0
5923,2017075375,24,M,3.0,1,1.0
5924,2017075375,49,F,1.0,2,1.0
5948,2017043351,35,F,3.0,1,2.0
6011,2017006281,69,F,1.0,1,1.0
6012,2017006281,60,M,3.0,2,1.0
6013,2017006281,54,F,2.0,2,2.0
6041,2017008907,72,M,1.0,1,1.0
6042,2017008907,19,F,0.0,2,1.0
6043,2017008907,20,M,0.0,2,2.0
6197,2017043015,23,M,2.0,1,1.0
6198,2017043015,18,M,3.0,1,2.0
6224,2017043168,60,M,0.0,1,1.0
6225,2017043168,65,F,2.0,2,1.0
6226,2017043168,15,M,0.0,2,2.0
6240,2017038737,53,M,2.0,1,1.0
6261,2017043228,50,M,2.0,1,1.0
6270,2017043939,48,M,2.0,1,1.0
6271,2017043939,28,M,0.0,1,2.0
6437,2017048316,23,M,3.0,1,1.0
6438,2017048316,18,F,1.0,1,2.0
6442,2017042328,77,M,0.0,1,1.0
6443,2017042328,77,M,0.0,2,1.0
6444,2017042328,76,F,1.0,2,2.0
6577,2017042526,34,F,0.0,1,1.0
6578,2017042526,7,M,0.0,1,2.0
6579,2017042526,54,M,2.0,2,4.0
6580,2017042526,51,F,2.0,2,5.0
6709,2017006914,20,F,2.0,1,1.0
6880,2017048314,48,M,2.0,1,1.0
6881,2017048314,51,M,0.0,2,1.0
6882,2017048317,46,M,1.0,1,1.0
6886,2017042368,22,M,3.0,1,1.0
6887,2017042368,23,M,1.0,2,1.0
7008,2017036904,29,F,2.0,1,1.0
7154,2017038162,19,M,0.0,1,1.0
7155,2017038162,40,F,3.0,2,1.0
7156,2017038162,99,M,2.0,2,2.0
7214,2017045581,73,F,3.0,1,1.0
7215,2017045581,38,M,3.0,2,1.0
7216,2017045581,79,M,0.0,1,2.0
7217,2017045581,32,F,2.0,2,2.0
7218,2017045581,14,F,2.0,2,2.0
7219,2017045581,13,F,2.0,2,2.0
7220,2017045581,10,F,2.0,2,2.0
7221,2017045581,9,M,3.0,2,2.0
7271,2017006760,62,M,2.0,1,1.0
7272,2017006760,61,M,1.0,1,2.0
7273,2017006760,35,M,3.0,2,1.0
7274,2017043645,50,M,2.0,1,1.0
7288,2017043776,57,F,0.0,1,1.0
7289,2017043776,42,F,2.0,2,7.0
7369,2017013594,37,M,2.0,1,1.0
7370,2017013594,37,M,8.0,1,2.0
7371,2017013594,37,M,8.0,1,2.0
7372,2017013594,37,M,8.0,1,2.0
7373,2017013594,47,M,0.0,2,1.0
7529,2017046374,67,M,2.0,1,1.0
7572,2017042517,34,M,2.0,1,7.0
7573,2017042517,99,U,9.0,2,1.0
7588,2017006631,63,M,1.0,1,1.0
7607,2017010744,26,M,2.0,1,1.0
7638,2017006860,46,F,2.0,1,1.0
7753,2017004362,57,M,3.0,1,1.0
7754,2017004362,41,M,1.0,2,7.0
7760,2017006467,43,M,2.0,1,1.0
7762,2017039361,30,M,2.0,1,1.0
7763,2017039361,6,F,2.0,2,7.0
7764,2017039361,44,F,2.0,3,7.0
7765,2017039361,48,M,0.0,4,1.0
7997,2017010751,35,F,2.0,1,1.0
8069,2017001720,18,F,0.0,1,1.0
8070,2017001720,26,M,0.0,2,1.0
8071,2017001720,24,F,3.0,2,2.0
8072,2017001720,2,F,3.0,2,2.0
8073,2017001720,22,F,2.0,2,2.0
8074,2017001720,49,M,0.0,3,1.0
8198,2017043810,48,M,0.0,1,1.0
8199,2017043810,66,M,2.0,2,7.0
8371,2017045400,19,M,2.0,1,1.0
8517,2017042987,61,M,0.0,1,1.0
8518,2017042987,48,M,2.0,2,1.0
8620,2017045580,18,M,2.0,1,1.0
8743,2017039160,24,M,2.0,1,1.0
8817,2017048461,70,M,2.0,1,1.0
8818,2017048461,50,M,0.0,2,1.0
8930,2017007357,21,M,1.0,1,1.0
8931,2017007357,53,M,0.0,2,1.0
8932,2017007357,58,M,3.0,3,1.0
8933,2017007357,57,F,8.0,3,2.0
9129,2017043744,30,F,2.0,1,1.0
9130,2017043744,58,M,0.0,2,1.0
9131,2017043744,4,F,2.0,1,2.0
9145,2017043774,41,F,3.0,2,7.0
9146,2017043774,44,M,2.0,3,7.0
9147,2017043774,99,U,9.0,1,1.0
9275,2017042390,75,M,2.0,1,1.0
9282,2017047602,17,F,2.0,1,1.0
9283,2017047602,18,M,8.0,1,2.0
9284,2017047602,16,M,8.0,1,2.0
9285,2017047602,18,M,0.0,1,2.0
9286,2017047602,23,M,0.0,2,1.0
9337,2017002770,97,M,1.0,1,1.0
9338,2017002770,75,M,0.0,2,1.0
9339,2017002770,32,M,0.0,3,1.0
9354,2017075428,57,F,1.0,1,1.0
9355,2017075428,4,F,8.0,1,2.0
9356,2017075428,26,F,2.0,2,1.0
9387,2017042985,56,M,2.0,1,1.0
9388,2017047173,57,M,0.0,1,1.0
9389,2017047173,57,M,2.0,2,7.0
9415,2017042557,26,F,0.0,1,1.0
9416,2017042557,20,M,4.0,1,2.0
9417,2017042557,31,M,2.0,1,2.0
9882,2017048364,54,M,3.0,2,1.0
9886,2017042399,53,M,1.0,1,1.0
9887,2017042399,16,F,3.0,1,2.0
9888,2017042399,56,M,0.0,2,1.0
9953,2017004581,28,F,2.0,1,1.0
9954,2017004581,28,F,0.0,1,2.0
10004,2017042530,17,M,2.0,1,1.0
10005,2017042530,38,F,0.0,2,1.0
10006,2017042530,11,M,3.0,2,2.0
10007,2017042530,11,M,3.0,2,2.0
10065,2017006244,17,M,1.0,1,1.0
10066,2017006244,17,F,8.0,1,2.0
10103,2017077285,49,M,2.0,1,1.0
10132,2017046083,37,F,2.0,1,1.0
10133,2017046083,33,M,1.0,1,2.0
10134,2017046083,5,M,3.0,1,2.0
10135,2017046083,36,M,2.0,1,2.0
10340,2017042380,20,M,2.0,1,1.0
10341,2017042380,20,M,2.0,1,2.0
10342,2017042380,20,M,2.0,1,2.0
10343,2017042380,19,M,2.0,1,2.0
10374,2017042519,33,M,2.0,1,1.0
10405,2017006407,18,F,3.0,1,1.0
10406,2017006407,18,F,2.0,1,2.0
10407,2017006407,30,M,3.0,2,1.0
10433,2017001386,47,M,3.0,1,1.0
10434,2017001386,47,F,2.0,1,2.0
10455,2017043452,51,M,2.0,1,1.0
10509,2017045868,45,M,2.0,1,1.0
10510,2017045868,39,M,0.0,2,1.0
10511,2017045868,21,F,0.0,3,1.0
10512,2017045057,37,M,1.0,1,1.0
10513,2017045057,49,M,0.0,2,1.0
10514,2017045057,50,M,0.0,2,2.0
10558,2017007131,55,F,2.0,1,1.0
10559,2017007131,63,M,0.0,2,1.0
10573,2017075423,38,M,0.0,1,1.0
10574,2017075423,16,F,3.0,2,1.0
10575,2017075423,17,M,3.0,2,2.0
10576,2017075423,16,M,2.0,2,2.0
10613,2017034729,59,M,2.0,1,1.0
10629,2017006621,44,M,2.0,1,1.0
10630,2017006621,44,F,3.0,1,2.0
10757,2017047606,19,M,1.0,1,1.0
10790,2017016995,20,F,3.0,1,1.0
10791,2017016995,59,M,3.0,2,1.0
10792,2017016995,35,F,2.0,2,2.0
10793,2017016995,59,F,2.0,2,2.0
10794,2017016995,4,M,0.0,2,2.0
10795,2017016995,5,F,0.0,2,2.0
10958,2017067426,32,F,2.0,1,1.0
10959,2017067426,5,M,0.0,1,2.0
10960,2017067426,3,F,0.0,1,2.0
10961,2017067426,1,F,0.0,1,2.0
10997,2017034698,27,M,3.0,1,1.0
10998,2017034698,42,M,2.0,1,2.0
11088,2017008773,48,M,1.0,1,1.0
11089,2017008773,54,M,0.0,2,1.0
11112,2017004725,30,M,1.0,1,1.0
11113,2017004725,9,F,2.0,1,2.0
11180,2017033674,69,M,2.0,2,1.0
11181,2017033674,64,F,3.0,2,2.0
11415,2017009710,77,M,1.0,1,1.0
11416,2017009710,56,F,3.0,1,2.0
11417,2017009710,71,M,3.0,2,1.0
11427,2017045436,35,M,1.0,1,1.0
11585,2017008860,36,M,2.0,1,1.0
11586,2017008860,54,F,2.0,2,1.0
11607,2017007128,20,M,2.0,1,1.0
11620,2017021254,61,F,0.0,1,1.0
11621,2017021254,70,F,2.0,2,1.0
11622,2017021254,72,M,3.0,2,2.0
11655,2017027533,18,F,3.0,1,1.0
11656,2017027533,45,M,1.0,2,1.0
11764,2017019195,24,M,2.0,1,1.0
11937,2017042957,30,M,0.0,1,1.0
11938,2017042957,41,M,0.0,2,1.0
11939,2017042957,23,F,2.0,1,2.0
11940,2017042957,5,M,4.0,1,2.0
11941,2017042957,1,M,0.0,1,2.0
11970,2017048320,78,F,2.0,1,1.0
11971,2017048320,55,M,1.0,1,2.0
11972,2017048320,51,F,3.0,1,2.0
11973,2017048320,50,F,3.0,2,1.0
11974,2017048320,50,M,3.0,2,2.0
12007,2017006596,47,M,2.0,1,1.0
12046,2017045571,22,F,0.0,1,1.0
12047,2017045571,13,M,2.0,1,2.0
12048,2017045571,2,M,0.0,1,2.0
12049,2017045571,1,F,0.0,1,2.0
12101,2017000751,32,F,2.0,1,1.0
12102,2017000751,47,F,1.0,2,1.0
12103,2017000751,7,F,1.0,2,2.0
12104,2017000751,8,F,2.0,2,2.0
12105,2017000751,7,M,2.0,2,2.0
12119,2017007359,27,M,2.0,1,1.0
12123,2017018990,48,M,0.0,1,1.0
12124,2017018990,19,F,1.0,2,7.0
12125,2017018990,10,F,1.0,3,7.0
12149,2017004314,19,M,2.0,1,1.0
12150,2017004314,16,F,3.0,1,2.0
12151,2017004314,16,M,3.0,1,2.0
12152,2017004314,47,M,3.0,2,1.0
12153,2017004314,36,F,0.0,3,1.0
12154,2017004314,45,F,0.0,3,2.0
12208,2017008100,90,M,1.0,1,1.0
12245,2017008517,64,M,2.0,1,1.0
12246,2017008517,59,F,0.0,1,2.0
12612,2017025591,82,M,1.0,1,1.0
12613,2017025591,72,F,3.0,1,2.0
12732,2017003979,58,F,2.0,1,1.0
12934,2017020893,16,F,3.0,2,2.0
12935,2017020893,20,F,8.0,2,2.0
12936,2017020893,17,M,0.0,2,1.0
12937,2017020893,21,F,2.0,2,2.0
12938,2017020893,67,M,8.0,3,1.0
13001,2017006760,36,F,2.0,2,2.0
13002,2017006760,9,M,8.0,2,2.0
13003,2017006760,6,F,1.0,2,2.0
13053,2017008820,81,M,2.0,1,1.0
13054,2017008820,19,F,0.0,2,1.0
13217,2017015408,23,F,4.0,1,1.0
13218,2017015408,62,M,1.0,2,1.0
13259,2017008134,32,F,2.0,1,1.0
13357,2017027599,68,F,1.0,1,2.0
13358,2017027599,50,M,3.0,2,1.0
13752,2017006617,48,M,0.0,1,1.0
13753,2017006617,9,M,0.0,1,2.0
13754,2017006617,9,F,0.0,1,2.0
13755,2017006617,59,M,2.0,2,7.0
13829,2017007174,29,M,8.0,1,1.0
13830,2017007174,30,F,2.0,2,1.0
14112,2017020285,45,M,0.0,1,1.0
14113,2017020285,50,M,0.0,2,1.0
14114,2017020285,47,F,8.0,2,2.0
14115,2017020285,16,F,3.0,2,2.0
14116,2017020285,15,F,0.0,2,2.0
14117,2017020285,14,F,2.0,2,2.0
14246,2017008858,75,F,0.0,1,1.0
14247,2017008858,16,M,1.0,2,1.0
14254,2017011102,49,F,3.0,1,1.0
14255,2017011102,20,F,2.0,2,1.0
14256,2017011102,21,M,3.0,2,2.0
14257,2017011102,21,F,3.0,2,2.0
14325,2017022550,23,M,0.0,1,1.0
14326,2017022550,31,M,2.0,2,1.0
14327,2017022550,30,F,2.0,2,2.0
14410,2017020359,81,F,1.0,1,1.0
14411,2017020359,33,F,3.0,2,1.0
14412,2017020359,46,F,3.0,2,2.0
14541,2017022014,35,M,1.0,1,1.0
14542,2017022014,36,F,8.0,2,1.0
14866,2017011018,57,M,3.0,1,1.0
14867,2017011018,25,F,3.0,2,1.0
14868,2017011018,23,M,2.0,2,2.0
15199,2017011366,43,M,0.0,1,1.0
15200,2017011366,44,F,0.0,1,2.0
15201,2017011366,23,F,2.0,2,1.0
15225,2017008149,23,M,0.0,1,1.0
15226,2017008149,16,F,2.0,2,7.0
15272,2017004758,32,M,2.0,1,1.0
15273,2017004758,29,M,0.0,2,1.0
15481,2017018540,99,U,9.0,1,1.0
15482,2017018540,48,F,1.0,2,7.0
15483,2017018540,3,M,4.0,3,7.0
15516,2017020983,20,M,2.0,1,1.0
15537,2017028380,26,M,1.0,1,1.0
15732,2017002980,90,M,3.0,1,1.0
15733,2017002980,41,F,2.0,1,2.0
15761,2017015378,29,M,1.0,1,1.0
15815,2017009789,28,M,2.0,1,1.0
15816,2017009789,29,M,1.0,1,2.0
15904,2017011016,30,M,2.0,1,1.0
15983,2017006049,30,F,3.0,1,1.0
15984,2017006049,80,M,1.0,2,1.0
16052,2017009782,30,M,1.0,1,1.0
16117,2017005315,70,M,2.0,1,1.0
16200,2017009144,54,M,1.0,1,1.0
16226,2017018547,23,M,0.0,1,1.0
16227,2017018547,50,M,1.0,2,7.0
16236,2017021011,19,M,2.0,1,4.0
16237,2017021011,20,F,0.0,2,1.0
16244,2017022003,27,M,2.0,1,1.0
16245,2017022003,48,M,0.0,2,1.0
16246,2017022003,23,F,8.0,4,7.0
16247,2017022003,3,F,8.0,5,7.0
16248,2017022003,53,M,8.0,6,7.0
16268,2017021329,17,F,1.0,1,1.0
16269,2017021329,19,F,1.0,1,2.0
16290,2017021329,22,M,1.0,1,2.0
16396,2017021909,54,M,2.0,1,1.0
16406,2017006204,28,M,2.0,1,1.0
16411,2017020622,37,M,0.0,1,1.0
16412,2017020622,2,M,0.0,1,2.0
16447,2017003443,22,F,2.0,1,1.0
16448,2017003443,65,M,0.0,2,1.0
16612,2017001992,31,M,0.0,1,1.0
16613,2017001992,83,M,1.0,2,7.0
16666,2017010881,17,M,3.0,1,1.0
16667,2017010881,18,M,2.0,1,2.0
16788,2017019268,26,M,2.0,1,1.0
16789,2017019268,47,F,4.0,2,1.0
16824,2017020280,51,F,2.0,1,1.0
16825,2017020280,40,M,0.0,2,1.0
16826,2017020280,35,M,0.0,2,2.0
16912,2017013400,48,F,1.0,1,1.0
16983,2017015161,19,M,1.0,1,1.0
16984,2017015161,35,F,3.0,2,1.0
17029,2017045072,56,M,1.0,1,1.0
17090,2017010943,37,F,2.0,1,1.0
17141,2017009874,57,M,3.0,1,1.0
17142,2017009874,63,F,2.0,2,1.0
17143,2017003838,49,F,2.0,1,1.0
17186,2017008497,55,M,3.0,1,1.0
17187,2017008497,53,M,1.0,1,2.0
17209,2017003062,38,M,1.0,1,1.0
17400,2017005944,58,M,2.0,1,1.0
17440,2017005286,46,F,2.0,1,1.0
17441,2017005286,61,F,0.0,2,1.0
17579,2017020756,31,M,2.0,1,1.0
17580,2017020756,53,M,2.0,2,1.0
17645,2017002956,66,M,0.0,1,1.0
17646,2017002956,73,M,2.0,2,1.0
17647,2017002956,29,M,0.0,3,1.0
17648,2017002956,27,F,0.0,3,2.0
17649,2017002956,37,F,0.0,4,1.0
17880,2017008584,26,F,0.0,1,1.0
17881,2017008584,52,M,1.0,2,7.0
17909,2017011205,46,M,1.0,1,1.0
18024,2017013913,44,M,0.0,1,1.0
18025,2017013913,22,F,2.0,2,7.0
18071,2017006230,27,M,0.0,1,1.0
18072,2017006230,64,F,2.0,2,7.0
18333,2017014611,56,M,0.0,1,1.0
18334,2017014611,74,F,2.0,2,7.0
18463,2017002518,22,M,4.0,1,1.0
18464,2017002518,45,M,4.0,1,2.0
18465,2017002518,40,F,2.0,2,1.0
18628,2017006224,72,M,0.0,1,1.0
18629,2017006224,32,M,2.0,2,7.0
18709,2017028383,39,M,1.0,1,1.0
18710,2017028383,33,F,1.0,1,2.0
18840,2017002491,19,F,3.0,1,1.0
18841,2017002491,68,F,2.0,2,1.0
18843,2017020634,22,M,2.0,1,1.0
18848,2017015747,18,M,3.0,1,1.0
19224,2017022966,61,F,3.0,1,1.0
19225,2017022966,60,F,2.0,2,1.0
19226,2017022966,17,F,8.0,2,2.0
19315,2017021239,84,M,1.0,1,1.0
19354,2017027620,28,M,0.0,1,1.0
19355,2017027620,63,M,2.0,2,1.0
19356,2017027620,39,M,2.0,2,2.0
19357,2017027620,37,M,0.0,3,1.0
19358,2017027620,30,F,0.0,3,2.0
19359,2017027620,24,M,0.0,4,1.0
19360,2017027620,24,F,0.0,4,2.0
19361,2017027620,32,M,0.0,5,1.0
19362,2017027620,51,F,0.0,6,1.0
19363,2017027620,19,F,0.0,6,2.0
19364,2017027620,52,M,0.0,7,1.0
19365,2017027620,67,M,0.0,8,1.0
19366,2017027620,63,M,8.0,9,1.0
19367,2017027620,46,M,0.0,10,1.0
19368,2017027620,46,M,0.0,11,1.0
19369,2017027620,63,F,8.0,12,1.0
19370,2017027620,23,M,0.0,13,1.0
19371,2017027620,27,F,4.0,13,2.0
19372,2017027620,1,M,0.0,13,2.0
19373,2017027620,70,F,0.0,14,1.0
19374,2017027620,43,M,0.0,15,1.0
19375,2017027620,63,M,0.0,16,1.0
19376,2017027620,31,M,0.0,17,1.0
19377,2017027620,23,M,0.0,17,2.0
19378,2017027620,21,F,0.0,18,1.0
19379,2017027620,56,M,0.0,19,1.0
19380,2017027620,41,M,0.0,20,1.0
19381,2017027620,48,M,0.0,20,2.0
19382,2017027620,53,M,0.0,21,1.0
19385,2017025270,20,M,2.0,1,1.0
19386,2017025279,62,M,2.0,1,1.0
19400,2017021351,44,M,3.0,1,1.0
19401,2017021351,58,M,2.0,2,1.0
19425,2017027821,38,M,2.0,1,1.0
19426,2017027821,33,M,0.0,2,1.0
19604,2017019173,28,M,0.0,1,1.0
19605,2017019173,37,M,2.0,2,7.0
19611,2017013972,59,M,2.0,1,1.0
19753,2017006647,23,F,2.0,1,1.0
19754,2017006647,28,M,4.0,1,2.0
19819,2017019040,45,M,2.0,1,1.0
19820,2017019040,22,M,0.0,2,1.0
19821,2017019040,22,F,0.0,2,2.0
19876,2017003098,57,M,3.0,1,1.0
19877,2017003098,33,F,2.0,2,1.0
19878,2017003098,1,M,4.0,2,2.0
19908,2017023237,27,M,2.0,1,1.0
19909,2017023237,26,M,2.0,1,2.0
19910,2017023237,23,M,2.0,1,2.0
19935,2017021113,26,M,2.0,1,1.0
19936,2017021113,68,M,0.0,2,1.0
19937,2017021113,55,M,0.0,3,1.0
20071,2017022904,56,M,2.0,1,1.0
20072,2017022904,18,M,0.0,2,1.0
