,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1170,2005086946,2,50.0,4.0,1,2001.0,TOYT,0,T4C,1.0
1171,2005086946,3,2.0,1.0,1,2000.0,CHEV,0,PCP,1.0
1194,2005167505,1,3.0,1.0,1,1990.0,ACUR,0,P2H,1.0
1222,2005155480,1,4.0,1.0,1,1999.0,HOND,0,P4D,1.0
1223,2005155480,2,40.0,7.0,1,2003.0,DODG,0,TVN,1.0
1257,2006029771,1,72.0,5.0,1,2004.0,PTRB,0,TDS,1.0
1285,2005130277,1,9.0,1.0,1,2005.0,CHRY,0,P,1.0
1391,2005185938,1,4.0,1.0,1,2003.0,FORD,0,P4D,1.0
1414,2006005842,1,4.0,1.0,1,2002.0,DODG,0,P4D,1.0
1446,2005181987,1,12.0,1.0,1,1998.0,CHRY,0,PSV,1.0
1447,2005181987,2,4.0,1.0,1,1989.0,,0,P4D,1.0
1480,2005104584,1,15.0,6.0,1,,FORD,0,PUT,1.0
1481,2005104584,2,15.0,6.0,1,,JEEP,0,PUT,1.0
1525,2006035533,1,72.0,5.0,1,1996.0,OTHR,0,TDS,1.0
1526,2006035533,2,40.0,7.0,1,2004.0,FORD,0,TVN,1.0
1527,2006035533,3,3.0,1.0,1,1986.0,SAA,0,P2H,1.0
1528,2006035533,4,4.0,1.0,1,1998.0,DODG,0,P4D,1.0
1529,2006035533,5,15.0,6.0,1,2000.0,JEEP,0,TUT,1.0
1530,2006035533,6,50.0,4.0,1,2002.0,CHEV,0,TPK,1.0
1531,2006035533,7,15.0,6.0,1,1999.0,MERZ,0,PUT,1.0
1532,2006035533,8,4.0,1.0,1,1993.0,HOND,0,P4D,1.0
1533,2006035533,9,69.0,4.0,1,1998.0,FORD,0,TYY,1.0
1534,2006035533,10,4.0,1.0,1,1992.0,VOLV,0,P4D,1.0
1535,2006035533,11,72.0,5.0,1,2006.0,FRHT,0,TDS,1.0
1536,2006035533,12,15.0,6.0,1,1998.0,NISS,0,PUT,1.0
1537,2006035533,13,73.0,4.0,1,2005.0,FORD,0,TIC,1.0
1538,2005104584,3,15.0,6.0,1,,INFI,0,PUT,1.0
1563,2005155260,1,,31.0,30,,,0,TSW,
1564,2005155260,2,4.0,1.0,1,,NISS,0,P4D,1.0
1707,2005200980,1,5.0,1.0,1,1994.0,VOLK,0,P4H,9.0
1817,2005072157,1,2.0,1.0,1,,HOND,0,PCP,1.0
1818,2005072157,2,50.0,4.0,1,,FORD,0,TPK,1.0
1934,2006007719,1,4.0,1.0,1,1998.0,BUIC,0,P4D,1.0
1935,2006007719,2,,31.0,30,,,0,,
1958,2005207408,1,4.0,1.0,1,1998.0,HOND,0,P4D,9.0
1975,2005153882,1,4.0,1.0,1,1992.0,CHEV,0,P4D,1.0
2140,2005185317,1,3.0,1.0,1,,ACUR,0,P2H,1.0
2141,2005185317,2,3.0,4.0,1,,CHEV,0,P2H,1.0
2142,2005185317,3,3.0,4.0,1,,FORD,0,P2H,1.0
2148,2006016961,1,50.0,5.0,1,2001.0,FORD,0,T4C,1.0
2161,2005121792,1,3.0,5.0,1,,FRHT,0,P2H,1.0
2162,2005121792,2,3.0,1.0,1,,STRN,0,P2H,1.0
2166,2005413240,1,15.0,6.0,1,1999.0,ISU,0,PUT,1.0
2167,2005413240,2,15.0,6.0,1,1997.0,CHEV,0,PUT,1.0
2172,2005401940,1,24.0,13.0,1,,SUZI,0,,1.0
2173,2005401940,2,2.0,1.0,1,2005.0,CHEV,0,PCP,1.0
2208,2005129555,1,15.0,1.0,1,,DODG,0,PUT,1.0
2263,2005414975,1,2.0,1.0,1,1991.0,CHEV,0,PCP,1.0
2287,2005139253,1,9.0,2.0,1,1976.0,KAWK,0,P,1.0
2301,2005113408,1,2.0,1.0,1,2000.0,HOND,0,PCP,1.0
2340,2005149662,1,4.0,1.0,1,2001.0,HYUN,0,P4D,1.0
2440,2005408577,1,15.0,1.0,1,2002.0,FORD,0,PUT,1.0
2469,2005209543,1,4.0,1.0,1,2001.0,STRN,0,P3P,9.0
2483,2005177396,1,4.0,1.0,1,1988.0,PONT,0,P4D,1.0
2515,2005409518,1,4.0,1.0,1,1993.0,FORD,0,P4D,1.0
2557,2006023519,1,4.0,1.0,1,1992.0,CHEV,0,P4D,1.0
2563,2005133761,1,50.0,4.0,1,1987.0,CHEV,0,TPK,1.0
2564,2005133761,2,4.0,1.0,2,2001.0,MRCU,1,P4D,2.0
2597,2005154029,1,2.0,1.0,1,1997.0,DODG,0,P2P,1.0
2598,2005154029,2,4.0,1.0,1,2000.0,DODG,0,P4D,1.0
2604,2006009110,1,24.0,13.0,1,,HOND,0,,1.0
2629,2006011263,1,15.0,1.0,1,2003.0,FORD,0,PUT,1.0
2821,2005185405,1,15.0,6.0,1,2003.0,STRN,0,PUT,1.0
2853,2006032229,1,50.0,5.0,1,2001.0,FORD,0,TPK,1.0
3098,2005119190,1,50.0,4.0,1,2004.0,FORD,0,TPK,1.0
3099,2005119190,2,12.0,7.0,1,2005.0,FORD,0,PSV,1.0
3100,2005119190,3,9.0,6.0,1,2000.0,DODG,0,P,1.0
3271,2005172615,1,15.0,1.0,1,1999.0,KIA,0,PUT,1.0
3272,2005172615,2,73.0,7.0,1,1989.0,FORD,0,TIC,1.0
3273,2005172615,3,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
3289,2005154195,1,15.0,6.0,1,1987.0,NISS,0,PUT,1.0
3290,2005154195,2,73.0,5.0,1,1999.0,OTHR,0,TTB,1.0
3427,2005105826,1,50.0,1.0,1,,CHEV,0,TPK,4.0
3428,2005105826,2,50.0,1.0,1,,CHEV,0,TPK,1.0
3515,2006017446,1,,31.0,30,,,0,P4D,
3516,2006017446,2,,31.0,30,,,0,P4D,
3517,2006017446,3,15.0,6.0,1,1990.0,FORD,0,PUT,1.0
3733,2006017613,1,50.0,4.0,1,2005.0,CHEV,0,TPK,1.0
3734,2006017613,2,15.0,6.0,1,1995.0,NISS,0,PUT,1.0
3741,2005126106,1,4.0,1.0,1,1993.0,TOYT,0,P4D,1.0
3742,2005126106,2,69.0,5.0,1,2003.0,MACK,0,T,1.0
3743,2005126106,3,4.0,1.0,1,1996.0,FORD,0,P4D,1.0
3744,2005126106,4,1.0,1.0,1,2003.0,AUDI,0,PCV,1.0
3850,2005195946,1,4.0,1.0,1,1995.0,FORD,0,P4D,1.0
3860,2005124533,1,4.0,1.0,1,,CHEV,0,P4D,1.0
3861,2005124533,2,4.0,1.0,1,,CHEV,0,P4D,1.0
3923,2006019425,1,50.0,4.0,1,2003.0,DODG,0,TPK,1.0
3924,2006019425,2,9.0,2.0,1,1972.0,HD,0,P,1.0
4000,2005182009,1,20.0,1.0,1,,HOND,0,MRS,1.0
4001,2005182009,2,20.0,2.0,1,,YAMA,0,MRS,1.0
4015,2005152363,1,4.0,1.0,1,1991.0,TOYT,0,P4D,1.0
4044,2005151514,1,20.0,2.0,1,2004.0,SUZI,0,MRS,1.0
4045,2005151514,2,9.0,1.0,2,,CHEV,1,P,2.0
4080,2005174884,1,15.0,6.0,1,2003.0,DODG,0,PUT,1.0
4081,2005174884,2,20.0,1.0,1,2005.0,HOND,0,MRS,1.0
4120,2005205420,1,4.0,1.0,1,2005.0,CHEV,0,P4D,9.0
4134,2005106018,1,50.0,4.0,1,1989.0,FORD,0,TCB,1.0
4135,2005106018,2,4.0,1.0,1,,BUIC,0,P4D,1.0
4165,2005119258,1,50.0,5.0,1,1999.0,FORD,0,T4C,1.0
4166,2005119258,2,6.0,6.0,1,2004.0,HOND,0,PSW,1.0
4176,2005118963,1,4.0,1.0,1,2004.0,NISS,0,P4D,1.0
4177,2005118963,2,2.0,1.0,1,,SUBA,0,PCP,1.0
4178,2005154079,1,4.0,1.0,1,,STRN,0,P4D,1.0
4179,2005154079,2,4.0,1.0,1,,,0,P4D,1.0
4180,2005154079,3,15.0,1.0,1,,JEEP,0,TUT,1.0
4197,2005129863,1,12.0,1.0,1,,CHEV,0,PSV,1.0
4198,2005129863,2,12.0,1.0,1,,HOND,0,PSV,1.0
4199,2005129863,3,12.0,1.0,1,,FORD,0,PSV,1.0
4204,2005416291,1,15.0,1.0,1,2000.0,CHEV,0,PUT,1.0
4281,2005132457,1,1.0,1.0,1,1998.0,PONT,0,PCV,1.0
4282,2005132457,2,12.0,1.0,1,1997.0,DODG,0,PSV,1.0
4287,2005191940,1,4.0,1.0,1,1998.0,PLYM,0,P4D,1.0
4288,2005191940,2,50.0,4.0,1,2001.0,CHEV,0,TPK,1.0
4296,2005189121,1,4.0,1.0,1,,HOND,0,P4D,1.0
4438,2005175264,1,40.0,4.0,1,1997.0,FORD,0,TVN,1.0
4439,2005175264,2,4.0,1.0,1,1999.0,HYUN,0,P4D,1.0
4492,2006014627,1,99.0,99.0,5,,UNKN,0,,4.0
4493,2006014627,2,,31.0,30,,,0,,
4532,2005104624,1,4.0,1.0,1,,DODG,0,P4D,1.0
4533,2005104624,2,4.0,1.0,2,,ISU,1,P4D,2.0
4534,2005104624,3,4.0,1.0,2,,TOYT,1,P4D,2.0
4600,2005197731,1,2.0,1.0,1,1999.0,MITS,0,P2D,1.0
4601,2005197731,2,,31.0,30,,,0,,
4615,2005122246,1,72.0,1.0,1,2004.0,OTHR,0,TTM,1.0
4616,2005122246,2,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
4659,2006008433,1,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
4660,2006008433,2,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
4672,2005417539,1,15.0,6.0,1,1996.0,FORD,0,PUT,1.0
4673,2005417539,2,,31.0,30,,,0,,
4693,2005211284,1,51.0,4.0,1,2000.0,CHEV,0,TPK,9.0
4694,2005211284,2,4.0,1.0,1,1995.0,PLYM,0,P4P,9.0
4701,2005154265,1,6.0,4.0,1,,CHEV,0,PSW,1.0
4737,2005133465,1,20.0,7.0,1,,FORD,0,MRS,1.0
4738,2005133465,2,20.0,1.0,1,,FORD,0,MRS,1.0
4739,2005133465,3,20.0,5.0,1,,MACK,0,MRS,1.0
4809,2006005502,1,4.0,1.0,1,2004.0,MRCU,0,P4D,1.0
4909,2005121233,1,15.0,6.0,1,2001.0,CHEV,0,PUT,1.0
4910,2005121233,2,20.0,2.0,1,1999.0,HD,0,MRS,1.0
4967,2005401386,1,20.0,2.0,1,2001.0,YAMA,0,MRS,1.0
4995,2005202828,1,4.0,1.0,1,1995.0,PONT,0,P4D,9.0
4996,2005202828,2,6.0,1.0,1,2003.0,HOND,0,PSV,9.0
5016,2005102176,1,69.0,4.0,1,,FORD,0,T,1.0
5017,2005102176,2,50.0,4.0,1,,DODG,0,TPK,1.0
5033,2005203345,1,15.0,6.0,1,1999.0,JEEP,0,TSW,9.0
5098,2005147667,1,4.0,1.0,1,1996.0,STRN,0,P4D,1.0
5099,2005147667,2,15.0,6.0,1,2004.0,JEEP,0,TUT,1.0
5110,2005196624,1,50.0,4.0,1,1993.0,FORD,0,TPK,1.0
5120,2005129174,1,4.0,1.0,1,,VOLK,0,P4D,1.0
5133,2005181872,1,2.0,1.0,1,1991.0,CHEV,0,PCP,1.0
5140,2005195345,1,6.0,1.0,1,1993.0,FORD,0,PSW,1.0
5141,2005195345,2,15.0,6.0,1,2002.0,FORD,0,PUT,1.0
5172,2005200843,1,79.0,5.0,1,1998.0,UNKN,0,T,9.0
5208,2005182018,1,15.0,6.0,1,2005.0,LEXS,0,PUT,1.0
5261,2005132988,1,2.0,1.0,1,,PONT,0,PCP,1.0
5262,2005132988,2,2.0,7.0,1,,FORD,0,PCP,1.0
5296,2005153360,1,9.0,2.0,1,2005.0,OTHR,0,P,1.0
5352,2005153360,2,15.0,6.0,1,,CHEV,0,PUT,1.0
5370,2006004682,1,4.0,1.0,1,2004.0,PONT,0,P4D,1.0
5374,2005079430,1,15.0,4.0,1,,DODG,0,PUT,1.0
5448,2005065814,1,6.0,1.0,1,,JEEP,0,PSW,1.0
5451,2005126275,1,2.0,6.0,1,,HYUN,0,PCP,1.0
5465,2005400836,1,4.0,1.0,1,1997.0,ACUR,0,P4D,1.0
5486,2005114395,1,3.0,1.0,1,1994.0,FORD,0,P2H,1.0
5489,2005131995,1,4.0,1.0,1,,ACUR,0,P4D,1.0
5490,2005131995,2,4.0,4.0,1,,FORD,0,P4D,1.0
5672,2005128271,1,4.0,1.0,1,2000.0,PONT,0,P4D,1.0
5692,2005196930,1,,31.0,30,,,0,P,
5693,2005196930,2,4.0,1.0,1,2002.0,INFI,0,P4D,1.0
5702,2005156715,1,20.0,2.0,1,2004.0,YAMA,0,MRS,1.0
5721,2005149319,1,4.0,1.0,1,1999.0,DODG,0,P4D,1.0
5760,2005194419,1,20.0,2.0,1,1983.0,BMW,0,MRS,1.0
5860,2005152380,1,50.0,4.0,1,2001.0,DODG,0,T4C,1.0
5873,2005190783,1,4.0,1.0,1,1999.0,NISS,0,P4D,1.0
5874,2005190783,2,4.0,1.0,1,1999.0,FORD,0,P4D,1.0
5877,2006014043,1,50.0,4.0,1,2003.0,FORD,0,T4C,1.0
5878,2006014043,2,12.0,7.0,1,1993.0,PLYM,0,PSV,1.0
5891,2005408964,1,2.0,1.0,1,1995.0,HOND,0,PCP,1.0
5959,2005142307,1,20.0,1.0,1,,MRCU,0,MRS,1.0
6058,2005137494,1,2.0,1.0,1,,CHEV,0,PCP,1.0
6059,2005137494,2,2.0,4.0,1,,GMC,0,PCP,1.0
6064,2005185414,1,4.0,1.0,1,2003.0,DODG,0,P4D,1.0
6065,2005185414,2,50.0,4.0,1,2003.0,CHEV,0,T4C,1.0
6083,2005161430,1,4.0,4.0,1,,CHEV,0,P4D,1.0
6104,2005127650,1,4.0,1.0,1,1992.0,DODG,0,P4D,1.0
6143,2005161430,2,,31.0,30,,,0,P4D,
6159,2005153690,1,15.0,6.0,1,1999.0,CHEV,0,PUT,1.0
6160,2005153690,2,72.0,5.0,1,2000.0,KNNW,0,TDS,1.0
6238,2006005306,1,50.0,4.0,1,2004.0,GMC,0,T4C,1.0
6361,2005167534,1,2.0,1.0,1,1993.0,MAZD,0,PCP,1.0
6362,2005167534,2,15.0,1.0,2,2003.0,JEEP,1,TUT,2.0
6363,2005167534,3,2.0,1.0,2,1997.0,FORD,1,P2D,2.0
6392,2005109796,1,2.0,1.0,1,,PONT,0,PCP,1.0
6502,2005210780,1,20.0,2.0,1,1998.0,HD,0,MRS,9.0
6549,2005407674,1,15.0,1.0,1,1988.0,NISS,0,PUT,1.0
6550,2005407674,2,,31.0,30,,,0,PUT,
6597,2005118949,1,2.0,99.0,5,,,0,PCP,4.0
6598,2005118949,2,,31.0,30,,,0,PCP,
6639,2006011008,1,15.0,6.0,1,1991.0,TOYT,0,PUT,1.0
6640,2006011008,2,4.0,1.0,1,1999.0,OLDS,0,P4D,1.0
6754,2006008604,1,2.0,1.0,1,1994.0,PONT,0,PCP,1.0
6836,2005157239,1,,31.0,30,,,0,P4D,
6837,2005157239,2,4.0,99.0,5,,,0,P4D,4.0
6881,2005150458,1,50.0,1.0,1,,FORD,0,TPK,1.0
6953,2005202192,1,4.0,1.0,1,1991.0,TOYT,0,P4D,9.0
6954,2005202192,2,,99.0,2,,UNKN,1,,2.0
6960,2005196429,1,2.0,1.0,1,1987.0,FORD,0,P2D,1.0
7011,2006013732,1,50.0,4.0,1,2005.0,CHEV,0,TPK,1.0
7125,2005409627,1,4.0,1.0,1,1990.0,OLDS,0,P4D,1.0
7126,2005409627,2,,31.0,30,,,0,,
7152,2005148528,1,15.0,6.0,1,,FORD,0,PUT,1.0
7179,2005104096,1,4.0,1.0,1,,CHRY,0,P4D,1.0
7185,2005186242,1,20.0,2.0,1,1993.0,SUZI,0,MRS,1.0
7211,2005144698,1,4.0,1.0,1,,VOLK,0,P4D,1.0
7229,2006004046,1,50.0,4.0,1,2005.0,CHEV,0,TPK,1.0
7230,2006004046,2,15.0,1.0,1,1999.0,JEEP,0,TSW,1.0
7231,2005125844,1,4.0,1.0,1,,DODG,0,P4D,1.0
7232,2005125844,2,4.0,1.0,1,,,0,P4D,1.0
7245,2005400831,1,20.0,2.0,1,2001.0,HD,0,MRS,1.0
7257,2005206631,1,6.0,1.0,1,1999.0,CHEV,0,PUT,9.0
7258,2005206631,2,15.0,6.0,1,1999.0,GMC,0,TTB,9.0
7288,2005400831,2,2.0,1.0,1,1990.0,PONT,0,PCP,1.0
7364,2005419074,1,4.0,1.0,1,1995.0,OLDS,0,P4D,1.0
7365,2005419074,2,72.0,5.0,1,1993.0,FORD,0,TTM,1.0
7390,2005119174,1,4.0,4.0,1,,DODG,0,P4D,1.0
7397,2005185738,1,50.0,1.0,1,1990.0,CHEV,0,TPK,1.0
7398,2005185738,2,,31.0,30,,,0,TPK,
7425,2005066923,1,4.0,1.0,1,,HOND,0,P4D,1.0
7426,2005066923,2,,31.0,30,,,0,P4D,
7448,2005210039,1,4.0,1.0,1,1993.0,CHEV,0,P4D,9.0
7449,2005210039,2,40.0,7.0,1,2002.0,DODG,0,PSV,9.0
7450,2005210039,3,40.0,7.0,1,1990.0,PLYM,0,PSV,9.0
7577,2005149383,1,9.0,4.0,1,,CHEV,0,P,1.0
7587,2005099998,1,24.0,6.0,1,,CHEV,0,MAT,1.0
7588,2005099998,2,24.0,5.0,1,,MACK,0,MAT,1.0
7626,2005412608,1,9.0,1.0,5,,,0,,4.0
7627,2005412608,2,20.0,2.0,1,1989.0,HD,0,MRS,1.0
7632,2006013237,1,15.0,6.0,5,1989.0,CHEV,0,PUT,4.0
7633,2006013237,2,,31.0,30,,,0,TUT,
7646,2005173226,1,2.0,1.0,1,,TOYT,0,PCP,1.0
7666,2006031306,1,4.0,1.0,1,1992.0,DODG,0,P4D,1.0
7667,2006031306,2,4.0,1.0,1,2003.0,FORD,0,P4D,1.0
7779,2005204578,1,4.0,1.0,1,1992.0,PONT,0,PCP,9.0
7780,2005204578,2,75.0,5.0,1,2001.0,MACK,0,TDS,9.0
7918,2005066499,1,69.0,4.0,1,2004.0,FORD,0,TYY,1.0
7919,2005066499,2,4.0,1.0,1,,PONT,0,P4D,1.0
8052,2006018103,1,72.0,5.0,1,2004.0,VOLV,0,TDS,1.0
8130,2005078517,1,50.0,4.0,1,,FORD,0,TPK,1.0
8166,2005195986,1,2.0,1.0,1,1989.0,OLDS,0,PCP,1.0
8167,2005195986,2,20.0,2.0,1,1996.0,HD,0,MRS,1.0
8229,2006007312,1,,31.0,30,,,0,P2D,
8230,2006007312,2,50.0,4.0,3,1994.0,FORD,0,TPK,2.0
8231,2006007312,3,72.0,5.0,1,2004.0,OTHR,0,TDS,1.0
8296,2006004684,1,4.0,1.0,1,1989.0,OLDS,0,P4D,1.0
8297,2006004684,2,15.0,6.0,1,1994.0,TOYT,0,PUT,1.0
8298,2006004684,3,4.0,1.0,1,1997.0,,0,P4D,1.0
8343,2005099300,1,4.0,1.0,1,2004.0,CHEV,0,P4D,1.0
8344,2005099300,2,50.0,5.0,1,1998.0,OTHR,0,TCC,1.0
8369,2005180858,1,50.0,4.0,1,2004.0,FORD,0,TPK,2.0
8370,2005180858,2,,31.0,30,,,0,TPK,
8371,2005180858,3,,31.0,30,,,0,,
8411,2005406606,1,15.0,6.0,1,2000.0,JEEP,0,TUT,1.0
8522,2005174492,1,20.0,2.0,1,1999.0,SUZI,0,MRS,1.0
8635,2006013325,1,4.0,1.0,1,2004.0,SUBA,0,P4D,1.0
8651,2005419471,1,4.0,1.0,1,1997.0,TOYT,0,P4D,1.0
8652,2005419471,2,6.0,1.0,1,1999.0,SUBA,0,PSW,1.0
8694,2005183323,1,15.0,6.0,1,1997.0,MRCU,0,PUT,1.0
8695,2005183323,2,72.0,5.0,1,2005.0,KNNW,0,TDS,1.0
8703,2005143399,1,4.0,1.0,5,,SUBA,0,P4D,4.0
8704,2005143399,2,4.0,1.0,1,,FORD,0,P4D,1.0
8770,2006004808,1,12.0,7.0,1,2005.0,FORD,0,PSV,1.0
8771,2006004808,2,12.0,1.0,1,1997.0,MITS,0,PSV,1.0
8784,2005183533,1,72.0,5.0,1,2005.0,FRHT,0,TDS,1.0
8785,2005183533,2,72.0,5.0,2,,VOLV,1,TDS,2.0
8786,2005183533,3,4.0,1.0,1,2001.0,NISS,0,P4D,1.0
8818,2005160367,1,3.0,1.0,1,1988.0,FORD,0,P2H,1.0
8846,2005188603,1,4.0,1.0,1,2003.0,SUZI,0,P4D,1.0
8847,2005188603,2,72.0,5.0,1,1997.0,FRHT,0,TTM,1.0
8860,2005211992,1,4.0,1.0,1,2002.0,,0,P4D,9.0
8861,2005211992,2,4.0,1.0,1,2002.0,CHRY,0,P4D,9.0
8874,2005167161,1,50.0,4.0,1,2001.0,CHEV,0,TPK,1.0
8886,2005144631,1,2.0,1.0,1,,CHEV,0,PCP,1.0
8936,2005403743,1,4.0,1.0,1,1996.0,OLDS,0,P4D,1.0
9049,2005151452,1,4.0,1.0,1,1998.0,OLDS,0,P4D,1.0
9050,2005151452,2,15.0,6.0,1,2003.0,HOND,0,PUT,1.0
9060,2005122309,1,9.0,1.0,1,1995.0,CHEV,0,,1.0
9061,2005122309,2,59.0,4.0,2,1979.0,CHEV,1,,2.0
9062,2005122309,3,9.0,98.0,2,1972.0,OTHR,1,P,2.0
9063,2005152189,1,4.0,1.0,1,1992.0,CHEV,0,P4D,1.0
9209,2005130039,1,4.0,1.0,1,1986.0,PONT,0,P4D,1.0
9292,2005186065,1,9.0,1.0,1,,SUBA,0,P,1.0
9338,2005419228,1,4.0,1.0,1,1997.0,CHEV,0,P4D,1.0
9350,2005413721,1,3.0,1.0,1,2000.0,MRCU,0,P2H,1.0
9470,2005421034,1,4.0,1.0,1,2000.0,CHEV,0,P4D,1.0
9476,2005403196,1,50.0,2.0,1,,HD,0,TPK,1.0
9514,2005189923,1,20.0,2.0,1,1990.0,KAWK,0,MRS,1.0
9515,2005189923,2,9.0,3.0,1,2001.0,GILG,0,P,1.0
9516,2005189923,3,4.0,1.0,2,1994.0,CHRY,1,P4D,2.0
9517,2005189923,4,4.0,1.0,2,1995.0,STRN,1,P4D,2.0
9579,2005191912,1,4.0,1.0,1,1998.0,STRN,0,P4D,1.0
9580,2005191912,2,40.0,1.0,1,,OLDS,0,TVN,1.0
9581,2005191912,3,50.0,4.0,1,1990.0,GMC,0,TPK,1.0
9696,2005208750,2,2.0,1.0,1,1994.0,HOND,0,P,9.0
9697,2005208750,3,,31.0,30,,,0,,
9715,2005183512,1,23.0,2.0,1,1987.0,HOND,0,MT,1.0
9737,2005153782,1,4.0,1.0,1,2004.0,FORD,0,P4D,1.0
9760,2005183512,2,20.0,2.0,1,2000.0,SUZI,0,MRS,1.0
9773,2005402282,1,4.0,4.0,1,,CHEV,0,P4D,1.0
9862,2005156664,1,4.0,1.0,1,1999.0,PLYM,0,P4P,1.0
9872,2005079614,1,9.0,1.0,1,,FORD,0,,1.0
9910,2005405675,1,4.0,1.0,1,2005.0,NISS,0,P4D,1.0
10013,2005185250,1,2.0,1.0,1,1999.0,PONT,0,PCP,1.0
10014,2005185250,2,,20.0,30,,,0,TPK,1.0
10028,2005206877,1,6.0,1.0,1,1999.0,FORD,0,PUT,9.0
10038,2005132376,1,,13.0,1,,OTHR,0,,1.0
10104,2006017094,1,15.0,6.0,1,1996.0,CHEV,0,PUT,1.0
10107,2005418886,1,2.0,1.0,1,1994.0,CHEV,0,PCP,1.0
10209,2005188202,1,4.0,1.0,1,1997.0,TOYT,0,P4D,1.0
10210,2005188202,2,2.0,1.0,1,1988.0,MRCU,0,P2D,1.0
10227,2005071783,1,,7.0,1,,FORD,0,,1.0
10228,2005071783,2,12.0,7.0,1,,TOYT,0,PSV,1.0
10314,2005196276,1,15.0,6.0,1,1995.0,NISS,0,PUT,1.0
10319,2005120098,1,72.0,5.0,1,2004.0,OTHR,0,TTM,1.0
10320,2005120098,2,50.0,5.0,1,2001.0,VOLV,0,TCC,1.0
10496,2005400805,1,4.0,1.0,1,1999.0,VOLK,0,P4D,1.0
10497,2005400805,2,5.0,1.0,1,2004.0,TOYT,0,P4H,1.0
10518,2005186549,1,15.0,6.0,1,2001.0,NISS,0,PUT,1.0
10519,2005186549,2,69.0,7.0,1,2002.0,FORD,0,TYY,1.0
