,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
3854,2019068541,1,4.0,1.0,1,2008.0,FORD,0,P4D,1.0
3855,2019068541,2,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
3910,2019092791,1,,31.0,30,,,0,,
3911,2019092791,2,15.0,6.0,1,2009.0,STRN,0,T4W,1.0
3912,2019092791,3,15.0,6.0,1,2008.0,HOND,0,T4W,1.0
3913,2019092791,4,41.0,7.0,1,2008.0,CHRY,0,TES,1.0
3914,2019077844,1,51.0,4.0,1,2010.0,FORD,0,TCW,1.0
3915,2019077844,2,4.0,1.0,1,2002.0,BUIC,0,P4D,1.0
4006,2019065249,1,4.0,1.0,1,2005.0,DODG,0,P4D,1.0
4007,2019065249,2,69.0,6.0,1,2018.0,BUIC,0,T,1.0
4018,2019027031,1,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
4019,2019027031,2,4.0,1.0,1,1999.0,VOLK,0,P4D,1.0
4020,2019027031,3,15.0,6.0,3,2005.0,MERC,0,T4W,2.0
4048,2019091683,1,28.0,2.0,1,2015.0,KTM,0,MRC,1.0
4049,2019091683,2,69.0,6.0,1,2019.0,HYUN,0,T,1.0
4143,2019112685,1,4.0,1.0,1,2013.0,FORD,0,P4D,1.0
4304,2019036810,1,3.0,1.0,1,2006.0,MNNI,0,P2H,1.0
4305,2019036810,2,40.0,7.0,1,2001.0,NISS,0,TSV,1.0
4420,2019037846,1,75.0,5.0,1,2012.0,PTRB,0,TTR,1.0
4526,2019012215,1,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
4527,2019012215,2,75.0,5.0,1,2016.0,INTL,0,TTR,1.0
4528,2019048927,1,15.0,6.0,1,2000.0,JEEP,0,T4W,1.0
4529,2019048927,2,4.0,1.0,1,2005.0,MERC,0,P4D,1.0
4594,2019078084,1,4.0,1.0,1,2011.0,FORD,0,P4D,1.0
4595,2019078084,2,4.0,1.0,1,2008.0,CADI,0,P4D,1.0
4604,2019035834,1,,31.0,30,,,0,,
4605,2019035834,2,15.0,6.0,1,2007.0,JEEP,0,T4W,1.0
4675,2019033986,1,50.0,6.0,1,2007.0,CADI,0,TSP,1.0
4676,2019033986,2,19.0,6.0,1,,NISS,0,,1.0
4763,2019110342,1,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
4764,2019110342,2,15.0,6.0,1,2009.0,LEXS,0,T4W,1.0
4777,2019043035,1,4.0,1.0,1,2003.0,BMW,0,P4D,1.0
4778,2019043035,2,4.0,1.0,2,2001.0,FORD,1,P4D,2.0
4779,2019043035,3,40.0,7.0,2,2009.0,CHRY,1,TSV,2.0
4789,2019088041,1,4.0,1.0,1,2011.0,HYUN,0,P4D,1.0
4790,2019088041,2,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
4848,2019063284,1,,31.0,30,,,0,,
4849,2019063284,2,15.0,6.0,1,2007.0,KIA,0,T4W,1.0
4863,2020005304,1,4.0,1.0,1,2017.0,SUBA,0,P4D,1.0
4869,2019088121,1,4.0,1.0,1,2014.0,NISS,0,P4D,1.0
4870,2019088121,2,4.0,1.0,1,2006.0,ACUR,0,P4D,1.0
4937,2019086818,1,4.0,1.0,1,2005.0,HOND,0,P4D,1.0
4938,2019086818,2,4.0,1.0,1,1997.0,DODG,0,P4D,1.0
4973,2019043364,1,24.0,13.0,1,,POLS,0,,1.0
5003,2019082589,1,4.0,1.0,1,2012.0,MITS,0,P4D,1.0
5004,2019082589,2,4.0,1.0,1,2003.0,AUDI,0,P4D,1.0
5096,2019100209,1,15.0,6.0,1,2007.0,CADI,0,T4W,1.0
5097,2019100209,2,,31.0,30,,,0,,
5134,2019059705,1,4.0,1.0,1,2000.0,TOYT,0,P4D,1.0
5135,2019059705,2,,31.0,30,,,0,,
5154,2019016648,1,5.0,1.0,1,2009.0,SUZI,0,P4H,1.0
5155,2019016648,2,4.0,1.0,1,2017.0,AUDI,0,P4D,1.0
5160,2019061929,1,4.0,1.0,1,2008.0,SUBA,0,P4D,1.0
5185,2020000486,1,15.0,6.0,1,2003.0,CHEV,0,T4W,1.0
5186,2020000486,2,,31.0,30,,,0,,
5187,2020000486,3,4.0,1.0,1,2016.0,SUBA,0,P4D,1.0
5188,2020000486,4,69.0,6.0,1,2018.0,GMC,0,T,1.0
5198,2019031641,1,15.0,6.0,1,2015.0,MITS,0,T4W,1.0
5199,2019031641,2,69.0,5.0,1,2018.0,FORD,0,T,1.0
5204,2019129527,1,40.0,6.0,1,2005.0,TOYT,0,TSV,1.0
5205,2019129527,2,75.0,5.0,5,1996.0,KW,0,TTR,3.0
5222,2019081817,1,20.0,2.0,1,2005.0,HOND,0,MRS,1.0
5223,2019081817,2,15.0,1.0,1,2013.0,FORD,0,T4W,1.0
5224,2019081817,3,28.0,2.0,1,2005.0,SUZI,0,MRC,1.0
5227,2020024934,1,,31.0,30,,,0,,
5228,2020024934,2,15.0,1.0,1,2016.0,BUIC,0,T4W,1.0
5234,2019114012,1,51.0,5.0,1,2000.0,FORD,0,TCB,1.0
5235,2019114012,2,15.0,6.0,1,2011.0,JEEP,0,T4W,1.0
5244,2019107953,1,20.0,2.0,1,2013.0,HD,0,MRS,1.0
5247,2019039196,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
5321,2019075674,1,4.0,1.0,1,2013.0,KIA,0,P4D,1.0
5322,2019075674,2,20.0,2.0,1,2010.0,KAWK,0,MRS,1.0
5422,2019090131,1,9.0,1.0,1,2018.0,MERZ,0,P,1.0
5499,2019041440,1,20.0,2.0,1,2015.0,HOND,0,MRS,1.0
5565,2019033533,1,40.0,7.0,1,2004.0,GMC,0,TSV,1.0
5566,2019033533,2,29.0,2.0,1,2018.0,SUZI,0,M,1.0
5716,2019045009,1,28.0,2.0,1,2002.0,HOND,0,MRC,1.0
5755,2019053283,1,15.0,6.0,1,2003.0,MERC,0,T4W,1.0
5839,2019070167,1,20.0,2.0,1,2009.0,HD,0,MRS,1.0
5901,2019046232,1,12.0,6.0,1,2010.0,JEEP,0,T2W,1.0
6005,2019082867,1,4.0,1.0,1,2015.0,CHEV,0,P4D,1.0
6006,2019082867,2,,31.0,30,,,0,,
6050,2019076103,1,69.0,4.0,1,2018.0,NISS,0,T,1.0
6051,2019076103,2,,31.0,30,,,0,,
6068,2019017767,1,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
6069,2019017767,2,15.0,6.0,1,1997.0,FORD,0,T4W,1.0
6086,2019051485,1,4.0,1.0,1,2010.0,NISS,0,P4D,1.0
6116,2019070831,1,40.0,1.0,1,2008.0,HOND,0,TSV,1.0
6117,2019070831,2,75.0,5.0,1,2011.0,PTRB,0,TTR,1.0
6174,2019134726,1,15.0,6.0,1,1999.0,HOND,0,T4W,1.0
6175,2019134726,2,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
6176,2019134726,3,51.0,4.0,1,1998.0,DODG,0,TPC,1.0
6330,2019084890,1,23.0,2.0,5,2009.0,HOND,0,MT,4.0
6331,2019084890,2,,31.0,30,,,0,,
6345,2019085210,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
6380,2019086338,1,2.0,1.0,5,2000.0,TOYT,0,PCP,4.0
6381,2019086338,2,4.0,1.0,1,2016.0,TOYT,0,P4D,1.0
6382,2019086338,3,69.0,6.0,1,2017.0,JEEP,0,T,1.0
6400,2019096257,1,29.0,2.0,1,9999.0,YAMA,0,,1.0
6401,2019096257,2,40.0,7.0,1,2017.0,DODG,0,TSV,1.0
6405,2019092601,1,69.0,6.0,1,2019.0,KIA,0,T,1.0
6432,2019068337,1,28.0,2.0,1,2001.0,SUZI,0,MRC,1.0
6433,2019068337,2,4.0,1.0,1,2005.0,CHEV,0,P4D,1.0
6603,2019115421,1,4.0,1.0,1,2011.0,INFI,0,P4D,1.0
6604,2019115421,2,4.0,1.0,1,2003.0,TOYT,0,P4D,1.0
6605,2019115421,3,4.0,1.0,1,2017.0,HYUN,0,P4D,1.0
6644,2019012015,1,2.0,1.0,1,1999.0,FORD,0,PCP,1.0
6661,2019088307,1,,99.0,30,,,0,,
6662,2019088307,2,39.0,3.0,1,2008.0,GILG,0,TBU,1.0
6782,2019084830,1,,31.0,30,,,0,,
6783,2019084830,2,51.0,4.0,1,2005.0,CHEV,0,T4C,1.0
6812,2019125938,1,4.0,1.0,1,2012.0,NISS,0,P4D,1.0
6813,2019125938,2,,31.0,30,,,0,,
6887,2019116130,1,4.0,1.0,1,1995.0,BUIC,0,P4D,1.0
6889,2019092786,1,51.0,4.0,1,2017.0,TOYT,0,TCW,1.0
6890,2019092786,2,29.0,2.0,1,1969.0,TRUM,0,,1.0
6973,2019095291,1,51.0,4.0,1,1991.0,GMC,0,TPK,1.0
7081,2019093835,1,75.0,5.0,1,2005.0,FRHT,0,TTR,1.0
7082,2019093835,2,15.0,6.0,2,2015.0,CHEV,1,T4W,2.0
7107,2019098070,1,29.0,2.0,1,2017.0,HOND,0,M,1.0
7191,2019070625,1,,99.0,5,,,0,,4.0
7192,2019070625,2,28.0,2.0,1,2003.0,KAWK,0,MRC,1.0
7248,2019135468,1,20.0,2.0,1,2010.0,HOND,0,MRS,1.0
7292,2019053200,1,15.0,1.0,1,2007.0,AUDI,0,T4W,1.0
7329,2019131457,1,41.0,7.0,1,2003.0,SPNR,0,TCG,1.0
7347,2019060222,1,51.0,1.0,1,2004.0,CHEV,0,T4C,1.0
7455,2019088608,1,12.0,6.0,1,1999.0,FORD,0,T2W,1.0
7489,2019105148,1,20.0,2.0,1,1996.0,HD,0,MRS,1.0
7524,2019098965,1,40.0,7.0,1,2004.0,CHRY,0,TSV,1.0
7525,2019098965,2,23.0,2.0,1,2005.0,BMW,0,MEN,1.0
7538,2019071030,1,9.0,1.0,1,2018.0,TOYT,0,P,1.0
7539,2019071030,2,15.0,1.0,2,2013.0,TOYT,1,T4W,2.0
7540,2019071030,3,15.0,6.0,2,2002.0,FORD,1,T4W,2.0
7629,2020010187,1,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
7630,2020010187,2,9.0,1.0,1,2011.0,NISS,0,,1.0
7692,2019087856,1,15.0,1.0,1,2000.0,FORD,0,T4W,4.0
7693,2019087856,2,,20.0,30,,,0,,1.0
7737,2019069456,1,20.0,2.0,1,2004.0,HOND,0,MRS,1.0
7788,2019065014,1,9.0,1.0,1,2017.0,HOND,0,P,9.0
7974,2020006340,1,15.0,6.0,1,2010.0,SUBA,0,T4W,1.0
7983,2019132776,1,69.0,5.0,1,2017.0,FORD,0,TYY,1.0
8025,2019105905,1,4.0,1.0,1,2013.0,CHEV,0,P4D,1.0
8026,2019105905,2,15.0,1.0,1,2010.0,MERC,0,T4W,1.0
8027,2019114556,1,4.0,1.0,1,2017.0,CHEV,0,P4D,3.0
8103,2019095082,1,41.0,7.0,1,2014.0,FORD,0,TCG,1.0
8104,2019095082,2,75.0,5.0,1,2016.0,PTRB,0,TTR,1.0
8114,2019060730,1,,31.0,30,,,0,,
8115,2019060730,2,69.0,5.0,1,2018.0,FRHT,0,T,1.0
8194,2019123557,1,4.0,1.0,1,2009.0,NISS,0,P4D,1.0
8374,2019067347,1,15.0,6.0,1,2009.0,SUBA,0,T4W,1.0
8375,2019067347,2,28.0,2.0,1,2006.0,KAWK,0,MRC,1.0
8397,2019003736,1,51.0,4.0,1,2015.0,CHEV,0,TCW,1.0
8408,2019059388,1,9.0,1.0,1,2018.0,CHEV,0,P,1.0
8409,2019059388,2,25.0,2.0,1,2007.0,PIAG,0,MMS,1.0
8448,2019114912,1,4.0,1.0,1,2008.0,HYUN,0,P4D,1.0
8449,2019114912,2,5.0,1.0,1,2005.0,CHEV,0,P4H,1.0
8450,2019114912,3,4.0,1.0,1,2001.0,CHEV,0,P4D,1.0
8551,2019061877,1,4.0,1.0,1,2010.0,MAZD,0,P4D,1.0
8552,2019061877,2,,20.0,30,,,0,,1.0
8554,2019018334,1,9.0,1.0,1,2018.0,HOND,0,P,4.0
8555,2019018334,2,69.0,6.0,1,2017.0,JEEP,0,T,1.0
8556,2019018334,3,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
8563,2019074336,1,3.0,1.0,1,2000.0,HYUN,0,P2H,1.0
8678,2019050177,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
8679,2019050177,2,4.0,1.0,1,2015.0,NISS,0,P4D,1.0
8680,2019050177,3,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
8694,2019084913,1,5.0,1.0,1,2014.0,FORD,0,P4H,1.0
8695,2019084913,2,15.0,6.0,2,2004.0,DODG,1,T4W,2.0
8799,2019050966,1,15.0,6.0,1,2009.0,FORD,0,T4W,1.0
8800,2019050966,2,15.0,6.0,1,2008.0,FORD,0,T4W,1.0
8805,2019077700,1,25.0,2.0,1,2015.0,HOND,0,MMS,1.0
8814,2019023097,1,4.0,1.0,1,2005.0,LINC,0,P4D,1.0
8815,2019023097,2,,31.0,30,,,0,,
8855,2019092953,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
8856,2019040171,1,4.0,1.0,1,2009.0,HYUN,0,P4D,1.0
8873,2019132577,1,,31.0,30,,,0,,
8874,2019132577,2,9.0,1.0,5,,OTHR,0,,4.0
8875,2019132577,3,4.0,1.0,1,2017.0,HOND,0,P4D,1.0
8920,2019112383,1,15.0,6.0,1,1999.0,FORD,0,T4W,1.0
8963,2019106223,1,15.0,6.0,1,2004.0,CHEV,0,T4W,1.0
8964,2019106223,2,51.0,5.0,1,2006.0,CHEV,0,TCB,1.0
8965,2019025109,1,15.0,6.0,1,2003.0,FORD,0,T4W,1.0
8966,2019025109,2,15.0,6.0,1,2017.0,HYUN,0,T4W,1.0
9024,2019034148,1,15.0,6.0,1,2007.0,HYUN,0,T4W,1.0
9025,2019034148,2,5.0,1.0,1,2009.0,SUZI,0,P4H,1.0
9156,2020010621,1,15.0,6.0,1,2016.0,CHEV,0,T4W,1.0
9157,2020010621,2,15.0,6.0,1,2016.0,SUBA,0,T4W,1.0
9161,2019102068,1,41.0,7.0,1,2017.0,GMC,0,TCG,1.0
9162,2019102068,2,15.0,6.0,1,2013.0,JEEP,0,T4W,1.0
9301,2019118684,1,75.0,5.0,1,2005.0,FRHT,0,TTR,1.0
9318,2019053982,1,15.0,6.0,1,2007.0,FORD,0,T4W,1.0
9319,2019053982,2,4.0,1.0,1,2007.0,MERC,0,P4D,1.0
9349,2019024130,1,4.0,1.0,1,2001.0,VOLV,0,P4D,1.0
9370,2019111818,1,4.0,1.0,1,2015.0,VOLK,0,P4D,1.0
9371,2019111818,2,15.0,6.0,1,2004.0,JEEP,0,T4W,1.0
9372,2019111818,3,40.0,7.0,1,2005.0,HOND,0,TSV,1.0
9383,2019041809,1,,20.0,30,,,0,,1.0
9384,2019041809,2,9.0,1.0,1,2018.0,DODG,0,P,1.0
9385,2019041809,3,4.0,1.0,1,2012.0,BMW,0,P4D,1.0
9507,2019048365,1,28.0,2.0,1,1996.0,KAWK,0,MRC,1.0
9616,2019037382,1,,24.0,21,,,0,,
9617,2019037382,2,15.0,6.0,1,2004.0,NISS,0,T4W,1.0
9652,2019023481,1,4.0,1.0,1,2001.0,CHRY,0,P4D,1.0
9653,2019023481,2,15.0,6.0,1,2016.0,MITS,0,T4W,1.0
9654,2019023481,3,,99.0,1,9999.0,UNKN,0,,1.0
9673,2019092464,1,9.0,1.0,1,2018.0,MITS,0,P,1.0
9674,2019092464,2,,31.0,30,,,0,,
9679,2019090638,1,15.0,6.0,1,2004.0,FORD,0,T4W,1.0
9693,2019091256,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
9694,2019091256,2,4.0,1.0,1,2002.0,STRN,0,P4D,1.0
9779,2019077146,1,4.0,1.0,1,2007.0,FORD,0,P4D,1.0
9780,2019077146,2,15.0,6.0,1,2005.0,HYUN,0,T4W,1.0
9840,2019067263,1,24.0,13.0,1,,POLS,0,,1.0
9847,2020018471,1,40.0,7.0,5,2007.0,HYUN,0,TSV,3.0
9848,2020018471,2,15.0,6.0,1,2017.0,FORD,0,T4W,1.0
9849,2020018471,3,4.0,1.0,2,2004.0,TOYT,1,P4D,2.0
9850,2020018471,4,4.0,1.0,2,2011.0,HYUN,1,P4D,2.0
9851,2020018471,5,,31.0,30,,,0,,
9852,2020018471,6,,31.0,30,,,0,,
