,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
9341,2015011161,40.325417,-78.917784,11,11301,1,2,,,1,0,7
9362,2015011088,41.068503,-75.093136,45,45207,1,1,,,0,1,2
9527,2015011927,40.034436,-75.242216,46,46104,1,7,,,1,0,8
9572,2015009535,40.154204,-75.121587,46,46110,1,1,,,1,0,7
9685,2015011933,40.082637,-75.311544,46,46107,1,3,,,1,0,8
9784,2015009543,40.016147,-76.306134,36,36220,1,4,,,1,0,1
9881,2015009767,40.194408,-76.681389,22,22207,1,4,,,1,0,1
9892,2015011462,41.003748,-75.975159,40,40204,1,1,,,1,0,0
9900,2015009692,40.154936,-79.829503,64,64103,1,5,,,1,0,7
10019,2015010606,40.975984,-76.509023,19,19216,1,4,,,1,0,1
10025,2015009213,40.925764,-75.300128,45,45205,1,5,,,1,0,7
10108,2015011950,40.327705,-75.756144,6,6227,1,7,,,1,0,7
10109,2015009701,40.953111,-76.667173,49,49211,1,5,,,1,0,1
10126,2015011472,41.199586,-77.236651,41,41229,1,1,,,1,0,7
10181,2015010749,40.461044,-79.869626,2,2301,1,1,,,1,0,8
10207,2015010750,39.984115,-76.291346,36,36228,1,7,,,1,1,7
10233,2015009858,40.043432,-76.315663,36,36301,1,1,,,0,1,8
10274,2015011619,40.814623,-76.869483,54,54209,1,5,,,0,1,7
10285,2015009860,41.338389,-75.908778,40,40220,1,1,,,1,0,7
10400,2015009240,39.967686,-76.597449,66,66233,1,4,,,1,0,2
10414,2015010561,40.720517,-76.326097,53,53211,1,7,,,1,0,2
10433,2015009728,39.890814,-79.719911,26,26218,1,7,,,1,0,7
10474,2015009182,40.355835,-76.148707,6,6424,1,1,,,1,0,8
10503,2015009244,40.431784,-75.995693,6,6204,1,4,,,1,0,7
10577,2015011441,40.912472,-75.483869,45,45210,1,6,,,1,0,7
10656,2015009250,39.95535,-76.724963,66,66301,1,1,,,1,0,7
10662,2015009737,41.005149,-79.998757,10,10203,1,2,,,2,0,2
10671,2015011371,40.44597,-77.955034,31,31209,1,7,,,1,0,4
10967,2015010717,40.653579,-79.838092,2,2220,1,4,,,1,0,7
11000,2015010450,40.805147,-76.890133,54,54209,1,4,,,0,1,4
11001,2015010462,40.208064,-78.370497,5,5228,1,1,,,1,0,7
11143,2015010886,39.841699,-77.025663,1,1217,1,5,,,1,0,6
11144,2015011680,40.217569,-76.114931,36,36210,1,7,,,1,0,2
11173,2015011681,40.044187,-75.393263,23,23106,1,3,,,1,0,8
11221,2015010873,40.153742,-76.083343,36,36209,1,1,,,1,0,7
11284,2015016375,40.472544,-75.371031,9,9220,2,3,,,1,0,4
11373,2015011550,40.946165,-78.474708,17,17223,1,1,,,0,1,0
11414,2015017154,40.587615,-78.338775,7,7202,1,7,,,0,1,7
11421,2015017229,40.6845,-75.239144,48,48418,2,1,,,1,0,1
11432,2015011616,41.288283,-76.590211,41,41231,1,6,,,1,0,7
11466,2015010215,40.557502,-79.804223,2,2121,1,6,,,1,0,7
11468,2015017156,40.650261,-78.018892,31,31229,1,1,,,0,3,0
11496,2015015775,39.875912,-75.509044,23,23204,2,2,,,1,0,7
11543,2015017171,40.09699,-75.813486,15,15249,2,6,,,1,0,4
11576,2015015636,40.127545,-75.522824,15,15411,2,4,,,1,0,5
11633,2015017936,39.971514,-75.126472,67,67301,1,3,,,1,0,1
11679,2015010909,40.611624,-75.383872,48,48301,1,1,,,1,0,6
11913,2015018021,40.440858,-75.547875,6,6217,1,7,,,1,0,7
11923,2015011647,40.936438,-75.92814,13,13201,1,1,,,1,0,7
11982,2015010184,40.313197,-78.915651,11,11301,1,7,,,3,0,7
11987,2015017187,41.666061,-76.180327,8,8230,1,7,,,1,0,4
11992,2015015667,39.858842,-75.371438,23,23426,2,3,,,1,0,7
12052,2015011579,40.026226,-76.548002,66,66212,1,6,,,0,1,8
12090,2015010937,40.238739,-76.979937,21,21103,1,4,,,1,0,4
12143,2015009405,41.708309,-75.998683,57,57203,1,3,,,1,0,2
12169,2015010928,40.218056,-78.940026,55,55205,1,1,,,0,1,0
12175,2015015597,40.062383,-75.042746,67,67301,1,1,,,1,0,4
12364,2015017900,40.720001,-76.193233,53,53425,1,4,,,1,0,4
12399,2015017979,40.578918,-79.235849,32,32208,1,4,,,1,3,2
12635,2015015205,41.84325,-76.308903,8,8216,1,6,,,1,0,2
12741,2015015916,40.169373,-76.19839,36,36408,1,6,,,1,0,4
12773,2015016755,40.712975,-76.205614,53,53220,1,3,,,2,0,7
12894,2015017450,40.032814,-75.359213,23,23106,2,2,,,0,1,0
12896,2015016637,40.42792,-80.129707,2,2102,2,4,,,1,0,0
12927,2015018123,40.407736,-75.339216,9,9220,2,3,,,1,1,2
12933,2015017590,41.146093,-76.115943,40,40205,2,1,,,1,0,2
13160,2015016564,40.102723,-76.342644,36,36406,2,6,,,1,0,8
13211,2015015730,40.503126,-77.8541,31,31202,1,7,,,1,0,7
13234,2015015307,40.007199,-76.751826,66,66217,2,3,,,1,0,2
13292,2015017329,40.594273,-77.353165,34,34204,2,6,,,1,0,2
13319,2015017330,40.230938,-76.795634,22,22103,1,4,,,1,0,1
13383,2015015875,41.404591,-75.686103,35,35302,2,4,,,0,1,8
13413,2015017482,40.615506,-75.534067,39,39103,2,2,,,1,0,7
13494,2015015946,40.514588,-79.854024,2,2112,1,1,,,1,0,1
13519,2015016660,40.898183,-80.122691,10,10223,2,5,,,2,0,1
13676,2015018233,40.281349,-75.90666,6,6103,2,3,,,1,0,0
13681,2015016679,41.575926,-77.113968,58,58217,2,4,,,1,0,7
13890,2015016258,40.150656,-77.12415,21,21213,2,4,,,1,0,4
13957,2015021067,40.29781,-79.920336,2,2440,2,3,,,1,1,4
13970,2015017861,40.432137,-79.264683,32,32402,1,5,,,1,0,8
14138,2015019517,40.049983,-75.635842,15,15239,2,7,,,2,2,1
14275,2015018732,40.157284,-75.404107,46,46208,2,5,,,0,1,1
14406,2015016290,40.133454,-74.978619,9,9202,2,4,,,1,0,5
14448,2015015379,40.564054,-76.429927,53,53221,1,6,,,1,0,7
14494,2015021027,41.491429,-76.379917,56,56201,1,1,,,0,1,7
14510,2015017013,40.758089,-75.534935,48,48207,2,7,,,1,0,1
14636,2015016163,40.16,-77.0025,21,21104,2,4,,,1,0,8
14717,2015017764,40.81016,-77.191875,54,54201,1,7,,,1,0,2
14802,2015017779,40.188717,-77.182797,21,21213,2,6,,,1,0,1
14846,2015019547,40.981654,-76.029231,40,40230,2,3,,,3,0,4
14883,2015016247,40.65794,-78.260506,7,7212,1,3,,,0,1,8
14978,2015018773,40.613036,-79.757073,2,2202,2,4,,,1,0,4
15003,2015020661,39.956586,-75.152386,67,67301,2,2,,,1,0,4
15051,2015018998,40.055511,-75.141048,67,67301,1,3,,,0,1,7
15056,2015020651,,,62,62405,2,1,,,2,0,7
15057,2015018350,40.860631,-76.002715,53,53225,1,7,,,8,0,2
15239,2015018931,41.498255,-75.582994,35,35401,2,6,,,1,0,1
15359,2015020607,41.339564,-75.786759,40,40303,2,6,,,0,1,7
15379,2015018435,41.068683,-75.693153,13,13204,1,6,,,1,0,0
15391,2015019366,40.928074,-77.780804,14,14221,2,6,,,2,0,2
15468,2015021158,40.052102,-79.217686,55,55209,2,2,,,2,0,6
15480,2015019798,40.483561,-76.166507,6,6242,2,2,,,1,0,99
15547,2015020746,40.06144,-75.083856,67,67301,1,5,,,1,0,1
15552,2015018879,40.206079,-75.099876,9,9226,2,6,,,0,1,8
15584,2015021219,41.350787,-74.867892,51,51203,1,4,,,0,1,4
15621,2015019022,40.044493,-79.773421,26,26205,1,6,,,0,1,4
15642,2015019675,40.379984,-75.933854,6,6102,2,7,,,1,0,4
15722,2015018885,40.213586,-76.865343,66,66208,2,1,,,1,1,4
15812,2015018966,39.918833,-75.186428,67,67301,2,4,,,0,1,8
15931,2015021113,41.254843,-75.871869,40,40304,2,5,,,1,0,7
15974,2015019768,41.302075,-78.501734,24,24206,2,7,,,1,0,7
15999,2015018973,40.061157,-75.135521,67,67301,1,6,,,1,1,7
16031,2015019050,39.741975,-77.888982,28,28209,1,5,,,0,1,7
16044,2015019623,39.859708,-75.479919,23,23201,2,5,,,1,0,2
16122,2015020378,40.626631,-80.431678,4,4427,2,4,,,0,1,4
16145,2015019911,40.319213,-75.811836,6,6214,2,2,,,1,0,7
16171,2015019912,40.179527,-75.130259,46,46204,2,4,,,1,0,4
16197,2015019134,41.789047,-76.781908,8,8413,2,4,,,0,1,8
16222,2015021124,40.375372,-79.904325,2,2448,2,3,,,1,0,8
16261,2015021183,41.654273,-80.205421,20,20230,2,1,,,1,0,1
16299,2015018422,40.302982,-75.41841,46,46223,2,4,,,1,0,4
16351,2015005054,42.123496,-80.081184,25,25302,1,2,,,1,0,1
16372,2015004993,41.512564,-75.887586,65,65216,1,7,,,1,0,7
16389,2015018570,40.627981,-78.177571,31,31228,2,3,,,1,0,1
16456,2015019212,41.178531,-79.358254,16,16204,1,4,,,0,1,8
16460,2015018509,40.092135,-76.137134,36,36234,1,4,,,0,1,7
16490,2015018574,39.814544,-77.448408,1,1209,1,3,,,1,0,7
16612,2015020813,39.972904,-75.271102,67,67301,1,5,,,1,0,4
16628,2015005016,39.988872,-75.624786,15,15247,1,5,,,1,1,7
16734,2015018451,39.900573,-79.731186,26,26302,2,2,,,1,0,8
16779,2015003513,40.257273,-75.652657,46,46416,1,7,,,1,0,1
16915,2015020083,40.019689,-75.738131,15,15204,1,6,,,0,1,6
16981,2015019957,40.161908,-77.330731,21,21219,2,6,,,2,0,2
17156,2015019964,40.010177,-75.937689,15,15245,1,1,,,0,1,7
17192,2015020107,40.118554,-78.807848,55,55220,2,6,,,0,1,2
17216,2015018554,40.866523,-79.829144,10,10228,2,4,,,1,0,1
17259,2015019257,41.954323,-76.412093,8,8213,1,6,,,0,2,4
17349,2015020929,40.200971,-79.682082,64,64216,2,2,,,1,0,1
17359,2015020721,40.024406,-75.028797,67,67301,1,4,,,0,1,7
17410,2015005048,41.027751,-78.425474,17,17404,1,6,,,1,0,2
17428,2015020932,41.04143,-79.255817,16,16218,2,7,,,2,0,4
17562,2015003082,40.599038,-78.214996,7,7214,1,3,,,1,0,7
17587,2015003083,40.538674,-78.292182,7,7214,1,3,,,1,0,7
17714,2015004536,39.941596,-76.631949,66,66233,1,7,,,0,2,7
17959,2015005436,40.847095,-80.25312,4,4206,1,2,,,1,0,2
17983,2015004635,40.161963,-78.8255,55,55218,1,5,,,2,0,7
18076,2015004626,40.009382,-76.873614,66,66205,1,1,,,1,0,7
18247,2015004358,41.094261,-75.590155,45,45215,1,5,,,1,0,8
18373,2015005871,40.131081,-77.345686,21,21210,1,3,,,1,0,1
18382,2015005261,40.872307,-76.529696,49,49212,1,5,,,0,1,7
18398,2015005122,39.965924,-75.590983,15,15247,1,1,,,1,0,7
18526,2015005202,40.389233,-76.560785,38,38207,1,1,,,0,1,99
18706,2015004127,41.017167,-79.481826,16,16211,1,6,,,1,0,7
18777,2015005636,41.15167,-76.002293,40,40229,1,2,,,1,0,7
18846,2015004888,40.27125,-76.850528,22,22301,1,1,,,1,0,8
18932,2015004076,40.342067,-75.968306,6,6429,1,2,,,1,0,8
19018,2015004771,40.202596,-79.861394,2,2204,1,1,,,1,0,2
19127,2015004900,40.455046,-79.710826,2,2466,1,5,,,1,0,7
19131,2015046916,40.967376,-75.191122,45,45214,1,5,,,0,1,4
19136,2015047657,40.541834,-79.155287,32,32208,3,6,,,1,1,4
19143,2015003249,41.06561,-76.218214,40,40228,1,4,,,1,0,7
19224,2015045520,40.403487,-77.551479,34,34212,3,5,,,1,0,7
19259,2015004024,40.724138,-79.899009,10,10222,1,6,,,1,0,2
19331,2015004028,40.620874,-75.360005,48,48301,1,1,,,3,0,4
19373,2015005464,40.162416,-77.003689,21,21104,1,3,,,1,0,7
19381,2015005598,40.446669,-76.130609,6,6218,1,5,,,1,0,7
19393,2015003890,40.081637,-80.19246,62,62201,1,7,,,2,0,4
19415,2015047608,39.934276,-75.191535,67,67301,4,2,,,1,0,8
19426,2015004032,40.331577,-75.902443,6,6301,1,6,,,0,1,2
19590,2015004795,40.695075,-75.344016,48,48209,1,1,,,1,0,8
19599,2015046937,40.491142,-77.786873,44,44208,4,5,,,1,0,0
19601,2015045596,40.607761,-75.298459,48,48210,3,7,,,1,0,8
19611,2015003286,40.180242,-75.564457,15,15213,1,4,,,1,0,7
19882,2015045685,39.925123,-77.961098,29,29209,4,7,,,1,0,6
19906,2015045625,40.400611,-79.911583,2,2438,4,5,,,2,0,8
19984,2015045918,40.590552,-75.503625,39,39301,4,1,,,1,0,99
20000,2015047105,40.914776,-75.445498,45,45210,4,1,,,1,0,7
20017,2015046966,40.353693,-75.765744,6,6227,4,6,,,0,1,4
20057,2015047693,41.142403,-75.962983,40,40226,4,2,,,1,0,4
20108,2015047047,39.899101,-76.951026,66,66223,4,6,,,0,2,2
20156,2015046454,39.855618,-77.891975,28,28210,1,4,,,1,0,7
20173,2015045997,40.488074,-76.23735,6,6205,3,3,,,0,1,7
20205,2015045998,40.576772,-75.783501,6,6215,3,3,,,0,1,2
20374,2015046613,40.135239,-75.083525,46,46105,2,3,,,1,0,7
20393,2015047189,40.311469,-76.850413,22,22101,4,4,,,0,1,8
20475,2015046405,39.792928,-79.009878,55,55224,4,1,,,1,0,0
20521,2015046984,41.395921,-75.180143,51,51208,3,1,,,1,1,7
20526,2015045660,42.091976,-80.068745,25,25302,4,7,,,1,0,7
20548,2015045951,41.697514,-78.715664,42,42208,3,1,,,0,1,7
20719,2015046284,41.030141,-77.519984,18,18218,4,4,,,1,0,4
20724,2015047071,41.804015,-77.297048,58,58208,3,6,,,0,1,6
20761,2015045812,40.055572,-76.986059,66,66230,4,2,,,1,0,6
20780,2015047073,41.071848,-76.871726,59,59210,3,2,,,0,1,7
20785,2015045745,40.587028,-79.763222,64,64305,4,6,,,0,1,7
20809,2015047074,40.7094,-77.318376,54,54406,3,6,,,0,2,4
20824,2015047287,40.224613,-77.699213,28,28202,3,4,,,0,1,7
20833,2015047009,40.369295,-79.842775,2,2303,4,4,,,1,0,7
20837,2015047075,40.711721,-76.903333,54,54212,3,7,,,0,1,7
20952,2015045738,40.250265,-77.187796,21,21208,4,6,,,1,0,0
20980,2015047092,40.412283,-76.49254,38,38215,4,5,,,0,1,7
21109,2015047892,40.258302,-79.15133,64,64210,5,7,,,1,0,4
21115,2015047390,39.878338,-76.927185,66,66214,3,6,,,0,1,7
21132,2015031246,40.495167,-79.93525,2,2461,2,7,,,1,0,8
21205,2015045453,40.02801,-75.127497,67,67301,4,1,,,1,0,2
21210,2015046805,40.390945,-79.966916,2,2403,4,1,,,1,0,0
21254,2015047383,40.246758,-77.00546,21,21103,4,4,,,1,0,5
21274,2015030487,41.48237,-75.614901,35,35406,3,3,,,1,0,7
21275,2015031251,40.302627,-79.52881,64,64302,3,3,,,0,1,2
21315,2015047466,40.452204,-79.909805,2,2301,5,6,,,1,0,2
21317,2015046124,40.28036,-76.890851,22,22301,4,3,,,1,0,8
21352,2015032008,41.060248,-77.389914,18,18213,3,2,,,1,0,7
21353,2015032781,40.304638,-75.480299,46,46206,3,2,,,1,0,0
21386,2015032091,40.608259,-75.502514,39,39301,3,7,,,0,1,4
21401,2015045473,40.033273,-75.076924,67,67301,4,7,,,1,0,5
21447,2015045995,40.537952,-76.42897,53,53221,4,2,,,0,1,8
21464,2015032012,40.436376,-77.063108,50,50221,2,4,,,0,1,8
21572,2015031343,39.986548,-78.051537,29,29206,2,7,,,1,0,0
21640,2015046747,40.367228,-80.015061,2,2416,4,1,,,1,0,7
21653,2015032796,39.766035,-77.381764,1,1413,3,2,,,1,0,4
21690,2015045345,39.943417,-75.237278,67,67301,4,7,,,0,1,5
21691,2015046004,40.992387,-80.332235,37,37301,4,1,,,1,0,1
21704,2015031960,40.597728,-75.488025,39,39301,3,6,,,1,0,8
21718,2015047351,40.207554,-74.803249,9,9208,4,4,,,0,1,4
21737,2015032024,40.682331,-75.613287,39,39207,1,3,,,1,0,8
21770,2015032817,40.154632,-76.597881,36,36407,3,2,,,0,1,8
21861,2015046692,40.275999,-75.608384,46,46106,4,4,,,1,0,4
21908,2015030524,39.932215,-76.710546,66,66102,3,3,,,0,1,7
21932,2015031226,40.648057,-79.533943,3,3216,3,3,,,0,1,7
21942,2015046696,41.218826,-80.495235,43,43302,4,3,,,1,0,8
21967,2015047361,40.282253,-79.848718,2,2443,4,2,,,1,0,2
21970,2015046697,40.130706,-75.326522,46,46413,4,3,,,1,0,4
21981,2015046839,40.554044,-80.237289,2,2103,4,4,,,1,0,2
22069,2015030467,40.883514,-79.91788,10,10101,3,1,,,1,0,7
22138,2015046040,40.295273,-76.070154,6,6236,4,7,,,2,0,2
22156,2015032831,40.511331,-80.150324,2,2420,3,7,,,1,0,7
22169,2015046106,40.657315,-75.584773,39,39207,3,2,,,1,0,4
22182,2015032057,40.483524,-79.907876,2,2301,3,7,,,2,0,2
22260,2015031175,39.834912,-76.411106,66,66215,3,3,,,1,0,1
22384,2015046035,40.084873,-74.935753,9,9202,4,1,,,1,0,8
