,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1026,2020050134,1,69.0,6.0,5,2018.0,CADI,0,T,4.0
1027,2020050134,2,,31.0,30,,,0,,
1118,2020072801,1,20.0,2.0,1,2013.0,HD,0,MRS,1.0
1120,2020101785,1,4.0,1.0,1,2005.0,CHEV,0,P4D,1.0
1121,2020101785,2,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
1133,2020063155,1,28.0,2.0,1,2005.0,SUZI,0,MRC,1.0
1252,2020058190,1,51.0,1.0,1,2009.0,CHEV,0,T4C,1.0
1253,2020058190,2,4.0,1.0,1,2010.0,SUZI,0,P4D,1.0
1261,2020041859,1,4.0,1.0,1,2013.0,BUIC,0,P4D,1.0
1301,2020056642,1,,99.0,5,,UNKN,0,,4.0
1302,2020056642,2,,31.0,30,,,0,,
1307,2020029283,1,4.0,1.0,1,2001.0,TOYT,0,P4D,1.0
1308,2020029283,2,4.0,1.0,1,2009.0,HYUN,0,P4D,1.0
1321,2020017962,1,4.0,1.0,1,2002.0,MAZD,0,P4D,1.0
1322,2020017962,2,4.0,1.0,1,2017.0,CHEV,0,P4D,1.0
1361,2020088062,1,51.0,4.0,1,1992.0,FORD,0,TPK,1.0
1386,2020011449,1,4.0,1.0,1,2013.0,CHEV,0,P4D,1.0
1387,2020011449,2,15.0,6.0,1,2016.0,HYUN,0,T4W,1.0
1388,2020011449,3,41.0,7.0,1,2016.0,CHEV,0,TEC,1.0
1389,2020011449,4,6.0,1.0,1,2008.0,SUBA,0,PSW,1.0
1390,2020011449,5,4.0,1.0,1,2015.0,TOYT,0,P4D,1.0
1391,2020011449,6,69.0,6.0,1,2018.0,HYUN,0,T,1.0
1392,2020011449,7,15.0,6.0,1,2016.0,HOND,0,T4W,1.0
1394,2021014824,1,15.0,1.0,1,2013.0,GMC,0,T4W,1.0
1467,2020113804,1,15.0,6.0,1,2012.0,SUBA,0,T4W,1.0
1468,2020113804,2,,31.0,30,,,0,,
1479,2020104369,1,4.0,1.0,1,2015.0,FORD,0,P4D,1.0
1514,2020011449,8,69.0,7.0,1,2018.0,HOND,0,T,1.0
1519,2020010273,1,4.0,1.0,1,2008.0,CHEV,0,P4D,1.0
1520,2020010273,2,,31.0,30,,,0,,
1550,2020085933,1,15.0,6.0,1,2013.0,TOYT,0,T4W,1.0
1555,2020104369,2,69.0,6.0,1,2018.0,VOLK,0,T,1.0
1658,2020082984,1,51.0,4.0,1,2011.0,FORD,0,T4C,1.0
1659,2020082984,2,69.0,4.0,1,2018.0,CHEV,0,T,1.0
1677,2020085157,1,28.0,2.0,1,2009.0,SUZI,0,MRC,1.0
1678,2020085157,2,15.0,6.0,1,2015.0,HOND,0,T4W,1.0
1705,2020043010,1,15.0,1.0,1,2013.0,TOYT,0,T4W,1.0
1716,2020082984,3,51.0,4.0,1,2014.0,GMC,0,T4C,1.0
1776,2020051134,1,15.0,6.0,1,2014.0,NISS,0,T4W,1.0
1777,2020051134,2,,31.0,30,,,0,,
1785,2020066060,1,69.0,6.0,1,2019.0,HYUN,0,T,1.0
1786,2020066060,2,4.0,1.0,1,2013.0,CHEV,0,P4D,1.0
1794,2020089664,1,4.0,1.0,1,2015.0,BUIC,0,P4D,1.0
1854,2020080208,1,51.0,4.0,1,2007.0,TOYT,0,TCW,1.0
1857,2020088971,1,2.0,1.0,1,1999.0,HOND,0,PCP,1.0
1941,2020052364,1,2.0,1.0,1,1995.0,FORD,0,P2D,1.0
1942,2020052364,2,15.0,6.0,1,2011.0,JEEP,0,T4W,1.0
1952,2020051680,1,20.0,2.0,1,2004.0,HOND,0,MRS,1.0
1953,2020051680,2,2.0,1.0,1,2015.0,DODG,0,PCP,1.0
1954,2020089249,1,15.0,6.0,1,2009.0,KIA,0,T4W,1.0
1955,2020089249,2,15.0,6.0,1,2007.0,KIA,0,T4W,1.0
1956,2020089249,3,15.0,6.0,1,2002.0,FORD,0,T4W,1.0
1957,2020089249,4,4.0,1.0,1,2015.0,HYUN,0,P4D,1.0
1958,2020089249,5,69.0,6.0,1,2018.0,TOYT,0,T,1.0
1959,2020077605,1,28.0,2.0,1,2003.0,HOND,0,MRC,1.0
1960,2020077605,2,69.0,4.0,1,2018.0,CHEV,0,T,1.0
1998,2020057914,1,20.0,2.0,1,1995.0,HD,0,MRS,1.0
2011,2020043629,1,28.0,2.0,1,2003.0,YAMA,0,MRC,1.0
2012,2020043629,2,15.0,6.0,1,1994.0,JEEP,0,T4W,1.0
2078,2020036798,1,28.0,2.0,1,2003.0,YAMA,0,MRC,1.0
2079,2020036798,2,15.0,6.0,2,2015.0,SUBA,1,T4W,2.0
2114,2020062393,1,15.0,6.0,1,2011.0,HOND,0,T4W,1.0
2115,2020062393,2,78.0,98.0,1,1994.0,CHEV,0,TMH,1.0
2154,2020098592,1,41.0,7.0,1,2000.0,CHEV,0,TCG,1.0
2155,2020098592,2,75.0,5.0,3,2017.0,FRHT,0,TTR,2.0
2162,2020046223,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
2170,2020107112,1,4.0,1.0,1,2012.0,AUDI,0,P4D,1.0
2191,2020099970,1,69.0,6.0,1,2020.0,NISS,0,T,3.0
2242,2020099970,2,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
2282,2020089070,1,69.0,4.0,1,2018.0,CHEV,0,T,1.0
2283,2020089070,2,69.0,5.0,2,2019.0,FRHT,1,T,2.0
2318,2020080420,1,69.0,6.0,1,2019.0,DODG,0,T,1.0
2319,2020080420,2,4.0,1.0,1,2007.0,TOYT,0,P4D,1.0
2341,2020035438,1,15.0,6.0,5,2012.0,TOYT,0,T4W,4.0
2342,2020035438,2,,31.0,30,,,0,,
2392,2020094743,1,4.0,1.0,1,2016.0,BMW,0,P4D,1.0
2448,2020076139,1,69.0,6.0,1,2018.0,FORD,0,T,1.0
2449,2020076139,2,15.0,6.0,1,2009.0,NISS,0,T4W,1.0
2470,2020002028,1,,31.0,30,,,0,,
2471,2020002028,2,15.0,6.0,1,2013.0,FORD,0,T4W,1.0
2510,2020068514,1,24.0,13.0,1,2007.0,SUZI,0,MAT,1.0
2513,2020083619,1,4.0,1.0,1,2008.0,FORD,0,P4D,1.0
2514,2020083619,2,4.0,1.0,1,2009.0,FORD,0,P4D,1.0
2515,2020059914,1,23.0,2.0,1,1999.0,HOND,0,MMX,1.0
2516,2020059914,2,6.0,1.0,1,2001.0,VOLK,0,PSW,1.0
2534,2020064913,1,4.0,1.0,1,1995.0,HOND,0,P4D,1.0
2535,2020064913,2,41.0,7.0,1,2011.0,FORD,0,TCG,1.0
2536,2020064913,3,15.0,6.0,1,2013.0,JEEP,0,T4W,1.0
2570,2020095902,1,4.0,1.0,1,2008.0,PONT,0,P4D,1.0
2571,2020095902,2,19.0,6.0,2,9999.0,CHEV,1,,2.0
2580,2020082794,1,29.0,2.0,1,2020.0,HD,0,M,1.0
2581,2020082794,2,19.0,6.0,5,,,0,,4.0
2633,2020054281,1,15.0,6.0,1,2006.0,GMC,0,T4W,1.0
2634,2020054281,2,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
2716,2020058798,1,2.0,1.0,1,2012.0,HOND,0,PCP,1.0
2717,2020058798,2,15.0,6.0,1,2017.0,CADI,0,T4W,1.0
2726,2020081814,1,5.0,6.0,1,2006.0,PONT,0,P4H,1.0
2731,2020095510,1,15.0,6.0,1,2015.0,CHEV,0,T4W,1.0
2732,2020095510,2,51.0,4.0,1,2004.0,CHEV,0,T4C,1.0
2741,2020065973,1,4.0,1.0,1,2008.0,DODG,0,P4D,3.0
2742,2020065973,2,4.0,1.0,1,2005.0,DODG,0,P4D,1.0
2743,2020065973,3,4.0,1.0,2,2015.0,CHEV,1,P4D,2.0
2744,2020065973,4,73.0,5.0,2,1999.0,CHEV,1,TTB,2.0
2746,2020088596,1,,31.0,30,,,0,,
2747,2020088596,2,15.0,6.0,1,2003.0,FORD,0,T4W,1.0
2754,2020062565,1,15.0,6.0,1,2016.0,FORD,0,T4W,1.0
2755,2020062565,2,4.0,1.0,1,2012.0,SUBA,0,P4D,1.0
2842,2020070404,1,20.0,2.0,1,1996.0,YAMA,0,MRS,1.0
2883,2020061623,1,2.0,1.0,1,2011.0,DODG,0,PCP,1.0
2884,2020061623,2,3.0,1.0,1,2000.0,ACUR,0,P2H,1.0
2915,2020018908,1,9.0,1.0,1,2019.0,KIA,0,P,1.0
2931,2020034837,1,4.0,1.0,1,2007.0,AUDI,0,P4D,1.0
2980,2020071338,1,4.0,1.0,1,2015.0,NISS,0,P4D,1.0
2981,2020071338,2,4.0,1.0,1,2007.0,MERZ,0,P4D,1.0
2986,2020042560,1,3.0,1.0,1,2005.0,TOYT,0,P2H,1.0
2987,2020042560,2,20.0,2.0,1,1996.0,HD,0,MRS,1.0
2988,2020042560,3,4.0,1.0,1,2011.0,TOYT,0,P4D,1.0
3027,2020048230,1,69.0,6.0,1,2019.0,NISS,0,T,1.0
3028,2020048230,2,15.0,6.0,1,2007.0,HOND,0,T4W,1.0
3035,2020039975,1,20.0,2.0,1,1993.0,YAMA,0,MRS,1.0
3076,2020057897,1,,9.0,1,2013.0,POLS,0,,1.0
3091,2020022402,1,20.0,2.0,1,2008.0,YAMA,0,MRS,1.0
3093,2020083883,1,4.0,1.0,1,2015.0,CHEV,0,P4D,1.0
3095,2020078877,1,15.0,6.0,1,2014.0,MERZ,0,T4W,1.0
3204,2020099557,1,4.0,1.0,1,2013.0,NISS,0,P4D,1.0
3205,2020099557,2,4.0,1.0,1,2008.0,BUIC,0,P4D,1.0
3206,2020099557,3,9.0,1.0,2,2018.0,KIA,1,P,2.0
3381,2020093585,1,40.0,7.0,1,2005.0,CHRY,0,TSV,1.0
3391,2020069685,1,4.0,1.0,1,2000.0,BMW,0,P4D,1.0
3553,2020004709,1,6.0,1.0,1,2001.0,SUBA,0,PSW,1.0
3564,2020058071,1,9.0,1.0,1,2018.0,MAZD,0,P,1.0
3604,2020051474,1,9.0,1.0,1,2017.0,NISS,0,P,1.0
3605,2020051474,2,15.0,6.0,1,2009.0,NISS,0,T4W,1.0
3623,2020020942,1,69.0,1.0,1,2019.0,CHEV,0,T,1.0
3736,2020083017,1,24.0,13.0,1,,OTHR,0,,1.0
3737,2020083017,2,15.0,6.0,1,2000.0,FORD,0,T4W,1.0
3799,2020053173,1,4.0,1.0,1,2002.0,TOYT,0,P4D,1.0
3841,2020045934,1,51.0,4.0,1,1993.0,GMC,0,TPK,1.0
3842,2020045934,2,15.0,6.0,1,2008.0,TOYT,0,T4W,1.0
3865,2020108179,1,20.0,2.0,1,2003.0,HOND,0,MRS,1.0
3868,2020080204,1,15.0,6.0,1,2002.0,FORD,0,T4W,1.0
3869,2020080204,2,,31.0,30,,,0,,
3903,2020023939,1,15.0,6.0,1,2009.0,SUBA,0,T4W,1.0
3911,2020060405,1,4.0,1.0,1,2000.0,VOLK,0,P4D,1.0
3912,2020060405,2,4.0,1.0,1,2000.0,TOYT,0,P4D,1.0
3931,2020080905,1,15.0,6.0,1,2016.0,HOND,0,T4W,1.0
3932,2020080905,2,,18.0,2,2003.0,INTL,1,,2.0
3933,2020080905,3,15.0,6.0,2,2004.0,CHEV,1,T4W,2.0
3934,2020080905,4,15.0,6.0,2,2003.0,FORD,1,T4W,2.0
3972,2020076669,1,4.0,1.0,1,2015.0,TOYT,0,P4D,1.0
3973,2020076669,2,4.0,1.0,1,2006.0,HOND,0,P4D,1.0
3974,2020076669,3,15.0,6.0,1,2016.0,JEEP,0,T4W,1.0
3978,2020043737,1,41.0,7.0,1,2017.0,MERZ,0,TCG,1.0
3979,2020043737,2,4.0,1.0,1,2005.0,MERC,0,P4D,1.0
4066,2020093210,1,51.0,4.0,1,1995.0,FORD,0,TPK,1.0
4067,2020093210,2,15.0,6.0,1,2015.0,HOND,0,T4W,1.0
4068,2020113144,1,15.0,6.0,1,1999.0,TOYT,0,T4W,1.0
4092,2020059510,1,15.0,6.0,1,2014.0,HYUN,0,T4W,1.0
4099,2020003774,1,,99.0,5,,OTHR,0,,4.0
4100,2020003774,2,,99.0,30,,,0,,
4118,2020052523,1,4.0,1.0,1,2001.0,TOYT,0,P4D,1.0
4119,2020052523,2,69.0,1.0,1,2020.0,CHEV,0,T,1.0
4187,2020066123,1,20.0,2.0,1,2009.0,HD,0,MRS,1.0
4234,2020077359,1,69.0,1.0,1,2019.0,KIA,0,T,1.0
4235,2020077359,2,20.0,2.0,1,1990.0,YAMA,0,MRS,1.0
4296,2020064841,1,40.0,7.0,1,2010.0,TOYT,0,TSV,1.0
4297,2020064841,2,69.0,4.0,1,2009.0,DODG,0,,1.0
4316,2020015924,1,,31.0,30,,,0,,
4317,2020015924,2,42.0,5.0,1,2011.0,FRHT,0,TSN,1.0
4326,2020049578,1,,20.0,30,,,0,,1.0
4327,2020049578,2,9.0,1.0,1,2019.0,CHEV,0,P,1.0
4332,2020080024,1,20.0,2.0,1,1997.0,SUZI,0,MRS,1.0
4337,2021003858,1,,31.0,30,,,0,,
4338,2021003858,2,69.0,6.0,1,2021.0,SUBA,0,T,1.0
4379,2020099918,1,24.0,13.0,1,,POLS,0,,1.0
4380,2020099918,2,4.0,1.0,1,2000.0,HYUN,0,P4D,1.0
4381,2020103254,1,,99.0,5,,UNKN,0,,4.0
4382,2020103254,2,28.0,2.0,1,2007.0,KAWK,0,MRC,1.0
4456,2020039903,1,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
4457,2020039903,2,29.0,2.0,1,2018.0,SUZI,0,M,1.0
4458,2020066781,1,69.0,5.0,1,2017.0,OSHK,0,T,1.0
4459,2020066781,2,,31.0,30,,,0,,
4460,2020066781,3,73.0,5.0,2,2006.0,MACK,1,TTB,2.0
4506,2020004455,1,4.0,1.0,1,2010.0,MAZD,0,P4D,1.0
4544,2020056296,1,4.0,1.0,1,2015.0,HYUN,0,P4D,3.0
4634,2020056489,1,15.0,1.0,1,2012.0,LEXS,0,T4W,1.0
4682,2020058136,1,15.0,6.0,1,2008.0,MAZD,0,T4W,1.0
4691,2020052057,1,15.0,6.0,1,2002.0,HYUN,0,T4W,1.0
4763,2020051818,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
4795,2020084347,1,15.0,6.0,1,2014.0,CHEV,0,T4W,1.0
4796,2020084347,2,,31.0,30,,,0,,
4867,2020102729,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
4868,2020102729,2,20.0,2.0,1,2008.0,HD,0,MRS,1.0
4921,2020074100,1,69.0,4.0,1,2018.0,FORD,0,T,1.0
4929,2020071388,1,75.0,5.0,1,2014.0,KW,0,TTR,1.0
4930,2020071388,2,1.0,1.0,1,2006.0,PORS,0,PCV,1.0
4931,2020071388,3,9.0,1.0,1,2018.0,KIA,0,P,1.0
4933,2020105533,1,69.0,6.0,1,2020.0,MITS,0,T,1.0
4971,2020087101,1,4.0,1.0,1,2004.0,HOND,0,P4D,3.0
4972,2020087101,2,,31.0,30,,,0,,
5082,2020095768,1,4.0,1.0,1,2013.0,CADI,0,P4D,1.0
5083,2020095768,2,5.0,1.0,1,2007.0,MAZD,0,P4H,1.0
5084,2020095768,3,4.0,1.0,2,2016.0,LEXS,1,P4D,2.0
5092,2020030725,1,4.0,1.0,1,2016.0,CHEV,0,P4D,1.0
5093,2020030725,2,41.0,7.0,1,1998.0,DODG,0,TES,1.0
5110,2021004301,1,9.0,1.0,1,2018.0,FORD,0,P,1.0
5111,2021004301,2,69.0,6.0,1,2018.0,MAZD,0,T,1.0
5162,2020069614,1,4.0,1.0,5,2011.0,KIA,0,P4D,4.0
5163,2020069614,2,,31.0,30,,,0,,
5217,2020109686,1,4.0,1.0,1,2008.0,HYUN,0,P4D,1.0
5218,2020109686,2,41.0,7.0,1,2013.0,FORD,0,TCG,1.0
5348,2020056299,1,51.0,4.0,1,2010.0,FORD,0,T4C,1.0
5349,2020056299,2,73.0,5.0,1,2006.0,MACK,0,TTB,2.0
5396,2020031308,1,,9.0,1,,POLS,0,,1.0
5420,2020086990,1,28.0,2.0,1,1999.0,HOND,0,MRC,1.0
5450,2020032829,1,4.0,1.0,1,2004.0,PONT,0,P4D,1.0
5451,2020032829,2,4.0,1.0,1,2011.0,FORD,0,P4D,1.0
5518,2020105994,1,69.0,6.0,1,2019.0,JEEP,0,T,1.0
5548,2020048451,1,15.0,6.0,1,2004.0,JEEP,0,T4W,1.0
5581,2020095822,1,20.0,2.0,1,2007.0,HOND,0,MRS,1.0
5646,2020049869,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
5668,2020039348,1,4.0,1.0,1,2008.0,KIA,0,P4D,1.0
5695,2020031043,1,15.0,6.0,1,2014.0,HOND,0,T4W,1.0
5696,2020031043,2,69.0,5.0,1,2018.0,PTRB,0,T,1.0
5860,2020001538,1,4.0,1.0,1,2000.0,OLDS,0,P4D,1.0
5861,2020001538,2,69.0,6.0,1,2019.0,TOYT,0,T,1.0
5913,2020087649,1,2.0,1.0,1,2003.0,CHEV,0,PCP,1.0
5914,2020087649,2,4.0,1.0,2,2015.0,NISS,1,P4D,2.0
5989,2020048715,1,2.0,1.0,1,2015.0,HOND,0,PCP,1.0
5990,2020048715,2,4.0,1.0,1,2017.0,HOND,0,P4D,1.0
5997,2020035427,1,6.0,1.0,1,2000.0,SUBA,0,PSW,1.0
6106,2020071178,1,69.0,6.0,1,2019.0,MERZ,0,T,1.0
6107,2020071178,2,69.0,6.0,1,2019.0,CHEV,0,T,1.0
6121,2020039576,1,20.0,2.0,1,2009.0,HD,0,MRS,1.0
6162,2020082749,1,20.0,2.0,1,1998.0,HD,0,MRS,1.0
6169,2021001839,1,29.0,2.0,1,2013.0,OTHR,0,,1.0
6170,2021001839,2,15.0,6.0,1,2016.0,JEEP,0,T4W,1.0
6188,2020065860,1,29.0,2.0,1,2020.0,TRUM,0,M,1.0
6189,2020065860,2,4.0,1.0,1,2003.0,BUIC,0,P4D,1.0
6190,2020065860,3,15.0,6.0,2,1998.0,LINC,1,T4W,2.0
6213,2020102530,1,51.0,4.0,1,2010.0,GMC,0,TCW,1.0
6214,2020102530,2,4.0,1.0,1,2015.0,KIA,0,P4D,1.0
6243,2020007103,1,51.0,4.0,1,2005.0,FORD,0,T4C,1.0
6244,2020007103,2,15.0,1.0,1,2013.0,NISS,0,T4W,1.0
6288,2021002991,1,4.0,1.0,1,2013.0,DODG,0,P4D,1.0
6297,2020001554,1,15.0,1.0,1,2008.0,SUBA,0,T4W,1.0
6312,2020070827,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
6313,2020070827,2,15.0,6.0,1,1999.0,SUZI,0,T4W,1.0
6322,2020015391,1,69.0,3.0,1,2017.0,GILG,0,T,1.0
6323,2020015391,2,51.0,4.0,1,2015.0,GMC,0,T4C,3.0
6342,2020025144,1,4.0,1.0,1,2015.0,HYUN,0,P4D,1.0
6343,2020025144,2,4.0,1.0,1,2000.0,TOYT,0,P4D,1.0
6476,2020047524,1,4.0,1.0,1,2003.0,STRN,0,P4D,1.0
6477,2020086200,1,15.0,6.0,1,2010.0,LINC,0,T4W,1.0
6478,2020086200,2,,31.0,30,,,0,,
6479,2020086200,3,,31.0,30,,,0,,
6480,2020086200,4,,31.0,30,,,0,,
6515,2020060542,1,4.0,1.0,1,2008.0,MERZ,0,P4D,1.0
6519,2020068198,1,,31.0,30,,,0,,
6520,2020068198,2,51.0,4.0,1,2013.0,CHEV,0,TPK,1.0
6529,2020066277,1,20.0,2.0,1,1998.0,HD,0,MRS,1.0
6530,2020066277,2,15.0,1.0,1,2005.0,SUBA,0,T4W,1.0
6570,2020050667,1,15.0,6.0,1,2014.0,FORD,0,T4W,1.0
6571,2020050667,2,1.0,1.0,1,2008.0,MNNI,0,PCV,1.0
6581,2020066458,1,4.0,1.0,1,2005.0,BUIC,0,P4D,1.0
6582,2020066458,2,,31.0,30,,,0,,
6610,2020088459,1,,99.0,5,,OTHR,0,,3.0
6611,2020088459,2,20.0,2.0,1,1989.0,SUZI,0,MRS,1.0
6655,2020103369,1,4.0,1.0,1,2011.0,LINC,0,P4D,1.0
6656,2020103369,2,,31.0,30,,,0,,
6657,2020011364,1,15.0,6.0,1,2016.0,NISS,0,T4W,1.0
6661,2020064845,1,15.0,6.0,1,2004.0,CHRY,0,T4W,1.0
6685,2020029046,1,2.0,1.0,1,2010.0,NISS,0,PCP,1.0
6694,2020074456,1,2.0,1.0,1,2011.0,HYUN,0,PCP,1.0
6695,2020074456,2,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
6812,2020063403,1,9.0,1.0,1,2019.0,CHEV,0,P,1.0
6813,2020063403,2,4.0,1.0,1,2015.0,MITS,0,P4D,1.0
6814,2020063403,3,4.0,1.0,1,2015.0,LINC,0,P4D,1.0
6815,2020063403,4,15.0,6.0,1,2008.0,FORD,0,T4W,1.0
6818,2020101105,1,,20.0,30,,,0,,1.0
6819,2020101105,2,4.0,1.0,1,2015.0,CHEV,0,P4D,1.0
6820,2020100493,1,2.0,1.0,1,2008.0,CHEV,0,PCP,1.0
6821,2020100493,2,20.0,2.0,1,2008.0,HD,0,MRS,1.0
6839,2020059597,1,9.0,1.0,1,2017.0,KIA,0,P,1.0
6866,2020020521,1,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
6867,2020020521,2,15.0,1.0,2,2006.0,STRN,1,T4W,2.0
6882,2020113917,1,51.0,4.0,1,2002.0,DODG,0,TCW,1.0
6883,2020113917,2,9.0,1.0,1,2019.0,TOYT,0,P,1.0
6884,2020113917,3,69.0,6.0,1,2021.0,TOYT,0,T,1.0
6889,2020036864,1,24.0,13.0,1,,SUZI,0,MAT,1.0
6890,2020036864,2,29.0,13.0,1,,SUZI,0,M,1.0
6906,2020059597,2,4.0,1.0,1,2010.0,CHEV,0,P4D,1.0
6938,2020044903,1,15.0,6.0,1,2015.0,MAZD,0,T4W,1.0
6939,2020044903,2,,31.0,30,,,0,,
6966,2020032284,1,15.0,6.0,5,2002.0,FORD,0,T4W,4.0
6967,2020032284,2,15.0,6.0,1,2005.0,CHRY,0,T4W,1.0
6971,2020050563,1,69.0,4.0,1,2019.0,RAM,0,T,1.0
6980,2020037226,1,15.0,6.0,1,2016.0,CHEV,0,T4W,3.0
6992,2020094980,1,4.0,1.0,1,2002.0,AUDI,0,P4D,1.0
6993,2020094980,2,,22.0,30,,,0,,1.0
7008,2020043716,1,15.0,6.0,1,2004.0,FORD,0,T4W,1.0
7009,2020097622,1,51.0,5.0,1,2007.0,DODG,0,TCW,1.0
7010,2020097622,2,4.0,1.0,1,2005.0,HYUN,0,P4D,1.0
7018,2021004639,1,51.0,4.0,1,2000.0,FORD,0,T4C,1.0
7063,2020112839,1,4.0,1.0,1,2007.0,TOYT,0,P4D,1.0
7064,2020112839,2,4.0,1.0,1,2013.0,KIA,0,P4D,1.0
7109,2020106092,1,69.0,6.0,1,2018.0,TOYT,0,T,1.0
7155,2020066883,1,6.0,1.0,1,2001.0,FORD,0,PSW,1.0
7156,2020066883,2,29.0,2.0,1,9999.0,OTHR,0,,1.0
7157,2020066883,3,4.0,1.0,2,2014.0,NISS,1,P4D,2.0
7188,2020017869,1,4.0,1.0,1,2009.0,FORD,0,P4D,1.0
7189,2020017869,2,4.0,1.0,1,1993.0,BUIC,0,P4D,1.0
7238,2020055585,1,5.0,1.0,1,2003.0,TOYT,0,P4H,1.0
7275,2020040608,1,20.0,2.0,1,2010.0,HD,0,MRS,1.0
7365,2020085062,1,9.0,1.0,1,2018.0,DODG,0,,1.0
7366,2020085062,2,19.0,6.0,2,,GMC,1,,2.0
7402,2020024342,1,4.0,1.0,1,1997.0,NISS,0,P4D,1.0
7403,2020024342,2,4.0,1.0,1,2009.0,NISS,0,P4D,1.0
7404,2020024342,3,15.0,1.0,1,2015.0,NISS,0,T4W,1.0
7405,2020024342,4,6.0,1.0,2,2010.0,INFI,1,PSW,2.0
7406,2020024342,5,4.0,1.0,2,2005.0,LEXS,1,P4D,2.0
7407,2020024342,6,9.0,1.0,2,2018.0,NISS,1,P,2.0
7412,2020090232,1,15.0,1.0,1,2015.0,BUIC,0,T4W,1.0
7413,2020090232,2,,31.0,30,,,0,,
7424,2020055715,1,4.0,1.0,1,2007.0,MAZD,0,P4D,1.0
7457,2020039023,1,15.0,1.0,1,2006.0,TOYT,0,T4W,1.0
7458,2020039023,2,15.0,1.0,1,2004.0,GMC,0,T4W,1.0
7459,2020039023,3,51.0,1.0,1,2015.0,RAM,0,TCW,1.0
7469,2020072356,1,20.0,2.0,1,2016.0,KAWK,0,MRS,1.0
7470,2020072356,2,51.0,4.0,1,2017.0,FORD,0,TCW,1.0
7481,2021001803,1,2.0,1.0,1,1985.0,CHEV,0,PCP,1.0
7482,2021001803,2,75.0,5.0,1,2011.0,PTRB,0,TTR,1.0
