,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
9103,2006087978,16,M,0.0,1,2.0
9104,2006087978,16,M,0.0,1,2.0
9107,2006110018,63,M,1.0,1,7.0
9108,2006110018,38,F,0.0,2,1.0
9116,2006036235,34,F,0.0,1,1.0
9117,2006036235,90,F,1.0,2,7.0
9118,2006054072,17,F,0.0,1,1.0
9119,2006054072,8,F,2.0,2,7.0
9120,2006054072,10,M,8.0,3,7.0
9319,2006075765,19,F,3.0,1,1.0
9320,2006075765,26,F,2.0,1,2.0
9435,2006116563,18,F,1.0,1,1.0
9436,2006116563,25,F,1.0,1,2.0
9437,2006116563,46,F,0.0,2,1.0
9438,2006116563,48,M,0.0,3,1.0
9479,2006044008,36,M,9.0,1,1.0
9480,2006044008,18,F,9.0,2,1.0
9481,2006044008,19,M,2.0,2,2.0
9482,2006044008,18,F,9.0,2,2.0
9483,2006044008,19,F,0.0,2,2.0
9493,2006033934,24,M,2.0,1,1.0
9568,2006113522,20,F,4.0,1,1.0
9569,2006113522,2,F,0.0,1,2.0
9570,2006113522,53,M,2.0,2,1.0
9591,2006068556,46,F,2.0,1,1.0
9616,2006116605,55,F,1.0,1,1.0
9685,2006099623,22,M,2.0,1,1.0
9686,2006099623,17,M,2.0,1,2.0
9689,2006110246,18,M,2.0,1,1.0
9716,2006118176,30,M,1.0,1,1.0
9724,2006069972,25,F,2.0,1,1.0
9891,2006114118,34,M,3.0,1,1.0
9892,2006114118,41,F,1.0,1,2.0
10117,2006083156,55,F,0.0,1,1.0
10118,2006083156,46,F,0.0,1,2.0
10119,2006083156,4,F,0.0,1,2.0
10120,2006083156,6,F,0.0,1,2.0
10121,2006083156,12,M,0.0,1,2.0
10122,2006083156,13,M,0.0,1,2.0
10123,2006083156,13,F,0.0,1,2.0
10124,2006083156,12,F,0.0,1,2.0
10125,2006083156,14,F,0.0,1,2.0
10126,2006083156,15,F,0.0,1,2.0
10127,2006083156,13,M,0.0,1,2.0
10128,2006083156,18,M,2.0,2,2.0
10235,2006103115,19,M,2.0,1,1.0
10362,2006047969,19,M,2.0,1,1.0
10363,2006047969,81,M,2.0,2,1.0
10364,2006047969,82,F,1.0,2,2.0
10366,2006047360,47,M,0.0,1,1.0
10367,2006047360,70,F,2.0,2,1.0
10368,2006047360,23,M,0.0,2,2.0
10369,2006090709,37,M,2.0,1,1.0
10370,2006090709,45,F,0.0,2,1.0
10371,2006090709,13,F,0.0,2,2.0
10372,2006090709,10,M,0.0,2,2.0
10373,2006090709,11,F,0.0,2,2.0
10403,2006062668,18,M,0.0,1,1.0
10404,2006062668,47,M,2.0,2,1.0
10454,2006060278,39,M,2.0,1,1.0
10498,2006025135,78,M,2.0,1,1.0
10499,2006025135,21,M,0.0,2,1.0
10508,2006064882,44,M,2.0,1,1.0
10521,2006121230,27,F,0.0,1,1.0
10522,2006121230,1,M,4.0,1,2.0
10523,2006121230,70,M,0.0,2,1.0
10524,2006121230,69,F,2.0,2,2.0
10525,2006121230,25,M,0.0,3,1.0
10557,2006093844,53,F,3.0,1,1.0
10558,2006093844,53,M,1.0,1,2.0
10577,2006094133,44,F,0.0,1,1.0
10578,2006094133,15,F,0.0,1,2.0
10579,2006094133,99,F,2.0,2,7.0
10593,2006052611,36,F,2.0,1,1.0
10594,2006052611,20,F,4.0,2,1.0
10598,2006085789,36,M,2.0,1,1.0
10612,2006075180,15,M,1.0,1,1.0
10918,2006068415,22,M,4.0,1,1.0
10919,2006068415,22,M,4.0,1,2.0
10920,2006068415,22,M,1.0,1,2.0
10923,2006051718,47,M,2.0,1,1.0
10924,2006051718,27,F,2.0,2,1.0
10925,2006051718,28,M,3.0,2,2.0
10926,2006051718,2,F,4.0,2,2.0
10927,2006051718,3,M,4.0,2,2.0
11020,2006044657,18,M,2.0,1,7.0
11058,2006078102,42,M,2.0,1,1.0
11059,2006078102,42,F,3.0,1,2.0
11127,2006084454,58,M,3.0,1,1.0
11128,2006084454,88,M,1.0,1,2.0
11153,2007002622,18,F,3.0,1,1.0
11154,2007002622,22,M,2.0,1,2.0
11155,2007002622,60,M,4.0,2,1.0
11289,2006097995,22,M,2.0,1,1.0
11460,2007004386,37,M,1.0,1,7.0
11461,2007004386,64,M,0.0,2,1.0
11483,2006027247,19,M,3.0,1,1.0
11484,2006027247,17,F,2.0,1,2.0
11485,2006027247,19,M,0.0,1,2.0
11486,2006027247,16,F,0.0,1,2.0
11487,2006027247,37,M,4.0,2,1.0
11488,2006027247,45,F,4.0,2,2.0
11489,2006027247,36,M,0.0,3,1.0
11490,2006027247,34,F,0.0,3,2.0
11558,2006092895,56,M,2.0,1,1.0
11578,2006035864,58,F,0.0,1,1.0
11579,2006035864,21,M,2.0,2,1.0
11601,2006094923,99,U,9.0,1,1.0
11602,2006094923,30,M,2.0,2,1.0
11607,2006042054,73,F,0.0,1,1.0
11608,2006042054,82,F,2.0,2,7.0
11622,2006086353,22,F,2.0,1,1.0
11623,2006086353,36,M,0.0,2,1.0
11624,2006086353,48,F,2.0,3,1.0
11814,2006108473,18,M,2.0,1,1.0
11815,2006108473,17,M,2.0,2,1.0
11818,2006032454,33,M,1.0,1,1.0
11819,2006032454,54,F,1.0,1,2.0
11820,2006032454,56,F,2.0,1,2.0
11821,2006033201,34,M,2.0,1,1.0
11855,2007004632,29,F,2.0,1,1.0
11915,2006058973,17,M,0.0,1,1.0
11916,2006058973,43,F,2.0,2,7.0
11917,2006101243,50,M,2.0,1,4.0
11918,2006101243,37,M,0.0,2,1.0
11919,2006101243,32,F,0.0,2,2.0
11920,2006101243,5,F,0.0,2,2.0
11925,2006040691,38,F,2.0,1,1.0
11926,2006040691,19,M,4.0,1,2.0
12040,2006092587,99,M,9.0,1,1.0
12041,2006092587,52,M,8.0,2,1.0
12042,2006092587,92,F,1.0,2,2.0
12176,2006050446,45,M,4.0,1,1.0
12177,2006050446,35,F,2.0,1,2.0
12296,2006109455,20,F,2.0,1,1.0
12297,2006109455,1,M,2.0,1,2.0
12298,2006109455,45,F,2.0,2,1.0
12377,2007011519,23,M,2.0,1,1.0
12486,2006032799,54,F,2.0,1,1.0
12487,2006032799,57,F,2.0,1,2.0
12522,2006073435,48,M,4.0,1,1.0
12523,2006073435,88,F,2.0,2,1.0
12591,2006068503,80,F,2.0,1,1.0
12602,2006092228,34,M,2.0,1,1.0
12669,2006069579,42,M,4.0,1,1.0
12670,2006069579,37,F,3.0,1,2.0
12671,2006069579,22,F,2.0,1,2.0
12672,2006069579,19,F,2.0,1,2.0
12729,2006059470,71,F,2.0,1,1.0
12814,2006053039,44,M,0.0,1,1.0
12815,2006053039,35,F,2.0,1,2.0
12941,2006120291,19,M,2.0,1,1.0
13091,2006038140,26,M,2.0,1,1.0
13092,2006038140,59,F,4.0,2,1.0
13159,2006111308,99,U,0.0,1,1.0
13160,2006111308,99,M,2.0,2,4.0
13430,2007004768,46,M,1.0,1,1.0
13431,2007004768,24,M,1.0,2,1.0
13508,2006068271,17,M,4.0,1,1.0
13509,2006068271,15,F,4.0,1,2.0
13510,2006068271,15,F,3.0,1,2.0
13511,2006068271,13,F,3.0,1,2.0
13512,2006068271,15,F,3.0,1,2.0
13513,2006068271,32,F,3.0,2,1.0
13514,2006068271,37,M,2.0,2,2.0
13515,2006068271,6,M,1.0,2,2.0
13516,2006068271,13,M,2.0,2,2.0
13544,2006080825,99,U,9.0,1,1.0
13545,2006080825,21,M,2.0,2,4.0
13557,2006077116,81,M,4.0,1,1.0
13558,2006077116,62,F,0.0,2,1.0
13559,2006077116,77,M,0.0,2,2.0
13560,2006077116,73,F,1.0,3,1.0
13561,2006077116,46,M,0.0,4,1.0
13562,2006077116,52,M,0.0,5,1.0
13606,2007031568,34,F,2.0,1,1.0
13607,2007031568,50,M,1.0,1,2.0
13659,2006110237,25,M,0.0,1,1.0
13685,2006127772,38,F,2.0,1,1.0
13699,2006038265,18,F,0.0,1,1.0
13700,2006038265,42,M,0.0,2,1.0
13701,2006038265,99,M,2.0,2,2.0
13702,2006038265,53,M,0.0,3,1.0
13703,2006038265,35,F,0.0,3,2.0
13704,2006038265,14,F,0.0,3,2.0
13755,2006073538,60,M,0.0,1,1.0
13756,2006073538,75,M,2.0,2,1.0
13757,2006073538,75,F,2.0,2,2.0
13904,2006070594,26,M,1.0,1,1.0
14009,2006083100,40,F,2.0,1,1.0
14010,2006083100,6,F,0.0,1,2.0
14011,2006083100,69,M,0.0,2,1.0
14021,2006105767,41,M,0.0,1,1.0
14022,2006105767,60,M,2.0,2,7.0
14024,2006110237,17,F,2.0,1,2.0
14025,2006110237,19,M,0.0,1,2.0
14026,2006110237,26,F,0.0,2,1.0
14027,2006110237,48,F,0.0,2,2.0
14046,2006112655,19,M,8.0,1,1.0
14047,2006112655,19,M,2.0,1,2.0
14113,2006027690,24,F,1.0,1,1.0
14207,2006064988,34,F,1.0,1,1.0
14208,2006064988,27,F,8.0,2,1.0
14209,2006064988,82,M,0.0,3,1.0
14354,2006131543,20,M,0.0,1,1.0
14355,2006131543,18,F,2.0,1,2.0
14396,2006054994,33,M,0.0,1,1.0
14397,2006054994,89,F,2.0,2,7.0
14420,2006074329,66,M,2.0,1,1.0
14421,2006074329,36,M,0.0,2,1.0
14422,2006074329,21,F,3.0,3,1.0
14423,2006074329,3,F,3.0,3,2.0
14426,2006096551,44,F,8.0,1,1.0
14427,2006096551,70,F,0.0,2,1.0
14428,2006096551,72,M,1.0,2,2.0
14444,2006105848,26,M,0.0,1,1.0
14445,2006105848,18,M,2.0,2,7.0
14463,2006093790,83,M,2.0,1,1.0
14464,2006093790,52,M,0.0,2,1.0
14605,2006082708,73,M,4.0,1,1.0
14606,2006082708,20,F,2.0,2,1.0
14613,2007015950,18,F,2.0,1,1.0
14614,2007015950,18,F,1.0,1,2.0
14615,2007015950,17,M,3.0,1,2.0
14616,2007015950,19,F,3.0,1,2.0
14650,2006054480,22,M,2.0,1,1.0
14651,2006054480,25,M,0.0,2,1.0
14652,2006054480,24,M,0.0,2,2.0
14653,2006054480,19,F,0.0,2,2.0
14716,2006096180,20,M,2.0,1,1.0
14717,2006096180,31,M,2.0,1,2.0
14718,2006096180,18,M,2.0,2,1.0
14861,2007004038,25,M,1.0,1,1.0
14886,2006106263,59,M,0.0,1,1.0
14887,2006106263,56,F,0.0,1,2.0
14888,2006106263,75,M,2.0,2,7.0
14889,2007006005,30,M,3.0,1,1.0
14890,2007006005,29,M,2.0,1,2.0
14891,2007006005,60,M,3.0,2,1.0
14938,2007001985,23,F,1.0,1,1.0
14939,2007001985,18,F,4.0,1,2.0
15016,2006076389,17,M,0.0,1,1.0
15017,2006076389,16,F,2.0,1,2.0
15061,2006093039,49,M,4.0,1,1.0
15062,2006093039,51,F,2.0,1,2.0
15063,2006093039,22,F,3.0,1,2.0
15064,2006093039,99,U,9.0,2,1.0
15073,2006086041,41,M,1.0,1,1.0
15103,2006053425,19,M,0.0,1,1.0
15104,2006053425,77,F,2.0,2,1.0
15105,2006053425,50,F,4.0,2,2.0
15142,2006089152,16,M,2.0,1,1.0
15143,2006089152,36,M,3.0,2,1.0
15173,2007015280,20,M,2.0,1,1.0
15227,2006029550,45,M,2.0,1,1.0
15295,2006126826,79,F,2.0,1,1.0
15311,2006075667,19,M,0.0,1,1.0
15312,2006075667,18,M,0.0,1,2.0
15313,2006075667,18,M,0.0,1,2.0
15314,2006075667,16,F,0.0,1,2.0
15315,2006075667,17,M,2.0,1,2.0
15416,2006043749,24,M,8.0,1,1.0
15417,2006043749,28,F,3.0,1,2.0
15418,2006043749,24,M,2.0,1,2.0
15419,2006043749,29,M,1.0,1,2.0
15441,2006205724,18,M,2.0,1,1.0
15442,2006205724,17,M,3.0,1,2.0
15470,2006016549,73,M,0.0,1,1.0
15471,2006016549,77,F,2.0,2,7.0
15475,2006077203,27,M,2.0,1,4.0
15476,2006077203,4,M,0.0,2,1.0
15509,2007011900,20,M,2.0,1,1.0
15510,2007011900,48,M,4.0,2,1.0
15527,2007016592,15,M,1.0,1,1.0
15528,2007016592,15,M,3.0,1,2.0
15586,2006051933,48,M,2.0,1,1.0
15634,2006061646,17,F,8.0,1,1.0
15635,2006061646,16,M,2.0,1,2.0
15636,2006061646,50,M,8.0,2,1.0
15639,2006048670,48,M,2.0,1,1.0
15673,2006126826,80,F,3.0,1,2.0
15674,2006126826,60,F,3.0,2,1.0
15675,2006126826,35,F,3.0,2,2.0
15732,2006033867,35,F,4.0,1,1.0
15733,2006033867,12,F,4.0,1,2.0
15734,2006033867,66,F,2.0,2,1.0
15735,2006033867,11,F,4.0,2,2.0
15736,2006033867,7,M,4.0,2,2.0
15764,2006092397,5,M,1.0,1,7.0
15765,2006092397,49,F,0.0,2,1.0
15778,2006059742,55,M,2.0,1,1.0
15779,2006059742,45,M,4.0,1,2.0
15780,2006059742,58,F,2.0,2,1.0
15790,2007013161,48,M,2.0,1,1.0
15791,2007013161,31,M,0.0,1,2.0
15792,2007013161,47,M,0.0,1,2.0
15827,2006112638,75,M,2.0,1,1.0
15828,2006112638,53,M,4.0,2,1.0
15846,2006076760,19,M,2.0,1,1.0
15847,2006076760,49,M,2.0,2,1.0
15848,2006073817,21,M,4.0,1,1.0
15849,2006073817,20,M,2.0,2,1.0
15850,2006073817,24,M,2.0,2,2.0
15879,2006074397,31,F,2.0,1,1.0
15880,2006074397,52,M,0.0,2,1.0
15898,2006067961,29,M,2.0,1,7.0
15899,2006067961,99,U,9.0,2,1.0
16041,2006107800,22,M,2.0,1,1.0
16127,2006093888,27,F,0.0,1,1.0
16128,2006093888,12,M,2.0,2,4.0
16181,2007013161,44,M,3.0,2,1.0
16182,2007013161,65,M,4.0,2,2.0
16256,2006047975,51,M,0.0,1,1.0
16257,2006047975,30,F,1.0,2,7.0
16322,2006106785,24,M,4.0,1,1.0
16323,2006106785,28,M,3.0,2,1.0
16324,2006106785,25,F,4.0,2,2.0
16325,2006106785,9,M,1.0,2,2.0
16326,2006106785,7,F,4.0,2,2.0
16327,2006106785,2,M,4.0,2,2.0
16409,2006004392,39,F,2.0,1,1.0
16410,2006004392,26,F,3.0,1,2.0
16411,2006004392,3,F,3.0,1,2.0
16459,2006128815,17,F,4.0,1,1.0
16460,2006128815,17,M,0.0,1,2.0
16461,2006128815,17,M,2.0,1,2.0
16481,2006054115,31,M,9.0,1,1.0
16482,2006054115,8,M,2.0,2,7.0
16562,2006101713,33,M,8.0,1,1.0
16563,2006101713,32,M,1.0,1,2.0
16564,2006101713,35,M,8.0,1,2.0
16575,2006099902,22,F,1.0,1,1.0
16576,2006099902,52,M,0.0,2,1.0
16632,2006049616,47,M,0.0,1,1.0
16633,2006049616,29,F,2.0,2,1.0
16684,2006082409,78,F,2.0,1,1.0
16685,2006082409,57,F,4.0,2,1.0
16686,2006082409,6,M,0.0,2,2.0
16776,2006078200,19,F,0.0,1,1.0
16777,2006078200,21,M,0.0,1,2.0
16778,2006078200,19,F,2.0,1,2.0
16779,2006078200,23,M,4.0,1,2.0
16800,2006024147,39,F,2.0,1,1.0
16862,2006095245,43,M,8.0,1,1.0
16863,2006095245,39,M,2.0,1,2.0
16880,2006204065,36,F,2.0,1,1.0
16881,2006204065,35,F,4.0,2,1.0
16882,2006204065,16,M,4.0,2,2.0
16911,2006048502,43,M,3.0,1,1.0
16912,2006048502,45,M,1.0,1,2.0
