,CRN,STREET_NAME
6750,2018052400,WHITES MILL RD
6777,2018058531,PLYMOUTH AV
6813,2018080286,DELAWARE EX
6826,2018047231,GULPH RD
6864,2019022660,FRONT ST
6961,2018102574,OLD FORBES RD
7019,2018065998,HILL RD
7050,2018099937,LITITZ PK
7058,2018087784,NEW FALLS RD
7061,2018087784,AMELIA DR
7076,2018036038,PANCOAST RD
7093,2018014062,SR 0066 HW
7094,2018014062,GUTHRIE RD
7095,2018014062,MAIN ST
7141,2018065345,BATES ST
7143,2018065345,ZULEMA ST
7244,2018079385,SKIPPACK PK
7245,2018079385,LAFAYETTE RD
7254,2018109769,EAST BROOK RD
7281,2018014450,W MAIN ST
7282,2018014450,W MAIN ST
7283,2018014450,COLLIER AV
7322,2018084314,KENNY ST
7336,2018079493,61ST ST
7337,2018079493,ELLSWORTH ST
7355,2018076648,LAKE CREST DR
7377,2018024967,CONWAY WALLROSE RD
7436,2018077082,SR 0225 HW
7437,2018077082,SCHWABEN CREEK RD
7440,2018025225,ROOSEVELT HW
7467,2018128286,LINCOLN DR
7735,2018059521,MOUNTAIN VIEW DR
7736,2018059521,STERNER MILL RD
7783,2018102522,PAINT BL
7784,2018102522,EAST END RD
7892,2018046096,LAKE RD
7905,2018030547,STATE AV
7906,2018030547,VANPORT INT/RAMP C RD
7958,2018080775,HECTOR ST
7976,2018090036,Z H CONFAIR MEMORIAL HW
8016,2018086637,NORTH HILLS EX
8054,2018116627,SR 2001 HW
8095,2018102205,BREWSTER AV
8104,2018063258,W BROADWAY AV
8108,2018063258,SPRINGFIELD RD
8109,2018063258,S SPRINGFIELD RD
8211,2018114123,COLLEGE AV
8262,2018095444,PLEASENT VALLEY RD
8367,2018045042,JEFFERSON ST
8368,2018045042,DELWOOD RD
8392,2018020149,GROVE CITY RD
8432,2018063477,DEEP HOLLOW RD
8462,2018078714,POTTSVILLE PK
8488,2018057225,DAVISON AV
8489,2018057225,E GRANDVIEW BL
8497,2018060406,SR 0219 HW
8513,2018107408,PENN AV
8514,2018107408,MAIN ST
8524,2018019479,KIRKWOOD ST
8525,2018019479,N BEATTY ST
8555,2018081351,N SHORE DR
8556,2018081351,ART ROONEY DR
8658,2018085511,SR 0059 SH
8742,2018069826,SR 0380 HW
8819,2018035486,MAIN ST
8855,2018061016,KEYSTONE SHORTWAY RD
8881,2018028242,RUTLEDGE RD
8907,2018058463,MCCLAIN RD
8922,2018094810,SUGAR HOLLOW RD
8936,2018019374,NEW HOLLAND PK
8952,2018092087,BETHLEHEM PK
8953,2018092087,RIDGE RD
9000,2018064286,TWENTY EIGHTH DIVISION HW
9143,2018119475,DUTCH RD
9144,2018119475,WEST LAKE RD
9148,2018116354,ADAMS RD
9149,2018116354,ADAMS RD
9255,2018075115,JONESTOWN RD
9256,2018075115,JONESTOWN RD
9257,2018075115,OAK PARK RD
9315,2018103126,SR 0061 SH
9318,2018137277,N SPRINGFIELD RD
9319,2018137277,N OAK AV
9320,2018137277,OAK AV
9325,2018137277,SPRINGFIELD RD
9426,2018014682,LONG RUN RD
9460,2018024278,CAMPBELL WY
9464,2018013741,SUMMIT ST
9465,2018013741,RELIANCE RD
9489,2018137143,VFW OF US MEM HW
9497,2018126681,MAPLE RD
9629,2018052420,CAINS RD
9630,2018052420,OLD PHILADELPHIA PK
9631,2018052420,CHURCHTOWN RD
9731,2018049907,BUFFALO RD
9794,2018067826,BLUE RIDGE AV
9844,2019000673,WOODMONT DR
9845,2019000673,UWCHLAN AV
9892,2018036168,EDINBORO RD
9910,2018133020,SR 0764 SH
9923,2018072844,CENTER ST
9924,2018072844,BROAD ST
9947,2018048526,MILL RD
9950,2018013217,GRANDVIEW RD
10077,2018033475,MAIN ST
10105,2018016970,LINCOLN WY
10106,2018016970,HANOVER ST
10108,2018016970,HANOVER ST
10109,2018016970,LINCOLN WY
10129,2018136852,PENN AV
10130,2018136852,RAMP CE RD
10131,2018041225,DIME RD
10190,2018087376,ARLINGTON AV
10290,2018090756,BEECH ST
10331,2018131714,G.A.R. HW
10352,2018139505,MOUNT PLEASANT RD
10353,2018139505,MOUNT PLEASANT RD
10412,2018064084,EMBREEVILLE RD
10440,2018003344,SR 0646 SH
10483,2018008025,BUSINESS HW
10484,2018008025,BUSINESS HW
10485,2018008025,UNIVERSITY BL
10486,2018008025,UNIVERSITY BL
10487,2018008025,HORIZON DR
10494,2018057294,GAME RESERVE RD
10563,2018120491,RIDGE RD
10577,2018101883,GEIGEL HILL RD
10592,2018101564,EASTMAN ST
10593,2018101564,ELIZA ST
10602,2018029194,SWARTZVILLE RD
10760,2018063293,GRAND ARMY OF THE REP HW
10767,2018019411,BUD SHUSTER HW
10768,2018019411,RAMP B RD
10777,2018084661,S DELAWARE DR
10788,2018114800,TENNESSEE RD
10789,2018114800,COUDERSPORT PK
10790,2018114800,STATE ROUTE 44 N HW
10802,2018131185,GIANT LT
10806,2018072907,WEST CHESTER PK
10951,2018045430,GETTYSBURG RD
10956,2018113864,LINCOLN WY
10992,2018028093,GRAND ARMY OF THE REP HW
10997,2018100866,STATION AV
11016,2018018173,MAPLE ST
11017,2018018173,BROAD ST
11018,2018070476,WOODBURY PK
11055,2018048356,SALEM AV
11056,2018048356,N CHURCH ST
11171,2018018502,N HIGHLAND AV
11176,2018059532,READING AV
11177,2018059532,ROWELL RD
11198,2018096875,LINCOLN HW
11204,2018076258,12TH ST
11205,2018076258,OXFORD ST
11221,2018113170,S NEGLEY AV
11222,2018113170,CENTRE AV
11229,2018059332,COLONEL DRAKE HW
11259,2018113500,LAIRDSVILLE RD
11260,2018045634,DEKALB ST
11300,2018073172,CLEAR SPRING RD
11308,2018092441,CENTRAL MANOR RD
11450,2018059873,COUNTRY CLUB RD
11451,2018059873,COUNTRY CLUB RD
11455,2018057290,KING ST
11456,2018057290,FRANKLIN ST
11483,2018097652,SR 0066 SH
11484,2018097652,ROSS AV
11512,2018093412,KEYSTONE SHORTWAY HW
11525,2018028160,EASTON RD
11573,2018109620,INTERCHANGE RD
11658,2018031765,NATIONAL PK
11671,2018100568,SR 0405 SH
11714,2018085801,FOURTH ST
11715,2018085801,ROSE ST
11772,2018038830,KIRKWOOD PK
11857,2018117467,GLEASON RD
11858,2018117467,BACK RD
11859,2018117467,SR 0414 SH
11918,2018059187,HEWITT AV
11938,2018034367,I-95 HW
11952,2018037192,TWELFTH ST
11953,2018037192,TWELFTH ST
11954,2018037192,CHERRY ST
11957,2018071189,EAST/WEST PK
12025,2018066884,N 3RD ST
12085,2018063182,QUARRY RD
12111,2018009001,DELTA RD
12226,2018006537,BIGELOW BL
12227,2018006537,5TH AV
12231,2018102037,ROBINSON BL
12236,2018102037,ROBINSON BL
12237,2018102037,SUNRISE AV
12251,2018136559,THIRTYTHIRD ST
12257,2018136559,DIAMOND ST
12278,2018077040,SR 1005 HW
12340,2018062540,MANOR ST
12341,2018062540,HERSHEY AV
12342,2018062540,WEST END AV
12420,2018127547,GREENFIELD DR
12468,2018090111,FOREST AV
12469,2018090111,WEST 8TH AV
12520,2018009984,LAKE RD
12526,2018094939,KUHENBEAKER RD
12693,2018116188,WOODLAND AV
12708,2018103840,MAGEETOWN RD
12715,2018074088,BINGHAM ST
12716,2018074088,S 4TH ST
12749,2018127271,PANTHERLICK RD
12750,2018127271,COTTER RD
12755,2018118454,SR 0028 HW
12783,2019003141,CHEWTON-WURTEMBURG RD
12832,2018080025,HAMLIN HW
12833,2018080025,SAWMILL RD
12843,2018131529,OLD NATIONAL PK
12847,2018089559,LINCOLN HW
12851,2018086425,SUMNEYTOWN PK
12859,2018103455,LAUREL RUN RD
12932,2018049496,METKA RD
12945,2018132357,SR 0029 HW
13012,2018113194,PLANK RD
13013,2018113194,W PLANK RD
13014,2018113194,FOX HOLLOW RD
13100,2018082922,FRANKLIN ST
13101,2018082922,HAMILTON ST
13255,2018124111,ROCKHILL DR
13256,2018124111,ROCKHILL DR
13257,2018124111,RAMP RD
13289,2018111444,PORTER RD
13327,2018002477,TOLLGATE RD
13440,2018132777,ELLISTOWN RD
13441,2018132777,CAYUTA ST
13444,2018072904,ALLENTOWN RD
13513,2018088176,SR 0222 HW
13556,2018068326,PEISCHEL HILL RD
13681,2018136805,HAYES ST
13682,2018136805,3RD ST
13713,2018073828,RICHLAND TOWNE CENTER DR
13714,2018073828,RICHLAND TOWNE CENTER DR
13879,2018056362,HULMEVILLE RD
13880,2018056362,MECHANICSVILLE RD
13881,2018056362,LIVENGRIN RD
13929,2018029372,SHESHEQUIN RD
13939,2018126126,MCCLELLANDTOWN RD
13944,2018073116,CREEK RD
13965,2018059362,MAIN ST
14029,2018003811,BIRMINGHAM BR
14030,2018003811,BIRMINGHAM BR
14031,2018003811,FIFTH AV
14032,2018100985,OLD TURNPIKE RD
14048,2018036185,DUNCAN AV
14085,2018052587,MIOLA RD
14113,2018049749,7TH ST
14114,2018049749,POWERS DR
14117,2018072558,DURHAM RD
14118,2018072558,FOX HILL DR
14154,2018047224,FOURTH ST
14155,2018047224,CHESTNUT ST
14274,2018056632,PENNSYLVANIA AV
14284,2018120373,SMITH TWP STATE RD
14306,2018080130,COCOA AV
14315,2018090001,DELAWARE EX
14355,2018092349,POTTSTOWN PK
14356,2018092349,PUGHTOWN RD
14497,2018065220,S RIVER RD
14516,2018023462,BEAVER AV
14517,2018059446,GREAT COVE RD
14539,2018069191,HARTS RD
14624,2018003431,ARLINGTON AV
14636,2018132231,HERMITAGE RD
14637,2018132231,MAPLE DR
14643,2018119301,CALVARY HILL RD
14644,2018119301,CEMETERY RD
14695,2018048594,HUNTINGDON PK
14766,2018139356,MOYER RD
14884,2018028558,BRISTOL PK
14885,2018028558,RAMP S RD
15125,2018044033,SR 0080 HW
15155,2018117435,LIBERTY BR
15156,2018117435,LIBERTY BR
15157,2018117435,MCARDLE RD
15319,2018094323,ROXBURY RD
15326,2018068306,EAST/WEST TU
15485,2018075257,MAIN ST
15488,2018137796,E MARKET ST
15489,2018137796,ADAMS ST
15583,2018010901,BLUE-GRAY HW
15584,2018010901,BLUE-GRAY HW
15585,2018010901,CABIN HOLLOW RD
15665,2018099485,SPOOKY NOOK RD
15666,2018099485,RAMP C RD
15678,2018033555,SR 0487 HW
15785,2018092015,POWERHOUSE RD
15786,2018092015,WOODRING RD
15788,2018138837,DUDLEY RD
15806,2018095420,THREE DEGREE RD
15807,2018095420,BABCOCK BL
15822,2018070667,SEVENTH AV
15837,2018033567,LINCOLN HW
15839,2018076678,BEAVER VALLEY PK
15870,2018021052,FALLBROOK RD
15914,2019002675,5TH AV
15919,2018137242,COLLEGE HEIGHTS BL
15937,2018084868,SOUDERTON RD
15947,2018104724,DENNY ESTATES RD
15955,2018104724,FREEPORT RD
16021,2018081873,JAMES MILL RD
16160,2018070741,HAHNTOWN WENDEL RD
16164,2018099870,HAYS RD
16165,2018099870,HELM RD
16215,2018107907,BLUE-GRAY HW
16216,2018107907,RAMP B RD
16266,2018100636,LEHIGH AV
16267,2018100636,LEHIGH AV
16268,2018100636,COLLINS ST
16298,2018090999,THROOP ST
16299,2018090999,MAIN AV
16319,2018124065,COLONEL DRAKE HW
16419,2018124810,BIRNEY AV
16420,2018124810,DAVIS ST
16421,2018029246,PROVIDENCE RD
16450,2018071588,WAYNE HW
16457,2018067487,RETTEW MILL RD
16532,2018056463,SR 0100 HW
16533,2018056463,SCHANTZ RD
16534,2018056463,SCHANTZ RD
16535,2018056463,SR 0100 HW
16540,2018137734,MARSHALL BRIDGE RD
16561,2018081884,Z H CONFAIR MEMORIAL HW
16567,2018135134,MAIN ST
16578,2018035118,MOUNTAIN DR
16611,2018130448,SULLIVAN TR
16689,2018134398,MOHAWK SCHOOL RD
16692,2018028091,BLACK GAP RD
16746,2018079645,WYALUSING NEW ALBANY RD
16748,2018121875,GOUCHER ST
17003,2019000543,MCCLELLANDTOWN RD
17004,2019000543,MCCLELLANDTOWN RD
17005,2019000543,EDENBORN RD
17006,2019000543,LECKRONE HIGHHOUSE RD
17035,2018043350,RAYMOND P SHAFER HW
17037,2018095983,STREET RD
17041,2018026490,CLAIRTON BL
17080,2018032334,HAVERFORD AV
17081,2018032334,LANSDOWNE AV
17116,2019010477,BENJAMIN FRANKLIN HW
17144,2018057807,EAST/WEST PK
17167,2018115548,MARINE CORPS LEAG MEM HW
17224,2018085184,FRUITVILLE PK
17231,2018084398,COLUMBIA HILL RD
17257,2018025182,LANCASTER AV
17258,2018103571,S LANG AV
17385,2018058961,KREIDERSVILLE RD
17386,2018079504,E RIVERSIDE RD
17387,2018079504,ZUBAKS RD
17391,2018079504,PENNCRAFT RD
17501,2018061699,STAGE RD
17502,2018061699,TROUP RD
17513,2018058737,RAYMOND P SHAFER HW
17522,2018123468,ADAMS AV
17523,2018123468,KENSINGTON AV
17530,2018104101,BIGELOW BL
17587,2018130059,BIGLERVILLE RD
17593,2018131601,SUPERCENTER DR
17599,2018066874,FRANKLIN RD
17612,2018076973,GROVE ST
17613,2018076973,ROSE ST
17628,2018076373,BEERSVILLE RD
17666,2018043182,SAW MILL RD
17673,2018024580,VIETNAM VETERANS MEMOR HW
17711,2018130418,CHRISTOPHER COLUMBUS BL
17712,2018130418,CHRISTOPHER COLUMBUS BL
17713,2018130418,DOCK ST
17742,2018023802,STRACK DR
17785,2018077048,COWLEY HILL RD
17792,2018035180,SALFORDVILLE RD
17793,2018035180,OLD SKIPPACK RD
17794,2018035180,FREEMAN SCHOOL RD
17796,2018077048,KEATING SUMMIT RD
17843,2018134682,ARAMINGO AV
17851,2018089643,EAST/WEST PK
17953,2018092846,STATE ST
18000,2018126698,PHILADELPHIA AV
18001,2018126698,MORGANTOWN EX
18009,2018136689,QUEEN ST
18010,2018136689,VINE ST
18016,2019003384,PETERS MOUNTAIN RD
18089,2018089897,CARLISLE AV
18090,2018089897,TO 8004/0750 RD
18134,2018134980,MAIN ST
18155,2018077370,RIDGE AV
18267,2018018789,BUNKER HILL RD
18273,2018005270,MEIXSELL VALLEY RD
18321,2018099087,Z H CONFAIR HW
18415,2018138156,NINTH ST
18422,2018103222,RAMP M RD
18429,2018071467,E 4TH ST
18431,2018099209,BAYFRONT PY
18469,2019010477,OLD AIRPORT RD
18561,2019006270,ROOSEVELT BOULEVARD EX
18725,2018092912,MARKET ST
18726,2018092912,MARKET ST
18727,2018092912,36TH ST
18737,2018103523,ARMAND HAMMER BL
18738,2018103523,SUNSET DR
18739,2018103523,POTTSTOWN HOSPITAL DR
18744,2018070088,THREE MILE HILL RD
18776,2018107893,VINE ST
18777,2018107893,FIFTEENTH ST
18778,2018107893,RAMP RD
18804,2019002243,MASON DIXON HW
18840,2018055623,CHERRY LANE RD
18883,2018112122,LINCOLN HW
18949,2018061115,LIME HOLLOW RD
18952,2018119863,YOCUMTOWN RD
18966,2018112736,CORAOPOLIS BL
18967,2018112736,GROVETON INT/RAMP A RD
18976,2018136525,CUMBERLAND ST
18977,2018136525,17TH ST
18979,2018008201,WHITECLOUD RD
19006,2018130059,GOLDENVILLE RD
19012,2018097452,WALNUT ST
19025,2018031807,ARMORCAST RD
19082,2018079345,LEWISBERRY RD
19093,2019006860,BENJAMIN FRANKLIN HW
19100,2018084616,HELLAM ST
19101,2018084616,COOL SPRINGS RD
19102,2018084616,COOL CREEK RD
19162,2018022163,CHESTNUT ST
19163,2018022163,30TH ST
19164,2018019514,WHITE HALL RD
19165,2018019514,BASEHOAR SCHOOL RD
19179,2018095746,LAUDERMILCH RD
19213,2018020618,BENTWOOD AV
19246,2018105549,TROLLEY RD
19247,2018057163,STUMP RD
19248,2018057163,WOODLAND RD
19267,2018107576,VALLEY VIEW DR
19268,2018107576,PROTZMAN RD
19342,2018057334,TENTH ST BP
19357,2018063269,WEST NEWTON RD
19368,2018046438,STREET RD
19369,2018059224,PARK AV
19370,2018059224,OLD BETHLEHEM PK
19373,2018114219,PLEASANT HILL RD
19401,2018126698,MORGANTOWN RD
19415,2018102946,BLUE MOUNTAIN DR
19435,2018130298,MAHOOD RD
19452,2018067651,HUNTINGDON PK
19551,2018111068,CLAIRTON BL
19561,2018071702,RAMP J RD
19579,2018098333,HIGHLAND LAKE RD
19627,2018100924,FRANKLIN LN
19628,2018100924,TERRACE DR
19777,2018096342,BERWICK TURNPIKE RD
19883,2018030722,RIDGE AV
19884,2018030722,21ST ST
19897,2018031128,WHITEHALL RD
19903,2018074399,KREITZ RD
19932,2018079271,MOLLY PITCHER HW
19933,2018079271,KRINER RD
19934,2018079271,LOOP RD
19953,2018048387,PEEBLES RD
19995,2018068807,WILLIAM PENN HW
19999,2018102512,FALLEN TROOPER MEM HW
20015,2018101604,AIRPORT RD
20028,2018111471,PITTSBURGH RD
20029,2018111471,PITTSBURGH RD
20030,2018111471,SMOCK RD
20082,2019030540,LEHMAN HOLLOW RD
20083,2019030540,BURT ST
20084,2019030540,ACADEMY ST
20085,2019030540,OLD BURT ST
20155,2018116771,GOVERNOR RD
20156,2018116771,LUCY AV
20157,2018116771,BULLFROG VALLEY RD
20292,2018034575,SR 0080 HW
20327,2018095769,SPRING CITY RD
20331,2018090388,WILLOW ST
20332,2018090388,STATE ST
20334,2018116603,BLOOMINGTON HILL RD
20358,2018129248,LIBERTY ST
20390,2018078158,HARRISON VLG RD
20416,2018035926,HUNTING PARK AV
20471,2018080697,BUSINESS 30/LINCOLN HW
20472,2018080697,FIRST AV
20473,2018080697,FIRST AV
20474,2018080697,FIRST AV
20475,2018118214,W FRANKLIN ST
20523,2018138659,OLD POST RD
20529,2018089851,MAIN ST
20559,2019004246,INTERSTATE 283 RD
20606,2018052917,ELMERTON AV
20607,2018052917,CROOKED HILL RD
20678,2018087951,EAST STREET VALLEY EX
20728,2018071166,LITTLE MT RD
20741,2019051723,FEDERAL RD
20754,2018054305,WYOMING AV
20759,2018081065,ROOSEVELT BL
20799,2018098866,WASHINGTON ST
20800,2018098866,15TH ST
20810,2018086522,UPPER SMITH GAP RD
20824,2018065197,OAKS RD
20838,2018111574,BENJAMIN FRANKLIN HW
