,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
4843,2017038531,1,20.0,2.0,1,2000.0,HD,0,MRS,1.0
4856,2017101704,1,4.0,1.0,1,1997.0,STRN,0,P4D,1.0
4857,2017101704,2,4.0,1.0,1,2015.0,HOND,0,P4D,1.0
4900,2017024988,1,51.0,4.0,1,2006.0,DODG,0,TCW,1.0
5117,2017114988,1,,31.0,30,,,0,,
5118,2017114988,2,15.0,6.0,1,2003.0,MAZD,0,PUT,1.0
5119,2017114988,3,15.0,6.0,1,2007.0,TOYT,0,PUT,1.0
5157,2018007776,1,15.0,6.0,1,2005.0,TOYT,0,PUT,1.0
5186,2017110670,1,3.0,1.0,1,1993.0,HOND,0,P2H,1.0
5188,2017090138,1,4.0,1.0,1,2003.0,HOND,0,P4D,1.0
5189,2017090138,2,20.0,2.0,1,1992.0,SUZI,0,MRS,1.0
5208,2017058953,1,4.0,1.0,1,2008.0,NISS,0,P4D,1.0
5212,2017116249,1,4.0,1.0,1,2015.0,HYUN,0,P4D,1.0
5213,2017116249,2,,20.0,30,,,0,,1.0
5273,2018000678,1,4.0,1.0,1,2002.0,STRN,0,P4D,1.0
5277,2017097072,1,4.0,1.0,1,2007.0,CHEV,0,P4D,1.0
5282,2017105771,1,51.0,5.0,1,1995.0,MACK,0,TCC,1.0
5283,2017105771,2,4.0,1.0,1,2000.0,TOYT,0,P4D,1.0
5284,2017105771,3,5.0,1.0,1,2006.0,MAZD,0,P4H,1.0
5540,2017050556,1,51.0,4.0,1,2016.0,CHEV,0,TCW,1.0
5541,2017050556,2,15.0,1.0,1,2000.0,DODG,0,PUT,1.0
5577,2017017224,1,4.0,1.0,1,2006.0,STRN,0,P4D,1.0
5580,2017032941,1,4.0,1.0,1,2015.0,DODG,0,P4D,1.0
5581,2017032941,2,4.0,1.0,1,2011.0,DODG,0,P4D,1.0
5640,2017069534,1,29.0,2.0,1,2004.0,HOND,0,,1.0
5641,2017069534,2,29.0,2.0,1,1998.0,KAWK,0,,1.0
5652,2017112473,1,4.0,1.0,1,2002.0,TOYT,0,P4D,1.0
5665,2017069535,1,51.0,4.0,1,2009.0,NISS,0,TPC,1.0
5750,2017102787,1,,20.0,30,,,0,,1.0
5751,2017102787,2,15.0,1.0,1,2009.0,DODG,0,PUT,1.0
5786,2017084161,1,4.0,1.0,1,2010.0,NISS,0,P4D,3.0
5787,2017084161,2,,31.0,30,,,0,,
5793,2017072365,1,15.0,6.0,1,2005.0,JEEP,0,PUT,1.0
5794,2017072365,2,51.0,5.0,1,2013.0,PTRB,0,TCC,1.0
5795,2017072365,3,51.0,4.0,1,2017.0,DODG,0,T4C,1.0
5808,2017068276,1,28.0,2.0,1,2002.0,KAWK,0,MRC,1.0
5842,2017085743,1,51.0,4.0,1,2003.0,FORD,0,TCW,1.0
5844,2017034133,1,15.0,6.0,1,1993.0,FORD,0,T4W,1.0
5845,2017034133,2,51.0,4.0,1,2003.0,FORD,0,TCW,1.0
5849,2017107548,1,24.0,13.0,1,,YAMA,0,,1.0
5951,2017087139,1,51.0,4.0,1,2006.0,HOND,0,TCW,1.0
5952,2017087139,2,20.0,2.0,1,2010.0,HD,0,MRS,1.0
5979,2017116952,1,3.0,1.0,1,2003.0,VOLK,0,P2H,1.0
5996,2017044502,1,4.0,1.0,1,2006.0,FORD,0,P4D,1.0
5997,2017044502,2,4.0,1.0,1,2005.0,STRN,0,P4D,1.0
6074,2017125886,1,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
6107,2017126784,1,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
6108,2017126784,2,4.0,1.0,2,1992.0,HOND,1,P4D,2.0
6109,2017126784,3,4.0,1.0,2,2012.0,CHEV,1,P4D,2.0
6110,2017126784,4,15.0,6.0,2,1997.0,MRCU,1,T4W,2.0
6111,2017126784,5,5.0,1.0,2,2010.0,VOLK,1,P4H,2.0
6112,2017126784,6,4.0,1.0,2,2004.0,SUZI,1,P4D,2.0
6113,2017126784,7,4.0,1.0,2,2004.0,HYUN,1,P4D,2.0
6153,2018027556,1,,20.0,30,,,0,,1.0
6173,2017116741,1,4.0,1.0,1,2012.0,MERZ,0,P4D,1.0
6199,2018027556,2,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
6235,2017113062,1,15.0,6.0,1,2010.0,FORD,0,T4W,1.0
6236,2017113062,2,28.0,2.0,1,2014.0,HOND,0,MRC,1.0
6275,2017020983,1,3.0,1.0,1,2002.0,STRN,0,P3P,1.0
6347,2017063564,1,12.0,1.0,1,2005.0,CHRY,0,PSV,1.0
6361,2017021529,1,19.0,6.0,1,2009.0,PONT,0,,1.0
6362,2017021529,2,,31.0,30,,,0,,
6393,2017117288,1,4.0,1.0,1,2005.0,DODG,0,P4D,1.0
6394,2017117288,2,51.0,5.0,1,2004.0,KNNW,0,TCC,1.0
6413,2017053018,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
6414,2017053018,2,4.0,1.0,1,2013.0,FORD,0,P4D,1.0
6450,2017071655,1,20.0,2.0,1,2007.0,HD,0,MRS,3.0
6483,2017096638,1,4.0,1.0,1,2010.0,TOYT,0,P4D,1.0
6484,2017096638,2,20.0,2.0,1,2000.0,HOND,0,MRS,1.0
6502,2017067065,1,,20.0,30,,,0,,1.0
6503,2017067065,2,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
6640,2017052611,1,51.0,4.0,1,2009.0,CHEV,0,TPK,1.0
6641,2017052611,2,15.0,6.0,1,2015.0,MITS,0,PUT,1.0
6642,2017052611,3,,31.0,30,,,0,,
6704,2017045328,1,5.0,1.0,1,2013.0,FORD,0,P4H,1.0
6705,2017045328,2,15.0,6.0,1,2007.0,BUIC,0,PUT,1.0
6873,2017052732,1,4.0,1.0,1,2001.0,HYUN,0,P4D,1.0
6893,2017098296,1,51.0,4.0,1,2015.0,CHEV,0,TCW,1.0
6894,2017098296,2,4.0,1.0,1,2004.0,HOND,0,P4D,1.0
6938,2017108489,1,2.0,1.0,1,2009.0,HOND,0,PCP,1.0
6987,2017103372,1,4.0,1.0,1,1996.0,TOYT,0,P4D,1.0
6988,2017103372,2,4.0,1.0,1,1998.0,STRN,0,P4D,1.0
7017,2017026298,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
7018,2017026298,2,15.0,6.0,1,2002.0,CHEV,0,PUT,1.0
7085,2017102953,1,2.0,1.0,1,2012.0,AUDI,0,PCP,1.0
7086,2017102953,2,4.0,1.0,1,2016.0,CHRY,0,P4D,1.0
7087,2017102953,3,4.0,1.0,2,2005.0,TOYT,1,P4D,2.0
7088,2017102953,4,15.0,6.0,2,2014.0,NISS,1,PUT,2.0
7122,2017008253,1,2.0,1.0,1,1999.0,FORD,0,PCP,1.0
7123,2017008253,2,4.0,1.0,1,2017.0,BUIC,0,P4D,1.0
7129,2017122751,1,51.0,5.0,1,2017.0,FRHT,0,TCC,1.0
7130,2017122751,2,4.0,1.0,1,2013.0,CHRY,0,P4D,1.0
7172,2017080566,1,4.0,1.0,1,2016.0,BUIC,0,P4D,1.0
7196,2017017719,1,51.0,4.0,1,2000.0,TOYT,0,T4C,1.0
7205,2017110004,1,51.0,5.0,1,2000.0,KNNW,0,TCC,1.0
7206,2017110004,2,51.0,4.0,1,2013.0,CHEV,0,TCW,1.0
7213,2017065466,1,15.0,6.0,1,2003.0,SUZI,0,PUT,1.0
7214,2017065466,2,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
7232,2017033847,1,4.0,1.0,1,2010.0,CHEV,0,P4D,1.0
7276,2017055777,1,41.0,7.0,1,2006.0,CHRY,0,TES,1.0
7345,2017006244,1,4.0,1.0,1,2015.0,KIA,0,P4D,1.0
7355,2017019651,1,15.0,6.0,1,2005.0,,0,PUT,1.0
7407,2017019651,2,41.0,7.0,1,2013.0,FORD,0,TEC,1.0
7434,2017042181,1,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
7435,2017042181,2,4.0,1.0,1,2012.0,HYUN,0,P4D,1.0
7460,2017082863,1,75.0,5.0,1,2014.0,FRHT,0,TTR,1.0
7461,2017082863,2,41.0,7.0,1,2011.0,FORD,0,TCG,1.0
7462,2017082863,3,51.0,6.0,1,2015.0,PTRB,0,TCC,1.0
7463,2017082863,4,41.0,7.0,1,2009.0,GMC,0,TEC,1.0
7464,2017082863,5,15.0,6.0,1,2014.0,JEEP,0,T4W,1.0
7495,2017053390,1,51.0,4.0,1,1993.0,FORD,0,TPK,1.0
7496,2017053390,2,,31.0,30,,,0,,
7497,2017053390,3,,31.0,30,,,0,,
7565,2017072932,1,,31.0,30,,,0,,
7566,2017072932,2,15.0,6.0,1,2008.0,CHEV,0,PUT,1.0
7725,2018022275,1,,31.0,30,,,0,,
7726,2018022275,2,51.0,5.0,1,1996.0,INTL,0,TCC,1.0
7740,2017082828,1,51.0,4.0,1,2017.0,RAM,0,TCW,1.0
7741,2017082828,2,4.0,1.0,1,2001.0,TOYT,0,P4D,1.0
7785,2017058453,1,51.0,4.0,1,2010.0,CHEV,0,T4C,1.0
7800,2017125610,1,51.0,4.0,1,2001.0,FORD,0,TCW,1.0
7848,2017046730,1,51.0,4.0,1,2002.0,FORD,0,TPK,1.0
7856,2017041881,1,4.0,1.0,1,2004.0,PONT,0,P4D,1.0
7857,2017041881,2,51.0,5.0,1,2018.0,OTHR,0,TCC,1.0
7867,2017046182,1,51.0,4.0,1,2010.0,FORD,0,TCW,1.0
7868,2017046182,2,15.0,6.0,1,2012.0,CHEV,0,PUT,1.0
7869,2017046182,3,9.0,1.0,1,2002.0,NISS,0,,1.0
7870,2017046182,4,4.0,1.0,2,2005.0,VOLV,1,P4D,2.0
7871,2017046182,5,4.0,1.0,2,2016.0,HOND,1,P4D,2.0
7887,2017057099,1,4.0,1.0,1,2008.0,MITS,0,P4D,1.0
7888,2017057099,2,,31.0,30,,,0,,
7910,2017045077,1,51.0,4.0,1,2016.0,DODG,0,TCW,1.0
7911,2017045077,2,15.0,6.0,1,2013.0,DODG,0,PUT,1.0
7949,2017106800,1,9.0,1.0,1,2010.0,HOND,0,,1.0
7950,2017106800,2,4.0,1.0,1,2001.0,KIA,0,P4D,1.0
8080,2017013999,1,15.0,6.0,1,2003.0,VOLV,0,PUT,1.0
8081,2017013999,2,15.0,6.0,1,2008.0,,0,PUT,1.0
8203,2017046090,1,15.0,6.0,1,2006.0,JEEP,0,T4W,1.0
8204,2017046090,2,9.0,1.0,1,1969.0,FORD,0,,1.0
8205,2017046090,3,15.0,6.0,1,2007.0,GMC,0,T4W,1.0
8211,2017070405,1,51.0,5.0,1,2013.0,OTHR,0,TCC,1.0
8212,2017070405,2,23.0,2.0,1,2001.0,YAMA,0,MT,1.0
8213,2017070405,3,9.0,1.0,2,9999.0,UNKN,1,,2.0
8214,2017070405,4,4.0,1.0,2,2014.0,NISS,1,P4D,2.0
8243,2017029682,1,75.0,5.0,1,2012.0,VOLV,0,TTR,1.0
8244,2017029682,2,75.0,5.0,1,2016.0,VOLV,0,TTR,1.0
8259,2017043744,1,4.0,1.0,1,1996.0,TOYT,0,P4D,1.0
8260,2017043744,2,51.0,5.0,1,2016.0,TOYT,0,TCC,1.0
8356,2017094116,1,51.0,4.0,1,2017.0,FORD,0,TCW,1.0
8357,2017094116,2,,18.0,1,,OTHR,0,,1.0
8366,2017055502,1,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
8367,2017055502,2,4.0,1.0,1,2017.0,NISS,0,P4D,1.0
8420,2017088397,1,,18.0,1,,OTHR,0,,1.0
8421,2017088397,2,69.0,5.0,1,2008.0,GMC,0,TYY,1.0
8524,2017105599,1,51.0,4.0,1,2016.0,NISS,0,TCW,1.0
8525,2017105599,2,4.0,1.0,1,2008.0,MITS,0,P4D,1.0
8556,2017122022,1,15.0,6.0,1,2011.0,JEEP,0,T4W,1.0
8557,2017122022,2,51.0,4.0,1,2006.0,CHEV,0,TCW,1.0
8585,2017109489,1,15.0,6.0,1,2012.0,JEEP,0,T4W,1.0
8586,2017109489,2,4.0,1.0,2,1989.0,OLDS,1,P4D,2.0
8587,2017109489,3,2.0,1.0,2,1982.0,LINC,1,P2D,2.0
8588,2017109489,4,5.0,1.0,2,2010.0,TOYT,1,P4H,2.0
8605,2017020986,1,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
8636,2017083854,1,5.0,1.0,1,2014.0,CHEV,0,P4H,1.0
8670,2018003587,1,79.0,5.0,1,2013.0,FRHT,0,,1.0
8757,2017030220,1,15.0,6.0,1,2012.0,JEEP,0,T4W,1.0
8762,2017084568,1,,20.0,30,,,0,,1.0
8763,2017084568,2,15.0,6.0,1,2004.0,JEEP,0,PUT,1.0
8786,2017070789,1,28.0,2.0,1,2010.0,HOND,0,MRC,1.0
8820,2017030220,2,51.0,5.0,1,2017.0,FRHT,0,TCC,1.0
8821,2017030220,3,2.0,1.0,1,2012.0,HOND,0,PCP,1.0
8846,2017131622,1,5.0,1.0,1,2011.0,KIA,0,P4H,1.0
8847,2017131622,2,15.0,6.0,1,2016.0,ACUR,0,PUT,1.0
8848,2017131622,3,4.0,1.0,1,2012.0,HOND,0,P4D,1.0
8876,2017091414,1,41.0,7.0,1,2005.0,DODG,0,TES,1.0
8877,2017091414,2,50.0,4.0,1,2004.0,CHEV,0,TSP,1.0
8928,2017006962,1,15.0,6.0,1,1997.0,CHEV,0,PUT,1.0
8929,2017006962,2,15.0,6.0,1,1998.0,FORD,0,T4W,1.0
9002,2017120424,1,39.0,3.0,1,2010.0,OTHR,0,TBU,1.0
9003,2017120424,2,29.0,2.0,1,2016.0,OTHR,0,,1.0
9004,2017120424,3,4.0,1.0,1,2016.0,FORD,0,P4D,1.0
9023,2018018240,1,20.0,2.0,1,2000.0,SUZI,0,MRS,1.0
9029,2017073573,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
9030,2017078515,1,4.0,1.0,1,2003.0,TOYT,0,P4D,1.0
9031,2017078515,2,51.0,4.0,1,2017.0,DODG,0,TCW,1.0
9042,2017068989,1,4.0,1.0,1,2008.0,SUZI,0,P4D,1.0
9059,2017047202,1,29.0,2.0,1,,OTHR,0,,1.0
9092,2017098441,1,28.0,2.0,1,2002.0,SUZI,0,MRC,1.0
