,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
6675,2020015356,68,M,2.0,1,1.0
6695,2020102729,46,M,1.0,1,1.0
6696,2020102729,56,M,8.0,2,1.0
6735,2020102022,40,F,2.0,1,1.0
6736,2020102022,64,F,3.0,2,1.0
6803,2020073551,44,M,2.0,1,1.0
6804,2020073551,32,M,4.0,2,1.0
6924,2020103603,24,M,1.0,1,1.0
6925,2020103603,30,F,1.0,1,2.0
6926,2020103603,23,F,2.0,1,2.0
6927,2020103603,28,M,1.0,1,2.0
6928,2020103603,69,M,0.0,2,2.0
6930,2020103786,20,M,2.0,1,1.0
6931,2020103786,20,F,2.0,1,2.0
6932,2020103786,30,F,0.0,2,1.0
6967,2020016611,27,M,2.0,1,1.0
6980,2020016611,43,M,3.0,2,1.0
6988,2020104017,43,M,2.0,1,1.0
7008,2020101084,21,M,1.0,1,7.0
7009,2020101084,18,M,0.0,2,1.0
7010,2020101084,62,M,0.0,3,1.0
7078,2020101278,76,F,0.0,1,1.0
7079,2020101278,21,M,1.0,2,1.0
7095,2020102039,7,M,2.0,1,4.0
7096,2020102039,42,M,0.0,2,1.0
7105,2020102286,28,M,2.0,1,1.0
7106,2020102286,37,M,0.0,2,1.0
7107,2020102286,30,F,3.0,3,1.0
7108,2020102286,30,M,3.0,1,2.0
7109,2020102286,31,M,3.0,1,2.0
7110,2020102286,34,M,0.0,1,2.0
7136,2020079999,39,M,2.0,1,1.0
7199,2020087716,61,M,1.0,1,1.0
7249,2020040362,83,F,2.0,1,1.0
7305,2020085815,77,M,0.0,1,1.0
7306,2020085815,16,M,2.0,2,1.0
7307,2020085815,5,F,0.0,1,2.0
7308,2020085815,8,F,0.0,1,2.0
7309,2020085815,8,U,0.0,1,2.0
7310,2020085815,7,F,0.0,1,2.0
7311,2020085815,9,M,0.0,1,2.0
7312,2020085815,9,M,0.0,1,2.0
7313,2020085815,9,F,0.0,1,2.0
7314,2020085815,6,F,0.0,1,2.0
7315,2020085815,7,F,0.0,1,2.0
7336,2020062548,36,M,2.0,1,1.0
7497,2020097038,66,M,0.0,1,1.0
7498,2020097038,41,M,2.0,2,1.0
7499,2020097038,17,M,0.0,1,2.0
7586,2020042672,35,M,2.0,1,1.0
7739,2020064046,20,M,2.0,1,1.0
7740,2020064046,43,M,3.0,2,1.0
7741,2020064046,20,M,0.0,3,1.0
7763,2020025130,35,M,1.0,1,7.0
7764,2020025130,71,M,3.0,2,1.0
7889,2020054207,22,M,3.0,1,1.0
7890,2020054207,55,M,1.0,2,1.0
7891,2020054207,54,F,1.0,2,2.0
7932,2020054844,23,M,2.0,1,1.0
7933,2020054844,54,M,0.0,2,1.0
7934,2020054844,29,M,0.0,1,2.0
7935,2020054844,25,M,0.0,1,2.0
7945,2020062967,45,M,2.0,1,7.0
7946,2020062967,21,M,0.0,2,1.0
7978,2020105489,54,M,2.0,1,1.0
7979,2020105489,21,M,0.0,2,1.0
7996,2020098339,68,M,2.0,1,1.0
7997,2020098339,42,F,3.0,2,1.0
8039,2020086643,58,F,2.0,1,1.0
8051,2020068941,42,F,3.0,1,1.0
8052,2020068941,25,M,4.0,2,1.0
8053,2020068941,23,F,2.0,2,2.0
8054,2020068941,5,M,2.0,2,2.0
8210,2020101736,31,M,1.0,1,1.0
8211,2020101736,36,M,0.0,2,1.0
8227,2020104188,33,M,2.0,1,1.0
8247,2020079190,22,M,8.0,1,1.0
8248,2020079190,20,F,2.0,1,2.0
8251,2020015434,50,M,1.0,1,1.0
8252,2020015434,43,M,0.0,2,1.0
8253,2020015434,55,F,0.0,2,2.0
8254,2020015434,55,F,0.0,2,2.0
8255,2020015434,29,M,0.0,2,2.0
8256,2020015434,46,F,0.0,2,2.0
8257,2020015434,87,M,0.0,2,2.0
8258,2020015434,25,M,0.0,2,2.0
8259,2020015434,40,M,0.0,2,2.0
8260,2020015434,68,F,0.0,2,2.0
8261,2020015434,28,M,0.0,2,2.0
8262,2020015434,41,M,0.0,2,2.0
8263,2020015434,59,F,0.0,2,2.0
8338,2020101479,18,M,1.0,1,1.0
8339,2020101479,18,M,3.0,1,2.0
8340,2020101479,27,M,2.0,2,1.0
8395,2020105106,32,M,0.0,1,1.0
8396,2020105106,68,M,2.0,2,1.0
8397,2020105106,63,M,0.0,3,1.0
8398,2020105106,68,F,3.0,2,2.0
8399,2020105106,66,F,0.0,3,2.0
8405,2020083326,18,M,3.0,1,1.0
8406,2020083326,26,M,1.0,2,1.0
8439,2020046455,39,F,2.0,1,1.0
8440,2020046455,21,F,2.0,2,1.0
8456,2020064654,87,F,1.0,1,1.0
8520,2020051932,51,M,2.0,1,1.0
8521,2020051932,34,M,0.0,2,1.0
8538,2020071096,48,M,1.0,1,1.0
8591,2020030904,99,U,0.0,1,1.0
8592,2020030904,27,M,2.0,2,4.0
8700,2020070188,21,M,2.0,1,1.0
8701,2020070188,62,M,3.0,2,1.0
8741,2020086122,38,F,3.0,1,1.0
8742,2020086122,66,M,1.0,2,4.0
8845,2020101173,63,M,1.0,1,1.0
8846,2020101173,99,U,0.0,2,1.0
8881,2020105942,34,M,8.0,1,1.0
8882,2020105942,25,M,2.0,1,2.0
8883,2020105942,27,M,2.0,1,2.0
8884,2020105942,26,M,3.0,1,2.0
8953,2020104723,38,M,1.0,2,7.0
9015,2020104247,43,M,2.0,1,1.0
9494,2020105517,59,M,2.0,1,1.0
9495,2020105517,48,F,3.0,2,1.0
9496,2020105517,47,M,0.0,2,2.0
9497,2020105517,11,F,0.0,2,2.0
9498,2020105517,16,M,0.0,2,2.0
9499,2020105517,40,M,0.0,3,1.0
9511,2020101385,27,M,2.0,1,1.0
9521,2020098793,28,M,8.0,1,1.0
9522,2020098793,70,F,1.0,2,1.0
9669,2020017174,28,M,2.0,1,7.0
9670,2020017174,37,M,0.0,2,1.0
9671,2020017174,7,F,0.0,2,2.0
9672,2020017174,8,F,0.0,2,2.0
9834,2020083594,55,F,2.0,1,1.0
9890,2020069991,37,M,1.0,1,1.0
9969,2020039024,22,M,2.0,1,1.0
9970,2020039024,42,F,0.0,2,1.0
10035,2020053789,22,M,3.0,1,1.0
10036,2020053789,64,F,2.0,2,1.0
10118,2020101422,61,M,2.0,1,1.0
10119,2020101422,37,M,3.0,1,2.0
10120,2020101422,39,M,0.0,2,1.0
10216,2020104350,24,M,2.0,1,1.0
10253,2020014646,27,M,2.0,1,1.0
10254,2020014646,34,F,1.0,1,2.0
10262,2020102114,42,F,2.0,1,1.0
10263,2020102114,38,F,3.0,2,1.0
10264,2020102114,47,M,2.0,1,2.0
10265,2020102114,8,F,3.0,2,2.0
10291,2020081338,76,M,1.0,1,1.0
10292,2020081338,47,M,0.0,2,1.0
10345,2020041345,32,M,2.0,1,1.0
10349,2020072577,21,M,1.0,1,1.0
10350,2020072577,20,F,3.0,1,2.0
10458,2020103277,54,F,1.0,1,1.0
10459,2020103277,56,M,3.0,2,1.0
10475,2020101703,32,M,2.0,1,1.0
10476,2020101703,27,M,3.0,1,2.0
10485,2020040753,41,M,0.0,1,1.0
10486,2020040753,43,M,0.0,2,2.0
10487,2020040753,24,M,2.0,2,2.0
10507,2020069872,39,M,2.0,1,1.0
10809,2020046549,25,F,3.0,1,1.0
10810,2020046549,66,M,2.0,2,1.0
10811,2020046549,62,M,0.0,3,1.0
10812,2020046549,40,M,0.0,4,1.0
10813,2020046549,64,F,3.0,2,2.0
10814,2020046549,38,F,0.0,4,2.0
10815,2020046762,33,M,2.0,1,1.0
10921,2020103374,20,F,3.0,1,1.0
10922,2020103374,20,M,2.0,1,2.0
10980,2020068761,31,F,3.0,1,1.0
10981,2020068761,30,M,1.0,2,1.0
11155,2020025034,41,M,0.0,1,1.0
11156,2020025034,59,M,0.0,2,1.0
11157,2020025034,64,M,2.0,3,7.0
11262,2020046223,37,M,1.0,1,1.0
11315,2020086200,46,M,0.0,1,1.0
11316,2020086200,99,M,1.0,4,7.0
11317,2020086200,65,M,4.0,2,7.0
11318,2020086200,48,M,2.0,3,7.0
11385,2020071178,47,F,4.0,1,1.0
11386,2020071178,34,M,2.0,2,1.0
11387,2020071178,37,F,4.0,1,2.0
11401,2020071388,39,M,0.0,1,1.0
11402,2020071388,44,M,2.0,2,1.0
11403,2020071388,77,M,0.0,3,1.0
11406,2020058798,46,M,2.0,1,1.0
11407,2020058798,50,F,0.0,2,1.0
11408,2020058798,15,M,0.0,2,2.0
11422,2020071696,20,F,8.0,1,1.0
11423,2020071696,22,F,2.0,2,1.0
11425,2020059914,19,M,2.0,1,1.0
11426,2020059914,56,M,0.0,2,1.0
11470,2020036254,72,M,2.0,1,1.0
11471,2020036254,44,M,0.0,2,1.0
11500,2020092954,37,M,1.0,1,1.0
11501,2020092954,36,M,2.0,2,1.0
11516,2020096784,53,M,2.0,1,2.0
11580,2020048715,32,M,0.0,1,1.0
11581,2020048715,28,M,2.0,2,1.0
11645,2020015751,57,M,9.0,1,1.0
11646,2020015751,40,F,9.0,1,2.0
11647,2020015751,40,M,9.0,1,2.0
11648,2020015751,32,F,4.0,2,1.0
11649,2020015751,9,M,0.0,2,2.0
11650,2020015751,7,M,2.0,2,2.0
11695,2020039886,52,M,2.0,1,1.0
11741,2020086271,54,M,2.0,1,1.0
11769,2020053814,41,M,2.0,1,1.0
11770,2020053814,54,F,0.0,2,1.0
11831,2020104409,67,F,4.0,1,1.0
11832,2020104409,43,F,3.0,2,1.0
11833,2020104409,41,M,1.0,2,2.0
11941,2020104821,48,M,1.0,1,1.0
11981,2020093833,21,M,1.0,1,1.0
11982,2020093833,19,F,2.0,2,1.0
11990,2020016033,52,M,2.0,1,1.0
12116,2020066863,37,M,0.0,1,1.0
12117,2020066863,39,M,2.0,2,4.0
12230,2020054881,41,F,0.0,1,1.0
12231,2020054881,19,M,2.0,2,4.0
12240,2020071367,39,M,1.0,1,1.0
12254,2020031773,34,M,2.0,1,1.0
12270,2020086008,90,M,1.0,1,1.0
12271,2020086008,21,F,0.0,2,1.0
12273,2020042447,33,F,0.0,1,1.0
12274,2020042447,22,M,2.0,2,1.0
12295,2020051947,38,M,2.0,1,1.0
12304,2020029819,29,M,2.0,1,1.0
12342,2020058833,24,M,2.0,1,1.0
12343,2020058833,35,M,0.0,2,1.0
12344,2020058833,22,F,0.0,2,2.0
12432,2020085923,77,M,1.0,1,1.0
12480,2020024254,87,M,3.0,1,1.0
12481,2020024254,86,F,2.0,1,2.0
12501,2020070889,11,F,1.0,1,1.0
12502,2020070889,55,M,3.0,1,2.0
12681,2020061776,20,M,1.0,1,1.0
12770,2020011949,41,M,1.0,1,1.0
12832,2020062240,34,M,2.0,1,1.0
12846,2020023303,59,M,3.0,1,1.0
12847,2020023303,31,M,0.0,2,1.0
12848,2020023303,99,M,2.0,1,2.0
12861,2020023617,24,M,2.0,1,1.0
12900,2020014616,43,M,0.0,1,1.0
12901,2020014616,55,M,0.0,2,1.0
12902,2020014616,67,F,2.0,2,2.0
12988,2020045530,33,M,2.0,1,4.0
12989,2020045530,20,M,0.0,2,1.0
13011,2020011094,84,F,0.0,1,1.0
13012,2020011094,36,F,2.0,2,1.0
13070,2020021651,26,M,1.0,1,1.0
13071,2020021651,64,M,0.0,2,1.0
13188,2020012083,24,M,9.0,1,1.0
13189,2020012083,63,M,2.0,2,7.0
13261,2020024420,85,M,1.0,1,1.0
13262,2020024420,79,F,2.0,1,2.0
13356,2020040029,59,M,2.0,1,1.0
13357,2020040148,62,M,3.0,1,1.0
13358,2020040148,61,F,2.0,1,2.0
13361,2020085743,17,F,0.0,1,1.0
13362,2020085743,17,F,0.0,1,2.0
13363,2020085743,52,F,2.0,2,1.0
13387,2020069417,68,M,1.0,1,1.0
13388,2020069417,80,M,2.0,1,2.0
13405,2020050589,17,F,8.0,1,1.0
13406,2020050589,20,M,0.0,2,1.0
13407,2020050589,20,F,8.0,1,2.0
13408,2020050589,18,M,0.0,2,2.0
13409,2020050589,19,F,8.0,1,2.0
13410,2020050589,19,M,2.0,2,2.0
13411,2020086797,35,F,4.0,1,1.0
13412,2020086797,28,M,3.0,1,2.0
13413,2020086797,99,M,2.0,1,2.0
13417,2020086911,38,M,0.0,1,1.0
13418,2020086911,50,M,2.0,2,4.0
13519,2020066496,44,F,2.0,1,1.0
13681,2020081374,40,M,1.0,1,1.0
13740,2020061003,19,M,3.0,1,1.0
13741,2020061003,17,F,3.0,1,2.0
13742,2020061003,20,F,8.0,1,2.0
13743,2020061003,17,F,2.0,1,2.0
13744,2020061003,19,M,0.0,1,2.0
13856,2020031834,99,U,9.0,1,9.0
13857,2020031834,21,M,0.0,2,1.0
13858,2020031834,18,F,2.0,2,2.0
13900,2020026741,61,M,2.0,1,1.0
13953,2020014684,73,M,2.0,1,1.0
13954,2020014684,82,M,1.0,2,1.0
13955,2020014684,81,F,1.0,2,2.0
14019,2020102775,26,M,2.0,1,1.0
14051,2020105312,27,M,0.0,1,1.0
14052,2020105312,38,M,2.0,2,4.0
14106,2020101327,32,M,2.0,1,1.0
14107,2020101327,41,M,4.0,2,1.0
14108,2020101327,19,M,0.0,2,2.0
14129,2020025916,34,M,0.0,1,1.0
14130,2020025916,57,M,2.0,2,7.0
14215,2020025681,42,M,0.0,1,1.0
14216,2020025681,88,F,2.0,2,2.0
14217,2020025681,80,M,3.0,2,1.0
14218,2020025681,62,M,3.0,2,2.0
14230,2020041860,19,F,9.0,1,9.0
14231,2020041860,62,M,2.0,2,1.0
14296,2020025621,51,M,0.0,1,1.0
14297,2020025621,16,F,2.0,2,7.0
14317,2020025927,77,M,0.0,1,1.0
14318,2020025927,61,M,0.0,2,1.0
14319,2020025927,67,F,0.0,3,1.0
14320,2020025927,56,F,2.0,2,2.0
14321,2020025927,79,F,0.0,3,2.0
14329,2020069955,31,M,0.0,1,1.0
14330,2020069955,45,M,0.0,2,1.0
14331,2020069955,16,F,2.0,2,2.0
14409,2020014645,48,F,0.0,1,1.0
14410,2020014645,36,M,1.0,2,7.0
14411,2020014645,99,F,2.0,3,7.0
14412,2020014645,61,M,0.0,4,1.0
14475,2020105515,17,M,1.0,1,7.0
14476,2020105515,32,F,0.0,2,1.0
14477,2020105515,11,M,0.0,2,2.0
14478,2020105515,5,F,0.0,2,2.0
14479,2020105515,3,F,0.0,2,2.0
14492,2020101174,29,F,1.0,1,1.0
14499,2020103357,26,M,2.0,1,1.0
14500,2020103357,26,M,8.0,1,2.0
14564,2020015865,31,M,2.0,1,1.0
14565,2020015865,58,M,0.0,2,1.0
14566,2020015865,41,F,0.0,2,2.0
14774,2020016640,37,M,0.0,1,1.0
14775,2020016640,17,F,0.0,2,1.0
14776,2020016640,69,F,2.0,3,1.0
14894,2020057932,22,F,2.0,1,1.0
14895,2020057932,19,F,3.0,1,2.0
15121,2020026080,21,M,2.0,1,1.0
15122,2020026080,25,M,3.0,2,1.0
15144,2020069992,48,M,0.0,1,1.0
15145,2020069992,52,M,1.0,2,1.0
15173,2020021635,38,M,1.0,1,1.0
15260,2020016645,43,M,2.0,1,1.0
15282,2020052658,58,M,2.0,1,1.0
15283,2020052658,65,F,0.0,2,1.0
15455,2020049395,42,M,2.0,1,1.0
15457,2020055523,22,M,1.0,1,4.0
15458,2020055523,36,F,8.0,2,1.0
15459,2020055523,39,M,0.0,3,1.0
15499,2020059194,73,M,2.0,1,1.0
15500,2020059194,39,M,3.0,2,1.0
15501,2020059194,42,M,3.0,2,2.0
15518,2020059194,54,M,3.0,2,2.0
