,CRN,STREET_NAME
5270,2020079098,FAYBERN DR
5271,2020079098,MT CARMEL RD
5299,2020013600,MAIN ST
5300,2020013600,WOODBINE RD
5314,2020074720,PERRYSVILLE RD
5343,2020064434,SR 0061 HW
5411,2020042701,BERRYHILL ST
5412,2020042701,S 18TH ST
5420,2020112748,NEW CASTLE RD
5421,2020112748,RAMP B RD
5422,2020112748,RAMP A RD
5439,2020075211,PARK RD
5448,2020058288,REUTER BL
5449,2020058288,COLONIAL DR
5454,2020023799,MIDDLE RD
5455,2020023799,LOOP RD
5487,2020066468,BUTTONWOOD ST
5488,2020066468,N 10TH ST
5499,2020082190,GINO MERLI DR
5546,2020065626,SUNBURY RD
5579,2020068572,VETERANS HW
5580,2020068572,VETERANS HW
5581,2020068572,FORD RD
5587,2020090564,LINCOLN HW
5591,2020053698,GRUBBS RD
5592,2020053698,SAXONBURG BL
5595,2020024046,
5613,2020034701,FOOTHILL ST
5634,2020071000,W MAIN ST
5689,2020084125,UNION AV
5690,2020084125,5TH AV
5697,2020015669,PLEASANT VALLEY RD
5736,2020053972,WEST PIKE ST
5739,2020015085,COLLINS ST
5740,2020015085,WESTMORELAND ST
5753,2020064359,THORNHURST RD
5756,2020055135,4TH ST
5806,2020039425,CARLISLE AV
5825,2020084409,FRUTCHEY HILL RD
5826,2020090616,MAPLE AV
5832,2020063218,SR 0085 SH
5846,2020065085,VIETNAM VETERANS MEMOR HW
5888,2020087227,HOFFMASTER RD
5994,2020102661,OHIO RIVER BL
5995,2020113218,SPRING BROOK AV
6026,2020067508,REHOBOTH RD
6029,2020063752,OLD WELSH RD
6030,2020063752,LIEBERMAN DR
6031,2020063752,OLD WELSH RD
6036,2020066583,WESTERN BEAVER HIGH SCHOOL LT
6070,2020094015,SR 0209 HW
6076,2020067125,POTTSVILLE MAROONS HW
6106,2020066993,PENN LINCOLN PY
6158,2021009123,HASKELL HILL RD
6179,2020069991,EMPIRE RD
6192,2020021184,NEWPORT RD
6195,2020063134,GRANDVIEW RD
6196,2020063134,MT PLEASANT RD
6201,2020046714,JERSEY HOLLOW RD
6230,2020051834,SUNBURY RD
6231,2020088996,BARTRAM AV
6278,2020082131,HOFFMANSVILLE RD
6299,2020036953,PLAINS RD
6305,2020073904,BROWNSVILLE RD
6398,2020042061,LITITZ PK
6399,2020042061,LITITZ PK
6400,2020042061,CHESTER RD
6401,2020042061,CHESTER RD
6441,2020017962,PLEASANT VALLEY BL
6442,2020017962,RIVER RD
6457,2021014824,LIBERTY STREET ET
6473,2020058190,MAIN ST
6498,2020070404,MAE WEST RD
6514,2020043010,MAINLINE RD
6591,2020062393,AMERICAN LEGION MEM HW
6598,2020061623,CHRISTOPHER COLUMBUS BL
6599,2020061623,CHRISTOPHER COLUMBUS BL
6600,2020061623,DICKINSON ST
6615,2021000356,BACK MOUNTAIN RD
6616,2021000356,SR 0235 HW
6617,2021000356,CREEK RD
6650,2020091611,TWENTY EIGHTH DIVISION HW
6670,2020094732,SCHUYLKILL AV
6729,2020025149,RAMP RD
6735,2020060286,BUTLER ST
6736,2020051527,SR 0487 HW
6796,2020037680,GAMELANDS RD
6812,2020109124,ROSELAND RD
6825,2020097158,VAN REED RD
6886,2020032862,COUNTY WELFARE RD
6923,2020002898,S BEAVER ST
6924,2020002898,W COTTAGE PL
6935,2020097149,FRANKSTOWN AV
7022,2020056279,ALLEGHENY AV
7023,2020056279,SEVENTEENTH ST
7058,2020064450,WILDWOOD BL
7059,2020064450,HIGH ST
7118,2020111411,FRANKFORD AV
7120,2020032792,BUNNER HILL RD
7166,2020032982,PORTERSVILLE RD
7187,2020057238,NORTH HESS RD
7196,2020092418,WHITE BRIDGE RD
7213,2020068874,DELAWARE EX
7219,2020065863,COMMERCE BL
7220,2020065863,SCRANTON-CARBONDALE HW
7221,2020065863,SCRANTON-CARBONDALE HW
7222,2020065863,BELL MT VILLAGE RD
7228,2020099412,MAIN ST
7257,2020072861,MAINLINE TU
7373,2020066796,TWELFTH ST
7401,2020060680,WALNUT ST
7402,2020060680,FORTYTHIRD ST
7405,2020058091,STATION ST
7406,2020056699,ALBRIGHT LN
7407,2020056699,FAIR VALLEY RD
7409,2020053799,OAKHURST DR
7410,2020035652,KENSINGTON AV
7411,2020035652,SOMERSET ST
7412,2020035652,D ST
7414,2020047752,BENJAMIN FRANKLIN HW
7415,2020047752,RAMP S RD
7430,2020097926,CLEMENS RD
7530,2020079436,SHELBOURNE RD
7541,2020065907,MUDDY CREEK FORKS RD
7568,2020088486,MILL RD
7569,2020088486,MILL RD
7570,2020088486,SNYDER BRIDGE RD
7571,2020088486,RARIG RD
7583,2020103354,WOODLAND RD
7614,2020039464,LINCOLN HW
7615,2020042478,W COLLEGE AV
7625,2020057530,AIRPORT BELTWAY RD
7661,2020045126,QUEEN ST
7662,2020045126,FOURTH ST
7669,2021003932,RACE ST
7671,2020074604,SALEM AV
7680,2020082742,ORCHARD DR
7753,2020078302,NEWLINS MILL RD
7754,2020078302,TATAMY RD
7779,2020007895,KINGS HW
7806,2021086390,CONSTITUTION BL
7807,2020024837,CREEKSIDE DR
7826,2020011449,SR 0309 BL
7834,2020094743,SR 0115 SH
7837,2020048230,POTTSTOWN PK
7861,2020072801,FT PITT BR INT/RP N RD
7866,2020072801,RAMP R RD
7912,2020062565,SR 0611 SH
7930,2020104369,POTTSTOWN PK
7931,2020104369,POTTSTOWN PK
7932,2020104369,UWCHLAN AV
7933,2020104369,UWCHLAN AV
7944,2020054281,ROOSEVELT BL
7964,2020056403,FLATWOODS RD
7975,2020068514,SHAW CT
7976,2020083619,WOODBURY PK
7977,2020083619,CROSS COVE RD
7978,2020083619,CROSS COVE RD
7979,2020059914,ELMORE ST
7987,2020059914,REED ST
8013,2020056155,YORK RD
8027,2021006540,NEFFS LAURYS RD
8039,2020032331,SPRING RD
8040,2020032331,RICHWINE RD
8041,2020032331,YOUNGS CHURCH RD
8045,2020094732,BUTTONWOOD ST
8118,2020085285,WEST SUNBURY RD
8119,2020085285,JAMISONVILLE RD
8120,2020085285,STONEY RUN RD
8186,2020041736,WILLIAM PENN HW
8228,2020033352,JEFFERSON ST
8234,2020060275,ROWLAND RD
8260,2020095355,MON VALLEY/FAYETTE EX
8272,2020095410,NORTHEAST EX
8419,2020059101,DRY TAVERN FREDTOWN RD
8495,2020049197,AMERICAN LEGION MEM HW
8526,2020033731,I-95 COLLECTOR RD
8547,2020096385,LOCUST GAP HW
8560,2020022032,RIVER RD
8561,2020022032,VINEGAR FERRY RD
8572,2020043805,FRENCH ST
8573,2020043805,E 10TH ST
8597,2020070010,MOORE ST
8604,2020058370,CHURCH ST
8691,2020020094,EAST OHIO ST
8751,2021123234,NORTH WALES RD
8754,2020025569,PROVIDENCE AV
8755,2020025569,TWENTYSECOND ST
8771,2020079878,BENJAMIN FRANKLIN PY
8776,2020051990,KENSINGTON AV
8911,2020062437,COLUMBIA BL
8959,2020102364,WALTON AV
8962,2020033276,MCKNIGHT RD
8963,2020033276,MCKNIGHT RD
8964,2020033276,PERRYMONT RD
8965,2020033276,BABCOCK BL
9020,2020113370,BROWNS HILL RD
9021,2020113370,IMOGENE RD
9054,2020014646,KELLY DR
9093,2020059243,DIVIDING RIDGE RD
9097,2020093624,SPRUCE ST
9098,2020093624,CLIFTON AV
9104,2020024986,SR 0006 SH
9310,2020082984,SR 0068 SH
9311,2020082984,NEW CASTLE RD
9316,2020043629,GUILFORD ST
9317,2020043629,9TH ST
9360,2020107112,WITMER RD
9657,2020060551,ARAMINGO AV
9658,2020060551,ANN ST
9677,2020076691,HORIZON DR
9751,2020085126,WEBER LN
9776,2020073484,ARAMINGO AV
9790,2020050916,MOSSIDE BL
9791,2020050916,MOSSIDE BL
9792,2020050916,DAUGHERTY DR
9813,2020025974,PENN LINCOLN PY
9871,2020065520,LAURELVILLE RD
9949,2020093798,VIETNAM VETERANS MEMOR HW
9950,2020093798,RAMP F RD
10046,2020010354,WASHINGTON RD
10082,2020043704,RIDGE PK
10126,2020059800,OLD PHILADELPHIA PK
10127,2020059800,CHURCHTOWN RD
10128,2020059800,CAINS RD
10132,2020041760,BROAD ST
10133,2020041760,BROAD ST
10134,2020041760,GLENWOOD AV
10155,2020034250,SCHUYLKILL EX
10158,2020048055,KEYSTONE SHORTWAY RD
10159,2020023139,FIFTEENTH ST
10160,2020023139,RACE ST
10164,2020094951,CENTRAL AV
10170,2020105481,MOTORDROME RD
10185,2020025760,HIGH ST
10186,2020025760,S HARRISBURG ST
10264,2020027409,SPRING ST
10265,2020027409,LAUREL ST
10278,2020087187,GAP NEWPORT PK
10319,2020038699,
10320,2020038699,LONG DR
10324,2020007520,SCRANTON-CARBONDALE HW
10415,2020016657,FRANKFORD AV
10493,2020082499,TAWNEY RUN RD
10502,2020035591,WAYNE ST
10505,2020025419,DILLTOWN RD
10549,2020064913,BERNVILLE RD
10628,2020080208,STRASBURG RD
10629,2020088971,FOOT OF TEN RD
10671,2020082794,HENDERSON RD
10672,2020082794,CALDWELL RD
10673,2020082794,DONALDSON RD
10694,2020034837,HARDSCRABLE RD
10706,2020051680,TOWNSHIP LINE RD
10707,2020089249,LINCOLN HW
10708,2020077605,WALNUT BOTTOM RD
10709,2020077605,GREENVIEW DR
10743,2020083883,HICKORY RD
10744,2020078877,MOOSIC ST
10773,2020054248,S MOUNTAIN DR
10774,2020054248,SE MOUNTAIN DR
10789,2020094754,OHIO RIVER BL
10848,2020041857,BERGEY RD
10849,2020041857,DERSTINE RD
10876,2020034454,DELAWARE EX
10993,2020056219,ETHEL ST
11013,2020003948,STATE RD
11014,2020003948,STATE RD
11015,2020003948,BROADVIEW RD
11051,2020033587,MINE RD
11052,2020033587,FOX RD
11111,2020010330,BUTLER AV
11112,2020010330,CROWN AV
11133,2020102055,WALNUT ST
11134,2020102055,THIRTYSEVENTH ST
11160,2020018484,PARK DR
11166,2020103442,DARK SHADE DR
11179,2020034989,8TH ST
11180,2020034989,CUMBERLAND ST
11195,2020084015,NORTHEAST EX
11226,2020079444,CEDAR CREST BL
11233,2020106250,DELAWARE EX
11241,2020027336,CHURCH RD
11263,2020030727,BOOKER DR
11271,2020061628,RUSCOMB ST
11314,2020111193,GLENWOOD DR
11315,2020111193,HAHNSTOWN RD
11316,2020111193,GLENWOOD DR
11421,2020047709,GERMANTOWN AV
11456,2020056893,SR 0068 SH
11562,2020081459,S 12TH ST
11585,2020068923,HERMITAGE RD
11656,2020025743,S AIKEN AV
11657,2020025743,FRIENDSHIP AV
11677,2020060708,LINCOLN AV
11678,2020060708,WHEELER BL
11693,2020070173,IRISH VALLEY RD
11737,2020109507,OLD HAYMAKER RD
11738,2020109507,CENTER RD
11818,2020045522,VIETNAM VETERANS MEMOR HW
11826,2020056772,G O CARLSON BL
11827,2020056772,BAILEY RD
11863,2020070134,3RD ST
11871,2020054185,VERONA RD
11980,2020039216,NAZARETH RD
11986,2021004641,SR 0079 HW
12011,2020058071,BRIAR RIDGE DR
12012,2020058071,ANTIETAM DR
12073,2020051134,HAVERFORD AV
12105,2020042560,STREET RD
12106,2020042560,STREET RD
12107,2020042560,NEWTOWN RD
12181,2020004709,ANDERSON FERRY RD
12185,2020024055,SEN ED JONES HW
12206,2020038681,HUNTING PARK AV
12268,2020075018,RAMP C RD
12269,2020075018,MANOR RD
12270,2020075018,MANOR RD
12283,2020019036,MARSHALL DR
12284,2020019036,W 20TH ST
12316,2020027612,BUFFALO PITTSBURGH HW
12325,2020110401,N 19TH ST
12333,2020041886,PATRICK J. STAPLETON HW
12334,2020041886,PATRICK J. STAPLETON HW
12335,2020041886,MAIN ST
12336,2020041886,CAMPBELLS MILL RD
12391,2020041099,WILLIAM PENN HW
12393,2020101041,CHARTIERS AV
12410,2020107029,SR 0061 RD
12411,2020107029,SR 0061 RD
12412,2020107029,LOWLAND RD
12433,2020099888,PROSPECT RD
12434,2020099888,FAIRVIEW RD
12491,2021005209,CARLISLE RD
12496,2020053553,WALLENPAUPACK RD
12561,2020094555,
12586,2020054668,WALNUT ST
12634,2020098081,MARINE CORPS LEAG MEM HW
12641,2020005163,CIRCLEVILLE RD
12687,2020041677,SR 0191 HW
12694,2020050653,FIFTH ST
12695,2020050653,FIFTH ST
12696,2020050653,MADISON AV
12718,2020017574,BRYSONIA RD
12758,2020110258,CHERRY ST
12769,2020081374,KUTZTOWN BP
12838,2020001565,GREENTREE RD
12839,2020078519,CLAUDE LORD BL
12884,2020030205,FALLEN TROOPER MEM HW
12920,2020107131,SR 0202 RD
12922,2020030183,E MCKINLEY ST
12939,2020032546,LLOYDS RD
12943,2021001439,LANCASTER PK
12947,2020082623,BALTIMORE PK
13022,2020031552,GERMANY RD
13054,2020021586,OAK ST
13061,2021011386,ROBB RD
13135,2020014371,VERONA RD
13136,2020014371,LINCOLN RD
13139,2020075437,DURHAM RD
13152,2020091917,W 5TH AV
13154,2020025346,SOUTH CROSS VALLEY EX
13157,2020081906,SR 0309 SH
13181,2020100030,BAYFRONT PY
13202,2020041542,HENRY AV
13266,2020028912,WALLENPAUPACK RD
13276,2020029427,NEWTOWN BP
13277,2020029427,NEWTOWN BP
13278,2020029427,SWAMP RD
13279,2020029427,STATE PARK RD
13280,2020029427,TYLER STATE PARK RD
13281,2020029427,SWAMP RD
13298,2020073894,BROAD ST
13317,2020100619,FISHING CREEK VALLEY RD
13340,2020051329,FORT COUCH RD
13341,2020051329,HARROGATE RD
13398,2020033895,OAKWOOD ST
13399,2020033895,HAMILTON AV
13423,2020079103,AMERICAN LEGION MEM HW
13539,2020075665,WABASH ST
13540,2020075665,CHAPEL AV
13548,2020056642,KNORR ST
13549,2020056642,HORROCKS ST
13598,2020042723,ROBERT FULTON HW
13599,2020042723,BLACK BARREN RD
13600,2020042723,BLACK BARREN RD
13604,2020075018,MANOR RD
13605,2020075018,MANOR RD
13606,2020075018,RAMP D RD
13608,2020082561,CONSTITUTION BL
13609,2020082561,AMBRIDGE/ALIQUIPPA BR
13610,2020082561,RAMP A RD
13611,2020082561,RAMP A RD
13629,2020011768,MANOR ST
13630,2020011768,FILBERT ST
13655,2020081803,
13668,2020027430,
13671,2020025809,VANDERBILT RD
13725,2020014641,DELAWARE AV
13728,2020079542,GREENSBURG RD
13729,2020079542,OLD LEECHBURG RD
13746,2020044176,CHESTER PK
13757,2020062289,JACKSONVILLE RD
13802,2020082117,NEW DAUPHIN ST
13803,2020082117,MARSHALL ST
13807,2020077583,PIKELAND RD
13811,2020027542,NYES RD
13812,2020027542,CONWAY RD
13845,2020038637,NELSON RUN RD
13875,2020058693,SPRINGFIELD RD
13876,2020058693,BRITTON RD
13883,2020095284,PEEBLES RD
13912,2020089610,SR 0054 HW
13938,2020111280,KNIGHTS RD
13939,2020111280,KNIGHTS RD
13940,2020111280,MECHANICSVILLE RD
13966,2020061114,N 10TH ST
13967,2020061114,CHESTNUT ST
14075,2020071163,MAIN ST
14105,2020017584,FILBERT ORIENT RD
14173,2020001565,PARKWAY CENTER DR
14180,2020053815,FIFTH AV
14192,2020103056,SCHUYLKILL EX
14193,2020094787,WEST CHESTER PK
14194,2020094787,WEST CHESTER PK
14195,2020094787,BOOT RD
14236,2020067620,FALL HILL RD
14293,2020017075,CRAFTON INGRAM SHOPPING CENTER LT
14307,2020084710,DELAWARE AV
14309,2020103357,Z H CONFAIR MEMORIAL HW
14428,2020011315,PENN LINCOLN PY
14587,2020079271,ROUSEVILLE RD
14603,2020027516,STREET RD
14604,2020027516,STREET RD
14605,2020027516,MAPLE AV
14655,2020066679,ROBERTO CLEMENTE BR
14656,2020066679,FORT DUQUESNE BL
14674,2020036520,ISLAND AV
14684,2020040792,VILLAGE DR
14725,2020036086,W WARRINGTON AV
14726,2020036086,BOGGS AV
14743,2020083108,WILLOW ST
14744,2020083108,S PITT ST
14745,2020083108,W WILLOW ST
14814,2020089070,PITTSBURGH RD
14831,2020085933,LANCASTER AV
14837,2020052364,EDGMONT AV
14838,2020052364,FOURTEENTH ST
14839,2020052364,FOURTEENTH ST
14865,2020041859,LAWRENCE AV
14879,2020088062,HOOKIES GROVE RD
14949,2020069917,PASSYUNK AV
14950,2020069917,SIXTYFIRST ST
14951,2020069917,PASSYUNK AV
14954,2020021639,HIGH ST
14983,2020062531,MONTMORENCI RD
15018,2020103603,ERIE AV
15024,2020000669,MORGAN HW
15033,2020062021,GLADES PK
15069,2020074541,SR 0970 HW
15084,2020059301,FORBES AV
15085,2020059301,OAKLAND AV
15097,2020031773,MOUNT ROCK RD
15148,2020073976,CIRCLE OF PROGRESS CR
15149,2020073976,GLASGOW ST
15201,2020023754,BERNVILLE RD
15209,2020019966,WILLIAM FLINN HW
15309,2020084012,SR 0070 HW
15315,2020056126,GEO C MARSHALL PY
15320,2020098030,WALNUT ST
15323,2020105096,ZELIENOPLE RD
15518,2020067250,ALLEGHENY ST
15519,2020067250,HIGH ST
15520,2020067250,TO 0550/0400 HW
15521,2020048479,BULL RUN RD
15614,2020073521,LECKRONE HIGHHOUSE RD
15648,2020080852,JONES ST
15649,2020080852,BROWN ST
15716,2020084818,HORSESHOE RD
15781,2020049807,SMITHBRIDGE RD
15924,2020036040,EASTBROOK RD
15950,2020070123,SCHOOL DR
16004,2020000269,ARCH RD
16005,2020000269,ARCH RD
16006,2020000269,GERMANTOWN PK
16039,2020102505,SR 0046 HW
16106,2020035438,PASQUALONE BL
16107,2020035438,BENSALEM BL
16149,2020036939,CHELTENHAM AV
16150,2020036939,LIMEKILN PK
16151,2020036939,LIMEKILN PK
16152,2020036939,LIMEKILN PK
16178,2020057914,KREBS RD
16183,2020066060,SEVENTH AV
16184,2020066060,SEVENTH AV
16185,2020066060,7TH AV
16186,2020066060,20TH ST
16235,2020089664,FIELDSTONE AV
16315,2020080204,UWCHLAN AV
16322,2020108179,SPITHALER SCHOOL RD
16344,2020030800,JUG HANDLE RD
16407,2020009326,LINCOLN HW
16408,2020007606,JERICHO RD
16424,2020104821,LANCASTER PK
16425,2020104821,PENNSY RD
16448,2020016050,WHITE OAK ST
16449,2020016050,CHURCH RD
16463,2020028654,RANDOLPH ST
16532,2020060039,DUSH RD
16616,2020088305,ARMSTRONG VALLEY RD
16664,2020088067,SR 0910 SH
16665,2020088067,MIDDLE RD
16729,2020104164,MT ROYAL BL
16730,2020104164,IOLA AV
16735,2020103241,VIETNAM VETERANS MEMOR HW
16796,2020068460,SINNEMAHONING RD
16842,2020029812,WILDCAT RD
16851,2020087442,CREEK RD
16859,2020050208,HILLSIDE AV
16861,2020096099,PENN LINCOLN PY
16893,2020031071,CHERRY VALLEY RD
16956,2020046083,GIRARD AV
16960,2020011474,LANCASTER AV
16961,2020011474,LANCASTER AV
16962,2020011474,LOWRYS LN
16971,2020070322,CHURCH ST
17081,2020070352,BAYFRONT PY
17095,2020097179,CONCHESTER HW
17102,2020022377,28TH DIVISION HW
17171,2020062337,RAMP B RD
17172,2020022612,ARDMORE AV
17175,2020040785,CUMBERLAND ST
17188,2020050721,PITTSBURGH RD
17350,2020039433,DELAWARE EX
17366,2020051879,TRENTON RD
17367,2020051879,WOODBOURNE RD
17381,2020105674,BLOYD ST
17415,2020057756,BROAD ST
17416,2020057756,BROAD ST
17417,2020057756,ONTARIO ST
17506,2020079531,ISLAND AV
17507,2020079531,MCKEES ROCKS BR
17508,2020079531,MCKEES ROCKS BR
17517,2020002028,WASHINGTON RD
17532,2020075481,CHESTNUT ST
17533,2020075481,FORTYEIGHTH ST
17539,2020009553,LINCOLN HW
17540,2020009553,LINCOLN HW
17541,2020009553,BELLEVUE AV
17542,2020009553,DURHAM RD
17554,2020095902,MEADOW ST
17555,2020044128,MERCER ST
17587,2020046223,WARRINGTON AV
17644,2020025107,PROSPECT AV
17685,2020014137,SR 0066 RD
17769,2020040813,SHERMAN AV
17805,2020069624,CHOCOLATE AV
17971,2020090389,WASHINGTON BL
17997,2020086272,SPRING RD
17998,2020086272,MOUNTAINVIEW RD
17999,2020086272,RAMBO HILL RD
18087,2020037824,RAYMOND P SHAFER HW
18097,2020102738,LAFAYETTE ST
18098,2020102738,S 12TH ST
18134,2021000197,LIMESTONE RD
18135,2021000197,EDENTON RD
18136,2021000197,EWING RD
18220,2020026370,PLANE ST
18221,2020026370,BARBER ST
18238,2020110640,BEAVER VALLEY EX
18309,2020056723,ROYAL RD ET
18323,2020021068,MILLERSVILLE PK
18332,2020031743,SCHUYLKILL EX
18358,2020047189,PEANUT RD
18382,2021006235,CONTINENTAL BL
18383,2021006235,CONTINENTAL BL
18384,2021006235,MONTOUR ST
18393,2020096209,TRINDLE RD
