,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
4362,2011011384,20,F,4.0,1,1.0
4363,2011011384,20,F,2.0,1,2.0
4481,2011079949,56,M,2.0,1,1.0
4566,2011049754,60,M,1.0,1,1.0
4575,2011048058,25,M,2.0,1,1.0
4633,2011080297,20,M,0.0,1,1.0
4634,2011080297,52,M,2.0,2,1.0
4650,2011120394,39,M,2.0,1,1.0
4681,2011068939,44,F,2.0,1,1.0
4682,2011068939,30,F,4.0,2,1.0
4683,2011068939,17,F,4.0,2,2.0
4783,2011102822,65,M,2.0,1,1.0
4845,2011038524,23,M,1.0,1,1.0
4854,2011041033,64,F,1.0,1,1.0
4913,2011034594,37,M,1.0,1,1.0
4914,2011034594,45,F,3.0,1,2.0
4919,2011001985,16,F,2.0,1,1.0
4920,2011001985,15,F,2.0,1,2.0
4983,2011069497,22,M,2.0,1,1.0
4996,2011122116,43,M,2.0,1,1.0
5044,2011017051,50,F,4.0,1,1.0
5045,2011017051,73,F,1.0,1,2.0
5068,2011022269,47,M,3.0,1,1.0
5069,2011022269,24,M,2.0,2,1.0
5070,2011022269,26,M,0.0,3,1.0
5190,2011065597,53,M,0.0,1,1.0
5191,2011065597,99,F,0.0,1,2.0
5192,2011065597,74,F,0.0,1,2.0
5193,2011065597,32,M,0.0,1,2.0
5194,2011065597,99,F,0.0,1,2.0
5195,2011065597,99,F,0.0,1,2.0
5196,2011065597,37,F,0.0,1,2.0
5197,2011065597,99,F,0.0,1,2.0
5198,2011065597,6,M,1.0,2,4.0
5243,2011100999,26,M,4.0,1,1.0
5244,2011100999,21,F,3.0,1,2.0
5245,2011100999,23,M,2.0,1,2.0
5246,2011100999,22,F,2.0,1,2.0
5264,2011061210,20,F,4.0,1,1.0
5265,2011061210,54,F,3.0,1,2.0
5266,2011061210,54,M,2.0,1,2.0
5295,2011025576,30,M,2.0,1,1.0
5296,2011025576,29,M,2.0,2,1.0
5303,2011086058,18,M,0.0,1,2.0
5304,2011086058,19,F,0.0,1,1.0
5305,2011086058,27,M,2.0,2,7.0
5373,2011005302,19,M,2.0,1,1.0
5523,2011116984,17,M,1.0,1,1.0
5528,2011035492,25,M,1.0,1,1.0
5984,2011034391,76,F,2.0,1,1.0
6059,2011006018,17,M,0.0,1,1.0
6060,2011006018,15,F,2.0,2,7.0
6061,2011006018,47,F,2.0,3,7.0
6110,2011086475,26,M,2.0,1,1.0
6223,2011048161,22,M,2.0,1,1.0
6271,2011105445,40,F,8.0,1,1.0
6272,2011105445,17,M,2.0,1,2.0
6356,2011030324,17,M,2.0,1,1.0
6401,2011034796,39,F,2.0,1,1.0
6402,2011034796,23,M,3.0,2,1.0
6515,2012025520,35,F,2.0,1,1.0
6534,2011097480,20,F,1.0,1,1.0
6535,2011097480,21,M,1.0,1,2.0
6536,2011097480,19,F,8.0,1,2.0
6537,2011097480,20,M,8.0,1,2.0
6593,2011100652,26,M,2.0,1,1.0
6594,2011100652,99,F,3.0,1,2.0
6595,2011100652,25,F,0.0,2,1.0
6694,2011133252,48,M,3.0,1,1.0
6695,2011133252,48,F,2.0,1,2.0
6782,2012000949,27,M,0.0,1,1.0
6783,2012000949,44,F,2.0,2,1.0
6807,2011129392,7,F,2.0,1,7.0
6808,2011129392,25,M,0.0,2,1.0
6864,2011090520,32,M,4.0,1,1.0
6865,2011090520,23,M,4.0,2,1.0
6866,2011090520,20,F,2.0,2,2.0
6867,2011090520,31,M,2.0,3,7.0
6888,2011047646,76,M,2.0,1,1.0
6889,2011047646,37,F,3.0,2,1.0
6893,2011128256,57,F,2.0,1,1.0
7010,2012000533,25,F,3.0,1,1.0
7011,2012000533,22,F,2.0,1,2.0
7012,2012000533,39,F,3.0,1,2.0
7013,2012000533,44,F,3.0,1,2.0
7014,2012000533,65,M,3.0,2,1.0
7032,2011047490,31,M,2.0,1,1.0
7122,2011091503,50,M,2.0,1,1.0
7123,2011091503,39,M,0.0,2,1.0
7161,2011050848,17,F,2.0,1,1.0
7273,2011048265,48,M,2.0,1,1.0
7470,2012004041,47,M,1.0,1,1.0
7545,2012004878,62,F,2.0,1,1.0
7546,2012004878,43,F,3.0,1,2.0
7547,2012004878,45,M,4.0,1,2.0
7548,2012004878,48,F,3.0,1,2.0
7752,2011102946,25,M,3.0,1,1.0
7753,2011102946,20,M,3.0,1,2.0
7754,2011102946,23,M,3.0,1,2.0
7755,2011102946,22,M,1.0,1,2.0
7874,2011134410,45,F,2.0,1,1.0
7878,2012007089,27,M,0.0,1,1.0
7879,2012007089,32,F,1.0,2,7.0
7947,2011076544,38,F,2.0,1,1.0
7948,2011076544,12,M,4.0,1,2.0
7949,2011076544,8,F,3.0,1,2.0
7950,2011076544,10,F,3.0,1,2.0
7951,2011076544,40,M,0.0,2,1.0
7952,2011076544,38,F,0.0,2,2.0
8088,2011074998,21,M,1.0,1,1.0
8089,2011046634,16,M,2.0,1,1.0
8100,2011111486,20,F,1.0,1,1.0
8101,2011111486,1,F,0.0,1,2.0
8175,2011048114,45,M,0.0,1,1.0
8176,2011048114,81,M,1.0,2,7.0
8199,2011122608,48,M,0.0,1,1.0
8200,2011122608,43,M,2.0,2,7.0
8219,2011130392,22,M,0.0,1,1.0
8220,2011130392,17,F,2.0,1,2.0
8221,2011130392,17,F,4.0,1,2.0
8222,2011130392,17,F,4.0,1,2.0
8223,2011130392,17,F,4.0,1,2.0
8333,2011067289,31,M,2.0,1,1.0
8334,2011067289,24,F,4.0,1,2.0
8335,2011067289,8,F,0.0,1,2.0
8336,2011067289,17,M,3.0,2,1.0
8337,2011067289,20,M,3.0,2,2.0
8338,2011067289,15,M,2.0,2,2.0
8447,2011079409,21,M,2.0,1,1.0
8541,2011083956,16,M,1.0,1,1.0
8542,2011083956,17,M,1.0,1,2.0
8543,2011083956,16,M,1.0,1,2.0
8546,2011109403,25,M,8.0,1,1.0
8547,2011109403,88,M,1.0,2,1.0
8601,2011032878,23,M,2.0,1,1.0
8750,2011070506,21,M,0.0,1,1.0
8751,2011070506,54,F,2.0,2,1.0
8752,2011070506,22,F,0.0,3,1.0
8753,2011070506,3,M,0.0,3,2.0
8754,2011070506,2,M,0.0,3,2.0
8755,2011070506,4,M,0.0,3,2.0
8756,2011070506,98,F,0.0,3,2.0
9035,2011097502,86,F,2.0,1,1.0
9036,2011097502,33,M,3.0,2,1.0
9041,2011033404,34,F,2.0,1,1.0
9042,2011033404,29,M,2.0,2,1.0
9043,2011033404,27,M,8.0,2,2.0
9044,2011033404,26,M,8.0,2,2.0
9166,2011091398,51,F,2.0,1,1.0
9170,2011118394,20,M,1.0,1,1.0
9177,2011048388,29,M,2.0,1,1.0
9178,2011048388,23,M,3.0,1,2.0
9305,2011042415,51,M,2.0,1,1.0
9332,2011079977,25,M,0.0,1,1.0
9333,2011079977,55,M,1.0,2,1.0
9412,2011090184,18,M,2.0,1,1.0
9581,2011024859,39,M,4.0,1,1.0
9582,2011024859,38,F,2.0,1,2.0
9583,2011024859,34,M,0.0,2,1.0
9667,2012011998,20,M,1.0,1,1.0
9668,2012011998,22,M,2.0,1,2.0
9696,2011098225,20,F,2.0,1,1.0
9697,2011098225,53,F,1.0,2,1.0
9717,2011053330,17,M,0.0,1,1.0
9718,2011053330,41,M,0.0,2,1.0
9719,2011053330,68,M,0.0,2,2.0
9720,2011053330,66,M,1.0,3,1.0
9721,2011053330,31,M,0.0,4,1.0
9777,2011102683,32,F,0.0,1,1.0
9778,2011102683,41,M,2.0,2,7.0
9919,2011090601,61,F,0.0,1,1.0
9920,2011090601,60,M,1.0,2,7.0
9921,2011071877,35,F,2.0,1,1.0
9958,2011129459,64,F,0.0,1,1.0
9959,2011129459,41,F,2.0,2,7.0
9960,2011022924,25,F,0.0,1,1.0
9961,2011022924,1,M,0.0,1,2.0
9962,2011022924,49,M,0.0,2,1.0
9963,2011022924,18,M,0.0,3,1.0
9964,2011022924,99,F,2.0,3,2.0
10022,2011102409,37,M,1.0,1,1.0
10023,2011102409,37,M,0.0,2,1.0
10175,2011112401,57,F,2.0,1,1.0
10176,2011112401,14,F,0.0,1,2.0
10177,2011112401,16,M,0.0,1,2.0
10178,2011112401,17,M,0.0,2,1.0
10332,2011072694,16,M,0.0,1,1.0
10333,2011072694,16,M,1.0,1,2.0
10369,2011111549,19,M,0.0,1,1.0
10370,2011111549,67,M,2.0,2,1.0
10572,2011108550,60,M,1.0,1,1.0
10726,2011037254,19,M,1.0,1,1.0
10975,2011033206,34,F,1.0,1,1.0
11065,2011045191,53,M,2.0,1,1.0
11066,2011045191,47,F,4.0,2,1.0
11067,2011045191,36,F,3.0,3,1.0
11163,2011035810,22,F,3.0,1,1.0
11164,2011035810,61,F,2.0,2,1.0
11285,2011018793,46,M,2.0,1,1.0
11286,2011018793,55,F,3.0,2,1.0
11291,2011069600,53,M,2.0,1,1.0
11329,2011095555,22,F,2.0,1,1.0
11330,2011095555,21,M,2.0,2,1.0
11424,2011080539,26,M,1.0,1,1.0
11700,2011019935,65,M,0.0,1,1.0
11701,2011019935,41,F,0.0,1,2.0
11702,2011019935,68,F,1.0,2,1.0
11703,2011019935,70,M,2.0,3,1.0
11792,2011013383,17,M,2.0,1,1.0
11793,2011013383,19,M,2.0,1,2.0
11826,2011135392,65,F,2.0,1,1.0
11926,2011023630,26,M,1.0,1,1.0
11927,2011023630,43,M,0.0,2,1.0
11928,2011023630,48,M,0.0,2,2.0
11929,2011023630,56,M,0.0,3,1.0
11930,2011023630,43,M,0.0,3,2.0
12013,2011115472,23,M,2.0,1,1.0
12065,2011085941,25,M,0.0,1,1.0
12066,2011085941,44,M,0.0,1,2.0
12067,2011085941,47,M,3.0,2,1.0
12068,2011085941,48,F,2.0,2,2.0
12303,2011109489,81,M,0.0,1,1.0
12304,2011109489,46,M,2.0,2,4.0
12342,2011130996,36,M,0.0,1,1.0
12343,2011130996,45,M,1.0,2,7.0
12449,2011018667,41,F,4.0,1,1.0
12450,2011018667,30,F,2.0,2,1.0
12451,2011018667,6,F,0.0,2,2.0
12452,2011018667,8,F,0.0,2,2.0
12453,2011018667,1,M,3.0,2,2.0
12689,2011050718,42,M,2.0,1,1.0
12690,2011050718,59,M,3.0,2,1.0
12691,2011050718,82,M,0.0,3,1.0
12832,2011100112,24,F,3.0,1,1.0
12833,2011100112,5,F,1.0,1,2.0
12933,2011043997,47,M,0.0,1,1.0
12934,2011043997,79,F,2.0,2,1.0
12935,2011043997,48,F,3.0,2,2.0
13018,2011034963,81,M,2.0,1,1.0
13019,2011034963,79,F,2.0,1,2.0
13020,2011034963,99,M,0.0,2,2.0
13021,2011034963,99,M,0.0,2,2.0
13073,2011091675,41,F,0.0,1,1.0
13074,2011091675,10,F,0.0,1,2.0
13075,2011091675,10,F,0.0,1,2.0
13076,2011091675,3,F,2.0,2,7.0
13111,2011034767,31,F,2.0,1,1.0
13112,2011034767,99,F,2.0,1,2.0
13113,2011034767,99,M,3.0,1,2.0
13237,2011068645,53,F,4.0,1,1.0
13238,2011068645,85,M,2.0,2,1.0
13239,2011068645,70,F,3.0,2,2.0
13265,2011017644,81,F,1.0,1,1.0
13319,2011071160,18,M,0.0,1,1.0
13320,2011071160,17,F,0.0,1,2.0
13321,2011071160,43,F,0.0,1,2.0
13322,2011071160,25,F,4.0,2,1.0
13323,2011071160,27,M,0.0,2,2.0
13324,2011071160,21,M,2.0,3,1.0
13346,2011019185,61,M,8.0,1,1.0
13347,2011019185,23,M,8.0,2,1.0
13348,2011019185,50,F,8.0,2,2.0
13349,2011019185,35,F,2.0,2,2.0
13350,2011019185,50,F,0.0,3,1.0
13361,2011072330,32,M,0.0,1,1.0
13362,2011072330,14,M,1.0,2,4.0
13385,2011010696,56,F,0.0,1,1.0
13386,2011010696,92,F,1.0,1,2.0
13387,2011010696,30,F,4.0,2,1.0
13389,2011027818,59,M,1.0,1,1.0
13395,2011071626,62,F,0.0,1,1.0
13396,2011071626,70,M,2.0,2,1.0
13397,2011071626,32,M,0.0,3,1.0
13398,2011071626,99,U,0.0,3,2.0
13408,2011037254,36,F,3.0,2,1.0
13409,2011037254,21,F,4.0,2,2.0
13464,2012020432,29,F,2.0,1,1.0
13465,2012020432,24,F,3.0,1,2.0
13570,2011071564,21,M,2.0,1,1.0
13571,2011071564,18,F,3.0,1,2.0
13697,2011079544,24,M,1.0,1,1.0
13776,2011105825,39,M,0.0,1,1.0
13777,2011105825,43,M,2.0,2,1.0
13842,2011123279,23,M,2.0,1,1.0
13843,2011123279,61,M,0.0,2,1.0
13871,2011041382,79,M,2.0,1,1.0
13872,2011041382,50,M,0.0,2,1.0
13873,2011041382,52,M,0.0,2,2.0
13942,2011073511,29,M,2.0,1,1.0
13970,2011040611,55,M,0.0,1,1.0
13971,2011040611,51,M,2.0,2,1.0
13972,2011040611,53,F,3.0,2,2.0
14071,2011110024,41,F,8.0,1,1.0
14072,2011110024,60,M,2.0,2,1.0
14162,2011078428,50,F,3.0,1,1.0
14163,2011078428,21,M,2.0,1,2.0
14164,2011078428,29,F,2.0,1,2.0
14165,2011078428,98,M,3.0,1,2.0
14166,2011078428,98,M,3.0,1,2.0
14167,2011078428,25,M,3.0,1,2.0
14314,2011097510,32,F,2.0,1,1.0
14417,2011033362,24,M,2.0,1,1.0
14432,2011017725,31,M,2.0,1,1.0
14433,2011017725,32,M,4.0,2,1.0
14434,2011017725,26,M,3.0,2,2.0
14659,2011087622,37,M,2.0,1,1.0
14660,2011087622,25,M,0.0,2,1.0
14710,2012004405,47,F,4.0,1,1.0
14711,2012004405,54,M,2.0,2,1.0
14712,2012004405,46,F,4.0,2,2.0
14749,2011095132,59,M,2.0,1,1.0
14759,2011050059,25,M,2.0,1,1.0
14850,2011055515,54,M,1.0,1,1.0
14862,2011106275,48,M,2.0,1,1.0
14873,2011061965,48,M,4.0,1,1.0
14874,2011061965,32,M,1.0,2,1.0
14904,2011038351,99,U,0.0,1,1.0
14905,2011038351,33,M,2.0,2,4.0
15198,2011083266,37,M,2.0,1,1.0
15199,2011083266,26,F,0.0,2,1.0
15250,2011016360,54,M,2.0,1,1.0
15434,2011134881,24,M,2.0,1,1.0
15435,2011134881,22,F,0.0,1,2.0
15462,2011026574,41,M,1.0,1,1.0
15465,2011080799,56,M,0.0,1,1.0
15466,2011080799,46,F,2.0,2,1.0
15473,2011101391,60,F,2.0,1,1.0
15474,2011101391,29,F,4.0,2,1.0
15566,2011118192,52,M,0.0,1,1.0
15567,2011118192,39,M,1.0,2,7.0
15970,2011067333,57,M,0.0,1,1.0
15971,2011067333,33,M,2.0,2,4.0
15978,2011088333,34,F,1.0,1,1.0
15981,2011100670,33,M,9.0,1,1.0
15982,2011100670,33,M,3.0,1,2.0
15983,2011100670,29,F,4.0,2,1.0
15984,2011100670,46,M,0.0,2,2.0
15985,2011100670,2,M,4.0,2,2.0
15986,2011100670,9,F,4.0,2,2.0
15987,2011100670,7,M,4.0,2,2.0
15988,2011100670,4,M,4.0,2,2.0
15989,2011100670,45,M,3.0,3,1.0
15990,2011100670,28,M,2.0,3,2.0
16062,2011111456,20,M,1.0,1,1.0
16063,2011111456,19,M,2.0,1,2.0
16064,2011111456,72,M,4.0,2,1.0
16065,2011111456,66,F,4.0,2,2.0
16367,2011080925,32,M,2.0,1,1.0
16419,2011091936,36,M,0.0,1,1.0
16420,2011091936,23,M,2.0,2,1.0
16421,2011091936,47,M,0.0,3,1.0
16422,2011091936,44,F,0.0,3,2.0
16423,2011091936,41,F,0.0,3,2.0
16424,2011091936,41,M,0.0,4,1.0
16425,2011091936,40,F,0.0,4,2.0
16447,2011077055,61,M,2.0,1,1.0
16448,2011077055,16,F,0.0,2,1.0
16449,2011077055,47,F,0.0,2,2.0
16513,2011053444,25,F,2.0,1,1.0
16514,2011062613,50,M,0.0,1,1.0
16515,2011062613,30,F,3.0,1,2.0
16516,2011062613,9,M,0.0,1,2.0
16517,2011062613,8,M,4.0,1,2.0
16518,2011062613,11,M,0.0,1,2.0
16519,2011062613,71,M,2.0,2,1.0
16604,2012000727,21,M,0.0,1,1.0
16605,2012000727,1,M,1.0,1,2.0
16606,2012000727,16,F,4.0,1,2.0
16607,2012000727,36,F,4.0,1,2.0
16608,2012000727,5,F,4.0,1,2.0
16609,2012000727,37,M,0.0,2,1.0
16753,2011033709,63,F,1.0,1,1.0
16754,2011033709,38,M,4.0,2,1.0
16760,2011046633,51,M,1.0,1,1.0
16761,2011046633,16,F,3.0,1,2.0
16943,2011025272,24,M,0.0,1,1.0
16944,2011025272,55,M,0.0,2,1.0
16945,2011025272,22,M,0.0,3,1.0
16946,2011025272,55,F,4.0,4,1.0
16947,2011025272,53,M,2.0,4,2.0
17104,2011032896,57,F,2.0,1,1.0
17190,2011084785,42,M,2.0,1,1.0
17191,2011084785,24,F,3.0,1,2.0
17192,2011084785,26,M,0.0,2,1.0
17193,2011084785,24,M,0.0,2,2.0
17328,2011092286,24,M,1.0,1,1.0
17329,2011092286,29,M,0.0,1,2.0
17334,2012004405,16,F,3.0,2,2.0
17461,2011107804,65,M,0.0,1,1.0
17462,2011107804,81,M,1.0,2,1.0
17595,2011051202,36,M,4.0,1,1.0
17596,2011051202,34,F,0.0,1,2.0
17597,2011051202,32,F,2.0,1,2.0
17630,2011073666,74,M,1.0,1,1.0
17631,2011073666,60,M,0.0,2,1.0
17632,2011106659,99,U,9.0,1,1.0
17633,2011106659,66,M,2.0,2,7.0
17640,2011073177,45,M,0.0,1,1.0
17641,2011073177,51,M,1.0,2,1.0
17691,2012003119,24,M,0.0,1,1.0
17692,2012003119,68,M,2.0,2,1.0
17716,2011005627,29,M,2.0,1,1.0
17717,2011005627,27,F,4.0,1,2.0
17724,2011052592,24,M,2.0,1,1.0
17780,2011073409,56,F,0.0,1,1.0
17781,2011073409,17,F,1.0,2,7.0
17845,2011064080,30,F,0.0,1,1.0
17846,2011064080,63,M,2.0,2,4.0
17921,2011112593,18,M,2.0,1,1.0
17933,2011074484,4,F,4.0,1,2.0
17934,2011074484,32,F,2.0,3,7.0
17942,2011071184,38,M,1.0,1,1.0
18082,2011080514,64,M,1.0,1,1.0
18089,2011077707,23,M,2.0,1,1.0
18090,2011077707,24,F,4.0,1,2.0
18122,2011051311,42,F,2.0,1,1.0
18123,2011051311,63,F,3.0,2,1.0
18134,2011029891,28,M,2.0,1,1.0
18139,2011070694,42,F,2.0,1,1.0
18214,2011122918,20,M,0.0,1,1.0
18215,2011122918,18,M,0.0,1,2.0
18216,2011122918,33,M,0.0,2,1.0
18217,2011122918,27,M,2.0,3,1.0
18233,2011076459,30,M,2.0,1,1.0
18234,2011076459,29,M,0.0,2,1.0
18235,2011076459,26,M,0.0,2,2.0
18236,2011076459,34,M,0.0,2,2.0
18237,2011076459,34,M,0.0,2,2.0
18277,2011062976,16,F,2.0,1,1.0
18278,2011062976,45,F,0.0,2,1.0
18279,2011062976,22,F,4.0,2,2.0
18355,2012004988,42,F,0.0,1,1.0
18356,2012004988,74,F,1.0,2,7.0
18375,2011061142,99,U,0.0,1,1.0
18376,2011061142,48,M,2.0,2,7.0
18405,2011038251,11,M,2.0,1,7.0
18406,2011038251,60,M,0.0,2,1.0
18514,2011079952,61,M,1.0,1,1.0
18515,2011079952,65,F,1.0,1,2.0
18516,2011079952,43,M,0.0,2,1.0
18517,2011079952,28,M,0.0,3,1.0
18518,2011079952,25,F,0.0,3,2.0
18679,2011063262,23,F,3.0,1,1.0
18680,2011063262,36,F,2.0,1,2.0
18681,2011063262,99,F,2.0,1,2.0
18720,2011070115,46,M,8.0,1,1.0
18721,2011070115,56,M,1.0,1,2.0
18722,2011070115,60,M,0.0,2,1.0
18803,2011017189,94,M,1.0,1,1.0
18804,2011017189,43,M,0.0,2,1.0
18805,2011017189,37,M,0.0,3,1.0
18806,2011017189,49,F,0.0,4,1.0
18807,2011017189,62,F,4.0,5,1.0
18877,2011092818,30,F,2.0,1,1.0
18878,2011092818,19,F,3.0,1,2.0
18879,2011092818,5,F,3.0,1,2.0
18880,2011092818,23,F,3.0,2,2.0
18881,2011092818,23,F,3.0,2,2.0
18922,2012001903,58,M,2.0,1,1.0
18923,2012001903,40,M,0.0,2,1.0
19040,2011006306,28,M,2.0,1,1.0
19041,2011006306,29,F,1.0,1,2.0
19042,2011006306,4,F,0.0,1,2.0
19043,2011006306,2,M,0.0,1,2.0
19049,2011046779,61,M,0.0,1,1.0
19050,2011046779,83,F,1.0,2,1.0
19101,2011017663,45,M,2.0,1,1.0
19102,2011017663,44,M,2.0,1,2.0
19103,2011017663,41,M,0.0,2,1.0
19266,2011029031,99,U,9.0,1,1.0
19267,2011029031,37,M,2.0,2,7.0
19400,2011058131,18,M,3.0,1,1.0
19401,2011058131,21,M,4.0,1,2.0
19402,2011058131,17,F,4.0,1,2.0
19403,2011058131,15,M,2.0,1,2.0
19445,2011007008,33,F,0.0,1,1.0
19446,2011007008,10,M,2.0,1,2.0
19447,2011007008,2,M,2.0,1,2.0
19448,2011007008,56,F,2.0,2,1.0
19544,2011031924,62,F,3.0,1,1.0
19545,2011031924,69,M,1.0,1,2.0
19546,2011031924,67,M,4.0,1,2.0
19547,2011031924,24,F,4.0,1,2.0
