,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
1578,2023062515,73,M,0.0,1,1.0
1579,2023062515,9,M,2.0,2,7.0
1662,2023041632,88,F,2.0,1,1.0
1663,2023041632,26,F,3.0,2,1.0
1696,2023107991,28,F,0.0,1,1.0
1697,2023107991,45,F,0.0,2,1.0
1698,2023107991,7,M,0.0,2,2.0
1699,2023107991,57,M,2.0,3,1.0
1802,2023009561,40,M,2.0,1,1.0
1819,2023107351,25,M,9.0,1,1.0
1820,2023107351,28,F,9.0,1,2.0
1821,2023107351,28,M,1.0,2,4.0
2030,2024010040,36,M,2.0,1,1.0
2031,2024010040,66,M,2.0,2,1.0
2032,2024010040,63,F,2.0,2,2.0
2048,2023062012,20,M,1.0,1,1.0
2092,2023026447,53,M,1.0,1,1.0
2136,2023071434,17,M,2.0,1,1.0
2269,2023085178,56,M,3.0,1,1.0
2270,2023085178,28,F,2.0,2,7.0
2271,2023026506,49,M,0.0,1,1.0
2272,2023026506,27,M,0.0,2,1.0
2273,2023026506,65,M,0.0,2,2.0
2274,2023026506,33,F,2.0,3,1.0
2356,2023034052,78,M,2.0,1,1.0
2385,2023078729,79,M,0.0,1,1.0
2386,2023078729,30,F,2.0,2,1.0
2388,2023079735,99,U,0.0,1,1.0
2389,2023079735,65,M,2.0,2,4.0
2440,2023022264,30,M,8.0,1,1.0
2441,2023022264,46,F,2.0,1,2.0
2442,2023022264,25,M,2.0,1,2.0
2521,2023080829,44,M,0.0,1,1.0
2522,2023080829,15,M,9.0,1,2.0
2523,2023080829,44,M,2.0,2,1.0
2532,2023048299,87,M,1.0,1,1.0
2559,2023029523,32,M,8.0,1,1.0
2560,2023029523,32,F,2.0,1,2.0
2561,2023029523,54,M,3.0,2,1.0
2648,2023104392,27,M,2.0,1,1.0
2649,2023104392,57,F,0.0,2,1.0
2664,2023003741,55,F,0.0,1,1.0
2665,2023003741,76,F,2.0,2,7.0
2666,2023043286,18,M,1.0,1,1.0
2667,2023043286,18,M,3.0,1,2.0
2689,2024008942,16,M,2.0,1,4.0
2690,2024008942,76,M,0.0,2,1.0
2691,2024008942,82,F,0.0,2,2.0
2748,2023093339,19,M,2.0,1,1.0
2749,2023093339,15,M,0.0,1,2.0
2806,2023113824,19,F,0.0,1,1.0
2807,2023113824,21,M,0.0,2,1.0
2808,2023113824,20,F,0.0,2,2.0
2809,2023113824,20,F,2.0,2,2.0
2810,2023113824,19,M,0.0,2,2.0
2811,2023113824,26,F,0.0,3,1.0
2850,2024001298,35,M,2.0,1,1.0
2883,2023042438,27,U,0.0,1,1.0
2884,2023042438,38,F,1.0,2,7.0
2885,2023042438,8,F,2.0,3,7.0
2886,2023042438,11,F,3.0,4,7.0
2887,2023042438,10,F,3.0,5,7.0
3067,2023093084,62,M,0.0,1,1.0
3068,2023093084,15,F,2.0,2,7.0
3073,2023070428,99,M,0.0,1,1.0
3074,2023070428,35,F,1.0,2,7.0
3094,2023011892,45,M,2.0,1,1.0
3143,2023060460,68,M,0.0,1,1.0
3144,2023060460,67,F,0.0,1,2.0
3145,2023060460,7,M,0.0,1,2.0
3146,2023060460,35,F,0.0,1,2.0
3147,2023060460,59,M,2.0,2,4.0
3160,2023099932,87,F,1.0,1,1.0
3182,2023043881,25,F,3.0,1,1.0
3183,2023043881,25,F,3.0,1,2.0
3184,2023043881,29,F,2.0,2,1.0
3214,2023048493,21,M,2.0,1,1.0
3215,2023048493,34,M,0.0,2,1.0
3230,2023049791,16,M,4.0,1,1.0
3231,2023049791,16,M,2.0,1,2.0
3232,2023049791,16,M,2.0,1,2.0
3270,2023118971,77,F,0.0,1,1.0
3271,2023118971,13,F,2.0,1,2.0
3272,2023118971,57,M,0.0,2,1.0
3273,2023118971,59,M,3.0,2,2.0
3274,2023118971,49,F,0.0,3,1.0
3282,2023074694,50,M,3.0,1,1.0
3336,2023099380,99,U,0.0,1,1.0
3337,2023099380,57,M,1.0,2,7.0
3340,2023048782,27,M,2.0,1,1.0
3409,2023055283,52,F,2.0,1,1.0
3410,2023055283,86,M,0.0,2,1.0
3421,2023071891,23,M,2.0,1,1.0
3422,2023071891,23,M,3.0,1,2.0
3423,2023071891,21,M,8.0,1,2.0
3524,2023056987,68,M,0.0,1,1.0
3525,2023056987,41,M,2.0,2,7.0
3542,2023034927,28,M,1.0,1,1.0
3563,2023019648,62,F,2.0,1,1.0
3564,2023019648,57,M,2.0,1,2.0
3657,2023074458,99,U,9.0,1,1.0
3658,2023074458,28,M,2.0,2,7.0
3663,2023013930,43,F,2.0,1,1.0
3678,2023068959,38,M,9.0,1,1.0
3679,2023068959,30,M,2.0,2,1.0
3725,2023041109,99,U,9.0,1,1.0
3726,2023041109,39,M,2.0,2,4.0
3774,2023070775,61,F,8.0,1,1.0
3775,2023070775,61,M,0.0,1,2.0
3776,2023070775,36,M,2.0,2,1.0
3777,2023070775,34,F,0.0,2,2.0
3799,2023010486,8,F,2.0,1,7.0
3800,2023010486,57,M,0.0,2,1.0
3900,2023097682,30,M,2.0,1,1.0
3926,2023106358,16,M,1.0,1,1.0
3927,2023106358,49,M,0.0,2,1.0
4014,2023024426,32,M,0.0,1,2.0
4015,2023024426,35,M,2.0,2,7.0
4128,2023039474,99,U,9.0,1,1.0
4129,2023039474,19,M,2.0,2,7.0
4188,2023076147,84,F,2.0,1,7.0
4189,2023076147,29,M,0.0,2,1.0
4292,2023015375,26,M,2.0,1,1.0
4293,2023032621,72,F,0.0,1,1.0
4294,2023032621,14,M,2.0,2,7.0
4305,2023072402,65,M,0.0,1,1.0
4306,2023072402,64,F,0.0,1,2.0
4307,2023072402,50,F,2.0,2,1.0
4483,2023025838,13,F,4.0,1,2.0
4484,2023025838,19,M,0.0,1,1.0
4485,2023025838,57,F,4.0,2,1.0
4486,2023025838,67,M,2.0,2,2.0
4509,2023080965,21,M,0.0,1,1.0
4510,2023080965,64,M,1.0,2,4.0
4526,2023057045,48,M,2.0,1,1.0
4540,2023114003,20,M,1.0,1,1.0
4541,2023114003,29,M,0.0,2,1.0
4598,2023090101,58,F,2.0,1,1.0
4599,2023090101,68,M,4.0,2,1.0
4600,2023090101,24,M,4.0,2,2.0
4604,2023093061,37,M,2.0,1,1.0
4614,2023033283,33,M,3.0,1,1.0
4615,2023033283,43,F,2.0,1,2.0
4616,2023033283,24,M,0.0,2,1.0
4635,2023101678,32,M,8.0,1,1.0
4636,2023101678,80,M,2.0,2,1.0
4637,2023101678,33,M,0.0,3,1.0
4649,2023074056,28,M,0.0,1,1.0
4650,2023074056,26,F,2.0,2,1.0
4651,2023074056,30,M,2.0,2,2.0
4681,2023034618,53,M,0.0,1,1.0
4682,2023034618,36,F,3.0,2,1.0
4683,2023034618,20,F,0.0,2,2.0
4684,2023034618,8,F,0.0,2,2.0
4685,2023034618,11,F,2.0,2,2.0
4686,2023034618,13,F,0.0,2,2.0
4687,2023034618,4,M,2.0,2,2.0
4691,2023070978,36,M,2.0,1,1.0
4709,2023065780,31,M,1.0,1,7.0
4710,2023065780,34,M,0.0,3,1.0
4780,2023110041,94,F,1.0,1,1.0
4836,2023090151,23,M,2.0,1,1.0
4837,2023090151,62,M,0.0,2,1.0
4897,2023078112,22,M,2.0,1,1.0
4898,2023078112,59,M,0.0,2,1.0
4934,2023118379,18,M,3.0,1,1.0
4935,2023118379,18,M,3.0,1,2.0
4936,2023118379,18,F,1.0,1,2.0
4937,2023118379,14,M,1.0,1,2.0
4938,2023118379,18,M,2.0,1,2.0
4939,2023118379,14,M,2.0,1,2.0
4987,2024001489,39,M,2.0,1,1.0
5023,2023048911,74,M,2.0,1,1.0
5028,2023043560,28,M,2.0,1,1.0
5074,2023048132,22,M,0.0,1,1.0
5075,2023048132,56,M,1.0,2,4.0
5197,2023020946,30,M,2.0,1,1.0
5218,2023110270,35,M,2.0,1,1.0
5219,2023110270,23,M,3.0,2,1.0
5220,2023110270,50,M,0.0,3,1.0
5262,2023085734,24,F,0.0,1,1.0
5263,2023085734,21,F,2.0,1,2.0
5264,2023085734,22,F,0.0,1,2.0
5265,2023085734,21,F,0.0,2,1.0
5266,2023085734,21,F,0.0,2,2.0
5267,2023085734,22,F,0.0,2,2.0
5268,2023085734,21,F,0.0,2,2.0
5299,2024000599,44,M,0.0,1,1.0
5300,2024000599,45,F,2.0,1,2.0
5301,2024000599,22,F,0.0,2,1.0
5302,2024000599,17,F,0.0,2,2.0
5303,2024000599,25,F,0.0,2,2.0
5304,2024000599,26,F,0.0,2,2.0
5305,2024000599,45,M,3.0,3,1.0
5463,2023017145,49,M,2.0,1,1.0
5520,2023021584,51,M,0.0,1,1.0
5521,2023021584,20,M,0.0,1,2.0
5522,2023021584,82,F,0.0,1,2.0
5523,2023021584,66,F,0.0,1,2.0
5524,2023021584,76,M,0.0,1,2.0
5525,2023021584,68,F,1.0,1,2.0
5526,2023021584,44,F,0.0,2,1.0
5527,2023021584,45,M,0.0,3,1.0
5855,2023042837,41,M,0.0,1,1.0
5856,2023042837,19,M,2.0,2,1.0
5915,2024000951,76,M,2.0,1,1.0
5976,2023049774,15,M,2.0,1,1.0
5977,2023049774,11,M,3.0,1,2.0
5978,2023049774,13,M,3.0,1,2.0
5994,2023074694,36,M,1.0,2,1.0
6011,2023026616,85,M,1.0,1,1.0
6012,2023026616,32,F,3.0,2,1.0
6013,2023026616,57,M,3.0,3,1.0
6023,2023091435,18,F,3.0,1,1.0
6024,2023091435,22,F,3.0,1,2.0
6025,2023091435,60,F,3.0,2,2.0
6026,2023091435,32,M,2.0,2,1.0
6099,2023079705,9,M,2.0,1,4.0
6100,2023079705,81,F,0.0,2,1.0
6198,2023068130,33,M,2.0,1,1.0
6507,2023017055,47,F,0.0,1,1.0
6508,2023017055,54,F,0.0,1,2.0
6509,2023017055,47,M,2.0,2,1.0
6628,2023022670,68,M,0.0,1,1.0
6629,2023022670,91,M,2.0,2,4.0
6678,2023061496,80,M,0.0,1,1.0
6679,2023061496,75,F,3.0,1,2.0
6680,2023061496,9,F,0.0,1,2.0
6681,2023061496,50,M,2.0,2,5.0
6682,2023061496,14,M,2.0,2,5.0
6683,2023061496,15,M,2.0,2,5.0
6781,2023103848,20,M,1.0,1,1.0
6782,2023103848,35,F,4.0,2,8.0
6783,2023103848,40,F,4.0,2,2.0
6784,2023103848,32,M,4.0,2,2.0
6785,2023103848,79,F,4.0,2,2.0
6786,2023103848,28,U,4.0,2,2.0
6787,2023103848,6,U,4.0,2,2.0
6788,2023103848,2,U,4.0,2,2.0
6789,2023103848,63,M,4.0,2,2.0
6790,2023103848,38,F,4.0,2,2.0
6797,2025028490,26,M,0.0,1,1.0
6798,2025028490,25,F,2.0,1,2.0
6837,2023034503,62,F,2.0,1,1.0
6859,2023041114,30,F,2.0,1,7.0
6860,2023041114,71,M,0.0,2,1.0
6861,2023041114,45,F,0.0,2,2.0
6862,2023047093,33,M,2.0,1,7.0
6863,2023047093,22,F,0.0,2,1.0
6864,2023047093,16,M,0.0,2,2.0
6888,2023085088,85,M,1.0,1,1.0
6919,2023109266,28,F,0.0,1,1.0
6920,2023109266,72,M,3.0,2,1.0
6921,2023109266,70,F,2.0,2,2.0
6922,2023109266,20,M,0.0,3,1.0
6957,2023089582,23,F,2.0,1,7.0
6958,2023089582,59,F,0.0,3,1.0
6980,2023056846,60,M,2.0,1,1.0
6981,2023056846,33,M,0.0,2,1.0
7046,2023032025,46,F,0.0,1,1.0
7047,2023032025,15,F,2.0,1,2.0
7048,2023032025,48,F,0.0,2,1.0
7049,2023032025,5,M,0.0,2,2.0
7050,2023032025,6,M,0.0,2,2.0
7073,2023059193,45,M,0.0,1,1.0
7074,2023059193,9,F,3.0,1,2.0
7075,2023059193,32,F,2.0,2,1.0
7101,2024001365,37,M,2.0,1,1.0
7102,2024001365,33,F,1.0,2,1.0
7106,2023069331,21,F,2.0,1,1.0
7107,2023069331,55,M,0.0,2,1.0
7118,2023081638,36,M,2.0,1,1.0
7131,2023099198,37,M,2.0,1,1.0
7144,2023068730,34,M,2.0,1,1.0
7162,2023074609,33,M,0.0,1,1.0
7163,2023074609,99,M,1.0,1,2.0
7164,2023074609,33,M,0.0,1,2.0
7213,2023096962,69,M,0.0,1,1.0
7214,2023096962,39,F,1.0,2,7.0
7239,2023022774,39,M,0.0,1,1.0
7240,2023022774,61,F,3.0,1,2.0
7241,2023022774,63,F,2.0,2,1.0
7247,2023094135,48,F,0.0,1,1.0
7248,2023094135,62,M,1.0,2,4.0
7281,2023083673,39,M,0.0,1,1.0
7282,2023083673,21,F,2.0,2,7.0
7287,2023068635,50,M,0.0,1,1.0
7288,2023068635,16,F,2.0,2,7.0
7359,2023057045,83,M,4.0,2,1.0
7406,2023097227,44,M,2.0,1,1.0
7407,2023097227,68,M,0.0,2,1.0
7504,2023019307,63,F,0.0,1,1.0
7505,2023019307,77,M,2.0,2,1.0
7529,2023022738,36,M,0.0,1,1.0
7530,2023022738,9,M,2.0,2,7.0
7590,2023058260,18,M,2.0,1,1.0
7616,2023085325,37,M,0.0,1,1.0
7617,2023085325,24,M,2.0,2,1.0
7703,2023074718,21,F,3.0,1,1.0
7704,2023074718,44,M,3.0,2,1.0
7705,2023074718,16,M,2.0,2,2.0
7745,2023049291,14,M,2.0,1,4.0
7746,2023049291,39,F,0.0,2,1.0
7758,2023074731,42,M,1.0,1,1.0
7805,2023116712,41,M,0.0,1,1.0
7806,2023116712,23,M,3.0,1,2.0
7807,2023116712,47,M,1.0,2,1.0
7808,2023116712,27,F,3.0,2,2.0
7822,2023003364,42,M,2.0,1,7.0
7823,2023003364,44,F,2.0,2,7.0
7824,2023003364,18,M,0.0,3,1.0
7825,2023003364,19,F,0.0,3,2.0
7829,2023042392,18,F,2.0,1,1.0
7830,2023042392,64,M,0.0,2,1.0
7834,2023045268,56,M,2.0,1,1.0
7835,2023045268,55,M,4.0,2,1.0
7836,2023045268,59,M,3.0,2,2.0
7837,2023045268,45,M,3.0,2,2.0
7838,2023045268,31,F,3.0,2,2.0
7839,2023045268,71,F,0.0,2,2.0
7840,2023045268,59,M,3.0,2,2.0
7841,2023045268,26,M,0.0,2,2.0
7842,2023045268,26,M,0.0,2,2.0
7892,2023114949,99,M,9.0,1,1.0
7893,2023114949,99,M,9.0,1,2.0
7894,2023114949,99,M,9.0,1,2.0
7895,2023114949,35,M,2.0,2,9.0
7918,2023044493,67,M,2.0,1,1.0
7936,2023017714,46,F,2.0,1,1.0
7937,2023017714,34,F,3.0,2,1.0
7938,2023017714,5,F,0.0,2,2.0
7939,2023017714,3,M,0.0,2,2.0
7971,2024021735,27,M,2.0,1,1.0
7972,2024021735,18,F,2.0,1,2.0
7977,2023053579,66,F,2.0,1,1.0
7978,2023053579,17,F,0.0,2,1.0
8172,2023093770,31,M,2.0,1,1.0
8173,2023093770,37,F,1.0,1,2.0
8174,2023093770,60,M,0.0,2,1.0
8227,2023043626,99,U,0.0,1,1.0
8228,2023043626,99,U,0.0,1,2.0
8229,2023043626,33,M,1.0,2,4.0
8287,2023053885,39,M,0.0,1,1.0
8288,2023053885,53,M,2.0,2,1.0
8289,2023053885,55,F,3.0,2,2.0
8378,2023118593,85,F,0.0,1,1.0
8379,2023118593,61,F,1.0,2,7.0
8383,2023054318,19,M,2.0,1,1.0
8431,2023051049,40,F,0.0,1,1.0
8432,2023051049,62,F,2.0,1,2.0
8440,2023066658,78,M,2.0,1,1.0
8441,2023066658,78,F,2.0,1,2.0
8442,2023066658,22,F,3.0,2,1.0
8547,2023082815,56,M,0.0,1,1.0
8548,2023082815,57,M,1.0,2,7.0
8561,2023065090,34,F,0.0,1,1.0
8562,2023065090,79,M,8.0,2,1.0
8563,2023065090,91,F,1.0,2,2.0
8697,2023052396,33,M,3.0,1,1.0
8698,2023052396,41,F,2.0,2,1.0
8699,2023101771,36,M,0.0,1,1.0
8700,2023101771,56,F,1.0,2,7.0
8703,2023048081,37,M,2.0,1,1.0
8718,2023033192,17,F,3.0,1,1.0
8719,2023033192,42,M,2.0,2,1.0
8772,2023097767,18,M,2.0,1,1.0
8773,2023097767,16,F,2.0,1,2.0
8774,2023097767,16,F,1.0,1,2.0
8790,2023091877,28,M,1.0,1,1.0
8838,2023040928,38,M,2.0,1,1.0
8840,2023098458,46,M,2.0,1,1.0
8841,2023098458,36,M,3.0,1,2.0
8898,2023063205,47,M,1.0,1,1.0
9052,2023035869,23,M,8.0,1,1.0
9053,2023035869,26,M,2.0,1,2.0
9066,2023023684,21,M,0.0,1,1.0
9067,2023023684,20,F,0.0,1,2.0
9068,2023023684,34,M,2.0,2,1.0
9122,2023034256,22,M,2.0,1,1.0
9123,2023034256,76,M,3.0,2,1.0
9124,2023034256,73,F,3.0,2,2.0
9127,2023069342,58,M,2.0,1,1.0
9128,2023070319,21,M,0.0,1,1.0
9129,2023070319,99,U,2.0,2,7.0
9132,2023063762,12,M,2.0,1,4.0
9133,2023063762,56,M,0.0,2,1.0
9134,2023063762,56,F,0.0,2,2.0
9160,2023014099,26,M,2.0,1,7.0
9161,2023014099,42,M,0.0,2,1.0
9186,2023083466,35,F,2.0,1,1.0
9187,2023083466,34,M,3.0,1,2.0
9188,2023083466,14,M,4.0,1,2.0
9189,2023083466,4,F,0.0,1,2.0
9190,2023083466,6,F,8.0,1,2.0
9225,2023019086,64,M,0.0,1,1.0
9226,2023019086,33,M,1.0,2,1.0
9321,2023022582,36,F,3.0,1,1.0
9322,2023022582,59,F,2.0,2,1.0
9323,2023022582,72,M,3.0,2,2.0
9324,2023022582,36,M,3.0,2,2.0
9325,2023022582,40,F,0.0,3,1.0
9326,2023022582,62,F,0.0,3,2.0
9327,2023022582,34,M,0.0,3,2.0
9328,2023022582,60,M,3.0,4,1.0
9329,2023022582,23,M,0.0,4,2.0
9419,2023022299,20,F,2.0,1,7.0
9420,2023022299,46,M,9.0,2,1.0
9506,2023054520,39,F,2.0,1,1.0
9507,2023054520,15,F,8.0,1,2.0
9508,2023054520,17,M,8.0,1,2.0
9509,2023054520,19,F,8.0,1,2.0
9510,2023054520,4,M,8.0,1,2.0
9511,2023054520,36,M,0.0,2,1.0
9512,2023054520,40,M,3.0,3,1.0
9514,2023099706,35,M,2.0,1,1.0
9515,2023099706,42,M,3.0,2,1.0
9587,2023029377,22,M,3.0,1,1.0
9588,2023029377,22,F,3.0,1,2.0
9589,2023029377,23,F,2.0,1,2.0
9590,2023029377,23,F,3.0,1,2.0
9591,2023029377,52,F,3.0,2,2.0
9592,2023029377,51,M,3.0,2,1.0
9653,2023059204,70,M,2.0,1,1.0
9721,2023055280,61,M,0.0,1,1.0
9722,2023055280,55,F,0.0,2,1.0
9723,2023055280,16,F,0.0,2,2.0
9724,2023055280,15,M,0.0,2,2.0
9725,2023055280,15,M,2.0,2,2.0
9726,2023055280,15,M,0.0,2,2.0
9727,2023055280,15,M,0.0,2,2.0
9728,2023055280,14,M,0.0,2,2.0
9729,2023055280,16,M,0.0,2,2.0
9730,2023055280,13,M,0.0,2,2.0
9731,2023055280,15,M,0.0,2,2.0
9761,2023087254,53,M,1.0,1,1.0
9775,2023017114,49,F,2.0,1,1.0
9776,2023017114,44,M,2.0,2,1.0
9818,2023091859,18,F,3.0,1,1.0
9819,2023091859,40,F,0.0,2,1.0
9820,2023091859,60,F,2.0,3,1.0
9826,2023018452,90,M,3.0,1,1.0
9827,2023018452,63,F,2.0,2,1.0
9828,2023018452,74,M,2.0,2,2.0
9903,2023081674,60,F,0.0,1,1.0
9904,2023081674,20,M,2.0,2,1.0
9912,2023037298,45,M,0.0,1,1.0
9913,2023037298,41,F,2.0,1,2.0
9937,2023071240,20,M,2.0,1,1.0
9938,2023071240,47,M,0.0,2,1.0
9939,2023071240,5,M,0.0,2,2.0
9962,2023041272,44,M,1.0,1,1.0
9966,2023061567,35,F,0.0,1,1.0
9967,2023061567,78,F,2.0,1,2.0
9968,2023061567,28,M,0.0,2,1.0
9994,2023017322,99,F,0.0,1,1.0
9995,2023017322,44,M,2.0,2,7.0
9996,2023030716,45,F,4.0,1,1.0
9997,2023030716,15,F,2.0,1,2.0
9998,2023030716,99,U,9.0,2,1.0
9999,2023030716,60,F,0.0,3,1.0
10066,2023036965,27,M,0.0,1,1.0
10067,2023036965,33,M,2.0,2,1.0
10068,2023036965,57,M,0.0,3,1.0
10069,2023036965,50,F,0.0,3,2.0
10099,2023054327,43,M,2.0,1,1.0
10190,2023097979,55,M,0.0,1,1.0
10191,2023097979,30,M,2.0,2,7.0
10197,2023033893,39,M,1.0,1,1.0
10216,2024011871,27,M,2.0,1,1.0
10249,2023118747,23,M,1.0,1,1.0
10250,2023118747,59,M,4.0,2,1.0
10339,2023056932,35,M,2.0,1,1.0
10382,2023016010,50,F,0.0,1,1.0
10383,2023016010,64,F,2.0,2,7.0
10599,2023078203,23,M,0.0,1,1.0
10600,2023078203,20,M,2.0,2,7.0
10617,2023114637,99,M,9.0,1,1.0
10618,2023114637,42,F,2.0,2,7.0
10685,2023015711,16,F,2.0,1,8.0
10686,2023015711,40,M,0.0,2,1.0
10690,2023114298,73,F,2.0,1,1.0
10691,2023114298,34,F,3.0,2,1.0
10692,2023114298,4,F,3.0,2,2.0
10693,2023114298,6,F,3.0,2,2.0
10701,2023028648,93,M,1.0,1,1.0
10702,2023028648,61,F,0.0,2,1.0
10710,2023020688,73,F,0.0,1,1.0
10711,2023020688,44,F,2.0,2,2.0
10712,2023020688,41,M,0.0,2,2.0
10745,2023078237,50,M,0.0,1,1.0
10746,2023078237,34,M,1.0,2,1.0
10747,2023078237,31,F,8.0,2,2.0
10830,2023055664,19,F,2.0,1,1.0
10841,2023037363,20,M,1.0,1,1.0
10842,2023037363,23,M,2.0,1,2.0
10843,2023037363,99,F,2.0,1,2.0
10844,2023037363,38,M,0.0,2,1.0
10845,2023037363,34,F,0.0,2,2.0
10895,2023075949,36,M,1.0,1,1.0
10896,2023075949,41,M,0.0,2,1.0
10897,2023075949,39,M,0.0,3,1.0
10898,2023075949,39,F,0.0,3,2.0
10923,2023043261,31,F,0.0,1,1.0
10924,2023043261,53,M,2.0,2,1.0
10925,2023043261,52,F,8.0,2,2.0
10926,2023043261,16,F,8.0,2,2.0
10927,2023043261,18,M,8.0,2,2.0
10931,2023080269,80,M,0.0,1,1.0
10932,2023080269,22,M,2.0,2,1.0
10972,2023018831,26,M,2.0,1,1.0
11016,2024011465,19,M,1.0,1,1.0
11017,2024011465,18,M,3.0,1,2.0
11026,2023069647,18,F,0.0,1,1.0
11027,2023069647,45,F,2.0,2,1.0
11082,2023017564,22,F,3.0,1,1.0
11083,2023017564,38,M,2.0,2,1.0
11188,2023038755,69,M,4.0,1,1.0
11189,2023038755,29,F,2.0,1,2.0
11190,2023038755,32,M,0.0,1,2.0
11191,2023038755,63,F,4.0,2,1.0
11201,2023072910,56,M,1.0,1,1.0
11202,2023072910,43,F,3.0,2,1.0
11248,2023065398,22,M,0.0,1,1.0
11249,2023065398,64,M,2.0,2,1.0
11250,2023062193,99,U,0.0,1,1.0
11251,2023062193,25,M,2.0,2,7.0
11271,2023065166,38,M,0.0,1,1.0
11272,2023065166,61,F,2.0,2,1.0
11273,2023065166,61,M,2.0,2,2.0
11471,2023030852,26,M,2.0,1,1.0
11541,2023113120,46,M,3.0,1,1.0
11542,2023113120,46,M,3.0,1,2.0
11543,2023113120,39,M,4.0,2,1.0
11544,2023113120,13,F,2.0,2,2.0
11545,2023113120,22,F,4.0,2,2.0
11546,2023113120,11,M,4.0,2,2.0
11547,2023113120,3,F,4.0,2,2.0
11548,2023113120,40,M,0.0,3,1.0
11562,2023006574,57,M,2.0,1,1.0
11602,2023118930,71,F,3.0,1,1.0
11603,2023118930,23,M,8.0,2,1.0
11604,2023118930,28,M,0.0,2,2.0
11605,2023118930,99,M,2.0,2,2.0
11676,2023113030,35,M,2.0,1,1.0
11705,2023080481,23,M,2.0,1,1.0
11709,2023053639,77,F,2.0,1,1.0
11828,2023114175,20,M,1.0,1,1.0
11829,2023114175,30,M,0.0,2,1.0
11868,2023034181,62,F,0.0,1,1.0
11869,2023034181,52,M,0.0,1,2.0
11870,2023034181,22,M,2.0,2,1.0
11893,2023020022,53,M,0.0,1,1.0
