,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1839,2008042892,1,15.0,6.0,1,2002.0,CHEV,0,PUT,1.0
1863,2007072693,1,75.0,5.0,1,2000.0,OTHR,0,TDS,1.0
1882,2007076006,1,4.0,1.0,1,1997.0,DODG,0,P4P,1.0
1883,2007076006,2,1.0,1.0,1,1993.0,CHEV,0,PCP,1.0
1983,2007099720,1,4.0,1.0,1,1995.0,TOYT,0,P4D,1.0
1984,2007099720,2,51.0,5.0,1,1998.0,OTHR,0,TCC,1.0
1999,2007070205,1,51.0,4.0,1,2006.0,DODG,0,TCW,1.0
2000,2007070205,2,51.0,4.0,1,1999.0,DODG,0,T4C,1.0
2026,2007115643,1,3.0,1.0,1,1998.0,MITS,0,P2H,1.0
2034,2007070461,1,15.0,6.0,1,2004.0,CHEV,0,PUT,1.0
2044,2007087131,1,23.0,2.0,1,2000.0,HOND,0,MRT,1.0
2105,2007102239,1,4.0,1.0,1,2001.0,HOND,0,P4D,1.0
2106,2007102239,2,,31.0,30,,,0,,
2118,2008011316,1,12.0,1.0,1,2004.0,CHRY,0,PSV,1.0
2119,2008011316,2,75.0,5.0,1,2000.0,MACK,0,TTM,1.0
2156,2008007216,1,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
2159,2007068202,1,20.0,2.0,1,2007.0,HOND,0,MRS,1.0
2163,2008003435,1,4.0,1.0,1,1995.0,FORD,0,P4D,1.0
2164,2008003435,2,12.0,7.0,1,1986.0,CHEV,0,PSV,1.0
2191,2007088922,1,3.0,1.0,1,1991.0,CHEV,0,P2H,1.0
2302,2007120403,1,5.0,1.0,1,1994.0,CHEV,0,P4H,1.0
2307,2007001386,1,15.0,6.0,1,2004.0,STRN,0,PUT,1.0
2308,2007001386,2,,31.0,30,,,0,,
2343,2007023906,1,51.0,4.0,1,2001.0,DODG,0,T4C,1.0
2344,2007023906,2,4.0,1.0,1,1997.0,FORD,0,P4D,1.0
2351,2007087960,1,6.0,6.0,1,2003.0,SUBA,0,PSW,1.0
2378,2007051473,1,4.0,1.0,1,2007.0,VOLK,0,P4D,1.0
2463,2007095086,1,20.0,2.0,1,2006.0,SUZI,0,MRS,1.0
2464,2007095086,2,75.0,5.0,1,2007.0,FRHT,0,TDS,1.0
2465,2007095086,3,99.0,99.0,5,,UNKN,0,,4.0
2466,2007095086,4,99.0,99.0,5,,UNKN,0,,4.0
2515,2007111356,1,15.0,6.0,1,2003.0,HOND,0,PUT,1.0
2516,2007111356,2,,31.0,30,,,0,,
2522,2007029284,1,2.0,1.0,1,2001.0,PONT,0,PCP,1.0
2523,2007029284,2,15.0,6.0,1,1989.0,CHEV,0,PUT,1.0
2524,2007029284,3,51.0,4.0,1,2005.0,NISS,0,TPC,1.0
2770,2007106408,1,20.0,2.0,1,,HD,0,MRS,1.0
2788,2007023468,1,4.0,1.0,1,2006.0,STRN,0,PC4,1.0
2789,2007023468,2,15.0,6.0,1,2006.0,GMC,0,T4W,1.0
2867,2007058481,1,29.0,2.0,5,,YAMA,0,,4.0
2882,2007038633,1,4.0,1.0,1,2005.0,TOYT,0,P4D,1.0
2883,2007038633,2,75.0,4.0,1,2006.0,OTHR,0,TTM,1.0
2884,2007038633,3,41.0,7.0,1,2002.0,FORD,0,TEC,1.0
2906,2007057090,1,1.0,1.0,1,1987.0,BUIC,0,PCP,1.0
2937,2007108880,1,4.0,1.0,1,1989.0,DODG,0,P4D,1.0
2942,2007099439,1,12.0,1.0,1,1998.0,CHRY,0,PSV,1.0
2943,2007099439,2,15.0,1.0,1,1989.0,CHEV,0,PUT,1.0
2977,2007108880,2,4.0,1.0,1,2002.0,HYUN,0,P4D,1.0
3042,2007107634,1,24.0,13.0,1,,SUZI,0,,3.0
3099,2008008146,1,20.0,2.0,1,1998.0,SUZI,0,MRS,1.0
3100,2008008146,2,1.0,1.0,1,1998.0,HOND,0,PCP,1.0
3101,2008008146,3,4.0,1.0,1,2007.0,LEXS,0,P4D,1.0
3163,2007092283,1,4.0,1.0,1,2002.0,FORD,0,P4D,1.0
3164,2007092283,2,4.0,1.0,1,1989.0,PONT,0,P4D,1.0
3193,2007040607,1,4.0,1.0,1,2005.0,FORD,0,P4D,1.0
3194,2007040607,2,,31.0,30,,,0,,
3235,2007101125,1,4.0,1.0,1,1992.0,OLDS,0,P4D,1.0
3237,2007032866,1,15.0,6.0,1,2003.0,SUZI,0,PUT,1.0
3443,2007034108,1,4.0,1.0,1,1994.0,TOYT,0,P4D,1.0
3444,2007034108,2,3.0,1.0,1,1999.0,VOLK,0,P2H,1.0
3523,2007019830,1,9.0,1.0,1,9999.0,LEXS,0,P,1.0
3630,2008003945,1,15.0,6.0,1,1997.0,KIA,0,PUT,1.0
3635,2008005734,1,15.0,6.0,1,2000.0,CHEV,0,PUT,1.0
3636,2008005734,2,15.0,6.0,1,2006.0,JEEP,0,T4W,1.0
3739,2007086016,1,1.0,1.0,1,1997.0,MITS,0,PCV,1.0
3740,2007086016,2,51.0,4.0,2,2007.0,CHEV,1,T4C,2.0
3741,2007086016,3,51.0,4.0,2,2007.0,CHEV,1,TCW,2.0
3786,2007087007,1,51.0,4.0,1,1996.0,DODG,0,TPK,1.0
3788,2007086016,4,51.0,4.0,2,2007.0,CHEV,1,T4C,2.0
3789,2007086016,5,51.0,4.0,2,2007.0,CHEV,1,T4C,2.0
3790,2007086016,6,51.0,4.0,2,2007.0,CHEV,1,TCW,2.0
3805,2007051178,1,2.0,1.0,1,,DODG,0,P2P,1.0
3903,2007093029,1,4.0,1.0,1,1993.0,PONT,0,P4D,1.0
3904,2007093029,2,75.0,5.0,1,2005.0,FRHT,0,TDS,1.0
3954,2008051698,1,4.0,1.0,1,1997.0,DODG,0,P4P,1.0
3964,2007004788,1,73.0,4.0,1,1996.0,OTHR,0,TIC,1.0
3965,2007004788,2,,31.0,30,,,0,,
3982,2007088918,1,4.0,1.0,1,1990.0,OLDS,0,P4D,1.0
4106,2007095825,1,51.0,4.0,1,1997.0,FORD,0,TPK,1.0
4107,2008008061,1,4.0,1.0,1,1992.0,FORD,0,P4D,1.0
4108,2008008061,2,4.0,1.0,1,2007.0,PONT,0,P4D,1.0
4109,2008008061,3,73.0,5.0,2,2000.0,FRHT,1,TIC,2.0
4155,2007060934,1,15.0,6.0,1,1991.0,FORD,0,PUT,1.0
4192,2007048684,1,51.0,4.0,1,,CHEV,0,T4C,1.0
4245,2007126237,1,4.0,1.0,1,1984.0,FORD,0,P4D,1.0
4258,2007060936,1,4.0,1.0,1,2007.0,CHEV,0,P4D,1.0
4259,2007060936,2,75.0,5.0,1,2007.0,PTRB,0,TDS,1.0
4260,2007060936,3,15.0,6.0,1,2004.0,NISS,0,PUT,1.0
4261,2007060936,4,51.0,4.0,1,1998.0,FORD,0,T3C,1.0
4274,2007200755,1,4.0,1.0,1,2003.0,AUDI,0,P4D,9.0
4317,2007086717,1,20.0,2.0,1,2002.0,KAWK,0,MRS,1.0
4362,2007106886,1,4.0,1.0,5,1989.0,OLDS,0,P4D,4.0
4365,2008033598,1,20.0,2.0,1,1985.0,HD,0,MRS,1.0
4395,2007111630,1,4.0,1.0,1,1996.0,VOLK,0,P4D,1.0
4396,2007111630,2,51.0,4.0,5,1997.0,TOYT,0,TPC,4.0
4401,2007102550,1,15.0,6.0,1,2003.0,FORD,0,PUT,1.0
4402,2007102550,2,4.0,1.0,1,1998.0,FORD,0,P4D,1.0
4466,2007109105,1,73.0,4.0,1,2000.0,ISU,0,TTB,1.0
4467,2007109105,2,51.0,5.0,1,2000.0,OTHR,0,TCC,1.0
4693,2007072188,1,6.0,1.0,1,2001.0,VOLV,0,PSW,1.0
4694,2007072188,2,4.0,1.0,2,1995.0,TOYT,1,P4D,2.0
4695,2007072188,3,,31.0,30,,,0,,
4715,2007081972,1,51.0,4.0,1,2002.0,CHEV,0,T4C,1.0
4716,2007081972,2,,31.0,30,,,0,,
4728,2007079696,1,9.0,1.0,1,1982.0,UNKN,0,P,1.0
4729,2007079696,2,51.0,4.0,1,1999.0,DODG,0,TPC,1.0
4747,2007083575,1,1.0,1.0,1,,PONT,0,PCP,3.0
4778,2007083575,2,20.0,2.0,1,2006.0,SUZI,0,MRS,1.0
4803,2007080868,1,9.0,2.0,1,2002.0,DUCA,0,P,1.0
4804,2007080868,2,51.0,4.0,2,2006.0,LINC,1,TCW,2.0
4916,2008038107,1,4.0,1.0,1,2002.0,HYUN,0,P4D,1.0
4917,2008038107,2,15.0,6.0,1,1996.0,SUZI,0,PUT,1.0
5009,2007202150,1,4.0,1.0,1,2003.0,HOND,0,P4D,9.0
5068,2007110214,1,12.0,7.0,1,2001.0,CHEV,0,PSV,1.0
5069,2007110214,2,4.0,1.0,1,1994.0,FORD,0,P4D,1.0
5075,2007031212,1,75.0,5.0,1,2006.0,KNNW,0,TDS,1.0
5076,2007031212,2,15.0,6.0,1,1999.0,FORD,0,PUT,1.0
5100,2007060916,1,4.0,1.0,1,2002.0,HOND,0,P4D,1.0
5101,2007060916,2,9.0,2.0,1,1977.0,HD,0,P,1.0
5117,2007063707,1,12.0,6.0,1,1995.0,JEEP,0,T2W,1.0
5135,2007083265,1,1.0,1.0,1,1998.0,CHEV,0,PCP,1.0
5140,2007027422,1,4.0,1.0,1,2003.0,STRN,0,P4D,1.0
5141,2007027422,2,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
5232,2007044409,1,80.0,10.0,1,,YAMA,0,,1.0
5245,2007060084,1,20.0,2.0,1,2003.0,HOND,0,MRS,1.0
5246,2007060084,2,12.0,7.0,2,1997.0,DODG,1,PSV,2.0
5344,2007098569,1,,31.0,30,,,0,,
5345,2007098569,2,4.0,1.0,1,2005.0,BUIC,0,P4D,1.0
5370,2007033572,1,6.0,1.0,1,1999.0,SUBA,0,PSW,1.0
5371,2007033572,2,51.0,4.0,1,2006.0,GMC,0,T4C,1.0
5493,2008034178,1,,22.0,30,,,0,,1.0
5494,2008034178,2,9.0,5.0,1,2007.0,PTRB,0,P,1.0
5570,2008045377,1,15.0,6.0,1,1996.0,FORD,0,PUT,1.0
5571,2008045377,2,75.0,5.0,1,2007.0,FRHT,0,TDS,1.0
5590,2007119834,1,4.0,1.0,1,1991.0,BUIC,0,P4D,1.0
5591,2007119834,2,12.0,7.0,1,2003.0,KIA,0,PSV,1.0
5594,2007047193,1,15.0,6.0,1,2001.0,JEEP,0,T4W,1.0
5595,2007047193,2,75.0,5.0,1,2007.0,OTHR,0,TDS,1.0
5611,2007108091,1,15.0,6.0,1,1997.0,JEEP,0,T4W,1.0
5663,2007038298,1,4.0,1.0,1,2006.0,TOYT,0,P4D,1.0
5664,2007038298,2,51.0,4.0,1,2004.0,CHEV,0,TPK,1.0
5679,2007043211,1,51.0,4.0,1,1994.0,FORD,0,TPS,1.0
5680,2007043211,2,4.0,1.0,1,1989.0,DODG,0,P4D,1.0
5747,2008009201,1,51.0,4.0,1,2003.0,TOYT,0,T4C,1.0
5748,2008009201,2,20.0,2.0,1,1982.0,HD,0,MRS,1.0
5856,2007108602,1,75.0,5.0,1,2003.0,VOLV,0,TDS,4.0
5862,2007022921,1,15.0,6.0,1,2002.0,HYUN,0,PUT,1.0
6213,2008009194,1,20.0,2.0,1,2007.0,YAMA,0,MRS,1.0
6214,2008009194,2,4.0,1.0,1,1994.0,MITS,0,P4D,1.0
6233,2007097689,1,20.0,2.0,1,2005.0,KAWK,0,MRS,1.0
6317,2007059891,1,29.0,2.0,1,2006.0,KAWK,0,,1.0
6318,2007059891,2,4.0,1.0,2,1993.0,CHEV,1,P4D,2.0
6319,2007059891,3,19.0,6.0,2,1996.0,JEEP,1,,2.0
6320,2007059891,4,49.0,7.0,2,2003.0,HOND,1,,2.0
6394,2007051712,1,4.0,1.0,1,2001.0,HOND,0,P4D,1.0
6455,2007106643,1,51.0,4.0,1,2007.0,GMC,0,TCB,1.0
6456,2007106643,2,,20.0,30,,,0,,1.0
6469,2008020115,1,51.0,4.0,1,1996.0,CHEV,0,TPK,1.0
6470,2008020115,2,,31.0,30,,,0,,
6477,2007035494,1,12.0,7.0,1,1999.0,DODG,0,PSV,1.0
6478,2007035494,2,4.0,1.0,1,1997.0,FORD,0,P4D,1.0
6479,2007053486,1,51.0,4.0,1,2005.0,GMC,0,T4C,1.0
6480,2007053486,2,,31.0,30,,,0,,
6481,2007066287,1,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
6482,2007066287,2,,31.0,30,,,0,,
6545,2007112327,1,99.0,99.0,5,,,0,,4.0
6546,2007112327,2,,31.0,30,,,0,,
6640,2008012314,1,15.0,6.0,1,2002.0,JEEP,0,T4W,1.0
6794,2007061660,1,4.0,1.0,1,2005.0,TOYT,0,P4D,1.0
6795,2007061660,2,15.0,6.0,1,1991.0,CHEV,0,PUT,1.0
6862,2007013846,1,1.0,1.0,1,2001.0,HOND,0,PCP,1.0
6863,2007013846,2,15.0,6.0,1,2006.0,FORD,0,PUT,1.0
6878,2007123238,1,15.0,1.0,1,1998.0,TOYT,0,PUT,1.0
6879,2007123238,2,4.0,1.0,1,2003.0,FORD,0,P4D,1.0
6886,2007093592,1,4.0,1.0,1,1995.0,NISS,0,P4D,1.0
6887,2007093592,2,20.0,2.0,1,1985.0,HD,0,MRS,1.0
6975,2008039248,1,4.0,1.0,1,1996.0,CHRY,0,P4D,1.0
6985,2007017978,1,15.0,6.0,1,2001.0,JEEP,0,TUT,1.0
7025,2007202725,1,4.0,1.0,1,2002.0,MERZ,0,P4D,9.0
7040,2007047387,1,20.0,2.0,1,2000.0,HD,0,MRS,1.0
7087,2007043973,1,12.0,7.0,1,1996.0,FORD,0,PSV,1.0
7107,2007051699,1,4.0,1.0,1,2002.0,TOYT,0,P4D,1.0
7138,2007100106,1,51.0,4.0,1,1986.0,FORD,0,TPK,1.0
7147,2007043973,2,51.0,4.0,1,1987.0,DODG,0,TPK,1.0
7228,2007074528,1,99.0,99.0,5,,UNKN,0,,4.0
7229,2007074528,2,4.0,1.0,1,2004.0,HYUN,0,P4D,1.0
7247,2007087524,1,51.0,4.0,1,2005.0,DODG,0,TPK,1.0
7297,2007122067,1,4.0,1.0,1,2002.0,PONT,0,P4D,1.0
7348,2007122067,2,,31.0,30,,,0,,
7417,2007069608,1,75.0,5.0,1,2001.0,FRHT,0,TDS,1.0
7508,2007098384,1,12.0,1.0,1,2001.0,CHRY,0,PSV,1.0
7509,2007098384,2,39.0,3.0,1,2003.0,OTHR,0,,1.0
7533,2008000482,1,41.0,7.0,1,1995.0,CHEV,0,TVN,1.0
7534,2008000482,2,4.0,1.0,2,2002.0,CHEV,1,P4D,2.0
7574,2008003283,1,1.0,1.0,1,1997.0,FORD,0,PCP,1.0
7586,2007042458,1,1.0,1.0,1,1997.0,CHEV,0,PCP,1.0
7605,2007107336,1,20.0,2.0,1,1983.0,HOND,0,MRS,1.0
7606,2007102637,1,4.0,1.0,1,1995.0,DODG,0,P4P,1.0
7622,2007117318,1,20.0,2.0,1,2001.0,HD,0,MRS,1.0
7725,2007070435,1,1.0,1.0,1,,CHEV,0,PCP,1.0
7742,2007045146,1,4.0,1.0,1,2000.0,PLYM,0,P4D,1.0
7743,2007045146,2,,31.0,30,,,0,,
7744,2007024090,1,4.0,1.0,1,1996.0,VOLK,0,P4D,1.0
7791,2007072982,1,4.0,1.0,1,1996.0,STRN,0,P4D,1.0
7792,2007072982,2,4.0,1.0,1,1994.0,TOYT,0,P4D,1.0
7971,2007081460,1,20.0,2.0,1,2006.0,HD,0,MRS,1.0
8044,2007088222,1,51.0,4.0,1,2006.0,CHEV,0,T4C,1.0
8045,2007088222,2,4.0,1.0,1,1997.0,LINC,0,P4D,1.0
8087,2007104115,1,4.0,1.0,1,1994.0,MAZD,0,P4D,1.0
8088,2007104115,2,15.0,6.0,1,2005.0,FORD,0,PUT,3.0
8167,2007014470,1,15.0,6.0,1,1995.0,JEEP,0,T4W,1.0
8208,2008021338,1,1.0,1.0,1,1994.0,MRCU,0,PCV,1.0
8209,2008021338,2,75.0,5.0,1,2005.0,VOLV,0,TDS,1.0
8220,2007120277,1,1.0,1.0,1,1997.0,CHRY,0,PCV,1.0
8221,2007120277,2,25.0,2.0,1,2004.0,YAMA,0,MMS,1.0
8294,2007066956,1,3.0,1.0,1,1997.0,FORD,0,P2H,3.0
8295,2007066956,2,15.0,1.0,1,2002.0,FORD,0,PUT,1.0
8296,2007066956,3,1.0,1.0,1,2007.0,HOND,0,PCP,1.0
8316,2007102114,1,3.0,1.0,1,1994.0,ACUR,0,P2H,1.0
8407,2007093161,1,9.0,2.0,1,9999.0,UNKN,0,P,1.0
8408,2007093161,2,12.0,7.0,1,2002.0,KIA,0,PSV,1.0
8473,2007075977,1,15.0,6.0,1,2001.0,SUZI,0,PUT,1.0
8522,2007095822,1,15.0,6.0,1,2003.0,JEEP,0,T4W,1.0
8539,2007112424,1,6.0,1.0,1,2002.0,SUBA,0,PSW,1.0
8575,2008033478,1,4.0,1.0,1,2003.0,DODG,0,P4D,1.0
8585,2007071975,1,51.0,4.0,3,2002.0,FORD,0,TPK,2.0
8586,2007071975,2,12.0,6.0,1,2000.0,HOND,0,PSV,1.0
8587,2007071975,3,,31.0,30,,,0,,
8653,2007095125,1,12.0,7.0,1,2001.0,DODG,0,PSV,1.0
8686,2007051373,1,15.0,1.0,1,2002.0,PONT,0,PUT,1.0
8687,2007051373,2,9.0,1.0,1,2004.0,FRHT,0,P,1.0
8733,2007024264,1,4.0,1.0,1,1995.0,OLDS,0,P4D,1.0
8765,2007079993,1,15.0,1.0,1,2006.0,DODG,0,PUT,1.0
8766,2007079993,2,4.0,1.0,1,2001.0,LINC,0,P4D,1.0
8767,2007079993,3,1.0,1.0,2,1995.0,CHEV,1,PCP,2.0
8803,2007121819,1,4.0,1.0,1,1995.0,CHRY,0,P4D,1.0
8804,2007121819,2,4.0,1.0,1,1999.0,CHRY,0,P4D,1.0
8844,2007069169,1,4.0,1.0,1,2000.0,DAEW,0,P4D,1.0
8858,2007099992,1,51.0,4.0,1,2004.0,DODG,0,TCW,1.0
8859,2007099992,2,,20.0,30,,,0,,1.0
8860,2007109971,1,15.0,6.0,1,1991.0,FORD,0,PUT,1.0
8861,2007109971,2,51.0,4.0,1,2001.0,CHEV,0,TPC,1.0
8864,2007012837,1,4.0,1.0,1,2001.0,CHEV,0,P4D,1.0
8865,2007012837,2,4.0,1.0,1,1994.0,BMW,0,P4D,1.0
8915,2007126865,1,9.0,6.0,1,1978.0,GMC,0,P,1.0
8940,2007091313,1,1.0,1.0,1,2005.0,CHEV,0,PCP,1.0
8941,2007091313,2,15.0,6.0,1,2005.0,SUZI,0,PUT,1.0
8942,2007087817,1,4.0,1.0,1,1998.0,NISS,0,P4D,1.0
8943,2007087817,2,15.0,1.0,2,2001.0,NISS,1,PUT,2.0
9024,2007125769,1,51.0,4.0,1,2006.0,DODG,0,TCW,1.0
9025,2007125769,2,51.0,4.0,1,1992.0,TOYT,0,TPK,1.0
9040,2007096260,1,4.0,1.0,1,2006.0,CHEV,0,P4D,1.0
9041,2007096260,2,12.0,7.0,1,1998.0,OLDS,0,PSV,1.0
9052,2008012264,1,51.0,4.0,1,1996.0,FORD,0,TPK,1.0
9053,2008012264,2,51.0,4.0,1,2003.0,DODG,0,TCW,1.0
9090,2007124610,1,,31.0,30,,,0,,
9091,2007124610,2,15.0,6.0,1,2003.0,GMC,0,T4W,1.0
9153,2007051629,1,1.0,1.0,1,2002.0,PONT,0,PCP,1.0
9244,2007105481,1,,31.0,30,,,0,,
9245,2007105481,2,2.0,1.0,1,1999.0,TOYT,0,PCP,1.0
9288,2007017408,1,4.0,1.0,1,2000.0,HYUN,0,P4D,1.0
9296,2007048814,1,4.0,1.0,1,1990.0,BUIC,0,P4D,1.0
9297,2007048814,2,4.0,1.0,2,1993.0,HOND,1,P4D,2.0
9334,2007120507,1,1.0,1.0,1,1994.0,FORD,0,PCP,1.0
9360,2007115594,1,6.0,6.0,1,2004.0,BMW,0,PSW,1.0
9361,2007115594,2,15.0,6.0,1,2006.0,TOYT,0,PUT,1.0
9416,2008033738,1,4.0,1.0,1,1994.0,HOND,0,P4D,1.0
9417,2008033738,2,9.0,6.0,1,2007.0,HOND,0,P,1.0
9493,2008010845,1,15.0,6.0,1,2001.0,CHEV,0,PUT,1.0
9554,2007104315,1,4.0,1.0,1,2001.0,CHRY,0,P4D,1.0
9555,2007104315,2,20.0,2.0,1,1997.0,HD,0,MRS,1.0
9597,2007050042,1,6.0,1.0,1,1993.0,SUBA,0,PSW,1.0
9661,2008034369,1,,20.0,30,,,0,,1.0
9662,2008034369,2,99.0,99.0,5,,UNKN,0,,4.0
9695,2007116878,1,51.0,4.0,1,1991.0,FORD,0,TPS,1.0
9696,2007116878,2,51.0,4.0,1,2007.0,CHEV,0,T4C,1.0
9706,2007053411,1,4.0,1.0,1,2004.0,NISS,0,P4D,1.0
9707,2007053411,2,75.0,5.0,1,2002.0,FRHT,0,TDS,1.0
9782,2008003881,1,4.0,1.0,1,2000.0,MRCU,0,P4D,1.0
9783,2008003881,2,75.0,5.0,1,2005.0,OTHR,0,TDS,1.0
9797,2007051875,1,4.0,1.0,1,2000.0,MRCU,0,P4D,1.0
9798,2007051875,2,4.0,1.0,1,1998.0,BUIC,0,P4D,1.0
9852,2007061792,1,6.0,1.0,5,2004.0,BMW,0,PSW,4.0
9853,2007061792,2,1.0,1.0,1,1997.0,CHEV,0,PCP,1.0
9868,2007060927,1,4.0,1.0,5,1998.0,BUIC,0,P4D,4.0
9869,2007060927,2,51.0,4.0,2,1985.0,FORD,1,TPK,2.0
9870,2007060927,3,,31.0,30,,,0,,
9907,2008000408,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
9938,2007107338,1,4.0,1.0,1,1997.0,BUIC,0,P4D,1.0
10088,2007072475,1,24.0,13.0,1,,SUZI,0,,1.0
10089,2007072475,2,81.0,11.0,1,,OTHR,0,,1.0
10102,2007104776,1,20.0,2.0,1,1983.0,OTHR,0,MRS,1.0
10177,2007099957,1,4.0,1.0,1,2001.0,MITS,0,P4D,1.0
10178,2007099957,2,1.0,1.0,1,1999.0,CHEV,0,PCP,1.0
10223,2007071795,1,15.0,6.0,1,1992.0,FORD,0,PUT,1.0
10224,2007071795,2,,31.0,30,,,0,,
10321,2007064503,1,4.0,1.0,1,1993.0,NISS,0,P4D,1.0
10322,2007064503,2,4.0,1.0,1,1997.0,VOLK,0,P4D,1.0
10365,2008002625,1,20.0,2.0,1,2000.0,SUZI,0,MRS,1.0
10483,2007202680,1,51.0,4.0,1,1990.0,DODG,0,T,9.0
10499,2007067931,1,4.0,1.0,1,1994.0,FORD,0,P4D,1.0
10500,2007067931,2,1.0,1.0,1,1998.0,CHRY,0,PCV,1.0
10574,2008001738,1,20.0,2.0,1,2003.0,KAWK,0,MRS,1.0
10575,2008001738,2,1.0,1.0,1,2006.0,TOYT,0,PCP,1.0
10766,2008011326,1,20.0,2.0,1,2005.0,KAWK,0,MRS,1.0
10767,2008011326,2,20.0,2.0,1,2003.0,HD,0,MRS,1.0
10775,2007090348,1,4.0,1.0,1,1994.0,LINC,0,P4D,1.0
10776,2007090348,2,15.0,6.0,1,2003.0,TOYT,0,PUT,1.0
10777,2007090348,3,2.0,1.0,1,1998.0,CHRY,0,P2P,1.0
10781,2007118635,1,4.0,1.0,1,1991.0,CHEV,0,P4D,1.0
10782,2007118635,2,,31.0,30,,,0,,
10852,2007096041,1,1.0,1.0,1,1992.0,PONT,0,PCP,1.0
