,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1120,2008067348,1,4.0,1.0,1,1995.0,PONT,0,P4D,1.0
1121,2008067348,2,4.0,1.0,1,2008.0,MERZ,0,P4D,1.0
1130,2008108183,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
1131,2008108183,2,41.0,7.0,1,1998.0,FORD,0,TEC,1.0
1147,2008078433,1,5.0,1.0,1,2006.0,CHEV,0,P5D,1.0
1310,2008069974,1,29.0,2.0,1,1974.0,HD,0,,1.0
1411,2008051283,1,,31.0,30,,,0,,
1412,2008051283,2,51.0,4.0,5,1997.0,CHEV,0,TPC,4.0
1413,2008077093,1,4.0,1.0,1,2000.0,CHEV,0,P4D,1.0
1414,2008077093,2,,31.0,30,,,0,,
1451,2009005040,1,15.0,6.0,1,2005.0,CHEV,0,PUT,1.0
1479,2008074186,1,9.0,1.0,1,1995.0,CHEV,0,,1.0
1482,2008139216,1,4.0,1.0,1,2008.0,PONT,0,P4D,1.0
1483,2008139216,2,15.0,6.0,1,1995.0,JEEP,0,T4W,1.0
1527,2008008030,1,3.0,1.0,1,1994.0,ACUR,0,P2H,1.0
1584,2008113567,1,20.0,2.0,1,2006.0,HD,0,MRS,1.0
1585,2008113567,2,51.0,6.0,1,2004.0,GMC,0,TCW,1.0
1587,2008126802,1,2.0,1.0,1,1993.0,CHEV,0,PCP,3.0
1588,2008126802,2,51.0,4.0,1,1994.0,FORD,0,TPS,1.0
1654,2008136150,1,,20.0,1,,OTHR,0,,1.0
1655,2008136150,2,15.0,6.0,1,2005.0,JEEP,0,T4W,1.0
1673,2008083195,1,15.0,6.0,1,1997.0,JEEP,0,T4W,1.0
1679,2008031840,1,,31.0,30,,,0,,
1680,2008031840,2,51.0,4.0,1,2001.0,CHEV,0,TPK,1.0
1710,2008036207,1,4.0,1.0,1,2005.0,BUIC,0,P4D,1.0
1711,2008036207,2,73.0,5.0,1,1994.0,NISS,0,TTB,1.0
1712,2008036207,3,4.0,1.0,1,1999.0,AUDI,0,P4D,1.0
1787,2008055884,1,3.0,1.0,1,2001.0,TOYT,0,P2L,1.0
1801,2008046436,1,,31.0,30,,,0,,
1802,2008046436,2,5.0,1.0,1,1989.0,TOYT,0,P4L,1.0
1828,2008103643,1,4.0,1.0,1,2008.0,TOYT,0,P4D,1.0
1893,2008092314,1,4.0,1.0,1,2008.0,FORD,0,P4D,1.0
1894,2008092314,2,,31.0,30,,,0,,
1912,2008009571,1,1.0,1.0,1,1997.0,CHEV,0,PCP,1.0
1913,2008009571,2,51.0,4.0,1,1998.0,GMC,0,TPK,1.0
1914,2008009571,3,15.0,6.0,2,2006.0,CHEV,1,PUT,2.0
1915,2008009571,4,1.0,1.0,2,1998.0,CHRY,1,PCV,2.0
1916,2008009571,5,4.0,1.0,2,2003.0,PONT,1,P4D,2.0
1943,2008042077,1,51.0,5.0,1,2003.0,OTHR,0,TCC,1.0
1944,2008042077,2,4.0,1.0,1,1995.0,MRCU,0,P4D,1.0
1956,2008078343,1,4.0,1.0,1,2000.0,BUIC,0,P4D,1.0
2026,2008114140,1,15.0,6.0,1,2005.0,SUZI,0,PUT,1.0
2057,2008055749,1,15.0,6.0,1,1997.0,JEEP,0,T4W,1.0
2084,2008041904,1,51.0,5.0,1,1990.0,FORD,0,TCC,1.0
2085,2008041904,2,4.0,1.0,1,1999.0,BUIC,0,P4D,1.0
2086,2008041904,3,4.0,1.0,1,2002.0,PONT,0,P4D,1.0
2087,2008041904,4,15.0,6.0,1,2003.0,ACUR,0,PUT,1.0
2088,2008041904,5,5.0,1.0,1,2003.0,TOYT,0,P4H,1.0
2151,2008049826,1,15.0,6.0,1,2005.0,GMC,0,T4W,1.0
2169,2008083864,1,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
2170,2008083864,2,,31.0,30,,,0,,
2182,2009003423,1,15.0,6.0,1,2004.0,SUZI,0,PUT,1.0
2184,2008056667,1,20.0,2.0,1,2008.0,HD,0,MRS,1.0
2264,2008072345,1,4.0,1.0,1,1998.0,PLYM,0,P4P,1.0
2265,2008072345,2,12.0,7.0,1,1995.0,PLYM,0,PSV,1.0
2310,2008133371,1,51.0,4.0,1,1993.0,CHEV,0,TPK,1.0
2384,2008111202,1,12.0,7.0,1,1995.0,PLYM,0,PSV,1.0
2438,2008055564,1,20.0,2.0,1,2005.0,YAMA,0,MRS,1.0
2453,2008041690,1,4.0,1.0,1,1997.0,PONT,0,P4D,1.0
2469,2008065348,1,4.0,1.0,1,1998.0,PONT,0,P4D,1.0
2630,2009011482,1,15.0,4.0,1,1998.0,JEEP,0,T4W,1.0
2631,2009011482,2,51.0,6.0,1,2003.0,CHEV,0,TPK,1.0
2741,2008106472,1,,20.0,30,,,0,,1.0
2742,2008106472,2,4.0,1.0,1,1985.0,BUIC,0,P4D,1.0
2743,2008106472,3,2.0,1.0,1,2004.0,OLDS,0,PCP,1.0
2861,2008101180,1,75.0,5.0,1,2007.0,OTHR,0,TDS,1.0
2862,2008101180,2,,31.0,30,,,0,,
2880,2009005161,1,4.0,1.0,1,1993.0,TOYT,0,P4D,1.0
2881,2009005161,2,4.0,1.0,1,1995.0,FORD,0,P4D,1.0
2882,2009005161,3,75.0,5.0,1,1996.0,KNNW,0,TDS,1.0
2895,2008056426,1,20.0,2.0,1,2007.0,OTHR,0,MRS,1.0
2949,2008072301,1,29.0,2.0,1,9999.0,OTHR,0,,1.0
3139,2008064031,1,4.0,1.0,1,2007.0,TOYT,0,P4D,1.0
3147,2008021728,1,15.0,6.0,1,2005.0,,0,PUT,1.0
3230,2008084262,1,51.0,4.0,1,1991.0,CHEV,0,TPK,1.0
3231,2008084262,2,20.0,2.0,1,2005.0,SUZI,0,MRS,1.0
3232,2008084262,3,4.0,1.0,1,2002.0,CHRY,0,P4D,1.0
3248,2008069146,1,4.0,1.0,1,1995.0,DODG,0,P4D,1.0
3249,2008069146,2,51.0,4.0,1,1999.0,DODG,0,T4C,1.0
3250,2008069146,3,4.0,1.0,1,2003.0,PONT,0,P4D,1.0
3302,2008035529,1,15.0,6.0,1,1998.0,CHEV,0,PUT,1.0
3371,2008122483,1,4.0,1.0,5,1999.0,BMW,0,P4D,4.0
3372,2008122483,2,20.0,2.0,1,2007.0,BMW,0,MRS,1.0
3391,2008103606,1,51.0,4.0,1,1990.0,CHEV,0,TPK,1.0
3392,2008128518,1,15.0,6.0,1,1991.0,FORD,0,PUT,1.0
3393,2008128518,2,4.0,1.0,1,2001.0,CHEV,0,P4D,1.0
3437,2008035490,1,,31.0,30,,,0,,
3438,2008035490,2,51.0,4.0,1,1994.0,CHEV,0,TCB,1.0
3470,2008070612,1,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
3497,2008056943,1,4.0,1.0,1,2008.0,MRCU,0,P4D,1.0
3498,2008056943,2,41.0,7.0,1,2002.0,GMC,0,TES,1.0
3548,2008135691,1,4.0,1.0,1,2008.0,KIA,0,P4D,1.0
3571,2008026344,1,51.0,4.0,1,1985.0,FORD,0,TPK,1.0
3576,2008131430,1,2.0,1.0,1,1998.0,DODG,0,P2P,1.0
3577,2008131430,2,15.0,6.0,1,2004.0,TOYT,0,PUT,1.0
3589,2008096981,1,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
3592,2008117207,1,12.0,7.0,1,1996.0,DODG,0,PSV,1.0
3593,2008117207,2,15.0,6.0,1,2005.0,JEEP,0,T4W,1.0
3610,2008079293,1,20.0,2.0,1,2002.0,HOND,0,MRS,1.0
3677,2008050916,1,51.0,4.0,1,1988.0,FORD,0,TPS,1.0
3678,2008075515,1,4.0,1.0,1,2002.0,TOYT,0,P4D,1.0
3679,2008075515,2,4.0,1.0,1,2007.0,PONT,0,P4D,1.0
3727,2008109406,1,4.0,1.0,1,2003.0,FORD,0,P4D,1.0
3745,2008074861,1,4.0,1.0,1,1997.0,NISS,0,P4D,1.0
3780,2008105415,1,20.0,2.0,1,2001.0,HD,0,MRS,1.0
3781,2008105415,2,15.0,4.0,1,2002.0,JEEP,0,T4W,1.0
3784,2008112352,1,2.0,1.0,1,2000.0,OLDS,0,PCP,3.0
3785,2008112352,2,29.0,2.0,1,2001.0,UNKN,0,,1.0
3832,2008076349,1,15.0,6.0,1,1997.0,MRCU,0,PUT,1.0
3841,2008068108,1,4.0,1.0,1,1987.0,BUIC,0,P4D,1.0
3848,2008086929,1,20.0,2.0,1,2004.0,HD,0,MRS,1.0
3920,2008041389,1,2.0,1.0,1,1995.0,DODG,0,P2P,1.0
3921,2008041389,2,4.0,1.0,1,2000.0,BMW,0,P4D,1.0
3984,2008089132,1,15.0,6.0,1,1998.0,OLDS,0,PUT,1.0
3991,2008032791,1,15.0,6.0,1,2002.0,CHEV,0,PUT,1.0
4000,2009021562,1,12.0,7.0,1,2004.0,NISS,0,PSV,1.0
4001,2009021562,2,12.0,7.0,1,2003.0,HOND,0,PSV,1.0
4006,2008049256,1,4.0,1.0,1,2004.0,CHRY,0,P4D,1.0
4007,2008049256,2,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
4066,2008045363,1,51.0,5.0,1,2004.0,FRHT,0,TCC,1.0
4083,2009009480,1,4.0,1.0,1,1990.0,ACUR,0,P4D,1.0
4098,2008026344,2,5.0,1.0,1,2006.0,TOYT,0,P4H,1.0
4103,2008073299,1,9.0,1.0,1,2006.0,,0,,1.0
4233,2008019856,1,4.0,1.0,1,1997.0,NISS,0,P4D,1.0
4234,2008019856,2,2.0,1.0,1,1990.0,CHEV,0,PCP,1.0
4267,2008084608,1,12.0,7.0,1,1998.0,CHRY,0,PSV,1.0
4317,2009030054,1,4.0,1.0,1,2005.0,FORD,0,P4D,1.0
4318,2009030054,2,4.0,1.0,1,2006.0,CHEV,0,P4D,1.0
4324,2008111775,1,12.0,7.0,1,1999.0,PONT,0,PSV,1.0
4325,2008111775,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
4330,2008134375,1,51.0,4.0,1,1993.0,DODG,0,TPK,1.0
4361,2008128558,1,4.0,1.0,1,1996.0,FORD,0,P4D,3.0
4362,2008128558,2,4.0,1.0,1,2004.0,STRN,0,P4D,1.0
4408,2008140797,1,4.0,1.0,1,2003.0,DODG,0,P4D,1.0
4701,2008045949,1,51.0,4.0,1,2007.0,FORD,0,TCW,1.0
4702,2008045949,2,51.0,4.0,1,1992.0,GMC,0,TPK,1.0
4720,2008098983,1,4.0,1.0,1,1997.0,HOND,0,P4D,1.0
4721,2008098983,2,5.0,1.0,1,2004.0,TOYT,0,P4H,1.0
4722,2008098983,3,9.0,1.0,1,1994.0,TOYT,0,,1.0
4728,2008116364,1,3.0,1.0,1,2003.0,ACUR,0,P2H,1.0
4758,2008123283,1,15.0,6.0,1,2002.0,NISS,0,PUT,1.0
4766,2008057599,1,4.0,1.0,1,1999.0,OLDS,0,P4D,1.0
4767,2008057599,2,4.0,1.0,1,1997.0,CHEV,0,P4D,1.0
4768,2008057599,3,41.0,4.0,1,1995.0,DODG,0,TEC,1.0
4769,2008057599,4,75.0,5.0,1,2001.0,FRHT,0,TDS,1.0
4771,2008066643,1,15.0,6.0,1,2004.0,INFI,0,PUT,1.0
4857,2008050791,1,2.0,1.0,1,1993.0,MAZD,0,PCP,1.0
4858,2008050791,2,4.0,1.0,1,1997.0,FORD,0,P4D,3.0
4875,2008080334,1,23.0,2.0,1,2001.0,SUZI,0,MMX,1.0
4888,2009000626,1,4.0,1.0,1,2007.0,SUBA,0,P4D,1.0
4889,2009000626,2,2.0,1.0,1,1991.0,CHEV,0,PCP,1.0
4929,2008094070,1,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
4930,2008094070,2,29.0,2.0,1,,OTHR,0,,1.0
5011,2009004223,1,4.0,1.0,1,2004.0,INFI,0,P4D,1.0
5012,2009004223,2,4.0,1.0,1,2001.0,VOLK,0,P4D,1.0
5056,2008119969,1,4.0,1.0,1,2002.0,HOND,0,P4D,1.0
5190,2008123410,1,4.0,1.0,1,2006.0,CHEV,0,P4D,1.0
5212,2008120583,1,9.0,1.0,1,1974.0,DODG,0,,1.0
5213,2008120583,2,4.0,1.0,1,2005.0,CHEV,0,P4D,1.0
5303,2009025372,1,15.0,6.0,1,2005.0,VOLK,0,PUT,1.0
5304,2009025372,2,4.0,1.0,1,2003.0,FORD,0,P4D,1.0
5335,2008111073,1,75.0,5.0,1,2002.0,FRHT,0,TDS,1.0
5336,2008111073,2,4.0,1.0,1,2007.0,MAZD,0,P4D,1.0
5337,2008111073,3,51.0,4.0,1,2006.0,TOYT,0,TPC,1.0
5338,2008111073,4,51.0,4.0,1,2006.0,CHEV,0,TPK,1.0
5339,2008111073,5,15.0,6.0,1,1997.0,FORD,0,PUT,1.0
5340,2008111073,6,75.0,5.0,1,2000.0,FRHT,0,TDS,1.0
5341,2008111073,7,5.0,1.0,1,2007.0,NISS,0,P4H,1.0
5400,2008125168,1,20.0,2.0,1,2001.0,KAWK,0,MRS,1.0
5401,2008125168,2,4.0,1.0,1,2002.0,LINC,0,P4D,1.0
5406,2008045130,1,5.0,1.0,1,2005.0,TOYT,0,P4H,1.0
5407,2008045130,2,12.0,7.0,1,1995.0,PLYM,0,PSV,1.0
5408,2008045130,3,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
5452,2008076093,1,51.0,5.0,1,1988.0,GMC,0,TCC,1.0
5474,2009010813,1,51.0,4.0,1,2000.0,DODG,0,T4C,1.0
5475,2009010813,2,4.0,1.0,1,1994.0,FORD,0,P4D,1.0
5476,2009010813,3,12.0,7.0,1,1996.0,NISS,0,PSV,1.0
5491,2008079802,1,2.0,1.0,1,1999.0,FORD,0,PCP,1.0
5492,2008079802,2,12.0,7.0,1,1998.0,DODG,0,PSV,1.0
5493,2008103127,1,51.0,4.0,1,1999.0,FORD,0,TCW,1.0
5494,2008103127,2,20.0,2.0,1,2001.0,OTHR,0,MRS,1.0
5538,2008089303,1,2.0,1.0,1,1997.0,PONT,0,PCP,1.0
5539,2008089303,2,15.0,6.0,1,2003.0,LINC,0,PUT,1.0
5556,2008059082,1,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
5619,2008082680,1,51.0,4.0,1,2001.0,CHEV,0,T4C,1.0
5673,2008041745,1,4.0,1.0,1,2000.0,TOYT,0,P4D,1.0
5677,2009024697,1,4.0,1.0,1,2004.0,FORD,0,P4D,1.0
5678,2009024697,2,,31.0,30,,,0,,
5709,2009013454,1,4.0,1.0,1,2008.0,MAZD,0,P4D,1.0
5720,2008104464,1,20.0,2.0,1,1997.0,YAMA,0,MRS,1.0
5721,2008104464,2,9.0,1.0,2,1995.0,HOND,1,,2.0
5744,2008029262,1,51.0,4.0,1,1995.0,FORD,0,TPK,1.0
5745,2008029262,2,15.0,6.0,1,1994.0,CHEV,0,PUT,1.0
5793,2008117014,1,4.0,1.0,1,2000.0,PLYM,0,P4D,1.0
5794,2008117014,2,5.0,1.0,1,2008.0,TOYT,0,P4H,1.0
5805,2008087347,1,3.0,1.0,1,1994.0,PONT,0,P2H,1.0
5809,2008093460,1,2.0,1.0,1,2001.0,DODG,0,P2P,1.0
5810,2008093460,2,,20.0,30,,,0,,1.0
5832,2008089950,1,4.0,1.0,1,1996.0,NISS,0,P4D,1.0
5835,2008111073,8,5.0,1.0,1,2008.0,HOND,0,P4H,1.0
5836,2008111073,9,15.0,6.0,1,2002.0,DODG,0,PUT,1.0
5837,2008111073,10,4.0,1.0,1,2000.0,FORD,0,P4D,1.0
5846,2008046848,1,12.0,7.0,1,1992.0,DODG,0,PSV,1.0
5847,2008046848,2,75.0,5.0,1,2000.0,VOLV,0,TDS,1.0
5899,2008067965,1,4.0,1.0,1,1999.0,CHRY,0,P4D,1.0
5943,2008119933,1,15.0,6.0,1,2004.0,SUBA,0,PUT,1.0
5982,2008114525,1,15.0,6.0,1,2001.0,GMC,0,T4W,1.0
5983,2008114525,2,20.0,2.0,1,2003.0,SUZI,0,MRS,1.0
5984,2008114525,3,4.0,1.0,2,2004.0,NISS,1,P4D,2.0
6007,2008135079,1,4.0,1.0,1,2001.0,KIA,0,P4D,1.0
6008,2008135079,2,4.0,1.0,2,2006.0,VOLK,1,P4D,2.0
6014,2008083689,1,3.0,1.0,5,1994.0,PONT,0,P2H,4.0
6015,2008083689,2,,31.0,30,,,0,,
6016,2008083689,3,,31.0,30,,,0,,
6075,2008074731,1,51.0,4.0,1,1996.0,CHEV,0,TPC,1.0
6076,2008074731,2,75.0,5.0,1,2004.0,OTHR,0,TDS,1.0
6095,2009022796,1,41.0,7.0,1,2004.0,OLDS,0,TES,1.0
6096,2009022796,2,,31.0,30,,,0,,
6100,2008048425,1,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
6101,2008048425,2,29.0,2.0,1,1971.0,HOND,0,,1.0
6102,2008048425,3,23.0,2.0,1,2006.0,SUZI,0,MRT,1.0
6135,2008084125,1,5.0,1.0,1,1990.0,FORD,0,P4H,1.0
6249,2008052783,1,12.0,7.0,1,1999.0,PLYM,0,PSV,1.0
6257,2008115990,1,15.0,1.0,1,2005.0,CHEV,0,PUT,1.0
6258,2008115990,2,4.0,1.0,1,2008.0,DODG,0,P4D,1.0
6259,2008103569,1,15.0,6.0,1,1993.0,JEEP,0,T4W,1.0
6260,2008103569,2,5.0,1.0,1,1986.0,VOLK,0,P4H,1.0
6265,2008039343,1,1.0,1.0,1,2001.0,PONT,0,PCP,1.0
6284,2008089078,1,51.0,4.0,1,2000.0,CHEV,0,TPC,1.0
6285,2008089078,2,75.0,5.0,1,2000.0,KNNW,0,TDS,1.0
6336,2008119020,1,29.0,2.0,1,1990.0,UNKN,0,,1.0
6337,2008119020,2,15.0,6.0,1,2005.0,CHEV,0,PUT,1.0
6366,2008096354,1,20.0,2.0,1,2000.0,HD,0,MRS,1.0
6401,2008125791,1,51.0,4.0,1,2001.0,FORD,0,TPS,1.0
6456,2008027407,1,1.0,1.0,1,1999.0,FORD,0,PCP,1.0
6554,2008054261,1,15.0,6.0,1,1991.0,FORD,0,PUT,1.0
6555,2008054261,2,20.0,2.0,1,2002.0,HD,0,MRS,1.0
6574,2008054065,1,4.0,1.0,1,1992.0,BUIC,0,P4D,1.0
6575,2008054065,2,12.0,7.0,1,1998.0,FORD,0,PSV,1.0
6576,2008054065,3,73.0,7.0,1,1999.0,DODG,0,TIC,1.0
6577,2008054065,4,3.0,1.0,2,2000.0,FORD,1,P3P,2.0
6578,2008054065,5,2.0,1.0,2,1987.0,,1,PCP,2.0
6581,2008083768,1,4.0,1.0,1,2001.0,NISS,0,P4D,1.0
6596,2008075240,1,20.0,2.0,1,2002.0,HOND,0,MRS,1.0
6601,2008128717,1,4.0,1.0,1,1996.0,STRN,0,P4D,1.0
6602,2008128717,2,4.0,1.0,1,1993.0,,0,P4D,1.0
6620,2008066286,1,15.0,6.0,1,2002.0,KIA,0,PUT,1.0
6621,2008066286,2,4.0,1.0,1,2001.0,HOND,0,P4D,1.0
6669,2008066560,1,20.0,2.0,1,2002.0,KAWK,0,MRS,1.0
6836,2008067932,1,3.0,1.0,1,2003.0,MITS,0,P2H,1.0
6837,2008067932,2,3.0,1.0,2,2007.0,VOLK,1,P2H,2.0
6874,2008132497,1,4.0,1.0,1,1996.0,CHEV,0,P4D,1.0
6892,2008018949,1,5.0,1.0,1,2004.0,MAZD,0,P4H,1.0
6893,2008018949,2,4.0,1.0,1,2006.0,FORD,0,P4D,1.0
6968,2008008252,1,20.0,2.0,1,2003.0,SUZI,0,MRS,1.0
6994,2008086158,1,20.0,2.0,1,2002.0,SUZI,0,MRS,1.0
7038,2008109351,1,15.0,6.0,1,1994.0,FORD,0,PUT,1.0
7053,2008049007,1,73.0,5.0,1,1996.0,MACK,0,TTM,1.0
7054,2008049007,2,41.0,7.0,1,1999.0,CHEV,0,TEC,1.0
7124,2008049012,1,15.0,6.0,1,2006.0,CHEV,0,PUT,1.0
7125,2008049012,2,51.0,5.0,1,2005.0,OTHR,0,TCC,1.0
7137,2008083768,2,15.0,6.0,1,1995.0,JEEP,0,T4W,1.0
7302,2009030583,1,4.0,1.0,1,1993.0,BUIC,0,P4D,3.0
7303,2009030583,2,,31.0,30,,,0,,
7329,2008064633,1,20.0,2.0,1,2006.0,SUZI,0,MRS,1.0
7352,2008073732,1,75.0,5.0,1,2005.0,FRHT,0,TDS,1.0
7441,2008052787,1,51.0,4.0,1,2006.0,FORD,0,T4C,1.0
7442,2008052787,2,15.0,1.0,1,2008.0,LINC,0,PUT,1.0
7443,2008052787,3,,99.0,30,,,0,,
7444,2008052787,4,,31.0,30,,,0,,
7448,2008050857,1,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
7449,2008050857,2,69.0,4.0,1,2003.0,FORD,0,T,1.0
7454,2008100849,1,51.0,4.0,1,2002.0,CHEV,0,T3C,1.0
7455,2008100849,2,75.0,5.0,2,2003.0,OTHR,1,TDS,2.0
7639,2008073618,1,20.0,2.0,1,2004.0,HD,0,MRS,1.0
7695,2008117519,1,12.0,7.0,1,2002.0,DODG,0,PSV,1.0
7696,2008117519,2,4.0,1.0,1,2005.0,MERZ,0,P4D,1.0
7714,2008068754,1,4.0,1.0,1,1994.0,BUIC,0,P4D,1.0
7776,2009002944,1,9.0,1.0,1,1931.0,UNKN,0,,1.0
7795,2008094524,1,15.0,6.0,1,2006.0,STRN,0,PUT,1.0
7808,2008104468,1,20.0,2.0,1,2006.0,SUZI,0,MRS,1.0
7897,2008038524,1,,31.0,30,,,0,,
7898,2008038524,2,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
7924,2008011164,1,5.0,1.0,1,2005.0,CHEV,0,P5D,1.0
7925,2008011164,2,12.0,7.0,1,2006.0,CHRY,0,PSV,1.0
7967,2008040043,1,15.0,6.0,1,2006.0,HYUN,0,PUT,1.0
7968,2008040043,2,4.0,1.0,1,2001.0,FORD,0,P4D,1.0
7982,2008093998,1,4.0,1.0,1,2005.0,CHEV,0,P4D,1.0
7983,2008093998,2,4.0,1.0,2,1999.0,HOND,1,P4D,2.0
8041,2008100769,1,23.0,2.0,1,1989.0,HOND,0,MMX,1.0
8042,2008100769,2,15.0,6.0,1,2005.0,JEEP,0,T4W,1.0
8075,2008139874,1,15.0,6.0,1,1997.0,CHEV,0,PUT,1.0
8076,2008139874,2,4.0,1.0,2,2006.0,CHEV,1,P4D,2.0
8201,2008085113,1,20.0,2.0,1,2008.0,YAMA,0,MRS,1.0
8202,2008085113,2,4.0,1.0,1,1996.0,BUIC,0,P4D,1.0
8248,2008091569,1,4.0,1.0,1,1992.0,CHEV,0,P4D,1.0
8249,2008091569,2,4.0,1.0,1,1996.0,VOLV,0,P4D,1.0
8255,2008066431,1,,99.0,5,9999.0,UNKN,0,,4.0
8256,2008066431,2,51.0,6.0,1,2000.0,FORD,0,TPK,1.0
8277,2008085746,1,4.0,1.0,1,2007.0,CHEV,0,P4D,1.0
8278,2008085746,2,19.0,6.0,1,,CHEV,0,,1.0
8341,2008084798,1,51.0,4.0,1,2001.0,FORD,0,TPS,1.0
8342,2008084798,2,20.0,2.0,1,1999.0,HD,0,MRS,1.0
8368,2008083079,1,4.0,1.0,5,2003.0,DODG,0,P4D,4.0
8369,2008083079,2,20.0,2.0,1,2001.0,HOND,0,MRS,1.0
8486,2009001549,1,3.0,1.0,1,2000.0,VOLK,0,P2H,1.0
8487,2009001549,2,51.0,4.0,1,2004.0,CHEV,0,TCW,1.0
8534,2008117182,1,15.0,1.0,1,1996.0,CHEV,0,PUT,1.0
8600,2008134380,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
8660,2008075615,1,4.0,1.0,1,1999.0,OLDS,0,P4D,1.0
8759,2008087205,1,51.0,4.0,1,1994.0,FORD,0,TPK,1.0
8762,2008069890,1,24.0,13.0,1,,HOND,0,MAT,1.0
8796,2009013953,1,4.0,1.0,1,2002.0,HOND,0,P4D,1.0
8797,2009013953,2,51.0,4.0,1,1995.0,GMC,0,TPC,1.0
8836,2008045110,1,4.0,1.0,1,2006.0,TOYT,0,P4D,1.0
8852,2008105656,1,2.0,1.0,1,2002.0,CHEV,0,PCP,1.0
8871,2008041858,1,75.0,5.0,1,2001.0,FRHT,0,TDS,1.0
8872,2008041858,2,75.0,5.0,1,2008.0,OTHR,0,TDS,1.0
8873,2008041858,3,75.0,5.0,1,2000.0,VOLV,0,TDS,1.0
8885,2008120096,1,4.0,1.0,1,1998.0,CHEV,0,P4D,1.0
8890,2008065905,1,20.0,2.0,1,2001.0,HD,0,MRS,1.0
8976,2008074237,1,4.0,1.0,1,1993.0,HOND,0,P4D,1.0
8977,2008074237,2,4.0,1.0,2,2006.0,NISS,1,P4D,2.0
9060,2008066278,1,69.0,4.0,1,2005.0,DODG,0,,3.0
9076,2008076954,1,2.0,1.0,1,1991.0,CHEV,0,PCP,1.0
9201,2008060427,1,12.0,7.0,1,2002.0,CHEV,0,PSV,1.0
9222,2009000178,1,4.0,1.0,1,2004.0,PONT,0,P4D,1.0
9223,2009000178,2,4.0,1.0,1,2000.0,BUIC,0,P4D,1.0
9306,2008017985,1,20.0,2.0,1,2008.0,OTHR,0,MRS,1.0
9401,2008027618,1,4.0,1.0,1,2003.0,BMW,0,P4D,1.0
9402,2008027618,2,4.0,1.0,1,2000.0,NISS,0,P4D,1.0
