,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1384,2015058922,3,15.0,6.0,3,1995.0,CHEV,0,PUT,2.0
1387,2015095920,1,,31.0,30,,,0,,
1388,2015095920,2,4.0,1.0,1,1992.0,BUIC,0,P4D,1.0
1477,2015109086,1,4.0,1.0,1,2009.0,STRN,0,P4D,1.0
1478,2015109086,2,4.0,1.0,1,2006.0,MRCU,0,P4D,1.0
1601,2015128332,1,69.0,4.0,1,,FORD,0,,1.0
1602,2015128332,2,15.0,6.0,1,2005.0,CHEV,0,PUT,1.0
1603,2015128332,3,50.0,6.0,1,2011.0,CHEV,0,TSP,1.0
1612,2015099467,1,51.0,4.0,5,2007.0,CHEV,0,TCW,3.0
1613,2015099467,2,,31.0,30,,,0,,
1649,2015032537,1,2.0,1.0,1,2001.0,CHEV,0,PCP,1.0
1650,2015032537,2,,31.0,30,,,0,,
1764,2015136885,1,51.0,4.0,1,2007.0,FORD,0,T4C,1.0
1765,2015136885,2,41.0,7.0,1,2001.0,CHEV,0,TEC,1.0
1768,2015136547,1,4.0,1.0,1,2002.0,AUDI,0,P4D,1.0
1782,2015084691,1,6.0,1.0,1,2005.0,SUBA,0,PSW,1.0
1894,2015126691,1,4.0,1.0,5,2006.0,BMW,0,P4D,4.0
1895,2015126691,2,,31.0,30,,,0,,
1896,2015018574,1,,10.0,1,,OTHR,0,,1.0
1937,2015093816,1,5.0,1.0,1,2008.0,PONT,0,P4H,1.0
1958,2015043608,1,,31.0,30,,,0,,
1959,2015043608,2,12.0,7.0,1,2006.0,FORD,0,PSV,1.0
1978,2015044909,1,3.0,1.0,1,2002.0,VOLK,0,P2H,1.0
2085,2015095840,1,51.0,5.0,1,1997.0,FORD,0,TCC,1.0
2086,2015095840,2,15.0,6.0,2,2003.0,CHEV,1,PUT,2.0
2228,2015031251,1,15.0,6.0,1,2005.0,STRN,0,PUT,1.0
2229,2015031251,2,15.0,6.0,1,2012.0,HOND,0,PUT,1.0
2303,2015133563,1,41.0,7.0,3,1996.0,DODG,0,TES,2.0
2321,2015083115,1,24.0,13.0,1,,YAMA,0,,1.0
2336,2015100239,1,,31.0,30,,,0,,
2337,2015100239,2,15.0,6.0,1,2007.0,PONT,0,PUT,1.0
2349,2015063681,1,15.0,1.0,1,2002.0,FORD,0,PUT,1.0
2350,2015063681,2,,99.0,1,2008.0,FORD,0,,1.0
2367,2015095255,1,4.0,1.0,1,2006.0,MAZD,0,P4D,1.0
2388,2015041866,1,3.0,1.0,1,1999.0,VOLK,0,P2H,1.0
2405,2015090631,1,4.0,1.0,1,2015.0,HYUN,0,P4D,1.0
2406,2015090631,2,28.0,2.0,1,2010.0,YAMA,0,MRC,1.0
2410,2015133563,2,15.0,6.0,1,2011.0,KIA,0,PUT,1.0
2411,2015133563,3,,31.0,30,,,0,,
2416,2015135125,1,15.0,6.0,1,2001.0,TOYT,0,PUT,1.0
2417,2015135125,2,15.0,6.0,1,2014.0,GMC,0,T4W,1.0
2418,2015135125,3,9.0,1.0,1,1996.0,LEXS,0,,1.0
2422,2015055909,1,4.0,1.0,1,2015.0,MERZ,0,P4D,1.0
2432,2015034265,1,4.0,1.0,1,2006.0,MERZ,0,P4D,1.0
2433,2015034265,2,75.0,5.0,1,2004.0,FRHT,0,TTR,1.0
2461,2015112783,1,41.0,7.0,1,2000.0,FORD,0,TEC,1.0
2462,2015112783,2,51.0,4.0,1,1995.0,CHEV,0,TPC,1.0
2549,2015035590,1,4.0,1.0,1,2005.0,HYUN,0,P4D,1.0
2550,2015035590,2,,31.0,30,,,0,,
2551,2015035590,3,12.0,7.0,5,2001.0,HOND,0,PSV,4.0
2651,2015096765,1,28.0,2.0,1,2007.0,SUZI,0,MRC,1.0
2673,2015098517,1,4.0,1.0,1,2015.0,,0,P4D,1.0
2674,2015098517,2,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
2716,2015130854,1,4.0,1.0,1,2001.0,CHEV,0,P4D,1.0
2717,2015130854,2,51.0,5.0,1,1989.0,MACK,0,TCC,1.0
2718,2015130854,3,4.0,1.0,1,2008.0,CHEV,0,P4D,1.0
2982,2015055253,1,4.0,1.0,1,2007.0,CHEV,0,P4D,1.0
2993,2015032796,1,2.0,1.0,1,2002.0,TOYT,0,PCP,1.0
2994,2015032796,2,20.0,2.0,1,2012.0,HD,0,MRS,1.0
3024,2015079459,1,15.0,6.0,1,2012.0,TOYT,0,PUT,1.0
3025,2015079459,2,20.0,2.0,1,2011.0,HD,0,MRS,1.0
3037,2015037723,1,4.0,1.0,1,2005.0,HYUN,0,P4D,1.0
3038,2015037723,2,15.0,6.0,1,2003.0,GMC,0,T4W,1.0
3103,2015076459,1,15.0,1.0,1,2007.0,CHEV,0,PUT,1.0
3128,2015019134,1,,31.0,30,,,0,,
3129,2015019134,2,12.0,7.0,1,2010.0,CHEV,0,PSV,1.0
3147,2015045951,1,4.0,1.0,1,2005.0,CHEV,0,P4D,1.0
3148,2015035672,1,51.0,4.0,1,2004.0,TOYT,0,T4C,1.0
3149,2015035672,2,,31.0,30,,,0,,
3179,2015015730,1,2.0,1.0,1,2002.0,CHEV,0,PCP,1.0
3200,2015109117,1,4.0,1.0,1,2003.0,NISS,0,P4D,1.0
3201,2015109117,2,,31.0,30,,,0,,
3329,2015022077,1,6.0,1.0,1,2008.0,KIA,0,PSW,1.0
3330,2015022077,2,15.0,1.0,1,2005.0,CHEV,0,PUT,1.0
3393,2015086490,1,,99.0,5,9999.0,UNKN,0,,4.0
3394,2015086490,2,,31.0,30,,,0,,
3504,2015086866,1,2.0,1.0,1,2003.0,FORD,0,PCP,1.0
3505,2015086866,2,4.0,1.0,1,1996.0,NISS,0,P4D,1.0
3531,2015113765,1,2.0,1.0,1,1983.0,TOYT,0,PCP,1.0
3532,2015113765,2,51.0,4.0,1,2006.0,GMC,0,TCB,1.0
3537,2015033774,1,51.0,5.0,1,2015.0,PTRB,0,TCC,1.0
3538,2015033774,2,4.0,1.0,1,2005.0,FORD,0,P4D,1.0
3547,2015095154,1,51.0,4.0,1,2006.0,CHEV,0,TCW,1.0
3548,2015095154,2,,20.0,30,,,0,,1.0
3559,2015041460,1,28.0,2.0,1,2005.0,SUZI,0,MRC,1.0
3583,2015111713,1,15.0,6.0,1,2011.0,CHEV,0,PUT,1.0
3584,2015111713,2,,31.0,30,,,0,,
3630,2015067688,1,2.0,1.0,1,2001.0,FORD,0,PCP,1.0
3680,2015092134,1,2.0,1.0,1,1994.0,CHEV,0,PCP,1.0
3689,2015078301,1,12.0,7.0,1,2001.0,HOND,0,PSV,1.0
3690,2015078301,2,,20.0,30,,,0,,1.0
3718,2015035381,1,4.0,1.0,5,2000.0,MERZ,0,P4D,3.0
3719,2015035381,2,,31.0,30,,,0,,
3755,2015115875,1,51.0,4.0,1,2011.0,TOYT,0,TCW,1.0
3799,2015072597,1,4.0,1.0,1,2000.0,HOND,0,P4D,1.0
3800,2015072597,2,20.0,2.0,1,2015.0,HOND,0,MRS,1.0
3804,2015033788,1,5.0,1.0,1,2010.0,DODG,0,P4H,1.0
3870,2015113917,1,15.0,6.0,1,2003.0,TOYT,0,PUT,1.0
3880,2015033788,2,39.0,3.0,1,2015.0,FRHT,0,TBU,1.0
3971,2015120157,1,51.0,4.0,1,2013.0,CHEV,0,T4C,1.0
3972,2016001089,1,51.0,4.0,1,2014.0,DODG,0,TCW,1.0
4000,2015061060,1,51.0,4.0,6,2008.0,FORD,0,TCW,2.0
4001,2015061060,2,51.0,4.0,1,2000.0,DODG,0,T4C,1.0
4300,2015084716,1,51.0,4.0,1,2006.0,NISS,0,TCW,1.0
4379,2015085073,1,75.0,5.0,5,2014.0,PTRB,0,TTR,4.0
4380,2015085073,2,4.0,1.0,1,2008.0,BUIC,0,P4D,1.0
4381,2015085073,3,51.0,4.0,1,2005.0,CHEV,0,T4C,1.0
4382,2015085073,4,75.0,5.0,1,2001.0,MACK,0,TTR,1.0
4383,2015085073,5,4.0,1.0,2,2007.0,FORD,1,P4D,2.0
4384,2015085073,6,4.0,1.0,2,2004.0,NISS,1,P4D,2.0
4385,2015085073,7,69.0,4.0,2,,DODG,1,,2.0
4386,2015085073,8,51.0,4.0,2,2004.0,FORD,1,TCW,2.0
4387,2015085073,9,4.0,1.0,2,2010.0,TOYT,1,P4D,2.0
4388,2015085073,10,4.0,1.0,2,2011.0,CHEV,1,P4D,2.0
4389,2015085073,11,51.0,4.0,2,2011.0,FORD,1,T4C,2.0
4390,2015085073,12,51.0,4.0,2,1997.0,FORD,1,TPC,2.0
4391,2015085073,13,12.0,7.0,2,2002.0,KIA,1,PSV,2.0
4392,2015085073,14,4.0,1.0,2,2009.0,FORD,1,P4D,2.0
4393,2015085073,15,15.0,6.0,2,2002.0,NISS,1,PUT,2.0
4394,2015085073,16,51.0,4.0,2,2009.0,TOYT,1,TCW,2.0
4395,2015085073,17,15.0,1.0,2,2007.0,CHEV,1,PUT,2.0
4396,2015085073,18,12.0,1.0,2,2006.0,CHEV,1,PSV,2.0
4397,2015085073,19,9.0,1.0,2,,INFI,1,,2.0
4398,2015085073,20,51.0,4.0,2,2002.0,FORD,1,TCW,2.0
4399,2015085073,21,51.0,4.0,2,2013.0,FORD,1,T4C,2.0
4400,2015085073,22,51.0,4.0,2,1997.0,DODG,1,TPC,2.0
4495,2015134895,1,41.0,7.0,1,1996.0,CHRY,0,TES,1.0
4496,2015134895,2,41.0,7.0,1,2002.0,FORD,0,TEC,1.0
4513,2015122891,1,2.0,1.0,1,1998.0,FORD,0,PCP,1.0
4526,2015112954,1,4.0,1.0,1,1997.0,OLDS,0,P4D,1.0
4527,2015112954,2,41.0,7.0,1,2002.0,DODG,0,TCG,1.0
4543,2015062095,1,15.0,6.0,1,2010.0,SUBA,0,PUT,1.0
4544,2015062095,2,51.0,4.0,1,2000.0,CHEV,0,TPK,1.0
4670,2015043527,1,4.0,1.0,1,2000.0,MAZD,0,P4D,1.0
4671,2015043527,2,9.0,1.0,1,,CHEV,0,,1.0
4672,2015043527,3,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
4722,2015040646,1,4.0,1.0,1,2001.0,LINC,0,P4D,1.0
4723,2015040646,2,79.0,5.0,1,2007.0,FRHT,0,,1.0
4741,2015061232,1,4.0,1.0,1,1996.0,BUIC,0,P4D,1.0
4891,2015085918,1,15.0,6.0,1,2015.0,SUBA,0,PUT,1.0
4892,2015085918,2,,31.0,30,,,0,,
4920,2015018554,1,39.0,3.0,1,,THMS,0,,1.0
4921,2015018554,2,75.0,5.0,1,2009.0,OTHR,0,TTR,1.0
4925,2015040568,1,4.0,1.0,1,2000.0,CHEV,0,P4D,1.0
4926,2015040568,2,12.0,7.0,1,2007.0,DODG,0,PSV,1.0
4927,2015040568,3,9.0,1.0,1,1999.0,NISS,0,,1.0
4965,2015087913,1,15.0,6.0,1,2004.0,TOYT,0,PUT,1.0
5218,2015071701,1,20.0,2.0,1,2011.0,OTHR,0,MRS,1.0
5319,2015128143,1,51.0,4.0,1,1999.0,FORD,0,TPC,1.0
5585,2015060465,1,15.0,6.0,1,2015.0,JEEP,0,T4W,1.0
5586,2015060465,2,41.0,7.0,1,2010.0,FORD,0,TES,1.0
5597,2015042509,1,3.0,1.0,1,2011.0,HOND,0,P2H,1.0
5598,2015042509,2,51.0,5.0,1,2005.0,STRG,0,TCC,1.0
5630,2015079234,1,28.0,2.0,1,2002.0,HOND,0,MRC,1.0
5653,2015021124,1,,99.0,5,,,0,,3.0
5654,2015021124,2,,31.0,30,,,0,,
5692,2015115186,1,15.0,6.0,1,2010.0,KIA,0,PUT,1.0
5710,2015076141,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
5711,2015076141,2,51.0,5.0,1,2011.0,FORD,0,T4C,1.0
5720,2015065592,1,29.0,2.0,1,,OTHR,0,,1.0
5721,2015094044,1,15.0,6.0,1,2002.0,MRCU,0,PUT,1.0
5740,2015113580,1,5.0,1.0,1,2006.0,TOYT,0,P4H,1.0
5741,2015113580,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
5903,2015122586,1,15.0,6.0,1,2009.0,NISS,0,PUT,1.0
5904,2015122586,2,,99.0,30,,,0,,
5982,2015071680,1,20.0,2.0,1,2012.0,KAWK,0,MRS,1.0
6024,2015100167,1,20.0,2.0,1,1983.0,HOND,0,MRS,1.0
6093,2015051123,1,24.0,13.0,1,,OTHR,0,,1.0
6207,2015079125,1,15.0,6.0,1,2004.0,FORD,0,PUT,1.0
6237,2015095936,1,4.0,1.0,1,2002.0,FORD,0,P4D,1.0
6238,2015095936,2,20.0,2.0,1,2005.0,HD,0,MRS,1.0
6394,2015112917,1,4.0,1.0,1,2008.0,CHEV,0,P4D,1.0
6395,2015112917,2,4.0,1.0,1,2013.0,,0,P4D,1.0
6416,2015083515,1,1.0,1.0,1,2000.0,TOYT,0,PCV,1.0
6466,2015006753,1,4.0,1.0,1,1985.0,CHEV,0,P4D,1.0
6467,2015006753,2,75.0,5.0,1,2005.0,VOLV,0,TTR,1.0
6469,2015045995,1,,31.0,30,,,0,,
6470,2015045995,2,75.0,5.0,1,1993.0,KNNW,0,TTR,1.0
6485,2015098270,1,,31.0,30,,,0,,
6486,2015098270,2,4.0,1.0,1,1990.0,BUIC,0,P4D,1.0
6602,2015110664,1,15.0,6.0,1,2006.0,GMC,0,T4W,1.0
6696,2015103561,1,20.0,2.0,1,2000.0,HD,0,MRS,1.0
6697,2015103561,2,51.0,4.0,1,1999.0,FORD,0,T4C,1.0
6700,2015124751,1,4.0,1.0,1,2010.0,MRCU,0,P4D,1.0
6701,2015124751,2,15.0,6.0,1,1999.0,JEEP,0,T4W,1.0
6702,2015110664,2,4.0,1.0,1,1999.0,DODG,0,P4D,1.0
6785,2015131824,1,75.0,5.0,1,2006.0,FRHT,0,TTR,1.0
6797,2015098588,1,4.0,1.0,1,2001.0,LINC,0,P4D,1.0
6798,2015098588,2,5.0,1.0,1,2011.0,VOLK,0,P4H,1.0
6836,2015082293,1,2.0,1.0,1,1994.0,LEXS,0,PCP,1.0
6851,2015108459,1,4.0,1.0,1,2000.0,FORD,0,P4D,1.0
6852,2015108459,2,12.0,7.0,1,2012.0,CHRY,0,PSV,1.0
6904,2015131824,2,75.0,5.0,1,2009.0,KNNW,0,TTR,1.0
6905,2015131824,3,4.0,1.0,1,2016.0,FORD,0,P4D,1.0
6979,2015085833,1,4.0,1.0,1,2007.0,HOND,0,P4D,1.0
6980,2015085833,2,15.0,6.0,1,2015.0,SUBA,0,PUT,1.0
6984,2015068842,1,51.0,4.0,1,2000.0,FRHT,0,TCC,1.0
7055,2015086157,1,4.0,1.0,1,2013.0,TOYT,0,P4D,1.0
7070,2015041026,1,2.0,1.0,1,1998.0,HOND,0,PCP,1.0
7082,2015068842,2,75.0,5.0,1,2012.0,FRHT,0,TTR,1.0
7083,2015068842,3,75.0,5.0,1,1998.0,FRHT,0,TTR,1.0
7156,2015086157,2,29.0,2.0,1,1977.0,HD,0,,1.0
7228,2015048444,1,15.0,6.0,1,2002.0,CHEV,0,PUT,1.0
7229,2015048444,2,75.0,5.0,1,2005.0,FRHT,0,TTR,1.0
7233,2015101559,1,2.0,1.0,1,2013.0,HYUN,0,PCP,1.0
7234,2015101559,2,15.0,6.0,1,2002.0,GMC,0,T4W,1.0
7298,2015032531,1,29.0,2.0,5,9999.0,UNKN,0,,4.0
7347,2015071731,1,19.0,6.0,5,,,0,,4.0
7348,2015071731,2,,31.0,30,,,0,,
7380,2016002222,1,51.0,5.0,1,2006.0,FRHT,0,TCC,1.0
7381,2016002222,2,4.0,1.0,1,2002.0,MRCU,0,P4D,1.0
7395,2015020378,1,51.0,4.0,1,2003.0,FORD,0,TCW,1.0
7396,2015020378,2,4.0,1.0,1,2002.0,HYUN,0,P4D,1.0
7397,2015020378,3,51.0,4.0,1,2013.0,DODG,0,TCW,1.0
7398,2015020932,1,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
7399,2015020932,2,51.0,4.0,1,2008.0,CHEV,0,T4C,1.0
7423,2015129971,1,4.0,1.0,1,1997.0,CHEV,0,P4D,1.0
7424,2015129971,2,4.0,1.0,1,2008.0,BMW,0,P4D,1.0
7425,2015129971,3,,31.0,30,,,0,,
7439,2015019798,1,6.0,1.0,1,1994.0,HOND,0,PSW,1.0
7533,2015136982,1,4.0,1.0,1,1997.0,BUIC,0,P4D,1.0
7534,2015136982,2,75.0,5.0,5,2006.0,VOLV,0,TTR,4.0
7632,2015108456,1,2.0,1.0,1,2002.0,FORD,0,PCP,1.0
7674,2015073316,1,12.0,7.0,1,2008.0,HOND,0,PSV,1.0
7687,2015114137,1,,31.0,30,,,0,,
7688,2015114137,2,6.0,1.0,1,2004.0,SUBA,0,PSW,1.0
7689,2015127139,1,4.0,1.0,1,2005.0,MRCU,0,P4D,1.0
7690,2015127139,2,1.0,1.0,1,1994.0,MAZD,0,PCV,1.0
7727,2015029148,1,15.0,6.0,1,2001.0,JEEP,0,T4W,1.0
7728,2015029148,2,15.0,6.0,6,2005.0,FORD,0,PUT,2.0
7729,2015029148,3,,31.0,30,,,0,,
7730,2015029148,4,,31.0,30,,,0,,
7733,2015086767,1,51.0,4.0,1,1994.0,FORD,0,TPC,1.0
7758,2015119664,1,20.0,2.0,1,2002.0,HD,0,MRS,1.0
7759,2015119664,2,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
7760,2015119664,3,15.0,6.0,1,2010.0,TOYT,0,PUT,1.0
7847,2015081653,1,5.0,1.0,1,2004.0,TOYT,0,P4H,1.0
7848,2015081653,2,4.0,1.0,1,2004.0,CHEV,0,P4D,1.0
7887,2015122265,1,15.0,6.0,1,2004.0,JEEP,0,T4W,1.0
7888,2015122265,2,4.0,1.0,1,1995.0,BUIC,0,P4D,1.0
8062,2015100517,1,51.0,4.0,1,2010.0,FORD,0,T4C,1.0
8063,2015100517,2,,31.0,30,,,0,,
8076,2015065551,1,15.0,6.0,1,2013.0,SUBA,0,PUT,1.0
8077,2015065551,2,15.0,6.0,2,2004.0,TOYT,1,PUT,2.0
8078,2015065551,3,,31.0,30,,,0,,
8079,2015065551,4,51.0,4.0,2,2000.0,DODG,1,TPC,2.0
8130,2015135109,1,4.0,1.0,1,2001.0,STRN,0,P4D,1.0
8140,2015007810,1,4.0,1.0,1,2003.0,DODG,0,P4D,1.0
8190,2015051976,1,4.0,1.0,1,2008.0,HYUN,0,P4D,1.0
8234,2015089690,1,4.0,1.0,1,2013.0,HYUN,0,P4D,1.0
8270,2015063701,1,20.0,2.0,1,1998.0,HD,0,MRS,1.0
8324,2015132273,1,51.0,4.0,1,2000.0,FORD,0,TCW,1.0
8347,2015132314,1,2.0,1.0,1,1995.0,BMW,0,PCP,1.0
8414,2015068841,1,4.0,1.0,1,2000.0,NISS,0,P4D,1.0
8415,2015068841,2,51.0,5.0,1,2004.0,OTHR,0,TCC,1.0
8416,2015068841,3,51.0,5.0,1,2004.0,OTHR,0,TCC,1.0
8440,2015094760,1,,31.0,30,,,0,,
8441,2015094760,2,51.0,4.0,5,1997.0,FORD,0,T3C,4.0
8452,2015124518,1,15.0,6.0,1,2007.0,DODG,0,PUT,1.0
8453,2015124518,2,,31.0,30,,,0,,
8466,2015062488,1,41.0,7.0,1,2000.0,DODG,0,TES,1.0
8476,2015058295,1,4.0,1.0,1,2002.0,HOND,0,P4D,3.0
8477,2015058295,2,15.0,1.0,1,2014.0,FORD,0,PUT,1.0
8478,2015058295,3,1.0,1.0,1,2007.0,JAGU,0,PCV,1.0
8566,2015086423,1,4.0,1.0,1,2007.0,PONT,0,P4D,3.0
8657,2015016755,1,15.0,6.0,1,2000.0,JEEP,0,T4W,1.0
8820,2015060101,1,20.0,2.0,1,2013.0,TRIU,0,MRS,1.0
8825,2015124784,1,4.0,1.0,1,2005.0,HOND,0,P4D,1.0
8903,2015043308,1,15.0,6.0,1,2004.0,CHEV,0,PUT,1.0
8904,2015043308,2,4.0,1.0,1,2002.0,HOND,0,P4D,1.0
8905,2015043308,3,15.0,6.0,1,2014.0,TOYT,0,PUT,1.0
9002,2015131203,1,15.0,6.0,1,2001.0,TOYT,0,PUT,1.0
9003,2015131203,2,,31.0,30,,,0,,
9023,2015025936,1,5.0,1.0,1,2004.0,MAZD,0,P4H,1.0
9024,2015025936,2,28.0,2.0,1,2004.0,SUZI,0,MRC,1.0
9026,2015104418,1,6.0,1.0,1,1998.0,SUBA,0,PSW,1.0
9027,2015104418,2,15.0,6.0,1,2005.0,JEEP,0,T4W,1.0
9096,2015067347,1,4.0,1.0,1,1997.0,FORD,0,P4D,1.0
9137,2015068418,1,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
9139,2015097293,1,4.0,6.0,1,2001.0,JAGU,0,P4D,1.0
9447,2015049360,1,4.0,1.0,1,2011.0,AUDI,0,P4D,1.0
9448,2015049360,2,,31.0,30,,,0,,
9487,2015089666,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
9491,2016010871,1,3.0,1.0,1,2004.0,ACUR,0,P2H,1.0
9574,2015075135,1,4.0,1.0,1,2006.0,STRN,0,P4D,1.0
9823,2015019964,1,51.0,4.0,1,2006.0,FORD,0,T4C,1.0
9875,2015086305,1,20.0,2.0,1,2008.0,SUZI,0,MRS,1.0
9956,2015068995,1,4.0,1.0,1,2004.0,CHEV,0,P4D,1.0
9989,2016003827,1,15.0,1.0,1,2008.0,HOND,0,PUT,1.0
9990,2016003827,2,51.0,4.0,1,1998.0,CHEV,0,TPK,1.0
9991,2016003827,3,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
9992,2016003827,4,15.0,1.0,1,2004.0,FORD,0,PUT,1.0
10038,2015088629,1,29.0,2.0,1,2012.0,DUCA,0,,1.0
10039,2015088629,2,51.0,4.0,2,2006.0,DODG,1,TCW,2.0
10176,2015077939,1,15.0,6.0,1,2015.0,,0,PUT,1.0
10177,2015097137,1,4.0,1.0,1,2013.0,VOLV,0,P4D,1.0
10178,2015097137,2,20.0,2.0,1,2007.0,HD,0,MRS,1.0
10186,2015116221,1,15.0,6.0,1,2016.0,KIA,0,PUT,1.0
10228,2015114543,1,4.0,1.0,1,2000.0,CHEV,0,P4D,1.0
10229,2015114543,2,51.0,5.0,1,2012.0,FORD,0,TCB,1.0
10265,2015014116,1,4.0,1.0,1,2001.0,DODG,0,P4D,1.0
10266,2015014116,2,75.0,5.0,1,2010.0,OTHR,0,TTR,1.0
10287,2015112666,1,2.0,1.0,1,2015.0,FORD,0,PCP,1.0
10339,2015067746,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
10505,2015107550,1,41.0,7.0,1,2006.0,GMC,0,TCG,1.0
10559,2015039260,1,3.0,1.0,1,2005.0,TOYT,0,P2H,1.0
10560,2015039260,2,51.0,4.0,1,2004.0,FORD,0,T4C,1.0
10585,2015108358,1,3.0,1.0,1,1993.0,PLYM,0,P2H,1.0
10586,2015108358,2,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
10612,2015110107,1,4.0,1.0,1,2010.0,VOLK,0,P4D,1.0
10615,2015136749,1,51.0,4.0,1,1995.0,CHEV,0,TPC,1.0
10616,2015136749,2,4.0,1.0,1,2004.0,CHEV,0,P4D,1.0
10641,2015061454,1,51.0,4.0,1,2006.0,MACK,0,TCC,1.0
10642,2015061454,2,4.0,1.0,1,2006.0,ACUR,0,P4D,1.0
10643,2015061454,3,51.0,4.0,1,2004.0,DODG,0,TCW,1.0
10678,2016001995,1,51.0,4.0,1,1990.0,CHEV,0,TPK,1.0
10808,2015114905,1,4.0,1.0,1,2007.0,MRCU,0,P4D,1.0
10809,2015114905,2,4.0,1.0,1,2001.0,PONT,0,P4D,1.0
10867,2015105225,1,12.0,7.0,1,2008.0,TOYT,0,PSV,1.0
10868,2015105225,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
10875,2015049234,1,4.0,1.0,1,2007.0,FORD,0,P4D,1.0
10915,2015076833,1,4.0,1.0,1,2005.0,FORD,0,P4D,1.0
10916,2015076833,2,51.0,4.0,1,2013.0,FORD,0,TCW,1.0
10987,2015132714,1,1.0,1.0,1,1997.0,CHRY,0,PCV,1.0
10995,2015029525,1,24.0,13.0,1,,OTHR,0,MAT,1.0
