,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
5120,2010009680,41.271084,-77.022945,41,41219,1,1,,,0,1,4
5133,2010009694,40.828208,-76.872633,54,54209,1,1,,,0,1,7
5177,2010009741,40.316444,-77.308692,50,50219,1,4,,,1,0,7
5182,2010009749,39.803145,-75.717521,15,15220,1,3,,,1,0,2
5189,2010009758,40.124243,-76.470628,36,36230,1,3,,,1,1,4
5241,2010009818,41.0361,-75.7827,40,40212,1,7,,,2,0,7
5243,2010009820,41.01625,-75.904376,40,40212,1,6,,,1,0,4
5298,2010009883,40.161773,-79.484368,64,64212,1,2,,,0,1,7
5321,2010009907,40.106256,-76.321838,36,36101,1,4,,,1,0,4
5322,2010009908,40.287235,-75.164128,9,9205,1,3,,,1,0,7
5339,2010009926,40.197233,-77.064853,21,21212,1,4,,,1,0,7
5376,2010009967,41.646275,-79.716075,20,20407,1,5,,,0,1,4
5379,2010009971,41.904079,-76.985699,58,58224,1,3,,,1,0,7
5534,2010010254,41.300034,-75.809971,40,40219,1,2,,,2,0,7
5601,2010010333,40.310735,-76.406086,38,38212,1,6,,,1,0,7
5664,2010010407,40.3796,-76.9328,22,22211,1,1,1234.0,,1,0,7
5728,2010010484,40.753947,-75.356863,48,48211,1,3,1056.0,,1,0,7
5877,2010010820,40.427286,-77.926891,31,31202,1,3,2105.0,,1,0,2
5879,2010010822,40.429118,-77.950134,31,31226,1,6,1651.0,,1,0,7
5971,2010010933,40.653522,-75.335167,48,48101,1,5,13.0,,0,3,4
5976,2010010938,40.446931,-79.070061,32,32222,1,4,825.0,,1,0,4
6023,2010011002,40.1159,-77.6751,28,28207,1,3,1551.0,,1,0,7
6055,2010011036,41.00905,-75.113464,45,45213,1,3,1850.0,,1,0,7
6063,2010011048,41.927429,-75.730077,57,57212,1,5,1825.0,,2,0,0
6088,2010011148,40.010316,-75.197582,67,67301,1,7,1427.0,,0,2,7
6141,2010011294,40.391754,-79.877194,2,2473,1,6,1100.0,,1,0,7
6162,2010011319,40.108091,-74.857313,9,9401,1,2,1622.0,,1,1,4
6214,2010011378,41.183309,-78.627963,17,17219,1,4,2315.0,,1,0,4
6229,2010011395,39.925982,-76.195824,36,36233,1,4,654.0,,1,0,7
6235,2010011403,39.908668,-75.548791,23,23209,1,4,1832.0,,1,0,4
6391,2010011620,40.027344,-75.028863,67,67301,1,2,1552.0,,1,0,4
6396,2010011626,39.959423,-75.216901,67,67301,1,6,412.0,,1,0,7
6475,2010011719,40.486604,-79.489452,64,64202,1,5,1601.0,,1,0,7
6562,2010011819,41.225824,-75.800789,40,40201,1,3,1642.0,,0,1,4
6622,2010011891,40.132866,-76.087252,36,36209,1,2,1242.0,,1,0,8
6623,2010011892,40.166829,-80.268073,62,62302,1,7,902.0,,1,0,2
6632,2010011903,40.103575,-75.125489,46,46410,1,6,1758.0,,1,0,8
6672,2010011953,40.470954,-75.370736,9,9220,1,1,1211.0,,1,1,2
6698,2010011982,40.421004,-80.042854,2,2435,1,6,2346.0,,1,0,1
6755,2010012046,40.696427,-76.558855,53,53210,1,2,613.0,,1,0,0
6784,2010012082,41.007166,-75.999633,40,40204,1,7,2050.0,,1,0,7
6799,2010012098,40.195779,-74.815113,9,9208,1,1,1816.0,,2,0,4
6857,2010012167,41.1758,-76.5765,41,41212,1,7,19.0,,1,0,7
6879,2010012190,40.444753,-75.727053,6,6234,1,1,1711.0,,1,0,7
6941,2010012257,40.511778,-79.647336,64,64219,1,1,1547.0,,1,0,4
6970,2010012289,40.407606,-79.911006,2,2438,2,2,1122.0,,1,0,8
6995,2010012316,40.339288,-79.913571,2,2473,1,5,1951.0,,1,0,4
7067,2010012398,40.058019,-75.036845,67,67301,1,6,715.0,,1,0,7
7071,2010012403,40.036159,-75.155612,67,67301,1,1,810.0,,1,0,7
7084,2010012422,40.783226,-80.154377,10,10422,1,3,504.0,,0,3,7
7197,2010012559,39.895525,-76.986091,1,1208,1,6,157.0,,1,0,8
7199,2010012561,39.899969,-77.423033,1,1205,1,4,1716.0,,1,0,2
7241,2010012608,40.528072,-75.173846,9,9217,1,4,941.0,,1,0,5
7332,2010012725,40.431211,-75.937642,6,6228,2,3,700.0,,0,2,4
7375,2010012776,40.335826,-79.973867,2,2454,2,3,1719.0,,1,0,5
7385,2010012787,39.991728,-75.589761,15,15247,1,3,1750.0,,0,1,4
7415,2010012826,39.729238,-76.355424,66,66224,1,2,1329.0,,1,0,8
7453,2010012871,41.438368,-75.593183,35,35415,2,3,1504.0,,1,0,2
7526,2010012966,41.185975,-80.330114,43,43212,1,1,2235.0,,1,0,7
7535,2010012975,41.3517,-76.893,41,41234,1,3,2135.0,,1,0,7
7542,2010012984,40.480848,-78.297961,7,7205,1,7,2357.0,,1,0,7
7670,2010013140,,,2,2473,2,4,822.0,,1,0,2
7674,2010013144,40.654764,-79.666594,64,64201,2,4,807.0,,0,1,4
7685,2010013156,39.964228,-75.299978,23,23111,1,1,1044.0,,0,1,8
7817,2010013313,40.463614,-79.983789,2,2301,2,4,1911.0,,1,0,4
7822,2010013319,,,4,4212,2,4,1645.0,,1,0,7
7865,2010013364,41.004393,-80.334213,37,37301,2,4,1240.0,,1,0,4
7887,2010013392,39.901514,-79.893871,26,26207,1,6,1807.0,,1,0,2
7920,2010013427,39.944518,-77.136523,1,1220,1,6,2244.0,,0,1,0
7921,2010013428,39.927943,-77.057317,1,1218,1,4,2124.0,,0,1,2
7925,2010013432,40.115913,-75.424091,46,46208,1,6,937.0,,1,0,7
7944,2010013453,41.839361,-76.762642,8,8224,1,6,2209.0,,1,0,1
7968,2010013487,40.65608,-77.592256,44,44203,1,3,824.0,,0,1,7
8086,2010013618,39.9278,-75.6549,15,15203,1,4,1121.0,,1,0,7
8096,2010013628,40.314715,-76.58086,38,38210,1,7,1627.0,,1,0,7
8175,2010013716,41.488653,-75.615092,35,35402,2,6,5.0,,0,1,7
8186,2010013730,40.290819,-75.198213,9,9402,1,1,942.0,,1,0,7
8223,2010013777,39.887623,-75.520186,23,23204,1,3,1434.0,,1,0,4
8247,2010013805,40.688262,-77.558386,44,44201,1,2,1619.0,,1,0,7
8295,2010013868,40.607132,-77.719998,44,44209,1,1,2243.0,,1,0,8
8318,2010013895,40.389279,-75.927529,6,6102,1,1,1526.0,,3,0,2
8477,2010014113,40.625172,-75.385503,39,39302,2,5,742.0,,1,0,8
8484,2010014121,40.177619,-79.299022,64,64203,1,7,1947.0,,2,0,4
8578,2010014238,40.242028,-78.846924,55,55414,2,5,2201.0,,1,0,7
8614,2010014284,40.867189,-80.27444,37,37403,2,6,656.0,,1,0,6
8616,2010014287,40.398619,-79.422153,64,64417,1,6,2052.0,,1,0,2
8624,2010014297,41.292955,-76.940342,41,41219,1,2,2020.0,,1,1,4
8669,2010014348,41.117622,-75.318819,45,45208,1,1,1547.0,,1,0,4
8687,2010014371,40.091256,-76.670565,36,36207,1,6,2244.0,,1,0,7
8720,2010014408,40.35692,-79.882081,2,2473,2,6,2120.0,,1,0,5
8807,2010014504,40.859374,-75.291825,48,48419,2,7,2128.0,,1,0,7
8815,2010014513,39.887437,-75.458862,23,23101,2,3,2220.0,,1,0,7
8882,2010014594,40.44129,-80.020246,2,2301,2,1,1540.0,,1,0,4
8902,2010014617,40.668077,-75.385179,48,48206,2,1,50.0,,0,1,8
8951,2010014668,41.760588,-78.046388,52,52206,1,1,1420.0,,1,0,7
8972,2010014692,39.786873,-77.779681,28,28201,1,3,1913.0,,1,0,7
8973,2010014693,40.189814,-77.72531,28,28202,1,5,1902.0,,1,0,7
8982,2010014702,40.409593,-76.595361,38,38203,2,3,2101.0,,1,0,4
9144,2010014876,40.368983,-75.332069,9,9229,1,6,,,1,0,8
9180,2010014925,42.150088,-80.030825,25,25101,2,2,,,1,0,4
9316,2010015086,40.139579,-75.542755,15,15212,1,7,,,1,0,8
9361,2010015133,40.251494,-76.813899,22,22102,1,7,,,1,0,4
9391,2010015164,41.192263,-79.845399,60,60204,1,4,,,1,3,4
9401,2010015176,41.744784,-78.088447,52,52206,1,5,,,0,1,2
9481,2010015267,42.109549,-80.119557,25,25302,2,3,,,0,1,4
9510,2010015302,40.546228,-79.770622,2,2121,2,3,,,1,0,2
9567,2010015367,41.570501,-75.258134,63,63403,2,3,,,1,0,6
9568,2010015368,39.905559,-76.523175,66,66216,1,6,,,1,0,0
9577,2010015378,40.991493,-79.832895,10,10210,1,5,,,0,1,99
9601,2010015405,40.897659,-75.309588,45,45205,2,1,,,1,0,7
9641,2010015448,40.20873,-75.280102,46,46414,2,2,,,1,0,2
9645,2010015452,41.205751,-75.44151,45,45203,2,2,,,1,0,0
9686,2010015498,40.751484,-78.671308,17,17419,2,1,,,1,0,8
9698,2010015510,41.107136,-76.768139,49,49410,1,4,,,0,1,4
9710,2010015522,39.771725,-76.344164,66,66215,1,7,,,1,0,7
9778,2010015593,41.933339,-76.79911,8,8223,1,6,,,1,0,4
9809,2010015628,39.866095,-75.428113,23,23101,1,5,,,1,0,8
9854,2010015685,41.169053,-80.505284,43,43224,2,3,,,1,0,2
9901,2010015740,41.642186,-80.151103,20,20301,2,7,,,1,0,8
9915,2010015761,40.701873,-77.596451,44,44201,2,4,,,2,0,4
9926,2010015772,40.630603,-78.740633,11,11227,2,6,,,1,0,7
9943,2010015794,40.436763,-79.865055,2,2478,2,2,,,1,0,1
9947,2010015798,39.865386,-79.810425,26,26206,1,7,,,1,0,1
9953,2010015805,41.280748,-79.116093,33,33205,1,5,,,0,1,7
9964,2010015816,42.240989,-79.794918,25,25214,1,3,,,0,1,7
9966,2010015818,42.08876,-80.118422,25,25302,1,6,,,0,1,2
9985,2010015837,40.184561,-77.86522,31,31207,1,4,,,1,0,8
10016,2010015872,40.710064,-75.499236,48,48201,1,5,,,1,2,4
10096,2010015975,40.194753,-76.375319,36,36227,2,5,,,1,0,6
10204,2010016096,40.476403,-79.780466,2,2113,2,5,,,1,0,4
10230,2010016125,40.614446,-80.095518,2,2481,1,6,,,1,0,7
10236,2010016131,41.589573,-79.384568,27,27204,1,4,,,1,0,7
10251,2010016146,41.052951,-76.905114,59,59210,1,6,,,2,1,7
10393,2010016317,40.255433,-76.184236,36,36236,2,3,,,1,0,7
10419,2010016345,39.954452,-75.257233,23,23111,2,3,,,1,0,8
10536,2010016477,40.233395,-76.948969,21,21103,2,7,,,1,0,4
10545,2010016486,40.401715,-80.042284,2,2301,2,1,,,0,1,8
10586,2010016534,41.849609,-79.146559,61,61301,2,6,,,0,1,5
10663,2010016622,39.943106,-75.255836,23,23408,1,6,,,1,0,7
10709,2010016682,39.738924,-79.898814,26,26413,1,5,,,1,0,7
10718,2010016691,41.349639,-79.336308,16,16206,2,1,,,1,0,7
10742,2010016717,41.633272,-80.085852,20,20209,2,1,,,1,0,7
10767,2010016744,40.74775,-78.209708,14,14222,1,7,,,1,1,2
10862,2010016850,41.762784,-76.434397,8,8238,2,5,,,1,0,7
10864,2010016852,41.770706,-76.157019,8,8226,2,4,,,1,0,7
10871,2010016860,41.4746,-75.5468,35,35417,2,7,,,1,0,7
10913,2010016904,39.967159,-75.205653,67,67301,1,6,,,1,0,4
10978,2010016981,40.602063,-75.471666,39,39301,1,7,,,1,0,7
11032,2010017039,40.059263,-79.901767,62,62405,2,6,,,1,0,4
11035,2010017042,39.971446,-75.159371,67,67301,1,5,,,1,0,8
11062,2010017076,40.017947,-75.083932,67,67301,1,4,,,1,0,8
11066,2010017080,39.978675,-75.157803,67,67301,1,5,,,1,0,1
11211,2010017258,39.894526,-75.246567,67,67301,1,7,,,2,0,2
11246,2010017299,41.52598,-75.548746,35,35408,2,5,,,1,0,7
11268,2010017328,40.138253,-74.958834,9,9202,2,2,,,1,0,4
11290,2010017353,40.044376,-76.290165,36,36301,2,4,,,0,2,4
11299,2010017363,40.883424,-79.556071,3,3207,2,2,,,1,0,4
11439,2010017519,40.457271,-76.230033,6,6239,1,7,,,0,1,7
11511,2010017610,40.98922,-76.065641,40,40230,2,3,,,1,0,4
11575,2010017678,40.197813,-79.491909,64,64212,1,7,,,1,1,7
11589,2010017693,40.700186,-78.988063,32,32214,2,1,,,0,2,4
11668,2010017779,41.912285,-79.249949,61,61209,2,7,,,1,0,7
11693,2010017806,39.788151,-78.405301,5,5216,2,4,,,1,0,7
11704,2010017817,40.125215,-78.062909,29,29207,2,6,,,1,0,2
11709,2010017823,40.958811,-77.763961,14,14202,2,6,,,2,0,4
11781,2010017900,40.2052,-76.0553,36,36202,2,3,,,1,0,4
11810,2010017932,40.776202,-75.992142,53,53232,2,5,,,1,0,7
11839,2010017964,40.972373,-75.289579,45,45205,1,4,,,0,1,5
11854,2010017981,41.590393,-75.174433,63,63201,2,7,,,1,0,7
11987,2010018126,40.015519,-79.150022,55,55221,2,6,,,1,0,4
12002,2010018144,41.135199,-78.726161,17,17228,2,4,,,0,1,7
12011,2010018153,40.889544,-80.344881,37,37408,2,2,,,1,0,4
12012,2010018154,41.962889,-80.141744,25,25212,2,1,,,1,0,4
12211,2010018379,40.169197,-74.947286,9,9213,2,4,,,1,0,8
12277,2010018449,40.866568,-76.804563,54,54208,2,4,,,1,0,4
12292,2010018465,40.560173,-75.989433,6,6408,2,1,,,1,0,0
12327,2010018503,40.237108,-79.883605,2,2204,2,6,,,1,0,7
12389,2010018573,41.036829,-80.126302,10,10232,2,4,,,1,0,4
12395,2010018579,41.050776,-77.169753,18,18211,2,2,,,1,0,7
12400,2010018584,41.128071,-77.49872,18,18202,2,6,,,1,0,2
12403,2010018588,40.906271,-77.053973,59,59207,2,2,,,0,1,2
12444,2010018633,40.956781,-75.467769,45,45202,1,6,,,1,0,7
12537,2010018758,40.443686,-79.777989,2,2446,2,4,,,1,0,6
12590,2010018841,40.640073,-78.683468,11,11214,2,4,,,1,0,4
12593,2010018844,40.711923,-76.188461,53,53425,2,3,,,0,1,8
12607,2010018863,39.978643,-75.574544,15,15247,1,1,,,1,0,7
12638,2010018905,40.349892,-75.920285,6,6301,1,7,,,1,0,7
12684,2010018972,42.125083,-80.042872,25,25302,1,5,,,0,1,8
12712,2010019012,40.10099,-76.563842,36,36211,1,7,,,1,0,7
12767,2010019073,39.960981,-75.288597,23,23111,2,6,,,1,0,4
12807,2010019121,40.122686,-79.40963,64,64212,2,3,,,1,0,7
12814,2010019129,39.845278,-79.053424,55,55224,2,2,,,1,0,4
12828,2010019145,41.828742,-78.427524,42,42209,2,6,,,2,0,2
12868,2010019189,39.892928,-75.233962,67,67301,2,2,,,0,1,1
12953,2010019281,42.116794,-80.112891,25,25302,2,6,,,1,0,7
13067,2010019399,41.890939,-76.801924,8,8208,2,2,,,1,0,7
13090,2010019437,40.511816,-79.99662,2,2116,2,6,,,1,0,4
13221,2010019588,40.455909,-79.894247,2,2301,2,1,,,1,0,8
13222,2010019589,40.444947,-79.977492,2,2301,2,1,,,1,0,5
13237,2010019605,40.456922,-79.894133,2,2301,2,1,,,2,1,4
13279,2010019657,40.686778,-80.250245,4,4211,2,1,,,1,0,2
13400,2010019790,40.576672,-79.593805,64,64201,2,1,,,1,0,4
13401,2010019791,39.975215,-76.673254,66,66227,2,1,,,1,0,4
13402,2010019793,39.896061,-75.314598,23,23107,2,1,,,1,0,7
13417,2010019811,41.203006,-77.269597,41,41403,2,1,,,1,0,5
13464,2010019864,41.390556,-79.583346,60,60213,1,1,,,0,1,7
13645,2010020074,39.777041,-76.94314,66,66103,2,7,,,1,0,0
13806,2010020272,39.969509,-75.563371,15,15247,2,7,,,1,0,2
13829,2010020296,40.137192,-75.031084,46,46105,1,3,,,0,1,7
13841,2010020308,40.272099,-79.073608,64,64207,2,3,,,2,1,4
13842,2010020310,40.305499,-79.672253,64,64209,2,6,,,0,1,8
13943,2010020420,40.236387,-76.893717,21,21403,2,6,,,1,0,1
13958,2010020436,39.917311,-77.31181,1,1205,2,6,,,1,0,4
13979,2010020458,39.9256,-75.8272,15,15248,1,1,,,2,0,7
14021,2010020501,40.604328,-76.2047,53,53234,1,2,,,1,0,7
14057,2010020540,40.032879,-78.135816,29,29204,2,3,,,1,0,7
14062,2010020545,40.216311,-79.596571,64,64436,2,3,,,1,0,0
14142,2010020632,40.501412,-79.679188,64,64437,2,2,,,1,0,4
14190,2010020691,40.354975,-78.937128,11,11301,2,6,,,1,0,8
14224,2010020766,40.645395,-75.412734,39,39302,1,7,,,1,0,7
14241,2010020783,40.156932,-80.138782,62,62225,2,5,,,1,0,7
14255,2010020797,41.007811,-80.114557,10,10232,2,1,,,0,1,7
14268,2010020810,41.246022,-76.517476,41,41216,2,1,,,0,1,7
14312,2010020856,40.709558,-76.085996,53,53202,2,7,,,1,0,7
14371,2010020919,40.499663,-79.837527,2,2113,2,4,,,1,0,4
14420,2010020972,41.105776,-79.218295,16,16218,2,5,,,0,1,2
14434,2010020986,41.125641,-77.500475,18,18202,2,6,,,0,1,8
14563,2010021136,40.368663,-78.771349,11,11210,2,5,,,0,1,4
14587,2010021173,40.243461,-80.176311,62,62220,2,3,,,1,0,4
14605,2010021191,40.630415,-79.380399,3,3222,2,6,,,1,1,1
14643,2010021230,41.2996,-76.2762,40,40210,2,7,,,1,0,7
14644,2010021231,41.839259,-75.811905,57,57204,1,5,,,0,1,4
14690,2010021284,40.457842,-79.974246,2,2301,2,6,,,1,0,8
14705,2010021299,40.286428,-79.379958,64,64217,2,1,,,1,0,1
14775,2010021375,41.007882,-78.638211,17,17204,1,3,,,1,1,7
14893,2010021503,40.216307,-75.276619,46,46113,2,3,,,0,1,7
14980,2010021634,40.006627,-75.194171,67,67301,1,1,,,1,0,2
15061,2010021732,39.9666,-75.233763,67,67301,1,1,,,1,0,8
15246,2010021941,40.333801,-76.095694,6,6221,2,2,,,1,0,4
15471,2010022188,40.21582,-76.992653,21,21404,2,7,,,0,1,4
15593,2010022323,40.425933,-79.669467,64,64437,2,6,,,1,0,7
15786,2010022535,40.034631,-77.480579,21,21215,2,5,,,1,0,4
15849,2010022602,40.225855,-76.828778,22,22414,2,1,,,1,0,5
15919,2010022680,40.172571,-79.798305,64,64103,3,2,,,1,0,4
15969,2010022737,40.523637,-75.388269,39,39211,2,7,,,1,0,6
16047,2010022821,40.002621,-76.094016,36,36226,2,1,,,1,0,7
16054,2010022828,40.188216,-75.369697,46,46226,2,1,,,1,0,4
16141,2010022927,40.14623,-79.744106,64,64216,2,5,,,1,0,7
16183,2010022969,40.480796,-76.930924,22,22204,1,1,,,0,1,7
16184,2010022970,40.488808,-77.076837,50,50205,1,2,,,0,1,7
16185,2010022971,40.351818,-77.210985,50,50216,1,3,,,0,1,7
16187,2010022974,39.897473,-76.986108,1,1208,1,2,,,0,2,7
16202,2010022989,40.425989,-75.696717,6,6231,2,1,,,2,0,4
16204,2010022991,40.864842,-76.225758,53,53230,2,2,,,1,0,2
16209,2010022996,40.598382,-76.219231,53,53234,1,1,,,0,1,7
16237,2010023025,40.15316,-79.445124,64,64212,2,1,,,0,1,5
16245,2010023034,39.90128,-75.203676,67,67301,3,2,,,1,0,1
16276,2010023071,40.303606,-79.539717,64,64302,3,3,,,1,0,4
16287,2010023085,39.893051,-75.28144,23,23410,3,3,,,1,0,7
16314,2010023117,40.284745,-75.810819,6,6214,1,6,,,0,1,7
16331,2010023135,40.690862,-75.216653,48,48302,2,4,,,1,0,8
16343,2010023147,40.24652,-80.002056,62,62228,2,1,,,1,0,4
16351,2010023158,40.845882,-77.81157,14,14201,2,1,,,2,0,7
16358,2010023165,40.181108,-75.319922,46,46226,1,1,,,1,0,7
16393,2010023205,40.802145,-75.965404,53,53428,2,6,,,0,1,8
16397,2010023211,40.238014,-76.2376,36,36204,3,3,,,1,0,7
16436,2010023254,40.822675,-75.715481,13,13208,3,3,,,1,0,4
16470,2010023294,41.651197,-79.785538,20,20227,2,3,,,1,1,2
16474,2010023298,41.950589,-79.132517,61,61215,1,3,,,0,1,7
16571,2010023410,40.038894,-75.420805,15,15215,2,1,,,1,0,4
16610,2010023452,40.621983,-75.360201,48,48301,2,7,,,2,0,4
16618,2010023460,40.191959,-80.212458,62,62227,2,6,,,1,0,7
16625,2010023468,39.910133,-79.26442,55,55225,1,5,,,1,1,0
16634,2010023478,41.8652,-78.6688,42,42403,2,6,,,1,0,2
16659,2010023503,40.102763,-75.927292,15,15219,3,2,,,1,0,4
16691,2010023539,40.196755,-75.082441,9,9226,2,1,,,1,0,8
16706,2010023554,40.09807,-75.122611,46,46410,2,3,,,1,0,7
16709,2010023558,40.675413,-75.418171,48,48206,2,3,,,1,0,1
16752,2010023606,39.7945,-76.8147,66,66203,2,1,,,1,0,7
16799,2010023660,40.032368,-75.092186,67,67301,1,5,,,0,1,8
16800,2010023661,39.905466,-75.131331,67,67301,1,7,,,0,1,8
16847,2010023715,40.010042,-75.870179,15,15245,3,4,,,1,0,4
