,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
1223,2012022725,40.280785,-75.275785,46,46103,2,4,,,1,0,4
1314,2012022509,39.933014,-77.293306,1,1202,2,6,,,1,0,7
1338,2012023303,40.338379,-79.898246,2,2473,2,2,,,0,1,7
1355,2012022793,40.327819,-75.888877,6,6415,2,2,,,1,0,8
1371,2012022295,39.874895,-75.343749,23,23107,2,2,,,1,0,8
1403,2012022795,40.055841,-80.316661,62,62216,2,1,,,1,0,7
1424,2012022734,40.334598,-76.423932,38,38301,2,6,,,0,1,8
1498,2012022737,40.067802,-75.320031,46,46424,2,3,,,1,0,8
1510,2012023310,40.355058,-75.950528,6,6301,2,4,,,1,1,5
1517,2012021612,41.107344,-75.30215,45,45208,2,5,,,1,0,7
1519,2012023373,39.968408,-75.674813,15,15243,1,6,,,1,0,6
1542,2012022232,40.107427,-76.16748,36,36238,2,2,,,1,0,4
1565,2012021309,40.163678,-74.844042,9,9101,2,1,,,0,1,8
1566,2012021980,40.04606,-76.30517,36,36301,2,1,,,1,0,4
1629,2012001869,40.211295,-76.130776,36,36210,1,1,,,2,2,1
1658,2012022964,40.081673,-75.389068,46,46220,2,6,,,1,0,7
1697,2012021381,39.990438,-75.127049,67,67301,1,7,,,1,0,8
1702,2012002621,40.688246,-75.247905,48,48418,1,5,,,1,0,8
1747,2012021137,40.80419,-75.534291,48,48207,2,3,,,2,0,2
1774,2012002764,39.955839,-75.140745,67,67301,1,1,,,1,0,7
1895,2012002709,40.227078,-80.361419,62,62213,1,6,,,1,0,2
1959,2012021164,40.300278,-75.992859,6,6103,2,5,,,1,1,7
1960,2012023058,40.060626,-76.306254,36,36101,2,2,,,1,0,4
1973,2012021151,41.35751,-80.392184,43,43220,2,6,,,2,0,7
2138,2012002785,40.328904,-75.918346,6,6301,1,7,,,1,0,7
2224,2012001190,40.121349,-77.545031,21,21203,1,3,,,1,0,4
2261,2012021106,40.301041,-79.554366,64,64302,2,5,,,0,1,5
2276,2012022940,41.179426,-76.732882,41,41228,2,1,,,0,1,7
2339,2012002673,40.337229,-75.967104,6,6429,1,7,,,1,0,7
2364,2012021064,41.350675,-78.526343,24,24206,2,2,,,0,1,0
2530,2012002825,40.518767,-75.842361,6,6232,1,5,,,1,0,0
2642,2012000690,40.379359,-79.853681,2,2303,1,1,,,1,0,8
2699,2012000080,40.295136,-75.085492,9,9205,1,1,,,1,0,4
2714,2012002308,42.12228,-80.07877,25,25302,1,6,,,0,1,4
2783,2012001517,40.845164,-76.977403,54,54206,1,3,,,1,0,2
2786,2012001595,40.424538,-80.010343,2,2301,1,4,,,1,0,8
2815,2012001460,40.15574,-75.121892,46,46110,1,3,,,1,0,8
2920,2012002857,41.303906,-75.932354,40,40220,1,7,,,1,0,1
3003,2012000592,40.86257,-79.906318,10,10301,1,3,,,0,1,8
3038,2012001095,40.45497,-78.429876,7,7201,1,3,,,1,0,4
3193,2012007177,40.633937,-78.650147,11,11422,1,3,,,1,0,2
3253,2012007168,41.026958,-75.198009,45,45214,1,6,,,0,1,7
3258,2012006501,40.429482,-80.133046,2,2102,1,3,,,3,0,7
3347,2012001711,41.062298,-77.214883,18,18211,1,2,,,1,0,7
3353,2012007123,40.527487,-75.779129,6,6429,1,7,,,1,0,1
3356,2012008010,40.613097,-75.447683,39,39301,1,6,,,1,0,8
3473,2012000982,40.700218,-78.988063,32,32214,1,1,,,2,0,7
3508,2012008794,41.395988,-75.555183,35,35217,1,7,,,2,0,7
3509,2012006515,39.980267,-80.024675,30,30211,1,1,,,1,0,8
3556,2012008730,40.165936,-75.522084,46,46222,1,2,,,1,0,7
3674,2012008803,40.341578,-76.401922,38,38212,1,6,,,0,1,7
3766,2012007221,41.206935,-75.898553,40,40401,1,6,,,1,0,1
3777,2012001826,41.150382,-80.440153,43,43224,1,5,,,1,0,7
3789,2012008824,40.467139,-79.894689,2,2301,1,7,,,1,0,4
3790,2012006542,40.676603,-79.503507,3,3204,1,6,,,1,0,4
3847,2012001812,40.428524,-80.040999,2,2301,1,5,,,2,0,1
3923,2012008449,40.445368,-75.903402,6,6222,1,4,,,0,1,4
3973,2012008834,40.438061,-79.994014,2,2301,1,5,,,1,0,4
4009,2012009026,40.016286,-79.876875,26,26201,1,7,,,1,0,2
4028,2012007302,40.585189,-77.578218,44,44206,1,3,,,1,0,1
4057,2012007315,41.157883,-78.82742,33,33221,1,2,,,3,0,7
4068,2012006014,41.423907,-79.885316,60,60409,1,6,,,0,1,7
4103,2012007629,39.966922,-75.820049,15,15412,1,3,,,1,0,1
4157,2012007307,40.168754,-79.028055,55,55404,1,1,,,0,1,7
4160,2012007319,41.138127,-80.020222,10,10221,1,4,,,1,0,7
4321,2012007480,39.875792,-76.995666,1,1201,1,4,,,0,1,7
4340,2012009040,41.075545,-76.143575,40,40228,1,4,,,0,1,2
4427,2012006808,40.165794,-79.488151,64,64212,1,1,,,1,0,7
4444,2012006661,39.808753,-77.988012,28,28214,1,6,,,1,0,7
4475,2012007486,40.039959,-76.368302,36,36223,1,5,,,0,1,2
4533,2012006812,40.450281,-80.002801,2,2301,1,3,,,1,0,8
4613,2012006816,40.409777,-79.944021,2,2301,1,3,,,1,0,8
4638,2012006063,41.443753,-75.615642,35,35415,1,2,,,1,0,1
4656,2012006669,39.983708,-77.326112,1,1214,1,1,,,2,0,7
4690,2012008410,40.606456,-75.462124,39,39301,1,7,,,1,0,8
4693,2012008425,39.932557,-77.660217,28,28401,1,7,,,1,0,7
4710,2012006040,40.77695,-75.593356,48,48207,1,2,,,4,0,1
4761,2012006822,40.774603,-76.509086,49,49101,1,2,,,0,1,7
4786,2012006823,40.397498,-80.190504,2,2214,1,3,,,1,0,7
4802,2012006676,39.831522,-75.809154,15,15222,1,1,,,1,0,4
4919,2012008889,41.922834,-79.6894,25,25221,1,4,,,2,0,4
4945,2012006616,40.065181,-78.511039,5,5201,1,1,,,0,1,7
4954,2012006754,41.043856,-75.180106,45,45213,1,7,,,1,0,7
4966,2012008891,41.210633,-79.688851,60,60216,1,1,,,1,0,7
4987,2012007291,40.129555,-76.524713,36,36225,1,4,,,0,1,7
4999,2012008939,40.889882,-76.020961,53,53215,1,2,,,1,0,7
5129,2012013989,40.082432,-76.327821,36,36101,2,1,,,1,0,7
5134,2012014815,40.064935,-75.330727,46,46220,1,7,,,1,0,2
5144,2012008522,41.244744,-78.727479,24,24205,1,6,,,1,0,7
5199,2012007706,40.780131,-80.388794,4,4203,1,2,,,1,0,4
5229,2012006320,40.579215,-80.256706,4,4103,1,3,,,0,1,7
5300,2012012525,39.797251,-77.365054,1,1209,1,6,,,1,0,8
5390,2012007000,40.658064,-77.431434,44,44204,1,1,,,1,0,7
5485,2012012532,40.617483,-79.546958,3,3216,1,3,,,0,1,4
5505,2012013201,40.195496,-74.818764,9,9208,1,6,,,1,1,7
5541,2012007653,40.481978,-80.115738,2,2126,1,2,,,1,0,6
5646,2012007725,40.858895,-79.953914,10,10101,1,5,,,1,0,1
5693,2012012540,41.158562,-77.382608,18,18208,1,6,,,1,0,8
5786,2012007097,40.431011,-76.222479,6,6239,1,6,,,1,0,7
5819,2012014726,40.252017,-76.995983,21,21103,2,4,,,1,0,7
5955,2012008566,40.253615,-75.735416,6,6240,1,3,,,1,0,2
6004,2012006282,40.459099,-75.367791,9,9220,1,2,,,1,0,4
6007,2012006300,39.919547,-77.657843,28,28401,1,2,,,1,0,8
6023,2012006903,41.286913,-80.071198,43,43231,1,2,,,1,0,2
6130,2012008500,40.539688,-79.103391,32,32208,1,3,,,1,0,2
6190,2012007826,40.824022,-77.872617,14,14216,1,5,,,1,0,8
6271,2012013182,40.159114,-80.272514,62,62219,2,5,,,2,0,2
6278,2012006159,39.966426,-76.54683,66,66216,1,7,,,0,1,7
6320,2012014681,40.44476,-75.854086,6,6222,1,5,,,1,0,4
6363,2012014220,40.000307,-75.410129,23,23208,2,2,,,1,0,4
6366,2012013465,40.130231,-75.074877,46,46105,1,5,,,1,0,7
6378,2012014421,39.863791,-75.48709,23,23204,1,6,,,1,0,7
6379,2012012174,40.167589,-76.399174,36,36410,1,3,,,1,0,7
6407,2012014139,40.474406,-78.600349,11,11209,2,6,,,0,1,7
6452,2012014362,40.232522,-76.891496,21,21407,1,4,,,1,0,1
6561,2012014077,40.588718,-76.555808,53,53429,1,7,,,1,0,8
6562,2012014835,40.530489,-75.14398,9,9217,1,7,,,4,0,2
6608,2012012596,40.033472,-75.083193,67,67301,1,6,,,0,1,8
6616,2012013410,40.177905,-74.985643,9,9218,1,6,,,3,1,7
6636,2012013334,41.293361,-75.778289,40,40406,1,1,,,1,0,7
6718,2012015031,40.338789,-75.471735,46,46407,1,6,,,1,0,8
6730,2012014435,40.418446,-75.617096,6,6243,1,6,,,1,0,7
6796,2012014438,40.387497,-76.623385,38,38203,1,4,,,1,0,1
6843,2012012123,40.107879,-76.525036,36,36413,1,2,,,1,0,8
6960,2012013427,40.204236,-75.260236,46,46207,2,6,,,1,0,4
6976,2012012145,42.073633,-80.121896,25,25213,1,3,,,1,0,7
6978,2012014095,40.245068,-76.860404,22,22301,1,7,,,0,1,8
6995,2012013569,40.317983,-75.732115,6,6203,2,6,,,1,0,6
6996,2012014385,39.893918,-77.638173,28,28204,2,7,,,1,0,2
7009,2012014248,40.04584,-76.235401,36,36215,1,1,,,1,0,7
7025,2012014856,40.199676,-76.943524,21,21102,1,3,,,1,0,7
7178,2012014925,40.191683,-75.531291,46,46419,2,3,,,0,1,8
7284,2012014398,40.00431,-76.104913,36,36226,2,2,,,1,0,8
7292,2012013313,39.832042,-75.426926,23,23110,1,1,,,0,1,5
7375,2012014128,40.467221,-80.306121,2,2203,2,1,,,2,0,0
7391,2012013588,40.377079,-80.024489,2,2109,2,7,,,1,0,7
7451,2012014823,40.064081,-75.325483,46,46104,1,2,,,1,0,0
7476,2012012169,39.887693,-75.286019,23,23410,1,1,,,1,0,8
7485,2012014205,40.463021,-75.194681,9,9201,1,5,,,1,0,7
7594,2012013756,41.37316,-74.930279,51,51210,1,5,,,1,0,7
7602,2012014634,39.943713,-77.300515,1,1214,1,7,,,1,0,1
7664,2012009453,40.093356,-74.95756,67,67301,1,4,,,0,3,7
7702,2012014499,40.494744,-80.065214,2,2402,2,6,,,1,0,4
7757,2012014501,39.927171,-77.653292,28,28401,2,3,,,1,0,8
7801,2012009458,40.272567,-78.730356,11,11201,1,2,,,1,0,7
7870,2012014570,40.396952,-79.998713,2,2301,2,3,,,2,0,7
7885,2012011725,42.132595,-80.076649,25,25302,1,2,,,1,0,8
7950,2012013009,40.585084,-75.459297,39,39301,2,5,,,1,0,2
7975,2012014509,40.601104,-80.226236,4,4402,2,5,,,1,0,8
8029,2012014576,40.319934,-75.879084,6,6214,1,7,,,1,0,7
8036,2012013913,40.704285,-75.265307,48,48212,2,1,,,1,0,99
8061,2012014651,40.655037,-75.685246,39,39205,1,3,,,1,0,7
8129,2012014519,39.856554,-75.376566,23,23426,2,2,,,1,0,1
8149,2012009486,40.026629,-75.55036,15,15208,1,6,,,0,1,7
8152,2012014455,41.065907,-76.580161,19,19213,1,3,,,0,1,4
8171,2012010162,40.159418,-75.114486,46,46110,1,6,,,1,0,7
8203,2012013714,40.176727,-75.92456,6,6207,2,6,,,0,1,2
8292,2012013857,40.411009,-79.955527,2,2301,2,1,,,1,0,8
8350,2012009429,39.986327,-75.13185,67,67301,1,1,,,0,1,7
8362,2012014528,40.344506,-79.883764,2,2433,1,4,,,1,1,7
8483,2012013864,40.119102,-74.858862,9,9101,2,7,,,1,0,8
8508,2012012366,40.283759,-79.592073,64,64209,1,5,,,1,0,4
8517,2012011749,40.788025,-75.800493,13,13208,1,7,,,1,0,7
8561,2012012368,40.375772,-78.766329,11,11429,1,6,,,1,0,2
8594,2012010932,40.246975,-74.939108,9,9216,1,2,,,1,0,7
8607,2012013734,41.874992,-80.118547,25,25404,2,4,,,1,0,8
8628,2012010239,40.9416,-75.449639,45,45202,1,4,,,0,1,7
8658,2012012234,40.104332,-75.347644,46,46402,1,2,,,0,1,8
8708,2012013665,39.902136,-76.590188,66,66233,2,6,,,2,0,1
8719,2012013811,40.089458,-79.559195,26,26202,1,3,,,0,1,7
8724,2012012386,41.182928,-80.417793,43,43224,1,6,,,1,0,0
8736,2012013666,40.754009,-80.322173,4,4301,1,6,,,1,0,4
8749,2012012375,40.441486,-79.828171,2,2419,1,7,,,1,0,0
8834,2012011311,40.198426,-79.521826,64,64212,1,3,,,1,0,8
8838,2012011372,40.475201,-79.776533,2,2466,1,7,,,1,0,2
8864,2012009812,39.87189,-77.873945,28,28210,1,5,,,1,0,7
8906,2012009674,40.978072,-75.765775,13,13206,1,3,,,1,0,7
8935,2012010408,41.682699,-75.336958,63,63213,1,5,,,0,1,7
9067,2012010413,40.12364,-75.233294,46,46224,1,7,,,1,0,7
9105,2012010577,41.184919,-80.444006,43,43224,1,5,,,1,0,7
9153,2012009823,39.965561,-75.544061,15,15208,1,7,,,1,0,4
9374,2012011932,39.984284,-75.386426,23,23208,1,6,,,1,0,8
9452,2012011801,41.949495,-78.067111,52,52213,1,5,,,1,0,7
9480,2012010308,40.104928,-74.950663,9,9202,1,4,,,1,0,8
9532,2012011823,40.008034,-75.071138,67,67301,1,7,,,2,0,7
9593,2012009781,39.993294,-80.18622,30,30218,1,6,,,1,0,0
9606,2012011134,39.723092,-76.332972,66,66403,1,3,,,1,0,5
9663,2012010387,40.498054,-75.654812,6,6219,1,3,,,1,0,2
9679,2012011811,39.904129,-75.793349,15,15248,1,6,,,1,0,2
9685,2012011898,40.657804,-75.418335,48,48206,1,2,,,1,0,1
9697,2012009785,41.078201,-78.735068,17,17207,1,3,,,0,1,7
9722,2012009786,41.993767,-78.27325,42,42203,1,5,,,0,1,8
9743,2012010390,40.636469,-76.188396,53,53404,1,3,,,1,0,7
9768,2012010379,39.971647,-75.445348,23,23205,1,3,,,1,0,8
9854,2012011363,40.035762,-76.314192,36,36301,1,2,,,1,0,8
9866,2012011157,41.099347,-75.184692,45,45211,1,5,,,1,0,7
9930,2012009127,40.158597,-75.015823,9,9225,1,6,,,0,1,8
10068,2012009281,40.432386,-79.663266,64,64437,1,4,,,1,0,2
10157,2012011518,40.031394,-76.481568,36,36404,1,1,,,1,0,1
10187,2012010154,40.001313,-75.249259,46,46104,1,6,,,0,1,7
10208,2012009351,41.241947,-77.327203,41,41240,1,3,,,0,1,2
10219,2012015505,40.026921,-75.086046,67,67301,1,2,,,1,0,8
10233,2012009352,41.232633,-76.813095,41,41227,1,3,,,0,1,4
10236,2012009415,40.095707,-75.735644,15,15239,1,7,,,0,1,4
10240,2012015445,40.023896,-75.125661,67,67301,1,4,,,1,0,1
10249,2012009960,40.068452,-75.148374,67,67301,1,4,,,1,0,1
10273,2012011463,40.310683,-79.360901,64,64204,1,4,,,1,0,2
10390,2012015512,40.022805,-75.147033,67,67301,1,7,,,1,0,2
10391,2012011403,41.007429,-80.380954,37,37214,1,7,,,1,0,2
10446,2012009301,40.701283,-79.715819,10,10204,1,2,,,1,0,0
10539,2012011549,40.194735,-76.187228,36,36408,1,4,,,1,0,8
10641,2012010889,39.967296,-76.454465,36,36223,1,6,,,2,0,2
10676,2012011480,41.333078,-77.714308,18,18205,1,6,,,1,0,0
10721,2012011418,40.187562,-75.134501,46,46204,1,6,,,0,1,8
10879,2012010833,40.326243,-75.620127,46,46201,1,4,,,1,0,8
10932,2012015475,39.957917,-75.148835,67,67301,1,2,,,1,0,8
10950,2012010836,41.290351,-80.427272,43,43401,1,6,,,1,0,7
10963,2012009183,40.779694,-79.521333,3,3214,1,6,,,0,1,4
10990,2012009184,41.112169,-80.337596,37,37405,1,4,,,0,1,7
11031,2012009400,41.05451,-76.176059,40,40223,1,6,,,1,0,7
11034,2012016972,41.080967,-75.361403,45,45101,2,7,,,1,0,7
11095,2012009264,40.291827,-80.02993,2,2219,1,7,,,1,0,7
11113,2012011448,39.840455,-75.371536,23,23301,1,1,,,2,0,7
11146,2012011649,40.099878,-75.150707,46,46102,1,7,,,1,0,7
11190,2012017998,40.153046,-75.388834,46,46208,2,3,,,0,1,2
11194,2012015715,40.073264,-74.96311,9,9202,1,3,,,0,1,7
11271,2012017204,40.848218,-76.591449,49,49215,1,5,,,0,1,7
11341,2012017133,40.316702,-76.898765,22,22101,2,1,,,2,0,1
11507,2012015666,40.468944,-75.864098,6,6222,2,6,,,1,0,7
11530,2012016343,40.529205,-78.630957,11,11202,1,7,,,2,0,4
11531,2012017140,39.872719,-75.351703,23,23107,2,5,,,1,0,1
11596,2012018026,40.708276,-79.364802,3,3219,2,6,,,0,1,2
11599,2012017277,41.186821,-76.385232,19,19202,2,4,,,1,0,4
11615,2012017143,39.77104,-77.568533,28,28215,2,5,,,1,0,4
11816,2012017366,42.112031,-80.112598,25,25302,2,6,,,1,0,1
11817,2012015134,40.018553,-75.736753,15,15204,2,1,,,0,1,4
12101,2012015688,40.876897,-79.857361,10,10405,2,4,,,1,0,2
12151,2012017114,40.186129,-75.270507,46,46207,2,1,,,1,0,7
12212,2012015692,41.313823,-79.723575,60,60206,2,5,,,0,1,4
12255,2012017043,40.941776,-77.820868,14,14202,2,7,,,1,0,7
12301,2012017927,39.957358,-75.203378,67,67301,1,5,,,1,0,2
12431,2012015700,40.237527,-76.896696,21,21403,1,4,,,0,1,8
12433,2012017248,39.886925,-75.552253,23,23202,2,3,,,1,0,2
12461,2012017933,39.973223,-75.158986,67,67301,1,5,,,1,0,4
12499,2012017415,42.111924,-80.073549,25,25302,2,3,,,1,0,8
12501,2012015919,40.069832,-77.919899,29,29205,2,4,,,0,1,7
12525,2012020017,41.122891,-79.432426,16,16213,2,4,,,2,0,4
12527,2012015860,40.213954,-76.097511,36,36210,2,5,,,1,0,4
12575,2012015392,39.920969,-75.195356,67,67301,1,2,,,1,0,5
12613,2012017422,40.032724,-75.072201,67,67301,2,3,,,1,0,8
12619,2012015989,40.292175,-75.127667,9,9205,2,6,,,1,0,7
12654,2012016819,40.7023,-75.232565,48,48302,2,6,,,0,1,7
12689,2012019958,40.013319,-75.121986,67,67301,1,7,,,0,2,4
12706,2012016756,41.776244,-76.392621,8,8238,2,5,,,1,0,2
12766,2012016823,41.3747,-75.989123,40,40206,2,2,,,0,1,7
12866,2012015944,41.512227,-75.940546,65,65216,2,3,,,2,0,2
12889,2012015190,40.525603,-76.435247,53,53221,1,1,,,0,1,7
12917,2012015191,40.840294,-76.285215,53,53230,1,7,,,0,1,7
12936,2012016152,40.300019,-75.562194,46,46212,2,6,,,0,1,7
12964,2012016912,40.345122,-79.840169,2,2304,2,2,,,1,0,8
13004,2012015206,40.891935,-75.148576,48,48214,1,2,,,1,0,1
13036,2012016016,40.444113,-79.918983,2,2301,2,7,,,0,1,7
13191,2012017443,39.978234,-75.318633,23,23103,1,5,,,0,1,4
13192,2012015201,40.498201,-75.305797,9,9222,1,7,,,3,1,7
13215,2012015885,40.18163,-75.437506,46,46208,2,7,,,0,1,7
13218,2012015897,40.708883,-78.961267,32,32214,1,2,,,0,1,7
13219,2012016654,40.294548,-79.556324,64,64209,2,7,,,1,0,7
13299,2012017459,40.133491,-79.865646,64,64420,1,7,,,0,1,8
13308,2012016039,40.878369,-77.198766,59,59204,1,7,,,2,1,7
13372,2012018433,40.029717,-79.57009,26,26203,1,6,,,0,2,4
13413,2012015286,40.475974,-80.052632,2,2444,2,5,,,0,1,4
13415,2012016782,40.254292,-76.868413,22,22301,2,7,,,1,0,4
13417,2012016043,40.752384,-77.212081,54,54211,2,4,,,0,1,4
13420,2012015363,40.029225,-75.174558,67,67301,1,6,,,1,0,8
13448,2012015364,39.987831,-75.180581,67,67301,1,4,,,1,0,4
13456,2012019197,41.375425,-75.725247,35,35412,2,7,,,1,0,2
13476,2012016864,41.156586,-75.875512,40,40211,2,7,,,2,0,2
13519,2012016035,41.963986,-79.589638,61,61203,1,3,,,0,1,7
13597,2012015228,40.218141,-75.077571,9,9228,2,6,,,3,0,4
13624,2012017471,41.852073,-79.494429,61,61220,1,3,,,1,0,6
13654,2012015978,39.898384,-75.308274,23,23107,2,6,,,1,0,4
13718,2012016808,40.766281,-80.375323,4,4203,2,1,,,1,0,2
13760,2012017413,41.060062,-80.331371,37,37205,2,1,,,1,0,7
13777,2012016876,41.483667,-77.561278,41,41205,2,1,,,1,0,6
13905,2012020958,40.196199,-75.1019,9,9226,2,7,,,2,0,2
13915,2012018536,40.857797,-79.911148,10,10301,2,6,,,0,1,7
13929,2012020959,40.329779,-79.73511,64,64101,2,4,,,1,0,7
13938,2012020789,39.935804,-80.063408,30,30211,2,4,,,1,0,7
13940,2012019302,41.413538,-79.821788,60,60409,2,6,,,0,1,8
13992,2012020175,39.932249,-76.690619,66,66102,2,2,,,1,0,1
14028,2012020780,39.753453,-79.373035,55,55201,2,2,,,1,0,7
14057,2012020855,40.937722,-75.527914,45,45210,1,5,,,1,0,7
14078,2012020041,39.867947,-76.085163,36,36205,2,4,,,1,0,7
14086,2012020167,40.891516,-77.784183,14,14201,2,7,,,1,0,7
14205,2012020046,39.898787,-75.180162,67,67301,2,5,,,1,0,1
14221,2012019541,40.630623,-75.445382,39,39301,2,2,,,1,0,4
14414,2012018630,40.262463,-78.880243,11,11222,2,3,,,1,0,7
14494,2012020340,40.009244,-75.151133,67,67301,2,1,,,0,1,8
14582,2012021018,40.014863,-75.206599,67,67301,1,7,,,1,0,7
14590,2012018843,40.600295,-79.757125,2,2464,2,6,,,1,0,8
14602,2012018638,40.138264,-80.273086,62,62219,2,5,,,1,0,4
14657,2012018708,40.616127,-80.258749,4,4302,2,5,,,1,0,8
14695,2012019266,40.09926,-74.874316,9,9101,2,1,,,0,1,7
14705,2012020205,41.078394,-75.118608,45,45207,1,1,,,1,0,8
14718,2012019267,39.931906,-75.326241,23,23108,2,1,,,1,0,7
14742,2012020823,40.987458,-77.124133,59,59206,1,1,,,1,0,7
14760,2012019566,40.866044,-79.956846,10,10101,2,6,,,1,0,4
14778,2012020208,41.655707,-76.265006,8,8227,2,4,,,1,0,7
14790,2012020763,40.35212,-75.919566,6,6301,2,4,,,1,1,1
14836,2012018790,39.815069,-75.818128,15,15222,1,4,,,0,1,7
14844,2012020072,40.079088,-75.703269,15,15238,2,3,,,1,0,1
14868,2012018511,41.267303,-75.830898,40,40304,2,5,,,1,0,7
14880,2012019424,39.908778,-76.646525,66,66102,2,7,,,0,1,7
14919,2012019278,40.706111,-75.305143,48,48209,2,7,,,1,0,2
14923,2012020088,40.346014,-75.929986,6,6301,2,3,,,1,0,1
14927,2012020153,39.932027,-80.386446,30,30208,2,6,,,0,1,8
14941,2012020769,40.352491,-79.839566,2,2304,2,5,,,1,1,7
14964,2012020359,39.97323,-75.11944,67,67301,1,1,,,0,2,7
14973,2012018934,39.898787,-75.180162,67,67301,2,5,,,1,0,7
14991,2012019918,40.238947,-76.906367,21,21403,2,5,,,1,0,7
14998,2012018185,40.233099,-78.351411,5,5228,2,1,,,0,1,7
15066,2012020660,40.172615,-79.60968,64,64206,2,7,,,1,0,7
15129,2012020459,40.050951,-75.23625,67,67301,1,6,,,1,0,5
15278,2012020453,,,67,67301,1,3,,,2,0,7
15319,2012018350,40.157588,-74.802935,9,9208,2,7,,,1,0,7
15339,2012019030,40.199548,-75.087187,9,9226,1,6,,,1,0,8
15394,2012019046,40.550522,-79.667846,64,64218,2,6,,,2,0,7
15450,2012019875,41.195716,-76.2426,40,40217,2,7,,,1,0,7
15466,2012019741,40.564905,-77.233157,34,34404,1,3,,,0,1,8
15515,2012018969,39.907261,-76.679932,66,66102,2,5,,,1,0,1
15593,2012020554,39.979219,-75.2138,67,67301,1,6,,,1,0,7
15651,2012019120,40.309808,-79.901067,2,2440,2,7,,,1,0,7
15784,2012018383,39.940864,-75.212501,67,67301,1,2,,,0,1,8
15828,2012018306,39.925205,-75.847933,15,15207,2,2,,,1,0,4
15897,2012018172,40.731436,-79.372883,3,3219,2,2,,,1,0,7
15936,2012018377,40.285307,-76.469847,38,38216,2,3,,,1,0,4
15969,2012020363,40.074208,-75.034731,67,67301,1,6,,,0,1,8
16021,2012020365,39.991456,-75.171766,67,67301,1,1,,,0,1,4
16023,2012018866,40.844721,-76.520503,49,49212,2,6,,,1,0,7
16064,2012018382,39.992259,-75.194477,67,67301,1,2,,,1,2,2
16082,2012018253,41.54958,-75.531713,35,35409,2,5,,,0,1,7
16106,2012018942,40.865649,-75.296138,45,45205,1,7,,,1,1,2
16149,2012020371,39.977561,-75.119174,67,67301,1,6,,,0,1,4
16153,2012020437,40.085405,-74.987876,67,67301,1,4,,,1,0,7
16154,2012018182,40.62241,-78.300447,7,7202,1,4,,,0,1,7
16180,2012018183,40.293991,-78.444192,7,7207,2,5,,,0,1,7
16259,2012005667,41.231794,-75.326704,45,45203,1,5,,,1,0,7
16304,2012005951,40.280619,-79.907026,2,2440,1,6,,,1,0,7
16363,2012005966,40.581774,-80.220558,4,4402,1,2,,,1,0,7
