,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
1815,2022017745,41.058882,-75.911054,40,40207,1,6,1252.0,,0,1,1
1856,2022017117,40.086847,-76.724382,66,66220,1,6,1418.0,,1,0,7
1899,2022022424,40.100269,-76.423663,36,36214,3,4,2129.0,,1,0,1
1900,2022021963,40.095459,-76.963487,66,66229,2,5,1822.0,,1,1,2
1980,2022025308,40.260136,-76.847321,22,22301,3,5,925.0,,1,0,8
2004,2022022575,40.496229,-80.207361,2,2213,2,3,1523.0,,1,0,7
2066,2022022258,40.192695,-76.569567,36,36225,2,7,1652.0,,1,0,7
2103,2022025366,40.530023,-79.076694,32,32204,3,7,417.0,,1,0,7
2107,2022026475,40.952414,-76.887877,59,59202,3,5,2101.0,,1,0,4
2112,2022021705,40.351715,-75.913788,6,6301,2,2,2055.0,,3,0,4
2143,2022027161,40.6488,-79.708883,2,2106,3,6,1633.0,,0,1,1
2149,2022014434,40.246851,-76.798047,22,22102,2,7,1544.0,,0,1,7
2214,2022024993,40.249837,-79.672811,64,64209,2,6,2029.0,,0,1,7
2225,2022024340,40.337138,-79.746268,64,64101,3,4,1940.0,,2,0,1
2309,2022020776,40.072259,-75.30612,46,46405,2,1,147.0,,0,1,7
2330,2022021860,39.995689,-75.154231,67,67301,2,7,821.0,,0,1,7
2420,2022027585,40.5008,-76.179364,6,6242,3,7,1313.0,,1,0,1
2470,2022026543,40.589114,-80.098897,2,2481,3,2,806.0,,1,0,7
2471,2022021323,40.261047,-76.859583,22,22301,2,3,338.0,,1,0,1
2548,2022020461,40.194457,-76.738182,22,22409,2,7,231.0,,1,0,7
2573,2022021612,40.203918,-77.046146,21,21207,1,6,515.0,,0,1,7
2658,2022022326,41.027683,-76.429906,19,19222,2,5,851.0,,2,0,7
2666,2022009524,40.784592,-76.583414,49,49101,1,5,1929.0,,0,1,0
2697,2022020720,40.099264,-80.301306,62,62226,2,2,1148.0,,1,0,7
2790,2022015586,40.369952,-79.784559,2,2111,2,2,1829.0,,0,1,8
2791,2022020351,40.927211,-75.474697,45,45210,2,3,1710.0,,1,1,6
2806,2022022348,39.993061,-78.530671,5,5201,2,7,1906.0,,3,1,2
2851,2022016465,40.358246,-75.978149,6,6237,2,2,1759.0,,1,0,4
2928,2022026527,39.777269,-76.178578,36,36219,2,2,1600.0,,1,0,7
2969,2022022204,40.147072,-74.885853,9,9213,2,5,10.0,,0,1,0
3003,2022021214,41.55773,-75.375486,63,63203,2,7,105.0,,1,0,7
3083,2022020594,40.016519,-79.598769,26,26301,2,3,1853.0,,1,0,4
3197,2022021194,40.100859,-79.364669,64,64205,2,2,1035.0,,1,0,1
3198,2022020986,40.29263,-75.274112,46,46103,2,5,2317.0,,1,0,8
3262,2022026337,41.998004,-80.226041,25,25205,3,1,1512.0,,1,0,2
3289,2022022459,40.133834,-78.079989,29,29211,2,3,1641.0,,1,0,2
3322,2022021092,40.291069,-76.881695,22,22301,2,5,909.0,,1,0,4
3323,2022026069,41.829494,-76.265406,8,8216,2,4,811.0,,0,1,8
3357,2022025341,40.508386,-76.181697,6,6242,3,3,1926.0,,1,0,7
3395,2022022069,40.547099,-77.367085,34,34213,2,3,1356.0,,1,0,4
3433,2022025040,40.467111,-79.9285,2,2301,3,6,1914.0,,0,1,7
3438,2022020933,39.983558,-76.125146,36,36226,2,3,1530.0,,1,0,4
3550,2022021006,39.910879,-75.185231,67,67301,2,5,2000.0,,0,1,8
3558,2022022075,40.396073,-77.825947,44,44210,2,4,1239.0,,1,0,8
3589,2022026516,41.037726,-76.348742,19,19223,2,4,930.0,,0,1,1
3595,2022018354,40.36601,-76.527424,38,38207,2,3,1702.0,,1,0,8
3619,2022025839,41.972509,-80.316412,25,25207,3,6,2203.0,,1,0,4
3623,2022021108,40.087366,-76.345776,36,36406,2,3,1552.0,,1,0,7
3670,2022026068,40.491942,-75.963926,6,6230,2,2,1614.0,,0,1,4
3677,2022025957,40.021529,-75.051773,67,67301,3,3,319.0,,0,1,4
3686,2022022329,40.571442,-77.1584,50,50204,2,3,132.0,,1,0,7
3691,2022022464,39.977708,-76.69649,66,66227,2,2,943.0,,1,0,7
3692,2022021875,40.051972,-75.086496,67,67301,2,1,155.0,,0,1,8
3748,2022021739,41.372882,-80.394046,43,43209,2,2,610.0,,1,0,7
3776,2022008571,40.592474,-80.233497,4,4402,1,4,1841.0,,1,0,2
3786,2022026478,40.280794,-80.122917,62,62222,3,5,1142.0,,1,0,4
3823,2022024651,42.125378,-80.057091,25,25302,3,5,1638.0,,1,0,4
3859,2022020993,41.034543,-76.420496,19,19222,2,5,1517.0,,1,0,4
3902,2022020560,40.488718,-79.636584,64,64219,2,7,1027.0,,2,0,2
3912,2022021523,40.018021,-75.149331,67,67301,2,6,32.0,,1,1,8
3932,2022020406,41.080134,-76.413361,19,19408,1,2,358.0,,0,1,7
3935,2022026224,40.0641,-75.041979,67,67301,3,1,1730.0,,2,0,5
3941,2022020180,40.29263,-75.274112,46,46103,2,5,2317.0,,1,0,8
3961,2022026066,39.851027,-76.220803,36,36212,2,3,1931.0,,1,0,4
3993,2022019365,40.339328,-76.16883,6,6216,2,7,14.0,,1,0,2
4022,2022022167,41.363441,-75.742032,35,35412,3,5,1509.0,,0,1,1
4040,2022022058,40.438278,-79.853556,2,2419,3,4,1433.0,,1,0,4
4044,2022027356,40.259405,-76.79562,22,22102,3,2,2126.0,,1,0,7
4102,2022011260,40.078339,-76.537102,36,36211,1,5,225.0,,1,0,0
4110,2022012995,40.053191,-79.127318,55,55209,2,4,2113.0,,0,1,5
4152,2022026782,40.556444,-80.221028,2,2103,3,2,807.0,,1,0,6
4218,2022026457,40.089862,-76.346337,36,36214,3,3,2129.0,,0,1,8
4243,2022018647,40.081793,-75.253157,46,46224,2,7,1655.0,,1,0,2
4286,2022019719,40.232417,-77.141974,21,21206,2,3,1901.0,,1,0,4
4289,2022022126,40.016833,-75.083677,67,67301,1,4,320.0,,3,0,4
4342,2022027195,41.244314,-74.898979,51,51202,2,7,1600.0,,1,1,2
4351,2022018801,39.966147,-75.535856,15,15208,2,6,1547.0,,1,0,1
4354,2022018778,41.218688,-75.946896,40,40101,2,5,1027.0,,2,0,2
4388,2022018935,39.995781,-76.045224,36,36232,1,7,1057.0,,1,0,2
4389,2022011841,40.304931,-79.368669,64,64204,1,7,1801.0,,1,0,8
4448,2022019250,40.607061,-79.76344,2,2464,2,6,1458.0,,0,1,7
4450,2022002988,42.009181,-80.041634,25,25216,1,1,22.0,,1,0,7
4510,2022017319,40.389025,-75.323877,9,9229,2,4,1519.0,,0,1,4
4518,2022019559,39.950038,-75.140723,67,67301,2,4,710.0,,1,0,8
4547,2022015756,40.780697,-75.472303,48,48211,1,4,1848.0,,1,0,2
4550,2022026096,39.780551,-76.100824,36,36222,3,3,802.0,,0,1,2
4597,2022003961,40.438588,-76.163161,6,6218,1,2,1511.0,,0,1,7
4600,2022017704,40.356594,-76.020396,6,6221,2,1,232.0,,1,0,7
4747,2022016647,40.035639,-75.621278,15,15254,2,5,1128.0,,1,0,7
4761,2022015533,40.734127,-75.21848,48,48205,2,2,920.0,,1,0,4
4771,2022019674,40.017675,-75.172516,67,67301,2,7,1705.0,,1,0,7
4806,2022016665,40.3853,-80.047872,2,2109,2,6,1442.0,,1,0,7
4836,2022019346,40.821834,-75.961356,53,53225,1,6,5.0,,0,1,7
4864,2022018115,39.801966,-77.003977,1,1203,2,6,1517.0,,1,0,4
4899,2022025100,40.592344,-75.463092,39,39301,3,6,2340.0,,1,0,7
4916,2022025309,40.622421,-75.386787,39,39302,2,7,922.0,,1,0,8
4927,2022019800,41.173394,-79.265788,16,16204,2,5,1804.0,,1,0,1
5014,2022019443,40.080943,-75.385876,46,46220,2,4,1627.0,,1,0,1
5103,2022019186,42.079539,-80.163528,25,25213,2,1,114.0,,1,0,7
5152,2022019399,41.243006,-76.997184,41,41301,2,7,911.0,,0,1,7
5178,2022019816,40.658125,-78.211915,7,7212,2,7,1844.0,,2,0,7
5199,2022025304,40.263085,-76.85167,22,22301,2,5,13.0,,1,0,4
5223,2022024763,40.193488,-76.981352,21,21104,3,5,2245.0,,1,0,7
5306,2022018340,39.844944,-75.445155,23,23110,1,2,1612.0,,2,0,7
5339,2022020210,40.251591,-80.171169,62,62220,2,6,1802.0,,1,0,4
5362,2022008761,41.004221,-78.45631,17,17223,1,4,1511.0,,1,0,4
5367,2022016663,39.941601,-75.336892,23,23108,2,1,541.0,,0,1,8
5384,2022009595,40.346858,-76.396636,38,38301,1,4,2214.0,,1,0,8
5392,2022014499,41.522776,-75.20139,63,63215,2,7,2159.0,,0,1,7
5487,2022024985,40.853081,-79.839003,10,10228,2,4,1905.0,,0,1,7
5516,2022012193,41.295311,-75.948728,40,40218,2,4,357.0,,1,0,7
5532,2022020255,40.317714,-78.223753,31,31213,2,4,1920.0,,1,0,7
5547,2022004465,40.103399,-74.905165,9,9101,1,7,56.0,,1,0,8
5555,2022016034,40.330005,-79.842139,2,2304,2,7,2305.0,,1,0,7
5570,2022025807,41.867106,-77.364284,58,58204,2,2,1853.0,,2,0,2
5652,2022019041,40.562166,-77.267136,34,34213,2,3,1806.0,,1,0,1
5754,2022019005,39.917608,-76.684845,66,66102,2,6,1428.0,,1,0,1
5755,2022014408,39.964628,-76.70971,66,66301,2,1,244.0,,1,0,5
5802,2022015853,40.505819,-76.104643,6,6241,2,5,730.0,,1,0,7
5819,2022020662,39.853322,-75.348685,23,23301,2,4,2030.0,,0,4,4
5872,2022009614,39.972324,-76.693846,66,66227,1,4,1737.0,,1,0,1
5894,2022026984,39.949328,-75.262181,23,23111,3,4,2026.0,,1,0,2
5923,2022018698,40.422792,-78.367763,7,7203,2,3,858.0,,2,0,4
5947,2022025941,39.983212,-75.15695,67,67301,3,7,1510.0,,0,1,4
5967,2022017710,40.406495,-79.887738,2,2448,1,1,1932.0,,1,0,8
6003,2022018328,41.932254,-77.631762,52,52208,2,5,1115.0,,0,1,7
6019,2022018632,39.765919,-76.86277,66,66218,2,3,248.0,,0,1,7
6099,2022019218,39.996049,-76.649019,66,66227,2,2,1713.0,,1,0,1
6109,2022024349,40.779926,-77.797208,14,14210,3,4,2020.0,,0,1,8
6129,2022015552,40.657693,-79.842436,2,2220,2,6,952.0,,1,0,7
6148,2022011321,40.930989,-76.217003,53,53219,1,5,1020.0,,1,0,7
6193,2022017722,40.08478,-75.154295,46,46102,1,1,137.0,,4,1,7
6235,2022017655,41.4303,-75.681789,35,35302,2,5,1103.0,,0,1,8
6238,2022019198,40.607097,-75.497194,39,39301,2,3,315.0,,0,1,8
6275,2022015531,40.466474,-79.589669,64,64219,2,3,1010.0,,1,1,2
6307,2022019724,40.123251,-76.375319,36,36214,2,4,1821.0,,0,1,4
6308,2022017467,41.268589,-78.496739,24,24206,2,3,857.0,,1,0,1
6310,2022018033,41.11251,-75.438283,45,45215,1,1,645.0,,0,1,7
6363,2022016182,40.308093,-80.032768,2,2407,2,6,2157.0,,1,0,7
6383,2022018760,40.353975,-79.788404,2,2477,1,3,1923.0,,0,1,8
6407,2022010055,40.106633,-75.124064,46,46101,1,3,2313.0,,1,0,8
6413,2022018091,39.84562,-75.774886,15,15225,1,1,852.0,,1,0,4
6482,2022028367,40.365881,-80.236627,62,62422,3,2,1830.0,,1,0,8
6484,2022024498,40.353907,-79.914795,2,2473,3,1,1902.0,,1,0,4
6489,2022030773,40.379725,-79.807909,2,2424,2,1,825.0,,0,1,7
6536,2022024786,39.834493,-75.441845,23,23110,2,5,2026.0,,0,1,8
6540,2022031912,40.41053,-75.473997,46,46219,3,5,1144.0,,2,0,4
6549,2022021918,40.477062,-79.929504,2,2301,3,4,1645.0,,1,0,8
6587,2022030280,40.595634,-80.233778,4,4402,3,7,318.0,,1,0,2
6637,2022030273,40.467218,-78.402764,7,7210,3,7,1909.0,,1,0,8
6664,2022022639,40.880666,-75.357254,45,45212,2,7,1432.0,,0,1,7
6667,2022024649,40.119428,-75.056236,46,46105,2,5,2309.0,,1,1,0
6697,2022024412,40.707605,-75.824431,53,53237,3,4,1726.0,,1,0,7
6710,2022024528,40.60664,-80.280815,4,4302,1,2,2302.0,,1,0,7
6712,2022024976,40.68713,-75.499557,48,48409,2,4,6.0,,1,0,8
6721,2022027113,40.421665,-80.091019,2,2457,3,4,1135.0,,0,1,7
6738,2022030964,40.353242,-75.919554,6,6301,3,4,234.0,,1,0,4
6743,2022023315,40.554586,-75.607846,39,39209,3,4,1444.0,,1,0,4
6747,2022023414,41.246638,-76.944924,41,41219,3,5,1402.0,,0,1,1
6764,2022003182,40.650925,-76.197961,53,53218,1,5,132.0,,1,0,7
6798,2022018769,40.322225,-75.749717,6,6203,2,3,957.0,,1,0,0
6799,2022030510,41.050188,-75.981616,40,40204,2,6,827.0,,0,1,1
6805,2022024700,39.882437,-76.248432,36,36229,3,1,1353.0,,1,0,7
6806,2022031504,40.226861,-76.79312,22,22103,3,2,1718.0,,2,0,1
6860,2022023118,40.138986,-76.883243,66,66208,3,6,1908.0,,1,0,2
6866,2022019419,40.040354,-76.308968,36,36301,2,1,1455.0,,1,0,2
6869,2022031552,40.06153,-76.558618,36,36211,3,2,1700.0,,1,0,8
6873,2022031675,39.854178,-75.442864,23,23110,3,1,2218.0,,1,0,7
6936,2022031167,41.698464,-75.67063,57,57219,3,7,2352.0,,1,0,7
6960,2022031148,40.058621,-78.052803,29,29207,3,5,604.0,,1,0,4
7078,2022022968,40.288542,-80.207198,62,62206,3,7,1715.0,,1,0,7
7094,2022020906,40.678589,-77.605796,44,44203,2,1,103.0,,1,0,7
7095,2022022961,40.798134,-77.659706,14,14218,3,5,751.0,,1,0,2
7171,2022023584,41.642975,-80.202188,20,20230,3,6,240.0,,1,0,7
7179,2022023311,40.332874,-76.844685,22,22208,3,7,1911.0,,2,0,4
7190,2022024453,41.389015,-75.657417,35,35302,3,6,129.0,,0,1,5
7197,2022023279,40.44604,-80.02721,2,2301,3,7,1955.0,,0,1,1
7253,2022023785,39.96969,-75.140669,67,67301,2,5,2347.0,,1,0,8
7277,2022030277,40.435206,-75.7842,6,6235,3,7,2256.0,,1,0,7
7298,2022024475,40.736589,-75.399089,48,48204,1,5,125.0,,1,0,7
7300,2022031109,40.789725,-80.141951,10,10422,3,3,1358.0,,0,1,4
7322,2022022697,41.428321,-75.671173,35,35302,3,6,2026.0,,0,1,7
7369,2022031855,40.029394,-76.228346,36,36215,3,4,652.0,,1,0,4
7370,2022024989,40.993469,-78.253253,17,17216,2,2,1015.0,,1,0,7
7384,2022024665,40.463677,-78.639633,11,11219,2,6,2325.0,,0,1,1
7421,2022023033,40.154342,-76.83961,66,66208,3,1,1502.0,,1,0,7
7452,2022024061,41.180539,-78.53845,17,17219,3,3,746.0,,1,0,7
7483,2022023864,40.62947,-80.406491,4,4427,2,4,2116.0,,1,2,2
7522,2022013843,39.975847,-76.275185,36,36240,2,2,109.0,,1,0,7
7553,2022006861,40.800302,-76.427607,49,49210,1,4,1424.0,,1,0,7
7556,2022017108,40.089675,-75.057032,67,67301,2,7,2012.0,,2,1,2
7564,2022023326,40.594936,-75.481319,39,39301,3,7,332.0,,0,2,7
7570,2022022704,40.219048,-75.121274,9,9226,3,6,2038.0,,0,1,8
7578,2022018090,40.119855,-79.030507,55,55210,1,7,1114.0,,0,1,7
7597,2022031291,39.989587,-78.106916,29,29206,3,1,2219.0,,1,0,7
7742,2022022586,40.165062,-76.642738,36,36237,1,6,424.0,,1,0,4
7792,2022024254,40.729417,-76.298778,53,53205,2,3,547.0,,0,1,7
7793,2022011704,40.687039,-80.058864,10,10423,1,7,1832.0,,1,0,4
7807,2022030598,39.983977,-79.230201,55,55214,3,7,1910.0,,1,0,7
7809,2022023247,40.238087,-75.01086,9,9218,2,1,1804.0,,1,0,0
7840,2022030001,40.437571,-79.965231,2,2301,3,1,240.0,,1,0,7
7874,2022024324,41.362948,-75.464129,35,35213,3,4,1050.0,,0,1,7
7876,2022024662,39.999089,-75.828519,15,15240,2,3,655.0,,1,0,7
7889,2022010566,40.287143,-79.877157,2,2302,1,1,102.0,,0,1,0
7898,2022024659,40.310723,-76.304249,38,38204,1,2,1328.0,,0,1,2
7922,2022030989,40.137499,-79.499214,26,26202,3,7,801.0,,1,0,2
7960,2022024496,41.212059,-80.490834,43,43301,3,5,747.0,,2,0,2
7969,2022013138,40.99401,-76.440498,19,19501,2,7,1646.0,,1,0,4
8094,2022031036,41.029259,-77.533046,18,18218,3,2,654.0,,1,0,7
8105,2022030500,42.106236,-80.033982,25,25302,3,2,1746.0,,2,0,4
8183,2022022638,39.94862,-79.111243,55,55215,2,4,1603.0,,0,1,4
8213,2022024657,40.48096,-75.526032,39,39210,1,1,1402.0,,1,1,1
8217,2022023407,39.999914,-76.033542,36,36232,3,3,1834.0,,2,0,2
8234,2022022309,40.305603,-75.97485,6,6103,2,7,2217.0,,1,0,7
8255,2022003261,40.778667,-79.929806,10,10226,1,7,133.0,,1,0,7
8270,2022023678,39.970497,-75.152317,67,67301,2,6,2032.0,,0,1,8
8273,2022007838,40.809333,-76.106349,53,53216,1,6,2103.0,,1,0,7
8390,2022023871,39.931173,-77.713036,28,28205,2,2,100.0,,2,0,4
8397,2022023386,41.060678,-77.389976,18,18213,2,4,457.0,,1,0,7
8410,2022024264,40.833967,-79.472649,3,3220,2,7,755.0,,0,1,2
8440,2022023492,40.796593,-75.977534,53,53428,3,2,1534.0,,1,0,4
8484,2022023366,42.019446,-80.317654,25,25207,2,5,1623.0,,0,1,8
8486,2022022731,40.112773,-76.396549,36,36214,3,3,1540.0,,1,0,4
8496,2022031018,41.891296,-80.416523,25,25203,3,5,2114.0,,0,1,7
8525,2022025995,40.036267,-75.038336,67,67301,3,6,2000.0,,0,1,8
8548,2022031063,39.922399,-76.88853,66,66214,3,4,659.0,,2,0,4
8552,2022030204,40.034454,-75.11492,67,67301,3,1,359.0,,1,0,7
8560,2022031155,39.899687,-77.450156,1,1205,3,7,1431.0,,1,1,4
8570,2022022542,41.608,-77.300111,58,58219,2,1,1049.0,,0,1,7
8580,2022031163,40.410642,-76.983312,22,22213,3,4,504.0,,1,1,2
8585,2022030385,40.041911,-75.482643,15,15236,3,2,722.0,,1,0,8
8589,2022024265,39.971053,-77.079263,1,1211,2,2,1442.0,,1,0,1
8630,2022023944,41.579377,-75.977823,65,65216,3,3,2241.0,,1,0,7
8658,2022024445,41.584667,-76.149217,65,65218,2,4,1715.0,,1,0,0
8674,2022030885,41.106792,-79.490911,16,16411,3,6,1806.0,,2,0,8
8681,2022023095,42.111323,-80.127764,25,25302,3,7,1913.0,,0,1,8
8682,2022024037,40.071406,-78.966581,55,55219,3,6,1209.0,,1,0,4
8708,2022011760,39.78092,-76.951412,66,66103,1,6,721.0,,1,0,2
8714,2022009684,41.28993,-75.869331,40,40410,1,1,149.0,,1,0,7
8719,2022031892,41.853482,-75.892825,57,57204,2,6,1126.0,,4,0,7
8756,2022033064,40.415958,-76.878716,22,22211,4,6,1534.0,,1,0,7
8789,2022032692,40.433227,-76.832371,22,22211,3,5,931.0,,1,0,7
8790,2022012463,40.182135,-75.089703,9,9226,1,2,140.0,,0,1,8
8799,2022012534,39.876448,-75.281418,23,23109,1,2,615.0,,1,0,7
8803,2022002079,41.267066,-75.813334,40,40103,1,5,655.0,,1,0,7
8840,2022010845,40.008234,-75.084416,67,67301,1,1,2349.0,,1,0,6
8847,2022011645,41.880879,-80.159148,25,25219,1,6,1454.0,,1,1,4
8914,2022008240,40.419785,-75.837386,6,6235,1,3,1803.0,,1,0,7
8925,2022011191,41.918838,-79.973388,25,25211,1,3,2219.0,,0,1,7
8930,2022033158,39.872467,-75.692892,15,15209,2,4,1923.0,,1,0,7
8933,2022011426,40.456615,-80.006998,2,2301,2,3,829.0,,1,0,7
8939,2022012109,40.981096,-79.669978,3,3203,1,7,2221.0,,0,1,7
8941,2022003566,39.756361,-77.545,28,28215,1,6,2239.0,,0,1,4
8950,2022011915,40.005023,-75.136398,67,67301,1,1,1949.0,,0,1,8
8989,2022009421,39.752874,-77.572811,28,28406,1,1,1508.0,,1,0,8
9027,2022012518,40.334548,-75.40724,46,46214,2,3,717.0,,1,0,7
9028,2022032898,40.029024,-75.056651,67,67301,4,7,1145.0,,0,2,4
9060,2022012669,40.7221,-78.497747,11,11221,1,1,1341.0,,1,0,7
9063,2022010342,40.101696,-74.953767,9,9202,1,7,2109.0,,1,0,8
9075,2022032902,39.938831,-75.210299,67,67301,1,7,540.0,,1,0,7
9080,2022012110,41.649981,-79.838928,20,20227,1,1,119.0,,0,1,0
9085,2022012857,40.968447,-78.205556,17,17224,2,5,233.0,,1,0,7
9159,2022011210,40.288907,-80.447715,62,62208,1,5,1451.0,,0,1,7
9172,2022011888,39.974451,-75.158729,67,67301,1,5,2035.0,,0,1,4
9187,2022012539,40.221633,-80.346567,62,62213,1,6,1715.0,,2,0,0
9195,2022029479,40.32595,-80.187873,62,62206,2,6,2130.0,,1,0,7
9229,2022030954,40.324565,-78.920971,11,11301,3,5,1817.0,,1,0,8
9254,2022033708,39.967006,-79.886308,26,26216,3,6,214.0,,1,0,7
9284,2022017385,40.99797,-75.158083,45,45213,1,5,6.0,,1,0,7
9376,2022031913,40.112678,-77.413173,21,21214,3,5,1201.0,,0,1,4
9403,2022011910,40.278567,-78.919265,11,11101,2,3,1548.0,,1,0,2
9424,2022012901,40.235824,-79.409536,64,64217,1,3,600.0,,1,0,7
9434,2022028618,40.823426,-76.5855,49,49215,2,3,504.0,,1,0,1
9481,2022031999,41.581026,-77.195843,58,58217,3,2,929.0,,1,0,7
9521,2022010471,41.261811,-75.897198,40,40414,1,4,939.0,,1,0,8
9539,2022018874,40.227545,-75.551004,46,46205,1,4,443.0,,1,0,4
9550,2022011237,40.3336,-75.963823,6,6429,1,6,2247.0,,1,0,4
9570,2022011466,41.541407,-75.59715,35,35218,1,2,840.0,,1,0,4
9662,2022004207,39.961287,-75.175241,67,67301,1,1,1601.0,,1,0,4
9717,2022005531,41.081802,-80.391153,37,37209,1,6,1102.0,,0,1,4
9748,2022033383,40.322725,-79.361486,64,64204,3,1,1522.0,,0,1,4
9755,2022010545,40.149235,-74.875312,9,9213,1,6,1931.0,,2,0,2
9824,2022003877,40.944372,-78.517101,17,17226,1,2,1950.0,,1,0,7
9842,2022002009,41.257533,-75.868497,40,40304,1,7,316.0,,1,0,7
9847,2022012685,40.642646,-76.112573,53,53218,2,5,1409.0,,1,0,7
9858,2022010800,40.483865,-79.814614,2,2113,1,2,821.0,,1,0,4
9879,2022032204,40.975693,-76.737793,47,47204,4,6,1255.0,,1,0,4
9884,2022029973,40.269882,-75.127552,9,9205,3,6,1117.0,,1,0,8
9903,2022009968,41.244095,-75.891494,40,40103,1,4,1444.0,,1,0,8
9920,2022032679,40.760523,-75.217243,48,48205,4,2,525.0,,1,0,2
9945,2022001301,40.107914,-75.320456,46,46107,1,3,2036.0,,1,0,4
10015,2022023838,40.668664,-76.502438,53,53213,3,3,1404.0,,1,0,7
10071,2022022987,40.806039,-75.971372,53,53428,2,7,2109.0,,1,0,1
10090,2022029994,40.410965,-80.006047,2,2301,3,6,1154.0,,0,1,4
10094,2022020349,41.442108,-75.305869,63,63209,1,6,1726.0,,1,0,0
10222,2022011192,39.95174,-77.669993,28,28205,1,4,1535.0,,0,1,4
10257,2022012856,41.10342,-76.769602,49,49410,2,5,15.0,,1,0,7
10346,2022030489,42.119782,-80.074155,25,25302,3,2,1514.0,,1,0,8
10362,2022004662,39.981049,-75.206636,67,67301,1,7,410.0,,1,0,0
