,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
26982,2018099302,41.863541,-77.832929,52,52223,9,4,,,1,0,99
26984,2018051861,40.365264,-80.108566,2,2102,5,7,,,1,0,2
27056,2018089460,40.891885,-76.79469,49,49407,8,6,,,0,1,8
27075,2018075675,39.922431,-75.243631,67,67301,7,1,,,1,0,8
27090,2018034467,41.046719,-78.3225,17,17206,3,1,,,1,0,7
27110,2018043156,40.119146,-75.867205,15,15219,3,5,,,1,0,0
27150,2018052906,41.268829,-75.852903,40,40103,5,1,,,1,0,7
27188,2018098335,39.858922,-78.267174,29,29204,9,1,,,2,1,7
27202,2018097724,42.098814,-80.014784,25,25213,9,3,,,0,1,8
27213,2018096840,40.196221,-77.226916,21,21402,9,6,,,1,0,4
27220,2018099009,40.093833,-76.284228,36,36101,9,3,,,1,0,1
27227,2018099087,41.203638,-79.932957,60,60208,8,7,,,1,0,7
27234,2018033555,41.05638,-76.429049,19,19219,3,6,,,2,0,4
27269,2018085453,39.993494,-75.192813,67,67301,7,6,,,1,0,7
27344,2018094362,39.885499,-77.035824,1,1208,8,6,,,1,2,4
27349,2018097021,40.303492,-75.98659,6,6103,9,2,,,2,0,4
27376,2018046399,40.428753,-79.986363,2,2301,4,7,,,1,0,8
27387,2018029609,40.036866,-75.563084,15,15214,3,1,,,3,0,7
27393,2018086442,40.302307,-76.926551,21,21101,8,3,,,2,0,2
27428,2018096179,39.741892,-77.104291,1,1207,9,3,,,0,1,6
27462,2018098756,39.935423,-77.920665,28,28210,9,1,,,0,1,7
27533,2018052811,41.647329,-75.797246,57,57218,5,3,,,1,0,7
27593,2018051770,40.016969,-76.165086,36,36215,5,2,,,0,1,8
27641,2018048312,41.448806,-78.780386,24,24209,4,6,,,1,0,7
27650,2018052366,40.093479,-75.305857,46,46107,4,6,,,0,1,1
27653,2018065197,39.776796,-75.997863,15,15211,4,7,,,1,0,7
27665,2018092515,40.211632,-77.013625,21,21404,8,3,,,1,0,8
27671,2018035926,40.017352,-75.150636,67,67301,2,6,,,1,0,8
27707,2018053325,39.937239,-76.798494,66,66231,5,7,,,1,0,7
27743,2018077354,41.033,-78.400472,17,17223,7,3,,,1,0,8
27752,2018052285,41.154571,-79.099417,33,33403,5,3,,,1,0,4
27796,2018099668,40.342251,-75.042376,9,9204,9,2,,,1,0,0
27808,2018014961,40.999611,-76.011278,40,40204,2,6,,,1,0,7
27933,2018097886,41.091475,-78.884028,33,33407,9,3,,,0,1,7
27935,2018094894,40.19211,-76.415079,36,36230,8,2,,,1,0,4
28029,2018098385,40.207849,-75.322307,46,46226,8,7,,,1,0,1
28037,2018052722,40.293427,-76.894301,22,22301,5,2,,,1,0,8
28050,2018099126,41.445417,-79.843623,60,60409,9,6,,,0,1,7
28059,2018092588,39.790754,-79.521963,26,26224,8,7,,,1,0,7
28098,2018054302,39.987555,-76.276603,36,36240,5,5,,,0,1,4
28132,2018071596,41.097978,-80.259328,37,37217,6,2,,,1,0,7
28137,2018100985,40.903272,-77.134304,59,59206,9,4,,,1,0,4
28140,2018031944,40.113528,-76.739611,66,66220,3,6,,,1,0,7
28152,2018061000,40.13012,-79.987771,62,62211,5,4,,,1,0,1
28179,2018063420,40.03607,-79.433014,26,26217,6,7,,,1,0,2
28195,2018014450,40.402186,-80.094691,2,2415,2,5,,,1,0,8
28223,2018049461,40.213832,-77.923451,31,31206,4,4,,,1,0,7
28244,2018086167,40.445752,-78.883007,11,11216,8,4,,,1,0,1
28335,2018038872,40.313815,-78.878184,11,11101,3,2,,,2,0,7
28359,2018045793,41.496256,-78.682684,24,24401,4,2,,,1,0,2
28364,2018043714,39.984361,-75.825323,15,15301,4,6,,,1,0,4
28400,2018045935,39.943597,-79.29867,55,55214,4,2,,,1,0,7
28434,2018060693,40.758228,-80.026992,10,10215,4,6,,,0,1,7
28535,2018048079,40.035756,-76.255941,36,36215,3,6,,,1,0,5
28564,2018018421,40.446542,-79.951923,2,2301,1,4,,,1,0,8
28577,2018088782,40.870615,-80.133022,10,10219,8,5,,,0,1,1
28613,2018006184,40.137016,-79.842865,64,64103,1,6,,,1,0,8
28625,2018051070,40.295572,-79.403289,64,64217,4,3,,,0,1,7
28627,2018047578,40.035366,-75.068424,67,67301,4,1,,,1,0,7
28652,2018063531,40.059445,-76.404815,36,36214,6,5,1453.0,,1,0,7
28701,2018098354,39.783103,-78.19406,29,29203,9,5,1303.0,,1,0,8
28728,2018097808,40.034676,-77.480595,21,21215,8,3,1735.0,,0,1,4
28803,2018096637,40.010594,-78.393924,5,5226,9,5,1024.0,,1,0,7
28832,2018051069,39.935959,-77.033743,1,1218,3,7,1739.0,,0,1,4
28882,2018055874,41.524768,-80.337091,20,20208,4,6,1846.0,,0,3,4
28940,2018016688,40.448628,-80.00228,2,2301,2,3,2250.0,,1,0,6
28947,2018049373,40.090202,-75.093588,46,46101,4,2,1531.0,,1,0,6
28967,2018037030,40.585952,-75.427114,39,39101,3,3,900.0,,1,0,4
28992,2018021740,41.611426,-76.073676,65,65209,2,7,1220.0,,1,0,7
29024,2018054798,40.352858,-79.989173,2,2476,5,6,2208.0,,1,0,4
29038,2018052304,40.155418,-75.213917,46,46109,5,3,1537.0,,0,1,4
29051,2018059918,41.635711,-80.374,20,20226,5,6,2151.0,,0,1,99
29059,2018039675,41.061422,-75.172708,45,45207,3,6,940.0,,2,0,7
29094,2018051285,40.225863,-76.753415,22,22103,3,6,800.0,,0,1,8
29126,2018050024,41.099846,-76.714781,47,47201,4,3,814.0,,0,2,2
29166,2018027252,39.962972,-76.726028,66,66301,3,6,1744.0,,1,0,7
29200,2018052587,41.231846,-79.377263,16,16207,4,7,26.0,,2,2,7
29210,2018050703,41.400794,-75.687302,35,35302,5,4,953.0,,1,0,1
29239,2018055788,40.875553,-79.879886,10,10101,5,3,1225.0,,0,1,7
29288,2018032188,39.988361,-75.128194,67,67301,2,6,1737.0,,1,0,8
29290,2018063626,41.485339,-78.654548,24,24209,5,7,1126.0,,0,1,99
29391,2018018353,40.341486,-75.921857,6,6301,2,7,642.0,,1,0,7
29399,2018032996,39.779619,-76.688935,66,66226,3,1,1453.0,,1,0,0
29526,2018056229,41.787149,-76.092401,57,57224,4,7,2330.0,,1,0,2
29559,2018031201,40.760028,-78.108989,14,14222,3,6,2034.0,,1,0,7
29622,2018052959,40.299114,-78.882323,11,11416,5,5,1436.0,,2,0,4
29644,2018008187,40.442486,-80.003115,2,2301,1,4,1155.0,,1,0,8
29657,2018048507,41.60691,-80.284016,20,20230,4,7,1914.0,,0,1,2
29718,2018008865,42.098617,-80.090526,25,25302,1,5,1550.0,,1,0,4
29733,2018022085,42.135357,-79.989979,25,25210,1,6,1502.0,,1,0,8
29773,2018015017,40.423903,-79.927281,2,2301,2,7,1404.0,,1,0,8
29853,2018033401,40.344306,-76.73575,22,22219,1,5,2225.0,,1,0,7
29913,2018045103,41.980922,-78.553119,42,42206,4,7,1550.0,,1,0,8
29915,2018053137,40.336652,-75.383139,46,46214,4,5,221.0,,1,0,1
29927,2018052424,40.911214,-79.367024,3,3202,5,5,650.0,,2,0,2
29938,2018056234,40.664913,-75.564173,39,39207,4,7,1801.0,,0,1,7
29965,2018055013,40.960128,-77.779077,14,14202,5,4,1812.0,,0,1,5
29975,2018054133,39.988276,-75.232704,67,67301,4,7,1938.0,,1,0,6
30056,2018035827,41.558385,-75.52366,35,35203,3,1,1220.0,,0,1,1
30141,2018024714,40.676661,-75.340433,48,48101,1,7,1947.0,,1,0,7
30150,2018006579,41.170973,-75.359098,45,45203,1,7,1651.0,,0,1,4
30153,2018044696,40.073248,-78.964317,55,55219,4,6,644.0,,1,0,5
30308,2018033181,40.273951,-76.873738,22,22301,3,1,311.0,,1,0,7
30335,2018053615,39.930296,-75.553717,15,15255,5,5,1519.0,,3,0,1
30336,2018056632,40.844295,-77.68326,14,14402,5,3,1300.0,,0,1,4
30341,2018052611,41.210972,-79.651639,16,16220,5,6,649.0,,0,1,7
30368,2018014518,42.169861,-79.924414,25,25210,1,4,1950.0,,1,0,7
30373,2018020618,40.291492,-78.883768,11,11416,2,5,2316.0,,1,0,0
30414,2018001336,40.060178,-75.107436,46,46102,1,4,809.0,,1,0,1
30422,2018049706,40.872572,-80.410057,37,37203,5,5,1107.0,,1,0,4
30437,2018057323,41.033905,-78.431217,17,17223,5,4,38.0,,1,0,7
30481,2018035933,39.911336,-75.242664,67,67301,2,1,322.0,,1,0,7
30491,2018049795,40.225191,-78.827651,55,55422,5,5,2008.0,,1,0,7
30545,2018049122,41.174771,-75.421576,45,45203,5,6,908.0,,1,0,4
30629,2018063842,40.797966,-77.856891,14,14410,6,6,1123.0,,1,0,8
30632,2018051278,40.162763,-76.396774,36,36410,4,4,1502.0,,1,0,8
30669,2018041179,41.438986,-80.255067,43,43222,3,6,1112.0,,1,1,7
30688,2018031072,40.222816,-77.018686,21,21212,2,2,2035.0,,1,0,1
30691,2018053766,40.887536,-78.039633,14,14219,5,3,1815.0,,1,0,7
30728,2018030304,41.190177,-77.230807,41,41229,3,7,1944.0,,3,0,4
30729,2018029146,41.299092,-76.907114,41,41238,3,6,737.0,,1,0,2
30737,2018053173,40.120482,-79.771721,26,26215,5,2,1410.0,,2,0,6
30743,2018007768,40.54413,-80.336261,4,4209,1,2,1742.0,,1,0,6
30745,2018049267,41.890697,-76.592121,8,8222,3,4,1451.0,,0,1,7
30753,2018037603,39.95707,-76.745214,66,66301,3,5,818.0,,1,0,2
30785,2018060406,40.313389,-78.810788,11,11201,5,5,42.0,,3,1,2
30791,2018049320,41.831628,-79.858758,20,20203,4,1,145.0,,0,1,7
30808,2018022714,40.556818,-75.998436,6,6238,2,6,2036.0,,1,0,1
30813,2018058690,40.606296,-79.604162,64,64201,5,5,1531.0,,1,0,4
30861,2018037228,39.962291,-75.138271,67,67301,2,1,1200.0,,1,0,4
30871,2018025872,40.427222,-79.264179,32,32402,2,4,2245.0,,1,0,7
30914,2018059295,40.291922,-78.838419,11,11222,5,1,855.0,,1,0,4
30926,2018048526,40.791814,-75.800763,13,13208,5,4,1824.0,,1,0,6
30962,2018052807,40.578233,-78.369401,7,7202,4,5,1532.0,,1,1,4
30982,2018035968,39.992072,-75.092271,67,67301,3,3,1834.0,,0,1,4
31014,2018050900,40.037354,-76.311339,36,36301,5,5,1900.0,,1,0,4
31017,2018049154,41.882364,-76.671933,8,8222,4,2,831.0,,0,1,7
31077,2018033475,40.41001,-80.082703,2,2415,3,2,1642.0,,0,1,8
31095,2018059528,40.577458,-79.585448,64,64219,5,4,1634.0,,1,0,7
31100,2018017865,40.449706,-80.025099,2,2301,2,6,506.0,,1,0,1
31103,2018050957,41.374187,-75.746471,35,35412,5,4,2341.0,,1,0,7
31160,2018026453,40.426167,-79.949114,2,2301,3,7,1633.0,,1,0,5
31192,2018053798,39.854078,-76.901068,66,66211,5,2,1209.0,,1,0,2
31206,2018060995,40.136252,-76.802616,66,66220,5,4,2202.0,,0,1,1
31214,2018012775,40.459144,-80.030552,2,2301,1,1,327.0,,2,0,2
31226,2018033161,40.618925,-77.558063,44,44205,3,7,1912.0,,1,0,7
31248,2018052491,40.242784,-76.991148,21,21103,5,6,1318.0,,1,0,4
31269,2018025015,40.575259,-79.954723,2,2207,2,3,601.0,,1,0,7
31311,2018038832,40.416384,-76.556601,38,38203,3,2,1015.0,,1,1,7
31315,2018056362,40.11934,-74.9297,9,9202,5,5,1425.0,,1,0,8
31319,2018055514,40.133566,-79.99594,62,62403,5,7,44.0,,0,1,7
31358,2018044459,39.966067,-75.538453,15,15208,4,1,1145.0,,2,0,4
31380,2018036206,41.128836,-78.761913,17,17301,3,1,1207.0,,1,0,0
31497,2018023649,41.404389,-75.672722,35,35302,2,6,1920.0,,0,1,8
31498,2018018502,40.470075,-79.920914,2,2301,2,7,2353.0,,1,0,4
31512,2018023161,40.531037,-78.36851,7,7210,2,3,1655.0,,1,0,4
31591,2018063593,39.984387,-76.647668,66,66227,5,1,1636.0,,1,0,7
31592,2018006228,41.246472,-75.867917,40,40304,1,7,118.0,,1,0,5
31645,2018013741,40.327084,-75.31377,9,9210,1,6,1110.0,,1,0,7
31670,2018052751,40.582047,-80.038076,2,2108,5,2,647.0,,0,1,8
31674,2018057290,40.03971,-76.291332,36,36301,5,5,2000.0,,1,1,4
31710,2018064763,40.127991,-77.702102,28,28202,6,6,1521.0,,1,0,4
31723,2018001921,40.698014,-80.270869,4,4409,1,4,1542.0,,1,0,4
31769,2018052666,40.854307,-78.247973,14,14219,5,7,1951.0,,1,0,7
31800,2018041754,39.768246,-75.937469,15,15211,3,7,1710.0,,1,0,4
31887,2018040025,39.922624,-75.185255,67,67301,3,7,1627.0,,0,1,7
31954,2018044674,41.375948,-75.741246,35,35412,4,2,1500.0,,1,0,2
31996,2018059581,40.623842,-76.211077,53,53218,5,5,645.0,,1,0,2
32001,2018013780,40.139678,-76.58921,36,36237,1,7,1401.0,,1,0,8
32005,2018060296,41.395202,-79.657781,60,60206,5,5,714.0,,0,2,5
32008,2018047317,40.821537,-77.90177,14,14216,4,7,1630.0,,1,0,4
32011,2018051549,41.420874,-78.546657,24,24301,5,4,1720.0,,1,0,4
32076,2018058463,40.91836,-80.483682,37,37206,5,1,315.0,,0,1,7
32087,2018063320,39.851633,-75.457696,23,23110,6,3,1241.0,,1,0,2
32093,2018019348,40.160023,-75.537893,15,15212,2,1,16.0,,2,0,7
32125,2018011222,40.092042,-76.135992,36,36238,1,1,2221.0,,1,0,99
32164,2018058745,39.905382,-80.150049,30,30205,5,5,1348.0,,1,0,7
32200,2018006574,40.011009,-75.851892,15,15245,1,7,1903.0,,1,0,99
32281,2018012350,42.133158,-80.075115,25,25302,1,7,743.0,,1,0,4
32345,2018013996,39.769554,-76.6671,66,66226,1,5,108.0,,2,0,7
32361,2018060196,40.507729,-79.682147,64,64437,6,1,45.0,,2,0,4
32414,2018060994,41.003569,-75.275878,45,45205,4,5,159.0,,0,1,7
32505,2018033015,40.737146,-78.745372,17,17208,3,7,2041.0,,1,0,7
32530,2018047013,40.261335,-75.725756,6,6203,4,6,840.0,,1,0,4
32557,2018060897,40.413281,-78.606008,11,11226,6,3,2131.0,,1,0,7
32589,2018018362,40.291979,-78.269014,7,7211,2,1,1350.0,,1,0,7
32592,2018029340,39.968844,-76.726541,66,66301,3,7,2202.0,,1,0,7
32602,2018020348,41.427708,-75.649033,35,35302,2,5,1310.0,,1,0,4
32611,2018058961,40.70489,-75.498876,48,48201,5,2,243.0,,0,1,7
32631,2018017969,40.171043,-79.889565,62,62205,2,4,1426.0,,1,0,7
32639,2018058678,39.976338,-76.273613,36,36240,5,2,255.0,,1,0,7
32656,2018059967,40.974759,-78.049241,14,14219,6,2,709.0,,1,0,0
32665,2018063666,40.122307,-75.239405,46,46224,6,4,1325.0,,1,0,5
32695,2018048411,40.891167,-77.7785,14,14221,4,1,1324.0,,1,0,8
32745,2018057318,40.756618,-79.924195,10,10226,5,7,1115.0,,1,0,5
32750,2018044803,40.352653,-79.73277,64,64101,4,6,727.0,,1,1,6
32761,2018064742,40.167727,-80.265831,62,62302,6,5,1740.0,,1,0,4
32778,2018059535,40.490358,-78.384182,7,7210,5,6,1647.0,,0,1,2
32786,2018060236,40.337746,-75.250103,9,9210,6,3,824.0,,1,0,4
32813,2018010078,40.247041,-76.811255,22,22102,1,2,619.0,,1,0,4
32876,2018054305,41.301556,-75.851833,40,40432,5,5,1949.0,,0,1,4
32894,2018032586,39.871868,-75.405846,23,23402,3,6,2032.0,,0,1,2
32924,2018061596,39.894069,-76.653628,66,66102,6,6,735.0,,1,0,8
32929,2018023462,40.456114,-80.029972,2,2301,2,6,635.0,,1,0,8
32934,2018056871,40.66082,-75.327956,48,48101,5,6,1526.0,,1,0,2
33041,2018063634,40.918238,-77.765495,14,14401,6,3,655.0,,1,0,8
33107,2018022096,40.062769,-75.631071,15,15239,2,1,120.0,,1,0,4
33111,2018056824,40.286231,-76.902839,22,22301,5,7,409.0,,1,0,7
33131,2018023617,41.880008,-80.258589,25,25204,2,3,1801.0,,2,1,2
33145,2018021604,40.453146,-79.996063,2,2301,2,1,258.0,,3,0,7
33227,2018058454,39.956494,-75.824172,15,15207,5,6,2319.0,,1,0,7
33252,2018054423,40.852405,-75.284733,48,48419,5,6,1935.0,,0,1,7
33272,2018010418,41.547511,-75.652637,35,35218,1,1,1754.0,,1,0,7
33274,2018056153,39.905923,-75.278846,23,23423,5,5,329.0,,1,0,1
33286,2018059092,40.044621,-75.054672,67,67301,5,2,445.0,,0,1,4
33333,2018036002,39.928876,-75.235516,67,67301,3,5,1813.0,,1,0,8
33339,2018059224,40.382549,-75.312422,9,9207,6,7,111.0,,1,0,7
33390,2018035008,40.765907,-75.876623,53,53237,3,6,1939.0,,0,1,7
33413,2018052289,40.227024,-75.139837,9,9227,5,7,1942.0,,1,1,4
33442,2018060288,40.178258,-75.024393,9,9225,5,4,1912.0,,1,0,4
33484,2018064030,40.018423,-79.567219,26,26203,6,1,1036.0,,1,0,2
33486,2018047808,39.839961,-76.926842,66,66211,3,4,2120.0,,1,0,7
33508,2018060297,39.911778,-75.148917,67,67301,5,5,1550.0,,0,1,5
33523,2018061016,41.18671,-79.184454,33,33219,5,7,1159.0,,1,0,7
33611,2018045806,40.090528,-76.409719,36,36214,4,2,1519.0,,1,0,4
33667,2018018057,40.228364,-76.867362,21,21407,2,6,1527.0,,1,0,8
33705,2018060374,40.068371,-76.303382,36,36101,5,6,708.0,,1,0,99
33749,2018025465,41.020849,-79.332473,16,16217,1,1,239.0,,1,0,7
33790,2018061168,40.967826,-78.58546,17,17225,6,1,451.0,,0,1,7
33829,2018045549,40.975634,-78.301458,17,17206,4,7,1414.0,,2,0,1
33840,2018014802,40.227066,-75.078427,9,9228,1,1,1642.0,,1,0,7
33852,2018049923,40.243417,-75.621111,46,46416,5,1,2342.0,,2,0,7
33856,2018029009,41.713161,-75.122017,63,63206,2,6,1242.0,,1,0,7
33883,2018014468,40.13123,-76.563766,36,36225,1,1,32.0,,1,0,1
33886,2018010914,40.35127,-75.167781,9,9219,1,3,1212.0,,1,0,1
33902,2018018463,40.194513,-74.958217,9,9218,2,4,701.0,,1,0,7
33912,2018049266,41.881004,-76.259239,8,8216,3,4,914.0,,1,1,4
33944,2018023424,39.818142,-75.951364,15,15224,1,5,1237.0,,1,0,7
34007,2018035526,39.910889,-79.788057,26,26212,3,5,1558.0,,2,0,2
34012,2018057399,40.120778,-77.201472,21,21213,4,7,2042.0,,0,1,0
34044,2018022652,40.448876,-79.893901,2,2301,2,4,850.0,,1,0,4
34049,2018047063,39.944816,-79.450866,26,26219,4,1,413.0,,0,1,99
34059,2018050295,41.004331,-78.456521,17,17223,4,4,1230.0,,1,0,2
34109,2018002460,40.365438,-75.209057,9,9210,1,6,723.0,,1,0,7
34118,2018031847,41.013249,-75.168936,45,45207,3,2,1105.0,,1,0,4
34173,2018046022,41.230944,-75.91525,40,40101,4,7,2111.0,,0,1,8
34221,2018047114,40.960242,-76.988439,59,59201,4,5,1628.0,,1,0,7
34271,2018037077,40.210454,-76.960564,21,21102,3,1,1331.0,,1,0,4
34272,2018058811,40.157947,-78.356507,5,5209,5,7,2203.0,,1,0,0
34294,2018035809,41.082625,-75.509139,45,45215,3,1,1057.0,,2,0,7
34360,2018031150,39.931934,-77.63329,28,28204,2,5,557.0,,0,1,1
34364,2018041976,39.807976,-76.980503,66,66413,2,2,2332.0,,1,0,8
34392,2018044440,39.939059,-75.267774,23,23412,4,4,947.0,,1,0,1
34409,2018024592,40.549379,-79.840016,2,2208,2,5,1615.0,,1,0,4
34444,2018021412,40.239051,-76.804831,22,22102,2,6,2109.0,,1,0,8
34451,2018054753,41.319306,-80.411324,43,43220,5,1,1228.0,,0,1,5
34479,2018059019,41.025736,-76.868017,59,59210,6,6,315.0,,1,0,8
34503,2018048356,41.572937,-75.500701,35,35301,5,3,1433.0,,1,0,4
34508,2018057960,40.041367,-75.251021,46,46104,5,7,845.0,,2,0,7
34513,2018035680,40.808088,-77.896399,14,14216,3,6,1958.0,,1,0,8
34560,2018065205,39.837002,-75.931731,15,15237,4,5,1853.0,,1,0,2
34622,2018023630,39.966472,-76.706778,66,66301,2,6,1450.0,,1,0,8
34630,2018057807,40.355705,-79.683413,64,64102,5,6,659.0,,1,0,4
34658,2018058476,40.945998,-77.446447,14,14215,5,1,1841.0,,0,1,8
34742,2018057816,41.0242,-75.647205,13,13204,5,7,1132.0,,1,0,7
34820,2018055488,41.514509,-75.61544,35,35218,5,2,1537.0,,0,1,1
34840,2018056520,40.073056,-75.305667,46,46405,5,6,1104.0,,1,0,8
34841,2018053739,40.889729,-77.899673,14,14223,4,1,1959.0,,1,0,7
34852,2018053858,40.1803,-74.871612,9,9213,4,7,2015.0,,0,1,8
34857,2018052805,40.909445,-80.034324,10,10416,4,6,1207.0,,1,0,2
34908,2018057401,40.187519,-77.197568,21,21402,4,6,1225.0,,0,1,8
34918,2018061295,40.436034,-76.961772,22,22204,5,1,1056.0,,0,1,7
34936,2018057215,40.046959,-76.392581,36,36214,5,6,1119.0,,1,0,4
34943,2018058430,39.96831,-79.450233,26,26219,5,1,2210.0,,1,0,7
34964,2018056821,40.321499,-78.955073,11,11432,5,7,1425.0,,1,0,7
35010,2018011377,40.539372,-75.168701,9,9217,1,1,315.0,,1,0,7
35012,2018058278,40.971406,-75.458388,45,45202,5,3,1614.0,,0,1,99
35031,2018046278,40.04256,-75.143973,67,67301,4,4,638.0,,1,0,1
35037,2018055945,40.963151,-80.303257,37,37211,5,1,1554.0,,1,0,7
35127,2018042472,40.107719,-75.213671,46,46108,3,4,1222.0,,2,0,2
35132,2018063078,39.937924,-75.23392,67,67301,4,7,338.0,,0,1,7
35285,2018020312,40.495389,-79.931111,2,2461,2,4,1218.0,,0,1,7
35317,2018016670,40.339552,-76.002809,6,6237,2,5,1922.0,,1,0,8
35327,2018051481,40.510778,-75.220722,9,9209,4,1,1908.0,,0,1,0
35339,2018006159,40.122648,-76.54341,36,36225,1,2,1355.0,,1,0,2
35360,2018049530,40.524188,-80.116232,2,2211,5,4,1425.0,,1,0,7
35397,2018065998,40.243059,-76.10271,36,36210,6,5,914.0,,1,0,7
35456,2018057466,41.002933,-78.842057,33,33208,5,7,719.0,,1,0,7
35541,2018050025,40.071813,-74.955861,9,9202,4,6,1632.0,,0,1,7
35573,2018021094,40.742273,-75.430535,48,48211,2,7,715.0,,1,0,0
35635,2018052379,40.172891,-80.21205,62,62227,4,6,2110.0,,1,0,1
35658,2018045933,40.395016,-78.673941,11,11220,4,1,113.0,,1,0,7
35666,2018027944,40.419778,-79.850224,2,2431,3,2,816.0,,1,0,0
35797,2018056635,40.451024,-77.195218,50,50207,5,3,2146.0,,1,0,7
35846,2018053328,40.259444,-76.775273,22,22102,5,3,2055.0,,1,0,8
35887,2018053512,40.852029,-79.967074,10,10101,5,4,852.0,,1,0,8
35924,2018047350,40.130441,-74.945807,9,9202,4,7,1849.0,,1,1,7
35944,2018066360,40.104671,-76.432396,36,36214,6,7,1240.0,,1,0,4
35999,2018039703,39.963984,-76.745947,66,66301,4,4,1941.0,,1,0,4
36016,2018053546,40.099551,-76.085306,36,36415,4,1,1106.0,,1,0,7
36026,2018048387,40.570848,-80.002658,2,2108,5,3,1027.0,,1,0,7
36102,2018024623,40.163052,-75.006156,9,9212,1,7,255.0,,1,0,7
36107,2018046104,40.950941,-75.826706,13,13206,4,7,1540.0,,1,0,0
36133,2018058360,40.781746,-75.603724,48,48207,5,2,1853.0,,1,1,4
36168,2018066366,40.269912,-76.855493,22,22301,6,2,928.0,,2,0,1
36235,2018030619,40.427698,-80.023464,2,2301,3,2,1356.0,,1,0,7
36241,2018064112,40.541186,-79.761739,2,2466,6,6,1434.0,,1,1,4
36330,2018055614,40.146683,-75.004193,9,9212,4,5,1453.0,,0,1,4
36351,2018056916,40.865196,-75.628842,13,13203,5,7,1556.0,,1,0,1
36375,2018054214,39.936548,-75.167095,67,67301,4,2,23.0,,1,0,1
36395,2018018628,41.311597,-78.46245,24,24206,1,7,2116.0,,1,0,7
36417,2018017840,40.118083,-74.847934,9,9101,2,5,1812.0,,1,0,8
36451,2018026490,40.371434,-79.982004,2,2413,3,6,1645.0,,1,0,4
36484,2018065386,40.554379,-80.490548,4,4208,5,4,2130.0,,1,0,7
36500,2018058325,40.972112,-78.062633,14,14219,5,2,1442.0,,1,0,7
36515,2018057340,40.316802,-75.098642,9,9204,5,4,1651.0,,1,0,4
36519,2018062787,40.449083,-75.254333,9,9209,5,6,1102.0,,0,1,1
36520,2018063003,41.676848,-75.331001,63,63213,5,5,2019.0,,0,1,4
36543,2018018439,42.130188,-80.096333,25,25302,2,7,1610.0,,1,0,8
36573,2018065059,40.692843,-77.424386,44,44204,6,7,2037.0,,1,0,8
36597,2018044652,40.065444,-79.882833,62,62405,4,2,1541.0,,1,0,7
36612,2018057536,41.241834,-77.00167,41,41301,5,6,2134.0,,1,0,8
36627,2018037245,40.000249,-75.187479,67,67301,3,7,2130.0,,0,1,2
36645,2018058011,41.064142,-77.06711,59,59209,5,1,513.0,,2,0,7
36686,2018019894,40.517089,-79.726591,2,2466,2,4,713.0,,1,0,4
36694,2018045929,40.049644,-79.817267,26,26209,4,6,2241.0,,1,0,7
36709,2018047670,40.059057,-74.994472,67,67301,3,6,1538.0,,1,0,7
36714,2018058475,41.570466,-78.904022,24,24204,5,1,135.0,,0,1,7
36717,2018054304,39.812626,-77.044048,1,1203,5,6,1609.0,,1,0,7
36722,2018037882,40.181112,-74.845595,9,9208,3,5,1942.0,,0,1,8
36803,2018027943,39.896467,-80.186908,30,30406,3,3,,,1,0,8
36825,2018057796,40.955497,-77.756766,14,14202,5,5,,,1,0,1
36858,2018048210,40.694551,-80.104316,10,10212,4,7,,,1,0,8
36883,2018056999,40.676379,-76.222334,53,53301,5,6,,,2,0,7
36933,2018062167,40.896121,-78.382514,17,17212,6,6,,,1,0,7
36949,2018062355,40.530641,-75.222111,9,9222,5,5,,,1,0,4
36997,2018065146,39.900225,-79.724176,26,26302,6,6,,,2,0,4
37008,2018032976,40.243952,-76.203603,36,36236,3,3,,,1,0,4
37046,2018031977,40.380697,-79.99488,2,2301,3,5,,,2,0,4
37117,2018029237,40.80986,-75.302799,48,48203,3,7,,,1,0,7
37129,2018039245,40.028707,-76.553882,66,66212,3,2,,,1,0,4
37131,2018048214,40.289225,-76.983447,21,21103,4,3,,,1,0,4
37135,2018064292,40.271862,-76.877161,22,22301,6,7,,,1,0,6
37137,2018068262,41.86396,-80.053756,25,25219,5,7,,,0,1,99
37160,2018036168,42.027233,-80.117244,25,25212,3,5,,,2,0,4
37178,2018060787,40.347027,-76.432086,38,38301,6,7,,,0,1,8
37205,2018047300,41.008099,-80.383397,37,37214,4,1,,,1,0,8
37210,2018008269,40.010001,-75.295307,46,46104,1,6,,,1,0,8
37216,2018031070,40.486721,-79.807516,2,2113,3,3,,,1,0,7
37234,2018048970,40.391704,-80.070717,2,2117,5,4,,,1,0,1
37238,2018060445,41.060511,-76.493396,19,19210,6,6,,,1,0,4
37252,2018062277,40.669866,-80.09942,2,2212,6,5,,,1,0,7
37258,2018068043,40.615056,-75.47775,39,39301,6,7,,,0,1,2
37266,2018044342,40.969509,-80.180952,37,37212,4,5,,,1,0,7
37341,2018058426,40.248182,-74.97546,9,9216,5,2,,,0,1,7
37363,2018021768,40.229185,-74.934461,9,9412,2,7,,,1,0,8
37405,2018064175,41.014321,-76.417051,19,19222,6,3,,,1,0,99
