,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
2579,2015027889,19,F,0.0,2,2.0
2580,2015027889,19,M,0.0,2,1.0
2581,2015027889,59,M,2.0,1,1.0
2615,2015072422,52,M,2.0,1,1.0
2616,2015072422,47,F,3.0,1,2.0
2679,2015075222,33,F,2.0,1,1.0
2680,2015075222,84,F,4.0,2,1.0
2711,2015082110,62,M,2.0,1,1.0
3006,2015019022,34,M,0.0,2,1.0
3007,2015019022,26,F,1.0,1,1.0
3030,2015109799,28,M,2.0,1,1.0
3042,2015103099,22,F,2.0,1,1.0
3074,2015119424,54,M,2.0,1,1.0
3075,2015119424,23,F,4.0,2,1.0
3151,2015110777,65,F,0.0,1,1.0
3152,2015110777,41,M,0.0,2,1.0
3153,2015110777,63,F,0.0,2,2.0
3154,2015110777,99,F,0.0,2,2.0
3155,2015110777,99,M,0.0,2,2.0
3156,2015110777,69,M,0.0,2,2.0
3157,2015110777,99,M,0.0,2,2.0
3158,2015110777,60,F,0.0,2,2.0
3159,2015110777,48,F,0.0,2,2.0
3160,2015110777,46,M,0.0,2,2.0
3161,2015110777,16,F,0.0,2,2.0
3162,2015110777,28,F,0.0,2,2.0
3163,2015110777,30,F,0.0,2,2.0
3191,2015095563,46,M,2.0,1,1.0
3192,2015095563,62,M,0.0,2,1.0
3259,2015105980,58,M,0.0,1,1.0
3260,2015105980,23,F,2.0,2,4.0
3460,2015100441,22,M,2.0,1,1.0
3461,2015100441,55,M,0.0,2,1.0
3486,2015083137,19,M,2.0,1,1.0
3492,2015050449,42,M,0.0,1,1.0
3493,2015050449,50,M,0.0,1,2.0
3494,2015050449,5,M,2.0,2,7.0
3550,2015096657,62,F,2.0,2,1.0
3551,2015096657,41,F,0.0,1,1.0
3597,2015123287,39,M,0.0,1,1.0
3598,2015123287,56,F,1.0,2,7.0
3763,2015102928,35,F,2.0,1,1.0
3764,2015102928,4,F,4.0,1,2.0
3839,2015122585,38,M,0.0,2,1.0
3840,2015122585,62,F,1.0,1,1.0
4192,2015068878,23,M,2.0,1,1.0
4193,2015068878,25,M,3.0,1,2.0
4194,2015071450,16,F,4.0,1,1.0
4195,2015071450,16,M,2.0,1,2.0
4237,2015081248,47,M,3.0,2,1.0
4238,2015081248,56,F,2.0,1,2.0
4239,2015081248,56,M,2.0,1,1.0
4252,2015096800,35,M,2.0,1,2.0
4253,2015096800,33,M,0.0,1,1.0
4264,2015103563,31,M,1.0,1,1.0
4307,2015099243,41,M,4.0,1,1.0
4308,2015099243,36,F,2.0,1,2.0
4354,2015118915,72,F,2.0,1,1.0
4524,2015072937,87,F,2.0,1,1.0
4525,2015072937,54,M,3.0,2,1.0
4623,2015073764,56,M,2.0,1,1.0
4713,2015026044,56,F,2.0,2,1.0
4714,2015026044,17,F,1.0,1,1.0
4750,2015119555,44,F,0.0,1,1.0
4751,2015119555,44,F,9.0,2,2.0
4752,2015119555,45,M,9.0,2,2.0
4753,2015119555,64,M,1.0,3,7.0
4888,2015119294,55,M,1.0,2,1.0
5030,2015120799,4,M,4.0,1,2.0
5031,2015120799,18,M,2.0,1,2.0
5032,2015120799,39,F,2.0,1,1.0
5033,2015122898,72,F,2.0,1,1.0
5094,2015093717,22,F,0.0,1,2.0
5095,2015093717,24,F,0.0,1,2.0
5096,2015093717,25,F,2.0,1,2.0
5097,2015093717,31,M,0.0,1,1.0
5152,2015120137,55,F,4.0,1,1.0
5153,2015120137,36,F,2.0,1,2.0
5285,2015021219,71,M,0.0,2,1.0
5286,2015021219,47,M,1.0,1,1.0
5437,2015019964,36,M,1.0,1,1.0
5602,2015101115,87,F,1.0,1,1.0
5603,2015101115,48,M,0.0,2,1.0
5736,2015099555,28,M,2.0,1,1.0
5737,2015100780,49,M,3.0,1,1.0
5738,2015100780,42,F,2.0,1,2.0
5739,2015100780,18,M,0.0,2,1.0
5823,2015028136,20,M,1.0,1,1.0
5867,2015049592,57,F,0.0,1,1.0
5868,2015049592,74,F,0.0,1,2.0
5869,2015049592,78,M,0.0,1,2.0
5870,2015049592,28,F,0.0,2,1.0
5871,2015049592,83,M,1.0,3,7.0
5872,2015049592,80,F,3.0,4,7.0
6028,2015116574,41,M,4.0,1,1.0
6029,2015116574,55,F,2.0,2,1.0
6094,2015033829,41,M,2.0,1,1.0
6289,2015059582,99,M,0.0,1,2.0
6375,2015095473,42,F,2.0,1,1.0
6386,2015037386,55,M,2.0,1,1.0
6711,2015086054,51,M,2.0,2,1.0
6712,2015086054,19,M,0.0,1,2.0
6713,2015086054,20,F,4.0,1,1.0
6775,2015020083,22,M,8.0,3,1.0
6776,2015020083,61,F,0.0,2,2.0
6777,2015020083,61,M,0.0,2,1.0
6778,2015020083,46,M,1.0,1,1.0
6869,2015086029,78,F,1.0,2,1.0
6870,2015086029,23,M,2.0,1,1.0
6971,2015083182,56,M,2.0,1,1.0
6972,2015083182,58,M,0.0,2,1.0
6973,2015083182,44,F,0.0,3,1.0
7003,2015013012,16,F,2.0,1,2.0
7004,2015013012,17,F,4.0,1,1.0
7181,2015085848,13,M,2.0,2,5.0
7182,2015085848,11,F,2.0,2,5.0
7183,2015085848,14,M,2.0,2,5.0
7184,2015085848,8,M,1.0,2,5.0
7185,2015085848,36,F,1.0,2,5.0
7186,2015085848,37,M,2.0,2,4.0
7187,2015085848,55,F,3.0,1,1.0
7206,2015004888,32,M,2.0,2,7.0
7207,2015004888,16,M,0.0,1,2.0
7208,2015004888,14,F,0.0,1,2.0
7209,2015004888,19,M,0.0,1,1.0
7236,2015022048,54,M,2.0,1,1.0
7370,2015103682,18,M,8.0,1,2.0
7371,2015103682,19,F,3.0,1,2.0
7372,2015103682,20,F,1.0,1,2.0
7373,2015103682,16,F,8.0,1,2.0
7374,2015103682,24,M,8.0,1,2.0
7375,2015103682,17,F,8.0,1,1.0
7384,2015016660,18,F,2.0,2,2.0
7385,2015016660,39,F,0.0,2,2.0
7386,2015016660,21,M,0.0,2,1.0
7387,2015016660,40,M,2.0,1,1.0
7463,2015022219,51,M,1.0,2,1.0
7464,2015022219,61,M,1.0,1,1.0
7552,2015033782,27,F,1.0,1,1.0
7764,2015016258,99,M,8.0,2,2.0
7765,2015016258,20,M,8.0,2,2.0
7766,2015016258,21,M,3.0,2,2.0
7767,2015016258,26,M,2.0,2,1.0
7768,2015016258,64,M,0.0,1,1.0
7848,2015085846,34,M,1.0,1,1.0
7979,2015126003,27,M,2.0,1,1.0
8014,2015020929,31,M,2.0,1,1.0
8022,2015029002,53,F,1.0,1,2.0
8023,2015029002,43,M,0.0,1,1.0
8100,2015011579,49,M,1.0,2,7.0
8101,2015011579,51,M,0.0,1,1.0
8333,2015100574,30,M,2.0,1,1.0
8334,2015100574,34,F,1.0,1,2.0
8335,2015100574,34,F,1.0,1,2.0
8336,2015100574,37,M,3.0,2,1.0
8424,2015079817,28,F,0.0,1,1.0
8425,2015079817,32,M,2.0,2,1.0
8471,2015013406,49,M,1.0,2,7.0
8472,2015013406,27,M,0.0,1,1.0
8555,2015085832,39,F,0.0,4,2.0
8556,2015085832,53,F,0.0,4,1.0
8557,2015085832,23,F,2.0,3,2.0
8558,2015085832,22,M,4.0,3,2.0
8559,2015085832,23,F,4.0,3,1.0
8560,2015085832,50,M,1.0,2,1.0
8561,2015085832,25,M,3.0,1,1.0
8615,2015003286,64,F,2.0,1,1.0
8643,2015084919,18,F,2.0,1,1.0
8644,2015084919,30,F,3.0,1,2.0
8645,2015084919,8,F,2.0,1,2.0
8646,2015084919,6,M,3.0,1,2.0
8844,2015091855,39,M,1.0,1,7.0
8845,2015091855,49,M,0.0,2,1.0
8927,2015078342,58,M,1.0,1,1.0
8986,2015017154,61,M,1.0,1,1.0
9049,2015090696,17,M,8.0,2,2.0
9050,2015090696,41,M,2.0,2,1.0
9051,2015090696,30,M,0.0,1,1.0
9291,2015065079,78,M,2.0,1,1.0
9292,2015065079,50,F,2.0,2,1.0
9311,2015078343,32,M,0.0,2,1.0
9312,2015078343,18,M,1.0,1,1.0
9326,2015085906,23,M,0.0,2,2.0
9327,2015085906,56,M,0.0,2,2.0
9328,2015085906,33,M,0.0,2,1.0
9329,2015085906,24,M,2.0,1,7.0
9471,2015019623,73,M,2.0,2,1.0
9472,2015019623,16,M,8.0,1,2.0
9473,2015019623,17,F,8.0,1,2.0
9474,2015019623,17,F,0.0,1,1.0
9475,2015029303,39,M,2.0,1,1.0
9564,2015014116,30,M,0.0,2,1.0
9565,2015014116,23,M,1.0,1,1.0
9677,2015018973,11,F,1.0,2,2.0
9678,2015018973,35,F,2.0,2,1.0
9679,2015018973,40,F,8.0,1,1.0
9735,2015063319,52,F,0.0,1,1.0
9736,2015063319,43,F,2.0,2,7.0
9794,2015018966,70,M,1.0,2,7.0
9795,2015018966,33,M,0.0,1,1.0
9796,2015029148,19,F,2.0,4,7.0
9797,2015029148,20,M,3.0,3,7.0
9798,2015029148,46,M,0.0,1,1.0
9810,2015013384,54,M,3.0,2,1.0
9811,2015013384,20,M,2.0,1,1.0
9843,2015018021,33,M,2.0,1,1.0
9858,2015069311,44,F,2.0,1,1.0
9863,2015093159,26,M,3.0,1,2.0
9864,2015093159,26,M,2.0,1,1.0
10121,2015014860,14,M,0.0,2,2.0
10122,2015014860,51,F,1.0,1,1.0
10189,2015019134,69,F,0.0,2,1.0
10190,2015019134,60,F,1.0,1,7.0
10265,2015011619,44,M,1.0,1,1.0
10324,2015016637,23,F,0.0,2,2.0
10325,2015016637,50,M,4.0,2,1.0
10326,2015016637,60,M,0.0,1,1.0
10703,2015011680,51,M,0.0,2,1.0
10704,2015011680,28,M,2.0,1,1.0
10839,2015013529,72,M,1.0,1,1.0
10939,2015021158,6,M,0.0,2,2.0
10940,2015021158,10,F,0.0,2,2.0
10941,2015021158,9,F,3.0,2,2.0
11042,2015010260,17,F,2.0,2,2.0
11043,2015010260,18,M,2.0,2,1.0
11044,2015010260,57,F,1.0,1,1.0
11059,2015012920,68,F,8.0,2,2.0
11060,2015012920,68,M,1.0,2,1.0
11061,2015012920,55,M,0.0,1,1.0
11135,2015017764,40,M,3.0,6,7.0
11136,2015017764,17,M,2.0,4,7.0
11141,2015017764,49,M,0.0,3,2.0
11142,2015017764,21,M,4.0,2,1.0
11143,2015017764,55,M,0.0,1,1.0
11281,2015030567,16,M,1.0,1,2.0
11282,2015030567,29,F,0.0,1,1.0
11289,2015013065,63,M,4.0,1,2.0
11290,2015013065,63,M,2.0,1,1.0
11439,2015005464,34,M,2.0,1,1.0
11489,2015021605,53,F,3.0,2,1.0
11490,2015021605,50,F,1.0,1,1.0
11600,2015030354,19,M,0.0,4,2.0
11601,2015030354,49,M,0.0,4,1.0
11602,2015030354,22,M,2.0,3,2.0
11603,2015030354,21,M,3.0,3,2.0
11604,2015030354,22,M,3.0,3,1.0
11605,2015030354,52,M,0.0,2,1.0
11606,2015030354,46,M,0.0,1,1.0
11615,2015017979,19,F,1.0,2,2.0
11616,2015017979,26,F,2.0,2,2.0
11617,2015017979,56,M,1.0,2,1.0
11618,2015017979,45,F,1.0,1,1.0
11706,2015010909,50,F,0.0,2,1.0
11707,2015010909,29,M,2.0,1,1.0
12004,2015023392,37,M,0.0,2,1.0
12005,2015023392,92,F,1.0,1,2.0
12006,2015023392,81,F,1.0,1,1.0
12241,2015007709,28,M,3.0,1,2.0
12242,2015007709,23,M,2.0,1,2.0
12243,2015007709,38,M,3.0,1,1.0
12312,2015021437,20,F,0.0,2,2.0
12313,2015021437,19,F,0.0,2,1.0
12314,2015021437,72,F,1.0,1,1.0
12318,2015012627,57,F,8.0,3,1.0
12319,2015012627,60,M,0.0,2,1.0
12320,2015012627,57,F,1.0,1,1.0
12371,2015022194,29,F,2.0,1,1.0
12425,2015004127,53,M,2.0,1,1.0
12453,2015046984,49,M,1.0,1,1.0
12515,2015007807,44,M,2.0,1,1.0
12540,2015014292,27,F,2.0,6,1.0
12541,2015014292,23,M,0.0,5,1.0
12542,2015014292,52,F,0.0,4,1.0
12543,2015014292,35,F,0.0,3,1.0
12544,2015014292,25,M,0.0,2,1.0
12545,2015014292,41,M,0.0,1,1.0
12609,2015014088,64,M,1.0,2,1.0
12610,2015014088,16,M,0.0,1,1.0
12611,2015021646,24,M,0.0,13,2.0
12612,2015021646,55,M,0.0,13,2.0
12613,2015021646,26,M,0.0,13,2.0
12614,2015021646,49,F,0.0,13,1.0
12615,2015021646,61,M,0.0,12,1.0
12616,2015021646,67,F,3.0,11,2.0
12617,2015021646,71,M,3.0,11,1.0
12618,2015021646,18,F,0.0,10,2.0
12619,2015021646,16,F,0.0,10,2.0
12620,2015021646,18,M,0.0,10,2.0
12621,2015021646,16,M,0.0,10,2.0
12622,2015021646,50,M,0.0,10,1.0
12623,2015021646,47,M,0.0,9,1.0
12624,2015021646,32,M,0.0,8,1.0
12625,2015021646,58,M,0.0,7,1.0
12626,2015021646,43,F,4.0,6,1.0
12627,2015021646,55,F,0.0,5,2.0
12628,2015021646,55,M,0.0,5,1.0
12629,2015021646,3,M,0.0,3,2.0
12630,2015021646,1,F,4.0,3,2.0
12631,2015021646,35,M,0.0,3,2.0
12632,2015021646,33,F,0.0,3,2.0
12633,2015021646,53,M,0.0,2,1.0
12634,2015021646,19,F,4.0,1,1.0
12715,2015014815,39,M,3.0,3,1.0
12716,2015014815,20,M,2.0,2,1.0
12717,2015014815,61,M,2.0,1,1.0
12761,2015011933,39,M,0.0,2,1.0
12762,2015011933,34,F,2.0,1,7.0
13068,2015015636,34,F,2.0,1,1.0
13136,2015021183,53,M,0.0,2,1.0
13137,2015021183,18,M,2.0,1,1.0
13138,2015021027,35,F,1.0,1,1.0
13211,2015016247,44,M,0.0,2,1.0
13212,2015016247,44,M,1.0,1,7.0
13275,2015021411,49,M,4.0,2,2.0
13276,2015021411,46,F,0.0,2,1.0
13277,2015021411,26,M,2.0,1,2.0
13278,2015021411,26,F,3.0,1,2.0
13279,2015021411,25,F,2.0,1,2.0
13280,2015021411,25,M,0.0,1,1.0
13297,2015017330,43,M,0.0,3,1.0
13298,2015017330,24,M,2.0,2,1.0
13299,2015017330,21,M,0.0,1,1.0
13825,2015030361,44,M,0.0,3,1.0
13826,2015030361,76,F,2.0,2,2.0
13827,2015030361,82,M,3.0,2,1.0
13828,2015030361,39,M,0.0,1,1.0
13864,2015014531,60,M,0.0,3,1.0
13865,2015014531,43,M,0.0,2,1.0
13866,2015014531,22,F,1.0,1,2.0
13867,2015014531,52,F,1.0,1,2.0
13937,2015018123,2,F,3.0,2,2.0
13938,2015018123,4,F,3.0,2,2.0
13939,2015018123,42,F,2.0,2,1.0
13940,2015018123,69,F,1.0,1,1.0
14031,2015017482,35,F,2.0,1,1.0
14138,2015011950,25,M,2.0,1,1.0
14153,2015015730,42,M,2.0,1,1.0
14185,2015018554,61,M,4.0,2,1.0
14186,2015018554,16,M,0.0,1,2.0
14187,2015018554,16,F,0.0,1,2.0
14188,2015018554,15,F,0.0,1,2.0
14189,2015018554,16,F,0.0,1,2.0
14190,2015018554,67,M,2.0,1,1.0
14224,2015019911,34,M,2.0,1,1.0
14284,2015010928,52,M,1.0,1,1.0
14353,2015010416,51,M,0.0,2,1.0
14354,2015010416,22,M,2.0,1,1.0
14449,2015018732,32,M,0.0,3,1.0
14450,2015018732,43,M,3.0,2,1.0
14451,2015018732,63,M,1.0,1,1.0
14489,2015020932,14,M,3.0,2,2.0
14490,2015020932,4,M,3.0,2,2.0
14491,2015020932,17,M,3.0,2,2.0
14492,2015020932,11,F,3.0,2,2.0
14493,2015020932,35,F,4.0,2,2.0
14494,2015020932,36,M,2.0,2,1.0
14495,2015020932,40,M,2.0,1,1.0
14512,2015020378,28,M,0.0,3,1.0
14513,2015020378,58,M,1.0,2,1.0
14514,2015020378,23,M,4.0,1,1.0
14531,2015022059,34,M,0.0,9,1.0
14532,2015022059,17,M,0.0,8,1.0
14533,2015022059,29,M,0.0,8,2.0
14534,2015022059,16,F,4.0,7,2.0
14535,2015022059,41,F,3.0,7,2.0
14536,2015022059,40,M,4.0,7,1.0
14537,2015022059,28,M,4.0,6,1.0
14538,2015022059,65,M,9.0,5,1.0
14539,2015022059,1,M,0.0,4,2.0
14540,2015022059,33,F,3.0,4,2.0
14541,2015022059,33,M,1.0,4,1.0
14542,2015022059,67,M,1.0,3,1.0
14543,2015022059,25,M,2.0,2,1.0
14544,2015022059,35,M,0.0,1,1.0
14591,2015017936,52,M,0.0,5,1.0
14592,2015017936,37,M,0.0,4,1.0
14593,2015017936,47,M,3.0,2,1.0
14594,2015017936,39,M,2.0,1,1.0
14713,2015010333,83,M,2.0,1,1.0
14758,2015041460,20,M,2.0,1,1.0
14864,2015019798,39,F,2.0,1,2.0
14865,2015019798,48,F,4.0,1,2.0
14866,2015019798,24,F,0.0,1,2.0
14867,2015019798,41,M,0.0,1,1.0
14893,2015017187,20,M,3.0,3,7.0
14894,2015017187,22,M,2.0,2,8.0
14895,2015017187,36,M,0.0,1,1.0
14992,2015017171,40,M,0.0,2,1.0
14993,2015017171,61,M,2.0,1,1.0
15005,2015045951,48,M,1.0,1,1.0
15068,2015015667,53,F,3.0,1,1.0
15069,2015015667,46,M,2.0,1,2.0
15573,2015021158,15,F,2.0,2,2.0
15574,2015021158,8,F,3.0,2,2.0
15575,2015021158,7,M,0.0,2,2.0
15576,2015021158,6,F,0.0,2,2.0
15577,2015021158,11,F,3.0,2,2.0
15578,2015021158,10,F,0.0,2,2.0
15579,2015021158,13,M,0.0,2,2.0
15580,2015021158,11,M,3.0,2,2.0
15581,2015021158,14,M,0.0,2,2.0
15582,2015021158,14,M,3.0,2,2.0
15583,2015021158,62,M,4.0,2,1.0
15584,2015021158,21,M,2.0,1,1.0
15652,2015017329,61,M,0.0,2,1.0
15653,2015017329,39,M,2.0,1,1.0
15830,2015022235,90,F,1.0,2,2.0
15831,2015022235,67,F,0.0,2,1.0
15832,2015022235,36,M,0.0,1,2.0
15833,2015022235,71,F,0.0,1,1.0
15906,2015019768,22,M,2.0,1,1.0
15920,2015011550,56,M,1.0,1,1.0
16049,2015027391,45,M,2.0,1,1.0
16166,2015015117,67,M,2.0,1,1.0
16271,2015025422,54,M,0.0,2,1.0
16272,2015025422,46,M,1.0,1,1.0
16485,2015019212,67,M,1.0,2,7.0
16486,2015019212,60,M,0.0,1,1.0
16521,2015045998,49,M,1.0,1,1.0
16561,2015010450,79,M,1.0,2,2.0
16562,2015010450,51,F,4.0,2,1.0
16563,2015010450,20,M,0.0,1,2.0
16564,2015010450,20,M,0.0,1,1.0
16566,2015023731,36,M,3.0,2,1.0
16567,2015023731,39,F,1.0,1,2.0
16568,2015023731,71,M,2.0,1,1.0
16569,2015023904,24,F,2.0,1,1.0
16572,2015023071,19,M,1.0,1,1.0
16690,2015043751,54,M,4.0,1,1.0
16691,2015043751,27,M,2.0,1,2.0
16692,2015043751,33,M,4.0,1,2.0
16693,2015043751,40,M,0.0,2,1.0
16776,2015002508,55,M,1.0,1,1.0
16988,2015047075,31,M,1.0,1,1.0
17049,2015018998,53,M,1.0,1,1.0
17188,2015002503,59,F,0.0,2,2.0
17189,2015002503,56,M,0.0,2,1.0
17190,2015002503,36,M,2.0,1,2.0
17191,2015002503,36,M,0.0,1,1.0
17209,2015025420,19,F,1.0,1,2.0
17210,2015025420,18,M,2.0,1,1.0
17220,2015047009,58,M,0.0,2,1.0
17221,2015047009,21,F,2.0,1,1.0
17291,2015021646,65,F,3.0,26,7.0
17292,2015021646,72,M,2.0,25,7.0
17293,2015021646,33,F,4.0,24,7.0
17294,2015021646,35,M,1.0,23,7.0
17295,2015021646,54,M,4.0,22,1.0
17296,2015021646,37,M,0.0,21,1.0
17297,2015021646,46,F,0.0,20,2.0
17298,2015021646,54,M,0.0,20,1.0
17299,2015021646,32,M,0.0,19,1.0
17300,2015021646,60,M,0.0,18,2.0
17301,2015021646,61,M,4.0,18,1.0
17302,2015021646,39,M,0.0,17,1.0
17303,2015021646,30,M,0.0,16,1.0
17304,2015021646,67,M,0.0,15,1.0
17305,2015021646,60,M,0.0,14,1.0
17306,2015021646,99,M,0.0,13,2.0
17307,2015021646,17,F,0.0,13,2.0
17396,2015022234,56,F,3.0,1,2.0
17397,2015022234,64,M,1.0,1,1.0
17411,2015002328,45,F,4.0,2,2.0
17412,2015002328,48,M,2.0,2,1.0
17413,2015002328,58,M,2.0,1,1.0
17456,2015014461,53,M,2.0,2,1.0
17457,2015014461,63,F,1.0,1,1.0
17539,2015026868,28,M,2.0,1,1.0
17742,2015037926,72,F,1.0,1,1.0
17743,2015037926,25,F,4.0,2,1.0
17744,2015037926,55,F,3.0,3,1.0
17813,2015008667,67,M,2.0,1,1.0
17855,2015043922,51,M,3.0,1,1.0
17856,2015043922,39,F,2.0,1,2.0
18097,2015030100,31,M,4.0,1,2.0
18098,2015030100,34,M,2.0,1,1.0
18139,2015015064,51,M,1.0,1,1.0
18200,2015022621,66,M,1.0,1,1.0
18277,2015008947,65,F,2.0,1,1.0
18313,2015041503,47,F,0.0,2,2.0
18314,2015041503,48,M,0.0,2,1.0
18315,2015041503,49,M,1.0,1,1.0
18395,2015009767,51,M,0.0,2,1.0
18396,2015009767,42,F,2.0,1,1.0
18468,2015005436,40,M,0.0,2,1.0
18469,2015005436,19,M,2.0,1,1.0
18491,2015014531,57,M,1.0,1,1.0
18521,2015015205,61,F,4.0,2,2.0
18522,2015015205,49,M,2.0,2,1.0
18523,2015015205,59,M,0.0,1,1.0
18613,2015011927,49,F,0.0,2,1.0
18614,2015011927,76,F,2.0,1,7.0
18619,2015015156,79,F,0.0,4,1.0
18620,2015015156,42,M,0.0,3,1.0
18621,2015015156,51,M,0.0,2,1.0
18622,2015015156,62,F,2.0,1,1.0
18664,2015015775,28,F,2.0,1,1.0
18724,2015030115,23,M,2.0,1,1.0
18778,2015019257,59,M,1.0,2,1.0
18779,2015019257,53,M,1.0,1,1.0
18948,2015009244,63,F,2.0,1,1.0
18956,2015024406,51,F,8.0,3,2.0
18957,2015024406,51,M,4.0,3,1.0
18958,2015024406,18,F,8.0,2,2.0
18959,2015024406,21,M,4.0,2,1.0
18960,2015024406,45,M,2.0,1,1.0
19098,2015041026,60,F,2.0,1,1.0
19196,2015041236,21,M,2.0,1,1.0
19391,2015026677,39,F,3.0,2,1.0
19392,2015026677,16,M,2.0,1,1.0
19476,2015008159,48,M,4.0,2,1.0
19477,2015008159,69,M,2.0,1,1.0
19495,2015047092,22,M,1.0,1,1.0
19518,2015033911,71,M,3.0,1,1.0
19519,2015033911,58,F,1.0,1,2.0
19520,2015033911,50,M,0.0,2,1.0
19709,2015007810,26,F,2.0,1,1.0
19872,2015004626,25,F,2.0,1,1.0
19889,2015003082,43,F,2.0,1,1.0
19893,2015005016,20,M,2.0,1,2.0
19894,2015005016,21,M,3.0,1,2.0
19895,2015005016,21,M,1.0,1,1.0
19901,2015047390,17,F,1.0,1,1.0
19969,2015005636,18,M,2.0,1,1.0
19973,2015023989,48,M,2.0,2,1.0
19974,2015023989,46,M,4.0,1,1.0
20013,2015004795,40,M,2.0,2,7.0
20014,2015004795,88,F,0.0,1,1.0
20098,2015008489,34,M,2.0,1,1.0
20197,2015007987,1,F,4.0,3,2.0
20198,2015007987,5,F,4.0,3,2.0
20199,2015007987,35,F,2.0,3,1.0
20200,2015007987,59,M,0.0,2,1.0
20201,2015007987,52,F,0.0,1,1.0
20330,2015041379,23,M,2.0,1,1.0
20539,2015004900,71,M,2.0,1,1.0
20655,2015044853,26,F,3.0,1,1.0
20656,2015044853,31,M,3.0,1,2.0
20657,2015044853,8,F,2.0,1,2.0
20658,2015044853,7,M,4.0,1,2.0
20659,2015044853,3,F,0.0,1,2.0
20660,2015044853,23,F,2.0,2,1.0
20661,2015044853,1,M,0.0,2,2.0
20993,2015024825,74,M,2.0,1,1.0
21137,2015026650,20,M,2.0,1,1.0
21138,2015026650,19,F,3.0,1,2.0
21142,2015008164,51,M,4.0,2,1.0
21143,2015008164,28,M,1.0,1,1.0
21246,2015024203,29,F,0.0,2,1.0
21247,2015024203,36,F,4.0,1,2.0
21248,2015024203,38,M,2.0,1,2.0
21249,2015024203,28,F,0.0,1,1.0
21366,2015137054,29,M,2.0,1,2.0
