,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
4932,2021040073,40.545629,-77.960658,31,31217,4,6,,,2,0,6
5026,2021031193,40.365554,-79.908874,2,2301,4,2,,,0,1,8
5028,2021028183,40.253113,-75.714869,6,6212,3,2,,,1,0,7
5076,2021029044,40.538229,-79.832862,2,2208,3,2,,,1,0,2
5091,2021029057,40.316299,-78.808976,11,11201,3,1,,,1,0,7
5101,2021042732,40.37666,-79.799695,2,2111,5,5,,,1,0,4
5112,2021029327,40.216759,-77.152923,21,21206,3,5,,,1,0,8
5113,2021042320,40.513748,-75.289352,9,9222,5,2,,,1,0,4
5155,2021030326,40.157839,-80.148945,62,62227,2,5,,,1,0,1
5186,2021028919,40.030299,-77.968491,29,29205,3,6,,,0,1,2
5187,2021043296,40.21408,-76.06351,36,36202,5,3,,,1,0,1
5217,2021028938,40.834791,-78.423419,17,17203,3,3,,,2,1,2
5224,2021043409,40.00496,-76.105619,36,36226,4,5,,,1,0,7
5247,2021015511,40.592205,-79.888304,2,2209,2,4,,,1,0,7
5250,2021042067,40.501451,-80.074996,2,2402,5,1,,,1,0,2
5260,2021041873,40.327793,-75.893978,6,6415,4,5,,,1,0,4
5297,2021019906,41.626015,-75.776988,65,65404,2,4,,,1,0,8
5337,2021018071,40.030057,-75.055367,67,67301,2,1,,,1,0,4
5375,2021043029,40.41327,-77.011721,22,22213,3,6,,,1,0,2
5379,2021029960,39.909888,-75.91004,15,15218,3,4,,,0,1,7
5407,2021043407,39.855927,-76.07654,36,36205,4,5,,,1,0,4
5492,2021029725,40.241187,-75.242928,46,46211,3,3,,,1,0,4
5498,2021029850,40.917492,-75.508371,45,45210,3,6,,,1,0,7
5584,2021028588,39.980749,-75.767758,15,15243,3,2,,,1,0,4
5613,2021029984,41.103594,-75.025825,51,51206,3,1,,,1,0,2
5629,2021039043,41.254091,-80.498002,43,43410,4,6,,,1,0,7
5631,2021028931,40.511084,-77.663331,44,44202,3,1,,,1,0,7
5638,2021029414,40.369853,-76.188766,6,6428,3,4,,,1,0,4
5666,2021041966,39.988174,-75.128478,67,67301,5,7,,,0,1,4
5670,2021029982,41.337858,-80.357764,43,43203,3,7,,,1,0,7
5685,2021028668,39.977907,-75.163009,67,67301,3,1,,,1,0,4
5714,2021041306,40.278669,-76.087873,6,6237,5,7,,,1,0,7
5734,2021028446,39.956586,-75.152396,67,67301,3,5,,,1,0,7
5747,2021028654,40.011197,-75.072803,67,67301,3,6,17.0,1700.0,1,0,8
5763,2021027532,40.129967,-79.877801,64,64103,3,4,16.0,1614.0,1,0,4
5815,2021029323,40.154554,-79.555764,64,64416,3,3,13.0,1313.0,0,1,1
5839,2021015524,40.092789,-74.942354,9,9202,2,2,6.0,628.0,1,0,8
5858,2021029170,40.245079,-80.201111,62,62220,3,4,22.0,2207.0,1,0,7
5986,2021028332,39.742469,-77.771417,28,28201,3,3,12.0,1248.0,1,0,7
5988,2021029951,40.074076,-77.484005,21,21215,3,4,8.0,846.0,1,1,8
6036,2021030148,39.844618,-75.369197,23,23301,3,7,15.0,1517.0,1,0,4
6040,2021030006,40.697651,-75.392578,48,48204,3,4,14.0,1445.0,1,0,1
6042,2021029112,41.135273,-75.873686,40,40232,3,6,17.0,1758.0,0,1,2
6092,2021028413,39.957463,-75.147479,67,67301,3,2,14.0,1435.0,2,0,1
6095,2021029713,40.131217,-74.883354,9,9101,3,4,19.0,1941.0,1,0,1
6118,2021029630,41.356388,-80.353148,43,43203,3,6,13.0,1338.0,1,0,7
6203,2021031655,41.184896,-75.263951,45,45201,3,1,6.0,656.0,0,1,5
6231,2021028580,40.780131,-80.388794,4,4203,3,6,9.0,921.0,3,0,1
6233,2021042459,39.980828,-76.813967,66,66205,2,4,18.0,1855.0,0,1,8
6258,2021028628,40.067861,-75.965792,36,36232,3,7,13.0,1347.0,1,0,5
6264,2021029888,40.327249,-75.622608,46,46201,3,7,11.0,1151.0,0,1,7
6297,2021032479,41.261656,-76.981567,41,41219,3,6,16.0,1642.0,0,1,4
6306,2021042386,39.938317,-77.670495,28,28401,5,5,19.0,1944.0,1,0,7
6331,2021042071,40.042749,-75.074267,67,67301,5,7,23.0,2305.0,0,1,8
6332,2021028161,40.062618,-75.462824,15,15236,3,6,20.0,2007.0,1,0,4
6434,2021033206,41.586331,-76.002684,65,65217,4,4,15.0,1546.0,3,0,4
6508,2021029826,40.468472,-75.808528,6,6232,3,4,15.0,1507.0,0,1,7
6542,2021029325,40.646097,-75.431028,39,39201,3,3,15.0,1533.0,1,0,2
6547,2021032526,40.290262,-79.812959,2,2105,4,6,17.0,1730.0,1,0,8
6571,2021032337,39.752874,-77.572811,28,28406,4,6,9.0,914.0,1,0,8
6590,2021042676,41.053192,-77.293716,18,18211,4,4,7.0,748.0,1,0,7
6593,2021042490,40.015928,-75.129589,67,67301,2,2,0.0,4.0,0,1,0
6612,2021029958,40.041482,-77.302034,21,21201,3,3,0.0,0.0,1,0,7
6617,2021042939,40.172224,-74.890719,9,9213,4,3,15.0,1502.0,0,1,1
6655,2021032566,40.053188,-76.518571,36,36239,4,5,20.0,2027.0,1,0,1
6729,2021028863,39.987494,-75.150511,67,67301,3,2,3.0,340.0,1,0,7
6734,2021042213,40.258262,-75.477475,46,46206,4,4,5.0,532.0,1,1,7
6751,2021029953,41.215202,-76.274262,40,40217,3,6,17.0,1748.0,0,1,8
6766,2021031876,41.112338,-77.503054,18,18202,4,1,20.0,2001.0,1,0,7
6775,2021039797,41.237315,-80.357008,43,43211,4,6,0.0,6.0,2,1,7
6780,2021029955,40.504756,-75.564064,39,39104,3,3,17.0,1703.0,0,1,8
6820,2021033687,41.092384,-75.242632,45,45208,3,1,12.0,1202.0,0,1,8
6851,2021020077,40.529415,-78.388661,7,7210,1,6,17.0,1745.0,1,0,8
6865,2021028100,40.205868,-79.551096,64,64212,2,7,20.0,2045.0,0,1,8
6869,2021028581,40.217214,-76.117522,36,36210,3,3,13.0,1315.0,0,1,4
6890,2021028190,40.542877,-75.422631,39,39211,3,7,20.0,2037.0,1,3,7
6910,2021033307,40.866956,-75.528261,13,13212,3,7,11.0,1129.0,1,0,0
6917,2021041164,40.52185,-80.005206,2,2116,5,6,16.0,1655.0,1,0,4
6919,2021030297,39.936947,-76.654204,66,66102,3,1,16.0,1600.0,1,0,7
6926,2021014300,40.3514,-79.845483,2,2304,2,4,18.0,1830.0,2,0,2
6939,2021033701,41.948528,-80.173457,25,25206,3,4,13.0,1326.0,0,1,7
6945,2021043706,39.934097,-78.230547,29,29204,4,2,22.0,2202.0,2,0,5
6976,2021028930,40.045398,-79.758995,26,26215,3,1,3.0,319.0,1,0,7
7010,2021027174,41.037968,-80.123538,10,10232,2,7,8.0,838.0,1,0,4
7017,2021025502,41.108225,-75.390494,45,45215,3,4,23.0,2345.0,1,1,4
7033,2021027287,40.550806,-80.002889,2,2116,3,1,21.0,2102.0,0,1,7
7043,2021032620,40.752231,-80.336022,4,4104,4,4,17.0,1715.0,0,1,0
7057,2021016810,40.668856,-80.325189,4,4202,2,6,7.0,736.0,1,0,7
7069,2021019022,39.994731,-75.198195,67,67301,2,1,18.0,1807.0,1,0,7
7106,2021028508,39.935959,-77.033743,1,1218,3,7,14.0,1438.0,1,1,4
7218,2021029266,40.413434,-75.267673,9,9207,3,1,18.0,1800.0,1,1,4
7249,2021039589,40.266456,-75.844115,6,6233,5,1,20.0,2020.0,1,0,0
7271,2021031924,39.964634,-75.20936,67,67301,4,2,21.0,2120.0,0,1,8
7276,2021024334,39.969386,-75.973323,15,15252,3,5,20.0,2030.0,0,1,6
7293,2021004916,40.647942,-75.341015,48,48101,1,1,17.0,1736.0,1,0,4
7305,2021042689,41.278408,-75.367216,63,63207,5,1,14.0,1438.0,0,1,4
7346,2021010740,40.658361,-80.217528,4,4411,2,2,7.0,706.0,1,0,7
7357,2021041848,40.377326,-79.850664,2,2303,4,6,3.0,331.0,0,1,4
7386,2021033285,40.504916,-75.669024,6,6219,3,3,22.0,2238.0,0,2,4
7391,2021032821,41.559966,-75.244094,63,63403,4,6,13.0,1339.0,1,0,1
7423,2021042197,40.607925,-76.486076,53,53222,4,5,11.0,1137.0,1,1,2
7428,2021028630,41.147506,-78.942036,33,33213,3,7,19.0,1949.0,1,0,7
7431,2021036796,40.019829,-76.179479,36,36215,4,3,20.0,2050.0,1,0,8
7456,2021021457,40.580586,-79.981878,2,2207,3,4,14.0,1455.0,1,0,2
7490,2021004229,39.986917,-75.145417,67,67301,1,7,1.0,109.0,1,0,1
7546,2021004403,40.403785,-79.907468,2,2438,1,3,2.0,203.0,2,0,7
7549,2021021598,40.340384,-76.905338,22,22211,1,6,3.0,321.0,2,0,1
7557,2021033667,39.982404,-76.702314,66,66227,4,1,20.0,2030.0,2,0,2
7581,2021040554,40.051584,-75.00121,67,67301,2,7,21.0,2130.0,0,1,8
7620,2021035440,40.284074,-76.654297,22,22202,3,4,7.0,725.0,0,1,8
7624,2021034836,40.848131,-75.670718,13,13203,4,7,17.0,1715.0,0,1,0
7644,2021040228,40.288676,-79.455911,64,64217,3,6,21.0,2104.0,0,1,5
7707,2021039595,40.024436,-75.146915,67,67301,5,1,1.0,100.0,1,0,4
7717,2021031068,40.455048,-79.94148,2,2301,4,2,17.0,1756.0,1,0,4
7740,2021040558,40.005443,-75.107331,67,67301,3,6,21.0,2155.0,0,1,8
7745,2021030642,40.349976,-76.515306,38,38207,3,6,18.0,1853.0,1,0,4
7794,2021007090,41.029029,-76.350407,19,19223,1,5,16.0,1624.0,1,0,1
7804,2021036715,40.612658,-79.36185,32,32224,4,1,20.0,2025.0,4,0,7
7843,2021009281,40.987216,-76.642348,47,47208,1,3,12.0,1203.0,1,0,7
7847,2021014027,40.277736,-79.628268,64,64209,1,6,6.0,608.0,2,0,2
7928,2021007576,41.902436,-80.149093,25,25219,1,6,10.0,1011.0,1,0,4
7957,2021000817,39.999745,-75.138532,67,67301,1,6,1.0,120.0,1,0,8
7974,2021007734,39.964101,-75.184298,67,67301,1,1,2.0,236.0,1,0,4
7985,2021033932,41.138731,-76.913768,59,59203,4,7,5.0,509.0,2,0,4
7987,2021005003,40.462575,-75.369196,9,9220,1,6,19.0,1918.0,1,0,8
8004,2021033695,42.063582,-80.198593,25,25205,3,7,16.0,1620.0,1,0,4
8019,2021036835,40.735513,-76.200123,53,53217,3,4,14.0,1420.0,0,1,4
8020,2021030030,41.620733,-80.161731,20,20230,4,5,19.0,1933.0,1,1,4
8042,2021039003,41.547108,-75.786361,65,65202,4,6,0.0,57.0,0,1,7
8066,2021040525,40.235519,-75.689463,15,15228,4,6,11.0,1152.0,0,1,4
8070,2021012644,40.094502,-75.326436,46,46220,2,7,16.0,1650.0,1,0,7
8123,2021022180,40.031652,-75.084053,67,67301,3,7,0.0,54.0,1,0,4
8139,2021041688,41.640971,-78.693299,42,42214,5,7,23.0,2351.0,1,0,7
8189,2021041520,41.129133,-75.776611,40,40207,5,2,15.0,1543.0,0,1,2
8204,2021014463,,,67,67301,2,2,21.0,2129.0,1,0,5
8222,2021032518,40.653407,-80.067874,2,2216,4,6,16.0,1633.0,1,0,4
8253,2021008046,40.429092,-79.956203,2,2301,1,4,0.0,36.0,1,0,5
8271,2021032917,40.287351,-76.932873,21,21101,4,6,15.0,1536.0,1,0,8
8292,2021034634,39.907989,-78.703744,5,5215,3,4,13.0,1318.0,1,0,7
8305,2021036521,40.655803,-75.684807,39,39205,4,1,3.0,326.0,0,1,7
8359,2021040245,40.775522,-78.458181,17,17201,4,6,22.0,2202.0,1,0,7
8420,2021035221,39.98525,-75.14425,67,67301,1,7,1.0,109.0,1,0,7
8422,2021020519,40.125537,-75.203848,46,46224,2,6,9.0,902.0,1,0,7
8433,2021035822,41.119986,-79.186827,33,33408,4,2,17.0,1707.0,1,0,4
8486,2021014312,40.675244,-80.344659,4,4101,1,6,0.0,43.0,1,0,7
8500,2021032648,40.834301,-78.588616,17,17220,4,3,16.0,1630.0,2,0,7
8502,2021013028,39.992896,-75.164047,67,67301,2,5,21.0,2103.0,1,0,8
8554,2021031456,40.314905,-76.424024,38,38208,4,2,20.0,2039.0,0,2,2
8612,2021003646,40.192695,-75.075249,9,9226,1,4,17.0,1735.0,1,0,8
8631,2021033696,41.702281,-76.697313,8,8210,3,7,21.0,2131.0,1,0,7
8641,2021033452,39.825405,-76.972702,66,66413,4,1,14.0,1430.0,1,0,2
8655,2021026018,40.590053,-77.577575,44,44206,3,5,19.0,1954.0,1,0,7
8659,2021026248,40.988189,-80.159067,10,10232,1,7,21.0,2145.0,1,0,7
8675,2021003512,40.279618,-76.840787,22,22101,1,7,16.0,1631.0,1,0,7
8723,2021000333,40.802205,-76.569993,49,49101,1,7,11.0,1134.0,1,0,7
8728,2021022688,40.32328,-75.918532,6,6301,3,2,18.0,1855.0,1,0,8
8764,2021032165,40.248023,-76.343333,36,36217,2,1,12.0,1228.0,0,1,7
8778,2021033056,39.949085,-75.298641,23,23111,4,1,21.0,2104.0,1,0,2
8834,2021036384,40.760445,-78.23017,14,14222,4,1,16.0,1605.0,1,0,2
8848,2021033314,41.616192,-75.78959,65,65211,3,3,13.0,1315.0,0,1,2
8864,2021034329,40.56397,-75.583828,39,39209,3,2,10.0,1036.0,0,1,1
8865,2021035595,39.978705,-75.108634,67,67301,4,4,8.0,853.0,1,0,4
8871,2021039754,40.565064,-75.584484,39,39209,4,6,12.0,1203.0,1,0,4
8933,2021038727,40.454947,-79.874476,2,2301,4,4,22.0,2250.0,1,0,2
8983,2021034053,41.169446,-79.705412,10,10202,3,6,20.0,2004.0,0,1,0
8988,2021008526,41.013285,-80.337799,37,37301,1,3,17.0,1725.0,1,0,8
8996,2021035589,39.971459,-75.159368,67,67301,4,7,17.0,1702.0,2,0,4
