,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
40,2009000333,41.5832,-80.2987,20,20220,1,5,,,2,0,7
72,2009000470,39.958683,-76.745149,66,66301,1,6,,,0,1,8
114,2009001346,40.369369,-75.247861,9,9210,1,7,,,1,0,4
144,2009001436,40.223539,-76.928041,21,21102,1,5,,,1,0,7
211,2009001568,40.773676,-79.437009,3,3211,1,6,,,2,0,4
217,2009001587,40.450088,-77.964005,31,31209,1,6,,,1,0,0
243,2009001682,41.7947,-78.5998,42,42209,1,6,,,1,0,7
251,2009001706,40.193721,-77.16388,21,21213,1,7,,,3,0,7
398,2009002501,40.431178,-75.282368,9,9207,1,2,,,0,1,7
448,2009002672,40.6757,-80.1869,4,4211,1,3,,,1,0,4
467,2009002724,40.914047,-79.939092,10,10205,1,3,,,1,0,7
497,2009002830,39.8448,-79.0525,55,55224,1,5,,,1,0,2
499,2009002838,40.158124,-74.915391,9,9413,1,6,,,0,1,8
533,2009002893,39.886326,-75.331084,23,23107,1,4,,,1,0,1
598,2009003053,40.587394,-79.761299,64,64305,1,4,,,1,0,7
646,2009003458,40.324833,-77.611781,50,50217,1,3,,,1,0,7
651,2009003500,40.883839,-75.125897,48,48214,1,7,,,1,0,7
671,2009003545,41.574024,-80.315015,20,20220,1,4,,,1,0,2
700,2009003590,39.90876,-75.283893,23,23405,1,3,,,1,0,8
718,2009003630,42.178832,-79.931637,25,25210,1,3,,,1,0,7
874,2009003983,40.180538,-75.425554,46,46208,1,1,,,1,0,7
892,2009004007,41.179414,-79.395643,16,16213,1,5,,,1,0,7
906,2009004031,39.8536,-76.2687,36,36224,1,4,,,1,0,7
928,2009004075,40.863809,-79.88815,10,10301,1,6,,,0,2,7
957,2009004176,41.202173,-79.950394,60,60208,1,3,,,1,0,8
1011,2009004255,40.4954,-79.8068,2,2113,1,7,,,1,0,7
1079,2009004355,40.099101,-74.947573,9,9202,1,7,,,0,1,7
1113,2009004393,40.302821,-78.929992,11,11301,1,6,,,1,1,7
1277,2009004631,40.729061,-79.824388,10,10209,1,7,,,1,0,4
1279,2009004633,41.38306,-80.254867,43,43218,1,6,,,1,0,7
1413,2009004806,40.484386,-80.201833,2,2213,1,1,,,1,0,7
1472,2009004894,41.154275,-77.148663,41,41218,1,5,,,1,0,0
1683,2009005218,40.289299,-78.875497,11,11416,1,4,,,1,0,2
1689,2009005226,40.118563,-75.247868,46,46224,1,6,,,1,0,7
1739,2009005299,40.685987,-79.012375,32,32209,1,7,,,1,0,6
1776,2009005363,40.22951,-76.97124,21,21103,1,2,,,1,0,2
1886,2009005535,40.057105,-75.097265,46,46102,1,3,,,0,1,7
1969,2009005638,41.070606,-77.598359,14,14213,1,7,,,0,1,7
1987,2009005674,41.166116,-76.522719,19,19220,1,4,,,1,0,7
2053,2009006431,42.001667,-80.161733,25,25212,1,3,,,1,0,1
2060,2009006439,40.357061,-77.886419,31,31220,1,5,,,1,0,7
2175,2009006624,40.208206,-74.905881,9,9213,1,3,,,1,0,7
2205,2009006667,42.120315,-79.960576,25,25210,1,3,,,2,0,7
2216,2009006679,40.069771,-77.533175,21,21215,1,3,,,2,0,4
2237,2009006710,40.1399,-75.1669,46,46109,1,6,,,1,0,1
2314,2009006890,40.474725,-76.179367,6,6242,1,3,,,1,0,7
2431,2009007052,41.954948,-79.250512,61,61209,1,6,,,0,1,8
2549,2009007245,41.8782,-79.4122,61,61216,1,7,,,1,0,7
2590,2009007329,40.7928,-80.3781,4,4203,1,7,,,1,0,7
2597,2009007336,40.4289,-79.8637,2,2431,1,5,,,1,0,7
2634,2009007378,40.583299,-75.632353,39,39209,1,4,,,0,1,8
2642,2009007386,40.7355,-80.2342,4,4211,1,6,,,1,0,2
2652,2009007399,40.594102,-79.517529,3,3210,1,5,,,2,0,2
2724,2009007493,40.100655,-74.918307,9,9202,1,7,,,1,0,4
2845,2009007638,39.829608,-78.488586,5,5220,1,1,,,1,0,7
2894,2009007709,40.6533,-79.2747,32,32201,1,7,,,2,0,4
2902,2009007718,39.959005,-79.746389,26,26212,1,4,,,1,0,4
2928,2009007744,39.927718,-75.249176,23,23427,1,4,,,1,0,3
2970,2009007793,41.677652,-77.019855,58,58214,1,7,,,2,1,7
2983,2009007807,40.621544,-76.800377,22,22212,1,1,,,2,0,7
2987,2009007814,39.888235,-77.037398,1,1208,1,5,,,1,0,4
3085,2009007931,40.417194,-75.343808,9,9220,1,6,,,1,0,4
3173,2009008030,40.1496,-80.2052,62,62201,1,7,,,1,0,7
3182,2009008040,41.471172,-79.084894,27,27206,1,7,,,0,1,7
3202,2009008063,40.268321,-75.763136,6,6203,1,2,,,1,0,7
3305,2009008179,40.887923,-79.980779,10,10216,1,4,,,1,0,4
3335,2009008213,40.251744,-77.847855,31,31206,1,6,,,0,1,7
3388,2009008278,39.995894,-75.081618,67,67301,1,5,,,1,0,7
3439,2009008343,40.276873,-75.791078,6,6203,1,2,,,1,0,7
3463,2009008382,40.41235,-79.920702,2,2301,1,1,,,2,1,4
3559,2009008487,40.865413,-77.865409,14,14201,1,4,,,1,0,2
3573,2009008506,40.577351,-75.799989,6,6215,1,7,,,1,0,7
3590,2009008527,40.049725,-75.109559,46,46102,1,3,,,1,0,4
3637,2009008587,41.194251,-79.572744,16,16202,1,4,,,1,0,7
3638,2009008588,41.176434,-79.349403,16,16204,1,6,,,1,0,7
3692,2009008658,40.48589,-76.53157,38,38214,1,1,,,1,0,0
3737,2009008744,40.835026,-76.83549,54,54405,1,7,,,1,1,2
3746,2009008766,40.252961,-75.206652,9,9227,1,7,,,1,0,7
3796,2009008920,40.568399,-79.752486,64,64305,1,4,,,2,1,4
3799,2009008924,40.102066,-74.863321,9,9401,1,6,,,1,0,5
3804,2009008933,40.613874,-79.947307,2,2207,1,1,,,1,0,4
3826,2009008956,39.98146,-75.813563,15,15301,1,5,,,1,0,4
3840,2009008974,39.949369,-76.684102,66,66101,1,1,,,1,0,7
3877,2009009019,40.656365,-77.074454,34,34208,1,7,,,0,1,7
3966,2009009213,40.20972,-74.776488,9,9409,1,2,,,1,0,8
3969,2009009216,40.355892,-75.948947,6,6301,1,1,,,1,0,7
3990,2009009275,40.350455,-75.929107,6,6301,1,2,,,1,0,8
3995,2009009291,42.115091,-80.064963,25,25302,1,7,,,1,0,4
4002,2009009306,40.203209,-75.261285,46,46113,1,7,,,0,1,7
4161,2009009643,40.545714,-79.154453,32,32208,1,6,,,1,0,2
4177,2009009667,40.4897,-79.953,2,2430,1,6,,,1,0,99
4222,2009009720,39.866081,-75.460421,23,23201,1,2,,,1,0,7
4241,2009009744,40.705457,-75.596678,39,39207,1,6,,,1,0,4
4267,2009009786,41.380344,-75.130293,51,51201,1,7,,,1,0,2
4274,2009009794,40.0317,-78.1578,29,29204,1,4,,,1,0,7
4304,2009009846,40.910803,-76.140055,53,53219,1,6,,,1,0,7
4407,2009009980,40.2899,-79.354938,64,64217,1,3,,,2,0,4
4550,2009010161,41.932678,-79.145051,61,61215,1,5,,,1,0,7
4572,2009010201,40.0835,-75.89,15,15219,1,7,,,1,0,1
4809,2009010502,40.438261,-79.271407,32,32402,1,2,,,1,0,7
4847,2009010548,40.7339,-76.1635,53,53202,1,7,,,1,0,7
4865,2009010569,40.312566,-79.678509,64,64101,1,7,,,1,1,1
4988,2009010703,39.7458,-77.5591,28,28215,1,6,,,1,0,2
5057,2009010783,40.31795,-75.731118,6,6203,1,7,,,0,1,7
5058,2009010784,41.022082,-78.438079,17,17404,1,5,,,1,0,8
5087,2009010817,40.224923,-80.159558,62,62220,1,1,,,1,0,7
5097,2009010831,40.619985,-78.761658,11,11203,1,6,,,1,0,0
5121,2009010862,41.1435,-80.1535,43,43226,1,7,,,2,0,4
5168,2009010915,40.185753,-76.435206,36,36230,1,7,,,1,0,7
5169,2009010916,40.382825,-75.871139,6,6202,1,1,,,1,0,7
5171,2009010918,40.420116,-76.490343,38,38215,1,7,,,1,0,7
5317,2009011091,40.240157,-77.030491,21,21212,1,5,,,0,1,8
5462,2009011252,40.327682,-76.914646,21,21101,1,5,,,1,0,7
5466,2009011256,41.328724,-75.947716,40,40405,1,4,,,0,1,4
5530,2009011357,40.661407,-79.620772,3,3208,1,1,,,1,0,7
5532,2009011359,40.816323,-79.534638,3,3416,1,7,,,1,0,4
5538,2009011365,41.94984,-79.990613,25,25414,1,7,,,1,0,2
5681,2009011577,40.018494,-79.599976,26,26301,1,2,,,0,1,7
5724,2009011627,40.840566,-76.584558,49,49215,1,1,,,5,0,7
5737,2009011642,40.3695,-76.3332,38,38205,1,5,,,1,0,2
5774,2009011690,41.225891,-80.225191,43,43407,1,3,,,1,0,7
5794,2009011713,40.759804,-75.548276,48,48207,1,2,,,1,0,7
5812,2009011781,39.849349,-76.846351,66,66221,1,3,,,2,0,2
5834,2009011807,40.888503,-77.485095,14,14405,1,6,,,1,0,4
5860,2009011843,40.172996,-76.833285,66,66208,1,3,,,1,0,7
5866,2009011849,39.8286,-76.7053,66,66228,1,4,,,1,0,7
5905,2009011896,41.782466,-76.575244,8,8206,1,2,,,1,0,2
6045,2009012057,40.139918,-75.042749,46,46105,1,6,,,1,0,7
6095,2009012113,40.0077,-75.3546,23,23106,1,6,,,1,0,7
6108,2009012127,41.3436,-75.329592,51,51204,1,1,,,1,0,0
6278,2009012399,40.233785,-74.883728,9,9211,1,4,,,1,0,4
6325,2009012453,40.233655,-75.24158,46,46211,1,2,,,1,0,5
6356,2009012519,39.988199,-76.317647,36,36228,1,2,,,1,0,4
6458,2009012754,40.453,-80.0395,2,2301,1,6,,,1,0,7
6515,2009012830,41.04102,-80.031864,10,10227,1,1,,,1,0,8
6618,2009012955,40.506302,-76.317562,6,6205,1,4,,,1,0,7
6682,2009013024,40.141437,-76.668539,36,36207,1,1,,,1,0,7
6708,2009013052,40.407616,-75.152387,9,9201,1,2,,,1,0,4
6758,2009013131,41.79119,-78.194273,52,52217,1,4,,,1,0,4
6846,2009013264,40.1776,-75.6291,15,15213,1,4,,,1,0,7
6966,2009014022,40.315028,-75.724939,6,6203,1,4,,,1,0,7
7001,2009014060,40.328048,-79.796069,2,2477,1,6,,,1,0,2
7093,2009014162,40.076397,-78.503877,5,5201,1,6,,,1,0,7
7152,2009014241,40.3589,-79.9083,2,2473,1,5,,,2,0,4
7178,2009014285,41.878092,-78.215392,42,42211,1,1,,,1,0,7
7193,2009014300,41.202202,-76.919755,41,41207,1,6,,,1,0,4
7226,2009014334,40.581216,-75.616935,39,39209,1,2,,,1,0,0
7279,2009014399,40.852969,-76.814622,54,54405,1,6,,,1,0,4
7286,2009014407,40.754328,-75.259867,48,48414,1,4,,,1,0,2
7295,2009014417,40.6784,-80.1936,4,4211,1,7,,,1,0,2
7408,2009014539,41.3479,-75.9588,40,40206,1,2,,,2,0,7
7492,2009014635,41.001896,-78.273324,17,17206,1,4,,,1,0,1
7591,2009014755,41.895083,-79.148789,61,61204,1,1,,,3,0,7
7631,2009014800,39.896167,-75.480163,23,23403,1,7,,,1,0,4
7803,2009014995,40.183265,-77.242565,21,21202,1,1,,,0,1,7
7853,2009015122,39.90043,-80.189878,30,30406,2,2,,,0,1,7
7863,2009015138,40.10513,-75.338589,46,46402,1,5,,,1,0,4
7875,2009015151,40.838387,-79.46622,3,3220,1,7,,,1,0,7
7911,2009015190,40.382067,-75.868142,6,6202,1,4,,,2,0,7
7940,2009015227,40.1083,-75.601,15,15212,1,3,,,1,0,7
8041,2009015336,40.42963,-79.878952,2,2426,1,4,,,1,0,1
8054,2009015350,42.019728,-80.114721,25,25409,1,6,,,2,0,4
8100,2009015405,40.925692,-75.341891,45,45205,1,7,,,1,0,7
8122,2009015429,40.152922,-76.307179,36,36409,1,2,,,1,0,2
8183,2009015495,40.304252,-76.848154,22,22101,1,6,,,1,0,1
8217,2009015535,40.51716,-76.110725,6,6241,1,3,,,1,0,4
8307,2009015641,40.4833,-80.071,2,2122,1,6,,,2,0,7
8369,2009015710,39.773766,-76.34695,66,66215,2,3,,,1,0,2
8421,2009015769,40.058378,-77.504378,21,21409,2,4,,,2,0,7
8450,2009015802,42.094663,-80.173315,25,25213,1,5,,,0,2,7
8480,2009015835,42.072904,-80.202642,25,25213,1,1,,,1,1,7
8637,2009015999,40.50889,-75.190199,9,9217,1,1,,,1,0,2
8645,2009016007,41.012316,-76.273848,19,19215,1,1,,,1,0,7
8646,2009016008,41.038718,-76.35554,19,19223,1,7,,,1,0,0
8681,2009016045,40.381659,-75.984289,6,6204,2,1,,,1,0,2
8768,2009016137,40.083836,-80.066481,62,62218,1,1,,,1,0,1
8833,2009016210,41.357648,-75.051918,51,51201,2,4,,,1,0,7
8834,2009016211,40.217306,-77.089512,21,21212,1,2,,,0,1,8
8840,2009016217,40.686996,-76.198908,53,53301,1,6,,,0,1,8
9063,2009016504,40.299087,-75.925086,6,6301,1,3,,,1,0,7
9088,2009016531,40.254448,-75.653717,46,46416,1,4,,,1,0,4
9221,2009016735,40.041203,-76.274404,36,36220,1,5,,,1,0,2
9251,2009016768,40.420061,-80.007886,2,2301,1,5,,,1,0,7
9256,2009016773,40.488845,-80.014873,2,2301,1,7,,,1,0,7
9308,2009016835,40.451451,-79.90819,2,2301,1,5,,,1,0,4
9396,2009016950,39.916433,-75.248222,23,23407,2,3,,,1,0,1
9404,2009016958,40.423937,-80.109326,2,2102,1,7,,,1,0,7
9422,2009016980,41.085278,-77.549238,18,18203,1,7,,,0,1,7
9431,2009016994,40.507825,-76.944003,22,22204,2,5,,,1,0,7
9477,2009017044,39.841923,-75.50961,23,23201,1,3,,,1,0,8
9495,2009017064,40.221179,-76.943076,21,21102,2,5,,,0,1,4
9511,2009017083,39.970588,-76.273181,36,36240,1,4,,,1,0,8
9525,2009017099,40.132343,-76.215158,36,36238,2,2,,,1,0,2
9554,2009017129,40.272297,-75.044275,9,9204,1,6,,,1,0,7
9623,2009017213,39.768158,-76.068793,36,36222,1,6,,,1,0,7
9638,2009017231,40.6193,-76.0575,53,53405,1,1,,,2,0,7
9675,2009017278,39.975105,-76.247346,36,36240,1,7,,,2,0,4
9684,2009017290,41.226518,-80.509576,43,43302,1,3,,,1,0,4
9748,2009017371,40.539158,-80.123205,2,2215,1,1,,,1,1,5
9751,2009017374,39.946266,-79.814334,26,26212,1,7,,,0,1,7
9772,2009017399,40.066362,-75.312879,46,46424,1,3,,,1,0,0
9844,2009017480,40.438871,-79.760628,2,2446,1,1,,,1,0,4
9964,2009017611,40.713004,-80.273631,4,4105,1,6,,,1,0,7
10076,2009017734,40.370638,-78.411534,7,7203,2,5,,,1,0,7
10087,2009017746,39.868952,-75.306779,23,23109,2,3,,,1,0,7
10132,2009017796,41.6164,-75.8091,65,65211,2,7,,,1,0,7
10165,2009017832,41.426233,-79.816464,60,60409,2,7,,,0,1,7
10193,2009017864,40.542836,-76.000717,6,6238,1,6,,,2,0,2
10250,2009017929,40.057075,-80.330674,62,62216,1,7,,,1,1,7
10252,2009017931,40.148404,-80.332789,62,62203,2,4,,,0,1,4
10308,2009017996,40.656,-80.1804,4,4411,2,4,,,1,0,2
10358,2009018060,41.670514,-80.271384,20,20212,2,2,,,1,0,7
10382,2009018087,39.980158,-76.218919,36,36233,1,4,,,1,0,7
10388,2009018093,40.003748,-76.099627,36,36226,2,6,,,1,0,4
10390,2009018096,40.092785,-75.552775,15,15202,1,6,,,1,0,7
10399,2009018106,40.039716,-75.006599,67,67301,1,5,,,2,0,4
10420,2009018128,40.514613,-75.162369,9,9217,1,7,,,0,1,8
10622,2009018348,40.779694,-79.521333,3,3214,1,3,,,0,1,8
10660,2009018393,41.023825,-76.923403,59,59210,2,7,,,1,0,99
10669,2009018403,40.084476,-75.134894,46,46102,1,7,,,0,1,7
10690,2009018426,,,2,2466,2,4,,,1,0,7
10706,2009018443,40.764388,-76.543979,49,49101,2,3,,,1,0,7
10754,2009018494,40.050444,-77.478546,21,21215,2,3,,,1,0,7
10807,2009018553,39.959492,-75.3482,23,23112,2,5,,,1,0,8
10815,2009018579,40.20319,-74.773253,9,9409,1,5,,,0,1,4
10820,2009018585,40.152285,-76.383641,36,36227,2,5,,,2,0,2
10824,2009018589,40.168159,-76.399443,36,36410,1,5,,,0,1,4
10832,2009018597,39.788264,-77.294147,1,1206,2,4,,,0,1,99
10851,2009018618,40.311,-79.608364,64,64209,2,4,,,1,0,1
10857,2009018624,39.983438,-79.630641,26,26204,2,4,,,1,0,7
10888,2009018660,39.738222,-76.333723,66,66224,1,7,,,1,0,7
10889,2009018661,39.878029,-76.514817,66,66202,2,4,,,1,0,7
10891,2009018663,39.729279,-76.564947,66,66213,2,2,,,1,0,4
10916,2009018689,39.909383,-75.361954,23,23105,1,3,,,1,0,1
10943,2009018722,41.008668,-75.476598,45,45216,1,1,,,1,0,4
10950,2009018730,41.544,-75.6502,35,35218,1,6,,,1,0,7
11272,2009019110,40.274603,-75.970459,6,6103,2,1,,,1,0,7
11332,2009019185,40.420153,-79.943709,2,2301,1,2,,,2,0,7
11377,2009019247,40.442181,-79.994981,2,2301,1,6,,,1,0,8
11391,2009019261,40.110901,-74.953592,9,9202,1,1,,,1,0,4
11406,2009019279,40.009764,-76.278318,36,36301,1,4,,,1,0,7
11576,2009019550,41.532579,-77.126252,41,41215,1,1,,,4,2,7
11578,2009019552,40.960788,-76.987636,59,59201,2,2,,,0,1,4
11581,2009019555,40.751294,-76.523532,49,49202,2,2,,,1,0,7
11595,2009019571,39.809194,-75.960291,15,15224,2,1,,,1,0,99
11687,2009019676,40.768988,-75.573741,48,48207,2,2,,,1,0,4
11739,2009019734,39.775873,-79.831722,26,26220,1,7,,,1,0,7
11769,2009019778,40.123154,-75.333728,46,46413,1,2,,,1,0,4
11775,2009019789,40.742709,-77.625605,44,44201,1,2,,,1,0,7
11801,2009019819,39.83841,-75.673173,15,15220,1,5,,,1,0,6
11832,2009019855,40.508479,-77.088639,50,50205,2,1,,,0,1,7
11835,2009019858,40.005944,-76.724528,66,66217,1,7,,,1,1,7
11854,2009019881,40.421984,-79.792194,2,2446,2,6,,,1,0,7
11915,2009019944,40.752658,-75.949577,53,53232,2,4,,,0,1,0
11972,2009020007,41.0128,-76.249,19,19215,2,7,,,1,0,7
11990,2009020033,41.0224,-76.3524,19,19223,1,1,,,2,0,7
11999,2009020042,41.444732,-78.499213,24,24301,2,1,,,1,0,7
12024,2009020070,40.5785,-80.2367,4,4428,2,5,,,1,0,7
12040,2009020087,41.214021,-76.644741,41,41226,2,7,,,1,0,2
12062,2009020110,39.9222,-77.6995,28,28205,2,1,,,1,0,7
12070,2009020118,40.40798,-75.615949,6,6243,1,4,,,1,0,7
12091,2009020140,41.057953,-75.32529,45,45101,2,2,,,2,0,1
12155,2009020213,40.537315,-76.936464,22,22216,2,6,,,1,0,4
12176,2009020234,40.253295,-76.856471,22,22301,1,6,,,0,1,4
12261,2009020325,39.837367,-77.231126,1,1407,2,6,,,1,0,1
12287,2009020354,42.1443,-80.0071,25,25210,2,3,,,1,0,8
12310,2009020378,39.77257,-76.166531,36,36219,1,2,,,0,1,7
12326,2009020395,39.768537,-77.270034,1,1204,2,5,,,1,0,7
12351,2009020421,40.500156,-75.79942,6,6232,2,6,,,0,2,7
12425,2009020497,39.986346,-76.126199,36,36226,1,1,,,0,1,7
12660,2009020760,40.079161,-74.941337,9,9202,1,7,,,1,0,8
12781,2009020895,39.878649,-80.2889,30,30202,1,7,,,1,0,2
12782,2009020896,40.806558,-78.481993,17,17203,1,7,,,1,1,2
12814,2009020932,39.972419,-75.285759,23,23111,2,3,,,1,0,4
12822,2009020940,40.968216,-75.347074,45,45206,2,3,,,1,0,7
12908,2009021221,40.761969,-76.780052,49,49207,2,6,,,0,1,7
12913,2009021226,39.8666,-78.5128,5,5217,2,3,,,1,0,7
12995,2009021398,40.2786,-76.5708,38,38213,2,3,,,1,0,4
12998,2009021402,40.204078,-76.965798,21,21104,2,1,,,1,0,7
13093,2009021522,40.251149,-80.477846,62,62214,2,1,,,0,1,7
13130,2009021563,40.462271,-75.746443,6,6234,1,4,,,1,1,8
13294,2009022030,42.133437,-80.016274,25,25416,2,6,,,1,0,4
13335,2009022091,40.44751,-80.233391,2,2214,2,3,,,1,0,7
13348,2009022152,40.443636,-79.998655,2,2301,2,5,,,1,0,1
13357,2009022169,39.914888,-75.62865,15,15201,1,5,,,1,0,7
13453,2009022301,40.99563,-80.346987,37,37301,2,4,,,1,0,4
13495,2009022367,41.980607,-80.143841,25,25212,1,7,,,0,1,2
13501,2009022375,41.854723,-77.241063,58,58218,2,4,,,1,0,7
13528,2009022402,40.25376,-76.824434,22,22102,2,2,,,0,1,8
13570,2009022452,41.203271,-76.361141,19,19202,2,7,,,1,0,0
13583,2009022466,40.437496,-80.017691,2,2301,2,3,,,1,0,8
13599,2009022496,40.6149,-80.2493,4,4302,1,6,,,1,0,8
13668,2009022594,40.575113,-75.389816,48,48210,1,7,,,1,0,8
13678,2009022604,40.422774,-80.03042,2,2301,1,6,,,1,0,2
13699,2009022627,40.851776,-77.682438,14,14218,2,1,,,1,0,7
13824,2009022830,40.887923,-79.980779,10,10216,1,7,,,0,1,4
13857,2009022863,40.644403,-76.960909,34,34210,2,5,,,1,0,7
13917,2009022925,40.300693,-79.606887,64,64209,2,7,,,1,0,7
13961,2009022972,40.234714,-80.099924,62,62220,1,6,,,0,1,4
13963,2009022974,40.233527,-80.178758,62,62220,1,3,,,1,0,7
14042,2009023059,39.887353,-75.329608,23,23107,2,7,,,1,0,4
14212,2009023240,40.522594,-76.060908,6,6238,2,5,,,1,0,7
14267,2009023300,40.3488,-79.575,64,64209,2,2,,,1,0,4
14299,2009023335,40.1995,-77.1641,21,21206,2,4,,,1,0,4
14308,2009023344,40.2102,-75.7679,6,6240,2,6,,,1,0,7
14340,2009023378,40.325379,-76.896117,22,22101,1,7,,,1,0,4
14393,2009023441,40.086311,-75.230951,46,46108,2,2,,,1,1,7
14434,2009023484,40.167829,-80.092675,62,62225,1,5,,,0,1,1
14435,2009023485,40.15478,-80.131063,62,62225,2,3,,,0,1,4
14454,2009023504,41.0771,-78.495,17,17227,2,6,,,1,0,1
14466,2009023518,40.402241,-77.552713,34,34212,2,3,,,0,1,4
14554,2009023615,40.321174,-79.565516,64,64209,2,1,,,1,0,4
14577,2009023639,40.811663,-79.417398,3,3225,2,1,,,1,0,2
14593,2009023657,40.174593,-78.483359,5,5212,1,7,,,0,1,7
14610,2009023676,40.019018,-77.875807,28,28208,1,5,,,1,0,7
14640,2009023707,40.472595,-75.568823,39,39210,2,5,,,1,0,0
14762,2009023860,40.778746,-78.777083,17,17208,2,5,,,0,1,0
14763,2009023861,40.80723,-80.117534,10,10217,2,1,,,2,0,0
14766,2009023864,40.6533,-79.7251,2,2106,2,4,,,0,1,7
14776,2009023874,40.065357,-75.277419,46,46104,1,6,,,1,1,1
14840,2009023948,40.217172,-79.606761,64,64436,2,3,,,1,0,8
14856,2009023967,41.240459,-80.244266,43,43201,2,3,,,1,0,4
14881,2009023994,39.754023,-76.014307,15,15211,1,7,,,1,0,7
14918,2009024036,41.413998,-75.506041,35,35210,1,5,,,0,1,2
14942,2009024135,40.625433,-80.382318,4,4216,2,7,,,1,0,7
14969,2009024175,40.35491,-75.173889,9,9215,1,6,,,1,0,1
14978,2009024184,39.9873,-75.5893,15,15247,1,4,,,1,0,7
15048,2009024263,41.727173,-76.295678,8,8237,2,4,,,2,0,2
15049,2009024264,41.345589,-74.787984,51,51211,2,3,,,1,0,7
15219,2009024467,39.761719,-77.380874,1,1413,2,4,,,0,1,2
15276,2009024537,40.798,-78.3975,17,17416,2,7,,,1,0,0
15287,2009024548,40.971822,-76.53505,47,47202,2,7,,,2,0,7
15288,2009024549,40.9391,-77.0445,59,59209,2,5,,,1,0,7
15298,2009024561,39.80068,-75.95318,15,15224,2,4,,,1,0,4
15301,2009024564,39.91589,-75.678264,15,15231,2,3,,,1,0,7
15307,2009024570,40.453,-76.1721,6,6218,2,6,,,1,0,7
15311,2009024574,40.636969,-75.652076,39,39205,1,7,,,1,1,7
15312,2009024575,40.568524,-75.558105,39,39104,1,3,,,0,1,7
15314,2009024577,40.779988,-75.180809,48,48208,2,1,,,1,0,0
15320,2009024584,41.140344,-76.053423,40,40229,1,6,,,0,1,7
15336,2009024601,40.1805,-75.1334,46,46204,2,5,,,0,1,7
15353,2009024623,40.068717,-75.06734,67,67301,1,5,,,0,1,2
15355,2009024711,40.458606,-79.957119,2,2301,2,6,,,0,1,99
15356,2009024721,39.971656,-75.185637,67,67301,1,5,,,0,1,7
15357,2009024806,40.016002,-75.157732,67,67301,1,4,,,0,1,7
15388,2009024923,41.261411,-78.625769,24,24203,2,2,,,1,0,2
15392,2009024927,41.987468,-80.142041,25,25212,2,7,,,0,1,4
15395,2009024930,41.215625,-77.181157,41,41232,2,4,,,1,0,1
15403,2009024938,40.362607,-76.674216,22,22203,2,5,,,0,1,7
15404,2009024939,40.570469,-76.975974,22,22216,2,4,,,0,1,4
15500,2009025051,39.997308,-75.234884,67,67301,2,1,,,0,1,0
15522,2009025073,40.530925,-79.422871,32,32210,2,1,,,1,0,7
15545,2009025099,41.357803,-75.063367,51,51201,1,5,,,1,0,7
15559,2009025138,41.22808,-80.462268,43,43303,2,6,,,0,1,7
15565,2009025146,39.981523,-75.224059,67,67301,1,3,,,1,0,7
15656,2009025267,40.06671,-75.19623,67,67301,1,4,,,1,0,4
15660,2009025272,39.9778,-75.2135,67,67301,1,5,,,1,0,7
15738,2009025352,39.918248,-76.909724,66,66223,1,3,,,1,0,7
15775,2009025400,40.325324,-75.32863,9,9430,2,1,,,1,0,4
15785,2009025410,40.289559,-80.111942,62,62222,2,2,,,1,0,1
15928,2009025564,39.992158,-76.636692,66,66227,1,7,,,1,0,4
16092,2009025753,39.9857,-75.893,15,15232,1,3,,,1,0,4
16151,2009025827,39.970683,-75.232585,67,67301,1,5,,,1,0,8
16194,2009025884,40.026024,-75.134798,67,67301,1,1,,,1,0,4
16273,2009025976,40.628943,-75.381674,48,48301,2,5,,,1,0,4
16322,2009026035,40.047829,-75.03164,67,67301,1,4,,,1,0,4
16399,2009026136,39.965638,-76.301931,36,36228,2,1,,,1,0,7
16422,2009026163,40.663737,-77.596042,44,44203,1,7,,,1,0,8
16498,2009026248,42.086248,-79.821576,25,25209,2,7,,,1,0,7
16554,2009026309,39.99603,-75.170748,67,67301,1,3,,,1,0,8
16624,2009026383,40.438113,-79.774199,2,2446,2,7,,,0,1,4
16674,2009026437,40.533008,-80.047267,2,2116,2,6,,,0,1,4
16695,2009026461,40.675891,-80.183175,4,4211,2,3,,,1,0,7
16758,2009026530,40.8665,-76.1663,53,53209,2,5,,,1,0,7
16799,2009026573,40.289639,-79.507896,64,64209,2,3,,,1,0,7
16819,2009026593,41.989843,-78.349655,42,42205,2,4,,,1,0,7
16830,2009026604,39.833746,-78.112947,29,29202,2,1,,,1,0,7
16866,2009026644,41.401775,-75.528167,35,35217,2,3,,,1,0,7
16910,2009026697,40.442969,-75.905153,6,6222,2,6,,,1,0,6
16940,2009026730,40.211946,-79.841388,2,2204,2,6,,,1,0,7
17011,2009026807,40.3472,-75.5425,46,46212,2,1,,,2,0,2
17091,2009026906,40.034763,-75.071053,67,67301,1,3,,,1,0,4
17111,2009026927,40.398706,-79.885374,2,2475,2,4,,,1,0,4
17120,2009026937,40.5196,-80.0146,2,2116,3,3,,,1,0,7
17185,2009027017,41.266898,-77.050937,41,41230,2,5,,,1,0,7
17186,2009027018,40.214791,-77.002825,21,21404,2,7,,,1,0,4
