,CRN,STREET_NAME
1786,2022080458,WOODHAVEN RD
1787,2022080458,RAMP N RD
1797,2022110554,BROAD ST
1798,2022110554,BROAD ST
1799,2022110554,SUSQUEHANNA AV
1816,2022112886,CLAIRTON RD
1817,2022112886,PAYNE HILL RD
1877,2022014409,FIRST ST
1878,2022014409,W 1ST ST
1879,2022014409,MITCHELL AV
2123,2022003985,BENNETT ST
2167,2022068175,STORMS STORE RD
2168,2022068175,KOHLER MILL RD
2177,2022076390,BAILOR RD
2179,2022076390,SCRANTON POCONO HW
2180,2022076390,WINSHIP RD
2181,2022076390,SCRANTON POCONO HW
2265,2022102178,NEW LANCASTER VALLEY RD
2308,2022116584,SR 0080 SH
2352,2022038456,RIVER RD
2410,2022046915,MANADA BOTTOM RD
2470,2022066864,RIVERVIEW DR
2471,2022066864,SR 0368 HW
2622,2022047180,FRANKFORD AV
2627,2022048616,PLANK RD
2644,2023000352,CHURCH RD
2645,2023000352,SOUTH PARK RD
2661,2022035428,LISBURN RD
2727,2022068812,TWENTYTHIRD ST
2728,2022068812,CECIL B MOORE AV
2729,2022068812,RIDGE AV
2730,2022068812,CECIL B MOORE AV
2758,2022101481,FINLEYVILLE RD
2785,2022051472,BEST RD
2839,2022116186,OLD CHICKIES HILL RD
2840,2022116186,RIVER RD
2912,2022118153,PURDYTOWN PK
2922,2022067857,CENTRE AV
2923,2022067857,N CRAIG ST
2940,2022084610,
2983,2022025514,ENOLA RD
2985,2022022309,LANCASTER PK
3020,2022071032,ROBERT P CASEY HW
3123,2022097999,WEST CARSON ST
3162,2022047286,SHERMAN ST
3210,2022047023,MACDADE BL
3211,2022047023,KNOWLES AV
3226,2022092675,CHURCH ST
3227,2022092675,8TH ST
3253,2022069127,SIX MILE RU
3259,2022075824,SPRING BROOK AV
3269,2022040979,FREEMANSBURG AV
3301,2022032398,ROOSEVELT HW
3342,2022054864,LYSLE BL
3343,2022054864,LYSLE BL
3344,2022054864,COURSIN ST
3433,2022090707,ANTHONY HW
3459,2022076110,SR 0079 SH
3460,2022076110,RAMP G-2A RD
3469,2022052680,MAINLINE PK
3534,2022094300,MORGANTOWN RD
3535,2022094300,UPLAND AV
3573,2022103468,SAW MILL RUN BL
3575,2022103468,SAW MILL RUN BL
3576,2022103468,SAINT NORBERT ST
3610,2022094485,MAINLINE PK
3638,2022010403,WALNUT BOTTOM RD
3681,2022065589,HILLSVILLE RD
3686,2022099210,APPLE ST
3734,2022003566,WASHINGTON TOWNSHIP BL
3759,2022049383,EDGEWOOD AV
3769,2022115159,ALLENTOWN BL
3794,2022053115,TANNERY RD
3838,2022013513,BETH BATH PK
3840,2022013513,AAR 851936 RR
3906,2022076623,CARPENTER LN
3907,2022076623,LINCOLN DR
3974,2022069005,AMERICAN LEGION MEM HW
3979,2022108801,CARVERSVILLE RD
3980,2022108801,POINT PLEASANT PK
4000,2022092534,CHESTNUT ST
4001,2022092534,PHINEAS ST
4021,2022067037,TWENTYEIGHTH ST
4022,2022067037,CANBY ST
4030,2022093361,DELAWARE EX
4080,2022010774,ABBOTTSTOWN PK
4116,2022085578,BERTOLET MILL RD
4117,2022085578,BERTOLET MILL RD
4118,2022085578,PHILADELPHIA AV
4131,2022074065,BEDMINSTER RD
4132,2022074065,BUCKS RD
4228,2022116864,DUBLIN PK
4252,2022061402,JUNIPER ST
4253,2022061402,CEDAR ST
4263,2022121891,CUBA MILLS RD
4264,2022121891,CUBA MILLS RD
4271,2022039574,VFW OF US MEM HW
4300,2022068796,NORTH NINTH ST
4306,2022068796,BUTTONWOOD ST
4307,2022068796,N 9TH ST
4383,2022118140,RAYMOND P SHAFFER HW
4384,2022111402,W COLLEGE AV
4395,2022052291,10TH ST
4436,2023010457,CANAAN ST
4437,2023010457,ROOSEVELT HW
4469,2022028618,SR 0061 HW
4575,2022086258,ALLEGHENY ST
4586,2022086902,W NORTH ST
4594,2022115279,ORCHARD ST
4612,2022080878,SPRUCE ST
4615,2022080878,S 6TH ST
4672,2022092181,RIVER RD
4680,2022079318,WAYNESBORO PK
4681,2022079318,FAIRFIELD RD
4698,2022014740,RIVER DR
4724,2022072080,HERMITAGE RD
4752,2022104590,LINCOLN HW
4773,2022022968,TREETOP DR
4774,2022022968,OHARE RD
4791,2022052279,ARIZONA ST
4792,2022052279,28TH ST
4837,2022105595,SANS SOUCI PY
4895,2022032398,BELMONT TP
4970,2022117406,COUNTY LINE RD
4971,2022117406,TITUS AV
4995,2022007145,LINCOLN HW
4996,2022007145,LINCOLN HW
4997,2022007145,COLONIAL MANOR RD
5051,2022104328,SR 0220 HW
5057,2022104754,HEMPFIELD HILL RD
5065,2022031129,OLD ROUTE 88 RD
5140,2022066229,HOLLANDER RD
5217,2022095979,LINCOLN HW
5262,2022085243,BUSHONG RD
5285,2022035960,SR 0033 HW
5375,2022068595,FIFTYSECOND ST
5424,2022077175,BACK RD
5436,2022087098,WASHINGTON AV
5437,2022087098,STEFKO BL
5463,2022082593,STEELE RD
5464,2022082593,WOODBURY PK
5482,2022047976,VFW OF US MEM HW
5536,2022120891,SALEM BL
5567,2022093975,SCRANTON-CARBONDALE HW
5584,2022097289,MOUNT JOY RD
5593,2023004787,WOODBURY PK
5612,2022032845,COMLY ST
5613,2022032845,TABOR AV
5654,2022117437,ZUCK RD
5667,2022108603,SCENIC DR
5688,2022014274,SR 0078 SH
5744,2022060710,HUNTINGDON PK
5745,2022060710,RED LION RD
5778,2022094747,LINCOLN HW
5787,2022060073,ALLEGHENY AV
5798,2022010861,47TH ST
5799,2022010861,LOCUST ST
5839,2022102428,CLAIRTON BL
5840,2022102428,CLAIRTON BL
5841,2022102428,GRACE ST
5885,2022113718,POTTSVILLE MAROONS HW
5888,2022113718,POTTSVILLE MAROONS HW
5889,2022113718,POTTSVILLE MAROONS HW
5890,2022113718,POTTSVILLE MAROONS HW
5920,2022079746,SEVENTH ST
5921,2022079746,ALLEN ST
5922,2022004826,MOSSIDE BL
5991,2022089624,VILLAGE RD
5992,2022089624,LAMPETER RD
6079,2022095463,ENID MOUNTAIN RD
6108,2022113693,GREENWOOD RD
6153,2022119771,MAHONING AV
6154,2022119771,CLYDE ST
6158,2022096931,RIVER BRIDGE RD
6162,2022096931,BENJAMIN FRANKLIN HW
6173,2022066124,UNION ST
6174,2022066124,HERSHEY AV
6180,2022078415,13TH ST
6181,2022078415,LOMBARD ST
6207,2022038744,MAHONING ST
6208,2022038744,WEHRLE WY
6220,2022087242,BROAD ST
6221,2022087242,BROAD ST
6222,2022087242,CECIL B MOORE AV
6268,2022074599,DELAWARE EX
6307,2022125094,PLEASANT VIEW RD
6312,2022088911,BRIDGE ST
6313,2022103297,FERGUSON VALLEY RD
6355,2022001620,MOUNT ALVERNO RD
6364,2022014277,WAYNE HW
6460,2022084521,COATESVLE DOWNINGTOWN BP
6473,2022043553,RAYMOND P SHAFER HW
6474,2022076266,BLAKELY ST
6527,2023000577,SPRINGFIELD RD
6550,2022086845,BENJAMIN FRANKLIN HW
6710,2022024264,SR 0028 HW
6784,2022035156,LISBURN RD
6843,2022093838,WIGGINS LN
6898,2022038279,PRICETOWN RD
6908,2022068668,BROAD ST
6915,2022068668,CALLOWHILL RD
6944,2022106468,GRANDVIEW AV
6958,2022042058,LINCOLN HW
6992,2022113068,CASSEL RD
7030,2022032455,SR 0715 SH
7031,2022032455,RAMP E1 RD
7062,2022059432,SR 0903 HW
7132,2022101428,YORK RD
7133,2022101428,CENTENNIAL RD
7220,2022040297,MILL ST
7284,2022046440,COUNTRY CLUB RD
7287,2022043086,BEAVER RD
7290,2022043086,KENWOOD AV
7293,2023008446,MAPLE GROVE RD
7296,2022092037,BROOKSTON RD
7320,2022059165,THUNDERBIRD RD
7328,2022070706,RIDGE RD
7356,2022052373,NEW 100 HW
7374,2022049517,CITY AV
7428,2022092852,THIRTYEIGHTH ST
7448,2022019816,BIRMINGHAM PK
7449,2022116756,N MAIN ST EX
7557,2022039245,POTTSTOWN PK
7577,2022108507,DELTA RD
7578,2022108507,CREEK RD
7668,2022042880,PINE GROVE RD
7676,2022051975,STARR ST
7677,2022118048,POTTSVILLE PK
7692,2022104838,VFW OF US MEM HW
7693,2022104838,RAMP L-2 RD
7710,2022038737,COUNTY LINE RD
7711,2022038737,COUNTY LINE RD
7712,2022038737,GREENE RD
7716,2022036597,AMOS HUTCHINSON BY
7789,2022029245,23RD ST
7790,2022029245,DIAMOND ST
7838,2022032697,WILLIAM PENN HW
7839,2022032697,RAMP C-4 RD
7931,2022078544,NUMIDIA DR
7970,2022107957,LITTLE COVE RD
8032,2022047881,COLONEL DRAKE HW
8033,2022047881,SR 0536 HW
8038,2022085321,PENN LINCOLN PY
8173,2022092387,LEBANON RD
8200,2022113001,MARS CRIDER RD
8274,2022104573,MOUNTAIN VIEW DR
8307,2022037991,SR 0222 HW
8309,2022087561,SR 0087 HW
8312,2022113081,DELAWARE EX
8320,2022033671,CHELTENHAM AV
8321,2022033671,BROAD ST
8322,2022033671,CHELTENHAM AV
8491,2022068843,HARRISBURG PK
8492,2022068843,HARRISBURG PK
8493,2022068843,RAMP P RD
8494,2022068843,RAMP N RD
8499,2022060650,VIETNAM VETERANS MEMOR HW
8522,2022082529,KITTATINNY ST
8523,2022082529,HUMMEL ST
8589,2022068540,PITTSBURGH RD
8653,2022004465,DELAWARE EX
8688,2022021860,BROAD ST
8752,2022073375,SR 0011 HW
8789,2022103263,HOCHBERG RD
8799,2022062560,GREEVES ST
8800,2022062560,FRALEY ST
8812,2023003676,PINE RUN RD
8830,2022114811,WATSON ST
8873,2022110539,PATRICK J. STAPLETON HW
8874,2022067833,COCALICO RD
8879,2022042299,CARLISLE ST
8901,2022075632,VIETNAM VETERANS MEMOR HW
9001,2022025366,YELLOW CREEK PARK RD
9046,2022076616,STONY RUN RD
9047,2022076616,HILL CHURCH RD
9056,2022045266,SR 0080 SH
9062,2022045616,COMMONWEALTH AV
9063,2022045616,HOFFMAN BL
9072,2022095221,FALLING SPRING RD
9073,2022095221,HILLENDALE RD
9141,2022076795,MILLTOWN RD
9183,2022073088,DALY AV
9326,2022069803,VFW OF US MEM HW
9347,2022097575,OREGON AV
9348,2022097575,OREGON AV
9349,2022097575,TENTH ST
9350,2022031881,SANDHILL RD
9407,2023010551,WASHINGTON BL
9455,2022054992,ALLENTOWN BL
9456,2022054992,ALLENTOWN BL
9457,2022054992,OLD ROUTE 22 HW
9458,2022075150,PADDOCK DR
9459,2022075150,BRADFORD RD
9532,2022077702,FIFTEENTH ST
9543,2022029329,OHIO RIVER BL
9595,2022028604,LINCOLN HW
9599,2022092141,ALLEGHENY AV
9600,2022092141,FRONT ST
9612,2022040510,RIDGE PK
9630,2022057667,PRESNELL RD
9638,2022106330,YARNALL ST
9639,2022106330,9TH ST
9641,2022057667,REYNOLDSDALE RD
9642,2022057667,QUAKER VALLEY RD
9646,2022008983,SWAMP RD
9655,2022053806,SCRANTON-CARBONDALE HW
9764,2022007783,W 11TH AV
9810,2022072141,AMERICAN LEGION MEM HW
9841,2022034153,TAYLORSVILLE RD
9851,2022077733,SR 0054 HW
9867,2022064180,EASTBROOK AV
9868,2022064180,LINCOLN HW
9869,2022064180,LINCOLN HW
9870,2022064180,BELLEVUE AV
9923,2022112818,LOUCKS RD
9924,2022112818,LOUCKS RD
9925,2022112818,ROOSEVELT AV
9926,2022112818,ROOSEVELT AV
9938,2022042384,MILLERSVILLE RD
9939,2022042384,BARBARA ST
9960,2022043737,KUMRY RD
9968,2022088736,SCANDIA RD
10024,2022023311,LINGLESTOWN RD
10025,2022023311,CAROL DR
10026,2022023311,ALEXANDRA LN
10087,2022079056,STREET RD
10088,2022121440,AMERICAN LEGION MEM HW
10089,2022121440,RAMP F RD
10093,2022117960,SPRING VALLEY RD
10107,2023006488,WYOMING AV
10116,2022084265,PENNSYLVANIA AV
10151,2022045417,FIFTH AV
10152,2022045417,LINCOLN WY
10156,2022063787,GIRARD AV
10163,2022028527,RESERVOIR ST
10164,2022028527,CHESTNUT ST
10334,2022110858,NORTHEAST EX
10357,2022048979,HOLLOW HORN RD
10366,2022043150,SUNSET DR
10399,2022098779,HIGH ST
10400,2022098779,N WEST ST
10401,2022098779,W HIGH ST
10456,2022022542,RATTLER RD
10496,2022068800,22ND ST
10498,2022007060,BIRNEY AV
10547,2022069988,CANBY ST
10548,2022069988,30 1/2 ST
10598,2022089804,ALLENTOWN BL
10607,2022085065,BROADWAY ST
10621,2022085143,W GREEN ST
10660,2022111799,BUTLER PK
10672,2023001451,UNION RD
10699,2022003567,SIXTH AV
10700,2022003567,LIBERTY AV
10701,2022003567,SEVENTH ST
10777,2022070079,ALLEGHENY AV
10884,2022120779,COVERED BRIDGE RD
11097,2022054030,HARTSTOWN RD
11098,2022054030,SR 0285 HW
11115,2022060948,GAP NEWPORT PK
11144,2022099918,SR 0222 HW
11145,2022099918,RAMP H RD
11159,2022062544,CLAIRTON BL
11160,2022062544,CLAIRTON BL
11161,2022062544,OLD LEBANON CHURCH RD
11162,2022062544,OLD CLAIRTON RD
11182,2022017117,CONEWAGO AV
11190,2022017117,CASSEL RD
11200,2022089553,SEVEN BRIDGE RD
11201,2022089553,MARSHAL CREEK RD
11202,2022089553,SEVEN BRIDGE BP
11203,2022089553,MARSHALS CREEK BP
11204,2022089553,SEVEN BRIDGE RD
11205,2022089553,SEVEN BRIDGE RD
11217,2022066451,MILLER ST
11226,2022035271,RIDGE PK
11337,2022022971,GRANDVIEW RD
11394,2022012857,OLD TURNPIKE RD
11402,2022110543,OLD LEECHBURG RD
11454,2022075003,LIMEKILN RD
11550,2022097147,UPPER LIMESTONE RD
11551,2022102809,PHILIPSBURG AREA HW
11566,2022011674,SR 0254 HW
11594,2022121250,LISBURN RD
11672,2022084056,TURNPIKE RAMP RD
11760,2022046683,16TH ST
11789,2022037329,KEYSTONE SHORTWAY HW
11800,2022036997,MAIN ST
11836,2022057313,RIDGE RD
11841,2022104246,283RD FIELD ARTILLERY HW
11962,2022014748,GIRARD AV
11963,2022014748,GIRARD AV
11964,2022014748,FORTYFIRST ST
11981,2022023061,SELTZER RD
12062,2022101931,ARSENAL RD
12076,2022039678,COUDERSPORT PK
12121,2022015883,KING ST
12139,2022078178,NEWARK RD
12172,2022124458,WATTSBURG RD
12173,2022036833,WEST CHESTER PK
12174,2022036833,WEST CHESTER PK
12175,2022036833,GLENDALE RD
12176,2022036833,MANOA CENTER RD
12243,2022024254,KEYSTONE BL
12340,2022113365,SEVENTH ST
12354,2022117088,MCKEES ROCKS RD
12381,2022074464,FOREST GROVE RD
12414,2022114372,STEVENSON BL
12418,2022037306,DELTA RD
12419,2022055368,HOCH RD
12462,2022084137,RAMP CC RD
12511,2022107104,NORTHAMPTON ST
12512,2022107104,WALNUT ST
12568,2022062190,BATH ST
12575,2022021474,WALNUT ST
12576,2022021474,FORTYTHIRD ST
12623,2022035668,RED HILL RD
12662,2023005839,BROAD ST
12701,2022030885,MADISON ST
12733,2022027899,RACE HORSE RD
12739,2022031954,ACKERLY RD
12762,2022116888,19TH ST
12763,2022116888,MOORE ST
12820,2022066722,SR 0443 HW
12852,2022068426,ASHBOURNE RD
12853,2022068426,UNION AV
12854,2022068426,MOUNTAIN AV
12930,2022043373,LOUDON RD
12937,2022010089,MAINLINE PK
13058,2022075879,6TH ST
13169,2022022382,VALLEY RD
13180,2022008870,SPARTANSBURG HW
13208,2022020906,TWENTY EIGHTH DIVISION HW
13214,2022121361,ROOSEVELT BL
13353,2022039344,CLEMENS RD
13381,2022073213,RIDGE AV
13382,2022073213,SEDGLEY ST
13444,2022028051,GOLD MINE RD
13503,2022038785,MAPLE AV
13504,2022038785,MAPLE AV
13505,2022038785,RAMP A RD
13506,2022038785,FLOWERS MILL RD
13513,2022085768,ROOSEVELT BL
13514,2022085768,ROOSEVELT BL
13515,2022085768,PLAZA DR
13516,2022085768,UNKNOWN RD
13517,2022085768,CROSSOVER RD
13552,2022080781,LERAYSVILLE RD
13577,2022013280,ROBISON DAIRY RD
13601,2022118765,BELLTOWN RD
13717,2022053141,CONTINENTAL BL
13718,2022053141,CONTINENTAL BL
13719,2022053141,LIBERTY VALLEY DR
13720,2022053141,CHURCH HILL RD
13721,2022053141,CHURCH LN
13739,2022090701,AMERICAN LEGION MEM HW
13771,2023015804,BROWNSVILLE RD
13778,2022005517,STANDING STONE RD
13789,2022064624,S MOUNTAIN BL
13821,2022077915,KIRKPATRICK ST
13822,2022077915,5TH AV
13826,2022061183,MIDDLETOWN RD
13827,2022061183,RUNNYMEDE AV
13843,2022092769,RAMP RD
13864,2022044378,BELLS LANDING/GRAMPIAN RD
13947,2022039837,POTTSVILLE PK
13963,2022064136,LINGLESTOWN RD
13964,2022064136,ALEXANDRA LN
13965,2022064136,CAROL DR
13981,2022037423,GREENFIELD RD
13982,2022037423,HEMPSTEAD RD
13983,2022037423,HEMPSTEAD RD
14050,2022098586,GLATFELTERS STATION RD
14051,2022098586,SEVEN VALLEYS RD
14147,2022079110,RIVER RD
14178,2022039430,MCKNIGHT RD
14244,2022110778,MIDDLETOWN RD
14245,2022110778,DEER RUN DR
14246,2022110778,STOVERDALE RD
14267,2022057360,GROVANIA RD
14268,2022057360,GROVANIA DR
14269,2022057360,MONTOUR BL
14270,2022057360,GROVANIA DR
14271,2022057360,MONTOUR BL
14272,2022057360,COUNTY LINE DR
14333,2022015586,LINCOLN HW
14343,2022064138,LITITZ PK
14344,2022064138,E ROSEVILLE RD
14366,2022119533,OLD ROUTE 22 HW
14383,2022028971,SKELP MOUNTAIN RD
14426,2022057468,ROUTE 6 HW
14451,2022030280,OHIO RIVER BL
14452,2022030280,13TH ST
14455,2022071092,JEFFERSON ST
14456,2022064770,53RD ST
14457,2022064770,SPRUCE ST
14458,2022071092,PATTON ST
14470,2022032170,TWENTY EIGHTH DIVISION HW
14475,2022034887,SR 0487 HW
14589,2022064894,SCHOOLHOUSE RD
14625,2022067000,SEVENTEENTH ST
14836,2022041983,ARK DR
14857,2022054053,RISING SUN AV
14858,2022073360,NORWOOD RD
14862,2022062594,BROAD ST
14863,2022111721,HILL VALLEY RD
14873,2022042005,E MUD PK
14906,2022035215,SCHLEY AV
14907,2022035215,MONONGAHELA AV
14927,2023000448,MAIN ST
14928,2023000448,SIXTH ST
15078,2022013660,PEACH ST
15217,2022023118,SIDDONSBURG RD
15260,2022084138,BRYANSVILLE RD
15283,2022073146,KEYSTONE SHORTWAY HW
15315,2022072599,BLVD OF THE ALLIES BL
15316,2022072599,WARD ST
15378,2022103330,RISING SUN AV
15379,2022103330,DUNCANNON ST
15380,2022103330,ASHDALE ST
15445,2022043309,CHURCH LN
15446,2022043309,MACDADE BL
15447,2022043309,CHURCH LN
15457,2022029595,N 4TH ST
15461,2022057160,PENN LINCOLN PY
15462,2022057160,RAMP G/TONIDALE INT RD
15465,2022029595,MABEL ST
15477,2022050474,SR 0309 HW
15536,2022020695,BROAD ST
15565,2022101317,DELAWARE EX
15599,2022062994,CLAY PK
15600,2022062994,BROKERS LN
15605,2022112254,ASPEN ST
15622,2022051068,N DUFFY RD
15646,2022027288,NOBLESTOWN RD
15647,2022027288,GORMLEY AV
15784,2022093242,RAMP P RD
15796,2022066437,AMERICAN LEGION MEM HW
15809,2022036396,STREET RD
15815,2022007606,CHURCH RD
15816,2022007606,COWPATH RD
15820,2022052306,PINE LOGANTON RD
15863,2022043812,WOLF ST
15878,2022048130,RIDGE RD
15879,2022048130,RIDGE RD
15880,2022048130,TAMARACK DR
15907,2022066537,TWENTYEIGHTH DIVISION HW
15983,2022087859,ARSENAL RD
16031,2022123397,COUNTYLINE RD
16039,2022119140,PITTSBURGH RD
16040,2022119140,PITTSBURGH RD
16041,2022119140,UPPER MIDDLETOWN RD
16095,2022016848,MAIDEN ST
16105,2022058816,CHESTNUT ST
16106,2022058816,PINE ST
16134,2022015208,HERMITAGE RD
16157,2022106745,S EASTON RD
16158,2022106745,NEW BRITAIN RD
16198,2022065881,VFW OF US MEM HW
16209,2022063966,RAMP D 3 RD
16236,2022038684,LEESBURG GROVE CITY RD
16284,2022073633,LAW RD
16294,2022054000,SR 0248 HW
16306,2022068913,PENN VALLEY RD
16307,2022068913,RAMP O RD
16308,2022068913,RAMP M RD
16332,2022104304,DELAWARE EX
16380,2022103741,MAIN ST
16447,2022063506,ANDERSON CREEK RD
16493,2022077436,NINTH ST
16494,2022077436,PARK AV
16502,2022024253,FLATWOODS RD
16540,2022052792,GOLDEN MILE HW
16574,2022114704,UPPER GULPH RD
16626,2022059915,GOLDEN GROVE RD
16627,2022059915,BRADFORD PARK RD
16628,2022059915,SUNSET DR
16664,2022049216,MAIN ST
16665,2022049216,RIDGE RD
16700,2022083699,LEBANON RD
16701,2022083699,PARK N RI
16702,2022083699,TURNPIKE RAMP RD
16756,2022072140,WAYNE HW
16779,2022093530,OAKVIEW DR
16787,2022063520,MUD PK
16807,2022096250,AMVET MEM HW
16911,2022081288,SR 0655 SH
16947,2022061313,RIDGE PK
16948,2022061313,FUTURA DR
16949,2022061313,PENN RD
16956,2022083610,CHEW AV
17010,2022096474,SALTSBURG RD
17015,2022096474,SARDIS RD
17062,2022051041,PENN LINCOLN PY
17144,2023008262,MONTOUR BL
17236,2022037426,LINCOLN HW
17237,2022037426,B AV
17238,2022037426,ARDMORE BL
17257,2022081235,LAWNDALE RD
17302,2022043942,FRANKFORD AV
17303,2022050322,OLD BETHLEHEM RD
17304,2022050322,RIDGE RD
17312,2022116350,FRANKFORD AV
17313,2022116350,FRANKFORD AV
17314,2022116350,UNRUH AV
17315,2022116350,ROWLAND AV
17322,2022059469,N GREENGATE RD
17396,2022054441,PAXTON ST
17397,2022054441,RAMP E-4 RD
17429,2023000338,SPRINGTOWN HILL RD
17433,2022019674,ROOSEVELT BOULEVARD EX
17442,2022080205,HARRISBURG PK
17443,2022110340,LEE PARK AV
17444,2022018090,RALPHTON RD
17455,2022024649,RED LION RD
17471,2022080385,WEST PENN PK
17472,2022080385,E PENN DR
17489,2022112965,CLAIRTON BL
17525,2022079611,WALNUT ST
17526,2022079611,S 23RD ST
17556,2022105286,APPALACHIAN PY
17571,2022113404,LORENZ AV
17572,2022113404,STEUBEN ST
17576,2022028579,WYANDOTTE ST
17577,2022028579,WYANDOTTE ST
17578,2022028579,RAMP SECOND STREET RD
17604,2022124084,BRANDT SCHOOL RD
17606,2022027431,ARSENAL RD
17647,2022102561,BLACK GAP RD
17650,2022013870,BURKE RD
17651,2022013870,BOOT RD
17704,2022020255,RAYSTOWN RD
17716,2022124451,DENHOLM MOUNTAIN RD
17724,2022071357,RIMROCK DR
17725,2022071357,CUSTARD RD
17780,2022032228,MACDADE BL
17819,2022059377,COLLEGE AV
17959,2022108117,EDGMONT AV
17960,2022108117,EDGMONT AV
17961,2022108117,BROOKHAVEN RD
18001,2022027802,HANOVER AV
18019,2022087932,VFW OF US MEM HW
18031,2022055206,SR 0588 SH
18032,2022055206,BRUSH CREEK RD
18057,2022093496,BUTLER RD
18058,2022093496,DUFFY RD
18077,2022060032,BUIST AV
18138,2022068934,BEAVER VALLEY EX
18199,2022067520,WEST LIBERTY AV
18213,2022013663,CRAWFORD AV
18276,2022119312,MAIN ST
18298,2022019346,LAFAYETTE BL
18338,2022017176,BURMONT RD
18339,2022017176,CHILDS AV
18443,2022055950,ROOSEVELT HW
18524,2022110738,MORRIS AV
18548,2022112565,E PENN DR
18556,2022069971,EBENEZER RD
18557,2022069971,BRANDTHAVEN DR
18633,2022045419,BENNETT ST
18634,2022045419,BRADDOCK AV
18637,2022080700,SCHUYLKILL EX
18691,2022115939,FRANKFORD AV
18692,2022115939,GLENWOOD AV
18693,2022007359,TRINDLE RD
18755,2022084058,GRANGE AV
18810,2022042022,
18828,2022100456,OAK PARK RD
18832,2022093266,MAINLINE TU
18869,2022103772,BRADYS RUN RD
18891,2022038968,GRANDVIEW AV
18922,2022072910,FREDONIA RD
19009,2022066516,HUCKLEBERRY HW
19070,2022072628,SULLIVAN TR
19071,2022072628,ELIZABETH AV
19114,2022062606,PROSPECT ST
19164,2022114836,POTTSTOWN BP
19186,2022068388,LINCOLN HW
19278,2022059947,YOUNTS RD
19307,2022064827,MAPLE AV
19389,2022054023,WASHINGTON PK
19390,2022054023,WASHINGTON PK
19391,2022054023,RACEWAY PLAZA DR
19398,2022025308,DERRY ST
19402,2022025308,BENTON ST
19403,2022025308,ALTON AL
19419,2022080094,LINCOLN HW
19488,2022013971,PIKELAND RD
19493,2022116656,ROOSEVELT BL
19561,2022060328,EVALINE ST
19676,2023016690,STERLING RD
19721,2022048523,SAW MILL RUN BL
19723,2022063989,FOX HILL RD
19750,2022107811,EASTON RD
19813,2022022586,N MARKET ST
19814,2022022586,INDUSTRIAL RD
19880,2022085119,GRANDVIEW RD
19899,2022091358,JONATHAN DR
19900,2022091358,RED HAVEN DR
19920,2022020285,EVANS AV
19928,2022029587,HUNTER HW
19932,2022097304,TWENTYFOURTH ST
19991,2022088017,GILBERT RD
19992,2022088017,LONG MOUNTAIN RD
20022,2022011948,CHRISTINA CT
20027,2022068478,Z H CONFAIR MEMORIAL HW
20081,2022123501,FIFTH AV
20143,2022076973,SR 0286 HW
20302,2022076613,MAIN ST
20303,2022076613,EAST PENN AV
20304,2022076613,WEST PENN AV
20326,2022065949,EGOLF RD
20446,2022071008,RICHARD C FRAME HW
20533,2022083569,W TRENTON AV
20548,2022078871,ACADEMY RD
