,CRN,STREET_NAME
6428,2014043931,SR 0222 HW
6564,2014069193,SIXTEEN RD
6639,2014036554,Z H CONFAIR MEMORIAL HW
6641,2014037330,PERRY HW
6807,2015011901,SHERMANS VALLEY RD
6814,2014095693,TOPTON RD
6909,2014090180,SUMNEYTOWN PK
6961,2014115407,POTTSVILLE HW
6962,2014115407,POTTSVILLE MAROONS HW
6963,2014115407,POTTSVILLE MAROONS HW
6964,2014115407,POTTSVILLE MAROONS HW
6965,2014115407,POTTSVILLE MAROONS HW
6977,2014124628,SR 0066 SH
6984,2014020093,GUFFEY RILLTON RD
7076,2014130365,TYLER RUN RD
7109,2014103999,SR 0403 HW
7119,2014089563,MT PLEASANT RD
7120,2014089563,PRITTSTOWN RD
7272,2014063305,EAST/WEST TU
7309,2014123495,CHURCH ST
7310,2014123495,11TH ST
7352,2014092181,RAYSTOWN RD
7523,2014033060,EAST BERLIN RD
7629,2014126139,CONYNGHAM ST
7630,2014126139,WILKES BARRE BL
7658,2014098935,HIGHWOOD RD
7659,2014098935,LINCOLN HW
7660,2014098935,LINCOLN HW
7740,2014129135,BURD DR
7741,2014129135,RICHLAND LN
7983,2014042066,SPRINGVILLE RD
7984,2014042066,SCHOENECK RD
8026,2014090757,OLDHAM RD
8090,2015033595,DAIRY RD
8191,2014116215,MID COUNTY EX
8203,2015020641,PASSYUNK AV
8220,2014057236,
8323,2014127419,WYNCOTE AV
8324,2014127419,21ST ST
8335,2014056384,RACE ST
8336,2014049130,ELDERSVILLE RD
8383,2014120163,MAIN ST
8514,2014117176,BETHLEHEM PK
8515,2014117176,BETHLEHEM PK
8516,2014117176,LINE LEXINGTON RD
8517,2014117176,LINE LEXINGTON RD
8598,2014082039,WEST LIBERTY AV
8599,2014082039,WEST LIBERTY AV
8600,2014082039,PAULINE AV
8623,2014122271,MILMONT AV
8624,2014122271,FRANCIS WY
8726,2014110503,
8727,2014110503,GRIFFITH RD
8750,2014125784,LINCOLN HW
8751,2014125784,BLACK HORSE RD
8752,2014125784,PARADISE LN
8810,2014061845,DIAMOND ST
8876,2014059040,MANHEIM ST
8906,2014096822,36TH ST
8907,2014096822,WARREN ST
8962,2014117431,SHANOIS ST
8963,2014117431,CAMERON ST
8964,2014117431,CAMERON ST
8965,2014033130,YORK RD
8989,2014090288,POCONO BL
8990,2014090288,KINNEY AV
9057,2014090491,HUNTINGDON PK
9067,2014083631,SWARR RUN RD
9068,2014077364,SR 0414 HW
9100,2014053681,SILVER LN
9178,2014112516,NEW HOLLAND PK
9188,2014034747,CROSS COVE RD
9189,2014034747,WOODBURY PK
9190,2014034747,CROSS COVE RD
9244,2015012672,STATE RD
9262,2014032225,DELAWARE EX
9266,2014130592,WILLIAM PENN HW
9276,2014037757,MARKET ST
9320,2015000056,NARROWS RD
9341,2014062717,KILGORE RD
9359,2014068178,LANCASTER AV
9400,2014068620,FLORENCE AV
9457,2014066887,BROAD ST ET
9458,2014066887,LAY RD
9459,2014066887,WATSON RD
9546,2014072391,HUNTINGDON PK
9547,2014072391,HUNTINGDON PK
9548,2014072391,MORELAND RD
9549,2014072391,JUGHANDLE RD
9550,2014072391,JUGHANDLE RD
9561,2014128121,PENN AV
9667,2014080077,SR 0219 SH
9728,2014075837,ALWINE RD
9748,2014003808,SR 0309 SH
9749,2014003808,SR 0309 SH
9750,2014003808,TOLLGATE RD
9771,2014100054,BARNS LN
9812,2014009036,MAIN ST
9888,2014064439,CHURCH RD
10100,2014060013,PITTSBURGH RD
10101,2014060013,PITTSBURGH RD
10102,2014060013,TONY ROW RD
10103,2014060013,MAIN ST
10179,2014127749,SR 0949 HW
10188,2014104989,SNYDER AV
10189,2014104989,23RD AV
10204,2014116140,SAXONBURG BL
10380,2014087286,LINDEN ST
10410,2014123747,MARSHALL RD
10413,2014065082,MALIN RD
10506,2014040212,CENTENNIAL DR
10586,2014125733,MACK BL
10650,2014097846,SCHUYLKILL EX
10737,2014077567,SR 4005 SH
10742,2014039412,DESIRE RD
10766,2014091547,LOBACHSVILLE RD
10869,2014069009,FOURTH ST
10870,2014069009,DIXON ST
10884,2014095675,KUHN RD
10973,2014095482,COMMUNITY DR
10974,2014095482,ENGLISH RD
10983,2014097791,MUNICIPAL RD
11079,2014117530,MOUNTAIN RD
11085,2014054764,HANOVER ST
11086,2014054764,MAIN ST
11188,2014031935,ELLWOOD RD
11220,2014037447,BAUMGARDNER RD
11237,2014044397,CLEVER RD
11321,2014100333,CONESTOGA AV
11337,2014044320,TURNPIKE RD
11426,2014059813,LINCOLN HW
11450,2014090659,MAIN ST
11451,2014090659,SPRUCE ST
11584,2014057428,NEW RODGERS RD
11734,2014029896,MONTGOMERY DR
11765,2014104848,MARTIN ST
11853,2014052165,BAYLY RD
11910,2014128639,FRIEDENS RD
12005,2014071541,BRADLEYTOWN RD
12028,2014091411,WISSAHICKON AV
12071,2014005979,PRESQUEISLE ST
12082,2014067297,SHESHEQUIN RD
12121,2014036581,BERNVILLE RD
12123,2014075556,ROCKY MOUNTAIN RD
12312,2014101878,BALTIMORE PK
12325,2014091713,HERSHEYPARK DR
12354,2014066088,GREAT COVE RD
12401,2014032537,GRAND ARMY OF THE REP HW
12402,2014032537,SR 0089 SH
12403,2014032537,KING RD
12542,2014088518,EVERGREEN RD
12550,2014083870,SR 0715 HW
12578,2014032236,PHELPS RD
12635,2014053997,RACE ST
12636,2014053997,MILL ST
12691,2015013825,SECOND ST
12692,2015013825,CARROLL ST
12713,2014122644,BUSINESS 30/LINCOLN HW
12731,2014106849,NORTHEAST EX
12824,2014099697,SR 0033 HW
12859,2014083645,N HILLS RD
12964,2014018874,ELDERSVILLE RD
13086,2014076830,BRIDGE ST
13087,2014076830,SHESHEQUIN RD
13110,2014040520,CHURCH ST
13111,2014040520,SPARTAN RD
13363,2014046847,BLAIR MILL RD
13364,2014046847,WELSH RD
13365,2014046847,WELSH RD
13455,2014078808,WISSAHICKON AV
13562,2014019835,POST RD
13672,2014039817,SALINA RD
13704,2014102021,BENJAMIN FRANKLIN HW
13705,2014102021,RAMP P RD
13730,2014035875,BLUE-GRAY HW
13731,2014035875,BLUE-GRAY HW
13732,2014035875,GOLF COURSE RD
13733,2014035875,RANGE END RD
13759,2014025469,CLARKSBURG RD
13774,2014049474,HUNTING PARK AV
13810,2014058020,GRAND ARMY OF REPUBLIC HW
13859,2014079628,OXFORD AV
13872,2014108297,BLOOMING GROVE RD
13875,2014033326,COUNTY LINE RD
13877,2014062662,MILL RD
13879,2014101576,BROAD ST
13902,2014123711,MAPLE AV
13995,2014067301,HANCOCK HW
13996,2014067301,WINTERDALE RD
14008,2014038304,RAYMOND P SHAFER HW
14032,2014052123,YORK RD
14048,2014104058,RIDGE RD
14062,2014065117,MAIN ST
14063,2014065117,CHURCH ST
14077,2014052260,FIFTH AV
14081,2014052260,MCPHERSON BL
14082,2014052260,FIFTH AV
14091,2014084470,HUNTING PARK AV
14534,2014103085,JUMPER RD
14535,2014106232,DUPONT HW
14549,2015009733,ROY E FURMAN HW
14563,2014058554,GEORGES STATION RD
14564,2014058554,SLATE RUN RD
14565,2014058554,LINCOLN HW
14566,2014058554,LINCOLN HW
14584,2014062688,S LEHIGH GORGE DR
14610,2014037073,OHIO RIVER BL
14684,2014097046,LEHIGH VALLEY RD
14694,2014048663,BALTIMORE PK
14695,2014048663,ORANGE ST
14729,2015020104,BOYERTOWN PK
14803,2014090114,LINCOLN WY
14896,2014109028,
14933,2014111695,HORST DR
14934,2014111695,EBENEZER RD
14947,2014079910,POTTSVILLE ST
14948,2014079910,MARKET ST
14962,2014018726,MARKET ST
14963,2014018726,MARKET ST
14964,2014018726,YALE ST
15001,2014097628,THOMAS BL
15002,2014097628,N LEXINGTON ST
15062,2014130642,QUARRY RD
15091,2014086877,STAHLS HILL RD
15092,2014091960,LANCASTER AV
15153,2015053817,KIRMAR AV
15212,2014107965,WHITE ROCK DR
15327,2014028134,LANCASTER PK
15328,2014068925,GAP NEWPORT PK
15329,2014068925,PENN GREEN RD
15330,2014068925,PENN GREEN RD
15376,2014038046,HUNTZINGER RD
15469,2014079379,PENN LINCOLN PY
15499,2014120970,STOYSTOWN RD
15505,2014025030,RAILROAD ST
15514,2014067956,ROOSEVELT BL
15555,2014055236,FIFTH AV
15556,2014049819,INDIANA ST
15557,2014049819,GERMANTOWN AV
15797,2014127056,KERNSVILLE RD
15825,2014056116,PROVIDENCE AV
15826,2014056116,23RD ST
15946,2014073427,GRANGE RD
15947,2014124686,NEW HOLLAND PK
15973,2014037174,SR 0405 SH
15978,2014112548,MAPLE DR
16069,2014067023,GLENVILLE RD
16121,2014086191,CALLOWHILL RD
16142,2014124201,MAIN ST
16143,2014124201,HOWER AV
16195,2014112048,OLD HARRISBURG PK
16206,2014023207,LIME ST
16207,2014023207,CLAY ST
16210,2014109692,JACKSON CTR POLK RD
16235,2014049762,YORK ST
16236,2014049762,SEDGLEY AV
16312,2014025672,SHENANGO VALLEY EX
16322,2014080451,CHURCH LN
16477,2014054761,GOUCHER ST
16500,2014030956,HEX HW
16674,2014035384,BECKS RUN RD
16718,2014080518,RAYMOND P SHAFER HW
16739,2014037130,VALLEY AV
16740,2014037130,NORTHUMBERLAND DR
16898,2014117947,SR 0028 SH
16938,2014073041,LITTLE BRITAIN CHURCH RD
16939,2014073041,NOTTINGHAM RD
17006,2014058657,KEYSTONE SHORTWAY RD
17032,2014087401,STRASBURG RD
17052,2014103813,COWLEY HILL RD
17065,2014097838,LONGFELLOW RD
17081,2014130683,MAIDEN ST
17082,2014130683,COLLEGE ST
17083,2014130683,MAIDEN ST
17084,2014130683,COLLEGE ST
17085,2014069747,EAST/WEST TU
17089,2014040613,MIDDLE RD
17095,2014082612,PITTSBURGH RD
17187,2014101428,BEAVER VALLEY EX
17242,2014055535,SR 1011 SH
17274,2014052220,HERMITAGE RD
17275,2014052220,HERMITAGE RD
17276,2014052220,RUTLEDGE RD
17323,2014111789,WILLIAM PENN HW
17348,2014090999,SHERMANS VALLEY RD
17349,2014090999,MONTOUR RD
17350,2014090999,TRESSLER RD (T
17351,2014090999,TRESSLER RD
17401,2015018977,RAMP RD
17402,2015018977,MILNOR ST
17413,2014103711,TOWNSHIP LINE RD
17414,2014103711,BERKSHIRE LN
17415,2014103711,SUNNYBROOK RD
17511,2014067023,NORTH CHURCH RD
17629,2014112048,OLD HARRISBURG PK
17630,2014112048,OLD HARRISBURG PK
17631,2014112048,ESBENSHADE RD
17636,2014044798,E MAIN ST
17691,2014029091,WATER ST
17692,2014029091,LEMON ST
17696,2014114139,SR 0209 SH
17731,2014068060,GRANT AV
17745,2014086351,SR 0501 SH
17746,2014086351,REISTVILLE RD
17747,2014086351,REISTVILLE RD
17793,2014096835,FRANKFORD AV
17794,2014096835,ELKHART ST
17841,2014082861,Z H CONFAIR MEMORIAL HW
17847,2014112406,BEAVER VALLEY RD
17862,2014033897,NEW ST
17992,2014092496,TRENTON RD
17993,2014092496,NEW TYBURN RD
17994,2014092496,NEW TYBURN RD
17995,2014092496,TRENTON AV
18093,2014032409,ALLEGHENY AV
18095,2014038760,BLIEM RD
18096,2014038760,KEPLER RD
18097,2014038760,ROMIG RD
18242,2014076689,ALLEGHENY VALLEY EX
18337,2014018918,STRASBURG RD
18422,2014037213,EAST/WEST PK
18610,2014032188,LINCOLN WY
18621,2014103459,PITTSTON AV
18622,2014103459,CHERRY ST
18639,2014028012,SPRUCE ST
18640,2014028012,SWEDE ST
18671,2014075639,AGWAY RD
18747,2014108121,COLLEGE AV
18968,2014082387,QUEEN ST
19015,2015018979,58TH ST
19016,2015018979,PINE ST
19018,2014040354,NORTHAMPTON ST
19201,2014087200,GRAPE ST
19202,2014087200,4TH ST
19214,2014108902,LAMPETER RD
19336,2014022949,SEVENTH ST
19350,2014020486,MAIDEN ST
19414,2014103551,KELLY DR
19474,2014056828,BENNINGER RD
19488,2014040106,US-6A RD
19489,2014040106,KIDDERS CORNER RD
19490,2014040106,KNAPP RD
19505,2014060996,BUCKINGHAM RD
19523,2014114908,RIVERVIEW DR
19576,2015007394,LIBERTY ST
19648,2014055849,LANCASTER AV
19649,2014055849,LANCASTER AV
19650,2014055849,THOMAS AV
19707,2014060982,PERRY HW
19918,2014068607,PERRY HW
20042,2015000061,WALNUT ST
20043,2015000061,BALD EAGLE VALLEY RD
20044,2015000061,HOWARD DIVIDE RD
20062,2014064827,DAVIDSBURG RD
20063,2014064827,RED RUN CHURCH RD
20086,2014120267,FAIRMOUNT AV
20127,2014101163,
20243,2014052691,DEKALB ST
20244,2014052691,BROWN ST
20271,2014087269,UNION DEPOSIT RD
20334,2015000893,BALTIMORE PK
20339,2014064036,CRABTREE RD
20369,2014078221,WHITACRE RD
20370,2014078221,GAHAGAN RD
20400,2014028712,MCCLURES GAP RD
20418,2014024078,PA TURNPIKE RD
20442,2014032308,FRITZTOWN RD
20495,2015000144,OLD LINE RD
20509,2014047049,PENN LINCOLN PY
20510,2014047049,MONROEVILLE INT/RAMP L RD
20518,2014041992,NORTH HILLS EX
20585,2014061442,BUCKTAIL TRAIL HW
20586,2014061442,TROUT RUN RD
20719,2015011902,JUNIATA PY
20830,2014024001,BERRYSBURG RD
20861,2014096341,BUCK RD
20862,2014096341,STONEYFORD RD
20897,2014099255,B ST
20920,2014045427,WILLIAM PENN HW
20957,2015023489,MACLAY ST
20984,2014076133,53 BL
21013,2014045323,
21063,2014016146,BROAD ST
21064,2014016146,BROAD ST
21065,2014016146,ROCKLAND ST
21335,2014077960,MACDADE BL
21409,2014083447,THIRTYEIGHTH ST
21410,2014083447,THIRTYEIGHTH ST
21411,2014083447,DAVISON AV
21457,2014031198,MONTOUR BL
21458,2014031198,VALLEY RD
21465,2014103132,PITTSBURGH RD
21466,2014103132,RAMP D RD
21472,2015010591,LOWER MACUNGIE RD
21641,2014060907,BALTIMORE RD
21673,2014049204,PIKE SPRING RD
21700,2014033635,CHESTNUT RIDGE RD
21701,2014033635,TURNPIKE RAMP RD
21703,2014085750,POTSIE HILL RD
21715,2014131439,HIGH ST
21716,2014131439,HIGH ST
21717,2014131439,ARMAND HAMMER BL
21718,2014131439,WILSON RD
21889,2015000184,RAYMOND P SHAFER HW
21890,2015000184,RAMP H RD
21912,2015004131,Z H CONFAIR MEMORIAL HW
22004,2014123872,BEACH LAKE HW
22009,2014063497,PITTSTON AV
22010,2014063497,ELM ST
22021,2014116182,VFW OF US MEM HW
22064,2014129716,AMERICAN LEGION MEM HW
22065,2014097391,MAIN ST
22089,2014084334,SR 0147 SH
22131,2014044724,SR 0061 SH
22132,2014044724,SR 0061 SH
22133,2014044724,LOWLAND RD
22167,2015006284,EAST/WEST PK
22301,2014046916,SR 0403 HW
22412,2014095692,VIETNAM VETERANS MEMOR HW
22514,2014067106,SCALP AV
22695,2014060199,BACK MAITLAND RD
22758,2014033722,LINCOLN WY
22762,2014068751,REISTVILLE RD
22770,2014056361,BALTIMORE PK
22776,2014076379,TYRONE PK
22793,2014089047,WALNUT ST
22794,2014089047,62ND ST
22816,2014114659,LICKDALE RD
22838,2015051589,GRAND ARMY OF REPUBLIC HW
22884,2014008398,TWIN HILLS RD
22929,2014071374,ALDEN MTN RD
23016,2014022731,JOSEPH W HUNTER HW
23035,2014030186,TWENTY EIGHTH DIVISION HW
23055,2014131080,MERCER ST
23056,2014131080,MCDONALD ST
23086,2014082803,WHITEHALL RD
23118,2014037225,7TH AV
23170,2014087630,LITTLE CREEK RD
23171,2014087630,SENECA SCHOOL RD
23181,2014041273,SUEDBERG RD
23182,2014041273,ANSPACH DR
23190,2014121798,MILLION DOLLAR HW
23199,2014085613,COLUMBIA AV
23200,2014085613,RACE AV
23447,2015019224,SR 0180 RD
23484,2014058647,RACE ST
23523,2014086354,SR 0078 HW
23567,2014100300,HOMESTEAD RD
23661,2014107992,BROADWAY ST
23704,2014068748,MAIN ST
23723,2014083075,ROOSEVELT BL
23724,2014083075,PENNYPACK CR
23745,2014028902,WELSH RD
23763,2014132205,WESTGATE DR
23782,2014123975,DEKALB PK
23783,2014123975,SKIPPACK PK
23798,2014130715,CREEK RD
23848,2014034891,BUD SHUSTER HW
23915,2014051807,WILSON RD
23964,2014073953,LYKENS VALLEY RD
24041,2014060741,FORGE RD
24150,2014071685,CRABTREE RD
24151,2014071685,BOTHWELL RD
24157,2014095876,CHRISTOPHER COLUMBUS BL
24228,2014131971,MYCK RD
24229,2014131971,CHILDS PARK RD
24307,2014108953,ROOSEVELT BL
24311,2014079079,ROMBOLD RD
24425,2014130674,BANKO PARK RD
24499,2014100785,SR 0309 HW
24500,2014100785,SR 0309 HW
24501,2014100785,PUMPING STATION RD
24528,2014096251,KING ST
24529,2014096251,WATER ST
24542,2014124346,MEMORY LN
24543,2014124346,RAMP F RD
24544,2014124346,FROM 2005/0130 SH RD
24545,2014122008,OHIO RIVER BL
24546,2014122008,KENDALL AV
24613,2014091931,PIERCE ST
24776,2014039191,THOMAS RD
24808,2014081371,MAIN ST
24809,2014081371,MAIN ST
24810,2014081371,RELIANCE RD
24844,2014008678,ROBINSON BL
24853,2014114596,E MAIN ST
24909,2015031921,BERWICK-HAZLETON HW
24920,2014127289,HIGHRIDGE PARK RD
24921,2014127289,HIGHRIDGE PARK RD
24922,2014127289,KEYSTONE BL
24984,2014052508,MOUNTAIN BL
25000,2014034581,QUAKER VALLEY RD
25015,2014030247,EIGHTH ST
25016,2014030247,PITTSTON ST
25143,2014119649,LINCOLN HW
25147,2014069191,SOUTH BRIDGE RD
25221,2014030318,GRAND ARMY OF REPUBLIC HW
25222,2014030318,CHERRY FLATS RD
25223,2014030318,YOUMANS RD
25257,2014097014,BLUE BIRD AV
25317,2014038349,NUREMBERG MOUNTAIN RD
25333,2014101879,DELAWARE EX
25376,2014030667,LEWISBERRY RD
25666,2014111430,LEHIGH DR
25670,2014053726,VALLEY FORGE RD
25671,2014053726,SULLIVAN RD
25672,2014053726,CHESTERBROOK BL
25714,2023056645,MAIN ST
25715,2023056645,SHEPARD AV
25733,2014094400,OSWALD ST
25798,2014078609,CHESTNUT ST
25799,2014078609,MAPLE ST
25919,2014034878,COPPER KETTLE HW
25920,2014034878,MIDDLECREEK RD
25921,2014034878,CROSS RD
25922,2014095145,SR 0027 HW
25923,2014095145,CHERRY TREE RD
25963,2014124502,PIZZA BARN RD
25978,2014089861,REEDSDALE ST
25979,2014089861,NORTH POINT DR
25980,2014089861,LIGHTHILL ST
25987,2014068016,VINE ST
25988,2014068016,56TH ST
25989,2014068016,VODGES ST
25993,2014112903,SR 0080 SH
26014,2014109588,SCRANTON-CARBONDALE HW
26015,2014109588,SCRANTON-CARBONDALE HW
26016,2014109588,K-MART ENT RD
26017,2014109588,K MART ENT MALL RD
26028,2014117247,LIMESTONE RD
26152,2014129072,LOOKER MOUNTAIN TR
26320,2014112443,EAST/WEST PK
26322,2014011668,LANGELOTH RD
26377,2015002231,AMERICAN LEGION MEM HW
26422,2014003622,EKASTOWN RD
26423,2014003622,HOWES RUN RD
26424,2014003622,FLEMING RD
26436,2014122256,CENTERVILLE RD
26461,2014059736,TUSCARAWAS RD
26462,2014059736,TUSCARAWAS RD
26554,2014119559,LANCASTER PK
26586,2014108317,FRANKLIN RD
26708,2014029219,ALBERDEEN RD
26911,2014114004,CARLISLE PK
26929,2014009372,W WARRINGTON AV
26968,2014130354,MAHANOY ST
26969,2014130354,B ST
27027,2014063443,SR 0070 HW
27046,2014070350,DURHAM RD
27100,2014130437,WOODLAND AV
27200,2014071426,WOODBURY PK
27204,2014076142,FRYBURG RD
27288,2014108363,OWEGO ST
27486,2014101322,MAIN ST
27521,2014084141,MASTER ST
27522,2014084141,59TH ST
27553,2014090690,LINCOLN HW
27559,2014026727,EAST/WEST TU
27612,2014047191,POTTSTOWN BP
27630,2014044407,BLOOMING GROVE RD
27651,2015020712,RIDGE AV
27652,2015020712,CRESSON ST
27679,2015005450,CHAPEL RD
27780,2014050169,LAUREL RD
27781,2014050169,PINE RD
27902,2014118849,SCHUYLKILL EX
27909,2014063326,
27910,2014063326,
28053,2015015934,MAIN ST
28158,2014080148,LANSDOWNE AV
28161,2014122752,POCONO SUMMIT RD
28269,2014036398,EAST/WEST TU
28298,2014123651,SR 0033 SH
28314,2014054340,ROBERT P CASEY HW
28326,2014035014,SCOTCH PINE DR
28327,2014035014,CAN DO EX
28338,2014131550,TWENTYFIRST ST
28400,2015005845,LAURAL MILLS RD
28401,2015005845,FAIRVIEW HILL RD
28420,2014130919,SHAVERS CREEK RD
28485,2014068864,EMMAUS AV
28634,2014117823,POTTSTOWN BP
28635,2014117823,RAMP A RD
28755,2014082084,OLD SWEDE RD
28796,2014089152,EAST/WEST HW
28851,2014100666,CHARLOTTE ST
28852,2014100666,MAUGERS MILL RD
28853,2014100666,N CHARLOTTE ST
28865,2014045808,SHELBOURNE RD
28877,2014072140,BEACH LAKE HW
28981,2014071806,NORTH PIKE RD
28982,2014071806,DARBY LN
28983,2014071806,PIKE RD
28992,2014070088,RICHMOND DR
29034,2014024241,LINCOLN HW
29103,2014103825,
29104,2014103825,RAMP M RD
29122,2014099657,RAYMOND P SHAFER HW
29155,2014014420,TUSCARAWAS RD
29240,2014041803,WILLIAM FLINN HW
29241,2014041803,WILLIAM FLINN HW
29242,2014041803,SAXONBURG BL
29244,2014061736,NITTANY VALLEY DR
29304,2014039889,HARTZDALE DR
