,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
2622,2021086016,2,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
2623,2021086016,3,4.0,1.0,2,2015.0,BUIC,1,P4D,2.0
2624,2021086016,4,15.0,6.0,2,2002.0,HOND,1,T4W,2.0
2625,2021086016,5,4.0,1.0,2,2008.0,KIA,1,P4D,2.0
2626,2021086016,6,69.0,6.0,2,2018.0,SUBA,1,T,2.0
2683,2021099659,1,15.0,6.0,1,2006.0,CHEV,0,T4W,1.0
2697,2021075701,1,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
2742,2021075551,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
2743,2021075551,2,15.0,6.0,1,2016.0,BMW,0,T4W,1.0
2779,2021028346,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
2780,2021082383,1,15.0,6.0,1,2017.0,FORD,0,T4W,1.0
2840,2022011781,1,4.0,1.0,1,2010.0,ACUR,0,P4D,1.0
2841,2022011781,2,40.0,1.0,1,2012.0,NISS,0,TSV,1.0
2887,2021120284,1,4.0,1.0,1,2009.0,SUBA,0,P4D,1.0
2957,2021023350,1,4.0,1.0,1,2016.0,HOND,0,P4D,1.0
2958,2021023350,2,15.0,6.0,1,2012.0,ACUR,0,T4W,1.0
2959,2021023350,3,4.0,1.0,1,2012.0,HOND,0,P4D,1.0
2976,2021078456,1,15.0,6.0,1,2004.0,SUBA,0,T4W,1.0
2977,2021078456,2,,31.0,30,,,0,,
2978,2021078456,3,,31.0,30,,,0,,
2991,2021122059,1,,31.0,30,,,0,,
2992,2021122059,2,40.0,6.0,1,2015.0,CHRY,0,TSV,1.0
3022,2021119761,1,2.0,1.0,1,2006.0,CHEV,0,PCP,1.0
3023,2021119761,2,51.0,5.0,2,2009.0,INTL,1,TCC,2.0
3031,2021007250,1,4.0,1.0,1,1998.0,BUIC,0,P4D,1.0
3032,2021007250,2,,31.0,30,,,0,,
3073,2021055460,1,4.0,1.0,1,2011.0,MERZ,0,P4D,1.0
3074,2021055460,2,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
3075,2021055460,3,51.0,4.0,1,2001.0,GMC,0,T4C,1.0
3088,2021082067,1,15.0,6.0,1,2011.0,TOYT,0,T4W,1.0
3279,2021023616,1,6.0,1.0,1,1996.0,HOND,0,PSW,1.0
3340,2021089094,1,20.0,2.0,1,2006.0,HD,0,MRS,1.0
3354,2021023616,2,51.0,5.0,1,1999.0,INTL,0,TCC,1.0
3420,2021097158,1,4.0,1.0,1,2010.0,NISS,0,P4D,1.0
3519,2021054435,1,69.0,4.0,1,2021.0,CHEV,0,T,1.0
3560,2021057036,1,23.0,2.0,1,2016.0,HOND,0,MEN,1.0
3600,2021042386,1,28.0,2.0,1,2006.0,HOND,0,MRC,1.0
3659,2021066173,1,9.0,1.0,1,2017.0,HOND,0,P,1.0
3660,2021066173,2,4.0,1.0,2,2012.0,NISS,1,P4D,2.0
3776,2021036802,1,4.0,1.0,1,2012.0,ACUR,0,P4D,1.0
3924,2022001113,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
4050,2021048029,1,4.0,1.0,1,2009.0,PONT,0,P4D,1.0
4078,2021098061,1,69.0,5.0,1,2019.0,ISU,0,T,1.0
4079,2021098061,2,4.0,1.0,2,2007.0,STRN,1,P4D,2.0
4085,2021028413,1,51.0,5.0,1,2015.0,FORD,0,TCW,1.0
4086,2021028413,2,15.0,6.0,1,2014.0,JEEP,0,T4W,1.0
4087,2021028413,3,41.0,7.0,1,2016.0,FORD,0,TCG,1.0
4088,2021028413,4,69.0,6.0,1,2019.0,KIA,0,T,1.0
4094,2021117338,1,4.0,1.0,1,2009.0,NISS,0,P4D,1.0
4180,2021038724,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
4181,2021038724,2,29.0,2.0,5,9999.0,UNKN,0,,4.0
4182,2021038724,3,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
4306,2021054261,1,29.0,2.0,1,2021.0,CANA,0,M,1.0
4315,2021086220,1,20.0,2.0,1,2005.0,HOND,0,MRS,1.0
4316,2021086220,2,69.0,6.0,1,2018.0,KIA,0,T,1.0
4332,2021036986,1,41.0,7.0,1,2009.0,FORD,0,TEC,1.0
4333,2021036986,2,15.0,6.0,1,2015.0,JEEP,0,T4W,1.0
4342,2021046403,1,15.0,6.0,1,2013.0,NISS,0,T4W,1.0
4343,2021046403,2,20.0,2.0,1,2009.0,HD,0,MRS,1.0
4356,2022000839,1,41.0,4.0,1,2002.0,CHEV,0,TEC,1.0
4357,2022000839,2,,31.0,30,,,0,,
4385,2021079163,1,15.0,6.0,1,2013.0,CADI,0,T4W,1.0
4393,2021097932,1,28.0,2.0,1,2008.0,KAWK,0,MRC,1.0
4394,2021097932,2,15.0,6.0,1,1999.0,CHEV,0,T4W,1.0
4426,2021041407,1,20.0,2.0,1,2002.0,HD,0,MRS,1.0
4445,2021063265,1,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
4558,2021117067,1,9.0,1.0,1,2018.0,HYUN,0,P,1.0
4559,2021117067,2,15.0,6.0,1,2015.0,GMC,0,T4W,1.0
4560,2021117067,3,4.0,1.0,1,2001.0,BMW,0,P4D,1.0
4561,2021117067,4,69.0,6.0,1,2020.0,MERZ,0,T,1.0
4562,2021117067,5,40.0,6.0,1,2001.0,CHRY,0,TSV,1.0
4563,2021065406,1,15.0,1.0,1,2008.0,SUBA,0,T4W,1.0
4564,2021065406,2,51.0,4.0,1,2002.0,FORD,0,T4C,1.0
4582,2021068506,1,4.0,1.0,1,2008.0,FORD,0,P4D,1.0
4624,2021003008,1,4.0,1.0,1,2003.0,TOYT,0,P4D,1.0
4690,2021043318,1,15.0,1.0,1,2009.0,FORD,0,T4W,4.0
4691,2021043318,2,,31.0,30,,,0,,
4700,2021089279,1,15.0,6.0,1,2010.0,CHEV,0,T4W,1.0
4701,2021089279,2,,31.0,30,,,0,,
4744,2021125834,1,12.0,1.0,1,1985.0,JEEP,0,T2W,1.0
4763,2021068168,1,,99.0,51,,UNKN,0,,
4764,2021068168,2,20.0,2.0,1,1994.0,HD,0,MRS,1.0
4771,2021060740,1,4.0,1.0,1,2009.0,HOND,0,P4D,1.0
4772,2021060740,2,69.0,6.0,1,2018.0,NISS,0,T,1.0
4773,2021060740,3,15.0,6.0,1,2014.0,JEEP,0,T4W,1.0
4774,2021060740,4,15.0,6.0,1,2011.0,HOND,0,T4W,1.0
4791,2022014924,1,4.0,1.0,1,2008.0,PONT,0,P4D,1.0
4792,2022014924,2,69.0,5.0,1,2020.0,INTL,0,T,1.0
4924,2021007561,1,4.0,1.0,1,2008.0,DODG,0,P4D,1.0
4925,2021007561,2,9.0,1.0,1,2019.0,NISS,0,P,1.0
4926,2021007561,3,15.0,6.0,1,2013.0,CHEV,0,T4W,1.0
4927,2021007561,4,3.0,1.0,1,2013.0,HYUN,0,P3P,1.0
5019,2021035982,1,39.0,3.0,1,2014.0,NOVB,0,TBU,1.0
5020,2021035982,2,9.0,1.0,1,2018.0,NISS,0,P,1.0
5021,2021035982,3,15.0,6.0,2,2016.0,MITS,1,T4W,2.0
5022,2021035982,4,9.0,1.0,2,2018.0,HOND,1,P,2.0
5054,2021104029,1,5.0,1.0,1,2008.0,KIA,0,P4H,1.0
5055,2021104029,2,,20.0,30,,,0,,1.0
5079,2021086004,1,4.0,1.0,1,2017.0,TOYT,0,P4D,1.0
5099,2021094961,1,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
5100,2021094961,2,75.0,5.0,1,2012.0,MACK,0,TTR,1.0
5159,2021088442,1,51.0,4.0,1,2015.0,FORD,0,T4C,1.0
5163,2021117560,1,15.0,6.0,1,2005.0,GMC,0,T4W,1.0
5164,2021095705,1,20.0,2.0,1,2002.0,HD,0,MRS,1.0
5165,2021095705,2,69.0,6.0,1,2021.0,JEEP,0,T,1.0
5248,2021117560,2,9.0,1.0,1,2018.0,TOYT,0,P,1.0
5273,2021066292,1,51.0,4.0,1,1991.0,CHEV,0,TPK,1.0
5274,2021066292,2,,11.0,1,,DEER,0,,1.0
5361,2021070096,1,51.0,4.0,1,2017.0,RAM,0,TCW,1.0
5362,2021070096,2,69.0,5.0,1,2020.0,VOLV,0,T,1.0
5374,2021047707,1,,99.0,5,,UNKN,0,,4.0
5375,2021047707,2,,31.0,30,,,0,,
5376,2021047707,3,,99.0,5,,UNKN,0,,4.0
5379,2021012135,1,69.0,4.0,1,2019.0,RAM,0,T,1.0
5380,2021012135,2,51.0,5.0,1,2009.0,MACK,0,TCC,1.0
5395,2021023543,1,15.0,6.0,1,2003.0,FORD,0,T4W,1.0
5396,2021023543,2,15.0,6.0,1,2013.0,NISS,0,T4W,1.0
5397,2021023543,3,5.0,1.0,1,2012.0,VOLK,0,P4H,1.0
5398,2021023543,4,15.0,6.0,1,2010.0,LEXS,0,T4W,1.0
5399,2021023543,5,69.0,5.0,1,2018.0,MACK,0,T,1.0
5424,2021038407,1,9.0,1.0,1,2019.0,NISS,0,P,1.0
5441,2021029266,1,51.0,4.0,1,2003.0,CHEV,0,T3C,1.0
5442,2021029266,2,4.0,1.0,1,2000.0,HOND,0,P4D,1.0
5545,2021027152,1,,31.0,30,,,0,,
5546,2021027152,2,69.0,4.0,1,2019.0,FORD,0,T,1.0
5600,2021040073,1,69.0,5.0,1,2020.0,INTL,0,T,1.0
5601,2021040073,2,51.0,4.0,1,2005.0,GMC,0,T4C,1.0
5602,2021084900,1,,9.0,1,2015.0,OTHR,0,,1.0
5603,2021084900,2,72.0,5.0,1,2012.0,FRHT,0,TGL,1.0
5609,2022010737,1,,31.0,30,,,0,,
5610,2022010737,2,2.0,1.0,1,2012.0,HOND,0,PCP,1.0
5647,2021068364,1,15.0,6.0,1,2012.0,TOYT,0,T4W,1.0
5648,2021068364,2,5.0,1.0,1,2017.0,CHEV,0,P4H,1.0
5661,2021004261,1,9.0,1.0,1,2020.0,KIA,0,P,1.0
5693,2021011631,1,15.0,1.0,1,2008.0,FORD,0,T4W,1.0
5712,2021096285,1,69.0,1.0,1,2020.0,ACUR,0,T,1.0
5713,2021096285,2,15.0,6.0,1,2012.0,CADI,0,T4W,1.0
5837,2021061087,1,2.0,1.0,1,2012.0,CHEV,0,PCP,1.0
5838,2021061087,2,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
5839,2021061087,3,69.0,4.0,1,2018.0,CHEV,0,T,1.0
5843,2021109137,1,20.0,2.0,1,2016.0,HD,0,MRS,1.0
5844,2021101590,1,51.0,4.0,1,2006.0,DODG,0,TCW,1.0
5845,2021101590,2,,31.0,30,,,0,,
5879,2022001728,1,,31.0,30,,,0,,
5880,2022001728,2,15.0,1.0,1,2011.0,CHEV,0,T4W,1.0
5906,2021062514,1,9.0,1.0,1,2020.0,TOYT,0,P,1.0
5929,2021070618,1,69.0,6.0,1,2018.0,TOYT,0,T,1.0
5930,2021070618,2,69.0,6.0,2,2018.0,HOND,1,T,2.0
5931,2021070618,3,15.0,6.0,2,2012.0,HOND,1,T4W,2.0
5932,2021070618,4,4.0,1.0,2,2010.0,HOND,1,P4D,2.0
5964,2021096950,1,15.0,6.0,1,2015.0,GMC,0,T4W,1.0
5965,2021096950,2,4.0,1.0,1,2006.0,HYUN,0,P4D,1.0
5994,2021122911,1,20.0,2.0,1,2000.0,HD,0,MRS,1.0
6036,2021099261,1,51.0,1.0,1,1995.0,FORD,0,TPK,1.0
6089,2021004725,1,20.0,2.0,1,1994.0,HD,0,MRS,1.0
6177,2021019641,1,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
6178,2021019641,2,69.0,6.0,1,2018.0,JEEP,0,T,1.0
6184,2021042555,1,5.0,1.0,1,2013.0,FORD,0,P4H,1.0
6185,2021042555,2,,31.0,30,,,0,,
6257,2021045699,1,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
6258,2021045699,2,,31.0,30,,,0,,
6268,2021070145,1,51.0,4.0,1,1997.0,FORD,0,TPK,1.0
6321,2021072041,1,28.0,2.0,1,2005.0,YAMA,0,MRC,1.0
6349,2021033687,1,,31.0,30,,,0,,
6350,2021033687,2,4.0,1.0,1,2012.0,HOND,0,P4D,1.0
6374,2021039996,1,51.0,4.0,1,2004.0,FORD,0,TCB,2.0
6375,2021039996,2,,31.0,30,,,0,,
6408,2021062392,1,4.0,1.0,1,2013.0,FORD,0,P4D,1.0
6409,2021062392,2,4.0,1.0,1,2015.0,CHEV,0,P4D,1.0
6468,2021025645,1,4.0,1.0,1,2005.0,VOLK,0,P4D,1.0
6522,2021119019,1,4.0,1.0,1,2006.0,CHEV,0,P4D,1.0
6534,2021041490,1,4.0,1.0,1,2014.0,LEXS,0,P4D,1.0
6546,2021031623,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
6580,2021078052,1,20.0,2.0,1,1983.0,HOND,0,MRS,1.0
6581,2021078052,2,,17.0,2,2014.0,,1,,2.0
6615,2021063248,1,4.0,1.0,1,2015.0,LEXS,0,P4D,1.0
6616,2021063248,2,69.0,6.0,1,2019.0,TOYT,0,T,1.0
6617,2021063248,3,15.0,6.0,1,2012.0,MERZ,0,T4W,1.0
6618,2021063248,4,69.0,6.0,1,2017.0,NISS,0,T,1.0
6629,2021076517,1,,99.0,51,,,0,,
6630,2021076517,2,15.0,6.0,1,2004.0,MITS,0,T4W,1.0
6649,2021090450,1,9.0,1.0,1,2018.0,CHEV,0,P,1.0
6650,2021090450,2,69.0,4.0,1,2020.0,RAM,0,T,1.0
6697,2021121441,1,15.0,6.0,1,2001.0,JEEP,0,T4W,1.0
6698,2021121441,2,4.0,1.0,1,2016.0,HYUN,0,P4D,1.0
6766,2021034666,1,20.0,2.0,1,1998.0,KAWK,0,MRS,1.0
6767,2021061878,1,28.0,2.0,1,2006.0,HOND,0,MRC,1.0
6810,2021042689,1,4.0,1.0,1,2014.0,FORD,0,P4D,1.0
6811,2021042689,2,29.0,2.0,1,2019.0,HOND,0,M,1.0
6867,2021053732,1,15.0,6.0,1,1999.0,CADI,0,T4W,1.0
6875,2021126576,1,4.0,1.0,5,2009.0,BMW,0,P4D,4.0
6876,2021126576,2,15.0,6.0,1,2008.0,JEEP,0,T4W,1.0
6886,2021099169,1,69.0,5.0,1,2020.0,HINO,0,T,1.0
6887,2021099169,2,75.0,5.0,1,2017.0,FRHT,0,TTR,1.0
6888,2021099169,3,73.0,5.0,1,2014.0,ISU,0,TTB,1.0
6942,2021121569,1,6.0,1.0,1,2001.0,FORD,0,PSW,1.0
6975,2021006505,1,4.0,1.0,1,1994.0,TOYT,0,P4D,1.0
6976,2021006505,2,,31.0,30,,,0,,
7024,2021077732,1,69.0,5.0,1,2022.0,FRHT,0,T,1.0
7046,2021031079,1,51.0,4.0,1,2013.0,RAM,0,TCW,1.0
7141,2021069397,1,,20.0,30,,,0,,1.0
7142,2021069397,2,51.0,5.0,1,2015.0,PTRB,0,TCC,1.0
7149,2021112929,1,28.0,2.0,1,2006.0,SUZI,0,MRC,3.0
7156,2021005686,1,4.0,1.0,1,2010.0,HOND,0,P4D,1.0
7163,2021079555,1,29.0,2.0,1,2021.0,KAWK,0,M,1.0
7211,2021095247,1,69.0,6.0,1,2019.0,NISS,0,T,1.0
7212,2021095247,2,6.0,1.0,1,2009.0,KIA,0,PSW,1.0
7316,2021094500,1,15.0,6.0,1,2002.0,CHEV,0,T4W,1.0
7317,2021094500,2,69.0,3.0,1,2018.0,GILG,0,T,1.0
7331,2021051318,1,2.0,1.0,1,2005.0,HOND,0,PCP,1.0
7332,2021051318,2,20.0,2.0,1,2002.0,HD,0,MRS,1.0
7413,2021119817,1,29.0,2.0,1,2000.0,KAWK,0,,1.0
7429,2021062434,1,20.0,2.0,1,2004.0,HD,0,MRS,1.0
7450,2021127372,1,4.0,1.0,1,1991.0,HOND,0,P4D,1.0
7451,2021127372,2,69.0,4.0,1,2019.0,CHEV,0,T,1.0
7464,2021054228,1,23.0,2.0,1,2007.0,SUZI,0,MEN,1.0
7506,2021092510,1,15.0,6.0,1,2010.0,MAZD,0,T4W,1.0
7507,2021092510,2,69.0,4.0,1,2020.0,RAM,0,T,1.0
7558,2021095042,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
7559,2021095042,2,51.0,4.0,1,2015.0,RAM,0,TCW,1.0
7600,2021061617,1,,20.0,30,,,0,,1.0
7601,2021061617,2,40.0,7.0,1,2017.0,TOYT,0,TSV,1.0
7635,2021080229,1,9.0,1.0,1,2018.0,KIA,0,P,1.0
7636,2021080229,2,69.0,6.0,1,2019.0,NISS,0,T,1.0
7662,2021082360,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
7674,2021029890,1,20.0,2.0,1,2001.0,SUZI,0,MRS,1.0
7675,2021029890,2,4.0,1.0,1,2009.0,CADI,0,P4D,1.0
7691,2021024584,1,4.0,1.0,1,2012.0,HOND,0,P4D,1.0
7747,2021014188,1,69.0,1.0,1,2019.0,FORD,0,T,1.0
7748,2021014188,2,,31.0,30,,,0,,
7793,2021105059,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
7797,2021084831,1,4.0,1.0,1,2007.0,CHRY,0,P4D,1.0
7835,2021118630,1,69.0,4.0,1,2021.0,CHEV,0,T,1.0
7836,2021118630,2,5.0,1.0,1,2013.0,FORD,0,P4H,1.0
7852,2021101833,1,75.0,5.0,1,2006.0,FRHT,0,TTR,1.0
7853,2021101833,2,,31.0,30,,,0,,
7863,2022000303,1,4.0,1.0,1,2002.0,HOND,0,P4D,1.0
7864,2022000303,2,69.0,6.0,1,2018.0,JEEP,0,T,1.0
7872,2021127465,1,75.0,5.0,1,2017.0,MACK,0,TTR,1.0
7873,2021127465,2,15.0,6.0,1,2016.0,FORD,0,T4W,1.0
7874,2021127465,3,40.0,7.0,1,2001.0,FORD,0,TSV,1.0
7875,2021127465,4,69.0,6.0,1,2021.0,TOYT,0,T,1.0
7883,2021039796,1,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
7891,2021066282,1,24.0,13.0,1,,POLS,0,,1.0
7929,2021117514,1,4.0,1.0,1,2005.0,DODG,0,P4D,1.0
7970,2021042859,1,15.0,6.0,1,2012.0,SUBA,0,T4W,1.0
7971,2021042859,2,69.0,6.0,1,2019.0,CHEV,0,T,1.0
8107,2021035276,1,,99.0,5,,UNKN,0,,4.0
8133,2021080144,1,51.0,4.0,1,2008.0,CHEV,0,TCW,1.0
8134,2021080144,2,,20.0,30,,,0,,1.0
8184,2021035276,2,29.0,2.0,5,,UNKN,0,,4.0
8219,2021005973,1,4.0,1.0,1,2010.0,NISS,0,P4D,3.0
8270,2021077933,1,20.0,2.0,1,2005.0,TRUM,0,MRS,1.0
8338,2021122665,1,15.0,6.0,1,2013.0,DODG,0,T4W,1.0
8339,2021122665,2,4.0,1.0,2,2007.0,ACUR,1,P4D,2.0
8383,2021108921,1,4.0,1.0,1,2010.0,BUIC,0,P4D,1.0
8414,2021063650,1,4.0,1.0,1,2012.0,HYUN,0,P4D,1.0
8415,2021063650,2,,20.0,30,,,0,,
8427,2021107173,1,4.0,1.0,1,2007.0,LEXS,0,P4D,1.0
8442,2021095836,1,9.0,1.0,5,,OTHR,0,,4.0
8443,2021095836,2,20.0,2.0,1,2006.0,SUZI,0,MRS,1.0
8492,2021058831,1,28.0,2.0,1,2015.0,KAWK,0,MRC,1.0
8565,2021082812,1,69.0,7.0,1,2019.0,DODG,0,T,1.0
8566,2021082812,2,75.0,5.0,1,2017.0,FRHT,0,TTR,1.0
8644,2021053599,1,4.0,1.0,1,2006.0,DODG,0,P4D,1.0
8645,2021053599,2,,31.0,30,,,0,,
8657,2021118667,1,,20.0,30,,,0,,1.0
8658,2021118667,2,15.0,1.0,1,2015.0,HOND,0,T4W,1.0
8690,2021069138,1,,31.0,30,,,0,,
8691,2021069138,2,9.0,1.0,1,2018.0,DODG,0,P,1.0
8863,2021075549,1,29.0,2.0,1,1900.0,OTHR,0,,1.0
8864,2021075549,2,4.0,1.0,1,2015.0,HOND,0,P4D,1.0
8881,2022006874,1,,31.0,30,,,0,,
8882,2022006874,2,,31.0,30,,,0,,
8883,2022006874,3,15.0,6.0,1,2016.0,HOND,0,T4W,1.0
8962,2021092509,1,51.0,4.0,1,2012.0,DODG,0,TPK,1.0
8963,2021092509,2,29.0,2.0,1,2020.0,HD,0,M,1.0
9014,2021099532,1,51.0,4.0,1,2015.0,CHEV,0,T4C,1.0
9036,2021076035,1,28.0,2.0,1,1998.0,SUZI,0,MRC,1.0
