,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
4859,2014097846,24,F,4.0,4,1.0
4902,2014032225,24,M,4.0,1,1.0
4903,2014032225,32,M,2.0,2,1.0
4918,2014025672,21,M,2.0,1,1.0
5036,2014112406,39,M,2.0,1,1.0
5044,2014111695,42,F,2.0,1,1.0
5045,2014111695,58,F,0.0,2,1.0
5127,2014054347,23,M,4.0,1,1.0
5128,2014054347,71,F,4.0,2,2.0
5129,2014054347,73,M,1.0,3,7.0
5180,2014021800,74,F,1.0,1,1.0
5181,2014021800,27,M,0.0,2,1.0
5183,2014069193,20,M,2.0,1,1.0
5184,2014069193,19,M,4.0,1,2.0
5202,2014054761,43,F,2.0,1,1.0
5203,2014054761,66,M,0.0,2,1.0
5304,2014092496,18,M,0.0,1,1.0
5305,2014092496,16,M,0.0,1,2.0
5306,2014092496,26,M,8.0,2,1.0
5307,2014092496,29,F,1.0,2,2.0
5392,2014099263,99,U,0.0,1,1.0
5393,2014099263,42,M,2.0,2,7.0
5427,2015033595,17,M,1.0,1,1.0
5428,2015033595,16,M,1.0,1,2.0
5429,2015033595,13,F,1.0,1,2.0
5430,2015033595,16,M,1.0,1,2.0
5431,2015033595,19,F,4.0,2,1.0
5432,2015033595,22,M,3.0,2,2.0
5506,2014114908,17,M,3.0,1,1.0
5507,2014114908,18,M,1.0,1,2.0
5508,2014114908,65,M,0.0,2,1.0
5509,2014114908,57,F,0.0,2,2.0
5510,2014114908,19,M,3.0,3,1.0
5523,2014025469,22,M,2.0,1,1.0
5557,2014095482,43,M,0.0,1,1.0
5558,2014095482,57,M,1.0,2,1.0
5596,2014049474,40,F,8.0,1,1.0
5597,2014049474,38,M,2.0,2,2.0
5598,2014049474,38,M,4.0,2,1.0
5784,2014034321,26,F,1.0,1,1.0
5785,2014034321,54,M,4.0,2,1.0
5786,2014034321,44,M,0.0,3,1.0
5787,2014034321,47,F,0.0,3,2.0
5788,2014034321,10,M,0.0,3,2.0
5789,2014034321,10,M,0.0,3,2.0
5868,2014066129,72,F,2.0,1,1.0
5869,2014066129,38,F,3.0,2,1.0
5870,2014066129,42,M,0.0,3,1.0
5883,2014054764,39,M,2.0,1,1.0
5884,2014054764,18,M,0.0,2,1.0
6009,2014031935,64,M,2.0,1,1.0
6362,2014055236,46,M,2.0,1,1.0
6363,2014049819,38,M,0.0,1,1.0
6364,2014049819,52,F,2.0,2,1.0
6485,2014115586,40,M,1.0,1,1.0
6520,2014130683,80,M,0.0,1,1.0
6521,2014130683,80,M,1.0,2,7.0
6822,2014117731,24,M,0.0,1,1.0
6823,2014117731,40,M,2.0,4,7.0
6957,2014082803,32,M,2.0,1,1.0
6958,2014082803,32,M,2.0,1,2.0
6973,2014087269,57,M,0.0,1,1.0
6974,2014087269,54,F,2.0,1,2.0
6975,2014087269,45,M,0.0,2,1.0
7047,2014033635,50,M,8.0,1,1.0
7048,2014033635,32,F,2.0,2,1.0
7111,2014004211,81,F,2.0,1,1.0
7112,2014004211,24,F,0.0,2,1.0
7134,2014037174,35,F,2.0,1,1.0
7236,2014049129,23,M,2.0,1,1.0
7237,2014049129,21,M,2.0,1,2.0
7255,2014078221,20,M,3.0,1,1.0
7256,2014078221,18,M,0.0,1,2.0
7397,2014037073,17,F,2.0,1,1.0
7398,2014037073,25,M,0.0,2,1.0
7410,2014045032,82,M,1.0,1,1.0
7451,2014047049,58,F,2.0,1,1.0
7460,2014083631,27,M,2.0,1,1.0
7492,2015018979,22,M,2.0,1,1.0
7493,2015018979,40,F,0.0,2,1.0
7572,2014064924,39,M,2.0,1,1.0
7592,2014048434,32,M,2.0,1,1.0
7593,2014048434,21,M,4.0,2,1.0
7594,2014048434,61,M,0.0,3,1.0
7595,2014048434,59,F,0.0,3,2.0
7630,2014069981,26,M,4.0,1,1.0
7631,2014069981,43,M,2.0,2,1.0
7681,2014023586,26,M,2.0,1,1.0
7846,2015012672,99,U,0.0,1,1.0
7847,2015012672,33,F,1.0,2,7.0
7848,2015012672,40,M,0.0,3,1.0
7879,2014005979,68,M,2.0,1,1.0
7880,2014005979,21,F,0.0,2,1.0
8152,2014020486,49,M,2.0,1,1.0
8153,2014020486,30,M,0.0,2,1.0
8171,2014022949,59,F,2.0,1,1.0
8255,2014096341,28,M,2.0,1,1.0
8298,2014077507,99,U,9.0,1,9.0
8299,2014077507,21,M,2.0,2,7.0
8300,2014103551,35,M,2.0,1,1.0
8381,2014045427,54,M,2.0,1,1.0
8382,2014045427,40,M,0.0,2,1.0
8394,2014040106,72,M,1.0,1,1.0
8395,2014040106,24,M,0.0,2,2.0
8396,2014040106,64,F,0.0,2,1.0
8429,2014114908,18,F,2.0,3,2.0
8430,2014114908,1,F,4.0,3,2.0
8431,2014114908,36,F,1.0,3,2.0
8434,2015023489,27,M,2.0,1,7.0
8435,2015023489,22,M,0.0,2,1.0
8541,2014107965,83,F,1.0,1,1.0
8565,2014035384,27,F,3.0,1,1.0
8566,2014035384,41,M,2.0,1,2.0
8632,2014080518,63,M,0.0,1,1.0
8633,2014080518,21,F,2.0,2,1.0
8700,2014037130,20,F,4.0,1,1.0
8701,2014037130,53,M,2.0,2,1.0
8711,2014055849,11,M,2.0,1,7.0
8712,2014055849,50,M,0.0,2,1.0
8713,2014055849,15,M,0.0,2,2.0
8726,2014118168,19,M,2.0,1,1.0
8794,2014028134,54,F,2.0,1,1.0
8795,2014028134,85,F,2.0,2,1.0
8828,2014003808,38,M,0.0,1,1.0
8829,2014003808,9,F,0.0,1,2.0
8830,2014003808,31,M,8.0,2,1.0
8831,2014003808,52,M,2.0,3,1.0
8832,2014003808,34,M,8.0,4,1.0
8833,2014003808,55,M,0.0,5,1.0
8834,2014003808,42,M,0.0,5,2.0
8835,2014003808,34,M,8.0,6,1.0
8836,2014003808,27,F,0.0,6,2.0
8890,2014038046,53,M,1.0,1,1.0
8938,2014077597,56,M,2.0,1,1.0
8997,2014099294,26,M,2.0,1,1.0
9049,2014128570,18,M,4.0,1,1.0
9050,2014128570,21,M,4.0,1,2.0
9051,2014128570,22,M,4.0,1,2.0
9052,2014128570,34,M,2.0,2,1.0
9053,2014128570,9,M,2.0,2,2.0
9139,2014076379,19,M,2.0,1,1.0
9140,2014076379,22,F,4.0,2,1.0
9141,2014076379,22,M,4.0,2,2.0
9142,2014076379,24,M,0.0,3,1.0
9187,2014130365,35,M,2.0,1,1.0
9282,2014103999,81,M,3.0,1,1.0
9283,2014103999,70,F,1.0,1,2.0
9361,2014082039,82,M,1.0,1,1.0
9362,2014082039,27,M,9.0,2,1.0
9440,2014122271,64,F,0.0,1,1.0
9441,2014122271,27,M,2.0,2,7.0
9461,2014032188,54,M,2.0,1,1.0
9462,2014032188,49,F,4.0,1,2.0
9469,2014099697,24,M,2.0,1,1.0
9757,2014116140,39,M,2.0,1,1.0
9869,2014085750,28,M,4.0,1,1.0
9870,2014085750,29,F,2.0,1,2.0
9871,2014085750,24,F,3.0,1,2.0
10007,2014078221,17,F,0.0,1,2.0
10008,2014078221,22,F,0.0,1,2.0
10009,2014078221,19,M,2.0,1,2.0
10010,2014117431,25,M,2.0,1,1.0
10011,2014112548,33,M,2.0,1,1.0
10019,2014004698,48,M,0.0,1,1.0
10020,2014004698,35,M,0.0,2,1.0
10021,2014004698,34,F,2.0,2,2.0
10022,2014004698,1,F,0.0,2,2.0
10101,2015009733,42,M,1.0,1,1.0
10102,2014033130,30,F,1.0,1,1.0
10103,2014033130,50,M,1.0,2,1.0
10184,2014123747,14,M,2.0,1,1.0
10185,2014123747,15,F,8.0,1,2.0
10426,2014044798,65,M,8.0,1,1.0
10427,2014044798,67,M,2.0,1,2.0
10428,2014044798,55,F,0.0,2,1.0
10438,2015002692,27,M,2.0,1,1.0
10518,2014125733,76,M,0.0,1,1.0
10519,2014125733,80,M,0.0,1,2.0
10520,2014125733,70,F,0.0,1,2.0
10521,2014125733,64,F,1.0,2,7.0
10522,2015019224,41,F,1.0,1,1.0
10689,2014108902,63,M,1.0,1,1.0
10699,2014087200,49,M,3.0,1,1.0
10700,2014087200,45,F,3.0,1,2.0
10701,2014087200,48,M,0.0,2,1.0
10702,2014087200,45,F,2.0,2,2.0
10830,2014033897,21,M,4.0,1,1.0
10831,2014033897,22,M,2.0,1,2.0
10938,2014024001,52,M,2.0,1,1.0
10939,2014024001,30,M,0.0,2,1.0
10940,2014024001,38,F,0.0,2,2.0
10941,2014024001,5,F,0.0,2,2.0
10986,2014107992,31,M,2.0,1,1.0
10987,2014107992,42,F,2.0,1,2.0
10988,2014107992,61,M,0.0,2,1.0
11149,2014069009,25,M,2.0,1,1.0
11150,2014069009,37,M,0.0,2,1.0
11160,2014085439,26,M,3.0,1,1.0
11161,2014085439,27,M,2.0,1,2.0
11176,2014066887,18,F,4.0,1,1.0
11177,2014066887,18,F,3.0,1,2.0
11178,2014066887,18,M,4.0,1,2.0
11179,2014066887,22,M,3.0,2,1.0
11180,2014066887,22,M,2.0,2,2.0
11414,2014132450,28,M,2.0,1,1.0
11527,2014079628,57,M,0.0,1,1.0
11528,2014079628,90,M,1.0,2,7.0
11546,2014095693,49,M,2.0,1,1.0
11704,2014056384,37,F,2.0,1,2.0
11705,2014056384,2,M,3.0,1,2.0
11706,2014056384,35,M,0.0,1,1.0
11707,2014056384,13,F,0.0,2,2.0
11708,2014056384,11,M,0.0,2,2.0
11709,2014056384,9,M,0.0,2,2.0
11710,2014056384,6,M,0.0,2,2.0
11711,2014056384,45,M,0.0,2,1.0
11802,2014032236,26,M,2.0,1,1.0
11872,2014067301,32,M,0.0,1,1.0
11873,2014067301,19,M,1.0,2,7.0
11880,2014020093,50,M,2.0,1,1.0
11892,2014104058,75,M,1.0,1,1.0
11907,2014124628,32,M,4.0,1,1.0
11908,2014124628,43,M,2.0,1,2.0
11909,2014124628,51,M,2.0,1,2.0
11910,2014124628,47,M,2.0,2,1.0
11976,2014109176,66,F,2.0,1,1.0
12159,2014100333,29,M,1.0,1,1.0
12251,2014097838,36,M,1.0,1,1.0
12300,2015000061,82,F,1.0,1,1.0
12301,2015000061,63,M,3.0,2,1.0
12306,2014082612,72,M,2.0,1,1.0
12307,2014082612,18,F,2.0,2,1.0
12488,2014059813,18,M,1.0,1,1.0
12489,2014059813,22,F,4.0,2,1.0
12490,2014059813,28,M,4.0,2,2.0
12491,2014059813,2,F,4.0,2,2.0
12492,2014059813,3,M,4.0,2,2.0
12493,2014059813,55,M,4.0,3,1.0
12494,2014059813,55,F,4.0,3,2.0
12495,2014060013,28,F,0.0,1,1.0
12496,2014060013,18,M,2.0,2,7.0
12532,2014028012,99,M,9.0,1,1.0
12533,2014028012,80,M,2.0,2,1.0
12618,2014125784,20,M,2.0,1,1.0
12619,2014125784,48,F,1.0,1,2.0
12620,2014125784,22,F,1.0,1,2.0
12621,2014125784,51,M,2.0,1,2.0
12622,2014125784,15,M,2.0,1,2.0
12674,2014039739,42,M,0.0,1,1.0
12675,2014039739,24,M,2.0,2,1.0
12683,2014127749,22,M,0.0,1,1.0
12684,2014127749,23,M,0.0,1,2.0
12685,2014127749,44,M,2.0,1,2.0
12686,2014127749,44,M,1.0,1,2.0
12693,2014108121,22,M,1.0,1,1.0
12740,2014018874,22,M,2.0,1,1.0
12742,2014061845,35,F,0.0,1,1.0
12743,2014061845,13,M,0.0,1,2.0
12744,2014061845,10,M,0.0,1,2.0
12745,2014061845,70,M,2.0,2,1.0
12823,2014075347,22,M,2.0,1,1.0
12824,2014075347,81,M,0.0,4,1.0
12857,2014049204,17,M,0.0,1,1.0
12858,2014049204,44,M,2.0,2,1.0
12897,2014037225,38,M,0.0,1,1.0
12898,2014037225,37,F,2.0,2,7.0
12951,2014098693,23,M,1.0,1,1.0
12952,2014098693,49,M,0.0,2,1.0
12953,2014098693,53,M,0.0,3,1.0
12987,2015000893,29,M,2.0,1,1.0
12988,2015000893,34,F,4.0,2,1.0
13062,2014041273,19,F,2.0,1,1.0
13063,2014041273,1,F,0.0,1,2.0
13064,2014041273,27,M,0.0,2,1.0
13065,2014041273,32,M,0.0,2,2.0
13148,2014087286,32,F,2.0,1,1.0
13149,2014087286,58,M,4.0,2,1.0
13150,2014087286,58,F,0.0,3,1.0
13333,2015000144,23,M,1.0,1,1.0
13336,2014077364,46,F,1.0,1,1.0
13337,2014077364,64,M,4.0,2,1.0
13567,2014091411,45,M,2.0,1,1.0
13586,2014039147,32,F,2.0,1,1.0
13587,2014039147,48,M,2.0,2,1.0
13708,2014130592,19,F,1.0,1,1.0
13709,2014130592,43,F,4.0,2,1.0
13710,2014130592,16,F,4.0,2,2.0
13713,2014043931,66,M,1.0,1,7.0
13714,2014043931,34,F,0.0,2,1.0
13715,2014043931,5,M,0.0,2,2.0
13716,2014043931,1,F,0.0,2,2.0
13717,2014043931,3,M,0.0,2,2.0
13778,2014077567,20,M,2.0,1,1.0
13780,2014018726,23,M,2.0,1,1.0
13781,2014018726,21,M,3.0,1,2.0
13782,2014018726,22,M,3.0,1,2.0
13807,2015006284,34,M,1.0,1,1.0
13996,2014090757,13,F,4.0,1,1.0
13997,2014090757,17,F,4.0,1,2.0
13998,2014090757,16,F,2.0,1,2.0
13999,2014090757,14,F,2.0,1,2.0
14034,2014091960,33,M,2.0,1,1.0
14035,2014091960,33,M,2.0,1,2.0
14186,2014060996,92,M,1.0,1,1.0
14187,2014060996,53,M,0.0,2,1.0
14256,2014097791,53,M,2.0,1,1.0
14460,2014057236,18,M,2.0,1,1.0
14461,2014057236,58,M,0.0,2,1.0
14572,2014060982,73,M,1.0,1,1.0
14573,2014060982,30,M,0.0,2,1.0
14626,2014088518,19,F,2.0,1,1.0
14627,2014088518,22,M,2.0,1,2.0
14628,2014088518,21,M,3.0,1,2.0
14629,2014088518,21,M,2.0,1,2.0
14631,2014100054,38,M,2.0,1,1.0
14668,2014090180,61,M,1.0,1,1.0
14706,2014009036,44,M,0.0,1,1.0
14707,2014009036,30,M,2.0,2,1.0
14722,2014100383,21,M,1.0,1,1.0
14746,2014115407,62,M,2.0,1,1.0
14747,2014115407,21,M,0.0,2,1.0
14748,2014115407,19,F,0.0,2,2.0
14749,2014115407,62,M,0.0,3,1.0
14893,2014067956,29,F,0.0,1,1.0
14894,2014067956,42,F,2.0,2,1.0
14922,2015013825,54,M,9.0,1,1.0
14923,2015013825,26,M,2.0,2,7.0
15040,2014087401,51,F,0.0,1,1.0
15041,2014087401,38,F,2.0,2,1.0
15105,2014044320,55,M,3.0,1,1.0
15106,2014044320,85,M,3.0,1,2.0
15107,2014044320,83,F,1.0,1,2.0
15108,2014044320,52,M,0.0,2,1.0
15273,2014103459,22,F,8.0,1,1.0
15274,2014103459,28,M,2.0,2,1.0
15282,2014031198,30,F,3.0,1,1.0
15283,2014031198,16,M,2.0,2,1.0
15289,2014103132,99,U,9.0,1,1.0
15290,2014103132,54,M,2.0,1,2.0
15320,2014028012,54,M,8.0,2,2.0
15368,2014075639,21,M,2.0,1,1.0
15369,2014075639,16,M,2.0,1,2.0
15370,2014075639,16,M,2.0,1,2.0
15378,2014101428,53,M,1.0,1,1.0
15445,2014123495,75,F,2.0,1,1.0
15446,2014123495,22,M,4.0,2,1.0
15628,2014131080,80,M,1.0,1,7.0
15629,2014131080,27,M,0.0,2,1.0
15630,2014131080,20,F,0.0,2,2.0
15732,2015018977,27,M,2.0,1,1.0
15733,2015018977,29,M,0.0,2,1.0
15734,2015018977,27,F,0.0,2,2.0
15810,2015003454,46,M,1.0,1,1.0
15871,2014076830,23,M,4.0,1,1.0
15872,2014076830,23,M,0.0,1,2.0
15873,2014076830,53,M,2.0,2,1.0
15874,2014076830,81,F,0.0,3,1.0
15875,2014076830,84,M,0.0,3,2.0
15876,2014076830,92,F,0.0,3,2.0
15893,2014124686,61,M,3.0,1,1.0
15894,2014124686,59,M,1.0,2,1.0
15987,2014103085,37,M,1.0,1,1.0
16048,2014058554,72,F,4.0,1,1.0
16049,2014058554,19,F,0.0,2,7.0
16050,2014058554,17,F,2.0,3,7.0
16051,2014067023,76,M,2.0,1,1.0
16069,2014054747,34,M,0.0,1,1.0
16070,2014054747,24,M,2.0,2,1.0
16071,2014054747,22,F,4.0,2,2.0
16094,2014052165,17,M,2.0,1,1.0
16095,2014052165,18,M,4.0,1,2.0
16096,2014052165,16,M,4.0,1,2.0
16097,2014052165,17,M,4.0,1,2.0
16098,2014052165,15,M,4.0,1,2.0
16181,2014086191,22,M,3.0,1,1.0
16182,2014086191,21,M,8.0,1,2.0
16183,2014086191,37,F,1.0,2,1.0
16192,2015004131,29,M,2.0,1,1.0
16193,2015004131,52,M,0.0,2,1.0
16250,2014097046,36,M,2.0,1,1.0
16251,2014097046,62,M,4.0,2,1.0
16252,2014097046,34,F,2.0,3,1.0
16253,2014097046,35,M,4.0,3,2.0
16254,2014097046,6,F,4.0,3,2.0
16255,2014097046,2,M,4.0,3,2.0
16256,2014097046,21,M,0.0,4,1.0
16257,2014097046,21,F,4.0,4,2.0
16261,2014049891,28,M,0.0,1,1.0
16262,2014049891,46,M,2.0,2,1.0
16436,2014067398,20,M,2.0,1,1.0
16437,2014067398,50,F,4.0,2,1.0
16438,2014087485,45,F,3.0,1,1.0
16439,2014087485,17,M,3.0,1,2.0
16440,2014087485,67,F,1.0,1,2.0
16441,2014087485,43,M,3.0,2,1.0
16442,2014087485,18,M,3.0,2,2.0
16443,2014087485,16,F,3.0,2,2.0
16454,2014086351,58,M,0.0,1,1.0
16455,2014086351,32,M,2.0,2,1.0
16456,2014086351,48,M,0.0,3,1.0
16570,2014078808,25,M,2.0,1,1.0
16578,2014096835,44,M,8.0,1,1.0
16579,2014096835,39,M,1.0,2,1.0
16641,2014109028,20,F,0.0,1,1.0
16642,2014109028,17,F,0.0,1,2.0
16643,2014109028,53,M,1.0,2,1.0
16785,2014007663,55,M,2.0,1,1.0
16938,2014099255,99,U,0.0,1,1.0
16939,2014099255,13,F,2.0,2,7.0
16940,2014099255,14,F,2.0,3,7.0
17108,2014034891,24,F,2.0,1,1.0
17109,2014034891,38,M,3.0,1,2.0
17110,2014034891,9,M,3.0,1,2.0
17111,2014034891,6,F,2.0,1,2.0
17157,2014032537,19,M,2.0,1,1.0
17158,2014032537,58,M,3.0,2,1.0
17274,2015011901,86,M,1.0,1,1.0
17275,2015011901,54,F,1.0,2,1.0
17328,2014062662,31,M,2.0,1,1.0
17346,2014033326,23,M,2.0,1,7.0
17347,2014033326,64,M,0.0,2,1.0
17370,2015000539,69,M,2.0,1,1.0
17537,2014059046,26,M,3.0,1,1.0
17538,2014059046,38,M,4.0,2,1.0
17539,2014059046,31,F,2.0,2,2.0
17675,2014113743,20,F,3.0,1,1.0
17676,2014113743,34,M,2.0,1,2.0
17821,2014068607,30,M,2.0,1,1.0
17875,2014089563,26,F,0.0,2,1.0
17876,2014089563,42,F,2.0,3,1.0
18049,2014049943,47,M,2.0,1,1.0
18139,2014090659,51,F,0.0,1,1.0
18140,2014090659,22,M,2.0,2,1.0
18210,2014055535,66,M,2.0,1,1.0
18234,2014083645,43,M,2.0,1,1.0
18380,2014056116,26,M,0.0,1,1.0
18381,2014056116,51,F,0.0,2,1.0
18382,2014056116,15,F,2.0,3,7.0
18543,2014128334,22,M,2.0,1,1.0
18544,2014128334,23,F,1.0,2,1.0
18545,2014128334,22,F,3.0,3,1.0
18554,2014059040,99,M,9.0,1,1.0
18555,2014059040,24,M,2.0,2,4.0
18665,2014040520,18,M,2.0,1,1.0
18666,2014064036,21,M,3.0,1,1.0
18667,2014064036,48,M,2.0,2,1.0
18668,2014064036,46,F,2.0,2,2.0
18669,2014064036,61,F,0.0,3,1.0
18800,2014104848,62,M,2.0,2,7.0
18900,2015000184,56,M,3.0,1,1.0
18901,2015000184,54,F,2.0,1,2.0
18902,2015000184,17,F,2.0,1,2.0
19162,2014049762,50,M,2.0,1,1.0
19163,2014049762,42,F,3.0,1,2.0
19164,2014049762,45,M,3.0,2,1.0
19199,2014046847,18,M,0.0,1,1.0
19200,2014046847,38,F,2.0,2,1.0
19210,2014090114,63,M,8.0,1,1.0
19211,2014090114,51,M,1.0,2,1.0
19212,2014090114,33,F,8.0,3,1.0
19213,2014090114,15,F,4.0,3,2.0
19214,2014090114,15,M,4.0,3,2.0
19215,2014090114,12,F,4.0,3,2.0
19218,2014073022,40,F,1.0,1,1.0
19219,2014073022,73,M,0.0,2,1.0
19225,2014029919,19,M,2.0,1,1.0
19365,2015048601,60,M,2.0,1,1.0
19366,2015048601,67,F,8.0,2,1.0
19482,2014079910,17,M,4.0,1,1.0
19483,2014079910,18,F,4.0,1,2.0
19484,2014079910,19,M,2.0,1,2.0
19485,2014079910,19,F,8.0,1,2.0
19486,2014079910,18,F,4.0,1,2.0
19572,2014091547,35,M,2.0,1,1.0
19718,2014086877,57,M,1.0,1,1.0
19725,2014030956,24,F,0.0,1,1.0
19726,2014030956,58,F,4.0,2,1.0
19727,2014030956,70,M,2.0,2,2.0
19743,2014066797,28,M,0.0,1,1.0
19744,2014066797,26,M,0.0,2,1.0
19745,2014066797,8,M,2.0,2,2.0
19795,2014036554,29,M,1.0,1,7.0
19796,2014036554,21,M,1.0,2,7.0
19797,2014036554,41,M,0.0,3,1.0
19798,2014037330,82,M,3.0,1,1.0
19799,2014037330,33,F,2.0,2,1.0
19800,2014037330,33,M,4.0,2,2.0
19991,2015007394,63,M,2.0,1,1.0
20103,2014108297,39,M,3.0,1,1.0
20104,2014108297,38,F,2.0,1,2.0
20294,2014049130,48,M,2.0,1,1.0
20384,2014098829,21,F,2.0,1,1.0
20385,2014098829,37,F,2.0,2,1.0
20425,2014079379,31,M,3.0,1,1.0
