,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
2878,2024013035,40.28323,-77.049507,21,21212,1,4,,,1,0,4
2880,2024008992,40.53851,-75.723704,6,6224,1,5,,,1,0,2
2914,2024005803,,,9,9421,1,3,,,1,0,7
2984,2024007553,40.305038,-79.587704,64,64209,1,4,,,1,0,4
2991,2024012320,41.092433,-80.034969,10,10227,1,6,,,1,1,2
3030,2024012593,41.078684,-75.966735,40,40208,1,7,,,1,0,1
3036,2024012326,40.802306,-78.055167,14,14407,1,4,,,0,1,7
3048,2024008296,40.417286,-79.848536,2,2431,1,2,,,1,0,4
3197,2024000153,40.112666,-75.328913,46,46413,1,2,,,0,1,8
3304,2024016082,40.049909,-76.894842,66,66229,1,5,,,1,0,7
3364,2024009015,40.768153,-80.12904,10,10217,1,6,,,1,0,2
3423,2024011584,40.428391,-80.218022,2,2214,1,3,,,0,1,98
3498,2024011093,42.115864,-80.102028,25,25302,1,3,,,1,0,4
3521,2024011315,40.123146,-75.713715,15,15210,1,3,,,1,0,4
3544,2024009737,39.939448,-75.265617,23,23412,1,5,,,1,0,4
3548,2024003213,40.302669,-75.738141,6,6203,1,2,,,2,0,2
3606,2024011709,41.561181,-75.262127,63,63403,1,1,,,0,1,7
3656,2024001574,40.347099,-76.393215,38,38209,1,5,,,1,0,4
3684,2024012531,42.145179,-80.005243,25,25210,2,6,,,1,0,4
3689,2024003974,40.128354,-75.326301,46,46413,1,4,,,1,0,7
3693,2024014400,40.225672,-75.28571,46,46113,2,7,,,1,0,7
3699,2024002282,40.155795,-75.844475,6,6207,1,7,,,1,0,2
3750,2024011212,40.382144,-79.819312,2,2111,1,7,,,1,1,4
3788,2024013010,40.306513,-76.823322,22,22208,1,4,,,2,0,1
3798,2024013637,40.38325,-75.473956,46,46219,1,3,,,1,0,8
3800,2024012220,40.37848,-79.990139,2,2476,1,5,,,1,0,4
3825,2024014068,39.758264,-76.015976,15,15211,1,7,,,1,0,7
3865,2024001654,40.7251,-76.092671,53,53414,1,4,,,2,0,2
3910,2024008899,40.785889,-80.14587,10,10422,1,6,,,1,0,7
3912,2024010061,39.978913,-79.098171,55,55221,1,4,,,0,1,7
3916,2024012374,40.643073,-75.411099,39,39302,1,2,,,0,1,1
4011,2024009534,40.245047,-75.593778,46,46106,1,2,,,1,0,8
4046,2024010360,40.057828,-75.036303,67,67301,1,6,,,1,0,8
4061,2024012678,40.131568,-75.327955,46,46202,2,6,,,2,0,7
4069,2024011343,40.314922,-76.007697,6,6237,1,6,,,1,0,1
4083,2024010341,40.1502,-75.842039,15,15249,1,3,,,1,0,1
4096,2024012578,39.738586,-77.04982,1,1221,1,4,,,1,0,7
4097,2024010358,40.174704,-79.857111,62,62413,1,7,,,1,0,8
4108,2024010919,41.061556,-75.865277,40,40212,1,5,,,1,0,7
4114,2024012049,40.596995,-75.335788,48,48301,1,7,,,1,0,1
4170,2024012790,41.038238,-80.125223,10,10232,2,7,,,1,0,7
4201,2024011193,39.92413,-75.277228,23,23401,1,6,,,1,0,4
4244,2024011304,40.493024,-79.406966,32,32210,1,1,,,1,0,7
4311,2024010185,40.592141,-80.074993,2,2481,1,6,,,1,0,4
4361,2024010644,40.838128,-77.085883,54,54203,1,2,,,1,0,0
4388,2024013758,40.365861,-75.940127,6,6301,2,5,,,0,1,5
4395,2024010428,41.434833,-79.677306,60,60302,1,7,,,1,0,0
4451,2024007864,39.867313,-75.361102,23,23301,1,2,,,2,0,4
4463,2024017658,39.824996,-75.43796,23,23110,2,1,,,0,1,7
4473,2024010542,39.792233,-77.886033,28,28209,1,5,,,1,0,0
4475,2024006925,40.393938,-78.703991,11,11223,1,2,,,0,1,2
4532,2024013705,40.368824,-75.934776,6,6102,2,1,,,0,1,1
4544,2024013765,40.004751,-75.076708,67,67301,1,5,,,0,1,7
4549,2024017632,39.920653,-77.592552,28,28204,1,6,,,0,1,4
4561,2024012926,40.339048,-75.471645,46,46407,1,3,,,1,0,4
4589,2024002504,40.791127,-79.932728,10,10226,1,7,,,0,1,2
4597,2024015127,39.788172,-77.827468,28,28209,1,3,,,0,1,2
4600,2024018045,40.238396,-74.95937,9,9216,1,4,,,1,0,4
4615,2024011412,41.045304,-80.127404,37,37208,1,5,,,2,0,7
4619,2024016863,40.627462,-75.480505,39,39102,2,3,,,1,0,7
4629,2024010745,40.591814,-75.438879,39,39301,1,2,,,1,0,8
4643,2024002046,41.352463,-75.784481,40,40407,1,7,,,2,0,6
4684,2024010286,39.893339,-76.960644,66,66223,1,6,,,0,1,4
4774,2024011446,40.022008,-75.139203,67,67301,1,3,,,1,0,5
4801,2024013879,41.87375,-79.120371,61,61211,1,4,,,0,1,7
4817,2024012325,41.561698,-75.651951,35,35218,1,3,,,0,5,4
4843,2024012576,41.138028,-77.084224,41,41239,1,3,,,1,0,2
4872,2024013766,39.992967,-75.186714,67,67301,1,4,,,0,1,8
4936,2024017372,40.787773,-79.518271,3,3214,2,6,,,1,1,4
4947,2024014152,40.040031,-76.286185,36,36220,2,2,,,1,0,4
4966,2024017104,41.905622,-79.887084,25,25211,2,2,,,1,0,1
5022,2024014763,40.76804,-79.056757,32,32211,2,5,,,1,0,2
5053,2024014903,40.25931,-76.836334,22,22102,1,6,,,1,0,8
5054,2024017575,40.171528,-74.830988,9,9208,2,4,,,1,0,7
5119,2024017277,40.124459,-79.773701,26,26215,2,2,,,1,0,2
5141,2024012544,40.044847,-75.162017,67,67301,2,6,,,1,0,2
5263,2024015330,40.022705,-75.133512,67,67301,1,2,,,0,1,8
5273,2024010976,40.036951,-76.315113,36,36301,1,1,,,1,0,1
5287,2024011680,41.065824,-80.46282,37,37209,1,2,,,2,0,2
5362,2024015928,40.949929,-77.709261,14,14214,2,1,,,1,0,7
5380,2024013595,40.57131,-76.651316,22,22221,2,5,,,1,0,7
5391,2024016381,40.350191,-75.91185,6,6301,2,7,,,1,0,8
5422,2024012407,39.813329,-77.606943,28,28211,1,7,,,1,0,7
5476,2024014237,40.148235,-76.883003,66,66208,2,3,,,1,1,2
5492,2024016284,41.037477,-75.507869,45,45216,2,5,,,1,0,7
5513,2024014076,40.062347,-79.230701,55,55209,1,3,,,0,1,2
5525,2024018310,41.388413,-75.242279,51,51208,2,3,,,0,2,2
5540,2024015499,39.799194,-77.774494,28,28201,2,6,,,1,0,7
5541,2024016578,41.184229,-80.377055,43,43212,2,7,,,1,0,4
5595,2024019030,40.033079,-76.24523,36,36215,2,5,,,3,0,4
5618,2024019852,40.612012,-77.325468,34,34203,2,6,,,1,1,2
5635,2024018089,39.939448,-75.265617,23,23412,2,6,,,1,0,4
5647,2024016185,39.92688,-75.292078,23,23404,2,4,,,1,0,8
5650,2024016911,40.457347,-76.374438,6,6205,2,6,,,1,0,7
5658,2024017609,41.196545,-76.013095,40,40302,2,4,,,0,1,4
5725,2024019900,40.053281,-75.143329,67,67301,2,4,,,1,0,8
5728,2024013767,39.9702,-75.15965,67,67301,1,7,,,0,1,8
5729,2024014644,40.858953,-79.880238,10,10101,2,7,,,0,1,8
5734,2024016389,40.358352,-75.9679,6,6237,2,7,,,0,1,7
5743,2024014802,40.836211,-78.125217,14,14219,2,7,,,1,0,7
5796,2024014715,40.133237,-74.886105,9,9101,2,5,,,1,0,0
5801,2024016072,41.376598,-79.957898,60,60207,2,7,,,0,1,7
5808,2024014193,40.176,-76.050952,36,36202,1,2,,,0,1,4
5832,2024017755,40.173035,-74.987218,9,9218,2,6,,,1,0,7
5978,2024014756,39.906615,-77.608607,28,28204,1,3,,,1,1,2
6018,2024016180,40.185737,-74.851441,9,9208,2,4,,,1,0,7
6032,2024018010,40.213589,-76.880257,66,66208,1,7,,,1,0,1
6039,2024017131,40.309481,-78.292038,7,7211,2,7,,,1,0,7
6045,2024015539,39.894918,-77.639256,28,28204,1,2,,,1,0,98
6064,2024015171,41.41545,-78.779144,24,24209,1,1,,,1,0,7
6112,2024015323,40.050957,-75.086053,67,67301,1,1,,,0,1,8
6132,2024015201,39.95452,-76.718568,66,66301,2,3,,,1,0,8
6163,2024017146,41.730425,-76.291442,8,8237,1,6,,,1,0,7
6203,2024014612,39.992957,-75.110258,67,67301,1,7,,,0,1,4
6222,2024015269,41.781206,-76.123987,57,57224,2,3,,,0,1,4
6294,2024014948,41.588599,-76.886031,58,58228,2,5,,,2,0,7
6307,2024015879,40.739614,-75.811507,53,53237,1,1,,,0,1,7
6326,2024018784,41.574091,-77.158722,58,58217,2,3,,,2,0,4
6368,2024016712,40.879486,-78.177405,14,14219,2,1,,,1,0,7
6410,2024014766,40.117239,-77.525242,21,21203,2,7,,,1,0,7
6413,2024019406,39.790026,-76.969627,66,66103,2,6,,,1,0,4
6420,2024020802,41.489926,-78.29982,12,12205,2,3,,,1,1,2
6459,2024003755,40.299056,-75.333917,46,46203,1,4,,,1,0,8
6474,2024019697,41.083349,-75.607959,13,13204,2,2,,,1,0,7
6484,2024021141,40.217251,-76.090917,36,36210,2,6,,,1,0,4
6527,2024006316,40.126544,-76.305083,36,36235,1,3,,,0,1,2
6572,2024019910,40.424795,-80.369503,62,62224,2,2,,,1,0,7
6578,2024022036,40.245947,-75.644085,46,46416,3,2,,,1,0,8
6637,2024014026,40.682807,-75.268806,48,48212,2,4,,,0,1,4
6641,2024014129,40.365877,-79.77689,2,2111,2,6,,,0,1,4
6656,2024016351,40.621647,-75.851018,6,6201,2,5,,,1,0,7
6661,2024011909,40.524389,-79.851472,2,2112,1,3,,,2,1,2
6685,2024019139,39.949924,-77.150308,1,1220,2,4,,,1,0,1
6698,2024018200,41.005335,-75.23722,45,45214,1,7,,,1,0,8
6738,2024022388,39.95719,-76.739538,66,66301,3,7,,,1,0,1
6765,2024013182,40.34441,-79.88402,2,2473,1,6,,,0,1,2
6788,2024020179,40.090087,-75.12649,46,46101,2,5,,,1,0,4
6819,2024018219,40.411639,-79.752889,2,2446,2,3,,,0,1,7
6829,2024015128,41.30138,-75.382056,63,63207,1,3,,,2,0,4
6838,2024015529,40.208608,-74.768694,9,9409,1,5,,,0,1,8
6847,2024021469,40.304065,-75.946881,6,6409,3,4,,,0,1,4
6865,2024019117,40.571197,-78.138767,31,31216,2,2,,,1,0,4
6873,2024020147,40.442045,-75.881839,6,6222,2,1,,,1,0,7
6875,2024014733,41.403984,-75.668077,35,35302,2,2,,,1,0,4
6928,2024020334,40.972147,-79.971564,10,10207,2,4,,,1,0,4
6958,2024022893,41.819556,-75.921435,57,57204,3,6,,,1,0,4
6987,2024023086,40.801286,-80.116995,10,10217,3,3,,,1,0,4
6992,2024020504,40.223994,-75.656753,15,15228,2,4,,,1,1,2
7003,2024018512,39.868455,-75.345249,23,23107,1,6,,,0,1,1
7025,2024017437,39.910278,-76.686038,66,66102,2,3,,,1,0,1
7035,2024020669,40.373551,-79.844648,2,2303,3,2,,,1,0,1
7079,2024016847,39.848662,-77.179023,1,1219,2,3,,,0,1,2
7094,2024010474,40.800611,-76.426166,49,49210,1,3,,,1,0,1
7115,2024013697,39.901052,-75.287632,23,23411,2,6,,,1,0,8
7121,2024017974,40.690034,-76.280846,53,53205,2,6,,,1,1,2
7202,2024020579,40.418524,-75.863948,6,6235,2,5,,,1,0,4
7206,2024017348,40.053149,-75.040237,67,67301,2,2,,,1,0,4
7207,2024015483,40.087269,-75.361993,46,46220,2,6,,,1,0,7
7235,2024014491,40.31455,-75.34006,46,46203,2,1,,,1,0,4
7270,2024007304,39.912558,-76.792319,66,66221,1,6,,,1,0,4
7306,2024018814,39.981017,-75.142614,67,67301,2,1,,,1,0,8
7307,2024009456,40.048867,-77.524677,21,21409,1,4,,,0,1,8
7319,2024018931,40.420638,-76.320413,38,38205,2,2,,,0,1,4
7371,2024021876,40.526616,-78.431327,7,7210,2,5,,,0,1,7
7378,2024018583,40.237532,-76.524371,38,38213,2,1,,,1,0,8
7422,2024010023,40.930327,-76.443942,19,19204,1,4,,,1,0,2
7447,2024019379,40.674241,-80.192596,4,4411,2,2,,,1,0,8
7513,2024003259,39.957138,-75.214339,67,67301,1,7,,,1,0,8
7535,2024020873,40.330744,-75.92997,6,6301,3,2,,,1,0,8
7550,2024006481,40.261431,-76.112735,36,36210,1,1,,,1,0,7
7558,2024021274,40.943456,-76.023967,40,40214,1,6,,,1,0,7
7565,2024019545,40.12329,-74.881687,9,9101,2,7,,,1,2,4
7581,2024023030,40.767378,-79.793197,10,10218,3,1,,,1,0,7
7586,2024018190,40.705151,-75.320012,48,48209,1,3,,,0,1,1
7594,2024022870,39.917513,-75.913026,15,15218,2,2,,,1,0,4
7686,2024018649,40.442148,-79.789854,2,2446,1,7,,,1,0,7
7715,2024021785,40.61228,-79.983142,2,2207,3,5,,,1,0,3
7764,2024023720,41.153423,-78.548954,17,17219,3,6,,,1,0,1
7785,2024006304,40.177515,-76.601237,36,36225,1,4,,,1,0,4
7809,2024005535,39.8488,-78.713087,5,5215,1,5,,,1,0,7
7841,2024019116,39.825167,-77.085953,1,1216,2,1,,,1,0,4
7854,2024017887,40.229523,-75.314386,46,46216,2,2,,,1,0,8
7866,2024022291,40.923459,-79.222897,3,3221,2,2,,,1,0,7
7885,2024019020,40.293833,-76.648306,22,22202,1,3,,,1,0,8
7916,2024006704,39.798114,-77.199183,1,1215,1,3,,,2,0,4
7970,2024022667,39.957088,-75.156654,67,67301,3,7,,,1,0,7
7976,2024023653,40.170171,-74.899893,9,9213,1,4,,,0,1,7
8011,2024019274,40.579651,-75.824474,6,6215,1,3,,,0,1,1
8012,2024018899,39.90369,-76.294208,36,36224,1,4,,,1,0,7
8054,2024021534,40.390749,-79.262656,64,64204,2,2,,,0,1,2
8057,2024003904,42.050358,-80.082418,25,25216,1,4,,,1,0,8
8102,2024021273,40.185729,-76.841764,66,66208,1,3,,,0,1,4
8210,2024010455,40.218663,-75.245499,46,46211,1,6,,,1,0,7
8229,2024020862,40.387394,-79.894781,2,2473,2,6,,,2,0,6
8250,2024020082,40.58661,-75.341399,48,48407,1,7,,,0,1,8
8259,2024019282,39.727619,-76.728819,66,66226,2,2,,,0,1,5
8284,2024020461,40.201481,-77.18911,21,21402,3,1,,,1,0,8
8300,2024014181,39.887541,-77.193591,1,1219,1,5,,,1,0,8
8311,2024020497,40.346346,-76.41143,38,38301,3,1,,,1,0,4
8322,2024018786,41.562332,-77.123915,58,58217,2,5,,,1,0,0
8341,2024010753,40.137881,-79.845902,64,64103,1,1,,,1,0,8
8354,2024020153,40.261998,-76.860578,22,22301,1,7,,,1,0,4
8363,2024020691,40.277312,-76.969873,21,21103,2,4,,,1,0,4
8368,2024020393,41.700366,-76.587934,8,8209,2,5,,,1,1,7
8376,2024002668,41.066446,-76.24107,19,19402,1,5,,,4,0,4
8411,2024018243,40.231049,-76.917921,21,21102,2,6,,,1,0,4
8448,2024011249,39.737917,-76.325814,66,66224,1,7,,,1,0,2
8450,2024021571,40.904877,-77.235498,59,59204,3,2,,,0,1,7
8490,2024012856,40.337483,-76.430851,38,38301,2,5,,,1,0,8
8506,2024011004,41.663608,-80.136743,20,20301,1,2,,,1,0,7
8543,2024022068,40.558945,-76.790137,22,22217,2,6,,,1,0,7
8606,2024014062,40.145136,-75.204386,46,46109,1,4,,,1,0,8
8613,2024007947,40.09508,-75.361656,46,46220,1,7,,,1,0,1
8650,2024018531,39.948057,-75.318881,23,23111,2,7,,,0,1,4
8681,2024010419,40.229505,-75.314403,46,46113,1,7,,,1,0,8
8686,2024025438,40.559012,-78.389691,7,7210,3,4,,,1,0,8
8791,2024023957,39.933081,-76.675883,66,66102,2,5,,,1,0,4
8806,2024023195,40.665266,-78.223869,7,7212,2,2,,,0,1,4
8808,2024024027,40.226639,-75.060722,9,9218,3,6,,,1,0,4
8821,2024021540,40.455193,-79.886461,2,2301,2,4,,,2,0,8
8866,2024025655,39.840906,-76.904557,66,66211,3,6,,,1,0,2
8879,2024018769,41.255863,-80.452093,43,43303,2,6,,,1,0,4
8894,2024023595,40.394023,-79.442381,64,64214,3,6,,,1,0,8
8909,2024026076,40.075589,-75.092967,46,46101,3,4,,,2,0,4
8922,2024000728,40.204566,-77.188643,21,21402,1,4,,,1,0,8
8934,2024002005,42.110534,-80.07731,25,25302,1,7,,,1,0,8
8935,2024025360,39.987873,-75.089129,67,67301,3,1,,,1,0,5
8938,2024003682,40.645925,-79.339224,3,3222,1,7,,,1,0,4
8959,2024008680,39.979613,-76.289519,36,36228,1,4,,,1,0,4
8965,2024020074,40.247722,-80.279361,62,62207,2,5,,,0,1,7
8999,2024020760,39.987982,-76.668584,66,66227,2,2,,,2,0,2
9002,2024020095,41.024764,-76.410653,19,19222,2,1,,,0,1,6
9012,2024021943,41.323889,-76.775122,41,41225,2,7,,,0,1,7
9030,2024020054,39.950051,-75.600121,15,15414,1,4,,,1,0,8
9069,2024023402,41.926558,-79.682526,25,25221,3,3,,,2,0,4
9089,2024001841,40.031222,-75.021724,67,67301,1,3,,,1,0,1
9171,2024011586,40.090274,-75.359629,46,46220,1,1,,,1,0,8
9189,2024014669,40.252763,-75.713366,6,6212,2,7,,,1,0,1
9213,2024021662,40.437154,-78.427373,7,7201,2,7,,,1,0,7
9226,2024015143,40.533292,-77.473031,34,34207,1,5,,,1,0,98
9229,2024019826,40.751499,-75.612862,39,39408,2,1,,,1,0,4
9242,2024007187,40.992529,-80.319771,37,37301,1,5,,,1,0,8
9268,2024024663,39.977476,-76.710559,66,66101,3,1,,,1,0,8
9339,2024020705,40.272431,-76.877255,22,22301,1,1,,,4,0,4
9382,2024018980,39.904632,-75.196429,67,67301,2,1,,,1,0,5
9386,2024020677,40.013458,-75.236131,46,46104,2,4,,,1,0,4
9413,2024020258,40.134443,-75.374254,46,46111,3,6,,,1,0,5
9437,2024011582,39.848096,-77.041675,1,1217,1,3,,,1,0,0
9464,2024022061,40.607187,-75.539398,39,39103,2,7,,,1,0,7
9477,2024022582,41.936346,-79.636163,25,25301,3,1,,,1,0,4
9520,2024021322,41.017081,-76.856476,49,49405,2,7,,,0,1,8
9560,2024003195,39.9574,-75.157086,67,67301,1,5,,,1,0,8
9587,2024021820,40.781145,-76.350294,53,53401,2,7,,,0,1,8
9622,2024025710,40.203656,-76.016211,36,36202,3,3,,,1,0,1
9706,2024015553,40.596098,-79.680802,64,64306,2,4,,,0,1,7
9746,2024009552,40.213453,-76.880349,66,66208,1,7,,,1,0,2
9809,2024024502,40.157998,-76.054519,36,36418,1,4,,,1,0,8
9906,2024017333,42.218108,-79.89251,25,25214,1,5,,,1,0,7
10073,2024023855,39.847689,-75.385174,23,23203,1,6,,,2,0,1
10079,2024022139,40.330901,-79.677344,64,64101,3,2,,,1,0,7
10083,2024022319,39.796169,-77.197301,1,1215,1,3,,,2,0,1
10215,2024011718,40.315428,-75.94089,6,6301,1,4,,,1,0,8
10218,2024007305,40.402943,-75.58583,6,6401,1,2,,,1,0,8
10221,2024008118,40.189583,-76.872278,66,66208,1,6,,,1,0,7
10227,2024009599,40.316042,-75.585509,46,46212,1,4,,,0,1,7
10228,2024021275,41.393479,-80.479927,43,43228,1,7,,,1,0,7
10255,2024012778,40.505035,-75.664043,6,6219,1,3,,,1,0,8
10261,2024010786,40.247821,-75.294205,46,46411,1,1,,,1,0,8
10310,2024009200,39.925227,-75.229109,67,67301,1,3,,,2,0,4
10335,2024023851,40.411306,-76.167222,6,6226,2,5,,,0,1,8
10340,2024006894,41.808639,-78.444639,42,42406,1,3,,,1,0,7
10363,2024023710,40.185655,-77.538778,21,21218,2,6,,,1,0,7
10426,2024013529,40.067843,-75.147125,46,46102,2,5,,,1,0,8
10428,2024006355,39.986257,-76.316244,36,36228,1,2,,,1,0,4
10511,2024012745,41.217977,-75.234763,45,45201,1,7,,,1,0,7
10527,2024023089,40.339619,-75.134026,9,9219,3,7,,,0,1,7
10560,2024024491,40.5855,-77.213258,34,34202,3,3,,,1,0,0
10591,2024022063,39.841229,-78.077464,29,29202,2,3,,,0,1,2
10611,2024002531,39.792325,-77.741598,28,28201,1,6,,,1,0,8
10612,2024014023,41.01378,-75.183348,45,45402,1,2,,,1,0,1
10668,2024023581,39.733146,-75.982531,15,15211,3,7,,,1,0,4
10673,2024011508,40.214085,-76.430768,36,36230,1,1,,,1,0,0
10682,2024020563,41.414257,-80.351263,43,43209,3,7,,,0,1,7
10731,2024022858,41.101597,-79.300375,16,16210,1,7,,,2,0,2
10771,2024007139,40.064399,-75.156508,67,67301,1,4,,,1,0,8
10805,2024018237,40.300204,-79.371103,64,64412,2,6,,,1,0,2
10873,2024005107,40.892828,-79.935444,10,10205,1,5,,,1,0,4
10901,2024012731,40.310549,-78.903048,11,11409,1,2,,,2,0,7
10933,2024007016,40.320715,-78.919765,11,11301,1,5,,,2,0,4
10957,2024022973,40.658656,-75.461475,39,39402,2,1,,,0,1,8
10958,2024022879,41.135221,-76.456488,19,19209,3,6,,,3,0,7
11005,2024027051,40.710199,-78.515015,11,11221,3,4,,,1,0,7
11022,2024024688,40.690306,-75.502972,48,48409,3,6,,,1,0,7
11050,2024026783,40.546142,-75.488403,39,39405,3,2,,,1,0,7
11071,2024018615,40.25856,-75.5994,46,46106,2,6,,,1,0,4
11127,2024008657,41.003072,-76.417531,19,19222,1,2,,,1,0,8
11141,2024025057,40.247819,-80.455598,62,62214,2,6,,,0,1,7
11213,2024009683,40.814188,-76.133993,53,53411,1,4,,,1,0,1
11235,2024021645,40.116914,-74.842695,9,9401,3,3,,,0,1,8
11237,2024024960,40.264361,-79.283804,64,64210,3,5,,,1,0,4
11258,2024003167,42.019881,-80.159519,25,25212,1,1,,,1,0,7
11308,2024024831,40.071509,-76.324437,36,36101,2,4,,,0,1,0
11341,2024011231,40.876163,-76.837453,54,54208,1,7,,,1,0,7
11347,2024011549,40.074111,-75.149444,46,46102,1,6,,,1,0,8
11369,2024022269,40.507423,-79.851696,2,2112,3,6,,,1,0,2
11380,2024012353,40.483278,-75.335528,9,9220,1,2,,,1,0,7
11487,2024000720,40.773484,-80.316357,4,4212,1,4,,,1,0,2
11507,2024017631,40.806492,-75.673003,13,13202,1,4,,,1,0,7
11544,2024007267,40.664625,-75.38041,48,48206,1,3,,,3,0,1
11677,2024026438,41.234457,-75.802089,40,40201,3,7,,,1,0,4
11678,2024007116,42.052261,-80.080806,25,25216,1,3,,,1,0,8
11727,2024025970,39.909242,-76.681154,66,66102,3,2,,,1,0,4
11730,2024022227,42.126634,-80.043862,25,25302,3,4,,,1,0,8
11736,2024003771,40.003148,-75.152458,67,67301,1,4,,,1,0,8
11748,2024025333,41.58269,-76.024954,65,65217,3,6,,,0,1,4
11773,2024024917,40.65429,-77.630399,44,44203,3,2,,,1,0,7
11776,2024027392,40.283478,-75.171614,9,9205,3,6,,,1,0,7
11885,2024026511,41.407783,-75.627192,35,35407,2,6,,,1,0,6
11909,2024005239,40.445193,-79.858495,2,2419,1,6,,,2,0,4
11927,2024010253,40.284442,-76.892444,22,22301,1,5,,,1,0,8
11967,2024025648,40.835359,-75.659972,13,13203,3,7,,,1,0,0
12011,2024027045,40.836925,-75.862884,13,13405,3,7,,,0,2,7
12041,2024003786,40.617428,-75.462725,39,39301,1,3,,,1,0,1
12062,2024004945,40.189528,-75.099889,9,9226,1,6,,,1,0,8
12071,2024015560,40.326576,-76.037315,6,6420,2,6,,,1,0,4
12102,2024002542,40.521525,-79.174239,32,32208,1,7,,,1,0,7
12193,2024024607,40.186877,-79.818062,64,64103,3,2,,,1,0,4
12235,2024025897,40.033144,-76.245183,36,36215,3,4,,,1,0,4
