,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1568,2022033671,1,15.0,6.0,1,2015.0,CADI,0,T4W,1.0
1569,2022033671,2,9.0,1.0,1,2019.0,HOND,0,P,1.0
1630,2022069291,1,20.0,2.0,1,2016.0,HD,0,MRS,1.0
1637,2022042058,1,4.0,1.0,1,2005.0,BUIC,0,P4D,1.0
1679,2022071357,1,4.0,1.0,1,2002.0,LINC,0,P4D,1.0
1680,2022071357,2,69.0,4.0,1,2019.0,CHEV,0,T,1.0
1719,2022058816,1,4.0,1.0,1,2015.0,MIFU,0,P4D,1.0
1720,2022058816,2,28.0,2.0,1,2009.0,KAWK,0,MRC,1.0
1766,2022038456,1,20.0,2.0,1,2016.0,HD,0,MRS,1.0
1767,2022038456,2,20.0,2.0,1,2010.0,HD,0,MRS,1.0
1828,2022059377,1,29.0,2.0,1,2020.0,HD,0,M,1.0
1858,2022077733,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
1859,2022077733,2,15.0,1.0,1,2013.0,HYUN,0,T4W,1.0
1906,2022099390,1,29.0,2.0,1,2015.0,UNKN,0,,1.0
1957,2022106468,1,51.0,5.0,1,2000.0,KW,0,TCC,1.0
1958,2022106468,2,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
1959,2022106468,3,15.0,6.0,1,2012.0,SUBA,0,T4W,3.0
1960,2022106468,4,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
2048,2022121250,1,4.0,1.0,1,2002.0,VOLK,0,P4D,1.0
2049,2022121250,2,79.0,5.0,1,2022.0,WSTR,0,,1.0
2127,2022040556,1,51.0,4.0,1,2004.0,FORD,0,TCW,1.0
2195,2022043737,1,6.0,1.0,1,1999.0,SUBA,0,PSW,1.0
2196,2022088736,1,15.0,6.0,1,2017.0,JEEP,0,T4W,1.0
2219,2022054023,1,69.0,1.0,1,2022.0,HOND,0,T,1.0
2253,2022106745,1,69.0,7.0,1,2020.0,CHEV,0,T,1.0
2254,2022106745,2,6.0,1.0,1,2007.0,VOLV,0,PSW,1.0
2296,2022054023,2,20.0,2.0,1,2005.0,HD,0,MRS,1.0
2335,2022064180,1,12.0,6.0,1,2004.0,JEEP,0,T2W,1.0
2336,2022064180,2,20.0,2.0,1,2002.0,HD,0,MRS,1.0
2385,2022068175,1,20.0,2.0,1,2014.0,HD,0,MRS,1.0
2450,2022082593,1,28.0,2.0,1,2011.0,YAMA,0,MRC,1.0
2451,2022082593,2,51.0,4.0,1,2013.0,CHEV,0,T4C,1.0
2470,2022018091,1,4.0,1.0,1,1999.0,MITS,0,P4D,1.0
2507,2022063966,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
2659,2022011674,1,4.0,1.0,1,2014.0,DODG,0,P4D,1.0
2669,2022060650,1,4.0,1.0,1,2014.0,FORD,0,P4D,1.0
2675,2022057255,1,4.0,1.0,1,2010.0,SUZI,0,P4D,1.0
2676,2022057255,2,20.0,2.0,1,2004.0,HD,0,MRS,1.0
2699,2022075003,1,20.0,2.0,1,2009.0,HD,0,MRS,1.0
2714,2022049208,1,51.0,4.0,1,2017.0,CHEV,0,T4C,3.0
2715,2022049208,2,,31.0,30,,,0,,
2718,2022056073,1,4.0,1.0,1,2002.0,CHEV,0,P4D,1.0
2719,2022056073,2,2.0,1.0,1,2000.0,HOND,0,PCP,1.0
2770,2022080094,1,4.0,1.0,1,2017.0,LINC,0,P4D,3.0
2836,2022068668,1,51.0,4.0,1,2001.0,DODG,0,TPC,1.0
2837,2022068668,2,51.0,4.0,1,2015.0,TOYT,0,TPC,1.0
2871,2022013513,1,75.0,5.0,1,2009.0,FRHT,0,TTR,1.0
2872,2022013513,2,,24.0,21,,,0,,
2894,2022076390,1,69.0,6.0,1,2018.0,MERZ,0,T,1.0
2895,2022076390,2,20.0,2.0,1,1995.0,HD,0,MRS,1.0
3066,2022059803,1,,31.0,30,,,0,,
3067,2022059803,2,15.0,1.0,1,2012.0,HYUN,0,T4W,1.0
3084,2022075879,1,20.0,2.0,1,2005.0,YAMA,0,MRS,1.0
3126,2022035960,1,15.0,6.0,1,2017.0,TOYT,0,T4W,1.0
3147,2022097147,1,2.0,1.0,1,1999.0,FORD,0,PCP,1.0
3183,2022035960,2,51.0,5.0,1,2007.0,FRHT,0,TCC,1.0
3226,2022091328,1,69.0,6.0,1,2022.0,KIA,0,T,1.0
3227,2022091328,2,69.0,4.0,2,2022.0,RAM,1,T,2.0
3230,2022023871,1,15.0,6.0,1,2017.0,FORD,0,T4W,1.0
3231,2022023871,2,69.0,6.0,1,2019.0,FORD,0,T,1.0
3233,2022050620,1,4.0,1.0,1,2017.0,JAGU,0,P4D,1.0
3267,2022082529,1,15.0,6.0,1,2010.0,HOND,0,T4W,1.0
3268,2022082529,2,,31.0,30,,,0,,
3335,2022090835,1,4.0,1.0,1,2006.0,CHEV,0,P4D,1.0
3445,2022078476,1,4.0,1.0,1,2012.0,NISS,0,P4D,1.0
3521,2022076196,1,4.0,1.0,1,2011.0,NISS,0,P4D,1.0
3529,2022116329,1,69.0,6.0,1,2018.0,JEEP,0,T,1.0
3546,2022049383,1,4.0,1.0,1,2010.0,MAZD,0,P4D,3.0
3558,2022115159,1,20.0,2.0,1,2008.0,HD,0,MRS,1.0
3614,2022077594,1,15.0,6.0,1,2014.0,JEEP,0,T4W,1.0
3615,2022077594,2,51.0,4.0,2,2003.0,NISS,1,TCW,2.0
3651,2022047976,1,41.0,7.0,1,2008.0,CHRY,0,TES,1.0
3652,2022047976,2,15.0,6.0,1,2016.0,SUBA,0,T4W,1.0
3653,2022047976,3,69.0,6.0,1,2018.0,JEEP,0,T,1.0
3654,2022047976,4,4.0,1.0,1,2012.0,KIA,0,P4D,1.0
3742,2022031999,1,5.0,1.0,1,2011.0,MAZD,0,P4H,1.0
3818,2022037209,1,28.0,2.0,1,2000.0,YAMA,0,MRC,1.0
3848,2022010089,1,9.0,1.0,1,2018.0,TOYT,0,P,1.0
4037,2022070309,1,9.0,1.0,1,2017.0,KIA,0,P,1.0
4038,2022070309,2,9.0,1.0,1,2017.0,KIA,0,P,1.0
4041,2022073769,1,28.0,2.0,1,2005.0,KAWK,0,MRC,3.0
4042,2022073769,2,15.0,6.0,2,2002.0,JEEP,1,T4W,2.0
4064,2022119016,1,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
4065,2022119016,2,,31.0,30,,,0,,
4077,2022083281,1,4.0,1.0,1,2014.0,NISS,0,P4D,1.0
4078,2022083281,2,20.0,2.0,1,2015.0,YAMA,0,MRS,1.0
4079,2022083281,3,69.0,6.0,1,2020.0,JEEP,0,T,1.0
4130,2022117630,1,,31.0,30,,,0,,
4131,2022117630,2,51.0,4.0,1,2012.0,FORD,0,T4C,1.0
4195,2022025806,1,9.0,1.0,1,2017.0,KIA,0,P,1.0
4208,2022079757,1,15.0,1.0,1,2006.0,KIA,0,T4W,1.0
4263,2022087828,1,29.0,2.0,1,2020.0,HD,0,M,1.0
4264,2022087828,2,51.0,5.0,1,1993.0,INTL,0,TCC,1.0
4333,2022030277,1,4.0,1.0,1,2004.0,HOND,0,P4D,1.0
4469,2022033807,1,24.0,13.0,1,,HOND,0,,1.0
4494,2022067942,1,9.0,1.0,1,9999.0,UNKN,0,,3.0
4495,2022067942,2,,31.0,30,,,0,,
4508,2022075916,1,28.0,2.0,1,2011.0,KAWK,0,MRC,3.0
4509,2022075916,2,,,51,,,0,,
4527,2022084915,1,,99.0,5,,UNKN,0,,4.0
4528,2022084915,2,,20.0,30,,,0,,1.0
4544,2022055491,1,,34.0,30,,,0,,
4545,2022055491,2,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
4558,2022096780,1,4.0,1.0,1,2010.0,CHEV,0,P4D,1.0
4559,2022096780,2,,31.0,30,,,0,,
4598,2022039702,1,9.0,1.0,1,2020.0,CHRY,0,P,1.0
4599,2022039702,2,,31.0,30,,,0,,
4684,2022046009,1,20.0,2.0,1,2016.0,HD,0,MRS,1.0
4726,2022118223,1,15.0,6.0,1,2015.0,CHEV,0,T4W,1.0
4731,2022002526,1,69.0,6.0,1,2020.0,MAZD,0,T,1.0
4732,2022002526,2,4.0,1.0,1,2008.0,TOYT,0,P4D,1.0
4733,2022002526,3,69.0,5.0,1,2020.0,KW,0,T,1.0
4780,2022046113,1,9.0,1.0,1,2018.0,FORD,0,P,1.0
4928,2022055848,1,15.0,6.0,1,2013.0,NISS,0,T4W,1.0
4929,2022055848,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
5017,2022033064,1,15.0,6.0,1,2011.0,JEEP,0,T4W,1.0
5106,2022007475,1,4.0,1.0,1,2009.0,KIA,0,P4D,1.0
5107,2022007475,2,4.0,1.0,1,2013.0,KIA,0,P4D,1.0
5194,2022065690,1,4.0,1.0,1,2006.0,HOND,0,P4D,1.0
5195,2022065690,2,69.0,5.0,1,2019.0,KW,0,T,1.0
5196,2022065690,3,51.0,4.0,1,1998.0,GMC,0,TPC,1.0
5211,2022102551,1,,31.0,30,,,0,,
5212,2022102551,2,75.0,5.0,1,2014.0,KW,0,TTR,1.0
5287,2022083554,1,29.0,2.0,1,2020.0,OTHR,0,,1.0
5288,2022083554,2,2.0,1.0,1,2015.0,TOYT,0,PCP,1.0
5305,2022079566,1,69.0,6.0,1,2021.0,CADI,0,T,1.0
5306,2022079566,2,69.0,7.0,1,2018.0,CHEV,0,T,1.0
5359,2022119078,1,4.0,1.0,1,2012.0,LINC,0,P4D,1.0
5360,2022119078,2,73.0,5.0,1,2002.0,WRKH,0,TIC,1.0
5410,2022093349,1,15.0,6.0,1,2017.0,KIA,0,T4W,1.0
5416,2023010746,1,20.0,2.0,1,2004.0,YAMA,0,MRS,1.0
5417,2023010746,2,4.0,1.0,1,2017.0,HYUN,0,P4D,1.0
5418,2023010746,3,69.0,6.0,1,2019.0,JEEP,0,T,1.0
5423,2022063354,1,51.0,4.0,1,2001.0,FORD,0,T4C,1.0
5424,2022063354,2,4.0,1.0,1,2013.0,FORD,0,P4D,1.0
5442,2022096875,1,39.0,3.0,1,2008.0,ICRP,0,TBU,1.0
5551,2022040271,1,15.0,1.0,1,2006.0,BMW,0,T4W,1.0
5552,2022040271,2,41.0,7.0,2,2011.0,FORD,1,TCG,2.0
5578,2022016429,1,15.0,1.0,1,2003.0,HOND,0,T4W,1.0
5616,2022016663,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
5617,2022016663,2,,31.0,30,,,0,,
5658,2022085988,1,28.0,2.0,1,1997.0,SUZI,0,MRC,1.0
5723,2022022610,1,15.0,6.0,1,2011.0,BMW,0,T4W,1.0
5724,2022022610,2,40.0,6.0,1,2009.0,HOND,0,TSV,1.0
5938,2022113975,1,15.0,6.0,1,2015.0,NISS,0,T4W,1.0
5939,2022113975,2,69.0,6.0,1,2019.0,JEEP,0,T,1.0
5966,2022083204,1,69.0,6.0,1,2020.0,JEEP,0,T,3.0
5967,2022083204,2,9.0,1.0,1,2021.0,HOND,0,P,1.0
5970,2022085680,1,15.0,6.0,1,2012.0,JEEP,0,T4W,1.0
5980,2022003877,1,15.0,6.0,1,2015.0,CHEV,0,T4W,1.0
5982,2022039909,1,4.0,1.0,1,2008.0,BUIC,0,P4D,1.0
5999,2022078688,1,51.0,4.0,1,2015.0,CHEV,0,TCW,1.0
6000,2022078688,2,,22.0,30,,,0,,
6052,2022036715,1,4.0,1.0,1,2012.0,VOLK,0,P4D,1.0
6053,2022036715,2,,31.0,30,,,0,,
6130,2022121388,1,51.0,4.0,1,2012.0,CHEV,0,TCW,1.0
6149,2022078952,1,20.0,2.0,1,2005.0,SUZI,0,MRS,1.0
6165,2022007362,1,9.0,1.0,5,,,0,,4.0
6166,2022007362,2,,31.0,30,,,0,,
6262,2022024659,1,4.0,1.0,1,2013.0,NISS,0,P4D,1.0
6263,2022024659,2,75.0,5.0,1,2016.0,MACK,0,TTR,1.0
6322,2022098400,1,,31.0,30,,,0,,
6323,2022098400,2,1.0,1.0,1,2009.0,BMW,0,PCV,1.0
6336,2022100187,1,4.0,1.0,1,2012.0,TOYT,0,P4D,1.0
6337,2022100187,2,15.0,6.0,1,2010.0,FORD,0,T4W,1.0
6362,2022057971,1,24.0,13.0,1,2006.0,POLS,0,MAT,1.0
6378,2022055629,1,29.0,2.0,1,2019.0,INDI,0,M,1.0
6379,2022055629,2,2.0,1.0,2,2017.0,HOND,1,PCP,2.0
6380,2022055629,3,69.0,6.0,2,2022.0,LEXS,1,T,2.0
6420,2022068217,1,24.0,13.0,1,1985.0,HOND,0,,1.0
6452,2022122435,1,15.0,6.0,1,2017.0,CHEV,0,T4W,1.0
6496,2023003850,1,4.0,1.0,1,2009.0,CHEV,0,P4D,1.0
6497,2023003850,2,51.0,4.0,1,2006.0,DODG,0,TCW,1.0
6606,2022062314,1,20.0,2.0,1,1998.0,HD,0,MRS,1.0
6752,2022006089,1,20.0,2.0,1,2006.0,HOND,0,MRS,3.0
6753,2022006089,2,4.0,1.0,2,2017.0,CHEV,1,P4D,2.0
6810,2023009524,1,4.0,1.0,1,2005.0,TOYT,0,P4D,1.0
6811,2023009524,2,4.0,1.0,1,2003.0,HOND,0,P4D,1.0
6903,2022017745,1,75.0,5.0,1,2009.0,VOLV,0,TTR,1.0
6984,2022017745,2,15.0,6.0,1,2006.0,JEEP,0,T4W,1.0
6985,2022017745,3,69.0,5.0,1,2021.0,VOLV,0,T,1.0
7037,2022011841,1,69.0,4.0,5,2018.0,RAM,0,T,4.0
7038,2022011841,2,,31.0,30,,,0,,
7165,2022093661,1,19.0,6.0,5,,UNKN,0,,4.0
7166,2022093661,2,,31.0,30,,,0,,
7171,2022061012,1,15.0,6.0,1,2007.0,TOYT,0,T4W,1.0
7172,2022061012,2,29.0,2.0,1,2020.0,HD,0,M,1.0
7183,2022062452,1,20.0,2.0,1,2007.0,YAMA,0,MRS,1.0
7206,2022038349,1,20.0,2.0,1,2001.0,HD,0,MRS,1.0
7209,2022018747,1,6.0,1.0,1,2016.0,SUBA,0,PSW,1.0
7210,2022018747,2,4.0,1.0,2,2005.0,CHEV,1,P4D,2.0
7226,2022042019,1,24.0,13.0,1,,YAMA,0,MAT,1.0
7227,2022042019,2,29.0,13.0,1,,CANA,0,M,1.0
7231,2023001797,1,51.0,4.0,1,2009.0,DODG,0,TCW,1.0
7232,2023001797,2,,31.0,30,,,0,,
7325,2022002289,1,15.0,1.0,1,2007.0,SUBA,0,T4W,1.0
7326,2022002289,2,4.0,1.0,1,2012.0,VOLK,0,P4D,1.0
7419,2022074503,1,15.0,6.0,1,2011.0,GMC,0,T4W,1.0
7420,2022074503,2,,31.0,30,,,0,,
7424,2022113357,1,4.0,1.0,1,2002.0,TOYT,0,P4D,1.0
7425,2022113357,2,41.0,7.0,1,2011.0,FORD,0,TCG,1.0
7426,2022113357,3,69.0,5.0,2,1996.0,CHEV,1,TYY,2.0
7427,2022113357,4,51.0,4.0,2,2004.0,CHEV,1,TPK,2.0
7448,2022123275,1,40.0,7.0,1,2000.0,TOYT,0,TSV,1.0
7449,2022123275,2,6.0,1.0,1,2017.0,MAZD,0,PSW,1.0
7461,2022070700,1,,31.0,30,,,0,,
7462,2022070700,2,9.0,1.0,3,1992.0,MERC,0,P,2.0
7463,2022070700,3,69.0,6.0,1,2022.0,TOYT,0,T,1.0
7464,2022070700,4,4.0,1.0,1,2008.0,HOND,0,P4D,1.0
7465,2022070700,5,9.0,1.0,1,2022.0,HOND,0,P,1.0
7523,2022083608,1,15.0,6.0,1,2003.0,CHEV,0,T4W,3.0
7524,2022083608,2,,31.0,30,,,0,,
7633,2022125107,1,2.0,1.0,5,2005.0,FORD,0,PCP,4.0
7634,2022125107,2,,31.0,30,,,0,,
7683,2022071611,1,9.0,1.0,5,,,0,,4.0
7684,2022071611,2,29.0,2.0,1,2022.0,KAWK,0,M,1.0
7739,2022004037,1,4.0,1.0,1,2008.0,DODG,0,P4D,1.0
7740,2022004037,2,49.0,7.0,2,1991.0,DODG,1,,2.0
7763,2022047214,1,69.0,6.0,1,2021.0,CHEV,0,T,1.0
7764,2022047214,2,24.0,13.0,1,,KAWK,0,,1.0
7768,2022097061,1,2.0,1.0,1,2000.0,FORD,0,PCP,1.0
7833,2022121662,1,28.0,2.0,1,2007.0,YAMA,0,MRC,1.0
7834,2022121662,2,69.0,6.0,1,2018.0,MAZD,0,T,1.0
7835,2022121662,3,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
7871,2022065925,1,69.0,1.0,1,2022.0,GMC,0,T,1.0
7894,2022034235,1,4.0,1.0,1,2005.0,LEXS,0,P4D,1.0
7950,2022077032,1,15.0,6.0,1,2014.0,BMW,0,T4W,1.0
7951,2022077032,2,75.0,5.0,1,2003.0,INTL,0,TTR,1.0
7974,2022076631,1,69.0,6.0,1,2022.0,KIA,0,T,1.0
7975,2022076631,2,20.0,2.0,1,2015.0,HD,0,MRS,1.0
8026,2022057478,1,69.0,6.0,1,2018.0,FORD,0,T,1.0
8027,2022057478,2,,20.0,30,,,0,,1.0
8075,2022052748,1,4.0,1.0,1,2008.0,KIA,0,P4D,1.0
8076,2022052748,2,4.0,1.0,1,2016.0,HOND,0,P4D,1.0
8175,2022085455,1,1.0,1.0,1,2001.0,FORD,0,PCV,1.0
8176,2022085455,2,51.0,4.0,1,2006.0,FORD,0,TPK,1.0
8283,2022104390,1,69.0,6.0,1,2017.0,HOND,0,T,1.0
8774,2022111777,1,15.0,6.0,1,2007.0,DODG,0,T4W,1.0
8775,2022031542,1,20.0,2.0,1,1996.0,HOND,0,MRS,1.0
8795,2022100143,1,15.0,6.0,1,2003.0,CHEV,0,T4W,1.0
8798,2023003018,1,29.0,2.0,1,2010.0,OTHR,0,,1.0
8799,2023003018,2,15.0,6.0,1,2015.0,SUBA,0,T4W,1.0
8834,2022012856,1,15.0,6.0,1,2004.0,JEEP,0,T4W,1.0
8845,2022068986,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
8871,2022070036,1,28.0,2.0,1,2006.0,YAMA,0,MRC,1.0
8958,2023000926,1,20.0,2.0,1,1993.0,HD,0,MRS,1.0
8984,2022064312,1,9.0,1.0,1,2022.0,TOYT,0,P,1.0
8986,2022059508,1,4.0,1.0,1,2013.0,CHEV,0,P4D,1.0
8987,2022059508,2,69.0,4.0,1,2021.0,CHEV,0,T,1.0
8988,2022060035,1,9.0,1.0,5,9999.0,TESL,0,,3.0
8989,2022060035,2,,31.0,30,,,0,,
9300,2022045683,1,15.0,6.0,1,2005.0,HOND,0,T4W,1.0
9301,2022045683,2,,31.0,30,,,0,,
9331,2022040728,1,41.0,6.0,1,2008.0,CHRY,0,TES,1.0
9372,2022045683,3,,31.0,30,,,0,,
9373,2022045683,4,,31.0,30,,,0,,
9408,2022084201,1,29.0,2.0,1,9999.0,UNKN,0,,1.0
9409,2022084201,2,29.0,2.0,5,9999.0,,0,,4.0
9459,2023003348,1,69.0,6.0,1,2020.0,HYUN,0,T,1.0
9483,2022065883,1,25.0,2.0,1,2014.0,HOND,0,MMS,1.0
9488,2022070286,1,4.0,1.0,1,2008.0,HOND,0,P4D,1.0
9489,2022070286,2,15.0,6.0,1,2014.0,KIA,0,T4W,1.0
9490,2022070286,3,69.0,5.0,1,2022.0,FORD,0,T,1.0
9536,2022044209,1,69.0,7.0,1,2019.0,FORD,0,T,1.0
9537,2022044209,2,5.0,1.0,1,2014.0,TOYT,0,P4H,1.0
9538,2022044209,3,15.0,6.0,1,2016.0,INFI,0,T4W,1.0
9571,2022084594,1,15.0,6.0,1,2009.0,STRN,0,T4W,1.0
9572,2022084594,2,69.0,5.0,1,2022.0,INTL,0,T,1.0
9647,2022066361,1,5.0,1.0,1,2010.0,MAZD,0,P4H,1.0
9648,2022066361,2,,31.0,30,,,0,,
9691,2022067165,1,4.0,1.0,1,2007.0,NISS,0,P4D,1.0
9692,2022067165,2,51.0,5.0,2,2015.0,FORD,1,TCB,2.0
9750,2022107808,1,51.0,4.0,1,2006.0,FORD,0,T4C,1.0
9751,2022107808,2,,31.0,30,,,0,,
9809,2022028360,1,12.0,6.0,1,2002.0,FORD,0,T2W,1.0
9826,2022103511,1,20.0,2.0,1,1990.0,YAMA,0,MRS,1.0
9849,2022029212,1,15.0,1.0,1,2015.0,KIA,0,T4W,1.0
9850,2022029212,2,15.0,1.0,2,2013.0,TOYT,1,T4W,2.0
9855,2022093442,1,20.0,2.0,1,1991.0,HD,0,MRS,1.0
9856,2022093442,2,73.0,5.0,1,2011.0,MACK,0,TTB,1.0
9870,2022119423,1,15.0,6.0,1,2016.0,DODG,0,T4W,1.0
9871,2022119423,2,,31.0,30,,,0,,
9872,2022119423,3,,31.0,30,,,0,,
9910,2022048987,1,4.0,1.0,1,2008.0,NISS,0,P4D,1.0
9911,2022048987,2,4.0,1.0,1,2013.0,SUBA,0,P4D,1.0
9958,2022009421,1,51.0,1.0,1,2017.0,TOYT,0,TCW,1.0
9959,2022009421,2,,31.0,30,,,0,,
9981,2022067811,1,98.0,98.0,30,,,0,,
9982,2022067811,2,4.0,1.0,1,2013.0,SUBA,0,P4D,1.0
10058,2022028454,1,9.0,1.0,1,2018.0,NISS,0,P,1.0
10112,2022087953,1,4.0,1.0,1,2002.0,VOLK,0,P4D,1.0
10113,2022087953,2,,31.0,30,,,0,,
10118,2022056829,1,4.0,1.0,1,2010.0,HYUN,0,P4D,1.0
10119,2022056829,2,4.0,1.0,2,2008.0,HOND,1,P4D,2.0
10171,2022085557,1,2.0,1.0,1,2011.0,INFI,0,PCP,1.0
10172,2022085557,2,69.0,6.0,1,2021.0,SUBA,0,T,1.0
10188,2022081535,1,15.0,6.0,1,2008.0,SUBA,0,T4W,1.0
10189,2022081535,2,15.0,6.0,1,2010.0,FORD,0,T4W,1.0
10191,2022082763,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
10208,2022008923,1,41.0,4.0,1,2015.0,RAM,0,TCG,1.0
10209,2022008923,2,51.0,5.0,1,2015.0,MACK,0,TCC,1.0
10220,2022022167,1,9.0,1.0,1,2018.0,SUBA,0,P,1.0
10221,2022022167,2,4.0,1.0,1,1999.0,CADI,0,P4D,1.0
10325,2022124087,1,15.0,6.0,1,2009.0,NISS,0,T4W,1.0
10326,2022124087,2,2.0,1.0,1,2005.0,TOYT,0,PCP,1.0
10327,2022124087,3,15.0,6.0,1,2016.0,TOYT,0,T4W,1.0
10328,2022124087,4,15.0,6.0,1,2007.0,TOYT,0,T4W,1.0
10425,2022022731,1,51.0,4.0,1,1997.0,FORD,0,TCB,1.0
10426,2022022731,2,51.0,4.0,1,2003.0,TOYT,0,T4C,1.0
10427,2022022731,3,15.0,6.0,1,2010.0,NISS,0,T4W,1.0
10451,2022019911,1,2.0,1.0,1,2003.0,HOND,0,PCP,1.0
10461,2022052172,1,29.0,2.0,1,2021.0,UNKN,0,,1.0
