,CRN,STREET_NAME
14094,2015084227,GRAND ARMY OF REPUBLIC HW
14095,2015084227,SUSQUEHANNA ST
14120,2015085848,WINTER RD
14230,2015039533,NAPFLE AV
14231,2015039533,BUSTLETON AV
14232,2015039533,BUSTLETON AV
14265,2015068601,WARREN ST
14293,2015135334,COUNTY LINE RD
14294,2015135334,EASTON RD
14295,2015135334,EASTON RD
14296,2015135334,COUNTY LINE RD
14297,2015135334,EASTON RD
14298,2015135334,EASTON RD
14299,2015135334,PRIVET RD
14346,2015128333,VFW OF US MEM HW
14360,2015010717,BAKERSTOWN RD
14361,2015010717,NORRIS LN
14362,2015010717,BAKERSTOWN CULMERVILLE RD
14368,2015062686,BALDWIN RD
14369,2015062686,BRIARLEAF DR
14447,2015086316,KENNETT OXFORD BP
14453,2015025348,SR 0056 HW
14609,2015005261,VALLEY AV
14623,2015106030,NEWPORT RD
14624,2015106030,AMISH RD
14625,2015112355,SUGAR RUN RD
14633,2015076422,OREGON RD
14656,2015088339,SANDMEYER LN
14718,2015102628,STREET RD
14719,2015102628,STREET RD
14720,2015102628,KINGSTON WY
14746,2015129284,CONYNGHAM DRUMS RD
14790,2015130889,MITCHELL HILL RD
14858,2015069401,78TH DIVISION HW
14893,2016001989,RIDGE RD
14897,2015096502,AMVET MEM HW
14942,2015113765,FORT LOUDON RD
14943,2015018554,BENJAMIN FRANKLIN HW
14944,2015018554,BENJAMIN FRANKLIN HW
14945,2015018554,BONNIE BROOK RD
14946,2015018554,BONNIEBROOK RD
14947,2015018554,BONNIE BROOK RD
15005,2015038122,PENN GREEN RD
15042,2015099467,4TH ST
15107,2015041866,AMITY RIDGE RD
15151,2015122891,OLD PHILADELPHIA PK
15195,2015112954,COKEBURG BENTLEYVILLE RD
15196,2015112954,PIGEON CREEK RD
15197,2015112954,HICKORY RD
15213,2015084716,WATERTON RD
15265,2015096765,RIDGE AV
15266,2015096765,FEDERAL ST
15304,2015017013,S DOGWOOD RD
15404,2015103999,RENOVO RD
15544,2015074653,JONES CREEK RD
15600,2015127963,MAIN ST
15659,2015125248,NEWBURG RD
15733,2015063278,GETTYSBURG PK
15764,2015098326,LONG RD
15780,2015073905,BALTIMORE PK
15781,2015073905,KINDIG RD
15820,2015041946,GRANT ST
15844,2015045918,23RD ST
15845,2015045918,UNION ST
15867,2015056911,PARK RD ET
15901,2015070706,SR 0403 HW
15907,2015071608,GEORGES FAIRCHANCE RD
15952,2016000495,DUTTON MILL RD
16006,2015017330,INTERSTATE 283 RD
16011,2015063327,ROBINSON HW
16064,2015090863,COLONEL DRAKE HW
16161,2015062243,FOURTH AV
16162,2015062243,THIRTYSIXTH ST
16280,2015011371,WILLIAM PENN HW
16283,2015087008,HAYDEN BL
16284,2015087008,HAYDEN BL
16285,2015087008,RODNEY LN
16286,2015087008,AIRPORT DR
16287,2015087008,AIRPORT RD
16508,2015040568,ROOSEVELT BOULEVARD EX
16518,2015043527,EMPIRE AV
16519,2015043527,LAUREL ST
16533,2015115875,WINDFALL RD
16592,2015068275,BOOTH RD
16719,2015040646,WILLIAM PENN HW
16834,2015086490,MAIN RD
16847,2015083790,RIVER RD
16866,2015109086,KENNYWOOD BL
16867,2015109086,KENNYWOOD BL
16868,2015109086,GLENCAIRN ST
16870,2015109086,DUQUESNE BL
16879,2015071701,TOHICKON HILL RD
16881,2015071701,STATE PARK RD
16943,2015095395,WINTERDALE RD
16970,2015075035,ALLEN ST
16979,2015067371,LAKE ARIEL HW
16980,2015067371,EVANS RD
17023,2015005054,TWELFTH ST
17024,2015005054,TWELFTH ST
17025,2015005054,STATE ST
17035,2015074553,BROOKLYN AV
17036,2015074553,CRAWFORD AV
17093,2015009543,NEW DANVILLE PK
17159,2015044173,CATAWISSA ST
17169,2016008171,ROOSEVELT BL
17170,2016008171,HARBISON AV
17171,2016008171,HARBISON AV
17202,2015086754,NATIONAL PK
17228,2015062661,DAVID ZEISBERGER HW
17237,2015098310,BRUSH VALLEY RD
17269,2015091685,JOHN FRIES HW
17270,2015091685,TURNPIKE RAMP RD
17271,2015064875,7TH ST
17367,2015101112,HERSHEY RD
17373,2015089802,TIOGA ST
17380,2015089802,BROAD ST
17381,2015089802,BROAD ST
17413,2015008754,NEW ENGLAND RD
17422,2015130878,RAYMOND P SHAFER HW
17478,2015042507,N 4TH AV
17479,2015042507,N 10TH ST
17481,2015109432,YORK RD
17688,2015029991,RYAN AV
17823,2015065158,SR 0078 SH
17836,2015114581,CHARTER RD
17837,2015114581,NORCOM RD
17886,2015075889,OLD POST RD
17923,2016003573,US 202 TOLL BRIDGE HW
17943,2015053488,PARK AV
17962,2015091588,RAYMOND P SHAFER HW
17971,2016014147,RACCOON VALLEY RD
18144,2015095154,WYNNEFIELD AV
18157,2015089466,WILMINGTON PK
18167,2015102704,KEATING MOUNTAIN RD
18198,2015130854,SR 0209 HW
18356,2015096890,PARK AV
18430,2015069450,PHILADELPHIA AV
18467,2015077355,2ND ST
18470,2015129052,COBBS CREEK PY
18504,2015022016,HOLLYWOOD DR
18505,2015022016,OGONTZ ST
18506,2015022016,SPRINGDALE AV
18546,2015129740,OLD SWEDE RD
18548,2015092320,SR 0903 SH
18554,2015088262,NORTHEAST ET
18568,2015045596,SR 0078 SH
18622,2016003390,SR 0655 SH
18624,2015056095,ROOSEVELT BL
18645,2015119216,CUMBERLAND HW
18646,2015119216,SALCO RD
18706,2015089134,WARREN ST BP
18888,2015111416,HIGH ST
18977,2015049005,BROAD ST
19012,2015090708,ROOSEVELT BL
19048,2015057457,E MAIN ST
19154,2015050028,RIVERSIDE DR
19207,2015072272,SR 0130 HW
19325,2015023347,FIVE POINTS SLICKVILLE RD
19412,2015029474,WEST HARDIES RD
19413,2015029474,WICKLINE RD
19653,2015054650,GOLDEN MILE HW
19707,2015019134,ELMIRA ST
19734,2015061232,SUGAR RUN RD
19971,2015085804,PINE HILL RD
19985,2015082664,MCCLEARY RD
20021,2015137066,WYOMING ST
20022,2015137066,NORTH ST
20072,2015135364,PINE MOUNTAIN RD
20096,2015075227,SR 0309 HW
20097,2015075227,SR 0309 HW
20098,2015075227,SAUCON VALLEY RD
20099,2015075227,CENTER VALLEY PY
20100,2015075227,CENTER VALLEY PY
20234,2015068146,LIMEKILN PK
20332,2015132168,NINETEENTH ST
20461,2015086925,MIDDLEBURG RD
20482,2015083882,WATER ST
20483,2015083882,LIBERTY HALL RD
20524,2015016375,SR 0309 HW
20590,2015069402,TREMONT RD
20622,2015087523,ELLWOOD RD
20642,2015091033,SHAWMONT AV
20676,2015066013,VIETNAM VETERANS MEMOR HW
20700,2015071250,KING ST
20805,2015071577,PHILADELPHIA AV
20806,2015071577,MONTGOMERY AV
20808,2015009728,CINDER RD
20875,2015071206,SR 0079 HW
20919,2015076729,SHREVE RD
21032,2015128406,PROMISED LAND RD
21093,2015063147,SR 0940 HW
21122,2015044746,CUMBERLAND ST
21123,2015044746,PRESCOTT DR
21124,2015044746,PRESCOTT RD
21125,2015058493,OLD TRAIL RD
21189,2015059169,MATTHEW DR
21192,2015106487,BONDSVILLE RD
21193,2015106487,HADFIELD RD
21194,2015106487,BAILEY RD
21280,2015108567,MARSHALL AV
21303,2015133563,FALLEN TROOPER MEM HW
21386,2015060465,AMERICAN LEGION MEM HW
21440,2015031251,PITTSBURGH ST
21504,2015082655,SR 0286 HW
21533,2015048606,THIRD ST
21534,2015048606,THIRD ST
21535,2015048606,FAIRMOUNT ST
21637,2015032653,TWELFTH ST
21656,2015135610,WALNUT BOTTOM RD
21657,2015135610,CENTERVILLE RD
21676,2015062689,PINEVILLE RD
21677,2015062689,THOMPSON MILL RD
21678,2015050433,CONSTITUTION BL
21812,2016006660,
21813,2015132052,GINTER MORANN HW
21925,2015111730,HARRISON AV
21926,2015111730,BROWN RD
21971,2015088126,COLONEL DRAKE HW
21972,2015088126,STATE PARK RD
22035,2015110616,BUD SHUSTER HW
22112,2015055317,LINCOLN HW
22113,2015055317,LINCOLN HW
22114,2015055317,MARGUERITE RD
22115,2015055317,VILLAGE DR
22191,2015081292,GAP NEWPORT PK
22192,2015081292,STREET RD
22305,2015018123,SR 0309 HW
22367,2015041862,SUSQUEHANNA RD
22368,2015041862,EDGEHILL RD
22397,2015081923,SIX MILE RU
22483,2016019594,
22488,2015048847,E CANAL RD
22523,2015124863,SR 0590 SH
22528,2015074402,ECKLEY RD
22558,2015017590,MAIN ST
22619,2015128143,BREITENSTEIN RD
22698,2015095255,COUNTY LINE RD
22744,2015062675,PENN ST
22745,2015062675,BLACKSMITH AV
22813,2015104292,MYRTLE AV
22814,2015104292,SAW MILL LN
22869,2015085918,HECTOR ST
22903,2015107079,BUFFALO RD
22945,2015112783,SR 0220 SH
22965,2015071676,WARREN ST BP
22984,2015073068,BUD SHUSTER HW
23052,2015052875,SR 0119 SH
23216,2015086257,RICHMOND ST
23219,2015057726,PAXTON ST
23220,2015057726,PAXTON ST
23221,2015057726,TWENTIETH ST
23246,2015125051,WILLIAM FLINN HW
23247,2015125051,WILLIAM FLINN HW
23248,2015125051,PENNVIEW ST
23381,2015038736,DELAWARE EX
23467,2015057405,MCGOVERNVILLE RD
23523,2015046696,FRENCH ST
23533,2015073288,SOUTH CALIFORNIA DR
23591,2015136599,LINCOLN HW
23616,2015108113,SR 0209 SH
23717,2015092594,RAMP RD
23773,2015086753,DAVIS RD
23824,2015130439,CREEK RD
23894,2015086975,PINE AV
23895,2015086975,ASH ST
23896,2015086975,EAST THIRTYTHIRD ST
24001,2015025222,ALLENTOWN BL
24051,2015014517,MAIN ST
24074,2015037601,CEMETERY RD
24132,2015115201,KAUFFROTH RD
24133,2015115201,SELDOMRIDGE RD
24141,2015128332,ALT RD
24151,2015093816,SR 0380 HW
24233,2015134895,LINCOLN AV
24234,2015134895,WASHINGTON ST
24316,2015033788,PENFIELD TO TYLER RD
24332,2015087913,LOMBARD ST
24346,2015104658,MARSHALL ST
24367,2015113580,TAYLORSVILLE RD
24368,2015113580,TAYLORSVILLE RD
24369,2015113580,RAMP RD
24404,2015062095,MERCER RD
24453,2015050585,12TH AV
24454,2015050585,18TH ST
24489,2015079125,LOWER STATE RD
24490,2015079125,PICKERTOWN RD
24655,2015131309,BROAD ST
24656,2015089799,WEAVERTOWN RD
24730,2015081727,WILLIAM PENN HW
24737,2015037847,CHARLES ATTIG MEM HW
24738,2015037847,SUSQUEHANNA TR
24739,2015037847,RAMP D RD
24754,2015081727,WILLIAM PENN HW
24755,2015081727,CLOVERLEAF DR
24756,2015081727,MARK DR
24762,2015062562,EAST AV
24821,2015122845,MARINE SGT DJ EMERY HW
24822,2015122845,RAMP B RD
24829,2015027947,KINDERHOOK RD
24830,2015027947,HABECKER RD
24831,2015027947,IRON BRIDGE RD
24915,2015095935,SR 0100 HW
24916,2015095935,SR 0100 HW
24917,2015095935,GLENLIVET DR
24918,2015095935,GLENLIVET WEST DR
24932,2015120950,TARRTOWN RD
25013,2015047073,MARINE CORPS LEAG MEM HW
25140,2016009235,SWARTLEY RD
25221,2015124358,WILLOW STREET PK
25222,2015022621,WILLIAM PENN HW
25264,2015121251,GLENDALE BL
25442,2015073370,SR 4031 HW
25443,2015073370,VILLAGE RD
25459,2015015916,ROTHSVILLE RD
25625,2015036715,ORANGE ST
25695,2015041026,DRY TAVERN RD
25699,2015107300,FRENCH CREEK RD
25711,2015029447,COLUMBUS AV
25712,2015029447,CENTER ST
25745,2015039267,WILKINS AV
25746,2015039267,5TH AV
25766,2015093717,OHIO RIVER BL
25767,2015093717,OHIO RIVER BL
25768,2015093717,MCKEES ROCKS BR
25769,2015093717,BRIGHTON HEIGHTS BL
25802,2015136982,MID COUNTY EX
25820,2015111713,ROOSEVELT BL
25858,2015048444,AMERICAN LEGION MEM HW
25860,2015101559,UNIVERSAL RD
25870,2015126691,BELFAST RD
25910,2015058295,EAST OHIO ST
25911,2015058295,RAMP E
26053,2015123279,N MAIN ST
26098,2015112560,PARK RD
26103,2015086972,ELCO HILL RD
26184,2015056142,HOWARD ST
26278,2015013012,SR 0033 SH
26356,2015106923,ALLISON MILL RD
26388,2015032008,Z H CONFAIR MEMORIAL HW
26425,2015034781,AVONMORE RD
26428,2015086770,GOLDEN KEY RD
26429,2015086770,SCHOCHARY RD
26484,2015014088,WAYNE HW
26607,2016024646,AMERICAN LEGION MEM HW
26649,2015116381,LINCOLN HW
26665,2015108216,AMVET MEM HW
26870,2015091059,HUNTINGDON ST
26896,2015005202,HARRISON DR
26915,2015025042,HENRY AV
26948,2015126901,CLARKSVILLE ST
26950,2015057483,SR 0051 HW
26951,2015057483,FELLS CHURCH RD
26956,2015114155,Z H CONFAIR HW
26971,2015119987,CONSTITUTION BL
26995,2015121344,LEECHBURG RD
27059,2016020362,JACKSON RD
27208,2015122586,SR 0618 SH
27209,2015122586,MCCLURE ST
27230,2015096013,7TH AV
27231,2015096013,ISABELLA ST
27237,2015027999,WM B LENTZ HW
27250,2016013255,SOUTH PARK RD
27331,2016003040,MYERS RD
27423,2015108459,HIGH RD
