,CRN,STREET_NAME
6907,2006078558,BALTIMORE PK
6908,2006103255,KEIM ST
6919,2006096275,DAVIDSBURG RD
6920,2006096275,CLEARVIEW RD
6965,2006038774,RIDGE RD
6966,2006055395,FIFTYSECOND ST
6967,2006055395,DELANCEY ST
7084,2006031085,
7150,2006072094,BLVD OF THE ALLIES BL
7168,2006024943,BLOOMINGROVE RD
7241,2006064919,PEACH LN
7349,2006100269,JUNIATA ST
7394,2006049941,MT ALVERNO RD
7412,2006089375,DELAWARE EX
7441,2006039297,SUSQUEHANNA TR
7479,2006103206,BUCK RD
7543,2006101617,UPLAND WY
7602,2006059741,
7633,2006047959,STATION ST
7682,2006081864,
7744,2006116445,HAZLE ST
7769,2006048261,MOSELEM SPRINGS RD
7770,2006048261,EAGLE RD
7797,2007003459,ELIMSPORT RD
7805,2006070021,
7814,2006206388,
7822,2006126445,SPROUL MT RD
7864,2006030537,GLADES PK
7912,2007015290,DEKALB PK
7968,2007004146,WOODBOURNE RD
8216,2006032742,
8254,2006047064,MORGANZA RD
8266,2006070543,N RIVER RD
8293,2006038575,FAIRFIELD RD
8408,2006200846,PA-534
8409,2006200846,RAMP C RD
8410,2006200846,SR 0534 SH
8441,2006076566,
8442,2006076566,
8461,2006007865,INDIAN DAM ROCK RD
8462,2006007865,RICHLAND AV
8463,2006007865,RICHLAND AV
8666,2006068272,COUDERSPORT PK
8669,2006087520,
8678,2006108511,NORTH HILLS EX
8703,2006116679,GROVE RD
8704,2006116679,VILLAGE LN
8742,2006070540,
8824,2006201876,SR 4003 SH
8825,2006201876,MCKNIGHT CR
8826,2006201876,SR 4003 SH
8830,2007009174,HAVERFORD AV
8831,2007009174,SIXTYTHIRD ST
8839,2006101634,
8840,2006107345,OWL HOLLOW RD
8878,2006096451,ROSEBUD RD
8879,2006096451,ROSEBUD RD
8880,2006096451,KUTZTOWN RD
8881,2006205995,FOREST GROVE RD
8953,2006106025,MURPHY CORNERS RD
8992,2006010666,STATE RD
8993,2006010666,BELTSVILLE DR
9007,2006096549,AMERICAN EX-POW MEM HW
9032,2006084193,MILFORD RD
9128,2006056809,SWAMP RD
9129,2006056809,SWAMP RD
9143,2006126833,SIXTYFIRST ST
9146,2006080189,MASCHER ST
9147,2006126833,PASSYUNK AV
9148,2006126833,EASTWICK IND PARK
9149,2006126833,S 61ST ST
9211,2006051239,JEFFERSON AV
9278,2006031921,OLD LINCOLN HW
9279,2006031921,TRAILWOOD DR
9280,2006083154,
9321,2006102969,
9420,2006045898,WHITE OAK ST
9491,2006045858,CARMALT RD
9494,2006028783,SECOND ST
9495,2006028783,RELIANCE RD
9595,2006043046,PERRY HW
9596,2006043046,PERRY HW
9597,2006043046,ROWAN RD
9654,2007014024,
9657,2006019864,
9713,2006087052,LIMESTONE RD
9755,2006078385,CHURCH RD
9756,2006078385,CROM RD
9757,2006078385,BENTLEY RD
9763,2006046737,GOSPEL HILL RD
9785,2006101316,POPLAR ST
9786,2006101316,MANSFIELD AV
9787,2006101316,POPLAR ST
9796,2006079005,CAMP SWATARA RD
9983,2006067620,THORN RUN RD
10011,2006038773,LANCASTER AV
10018,2006096528,GORE RD
10049,2007006948,CEDAR AV
10106,2006106892,SUN MINE RD
10131,2006085788,WILBUR HILL RD
10205,2006063219,ROOSEVELT BL
10206,2006063219,LARGE ST
10254,2006076785,
10255,2006076785,SCHER RD
10271,2006053010,
10352,2006025432,
10355,2006049350,DELAWARE EX
10444,2006117784,
10475,2006029568,
10499,2006061697,PENNSYLVANIA AV
10590,2006048546,FREEPORT RD
10592,2006083271,SPORTING HILL RD
10593,2006083271,SUNHILL RD
10594,2006127137,TWENTYEIGHTH DIVISION HW
10595,2006127137,DECKER RUN RD
10596,2006079186,DUTTON MILL RD
10597,2006079186,WEST CHESTER PK
10598,2006079186,WEST CHESTER PK
10613,2006120145,WEST CHESTER PK
10660,2006082472,
10713,2006055984,LANCASTER AV
10714,2006055984,SHERWOOD RD
10754,2007003481,EASTON RD
10837,2006101118,
10846,2006103198,CUMBERLAND ST
10847,2006103198,GAUL ST
10887,2006103370,ROOSEVELT HW
10909,2006012311,BELLEFONTE AV
10910,2006012311,SPRING ST
10950,2006064570,
11008,2006058793,LOUCKS RD
11041,2006106968,REED DAM RD
11042,2006106968,PENNSYLVANIA AV
11109,2006058706,CAMP SWATARA RD
11110,2006077082,RICH HILL RD
11168,2007016724,NORTH JEFFERSON ST
11215,2007020267,DELAWARE EX
11262,2006047957,WEST CARSON ST
11273,2006034687,ROCK HILL ROAD RD
11275,2006053958,DELAWARE EX
11276,2006053958,RAMP C RD
11294,2007050211,NINETEENTH ST
11295,2007050211,HANOVER ST
11359,2006024653,RAYMOND P SHAFER HW
11367,2006095056,WOOLEN MILL RD
11391,2006082189,DILLWORTHTOWN RD
11406,2006116390,BUFFALO PITTSBURGH HW
11407,2006116390,BUFFALO PITTSBURGH HW
11408,2006116390,MAIN ST
11409,2006116390,MAIN ST
11410,2006116390,PILOT TRAVEL CENTER RD
11412,2006130377,OHIOVILLE RD
11413,2006130377,CONSTITUTION BL
11414,2006130377,CONSTITUTION BL
11440,2006202160,VALLEY FORGE RD
11441,2006202160,WHITES RD
11542,2006051711,
11544,2006108866,
11546,2006017830,SALTSBURG RD
11574,2006087907,ROOSEVELT BL
11575,2006087907,ADAMS AV
11576,2007005284,CENTER ST
11577,2007005284,UNION ST
11600,2006027459,PLANK RD
11631,2007010266,RIDGE PK
11632,2007010266,COLWELL LN
11702,2007011248,MERCER RD
11703,2006016702,SANATOGA RD
11704,2006016702,OLD SCHUYLKILL RD
11803,2006049671,SERVICE CREEK RD
11810,2006048611,PENN AV
11811,2006048611,SIXTEENTH ST
11918,2006126544,MIDDLE RIDGE RD
11965,2006083159,WALNUT ST
12006,2006083915,ROLLING HILLS RD
12017,2006007838,MARKET ST
12062,2006097051,SCHWENKSVILLE RD
12081,2007025426,ROOSEVELT BL
12109,2006057598,CONSTITUTION BL
12110,2006057598,CONSTITUTION BL
12111,2006057598,LEOPARD LN
12112,2006057598,LEOPARD LN
12113,2006114606,BEAR CREEK RD
12135,2006051323,OLD POST RD
12136,2006051323,MAUCH CHUNK RD
12167,2007018038,
12212,2006107692,G.A.R. HW
12230,2007000651,WEST MARKET ST
12249,2006054996,INDIAN RUN ST
12250,2006054996,WOODCUTTER ST
12275,2006083537,COLEBROOK RD
12276,2006083537,ELIZABETHTOWN RD
12354,2006081838,SHELLENBERGER RD
12445,2006119447,CEDAR CREST BL
12446,2006119447,CHESTNUT ST
12447,2006119447,TWELFTH ST
12469,2007005233,MIFFLIN RD
12495,2006121461,OLD TURNPIKE RD
12656,2006050619,UNION BL
12672,2006049074,YORK RD
12692,2006056766,CUSSEWAGO RD
12702,2006084497,PERRY HW
12703,2006084497,PERRY HW
12704,2006084497,FREEPORT RD
12705,2006084497,EMERYVILLE DR
12715,2006077110,NEW WM PENN HW
12786,2006126563,PITTSBURGH RD
12848,2006042315,PORTLAND ST
12849,2006042315,E 20TH ST
12890,2006062228,LINCOLN HW
12914,2006115832,WATER ST
13099,2006127658,
13110,2006052564,HOLLY PK
13111,2006052564,WATTS ST
13432,2006051131,VFW OF US MEM HW
13441,2006064899,
13447,2006038366,WARREN ST BP
13448,2006028505,BLUE-GRAY HW
13472,2006059005,LEHIGH DR
13473,2006059005,LEHIGH DR
13474,2006059005,
13475,2006059005,
13482,2006099931,
13504,2006202541,
13517,2006051348,SR 0084 ST
13542,2006093237,MAIN ST
13548,2006203206,
13553,2006203206,MILL RD
13555,2006040389,
13556,2006040389,
13557,2006040389,
13584,2006027068,WILMINGTON PK
13585,2006027068,WILMINGTON PK
13586,2006027068,OLD WILMINGTON PK
13629,2006057941,JOSEPH W HUNTER HW
13630,2006057941,SUGAR HOLLOW RD
13662,2006083970,YORK RD
13695,2006058819,
13716,2006087419,LUSK RUN RD
13728,2006091114,
13751,2006077208,PAXTON ST
13754,2007019912,DELAWARE EX
13850,2006024565,COLUMBIA AV
13851,2006024565,PROSPECT RD
13852,2006024565,PROSPECT RD
13903,2006114073,LINCOLN HW
13912,2006112400,HIGHLAND AV
13913,2006112400,HEMPSTEAD AV
13949,2006080834,BROAD ST
13950,2006080834,BROAD ST
13951,2006080834,BROAD ST
13952,2006080834,VINE ST
13953,2006080834,VINE ST
14085,2006110478,KENNERDELL RD
14119,2006007630,FREYSVILLE RD
14160,2006205869,
14271,2006091840,PENN LINCOLN PY
14340,2006099184,LONG RIDGE RD
14383,2006118286,WASHINGTON RD
14585,2006036109,GOLF COURSE RD
14619,2007023136,BARTRAM AV
14620,2007023136,BARTRAM AV
14621,2007023136,GOVERNOR PRINTZ BL
14622,2007023136,GOVERNOR PRINTZ BL
14623,2007023136,SCOTT PAPER WY
14647,2006092398,STEUBENVILLE PK
14653,2006046245,
14660,2006042186,HIGH ST
14661,2006042186,HEPBURN ST
14666,2007028104,BROAD ST
14667,2007028104,SEVENTH ST
14683,2006062428,PIKE ST
14706,2007010984,UNION MEETING RD
14707,2007010984,VALLEY RD
14713,2006106453,GARRETT RD
14746,2006072410,SEVENTH ST
14814,2006101220,HARTS RUN RD
14815,2006101220,ROSANNA DR
14848,2006022863,FOWLERSVILLE RD
14909,2006209006,
14912,2006090087,CHARTIERS AV
15030,2006095282,WEIR LAKE RD
15070,2006206650,
15117,2006116617,RIVER RD
15135,2006027794,COAL ST
15136,2006027794,VINE ST
15165,2007004542,MID COUNTY EX
15252,2006083243,SPRING RD
15253,2007008802,
15254,2007008802,TRINITY POINT ACCESS RD
15269,2006122576,ARAMINGO AV
15287,2006042821,
15371,2006027058,SOUTH CHESTER RD
15539,2006053370,BEN FRANKLIN BR
15675,2006060506,MAMMOTH RD
15695,2006104998,RIVER RD
15743,2006092590,MAIN ST
15817,2006064697,
15861,2006043344,RED HILL RD
15862,2006043344,STUMP RD
15883,2007019433,SPRING HILL RD
15888,2006051423,WICKERTON RD
15889,2006051423,STRATFORD DR
15893,2006104495,ROSE RD
15902,2006203371,WALNUT ST
16018,2006096571,HAMILTON RD
16019,2006096571,LIMBER RD
16141,2006055281,MARKET ST
16142,2006055281,THIRTYSEVENTH ST
16213,2006019061,VALLEY BROOK RD
16214,2006019061,IVY LN
16215,2006019061,
16256,2006064420,PATRICK J. STAPLETON HW
16257,2006064420,RAMP TO WAYNE AV
16318,2006032746,Z H CONFAIR MEMORIAL HW
16388,2006095078,AMERICAN LEGION MEM HW
16389,2006120621,
16407,2006023542,CALLOWHILL RD
16408,2006023542,PERKASIE RD
16449,2006114627,STATE ST
16486,2006124088,COUNTY LINE RD
16515,2007025441,
16520,2006043182,
16525,2006064991,GRANGER HOLLOW RD
16526,2006064991,GRANGER HOLLOW RD
16527,2006064991,COUNTY LINE RD
16528,2006064991,COUNTY LINE RD
16554,2006124728,RIDGE AV
16555,2006124728,CATHEDRAL RD
16586,2006204320,
16587,2006204320,
16666,2006120779,MONTEREY RD
16675,2006078379,
16683,2007001136,PA 283 RD
16703,2006082955,
16708,2006098755,GEORGE ST
16717,2006129231,FELLS CHURCH RD
16718,2006129231,COMANCHE RD
16835,2006028601,CONSHOHOCKEN STATE RD
16844,2006098534,
16973,2006122588,CREEK RD
17167,2006082377,ROCKY MOUNTAIN RD
17184,2006045958,DOE RUN RD
17185,2006043199,FLAGSTAFF RD
17204,2007001655,BENSALEM BL
17279,2006106258,GARRETT RD
17280,2006106258,FAIRFAX RD
17406,2006202052,
17419,2006208224,
17420,2006208224,
17494,2006085700,MUSEUM RD
17537,2006076719,JONESTOWN RD
17550,2007003569,ROSENCRANCE RD
17672,2006126249,
17712,2006096875,STICKS RD
17740,2006102073,KELLY DR
17741,2006102073,KELLY DR
17742,2006102073,HUNTING PARK AV
17762,2006065021,GOLD RD
17763,2006065021,KIDNEY RD
17764,2006065021,COBB HILL RD
17767,2006106379,NEGLEY AV
17768,2006106379,BLACK ST
17900,2006119826,
17901,2006119826,
17904,2006046148,ELEVENTH ST
17905,2006046148,MENGES ST
17981,2006103809,TWETFTH ST
17982,2006103809,CALLOWHILL ST
18035,2006074084,FRANKLIN RD
18077,2006078127,WEST PENN PK
18086,2006205210,SR 4004 SH
18087,2006205210,BACK MOUNTAIN RD
18126,2006073573,
18135,2006017492,WEST CARSON ST
18177,2006063714,PENN LINCOLN PY
18186,2007010404,VFW OF US MEM HW
18224,2006034038,CUMBERLAND HW
18247,2006200256,
18248,2006200256,
18273,2006111854,PERRY HW
18467,2006107565,WILLIAM PENN HW
18518,2006085551,HANKEY FARMS INT/RP R RD
18519,2006085551,OAKDALE RD
18540,2006109256,ARMSTRONG DR
18587,2006102136,WYKES ST
18588,2006102136,GROVE ST
18628,2006057032,JEFFERSON AV
18670,2006028566,MARIETTA AV
18698,2006103818,
18699,2006103818,
18700,2006103818,
18709,2006103818,
18712,2006001097,
18721,2006058874,BOYERS RD
18778,2006082264,KUMRY RD
18791,2006048729,UNION BL
18831,2006098841,NEWARK RD
18892,2007003572,SPRINGFIELD PK
18910,2006096624,
18911,2006096624,
18923,2006082824,LINCOLN HW
18928,2006047396,FLINT HILL RD
18933,2006204148,
18955,2006125759,COLLEGE AV
18956,2006125759,COLLEGE AV
18957,2006125759,GREENGATE RD
18958,2006125759,GREENGATE RD
18970,2006040934,HOLLAND ST
18971,2006040934,EIGHTH ST
19025,2006041109,RAMP RD
19054,2006100626,
19135,2006038827,DEPOT ST
19136,2006038827,ALEXANDRIA ST
19302,2006084578,HAZLETON FREELAND HW
19303,2006084578,SECOND ST
19304,2006084578,SLOPE ST
19343,2006042582,PARK AV
19360,2006048678,
19363,2006201934,
19367,2006047477,CAFFERTY RD
19391,2006104809,CHRISTY MATHEWSON HW
19398,2006048665,
19411,2006081952,FRANKLIN RD
19418,2006056486,GODFREY AV
19419,2006056486,FIFTH ST
19425,2006049019,MT BETHEL HW
19427,2006079033,RAILROAD AV
19434,2006127116,BEAR CREEK BL
19445,2006087380,LANCASTER AV
19511,2006129121,SCOTT RUN RD
19512,2006129121,SCOTT RUN RD
19513,2006129121,BROOKDALE RD
19514,2006129121,FRANTZ HILL RD
19529,2006080366,MILL RD
19530,2006080366,INDIAN CREEK RD
19568,2006038932,
19587,2006043350,LACKAWANNA TR
19709,2006109873,FRENCHVILLE RD
19734,2006037296,LINCOLN RD
19789,2006051992,SMITHVILLE MHP VILLAGE DR
19790,2006051992,WILLOW STREET PK
19791,2006051992,WILLOW STREET PK
19792,2006051992,PENNSY RD
19817,2006094666,DOTY HILL RD
19954,2006114907,
19964,2006033959,GEORGESFAIRCHAN RD
19970,2006090006,
20008,2006029284,JENNER ST
20050,2006085751,CANAL ST
20064,2006076842,RAILROAD ST
20167,2006042612,PEANUT RD
20175,2006124261,RISING SUN AV
20241,2007020268,THOMAS AV
20249,2006047958,HUNTING PARK AV
20250,2006047958,PULASKI AV
20252,2006115071,
20278,2006052561,LOCK MOUNTAIN RD
20292,2006085800,ELK GROVE RD
20320,2007028171,
20321,2007028171,FELLS CHURCH RD
20322,2007028171,
20435,2006074291,HAYMAKER RD
20436,2006074291,CLOVER DR
20503,2006101914,MARKET ST
20504,2006101914,MARKET ST
20505,2006101914,FORTIETH ST
20540,2006093340,HELEN ST
20589,2006128652,DONNELL ST
20742,2007014605,
20756,2006085289,MORRIS RD
20757,2006085289,PENLLYN BLUE BELL PK
20762,2006007050,UNIVERSITY BL
20763,2006007050,UNIVERSITY BL
20764,2006007050,ROSEMONT DR
20766,2006042727,
20770,2006057984,E CARSON ST
20861,2007003245,FRANKSTOWN RD
20862,2007003245,FRANKSTOWN RD
20863,2007003245,GRAHAM BL
20879,2006202692,
20951,2006082166,FURNACE RD
20952,2006082166,BURKHOLDER RD
20953,2006082166,NEW BRIDGEVILLE RD
20974,2006095015,WEIR LAKE RD
20975,2006095015,DONEY RD
20981,2006026873,BEANS COVE RD
21031,2007011805,ESHELMAN MILL RD
21047,2006105223,LACKAWANNA TR
21048,2006129264,
21094,2007039937,FREEPORT RD
21157,2006019380,RIVER RD
21219,2006072966,HALF MOON RD
21234,2006131499,RATTLIN RUN RD
21235,2006131499,S 4TH ST
21246,2006032614,CRESSONA RD
21315,2006070598,DUFFY RD
21321,2006045736,ARDMORE BL INT/RAMP A RD
21338,2006053371,BEAVER VALLEY PK
21339,2006053371,PENN GRANT RD
21369,2007012893,HACKETT AV
21371,2006067856,LAUREL RUN RD
21404,2006064676,SEVEN BRIDGE RD
21433,2006082483,LESNETT RD
21434,2006082483,TIFFANY DR
21441,2006116310,BLAKESLEE BLVD DR
21442,2006116310,BLAKESLEE BOULEVARD DR E
21444,2006106116,NATIONAL PK
21445,2006106116,OLD FORTY RD
21466,2006103284,MONOCACY DR
21467,2006103284,JONES RD
21484,2006112463,TRINDLE RD
21485,2006112463,TRINDLE RD
21486,2006112463,ST JOHNS CHURCH RD
21570,2006048496,MAINVILLE DR
21571,2006048496,MAPLE DR
21572,2006048496,SYCAMORE DR
21629,2006051269,FORBES AV
21630,2006051269,SOUTH TENTH ST
21644,2007006615,
21645,2007006615,
21708,2006065067,
21713,2006031112,TILGHMAN ST
21714,2006031112,RAMP T RD
21845,2006061837,LAKE RD
21899,2006075133,ALLENTOWN RD
21967,2006060173,MAIN ST
21995,2007028171,GALLITIN RD
22037,2006121273,BUFFALO PITTSBURGH HW
22072,2006063972,BERNVILLE RD
22251,2006056414,BROAD ST
22334,2007007171,
22349,2006109346,
22398,2006207255,SR 0924 SH
22399,2006207255,MC KINLEY ST
22486,2006103609,
22511,2006075145,
22512,2006075145,HAYES ST
22641,2006125274,GERMANTOWN AV
22642,2006117969,MILLVILLE RD
22696,2006024267,MCCLELLANDTOWN RD
22781,2006048317,CLARK ST
22784,2006032476,HOOD BL
22826,2006113934,MAIN ST
22844,2006080750,MIDDLE RIDGE RD
22849,2006056845,
22850,2006056845,ROLLING MILL RD
22851,2006056845,SUMMER VALLEY RD
22909,2006072270,SR 0115 SH
22967,2006015369,WATERFORD DR
23124,2006031702,
23135,2006042395,
23136,2006042395,
23281,2006027932,
23283,2006097729,SHAW AV
23284,2006097729,LOCUST ST
23364,2006099067,WILLIAM PENN HW
23398,2006073685,CHESTNUT ST ET
23399,2006073685,CHESTNUT ST ET
23400,2006073685,FRANKLIN FARMS RD
23423,2006083003,CHRISTOPHER COLUMBUS BL
23424,2006083003,DOCK ST
23443,2006091968,
23444,2006091968,EFFORT NEOLA RD
23486,2006061977,NEWVILLE RD
23582,2006041192,PHILADELPHIA AV
23583,2006041192,FUNK RD
23584,2006041192,FUNK RD
23592,2006106061,SCHOONMAKER AV
23593,2006106061,PARENTE BL
23616,2006070343,SR 0014 HW
23679,2006106543,OLD ERIE PK
23838,2006037182,BENJAMIN FRANKLIN HW
23840,2006129379,MENTZER GAP RD
23843,2006110215,SPRING CREEK RD
23880,2006038999,
23905,2006107890,FORBES AV
23908,2006064863,HICKORY LN
23909,2006064863,THORNHILL DR
23941,2006093884,WELLINGTON ST
23974,2006053950,RAMP FROM WALT WHITMAN BR
23990,2006053950,RAMP RD
23991,2006053950,FRONT ST
24033,2006080689,CROWN AV
24034,2006070565,DONEGAL RD
24065,2006096597,
24066,2006096007,BATH PK
24134,2007007255,KENNEDY ST
24135,2007007255,BOYLSTON ST
24211,2007020611,BUD SHUSTER HW
24288,2006200956,S SALEM CHURCH RD
24357,2006113176,WM B LENTZ HW
24367,2006061931,MORGANTOWN RD
24436,2006079133,BROWNSVILLE RD
24437,2006079133,DEWALT AV
24493,2007027343,
24494,2007027343,
24495,2007027343,SNYDER LN
24496,2007027343,MCKENERY DR
24516,2006019031,RIDGE AV
24603,2007012469,SHERIDAN AV
24629,2007006715,WARNERTOWN RD
