,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
2208,2019067584,36,M,0.0,1,1.0
2209,2019067584,68,M,2.0,2,1.0
2210,2019067584,51,F,1.0,2,2.0
2234,2019071558,20,M,8.0,1,1.0
2235,2019071558,21,M,2.0,1,2.0
2240,2019069008,54,M,2.0,1,1.0
2331,2019070925,53,M,1.0,1,1.0
2332,2019070925,26,M,4.0,2,1.0
2333,2019070925,39,M,4.0,3,1.0
2334,2019070925,4,F,0.0,2,2.0
2335,2019070925,38,F,2.0,3,2.0
2336,2019070925,4,F,0.0,2,2.0
2351,2019069063,52,M,1.0,1,1.0
2352,2019069063,46,M,3.0,2,1.0
2353,2019069063,20,M,0.0,2,2.0
2427,2019070294,22,M,1.0,1,1.0
2447,2019071800,56,M,2.0,1,1.0
2459,2019003834,84,F,1.0,1,1.0
2563,2019065617,24,M,2.0,1,1.0
2564,2019065617,23,M,1.0,2,1.0
2565,2019065617,24,M,2.0,1,2.0
2566,2019065617,22,M,2.0,2,2.0
2652,2019070171,35,M,2.0,1,1.0
2654,2019072230,30,F,2.0,1,1.0
2665,2019065894,55,F,1.0,1,1.0
2666,2019065894,50,F,3.0,2,1.0
2691,2019071435,49,F,2.0,1,1.0
2692,2019071435,62,M,2.0,1,2.0
2705,2019071828,21,M,2.0,1,1.0
2829,2019060569,31,M,2.0,1,4.0
2830,2019060569,56,M,0.0,2,1.0
2831,2019060569,57,M,0.0,2,2.0
2832,2019071444,71,M,1.0,1,1.0
2833,2019071444,24,M,0.0,2,1.0
2949,2019046436,61,M,1.0,1,1.0
2950,2019046436,58,M,0.0,2,1.0
2955,2019071748,26,M,2.0,1,7.0
2956,2019071748,37,M,3.0,2,1.0
2993,2019016282,65,M,2.0,1,1.0
2994,2019016282,48,F,2.0,2,1.0
3017,2019072221,28,M,3.0,1,1.0
3018,2019072221,23,F,2.0,2,1.0
3082,2019019543,28,M,0.0,1,1.0
3083,2019019543,42,M,2.0,2,7.0
3091,2019016597,99,U,9.0,1,1.0
3092,2019016597,39,M,2.0,2,7.0
3138,2019072491,62,M,2.0,1,1.0
3161,2019069052,19,M,8.0,1,1.0
3162,2019069052,14,M,1.0,1,2.0
3163,2019069052,16,M,8.0,1,2.0
3164,2019069052,48,M,0.0,2,1.0
3197,2019024720,63,M,2.0,1,1.0
3198,2019024720,26,M,0.0,1,2.0
3199,2019024720,27,M,0.0,2,1.0
3253,2019071910,57,M,0.0,1,1.0
3254,2019071910,86,M,1.0,2,1.0
3255,2019071910,19,M,0.0,3,1.0
3270,2019050681,27,M,1.0,1,1.0
3271,2019050681,60,M,0.0,2,1.0
3272,2019050681,28,M,0.0,3,1.0
3421,2019067426,18,M,3.0,1,1.0
3422,2019067426,18,M,3.0,1,2.0
3423,2019067426,16,M,3.0,1,2.0
3424,2019067426,15,M,2.0,1,2.0
3425,2019067426,16,M,3.0,1,2.0
3472,2019015101,36,M,1.0,1,1.0
3473,2019015101,33,M,0.0,2,1.0
3567,2019015146,25,M,3.0,1,1.0
3568,2019015146,41,M,0.0,1,2.0
3569,2019015146,28,M,2.0,1,2.0
3764,2019071348,32,F,1.0,1,1.0
3831,2019015262,49,F,1.0,1,1.0
3890,2019070268,99,U,9.0,1,1.0
3891,2019070268,18,M,2.0,2,7.0
3916,2019071509,63,F,0.0,1,1.0
3917,2019071509,20,M,2.0,2,7.0
3984,2019060717,21,M,1.0,1,1.0
3985,2019060717,58,F,8.0,2,1.0
3986,2019060717,26,F,8.0,1,2.0
4015,2019068337,21,M,2.0,1,1.0
4016,2019068337,43,F,0.0,2,1.0
4017,2019068337,21,F,1.0,1,2.0
4110,2019050923,56,M,2.0,1,1.0
4134,2019071468,57,M,2.0,1,1.0
4156,2019001714,47,M,2.0,1,1.0
4157,2019001714,46,M,0.0,1,2.0
4244,2019070999,52,M,2.0,1,1.0
4252,2019071561,25,M,0.0,1,1.0
4253,2019071561,53,M,1.0,2,1.0
4275,2019003628,21,M,1.0,1,1.0
4276,2019003628,40,M,0.0,2,1.0
4358,2019071391,35,M,2.0,1,1.0
4429,2019016658,84,M,1.0,1,1.0
4467,2019058115,47,M,2.0,1,1.0
4499,2019069060,72,M,1.0,1,7.0
4500,2019069060,42,M,0.0,2,1.0
4550,2019016648,37,M,0.0,1,1.0
4551,2019016648,49,F,2.0,2,1.0
4558,2019021652,62,M,8.0,1,1.0
4559,2019021652,44,M,1.0,1,2.0
4560,2019021652,57,M,0.0,2,1.0
4561,2019021652,41,M,0.0,3,2.0
4569,2019070167,65,M,2.0,1,1.0
4579,2019070415,40,M,2.0,1,1.0
4580,2019070415,60,M,0.0,2,1.0
4593,2019067263,33,M,1.0,1,1.0
4601,2019068735,46,F,0.0,1,1.0
4602,2019068735,20,M,1.0,2,1.0
4665,2019016636,39,M,2.0,1,1.0
4666,2019016636,55,M,0.0,2,1.0
4667,2019019810,28,F,2.0,1,1.0
4668,2019019810,19,F,3.0,2,1.0
4692,2019072338,24,M,2.0,1,1.0
4704,2019063521,18,F,0.0,1,1.0
4705,2019063521,40,M,2.0,2,1.0
4715,2019071559,61,M,1.0,1,1.0
4716,2019071559,19,F,0.0,2,1.0
5018,2019001366,52,M,0.0,1,1.0
5019,2019001366,61,M,2.0,2,7.0
5084,2019070155,18,F,1.0,1,1.0
5085,2019070155,18,M,1.0,1,2.0
5153,2019015273,74,M,1.0,1,7.0
5154,2019015273,76,M,0.0,2,1.0
5155,2019015273,76,F,0.0,2,2.0
5207,2019071163,52,M,1.0,1,1.0
5221,2019067826,20,M,0.0,1,1.0
5222,2019067826,63,M,1.0,2,1.0
5223,2019067826,37,M,0.0,3,1.0
5230,2019001067,29,M,2.0,1,1.0
5231,2019001067,70,F,0.0,2,1.0
5232,2019001067,62,M,0.0,3,1.0
5236,2019001445,28,M,2.0,1,1.0
5237,2019001445,20,M,2.0,1,2.0
5263,2019016372,44,F,0.0,1,1.0
5264,2019016372,12,F,2.0,2,7.0
5283,2019024929,41,M,0.0,1,1.0
5284,2019024929,69,F,2.0,2,1.0
5297,2019072394,24,M,3.0,1,1.0
5298,2019072394,18,F,2.0,1,2.0
5299,2019072394,20,F,3.0,1,2.0
5304,2019072394,19,F,3.0,1,2.0
5319,2019070855,34,F,2.0,1,1.0
5320,2019070855,32,M,3.0,2,1.0
5321,2019070855,29,F,8.0,2,2.0
5329,2019071155,55,M,3.0,1,1.0
5330,2019071155,52,M,1.0,2,1.0
5331,2019071155,70,M,0.0,3,1.0
5345,2019069055,76,M,1.0,1,1.0
5346,2019069055,25,M,2.0,2,1.0
5347,2019069055,53,M,8.0,1,2.0
5348,2019069055,72,M,2.0,1,2.0
5419,2019071971,54,F,2.0,1,1.0
5455,2019071406,28,M,2.0,1,1.0
5504,2019019902,56,M,8.0,1,1.0
5505,2019019902,59,F,1.0,1,2.0
5542,2019015285,79,F,2.0,1,1.0
5543,2019015285,47,M,2.0,2,1.0
5544,2019015285,49,M,0.0,3,1.0
5545,2019015285,86,M,2.0,1,2.0
5575,2019019995,27,M,1.0,1,1.0
5756,2019021321,58,M,2.0,1,1.0
5779,2019013937,58,F,1.0,1,1.0
5793,2019071286,18,M,3.0,1,1.0
5794,2019071286,54,M,2.0,2,1.0
5797,2019071371,87,F,4.0,1,1.0
5798,2019071371,37,M,2.0,2,1.0
5799,2019071371,1,F,4.0,2,2.0
5807,2019068588,48,M,2.0,1,1.0
5808,2019068588,63,M,1.0,1,2.0
5809,2019068588,77,M,0.0,2,1.0
5810,2019071826,43,M,2.0,1,1.0
5874,2019021947,45,M,2.0,1,1.0
5875,2019021947,82,M,3.0,2,1.0
5876,2019021947,78,F,1.0,2,2.0
5916,2019020438,50,F,2.0,1,1.0
5941,2019022524,52,F,2.0,1,1.0
5942,2019022524,65,F,0.0,2,1.0
5943,2019022524,15,M,0.0,2,2.0
5944,2019022524,17,M,0.0,2,2.0
5945,2019022524,16,M,0.0,2,2.0
5946,2019022524,17,F,4.0,2,2.0
5947,2019022524,16,F,4.0,2,2.0
5951,2019017740,82,M,1.0,1,1.0
5952,2019017740,78,F,2.0,1,2.0
5994,2019023546,99,U,0.0,1,1.0
5995,2019023546,45,F,2.0,2,7.0
6035,2019072853,26,M,2.0,1,1.0
6050,2019070522,47,M,3.0,1,1.0
6051,2019070522,61,F,2.0,2,1.0
6052,2019070522,35,M,0.0,1,2.0
6053,2019070522,12,M,2.0,2,2.0
6098,2019015096,25,M,2.0,1,1.0
6124,2019015376,23,F,4.0,1,1.0
6125,2019024777,24,F,0.0,1,1.0
6126,2019024777,46,M,0.0,2,1.0
6127,2019024777,40,M,2.0,3,7.0
6233,2019013960,42,F,2.0,1,1.0
6234,2019013960,70,F,3.0,2,1.0
6235,2019013960,62,M,3.0,3,1.0
6236,2019013960,64,M,0.0,4,1.0
6237,2019013960,61,F,3.0,4,2.0
6313,2019020972,74,M,1.0,1,7.0
6314,2019020972,70,M,0.0,2,1.0
6364,2019015635,67,M,8.0,1,1.0
6365,2019015635,53,M,0.0,2,1.0
6366,2019015635,50,M,2.0,1,2.0
6367,2019015635,61,F,8.0,1,2.0
6368,2019015635,46,M,8.0,1,2.0
6404,2019025304,61,F,1.0,1,1.0
6471,2019023005,18,M,0.0,1,1.0
6472,2019023005,71,M,1.0,2,7.0
6492,2019015236,83,M,2.0,1,1.0
6625,2019022507,25,F,0.0,1,1.0
6626,2019022507,22,F,2.0,2,7.0
6627,2019022507,3,F,0.0,1,2.0
6698,2019023630,24,M,2.0,1,1.0
6910,2019017583,36,F,2.0,1,1.0
6911,2019017583,39,F,8.0,2,1.0
6912,2019017583,45,F,0.0,3,1.0
6913,2019017583,14,M,0.0,3,2.0
6914,2019017583,14,M,0.0,3,2.0
6915,2019017583,14,F,0.0,3,2.0
6916,2019017583,14,M,3.0,3,2.0
6917,2019017583,13,M,0.0,3,2.0
6918,2019017583,13,M,0.0,3,2.0
6919,2019017583,13,M,0.0,3,2.0
6923,2019017766,63,M,1.0,1,1.0
6924,2019017766,34,M,0.0,2,1.0
6969,2019014105,30,M,2.0,1,1.0
6970,2019014105,71,F,8.0,2,1.0
6971,2019014105,6,M,3.0,2,2.0
7018,2019026567,27,M,1.0,1,1.0
7102,2019020765,21,M,0.0,1,1.0
7103,2019020765,46,M,2.0,4,7.0
7117,2019020831,55,M,2.0,1,1.0
7118,2019020831,59,M,0.0,2,1.0
7352,2019026616,34,F,9.0,1,1.0
7353,2019026616,22,M,2.0,2,7.0
7458,2019020239,59,M,0.0,5,1.0
7558,2019023314,24,M,3.0,1,1.0
7559,2019023314,73,M,2.0,2,1.0
7560,2019023314,23,F,0.0,1,2.0
7561,2019023314,50,F,3.0,2,2.0
7562,2019023314,16,M,3.0,2,2.0
7661,2019021171,59,M,1.0,1,7.0
7662,2019021171,50,M,3.0,2,1.0
7663,2019021171,58,F,0.0,3,1.0
7669,2019023079,38,F,0.0,1,1.0
7670,2019023079,63,F,2.0,2,7.0
7671,2019023079,15,M,0.0,1,2.0
7915,2019026394,41,M,2.0,1,1.0
7991,2019020049,17,F,1.0,1,1.0
7992,2019020049,26,F,0.0,2,1.0
7993,2019020049,15,F,0.0,2,2.0
7994,2019020049,14,M,0.0,2,2.0
7995,2019020049,99,M,0.0,2,2.0
7996,2019020049,13,M,0.0,2,2.0
7997,2019020049,14,M,0.0,2,2.0
7998,2019020049,15,F,0.0,2,2.0
7999,2019020049,14,F,0.0,2,2.0
8000,2019020049,16,F,0.0,2,2.0
8001,2019020049,99,M,0.0,2,2.0
8002,2019020049,15,M,0.0,2,2.0
8003,2019020049,13,M,0.0,2,2.0
8004,2019020049,14,M,0.0,2,2.0
8005,2019020049,12,F,0.0,2,2.0
8006,2019020049,45,M,0.0,2,2.0
8007,2019020049,15,F,0.0,2,2.0
8008,2019020049,14,M,0.0,2,2.0
8009,2019020049,15,M,0.0,2,2.0
8010,2019020049,16,F,0.0,2,2.0
8011,2019020049,14,M,0.0,2,2.0
8012,2019020049,13,M,0.0,2,2.0
8020,2019016990,83,M,2.0,1,1.0
8021,2019016990,86,F,1.0,1,2.0
8022,2019016990,40,F,3.0,2,1.0
8023,2019016990,1,M,3.0,2,2.0
8024,2019016990,46,M,2.0,3,1.0
8146,2019020790,47,M,1.0,1,1.0
8254,2019021112,33,F,0.0,1,1.0
8255,2019021112,39,M,2.0,2,1.0
8256,2019021112,99,M,0.0,1,2.0
8257,2019021112,99,F,0.0,1,2.0
8258,2019021112,99,F,0.0,1,2.0
8295,2019013927,70,F,1.0,1,1.0
8296,2019013927,31,M,8.0,2,1.0
8393,2019019976,25,M,2.0,1,1.0
8477,2019020348,39,M,1.0,1,7.0
8478,2019020348,34,M,1.0,2,7.0
8479,2019020348,24,F,0.0,3,1.0
8532,2019018025,54,F,2.0,1,1.0
8533,2019018025,59,F,0.0,2,1.0
8594,2019025804,53,M,1.0,1,1.0
8619,2019025857,36,F,1.0,1,1.0
8641,2019023253,32,M,8.0,1,1.0
8642,2019023253,24,M,1.0,2,1.0
8709,2019022334,48,M,2.0,1,1.0
8710,2019022334,55,M,0.0,2,1.0
8711,2019022334,44,M,0.0,2,2.0
8714,2019025759,32,M,0.0,1,1.0
8715,2019025759,41,M,4.0,2,1.0
8716,2019025759,99,M,2.0,3,1.0
8777,2019023436,43,F,2.0,1,1.0
8874,2019023633,64,F,1.0,1,1.0
8986,2019013991,55,M,3.0,1,1.0
8987,2019013991,53,F,2.0,1,2.0
9035,2019019959,84,M,1.0,1,1.0
9036,2019019959,84,F,1.0,1,2.0
9037,2019019959,75,M,8.0,2,1.0
9038,2019019959,76,F,8.0,2,2.0
9056,2019021822,30,M,3.0,1,1.0
9057,2019021822,47,M,2.0,2,1.0
9058,2019021822,45,F,1.0,2,2.0
9115,2019020863,45,M,2.0,1,1.0
9128,2019022864,91,M,1.0,1,1.0
9129,2019022864,19,F,0.0,2,1.0
9172,2019019512,87,F,2.0,1,1.0
9173,2019019512,37,M,0.0,2,1.0
9190,2019015324,21,M,2.0,1,1.0
9304,2019020600,59,M,2.0,1,1.0
9308,2019020638,28,F,8.0,1,1.0
9309,2019020638,27,M,1.0,2,1.0
9310,2019020638,5,M,8.0,1,2.0
9406,2019016626,76,M,3.0,1,1.0
9407,2019016626,77,F,1.0,1,2.0
9411,2019021512,46,M,0.0,1,1.0
9412,2019021512,39,M,2.0,2,7.0
9481,2019017494,46,M,2.0,1,1.0
9482,2019017494,37,M,3.0,1,2.0
9622,2019015447,21,F,2.0,1,1.0
9650,2019016749,89,M,1.0,1,1.0
9651,2019016749,33,M,0.0,2,1.0
9790,2019017459,58,F,2.0,1,1.0
9791,2019017459,26,F,9.0,2,1.0
9803,2019025558,18,M,2.0,1,1.0
9804,2019025558,33,M,0.0,2,1.0
9805,2019025558,19,M,4.0,1,2.0
9933,2019025612,62,M,0.0,1,1.0
9934,2019025612,64,M,1.0,2,7.0
10053,2019022720,72,M,0.0,1,1.0
10054,2019022720,40,M,2.0,2,7.0
10078,2019026023,37,M,1.0,1,1.0
10079,2019026023,44,M,0.0,2,1.0
10146,2019020789,55,F,1.0,1,1.0
10147,2019020789,43,M,2.0,2,1.0
10148,2019020789,40,F,2.0,2,2.0
10152,2019020843,44,F,0.0,1,1.0
10153,2019020843,68,M,1.0,2,7.0
10154,2019020843,18,F,0.0,1,2.0
10173,2019021397,69,M,1.0,1,1.0
10181,2019013952,59,M,0.0,1,1.0
10182,2019013952,61,F,0.0,2,1.0
10183,2019013952,54,M,0.0,3,1.0
10184,2019013952,19,M,2.0,4,1.0
10185,2019013952,37,M,0.0,5,1.0
10186,2019013952,47,M,3.0,6,1.0
10187,2019013952,55,M,0.0,7,1.0
10188,2019013952,41,M,0.0,8,1.0
10189,2019013952,56,M,0.0,9,1.0
10190,2019013952,67,F,3.0,10,1.0
10191,2019013952,38,M,3.0,11,1.0
10192,2019013952,67,M,0.0,12,1.0
10193,2019013952,67,M,0.0,13,1.0
10194,2019013952,49,M,3.0,14,1.0
10195,2019013952,39,M,3.0,15,1.0
10204,2019013952,54,M,0.0,16,1.0
10205,2019013952,54,M,0.0,17,1.0
10206,2019013952,23,M,3.0,18,1.0
10207,2019013952,53,M,0.0,19,1.0
10208,2019013952,47,M,0.0,20,1.0
10209,2019013952,48,F,0.0,21,1.0
10210,2019013952,24,M,0.0,22,1.0
10211,2019013952,57,M,0.0,23,1.0
10212,2019013952,52,F,0.0,24,1.0
10213,2019013952,69,M,1.0,10,2.0
10214,2019013952,17,M,3.0,20,2.0
10240,2019024076,51,M,2.0,1,1.0
10265,2019020454,27,F,1.0,1,1.0
10272,2019017639,68,F,0.0,1,1.0
10273,2019017639,30,M,1.0,2,7.0
10280,2019022746,38,M,2.0,1,1.0
10326,2019023743,68,M,0.0,1,1.0
10327,2019023743,14,M,3.0,1,2.0
10328,2019023743,17,M,2.0,1,2.0
10329,2019023743,14,M,3.0,1,2.0
10330,2019023743,16,M,3.0,1,2.0
10331,2019023743,14,M,3.0,1,2.0
10332,2019023743,14,F,3.0,1,2.0
10333,2019023743,16,M,0.0,1,2.0
10334,2019023743,17,F,0.0,1,2.0
10335,2019023743,15,M,0.0,1,2.0
10336,2019023743,15,M,0.0,1,2.0
10337,2019023743,16,M,0.0,1,2.0
10338,2019023743,15,F,0.0,1,2.0
10339,2019023743,15,M,0.0,1,2.0
10340,2019023743,16,M,0.0,1,2.0
10341,2019023743,17,M,0.0,1,2.0
10342,2019023743,16,M,0.0,1,2.0
10343,2019023743,17,F,0.0,1,2.0
10344,2019023743,15,M,0.0,1,2.0
10345,2019023743,16,M,0.0,1,2.0
10346,2019023743,16,M,0.0,1,2.0
10347,2019023743,17,M,0.0,1,2.0
10348,2019023743,15,M,0.0,1,2.0
10349,2019023743,16,M,0.0,1,2.0
10356,2019023919,11,M,1.0,1,7.0
10357,2019023919,48,F,0.0,2,1.0
10358,2019023919,9,F,3.0,3,7.0
10359,2019023919,6,M,2.0,4,7.0
10360,2019023919,7,M,0.0,2,2.0
10393,2019025325,24,F,1.0,1,1.0
10394,2019025325,17,F,1.0,1,2.0
10395,2019025325,18,F,2.0,1,2.0
10396,2019025325,60,M,8.0,2,1.0
10465,2019023097,71,M,0.0,1,1.0
10466,2019023097,65,F,1.0,2,7.0
10488,2019022054,45,M,0.0,1,1.0
10489,2019022054,84,F,1.0,2,7.0
10490,2019022054,45,F,0.0,1,2.0
10491,2019022054,13,M,0.0,1,2.0
10680,2019020956,1,F,2.0,1,7.0
10681,2019020956,58,M,0.0,2,1.0
10730,2019016572,67,M,1.0,1,1.0
10781,2019022017,17,M,3.0,1,1.0
10782,2019022017,20,M,2.0,1,2.0
10804,2019025812,27,M,2.0,1,1.0
10965,2019024929,41,F,0.0,3,1.0
11017,2019021893,57,M,3.0,1,1.0
11018,2019021893,54,F,2.0,2,1.0
11019,2019021893,6,M,3.0,1,2.0
11020,2019021893,58,M,2.0,2,2.0
11067,2019022470,41,F,0.0,1,1.0
11068,2019022470,35,M,0.0,2,1.0
11069,2019022470,66,F,2.0,1,2.0
11100,2019025415,54,M,2.0,1,1.0
11127,2019022500,38,F,0.0,1,1.0
11128,2019022500,39,M,1.0,2,7.0
11180,2019021258,43,M,3.0,1,1.0
11181,2019021258,35,F,0.0,1,2.0
11182,2019021258,7,F,0.0,1,2.0
11183,2019021258,12,F,2.0,1,2.0
11184,2019021268,20,F,0.0,1,1.0
11185,2019021268,19,F,0.0,1,2.0
11186,2019021268,40,M,2.0,2,1.0
11330,2019020778,55,M,2.0,1,1.0
11331,2019020778,34,M,0.0,2,1.0
11401,2019014326,56,M,0.0,1,1.0
11402,2019014326,18,M,2.0,2,1.0
11403,2019014326,19,M,0.0,2,2.0
11413,2019024130,29,F,2.0,1,2.0
11414,2019024130,52,M,0.0,1,1.0
11471,2019013915,41,M,3.0,1,1.0
11472,2019013915,65,M,2.0,2,1.0
11530,2019019271,67,M,0.0,1,1.0
11531,2019019271,51,F,2.0,1,2.0
11543,2019008774,75,M,1.0,1,7.0
11544,2019008774,99,U,9.0,2,1.0
11615,2019017796,40,M,1.0,1,1.0
11616,2019017796,27,M,0.0,2,1.0
11617,2019017796,30,M,8.0,4,1.0
11618,2019017796,35,F,0.0,2,2.0
11629,2019018114,33,M,2.0,1,1.0
11630,2019018114,40,M,2.0,1,2.0
11651,2019023668,51,M,2.0,1,1.0
11717,2019024068,56,M,2.0,1,1.0
11718,2019024068,46,M,0.0,2,1.0
11719,2019024068,51,M,0.0,2,2.0
11720,2019024068,23,M,0.0,2,2.0
11721,2019024068,29,M,0.0,2,2.0
11722,2019024068,52,M,0.0,2,2.0
11723,2019024068,29,M,0.0,2,2.0
11724,2019024068,17,M,0.0,2,2.0
11725,2019024068,35,M,0.0,2,2.0
11809,2019013571,68,M,0.0,1,1.0
11810,2019013571,64,F,2.0,2,7.0
11811,2019024777,24,M,0.0,1,2.0
11815,2019016588,22,F,1.0,1,7.0
11816,2019016588,39,F,0.0,2,1.0
11817,2019016588,53,M,0.0,3,1.0
11821,2019019888,21,M,1.0,1,1.0
11822,2019019888,21,F,8.0,1,2.0
11965,2019014737,30,M,0.0,1,1.0
11966,2019014737,73,F,2.0,1,2.0
12001,2019004926,26,M,2.0,1,1.0
12002,2019004926,50,F,2.0,2,1.0
12053,2019015635,53,F,8.0,1,2.0
12054,2019015635,59,F,8.0,1,2.0
12055,2019015635,50,F,8.0,1,2.0
12056,2019015635,65,M,8.0,1,2.0
12057,2019015635,43,M,8.0,1,2.0
12058,2019015635,43,F,8.0,1,2.0
12069,2019018876,35,F,0.0,1,1.0
12070,2019018876,50,M,1.0,2,7.0
12144,2019009503,27,M,0.0,1,1.0
12145,2019009503,31,F,2.0,2,1.0
12146,2019009503,19,F,3.0,2,2.0
12267,2019011705,36,M,2.0,1,1.0
12268,2019011705,25,M,2.0,2,1.0
12272,2019006929,60,M,0.0,1,1.0
12273,2019006929,71,F,2.0,2,7.0
12361,2019018732,70,F,1.0,1,7.0
12362,2019018732,73,M,0.0,2,1.0
12462,2019013559,66,M,2.0,1,1.0
12478,2019012765,77,F,2.0,1,1.0
12487,2019009977,46,M,1.0,1,1.0
12488,2019009977,7,F,3.0,1,2.0
12503,2019008533,36,F,1.0,1,1.0
12511,2019008619,48,M,1.0,1,1.0
12573,2019004149,86,M,2.0,1,1.0
12602,2019011824,81,M,2.0,1,1.0
12620,2019007357,53,M,2.0,1,1.0
12833,2019019355,24,M,2.0,1,1.0
12842,2019011697,20,F,2.0,1,1.0
12843,2019011697,41,F,2.0,2,1.0
12848,2019011901,60,M,0.0,1,1.0
12849,2019011901,44,M,2.0,2,7.0
12850,2019011901,71,F,0.0,1,2.0
12912,2019011578,56,M,2.0,1,1.0
12913,2019011578,19,F,2.0,2,1.0
12914,2019011578,16,F,3.0,2,2.0
12915,2019011578,16,F,2.0,2,2.0
12916,2019011578,18,F,3.0,2,2.0
13026,2019016073,35,M,8.0,1,1.0
13027,2019016073,34,M,1.0,2,1.0
13082,2019004789,17,F,0.0,1,1.0
13083,2019004789,26,M,0.0,2,1.0
13084,2019004789,21,F,3.0,4,7.0
13085,2019004789,12,M,1.0,3,7.0
13086,2019004789,17,F,8.0,5,7.0
13169,2019019100,46,M,2.0,1,1.0
13170,2019019100,39,M,0.0,2,1.0
