,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
2408,2023000787,39.962226,-75.202298,67,67301,1,1,1915.0,,1,0,8
2429,2023016615,40.450027,-79.918058,2,2301,2,5,815.0,,1,0,7
2440,2023021641,40.775156,-75.195656,48,48208,2,4,900.0,,2,0,2
2460,2023004552,39.952371,-75.154938,67,67301,1,1,309.0,,1,0,8
2485,2023017564,40.48436,-76.226173,6,6205,2,1,927.0,,1,0,4
2490,2023014692,41.972781,-76.705235,8,8219,2,3,1642.0,,0,1,7
2507,2023013930,41.339077,-75.534178,35,35411,1,3,140.0,,1,0,7
2561,2023015766,41.112444,-75.386583,45,45215,2,5,440.0,,1,0,4
2598,2023009857,40.348531,-75.955884,6,6429,1,2,324.0,,0,1,8
2627,2023007042,40.898222,-75.327889,45,45212,1,4,1726.0,,2,0,1
2631,2023021971,40.683132,-75.415198,48,48204,2,3,803.0,,1,0,1
2647,2023020206,40.973417,-75.240667,45,45214,2,5,2234.0,,1,0,1
2678,2023015375,40.571425,-79.724328,64,64306,2,4,1757.0,,1,0,7
2718,2023014727,40.16767,-78.593513,5,5227,1,2,1658.0,,0,1,1
2759,2023011178,40.350426,-79.967921,2,2403,1,1,1634.0,,0,1,2
2774,2023017148,40.640913,-76.158232,53,53218,2,4,1726.0,,1,0,2
2775,2023007931,40.125763,-75.074329,46,46105,1,3,123.0,,1,0,7
2869,2023012309,41.13519,-75.913088,40,40232,1,6,1343.0,,1,0,7
2873,2023017273,40.57302,-79.788051,2,2206,2,7,1546.0,,1,0,7
2877,2023021944,41.011111,-77.960606,14,14220,2,6,559.0,,0,1,1
2928,2023018073,40.088122,-79.089169,55,55212,2,4,929.0,,1,0,7
2962,2023005429,40.014956,-75.134517,67,67301,1,7,224.0,,1,0,5
3000,2023021967,40.19036,-74.881642,9,9213,2,1,327.0,,0,2,2
3062,2023006504,39.757075,-77.848479,28,28209,1,1,1344.0,,1,0,0
3086,2023017580,40.342094,-80.038702,2,2407,2,3,1439.0,,1,0,8
3101,2023002385,40.053306,-75.161439,67,67301,1,6,459.0,,1,0,2
3123,2023021646,40.895621,-78.688001,17,17217,2,3,1017.0,,1,0,7
3178,2023015144,40.76804,-79.427773,3,3211,2,6,1516.0,,1,0,5
3195,2023017248,39.96875,-77.017389,1,1218,1,2,1944.0,,1,0,7
3223,2023014454,40.035026,-76.303084,36,36301,2,4,1252.0,,1,0,8
3230,2023017482,40.561761,-76.207291,53,53234,2,5,426.0,,1,0,2
3234,2023012591,40.019447,-77.094725,1,1212,1,6,1456.0,,0,1,1
3267,2023014129,40.450787,-78.839209,11,11216,1,6,1507.0,,1,0,4
3287,2023016189,40.690545,-79.709693,10,10204,2,4,656.0,,1,0,7
3295,2023005414,40.592369,-79.888529,2,2209,1,2,1849.0,,0,1,7
3300,2023013746,40.242716,-78.838691,55,55422,1,3,747.0,,1,0,8
3313,2023000902,39.905843,-75.321561,23,23107,1,3,1530.0,,1,0,8
3339,2023017819,41.794916,-76.481945,8,8215,2,4,1719.0,,1,0,7
3341,2023012169,40.413434,-75.267673,9,9207,1,4,1345.0,,1,0,7
3346,2023012473,39.928234,-77.661158,28,28401,1,4,2129.0,,1,0,8
3357,2023012155,40.127611,-74.894332,9,9101,2,7,2042.0,,1,0,2
3363,2023017085,39.933339,-76.684142,66,66102,1,5,1903.0,,1,0,8
3392,2023014580,41.132724,-78.703035,17,17228,1,3,1010.0,,1,0,1
3404,2023009439,40.148161,-75.203725,46,46109,1,7,515.0,,1,0,7
3514,2023016600,41.403421,-75.664516,35,35302,2,2,828.0,,1,0,2
3538,2023022318,39.985463,-75.416648,23,23208,3,5,1009.0,,2,0,4
3576,2023002154,40.159521,-76.629931,36,36237,1,5,634.0,,2,0,2
3598,2023017508,40.256871,-76.832511,22,22102,1,1,2334.0,,0,2,7
3601,2023026377,40.208489,-76.511526,36,36225,3,7,2007.0,,1,0,7
3606,2023005550,41.369534,-75.711727,35,35410,1,4,1833.0,,0,1,8
3609,2023003533,40.450632,-79.927201,2,2301,1,3,1924.0,,1,0,2
3612,2023004226,40.067567,-75.342668,46,46220,1,5,1922.0,,2,0,2
3614,2023009399,39.952557,-75.190029,67,67301,1,4,1809.0,,1,0,8
3615,2023022119,40.066825,-75.015842,67,67301,3,1,1725.0,,1,0,8
3654,2023020130,40.496771,-79.834793,2,2113,3,5,2034.0,,1,0,4
3655,2023024830,40.760086,-80.275083,4,4205,3,6,1800.0,,1,0,2
3672,2023006175,39.981029,-75.206611,67,67301,1,1,659.0,,1,0,4
3675,2023013948,39.899059,-77.173429,1,1219,1,1,623.0,,1,0,7
3677,2023014908,40.439434,-75.355881,9,9415,2,3,917.0,,1,0,8
3682,2023019687,41.018467,-80.49773,37,37204,1,7,39.0,,0,1,7
3694,2023014437,39.970262,-75.403733,23,23208,2,1,1722.0,,0,1,7
3737,2023026593,40.335649,-75.221832,9,9210,3,2,1258.0,,1,0,4
3742,2023025332,40.454007,-79.885644,2,2301,3,2,1515.0,,1,0,4
3755,2023021945,40.59196,-75.19449,9,9417,2,6,2044.0,,0,1,7
3787,2023015566,40.544254,-75.678551,39,39209,1,1,1605.0,,0,2,4
3796,2023002513,41.349047,-80.410962,43,43220,1,6,1654.0,,2,1,4
3824,2023022221,39.978606,-76.661335,66,66227,3,5,642.0,,1,0,4
3940,2023013949,41.055535,-80.002528,10,10227,1,1,1829.0,,0,1,7
3950,2023010078,39.983778,-76.722173,66,66227,1,3,2116.0,,1,0,4
4020,2023013334,40.422054,-76.499248,38,38215,2,5,1615.0,,1,1,4
4037,2023021180,41.211434,-80.317227,43,43204,2,3,1817.0,,0,1,6
4075,2023025743,40.058258,-76.402486,36,36214,3,3,1142.0,,1,0,4
4079,2023025253,40.830043,-75.878003,13,13405,3,1,646.0,,1,0,7
4080,2023008237,40.035934,-75.349335,23,23106,1,7,1445.0,,1,0,2
4109,2023022395,40.674419,-76.509865,53,53213,3,2,1344.0,,1,0,7
4132,2023019192,39.940222,-75.590575,15,15247,2,1,1025.0,,0,1,7
4139,2023003274,39.941228,-75.209396,67,67301,1,6,2041.0,,1,0,4
4153,2023014673,40.562758,-79.162029,32,32208,1,5,2356.0,,0,1,5
4175,2023018198,40.344404,-75.626621,6,6101,2,3,1512.0,,1,0,4
4187,2023021830,39.973156,-76.705707,66,66301,3,4,1005.0,,1,0,5
4196,2023016213,39.804587,-77.819983,28,28209,1,2,851.0,,1,0,2
4218,2023012284,40.424533,-75.347506,9,9220,2,7,306.0,,1,0,8
4254,2023021954,40.891002,-75.996541,53,53215,2,5,1539.0,,1,0,4
4319,2023022254,39.953839,-77.582929,28,28203,3,5,31.0,,0,1,7
4326,2023014330,40.288097,-75.266344,9,9210,1,3,1252.0,,1,0,4
4375,2023026616,41.249177,-76.737921,41,41241,3,3,825.0,,0,1,1
4393,2023013022,40.352228,-75.96353,6,6429,1,5,1300.0,,0,1,7
4415,2023014928,41.068664,-76.240889,19,19402,2,2,1505.0,,1,0,8
4429,2023019778,40.540284,-78.906953,32,32217,1,7,117.0,,0,1,1
4463,2023017633,39.940534,-75.341798,23,23108,2,1,1403.0,,1,0,1
4467,2023024228,40.448868,-79.846206,2,2419,3,3,2237.0,,1,0,2
4499,2023006614,40.658739,-78.787806,11,11434,1,3,1722.0,,1,0,7
4542,2023025827,39.995647,-75.579211,15,15208,3,3,920.0,,1,0,7
4551,2023020803,42.063578,-80.198603,25,25213,3,4,1610.0,,1,0,4
4571,2023016631,40.814856,-75.735122,13,13208,2,3,2227.0,,1,0,7
4577,2023013184,39.821083,-75.835583,15,15415,1,5,931.0,,1,0,4
4600,2023026506,41.197609,-79.000653,33,33220,3,2,919.0,,1,0,4
4611,2023005435,40.425783,-80.019901,2,2301,1,2,2020.0,,1,0,4
4647,2023021947,40.976641,-78.197551,17,17224,2,1,335.0,,1,0,7
4689,2023017509,41.072618,-75.418904,45,45216,1,2,1230.0,,0,2,5
4694,2023024811,40.253735,-75.316447,46,46216,3,5,1337.0,,1,0,1
4732,2023026565,41.622096,-79.673108,20,20302,2,6,553.0,,0,1,8
4742,2023023815,39.815394,-79.779578,26,26206,2,6,1010.0,,0,1,0
4751,2023023948,40.088478,-78.527746,5,5201,2,1,733.0,,0,1,7
4759,2023025890,40.636648,-76.011379,53,53235,3,5,1515.0,,1,0,0
4779,2023013217,40.227803,-75.260616,46,46113,1,3,857.0,,1,0,4
4781,2023006750,40.607611,-75.451306,39,39301,1,5,1843.0,,1,0,8
4831,2023007502,41.130012,-77.46487,18,18301,1,6,2013.0,,1,0,8
4840,2023022327,40.616091,-80.320516,4,4202,2,6,2110.0,,2,1,6
4849,2023010736,40.224807,-75.13116,9,9227,2,4,603.0,,0,1,8
4865,2023016263,,,38,38209,2,7,528.0,,0,1,7
4873,2023003010,40.617222,-75.463194,39,39301,1,1,1650.0,,1,0,4
4904,2023026447,39.746039,-77.713817,28,28201,2,6,109.0,,0,1,7
4905,2023008248,40.033998,-75.074369,67,67301,1,1,1821.0,,1,0,4
4926,2023020167,40.334374,-79.812221,2,2477,2,3,1440.0,,1,0,4
4928,2023013815,41.263926,-75.899208,40,40414,1,2,1745.0,,0,1,8
4972,2023020022,41.421687,-75.699006,35,35302,3,5,1405.0,,2,0,1
4982,2023023803,39.876982,-75.693365,15,15209,2,5,1506.0,,0,1,4
5025,2023013874,42.040026,-80.290693,25,25205,1,4,1335.0,,0,1,4
5042,2023026738,40.997594,-78.441711,17,17223,3,1,1720.0,,1,0,2
5044,2023025269,40.963324,-75.957844,40,40301,3,3,954.0,,1,0,7
5051,2023016125,40.198682,-76.734298,22,22409,2,6,1848.0,,0,1,7
5056,2023011221,40.3385,-76.404278,38,38301,2,4,1050.0,,0,1,7
5127,2023010486,39.877056,-75.339611,23,23107,1,3,1516.0,,1,0,8
5130,2023024991,41.395851,-75.671084,35,35302,3,7,2040.0,,1,0,4
5140,2023026457,41.152438,-80.260695,43,43229,2,7,1906.0,,0,1,8
5143,2023009883,40.375865,-75.933541,6,6102,1,4,617.0,,1,0,8
5174,2023019709,39.902943,-76.241718,36,36229,2,4,1740.0,,0,1,2
5203,2023002898,40.451262,-80.001015,2,2301,1,2,251.0,,1,0,8
5212,2023025849,40.288404,-76.203419,36,36236,3,6,1617.0,,1,0,4
5223,2023026116,40.02025,-75.69,15,15205,2,3,738.0,,1,0,7
5260,2023011204,40.104851,-75.313426,46,46107,2,5,141.0,,2,1,2
5295,2023023804,40.414175,-76.578639,38,38203,2,5,1655.0,,0,1,7
5305,2023019684,39.917813,-75.147608,67,67301,1,6,1416.0,,2,0,5
5344,2023004039,40.1444,-76.609101,36,36407,1,3,1501.0,,0,1,4
5396,2023025984,41.48112,-79.735038,60,60211,3,7,1847.0,,1,0,7
5397,2023022016,41.160628,-75.954926,40,40226,3,3,1626.0,,1,0,7
5400,2023003137,39.928694,-75.173861,67,67301,1,7,1254.0,,1,0,5
5404,2023021370,40.059389,-75.815587,15,15244,3,2,1222.0,,1,0,7
5440,2023005482,41.226498,-80.486526,43,43302,1,1,1259.0,,1,0,4
5476,2023024999,39.977889,-75.339386,23,23112,3,7,141.0,,1,0,7
5503,2023008026,40.254684,-80.160912,62,62220,1,4,734.0,,1,0,4
5531,2023006819,40.314748,-75.934039,6,6301,1,6,1755.0,,1,0,8
5544,2023016577,40.777606,-75.961123,53,53428,2,1,1628.0,,1,0,7
5575,2023022103,40.592544,-80.515363,4,4207,3,3,1621.0,,1,0,2
5580,2023012910,40.240182,-77.889836,31,31412,1,6,557.0,,0,1,8
5597,2023026350,40.286533,-75.812532,6,6214,3,6,1929.0,,1,0,2
5598,2023023220,39.881189,-79.943477,30,30203,2,3,1750.0,,1,0,2
5618,2023014409,41.63696,-80.147255,20,20301,2,6,,,1,0,4
5648,2023003539,40.454158,-79.884742,2,2301,1,3,,,1,0,4
5679,2023020179,40.242887,-75.342809,46,46216,2,2,,,1,0,7
5688,2023018026,40.480481,-80.089229,2,2126,2,6,,,1,0,4
5694,2023011233,40.573417,-77.616,44,44206,2,5,,,0,1,1
5702,2023011260,41.607391,-80.324678,20,20220,1,5,,,0,1,8
5703,2023019086,39.996504,-75.407729,23,23208,2,5,,,0,1,4
5708,2023023403,42.058783,-80.241365,25,25205,2,7,,,0,1,8
5765,2023010629,40.931826,-77.0084,59,59201,1,7,,,1,0,8
5796,2023014234,42.051328,-80.158537,25,25213,2,7,,,0,1,7
5831,2023000959,40.622419,-75.458768,39,39301,1,2,,,0,1,6
5834,2023014622,40.202215,-77.197929,21,21402,2,4,,,1,0,2
5836,2023015900,41.43785,-75.596858,35,35415,2,6,,,0,1,4
5863,2023026512,40.407083,-79.943273,2,2301,3,5,,,1,0,8
5880,2023011191,39.977692,-75.226398,67,67301,1,3,,,1,0,7
5895,2023017119,39.913726,-77.811436,28,28212,2,2,,,0,2,2
5933,2023015821,40.205693,-76.116773,36,36210,2,1,,,1,0,7
5937,2023012164,40.861556,-79.969315,10,10101,2,7,,,0,1,8
5960,2023022244,40.078098,-77.69651,28,28206,2,2,,,0,1,7
6037,2023011185,39.928658,-75.1834,67,67301,1,7,,,1,0,8
6083,2023008542,41.226269,-80.507249,43,43302,1,4,,,1,0,7
6116,2023015781,40.15549,-74.82855,9,9208,2,6,,,1,0,4
6124,2023013836,41.475924,-75.625593,35,35406,2,7,,,1,0,4
6136,2023012095,39.757028,-77.580002,28,28406,2,7,,,1,0,8
6208,2023006887,40.959594,-78.527737,17,17226,1,7,,,1,0,7
6248,2023011545,40.01386,-75.097321,67,67301,1,7,,,1,0,2
6250,2023015610,40.979192,-77.061526,59,59209,2,4,,,1,0,7
6275,2023014277,40.530922,-77.478193,34,34201,1,5,,,1,0,4
6280,2023013092,39.843062,-77.711996,28,28201,1,6,,,0,1,2
6282,2023006462,40.159062,-75.891006,6,6207,1,4,,,0,1,8
6320,2023017045,40.051312,-76.398832,36,36214,2,6,,,0,1,7
6348,2023006574,41.39839,-75.6683,35,35302,1,6,,,1,0,7
6354,2023014189,39.970754,-78.886875,55,55223,2,4,,,1,0,1
6375,2023009405,39.990188,-75.149918,67,67301,1,5,,,1,0,4
6455,2023014145,40.596716,-75.340399,48,48301,2,2,,,1,0,7
6503,2023021873,40.176912,-75.011821,9,9225,2,4,,,2,0,7
6519,2023014010,40.444311,-79.917841,2,2301,2,5,,,0,1,8
6530,2023010105,40.357003,-77.177711,50,50202,1,4,,,1,0,4
6534,2023015708,41.121234,-78.656486,17,17229,2,3,,,1,0,1
6566,2023009880,40.210083,-74.7775,9,9409,1,2,,,1,0,5
6586,2023026458,41.217683,-80.075725,43,43230,2,2,,,0,1,98
6643,2023024148,41.113454,-76.419122,19,19219,2,5,,,0,1,7
6662,2023001920,39.992486,-75.085994,67,67301,1,4,,,1,0,7
6836,2023001278,39.947777,-75.171181,67,67301,1,1,,,1,0,8
6875,2023011021,39.984164,-75.208332,67,67301,1,1,,,1,0,7
6902,2023011376,42.017579,-80.281129,25,25207,1,5,,,1,0,4
6910,2023009561,41.851276,-75.429031,63,63217,1,4,,,1,0,7
6984,2023010735,40.455112,-79.885976,2,2301,2,4,,,2,0,2
6998,2023010575,40.35151,-79.865072,2,2304,1,3,,,2,0,2
7015,2023010372,40.443193,-80.008859,2,2301,1,1,,,1,0,7
7016,2023009610,40.467145,-79.863601,2,2113,1,1,,,1,0,8
7033,2023011644,40.042965,-76.272127,36,36215,1,3,,,1,0,8
7079,2023015762,41.234194,-75.906974,40,40304,2,5,,,1,0,8
7122,2023009897,40.110313,-77.417312,21,21214,1,4,,,1,0,4
7130,2023009852,40.390863,-79.889957,2,2473,1,7,,,1,0,7
7132,2023010138,41.197136,-79.425372,16,16214,1,2,,,0,1,4
7153,2023011314,40.087106,-76.19176,36,36234,1,3,,,1,0,8
7157,2023000331,40.366001,-79.949448,2,2403,1,1,,,1,0,4
7166,2023009591,40.018392,-75.125017,67,67301,1,1,,,1,0,5
7167,2023009972,40.116024,-74.902578,9,9101,1,6,,,1,0,7
7171,2023011122,40.059395,-75.815588,15,15244,1,1,,,1,0,4
7235,2023009944,40.350193,-75.032038,9,9221,1,1,,,1,0,1
7341,2023009069,39.965293,-75.225481,67,67301,1,3,,,3,1,4
7368,2023000644,40.871521,-79.935364,10,10101,1,2,,,0,1,8
7384,2023009963,41.1337,-76.209385,40,40228,1,6,,,0,1,7
7438,2023009302,40.003901,-75.152295,67,67301,1,2,,,0,1,7
7439,2023011734,40.957541,-75.28483,45,45205,2,4,,,1,0,7
7517,2023028335,41.470116,-76.399404,56,56201,2,6,,,1,0,7
7567,2023024697,40.390669,-79.869136,2,2473,3,3,,,1,0,5
7589,2023026136,40.248656,-77.796453,31,31224,3,7,,,1,1,7
7599,2023001891,41.308424,-80.384862,43,43203,1,5,,,1,0,0
7625,2023007528,40.781529,-79.947115,10,10226,1,7,,,1,0,7
7638,2023018165,40.38758,-77.019202,22,22213,2,4,,,2,0,7
7648,2023019307,39.844962,-76.302736,36,36224,2,5,,,1,0,4
7662,2023017104,40.300108,-76.278283,38,38204,1,5,,,2,0,2
7676,2023021709,40.085937,-75.038318,67,67301,3,1,,,0,1,8
7688,2023017578,41.5411,-80.187277,20,20211,2,5,,,2,0,4
7704,2023016291,39.892386,-76.711976,66,66228,1,4,,,1,0,7
7712,2023001810,40.230157,-76.907294,21,21102,1,4,,,1,0,1
7728,2023005049,42.136469,-80.084142,25,25302,1,1,,,1,0,2
7736,2023002447,40.100473,-76.257223,36,36101,1,7,,,2,0,5
7759,2023023398,40.252109,-80.492239,62,62214,2,4,,,0,1,7
7777,2023002928,40.77238,-76.483628,49,49210,1,2,,,3,0,2
7789,2023019341,40.762817,-76.138114,53,53202,2,4,,,1,0,2
7794,2023015175,40.001288,-75.226443,46,46104,1,3,,,1,0,8
7800,2023026100,40.279618,-78.94466,55,55205,2,2,,,0,1,2
7841,2023011061,40.035118,-75.069504,67,67301,1,5,,,1,0,8
7848,2023016247,40.404867,-75.501211,46,46406,2,6,,,1,0,8
7868,2023014737,39.949258,-75.157232,67,67301,2,1,,,1,0,4
7953,2023011543,40.010356,-75.098933,67,67301,1,1,,,1,0,1
7969,2023011724,41.709752,-78.694245,42,42208,1,3,,,0,1,4
8077,2023025690,40.67894,-75.339533,48,48101,3,6,,,4,0,0
8078,2023008966,40.059234,-79.895818,62,62405,1,1,,,1,0,7
8084,2023011455,39.857861,-75.428303,23,23101,2,4,,,1,0,2
8160,2023014115,40.177946,-74.885172,9,9213,2,4,,,1,0,4
8211,2023019111,39.976728,-75.169091,67,67301,2,4,,,1,0,8
8231,2023009099,41.571988,-75.501539,35,35301,1,3,,,1,0,6
8244,2023003108,40.123709,-79.555461,64,64206,1,5,,,1,0,4
8253,2023025748,40.617865,-75.506972,39,39103,3,1,,,1,0,4
8258,2023009135,41.410138,-75.688132,35,35302,1,6,,,1,0,8
8277,2023004223,40.419124,-79.926908,2,2301,1,5,,,1,0,4
8305,2023010241,40.306866,-76.597178,38,38406,1,1,,,1,0,1
8339,2023020103,41.245749,-79.44409,16,16205,2,1,,,1,0,7
8392,2023010260,40.465974,-75.159192,9,9223,1,5,,,0,1,8
8396,2023028346,41.895201,-79.544435,61,61203,3,2,,,1,0,7
8410,2023010775,40.933661,-77.043233,59,59209,1,2,,,1,0,0
8449,2023026487,40.307485,-75.425678,46,46223,3,5,,,1,0,8
8501,2023014975,40.090638,-76.695778,66,66207,1,1,,,1,0,8
8541,2023017322,40.039996,-76.287317,36,36301,2,4,,,1,0,8
8556,2023006416,40.091656,-76.132538,36,36234,1,1,,,1,0,2
8589,2023017449,39.897374,-75.351233,23,23424,2,3,,,2,0,7
8640,2023024488,40.567911,-79.246457,32,32208,2,1,,,0,1,7
8657,2023023929,40.469975,-79.8276,2,2113,3,4,,,0,1,7
8698,2023015584,39.949955,-76.682132,66,66227,2,7,,,1,0,7
8739,2023015237,40.181068,-80.234383,62,62227,2,4,,,1,0,4
8892,2023015357,40.977469,-80.425094,37,37206,1,1,,,1,0,7
8905,2023016082,40.096174,-75.368447,46,46220,2,6,,,1,0,8
8924,2023018922,41.602218,-75.25422,63,63208,2,7,,,1,0,4
8933,2023008280,40.288984,-76.426562,38,38402,1,4,,,2,0,4
8945,2023013586,39.80137,-77.608634,28,28211,1,6,,,0,1,4
8958,2023019659,40.278253,-78.925514,55,55205,3,4,,,1,0,7
9000,2023014739,40.10078,-75.006857,67,67301,2,1,,,1,0,7
9008,2023017114,40.000667,-75.812917,15,15101,2,6,,,2,0,2
9062,2023019252,40.073222,-75.141622,46,46102,2,2,,,1,0,7
9064,2023015654,39.939165,-75.193272,67,67301,2,1,,,2,0,1
9080,2023014435,41.593292,-75.484096,35,35301,2,2,,,1,0,2
9107,2023012292,41.398696,-80.395059,43,43403,1,1,,,1,0,6
9121,2023005481,40.509246,-78.401772,7,7301,1,4,,,3,0,4
9198,2023013469,40.244574,-75.339605,46,46216,2,4,,,1,0,4
9244,2023018175,39.906122,-75.289862,23,23411,2,4,,,1,0,8
9294,2023019226,40.227208,-76.451225,36,36230,2,4,,,1,0,7
