,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
1698,2014085613,2,20.0,2.0,1,2000.0,HD,0,MRS,1.0
1798,2014087630,1,75.0,5.0,1,2005.0,MACK,0,TTR,1.0
1799,2014087630,2,51.0,4.0,1,2015.0,CHEV,0,T4C,1.0
1916,2014117431,1,15.0,6.0,1,2006.0,GMC,0,T4W,1.0
2047,2014032308,1,4.0,1.0,1,2004.0,HYUN,0,P4D,1.0
2056,2014063305,1,4.0,6.0,1,2004.0,SUZI,0,P4D,1.0
2057,2014063305,2,4.0,1.0,1,2006.0,BMW,0,P4D,1.0
2125,2014047167,1,15.0,1.0,1,2003.0,SUBA,0,PUT,1.0
2126,2014047167,2,12.0,7.0,1,1995.0,CHEV,0,PSV,1.0
2256,2014075639,1,4.0,1.0,1,1992.0,BUIC,0,P4D,1.0
2279,2014039739,1,75.0,5.0,1,2007.0,VOLV,0,TTR,1.0
2280,2014039739,2,3.0,1.0,1,1995.0,MITS,0,P2H,1.0
2333,2014096822,1,15.0,6.0,1,2012.0,ACUR,0,PUT,1.0
2334,2014096822,2,,20.0,30,,,0,,1.0
2407,2014082803,1,4.0,1.0,1,1995.0,INFI,0,P4D,1.0
2556,2014041246,1,4.0,1.0,1,2000.0,MAZD,0,P4D,1.0
2557,2014041246,2,4.0,1.0,1,2011.0,DODG,0,P4D,1.0
2566,2014060013,1,4.0,1.0,1,2011.0,HYUN,0,P4D,1.0
2567,2014060013,2,,31.0,30,,,0,,
2594,2014100785,1,4.0,1.0,1,1991.0,CHEV,0,P4D,1.0
2595,2014100785,2,15.0,1.0,1,2007.0,FORD,0,PUT,1.0
2596,2014100785,3,4.0,1.0,1,2013.0,,0,P4D,1.0
2612,2015018977,1,29.0,2.0,1,9999.0,HOND,0,,1.0
2613,2015018977,2,4.0,1.0,1,2010.0,TOYT,0,P4D,1.0
2653,2014059813,1,15.0,6.0,1,2008.0,JEEP,0,T4W,1.0
2654,2014059813,2,41.0,7.0,1,2002.0,DODG,0,TES,1.0
2690,2014066879,1,20.0,2.0,1,2011.0,HD,0,MRS,1.0
2696,2014121272,1,51.0,4.0,1,2006.0,TOYT,0,TCW,1.0
2704,2014103711,1,4.0,1.0,1,1997.0,TOYT,0,P4D,1.0
2705,2014103711,2,20.0,2.0,1,2002.0,YAMA,0,MRS,1.0
2754,2014059813,3,15.0,6.0,1,2010.0,FORD,0,PUT,1.0
2873,2014090659,1,4.0,1.0,1,2012.0,SUBA,0,P4D,1.0
2874,2014090659,2,29.0,2.0,1,2014.0,KAWK,0,,1.0
2881,2014123495,1,1.0,1.0,1,2000.0,CHRY,0,PCV,1.0
2882,2014123495,2,41.0,7.0,1,2011.0,FORD,0,TCG,1.0
2906,2014087269,1,41.0,7.0,1,1999.0,DODG,0,TES,1.0
2907,2014087269,2,4.0,1.0,1,2009.0,HYUN,0,P4D,1.0
2934,2014041273,1,15.0,6.0,1,1995.0,JEEP,0,T4W,1.0
2935,2014041273,2,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
2951,2014121798,1,51.0,5.0,1,2006.0,KNNW,0,TCC,1.0
2952,2014121798,2,75.0,5.0,1,2011.0,KNNW,0,TTR,1.0
2999,2014110503,1,2.0,1.0,1,1999.0,PONT,0,PCP,1.0
3000,2014110503,2,51.0,4.0,1,2012.0,GMC,0,T4C,1.0
3079,2014030186,1,4.0,1.0,1,2001.0,CHEV,0,P4D,1.0
3276,2014098693,1,28.0,2.0,1,2002.0,TRIU,0,MRC,1.0
3277,2014098693,2,4.0,1.0,1,2014.0,TOYT,0,P4D,1.0
3278,2014098693,3,51.0,4.0,1,2000.0,FORD,0,TCW,1.0
3400,2014054747,1,4.0,1.0,1,2012.0,SUBA,0,P4D,1.0
3401,2014054747,2,20.0,2.0,1,2007.0,YAMA,0,MRS,1.0
3443,2014104989,1,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
3444,2014104989,2,,20.0,30,,,0,,1.0
3449,2014037225,1,15.0,6.0,1,2011.0,CHEV,0,PUT,1.0
3450,2014037225,2,,31.0,30,,,0,,
3493,2014065082,1,28.0,2.0,1,2002.0,SUZI,0,MRC,1.0
3494,2014065082,2,15.0,6.0,1,2011.0,FORD,0,PUT,1.0
3516,2014101428,1,69.0,4.0,1,2002.0,CHEV,0,TYY,1.0
3578,2014076830,1,51.0,4.0,1,2006.0,FORD,0,T4C,1.0
3579,2014076830,2,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
3580,2014076830,3,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
3629,2014017834,1,4.0,1.0,1,2004.0,CHEV,0,P4D,1.0
3644,2014057428,1,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
3645,2014057428,2,4.0,1.0,1,2013.0,CHEV,0,P4D,1.0
3669,2014040520,1,23.0,2.0,1,2007.0,KAWK,0,MEN,1.0
3734,2014127749,1,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
3862,2014131439,1,15.0,6.0,1,2006.0,FORD,0,PUT,1.0
3863,2014131439,2,4.0,1.0,1,1998.0,MAZD,0,P4D,1.0
3882,2014029896,1,15.0,6.0,1,1998.0,NISS,0,PUT,1.0
3883,2014029896,2,4.0,1.0,1,1995.0,TOYT,0,P4D,1.0
4036,2014082387,1,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
4139,2014058554,1,15.0,6.0,1,2009.0,FORD,0,PUT,1.0
4140,2014058554,2,,31.0,30,,,0,,
4141,2014058554,3,,31.0,30,,,0,,
4271,2014075347,1,28.0,2.0,1,1995.0,SUZI,0,MRC,1.0
4272,2014075347,2,15.0,6.0,2,2006.0,FORD,1,PUT,2.0
4273,2014075347,3,4.0,1.0,2,2002.0,DODG,1,P4D,2.0
4274,2014075347,4,4.0,1.0,1,2003.0,,0,P4D,1.0
4306,2014073427,1,15.0,6.0,1,1997.0,JEEP,0,T4W,1.0
4309,2014124686,1,51.0,4.0,1,2014.0,CHEV,0,T4C,1.0
4310,2014124686,2,51.0,4.0,1,1997.0,FORD,0,TPK,1.0
4469,2014085750,1,2.0,1.0,1,2005.0,CHEV,0,PCP,3.0
4594,2014037174,1,15.0,6.0,1,1999.0,DODG,0,PUT,1.0
4598,2014004698,1,12.0,7.0,1,2000.0,HOND,0,PSV,1.0
4599,2014004698,2,15.0,6.0,1,2004.0,CHEV,0,PUT,1.0
4603,2014087939,1,51.0,4.0,1,2004.0,DODG,0,TCW,1.0
4604,2014087939,2,,31.0,30,,,0,,
4648,2014000705,1,2.0,1.0,1,2007.0,FORD,0,PCP,1.0
4660,2014018720,1,51.0,5.0,1,2011.0,OTHR,0,TCC,1.0
4661,2014018720,2,51.0,4.0,1,2000.0,DODG,0,TPC,1.0
4683,2014112548,1,24.0,13.0,1,,SUZI,0,MAT,1.0
4734,2014059040,1,41.0,7.0,5,2001.0,CHRY,0,TES,4.0
4735,2014059040,2,,20.0,30,,,0,,1.0
4856,2014049204,1,15.0,6.0,1,2003.0,JEEP,0,T4W,1.0
4857,2014049204,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
4923,2014067023,1,20.0,2.0,1,2004.0,HD,0,MRS,1.0
5129,2014017809,1,51.0,4.0,1,1996.0,GMC,0,TPC,1.0
5130,2014017809,2,4.0,1.0,1,2001.0,PONT,0,P4D,1.0
5188,2014078221,1,4.0,1.0,1,2013.0,DODG,0,P4D,1.0
5228,2014099574,1,51.0,4.0,1,2002.0,CHEV,0,T3C,1.0
5229,2014099574,2,,31.0,30,,,0,,
5265,2014124502,1,41.0,7.0,1,1997.0,CHEV,0,TEC,1.0
5266,2014124502,2,51.0,4.0,1,1999.0,FORD,0,TPK,1.0
5366,2014117247,1,4.0,1.0,1,2005.0,STRN,0,P4D,1.0
5381,2014128334,1,4.0,1.0,1,2009.0,FORD,0,P4D,1.0
5382,2014128334,2,4.0,1.0,1,2014.0,DODG,0,P4D,1.0
5383,2014128334,3,4.0,1.0,1,2009.0,VOLK,0,P4D,1.0
5471,2014064036,1,24.0,13.0,1,,YAMA,0,,1.0
5472,2014064036,2,20.0,2.0,1,2006.0,HD,0,MRS,1.0
5473,2014064036,3,4.0,1.0,1,2007.0,BMW,0,P4D,1.0
5580,2014070373,1,,99.0,5,,OTHR,0,,4.0
5581,2014070373,2,,31.0,30,,,0,,
5710,2014080700,1,19.0,6.0,1,2011.0,JEEP,0,,1.0
5724,2014083600,1,75.0,5.0,1,2014.0,FRHT,0,TTR,1.0
5725,2014083600,2,20.0,2.0,1,2007.0,HOND,0,MRS,1.0
5779,2014127959,1,1.0,1.0,1,2000.0,FORD,0,PCV,1.0
5780,2014127959,2,15.0,6.0,1,2010.0,TOYT,0,PUT,1.0
5925,2014075596,1,4.0,1.0,1,1994.0,HOND,0,P4D,1.0
5957,2014098359,1,15.0,6.0,1,2010.0,HOND,0,PUT,1.0
5958,2014098359,2,4.0,1.0,1,2011.0,FORD,0,P4D,1.0
5977,2014100666,1,4.0,1.0,1,2006.0,HOND,0,P4D,1.0
5978,2014100666,2,15.0,6.0,1,1998.0,CHEV,0,PUT,1.0
6055,2014079325,1,51.0,4.0,1,2007.0,CHEV,0,TCW,1.0
6072,2014045452,1,4.0,1.0,1,1992.0,BUIC,0,P4D,1.0
6191,2014084141,1,4.0,1.0,1,2007.0,CHEV,0,P4D,1.0
6261,2014090641,1,15.0,6.0,1,2004.0,FORD,0,PUT,1.0
6262,2014090641,2,15.0,6.0,1,1996.0,CHEV,0,PUT,1.0
6263,2014084141,2,15.0,6.0,1,2005.0,BUIC,0,PUT,1.0
6288,2014059094,1,15.0,6.0,1,2013.0,MERZ,0,PUT,1.0
6289,2014059094,2,3.0,1.0,1,2013.0,OTHR,0,P2H,1.0
6324,2014129072,1,12.0,7.0,1,2004.0,TOYT,0,PSV,1.0
6325,2014129072,2,51.0,4.0,1,2005.0,DODG,0,TCW,1.0
6560,2014124263,1,15.0,1.0,1,2013.0,TOYT,0,PUT,1.0
6561,2014124263,2,15.0,6.0,1,2012.0,FORD,0,PUT,1.0
6606,2014086217,1,4.0,1.0,1,1993.0,TOYT,0,P4D,1.0
6607,2014086217,2,51.0,5.0,1,2009.0,PTRB,0,TCC,1.0
6608,2014086217,3,15.0,6.0,1,2012.0,GMC,0,T4W,1.0
6647,2014073034,1,51.0,4.0,1,2004.0,FORD,0,TCW,1.0
6702,2014026727,1,41.0,7.0,1,2013.0,FORD,0,TCG,1.0
6703,2014026727,2,51.0,5.0,1,2005.0,MACK,0,TCC,1.0
6726,2014090971,1,,31.0,30,,,0,,
6727,2014090971,2,41.0,7.0,1,2008.0,CHEV,0,TES,1.0
6752,2014073034,2,4.0,1.0,1,1999.0,CHEV,0,P4D,1.0
6764,2014095574,1,,31.0,30,,,0,,
6765,2014095574,2,4.0,1.0,1,2005.0,BUIC,0,P4D,1.0
6766,2014095574,3,15.0,6.0,2,2009.0,CHEV,1,PUT,2.0
6775,2014115806,1,4.0,1.0,1,1991.0,BUIC,0,P4D,1.0
6776,2014115806,2,4.0,1.0,1,2006.0,KIA,0,P4D,1.0
6913,2015001835,1,4.0,1.0,1,2000.0,FORD,0,P4D,1.0
6956,2014109588,1,3.0,1.0,1,2007.0,VOLK,0,P2H,1.0
6957,2014109588,2,15.0,6.0,1,2009.0,JEEP,0,T4W,1.0
7013,2014071919,1,75.0,5.0,1,2011.0,VOLV,0,TTR,1.0
7014,2014071919,2,15.0,6.0,1,2013.0,NISS,0,PUT,1.0
7015,2014071919,3,51.0,5.0,2,2012.0,MACK,1,TCC,2.0
7016,2014071919,4,,31.0,30,,,0,,
7017,2014071919,5,,31.0,30,,,0,,
7018,2014071919,6,51.0,5.0,2,2012.0,CHEV,1,TCH,2.0
7019,2014071919,7,51.0,5.0,2,2010.0,MACK,1,TCC,2.0
7037,2014089216,1,4.0,1.0,1,2000.0,VOLK,0,P4D,1.0
7038,2014089216,2,4.0,1.0,1,2000.0,FORD,0,P4D,1.0
7110,2014076113,1,29.0,2.0,1,2006.0,HOND,0,,1.0
7111,2014076113,2,28.0,2.0,1,2001.0,TRIU,0,MRC,1.0
7112,2014118896,1,5.0,1.0,1,2005.0,TOYT,0,P4H,1.0
7188,2014028885,1,12.0,7.0,1,2010.0,DODG,0,PSV,1.0
7189,2014028885,2,6.0,1.0,1,2008.0,SUBA,0,PSW,1.0
7190,2014028885,3,15.0,6.0,1,2008.0,DODG,0,PUT,1.0
7272,2014089152,1,75.0,5.0,1,2007.0,OTHR,0,TTR,1.0
7273,2014089152,2,51.0,5.0,1,2005.0,OTHR,0,TCC,1.0
7296,2014093135,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
7297,2014093135,2,6.0,1.0,1,2008.0,KIA,0,PSW,1.0
7306,2014130741,1,41.0,7.0,1,2001.0,CHRY,0,TES,1.0
7307,2014130741,2,4.0,1.0,1,2003.0,HYUN,0,P4D,1.0
7349,2014067032,1,15.0,6.0,1,2004.0,JEEP,0,T4W,1.0
7437,2015017576,1,51.0,4.0,1,2007.0,GMC,0,TCW,1.0
7438,2015017576,2,41.0,7.0,1,2005.0,CHRY,0,TES,1.0
7443,2014056189,1,,31.0,30,,,0,,
7444,2014056189,2,15.0,6.0,1,2005.0,TOYT,0,PUT,1.0
7649,2014125601,1,,31.0,30,,,0,,
7650,2014125601,2,4.0,1.0,1,2002.0,CHRY,0,P4D,1.0
7803,2014084040,1,51.0,4.0,1,1996.0,DODG,0,TPK,1.0
7804,2014084040,2,5.0,1.0,1,2010.0,TOYT,0,P4H,1.0
7884,2014006224,1,,31.0,30,,,0,,
7885,2014006224,2,15.0,6.0,1,2013.0,NISS,0,PUT,1.0
7929,2014049856,1,,99.0,5,,UNKN,0,,4.0
7930,2014049856,2,,31.0,30,,,0,,
7965,2014090690,1,28.0,2.0,1,2004.0,SUZI,0,MRC,1.0
8029,2014117584,1,15.0,6.0,1,2005.0,VOLV,0,PUT,1.0
8299,2014130674,1,15.0,6.0,1,2007.0,HYUN,0,PUT,1.0
8389,2014115976,1,,31.0,30,,,0,,
8390,2014115976,2,41.0,7.0,1,2006.0,FORD,0,TCG,1.0
8420,2014074738,1,51.0,5.0,1,2006.0,DODG,0,TCW,1.0
8421,2014074738,2,4.0,1.0,1,1989.0,CHRY,0,P4D,1.0
8618,2014076151,1,28.0,2.0,1,2006.0,YAMA,0,MRC,1.0
8670,2015042805,1,15.0,6.0,1,2014.0,MITS,0,PUT,1.0
8671,2015042805,2,9.0,1.0,1,9999.0,UNKN,0,,1.0
8682,2014044407,1,4.0,1.0,1,2000.0,VOLV,0,P4D,1.0
8683,2014044407,2,4.0,1.0,1,2004.0,DODG,0,P4D,1.0
8730,2014097346,1,1.0,1.0,1,2013.0,CHRY,0,PCV,1.0
8731,2014097346,2,20.0,2.0,1,2012.0,HD,0,MRS,1.0
8732,2014097346,3,20.0,2.0,1,2001.0,HD,0,MRS,1.0
8775,2015020712,1,29.0,2.0,1,1976.0,KAWK,0,,1.0
8776,2015020712,2,15.0,6.0,1,2001.0,SUBA,0,PUT,1.0
8782,2014064501,1,24.0,13.0,1,,SUZI,0,MAT,1.0
8869,2014104233,1,15.0,6.0,1,2001.0,KIA,0,PUT,1.0
8870,2014104233,2,41.0,7.0,1,2013.0,NISS,0,TCG,1.0
8884,2014115582,1,19.0,6.0,5,,UNKN,0,,4.0
8885,2014115582,2,,20.0,30,,,0,,1.0
8887,2014021169,1,15.0,6.0,1,2005.0,JEEP,0,T4W,1.0
9035,2014108363,1,29.0,2.0,1,2007.0,DUCA,0,,1.0
9074,2014076476,1,4.0,1.0,1,1998.0,FORD,0,P4D,1.0
9075,2014076476,2,20.0,2.0,1,2004.0,HOND,0,MRS,1.0
9124,2014053710,1,,99.0,30,,,0,,
9125,2014053710,2,4.0,1.0,1,2005.0,VOLK,0,P4D,1.0
9126,2014091214,1,4.0,1.0,1,2005.0,NISS,0,P4D,1.0
9143,2014101322,1,15.0,6.0,1,1996.0,CHEV,0,PUT,1.0
9159,2014110859,1,29.0,2.0,1,,UNKN,0,,1.0
9160,2014110859,2,4.0,1.0,1,2003.0,AUDI,0,P4D,1.0
9161,2014110859,3,4.0,1.0,2,2010.0,CHEV,1,P4D,2.0
9171,2014052919,1,15.0,6.0,1,2012.0,FORD,0,PUT,1.0
9172,2014052919,2,24.0,13.0,1,,HOND,0,,1.0
9207,2015038207,1,15.0,6.0,1,1999.0,JEEP,0,T4W,1.0
9213,2014049907,1,51.0,4.0,1,2012.0,DODG,0,TCW,1.0
9214,2014049907,2,,20.0,30,,,0,,1.0
9246,2014091214,2,4.0,1.0,1,2007.0,PONT,0,P4D,1.0
9249,2014128776,1,15.0,6.0,1,2000.0,DODG,0,PUT,1.0
9250,2014128776,2,15.0,6.0,1,1999.0,DODG,0,PUT,1.0
9428,2014054147,1,12.0,6.0,1,1995.0,JEEP,0,T2W,1.0
9480,2014091931,1,,31.0,30,,,0,,
9481,2014091931,2,15.0,6.0,1,2014.0,FORD,0,PUT,1.0
9564,2014086353,1,,31.0,30,,,0,,
9565,2014086353,2,15.0,6.0,1,2000.0,JEEP,0,T4W,1.0
9706,2014013835,1,2.0,1.0,1,1993.0,CHEV,0,PCP,1.0
9856,2014125694,1,,31.0,30,,,0,,
9857,2014125694,2,51.0,4.0,1,2014.0,DODG,0,TCW,1.0
9879,2016023706,1,51.0,4.0,5,2001.0,FORD,0,T4C,4.0
9880,2016023706,2,,20.0,30,,,0,,1.0
10005,2014023591,1,15.0,1.0,1,2005.0,PONT,0,PUT,1.0
10019,2014125535,1,12.0,7.0,1,2000.0,MAZD,0,PSV,1.0
10020,2014125535,2,51.0,4.0,1,2009.0,CHEV,0,TCW,1.0
10076,2014045808,1,51.0,4.0,1,1998.0,FORD,0,TPC,1.0
10077,2014045808,2,51.0,4.0,1,2003.0,DODG,0,TCW,1.0
10078,2014045808,3,51.0,4.0,1,1998.0,FORD,0,T3C,1.0
10113,2014096325,1,51.0,4.0,1,1999.0,TOYT,0,TPK,1.0
10159,2014073526,1,,31.0,30,,,0,,
10160,2014073526,2,15.0,6.0,1,2004.0,VOLK,0,PUT,4.0
10174,2014072140,1,51.0,4.0,1,1988.0,FORD,0,TPK,1.0
10175,2014072140,2,4.0,1.0,1,2004.0,HOND,0,P4D,1.0
10297,2014046674,1,51.0,4.0,1,1990.0,FORD,0,TPC,1.0
10298,2014046674,2,2.0,1.0,1,2008.0,CHEV,0,PCP,1.0
10340,2014015240,1,15.0,6.0,1,2007.0,JEEP,0,T4W,1.0
10343,2014077324,1,28.0,2.0,1,2006.0,SUZI,0,MRC,1.0
10344,2014077324,2,75.0,5.0,1,2005.0,FRHT,0,TTR,1.0
10412,2014015240,2,5.0,6.0,1,2006.0,PONT,0,P4H,1.0
10451,2014100181,1,20.0,2.0,1,2010.0,HD,0,MRS,1.0
10500,2014082981,1,4.0,1.0,1,2012.0,TOYT,0,P4D,1.0
10501,2014082981,2,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
10694,2014017841,1,4.0,1.0,1,2005.0,KIA,0,P4D,1.0
10695,2014017841,2,4.0,1.0,1,2003.0,HOND,0,P4D,1.0
10770,2014121564,1,4.0,1.0,1,2008.0,PONT,0,P4D,1.0
10771,2014121564,2,15.0,6.0,1,2011.0,CHEV,0,PUT,1.0
10777,2014048788,1,15.0,6.0,1,2007.0,KIA,0,PUT,1.0
10792,2014091053,1,,20.0,30,,,0,,1.0
10793,2014091053,2,51.0,4.0,1,2011.0,CHEV,0,TCW,1.0
10854,2015002610,1,15.0,6.0,1,2004.0,CHEV,0,PUT,1.0
10855,2015002610,2,51.0,4.0,1,2006.0,NISS,0,TPC,1.0
10882,2014075823,1,15.0,6.0,1,2006.0,JEEP,0,T4W,1.0
10942,2014100232,1,4.0,1.0,1,2011.0,CHEV,0,P4D,1.0
10943,2014100232,2,15.0,6.0,1,2011.0,HOND,0,PUT,1.0
11004,2014063647,1,6.0,1.0,1,2004.0,VOLK,0,PSW,1.0
11005,2014063647,2,4.0,1.0,1,1983.0,PONT,0,P4D,1.0
11012,2014056323,1,,31.0,30,,,0,,
11013,2014056323,2,12.0,7.0,1,2004.0,TOYT,0,PSV,1.0
11025,2014058355,1,2.0,1.0,1,2002.0,FORD,0,PCP,1.0
11072,2014119495,1,4.0,1.0,1,1996.0,HYUN,0,P4D,1.0
11073,2014119495,2,5.0,1.0,1,2008.0,MAZD,0,P4H,1.0
11107,2014093363,1,15.0,6.0,1,2003.0,CHEV,0,PUT,1.0
11412,2014091781,1,15.0,6.0,1,2011.0,KIA,0,PUT,1.0
11413,2014091781,2,2.0,1.0,1,2001.0,CHEV,0,PCP,1.0
11415,2014065886,1,4.0,1.0,1,1997.0,HOND,0,P4D,1.0
11430,2014097604,1,15.0,1.0,1,2012.0,BUIC,0,PUT,1.0
11431,2014097604,2,75.0,5.0,1,2010.0,FRHT,0,TTR,1.0
11504,2014085284,1,51.0,4.0,1,2002.0,DODG,0,TCW,1.0
11505,2014085284,2,4.0,1.0,1,1996.0,CHEV,0,P4D,1.0
11508,2014091781,3,,31.0,30,,,0,,
11545,2014045057,1,75.0,5.0,1,2000.0,VOLV,0,TTR,1.0
11546,2014045057,2,15.0,6.0,1,1999.0,GMC,0,T4W,1.0
11635,2014045798,1,51.0,4.0,1,2006.0,FORD,0,T4C,1.0
11636,2014045798,2,6.0,1.0,1,1998.0,FORD,0,PSW,1.0
11637,2014034311,1,51.0,4.0,1,2008.0,CHEV,0,T4C,1.0
11638,2014034311,2,4.0,1.0,1,2005.0,DODG,0,P4D,1.0
11645,2014005797,1,4.0,1.0,1,2012.0,LEXS,0,P4D,1.0
11646,2014005797,2,,20.0,30,,,0,,1.0
11670,2014113140,1,4.0,1.0,1,2008.0,FORD,0,P4D,1.0
11671,2014113140,2,,99.0,5,,UNKN,0,,4.0
11725,2014040890,1,4.0,1.0,1,2003.0,DODG,0,P4D,1.0
11726,2014040890,2,51.0,4.0,1,2014.0,FORD,0,T4C,1.0
11727,2014056851,1,15.0,6.0,1,2007.0,FORD,0,PUT,1.0
11793,2014008424,1,4.0,1.0,1,2001.0,VOLK,0,P4D,1.0
11794,2014008424,2,,20.0,30,,,0,,1.0
11795,2014008424,3,,20.0,30,,,0,,1.0
11802,2014087250,1,4.0,1.0,1,2010.0,HOND,0,P4D,1.0
11803,2014087250,2,4.0,1.0,1,2001.0,MITS,0,P4D,1.0
11883,2014100294,1,51.0,4.0,1,1997.0,DODG,0,TPC,1.0
11884,2014100294,2,,24.0,21,,,0,,
11912,2014121978,1,51.0,4.0,1,2010.0,CHEV,0,TCW,1.0
11921,2014118540,1,51.0,4.0,1,2005.0,FORD,0,TCH,1.0
11922,2014118540,2,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
11980,2014115979,1,15.0,6.0,1,2004.0,FORD,0,PUT,1.0
12037,2014048947,1,20.0,2.0,1,1986.0,HOND,0,MRS,1.0
12166,2014096636,1,4.0,1.0,1,2010.0,FORD,0,P4D,1.0
12167,2014096636,2,,31.0,30,,,0,,
12222,2014064265,1,51.0,4.0,1,1995.0,FORD,0,TPK,1.0
12297,2014124735,1,2.0,1.0,1,2009.0,INFI,0,PCP,1.0
12341,2014126721,1,4.0,1.0,1,2001.0,BUIC,0,P4D,1.0
12413,2014082333,1,20.0,2.0,1,1984.0,HOND,0,MRS,1.0
12508,2014071700,1,4.0,1.0,1,1998.0,TOYT,0,P4D,1.0
12509,2014071700,2,6.0,1.0,1,1995.0,FORD,0,PSW,1.0
12510,2014055860,1,20.0,2.0,1,2005.0,HD,0,MRS,1.0
12645,2014123169,1,,31.0,30,,,0,,
12646,2014123169,2,4.0,1.0,1,2014.0,BMW,0,P4D,1.0
12784,2014086171,1,28.0,2.0,1,2011.0,KAWK,0,MRC,1.0
12785,2014086171,2,15.0,6.0,1,2005.0,CHEV,0,PUT,1.0
12786,2014086171,3,4.0,1.0,1,2012.0,CHEV,0,P4D,1.0
12804,2014092622,1,4.0,1.0,1,2010.0,,0,P4D,1.0
12805,2014092622,2,20.0,2.0,1,1999.0,HD,0,MRS,1.0
12832,2014029527,1,51.0,4.0,1,2001.0,GMC,0,TCW,1.0
13005,2014130576,1,15.0,6.0,1,2005.0,CHEV,0,PUT,1.0
13006,2014130576,2,4.0,1.0,1,2006.0,FORD,0,P4D,1.0
13060,2014099274,1,19.0,6.0,5,,HOND,0,,4.0
13061,2014099274,2,4.0,1.0,1,1996.0,TOYT,0,P4D,1.0
13104,2014048973,1,51.0,4.0,1,1997.0,CHEV,0,TPK,1.0
13105,2014048973,2,4.0,1.0,1,1996.0,CHEV,0,P4D,1.0
13144,2014058812,1,20.0,2.0,1,2002.0,HD,0,MRS,1.0
13145,2014058812,2,51.0,4.0,1,2009.0,FORD,0,TCW,1.0
