,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
12,2020028654,41.642868,-80.139014,20,20301,3,7,,,1,0,6
42,2020029626,40.284998,-76.412481,38,38402,2,3,,,1,0,7
86,2020007600,40.302234,-79.518979,64,64209,1,4,,,0,1,7
93,2020023799,40.583792,-77.605253,44,44206,2,7,,,1,0,7
94,2020029378,40.886674,-76.94501,59,59208,3,3,,,1,0,7
137,2020007637,41.813831,-75.450486,63,63217,1,7,,,1,0,7
186,2020020534,40.629475,-79.150734,32,32408,2,3,,,1,0,2
203,2020007201,39.888997,-77.335942,1,1205,1,1,,,1,0,0
256,2020022198,40.750967,-80.319491,4,4301,2,5,,,1,0,1
273,2020008187,40.096776,-78.458378,5,5201,1,6,,,1,0,7
278,2020022550,41.971449,-77.620156,52,52208,2,3,,,1,0,2
305,2020007870,40.198919,-77.152113,21,21206,1,1,,,0,1,7
395,2020006918,40.511034,-79.652251,64,64219,1,3,,,2,0,4
418,2020022612,40.007626,-75.295309,46,46104,2,5,,,0,1,8
434,2020007634,40.571029,-77.211145,34,34202,1,7,,,1,0,1
471,2020003108,40.595624,-77.581447,44,44403,1,5,,,0,1,4
497,2020009126,40.558612,-75.999997,6,6238,1,6,,,2,0,2
571,2020006753,40.489472,-75.637715,6,6219,1,1,,,0,1,7
619,2020003903,41.240657,-75.871201,40,40304,1,7,,,1,0,8
657,2020016281,40.078884,-75.030204,67,67301,2,2,,,0,1,8
692,2020009326,40.01025,-76.131025,36,36226,1,5,,,0,1,2
698,2020022701,39.730435,-75.846652,15,15217,2,4,,,1,0,2
736,2020021848,40.786701,-77.62107,14,14218,2,5,,,1,0,7
743,2020023053,40.389881,-77.030436,50,50403,2,5,,,1,0,7
806,2020022953,40.030908,-79.120361,55,55221,2,7,,,3,0,4
816,2020007605,40.19406,-77.165712,21,21213,1,5,,,1,0,4
835,2020023395,41.080665,-76.692382,47,47201,2,6,,,1,0,7
881,2020005577,40.272684,-76.870147,22,22301,1,5,,,1,0,7
889,2020007630,40.533952,-75.948908,6,6244,1,7,,,1,0,2
900,2020022693,40.20081,-78.0661,31,31225,2,7,,,0,1,7
1180,2020021768,40.354846,-76.39976,38,38209,2,7,,,1,0,4
1182,2020008118,40.986324,-76.711448,47,47204,1,6,,,1,0,1
1203,2020007019,41.367705,-75.602306,35,35217,1,1,,,0,1,7
1231,2020021534,40.124773,-75.293195,46,46107,2,4,,,1,0,4
1239,2020023611,40.155269,-79.435633,64,64212,1,1,,,0,1,7
1266,2020008053,40.964987,-76.619325,47,47401,1,5,,,1,0,8
1275,2020007759,39.923766,-75.25923,23,23407,1,2,,,1,0,7
1411,2020028275,40.307773,-75.357644,46,46203,3,7,,,1,0,4
1428,2020022637,40.322811,-78.804527,11,11201,2,1,,,1,0,7
1449,2020023007,40.036031,-76.214175,36,36215,2,6,,,1,0,4
1484,2020029175,39.772662,-78.171419,29,29203,3,3,,,1,0,7
1485,2020010811,40.025787,-76.209138,36,36215,1,5,,,1,0,4
1507,2020029527,40.02893,-76.227158,36,36215,3,5,,,1,0,7
1529,2020012143,39.941689,-75.272817,23,23412,1,6,,,0,1,8
1555,2020023141,39.919104,-75.225428,67,67301,2,4,,,1,0,8
1583,2020027466,39.864971,-78.261647,29,29204,3,4,,,1,0,7
1585,2020010729,40.561226,-75.986603,6,6408,1,7,,,1,0,1
1599,2020002883,40.526801,-80.15991,2,2452,1,4,,,1,0,4
1602,2020023645,40.923235,-80.155456,10,10415,3,4,,,1,0,7
1614,2020002495,39.862921,-75.348873,23,23301,1,1,,,2,0,2
1651,2020000269,40.136436,-75.304989,46,46107,1,4,,,1,0,4
1660,2020029569,41.604896,-78.676869,24,24207,3,2,,,1,0,7
1665,2020027516,40.182923,-75.058336,9,9225,2,7,,,1,0,1
1684,2020028261,40.669562,-80.106476,2,2212,3,6,,,1,0,7
1698,2020008719,40.940944,-75.293072,45,45205,1,3,,,3,0,7
1702,2020024059,40.904179,-78.581738,17,17213,3,3,,,1,0,7
1735,2020027612,40.910327,-79.000897,33,33223,2,4,,,2,1,4
1765,2020021932,39.865575,-75.316699,23,23107,2,3,,,1,0,4
1859,2020021673,40.41737,-80.032936,2,2301,2,6,,,0,1,7
1913,2020017584,39.956443,-79.861266,26,26216,2,7,,,0,2,7
1959,2020027116,40.744631,-79.390947,3,3219,3,6,,,1,0,7
1962,2020027402,40.046357,-75.112571,67,67301,2,1,,,0,1,8
1974,2020005989,40.099278,-74.941889,9,9202,1,5,,,0,1,7
1992,2020023688,40.239853,-76.983054,21,21103,2,1,,,1,0,4
2036,2020027295,40.184881,-80.269522,62,62204,3,7,,,0,1,7
2045,2020023762,40.45112,-75.636465,6,6211,2,7,,,1,0,7
2055,2020027006,40.26573,-77.259982,21,21208,3,2,,,4,0,4
2062,2020029107,40.1189,-74.844669,9,9101,3,5,,,1,0,8
2153,2020027388,39.919611,-75.203265,67,67301,2,3,,,0,1,0
2161,2020007606,40.612322,-77.335381,34,34204,1,6,,,2,0,2
2169,2020019966,40.554998,-79.958052,2,2207,2,6,,,1,1,2
2173,2020022377,40.106186,-75.95065,36,36232,1,4,,,0,1,4
2220,2020023939,40.099586,-75.294159,46,46107,3,4,,,0,1,7
2233,2020028894,39.969609,-75.192961,67,67301,3,6,,,3,1,7
2243,2020022689,40.98806,-75.239759,45,45214,2,1,,,1,0,5
2297,2020022873,39.967559,-75.580454,15,15247,3,2,,,1,0,4
2320,2020022383,40.359285,-75.627759,6,6101,1,2,,,1,0,4
2347,2020023697,40.092058,-76.263037,36,36101,2,3,,,1,0,1
2387,2020029022,40.615633,-75.444694,39,39301,3,6,,,0,1,4
2402,2020022715,41.636908,-76.43782,8,8201,2,4,,,1,0,7
2408,2020027243,39.838936,-75.409306,23,23110,2,5,,,1,0,1
2416,2020029484,40.813314,-76.617701,49,49215,3,1,,,1,0,7
2508,2020025112,40.22993,-76.741304,22,22103,3,2,,,1,0,6
2511,2020011268,39.988043,-75.105913,67,67301,1,3,,,1,0,6
2521,2020026612,40.132307,-74.975629,9,9202,3,1,,,1,0,4
2528,2020027229,39.876098,-75.276958,23,23109,2,5,,,1,0,1
2545,2020027365,39.850244,-77.027825,1,1217,3,3,,,0,1,4
2590,2020026795,39.972359,-76.699356,66,66101,3,4,,,1,0,2
2650,2020011483,40.179208,-75.180583,46,46109,1,5,,,1,0,4
2672,2020008384,40.198825,-76.900536,66,66208,1,4,,,1,0,4
2744,2020026303,39.837206,-80.227867,30,30202,3,3,,,1,0,7
2756,2020026857,39.980236,-75.099024,67,67301,3,7,,,1,0,7
2785,2020014809,40.203908,-75.094999,9,9226,2,6,,,0,1,8
2807,2020010266,39.767659,-76.329558,66,66215,1,1,,,1,0,7
2847,2020026891,41.540751,-76.962117,41,41222,3,1,,,0,1,7
2879,2020027390,39.988166,-75.232666,67,67301,2,4,,,0,1,4
2884,2020010411,41.852728,-76.733319,8,8224,1,7,,,1,0,4
2887,2020027440,41.198046,-80.078542,43,43219,3,3,,,1,0,2
2892,2020004697,40.250897,-75.133308,9,9227,1,2,,,1,0,4
2897,2020025569,39.866818,-75.362185,23,23301,3,3,,,1,0,4
2925,2020010355,39.971362,-76.724583,66,66101,1,1,,,1,0,7
2970,2020027204,40.129953,-75.148423,46,46101,3,6,,,1,0,8
2977,2020011474,40.029839,-75.33375,23,23106,1,5,,,1,0,8
2982,2020025036,39.956774,-75.25565,23,23111,3,3,,,2,0,7
2996,2020011903,40.451126,-75.636068,6,6211,1,7,,,1,0,7
3031,2020009900,39.926558,-80.373024,30,30208,1,6,,,1,0,7
3050,2020029035,40.146727,-77.263236,21,21202,2,6,,,2,1,2
3105,2020010115,39.917287,-75.282706,23,23405,1,6,,,1,0,4
3180,2020027177,40.051453,-75.122458,67,67301,3,6,,,1,0,8
3224,2020026503,40.246946,-75.093205,9,9228,3,7,,,1,0,1
3268,2020010647,39.911548,-75.595219,15,15201,1,2,,,2,0,1
3298,2020027386,39.971945,-75.189964,67,67301,2,7,,,0,1,2
3313,2020027400,39.97746,-75.14845,67,67301,2,2,,,0,1,8
3359,2020011432,40.025889,-75.1328,67,67301,1,7,,,1,0,8
3366,2020009839,42.142978,-80.012542,25,25416,1,6,,,1,0,8
3394,2020010183,41.585959,-76.005499,65,65217,1,6,,,1,0,4
3403,2020027559,40.098631,-76.30523,36,36101,3,4,,,2,0,2
3436,2020011463,40.269308,-77.202474,21,21208,1,5,,,1,0,7
3456,2020021324,40.108066,-75.485193,15,15233,2,4,,,2,0,2
3471,2020026860,40.866529,-79.954378,10,10101,3,2,,,1,0,4
3520,2020026906,40.442664,-79.228656,32,32206,3,5,,,0,1,8
3531,2020027422,39.885607,-80.229976,30,30205,1,6,,,1,0,2
3560,2020024968,40.501403,-79.679197,64,64437,3,3,,,0,1,4
3632,2020011874,40.020085,-76.905469,66,66205,1,2,,,1,0,2
3648,2020027619,41.185835,-80.356338,43,43212,3,2,,,0,1,7
3665,2020023568,39.995445,-75.267755,46,46104,2,6,,,0,1,4
3698,2020026950,39.859968,-77.237003,1,1204,3,7,,,1,0,4
3709,2020029283,40.562089,-79.767706,64,64305,3,4,,,1,0,1
3759,2020028576,40.396116,-79.997108,2,2301,3,7,,,1,0,1
3767,2020029451,40.439221,-79.956613,2,2301,3,3,,,0,1,4
3791,2020025869,40.456421,-79.891913,2,2301,3,5,,,1,0,8
3796,2020026922,40.610156,-75.812852,6,6201,3,5,,,1,0,7
3807,2020028991,40.034653,-75.071534,67,67301,3,2,,,0,1,8
3853,2020027728,40.221389,-75.663889,15,15228,3,4,,,1,0,7
3885,2020039433,40.060738,-74.977083,9,9202,4,4,,,0,3,2
3912,2020038681,40.012198,-75.161928,67,67301,4,1,,,0,1,8
3914,2020029320,41.296284,-75.563196,35,35220,3,7,,,1,0,4
3932,2020028891,40.038691,-75.078174,67,67301,2,5,,,0,1,8
3986,2020031228,40.253764,-75.659578,46,46416,4,1,,,0,1,8
4000,2020023307,40.496557,-76.205036,6,6205,2,2,,,1,0,7
4002,2020027389,39.971505,-75.225377,67,67301,1,1,,,1,0,8
4023,2020028673,40.075158,-74.958554,9,9202,3,2,,,1,1,2
4045,2020029174,39.974925,-75.280529,23,23103,3,7,,,1,0,8
4047,2020029531,40.651108,-75.50117,39,39102,3,5,,,5,0,4
4051,2020027308,40.586918,-79.749431,64,64305,3,3,,,1,0,8
4059,2020029046,39.915446,-76.182622,36,36229,3,1,,,1,0,7
4097,2020028320,40.105289,-76.430853,36,36214,3,4,,,1,0,7
4099,2020023836,40.903989,-76.769442,49,49211,3,5,,,0,1,7
4116,2020027430,40.120472,-79.953086,62,62211,2,3,,,1,0,1
4117,2020028593,40.557519,-80.171818,2,2459,3,1,,,1,0,8
4130,2020029286,40.168975,-75.73763,15,15242,1,3,,,0,1,7
4156,2020009588,40.497818,-80.06015,2,2404,1,6,,,1,0,8
4163,2020031047,40.888832,-76.792875,49,49407,4,7,,,1,0,6
4176,2020010354,40.273984,-80.12655,62,62222,1,2,,,1,0,8
4208,2020028436,41.658631,-80.300907,20,20226,3,4,,,1,0,7
4268,2020012432,40.491972,-78.018167,31,31407,1,6,,,0,1,1
4278,2020011364,40.133783,-75.764363,15,15210,1,1,,,1,0,7
4288,2020009088,40.502786,-78.411892,7,7301,1,4,,,1,0,4
4354,2020028734,40.034499,-76.095794,36,36221,2,5,,,1,0,8
4362,2020028356,41.815667,-76.688222,8,8224,3,5,,,1,0,2
4368,2020018507,40.518622,-75.130814,9,9217,2,7,,,0,1,7
4405,2020005163,40.795897,-77.894207,14,14206,1,7,,,1,0,7
4453,2020026837,39.875008,-75.392833,23,23402,3,2,,,1,0,4
4461,2020028758,39.826556,-76.245703,36,36208,3,6,,,1,0,0
4469,2020029473,39.837655,-75.83913,15,15222,3,4,,,0,2,7
4472,2020020239,40.068124,-75.279009,46,46104,2,7,,,1,0,1
4473,2020040133,41.531627,-75.415331,63,63220,4,5,,,1,1,0
4505,2020040162,40.487193,-77.782207,44,44208,5,7,,,2,0,2
4524,2020028893,40.029439,-75.102268,67,67301,3,3,,,0,1,7
4637,2020022219,40.303297,-75.354863,46,46203,3,1,,,1,0,2
4639,2020010105,40.259037,-76.797726,22,22102,1,6,,,1,0,4
4659,2020020410,40.245426,-79.464578,64,64217,2,6,,,1,0,7
4665,2020027247,39.816909,-76.578422,66,66401,3,2,,,1,0,7
4677,2020013670,40.261371,-76.857057,22,22301,1,2,,,1,0,8
4712,2020039492,40.955754,-75.980421,40,40301,5,2,,,1,0,4
4740,2020024599,40.435637,-79.756062,2,2446,2,3,,,1,0,8
4741,2020021488,39.921973,-75.170972,67,67301,2,3,,,0,1,8
4763,2020031610,40.428154,-76.511716,38,38215,4,2,,,0,1,7
4785,2020016446,40.946306,-75.958664,40,40301,1,4,,,2,0,4
4802,2020011315,40.439343,-80.153483,2,2115,1,6,,,1,0,5
4956,2020024837,40.327008,-76.44205,38,38208,3,5,,,0,1,7
4964,2020020618,40.04046,-78.12678,29,29211,2,2,,,1,0,7
4991,2020024879,39.816003,-75.744082,15,15225,1,3,,,3,0,7
4992,2020026080,40.837078,-76.197362,53,53236,3,6,,,1,0,2
5061,2020024799,40.104873,-76.305429,36,36101,3,5,,,3,0,2
5077,2020031588,40.440309,-80.008951,2,2301,3,4,,,1,0,4
5084,2020030725,40.004199,-75.099379,67,67301,3,3,,,1,1,4
5089,2020016643,40.023398,-75.332368,23,23106,1,5,,,0,1,7
5095,2020024420,40.61285,-77.570003,44,44205,3,7,,,1,1,7
5107,2020032114,41.663294,-79.55318,61,61219,4,5,,,0,1,7
5126,2020025144,39.841696,-75.940293,15,15237,2,5,,,1,0,4
5142,2020030096,40.378851,-75.3153,9,9229,3,2,,,1,0,2
5153,2020024377,41.018186,-76.187813,40,40223,3,5,,,1,0,1
5164,2020025916,40.096988,-74.860611,9,9401,3,5,,,1,0,8
5194,2020024783,39.995749,-75.168576,67,67301,2,6,,,0,1,4
5228,2020021330,40.87062,-79.931775,10,10101,2,4,,,1,0,2
5264,2020021085,40.551165,-75.620821,39,39209,1,5,,,1,0,1
5272,2020030340,40.767311,-75.426671,48,48211,3,3,,,0,1,7
5325,2020031062,40.151146,-74.948601,9,9213,3,2,,,0,1,8
5338,2020019967,40.34902,-75.136064,9,9219,2,1,,,1,0,7
5339,2020021844,40.609392,-75.657631,39,39213,2,7,,,1,0,7
5376,2020028502,40.538261,-80.157083,2,2125,3,1,,,0,1,0
5399,2020021078,40.156066,-76.131985,36,36209,2,1,,,1,0,7
5410,2020025743,40.461898,-79.93762,2,2301,3,5,,,1,0,4
5452,2020031371,40.769933,-75.633104,39,39212,3,1,,,0,1,98
5475,2020031715,40.037296,-76.26439,36,36215,2,2,,,1,1,4
5545,2020018392,40.043422,-75.143668,67,67301,1,7,,,0,1,8
5552,2020030573,40.404639,-76.576064,38,38203,3,1,,,0,1,7
5588,2020030833,42.072652,-80.121242,25,25213,4,6,,,1,0,7
5620,2020030936,40.911826,-75.836972,13,13210,3,1,,,0,1,7
5642,2020031697,40.748553,-77.869732,14,14206,4,2,,,1,0,7
5664,2020016984,40.11481,-75.285706,46,46107,2,5,,,1,0,8
5691,2020020197,40.430914,-80.063275,2,2421,2,2,,,1,0,8
5701,2020031043,41.298065,-74.962353,51,51203,4,5,,,0,1,4
5706,2020025352,40.609978,-80.053393,2,2108,3,4,,,1,0,4
5710,2020025077,39.838104,-75.424781,23,23110,3,6,,,2,0,1
5722,2020025927,40.829051,-75.698891,13,13203,3,2,,,1,0,7
5727,2020020353,41.225581,-79.959871,60,60208,2,3,,,0,2,2
5763,2020025681,39.849279,-77.219083,1,1219,3,1,,,1,0,4
5774,2020024782,40.029081,-75.146916,67,67301,2,6,,,0,1,8
5790,2020025956,39.798506,-77.058764,1,1221,2,5,,,1,0,7
5795,2020020216,40.351348,-77.185099,50,50202,2,6,,,1,0,7
5797,2020040121,40.031592,-76.544358,66,66212,5,3,,,0,1,8
5799,2020031743,40.035178,-75.24303,46,46104,3,7,,,1,0,2
5821,2020039714,40.55348,-78.165982,31,31216,4,6,,,1,1,4
5911,2020031669,40.442351,-79.727919,2,2446,4,5,,,1,0,7
5921,2020021651,40.156286,-76.572859,36,36225,2,7,,,0,1,1
5980,2020031071,40.951441,-75.241971,45,45205,1,1,,,1,1,98
5985,2020024055,41.848726,-75.633411,57,57216,2,7,,,0,1,7
5992,2020019589,42.144802,-80.01435,25,25101,2,5,,,1,0,8
6001,2020031388,41.075902,-75.561501,45,45215,3,3,,,1,0,1
6024,2020025159,40.761339,-79.550561,3,3215,2,4,,,1,0,0
6029,2020038680,40.01384,-75.12598,67,67301,5,3,,,1,1,4
6105,2020030726,40.010481,-75.165503,67,67301,3,4,,,0,1,8
6168,2020031021,39.872594,-75.500322,23,23204,2,1,,,1,0,4
6177,2020025149,39.847247,-75.387986,23,23203,2,7,,,0,1,0
6184,2020025346,41.200511,-75.96797,40,40101,3,1,,,1,0,1
6196,2020024947,41.073449,-76.575819,19,19213,3,2,,,1,0,2
6201,2020031911,40.672338,-80.327373,4,4214,3,2,,,1,0,7
6219,2020021563,40.435787,-80.111249,2,2115,2,1,,,1,0,0
6232,2020024986,41.617084,-76.132778,65,65201,2,4,,,2,0,5
6245,2020020679,40.198372,-74.902638,9,9213,2,7,,,1,0,7
6251,2020020348,40.327664,-77.224517,50,50202,2,7,,,0,1,7
6273,2020018908,40.690752,-80.096847,10,10212,1,6,,,0,1,7
6278,2020031051,40.089734,-75.326578,46,46220,4,6,,,1,0,7
6305,2020020447,40.449381,-80.107469,2,2115,2,2,,,1,0,4
6337,2020038675,39.958192,-75.150925,67,67301,4,3,,,0,1,8
6352,2020026292,41.593141,-79.836467,60,60214,3,4,,,0,1,2
6372,2020027336,41.124174,-75.939167,40,40232,3,6,,,1,0,4
6381,2020010652,40.339469,-79.626676,64,64102,1,7,,,1,1,4
6409,2020030628,40.212548,-76.646805,22,22201,2,3,,,0,1,7
6423,2020003343,40.366025,-75.932559,6,6301,1,5,,,1,0,7
6431,2020030722,40.045516,-75.088316,67,67301,3,3,,,0,1,8
6502,2020014137,41.476428,-79.113759,27,27206,2,1,,,1,0,2
6507,2020020312,40.027863,-75.172189,67,67301,2,1,,,1,0,1
6509,2020025168,40.102884,-75.556917,15,15202,2,5,,,0,1,7
6512,2020031577,40.166524,-77.589779,21,21203,3,4,,,1,0,5
6536,2020028279,41.95634,-77.836097,52,52203,2,1,,,1,0,7
6538,2020021237,41.314025,-75.797927,40,40303,2,4,,,0,1,8
6550,2020025419,40.47237,-78.997051,32,32205,3,7,,,1,0,7
6564,2020019191,40.225935,-74.951019,9,9216,1,4,,,1,1,7
6565,2020031984,42.091828,-79.944517,25,25208,4,7,,,1,0,7
6577,2020025496,40.362199,-76.667332,22,22203,2,2,,,0,1,4
6603,2020021627,40.238581,-75.229854,46,46211,2,7,,,1,0,4
6620,2020017075,40.440972,-80.072639,2,2421,2,5,,,0,1,8
6635,2020030487,40.155125,-79.434493,64,64212,1,1,,,0,4,4
6636,2020037604,40.043074,-76.433604,36,36239,4,5,,,1,0,7
6655,2020025130,41.201653,-76.073479,40,40216,2,5,,,0,1,8
6676,2020031370,40.42576,-75.568366,6,6217,3,1,,,0,1,4
6684,2020025621,40.409256,-79.898682,2,2448,3,5,,,1,0,8
6723,2020029396,41.473562,-75.845219,65,65216,3,4,,,0,1,7
6729,2020029817,40.42682,-79.264157,32,32402,3,6,,,0,1,7
6740,2020013761,40.444339,-78.229914,7,7215,1,5,,,1,0,7
6743,2020004144,40.574355,-75.461955,39,39301,1,7,,,0,1,4
6751,2020031904,40.858762,-75.733463,13,13404,3,1,,,1,0,7
6769,2020031358,40.096348,-74.916217,9,9202,3,6,,,0,1,1
6819,2020030124,40.819651,-76.185875,53,53427,3,4,,,1,0,7
6853,2020019502,40.026456,-76.213549,36,36215,2,2,,,1,0,4
6864,2020018473,40.596421,-75.323983,48,48210,1,4,,,2,1,7
6873,2020030582,39.969226,-79.744326,26,26205,3,6,,,1,0,7
6917,2020039023,41.352853,-80.401534,43,43220,5,7,,,2,0,4
6932,2020031360,41.197491,-79.915961,60,60208,3,1,,,2,2,8
6945,2020016332,40.994513,-76.477359,19,19216,2,7,,,1,1,4
6949,2020013890,39.967506,-77.689186,28,28205,2,7,,,1,0,1
6964,2020031592,39.930278,-75.913787,15,15218,3,6,,,1,0,4
6972,2020011760,40.201604,-75.538589,46,46205,1,5,,,0,1,8
6990,2020031030,40.507311,-79.165654,32,32208,3,3,,,1,0,7
7004,2020021184,40.053668,-76.131601,36,36221,2,1,,,1,0,7
7029,2020010936,40.741689,-78.82274,32,32215,1,2,,,0,1,4
7049,2020020342,39.957132,-75.152019,67,67301,1,7,,,1,1,1
7050,2020039014,40.288693,-79.891324,2,2302,5,6,,,0,1,8
7063,2020021635,40.313747,-75.717486,6,6203,2,6,,,0,1,7
7064,2020021015,40.004774,-75.634499,15,15254,2,3,,,1,0,4
7125,2020031680,40.027735,-75.10958,67,67301,3,1,,,0,1,7
7142,2020023963,39.796234,-77.230958,1,1204,2,7,,,1,0,7
7154,2020009354,40.456409,-80.029123,2,2301,1,6,,,0,1,8
7197,2020031204,42.06926,-80.092746,25,25213,4,7,,,1,0,7
7204,2020021130,40.860982,-79.895267,10,10301,2,4,,,1,0,1
7226,2020021793,40.089244,-76.355728,36,36214,2,3,,,2,0,4
7307,2020018894,39.898433,-75.181404,67,67301,1,4,,,0,1,1
7319,2020024319,42.052483,-80.101233,25,25216,3,5,,,1,0,2
7320,2020028896,39.96444,-75.134259,67,67301,3,3,,,0,1,8
7384,2020021189,40.211145,-76.048277,36,36202,2,3,,,1,0,1
7420,2020000460,41.812683,-78.280831,42,42405,1,5,,,1,0,4
7421,2020030749,40.096999,-75.125851,46,46410,2,5,,,0,1,8
7429,2020023241,40.432372,-79.864851,2,2431,3,4,,,1,0,4
7447,2020010937,39.777586,-79.500826,26,26208,1,3,,,0,1,2
7455,2020025809,40.025383,-79.63242,26,26204,1,3,,,0,2,4
7463,2020018393,39.997872,-75.153734,67,67301,1,2,,,0,1,8
7483,2020032156,40.457318,-79.909073,2,2301,4,6,,,1,0,2
7499,2020038952,40.705519,-76.064107,53,53202,5,3,,,1,0,6
7517,2020032585,40.752373,-75.266153,48,48414,4,5,,,1,0,98
7541,2020024787,40.347972,-75.542083,46,46212,3,1,,,0,1,4
7593,2020013000,40.543475,-75.530233,39,39104,1,4,,,1,0,4
7616,2020033407,40.390692,-75.927534,6,6102,4,7,,,0,1,7
7622,2020030183,39.926581,-77.649528,28,28401,3,7,,,1,1,7
7629,2020033315,40.939964,-75.436763,45,45202,3,4,,,1,0,8
7646,2020012831,40.298861,-77.199272,50,50202,2,7,,,2,0,7
7653,2020030346,41.192908,-79.354757,16,16204,3,7,,,1,0,1
7682,2020030443,41.815186,-78.404151,42,42209,3,2,,,1,0,7
7699,2020033319,40.354666,-77.180294,50,50202,4,2,,,1,0,4
7710,2020013785,39.818874,-76.994985,66,66413,1,7,,,0,1,8
7713,2020014275,39.93951,-79.257172,55,55214,1,4,,,1,0,7
7731,2020030933,40.350403,-77.223563,50,50216,3,1,,,1,0,2
7760,2020030407,40.415774,-77.258413,50,50203,2,3,,,0,1,7
7768,2020011278,40.618087,-75.500042,39,39103,1,3,,,5,1,4
7797,2020032652,40.442508,-80.024027,2,2301,4,1,,,0,1,7
7809,2020038224,41.916534,-76.937625,58,58215,4,5,,,1,0,7
7819,2020032209,42.081504,-80.089974,25,25213,4,4,,,1,0,4
7865,2020031698,40.748889,-77.167417,54,54401,4,6,,,0,1,7
7876,2020033153,40.105018,-76.903942,66,66229,4,1,,,0,1,7
7891,2020014132,41.518108,-75.286642,63,63204,1,5,,,1,0,7
7909,2020013319,39.910665,-75.444578,23,23207,1,3,,,1,0,98
7921,2020032769,40.491836,-77.403964,34,34211,3,6,,,0,1,0
7925,2020012840,40.774089,-80.054281,10,10215,1,1,,,0,1,7
7957,2020032811,39.974541,-75.341081,23,23112,4,2,,,1,0,0
7961,2020033261,40.8309,-79.767167,10,10208,4,6,,,1,0,7
7979,2020011752,40.657209,-78.209375,7,7212,1,3,,,1,1,6
7987,2020012922,40.125289,-76.337122,36,36101,2,7,,,1,0,7
8018,2020007749,40.442235,-79.957883,2,2301,1,7,,,0,1,8
8054,2020009512,40.34538,-79.973091,2,2403,1,7,,,0,1,2
8088,2020030974,40.226009,-77.025327,21,21212,3,5,,,1,0,1
8096,2020014129,39.973347,-75.458576,23,23205,1,4,,,2,0,2
8109,2020030205,41.351711,-75.032343,51,51201,3,6,,,1,0,7
8120,2020013457,39.970228,-75.337307,23,23112,1,1,,,1,1,2
8123,2020038204,41.06715,-77.060913,59,59209,4,1,,,0,1,7
8127,2020008758,40.65429,-77.630399,44,44203,1,1,,,0,1,7
8130,2020013867,39.913983,-79.714575,26,26214,1,5,,,1,0,7
8167,2020030349,40.095666,-75.735692,15,15238,3,3,,,0,1,0
8184,2020028573,40.957594,-75.988357,40,40301,3,2,,,1,0,4
8200,2020029797,41.684399,-75.918599,57,57226,3,7,,,2,1,2
8212,2020032975,39.983778,-76.722173,66,66227,3,3,,,0,1,4
8221,2020033384,40.738939,-75.268803,48,48212,4,6,,,1,0,4
8245,2020011351,40.163172,-79.75606,64,64216,1,1,,,0,1,7
8255,2020012740,39.968887,-75.296817,23,23103,2,1,,,1,0,7
8258,2020032546,39.787828,-76.084758,36,36222,2,1,,,1,1,7
8264,2020032910,40.948717,-76.613844,49,49214,3,1,,,1,0,7
8280,2020012304,41.968465,-79.634903,25,25221,1,3,,,1,0,7
8295,2020010149,40.600596,-77.559636,44,44205,1,5,,,0,1,7
8297,2020030410,40.122825,-77.609799,28,28207,2,7,,,1,0,8
8298,2020032829,40.277746,-78.969915,55,55205,4,3,,,1,0,5
8338,2020011359,40.99888,-78.363768,17,17206,1,5,,,0,1,1
8347,2020012599,40.161701,-75.480628,46,46222,1,5,,,1,0,7
8386,2020032791,41.050103,-75.180261,45,45213,4,3,,,1,0,0
8389,2020031867,41.012693,-80.271647,37,37202,4,6,,,1,0,2
8397,2020038460,40.084072,-76.227125,36,36234,5,4,,,0,1,8
8419,2020023754,40.403916,-76.066437,6,6229,2,5,,,2,0,2
8436,2020032126,40.110973,-77.040403,66,66201,4,6,,,1,0,4
8444,2020032792,39.791336,-80.027972,30,30204,4,3,,,1,0,7
8471,2020014023,40.378015,-79.921653,2,2301,1,1,,,2,0,4
8478,2020032924,40.371539,-79.678606,64,64102,4,7,,,1,0,98
8530,2020031552,39.946631,-77.011856,1,1218,4,7,,,1,0,7
8545,2020010938,40.001919,-79.8584,26,26216,1,4,,,2,2,7
8675,2020011399,39.843316,-75.403181,23,23301,1,4,,,1,0,4
8693,2020030771,40.15481,-74.93547,9,9213,3,2,,,1,0,7
8705,2020004549,40.244722,-75.192917,9,9227,1,2,,,0,1,4
8712,2020015669,41.343074,-76.982564,41,41210,1,7,,,0,1,7
8734,2020013391,40.142978,-76.452747,36,36230,1,6,,,1,0,2
8776,2020024639,40.618135,-79.909093,2,2220,3,1,,,1,0,2
8794,2020030206,41.351583,-75.031695,51,51201,3,6,,,1,0,2
8850,2020028998,40.275874,-79.879328,2,2105,3,2,,,1,0,7
8852,2020029390,40.713159,-76.189019,53,53425,2,7,,,0,1,8
8861,2020007895,40.004075,-75.811277,15,15101,1,4,,,0,1,7
8892,2020030350,40.288968,-79.457758,64,64217,3,3,,,1,0,1
8947,2020032780,40.42318,-77.179101,50,50402,4,5,,,3,0,7
8949,2020023956,40.12053,-75.184665,46,46109,3,5,,,1,0,4
