,CRN,AGE,SEX,INJ_SEVERITY,UNIT_NUM,PERSON_TYPE
1725,2016039466,14,M,2.0,2,2.0
1726,2016039466,12,M,3.0,2,2.0
1740,2016040620,27,M,3.0,1,1.0
1741,2016040620,58,F,2.0,2,1.0
1818,2016042116,22,F,2.0,1,1.0
1819,2016042116,26,M,2.0,1,2.0
1831,2016039376,49,M,1.0,1,1.0
1869,2016040513,42,M,2.0,1,1.0
1872,2016041211,21,M,0.0,1,1.0
1873,2016041211,21,M,4.0,1,2.0
1874,2016041211,18,M,2.0,2,1.0
1875,2016041211,19,F,3.0,2,2.0
1904,2016039791,21,F,1.0,2,2.0
1905,2016039791,19,M,2.0,2,2.0
1906,2016039791,21,M,2.0,2,2.0
1952,2016041933,23,F,2.0,1,1.0
1953,2016041933,6,M,3.0,1,2.0
1954,2016041933,4,F,3.0,1,2.0
1955,2016041933,52,M,2.0,2,1.0
1956,2016041933,9,M,3.0,2,2.0
1957,2016041933,13,F,3.0,2,2.0
1958,2016041933,14,F,3.0,2,2.0
2045,2016039306,47,M,2.0,1,1.0
2087,2016041276,16,F,1.0,1,1.0
2101,2016041401,36,M,0.0,1,1.0
2102,2016041401,16,M,2.0,2,1.0
2103,2016041401,28,F,3.0,3,1.0
2104,2016042786,34,F,2.0,1,1.0
2170,2016041240,46,M,0.0,2,1.0
2171,2016041240,60,M,2.0,3,1.0
2292,2016039230,54,F,2.0,1,1.0
2347,2016039481,87,F,2.0,1,1.0
2377,2016040488,25,M,2.0,1,1.0
2383,2016042961,82,F,2.0,1,1.0
2384,2016042961,45,M,8.0,2,1.0
2398,2016042517,54,M,1.0,1,1.0
2490,2016041070,19,M,2.0,1,1.0
2522,2016039419,51,M,3.0,1,1.0
2523,2016039419,47,F,2.0,2,1.0
2524,2016039419,16,M,2.0,2,2.0
2525,2016039419,18,M,3.0,2,2.0
2526,2016039419,26,M,0.0,2,2.0
2652,2016041485,53,M,2.0,1,1.0
2799,2016041479,57,M,3.0,2,1.0
2835,2016040936,24,M,2.0,1,1.0
2836,2016040936,25,M,4.0,1,2.0
2837,2016040936,56,F,8.0,2,1.0
2843,2016042449,32,F,2.0,1,1.0
2869,2016039009,45,F,2.0,1,1.0
2943,2016040845,28,M,3.0,1,1.0
2944,2016040845,19,F,2.0,1,2.0
2958,2016041613,28,M,0.0,1,1.0
2959,2016041613,25,M,0.0,1,2.0
2960,2016041613,55,M,2.0,2,1.0
2961,2016041613,49,F,0.0,2,2.0
3062,2016040066,22,M,2.0,1,7.0
3063,2016040066,34,M,0.0,2,1.0
3064,2016040066,14,M,0.0,2,2.0
3065,2016040066,99,M,0.0,2,2.0
3066,2016040066,99,M,0.0,2,2.0
3067,2016040066,99,M,0.0,2,2.0
3133,2016001073,68,M,2.0,1,1.0
3147,2016004161,50,M,2.0,1,7.0
3148,2016004161,28,M,0.0,2,1.0
3149,2016004161,23,F,0.0,2,2.0
3197,2016041931,28,F,2.0,1,1.0
3198,2016041931,1,M,4.0,1,2.0
3480,2016041925,23,M,2.0,1,1.0
3481,2016041986,66,M,2.0,1,1.0
3482,2016041986,30,F,3.0,2,1.0
3483,2016041986,1,F,0.0,2,2.0
3484,2016041986,65,M,2.0,3,1.0
3485,2016041986,65,F,2.0,3,2.0
3670,2016001836,29,F,2.0,1,1.0
3715,2016012108,19,F,1.0,1,1.0
3752,2016042887,24,M,0.0,1,1.0
3753,2016042887,21,M,2.0,1,2.0
3754,2016042887,17,F,3.0,1,2.0
3755,2016042887,23,M,0.0,1,2.0
3785,2016041816,26,M,3.0,1,1.0
3786,2016041816,21,M,3.0,1,2.0
3787,2016041816,21,M,2.0,1,2.0
3788,2016041816,21,M,3.0,1,2.0
3854,2016042087,17,M,0.0,2,4.0
3896,2016041834,55,M,1.0,1,1.0
3981,2016042130,29,M,4.0,1,1.0
3982,2016042130,33,M,1.0,1,2.0
3994,2016040343,21,M,0.0,1,1.0
3995,2016040343,19,F,2.0,1,2.0
4016,2016041131,40,M,1.0,1,1.0
4017,2016041131,25,F,3.0,2,1.0
4100,2016042696,36,F,0.0,1,1.0
4101,2016042696,45,M,1.0,2,7.0
4209,2016040458,24,F,2.0,1,1.0
4235,2016039722,42,F,0.0,1,1.0
4236,2016039722,26,M,2.0,2,1.0
4237,2016039722,28,F,0.0,2,2.0
4317,2016041071,63,M,1.0,1,1.0
4322,2016042734,20,M,2.0,1,1.0
4323,2016040106,99,U,0.0,1,9.0
4324,2016040106,59,F,1.0,2,7.0
4382,2016039189,17,M,2.0,1,1.0
4390,2016042091,42,M,2.0,1,1.0
4404,2016042233,25,M,2.0,2,1.0
4405,2016042233,26,M,2.0,2,2.0
4564,2016042957,36,M,2.0,2,1.0
4575,2016042579,65,F,1.0,1,1.0
4693,2016039708,44,F,0.0,1,1.0
4694,2016039708,77,F,2.0,2,7.0
4766,2016041632,35,M,1.0,1,1.0
4767,2016041632,30,M,1.0,2,1.0
4768,2016041632,42,F,1.0,2,2.0
4769,2016041632,44,M,3.0,2,2.0
4770,2016041632,25,M,4.0,3,1.0
4771,2016041632,26,F,4.0,3,2.0
4774,2016042917,59,M,4.0,2,1.0
4812,2016040058,24,M,2.0,1,1.0
4964,2016040646,62,F,2.0,1,1.0
4970,2016041108,35,M,0.0,1,1.0
4971,2016041108,43,M,2.0,2,7.0
4972,2016041108,39,M,3.0,3,7.0
4982,2016039396,26,M,2.0,1,1.0
5034,2016041423,57,M,0.0,1,1.0
5035,2016041423,32,M,8.0,2,1.0
5036,2016041423,8,M,8.0,2,2.0
5037,2016041423,11,M,8.0,2,2.0
5038,2016041423,4,M,8.0,2,2.0
5039,2016041423,4,F,1.0,2,2.0
5118,2016005080,45,M,2.0,1,1.0
5134,2016005333,23,M,2.0,1,1.0
5166,2016041357,22,F,0.0,1,1.0
5167,2016041357,57,M,2.0,2,4.0
5204,2016039787,21,M,3.0,1,1.0
5205,2016039787,18,M,2.0,1,2.0
5206,2016039787,19,M,3.0,1,2.0
5207,2016039787,21,M,3.0,1,2.0
5305,2016042245,30,M,8.0,1,1.0
5306,2016042245,80,M,2.0,2,1.0
5329,2016039561,49,F,2.0,1,8.0
5330,2016039561,67,M,0.0,2,1.0
5331,2016039561,68,F,0.0,2,2.0
5354,2016042570,19,F,0.0,1,1.0
5355,2016042570,22,M,0.0,1,2.0
5356,2016042570,19,M,2.0,2,1.0
5502,2016041928,71,M,1.0,1,1.0
5602,2016041072,56,M,8.0,1,8.0
5603,2016041072,45,M,1.0,2,1.0
5604,2016041072,23,M,8.0,3,7.0
5605,2016041072,61,M,8.0,4,1.0
5606,2016041072,29,F,4.0,5,8.0
5665,2016040828,52,M,8.0,1,1.0
5666,2016040828,81,M,2.0,1,2.0
5667,2016040828,81,F,8.0,1,2.0
5668,2016040828,19,M,3.0,2,1.0
5686,2016040895,51,M,9.0,1,1.0
5687,2016040895,35,F,2.0,2,1.0
5688,2016040895,34,M,2.0,2,2.0
5689,2016040895,31,F,2.0,2,2.0
5709,2016040361,28,F,0.0,3,1.0
5710,2016040361,35,F,0.0,4,1.0
5711,2016040361,73,M,2.0,5,1.0
5712,2016040361,74,M,3.0,6,1.0
5754,2016042970,61,F,2.0,1,1.0
5755,2016042970,37,M,0.0,2,1.0
5767,2016039637,21,F,2.0,1,1.0
5768,2016039637,19,M,2.0,1,2.0
5817,2016038864,20,M,1.0,1,1.0
5818,2016038864,19,F,8.0,1,2.0
5867,2016039443,16,F,0.0,1,1.0
5868,2016039443,47,M,2.0,2,1.0
5878,2016039569,61,F,0.0,1,1.0
5879,2016039569,73,M,2.0,2,4.0
5907,2016040731,29,M,2.0,1,1.0
5915,2016039545,34,M,0.0,1,1.0
5916,2016039545,52,M,2.0,2,4.0
5939,2016040691,26,M,2.0,1,1.0
6059,2016041601,22,F,1.0,1,1.0
6090,2016042765,27,M,8.0,1,1.0
6091,2016042765,25,M,2.0,1,2.0
6134,2016038792,66,M,2.0,1,1.0
6135,2016038792,56,F,3.0,1,2.0
6150,2016039150,31,M,2.0,1,1.0
6191,2016003686,39,F,0.0,1,1.0
6192,2016003686,53,F,2.0,2,7.0
6276,2016039169,34,M,2.0,1,1.0
6321,2016041913,28,M,1.0,1,1.0
6608,2016001710,41,M,0.0,1,1.0
6609,2016001710,37,F,2.0,1,2.0
6679,2016012155,52,F,2.0,1,1.0
6688,2016014792,22,M,2.0,1,1.0
6694,2016014885,24,M,2.0,1,1.0
6695,2016016315,37,F,8.0,1,1.0
6696,2016016315,21,F,2.0,1,2.0
6697,2016016315,1,M,3.0,1,2.0
6698,2016016315,38,M,0.0,2,1.0
6702,2016012306,24,M,2.0,1,1.0
6973,2016041387,83,M,4.0,1,1.0
6974,2016041387,64,F,2.0,1,2.0
6975,2016041387,67,F,4.0,2,1.0
7021,2016040093,68,F,0.0,1,1.0
7022,2016040093,62,M,2.0,2,4.0
7102,2016042843,68,M,3.0,1,1.0
7103,2016042843,69,M,0.0,2,1.0
7104,2016042843,68,F,0.0,2,2.0
7105,2016042843,67,M,1.0,3,1.0
7131,2016039815,24,M,1.0,1,1.0
7197,2016039833,25,F,1.0,1,1.0
7198,2016039833,40,M,0.0,2,1.0
7283,2016038639,68,M,2.0,1,1.0
7310,2016012318,99,U,9.0,1,9.0
7311,2016012318,71,M,2.0,2,1.0
7342,2016015145,67,F,2.0,1,1.0
7343,2016015145,61,F,2.0,1,2.0
7344,2016015145,70,M,2.0,2,1.0
7441,2016002286,68,M,2.0,1,1.0
7442,2016002286,67,F,1.0,1,2.0
7474,2016005443,18,M,1.0,1,1.0
7475,2016005443,30,M,0.0,2,1.0
7476,2016005443,30,F,0.0,2,2.0
7592,2016039701,34,M,2.0,1,1.0
7593,2016039701,40,F,3.0,1,2.0
7594,2016039701,99,M,3.0,1,2.0
7595,2016039701,11,M,2.0,1,2.0
7596,2016039701,9,M,2.0,1,2.0
7597,2016039701,57,M,3.0,1,2.0
7598,2016039701,52,F,3.0,1,2.0
7672,2016039129,25,M,2.0,1,1.0
7721,2016005464,36,M,2.0,1,1.0
7722,2016005464,62,M,8.0,2,1.0
7740,2016001538,23,F,4.0,1,1.0
7741,2016001538,4,M,9.0,1,2.0
7742,2016001538,17,M,2.0,2,1.0
7791,2016041146,25,M,0.0,1,1.0
7792,2016041146,73,M,8.0,2,1.0
7793,2016041146,73,M,2.0,2,2.0
7823,2016041290,75,M,0.0,1,1.0
7824,2016041290,71,M,1.0,2,7.0
7874,2016040068,48,F,0.0,1,1.0
7875,2016040068,68,M,2.0,2,1.0
7991,2016005315,29,M,2.0,1,1.0
8093,2016041828,23,M,2.0,1,1.0
8100,2016039138,45,F,0.0,1,1.0
8101,2016039138,12,M,0.0,1,2.0
8102,2016039138,77,M,2.0,2,1.0
8508,2016040646,28,M,2.0,2,1.0
8509,2016040646,21,M,3.0,2,2.0
8520,2016041462,42,M,2.0,1,1.0
8521,2016041462,62,M,0.0,2,1.0
8532,2016042613,50,M,0.0,1,1.0
8533,2016042613,12,F,2.0,2,7.0
8667,2016042753,54,M,1.0,1,1.0
8770,2016001646,81,M,2.0,1,1.0
8785,2016004617,20,F,4.0,1,1.0
8786,2016004617,20,F,2.0,1,2.0
8810,2016014650,40,M,2.0,1,1.0
8889,2016003435,36,F,8.0,1,1.0
8890,2016003435,36,M,0.0,1,2.0
8891,2016003435,43,M,0.0,1,2.0
8892,2016003435,37,M,2.0,2,1.0
8893,2016003435,38,F,0.0,3,1.0
8909,2016003775,69,F,2.0,1,1.0
8910,2016003775,69,M,2.0,1,2.0
8956,2016039829,49,M,0.0,1,1.0
8957,2016039829,37,M,2.0,2,1.0
9102,2016039933,45,F,0.0,1,1.0
9103,2016039933,45,M,2.0,2,1.0
9104,2016039933,39,F,2.0,2,2.0
9254,2016038611,26,M,2.0,1,1.0
9332,2016038703,32,M,1.0,1,1.0
9333,2016038703,53,M,1.0,2,1.0
9395,2016005320,46,M,2.0,1,1.0
9517,2016039069,68,F,2.0,1,7.0
9518,2016039069,35,F,0.0,2,1.0
9519,2016039069,38,F,0.0,2,2.0
9543,2016042065,45,F,3.0,1,1.0
9544,2016042065,47,M,1.0,1,2.0
9726,2016004780,52,F,1.0,1,1.0
9793,2016001086,21,F,2.0,1,1.0
9794,2016001086,24,M,4.0,1,2.0
9795,2016001086,22,M,3.0,1,2.0
9796,2016001086,18,M,4.0,1,2.0
9797,2016001086,22,M,4.0,1,2.0
9798,2016003949,20,F,2.0,1,1.0
9799,2016003949,41,F,4.0,1,2.0
10055,2016011382,32,M,2.0,1,1.0
10076,2016011513,22,M,4.0,1,1.0
10077,2016011513,33,M,2.0,1,2.0
10078,2016011513,23,M,3.0,1,2.0
10195,2016014892,35,M,2.0,1,1.0
10196,2016014892,48,M,3.0,2,1.0
10197,2016014892,47,F,3.0,2,2.0
10218,2016012641,26,M,2.0,1,1.0
10259,2016014028,26,F,3.0,1,1.0
10260,2016014028,57,M,2.0,2,1.0
10274,2016015590,22,F,2.0,1,1.0
10337,2016005283,52,F,2.0,1,1.0
10502,2016000474,39,F,2.0,1,1.0
10719,2016003568,25,M,0.0,1,1.0
10720,2016003568,47,M,2.0,2,1.0
10721,2016003568,24,M,0.0,3,1.0
10778,2016003571,50,M,2.0,1,1.0
10779,2016003571,30,M,0.0,2,1.0
10883,2016013035,19,M,2.0,1,1.0
10884,2016013035,21,F,3.0,2,1.0
10896,2016015788,28,M,3.0,1,1.0
10897,2016015788,32,F,1.0,1,2.0
10898,2016015788,42,M,1.0,2,1.0
10899,2016015788,68,M,1.0,2,2.0
10900,2016015788,29,F,1.0,2,2.0
10901,2016015788,30,F,1.0,2,2.0
10902,2016015788,45,F,2.0,2,2.0
10916,2016011879,19,M,4.0,1,1.0
10917,2016011879,18,F,2.0,1,2.0
11166,2016001787,54,M,2.0,1,1.0
11452,2016002911,34,M,9.0,1,1.0
11453,2016002911,60,F,1.0,3,7.0
11540,2016003668,48,M,8.0,1,1.0
11541,2016003668,44,F,2.0,1,2.0
11542,2016003668,26,F,8.0,2,1.0
11644,2016013685,49,F,8.0,1,1.0
11645,2016013685,71,F,8.0,2,1.0
11646,2016013685,47,M,3.0,2,2.0
11647,2016013685,30,F,2.0,2,2.0
11780,2016002906,34,F,0.0,1,1.0
11781,2016002906,13,M,0.0,1,2.0
11782,2016002906,49,F,2.0,2,7.0
11807,2016001239,48,M,2.0,1,1.0
11808,2016001239,36,M,0.0,2,1.0
11809,2016001239,37,M,0.0,2,2.0
11924,2016000417,79,F,2.0,1,7.0
11925,2016000417,49,M,0.0,2,1.0
11926,2016000417,42,F,0.0,2,2.0
12015,2016000215,29,M,2.0,1,1.0
12051,2016003713,19,M,2.0,1,1.0
12052,2016003713,28,M,2.0,2,1.0
12053,2016003722,24,M,0.0,1,1.0
12054,2016003722,60,F,2.0,2,7.0
12095,2016013473,48,M,0.0,1,1.0
12096,2016013473,25,F,1.0,2,7.0
12121,2016014952,67,F,2.0,1,1.0
12126,2016014976,22,M,1.0,1,1.0
12127,2016014976,3,F,4.0,1,2.0
12131,2016013718,99,U,0.0,1,1.0
12132,2016013718,18,M,2.0,2,7.0
12166,2016011327,31,M,1.0,1,7.0
12167,2016011327,58,M,0.0,2,1.0
12256,2016000344,38,F,1.0,1,1.0
12407,2016002733,31,F,2.0,1,1.0
12420,2016004802,29,M,0.0,1,1.0
12421,2016004802,39,M,2.0,2,1.0
12456,2016012017,56,M,2.0,1,1.0
12485,2016016336,33,F,2.0,1,1.0
12539,2016001349,8,M,2.0,1,7.0
12540,2016001349,42,M,0.0,2,1.0
12589,2016002955,73,M,2.0,1,1.0
12661,2016004136,65,M,2.0,1,1.0
12662,2016004153,21,F,3.0,1,1.0
12663,2016004153,85,F,1.0,1,2.0
12822,2016004356,47,M,1.0,1,1.0
12823,2016004356,54,F,0.0,2,1.0
12824,2016004356,51,M,0.0,2,2.0
12849,2016003152,31,M,0.0,1,1.0
12850,2016003152,29,F,2.0,2,1.0
12851,2016003152,54,M,0.0,3,1.0
12894,2016012056,57,M,2.0,1,1.0
12895,2016012056,63,M,3.0,2,1.0
13115,2016011990,31,F,3.0,1,1.0
13116,2016011990,68,M,0.0,2,1.0
13117,2016011990,67,F,2.0,2,2.0
13118,2016011990,47,M,3.0,3,1.0
13119,2016011990,11,F,3.0,3,2.0
13120,2016011990,49,F,3.0,3,2.0
13121,2016011990,56,F,0.0,4,1.0
13134,2016012126,54,F,1.0,1,1.0
13135,2016012126,49,M,1.0,1,2.0
13277,2016013693,99,U,0.0,1,1.0
13278,2016013693,36,M,2.0,2,7.0
13415,2016015034,39,M,1.0,1,1.0
13428,2016015034,24,M,2.0,2,1.0
13578,2016026104,53,M,2.0,1,1.0
13579,2016026104,28,F,3.0,2,1.0
13580,2016026104,21,F,3.0,2,2.0
13612,2016023511,31,M,2.0,1,1.0
13613,2016023511,20,F,4.0,2,1.0
13636,2016026347,24,F,0.0,1,1.0
13637,2016026347,30,M,2.0,2,7.0
13638,2016026347,27,M,0.0,3,2.0
13639,2016026347,28,F,0.0,3,2.0
13640,2016026347,8,M,0.0,3,2.0
13641,2016026347,1,F,0.0,3,2.0
13691,2016001910,85,F,1.0,1,1.0
13692,2016001910,51,M,8.0,2,1.0
13693,2016001910,49,M,0.0,3,1.0
13742,2016016150,56,M,2.0,1,1.0
13850,2016042024,24,M,2.0,1,1.0
13872,2016016147,28,M,1.0,1,1.0
13937,2016011403,48,F,0.0,1,1.0
13938,2016011403,29,M,2.0,2,7.0
14024,2016004474,5,M,2.0,1,7.0
14025,2016004474,18,M,0.0,2,1.0
14070,2016005438,45,M,2.0,1,1.0
14071,2016005438,40,M,2.0,2,1.0
14195,2016001810,41,F,8.0,1,1.0
14196,2016001810,5,M,1.0,1,2.0
14247,2016023415,62,M,2.0,1,1.0
14248,2016023421,31,F,2.0,1,1.0
14365,2016015997,44,M,2.0,1,1.0
14366,2016015997,25,F,2.0,1,2.0
14367,2016015997,23,M,0.0,2,1.0
14386,2016013367,24,M,0.0,1,1.0
14387,2016013367,48,M,0.0,1,2.0
14388,2016013367,52,M,4.0,2,1.0
14389,2016013367,50,F,2.0,2,2.0
14390,2016013367,5,M,4.0,2,2.0
14391,2016013367,30,F,2.0,2,2.0
14414,2016016130,47,M,4.0,1,1.0
14415,2016016130,47,M,2.0,1,2.0
14416,2016016130,43,M,4.0,1,2.0
14447,2016012160,29,M,1.0,1,1.0
14448,2016012160,29,M,2.0,1,2.0
14612,2016004839,26,M,2.0,1,1.0
14615,2016016384,51,M,1.0,1,1.0
14616,2016016384,31,M,0.0,2,1.0
14617,2016016384,47,M,0.0,2,2.0
14676,2016014211,73,F,4.0,1,1.0
14677,2016014211,58,F,2.0,2,1.0
14724,2016038713,60,F,2.0,1,2.0
14725,2016038713,30,F,2.0,1,1.0
14730,2016040265,19,F,2.0,1,1.0
14890,2016000658,28,M,2.0,1,1.0
14910,2016016071,23,F,0.0,1,1.0
14911,2016016071,73,M,2.0,2,7.0
15054,2016004390,87,M,2.0,1,1.0
15076,2016001899,38,M,0.0,1,1.0
15077,2016001899,35,F,0.0,1,2.0
15078,2016001899,30,F,2.0,2,1.0
15079,2016001899,35,M,0.0,2,2.0
15080,2016001899,5,M,0.0,2,2.0
15081,2016001899,10,M,0.0,2,2.0
15082,2016001899,12,F,0.0,2,2.0
15083,2016001899,3,M,0.0,2,2.0
15177,2016015829,99,U,9.0,1,1.0
15178,2016015829,36,M,1.0,2,7.0
15230,2016000476,22,F,4.0,1,1.0
15231,2016000476,22,F,3.0,1,2.0
15232,2016000476,23,M,2.0,1,2.0
15262,2016014519,44,M,1.0,1,2.0
15291,2016013270,42,M,0.0,1,1.0
15292,2016013270,34,F,2.0,2,1.0
15357,2016013512,43,M,0.0,1,1.0
15358,2016013512,21,F,2.0,2,1.0
15366,2016012240,28,M,2.0,1,1.0
15367,2016012240,43,F,0.0,2,1.0
15383,2016013733,77,M,0.0,1,1.0
15384,2016013733,99,M,1.0,2,7.0
15476,2016015007,57,F,2.0,1,1.0
15477,2016015007,69,M,0.0,2,1.0
15478,2016015007,69,F,0.0,2,2.0
15592,2016000696,36,M,2.0,1,1.0
15620,2016012012,29,M,0.0,1,1.0
15621,2016012012,80,M,2.0,2,7.0
15782,2016024652,36,M,1.0,1,7.0
15783,2016024652,32,M,0.0,2,1.0
15784,2016024652,33,M,0.0,2,2.0
15785,2016024652,37,M,0.0,2,2.0
15786,2016024652,35,M,0.0,2,2.0
15787,2016024652,36,M,0.0,2,2.0
15788,2016024652,37,M,0.0,2,2.0
15793,2016026042,67,F,0.0,1,1.0
15794,2016026042,24,M,2.0,2,7.0
15839,2016024848,17,M,2.0,1,1.0
15840,2016024848,58,F,4.0,2,1.0
15841,2016024848,22,M,0.0,3,1.0
15914,2016012265,24,M,1.0,1,7.0
15915,2016012265,36,M,0.0,2,1.0
16295,2016016007,42,F,2.0,1,1.0
16296,2016016007,18,F,0.0,1,2.0
16297,2016016007,36,M,0.0,2,1.0
16298,2016016007,72,M,0.0,3,1.0
16299,2016016007,65,F,3.0,3,2.0
16497,2016011911,36,M,8.0,1,1.0
16498,2016011911,52,F,1.0,2,7.0
16541,2016013418,66,F,2.0,1,1.0
16542,2016013418,37,F,3.0,1,2.0
16543,2016013418,31,M,0.0,2,1.0
16617,2016004732,22,M,2.0,1,1.0
16618,2016004732,21,F,2.0,1,2.0
16619,2016004732,36,F,4.0,2,1.0
16620,2016004732,11,M,4.0,2,2.0
16621,2016004732,12,M,4.0,2,2.0
16622,2016004732,10,F,0.0,2,2.0
16623,2016004732,12,M,0.0,2,2.0
16624,2016004732,99,M,0.0,2,2.0
16625,2016004732,11,M,4.0,2,2.0
16626,2016004732,12,M,0.0,2,2.0
16627,2016004732,12,M,0.0,2,2.0
16628,2016004732,12,F,4.0,2,2.0
16629,2016004732,13,M,0.0,2,2.0
16630,2016004732,13,F,3.0,2,2.0
16631,2016004732,13,M,0.0,2,2.0
16632,2016004732,13,F,0.0,2,2.0
16633,2016004732,15,M,0.0,2,2.0
16634,2016004732,15,F,0.0,2,2.0
16635,2016004732,17,F,4.0,2,2.0
16636,2016004732,16,F,0.0,2,2.0
16637,2016004732,18,M,0.0,2,2.0
16638,2016004732,17,F,0.0,2,2.0
16941,2016016558,30,M,2.0,1,1.0
16942,2016016558,50,F,0.0,4,1.0
17074,2016011697,61,M,1.0,1,1.0
17075,2016011697,20,F,3.0,2,1.0
17335,2016012772,42,F,0.0,1,1.0
17336,2016012772,13,F,2.0,2,7.0
17562,2016042274,38,M,2.0,1,1.0
17563,2016042274,34,F,2.0,1,2.0
17564,2016042274,60,M,2.0,2,1.0
17654,2016041515,38,M,0.0,1,1.0
17655,2016041515,31,M,3.0,1,2.0
17656,2016041515,38,M,3.0,1,2.0
17657,2016041515,27,M,2.0,1,2.0
17835,2016005302,44,M,2.0,1,1.0
17836,2016005302,12,F,3.0,1,2.0
17837,2016005302,12,M,2.0,1,2.0
18076,2016015120,40,F,1.0,1,1.0
18148,2016013322,61,F,1.0,1,1.0
18400,2016016276,34,M,0.0,1,1.0
18401,2016016276,25,M,2.0,2,1.0
18442,2016015156,28,M,2.0,1,1.0
18534,2016011906,31,F,3.0,1,1.0
18535,2016011906,22,F,2.0,1,2.0
18536,2016011906,46,M,0.0,2,1.0
18537,2016011906,14,M,0.0,2,2.0
18687,2016016447,28,M,2.0,1,1.0
18688,2016016447,32,F,8.0,2,1.0
18689,2016016447,24,M,3.0,3,1.0
18690,2016016447,23,M,2.0,4,1.0
19018,2016011688,88,F,4.0,1,1.0
19019,2016011688,79,M,1.0,2,1.0
19059,2016014403,26,M,9.0,1,1.0
19060,2016014403,25,M,3.0,1,2.0
19061,2016014403,26,F,2.0,1,2.0
19260,2016027630,32,F,8.0,1,1.0
19261,2016027630,23,F,1.0,2,1.0
19262,2016027630,24,M,0.0,3,1.0
19288,2016023893,30,M,0.0,1,1.0
19289,2016023893,52,F,2.0,2,1.0
19360,2016016351,24,M,2.0,1,1.0
19361,2016016351,23,F,2.0,2,1.0
19413,2016013985,99,U,0.0,1,1.0
19414,2016013985,36,M,2.0,2,7.0
19465,2016011696,65,M,2.0,1,1.0
19466,2016011696,61,F,0.0,2,1.0
19467,2016011696,30,M,0.0,2,2.0
19520,2016027434,46,M,8.0,1,1.0
19521,2016027434,45,M,2.0,1,2.0
19561,2016011621,68,F,2.0,1,1.0
19577,2016015704,21,F,2.0,1,1.0
19643,2016027205,69,M,3.0,1,1.0
19644,2016027205,43,F,2.0,2,1.0
19645,2016027205,48,F,3.0,3,1.0
19646,2016027205,53,F,3.0,4,1.0
19767,2016014143,78,M,1.0,1,1.0
19948,2016022813,31,M,0.0,1,1.0
19949,2016022813,27,M,0.0,1,2.0
19950,2016022813,14,M,2.0,2,7.0
19951,2016022813,15,F,0.0,3,7.0
19964,2016025574,34,F,8.0,1,1.0
19965,2016025574,48,M,2.0,2,1.0
19966,2016025574,46,F,8.0,2,2.0
19967,2016025574,63,F,0.0,3,1.0
20036,2016011673,22,M,2.0,1,1.0
20152,2016011212,63,F,2.0,1,1.0
20153,2016011212,48,F,0.0,2,1.0
20189,2016012774,99,U,0.0,1,1.0
20190,2016012774,16,M,2.0,2,7.0
20233,2016012321,18,M,2.0,1,1.0
20293,2016014003,39,M,0.0,1,1.0
20294,2016014003,28,F,0.0,2,1.0
20295,2016014003,6,M,2.0,2,2.0
20396,2016023393,47,M,1.0,1,7.0
20397,2016023393,44,M,0.0,2,1.0
20474,2016011587,70,M,2.0,1,1.0
20538,2016023119,50,M,0.0,1,1.0
20539,2016023119,47,M,2.0,2,1.0
20672,2016015024,39,M,0.0,1,1.0
20673,2016015024,46,M,4.0,2,1.0
