,CRN,UNIT_NUM,BODY_TYPE,VEH_TYPE,UNIT_TYPE,MODEL_YR,MAKE_CD,NON_MOTORIST,VINA_BODY_TYPE_CD,DVR_PRES_IND
2176,2024092202,2,15.0,6.0,1,2016.0,KIA,0,T4W,1.0
2243,2024077045,1,51.0,4.0,1,2011.0,TOYT,0,TCW,1.0
2373,2024024324,1,9.0,1.0,1,2017.0,VOLK,0,P,1.0
2374,2024024324,2,,31.0,30,,,0,,
2402,2024074900,1,2.0,1.0,1,2011.0,FORD,0,PCP,1.0
2446,2024081741,1,4.0,1.0,1,2001.0,STRN,0,P4D,1.0
2505,2024112423,1,20.0,2.0,1,1999.0,HD,0,MRS,1.0
2508,2024030986,1,28.0,2.0,1,2016.0,YAMA,0,MRC,1.0
2509,2024066175,1,29.0,2.0,1,2024.0,KAWK,0,M,1.0
2526,2025005992,1,69.0,6.0,1,2018.0,NISS,0,T,1.0
2527,2025005992,2,69.0,4.0,1,2020.0,RAM,0,T,1.0
2543,2024056302,1,28.0,2.0,1,2004.0,YAMA,0,MRC,1.0
2596,2024055928,1,,20.0,30,,,0,,
2597,2024055928,2,9.0,1.0,1,2020.0,FORD,0,P,1.0
2598,2024022388,1,9.0,1.0,1,2015.0,CHRY,0,,3.0
2599,2024022388,2,15.0,1.0,2,2012.0,MITS,1,T4W,2.0
2600,2024022388,3,9.0,1.0,2,2020.0,TOYT,1,P,2.0
2601,2024022388,4,15.0,6.0,2,2011.0,MITS,1,T4W,2.0
2654,2024117985,1,9.0,1.0,1,2019.0,ACUR,0,P,1.0
2655,2024117985,2,,31.0,30,,,0,,
2713,2024094617,1,15.0,6.0,1,2010.0,CHEV,0,T4W,1.0
2714,2024094617,2,9.0,1.0,1,2021.0,TOYT,0,P,1.0
2750,2024025710,1,75.0,5.0,1,2014.0,MACK,0,TTR,1.0
2751,2024025710,2,69.0,5.0,2,2022.0,FRHT,1,T,2.0
2754,2024064831,1,,,51,,,0,,
2755,2024064831,2,9.0,1.0,1,2021.0,NISS,0,P,1.0
2762,2024032709,1,20.0,2.0,1,1983.0,HOND,0,MRS,1.0
2765,2024088265,1,69.0,6.0,1,2023.0,FORD,0,T,1.0
2766,2024088265,2,69.0,5.0,1,2020.0,KW,0,T,1.0
2809,2024101668,1,,9.0,1,1994.0,SUZI,0,,1.0
2811,2024118447,1,15.0,6.0,1,2010.0,SUBA,0,T4W,1.0
2860,2024050531,1,69.0,4.0,1,2022.0,RAM,0,T,1.0
2861,2024050531,2,20.0,2.0,1,1998.0,HD,0,MRS,1.0
2862,2024053232,1,,20.0,30,,,0,,
2863,2024053232,2,69.0,6.0,1,2018.0,FORD,0,T,1.0
2864,2024053232,3,4.0,1.0,1,2015.0,KIA,0,P4D,1.0
2895,2024082673,1,20.0,2.0,1,2008.0,HD,0,MRS,1.0
2934,2024093709,1,39.0,3.0,1,2017.0,ICRP,0,TBU,1.0
2935,2024093709,2,,31.0,30,,,0,,
2991,2024048073,1,20.0,2.0,1,1997.0,HD,0,MRS,1.0
3004,2024036436,1,,31.0,30,,,0,,
3005,2024036436,2,2.0,1.0,1,2015.0,CHEV,0,PCP,1.0
3007,2024035490,1,4.0,1.0,1,2010.0,LINC,0,P4D,1.0
3008,2024035490,2,15.0,6.0,1,2009.0,NISS,0,T4W,1.0
3009,2024035490,3,4.0,1.0,1,2004.0,TOYT,0,P4D,1.0
3043,2024055996,1,9.0,1.0,1,2018.0,HOND,0,P,1.0
3044,2024055996,2,69.0,4.0,1,2018.0,FORD,0,T,1.0
3070,2024076009,1,69.0,5.0,1,2024.0,PTRB,0,T,1.0
3071,2024076009,2,4.0,1.0,1,2008.0,NISS,0,P4D,1.0
3090,2024016389,1,9.0,1.0,1,2019.0,BMW,0,P,1.0
3127,2024097551,1,29.0,2.0,1,2017.0,YAMA,0,M,1.0
3187,2024006304,1,15.0,6.0,1,2013.0,FORD,0,T4W,1.0
3230,2024017104,1,40.0,7.0,1,2010.0,TOYT,0,TSV,1.0
3231,2024017104,2,69.0,3.0,1,2024.0,BLUB,0,T,1.0
3255,2024006304,2,15.0,6.0,1,2006.0,HYUN,0,T4W,1.0
3273,2024118092,1,4.0,1.0,1,2011.0,BMW,0,P4D,1.0
3274,2024118092,2,15.0,6.0,1,2007.0,FORD,0,T4W,1.0
3303,2024040897,1,5.0,1.0,1,2016.0,KIA,0,P4H,1.0
3304,2024040897,2,69.0,6.0,1,2023.0,CHEV,0,T,1.0
3317,2024034594,1,4.0,1.0,1,2016.0,NISS,0,P4D,1.0
3326,2024033396,1,20.0,2.0,1,2015.0,KAWK,0,MRS,1.0
3327,2024033396,2,5.0,1.0,1,2016.0,FORD,0,P4H,1.0
3345,2024059572,1,20.0,2.0,1,2001.0,HOND,0,MRS,1.0
3382,2024114635,1,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
3383,2024114635,2,15.0,6.0,1,2015.0,INFI,0,T4W,1.0
3408,2024027855,1,4.0,1.0,1,2008.0,MITS,0,P4D,1.0
3418,2024075289,1,,20.0,30,,,0,,
3419,2024075289,2,69.0,3.0,1,2022.0,GILG,0,T,1.0
3512,2024032871,1,4.0,1.0,1,2001.0,VOLK,0,P4D,1.0
3513,2024032871,2,51.0,4.0,1,2001.0,CHEV,0,TPC,1.0
3576,2024070975,1,28.0,2.0,1,2002.0,SUZI,0,MRC,3.0
3587,2024019033,1,40.0,7.0,1,2016.0,DODG,0,TSV,1.0
3588,2024019033,2,69.0,6.0,1,2018.0,VOLK,0,T,1.0
3615,2024103282,1,4.0,1.0,1,2004.0,KIA,0,P4D,1.0
3616,2024103282,2,69.0,6.0,1,2019.0,CADI,0,T,3.0
3659,2024024322,1,69.0,6.0,1,2018.0,SUBA,0,T,1.0
3660,2024024322,2,4.0,1.0,1,2011.0,BMW,0,P4D,1.0
3698,2024085111,1,9.0,1.0,5,,CHEV,0,,4.0
3699,2024085111,2,,31.0,30,,,0,,
3731,2024032426,1,4.0,1.0,1,2006.0,CADI,0,P4D,1.0
3732,2024032426,2,15.0,6.0,1,2012.0,HOND,0,T4W,1.0
3769,2024045380,1,15.0,6.0,1,2011.0,HYUN,0,T4W,1.0
3770,2024045380,2,,31.0,30,,,0,,
3847,2024080900,1,4.0,1.0,1,1998.0,TOYT,0,P4D,1.0
3848,2024080900,2,4.0,1.0,1,2015.0,HOND,0,P4D,1.0
3872,2024101090,1,4.0,1.0,1,2012.0,FORD,0,P4D,1.0
3873,2024101090,2,69.0,4.0,1,2022.0,FORD,0,T,1.0
3906,2024034965,1,69.0,6.0,1,2022.0,HYUN,0,T,1.0
3907,2024034965,2,69.0,6.0,1,2017.0,HOND,0,T,1.0
3917,2024103232,1,5.0,1.0,1,2008.0,DODG,0,P4H,1.0
3996,2024051769,1,15.0,6.0,1,2015.0,NISS,0,T4W,1.0
3997,2024051769,2,20.0,2.0,1,2009.0,HD,0,MRS,1.0
4016,2024088665,1,15.0,6.0,1,2010.0,HOND,0,T4W,1.0
4017,2024088665,2,51.0,4.0,1,2015.0,FORD,0,T4C,1.0
4036,2024035332,1,15.0,6.0,1,2003.0,FORD,0,T4W,1.0
4078,2024088665,3,69.0,4.0,1,2023.0,FORD,0,T,1.0
4084,2024025680,1,,36.0,30,,,0,,
4085,2024025680,2,9.0,1.0,1,2021.0,VOLK,0,P,3.0
4095,2024094632,1,51.0,4.0,1,2006.0,HOND,0,TCW,1.0
4096,2024094632,2,29.0,2.0,1,2024.0,HD,0,M,1.0
4153,2024084679,1,,31.0,30,,,0,,
4154,2024084679,2,2.0,1.0,1,2003.0,NISS,0,PCP,1.0
4161,2024045350,1,15.0,6.0,1,2005.0,CHEV,0,T4W,1.0
4162,2024045350,2,,31.0,30,,,0,,
4210,2024070337,1,15.0,6.0,1,2015.0,MITS,0,T4W,1.0
4211,2024070337,2,29.0,2.0,1,2020.0,HOND,0,M,1.0
4235,2024050113,1,51.0,4.0,1,2011.0,DODG,0,TCW,1.0
4236,2024050113,2,20.0,2.0,1,2003.0,HD,0,MRS,1.0
4259,2024067803,1,69.0,6.0,1,2018.0,BUIC,0,T,1.0
4260,2024067803,2,9.0,1.0,1,2019.0,HYUN,0,P,1.0
4378,2025005190,1,15.0,6.0,1,2016.0,TOYT,0,T4W,1.0
4379,2025005190,2,15.0,6.0,1,2016.0,CHEV,0,T4W,1.0
4399,2024047373,1,28.0,2.0,1,2000.0,SUZI,0,MRC,1.0
4403,2024096493,1,69.0,6.0,1,2020.0,KIA,0,T,1.0
4404,2024096493,2,,31.0,30,,,0,,
4419,2024093126,1,69.0,6.0,1,2022.0,KIA,0,T,1.0
4452,2024063748,1,20.0,2.0,1,2007.0,HD,0,MRS,1.0
4465,2024068692,1,4.0,1.0,1,2006.0,CADI,0,P4D,1.0
4481,2024084119,1,15.0,6.0,1,2015.0,HOND,0,T4W,1.0
4482,2024084119,2,3.0,1.0,1,2008.0,HYUN,0,P2H,1.0
4503,2024085722,1,,20.0,30,,,0,,
4527,2024092406,1,4.0,1.0,1,2013.0,FORD,0,P4D,1.0
4528,2024092406,2,41.0,7.0,1,2010.0,CHEV,0,TCG,1.0
4557,2024080136,1,29.0,2.0,1,2024.0,KAWK,0,M,1.0
4603,2024077864,1,9.0,1.0,1,1979.0,CHEV,0,,1.0
4604,2024066290,1,69.0,6.0,1,2023.0,NISS,0,T,1.0
4605,2024066290,2,75.0,5.0,1,1998.0,FRHT,0,TTR,1.0
4630,2024085722,2,15.0,6.0,1,2015.0,JEEP,0,T4W,1.0
4638,2024073910,1,51.0,4.0,1,2003.0,FORD,0,TPK,1.0
4690,2024115175,1,69.0,4.0,1,2017.0,CHEV,0,T,1.0
4691,2024115175,2,9.0,1.0,1,2021.0,TESL,0,P,1.0
4692,2024115175,3,1.0,1.0,1,2000.0,MERZ,0,PCV,1.0
4719,2024044056,1,,31.0,30,,,0,,
4720,2024044056,2,9.0,1.0,1,2022.0,TESL,0,P,1.0
4785,2024026371,1,4.0,1.0,1,2015.0,CHEV,0,P4D,1.0
4786,2024026371,2,15.0,6.0,1,2014.0,JEEP,0,T4W,1.0
4791,2024077043,1,69.0,7.0,1,2024.0,FORD,0,T,1.0
4809,2024089207,1,69.0,4.0,1,2022.0,RAM,0,T,1.0
4865,2024090280,1,20.0,2.0,1,2006.0,HD,0,MRS,1.0
4924,2024035769,1,29.0,2.0,1,2022.0,UNKN,0,,1.0
4925,2024035769,2,9.0,1.0,1,2019.0,SUBA,0,P,1.0
4978,2024042411,1,51.0,4.0,1,2016.0,CHEV,0,TCW,1.0
4979,2024042411,2,1.0,1.0,1,2003.0,BMW,0,PCV,1.0
4988,2024103135,1,20.0,2.0,1,2010.0,HD,0,MRS,1.0
5008,2024074585,1,28.0,2.0,1,1997.0,HOND,0,MRC,1.0
5099,2024029253,1,15.0,6.0,1,2007.0,CHEV,0,T4W,1.0
5125,2024096677,1,4.0,1.0,1,2014.0,DODG,0,P4D,1.0
5126,2024096677,2,4.0,1.0,1,2013.0,MAZD,0,P4D,1.0
5127,2024096677,3,4.0,1.0,1,2002.0,STRN,0,P4D,1.0
5211,2024035989,1,4.0,1.0,1,2001.0,LEXS,0,P4D,3.0
5212,2024035989,2,9.0,1.0,1,2020.0,NISS,0,P,1.0
5221,2024020095,1,9.0,1.0,1,2021.0,KIA,0,P,1.0
5222,2024020095,2,69.0,5.0,1,2018.0,FRHT,0,T,1.0
5239,2024044157,1,4.0,1.0,1,2015.0,HOND,0,P4D,1.0
5274,2024067449,1,3.0,1.0,1,2008.0,TOYT,0,P2H,1.0
5275,2024067449,2,15.0,6.0,1,2012.0,CHEV,0,T4W,1.0
5310,2024022164,1,29.0,2.0,1,2022.0,HOND,0,M,1.0
5311,2024022164,2,5.0,1.0,1,2013.0,CHEV,0,P4H,1.0
5331,2024077318,1,51.0,4.0,1,2011.0,FORD,0,T4B,1.0
5332,2024077318,2,,31.0,30,,,0,,
5342,2024063276,1,29.0,13.0,1,,POLS,0,M,1.0
5373,2024104835,1,51.0,4.0,1,2017.0,RAM,0,TCW,1.0
5374,2024104835,2,69.0,4.0,1,2024.0,GMC,0,T,1.0
5476,2024112205,1,15.0,6.0,1,2016.0,MERZ,0,T4W,1.0
5477,2024112205,2,9.0,1.0,1,2022.0,HOND,0,P,1.0
5478,2024061177,1,29.0,2.0,1,2023.0,INDI,0,M,1.0
5479,2024061177,2,19.0,6.0,1,2015.0,NISS,0,,1.0
5521,2024067835,1,28.0,2.0,1,2014.0,SUZI,0,MRC,1.0
5540,2024030085,1,15.0,6.0,1,2008.0,LINC,0,T4W,1.0
5584,2024049820,1,15.0,6.0,1,2006.0,FORD,0,T4W,1.0
5622,2024003628,1,69.0,6.0,1,2023.0,VOLK,0,T,3.0
5681,2024108755,1,4.0,1.0,1,2006.0,BUIC,0,P4D,1.0
5682,2024108755,2,51.0,4.0,1,2017.0,RAM,0,TCW,1.0
5699,2024003628,2,9.0,1.0,1,2020.0,TOYT,0,P,1.0
5842,2024102458,1,4.0,1.0,1,2003.0,OLDS,0,P4D,1.0
5843,2024102458,2,51.0,4.0,1,2015.0,RAM,0,TCW,1.0
5851,2024039884,1,15.0,6.0,1,2011.0,BUIC,0,T4W,1.0
5852,2024039884,2,40.0,7.0,1,2005.0,TOYT,0,TSV,1.0
5869,2024112083,1,9.0,1.0,1,2021.0,KIA,0,P,1.0
5918,2024076307,1,4.0,1.0,1,2010.0,NISS,0,P4D,1.0
5999,2024070040,1,24.0,13.0,1,2007.0,ARCA,0,,1.0
6037,2024091249,1,69.0,6.0,1,2023.0,TOYT,0,T,1.0
6038,2024091249,2,4.0,1.0,1,2015.0,FORD,0,P4D,1.0
6039,2024091249,3,15.0,6.0,1,2016.0,CADI,0,T4W,1.0
6067,2024080812,1,20.0,2.0,1,2015.0,KAWK,0,MRS,1.0
6073,2025000619,1,29.0,2.0,1,2020.0,ZERO,0,M,1.0
6083,2024003183,1,4.0,1.0,1,2013.0,NISS,0,P4D,1.0
6084,2024003183,2,69.0,6.0,1,2018.0,NISS,0,T,1.0
6168,2024052821,1,69.0,6.0,1,2020.0,ACUR,0,T,1.0
6191,2024023595,1,4.0,1.0,1,2014.0,DODG,0,P4D,1.0
6192,2024023595,2,,31.0,30,,,0,,
6211,2024062060,1,20.0,2.0,1,1986.0,KAWK,0,MRS,1.0
6293,2024036177,1,75.0,5.0,1,1998.0,KW,0,TTR,1.0
6297,2024062800,1,29.0,2.0,1,2021.0,OTHR,0,,1.0
6298,2024062800,2,4.0,1.0,1,2010.0,HOND,0,P4D,1.0
6310,2024101703,1,15.0,6.0,1,2000.0,SUBA,0,T4W,1.0
6318,2024062955,1,69.0,6.0,1,2023.0,MERZ,0,T,1.0
6319,2024062955,2,4.0,1.0,1,2015.0,NISS,0,P4D,1.0
6361,2024053559,1,15.0,6.0,1,2014.0,SUBA,0,T4W,1.0
6362,2024053559,2,51.0,5.0,1,1999.0,PTRB,0,TCC,1.0
6363,2024053559,3,69.0,6.0,1,2020.0,LNDR,0,T,1.0
6458,2024074201,1,51.0,4.0,1,1988.0,CHEV,0,TPK,1.0
6518,2024010185,1,9.0,1.0,1,2018.0,FORD,0,P,1.0
6519,2024010185,2,28.0,2.0,1,2002.0,SUZI,0,MRC,1.0
6520,2024010185,3,69.0,6.0,1,2018.0,CHEV,0,T,1.0
6546,2024060726,1,69.0,4.0,1,2019.0,TOYT,0,T,1.0
6547,2024060726,2,,22.0,30,,,0,,
6559,2024102386,1,15.0,6.0,1,2017.0,JEEP,0,T4W,1.0
6560,2024102386,2,,31.0,30,,,0,,
6587,2024041703,1,9.0,1.0,1,2019.0,CADI,0,P,1.0
6588,2024041703,2,51.0,4.0,1,2003.0,CHEV,0,T4C,1.0
6592,2024022870,1,51.0,4.0,1,2000.0,FORD,0,TCB,1.0
6593,2024022870,2,51.0,4.0,1,2008.0,FORD,0,TPK,1.0
6637,2025003535,1,51.0,4.0,5,2007.0,GMC,0,T4C,4.0
6638,2025003535,2,,31.0,30,,,0,,
6656,2024059962,1,29.0,2.0,1,2019.0,HD,0,M,1.0
6657,2024059962,2,51.0,5.0,1,2015.0,PTRB,0,TCC,1.0
6811,2024086493,1,24.0,13.0,1,1999.0,POLS,0,MAT,1.0
6817,2024082374,1,69.0,6.0,1,2025.0,BMW,0,T,1.0
6839,2024011589,1,51.0,4.0,1,1997.0,DODG,0,TPC,1.0
6840,2024011589,2,15.0,6.0,1,2007.0,HOND,0,T4W,1.0
6852,2024077078,1,4.0,1.0,1,2005.0,TOYT,0,P4D,1.0
6885,2024082374,2,69.0,5.0,1,2023.0,FRHT,0,T,1.0
6950,2024018980,1,79.0,5.0,5,,UNKN,0,,4.0
6951,2024018980,2,9.0,1.0,1,2021.0,CHEV,0,P,1.0
7044,2024037679,1,20.0,2.0,1,2003.0,HD,0,MRS,1.0
7088,2024065504,1,69.0,6.0,1,2018.0,HYUN,0,T,1.0
7089,2024065504,2,75.0,5.0,1,2008.0,PTRB,0,TTR,1.0
7135,2024106587,1,4.0,1.0,1,2014.0,CHEV,0,P4D,1.0
7140,2024063949,1,15.0,6.0,1,2012.0,GMC,0,T4W,3.0
7143,2024084713,1,69.0,6.0,1,2019.0,SUBA,0,T,1.0
7144,2024084713,2,69.0,6.0,1,2019.0,NISS,0,T,1.0
7160,2024106929,1,4.0,1.0,1,2013.0,HOND,0,P4D,1.0
7161,2024106929,2,,31.0,30,,,0,,
7212,2024081843,1,20.0,2.0,1,2014.0,HD,0,MRS,1.0
7235,2024107751,1,29.0,2.0,1,2017.0,HD,0,M,1.0
7255,2024032187,1,,99.0,5,,AUDI,0,,4.0
7256,2024032187,2,,20.0,30,,,0,,
7332,2024046314,1,4.0,1.0,1,2002.0,KIA,0,P4D,1.0
7333,2024046314,2,9.0,1.0,1,2018.0,CHEV,0,P,1.0
7353,2024022227,1,15.0,6.0,1,2013.0,CHEV,0,T4W,1.0
7354,2024022227,2,,20.0,30,,,0,,
7360,2024065530,1,69.0,6.0,1,2018.0,TOYT,0,T,1.0
7361,2024065530,2,9.0,1.0,1,2019.0,ACUR,0,P,1.0
7362,2024065530,3,69.0,6.0,1,2019.0,NISS,0,T,1.0
7363,2024065530,4,,31.0,30,,,0,,
7370,2024023039,1,29.0,2.0,1,2019.0,HD,0,M,1.0
7388,2024044955,1,69.0,6.0,1,2022.0,SUBA,0,T,1.0
7389,2024044955,2,4.0,1.0,1,2015.0,HOND,0,P4D,1.0
7446,2024026650,1,2.0,1.0,1,2015.0,HOND,0,PCP,1.0
7447,2024026650,2,69.0,6.0,1,2023.0,KIA,0,T,1.0
7456,2024070879,1,51.0,4.0,1,2016.0,FORD,0,TCW,1.0
7457,2024070879,2,9.0,1.0,1,2020.0,HOND,0,P,1.0
7505,2024046134,1,69.0,6.0,1,2022.0,KIA,0,T,1.0
7541,2024081361,1,28.0,2.0,1,2006.0,SUZI,0,MRC,1.0
7640,2024075728,1,29.0,2.0,1,2023.0,HD,0,M,1.0
7667,2024099294,1,29.0,2.0,1,2021.0,KAWK,0,M,1.0
7668,2024099294,2,15.0,6.0,1,2011.0,MAZD,0,T4W,1.0
7765,2024039093,1,29.0,2.0,1,2017.0,HD,0,M,1.0
7766,2024039093,2,51.0,4.0,1,2015.0,GMC,0,T4C,1.0
7794,2024025333,1,20.0,2.0,1,2014.0,HD,0,MRS,1.0
7795,2024025333,2,69.0,5.0,1,2019.0,FRHT,0,T,1.0
7813,2024023287,1,15.0,6.0,1,2003.0,SUBA,0,T4W,1.0
7814,2024023287,2,,20.0,30,,,0,,
