,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
1390,2013023331,40.188531,-76.493849,36,36230,1,5,1723.0,,0,1,0
1413,2013022556,41.219409,-76.012242,40,40225,2,6,1957.0,,1,0,0
1432,2013022066,39.884061,-77.312378,1,1205,1,3,1512.0,,1,0,0
1482,2013020913,41.237081,-75.895363,40,40304,2,2,1835.0,,1,0,8
1636,2013023183,40.357358,-75.950028,6,6301,2,1,1117.0,,1,0,4
1656,2013021529,40.645397,-76.12465,53,53218,2,6,2230.0,,1,0,7
1727,2013021678,40.018444,-76.80939,66,66204,2,6,1226.0,,1,0,8
1826,2013022509,40.34423,-79.972063,2,2403,2,5,2150.0,,1,0,7
1879,2013022499,40.176206,-75.1283,46,46204,2,5,1902.0,,1,0,8
1891,2013023349,40.900113,-80.123121,10,10223,2,7,1124.0,,1,0,1
1926,2013020945,39.955426,-75.273653,23,23111,2,5,1720.0,,0,1,8
1952,2013001930,39.899802,-76.876731,66,66214,1,1,1116.0,,0,1,7
1958,2013002933,40.208663,-76.957813,21,21102,1,2,2025.0,,0,1,7
1968,2013001917,39.914211,-76.570275,66,66233,1,7,915.0,,1,0,4
2001,2013022796,40.257677,-75.744768,6,6240,2,5,135.0,,0,1,7
2020,2013021013,40.848578,-75.298351,48,48419,2,7,1446.0,,1,0,7
2025,2013002690,40.372939,-79.792797,2,2111,1,3,858.0,,1,0,4
2107,2013021778,40.022042,-79.880112,26,26402,2,4,1830.0,,1,0,8
2192,2013001422,39.924599,-75.257459,23,23407,1,4,1613.0,,1,0,5
2195,2013001881,40.352891,-75.965627,6,6429,1,7,1423.0,,1,0,7
2264,2013021222,39.938474,-79.203012,55,55215,1,7,2330.0,,1,0,7
2323,2013000450,40.892615,-75.806896,13,13412,1,3,2323.0,,0,1,7
2374,2013002098,40.132575,-75.378261,46,46111,1,1,44.0,,2,0,4
2399,2013022823,40.098361,-75.282721,46,46107,2,6,1835.0,,1,0,2
2418,2013021219,40.420358,-79.326006,64,64204,2,5,1135.0,,2,0,1
2523,2013022831,41.453506,-75.610631,35,35415,2,7,333.0,,1,0,7
2546,2013001237,41.168401,-75.273125,45,45201,1,5,1546.0,,0,1,4
2570,2013021179,40.282693,-75.068945,9,9204,2,4,1807.0,,1,0,4
2694,2013021827,40.010457,-80.179456,62,62201,2,4,1700.0,,1,1,7
2697,2013002668,40.499076,-80.053126,2,2404,1,1,1050.0,,1,0,4
2830,2013002879,40.407211,-76.340498,38,38205,1,5,1616.0,,1,0,4
2845,2013001617,41.00399,-78.45431,17,17223,1,6,2158.0,,1,0,7
2858,2013000942,41.049089,-75.524247,45,45216,1,5,750.0,,2,0,2
2941,2013001424,41.833292,-75.877947,57,57408,1,4,1130.0,,1,0,8
2958,2013001627,40.428341,-79.97324,2,2301,1,6,2235.0,,1,0,7
2968,2013000737,40.612979,-78.792145,11,11203,1,3,145.0,,1,0,7
2977,2013001487,39.99194,-75.588809,15,15247,1,3,506.0,,1,1,7
2983,2013002513,41.106544,-80.469493,37,37209,1,6,2132.0,,0,1,0
3075,2013000140,42.12873,-80.067165,25,25302,1,3,116.0,,1,0,8
3115,2013002983,40.212915,-75.187239,46,46204,1,4,549.0,,1,0,2
3175,2013000975,40.422626,-75.066411,9,9219,1,4,1517.0,,1,0,2
3219,2013000774,41.125933,-79.571075,16,16209,1,3,1652.0,,1,0,0
3277,2013001604,40.108057,-74.857344,9,9401,1,5,1957.0,,0,1,8
3328,2013006431,41.565264,-75.964824,65,65216,1,3,1709.0,,1,0,4
3330,2013008740,40.388202,-75.696857,6,6231,1,3,637.0,,1,0,7
3344,2013007117,41.645485,-77.016124,58,58214,1,5,1001.0,,1,0,7
3384,2013007919,40.106589,-76.591291,36,36211,1,6,1307.0,,1,0,0
3385,2013008683,40.181805,-75.117302,46,46110,1,3,1733.0,,1,0,4
3387,2013007184,40.824387,-75.749838,13,13208,1,5,1809.0,,2,0,4
3433,2013000312,39.946997,-75.304846,23,23111,1,3,2021.0,,1,0,7
3459,2013007189,40.441327,-80.004933,2,2301,1,6,1049.0,,0,1,7
3464,2013008758,41.40924,-75.65617,35,35302,1,4,800.0,,1,0,8
3505,2013008760,40.141274,-75.547545,15,15212,1,7,1748.0,,0,1,8
3559,2013008004,39.844764,-77.032804,1,1217,1,3,1324.0,,1,0,4
3638,2013006524,39.722366,-77.724224,28,28201,1,7,1850.0,,1,0,7
3645,2013001018,40.623043,-75.381966,48,48301,1,4,2002.0,,0,1,8
3656,2013008697,39.996747,-79.636699,26,26204,1,6,2115.0,,1,0,5
3667,2013006590,39.906963,-75.568222,15,15201,1,1,1252.0,,3,0,4
3681,2013008010,41.297087,-75.951541,40,40218,1,1,1013.0,,1,0,7
3709,2013001853,40.320689,-75.753353,6,6203,1,7,1757.0,,1,0,4
3757,2013001792,41.244186,-76.824406,41,41227,1,3,1349.0,,0,1,0
3782,2013007140,40.915507,-75.429602,45,45202,1,5,550.0,,1,0,7
3854,2013001785,41.047913,-79.095146,33,33211,1,6,1112.0,,1,0,4
3864,2013007160,41.250521,-75.853751,40,40304,1,2,933.0,,2,0,7
3981,2013007166,41.078793,-75.581083,45,45215,1,5,1431.0,,0,1,4
4038,2013006419,40.76213,-77.834485,14,14210,1,4,856.0,,1,0,7
4099,2013006487,40.190978,-80.263653,62,62302,1,3,1937.0,,1,0,7
4146,2013002555,42.088699,-80.055098,25,25213,1,2,1245.0,,1,0,1
4411,2013007469,40.02868,-79.896653,62,62431,1,6,139.0,,1,0,0
4414,2013008287,41.061987,-79.899953,10,10206,1,4,1151.0,,1,0,7
4429,2013008875,40.007021,-75.585145,15,15247,1,2,652.0,,0,1,7
4444,2013006597,41.409497,-79.79253,60,60409,1,2,1414.0,,2,0,7
4497,2013006335,40.929953,-77.492084,14,14215,1,1,1407.0,,1,0,7
4512,2013008442,40.583375,-75.458034,39,39301,1,3,,,1,0,4
4687,2013008161,41.396399,-75.66058,35,35302,1,2,,,1,0,1
4704,2013008902,40.528567,-79.253759,32,32203,1,7,,,0,1,7
4759,2013008456,40.654944,-77.629058,44,44203,1,2,,,1,0,4
4897,2013006627,41.063847,-77.446421,18,18213,1,3,,,3,2,2
4928,2013007510,41.560621,-80.365139,20,20208,1,5,,,1,0,7
4932,2013008397,41.396123,-75.757301,35,35216,1,3,,,1,0,7
5074,2013008337,41.225566,-75.933513,40,40101,1,2,,,0,1,7
5081,2013006637,40.59762,-79.563776,64,64407,1,1,,,1,0,2
5128,2013013113,41.139955,-78.687926,17,17228,1,6,,,1,0,1
5142,2013006311,41.143392,-80.15888,43,43226,1,7,,,2,1,4
5144,2013008565,40.903798,-77.372737,14,14208,1,6,,,1,0,0
5168,2013007824,40.283759,-79.592073,64,64209,1,7,,,1,0,4
5420,2013007836,41.397013,-80.214877,43,43218,1,5,,,1,0,4
5452,2013014769,40.196243,-75.526963,46,46205,1,2,,,1,0,1
5474,2013014028,40.11795,-75.344257,46,46413,2,1,,,1,0,4
5534,2013013882,40.420666,-79.817291,2,2124,1,7,,,1,0,7
5547,2013007712,39.996101,-75.745522,15,15101,1,6,,,1,0,8
5567,2013007713,40.028651,-75.779474,15,15204,1,6,,,1,1,7
5606,2013008525,40.066668,-79.249041,55,55209,1,7,,,4,0,4
5616,2013013156,40.090362,-76.580115,36,36211,1,7,,,2,0,2
5693,2013007707,39.883256,-75.346748,23,23107,1,7,,,1,0,4
5700,2013006349,40.408058,-77.01048,22,22213,1,6,,,0,1,4
5701,2013007095,39.843487,-75.516144,23,23201,1,1,,,1,0,7
5800,2013008534,40.728746,-78.723909,17,17208,1,7,,,1,0,7
5819,2013007726,40.606594,-77.5681,44,44403,1,5,,,2,0,7
5879,2013006977,41.39523,-79.355101,16,16206,1,3,,,1,0,4
5916,2013013967,40.273866,-78.859155,11,11222,2,1,,,1,0,4
6009,2013014734,40.218796,-78.472289,5,5211,1,1,,,0,1,7
6018,2013007799,40.83551,-75.744568,13,13208,1,1,,,1,0,7
6051,2013014736,41.064324,-77.675104,14,14213,1,1,,,1,1,2
6099,2013007049,40.569099,-79.787441,2,2206,1,4,,,1,0,1
6101,2013006320,41.397925,-79.831471,60,60301,1,1,,,1,0,7
6136,2013014082,40.216444,-80.231575,62,62207,2,6,,,1,0,2
6246,2013014209,39.757308,-76.954874,66,66232,1,7,,,1,0,4
6335,2013013550,41.11882,-78.928125,33,33222,1,6,,,1,0,4
6402,2013012184,40.089745,-79.559135,26,26202,1,3,,,1,0,1
6436,2013013417,41.251149,-76.97574,41,41219,1,2,,,0,1,4
6449,2013012186,39.897288,-80.160098,30,30205,1,3,,,1,0,7
6529,2013013560,40.765556,-76.738592,49,49207,1,7,,,1,0,7
6530,2013014370,40.43735,-79.977734,2,2301,2,2,,,0,1,8
6634,2013013565,40.02382,-78.511397,5,5201,2,6,,,0,1,7
6642,2013013354,41.498544,-78.680575,24,24209,1,4,,,1,0,8
6670,2013013428,41.73637,-77.077398,58,58206,1,1,,,1,0,7
6694,2013014305,40.899937,-77.451852,14,14208,2,6,,,1,0,8
6760,2013013572,39.795256,-77.160578,1,1216,1,7,,,1,0,7
6761,2013014381,39.883645,-77.229198,1,1204,1,2,,,1,0,7
6800,2013013574,39.899218,-77.439416,1,1205,1,3,,,1,0,4
6805,2013012554,40.440446,-80.080461,2,2301,1,5,,,0,1,7
6842,2013012144,40.589929,-80.046849,2,2108,1,1,,,0,1,7
6876,2013012009,40.007097,-75.09404,67,67301,1,3,,,1,0,7
6897,2013014267,40.657606,-76.095924,53,53419,2,6,,,1,0,1
6924,2013013592,40.655814,-80.074006,2,2212,1,4,,,1,0,7
6966,2013014125,40.978526,-77.059331,59,59209,1,4,,,1,0,1
6999,2013013523,40.685798,-80.277318,4,4422,2,6,,,1,0,7
7148,2013014486,40.145629,-75.117253,46,46110,2,7,,,1,0,8
7211,2013011638,40.443726,-79.229194,32,32206,1,6,,,2,0,4
7239,2013009413,40.59346,-77.573866,44,44403,1,7,,,1,0,8
7262,2013011653,40.977593,-79.773047,10,10214,1,1,,,1,0,4
7279,2013013754,40.134771,-74.883856,9,9101,2,7,,,1,0,8
7283,2013010898,40.925832,-80.465123,37,37206,1,6,,,1,0,4
7289,2013011715,40.066087,-75.321053,46,46424,1,2,,,1,0,7
7290,2013010240,40.438714,-79.946437,2,2301,1,7,,,1,0,7
7292,2013012864,40.104044,-76.865979,66,66229,1,3,,,1,0,7
7294,2013014427,40.08166,-76.714568,66,66207,1,6,,,1,0,7
7305,2013012311,40.020202,-78.476569,5,5201,1,4,,,1,0,7
7324,2013012926,40.215621,-75.499011,46,46205,1,4,,,1,0,4
7326,2013014493,40.601828,-75.290997,48,48210,1,7,,,1,0,7
7395,2013010976,40.077156,-76.014233,36,36232,1,4,,,1,0,7
7480,2013013074,40.393199,-79.986548,2,2301,2,6,,,0,1,8
7482,2013011598,40.317962,-75.731294,6,6203,1,3,,,1,0,7
7522,2013012948,41.096586,-76.136418,40,40228,1,2,,1621.0,1,0,7
7540,2013011738,40.40988,-76.496374,38,38215,1,5,,1102.0,1,0,4
7569,2013010264,40.620453,-75.429443,39,39301,1,1,,116.0,1,1,2
7611,2013010130,41.132569,-78.717847,17,17228,1,7,,648.0,1,0,7
7631,2013012264,39.996997,-75.709151,15,15403,1,1,,227.0,1,0,7
7859,2013013646,40.148628,-80.444039,62,62209,1,7,,1900.0,3,0,7
7861,2013012961,40.289152,-76.470139,38,38208,1,4,,513.0,1,0,7
7919,2013010875,41.230271,-79.580212,16,16220,1,2,,805.0,1,0,4
7974,2013010144,42.138745,-79.989415,25,25210,1,4,,1756.0,1,0,4
8011,2013012157,39.900343,-75.260245,23,23102,1,1,,730.0,1,0,7
8042,2013014472,40.115184,-75.520812,15,15233,2,7,,1101.0,3,0,2
8046,2013014534,41.19588,-79.453506,16,16202,2,7,,1802.0,1,0,7
8222,2013012991,41.212081,-80.488729,43,43301,1,2,,320.0,0,1,7
8285,2013010168,40.702,-76.190225,53,53220,1,7,,333.0,2,0,7
8303,2013013058,40.640244,-75.269397,48,48210,1,3,,1440.0,1,0,7
8315,2013010231,40.471779,-75.467527,39,39204,1,7,,1659.0,1,0,7
8344,2013010295,40.460166,-79.809374,2,2113,1,6,,954.0,2,0,4
8372,2013011783,40.728184,-75.533364,39,39207,1,3,,1530.0,1,0,2
8435,2013011170,40.002599,-77.962919,29,29209,1,6,,1335.0,1,0,1
8496,2013009768,40.866864,-75.296767,45,45205,1,3,,302.0,1,0,7
8571,2013009005,40.178165,-79.517288,64,64212,1,3,,956.0,1,0,7
8697,2013011329,40.325152,-79.612087,64,64303,1,5,,738.0,1,0,4
8770,2013011926,40.887006,-75.802184,13,13412,1,2,,1335.0,0,1,7
8799,2013009655,41.437222,-77.566683,41,41221,1,7,,1130.0,1,0,7
8802,2013011845,41.307602,-74.977266,51,51203,1,1,,1625.0,1,0,7
8946,2013009096,39.903106,-80.15345,30,30205,1,4,,1933.0,0,1,2
8991,2013009025,40.182194,-79.964222,62,62205,1,4,,1517.0,0,1,7
9043,2013010488,40.554517,-80.316243,4,4209,1,7,,2319.0,1,0,7
9098,2013011281,41.062929,-80.05514,10,10418,1,7,,2300.0,1,0,8
9101,2013010555,40.857316,-79.919749,10,10101,1,6,,2225.0,1,0,8
9115,2013011148,41.120183,-80.306298,37,37217,1,2,,950.0,1,0,7
9152,2013011284,41.015186,-80.403093,37,37214,1,5,,957.0,1,0,2
9155,2013010557,39.976668,-75.435876,23,23208,1,2,,2345.0,1,0,7
9169,2013011941,40.740598,-75.309548,48,48408,1,3,,1528.0,1,0,8
9179,2013011285,40.110197,-76.451979,36,36230,1,6,,1639.0,1,0,2
9267,2013009521,39.885991,-75.211096,67,67301,1,3,,600.0,1,0,7
9300,2013011095,41.236731,-75.895922,40,40304,1,7,,2231.0,1,0,7
9337,2013009738,41.186099,-76.887336,41,41207,1,5,,12.0,1,0,7
9640,2013010860,40.448519,-80.012794,2,2301,1,5,,400.0,2,0,7
9671,2013016898,40.13791,-74.96961,9,9202,2,5,,709.0,0,1,1
9701,2013009904,40.148328,-79.926374,62,62211,1,2,,925.0,1,0,7
9770,2013017520,40.086255,-75.646361,15,15251,2,4,,1336.0,1,0,4
9777,2013011387,40.062274,-76.576354,36,36211,1,2,,1640.0,0,2,2
9790,2013011589,40.834482,-75.297546,48,48419,1,3,,1810.0,1,0,7
9874,2013016909,39.99595,-77.043507,1,1212,1,2,,809.0,1,0,7
9903,2013009912,41.576115,-78.69219,24,24207,1,2,,1420.0,1,0,6
9940,2013011596,39.897387,-76.611013,66,66424,1,6,,1604.0,1,0,8
10019,2013017738,40.41658,-80.220357,2,2214,2,6,,1849.0,1,0,4
10096,2013009995,40.204089,-76.359539,36,36227,1,6,,1634.0,0,1,7
10155,2013016083,40.171227,-75.071454,9,9226,2,2,,2010.0,1,0,1
10160,2013011406,40.34253,-79.878448,2,2455,1,4,,117.0,1,0,7
10193,2013009237,40.30395,-79.820518,2,2105,1,5,,750.0,1,0,7
10204,2013015350,40.788008,-76.511634,49,49101,2,3,,1448.0,0,1,4
10418,2013010778,41.391087,-74.955609,51,51210,1,2,,1140.0,0,2,7
10508,2013010701,40.705773,-75.308944,48,48209,1,2,,2010.0,1,0,2
10523,2013017567,39.931231,-75.265032,23,23427,2,1,,1851.0,1,0,6
10527,2013015437,40.160582,-77.02071,21,21207,1,4,,1639.0,0,1,7
10561,2013010717,40.055257,-76.462343,36,36239,1,2,,610.0,1,0,2
10562,2013011508,41.429374,-77.009453,41,41217,1,7,,2255.0,0,1,7
10586,2013011497,40.87812,-80.214008,37,37207,1,7,,310.0,1,0,7
10602,2013016117,41.625765,-75.568822,35,35209,2,4,,717.0,2,0,2
10660,2013009956,40.315154,-76.439504,38,38208,1,5,,805.0,0,1,0
10750,2013017645,39.908783,-76.775313,66,66221,1,4,,1519.0,0,1,8
10800,2013017038,40.167098,-79.649893,64,64216,1,3,,325.0,1,0,0
10807,2013016393,40.79476,-77.681538,14,14218,2,6,,5.0,1,0,2
10820,2013017843,40.251411,-75.535007,46,46205,2,6,,1447.0,1,0,2
10895,2013017835,40.208528,-79.904333,2,2204,2,4,,2050.0,1,0,7
10902,2013016399,40.326794,-76.787225,22,22208,2,1,,120.0,0,1,4
11053,2013017066,41.244048,-76.554402,41,41216,2,6,,1344.0,0,1,7
11075,2013016348,40.432873,-79.870439,2,2478,2,7,,1206.0,1,0,1
11169,2013016936,40.457404,-79.896284,2,2301,2,5,1008.0,1005.0,1,0,8
11274,2013016166,39.920856,-75.215017,67,67301,1,6,848.0,844.0,1,0,4
11283,2013016300,41.961166,-78.634379,42,42301,2,4,1623.0,1620.0,1,0,4
11286,2013016361,41.198058,-80.371762,43,43212,1,6,2020.0,2008.0,1,0,2
11287,2013016373,41.681214,-80.040987,20,20401,1,4,1529.0,1440.0,0,1,4
11366,2013017707,41.578669,-75.712248,35,35202,2,3,305.0,230.0,1,0,7
11405,2013017025,40.274979,-79.600695,64,64209,2,7,349.0,338.0,1,0,7
11455,2013017089,39.895378,-75.915572,15,15218,2,1,758.0,754.0,1,0,7
11512,2013016386,40.991368,-76.75818,47,47204,1,5,2136.0,1900.0,0,1,7
11560,2013016389,40.703893,-78.219027,7,7212,1,2,1519.0,1440.0,1,0,2
11583,2013016974,40.152328,-76.162731,36,36238,2,5,711.0,703.0,1,1,2
11593,2013016391,40.188166,-78.584523,5,5227,1,4,1858.0,1834.0,0,1,7
11704,2013018357,41.048353,-75.567065,13,13204,1,1,1543.0,1542.0,1,0,2
11755,2013015282,41.224365,-77.157276,41,41242,1,4,1705.0,1655.0,2,0,4
11860,2013019846,40.396082,-80.024086,2,2301,2,6,54.0,54.0,1,0,7
11865,2013015885,40.923461,-76.948457,59,59202,2,2,2118.0,2055.0,1,0,7
11909,2013015228,40.000792,-75.280162,46,46104,1,5,1720.0,1618.0,0,1,2
12035,2013020561,41.860589,-78.649811,42,42210,2,1,132.0,115.0,1,0,7
12041,2013015160,40.008647,-75.210497,67,67301,1,3,250.0,235.0,0,1,8
12139,2013017425,40.460882,-79.915177,2,2301,2,5,2358.0,2358.0,1,0,8
12179,2013015979,40.194806,-78.998742,55,55210,1,7,445.0,414.0,1,0,7
12230,2013015183,40.162328,-74.870953,9,9213,1,1,1522.0,1515.0,0,1,0
12261,2013020573,40.420602,-77.056882,50,50221,2,6,1709.0,1651.0,1,0,7
12265,2013015108,40.804034,-76.439952,49,49210,2,2,1219.0,1215.0,2,2,2
12291,2013015919,40.862256,-75.72073,13,13208,2,3,2120.0,2110.0,1,0,2
12334,2013017437,40.44025,-79.958761,2,2301,2,6,23.0,18.0,1,0,8
12335,2013015250,40.198283,-80.283544,62,62204,1,5,1636.0,1630.0,4,0,2
12371,2013017372,39.780798,-79.774947,26,26206,2,7,235.0,208.0,1,0,1
12433,2013019076,40.222518,-77.185797,21,21208,2,1,426.0,420.0,1,0,7
12515,2013019080,40.480562,-78.396498,7,7301,2,1,308.0,255.0,1,0,7
12543,2013017380,41.201324,-77.283568,41,41235,1,2,2205.0,2200.0,1,0,7
12568,2013017448,40.169154,-75.182768,46,46109,2,3,1606.0,1604.0,0,1,4
12579,2013019833,40.037002,-75.473111,15,15215,2,2,658.0,652.0,1,1,6
12586,2013020670,41.051521,-75.528797,45,45216,2,5,1536.0,1525.0,2,0,2
12606,2013019446,40.854239,-75.087314,48,48214,1,5,2321.0,2243.0,1,0,7
12634,2013018367,40.559183,-75.407107,39,39211,2,1,1443.0,1442.0,1,0,4
12657,2013019849,40.213456,-75.213311,46,46204,2,6,14.0,8.0,1,0,7
12698,2013020789,42.113394,-80.108607,25,25302,2,1,2253.0,2241.0,1,0,7
12874,2013019395,40.107549,-76.782076,66,66220,2,1,2120.0,2107.0,1,0,7
12886,2013019985,40.4591,-75.367791,9,9220,2,5,942.0,937.0,1,0,4
13040,2013018455,41.188548,-79.976094,60,60408,2,6,1050.0,1040.0,1,0,2
13066,2013018444,42.179418,-79.823249,25,25214,1,2,1104.0,1053.0,1,0,4
13084,2013020217,40.993696,-75.256541,45,45214,1,7,314.0,301.0,0,1,1
13237,2013020762,40.532056,-78.377256,7,7210,2,1,146.0,136.0,0,1,6
13253,2013019948,,,6,6301,2,6,815.0,801.0,1,0,7
13325,2013018672,40.374532,-79.920461,2,2301,2,2,2315.0,2309.0,1,1,4
13351,2013020228,40.481501,-79.879949,2,2113,2,6,215.0,206.0,1,0,7
13361,2013020718,40.208958,-75.254433,46,46207,2,1,39.0,38.0,2,0,4
13375,2013017925,40.655501,-80.237397,4,4411,2,6,1957.0,1949.0,1,0,2
13409,2013018409,40.396097,-78.644823,11,11220,2,7,1448.0,1424.0,1,0,7
13488,2013019957,40.497003,-78.411313,7,7301,1,5,2301.0,2301.0,1,0,7
13511,2013018413,40.155913,-79.773286,64,64103,2,6,112.0,100.0,1,0,7
13563,2013019151,40.590133,-76.406883,53,53229,1,3,311.0,230.0,2,0,7
13666,2013018479,40.155836,-78.576181,5,5207,2,2,1446.0,1432.0,1,0,7
13702,2013020780,41.640184,-80.14371,20,20301,2,4,708.0,207.0,1,0,7
13836,2013003427,40.660724,-75.38997,48,48206,1,4,1850.0,1847.0,1,0,4
13920,2013018697,39.776975,-77.923583,28,28209,1,7,1.0,2336.0,1,0,7
13948,2013018698,39.96648,-77.691123,28,28205,2,6,2022.0,2015.0,2,0,7
13997,2013018235,41.297255,-75.954576,40,40218,2,1,1405.0,1359.0,1,0,4
14005,2013020266,40.828438,-77.962648,14,14216,2,1,453.0,443.0,0,1,7
14008,2013020279,39.984514,-76.865828,66,66205,2,7,38.0,36.0,0,1,7
14029,2013004113,40.834819,-77.673911,14,14218,1,3,1811.0,1810.0,1,0,8
14037,2013020280,40.510709,-79.93657,2,2112,2,1,1900.0,1850.0,0,1,6
14079,2013020485,40.502539,-75.508389,39,39210,2,5,810.0,803.0,1,0,7
14105,2013019682,40.400428,-75.084425,9,9219,2,7,30.0,30.0,1,0,7
14112,2013004928,40.623896,-75.418785,39,39302,1,1,1528.0,1518.0,1,0,4
14216,2013018845,40.101241,-74.954279,9,9202,2,3,614.0,600.0,0,1,8
14236,2013020350,39.887916,-76.649717,66,66102,2,3,1633.0,1623.0,0,1,4
14286,2013018784,39.987982,-76.668584,66,66227,2,1,1355.0,1352.0,1,0,4
14328,2013018990,40.10755,-76.782076,66,66220,2,1,,,0,1,8
14339,2013018786,40.619396,-75.41575,39,39302,2,4,,,2,1,2
14389,2013020294,40.215972,-74.784089,9,9409,1,7,,,2,0,2
14460,2013005634,40.114277,-74.880389,9,9101,1,6,,,1,0,4
14473,2013019564,41.692425,-80.158433,20,20235,1,5,,,0,1,4
14478,2013020441,40.791556,-77.746644,14,14210,2,7,,,1,0,2
14484,2013019712,39.967873,-75.658765,15,15203,2,1,,,0,1,7
14542,2013005698,41.198598,-79.902581,60,60204,1,7,,,1,0,2
14691,2013018943,40.141498,-80.343132,62,62203,1,3,,,0,1,7
14813,2013019513,40.144659,-75.253613,46,46224,2,7,,,1,0,8
14841,2013018085,40.245873,-79.350283,64,64217,2,1,,,0,1,7
14919,2013018088,39.917265,-80.423253,30,30216,1,5,,,1,0,2
14957,2013018966,41.9533,-80.037936,25,25220,1,5,,,0,1,7
14979,2013019667,40.401248,-79.919328,2,2472,1,2,,,1,0,1
15077,2013005119,40.319912,-76.562196,38,38210,1,6,,,0,1,4
15164,2013004174,40.296565,-79.994442,2,2219,1,5,,,1,0,4
15165,2013004985,40.810565,-79.524168,3,3409,1,4,,,1,0,7
15229,2013004322,40.960777,-76.900024,59,59202,1,5,,,1,0,8
15260,2013005057,40.249741,-76.367364,38,38212,1,7,,,1,0,7
15388,2013005139,39.955774,-77.070401,1,1218,1,6,,,1,0,2
15407,2013005154,40.400545,-80.088178,2,2117,1,5,,,1,0,8
15449,2013003451,40.121549,-79.405333,64,64212,1,6,,,2,0,4
15466,2013005968,40.352016,-79.859482,2,2304,1,4,,,0,1,8
15600,2013004221,40.230188,-79.166624,64,64210,1,5,,,0,1,7
15663,2013005919,41.19891,-79.901192,60,60204,1,7,,,1,0,4
15685,2013005254,40.307113,-79.539084,64,64209,1,3,,,1,0,8
15777,2013005247,40.186442,-80.222939,62,62227,1,5,,,0,1,4
15873,2013005103,41.29618,-74.89077,51,51203,1,6,,,1,0,7
15923,2013005266,40.663962,-79.064183,32,32218,1,4,,,1,0,7
15939,2013005267,39.883478,-79.735154,26,26218,1,4,,,1,0,4
16030,2013003106,39.941066,-75.256369,23,23111,1,4,,,1,0,8
16040,2013003366,40.379693,-80.053238,2,2109,1,4,,,1,0,8
16046,2013004540,42.11671,-80.099591,25,25302,1,6,,,1,0,8
16122,2013003370,40.105228,-76.346131,36,36406,1,5,,,1,0,8
16143,2013004068,41.016318,-75.225678,45,45214,1,5,,,1,0,7
