,CRN,STREET_NAME
1866,2023084768,YORK RD
1867,2023022774,LITTLE BRITAIN RD
1869,2023022774,ROBERT FULTON HW
1875,2023094135,PASSYUNK AV
1876,2023094135,REED ST
1877,2023094135,10TH ST
1889,2023104515,BUFFALO RD
1901,2023048107,MAIN ST
1972,2023057045,SCRANTON-CARBONDALE HW
1992,2023097160,OLD EASTON RD
1996,2023024811,KEELER RD
1997,2023024811,ALLENTOWN RD
2051,2023040063,N 3RD ST
2133,2023034618,AMERICAN LEGION MEM HW
2134,2023070978,GOUCHER ST
2141,2024005184,CHURCH ST
2142,2024005184,BRADDOCK AV
2150,2023079253,GREENLEAF AT CHELTENHAM LT
2208,2024004707,CHURCH ST
2209,2024004707,READING RD
2237,2024012306,
2255,2023051978,RAMP R RD
2317,2023101939,RIDGE RD
2326,2023018605,NUTT RD
2327,2023018605,KIMBERTON RD
2348,2023055342,HOBBS RD
2372,2023078138,ONEIDA VALLEY RD
2431,2023087578,CONNELLY MOUNTAIN RD
2433,2023077037,KEYSTONE SHORTWAY RD
2480,2023110918,RAMP RE RD
2482,2023110918,SAUCON VALLEY RD
2483,2023110918,CENTER VALLEY PY
2484,2023110918,SR 0309 SH
2485,2023110918,SR 0309 SH
2486,2023110918,CENTER VALLEY PY
2496,2023064851,COKEBURG BENTLEYVILLE RD
2534,2023058064,5TH ST
2535,2023058064,PENNSYLVANIA AV
2551,2023043261,BENJAMIN FRANKLIN HW
2582,2023006162,SR 0080 SH
2639,2023111669,BROAD ST
2664,2023072808,MARKET ST
2665,2023107797,HUNTER HW
2675,2023038915,EBENEZER RD
2679,2023074897,BUCHANAN TR
2784,2023073297,YORK ST
2825,2023010078,ARSENAL RD
2826,2023010078,ARSENAL RD
2827,2023010078,LOUCKS MILL RD
2863,2023114901,NUREMBERG MOUNTAIN RD
2963,2023065826,ADAMS AV
2965,2023042672,EIGHTEENTH ST
3011,2023039800,ROOSEVELT BL
3012,2023039800,GOODNAW ST
3021,2023083689,RIVER RD
3026,2023030852,UPPER NIS HOLLOW DR
3049,2023053924,EASTON RD
3084,2023113120,MORGANTOWN ST
3121,2023118930,MAIN ST
3225,2023092528,GEORGE C DELP RD
3226,2023092528,DILLER AV
3287,2023006722,KEYSTONE INDUSTRIAL PARK RD
3301,2023075755,TWENTYSIXTH ST
3302,2023075755,CHERRY ST
3314,2023104026,SLATE HILL RD
3336,2023117292,WALT WHITMAN BR
3357,2023020022,JACKSON ST
3358,2023020022,KEYSER AV
3359,2023009036,MORRIS RD
3360,2023005143,CHRISTOPHER COLUMBUS BL
3361,2023005143,CHRISTOPHER COLUMBUS BL
3362,2023005143,TASKER ST
3365,2023020022,JACKSON ST
3429,2023045135,JOHNSTON AV
3462,2023095199,PENN LINCOLN PY
3531,2023103244,JOHNSTOWN RD
3557,2023109781,SPRING GARDEN ST
3559,2023109781,FIFTH ST
3560,2023109781,FIFTH ST
3561,2023109781,SPRING GARDEN ST
3651,2023042036,CREEK RD
3665,2023054520,BUTLER AV
3669,2023099706,BULL RD
3670,2023099706,HILTON AV
3714,2023036425,GALLOWAY RD
3715,2023036425,KNIGHTS RD
3732,2023106358,CENTERVILLE ST
3736,2023106358,TROXELVILLE RD
3775,2023103848,LANSDOWNE AV
3777,2023103848,59TH ST
3795,2023022395,GOOD SPRING RD
3830,2023061878,PENN LINCOLN PY
3876,2023087451,WOODLAND RD
3929,2023080980,LANCASTER AV
3930,2023080980,WESTMINSTER AV
3953,2024001365,OLD YORK RD
4012,2023040717,MOLLY PITCHER HW
4013,2023040717,KAUFFMAN RD
4203,2023025838,WALNUT ST
4204,2023025838,7TH ST
4265,2023065835,RICHLIEU RD
4289,2023033283,OLD WILLIAM PENN HW
4296,2023103659,WEST CARSON ST
4301,2023103659,WEST END BR
4302,2023103659,WEST END BR
4312,2023107351,HAINES RD
4326,2023062567,FRANKSTOWN AV
4327,2023062567,WASHINGTON BL
4328,2023062567,WASHINGTON BL
4372,2023051809,WRIGHTSTOWN RD
4373,2023051809,WASHINGTON CROSSING RD
4406,2023094435,HETLERVILLE RD
4411,2023023440,HERSHEY RD
4412,2023023440,ORCHARD RD
4430,2023015470,HUNTING PARK AV
4441,2023090992,WILLIAM PENN HW
4448,2023049291,BUSINESS 30/LINCOLN HW
4486,2023089088,PHILADELPHIA ST
4523,2023006558,HIGH ST
4524,2023006558,FOY AV
4544,2023028648,MANHEIM PK
4566,2023029707,BROAD ST
4567,2023029707,BROAD ST
4568,2023029707,LOMBARD ST
4578,2023078774,CARLISLE AV
4584,2023105451,LIBERTY ST
4593,2023105451,EIGHTEENTH ST
4627,2023017714,HOCKERSVILLE RD
4628,2023017714,HERSHEYPARK DR
4629,2023017714,HERSHEYPARK DR
4630,2023017714,HANOVER ST
4647,2023035386,GERMANTOWN AV
4650,2023035386,LEHIGH AV
4651,2023035386,LEHIGH AV
4731,2023031615,CARLISLE PK
4790,2023089538,FRANKFORD AV
4802,2023043626,VAN KIRK ST
4803,2023043626,LORETTO AV
4828,2023022264,AMERICAN LEGION MEM HW
4889,2023053885,FREEPORT RD
4891,2023053885,FREEPORT RD
4892,2023053885,FOX RD
4925,2023017145,ENOLA RD
4977,2023021584,SCHUYLKILL EX
4987,2023072910,BROAD ST
4988,2023072910,BROAD ST
4989,2023072910,DUNCANNON AV
5005,2023076967,PARK ST
5017,2023057195,LOG TAVERN RD
5032,2023051884,EDGELY RD
5066,2023113824,RAMP M-4 RD
5104,2023049932,AMERICAN LEGION MEM HW
5110,2023086649,MILE HILL RD
5111,2023086649,COLD RUN RD
5115,2023088912,NEWTOWN BP
5116,2023062857,MEDFORD RD
5118,2023088912,NEWTOWN BP
5119,2023088912,NEWTOWN BP
5120,2023088912,NEWTOWN BP
5121,2023088912,RICHBORO RD
5171,2023095643,MARINE CORPS LEAG MEM HW
5172,2023095643,E BLIND RD
5173,2023095643,W BLIND RD
5220,2023086466,MAPLE AV
5221,2023086466,IVYWOOD ST
5252,2023042837,LINCOLN HW
5253,2023042837,N EMIGS MILL RD
5267,2023094704,RAYSTOWN RD
5355,2023049774,NOEL RD
5382,2023076600,JOHNSON RD
5459,2023085563,DUDLEY RD
5467,2023048782,SHOE HOUSE RD
5495,2024014053,LANCASTER AV
5568,2023055283,MCMAHON RD
5569,2023055283,SEVENTEENTH ST
5570,2023055283,SEVENTEENTH ST
5571,2023055283,VAN BUREN AV
5577,2023071891,LEVICK ST
5651,2023058894,STATION RD
5653,2023058894,SR 0309 HW
5654,2023058894,FRANKLIN LN
5655,2023058894,SR 309 HW
5667,2023056987,BROAD ST
5669,2023056987,MAIN ST
5670,2023056987,BROAD ST
5737,2023110848,WALTON AV
5740,2023028044,CRANBERRY ST
5741,2023028044,BROWN AV
5814,2023071306,GARRETT RD
5815,2023071306,AVON RD
5830,2023065560,GREAT COVE RD
5857,2023116137,VIETNAM VETERANS MEMOR HW
5864,2023022670,WASHINGTON PK
5894,2023010486,GARFIELD AV
5938,2023070080,INDIAN CREEK VALLEY RD
5945,2023111973,STREET RD
5963,2025028490,MAIN ST
6003,2023059204,STEIGERWALT HOLLOW RD
6056,2023082232,VOGAN ST
6057,2023082232,EAST WASHINGTON ST
6133,2023091859,MILL RD
6134,2023091859,VALLEY RD
6145,2023065201,BUIST AV
6152,2023037306,BABCOCK BL
6153,2023061041,SPRING RD
6154,2023061041,SPRING RD
6155,2023061041,SPRING RD
6156,2023061041,VALLEY RD
6157,2023061041,PISGAH STATE RD
6158,2023061041,SPRING RD
6159,2023061041,VALLEY RD
6186,2023089968,VALLEY VIEW DR
6187,2023089968,LAKE MINSI DR
6210,2023076448,LEISCZS BRIDGE RD
6247,2023059193,DIVISION ST
6248,2023059193,MILL ST
6277,2023101080,TRAVELWAY ST FRANCIS CHUCH RD
6280,2024007736,SR 0611 HW
6318,2023054327,LAKE HARMONY RD
6363,2023099492,283RD FIELD ARTILLERY MEM HW
6378,2023088785,RIDGE PK
6395,2023062515,BURKHOLDER LN
6424,2023080965,NEW FALLS RD
6437,2023097227,LINCOLN HW
6438,2023097227,LINCOLN HW
6439,2023097227,DELLA DR
6452,2023046246,SIXTYNINTH ST
6502,2023019307,HOLTWOOD RD
6503,2023019307,HILLDALE RD
6552,2024009746,MAIN ST
6556,2023022738,BERRYHILL ST
6589,2023085325,MAINLINE TU
6642,2023100727,DELAWARE EX
6643,2023100727,RAMP RD
6658,2023111448,WALMART PARKING LT
6701,2023103876,BULL CREEK RD
6702,2023103876,BULL CREEK RD
6703,2023103876,RAMP RD/TO SR 0028 SH RD
6704,2023103876,RAMP FR 28S TO SR1034 RD
6741,2024010040,LANCASTER PK
6762,2023043560,OLD RODGERS RD
6779,2023048911,SR 427 HW
6794,2023071434,WOODBOURNE RD
6908,2023014737,10TH ST
6909,2023014737,SANSOM ST
6945,2023034052,LINCOLN HW
7057,2023053885,GREENSBURG RD
7106,2023018851,DELAWARE EX
7375,2023093952,POND HILL RD
7472,2024000951,RAMP RD
7473,2024000951,TO 2016/0070 SH HW
7479,2023047503,VIETNAM VETERANS MEMOR HW
7506,2023098458,NATIONAL PK
7515,2023040928,HERMITAGE RD
7569,2023026616,SR 0220 HW
7576,2023026616,LIME BLUFF RD
7584,2023099380,FRANKFORD AV
7585,2023099380,ONTARIO ST
7611,2023079705,6TH AV
7612,2023079705,EDELWEISS ST
7779,2023030490,VAN KIRK ST
7831,2023114738,CAREY AV
7832,2023019648,RIVERVIEW DR
7848,2023050460,OLD PHILADELPHIA PK
7880,2023017055,LEBANON RD
7881,2023017055,MOUNTAIN RD
7882,2023017055,CIDER PRESS RD
7898,2023013930,CHURCH ST
7927,2023110974,FAWN RD
7976,2023070775,BENNER PK
7977,2023070775,SHILOH RD
7978,2023070775,SHILOH RD
8007,2023009591,FRONT ST
8063,2023034790,MARKET ST
8137,2023086308,WILLIAM PENN HW
8138,2023114337,LEHIGH VALLEY TH
8147,2024000340,AMERICAN LEGION MEM HW
8274,2023056846,MILFORD RD
8275,2023056846,WINONA FALLS RD
8276,2023056846,RIVER RD
8377,2023037298,CENTRAL AV
8429,2023015375,WILDLIFE LODGE RD
8432,2023032621,NUTT RD
8436,2023072402,FORBES AV
8439,2023072402,DALLAS AV
8442,2023017322,KING ST
8447,2023017322,KING ST
8448,2023017322,KING ST
8449,2023017322,BROAD ST
8450,2023030716,WILLIAM PENN HW
8487,2023078971,CASTOR AV
8488,2023078971,ARAMINGO AV
8489,2023078971,ARAMINGO AV
8546,2023008060,NORTHWAY RD
8621,2023068910,SYLVAN DR
8628,2023041632,HYDE PARK RD
8629,2023041632,PA WAR VETERANS MEM HW
8679,2023074056,FRANKFORD AV
8680,2023074056,FRANKFORD AV
8681,2023074056,MORRELL AV
8742,2023088730,WASHINGTON AV
8801,2023107654,OLD ROUTE 10
8819,2023003274,GRAYS FERRY AV
8820,2023003274,GRAYS FERRY AV
8821,2023003274,PASCHALL AV
8904,2023116712,GEORGETOWN RD
8905,2023116712,WHITE OAK RD
8923,2023118379,IRWIN RD
8960,2023005915,AMERICAN LEGION MEM HW
8961,2023005915,RAMP D RD
8967,2023088598,BLOOM ST
8968,2023088598,A ST
8969,2023026447,PENSINGER RD
8997,2023114949,34TH ST
9025,2024021735,RAMP C RD
9039,2023053579,MAIN ST
9040,2023053579,SEVENTH ST
9097,2023020946,BIRCH RD
9106,2023110270,POTTSTOWN BP
9116,2023085734,LINCOLN HW
9140,2023075949,TWENTY EIGHTH DIVISION HW
9179,2024000599,HANOVER ST
9184,2023018831,GREEN AV ET
9206,2023072951,BL OF THE ALLIES BL
9298,2023048299,BAILEY RD
9306,2023032743,PENNSYLVANIA AV
9354,2023054318,SUNFLOWER RD
9362,2024008942,RTE 194 HW
9367,2023038755,HAMILTON EAST RD
9399,2023106034,GERRITYS PARKING LOT WY
9407,2023050199,SR 0080 HW
9495,2023012473,SECOND ST
9496,2023012473,MCKINLEY ST
9530,2023042438,ARCH ST
9630,2023048081,CARLISLE PK
9657,2023081272,GLENSIDE DR
9658,2023081272,SEVENTH ST
9671,2023033192,SR 0118 HW
9672,2023033192,IDETOWN-HUNTSVILLE RD
9674,2023006574,CEDAR AV
9675,2023006574,CEDAR AV
9676,2023006574,ROSEN CT
9697,2023060460,MARKET ST
9742,2023099932,AUGHWICK RD
9745,2023043881,NAAMANS CREEK RD
9779,2023091435,ARTHUR GARDNER HW
9783,2023022180,EIGHTH ST
9903,2023034181,UNION DEPOSIT RD
9904,2023034181,UNION SQUARE DR
9917,2023006619,SR 0155 HW
9973,2023030490,HORROCKS ST
9999,2023075182,LIBERTY AV
10008,2023083466,SCOTT ST
10058,2023019086,NEWTOWN STREET RD
10059,2023019086,NEWTOWN STREET RD
10060,2023019086,GOSHEN RD
10105,2023034927,DELAWARE EX
10134,2023107058,LANCASTER AV
10244,2023041109,LUDLOW ST
10245,2023041109,S 48TH ST
10266,2023052974,MARKET ST
10267,2023052974,MARKET ST
10268,2023052974,JACKSON RUN RD
10269,2023052974,JACKSON RUN RD
10340,2023029377,YORK RD
10341,2023029377,OLD YORK RD
10355,2023031491,ROOSEVELT BL
10356,2023031491,BUSTLETON AV
10357,2023031491,BUSTLETON AV
10404,2023108106,STREET RD
10417,2023075836,RAMP R-1 RD
10463,2023063666,WHITESTOWN RD
10479,2023110447,PERRY HW
10533,2023018452,BEULAH RD
10534,2023018452,HOMER DR
10565,2023066178,LISBURN RD
10573,2023078680,WIGARD AV
10574,2023078680,VALLEY AV
10605,2023063377,TREES MILLS RD
10607,2023076685,MARKET ST
10618,2023090036,SCOTIA HOLLOW RD
10620,2023009963,SHICKSHINNEY VALLEY RD
10621,2023009963,SAW MILL RD
10628,2023081638,EASTON RD
10633,2023081674,SUNRISE AV
10666,2023077855,THIRD ST
10753,2023036965,MAINLINE PK
10773,2023110602,RAYMOND P SHAFFER HW
10814,2023033893,MOSIER RD
10895,2023107991,BROWNSVILLE RD
10896,2023107991,MCANULTY RD
10907,2023090101,PHILADELPHIA AV
10948,2023093061,CROW HILL RD
10955,2023101678,CUMBERLAND ST
10956,2023101678,NARROWS DR
10970,2023056932,MASON DIXON HW
11021,2023090734,READING RD
11037,2023058260,EASTON RD
11152,2023078112,UNION BL
11169,2023086866,SAW MILL RUN BL
11170,2023115225,RENOVO RD
11171,2023089032,MAIN ST
11172,2023089032,MISTER DRIVEWAY LT
11185,2023081329,MAIN ST
11186,2023081329,CHAIN ST
11272,2023020688,BRADDOCK AV
11325,2023079534,FOURTH ST
11333,2023044493,RUDY DAM RD
11365,2023106144,Z H CONFAIR MEMORIAL HW
11448,2023037363,ROOSEVELT BL
11449,2023037363,C ST
11537,2023079735,9TH ST
11540,2023079735,HUNTING PARK AV
11561,2024001750,DARKWATER RD
11580,2023110059,YORK RD
11581,2023110059,FROM 8005/0010 RD
11601,2023080829,HADLEY RD
11648,2023118593,DOGWOOD DR
11674,2023084621,LEHIGH VALLEY TW
11676,2023003741,WYOMING AV
11677,2023003741,LACKAWANNA AV
11678,2023043286,RAYMOND P SHAFER HW
11710,2023077301,OLD SWEDE RD
11729,2023065398,WALNUT ST
11730,2023065398,10TH ST
11731,2023062193,ALLEGHENY AV
11791,2023032504,OHIO RIVER BL
11873,2023065090,LINFIELD RD
11879,2024000383,MAINLINE TU
11952,2023052396,GERMANTOWN AV
11953,2023052396,TWENTIETH ST
11954,2023101771,JOHN F KENNEDY BL
11955,2023101771,THIRTIETH ST
11956,2023101771,JOHN F KENNEDY BL
11973,2023093084,WEST ST
11974,2023093084,LINDEN ST
11978,2023070428,BROAD ST
12028,2023091877,
12032,2023075220,UPSAL ST
12033,2023075220,THOURON AV
12035,2023091877,ALLEGHENY VALLEY EX
12096,2023080481,FRANKFORD AV
12103,2023074694,NEVILLE RD
12106,2023061902,LINCOLN HW
12107,2023061902,MAIN ST
12203,2023023684,EDGELY RD
12204,2023023684,MILL CREEK RD
12222,2023114175,EMMAUS AV
12223,2023114175,GASKILL AV
12249,2023020516,MAIN ST
12268,2023105335,WALNUT ST
12282,2023014099,FELLSBURG RD
12368,2023099512,GRIFFIS RD
12429,2023074458,THELMA ST
12537,2023061496,NITTANY VALLEY DR
12616,2023024148,ROHRSBURG RD
12633,2023045165,STATE ST
12677,2023034503,BOOT RD
12705,2023060550,BENJAMIN FRANKLIN HW
12706,2023060550,SR 0551 HW
12712,2023033035,COLFAX AV
12719,2023024426,COUNTRY CLUB RD
12725,2023026983,S 13TH ST
12745,2023021097,SAND HILL RD
12768,2023047505,SPRAGUE RD
12812,2023039474,TORRESDALE AV
12813,2023039474,LEVICK ST
12822,2023076147,NEW ELM ST
12892,2023099198,VFW OF US MEM HW
13013,2023083673,SECOND ST
13016,2023041136,DALE RD
13017,2023041136,TWINING RD
13062,2023118747,SPRING ST
13098,2023111293,VINE STREET EX
13103,2023010027,MARKET ST
13142,2023016010,LANCASTER AV
13273,2023092515,TWELFTH ST
13274,2023092515,TWELFTH ST
13275,2023092515,PITTSBURGH COMMONS DR
13276,2023092515,WEST ERIE PLAZA DR
13277,2023075088,HOOK RD
13283,2023062103,MACARTHUR RD
13326,2023026738,GLEN RICHEY HW
13341,2023018531,RIDGE RD
13437,2023110890,OLD YORK RD
13445,2023003364,WAYNE AV
13448,2023042392,MARS CRIDER RD
13451,2023045268,CEDAR AV
13452,2023045268,SUISMON ST
13468,2023078237,BENJAMIN FRANKLIN HW
13506,2023062197,HUNTING PARK AV
13609,2023053359,LINCOLN WY
13610,2023053359,LINCOLN WY
13611,2023053359,STRASBURG PK
13614,2023073111,FOURTH ST
13615,2023096610,GRACE AV
13616,2023096610,KOCHENDERFER RD
13699,2024011465,ACADEMY RD
13701,2023077437,FRONT ST
13702,2023077437,SPRING ST
13745,2023108287,GRAYS FERRY AV
13767,2023088457,TORRESDALE AV
13781,2023116878,ROOSEVELT BL
13782,2023116878,ROOSEVELT BL
13783,2023116878,RED LION RD
13793,2023029523,GILBERTSVILLE RD
13804,2023018357,BIRMINGHAM BR
13840,2023051049,WAYNE AV
13841,2023051049,FOURTH ST
13862,2023066658,ROWAN RD
13863,2023066658,FRANKLIN RD
13936,2023017686,MINARD RD
13941,2023065166,WILLIAM PENN HW
13963,2023065090,FERNDALE LN
13986,2023082815,OLNEY AV
13987,2023082815,OGONTZ AV
13991,2023021709,GRANT AV
14069,2023102154,UNION AV
14095,2023026187,STATE ST
14254,2023063205,TURNPIKE RAMP RD
14267,2023118971,WILMINGTON RD
14268,2023118971,CHAPIN RD
14271,2023049791,CREEK RD
14285,2023053639,CREEK RD
14376,2023035869,DEPOT RD
14425,2023069342,DAVID ZEISBERGER HW
14426,2023070319,BROAD ST
14427,2023070319,BROAD ST
14428,2023070319,W GLENWOOD AV
14433,2023034256,DECATUR ST
14436,2023063762,SHORT ST
14437,2023063762,MAIN  (JENNERS) ST
14442,2023068130,WASHINGTON RD
14537,2023038126,SCHUYLKILL MOUNTAIN RD
14556,2023029631,VFW OF US MEM HW
14641,2023022299,MANOR ST
14654,2023068959,RED FRONT RD
14661,2023040685,SR 0202 HW
14697,2024090445,MAIN ST
14698,2024090445,MAIN ST
14699,2024090445,NORTHGATE HW
14700,2024090445,NORTHGATE HW
14753,2023087671,CANAL RD
14754,2023087671,DAVIDSBURG RD
14883,2023073177,RAYMOND P SHAFER HW
14931,2023062955,BROWNSVILLE RD
14945,2023089582,LINCOLN HW
15002,2023079501,FRONT ST
15003,2023079501,VERBEKE ST
15004,2023032025,GETTYSBURG PK
15005,2023032025,FISHER RD
15040,2024001602,JACKS HOLLOW RD
15082,2023016938,COUNTY LINE RD
15099,2023068730,YORK RD
15111,2023074609,HINCKLEY AV
15173,2023049503,MAIN ST
15214,2023047439,MONTGOMERY AV
15293,2023093149,PENNELL RD
15294,2023093149,WEIR RD
15295,2023093149,MARIANVILLE RD
15305,2023054006,THIRTYEIGHTH ST
15338,2023030658,PERRY HW
15366,2023084090,LAKE RD
15381,2023015642,WASHINGTON ST
15382,2023015642,ROSE GARDEN RD
15388,2023088649,NUREMBERG MOUNTAIN RD
15396,2023009561,WRIGHTER LAKE RD
15503,2023074718,NORTHEAST EX
15516,2024018412,SWAMP RD
15544,2023073190,TORRANCE RD
15548,2023052291,TOMSTOWN RD
15670,2023101175,CENTRAL SCHOOL RD
15673,2023048132,COBBS CREEK PY
15674,2023048132,COBBS CREEK PY
15675,2023048132,MARKET ST
15676,2023048132,MARKET ST
15677,2023048132,SIXTYTHIRD ST
15678,2023048132,SIXTYTHIRD ST
15723,2023074414,DELAWARE EX
15735,2023026506,SR 0028 SH
15797,2023093770,SR 0014 HW
15798,2023093770,NEWELL RD
15858,2023078729,PERKIOMEN AV
15859,2023078729,24TH ST
15868,2023010629,OLD TURNPIKE RD
15914,2023054420,ALFRED AV
15915,2023054420,CHESTER AV
15999,2024004687,SR 0222 HW
16028,2023115142,WINFIELD RD
16052,2023104392,CONCHESTER HW
16053,2023104392,CHELSEA PY
16084,2023093339,WALTONVILLE RD
16143,2023006614,BARR AV
16236,2023013975,FRANKFORT RD
16237,2023013975,GREEN GARDEN RD
16268,2023046017,CASTOR AV
16269,2023046017,WINGOHOCKING ST
16316,2023011892,CLARIDGE ELLIOTT RD
16381,2023025416,AMERICAN LEGION MEM HW
16401,2023075460,LINCOLN AV
16402,2023075460,N WASHINGTON ST
16444,2023047162,BARTRAM AV
16524,2023057235,MAIN BL
16530,2023013331,AIRPORT BELTWAY RD
16554,2023027138,ORCHARD DR
16555,2023027138,LESTER RD
16556,2023027138,PINE ST
16663,2023089908,WASHINGTON ST
16680,2023022582,LINCOLN HW
16681,2023022582,LINCOLN HW
16682,2023022582,BACH DR
16719,2023045690,WELSH RD
16761,2023084034,SR 0901 SH
16762,2023084034,SR 0901 SH
16763,2023084034,RAMP A RD
16764,2023084034,RAILROAD ST
16765,2023084034,MAIN ST
16866,2023119063,FRONT ST
16974,2023055280,NEW HOLLAND RD
16975,2023055280,MOUNTAIN VIEW RD
16977,2023025362,FRUITVILLE PK
16991,2024000002,BELMONT ST
17027,2023076771,CHAPEL RD
17058,2023079861,COLUMBIA BL
17059,2023079861,CENTRAL RD
17143,2023009973,E HIGH ST
17144,2023009973,SPRUCE ST
17171,2023069331,POTTSTOWN BP
17214,2023075389,MAINLINE TU
17222,2023041272,G.A.R. HW
17225,2023061567,PERRY HW
17226,2023061567,HARTNERS DR
17227,2023061567,HARTNERS DR
17234,2023006175,SCHUYLKILL EX
17279,2023028078,PHILADELPHIA AV
17280,2023028078,MONTGOMERY AV
17284,2023110292,PLANK ROAD COMMONS LT
17386,2023059672,E CHURCH ST
17400,2024011871,TRUMAN BL
17426,2023078780,WILLIAM FLINN HW
17430,2023001920,WHEATSHEAF LN
17444,2023103680,LOWER YORK RD
17445,2023103680,UPPER MOUNTAIN RD
17456,2023114003,BUTLER PK
17491,2023080164,HIGHLAND AV
17492,2023080164,PENN AV
17500,2023070003,CASCADE ST
17513,2023115398,MID COUNTY EX
17548,2023015708,Z H CONFAIR MEMORIAL HW
17585,2023053452,WALNUT ST
17626,2023065780,Z H CONFAIR MEMORIAL HW
17636,2023111048,CHURCH RD
17652,2023110041,SANDUNE DR
17653,2023110041,CAPE COD DR
17685,2023040228,MORGANTOWN RD
17686,2023040228,LAUCK RD
17768,2023078203,CHESTNUT ST
17769,2023078203,12TH ST
17792,2023114637,LINDLEY AV
17798,2023101248,LINCOLN HW
17803,2024001489,SCHANTZ RD
17811,2023024820,NORTH WALES RD
17826,2023003533,FIFTH AV
17833,2023076358,13TH ST
17834,2023076358,ROSE ST
17836,2023013860,PEMBROKE RD
17856,2023062012,SR 0061 HW
17860,2023004935,STATE ST
17861,2023004935,SCOTLAND LN
17924,2023034144,SHIRK HOLLOW RD
17978,2023045539,DENHOLM MOUNTAIN RD
17983,2023095336,MONTGOMERY AV
17984,2023095336,11TH ST
18027,2023005340,N RIVER RD
18033,2023078580,LIGGETT AV
18034,2023078580,KENHORST BL
18048,2023080269,COLUMBIA AV
18049,2023080269,GOOD DR
18068,2023093139,BROAD ST
18079,2023062425,SR 0309 SH
18080,2023062425,SR 0309 SH
18081,2023062425,RESERVOIR RD
18184,2023057696,WHITBY AV
18185,2023057696,FIFTYEIGHTH ST
18236,2023023283,FRANKLIN ST
18237,2023023283,ELEVENTH ST
18249,2023067977,NAAMANS CREEK RD
18250,2023067977,GARNET MINE RD
18251,2023068144,LITITZ PK
18252,2023068144,MARSHALL AV
18288,2023023948,BUSINESS HW
18289,2023023948,PENSYL HOLLOW RD
18331,2023111581,MICKLEY RD
18338,2023111581,MACARTHUR RD
18339,2023111581,MACARTHUR RD
18340,2023111581,N 6TH ST
18351,2023014622,HIGH ST
18393,2023060961,COTTMAN AV
18394,2023060961,CENTRAL AV
18395,2023060961,CENTER AV
18431,2024001298,EASTON RD
18493,2023010067,LINCOLN HW
18596,2023105596,CAMBRIA ST
18597,2023105596,KIP ST
