,CRN,STREET_NAME
5323,2010014925,LAKE RD
5328,2010071375,SR 0154 HW
5392,2010101074,CHESTERVILLE RD
5393,2010101074,NEW LONDON RD
5394,2010071126,CHURCH RD
5455,2010047874,RAMP E RD
5458,2010067771,NUMIDIA DR
5504,2010061197,FOUR POINT RD
5507,2010093721,61ST ST
5527,2010081571,LANCASTER AV
5535,2010090449,RAYMOND P SHAFFER HW
5547,2010096168,BUFFALO PITTSBURGH HW
5577,2010082052,JENKINTOWN RD
5578,2010082052,HIGHLAND AV
5579,2010090788,BENBROOK RD
5634,2010035197,
5652,2010108931,MEMORIAL BL
5653,2010108931,MEMORIAL BL
5654,2010108931,PLEASENT VALLEY RD
5655,2010108931,GREENHOUSE RD
5670,2010062335,LEHIGH AV
5696,2010104558,SPRINGS DR
5778,2010016096,REITER RD
5779,2010016096,SALTSBURG RD
5802,2010095184,RIVER RD
6091,2010034628,TENTH ST
6092,2010034628,PENN ST
6220,2010047821,MAIN ST
6241,2010094014,SR 0096 SH
6246,2010051617,ZELIENOPLE RD
6292,2010083794,JOSEPH W HUNTER HW
6293,2010083794,WILSON RD
6313,2010035702,COTTMAN AV
6359,2010047439,MCCLELLANDTOWN RD
6381,2010053483,CONSTITUTION BL
6464,2011002447,LINCOLN HW
6473,2010055942,SCHOONMAKER AV
6487,2010112261,JEFFERSON RD
6488,2010112261,TURNER LN
6532,2010034209,NEW BERWICK HW
6533,2010034209,NEW BERWICK HW
6534,2010034209,EAST ST
6535,2010034209,SIXTH ST
6660,2010097947,FIRST ST
6661,2010097947,LINCOLN ST
6662,2010097947,LINCOLN ST
6720,2010067236,MAIN ST
6721,2010067236,OAK ST
6751,2010050402,BUFFALO RD
6753,2010084596,BROAD ST
6754,2010084596,BROAD ST
6755,2010084596,RITNER ST
6756,2010090806,
6757,2010090806,RAMP B RD
6766,2010110169,MILLVILLE RD
6767,2010110169,BLACK RUN RD
6858,2010129323,PENN ST
6859,2010129323,REILY ST
6892,2010109234,OLD ROUTE 22 RD
6899,2010065724,HARLEYSVILLE PK
6988,2010025173,SR 0611 HW
6989,2010025173,PINE HILL RD
7018,2010065696,BAKERSTOWN RD
7019,2010076511,TERWOOD RD
7043,2010100027,QUARRY RD
7044,2010100027,RAMP RD
7049,2010017353,RESERVOIR ST
7050,2010017353,WALNUT ST
7053,2010103482,GALLITZIN RD
7075,2010062335,LEHIGH AV
7076,2010062335,MASCHER ST
7078,2011000776,CITY AV
7079,2011000776,CITY AV
7080,2011000776,FIFTYFOURTH ST
7081,2011000776,OLD LANCASTER RD
7214,2010079491,SR 4027 SH
7245,2010121790,SALTSMAN RD
7313,2010055257,LINCOLN HW
7364,2010064747,THIRD ST
7365,2010066338,READING RD
7462,2010039428,WILLIAM PENN HW
7533,2010047668,COLONEL DRAKE HW
7728,2010088402,ROCKY MOUNTAIN RD
7750,2010043562,BETHLEHEM PK
7764,2010090341,SR 0309 HW
7778,2010018579,Z H CONFAIR MEMORIAL HW
7824,2010082968,STEWART HILL RD
7855,2010004784,FOREST GROVE RD
7856,2010004784,SMITH RD
7862,2010027304,KEYSTONE SHORTWAY RD
7918,2010114750,SKYLINE DR
7937,2010055942,ANDERSON ST
7963,2010045838,
8019,2010119057,N MAIN AV
8039,2010109138,PERRY HW
8071,2010033374,RIVERVIEW DR
8089,2010034138,BROAD ST
8090,2010034138,BROAD ST
8091,2010034138,MCFARRAN ST
8094,2010029466,OLD 522 RD
8103,2010021284,PENN AV
8104,2010021284,TWENTYNINTH ST
8192,2010083921,SUSQUEHANNA ST
8258,2010094760,ORANGEVILLE RD
8397,2010125289,COATESVLE DOWNINGTOWN BP
8568,2010105826,MILL GROVE DR
8586,2010032387,WOOD CORNER RD
8633,2010104343,MIDLAND BEAVER RD
8662,2010115774,RAMP C RD
8718,2010023539,STREET RD
8739,2010118384,MARKET ST
8740,2010118384,MARKET ST
8741,2010118384,THIRTYFOURTH ST
8742,2010118384,THIRTYFOURTH ST
8752,2010027534,TULPEHOCKEN RD
8754,2010085347,LEBANON CHURCH RD
8755,2010085347,LEBANON CHURCH RD
8756,2010085347,DELWAR RD
8766,2010048073,HARTMANN RD
8775,2010108425,LIBERTY AV
8784,2010076650,SPRING ST
8832,2010042258,BENNETT RUN RD
8836,2010100762,MACDADE BL
8837,2010100762,MACDADE BL
8838,2010100762,SUTTON AV
8866,2010097816,AIRPORT RD
8879,2010066958,AMERICAN LEGION MEM HW
8904,2010082378,HOUTZDALE TO OSCEO HW
8905,2010089897,RATTLESNAKE PK
8911,2011025766,LESTER RD
8912,2011025766,ELNORA RD
8946,2010036432,MARKET ST
8947,2010036432,FISHER CT
8964,2010045032,GRAVEL PK
8999,2010080749,LINCOLN HW
9000,2010080749,BREEZEWOOD RD
9006,2010117382,BRISTOL EMILIE RD
9010,2010125426,MAIN ST
9045,2010040922,CARLISLE PK
9046,2010040922,CARLISLE PK
9047,2010040922,RICH VALLEY RD
9048,2010040922,WOODS DR
9055,2011001270,
9097,2010028513,LOWER RD
9144,2010080358,LINCOLN HW
9191,2010089943,
9202,2010105140,28TH DIVISION HW
9203,2010105140,28TH DIVISION HW
9204,2010105140,HAHNSTOWN RD
9205,2010105140,RAMP A RD
9244,2010085206,SR 0085 SH
9270,2010088286,LECKRONE HIGHHOUSE RD
9340,2010105802,WALNUT DR
9397,2010053616,LOUCKS RD
9437,2010078934,SR 0033 HW
9442,2010016850,GRAND ARMY OF REPUBLIC HW
9457,2010056688,CALLOWHILL RD
9458,2010056688,BROAD ST
9534,2010025501,MECHANIC ST
9543,2010038518,ELMWOOD BL
9578,2010105333,MEAD RD
9625,2010127766,LINCOLN HW
9658,2010127680,ALBA MOUNTAIN RD
9714,2010089488,
9737,2010036126,BLISS RD
9747,2010043173,FOURTH AV
9748,2010043173,CHESTNUT RIDGE RD
9758,2010061601,SR 2014 SH
9780,2010098960,MILLSBORO HILL RD
9825,2010127137,RAYMOND P SHAFFER HW
9875,2010032436,BIGLER CUTOFF RD
9876,2010032436,WOODLAND RD
9888,2010034332,WILLIAM PENN HW
9900,2010072310,WALBRIDGE RD
9901,2010072310,AAR-471881M RR
9945,2010105731,ASTON MILLS RD
9946,2010007337,MAIN ST
9947,2010007337,THIRTEENTH ST
9966,2010053718,RAMP RD
10105,2010080930,
10218,2010069318,HAMILTON ST
10230,2010043754,BARREN HILL RD
10251,2010102457,MAIN ST
10268,2010083351,WASHINGTON PK
10304,2011006790,NEW HANOVER SQUARE RD
10370,2010073691,BLUE STAR RD
10371,2010073691,RAMP C INNER LOOP RD
10430,2011008116,SR 0027 SH
10435,2010015740,PARK AV
10507,2010050347,SR 0028 SH
10542,2010066935,RAMP N RD
10579,2010065350,STATE ST
10672,2010088499,GRAVEL PK
10734,2010008793,OREGON PK
10735,2010008793,BUSHONG RD
10758,2010028185,BROAD ST
11002,2010092501,WARREN ST
11044,2010037654,WENKSVILLE RD
11063,2010043600,SR 0027 SH
11066,2010118890,MCCLAREN RD
11090,2010061743,ROCKY GROVE AV
11116,2010030844,PINE HILL CHURCH RD
11137,2010103904,COUNTRY CLUB RD
11156,2010030838,COL DRAKE HW
11222,2010023747,BURMONT RD
11260,2010041541,WASHINGTON AV
11266,2010077193,ROHRERSTOWN RD
11279,2010121364,
11289,2010106000,LOGUE HILL RD
11314,2010105306,BENJAMIN FRANKLIN HW
11331,2010101100,
11574,2010044660,FRANKLIN AV
11577,2010044660,TWELFTH ST
11578,2010044660,TWELFTH ST
11579,2010081171,OLD WILLIAM PENN HW
11625,2010124348,SR 0087 SH
11710,2010102395,VERREE RD
11711,2010102395,WELSH RD
11712,2010102395,WELSH RD
11735,2010109600,DARBY RD
11736,2010109600,DARBY RD
11737,2010109600,MARTHART AV
11806,2010054940,
11828,2010073417,OLD RT HW
11832,2011010942,STATE RD
11833,2011010942,PARK DR
11905,2010019073,LANSDOWNE AV
11906,2010019073,CEDAR LN
11970,2010023503,HORSE SHOE PK
11971,2010023503,RESERVOIR RD
12005,2010074084,NORTHEAST EX
12055,2010016622,CHURCH LN
12073,2010114068,RAMP C RD
12286,2010048058,IDLEWILD ST
12287,2010048058,STERRETT ST
12301,2010098976,ANTHONY HW
12377,2010075017,DELAWARE AV
12398,2010013140,TIGER WY
12405,2010076529,CAREYWOOD RD
12425,2010065901,COUDERSPORT PK
12447,2010047321,
12534,2010061179,SCHOOL LANE RD
12565,2010051085,TO 8019/0750 RD
12568,2010051085,
12569,2010051085,
12570,2010051085,RAMP C RD
12584,2010011626,FORTYEIGHTH ST
12623,2010095259,LAKES TO SEA HW
12712,2011004769,RAILROAD AV
12725,2010076309,BARTON HOLLOW RD
12737,2010107295,WM FLINN HW
12738,2010107295,WM FLINN HW
12739,2010107295,PONE LN
12773,2010064229,FRENCHVILLE RD
12902,2010047623,POTTSTOWN PK
12903,2010047623,
12909,2010115172,REILY ST
12982,2010060426,NEWPORT RD
12983,2010060426,PENNELLS CHURCH RD
13016,2010037789,ALLEGHENY RIVER BL
13027,2010076293,OLD MONTGOMERY PIKE RD
13136,2010005997,AMVET MEM HW
13137,2010005997,RAMP P RD
13150,2010092484,MATSONFORD RD
13213,2010075267,DELAWARE EX
13243,2010074051,ALLENDALE WY
13310,2010123782,BROAD AV
13381,2010073693,GEORGES FAIRCHANCE RD
13382,2010073693,BIG SIX RD
13383,2010073693,SUTTON RD
13419,2010005888,GREENFIELD RD
13497,2010041068,WOPSY RD
13608,2010031708,PENN LINCOLN PY
13655,2010067172,COLLEGE AV
13705,2010012082,BEISELS RD
13707,2010012082,OLD TURNPIKE RD
13755,2010069240,SIXTYSIXTH AV
13756,2010069240,WYNCOTE AV
13819,2010111919,HARRISBURG PK
13922,2010032617,HENRIETTA RD
13952,2010112779,WILLIAM PENN HW
13993,2011001017,BROAD ST
14005,2010102345,BERNVILLE RD
14014,2010107839,CROSSINGVILLE RD
14096,2010099722,ROOSEVELT BL
14114,2010007627,PENN LINCOLN PY
14151,2010085379,THIRTYFOURTH ST
14152,2010085379,THIRTYFOURTH ST
14153,2010085379,GRAYS FERRY AV
14154,2010085379,GRAYS FERRY AV
14155,2010085379,GRAYS FERRY AV
14177,2010092381,MARION HILL RD
14240,2010115392,LEHIGH VALLEY HW
14241,2010115392,RAMP C RD
14297,2010100230,PENN LINCOLN PY
14338,2010021231,WYALUSING ST
14358,2011001217,FALLECKER RD
14362,2010110657,JEWS HOLLOW RD
14377,2010130349,COLEBROOK RD
14456,2010098188,
14457,2010098188,RAMP RD
14458,2010098188,RAMP RD
14459,2010098188,BOB MELLOW DR
14608,2010061910,CHURCH RD
14609,2010061910,SCHOOL HOUSE RD
14618,2010110225,CONSTITUTION BL
14631,2010057823,FIRST ST
14632,2010057823,FRONT ST
14633,2010057823,FRONT ST
14670,2010015975,PENRYN RD
14689,2010043256,SR 0309 SH
14772,2010094826,SR 0405 SH
14862,2010108196,
14863,2010108196,LANDIS DR
14864,2010108196,WOODSIDE STATION RD
14884,2010037637,STATE RD
14907,2010097364,ELLWOOD RD
14933,2011004153,WILAWANA RD
14939,2011012060,
14945,2010080513,BREAKNECK RD
14946,2010080513,CALDWELL RD
14949,2010111626,HEIBEL RD
14971,2010107261,NATIONAL PK
14983,2010107261,DAVIDSON SIDING RD
15045,2010014876,RIDGE RD
15147,2010083116,GREENBROOK DR
15169,2010037311,SR 0268 SH
15280,2010053771,RIVER RD
15330,2010104327,POWELL RD
15331,2010104327,LEAMY AV
15341,2010127520,PENN ST
15383,2010092859,SCHOOL HOUSE RD
15388,2010045361,DILLERVILLE RD
15401,2010059492,CENTER HILL RD
15434,2010074967,SPRINGVILLE RD
15458,2010001996,HONEY BROOK RD
15459,2010001996,CAINS RD
15610,2011000461,PATH VALLEY RD
15798,2010052761,LINDEN ST
15806,2010053142,LAKE RD
15807,2010053142,LAKE ST
15813,2010029175,SUGAN RD
15816,2010092758,SUNBURY ST
15919,2010033376,BURNSVILLE RIDGE RD
15935,2010050421,LITTLE GREENBRIAR RD
16009,2010051021,SR 0061 HW
16023,2010085277,DELTA RD
16133,2010028477,CENTRE AV
16430,2010112730,ST RT 22
16435,2010016691,
16448,2010036630,MARINE CORPS LEAG MEM HW
16476,2010097227,HUDSON ST
16489,2010053378,
16490,2010110349,HERSHEYPARK DR
16529,2011124527,BRIDGE ST
16630,2011000292,TWENTYEIGHTH DIVISION HW
16650,2010052277,ROOSEVELT BL
16651,2010052277,WINGOHOCKING ST
16697,2010080994,RINGERTOWN RD
16716,2010056878,EDGMONT AV
16783,2010082596,
16894,2010035124,CARLISLE PK
16900,2010115743,RATTLESNAKE PK
16905,2010011294,ELIZA ST
16906,2010055068,ALLEGHENY VALLEY EX
17025,2010040104,
17033,2010119641,LINCOLN HW
17105,2011005661,
17124,2010014702,AMERICAN LEGION MEM HW
17269,2010103990,E CHARLES ST
17403,2010074030,SR 0249 HW
17440,2010003371,BIG KNOB RD
17442,2010047870,LOWER MACUNGIE RD
17448,2010040422,DELAWARE EX
17493,2010057817,WILLIAM PENN HW
17494,2010057817,SNYDER RUN RD
17495,2010033015,MAYLYN AV
17502,2010081435,LANCASTER AV
17543,2010117298,SR 0220 SH
17555,2010057717,
17581,2010106251,UNION ST
17635,2010038449,COUNTY LINE RD
17636,2010038449,COUNTY LINE RD
17637,2010038449,NORRISTOWN RD
17642,2010035032,BUFFALO RD
17759,2010003285,SR 0487 HW
17775,2011007419,RIDGE PK
17786,2010086146,SR 0078 HW
17787,2010086146,RAMP RD
17875,2011000540,HIGHLAND RD
17888,2010098737,PISGAH STATE RD
17898,2010095663,
17997,2010082119,WHITAKER AV
18029,2010074822,ROBERT P CASEY HW
18095,2010036133,SUSQUEHANNA TR
18138,2010114627,ROY E FURMAN HW
18202,2010034645,LANCASTER AV
18232,2010109689,AMERICAN LEGION MEM HW
18349,2010130424,PENNSYLVANIA AV
18350,2010130424,ELEVENTH ST
18357,2010060620,FORBES TRAIL RD
18389,2010012398,HOLME AV
18404,2010047142,WARMINSTER RD
18409,2010040695,PENN LINCOLN PY
18422,2010079737,LINCOLN HW
18442,2010042507,MON VALLEY EX
18532,2010035342,SR 0287 SH
18541,2010054632,MARSH CREEK RD
18549,2010105884,SR 0033 HW
18626,2010069468,MT PLEASANT CALUMET RD
18634,2010013716,SCOTT RD
18639,2010101206,ARSENAL RD
18641,2010071174,SR 2005 HW
18680,2010041586,GOLD STAR HW
18694,2010085739,EAST/WEST HW
18774,2010080396,
18833,2010090453,E VALCOURT RD
18963,2010077852,BLOOMFIELD RD
18972,2011000656,
19173,2010121038,
19233,2010050299,WILLIAM PENN HW
19234,2010050299,WILLIAM PENN HW
19235,2010050299,CORP CAMPUS DR
19236,2010050299,RESORT DR
19288,2010106639,WATER AV
19328,2010031076,SUSQUEHANNA TR
19331,2010086993,GLENVILLE RD
19332,2010086993,WOLFGANG SCHOOL RD
19428,2011008242,DOMINO LN
19435,2010088898,RISING SUN AV
19436,2010088898,LEVICK ST
19437,2010088898,LEVICK ST
19447,2010082119,WHITAKER AV
19448,2010082119,MACALESTER ST
19449,2010082119,HURLEY ST
19462,2010003894,ROSE ST
19463,2010003894,KIRKPATRICK ST
19536,2010112930,VALLEY FORGE RD
19537,2010112930,ALLENTOWN RD
19573,2010098878,EDMON RD
19597,2010063307,MOUNTAIN BL
19598,2010063307,S MAIN RD
19599,2010063307,ELM ST
19680,2010030159,Z H CONFAIR MEMORIAL HW
19693,2010121244,LINCOLN HW
19700,2010125604,RIVER RD
19726,2010020501,SCHUYLKILL MOUNTAIN RD
19745,2010096057,LACKAWANNA TR
19752,2010108970,Z H CONFAIR MEMORIAL HW
19768,2010073474,BOOT RD
19769,2010073474,CLOVER MILL RD
19894,2010048986,E CREAMERY RD
19975,2010053948,KINGS HW
19981,2010086869,N RIVER ST
20011,2011008736,BUSHKILL DR
20061,2010085628,DURHAM RD
20142,2010125944,HILLTOP RD
20199,2010084285,TWENTY EIGHTH DIVISION HW
20200,2010084285,RAMP A RD
20203,2010092124,LEHIGH DR
20209,2010035466,SR 0084 SH
20218,2010043296,E GIBSON ST
20219,2010043296,JEFFERSON AV
20253,2010036199,S CHESTER RD
20254,2010058002,AMVET MEM HW
20255,2010058002,RAMP A RD
20300,2010071743,
20301,2010071743,MILL ST
20345,2010086409,SR 0035 HW
20428,2010118160,STREET RD
20433,2010078052,OLD POST RD
20443,2010054549,JACKS RUN RD
20444,2010054549,MCKEE RD
20461,2010075374,BRICKYARD RD
20624,2010097863,MOOSIC LAKES RD
20666,2010082714,MARKET ST
20669,2011013128,RIDGE RD
20678,2010116628,WEST END BR
20679,2010116628,WEST END BR
20680,2010116628,WEST CARSON ST
20781,2010040825,FERNDALE RD
20801,2010055599,CHARLES ATTIG MEM HW
20802,2010055599,CHARLES ATTIG MEM HW
20803,2010055599,EIGHTH AV
20806,2010064784,GRANDVIEW BL
20807,2010064784,WEST ST
20969,2010069934,DOVER ST
21009,2010094931,KLEINFELTERSVILLE RD
21049,2010032048,STEUBENVILLE PK
21050,2010032048,CHURCH HILL RD
21093,2010068879,BEAVER ST
21196,2010074117,STEWART AV
21197,2010074117,UNION AV
21206,2010129784,TEMPERANCE HILL RD
21229,2010119541,WALNUT ST
21230,2010119541,NINTH ST
21387,2010108548,MAUCH CHUNK ST
21388,2010108548,PINE DR
21410,2010018905,EIGHTH ST
21525,2011025733,COBBS CREEK PY
21583,2010069459,LINCOLN HW
21584,2010069459,LINCOLN HW
21585,2010069459,KENNETH RD
21586,2010078826,N MAIN ST
21587,2010078826,PHILO ST
21636,2010054347,WM FLINN HW
21643,2010049547,PENN DR
21644,2010049547,MILL DR
21712,2010105420,SCHUYLKILL EX
21729,2010070595,WAYNESBORO PK
21771,2010090434,THIRD ST
21772,2010090434,OAK ST
21812,2010108178,SUNNY RD
21851,2010028630,SR 0054 HW
21870,2010065841,LINN ST
21871,2010065841,ARDELL LN
21890,2010060467,PHILADELPHIA AV
21970,2010070591,FRENCH CREEK PY
21971,2010070591,FRENCH CREEK PY
21972,2010070591,ARCH ST
21973,2010070591,MEAD AV
21974,2010017080,BROAD ST
21975,2010017080,BROAD ST
21976,2010017080,CECIL B MOORE AV
21977,2010017080,CECIL B MOORE AV
22067,2010015794,PENN LINCOLN PY
22068,2010015794,RAMP D RD
22125,2010115737,GRAND ARMY OF THE REP HW
22127,2010070323,SALEM RD
22128,2010070323,HICKORY RD
22151,2010097626,ROOSEVELT WY
22173,2010086851,SKIPPACK PK
22174,2010086851,SHEAFF LN
22211,2010077413,MT JACKSON RD
22280,2010062499,HERITAGE RD
22308,2010059899,WOODLAND VIEW DR
22346,2010103501,FURNACE HILL RD
22552,2010036612,GALLITZIN RD
22567,2010009741,MCCABE RD
22702,2010016744,SANDY RIDGE MOUNTAIN RD
22728,2010086413,LINCOLN WY
22729,2010086413,ANTHONY HW
22744,2010079705,HILL CHURCH RD
22801,2010126878,BONDSVILLE RD
22804,2010117978,TWENTYSEVENTH ST
22805,2010117978,FEDERAL ST
22821,2010015685,HUBBARD MIDDLESEX RD
22822,2010028315,BROAD ST
22823,2010028315,BROAD ST
22824,2010028315,RACE ST
22846,2010099825,FRANKLIN MILLS CR
22925,2010078532,CHICHESTER AV
22965,2010122929,CROSS RD
22966,2010122929,BERGEY MILL RD
23066,2010062317,FIFTYSECOND STREET PS
23067,2010062317,GEORGES HILL DRIVE PS
23068,2010062317,AVENUE OF THE REPUBLIC PS
23070,2010100814,TINICUM ISLAND RD
23071,2010100814,HOG ISLAND RD
23166,2010124292,IDAVILLE-YORK SPRINGS RD
23259,2010087352,LITTLE VALLEY RD
23336,2010128956,CARLISLE RD
23337,2010128956,LOUCKS RD
23365,2010026072,LEHIGH VALLEY TH
23379,2010087354,HANNAH FURNACE RD
23410,2010043186,
23412,2010094950,MARKET ST
23413,2010094950,THIRD ST
23609,2010015872,KREIDERSVILLE RD
23620,2010072666,DONATION RD
23621,2010072666,SAMPSON RD
23724,2010036083,DREXEL AV
23725,2010036083,GREENFIELD RD
23927,2010080106,JOHN FRIES HW
23928,2010080106,KUMRY RD
23960,2010094969,E NORTHAMPTON ST
23961,2010094969,WILKES BARRE BL
23975,2010055222,SWAIN HILL RD
24111,2011025709,CASTOR AV
24116,2010053044,BIG RD
24147,2010041298,BOSSARDSVILLE RD
24148,2010041298,(TBK) EASTON BELMONT PK
24149,2010041298,HANEY RD
24176,2010026685,
24277,2010004755,PLEASANT HILL RD
24297,2010017964,RIM ROCK DR
24321,2010045945,SAMPLE RD
24322,2010065564,RAUBSVILLE RD
24521,2010053702,SEVENTH AV
24586,2010074805,EAST STREET VALLEY ET
24656,2010078403,DAISY
24676,2010077038,PERRY HW
24822,2011001847,HIRTZEL RD
24871,2010064651,JUNIATA ST
24872,2010064651,FOUNTAIN ST
24891,2010051001,FISHING CREEK VALLEY RD
24899,2010121960,NORTH NINTH ST
24900,2010121960,ELM ST
24901,2010121960,9TH ST
24917,2011005812,BAGDAD RD
24941,2010080207,MARKET ST
24942,2010080207,MARKET ST
24943,2010080207,CHESTNUT ST
25100,2010057584,CHURCH HILL RD
25134,2010084398,KEYSTONE SHORTWAY RD
25230,2010087375,WERLEYS CORNER RD
25257,2010050997,BALD EAGLE VALLEY RD
25258,2010050997,LIBERTY ST
25272,2010004265,COLBERT AV
25305,2010091351,LEVITTOWN PY
25306,2010091351,LEVITTOWN PY
25307,2010091351,HOLLY TURN ST
25331,2010041336,BRISTOL RD
25332,2010041336,UPPER STATE RD
