id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
201001112010-00015684,2010-07-21 11:30:00,39.45180,74.53664,GALLOWAY TWP,ATLANTIC,US 30,ASH AVE,03,0,I
201001112010-00016840,2010-08-06 11:10:00,39.50818,74.51237,GALLOWAY TWP,ATLANTIC,ROUTE 561 ALTERNATE,ROUTE 575 / PORT REPUBLIC,99,0,I
201001112010-00020154,2010-09-12 21:28:00,39.47750,74.49152,GALLOWAY TWP,ATLANTIC,ATLANTIC COUNTY 634,SPENCER LANE,11,0,I
2010011210-21467,2010-05-13 22:52:00,39.49784,74.77899,HAMILTON TWP,ATLANTIC,ROUTE 559,MIZPAH RD,99,0,I
20100113I-2010-06394,2010-04-08 10:39:00,39.64662,74.78724,HAMMONTON TOWN,ATLANTIC,US 30,CR 613 / MIDDLE RD,03,0,I
20100113I-2010-13050,2010-07-24 21:49:00,39.62044,74.80855,HAMMONTON TOWN,ATLANTIC,ROUTE 559,11TH ST,11,0,I
20100113I-2010-15851,2010-09-07 10:46:00,39.63834,74.77739,HAMMONTON TOWN,ATLANTIC,US 30,ROUTE 542 / CENTRAL AVE / SEA GROVE,01,0,I
20100114I-2010-00292,2010-01-08 03:49:00,39.33573,74.58756,LINWOOD CITY,ATLANTIC,US 9,GARFIELD AVE,11,0,I
20100114I-2010-00464,2010-01-13 06:08:00,39.35764,74.56075,LINWOOD CITY,ATLANTIC,ROUTE 585,MARVIN AVE,11,0,I
2010011610-01029,2010-01-27 12:08:00,39.32893,74.50130,MARGATE CITY,ATLANTIC,ATLANTIC COUNTY 629,GRANVILLE AVENUE,01,0,I
2010011610-10179,2010-08-07 21:34:00,39.31965,74.51417,MARGATE CITY,ATLANTIC,ATLANTIC AVE,JEFFERSON AVENUE,13,0,I
20100117I-2010-003606,2010-03-24 15:47:00,39.63426,74.67699,MULLICA TWP,ATLANTIC,ROUTE 542,JACKSON RD,04,0,I
201001182010/9264,2010-05-11 08:13:00,39.36738,74.56189,NORTHFIELD CITY,ATLANTIC,US 9,CEDAR BRIDGE RD,13,0,I
2010020110-10779,2010-10-21 16:51:00,41.03153,74.13638,ALLENDALE BORO,BERGEN,BERGEN COUNTY 81,WEST MAPLE AVENUE,13,0,I
20100202PI-10-1896,2010-07-17 05:20:00,40.95045,73.92160,ALPINE BORO,BERGEN,PALISADES INTERSTATE PARKWAY,EXIT #2,10,0,I
201002112010-020314,2010-07-02 23:38:00,40.89339,74.11212,ELMWOOD PARK BORO,BERGEN,US 46,BOULEVARD,01,0,I
20100212ER-10-00285,2010-01-10 00:41:00,40.79854,74.06852,EAST RUTHERFORD BORO,BERGEN,NJ 3,,11,0,I
20100212ER-10-05106,2010-06-10 18:20:00,40.81004,74.08312,EAST RUTHERFORD BORO,BERGEN,NJ 3,,01,0,I
201002142010:31847,2010-09-09 09:30:00,40.98209,74.00710,EMERSON BORO,BERGEN,ROUTE 502,MAIN ST,01,0,I
20100215BC-10-035875,2010-07-31 16:28:00,40.88004,73.98302,ENGLEWOOD CITY,BERGEN,NJ 4,NJ 93 / ROUTE 501 / GRAND AVE,02,0,I
2010021810-1247-A-AC,2010-02-04 15:53:00,40.81335,74.00328,FAIRVIEW BORO,BERGEN,NJ 63,HARDING PL,13,0,I
20100219I-2010-03319,2010-07-31 21:06:00,40.86115,73.96829,FORT LEE BORO,BERGEN,US 9W,CR 29 / LINWOOD AVE / NEW YORK AVE,13,0,I
201002206,2010-07-23 23:48:00,40.99271,74.21900,FRANKLIN LAKES BORO,BERGEN,ROUTE 502,FEATHER LA,04,0,I
20100221I-2010-004117,2010-02-17 17:20:00,40.86944,74.10957,GARFIELD CITY,BERGEN,MONROE STREET,MONROE STREET,03,0,I
2010022310-00759,2010-01-11 02:16:00,40.90042,74.04016,HACKENSACK CITY,BERGEN,TEMPLE AVE,MEMORIAL WAY,11,0,I
2010022310-01274,2010-01-17 22:10:00,40.89652,74.05146,HACKENSACK CITY,BERGEN,BERGEN COUNTY 62 I,PROSPECT STREET,13,0,I
20100223P,2010-08-11 09:50:00,40.89251,74.04476,HACKENSACK CITY,BERGEN,BERGEN COUNTY 62 I,RAILROAD AVE S,13,0,I
201002271001619,2010-02-16 20:30:00,41.00760,74.04153,HILLSDALE BORO,BERGEN,BERGEN COUNTY 104,KNICKERBOCKER AVE,13,0,I
2010022810-000059,2010-01-03 10:10:00,41.00254,74.10152,HO HO KUS BORO,BERGEN,NJ 17,ROUTE 502 / HOLLYWOOD AVE,10,0,I
201002302010-02354,2010-01-30 06:19:00,40.85228,74.03218,LITTLE FERRY BORO,BERGEN,US 46,NJ 124 / BERGEN TURNPIKE,04,0,I
20100231BC-10-033898,2010-07-20 15:00:00,40.88531,74.06682,LODI BORO,BERGEN,NJ 17,GREGG ST,01,0,I
2010023610-230,2010-08-01 10:40:00,41.04155,74.01328,MONTVALE BORO,BERGEN,BERGEN COUNTY 53,CR 94,01,0,I
20100237M-10-81,2010-07-10 11:34:00,40.83911,74.04942,MOONACHIE BORO,BERGEN,ROUTE 503,RODNEY PL,04,0,I
20100241124-10,2010-07-27 08:22:00,40.98818,73.93583,NORWOOD BORO,BERGEN,ROUTE 501,CR 106 / BROADWAY,03,0,I
2010024310-MV-37,2010-06-18 15:50:00,41.02011,73.96797,OLD TAPPAN BORO,BERGEN,BERGEN COUNTY 110 II,ORANGEBURG ROAD,03,0,I
2010024410-3276,2010-05-18 14:30:00,40.94592,74.02508,ORADELL BORO,BERGEN,BERGEN COUNTY 74 II,NEW MILFORD AVENUE,04,0,I
20100245I-2010-004924,2010-05-01 09:53:00,40.84161,73.99621,PALISADES PARK BORO,BERGEN,US 46,,01,0,I
20100245I-2010-006706,2010-06-10 19:47:00,40.85260,74.00002,PALISADES PARK BORO,BERGEN,NJ 93,LIBERTY PL,04,0,I
201002492010-002686,2010-03-01 11:58:00,40.83054,73.99189,RIDGEFIELD BORO,BERGEN,LAWTON AVE,KINGSLAND LANE,11,0,I
201002492010-015615,2010-12-26 12:43:00,40.82968,74.01033,RIDGEFIELD BORO,BERGEN,US 1,MAYER CT,01,0,I
2010025010-17523,2010-12-23 17:12:00,40.84576,74.01566,RIDGEFIELD PARK VILLAGE,BERGEN,US 46,NJ TP,13,0,I
20100251I-2010-011717,2010-07-22 16:12:00,40.98386,74.11247,RIDGEWOOD VILLAGE,BERGEN,BERGEN COUNTY 110 I,NORTH MAPLE AVENUE,14,0,I
201002562010-009599,2010-09-04 09:03:00,40.82110,74.10043,RUTHERFORD BORO,BERGEN,NJ 17,CR 32 / HIGHLAND CROSS / MEADOW RD,03,0,I
2010025710-00107,2010-01-05 19:08:00,40.88719,74.10271,SADDLE BROOK TWP,BERGEN,BERGEN COUNTY 67,PLAUDERVILLE AVENUE (GARFIELD),13,0,I
2010026010-011692,2010-02-14 00:25:00,40.89142,74.02951,TEANECK TWP,BERGEN,BERGEN COUNTY 60,CATAIPA AVE,11,0,I
20100260PD-10-008744,2010-02-02 16:46:00,40.88670,74.01487,TEANECK TWP,BERGEN,BERGEN COUNTY 60,QUEEN ANNE ROAD,13,0,I
20100261TY-10-09701,2010-08-25 14:39:00,40.92057,73.95951,TENAFLY BORO,BERGEN,BERGEN COUNTY 72,ENGLE STREET,03,0,I
20100262T-10-35,2010-07-13 13:02:00,40.86158,74.05838,TETERBORO BORO,BERGEN,US 46,HOLLISTER RD / INDUSTRIAL AVE,01,0,I
20100301C120-2010-00132A,2010-07-04 21:56:00,39.58240,74.46118,BASS RIVER TWP,BURLINGTON,US 9,,04,0,I
20100301C120201000052A,2010-03-16 09:35:00,39.59364,74.43668,BASS RIVER TWP,BURLINGTON,US 9,CR 654 / E GREEN BUSH RD,13,0,I
201003052010-01926,2010-02-01 08:46:00,40.06667,74.87212,BURLINGTON CITY,BURLINGTON,US 130,ROUTE 543 / BEVERLY RD,11,0,I
20100305201019613,2010-12-04 11:57:00,40.07322,74.86431,BURLINGTON CITY,BURLINGTON,WASHINGTON AVENUE,LINCOLN AVE,02,0,I
201003062010-015036,2010-08-14 12:24:00,40.05871,74.84855,BURLINGTON TWP,BURLINGTON,ROUTE 541,DRESSER AVE / ELLIS AVE,10,0,I
201003062010-11044,2010-06-16 23:11:00,40.07955,74.83340,BURLINGTON TWP,BURLINGTON,ROUTE 543,LA GORCE BLVD,11,0,I
20100306C020-2010-00363A,2010-05-27 13:57:00,40.03331,74.84006,BURLINGTON TWP,BURLINGTON,I-295,,10,0,I
2010030710-004,2010-01-12 08:33:00,40.08146,74.62670,CHESTERFIELD TWP,BURLINGTON,WRIGHTSTOWN-SYKESVILLE RD **,HERMAN BLACK RD,11,0,I
201003102010-873,2010-01-30 04:24:00,40.00980,74.96663,DELRAN TWP,BURLINGTON,US 130,TENBY CHASE DR,11,0,I
20100310201005158,2010-06-17 18:39:00,40.01217,74.96169,DELRAN TWP,BURLINGTON,US 130,HAINES MILL RD,11,0,I
20100316C020-2010-00052A,2010-01-29 14:51:00,39.99548,74.80605,HAINESPORT TWP,BURLINGTON,ROUTE 541,CR 626 / RANCOCAS RD,11,0,I
20100316C020-2010-00130A,2010-03-05 00:04:00,39.97408,74.84307,HAINESPORT TWP,BURLINGTON,NJ 38,CR 640 / BULLS HEAD RD / CREEK RD,11,0,I
2010031910-2055,2010-02-16 17:01:00,39.94772,74.98501,MAPLE SHADE TWP,BURLINGTON,NJ 73,CR 610 / FELLOWSHIP RD,99,0,I
201003202010-550,2010-01-17 07:33:00,39.93211,74.79264,MEDFORD TWP,BURLINGTON,EAYRESTOWN RD **,CR 616 / CHURCH RD,11,0,I
201003202010-7729,2010-07-06 07:50:00,39.87932,74.80612,MEDFORD TWP,BURLINGTON,SKEET RD **,ROUTE 541 / STOKES RD,11,0,I
201003242010-15958,2010-07-29 18:50:00,39.96938,74.88807,MOUNT LAUREL TWP,BURLINGTON,NJ 38,CR 686 / HARTFORD RD,02,0,I
201003242010-18059,2010-08-23 05:21:00,39.97075,74.87238,MOUNT LAUREL TWP,BURLINGTON,NJ 38,CR 635 / ARK RD,01,0,I
201003242010-2575,2010-02-06 23:17:00,39.96601,74.91918,MOUNT LAUREL TWP,BURLINGTON,NJ 38,CR 615 / MARTER RD,13,0,I
20100324C020-2010-00630A,2010-08-28 04:06:00,39.95484,74.92393,MOUNT LAUREL TWP,BURLINGTON,I-295,,01,0,I
201003292010-0214,2010-01-04 22:11:00,39.97147,74.58661,PEMBERTON TWP,BURLINGTON,ROUTE 530,ASHTON ST,11,0,I
201003292010-10015,2010-06-12 13:11:00,39.98941,74.57937,PEMBERTON TWP,BURLINGTON,PEMBERTON BLVD **,BLUEBIRD ST,13,0,I
20100332C080201000591A,2010-12-04 14:52:00,39.79740,74.73788,SHAMONG TWP,BURLINGTON,US 206,CR 648 / WILLOW GROVE RD,03,0,I
20100333C080-2010-00231A,2010-05-31 15:43:00,39.92540,74.68531,SOUTHAMPTON TWP,BURLINGTON,BURRS MILL RD **,RETREAT RD,11,0,I
20100334C020-2010-00024A,2010-01-12 15:24:00,40.05427,74.62769,SPRINGFIELD TWP,BURLINGTON,ROUTE 545,,04,0,I
20100334C020-2010-00524A,2010-07-20 10:48:00,40.01211,74.70944,SPRINGFIELD TWP,BURLINGTON,BURLINGTON COUNTY 669,CR 668 / ARNEY'S MOUNT RD,10,0,I
20100334C020201000748A,2010-10-17 18:57:00,40.05740,74.72379,SPRINGFIELD TWP,BURLINGTON,US 206,,01,0,I
20100334M10-009,2010-01-10 13:30:00,40.05352,74.72460,SPRINGFIELD TWP,BURLINGTON,US 206,COLUMBUS-JOBSTOWN RD,05,0,I
20100334M10-166,2010-07-08 09:08:00,40.05039,74.76386,SPRINGFIELD TWP,BURLINGTON,BURLINGTON COUNTY 628,JACKSONVILLE-JOBSTOWN RD. CR 670,05,0,I
20100334M10-178,2010-07-16 14:35:00,40.05402,74.65883,SPRINGFIELD TWP,BURLINGTON,ROUTE 537,NJ 68,11,0,I
20100335C080201000010A,2010-01-07 02:00:00,39.83562,74.64508,TABERNACLE TWP,BURLINGTON,ROUTE 532,,11,0,I
201003372010-7474,2010-07-11 07:56:00,40.01916,74.85419,WESTAMPTON TWP,BURLINGTON,FIELDCREST DR **,SHARPLESS BLVD,13,0,I
20100403A310201000893A,2010-04-17 03:05:00,39.87168,75.06565,BARRINGTON BORO,CAMDEN,I-295,,10,0,I
2010040810-01-02-062,2010-01-02 00:34:00,39.94599,75.06835,CAMDEN CITY,CAMDEN,US 130,FEDERAL ST,11,0,I
2010040810-01-31-300,2010-01-31 06:00:00,39.95818,75.09765,CAMDEN CITY,CAMDEN,HARRISON AVE,CAMBRIDGE ST.,11,0,I
2010040810-090-A,2010-03-02 18:16:00,39.91028,75.09356,CAMDEN CITY,CAMDEN,US 130,,11,0,I
201004081007010124,2010-08-01 03:42:00,39.91393,75.10262,CAMDEN CITY,CAMDEN,MORGAN BLVD,DENFIELD,11,0,I
20100408100707-014,2010-07-07 00:05:00,39.93317,75.10758,CAMDEN CITY,CAMDEN,CHESTNUT ST,ORCHARD ST,11,0,I
2010040910-7400,2010-01-28 08:05:00,39.91768,75.02178,CHERRY HILL TWP,CAMDEN,CAMDEN COUNTY 627,PENNSYLVANIA AVE,11,0,I
20100409A310-2010-01734A,2010-07-27 08:59:00,39.88550,75.00517,CHERRY HILL TWP,CAMDEN,I-295,,10,0,I
201004112010002668,2010-10-08 23:55:00,39.80745,74.97299,CLEMENTON BORO,CAMDEN,US 30,ATLANTIC AVE,04,0,I
20100413A-10-094,2010-07-24 07:14:00,39.83885,74.95888,GIBBSBORO BORO,CAMDEN,ROUTE 561,S UNITED STATES AVE,11,0,I
20100415100016887,2010-05-05 14:34:00,39.79376,75.06183,GLOUCESTER TWP,CAMDEN,NJ 168,GRAND AVE,11,0,I
20100415100025292,2010-07-02 21:17:00,39.84285,75.07044,GLOUCESTER TWP,CAMDEN,NJ 168,12TH AVE,14,0,I
20100415100040699,2010-10-22 18:24:00,39.82847,75.06751,GLOUCESTER TWP,CAMDEN,NJ 168,HILLTOP AVE,04,0,I
20100415A310-2010-01279A,2010-05-31 20:41:00,39.82539,75.08271,GLOUCESTER TWP,CAMDEN,NJ 42,,11,0,I
20100415A310-2010-01741A,2010-07-29 21:18:00,39.79718,75.05175,GLOUCESTER TWP,CAMDEN,NJ 42,,11,0,I
2010041610-268-A,2010-07-23 18:37:00,39.90768,75.04729,HADDON TWP,CAMDEN,CAMDEN COUNTY 643,N ATLANTIC AVE,03,0,I
201004182010002584,2010-03-29 08:55:00,39.87991,75.05349,HADDON HEIGHTS BORO,CAMDEN,US 30,HIGH ST,04,0,I
20100421A310201002958A,2010-12-18 02:25:00,39.87194,75.03662,LAWNSIDE BORO,CAMDEN,I-295,,99,0,I
2010042310-0715-01,2010-07-15 03:23:00,39.85592,75.02769,MAGNOLIA BORO,CAMDEN,US 30,ROUTE 544 / EVESHAM AVE,04,0,I
2010043121-10A,2010-01-19 17:49:00,39.84984,75.02297,SOMERDALE BORO,CAMDEN,US 30,PARK AVE,13,0,I
2010043169-10A,2010-03-16 15:18:00,39.84731,75.02108,SOMERDALE BORO,CAMDEN,US 30,N CRESTWOOD AVE / S CRESTWOOD AVE,13,0,I
201004322010-41,2010-02-17 08:37:00,39.83927,75.01195,STRATFORD BORO,CAMDEN,US 30,AMHURST AVE,01,0,I
2010043510-07426,2010-07-23 18:17:00,39.77743,74.90921,WATERFORD TWP,CAMDEN,US 30,,11,0,I
201004362010-000547,2010-01-05 06:28:00,39.66797,74.88232,WINSLOW TWP,CAMDEN,NJ 73,,13,0,I
201004362010-026350,2010-07-17 11:57:00,39.77379,74.91541,WINSLOW TWP,CAMDEN,ROUTE 536 SPUR,RAMP FROM NJ 73 SOUTH,11,0,I
201004362010-038812,2010-10-14 22:12:00,39.65741,74.84329,WINSLOW TWP,CAMDEN,ROUTE 561,HALL STREET,11,0,I
201004362010-045382,2010-11-26 16:59:00,39.75289,74.90892,WINSLOW TWP,CAMDEN,NJ 73,COOPER FOLLY ROAD (CR 712),07,0,I
201004362010-048887,2010-12-19 20:41:00,39.70955,74.97685,WINSLOW TWP,CAMDEN,ROUTE 536 SPUR,CR 704 / ERIAL WILLIAM WAY,01,0,I
20100436A160-2010-00795A,2010-11-22 17:32:00,39.72889,75.00404,WINSLOW TWP,CAMDEN,ATLANTIC CITY EXPRESSWAY,,11,0,I
201005052010-000126,2010-01-02 16:01:00,39.03134,74.93453,LOWER TWP,CAPE MAY,CAPE MAY COUNTY 603,BAY AVE,13,0,I
201005062010-000352,2010-01-04 20:03:00,39.02322,74.89657,MIDDLE TWP,CAPE MAY,CAPE MAY COUNTY 654,CR 603,04,0,I
20100506I-2010-02855,2010-01-26 15:49:00,39.04661,74.85032,MIDDLE TWP,CAPE MAY,US 9,JOFFRE AVE,03,0,I
20100506I-2010-18960,2010-06-21 22:25:00,39.01071,74.86952,MIDDLE TWP,CAPE MAY,NJ 47,,13,0,I
20100506I-2010-21195,2010-07-09 18:51:00,39.02286,74.89437,MIDDLE TWP,CAPE MAY,NJ 47,,04,0,I
20100506I-2010-22780,2010-07-23 12:39:00,39.12161,74.76287,MIDDLE TWP,CAPE MAY,CAPE MAY COUNTY 601,,11,0,I
20100506I-2010-38349,2010-12-22 17:25:00,39.15928,74.83610,MIDDLE TWP,CAPE MAY,NJ 47,CR 615 / GOSHEN CT / GOSHEN LANDING,04,0,I
2010050810-21054,2010-06-24 10:07:00,39.26105,74.59911,OCEAN CITY,CAPE MAY,CENTRAL AVE,25TH STREET,03,0,I
201005142010-27704,2010-08-16 21:53:00,38.98537,74.82772,WILDWOOD CITY,CAPE MAY,PARK BLVD,HAND AVE,14,0,I
2010060101292-10,2010-01-12 03:20:00,39.44061,75.23937,BRIDGETON CITY,CUMBERLAND,CUMBERLAND COUNTY 697,,11,0,I
20100601BR-04318-10,2010-02-09 17:57:00,39.42729,75.23674,BRIDGETON CITY,CUMBERLAND,NJ 49,WATER ST,13,0,I
20100601BR-18226-10BR-0182?,2010-07-08 22:20:00,39.41171,75.22638,BRIDGETON CITY,CUMBERLAND,CUMBERLAND COUNTY 609,BALTIMORE AVE,06,0,I
20100605A040-2010-00030-A,2010-01-13 13:36:00,39.39440,75.22233,FAIRFIELD TWP,CUMBERLAND,CUMBERLAND COUNTY 609,FINLAW ROAD,04,0,I
20100609A100-2010-00298A,2010-08-02 06:07:00,39.31030,74.98308,MAURICE RIVER TWP,CUMBERLAND,NJ 47,,04,0,I
20100609AN0201000242A,2010-07-01 18:07:00,39.31344,74.98092,MAURICE RIVER TWP,CUMBERLAND,ROUTE 548,CR 646 / CUMBERLAND RD,03,0,I
20100613A040201000432A,2010-07-10 13:54:00,39.48022,75.20778,UPPER DEERFIELD TWP,CUMBERLAND,NJ 77,,05,0,I
20100613A040201000507A,2010-08-12 10:18:00,39.49399,75.21286,UPPER DEERFIELD TWP,CUMBERLAND,NJ 77,,04,0,I
201006142010-00001308,2010-01-07 14:42:00,39.50627,75.04159,VINELAND CITY,CUMBERLAND,NJ 47,CR 681 / OAK RD,11,0,I
201006142010-00004768,2010-01-22 15:52:00,39.47867,75.01932,VINELAND CITY,CUMBERLAND,CHESTNUT AVE,EIGHTH STREET,11,0,I
201006142010-00052239,2010-08-18 13:37:00,39.46490,74.97761,VINELAND CITY,CUMBERLAND,CUMBERLAND COUNTY 672,CR 655,11,0,I
201007012010-11614,2010-07-15 19:55:00,40.78146,74.15434,BELLEVILLE TWP,ESSEX,NJ 7,CR 672 / MILL ST,02,0,I
201007012010-5626,2010-04-04 16:35:00,40.79139,74.16760,BELLEVILLE TWP,ESSEX,ROUTE 506,KING PL,14,0,I
2010070210-6310,2010-06-12 15:05:00,40.79538,74.19912,BLOOMFIELD TWP,ESSEX,ROUTE 506 SPUR,WARD ST,03,0,I
2010070210-665,2010-01-21 08:00:00,40.79779,74.18330,BLOOMFIELD TWP,ESSEX,ROUTE 506,DAVEY ST,13,0,I
2010070510-14874,2010-09-05 19:33:00,40.74641,74.22796,EAST ORANGE CITY,ESSEX,ROUTE 510,NORWOOD STREET,13,0,I
2010070910-31146,2010-04-04 00:25:00,40.71363,74.24010,IRVINGTON TWP,ESSEX,MILL ROAD,WEBSTER PL.,07,0,I
201007092010-25100,2010-03-18 08:14:00,40.72390,74.21854,IRVINGTON TWP,ESSEX,CLINTON AVENUE,MONTGOMERY AVENUE,13,0,I
201007092010-31110,2010-04-04 21:27:00,40.72526,74.23657,IRVINGTON TWP,ESSEX,ESSEX COUNTY 603,NESBIT TERR,13,0,I
201007092010-65961,2010-07-26 07:47:00,40.74151,74.21195,IRVINGTON TWP,ESSEX,ROUTE 509,14TH AVE,13,0,I
201007092010-68757,2010-08-04 15:08:00,40.73914,74.21333,IRVINGTON TWP,ESSEX,ROUTE 509,SMALLEY TER,13,0,I
2010071110-22542,2010-08-15 04:47:00,40.73366,74.26365,MAPLEWOOD TWP,ESSEX,PROSPECT ST,PARKER AVE,11,0,I
20100712100008679,2010-07-06 15:01:00,40.74836,74.33656,MILLBURN TWP,ESSEX,ESSEX COUNTY 606,JFK PARKWAY/CR 649,01,0,I
20100712100010257,2010-08-11 11:45:00,40.74030,74.36824,MILLBURN TWP,ESSEX,ESSEX COUNTY 649,RTE. 124 WEST,11,0,I
20100712100010524,2010-08-18 07:26:00,40.72041,74.31865,MILLBURN TWP,ESSEX,ROUTE 527,SHORT HILLS AVE,13,0,I
20100713R347,2010-04-14 18:14:00,40.83195,74.20969,MONTCLAIR TWP,ESSEX,ESSEX COUNTY 621,CR 655/WATCHUNG AVE,13,0,I
2010071410-05976,2010-03-02 19:24:00,40.73543,74.25040,NEWARK CITY,ESSEX,ESSEX COUNTY 665,COOLIDGE RD,13,0,I
2010071410-19943,2010-03-19 19:15:00,40.75591,74.18538,NEWARK CITY,ESSEX,BERGEN ST,3RD ST.,11,0,I
2010071410-3422,2010-07-20 21:42:00,40.73892,74.19227,NEWARK CITY,ESSEX,ROUTE 510,HUNTERDON ST.,13,0,I
2010071410-35759,2010-05-21 20:03:00,40.72711,74.17214,NEWARK CITY,ESSEX,NJ 21,EXIT 4,11,0,I
2010071410-41493,2010-06-15 06:30:00,40.73320,74.19560,NEWARK CITY,ESSEX,ESSEX COUNTY 603,BERGEN ST,07,0,I
201007141117954856,2010-02-14 17:38:00,40.76800,74.18159,NEWARK CITY,ESSEX,ROUTE 506 SPUR,1ST AVE / 5TH ST,03,0,I
2010071414813,2010-03-02 08:48:00,40.71105,74.19031,NEWARK CITY,ESSEX,NJ 27,PEERLESS PL,02,0,I
2010071455289,2010-08-16 13:20:00,40.73127,74.20541,NEWARK CITY,ESSEX,ESSEX COUNTY 603,SOUTH 11TH,03,0,I
201007152010-005853,2010-08-01 01:11:00,40.86335,74.25631,NORTH CALDWELL BORO,ESSEX,ROUTE 527,E GREEN BROOK RD,11,0,I
2010071610-16443,2010-06-25 11:47:00,40.83057,74.15574,NUTLEY TWP,ESSEX,ESSEX COUNTY 644,CATHEDRAL AVENUE,07,0,I
2010071610-22136,2010-08-18 22:58:00,40.81802,74.13742,NUTLEY TWP,ESSEX,NJ 21,CR 646 / PARK AVE,01,0,I
2010071610-22314,2010-08-18 22:58:00,40.81912,74.13613,NUTLEY TWP,ESSEX,NJ 21,CR 646 / PARK AVE,02,0,I
2010071710-38030,2010-03-14 01:26:00,40.77654,74.23128,ORANGE CITY,ESSEX,ESSEX COUNTY 638,WHITE ST,13,0,I
201007212010-000969,2010-01-23 06:36:00,40.85113,74.29818,WEST CALDWELL TWP,ESSEX,ROUTE 506,CR 613 / PASSAIC AVE,13,0,I
2010072210023874,2010-07-10 18:03:00,40.78651,74.23210,WEST ORANGE TWP,ESSEX,ESSEX COUNTY 659,KLING ST,13,0,I
20100722103339,2010-01-28 07:46:00,40.79896,74.23940,WEST ORANGE TWP,ESSEX,ESSEX COUNTY 611,MOUNTAIN AVE,04,0,I
201008012010010859,2010-07-27 22:53:00,39.67378,75.05376,CLAYTON BORO,GLOUCESTER,GLOUCESTER COUNTY 655,WHITNEY AVE,11,0,I
2010080210-00000549,2010-01-06 18:28:00,39.85326,75.12513,DEPTFORD TWP,GLOUCESTER,NJ 47,CONCORD AVE,13,0,I
201008021000023468,2010-08-14 14:43:00,39.78365,75.10198,DEPTFORD TWP,GLOUCESTER,NJ 47,NJ 41 / CR 603 / BARNS-BLKWOOD RD /,07,0,I
20100802100023468,2010-08-14 14:43:00,39.78365,75.10198,DEPTFORD TWP,GLOUCESTER,NJ 47,NJ 41 / CR 603 / BARNS-BLKWOOD RD /,07,0,I
20100803D020-2010-00622A,2010-06-30 22:03:00,39.78406,75.22391,EAST GREENWICH TWP,GLOUCESTER,NEW JERSEY TURNPIKE,,01,0,I
20100804201004381,2010-07-12 17:50:00,39.68917,75.11507,ELK TWP,GLOUCESTER,ROUTE 553,ARTHUR AVE,11,0,I
201008062010-00023885,2010-07-20 08:49:00,39.72779,75.11559,GLASSBORO BORO,GLOUCESTER,NJ 47,AUTUMN RIDGE DR,04,0,I
20100807201006030,2010-07-02 23:21:00,39.82509,75.28866,GREENWICH TWP,GLOUCESTER,NJ 44,PINE ST,13,0,I
2010080910-DRPA-1804,2010-07-11 12:56:00,39.81692,75.35950,LOGAN TWP,GLOUCESTER,US 322,#7 TOLL LANE,10,0,I
20100809201006748,2010-06-17 10:31:00,39.78812,75.39646,LOGAN TWP,GLOUCESTER,US 130,CENTER SQUARE ROAD,99,0,I
2010081110-1917,2010-01-19 00:19:00,39.68855,74.99219,MONROE TWP,GLOUCESTER,US 322,GORDON AVENUE,13,0,I
2010081110-2796,2010-01-27 05:14:00,39.70257,75.02442,MONROE TWP,GLOUCESTER,ROUTE 555,ROUN AVE,15,0,I
201008112010-17219,2010-06-12 17:14:00,39.68819,75.00833,MONROE TWP,GLOUCESTER,US 322,JOBS LANE,11,0,I
