id,vehicle_number,charge
2010071410-60400,2,39:3-40/39:4-66.1             
2010071410-6070,1,                              
2010071410-63610,1,                              
2010071410-63610,2,                              
2010071410-63610,3,                              
2010071410-63875,1,                              
2010071410-63875,2,                              
2010071410-68757,1,                              
2010071410-68757,2,                              
2010071410-68803,1,                              
2010071410-73199,1,39:4-91                       
2010071410-73199,2,39:4-144                      
2010071410-74192,1,IMPROPER TURN 39:1-142        
2010071410-74192,2,                              
2010071410-83075,1,39:3-4                        
2010071410-83075,2,39:3-10                       
2010071410-83275,1,                              
2010071411179,1,                              
2010071411179,2,                              
201007141117954856,1,                              
201007141117954856,2,                              
2010071414813,1,U-TURN (23:3-4)               
2010071414813,2,CARELESS (39:4-97)            
2010071418594,1,                              
201007142010-64625,1,                              
2010071425975,1,                              
2010071425975,2,                              
2010071425975,3,                              
2010071426883-10,1,                              
2010071426883-10,2,                              
2010071427888,1,39:4-97 CARELESS              
2010071427888,2,                              
2010071445647-10,1,                              
2010071447183-10,1,                              
2010071447183-10,2,                              
2010071447183-10,3,                              
201007145025,1,                              
201007145025,2,                              
201007145025,3,                              
2010071455289,1,                              
2010071455289,2,                              
201007145625,1,                              
201007145625,2,                              
201007145625,3,                              
2010071458034,1,                              
2010071458034,2,                              
2010071458034,3,                              
20100714?3345-10,1,                              
20100714?3345-10,2,39:4-15                       
20100714B060201002606A,1,DWI 39:4-50                   
20100714C10043228,1,RECKLESS DRIVING 39:4-96      
20100714D030201002474A,1,39:4-50                       
20100714D030201002474A,2,                              
201007152010-005853,1,DRIVING WHILE INTOXICATED     
201007152010-005853,2,DRIVING WHILE INTOXICATED     
2010071610-06843,1,                              
2010071610-06843,2,                              
2010071610-06843,3,                              
2010071610-09643,1,39:4-96 RECKLESS DRIVING      
2010071610-16443,1,1                             
2010071610-16443,2,                              
2010071610-21803,1,                              
2010071610-21803,2,                              
2010071610-21803,3,                              
2010071610-22136,1,                              
2010071610-22136,2,                              
2010071610-22314,1,                              
2010071610-22314,2,                              
2010071610-36002,1,39:8-1                        
2010071610-36002,2,                              
2010071710-38030,1,                              
2010072010001822,1,                              
201007212010-000969,1,                              
201007212010-006213,1,                              
201007212010-006213,2,                              
2010072210013553,1,                              
2010072210014961,1,                              
2010072210014961,2,39:4-97 CARELESS DRIVING      
2010072210015065,1,                              
2010072210015065,2,                              
2010072210015065,3,39:4-97 CARELESS DRIVING      
2010072210015748,1,                              
2010072210015748,2,                              
2010072210023874,1,39:4-97 CARELESS DRIVING      
20100722103339,1,                              
20100722103339,2,                              
201008012010010859,1,                              
20100801201006256,1,39:3-40 SUSPENED DRIVERS LICE?
2010080210-00000549,1,                              
201008021000023468,1,                              
201008021000023468,2,CARELESS DRIVING-LIKELY TO    
201008021000030541,1,                              
201008021000030541,2,                              
20100802100023468,1,                              
20100802100023468,2,CARELESS DRIVING-LIKELY TO    
20100802A310-2010-00377A,1,                              
201008032010003771,1,                              
201008032010003771,2,                              
20100803D020-2010-00622A,1,DRIVING UNDER THE INFLUENCE 3?
20100803D020-2010-00622A,2,                              
20100803D020-2010-01251A,1,                              
20100803D020-2010-01251A,2,                              
20100804201003595,1,39:4-88B                      
20100804201004381,1,                              
201008052010-13529,1,                              
201008052010-18954,1,                              
201008052010-20140,1,DWI                           
201008052010-20879,1,                              
201008052010-23809,1,                              
201008052010-25413,1,                              
201008052010-28391,1,39:3-10 UNLICENSED DRIVER     
201008052010-6568,1,                              
201008052010-6568,2,                              
201008052010-9878,1,                              
201008062010-00023885,1,39:4-97 CARELESS DRIVING      
201008062010-00023885,2,                              
201008062010-00029675,1,SEE DESCRIPTION               
201008062010-00034171,1,                              
201008062010-00034171,2,                              
20100806201000032846,1,39:4-32D 39:4-34              
20100806201000034611,1,39:4-96 RECKLESS DRIVING      
20100807201006030,1,                              
20100808201001386,1,                              
20100808201007033,1,                              
20100808201007937,1,                              
20100808201007937,2,                              
20100808201010061,1,39:4-97                       
20100808201010061,2,39:3-40                       
2010080820101284,1,                              
2010080820101284,2,                              
2010080910-DRPA-1804,1,                              
20100809201006748,1,                              
20100809201010632,1,                              
20100809201011521,1,39:4-97/39:4-66.1             
20100809201011521,2,                              
201008102010-236,2,                              
20100811#10-303,1,NONE ISSUED                   
2010081110-1917,1,                              
2010081110-24953,1,39:4-97                       
2010081110-24953,2,                              
2010081110-2796,1,NO SUMMONS ISSUED             
2010081110-29450,1,                              
2010081110-30997,1,                              
2010081110-33857,1,                              
2010081110-33857,2,                              
2010081110-35290,1,NO SUMMONSES ISSUED           
2010081110-8183,1,NO SUMMONS ISSUED             
2010081110-9271,1,39:4-97                       
2010081110-9506,1,39:4-81                       
2010081110-9506,2,                              
201008112010-10599,1,39:4-50                       
201008112010-10599,2,                              
201008112010-17219,1,                              
20100811201008313,1,                              
20100811201008313,2,                              
20100811201008313,3,                              
20100814A310-2010-01606A,1,39:4-97                       
201008152010-8034/132,1,39:3-50                       
20100816A10-30,1,39:4-97                       
20100816A10-71,1,CARELESS DRIVING (39:4-97)    
2010081810-15627,1,39:4-144                      
2010081810-15627,2,                              
2010081810-15943,1,39:4-97                       
2010081810-20444,1,                              
2010081810-25649,1,39:4-97                       
2010081810-25649,2,                              
2010081810-31686,1,                              
2010081810-32401,1,                              
2010081810-32750,1,39:4-50                       
2010081810-33348,1,39:4-97                       
2010081810-33348,2,                              
2010081810-43578,1,39:4-129A                     
2010081810-53043,1,39:4-97                       
2010081810-53043,2,                              
2010081810-53043,3,                              
2010081810-56527,1,                              
2010081810-56527,2,                              
2010081810-56527,3,                              
2010081810-6181,1,39:4-90                       
2010081810-6181,2,                              
2010081810-6265,1,39:4-97                       
2010081810-9938,1,39:4-97                       
2010081810-9938,2,                              
2010081810-9938,3,                              
20100818A310201002492A,1,39:4-97                       
20100818A310201002492A,2,                              
20100820201000004027,1,                              
20100820201000009443,1,39:4-50                       
20100820201000014729,1,                              
201008212010-57,1,                              
201008222010-4272,1,                              
201008222010-7019,1,                              
201008232010-3198,1,FAILURE TO MAINTAIN LANE      
201008232010-3198,2,                              
201008232010-3198,3,                              
201008232010-3218,1,FAIL TO MAINTAIN LANE CARELES?
201008232010-3218,2,                              
201008242010000358,1,                              
201008242010000358,2,                              
201008242010000444,1,                              
201008242010000444,2,                              
2010090110-2315,1,39:4-32                       
201009012010-14593,1,                              
201009012010-14593,2,                              
201009012010-35755,1,DWT 39:39-50/ RECKLESS 394-96 
201009012010-49685,1,                              
201009012010-49685,2,                              
201009012010-49685,3,                              
201009012010-49685,4,                              
201009012010-67771,1,39:4-97                       
201009012010-67771,2,                              
201009012010-67771,3,                              
201009012010-86012,1,                              
20100904100001611,1,39:4-36                       
20100904100003114,1,                              
20100904100003114,2,                              
20100905005796-10,1,39:4-129A                     
20100905048441-10,1,                              
20100905048441-10,2,                              
2010090525985-10,1,39:3-4                        
2010090600019-10,1,                              
2010090610-035243,1,                              
2010090610-035243,2,                              
2010090610-035243,3,                              
2010090610-21916,1,                              
2010090610-21916,2,CARELESS DRIVING              
2010090610-32678,2,                              
2010090611198-10,1,                              
2010090611259-10,1,DWI 39:4-50                   
2010090613289-10,1,                              
2010090615432-10,1,39:4-97                       
2010090615586-10,1,                              
2010090617277-10,1,                              
2010090617604-10,1,                              
2010090617856-10,1,                              
2010090618334-10,1,                              
2010090618334-10,2,                              
2010090619001-10,1,                              
2010090620296-10,1,39:3-10                       
2010090621425,1,                              
2010090621425,2,ARRESTED                      
2010090622881-10,1,                              
2010090622881-10,2,                              
2010090624232-10,1,39:4-97 CARELESS              
2010090624232-10,2,39:6B-2 NO INS                
2010090624232-10,3,                              
2010090625381-10,1,CARELESS DRIVING 39:4-97      
2010090626768-10,1,                              
2010090626768-10,2,                              
2010090627460-10,1,                              
2010090627460-10,2,39:4-97                       
2010090627747,1,                              
201009062985-10,1,                              
2010090630961-10,1,                              
2010090631614-10,1,                              
2010090632017-10,1,39:6B.2                       
2010090634240-10,1,                              
20100906483-10,1,                              
20100906557-10,1,SUSPENDED DR 0906-8413424     
201009066225-10,1,                              
20100906D030201000731A,1,                              
20100906D030201000731A,2,                              
2010090710009291,1,M497 CARELESS DRIVING 39:4-97 
2010090710015015,1,M310 DRIVERS LICENSE 39:3-10  
2010090710015015,2,M450 DUI/DWI 39:4-50          
201009072010-1089,1,39:3-4                        
201009072010-1089,2,                              
201009072010-1089,3,39:4-97 39:4-81               
2010090810012659,1,39:4-96 RECKLESS DRIVING      
2010090810033689,1,                              
2010090810050251,1,                              
2010090810056988,1,39:4-50 DUI/DWI               
2010091010-15233,1,                              
2010091010005746,1,                              
2010091010023320,1,                              
2010091010060359,1,                              
2010091010089300,1,                              
2010091210-0000683,1,                              
2010091210-0000683,2,                              
2010091210-23831,1,39:3-40                       
2010091210/29726,1,                              
2010091210/29726,2,                              
20101002B110-2010-00470A,1,                              
20101002B110-2010-00470A,2,                              
201010062010016861,1,                              
201010062010023614,1,                              
201010072010-000587,1,39:3-76.2F FAILURE TO WEAR SE?
201010072010-000614,1,                              
20101008C04020100114A,1,SP4-819205                    
20101009112610,1,39:4-97                       
20101009112610,2,                              
20101010M.V.A.050-10,1,FAILURE TO USE TURN SIGNALS 3?
20101010M.V.A.050-10,2,CARELESS DRIVING 39:4-97      
20101010MV52-10,1,UNREGISTERED                  
20101012B150-2010-00129A,1,39:4-97                       
20101012B150-2010-00129A,2,                              
2010101510-0343,1,                              
20101018B110-2010-00685A,1,39:4-81                       
20101018B110-2010-00685A,2,                              
20101019028-10,1,                              
20101019028-10,2,39:4-85                       
20101019041-10,1,                              
2010102110-583,1,39:4-96                       
2010102110-655,1,                              
2010102110-655,2,                              
2010102110-655,3,39:4-97                       
20101022M2010-333,1,NONE GIVEN                    
20101024TT10-A-050,1,39:4-97                       
20101024TT10-A-050,2,                              
20101024TT10-A-075,1,                              
20101024TT10-A-075,2,39:4-82 4-97                  
20101025B110-2010-00572A,1,39:4-97                       
20101025B110-2010-00676A,1,                              
20101025B110-2010-00676A,2,                              
20101025B110-2010-00676A,3,                              
20101025B110-2010-00676A,4,                              
20101025B110-2010-00676A,5,                              
20101025B110-2010-00676A,6,                              
20101025B110-2010-00676A,7,                              
20101026A10-06-048,1,                              
2010110110-15725,1,2C;12-1C(2)ASSAULT BY AUTO    
2010110110-15725,2,                              
2010110110-15725,3,39:3-76.2F                    
2010110110-15725,4,39:3-33                       
2010110110-1724,1,                              
2010110110-5706,1,SEE NARRATIVE                 
2010110110-5706,2,                              
2010110110-8536,1,CARELESS DRIVING              
20101101D010-2010-00506A,1,                              
20101102I-2010-003067,1,39:4-97                       
20101102I-2010-003881,1,                              
20101102I-2010-011005,1,39:4-50                       
20101102I-2010-013323,1,39:4-76.2A                    
20101102I-2010-013323,2,39:4-50                       
20101102I-2010-024460,1,                              
20101102I-2010-024460,2,                              
20101102I-2010-031008,1,39:4-97                       
2010110310-13882,1,                              
2010110310-23112,1,                              
2010110310-24440,1,39:4-123B                     
2010110310-24440,2,                              
2010110310-24643,1,                              
2010110310-30964,1,39:4-81                       
2010110310-30964,2,                              
2010110310-30964,3,                              
2010110310-3131,1,39:4-50                       
2010110310-33131,1,                              
2010110310-38486,1,                              
2010110310-38992,1,39:4-97                       
2010110310-38992,2,                              
2010110310-40841,1,                              
2010110310-42498,1,39:4-97                       
2010110310-42498,2,                              
2010110310-44975,1,39:4-97                       
2010110310-44975,2,                              
2010110310-48664,1,39:4-97                       
2010110310-48664,2,                              
2010110310-48664,3,                              
2010110310-49825,1,39:4-97                       
2010110310-49825,2,39:3-4                        
2010110310-50425,1,39:4-50                       
2010110310-50425,2,                              
2010110310-50425,3,                              
2010110310-50425,4,                              
2010110310-52773,1,39:4-126                      
2010110310-52773,2,39:3-76.2F                    
2010110310-53881,1,                              
2010110310-5823,1,39:4-97                       
2010110310-5823,2,                              
20101103C060-2010-00624A,1,                              
20101103C060201000568A,1,39:4-50                       
20101103D010-2010-01438A,1,                              
20101106?2010-006628,1,39:4-50                       
20101106HB2010-003733,1,                              
20101106HB2010-003733,2,39:4-97 CARELESS DRIVING      
20101106HT2010-004622,1,39:4-50                       
20101106HT2010-006628,1,39:4-50 DRIVING WHILE UNDER T?
20101106HT2010-011222,1,39:4-97                       
20101106HT2010-011222,2,                              
20101106HT2010-011222,3,                              
20101106HT2010-015142,1,                              
20101106HT2010-018458,1,                              
20101106HT2010-023370,1,                              
20101106HT2010-023370,2,39:4-97 CARELESS DRIVING      
2010110710-40383-AC,1,39:4 97                       
2010110710-47158-AC,1,39:4-36                       
2010110710-47963-AC,1,                              
2010110710-47963-AC,2,                              
2010110710-47963-AC,3,39:4 123                      
20101107C060-2010-01168A,1,                              
2010110910-5099,1,39:4-97                       
201011092010-010789,1,                              
201011092010-010789,2,                              
201011092010-013950,1,                              
201011092010-013950,2,                              
201011092010-013950,3,39:4-96                       
2010111010-01581,1,                              
2010111010-01581,2,                              
2010111010-1186,1,FAILURE TO YIELD TO PEDESTRIA 
2010111010-14885,1,39:4-97                       
2010111010-17687,1,                              
2010111010-21229,1,                              
201011102010-08455,1,39:4-82                       
201011102010-08455,2,                              
201011102010-7289,1,39:3-10                       
2010111110001347,1,                              
2010111110001347,2,                              
2010111110001347,3,                              
2010111110005041,1,                              
2010111110006372,1,                              
2010111110006372,2,                              
2010111110006372,3,UNLICENSED DRIVER             
2010111110012117,1,DL/REGISTRATION SUSPENDED     
2010111110014530,1,DRIVING WHILE INTOXICATED     
2010111110015859,1,CARELESS DRIVING              
20101111C410-2010-00069A,1,39:4-97                       
20101111I-2010-020863,1,39:4-97                       
20101112D0102010-337A,1,                              
20101112I-2010-000237,1,39:4-97                       
20101112I-2010-007831,1,                              
20101112I-2010-020906,1,39:4-97 CARELESS DRIVING      
20101112I-2010-020906,2,                              
20101112I-2010-020906,3,                              
20101112I-2010-020906,4,                              
20101112I-2010-025594,1,39:4-50                       
201011132010-14271,1,39:3-76.7                     
201011132010-14271,2,39:4-90                       
201011132010-35432,1,                              
201011132010-35432,2,                              
201011132010-35432,3,39:4-97                       
201012011003301638A,1,39:3-40                       
201012011003301638A,2,39:4-144                      
2010120210-00255,1,39:4-144                      
2010120210-00255,2,                              
2010120210-03733,1,39-4-96                       
2010120210-03733,2,                              
2010120210-05684,1,39:4-50                       
2010120410-11327,1,                              
2010120410-11327,2,UNLICENSED DRIVER             
2010120410-11327,3,CARELESS DRIVING              
2010120410-28000,1,                              
2010120410-28000,2,39:4-144                      
2010120410-28599,1,                              
2010120410-28599,2,39:4-88B                      
2010120410-29192,1,39:4-98 39:4-97               
20101204100033754,1,                              
20101204100033754,2,39:4-97                       
20101204100033754,3,                              
2010120510029054,1,                              
2010120510029054,2,                              
2010120510029054,3,                              
2010120510036925,1,                              
2010120510036925,2,                              
2010120510041893,1,                              
2010120510041893,2,39:4-97                       
2010120510045266,1,                              
2010120510045266,2,                              
2010120510045266,3,                              
2010120510052864,1,39:4-97                       
2010120510055369,1,                              
2010120510055369,2,                              
2010120510057591,1,39:3-40                       
2010120510057591,2,39:4-97                       
2010120510057591,3,                              
2010120510057591,4,                              
2010120510065258,1,                              
2010120510065258,2,                              
2010120510070899,1,39:4-97                       
20101205D010-2010-01209A,1,39:4-50 DRIVING WHILE INTO    
20101205D010-2010-01209A,2,                              
2010120810-4217,1,                              
2010120810-4217,2,                              
2010120910000666,1,                              
2010120910000666,2,                              
2010120910003525,1,                              
2010120910003525,2,                              
2010120910003933,1,39:4-81 FAILURE TO OBSERVE SI?
2010120910003933,2,                              
2010120910003933,3,                              
2010120910003933,4,                              
2010120910006189,1,                              
2010120910007169,1,39:4-81 FAILURE TO OBSERVE SI?
2010120910007169,2,                              
2010120910007169,3,                              
2010120910008120,1,39:4-97 CARELESS DRIVING      
2010120910008120,2,                              
2010120910008120,3,                              
2010120910010621,1,                              
2010120910012120,1,                              
2010120910012120,2,39:4-50 DWI                   
2010120910013182,1,39:4-97 CARELESS DRIVING      
2010120910013182,2,                              
2010120910016253,1,                              
2010120910016253,2,                              
2010120910016267,1,                              
2010120910016267,2,                              
2010120910017242,1,                              
2010120910017242,2,                              
2010120910017242,3,                              
2010120910018296,1,                              
2010120910022122,1,                              
2010120910037501,1,39:4-96 RECKLESS DRIVING      
2010120910041137,1,                              
20101210101321,1,39:4-36                       
2010121110-011733,1,                              
2010121110-011733,2,                              
2010121210-10117,1,39:4-97                       
201012122010-8610,1,                              
201012122010-8610,2,                              
201012122010-8610,3,UNREG VEHICLE 39:3-4          
2010121310010351,1,39:4-50 DUI/DWI               
2010121310012062,1,                              
2010121310012062,2,39:4-144 STOP OR YIELD        
2010121310018742,1,39:4-50 DUI/DWI               
2010121310018742,2,                              
2010121310018742,3,                              
2010121310030086,1,                              
2010121310030086,2,                              
2010121310032133,1,39:4-144 STOP OR YIELD        
2010121310032133,2,                              
201012142010-00000925,1,39:4-97 39:6B-2               
201012142010-00000925,2,                              
201012142010-00007344,1,2C:12-1C(2) 2C:33-17(1)A 39:  
201012142010-00007344,2,                              
201012142010-00010160,1,                              
201012142010-00010160,2,                              
201012142010-00010160,3,                              
201012142010-00010160,4,                              
2010121510001810,1,39:4-97 CARELESS DRIVING      
2010121510006801,1,                              
2010121510007367,1,                              
2010121510030547,1,                              
2010121510060552,1,39:4-144 STOP OR YIELD        
2010121510060552,2,39:3-10 UNLICENSED DRIVER     
2010121510063846,1,39:3-29 FAILURE TO EXHIBIT    
2010121510063846,2,39:4-96 RECKLESS DRIVING      
2010121510072519,1,                              
2010121610004442,1,                              
2010121610004442,2,2123 DRIVING UNDER INFLUENCE ?
2010121610004442,3,                              
2010121610034828,1,                              
2010121610034828,2,                              
2010121610035904,1,6123 MVA/DWI                  
2010121610066282,1,39:4-50 DUI/DWI               
2010121610066282,2,                              
2010121610066282,3,                              
2010121610066282,4,                              
2010121610066282,5,                              
2010121710-28873,1,39:4-90                       
2010121710-28873,2,                              
2010121710004989,1,39:3-76 SEAT BELT REQUIRED    
2010121710008998,1,39:4-66 EMERGING FROM ALLEYS ?
2010121710008998,2,                              
2010121710012165,1,39:4-144 STOP OR YIELD        
2010121710012165,2,                              
2010121710016665,1,39:3-40 DRIVING WHILE SUSPEND?
2010121710020430,1,                              
201012182010-014223,1,                              
201012182010-014223,2,                              
201012182010-014223,3,CARELESS DRIVING              
201012182010-033352,1,CARELESS DRIVING 39:4-97      
201012182010-033352,2,                              
2010121910-3951,1,                              
2010121910-3951,2,                              
2010121910-3951,3,                              
2010121910-3951,4,                              
2010121910-7343,1,                              
2010121910-9048,1,39:3-40 39:68-2               
2010121910-9048,2,39:4-97                       
2010121910-906,1,39:3-4 UNREGISTERED VEH.      
2010121910-906,2,39:3-29 NO INS. CARD          
2010121910013601,1,                              
2010121910013601,2,                              
201012191160,1,                              
201012191160,2,                              
20101221I-2010-011050,1,39:4-50 OPERATE MOTOR VEHICLE?
20101221I-2010-011050,2,                              
20101221I-2010-011363,1,                              
20101221I-2010-030164,1,39:4-97 CARELESS DRIVING      
20101221I-2010-030164,2,39:4-81 FAILURE TO OBSERVE SI?
2010122210015677,1,                              
2010122210016944,1,                              
2010122210026004,1,39:4-97 CARELESS DRIVING      
20101222B130-2010-61388A,1,                              
2010122310-211-AC,1,                              
2010122310-211-AC,2,                              
2010122410000841,1,                              
2010122410000850,1,                              
201012250123-10,1,394-97                        
201012250602-10,1,                              
201012250602-10,2,FAILURE TO YIELD R.O.W.       
201012250662-10,1,PENDING                       
2010122510044871,1,                              
2010122510044871,2,39:4-97 TRAFFIC REGULATION    
2010122510044871,3,                              
2010122510045346,1,                              
2010122510045346,2,                              
2010122510045346,3,                              
2010122510045361,1,                              
2010122510045361,2,39:4-81 TRAFFIC REGULATION    
2010122510049854,1,                              
2010122510049854,2,39:4-82.1 TRAFFIC REGULATION  
2010122510056963,1,                              
2010122510060645,1,                              
2010122510062721,1,                              
2010122510076920,1,39:4-50 DWI                   
2010122510080399,1,                              
2010122510080399,2,                              
201012251086-10,1,39:4-88B                      
201012251086-10,2,                              
201012251217-10,1,39:4-96                       
201012251220AA-10,1,                              
201012251220AA-10,2,39:4-88B                      
201012251556-10,1,                              
20101225E040-2010-01479A,1,                              
2010130310-10034,1,39:4-14.3                     
2010130310-10034,2,                              
2010130310-28931,1,                              
2010130310-30696,1,                              
20101303100018806,1,                              
20101303100018806,2,                              
20101303100031160,1,                              
20101303100031901,1,39:4-50(G)(3)                 
201013032010-11420,1,                              
201013062010-12517,1,39:4-50                       
201013062010-12517,2,39:4-96                       
201013062010-12517,3,39:3-76.2F                    
2010130710-024,1,                              
2010130810-2401,1,                              
2010130810-2401,2,                              
2010130810-2401,3,39:4-81                       
2010130910-1555,1,                              
2010130910-5381,1,39:4-90                       
20101309103389,1,                              
20101311I-2010-000956,1,                              
20101311I-2010-000956,2,                              
20101311I-2010-009754,1,39:3-76.2 SAFETY BELTS REQUI? 
20101311I-2010-009754,2,39:4-81 FAILURE TO OBSERVE SI?
20101311I-2010-021394,1,                              
20101311I-2010-021394,2,39:4-81 FAILURE TO OBSERVE SI?
2010131510-269,1,                              
2010131510-63,1,39:6B-2                       
2010131510-63,2,                              
201013162010-0000033,1,                              
201013162010-0002438,1,                              
201013162010-0007643,1,                              
201013162010-0009760,1,                              
201013162010-0009760,2,39:4-50 DWI                   
201013162010-0010756,1,                              
201013162010-0010756,2,39:3-40                       
201013162010-0010756,3,39:4-81                       
201013162010-0019861,1,                              
201013162010-0019861,2,39:4-81                       
2010131710-825,1,DRIVING WHILE INTOXICATED REC?
2010131710-825,2,                              
2010131810-8249-AC,1,                              
2010131810-8249-AC,2,                              
20101318E050-2010-02094A,1,39:4-50                       
2010131910-12786-AC,1,                              
2010131910-14382-AC,1,39:4 97                       
2010131910-14382-AC,2,                              
2010131910-16362-AC,1,                              
2010131910-16362-AC,2,                              
2010131910-19242-AC,1,                              
2010131910-22096-AC,1,                              
2010131910-22096-AC,2,39:4 82.1                     
2010131910-22794-AC,1,39:3 40                       
2010131910-22794-AC,2,                              
2010131910-22794-AC,3,                              
2010131910-2757-AC,1,                              
2010131910-30278-AC,1,                              
2010131910-30278-AC,2,39:4 144 DISREGARD OF STOP SI?
2010131910-34347-AC,1,39:4 97                       
2010131910-34347-AC,2,                              
2010131910-40108-AC,1,                              
2010132110-3212,1,                              
2010132110-3758,1,                              
2010132110-3758,2,39:4-144                      
2010132210-10272,1,D.W.I.                        
2010132210-2398,1,                              
2010132210-6042,1,                              
20101323I-2010-007748,1,                              
20101323I-2010-007748,2,39:4-90 FAIL TO YIELD AT INTE?
2010132510-397-AC,1,                              
2010132510-397-AC,2,                              
2010132510-418-AC,1,39:4 96                       
2010132510-418-AC,2,                              
2010132510-418-AC,3,                              
201013262010-07467,1,                              
201013262010-11298,1,CARELESS DRIVING DWI          
201013262010-17835C,1,                              
201013262010-325(C),1,                              
201013262010-9828(C),1,39:4-96                       
201013262010-9828(C),2,                              
20101326J2010-03538C,1,39:4-96                       
20101326J2010-03538C,2,                              
2010132810-005674,1,                              
2010132810-018412,1,SEE CRASH DESCRIPTION PG 2    
2010132810-021893,1,                              
2010132810-021893,2,                              
20101328MT-10-010308,1,39:4-50 DWI                   
2010132910-5002,1,                              
20101330E050-10-844A,1,                              
20101330E050-10-844A,2,                              
20101330E050-10-844A,3,39:4-97                       
20101330E050-10-844A,4,                              
201013311002050050,1,                              
20101331100225-00105,1,                              
20101331100225-00105,2,                              
201013311004240050,1,                              
201013311007290054,1,                              
201013311007290054,2,39:4-50                       
201013311008120089,1,                              
201013311008120089,2,SEE PAGE 5                    
201013311008200060,1,3-9:                          
201013311010270004,1,39:4-50                       
20101331?003180135,1,                              
20101331E050-2010-02382A,1,                              
20101332C060-2010-00480A,1,39:4-97 (MILLSTONE)           
20101332C060-2010-00480A,2,                              
20101332C060-2010-00556A,1,39:4-50                       
20101332C060-2010-00902A,1,                              
20101332C060-2010-00902A,2,                              
20101333MV-049-10,1,39:4-97                       
201013342010-16288,1,                              
201013342010-16288,2,                              
201013342010-16288,3,CARELESS DRIVING              
201013342010-16466,1,                              
2010133510NC-11169-AC,1,                              
2010133510NC-7903-AC,1,39:3 76.2                     
2010133510NC-7903-AC,2,39:4 144                      
20101336E05010-437A,1,                              
20101336E050201000518A,1,                              
20101336E050201002443A,1,                              
201013372010-1881,1,TBA                           
201013372010-1881,2,                              
201013372010-1881,3,                              
201013372010-1881,4,                              
201013372010-30234,1,                              
2010133910-1013-AC,1,                              
2010133910-204-AC,1,                              
2010133910-53-AC,1,                              
2010133910-53-AC,2,                              
2010133910-578-AC,1,39:4 50                       
2010133910-648-AC,1,                              
2010133910-648-AC,2,                              
2010133910-687-AC,1,39:4 97                       
2010133910-687-AC,2,                              
2010134010-00948,1,39:4-50                       
2010134010-02190,1,39:4-36                       
2010134010-09739,1,39:4-36                       
2010134010-14186,1,39:4-36                       
2010134210-1229-AC,1,                              
2010134210-1229-AC,2,39:4 144                      
2010134210-919-AC,1,39:4 96                       
2010134210-919-AC,2,                              
2010134910SLH-42-AC,1,                              
2010134910SLH-42-AC,2,                              
201013522010-00789,1,39:4-50 DWI                   
201013522010-00789,2,                              
201013522010-00905,1,                              
201013522010-01345,1,39:4-50 39:4-96               
20101352E050-2010-00864A,1,39:4-97                       
20101352E050-2010-00864A,2,                              
20101352E050-2010-00864A,3,                              
20101352E050201000804A,1,                              
20101352E050201002391A,1,                              
20101352E050201002391A,2,                              
20101353I-2010-002247,1,                              
20101353I-2010-002247,2,                              
2010140310-305-AC,1,39:4 81                       
2010140310-305-AC,2,                              
201014082010-024305,1,DISREGARD OF TRAFFIC CONTROL D
201014082010-024305,2,                              
201014082010-024305,3,                              
201014082010-034605,1,39:4-97                       
201014092010-3256,1,                              
201014092010-3256,2,                              
2010141010-08270,1,39:4-97                       
2010141010-08270,2,                              
2010141010-08270,3,                              
2010141010-08270,4,                              
2010141010-08270,5,39:4-49.1                     
201014122010-005765,1,39:4-50 (DWI)                 
201014122010-019955,1,SEE NARRATIVE                 
201014122010-021236,1,                              
201014122010-021236,2,                              
20101412B080/2010-01565A,1,39:4-97                       
20101412B080/2010-01565A,2,                              
201014132010-005464,1,RECKLESS DRIVING              
20101414100007877,1,39:4-50A                      
2010141510-1265,1,39:4-96                       
2010141610-02495,1,                              
2010141610-04156,1,39:4-50 DUI                   
2010141610-09540,1,                              
2010141910-38,1,39:4-97 (CARELESS)            
2010141910-38,2,                              
2010141910-99,1,39:4-97                       
2010141910-99,2,                              
201014212010-000766,1,SUMMONSES ISSUED BY OFFICER 0?
201014212010-014010,1,39:4-50                       
201014212010-014956,1,39:4-88B FALURE TO MAINTAIN L?
201014212010-016061,1,                              
201014212010-8475,1,                              
20101421B060-2010-02599A,1,                              
20101421B080201002501A,1,39:4-96                       
20101422I-2010-013242,1,39:4-82 FAILURE TO KEEP RIGHT 
20101422I-2010-015955,1,39:4-82 FAILURE TO KEEP RIGHT 
20101424100000013,1,39:4-96                       
20101424100007567,1,39:4-50                       
20101424100007567,2,                              
20101424100007567,3,                              
20101424100007567,4,                              
20101424100007567,5,                              
2010142510-0183,1,                              
2010142510-0183,2,39:4-97 CARELESS DRIVING      
201014272010-029589,1,DWI RECKLESS DRIVING          
201014272010-029589,2,                              
201014272010-029589,3,                              
201014272010-029589,4,DWI RECKLESS DRIVING          
201014272010-046973,1,                              
201014272010-046973,2,FAILURE TO YIELD              
201014282010-000096,1,                              
201014282010-000096,2,                              
2010142910-10303,1,                              
2010142910-10779,1,                              
2010142910-10779,2,                              
2010142910-14250,1,                              
2010142910-14250,2,                              
2010142910-14815,1,                              
2010142910-14815,2,FAILURE TO YIELD ROW/CARELESS?
2010142910-25739,1,CARELESS DRIVING 39:4-97      
2010142910-26310,1,39:3-4                        
2010142910-26659,1,                              
2010142910-27408,1,                              
