id,vehicle_number,year,make,model,hit_run
201004081006200908,1,2000,LINCOLN,TOWNCAR, 
201004081006200908,2,1992,FORD,AEROSTAR, 
201004081007010124,1,1998,BUICK,LESABRE, 
20100408100707-014,1,1998,FORD,ESC, 
201004081008080726,1,2008,DODGE,AVENGER, 
201004081008210391,1,1995,CHEVROLET,,Y
201004081010030260,1,1992,HONDA,CIVIC, 
20100408101009-0941,1,2008,TOYOTA,SCION, 
201004081012300239,1,1992,HONDA,ACCORD, 
2010040810DRPA1284,1,2007,HONDA,ACCORD, 
201004082010-03-27-1012,1,2006,FORD,CROWNVIC, 
201004082010-03-27-1012,2,2010,DODGE,CHARGER, 
20100408201011170483,1,2007,DODGE,CARAVAN, 
20100408201011170483,2,1999,MITSUBISHI,MIRAGE, 
20100408A310-2010-01046A,1,2007,INTERNATIONAL,DUMP, 
20100408A310-2010-01046A,2,1999,HYUNDAI,ELANTRA, 
20100408A310-2010-01046A,3,2003,TOYOTA,CAMRY, 
20100408A310201002552A,1,2006,HONDA,CRV, 
20100408A310201002552A,2,2003,INTERNATIONAL,TRK, 
2010040910-047084,1,2006,KIA,RIO, 
2010040910-054807,1,1985,TOYOTA,COR, 
2010040910-073295,1,2010,ACURA,TSX, 
2010040910-073295,2,2004,TOYOTA,SIE, 
2010040910-073295,3,1977,FORD,, 
2010040910-073295,4,1998,GMC,, 
2010040910-083994,1,2005,CHEVROLET,MAL, 
2010040910-083994,2,2005,TOYOTA,SIE, 
2010040910-083994,3,2000,FORD,250, 
2010040910-087308,1,2001,FORD,ECO, 
2010040910-7400,1,2005,TOYOTA,COR, 
20100409A310-2010-00871A,1,2002,DODGE,DURANGO, 
20100409A310-2010-01734A,1,1991,SUZUKI,KATANA, 
201004112010001184,1,1997,DODGE,VAN, 
201004112010001184,2,2003,JEEP,LIBERTY, 
201004112010001184,3,2010,MAZDA,4 DOOR, 
201004112010001184,4,1995,JEEP,WAGON, 
201004112010002668,1,2003,TOYOTA,TRUCK, 
201004112010002668,2,2006,FORD,2-DOOR, 
201004122010-07179,1,2009,WAG,TRAILER, 
201004122010-07179,2,1990,GMC,SIERRA, 
201004122010-07181,1,1992,FORD,EXPLORER, 
20100413A-10-094,1,2005,GMC,ENVOY, 
20100414100092297,1,2003,FORD,4 DOOR, 
20100414A310-2010-01254A,1,2007,SUZUKI,MC,Y
20100415100002895,1,2006,SUZUKI,MC, 
20100415100016887,1,2001,DODGE,DUR, 
20100415100019231,1,2004,CHRYSLER,SEBRING, 
20100415100020423,1,1998,CHEVROLET,VENTURE, 
20100415100025292,1,2001,FORD,F150, 
20100415100040699,1,2008,MAZDA,TRIBUTE, 
20100415100040699,2,2006,VOLKSWAGEN,JETTA, 
20100415100049022,1,0   ,,,Y
20100415A310-2010-01279A,1,2001,TOYOTA,CEL, 
20100415A310-2010-01741A,1,2008,TOYOTA,CAMRY, 
2010041610-124-A,1,1994,ACURA,2DR, 
2010041610-268-A,1,1999,FORD,ESC, 
2010041610-268-A,2,2008,NISSAN,ALT, 
2010041610-306-A,1,2007,HONDA,ACCORD, 
2010041610-415-A,2,0   ,,,Y
201004162010-327A,1,2005,SUZUKI,C90, 
2010041720100267,1,2005,HONDA,PILOT, 
2010041720100267,2,1996,HONDA,ELITE, 
201004182010002584,1,2003,HYUNDAI,TIBURON, 
201004182010002584,2,2000,FORD,F-150, 
20100421A310201002958A,1,2007,PETERBILT,385, 
20100421A310201002958A,2,1992,BUICK,SEDAN, 
20100421D020201000497A,1,1995,LINCOLN,TWC, 
2010042210-003272,1,2001,DODGE,NEO, 
2010042210-003294,1,1997,JEEP,GCK, 
2010042210-005703,1,2007,KIA,OPTIMA, 
2010042210-005703,2,2010,HONDA,CIVIC, 
2010042210-009011,1,2007,VOLKSWAGEN,JETTA, 
2010042210-011743,1,2011,MERCURY,GRAND MARQUIS, 
2010042310-0715-01,1,1999,FORD,WINDSTAR, 
2010042310-0715-01,2,2005,MACK,TRUCK, 
2010042310-0715-01,3,2004,MACK,TRUCK, 
2010042310-1125-02,1,2003,JEEP,LIBERTY, 
2010042310-1125-02,2,2000,FORD,TAURUS, 
2010042310-1125-02,3,2008,CHEVROLET,COBALT, 
2010042710DRPA0914,1,2007,CHEVROLET,SILVERADO, 
201004302010-1187,1,1997,HARLEY DAVIDSON,MC, 
201004302010-556,1,2004,MERCURY,MOUNT, 
201004302010-616,1,1997,FORD,WAGON, 
2010043121-10A,1,2002,MERCURY,SABLE, 
2010043169-10A,1,2000,DODGE,DUR, 
201004322010-41,1,2003,HONDA,2 DOOR, 
201004322010-41,2,2006,FORD,PKUP, 
2010043410-110-AC,1,1999,HONDA,CIV, 
2010043410-170-AC,1,2010,LEXUS,RX3, 
2010043410-170-AC,2,2006,HARLEY DAVIDSON,, 
2010043410-322-AC,1,2008,SUZUKI,GSXR 600, 
2010043410-451-AC,1,1998,LINCOLN,TOW, 
2010043410-487-AC,1,1996,NISSAN,ALT, 
2010043410-487-AC,2,2003,MERCURY,MOU, 
2010043410-487-AC,3,2008,JEEP,PAT, 
2010043510-00405,1,2009,HYUNDAI,4 DOOR, 
2010043510-00405,2,2004,JEEP,WAGON, 
2010043510-04400,1,2005,GMC,WAGON, 
2010043510-07426,1,2009,HONDA,M/C, 
201004362010-000547,1,2003,SUZUKI,XL7, 
201004362010-013367,1,2002,DODGE,RAM, 
201004362010-013367,2,2009,HONDA,ODY, 
201004362010-019441,1,2007,HYUNDAI,ENT, 
201004362010-026350,1,1996,HONDA,RR, 
201004362010-032308,1,1994,FORD,RANGER, 
201004362010-032957,1,2002,DODGE,INT, 
201004362010-032957,2,2003,FORD,EXP, 
201004362010-038812,1,2007,MAZDA,6, 
201004362010-045382,1,2003,DODGE,NEON, 
201004362010-045382,2,2001,LEXUS,GS300, 
201004362010-045382,3,2010,LEXUS,RX 350, 
201004362010-048887,1,2009,KIA,SPECTRA, 
201004362010-048887,2,2004,SAAB,9-3, 
201004362010-049552,1,1995,TOYOTA,CAM, 
201004362010-049552,2,1995,TOYOTA,TER, 
201004362010-049591,1,2000,HYUNDAI,ELANTRA, 
201004362010-049591,2,2004,CHEVROLET,BLAZER, 
20100436A160-2010-00795A,1,1999,DODGE,NEON, 
20100436A160201000281A,1,2004,NISSAN,MAXIMA, 
20100436A160201000672A,1,2008,MITSUBISHI,GAL, 
201004372010-0366,1,1997,FORD,EXPEDITION, 
20100504A0502010000151A,1,2006,HONDA,ACCORD, 
20100504A0502010000151A,2,2004,ACURA,TSX, 
20100504A050201000133A,1,0   ,GMC,TORRAINE, 
20100504A050201000133A,2,2007,HARLEY DAVIDSON,FXS, 
20100504A050201000133A,3,2005,HARLEY DAVIDSON,VST, 
201005052010-000126,1,2006,JEEP,CHE, 
201005052010-010150,1,2007,CHEVROLET,MALIBU, 
201005052010-010150,2,1994,HYUNDAI,EXC, 
201005052010-010463,1,2007,NISSAN,PATHFIND, 
201005052010-014682,1,2009,YAMAHA,VZR6R, 
201005052010-021060,1,2004,FORD,F-150, 
201005052010-021060,2,2009,MERCURY,GRAND, 
201005052010-024869,1,2001,TOYOTA,HGH, 
201005052010-024869,2,2010,FORD,EDGE, 
201005052010-024869,3,2007,FORD,MUSTANG, 
201005052010-024869,4,2009,DODGE,JOURNEY, 
201005052010-024869,5,2011,FORD,FOCUS, 
201005052010-027278,1,2003,FORD,ESC, 
201005052010-027278,2,2004,MAZDA,TRI, 
20100505I-2010-028659,1,1986,CHEVROLET,S-10, 
20100505I-2010-031548,1,0   ,DOMINA,MINIBIKE, 
201005062010-000352,1,2002,HONDA,CIVIC, 
201005062010-000352,2,0   ,FORD,F-250, 
20100506I-2010-02855,1,1997,HORTON,VANE350, 
20100506I-2010-02855,2,2004,CHEVROLET,BLA, 
20100506I-2010-07339,1,2002,BUICK,CEN, 
20100506I-2010-15465,1,2006,,MOPED, 
20100506I-2010-18960,1,1997,HONDA,CIVIC, 
20100506I-2010-21195,1,0   ,FORD,F15, 
20100506I-2010-21195,2,0   ,SATURN,SL2, 
20100506I-2010-22029,1,0   ,,,Y
20100506I-2010-22780,1,2006,HONDA,ODYSSEY, 
20100506I-2010-35988,1,0   ,,,Y
20100506I-2010-38349,1,2006,FIAT,MUS, 
20100506I-2010-38349,2,0   ,MERCURY,420, 
20100506I-2010-38486,1,1997,PONTIAC,GRAND, 
2010050810-21054,1,2003,NISSAN,ALTIMA,Y
2010050810-21054,2,2007,KAWASAKI,M.C., 
2010050810-42765,1,2010,HONDA,ACCORD, 
2010050810-42765,2,2003,TOYOTA,CAM, 
20100510I-2010-08965,1,2007,TOYOTA,CAM, 
20100511A050201000462A,1,2001,CHEVROLET,BLAZER, 
20100511A050201000462A,2,2007,FORD,450, 
20100511E030201001754A,1,2004,KAWASAKI,MC, 
201005142010-016704,1,2006,HONDA,CIVIC, 
201005142010-11964,1,1997,FORD,F150, 
201005142010-11964,2,2005,FORD,ESC, 
201005142010-11964,3,2008,VOLVO,C70, 
201005142010-11964,4,2009,HYUNDAI,SON, 
201005142010-27704,1,0   ,CHEVROLET,MAL, 
201005152010-008459,1,2010,LEXUS,RX350, 
201005152010-008459,2,2005,DODGE,DAKOTA, 
201005152010-008459,3,1997,,TRAILER, 
201005152010-017920,1,2010,VOLKSWAGEN,PASSAT, 
201005152010-017920,4,2006,HYUNDAI,SONATA, 
201005152010-022366,1,1983,HONDA,SHADOW, 
201005152010-027631,1,2004,MITSUBISHI,FUSO, 
201005152010-027631,2,2011,CADILLAC,CTS4, 
201005152010-027631,3,2010,LINCOLN,MKX, 
2010060101292-10,1,1988,DODGE,RAM, 
20100601BR-04318-10,1,1999,CHEVROLET,MALIBU, 
20100601BR-09622-10,1,0   ,,,Y
20100601BR-10476-10,1,2002,SATURN,SL, 
20100601BR-16723-10,1,1996,DODGE,RAM 2500 V,Y
20100601BR-16723-10,2,1995,NISSAN,ALTIMA, 
20100601BR-16723-10,3,2003,HONDA,CIVIC, 
20100601BR-16723-10,4,1995,FORD,EXPLORER, 
20100601BR-18226-10,1,1993,SUZUKI,DR2, 
20100601BR-18226-10,2,1983,CHEVROLET,SUB, 
20100601BR-18226-10BR-0182?,1,1993,SUZUKI,DR2, 
20100601BR-18226-10BR-0182?,2,1983,CHEVROLET,SUB, 
20100601BR-33115-10BR-03311?,1,2000,NISSAN,SDN, 
20100601BR-33115-10BR-03311?,2,2000,FORD,EXPLORER,Y
20100604A100-2010-00357A,1,2010,CHEVROLET,IMPALA, 
20100604A100-2010-00357A,2,2000,FORD,EXCURSION, 
20100605A040-2010-00030-A,1,2002,DODGE,DAKOTA, 
20100605A040-2010-00030-A,2,1995,NISSAN,XE, 
20100608A100-2010-00363-A,1,1994,CHEVROLET,CAMARO, 
20100608A100-2010-00363-A,2,2002,DODGE,RAM, 
20100609A100-2010-00298A,1,1999,ACURA,TL, 
20100609A100-2010-00298A,2,2003,FORD,F-250, 
20100609A100-2010-00298A,3,2001,VOLVO,S40, 
20100609A100-2010-00298A,4,2008,SUBARU,LEGACY, 
20100609AN0201000242A,1,2007,FORD,F750, 
20100609AN0201000242A,2,1998,BMW,MC, 
2010061010-001909,1,1994,HONDA,ACCORD, 
20100613A040201000432A,1,2001,CHRYSLER,TOWN & COUNTRY, 
20100613A040201000432A,2,1992,CHEVROLET,S10, 
20100613A040201000507A,1,2007,MACK,TRK, 
20100613A040201000507A,2,2001,FORD,TAURUS, 
201006142010-00001308,1,1993,FORD,TK, 
201006142010-00004768,1,1991,CHEVROLET,SPR, 
201006142010-00014107,1,2000,BUICK,LES, 
201006142010-00036063,1,2000,KENWORTH,, 
201006142010-00038413,1,2002,MITSUBISHI,GAL, 
201006142010-00038413,2,2002,JEEP,WRG, 
201006142010-00038413,3,1991,FORD,F15, 
201006142010-00038413,4,0   ,,, 
201006142010-00044475,1,2006,HONDA,CIV, 
201006142010-00044475,2,1996,DODGE,TK, 
201006142010-00052239,1,2003,JEEP,, 
201006142010-00052576,1,2009,SUZUKI,, 
201006142010-00052576,2,0   ,,, 
201006142010-00066839,1,2002,CHEVROLET,SLV, 
201006142010-00066839,2,2000,JEEP,GCH, 
201006142010-00067379,1,2002,CHEVROLET,SLV, 
201006142010-00067379,3,0   ,,, 
201006142010-00067379,4,0   ,,, 
201007012010-10956,1,2001,TOYOTA,RAV 4, 
201007012010-10956,2,2005,LINCOLN,TOUNCER, 
201007012010-11614,1,1999,TOYOTA,VEX, 
201007012010-11614,2,2001,SUZUKI,MC, 
201007012010-21095,1,2002,GMC,DEN, 
201007012010-21438,1,2003,FORD,FOC, 
201007012010-2198,1,2003,FORD,EXP., 
201007012010-2198,2,1998,LEXUS,S30, 
201007012010-3797,1,1989,HONDA,CR, 
201007012010-5626,1,1992,CHEVROLET,CAV, 
201007012010-6308,1,2004,CHEVROLET,MAL., 
2010070210-11513,1,2004,MERCURY,MARQUIS, 
2010070210-12398,1,1998,LINCOLN,TC, 
2010070210-4947,1,1996,FORD,TB, 
2010070210-6128,1,1999,OLDS,4DR, 
2010070210-6310,1,2010,KAWASAKI,250, 
2010070210-6310,2,2003,TOYOTA,4RU, 
2010070210-6310,3,2001,HONDA,ACC, 
2010070210-6310,4,2002,VOLVO,C70, 
2010070210-665,1,1989,OLDS,CIERA, 
2010070210-7342,1,1996,MITSUBISHI,ECL, 
2010070210-7342,2,2001,TOYOTA,4 RD, 
2010070210-7342,3,2006,NISSAN,MAX, 
2010070210-7342,4,2010,FORD,ESC, 
2010070210-8759,1,1999,RTS,NOVA/BUS, 
2010070210-9796,1,2009,YAMAHA,YZF, 
2010070410-11564-AC,1,1948,HARLEY DAVIDSON,FLATHEAD, 
2010070410-11564-AC,2,2010,KIA,SOL, 
2010070510-14874,1,2002,JEEP,LIBERTY, 
2010070510-15483,1,2009,TOYOTA,PRIUS, 
2010070510-15483,2,2010,TOYOTA,YAR, 
2010070510-16893,1,1990,TOYOTA,COR, 
2010070510-16893,2,1993,MAZDA,G2G, 
2010070510-16893,3,1997,MERCURY,C28, 
2010070510-20588,1,1989,MERCURY,TRACER, 
2010070510-20599,1,1996,NISSAN,MAXIMA, 
2010070510-5467,1,1995,NISSAN,MAXIMA, 
2010070510-6248,1,1998,FORD,EXPLORER, 
2010070510-8837,1,1997,JEEP,GRAND,Y
2010070510-8837,2,2009,FORD,FUSION, 
2010070518465,1,0   ,PLYMOUTH,VOY, 
2010070519624,1,2008,FORD,EXP, 
2010070519624,2,2007,HONDA,CIV, 
20100705B060-2010-02745A,1,1998,CHEVROLET,PRIZM, 
2010070910-103495,1,1993,OLDS,CUT, 
2010070910-103495,2,2007,HONDA,ACC, 
2010070910-103495,3,0   ,,, 
2010070910-103495,4,1995,CADILLAC,FLEE, 
2010070910-103495,5,2000,BMW,323, 
2010070910-107710,2,2005,CHEVROLET,SUB, 
2010070910-31146,1,1994,FORD,ESC, 
2010070910-31146,2,1999,KAWASAKI,V5E, 
201007092010-25100,1,1999,MITSUBISHI,MAV, 
201007092010-31110,1,2004,HYUNDAI,SON, 
201007092010-65961,1,2003,CHEVROLET,SIL, 
201007092010-68757,1,1996,TOYOTA,CAM, 
201007092010-77340,1,1997,BMW,525, 
201007092010-77340,2,2010,DODGE,CHA, 
20100710B060201002271A,1,1998,FORD,EXP, 
20100710B060201002271A,2,1997,HONDA,ACC, 
20100710B060201002271A,3,2006,VOLVO,4DR, 
20100710B060201002271A,4,2002,,?, 
20100710B060201002271A,5,2004,FORD,ESC, 
20100710I2010-016505,1,1995,TOYOTA,AVALON, 
20100710I2010-027959,1,2001,FORD,TAURUS, 
2010071110-22542,1,1995,ACURA,LEGEND, 
20100712100008223,1,2002,NISSAN,QUEST, 
20100712100008679,1,1992,FORD,, 
20100712100008679,2,1999,MACK,, 
20100712100010257,1,2007,AUDI,NAQ, 
20100712100010524,1,2001,BMW,740, 
20100712100016328,1,2007,KIA,OPTIMA, 
20100712100016328,2,2008,FORD,EXPLORE, 
20100712100016389,1,1999,DODGE,STRATUS, 
20100712100016389,2,2002,HYUNDAI,ACCENT, 
20100712100016389,3,2007,HONDA,ACCORD, 
20100713B1131,1,2003,MERCEDES BENZ,2DR, 
20100713B1131,2,1987,FORD,TRK, 
20100713R347,1,2006,FORD,TK, 
20100713RED670,1,0   ,TOYOTA,2 DR,Y
20100713RED981,1,2009,TOYOTA,4 DR, 
20100713RED981,2,2000,TOYOTA,4 DR, 
20100713RED981,3,2004,CHEVROLET,4 DR, 
20100713RED981,4,2007,TOYOTA,4 DR, 
2010071410-05976,1,1999,MERCEDES BENZ,ML3, 
2010071410-12572,1,2001,NISSAN,SENTRA, 
2010071410-12572,2,1999,FORD,VAN, 
2010071410-19943,1,0   ,HONDA,M CYCLE, 
2010071410-21852,1,1993,CHEVROLET,PRIZM, 
2010071410-21852,2,1994,CHRYSLER,4DR, 
2010071410-21852,3,1997,NISSAN,ALTIMA, 
2010071410-22233,1,1995,LAND ROVER,, 
2010071410-26894,1,2009,SUZUKI,GSX, 
2010071410-27241,1,2003,VOLKSWAGEN,4DR, 
2010071410-27241,2,1996,TOYOTA,4DR, 
2010071410-3422,1,1991,HYUNDAI,EXCELL, 
2010071410-35759,1,2009,HYUNDAI,, 
2010071410-37799,1,2008,FORD,WAGON, 
2010071410-37799,2,1994,HONDA,2-DOOR, 
2010071410-37799,3,2000,ACURA,4-DOOR, 
2010071410-41493,1,2000,MITSUBISHI,, 
2010071410-41493,2,2003,HONDA,, 
2010071410-46226,1,2010,HYUNDAI,ELA, 
2010071410-46226,2,2008,CHEVROLET,VAN, 
2010071410-46680,1,2007,TOYOTA,CAMRY, 
2010071410-46680,2,2000,DODGE,?,Y
2010071410-470,1,1994,TOYOTA,COR 4 DR, 
2010071410-470,2,1998,PLYMOUTH,BREEZE,Y
2010071410-48824,1,2007,YAMAHA,YZFR6, 
2010071410-48824,2,2008,INFINITI,SUBN, 
2010071410-54067,1,1996,DODGE,CARAVAN, 
2010071410-54067,2,1993,JEEP,CHEROKEE, 
2010071410-54783,1,2004,CADILLAC,4 DR, 
2010071410-54783,2,2001,FORD,WAGON, 
2010071410-56558,1,2006,CHEVROLET,MALIBU, 
2010071410-56558,2,0   ,,,Y
2010071410-60400,1,1999,SUZUKI,RGSX, 
2010071410-60400,2,2006,HONDA,ACCORD, 
2010071410-6070,1,1993,PLYMOUTH,4 DOOR, 
2010071410-63610,1,2009,NISSAN,ROUGE, 
2010071410-63610,2,2004,LEXUS,IS300, 
2010071410-63610,3,1998,FORD,F150, 
2010071410-63875,1,1999,NISSAN,MAX, 
2010071410-63875,2,2005,HONDA,TRX 300EX, 
2010071410-68757,1,2006,DODGE,CHARGER, 
2010071410-68757,2,0   ,,,Y
2010071410-68803,1,2007,HONDA,SUBN, 
2010071410-73199,1,2009,FORD,CIV, 
2010071410-73199,2,2009,HYUNDAI,4 DR, 
2010071410-74192,1,2004,MITSUBISHI,4 DR, 
2010071410-74192,2,2000,HARLEY DAVIDSON,MOTORCYCLE, 
2010071410-83075,1,0   ,DODGE,CARAVAN, 
2010071410-83075,2,2003,CHEVROLET,VENTURE, 
2010071410-83275,1,2001,CHRYSLER,SEBRING, 
2010071411179,1,1996,ACURA,4DR, 
2010071411179,2,2000,BMW,4DR, 
201007141117954856,1,1996,ACURA,4 DR, 
201007141117954856,2,2000,BMW,4 DR, 
2010071414813,1,2004,MITSUBISHI,4 DR GALLANT, 
2010071414813,2,2004,MERCEDES BENZ,4 DR, 
2010071418594,1,2007,INFINITI,G35, 
201007142010-64625,1,1997,OLDS,CUT, 
2010071425975,1,1993,JEEP,CHEROKEE, 
2010071425975,2,2005,FREIGHTLINER,M21, 
2010071425975,3,2007,AUDI,S4, 
2010071426883-10,1,2001,MAZDA,WAGON, 
2010071426883-10,2,0   ,NISSAN,ALTIMA, 
2010071427888,1,2004,KIA,WAGON, 
2010071427888,2,2008,LND,WAGON, 
2010071445647-10,1,2004,FORD,CROWN VIC, 
2010071447183-10,1,1989,FORD,T-BIRD, 
2010071447183-10,2,1993,TOYOTA,4 RUNNER, 
2010071447183-10,3,2000,ACURA,TL, 
201007145025,1,1997,CHRYSLER,2DR, 
201007145025,2,1997,MERCEDES BENZ,4DR, 
201007145025,3,0   ,,, 
2010071455289,1,1995,TOYOTA,SUV, 
2010071455289,2,1995,CHEVROLET,PRZ, 
201007145625,1,1997,CHEVROLET,2 DR, 
201007145625,2,1997,MERCEDES BENZ,4 DR, 
201007145625,3,0   ,,, 
2010071458034,1,1999,FREIGHTLINER,TRAILER, 
2010071458034,2,2007,SUZUKI,GSX, 
2010071458034,3,2008,FORD,CROWN VIC, 
20100714?3345-10,1,2004,TOYOTA,WAGO, 
20100714?3345-10,2,1998,TOYOTA,SUV, 
20100714B060201002606A,1,2004,NISSAN,ALTIMA, 
20100714C10043228,1,2007,FORD,CROWN VIC., 
20100714D030201002474A,1,2008,MERCEDES BENZ,GL450, 
20100714D030201002474A,2,1999,HONDA,ACCORD, 
201007152010-005853,1,2002,AUDI,A4, 
201007152010-005853,2,2005,FORD,FIV, 
2010071610-06843,1,0   ,FORD,FOCUS, 
2010071610-06843,2,0   ,ACURA,TL, 
2010071610-06843,3,2005,CHEVROLET,EQUINOX, 
2010071610-09643,1,1996,FORD,TAURUS, 
2010071610-16443,1,2004,KIA,4 DR., 
2010071610-16443,2,2009,NISSAN,4 DR., 
2010071610-21803,1,2008,CHEVROLET,MAL, 
2010071610-21803,2,2010,JEEP,LIB, 
2010071610-21803,3,2001,FORD,ESC, 
2010071610-22136,1,2007,HONDA,SUV, 
2010071610-22136,2,2006,SUZUKI,MC, 
2010071610-22314,1,2006,SUZUKI,MC, 
2010071610-22314,2,2007,NISSAN,SUV, 
2010071610-36002,1,2002,TOYOTA,4 DR., 
2010071610-36002,2,1997,HONDA,SUV, 
2010071710-38030,1,2003,NISSAN,MAX, 
2010072010001822,1,1994,MACK,MR, 
201007212010-000969,1,1995,CHEVROLET,TK, 
201007212010-006213,1,1999,PONTIAC,GRAND, 
201007212010-006213,2,1997,CHEVROLET,BLAZER, 
2010072210013553,1,2002,FORD,F450, 
2010072210014961,1,1999,MAZDA,MILLENIA, 
2010072210014961,2,2003,MERCEDES BENZ,E320, 
2010072210015065,1,2002,LEXUS,RX3, 
2010072210015065,2,2009,LEXUS,IS, 
2010072210015065,3,2004,BLUE BIRD,TCF, 
2010072210015748,1,2000,DODGE,DAKOTA, 
2010072210015748,2,2010,HONDA,ACCORD, 
2010072210023874,1,2010,HONDA,CIVIC, 
20100722103339,1,2010,FORD,FOCUS, 
20100722103339,2,2000,NISSAN,SONATA, 
201008012010010859,1,1995,TOYOTA,COROLLA, 
20100801201006256,1,2003,NISSAN,ALTIMA, 
2010080210-00000549,1,1998,PLYMOUTH,NEO, 
201008021000023468,1,2003,FORD,TAURUS, 
201008021000023468,2,2001,FORD,EXPLORER, 
201008021000030541,1,2003,NISSAN,MAXIMA, 
201008021000030541,2,2003,TOYOTA,CAMRY, 
20100802100023468,1,2003,FORD,TAURUS, 
20100802100023468,2,2001,FORD,EXPLORER, 
20100802A310-2010-00377A,1,2001,CHRYSLER,T & C, 
201008032010003771,1,2009,CHEVROLET,MAL, 
201008032010003771,2,2001,CHEVROLET,CAV, 
20100803D020-2010-00622A,1,2008,KAWASAKI,ZX10R, 
20100803D020-2010-00622A,2,1993,FREIGHTLINER,TT, 
20100803D020-2010-01251A,1,2006,CHEVROLET,COBALT, 
20100803D020-2010-01251A,2,2007,WESTERN STAR,FLATBED, 
20100804201003595,1,2002,FORD,PKUP, 
20100804201004381,1,1990,HONDA,ACCORD LX, 
201008052010-13529,1,2009,HONDA,REC. ATV., 
201008052010-18954,1,2001,HARLEY DAVIDSON,WGLIDE, 
201008052010-20140,1,1999,MERCURY,COU, 
201008052010-20879,1,2007,KIA,RIO, 
201008052010-23809,1,0   ,DODGE,PICKUP,Y
201008052010-25413,1,2003,DODGE,DAK,Y
201008052010-28391,1,1994,CHEVROLET,4 DOOR,Y
201008052010-6568,1,1997,SATURN,SL2, 
201008052010-6568,2,2006,JEEP,WRANGLER, 
201008052010-9878,1,2001,GMC,SIERRA, 
201008062010-00023885,1,2006,JEEP,CHEROKEE, 
201008062010-00023885,2,1997,TOYOTA,4RUNNER, 
201008062010-00029675,1,2001,BUICK,LESABRE, 
201008062010-00034171,1,2004,BUICK,LESABRE, 
201008062010-00034171,2,2000,ACURA,TL, 
20100806201000032846,1,2002,FORD,EXPLORER, 
20100806201000034611,1,0   ,YAMAHA,ATV, 
20100807201006030,1,1976,SUZUKI,VZR, 
20100808201001386,1,1998,PONTIAC,GRANDPRI, 
20100808201007033,1,2006,HARLEY DAVIDSON,FLH, 
20100808201007937,1,2004,NISSAN,ALTIMA, 
20100808201007937,2,2002,MAZDA,PROTOGE, 
20100808201010061,1,2006,HARLEY DAVIDSON,FLS, 
20100808201010061,2,2003,CADILLAC,SDN, 
2010080820101284,1,2002,CHEVROLET,CAVALIER, 
2010080820101284,2,2010,FORD,EDGE, 
2010080910-DRPA-1804,1,2007,HARLEY DAVIDSON,FLF, 
20100809201006748,1,1984,HARLEY DAVIDSON,TOUR GLIDE, 
20100809201010632,1,1997,CHEVROLET,S 10, 
20100809201011521,1,2007,STERLING,TRACTOR, 
20100809201011521,2,2010,DODGE,4 DOOR, 
201008102010-236,2,2000,FORD,VAN, 
20100811#10-303,1,2005,TOYOTA,TACOMA, 
2010081110-1917,1,0   ,,,Y
2010081110-24953,1,2009,FORD,F250, 
2010081110-24953,2,2008,KAWASAKI,ZX1, 
2010081110-2796,1,2006,BMW,750, 
2010081110-29450,1,1987,FORD,F-150, 
2010081110-30997,1,1994,NISSAN,ALTIMA, 
2010081110-33857,1,2003,SUZUKI,GRAND VITARA, 
2010081110-33857,2,2006,KENWOOD,DUMP, 
2010081110-35290,1,2003,MITSUBISHI,ECLIPSE, 
2010081110-8183,1,0   ,HONDA,CR125, 
2010081110-9271,1,2004,TOYOTA,RAV, 
2010081110-9506,1,2002,HONDA,ACCORD, 
2010081110-9506,2,2005,CHEVROLET,MONTE CAR, 
201008112010-10599,1,0   ,GMC,SIERRA, 
201008112010-10599,2,2006,HONDA,CRV, 
201008112010-17219,1,2006,CHEVROLET,TRAILBLAZER, 
20100811201008313,1,2007,HYUNDAI,SONATA, 
20100811201008313,2,1995,HONDA,ACCORD, 
20100811201008313,3,2009,MITSUBISHI,LANCER, 
20100814A310-2010-01606A,1,2009,VICTORY,MC, 
201008152010-8034/132,1,1998,CHEVROLET,WAGON, 
20100816A10-30,1,2004,KENWORTH,TRK, 
20100816A10-71,1,2007,TOYOTA,SW, 
2010081810-15627,1,2003,TOYOTA,HIG, 
2010081810-15627,2,2003,LINCOLN,LS, 
2010081810-15943,1,2005,FORD,ESC, 
2010081810-20444,1,1998,HONDA,CBR600, 
2010081810-25649,1,2000,YAMAHA,MC, 
2010081810-25649,2,2005,MERCEDES BENZ,E500, 
2010081810-31686,1,2007,YAMAHA,R6, 
2010081810-32401,1,1993,CHEVROLET,PRISM, 
2010081810-32750,1,2003,VOLKSWAGEN,GTI, 
2010081810-33348,1,2010,TOYOTA,YARIS, 
2010081810-33348,2,2005,MAZDA,RX8, 
2010081810-43578,1,2006,SAAB,9-7X,Y
2010081810-53043,1,2008,NISSAN,PATHFINDER, 
2010081810-53043,2,2001,DODGE,NEON, 
2010081810-53043,3,2001,MERCURY,VILLAGER, 
2010081810-56527,1,2003,HINO,TRK, 
2010081810-56527,2,2005,CHEVROLET,VAN, 
2010081810-56527,3,2005,FORD,F450, 
2010081810-6181,1,2004,ISUZU,ASC, 
2010081810-6181,2,2000,CHRYSLER,300, 
2010081810-6265,1,2002,HONDA,ACC, 
2010081810-9938,1,1993,DODGE,CARAVAN, 
2010081810-9938,2,2005,MAZDA,M3S, 
2010081810-9938,3,2004,HONDA,ACCORD, 
