id,vehicle_number,charge
2007011320718905,2,39:4-126                      
20070113I-2007-21487,1,                              
20070113I-2007-21487,2,                              
20070117I-2007-001415,1,CARELESS DRIVING              
20070117I-2007-004227,1,                              
20070117I-2007-006800,1,                              
20070117I-2007-006800,2,                              
20070117I-2007-009562,1,                              
20070117I-2007-009671,1,                              
20070117I-2007-009671,2,CARELESS DRIVING              
20070117I-2007-009933,1,                              
200701192007-07857,1,                              
200701192007-07857,2,39:4-50                       
200701192007-14618,1,                              
200701192007-21091,1,39:3-40                       
200701192007-30886,1,                              
20070123A090-2007-00173A,1,39:4-50                       
20070123A090-2007-00206A,1,39:4-50                       
2007020307-007266,1,39:3-4                        
2007020307-007266,2,39:4-97                       
2007020307-007266,3,                              
2007020307-007266,4,                              
2007020307-007266,5,                              
2007020307-019160,1,                              
2007020307-019160,2,39:4-1150 IMPROPER TURN AT TR?
2007020307-24317,1,                              
2007020407-11290,1,                              
2007020407-11290,2,                              
2007020407-13041,1,                              
2007020407-8088,1,                              
200702042007-06290,1,                              
200702042007-06290,2,                              
2007020507-000551,1,                              
2007020507-002568,1,39:4-97                       
2007020507-002568,2,                              
2007020507-004794,1,                              
2007020507-004957,1,                              
2007020507-004957,2,                              
2007020507-004957,3,                              
2007020507-004957,4,                              
2007020507-007009,1,39:4-97                       
2007020507-007009,2,                              
2007020507-00800?,1,                              
2007020607-022762,1,39:4-124 39:3-36 39:4-97      
20070210D2007-124,1,RIGHT OF WAY AT INTERSECTION. 
20070210D2007-124,2,                              
200702112007-007075,1,                              
200702112007-018571,1,39:4-96                       
200702112007-018571,2,39:4-127                      
200702112007-018571,3,                              
200702112007-043873,1,                              
2007021207-06942,1,                              
2007021207-06942,2,                              
20070212072290,1,                              
20070212B060-2007-00006P,1,                              
20070212D030-2007-01360A,1,                              
20070212D030-2007-01360A,2,                              
20070212D030200702855A,1,                              
20070212D030200702855A,2,                              
20070212D030200702855A,3,                              
200702132007-002114,1,39:3-29                       
2007021507-25961,1,39:4-66B                      
2007021507-25961,2,39:4-97                       
200702150735001,1,                              
20070215R126-07,1,                              
20070215R126-07,2,                              
20070215R168(A)07,1,                              
20070215R242-07,1,                              
20070215R242-07,2,                              
20070215R323(A)07,1,                              
20070215R323(A)07,2,                              
20070215R881-07,1,                              
200702162007-010500,1,                              
200702162007-012245,1,                              
2007021807-535-AC,1,39:4 127                      
20070219I-2007-025959,1,                              
20070219I-2007-030129,1,D.W.I.                        
20070219I-2007-053043,1,NONE@REPORT TIME              
20070219I-2007-053043,2,NONE@REPORT TIME              
20070219I-2007-053043,3,NONE@REPORT TIME              
20070219I-2007-053043,4,NONE@REPORT TIME              
20070219I-2007-053043,5,NONE@REPORT TIME              
20070219I-2007-056026,1,                              
2007022007-5269,1,39:4-97 CARELESS DR           
2007022007-7825,1,39:3-40                       
2007022007-7825,2,39:4-82                       
20070221A7-1062,1,                              
20070221A7-243,1,                              
20070221A7-243,2,                              
20070221A7-243,3,                              
20070221A7-243,4,                              
20070221A7-524?,1,                              
20070221A7-524?,2,                              
20070221A7-634,1,                              
20070221A7-634,2,39:4-97 39:4-129              
20070221A7-719A,1,                              
20070221A7-930?,1,39:3-29                       
20070221A7-930?,2,                              
2007022207-13435,1,39:4-129                      
2007022307-09097,1,                              
2007022307-09097,2,                              
2007022307-18689,1,39:4-50 39:6B-2 39:4-129      
2007022307-22243,1,                              
200702230703968,1,                              
200702230703968,2,                              
200702230707136,1,                              
200702230707136,2,                              
200702230707136,3,                              
200702230709431,1,                              
200702230719623,1,                              
200702230722805,1,                              
200702230730266,1,                              
200702230730266,2,                              
2007022507-20545,1,                              
2007022507-20545,2,                              
2007022507-20545,3,                              
2007022507-20545,4,                              
2007022507-20545,5,                              
2007022507-20545,6,39:4-50 DWI 39:4-96 RECKLESS  
20070225I-2007-05943,1,                              
20070225I-2007-05943,2,39:4-144                      
20070225I-2007-07744,1,39:4-35                       
2007022807-003147,1,39:4-50                       
2007022807-003147,2,39:4-50.2                     
2007022907-02596-056,1,39:4-50                       
2007022907-08239-208,1,                              
2007022907-5993-015,1,                              
20070229D030200703842A,1,                              
20070229D030200703842A,2,                              
20070229D030200703842A,3,                              
200702302007-03133,1,                              
200702302007-03133,2,                              
200702302007-11927,1,39:4-98                       
200702302007-11927,2,                              
200702302007-11927,3,                              
200702302007-11927,4,                              
200702302007-11927,5,                              
200702302007-11927,6,                              
200702302007-25780,1,39:4-50                       
200702302007-26208,1,                              
200702302007-26208,2,                              
200702312007-018763,1,                              
200702312007-018763,3,                              
200702312007-018763,4,                              
20070231B060-2007-01465A,1,                              
20070231B060-2007-01465A,2,                              
2007023307-03786,1,                              
2007023307-07821,1,                              
2007023307-16502,1,39:4-97 AND 39:4-36           
2007023307-19666,1,39:4-97                       
2007023307-21232,1,39:4-50                       
2007023307-21611,1,39:8-1                        
2007023307-21611,2,39:4-97                       
2007023307-9011,1,39:4-50                       
2007023307-9011,2,39:4-50 4A                    
2007023307-9011,3,39:4-96                       
200702342007-004047,1,                              
2007023607-0144,1,                              
2007023607-133,1,                              
2007023607-133,2,                              
2007023607156,1,                              
20070237.,1,                              
20070237.,2,                              
200702382007-000152,1,                              
200702382007-000152,2,                              
200702382007-004587,1,                              
200702382007-004681,1,39:4-81                       
200702382007-004681,2,                              
200702382007-005040,1,                              
200702382007-005040,2,                              
2007023907-1393,1,39:4-129A                     
2007023907-4884,1,39:4-96                       
20070241066-07,1,                              
20070242154898,1,39:4-97                       
20070242154898,2,                              
20070242156818,1,                              
20070242156818,2,                              
20070242157414,1,                              
20070242157499,1,39:4-32                       
20070242159513,1,39:4-50                       
20070242161970,1,39:4-47 39:3-13.4             
2007024607-17251,1,                              
2007024607-17831,1,                              
2007024607-22105,1,39:3-76.2F                    
2007024607-22105,2,                              
2007024607-22105,3,                              
2007024607-23693,1,                              
2007024607-23693,2,                              
2007024607-33531,1,39:4-97                       
2007024607-34314,1,                              
2007024607-43645,1,39:4-96                       
2007024607-43645,2,                              
2007024607-45791,1,                              
2007024607-5957,1,39:3-40 SUSPENDED D.L.        
20070246E040200700417A,1,39:4-97                       
20070246E040200700417A,2,39:3-10                       
20070246E040200700417A,3,39:3-4                        
20070246I-2007-045629,1,RECKLESS DRIVING              
20070246I-2007-045629,2,DRIVING WHILE INTOXICATED     
2007024707-077,1,                              
2007024707-095,1,39:4-36                       
2007024807-11889,1,                              
2007024807-935,1,                              
2007024907-7849,1,                              
200702492007-012812,1,                              
2007025007-13717,1,                              
2007025007-13717,2,                              
2007025007-5701,1,                              
2007025007-5701,2,                              
2007025007-8540,1,39:4-50                       
2007025007-8540,2,39:4-96                       
20070250D030-2007-00056A,1,                              
2007025107-11360,1,                              
2007025107-11360,2,                              
2007025107-19926,1,                              
2007025207-4478,1,                              
2007025207-4478,2,                              
2007025207-4478,3,39:4-90                       
200702532007-003556,1,DWI                           
20070255MV-07-028,1,                              
2007025607-3527,1,                              
2007025707-08312,1,                              
2007025707-08312,2,                              
2007025707-6855,1,                              
20070257E040200701668A,1,                              
200702582007-2357,1,                              
200702582007-2357,2,39:4-144                      
20070258200700280,1,                              
20070258200700280,2,                              
2007026007-36931,1,                              
2007026007-40058,1,                              
2007026007-40058,2,                              
2007026007009855,1,39:4-33                       
2007026007014205,1,39:3-40                       
2007026007014205,2,                              
2007026007022794,1,39:4-50 D.W.I                 
2007026007038404,1,                              
2007026007051242,1,                              
20070260OIT-07271946,1,                              
20070261TY-07-03648,1,39:4-97                       
20070261TY-07-05687,1,39:4-97                       
20070261TY-07-05687,2,                              
20070261TY-07-09299,1,NONE AT SCENE                 
2007026307-126,1,2C:33-14 INT W/ TRANSPORTATION
200702650?-9224,1,                              
200702662007-000888/38-07,1,                              
200702662007-003037/127-07,1,                              
200702662007-003037/127-07,2,39:4-82                       
2007026807-137,1,                              
20070268E040-2007-02297A,1,                              
20070268E040-2007-02297A,2,                              
20070269I-2007-01474,1,39:4-36                       
2007027007-10873,1,                              
2007027007-7748,1,39:4-36                       
2007027007-8356,1,                              
2007027007-8356,3,                              
200702702007-6127,1,                              
20070301C120-2007-00135A,1,39:4-97                       
20070301E030-2007-00839-A,1,39:4-97                       
20070304200729685,1,                              
20070304200729685,2,39:4-85.1                     
20070304D020-2007-00461A,1,                              
20070304D020-2007-00461A,2,                              
2007030507-26704,1,                              
2007030507-9960,1,                              
2007030507-9960,2,                              
20070305P07-27838,1,39:3-4                        
20070305P07-27838,2,39:4-81                       
200703062007-08976,1,39:4-50                       
200703062007-08976,2,                              
200703062007-11133,1,39:4-97                       
200703062007-16635,1,39:4-81                       
200703062007-16635,2,                              
200703062007-1714,1,39:4-96                       
200703062007-1714,2,                              
200703062007-18602,1,                              
200703062007-18602,2,                              
200703062007-4061,1,39:4-97                       
20070307C020-2007-00472A,1,                              
2007030836781-07,1,                              
2007030836781-07,2,                              
2007030836781-07,3,                              
2007030836781-07,4,                              
2007030836781-07,5,                              
2007030836781-07,6,                              
2007030836781-07,7,                              
2007030836781-07,8,                              
2007030836781-07,9,                              
2007030836781-07,10,                              
2007030836781-07,11,                              
2007030836821-07,1,39:4-81                       
2007030836821-07,2,                              
2007030837044-07,1,39:4-96                       
2007030837526-07,1,                              
2007030837526-07,2,                              
2007030837979-07,1,                              
20070310200703432,1,39:4-97                       
20070310200703432,2,                              
20070310200703432,3,                              
20070311200701482,1,                              
20070311200701482,2,                              
2007031307-16628,1,                              
200703132007-17326,1,39:4-50                       
200703132007-788,1,39:4-50                       
200703132007-788,2,                              
200703132007-788,3,                              
200703152007-0406,1,                              
200703152007-0406,2,39:4-81                       
200703152007-0406,3,                              
200703152007-2443,1,                              
200703152007-2443,2,39:4-97                       
200703152007-6557,1,39:4-81                       
200703152007-6557,2,39:3-40                       
20070316C020200700020A,1,                              
20070316C020200700020A,2,                              
2007031708-07,1,39:4-50                       
2007031711-1338-07,1,39:4-50                       
20070317C020200700405A,1,39:4-50                       
20070317C020200700405A,2,                              
20070318D020200701267A,1,                              
20070318D020200701267A,2,                              
20070318D020200701267A,3,                              
20070318MVA-07-5129,1,                              
20070318MVA0504,1,39:4-97                       
20070318MVA0504,2,39:3-4                        
20070318MVA0504,3,                              
20070318MVA0504,4,39:3-10                       
2007031907-0471,1,39:4-97                       
2007031907-8179,1,39:4-50                       
2007032007-7719,1,39:4-50                       
200703202007-10099,1,                              
200703202007-10099,2,                              
200703202007-10099,3,                              
200703202007-10099,4,                              
200703202007-10099,5,39:4-97                       
200703202007-12410,1,39:4-50                       
200703202007-12468,1,                              
200703202007-1293,1,39:4-97                       
200703202007-13814,1,39:4-50                       
200703202007-14279,1,NJS 39:4-96 RECKLESS DRIVING  
200703202007-748,1,39:4-50                       
200703202007-7694,1,                              
200703202007-7694,2,                              
200703202007-7756,1,                              
200703202007-7756,2,                              
200703202007-8562,1,39:4-144                      
200703202007-8562,2,                              
200703202007-9673,1,39:4-50                       
200703222007-172,1,                              
200703222007-506,1,                              
2007032307-10437,1,                              
2007032307-10437,2,39:4-97                       
2007032307-11757,1,                              
2007032307-11757,2,39:4-97                       
200703232007-1144,1,39:4-50                       
200703232007-11765,1,                              
200703232007-2626,1,39:4-81                       
200703232007-2626,2,NO CHARGE                     
200703242007-21370,1,39:4-50                       
200703242007-21370,2,                              
200703242007-21370,3,                              
200703242007-23452,1,39:4-96                       
200703242007-3516,1,                              
200703242007-8061,1,                              
200703242007-8061,2,39:4-81                       
20070324C020-2007-00139A,1,                              
20070324C020-2007-00139A,2,                              
20070324C020200700013A,1,                              
20070324C020200700013A,2,                              
20070324C020200700013A,3,                              
20070324D020-2007-00655A,1,                              
20070324D020-2007-0753A,1,39:4-50                       
200703252007-5971,1,                              
200703252007-5971,2,                              
20070328071258,1,                              
200703292007-21261,1,39:4-50                       
20070332C080-200700-440A,1,39:4-50                       
20070332C080200700357A,1,39:4-86                       
20070332C080200700357A,2,39:3-10                       
20070332C080200700378A,1,                              
20070332C080200700636A,1,                              
20070332C080200700636A,2,                              
20070333C080-2007-00016A,1,39:4-50                       
20070333C080-2007-00016A,2,                              
20070333C080-2007-00016A,3,                              
20070333C080-2007-00591A,1,39:4-50                       
20070333C080200700047A,1,39:4-50                       
20070333C080200700060A,1,39:3-10                       
20070333C080200700060A,2,39:4-144                      
20070333C080200700078A,1,39:4-97                       
20070334M07-006,1,                              
20070334M07-101,1,                              
20070334M07-101,2,                              
20070334M07-156,1,39:4-97                       
20070334M07-156,2,                              
20070335C080200700116A,1,                              
20070335C080200700116A,2,                              
20070336C120-2007-00212A,1,39:4-50                       
20070336C120-2007-00235A,1,39:4-97                       
20070336C120-2007-00235A,2,                              
20070336C120200700100A,1,                              
200703372007-0199,1,39:4-97                       
200703372007-0199,2,                              
200703372007-0199,3,                              
200703372007-1146,1,39:4-81                       
200703372007-1146,2,39:4-81                       
200703372007-1567,1,39:4-88                       
20070337D020200700601A,1,39:4-50                       
200703382007-8854,1,CARELESS DRIVING 39:4-97      
2007033870010871,1,                              
2007033870010871,2,                              
2007033870010871,3,                              
2007033870017621,1,                              
2007033870018312,1,39:4-97                       
2007033870019407,1,39:4-115A                     
2007033870019407,2,                              
20070338OIT-07140459,1,39:4-97                       
2007033907-XBC-12,1,                              
20070339C080-2007-00267A,1,                              
20070339C080-2007-00267A,2,                              
20070339C120-2007-00028A,1,                              
20070404207003779,1,                              
20070404207003779,2,                              
20070404A310-2007-01132A,1,                              
20070404A310-2007-01132A,2,39:4-50                       
20070404A310-2007-01824A,1,                              
20070404A310-2007-01824A,2,39:4-97                       
20070405T2007-37,1,                              
20070405T2007-37,2,39:4-50                       
20070405T2007-376,1,                              
20070407200700543,1,39:4-97                       
20070407200700746,1,                              
2007040807-01-06-341,1,                              
2007040807-01-06-341,2,                              
2007040807-0220020,1,39:4-50 3                     
2007040807-03-08-285,1,                              
2007040807-05-02-286,1,39:4-85                       
2007040807-05-02-286,2,                              
2007040807-05-16-295,1,                              
2007040807-05-19-224,1,                              
2007040807-07-05-282,1,                              
2007040807-08-10-102,1,39:4-50                       
2007040807-08-27-229,1,                              
2007040807-08-27-229,2,39:4-97                       
2007040807-09-05-218,1,                              
2007040807-09-05-218,2,                              
2007040807-09-05-218,3,                              
2007040807-09-12-060,1,39:3-10                       
2007040807-09-21-308,1,39:3-10                       
2007040807-1066,1,                              
2007040807-11-18-045,1,39:4-50                       
2007040807-11-18-045,2,                              
20070408070124-026,1,39:4-50                       
20070408070303-044,1,39:4-96                       
20070408070313204,1,                              
20070408070313204,2,                              
20070408070318172,1,                              
20070408070318172,2,39:4-87                       
20070408070325191,1,                              
20070408070410125,1,                              
20070408070521250,1,39-3-10                       
20070408070527-097,1,                              
20070408070528185,1,39:4-97                       
20070408070528185,2,39:4-97                       
20070408070528185,3,                              
20070408070617259,1,                              
20070408070625-285,1,39:4-144                      
20070408070625-285,2,                              
20070408070730-092,1,                              
20070408070730-092,2,39:3-10                       
20070408070815-204,1,                              
20070408070901180,1,                              
20070408070903-196,1,                              
20070408070903-196,2,39:4-97                       
20070408071027-276,1,                              
20070408071102058,1,                              
20070408071208230,1,                              
20070408071215-248,1,39:4-50                       
2007040807DRPA000667,1,                              
2007040907-15646,1,                              
2007040907-15646,2,                              
2007040907-38847,1,NONE AT THIS TIME             
2007040907-46960,1,                              
2007040907-48559,1,39:6B-2                       
2007040907-69102,1,                              
2007040907-74559,1,                              
2007040907-88929,1,39:3-10                       
2007040907-99561,1,                              
2007040907-99561,2,                              
200704092007-025996,1,                              
200704092007-75667,1,39:4-97                       
200704092007-75667,2,                              
200704092007-75667,3,                              
200704092007-75667,4,                              
20070409A310200700278A,1,                              
200704112007000271,1,                              
200704112007000271,2,                              
200704112007000371,1,                              
200704112007000371,2,                              
200704112007003515,1,                              
20070414A310-2007-1304A,1,39:4-89                       
20070414A310-2007-1304A,2,                              
2007041507-22282,1,39:4-97                       
2007041507-22282,2,                              
2007041507-29335,1,39:4-97                       
2007041507-29335,2,                              
2007041507-31728,1,39:4-96                       
2007041507-33091,1,                              
2007041507-42522,1,39:4-97                       
2007041507-43725,1,                              
2007041507-46076,1,39:4-66                       
2007041507-46076,2,                              
2007041507-54915,1,                              
2007041507-54915,2,                              
2007041507-57550,1,39:4-97                       
2007041507-57783,1,                              
20070415075754,1,                              
200704152007-16363,1,                              
200704152007-28693,1,                              
200704152007-39572,1,39:4-50                       
200704152007-39572,2,                              
200704152007-47148,1,                              
200704152007-52518,1,39:4-97                       
200704152007-54410,1,                              
2007041607-081,1,                              
2007041607-132-A,1,                              
2007041607-132-A,2,                              
2007041607-274-A,1,39:4-96                       
2007041607-313-A,1,CHARGE                        
2007041607-313-A,2,                              
2007041607-433-A,1,                              
2007042207-003792,1,                              
2007042207-007170,1,                              
200704252007000386,1,                              
200704252007001301,1,                              
200704252007001427,1,                              
200704252007001594,1,39:4-144                      
200704252007001594,2,                              
200704252007001594,3,                              
20070427#07-34163,1,                              
20070427#07-34163,2,                              
20070427#07-45415,1,                              
2007042707-18754,1,                              
2007042707-19028,1,39:4-97                       
2007042707-19028,2,                              
2007042707-21345,1,                              
2007042707-21345,2,39:3-40                       
2007042707-29142,1,39:4-50                       
2007042707-29142,2,                              
2007042707-34002,1,39:4-81                       
2007042707-34002,2,                              
2007042707-40965,1,PENDING                       
2007042707-40965,2,                              
2007042707-50282,1,                              
200704282007004981,1,                              
200704282007004981,2,                              
200704282007010102,1,PENDING                       
200704302007-700,1,                              
200704302007-700,2,                              
2007043407-1057-AC,1,                              
2007043407-1057-AC,2,                              
2007043407-1058-AC,1,39:4 50                       
2007043407-3-AC,1,                              
2007043407-3-AC,2,                              
2007043407-308-AC,1,                              
2007043407-329-AC,1,                              
2007043407-329-AC,2,                              
2007043407-353-AC,1,39:4-97                       
2007043407-353-AC,2,39:3 40                       
2007043407-637-AC,1,                              
20070435270-07,1,                              
20070435270-07,2,39:3-76-2B                    
200704357589-07,1,                              
200704357589-07,2,                              
200704357690-07,1,39:4-97                       
200704358254-07,1,                              
200704358254-07,2,                              
200704358299-07,1,39:4-97                       
200704358299-07,2,                              
200704358299-07,3,                              
200704358787-07,1,                              
200704362007-012884,1,                              
200704362007-012884,2,                              
200704362007-012884,3,                              
200704362007-016256,1,                              
200704362007-019847,1,39:3-10                       
200704362007-019847,2,                              
200704362007-020014,1,39:4-88B                      
200704362007-02169,1,NONE ISSUED                   
200704362007-026839,1,39:4-115                      
200704362007-026839,2,                              
200704362007-029556,1,39:4-97                       
200704362007-029556,2,39:3-4                        
200704362007-032858,1,39:4-50                       
200704362007-038817,1,39:4-96                       
200704362007-045647,1,                              
200704362007-7060,1,39:4-144                      
200704362007-7060,2,                              
200704362007-9409,1,39:4-66B                      
200704362007-9409,2,                              
20070436A160-2007-00308A,1,39:4-97                       
20070436A160-2007-00308A,2,                              
20070436A160-2007-944A,1,39:4-97                       
20070436A160-2007-944A,2,                              
200705022007-016563,1,39:4-50 DUI                   
200705022007-016563,2,39:4-97                       
20070504A050-2007-00199A,1,39:4-50                       
20070504A050-2007-231A,1,39:4-96                       
20070504E0302007-1692A,1,                              
200705052007-009777,1,N.S.I.                        
200705052007-020065,1,                              
200705052007-020065,2,                              
20070505E0302007-1024A,1,39:4-97                       
200705062007-00343,1,39:4-50                       
200705062007-03728,1,                              
200705062007-03728,2,                              
200705062007-08798,1,39:4-50                       
200705062007-12266,2,                              
200705062007-13717,1,39:4-97                       
200705062007-13717,2,                              
200705062007-15082,1,                              
200705062007-16393,1,39:3-76.2F                    
200705062007-16393,2,39:4-144                      
200705062007-19311,1,39:4-97 39:6B-2 39:3-10       
200705062007-19311,2,                              
200705062007-20010,1,39:4-97                       
200705062007-20010,2,                              
200705062007-20010,3,                              
200705062007-20010,4,                              
200705062007-20010,5,                              
200705062007-21284,1,39:4-97                       
20070506E030200701270A,1,                              
20070506I-2007-22866,1,39:4-96                       
20070506I-2007-24048,1,39:4-50                       
20070506I-2007-31502,1,                              
20070506I-2007-31502,2,                              
20070506I-2007-31502,3,39:4-50                       
20070506I-2007-34943,1,39:3-40                       
20070506I-2007-38695,1,                              
20070506I-2007-39479,1,                              
20070506I-2007-41859,1,39:4-50                       
20070506I-2007-43278,1,                              
2007050707-13473,1,39:3-144                      
2007050707-13473,2,                              
2007050807-18267,1,39:4-36                       
20070508PD-07-27345,1,                              
20070511A050-2007-00037P,1,39:4-50 DUI                   
20070511A050-2007-00163A,1,39:4-97                       
20070511A050-2007-00163A,2,                              
20070511A050-2007-00485A,1,39:4-50 DUI                   
200705142007-14376,1,                              
200705142007-34741,1,                              
200705142007-34741,2,CARELESS/UNREG M/C            
200705142007-39955,1,                              
200705142007-7198,1,                              
200705142007-7198,2,                              
200705152007-004796,1,39:4-14.1                     
20070516A050-2007-00058A,1,39:3-66                       
20070516A050-2007-00058A,2,                              
2007060107-14380,1,39:4-97                       
2007060107-28299,1,PENDING                       
2007060107-29119,1,                              
2007060107-29119,2,39:4-115A IMPROPER TURN @ TRA?
20070601BR-21361-07,1,                              
20070601BR-28705-07,1,39:4-97 (CARELESS DRIVING)    
20070601BR-28705-07,2,                              
20070601BR07-15276,1,                              
20070603A040-2007-00321A,1,39:4-50 (DRIVING WHILE INTOXI?
20070603A040-2007-00818A,1,39:4-50                       
20070603A040200700481A,1,39:4-97                       
20070605A100-2007-00203-A,1,                              
20070605A100-2007-00203-A,2,39:4-97                       
20070605A100200700269A,1,39:4-50                       
20070607A040-200700126A,1,39:4-50                       
20070608A100200700548A,1,                              
20070609A100-2007-00530A,1,39:4-97                       
20070609A100200700170A,1,39:4-97                       
20070609A310200701526A,1,39:4-97                       
2007061007-007722,1,LEAVING THE SCENE OF ACCIDENT?
2007061007-007722,2,CARELESS DRIVING 39:4-97      
2007061007-017266,1,FAILURE TO KEEP RIGHT 39:4-82 
2007061007-017266,2,                              
2007061007-027438,1,REVOKED                       
2007061007012217,1,39:4-97 CARELESS DRIVING      
2007061007012217,2,                              
2007061007012217,3,                              
2007061007020032,1,                              
2007061007020032,2,                              
2007061007030564,1,39:4-81 FAILURE TO OBSERVE SI?
2007061007030564,2,39:3-76(A)CHILD RESTRAINT SYS?
20070612A040-2007-00527A,1,39:4-97                       
20070612A040-2007-00527A,2,                              
20070612A040200700638A,1,39:4-99                       
20070613A0402007-392A,1,                              
