id,vehicle_number,position,occupant_number,age,sex,condition
20070112A160200700155A,2,01,2,55,M,04
20070112A160200700565A,1,01,1,22,M,02
2007011320700166,1,01,1,85,M,  
2007011320700166,2,01,2,40,M,02
2007011320700166,2,03,3,39,F,  
2007011320700535,1,01,1,59,F,02
2007011320700535,1,03,2,39,M,03
2007011320700535,2,01,3,69,M,02
2007011320700790,1,01,1,32,M,02
2007011320700790,1,03,2,31,M,  
2007011320700790,1,04,3,10,M,  
2007011320700790,1,06,4,7,M,03
2007011320700790,2,01,5,32,M,  
2007011320700998,1,01,1,68,M,03
2007011320700998,2,01,2,45,F,02
2007011320701884,1,01,1,78,M,02
2007011320701884,2,01,2,62,M,04
2007011320706755,1,01,1,62,F,  
2007011320708445,1,01,1,17,F,04
2007011320708445,1,03,2,17,F,04
2007011320708445,1,04,3,17,M,02
2007011320708445,1,06,4,16,M,04
2007011320710406,1,01,1,43,F,02
2007011320710406,2,01,2,36,M,04
2007011320710406,2,03,3,13,M,04
2007011320710564,2,01,1,53,M,02
2007011320710854,1,01,1,21,M,02
2007011320710854,2,01,2,72,M,  
2007011320713239,1,01,1,30,M,  
2007011320713239,1,03,2,30,M,  
2007011320713239,2,01,3,18,F,  
2007011320713239,2,03,4,20,M,02
2007011320714569,1,01,1,45,M,02
2007011320714569,2,01,2,30,M,  
2007011320715155,1,01,1,17,M,04
2007011320715155,1,03,2,17,M,02
2007011320715155,1,07,3,16,F,04
2007011320715479,1,01,1,25,M,02
2007011320715479,2,01,2,36,M,04
2007011320716136,1,01,1,22,M,02
2007011320718905,1,01,1,49,M,02
2007011320718905,2,01,2,41,M,  
2007011320718905,2,03,3,27,M,  
20070113I-2007-21487,2,01,1,77,M,  
20070117I-2007-001415,1,01,1,26,M,04
20070117I-2007-001415,1,02,2,17,F,04
20070117I-2007-001415,1,03,3,18,F,02
20070117I-2007-004227,1,01,1,36,M,02
20070117I-2007-006800,1,01,1,56,M,02
20070117I-2007-006800,2,01,2,48,M,04
20070117I-2007-009562,1,01,1,56,F,02
20070117I-2007-009562,1,05,2,27,M,02
20070117I-2007-009671,1,01,1,34,M,  
20070117I-2007-009671,2,01,2,64,M,02
20070117I-2007-009933,1,01,1,48,M,02
200701192007-07857,1,01,1,31,M,  
200701192007-07857,2,01,2,23,M,02
200701192007-14618,1,01,1,71,M,  
200701192007-14618,1,03,2,66,M,  
200701192007-14618,1,04,3,67,F,  
200701192007-14618,1,06,4,70,F,  
200701192007-21091,1,01,1,49,M,  
200701192007-30886,1,01,1,21,F,  
20070123A090-2007-00173A,1,01,1,41,M,02
20070123A090-2007-00206A,1,01,1,19,M,03
2007020307-007266,1,01,1,23,F,  
2007020307-007266,2,01,2,44,F,04
2007020307-007266,3,01,3,43,F,  
2007020307-007266,3,03,4,16,F,  
2007020307-007266,3,04,5,11,F,  
2007020307-007266,3,06,6,13,F,  
2007020307-007266,4,01,7,63,F,02
2007020307-007266,5,01,8,44,M,04
2007020307-019160,1,01,1,32,F,04
2007020307-019160,1,03,2,30,M,03
2007020307-019160,1,04,3,1,M,  
2007020307-019160,1,06,4,12,F,  
2007020307-019160,2,01,5,26,F,04
2007020307-24317,1,01,1,20,M,04
2007020307-24317,1,03,2,20,M,02
2007020407-11290,1,01,1,38,M,02
2007020407-11290,2,01,2,77,M,  
2007020407-11290,2,03,3,39,F,04
2007020407-11290,2,06,4,45,F,04
2007020407-13041,1,01,1,51,F,02
2007020407-8088,1,01,1,19,M,03
2007020407-8088,1,03,2,18,F,02
200702042007-06290,1,01,1,40,M,  
200702042007-06290,2,01,2,27,M,02
200702042007-06290,2,02,3,,F,03
2007020507-000551,1,01,1,74,M,02
2007020507-000551,1,06,2,8,F,  
2007020507-002568,1,01,1,66,F,02
2007020507-002568,2,01,2,23,F,  
2007020507-002568,2,02,3,30,F,  
2007020507-004794,1,01,1,, ,  
2007020507-004957,1,01,1,43,F,  
2007020507-004957,2,01,2,23,F,02
2007020507-007009,1,01,1,28,M,02
2007020507-007009,2,01,2,44,M,  
2007020507-00800?,1,01,1,52,M,02
2007020607-022762,1,01,1,57,M,  
20070210D2007-124,1,01,1,56,M,02
20070210D2007-124,2,01,2,19,M,  
200702112007-007075,1,01,1,26,F,  
200702112007-018571,1,01,1,22,F,  
200702112007-018571,1,03,2,20,M,02
200702112007-018571,2,01,3,21,F,04
200702112007-018571,2,03,4,25,M,04
200702112007-018571,2,04,5,25,M,04
200702112007-018571,2,05,6,23,M,04
200702112007-018571,2,06,7,25,M,04
200702112007-018571,3,01,8,59,M,04
200702112007-043873,1,01,1,22,F,  
200702112007-043873,1,03,2,17,M,  
2007021207-06942,1,01,1,22,M,04
20070212072290,1,01,1,24,M,02
20070212B060-2007-00006P,1,01,1,42,M,  
20070212B060-2007-00006P,1,03,2,32,M,  
20070212B060-2007-00006P,1,04,3,29,M,  
20070212B060-2007-00006P,1,06,4,30,F,  
20070212D030-2007-01360A,1,01,1,18,F,  
20070212D030200702855A,1,01,1,60,M,03
20070212D030200702855A,2,01,2,54,M,02
20070212D030200702855A,3,01,3,67,M,  
200702132007-002114,1,01,1,32,M,02
2007021507-25961,1,01,1,45,M,02
2007021507-25961,2,01,2,39,M,04
200702150735001,1,01,1,29,F,02
20070215R126-07,1,01,1,41,F,03
20070215R126-07,2,01,2,54,F,04
20070215R126-07,2,03,3,40,M,02
20070215R168(A)07,1,01,1,65,M,  
20070215R242-07,1,01,1,38,F,02
20070215R242-07,2,01,2,51,F,  
20070215R242-07,2,04,3,10,F,  
20070215R323(A)07,1,01,1,38,M,04
20070215R323(A)07,2,01,2,40,M,02
20070215R881-07,1,01,1,25,F,  
200702162007-010500,1,01,1,22,F,00
200702162007-010500,1,03,2,24, ,  
200702162007-012245,1,01,1,47,M,  
200702162007-012245,1,03,2,51,M,  
200702162007-012245,1,04,3,54,M,  
2007021807-535-AC,1,01,1,35,F,  
20070219I-2007-025959,1,01,1,26,M,02
20070219I-2007-030129,1,01,1,29,F,02
20070219I-2007-030129,1,03,2,23,F,04
20070219I-2007-053043,1,01,1,28,M,02
20070219I-2007-053043,2,01,2,46,F,03
20070219I-2007-053043,2,03,3,69,F,02
20070219I-2007-053043,2,06,4,79,F,02
20070219I-2007-053043,3,01,5,66,F,04
20070219I-2007-053043,3,03,6,41,M,04
20070219I-2007-053043,4,01,7,42,M,  
20070219I-2007-053043,4,03,8,37,F,04
20070219I-2007-053043,4,06,9,26,F,04
20070219I-2007-053043,5,01,10,48,M,  
20070219I-2007-053043,5,03,11,47,F,  
20070219I-2007-056026,1,01,1,77,F,  
2007022007-5269,1,01,1,61,M,02
2007022007-7825,1,01,1,48,F,02
2007022007-7825,2,01,2,20,M,02
2007022007-7825,2,03,3,11,M,02
2007022007-7825,2,04,4,27,F,02
20070221A7-1062,1,01,1,38,M,  
20070221A7-243,1,01,1,78,F,02
20070221A7-243,2,  ,2,, ,  
20070221A7-243,3,  ,3,, ,  
20070221A7-243,4,  ,4,, ,  
20070221A7-524?,1,01,1,24,M,  
20070221A7-524?,2,01,2,27,M,02
20070221A7-634,1,01,1,30,F,02
20070221A7-719A,1,01,1,42,M,  
20070221A7-930?,1,01,1,71,M,02
20070221A7-930?,2,01,2,53,M,  
2007022207-13435,1,01,1,20,M,  
2007022207-13435,1,03,2,19,M,03
2007022207-13435,1,05,3,19,M,02
2007022307-09097,1,01,1,20,F,02
2007022307-09097,2,01,2,67,F,04
2007022307-18689,1,01,1,29,M,  
2007022307-22243,1,01,1,35,M,  
200702230703968,1,01,1,74,F,03
200702230703968,2,01,2,48,F,02
200702230707136,1,01,1,90,M,02
200702230709431,1,01,1,68,F,02
200702230709431,1,03,2,76,F,  
200702230719623,1,01,1,72,M,02
200702230722805,1,01,1,22,M,  
200702230730266,1,01,1,45,M,  
200702230730266,2,01,2,54,M,02
2007022507-20545,1,01,1,28,F,  
2007022507-20545,2,01,2,23,M,  
2007022507-20545,2,03,3,24,M,  
2007022507-20545,2,06,4,24,M,  
2007022507-20545,3,01,5,56,M,  
2007022507-20545,4,01,6,20,M,  
2007022507-20545,5,01,7,50,M,02
2007022507-20545,6,01,8,38,M,  
20070225I-2007-05943,1,01,1,42,M,02
20070225I-2007-05943,2,01,2,19,F,04
20070225I-2007-07744,1,01,1,82,F,  
2007022807-003147,1,01,1,19,M,02
2007022807-003147,2,01,2,49,M,  
2007022907-02596-056,1,01,1,21,F,02
2007022907-08239-208,1,01,1,82,M,02
2007022907-08239-208,1,03,2,80,F,  
2007022907-5993-015,1,01,1,31,F,  
2007022907-5993-015,1,03,2,19,F,  
20070229D030200703842A,1,01,1,52,M,  
20070229D030200703842A,2,01,2,30,M,02
20070229D030200703842A,2,03,3,51,M,03
20070229D030200703842A,2,04,4,41,M,02
20070229D030200703842A,2,05,5,32,M,04
20070229D030200703842A,2,06,6,27,M,03
20070229D030200703842A,3,01,7,34,M,  
200702302007-03133,1,01,1,45,M,02
200702302007-03133,2,01,2,42,F,  
200702302007-11927,1,01,1,45,M,04
200702302007-11927,2,01,2,24,M,02
200702302007-11927,2,03,3,34,M,04
200702302007-11927,3,01,4,54,F,  
200702302007-11927,3,03,5,,M,  
200702302007-11927,4,  ,6,, ,  
200702302007-11927,5,  ,7,, ,  
200702302007-11927,6,  ,8,, ,  
200702302007-25780,1,01,1,22,M,02
200702302007-26208,1,01,1,37,M,04
200702302007-26208,2,01,2,20,F,02
200702312007-018763,1,01,1,81,M,04
20070231B060-2007-01465A,1,01,1,22,F,02
20070231B060-2007-01465A,2,01,2,26,M,  
20070231B060-2007-01465A,2,03,3,23,F,  
2007023307-03786,1,01,1,17,M,02
2007023307-03786,1,03,2,16,M,04
2007023307-03786,1,09,3,16,M,04
2007023307-07821,1,01,1,81,M,02
2007023307-16502,1,01,1,47,M,  
2007023307-16502,1,05,2,2,M,  
2007023307-19666,1,01,1,41,F,02
2007023307-21232,1,01,1,30,M,02
2007023307-21611,1,01,1,42,F,04
2007023307-21611,1,04,2,88,F,02
2007023307-21611,1,06,3,89,F,03
2007023307-21611,1,09,4,77,M,03
2007023307-21611,1,10,5,76,M,02
2007023307-21611,2,01,6,56,F,03
2007023307-21611,2,03,7,46,F,02
2007023307-21611,2,09,8,45,F,  
2007023307-9011,1,01,1,21,M,  
2007023307-9011,2,01,2,57,M,04
2007023307-9011,3,01,3,65,F,02
200702342007-004047,1,01,1,52,M,02
2007023607-0144,1,01,1,34,M,02
2007023607-133,1,01,1,30,M,  
2007023607-133,2,01,2,37,M,02
2007023607156,1,01,1,44,M,  
20070237.,1,01,1,18,M,02
20070237.,2,01,2,43,M,  
200702382007-000152,1,01,1,53,F,  
200702382007-000152,2,01,3,59,F,  
200702382007-004587,1,01,1,20,M,02
200702382007-004681,1,01,1,60,F,02
200702382007-004681,2,01,2,45,F,  
200702382007-005040,1,01,1,34,M,  
200702382007-005040,1,03,2,33,F,  
200702382007-005040,1,05,3,6,M,  
200702382007-005040,2,01,4,53,F,02
2007023907-1393,1,01,1,21,M,  
2007023907-1393,1,03,2,21,M,  
2007023907-4884,1,01,1,19,F,  
20070241066-07,1,01,1,17,M,04
20070241066-07,1,03,2,17,F,02
20070242154898,1,01,1,40,M,02
20070242154898,2,01,2,50,M,02
20070242154898,2,03,3,44,F,02
20070242154898,2,04,4,14,F,03
20070242154898,2,05,5,9,M,03
20070242154898,2,06,6,13,M,03
20070242156818,1,01,1,67,M,  
20070242156818,2,01,2,38,M,02
20070242157414,1,01,1,51,M,  
20070242157499,1,01,1,39,M,  
20070242159513,1,01,1,27,M,02
20070242161970,1,01,1,17,M,03
20070242161970,1,03,2,17,M,04
20070242161970,1,04,3,16,M,04
20070242161970,1,05,4,15,F,02
20070242161970,1,06,5,16,M,04
2007024607-17251,1,01,1,19,M,02
2007024607-17831,1,01,1,20,M,  
2007024607-17831,1,03,2,20,M,  
2007024607-22105,1,01,1,58,F,02
2007024607-22105,2,01,2,74,M,  
2007024607-22105,3,01,3,76,F,02
2007024607-23693,1,01,1,24,M,  
2007024607-23693,2,01,2,48,F,02
2007024607-33531,1,01,1,43,M,02
2007024607-34314,1,01,1,83,F,02
2007024607-43645,1,01,1,27,F,04
2007024607-43645,1,03,2,27,M,02
2007024607-43645,2,01,3,45,M,  
2007024607-45791,1,01,1,71,M,  
2007024607-5957,1,01,1,53,M,02
20070246E040200700417A,1,01,1,45,M,  
20070246E040200700417A,2,01,2,57,M,02
20070246E040200700417A,3,01,3,57,F,  
20070246I-2007-045629,1,01,1,43,M,  
20070246I-2007-045629,2,01,2,47,M,02
2007024707-077,1,01,1,29,M,02
2007024707-095,1,01,1,91,M,  
2007024807-11889,1,01,1,74,F,02
2007024807-935,1,01,1,29,M,02
2007024907-7849,1,01,1,, ,  
2007024907-7849,1,02,2,22,M,02
200702492007-012812,1,01,1,47,M,  
200702492007-012812,1,03,2,23,F,  
2007025007-13717,1,01,1,48,M,  
2007025007-13717,2,01,2,26,M,02
2007025007-5701,1,01,1,73,F,  
2007025007-5701,2,01,2,54,F,02
2007025007-8540,1,01,1,26,F,02
2007025007-8540,1,03,2,,M,03
20070250D030-2007-00056A,1,01,1,43,M,  
2007025107-11360,1,01,1,66,F,  
2007025107-11360,2,01,2,41,M,02
2007025107-19926,1,01,1,50,M,  
2007025207-4478,1,01,1,62,M,  
2007025207-4478,2,01,2,21,M,  
2007025207-4478,2,03,3,24,M,  
2007025207-4478,3,01,4,44,M,02
200702532007-003556,1,01,1,42,M,02
20070255MV-07-028,1,11,1,36,M,  
20070255MV-07-028,1,11,2,27,M,02
2007025607-3527,1,01,1,37,M,  
2007025607-3527,1,03,2,44,F,  
2007025707-08312,1,01,1,42,M,  
2007025707-08312,1,03,2,26,M,04
2007025707-08312,1,03,3,29,F,  
2007025707-08312,1,04,4,24,F,  
2007025707-08312,2,01,5,24,F,02
2007025707-6855,1,01,1,53,F,  
20070257E040200701668A,1,01,1,32,F,02
20070257E040200701668A,1,03,2,27,F,03
200702582007-2357,1,01,1,47,M,02
200702582007-2357,1,03,2,54,M,02
200702582007-2357,2,01,3,24,M,04
200702582007-2357,2,02,4,23,M,03
200702582007-2357,2,02,5,44,M,03
200702582007-2357,2,03,6,23,M,03
20070258200700280,1,01,1,36,M,04
20070258200700280,1,03,2,24,M,02
20070258200700280,2,01,3,23,M,  
20070258200700280,2,03,4,23,M,  
2007026007-36931,1,01,1,, ,  
2007026007-40058,1,01,1,25,M,02
2007026007-40058,2,01,2,77,M,  
2007026007-40058,2,03,3,69,F,  
2007026007009855,1,01,1,26,M,  
2007026007014205,1,01,1,40,F,  
2007026007014205,1,01,2,27,M,02
2007026007022794,1,01,1,50,M,  
2007026007038404,1,01,1,66,M,  
2007026007051242,1,01,1,56,F,02
20070260OIT-07271946,1,01,1,, ,  
20070261TY-07-03648,1,01,1,64,F,  
20070261TY-07-05687,1,01,1,95,M,02
20070261TY-07-05687,2,01,2,60,F,  
20070261TY-07-09299,1,01,1,18,M,  
2007026307-126,1,01,1,45,F,03
200702662007-000888/38-07,1,01,1,62,F,02
200702662007-003037/127-07,1,01,1,34,M,04
200702662007-003037/127-07,1,03,2,43,M,02
200702662007-003037/127-07,2,01,3,38,F,04
200702662007-003037/127-07,2,03,4,8,F,03
2007026807-137,1,01,1,17,F,  
20070268E040-2007-02297A,1,01,1,17,F,02
20070268E040-2007-02297A,2,01,2,21,M,  
20070269I-2007-01474,1,01,1,78,F,  
2007027007-10873,1,01,1,25,M,02
2007027007-7748,1,01,1,83,F,  
2007027007-8356,1,01,1,50,F,04
200702702007-6127,1,01,1,47,M,02
20070301C120-2007-00135A,1,01,1,43,M,02
20070301E030-2007-00839-A,1,01,1,46,M,03
20070301E030-2007-00839-A,1,03,2,42,M,02
20070301E030-2007-00839-A,1,06,3,50,M,03
20070304200729685,1,01,1,69,M,  
20070304200729685,2,01,2,42,M,02
20070304D020-2007-00461A,1,01,1,53,M,  
20070304D020-2007-00461A,2,01,2,51,F,02
2007030507-26704,1,01,3,51,M,  
2007030507-9960,1,01,1,66,F,04
2007030507-9960,2,01,2,44,M,02
20070305P07-27838,1,01,1,75,M,04
20070305P07-27838,2,01,2,20,M,  
20070305P07-27838,2,03,3,74,F,02
200703062007-08976,1,01,1,49,M,02
200703062007-08976,2,01,2,41,M,03
200703062007-11133,1,01,1,18,F,  
200703062007-16635,1,01,1,18,F,  
200703062007-16635,1,03,2,21,F,  
200703062007-16635,2,01,3,19,M,02
200703062007-1714,1,01,1,18,F,02
200703062007-1714,1,03,2,17,M,03
200703062007-1714,2,01,3,42,F,  
200703062007-1714,2,03,4,14,F,  
200703062007-18602,1,01,1,51,M,  
200703062007-18602,2,01,2,48,M,  
200703062007-4061,1,01,1,40,F,02
200703062007-4061,1,02,2,13,M,03
200703062007-4061,1,04,3,7,M,  
20070307C020-2007-00472A,1,01,1,18,M,02
2007030836781-07,1,01,1,22,F,02
2007030836781-07,2,01,2,34,M,  
2007030836781-07,3,01,3,37,M,  
2007030836781-07,4,01,4,32,F,03
2007030836781-07,5,01,5,29,M,  
2007030836781-07,6,01,6,28,M,  
2007030836781-07,7,01,7,42,M,  
2007030836781-07,8,01,8,49,M,  
2007030836781-07,8,03,9,23,F,  
2007030836781-07,8,04,10,29,M,  
2007030836781-07,8,06,11,51,M,  
2007030836781-07,9,01,14,41,M,  
2007030836781-07,10,01,12,27,M,  
2007030836781-07,10,03,13,17,F,  
2007030836781-07,11,01,15,19,M,  
2007030836821-07,1,01,1,74,M,02
2007030836821-07,2,01,2,36,M,02
2007030837044-07,1,01,1,18,M,03
2007030837044-07,1,02,2,16,M,03
2007030837044-07,1,03,3,16,M,02
2007030837044-07,1,04,4,17,M,03
2007030837044-07,1,05,5,16,M,03
2007030837044-07,1,06,6,16,F,02
2007030837526-07,1,01,1,65,M,02
2007030837526-07,2,01,2,48,M,  
2007030837979-07,1,01,1,46,M,  
2007030837979-07,1,03,2,38,F,  
2007030837979-07,1,04,3,4,M,  
2007030837979-07,1,06,4,4,F,  
2007030837979-07,1,07,5,10,F,  
2007030837979-07,1,09,6,7,F,  
20070310200703432,1,01,1,62,M,02
20070310200703432,2,  ,2,, ,  
20070310200703432,3,  ,3,, ,  
20070311200701482,1,01,1,19,M,02
20070311200701482,2,01,2,24,M,04
20070311200701482,2,03,3,26,M,04
2007031307-16628,1,01,1,37,M,  
200703132007-17326,1,01,1,71,M,02
200703132007-788,1,01,1,44,M,03
200703132007-788,2,01,2,21,M,02
200703132007-788,2,03,3,23,M,02
200703132007-788,2,06,4,2,M,03
200703132007-788,3,01,5,48,M,  
200703152007-0406,1,01,1,52,F,02
200703152007-0406,1,03,2,54,M,04
200703152007-0406,2,01,3,19,F,04
200703152007-0406,2,03,4,19,M,03
200703152007-0406,2,04,5,18,F,  
200703152007-0406,3,01,6,68,M,  
200703152007-2443,1,01,1,35,F,03
200703152007-2443,2,01,2,25,F,02
200703152007-6557,1,01,1,25,M,04
200703152007-6557,1,03,2,19,M,  
200703152007-6557,2,01,3,41,M,02
20070316C020200700020A,1,01,1,36,M,  
20070316C020200700020A,2,01,2,65,M,  
20070316C020200700020A,2,03,3,66,F,02
20070316C020200700020A,2,06,4,40,M,04
2007031708-07,1,01,1,45,M,02
2007031711-1338-07,1,01,1,19,M,02
20070317C020200700405A,1,01,1,29,M,03
20070317C020200700405A,1,03,2,29,M,02
